ticker,KLAC US Equity,KLAC US Equity,KLAC US Equity,KLAC US Equity,KLAC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2019-03-18,119.88,119.89,103.3687,118.048,106.1066,UP,1
2019-03-19,120.16,119.99,103.4034,118.746,106.6838,DOWN,0
2019-03-20,119.93,120.33,103.4238,119.356,107.2304,UP,1
2019-03-21,123.8,120.13,103.4616,120.678,107.8838,DOWN,0
2019-03-22,120.53,122.95,103.4736,120.86,108.4248,DOWN,0
2019-03-25,119.4,120.25,103.4835,120.764,108.9386,UP,1
2019-03-26,120.04,120.61,103.504,120.74,109.4588,DOWN,0
2019-03-27,118.1,120.17,103.5235,120.374,109.9722,DOWN,0
2019-03-28,117.47,118.56,103.5485,119.108,110.4712,UP,1
2019-03-29,119.41,118.75,103.5776,118.884,111.0402,UP,1
2019-04-01,122.16,119.88,103.6236,119.436,111.625,DOWN,0
2019-04-02,121.95,122.72,103.6677,119.818,112.1494,UP,1
2019-04-03,124.07,123.3,103.7239,121.012,112.7666,DOWN,0
2019-04-04,123.99,124.01,103.7836,122.316,113.4094,UP,1
2019-04-05,124.34,124.57,103.8524,123.302,113.9304,UP,1
2019-04-08,124.72,124.0,103.9271,123.814,114.397,DOWN,0
2019-04-09,122.13,122.28,103.9862,123.85,114.806,UP,1
2019-04-10,123.34,121.89,104.0701,123.704,115.253,DOWN,0
2019-04-11,122.91,124.15,104.164,123.488,115.5916,UP,1
2019-04-12,123.43,124.17,104.2582,123.306,115.9288,DOWN,0
2019-04-15,122.25,123.52,104.3662,122.812,116.2346,UP,1
2019-04-16,124.35,122.8,104.4789,123.256,116.581,DOWN,0
2019-04-17,123.72,125.5,104.5849,123.332,116.9198,UP,1
2019-04-18,124.2,124.39,104.6869,123.59,117.2474,DOWN,0
2019-04-22,123.07,123.76,104.7942,123.518,117.5992,UP,1
2019-04-23,123.16,123.28,104.8929,123.7,117.9504,UP,1
2019-04-24,125.64,123.52,104.9967,123.958,118.3508,DOWN,0
2019-04-25,125.41,127.12,105.094,124.296,118.715,UP,1
2019-04-26,125.79,124.29,105.1926,124.614,119.0732,UP,1
2019-04-29,126.05,125.61,105.3066,125.21,119.4514,UP,1
2019-04-30,127.48,126.05,105.4212,126.074,119.8372,DOWN,0
2019-05-01,125.96,128.43,105.5267,126.138,120.1912,UP,1
2019-05-02,128.17,126.06,105.6468,126.69,120.4972,UP,1
2019-05-03,128.47,128.52,105.7597,127.226,120.8068,DOWN,0
2019-05-06,124.61,125.09,105.8316,126.938,121.0092,DOWN,0
2019-05-07,116.96,119.55,105.8739,124.834,121.0332,DOWN,0
2019-05-08,114.55,116.25,105.9121,122.552,121.0018,DOWN,0
2019-05-09,114.13,113.32,105.948,119.744,120.9864,DOWN,0
2019-05-10,114.02,114.09,105.9984,116.854,120.957,DOWN,0
2019-05-13,108.83,110.21,106.0203,113.698,120.818,UP,1
2019-05-14,109.57,109.28,106.042,112.22,120.6752,UP,1
2019-05-15,110.35,108.79,106.0559,111.38,120.5774,DOWN,0
2019-05-16,108.78,109.73,106.0683,110.31,120.463,DOWN,0
2019-05-17,108.6,107.72,106.0242,109.226,120.3424,DOWN,0
2019-05-20,105.61,105.62,105.9687,108.582,120.1756,UP,1
2019-05-21,106.83,107.03,105.9105,108.034,119.9736,DOWN,0
2019-05-22,105.89,105.73,105.842,107.142,119.758,DOWN,0
2019-05-23,104.53,104.27,105.7733,106.292,119.511,DOWN,0
2019-05-24,103.81,105.16,105.7016,105.334,119.2434,DOWN,0
2019-05-28,102.74,105.24,105.6244,104.76,118.9058,UP,1
2019-05-29,103.39,101.92,105.5575,104.072,118.576,UP,1
2019-05-30,104.5,103.86,105.5089,103.794,118.2628,DOWN,0
2019-05-31,103.07,102.9,105.4435,103.502,117.9256,DOWN,0
2019-06-03,101.78,103.76,105.3758,103.096,117.4852,UP,1
2019-06-04,105.32,103.09,105.3386,103.612,117.181,UP,1
2019-06-05,106.31,106.49,105.309,104.196,116.9192,UP,1
2019-06-06,107.86,106.53,105.2863,104.868,116.6756,UP,1
2019-06-07,109.42,108.65,105.2787,106.138,116.502,UP,1
2019-06-10,113.46,110.85,105.2796,108.474,116.4218,UP,1
2019-06-11,114.23,115.14,105.2807,110.256,116.3182,DOWN,0
2019-06-12,110.1,112.38,105.2615,111.014,116.077,UP,1
2019-06-13,110.94,110.8,105.239,111.63,115.8568,DOWN,0
2019-06-14,109.7,108.86,105.2001,111.686,115.5694,DOWN,0
2019-06-17,107.93,109.74,105.153,110.58,115.2482,UP,1
2019-06-18,111.61,109.54,105.1274,110.056,114.9936,UP,1
2019-06-19,112.26,111.95,105.1049,110.488,114.7444,UP,1
2019-06-20,113.79,114.26,105.0928,111.058,114.5776,UP,1
2019-06-21,113.93,114.18,105.0715,111.904,114.3894,DOWN,0
2019-06-24,113.22,114.33,105.0435,112.962,114.1956,DOWN,0
2019-06-25,113.07,113.73,105.0724,113.254,113.9884,UP,1
2019-06-26,116.85,114.97,105.1358,114.172,113.8804,UP,1
2019-06-27,117.74,117.32,105.196,114.962,113.7482,UP,1
2019-06-28,118.2,118.94,105.2589,115.816,113.6378,UP,1
2019-07-01,121.72,121.84,105.353,117.516,113.5882,DOWN,0
2019-07-02,119.63,121.36,105.4304,118.828,113.5194,DOWN,0
2019-07-03,119.06,119.94,105.5033,119.27,113.4374,DOWN,0
2019-07-05,117.9,117.57,105.5765,119.302,113.2826,DOWN,0
2019-07-08,117.35,116.88,105.6453,119.132,113.1214,UP,1
2019-07-09,117.78,116.13,105.7219,118.344,112.9612,UP,1
2019-07-10,119.61,118.74,105.8004,118.34,112.8324,UP,1
2019-07-11,120.06,119.52,105.8781,118.54,112.684,UP,1
2019-07-12,122.92,120.34,105.9708,119.544,112.6232,UP,1
2019-07-15,123.54,123.05,106.0767,120.782,112.5306,DOWN,0
2019-07-16,122.5,123.11,106.1863,121.726,112.4112,UP,1
2019-07-17,125.49,123.94,106.3092,122.902,112.4288,UP,1
2019-07-18,133.41,125.5,106.4677,125.572,112.7578,DOWN,0
2019-07-19,131.96,133.53,106.6237,127.38,113.106,UP,1
2019-07-22,137.15,133.71,106.8046,130.102,113.5664,UP,1
2019-07-23,140.17,137.46,106.9914,133.636,114.0894,UP,1
2019-07-24,142.65,139.88,107.1979,137.068,114.7658,DOWN,0
2019-07-25,139.7,141.05,107.3997,138.326,115.3684,DOWN,0
2019-07-26,139.45,140.35,107.6008,139.824,115.9504,UP,1
2019-07-29,139.51,139.04,107.8026,140.296,116.565,UP,1
2019-07-30,140.0,138.13,108.0334,140.262,117.193,DOWN,0
2019-07-31,136.32,139.58,108.2561,138.996,117.8072,UP,1
2019-08-01,136.77,136.51,108.474,138.41,118.406,DOWN,0
2019-08-02,133.24,135.12,108.6848,137.168,118.953,DOWN,0
2019-08-05,126.46,130.1,108.8523,134.558,119.3916,UP,1
2019-08-06,135.64,131.87,109.0614,133.686,120.0282,DOWN,0
2019-08-07,134.14,134.16,109.2754,133.25,120.6562,UP,1
2019-08-08,137.33,135.94,109.508,133.362,121.335,DOWN,0
2019-08-09,136.09,136.35,109.737,133.932,121.9668,DOWN,0
2019-08-12,134.2,135.0,109.9556,135.48,122.5894,UP,1
2019-08-13,135.22,132.55,110.2017,135.396,123.2582,DOWN,0
2019-08-14,131.11,131.9,110.4121,134.79,123.774,UP,1
2019-08-15,132.04,131.32,110.6362,133.732,124.2886,UP,1
2019-08-16,136.12,132.94,110.8912,133.738,124.8538,UP,1
2019-08-19,140.36,138.0,111.135,134.97,125.4726,UP,1
2019-08-20,140.37,140.26,111.3791,136.0,126.0108,UP,1
2019-08-21,141.9,141.62,111.614,138.158,126.5642,UP,1
2019-08-22,143.57,142.65,111.8654,140.464,127.2336,DOWN,0
2019-08-23,139.16,142.26,112.0987,141.072,127.798,UP,1
2019-08-26,141.29,141.0,112.3299,141.258,128.4298,UP,1
2019-08-27,142.42,142.46,112.5594,141.668,129.1196,UP,1
2019-08-28,143.56,141.16,112.792,142.0,129.7586,UP,1
2019-08-29,146.37,145.66,113.0474,142.56,130.4408,UP,1
2019-08-30,147.9,147.98,113.3255,144.308,131.123,UP,1
2019-09-03,149.93,149.46,113.608,146.036,131.843,UP,1
2019-09-04,150.65,151.58,113.8997,147.682,132.5916,UP,1
2019-09-05,151.0,153.68,114.1825,149.17,133.3502,DOWN,0
2019-09-06,150.98,150.85,114.4529,150.092,134.0328,DOWN,0
2019-09-09,150.51,151.99,114.7438,150.614,134.6882,DOWN,0
2019-09-10,148.75,149.77,115.0151,150.378,135.2992,UP,1
2019-09-11,150.65,150.0,115.2947,150.378,135.8778,DOWN,0
2019-09-12,149.61,152.43,115.5712,150.1,136.4774,UP,1
2019-09-13,150.32,149.58,115.8436,149.968,137.1026,UP,1
2019-09-16,151.19,148.76,116.1179,150.104,137.7684,UP,1
2019-09-17,152.6,153.21,116.3873,150.874,138.4734,UP,1
2019-09-18,157.98,152.59,116.6937,152.34,139.2774,DOWN,0
2019-09-19,157.22,158.61,116.987,153.862,140.0296,DOWN,0
2019-09-20,155.5,158.01,117.2588,154.898,140.7384,UP,1
2019-09-23,157.58,155.2,117.5671,156.176,141.4316,DOWN,0
2019-09-24,156.5,159.31,117.8718,156.956,142.0908,UP,1
2019-09-25,160.59,156.35,118.2138,157.478,142.8526,UP,1
2019-09-26,161.95,160.88,118.5621,158.424,143.5818,DOWN,0
2019-09-27,158.48,160.16,118.8909,159.02,144.0832,UP,1
2019-09-30,159.45,159.46,119.2204,159.394,144.633,DOWN,0
2019-10-01,158.29,160.79,119.5485,159.752,145.0558,DOWN,0
2019-10-02,155.05,156.28,119.8762,158.644,145.3534,UP,1
2019-10-03,156.96,155.47,120.2163,157.646,145.6396,UP,1
2019-10-04,161.11,157.64,120.5717,158.172,146.0678,DOWN,0
2019-10-07,161.05,160.7,120.9423,158.492,146.4998,DOWN,0
2019-10-08,154.52,158.76,121.2854,157.738,146.8,UP,1
2019-10-09,157.48,157.17,121.6444,158.224,147.1496,DOWN,0
2019-10-10,157.4,158.02,122.0253,158.312,147.5712,UP,1
2019-10-11,160.22,160.97,122.3961,158.134,148.0402,DOWN,0
2019-10-14,159.0,159.62,122.7496,157.724,148.5554,UP,1
2019-10-15,162.56,160.08,123.1193,159.332,149.2774,DOWN,0
2019-10-16,159.64,160.8,123.47,159.764,149.7574,UP,1
2019-10-17,161.51,162.71,123.823,160.586,150.3048,DOWN,0
2019-10-18,159.69,160.63,124.1924,160.48,150.752,UP,1
2019-10-21,164.0,160.31,124.5559,161.48,151.3102,DOWN,0
2019-10-22,162.82,163.88,124.907,161.532,151.8826,DOWN,0
2019-10-23,158.72,161.14,125.245,161.348,152.3526,UP,1
2019-10-24,168.74,164.0,125.6213,162.794,153.1052,UP,1
2019-10-25,169.94,167.69,126.0024,164.844,153.8632,UP,1
2019-10-28,174.78,171.02,126.4062,167.0,154.6364,DOWN,0
2019-10-29,170.28,174.1,126.7954,168.492,155.2348,UP,1
2019-10-30,172.96,171.82,127.1976,171.34,155.8866,DOWN,0
2019-10-31,169.04,167.67,127.588,171.4,156.4294,UP,1
2019-11-01,172.42,170.13,127.9855,171.896,157.0064,UP,1
2019-11-04,174.02,174.78,128.377,171.744,157.7036,DOWN,0
2019-11-05,171.98,174.17,128.7708,172.084,158.3174,UP,1
2019-11-06,172.52,171.22,129.1742,171.996,158.9194,DOWN,0
2019-11-07,171.95,173.58,129.5425,172.578,159.4872,UP,1
2019-11-08,174.21,170.33,129.9066,172.936,160.044,UP,1
2019-11-11,174.43,173.63,130.2703,173.018,160.5746,DOWN,0
2019-11-12,174.42,175.13,130.6375,173.506,161.0644,UP,1
2019-11-13,176.35,174.2,130.9893,174.272,161.5784,UP,1
2019-11-14,176.6,175.97,131.3395,175.202,162.0904,UP,1
2019-11-15,177.86,178.83,131.694,175.932,162.628,DOWN,0
2019-11-18,177.0,177.59,132.0438,176.446,163.1578,DOWN,0
2019-11-19,175.99,177.04,132.3899,176.76,163.7026,DOWN,0
2019-11-20,173.67,176.13,132.7191,176.224,164.163,DOWN,0
2019-11-21,161.59,165.86,132.9997,173.222,164.4026,DOWN,0
2019-11-22,158.49,160.47,133.2641,169.348,164.566,UP,1
2019-11-25,163.35,160.34,133.5528,166.618,164.8092,DOWN,0
2019-11-26,162.13,163.85,133.8274,163.846,164.9998,UP,1
2019-11-27,165.65,163.3,134.1163,162.242,165.1532,DOWN,0
2019-11-29,163.86,165.09,134.3999,162.696,165.286,DOWN,0
2019-12-02,161.06,163.95,134.6642,163.21,165.3972,DOWN,0
2019-12-03,156.38,158.0,134.9048,161.816,165.3732,UP,1
2019-12-04,160.26,159.52,135.1418,161.442,165.4484,UP,1
2019-12-05,161.5,160.49,135.3843,160.612,165.4666,UP,1
2019-12-06,162.89,163.49,135.6263,160.418,165.4854,DOWN,0
2019-12-09,160.88,163.33,135.8519,160.382,165.5334,UP,1
2019-12-10,162.37,162.29,136.0832,161.58,165.5918,UP,1
2019-12-11,167.12,162.78,136.3443,162.952,165.7684,UP,1
2019-12-12,171.46,166.98,136.6241,164.944,166.0966,DOWN,0
2019-12-13,171.24,170.95,136.9014,166.614,166.3822,UP,1
2019-12-16,172.06,174.74,137.1782,168.85,166.6012,UP,1
2019-12-17,175.96,172.07,137.4818,171.568,166.8994,DOWN,0
2019-12-18,175.26,175.9,137.7856,173.196,167.3142,UP,1
2019-12-19,175.46,175.7,138.0897,173.996,167.6738,UP,1
2019-12-20,177.47,176.82,138.4073,175.242,168.0752,DOWN,0
2019-12-23,177.11,178.86,138.7082,176.252,168.413,UP,1
2019-12-24,178.11,177.79,139.0154,176.682,168.7952,UP,1
2019-12-26,178.75,178.58,139.3248,177.38,169.119,DOWN,0
2019-12-27,178.52,179.25,139.6314,177.992,169.4966,DOWN,0
2019-12-30,178.37,178.02,139.9252,178.172,169.8338,DOWN,0
2019-12-31,178.17,177.39,140.2166,178.384,170.2034,UP,1
2020-01-02,182.57,180.775,140.5287,179.276,170.5748,DOWN,0
2020-01-03,179.08,179.33,140.8244,179.342,170.9,DOWN,0
2020-01-06,175.05,176.32,141.0807,178.648,171.2266,UP,1
2020-01-07,176.44,176.14,141.3602,178.262,171.3806,UP,1
2020-01-08,176.67,176.5,141.6466,177.962,171.5152,DOWN,0
2020-01-09,175.49,178.41,141.9238,176.546,171.5294,DOWN,0
2020-01-10,173.01,176.41,142.1984,175.332,171.584,UP,1
2020-01-13,175.1,173.97,142.4865,175.342,171.6268,UP,1
2020-01-14,177.48,175.91,142.7769,175.55,171.7956,UP,1
2020-01-15,177.92,177.09,143.0557,175.8,171.9056,UP,1
2020-01-16,180.91,179.5,143.3505,176.884,172.0434,DOWN,0
2020-01-17,178.73,180.87,143.6238,178.028,172.1784,UP,1
2020-01-21,178.81,177.65,143.8979,178.77,172.3042,UP,1
2020-01-22,180.13,180.0,144.1768,179.3,172.4678,UP,1
2020-01-23,182.55,179.82,144.466,180.226,172.6346,DOWN,0
2020-01-24,179.4,183.88,144.7523,179.924,172.734,DOWN,0
2020-01-27,170.31,174.77,144.9872,178.24,172.6518,UP,1
2020-01-28,175.93,172.2,145.2523,177.664,172.6434,DOWN,0
2020-01-29,171.72,176.35,145.4937,175.982,172.5458,UP,1
2020-01-30,172.92,173.5,145.7471,174.056,172.447,DOWN,0
2020-01-31,165.74,171.38,145.954,171.324,172.2218,UP,1
2020-02-03,169.93,167.27,146.1851,171.248,172.1006,UP,1
2020-02-04,178.8,174.33,146.4581,171.822,172.2032,DOWN,0
2020-02-05,171.28,176.06,146.6991,171.734,172.397,UP,1
2020-02-06,171.74,171.43,146.942,171.498,172.662,DOWN,0
2020-02-07,165.1,170.71,147.1393,171.37,172.697,UP,1
2020-02-10,168.92,164.1,147.3569,171.168,172.8328,UP,1
2020-02-11,173.04,169.21,147.5931,170.016,172.9806,UP,1
2020-02-12,175.97,174.0,147.8427,170.954,173.2228,UP,1
2020-02-13,178.72,175.68,148.0989,172.35,173.576,DOWN,0
2020-02-14,176.28,179.12,148.3505,174.586,173.974,DOWN,0
2020-02-18,169.23,167.0,148.5558,174.648,174.1534,UP,1
2020-02-19,172.98,172.21,148.7784,174.636,174.383,DOWN,0
2020-02-20,167.3,171.74,148.9918,172.902,174.4712,DOWN,0
2020-02-21,161.12,165.67,149.2126,169.382,174.476,DOWN,0
2020-02-24,153.73,154.75,149.4085,164.872,174.3032,DOWN,0
2020-02-25,147.41,155.28,149.5749,160.508,173.909,DOWN,0
2020-02-26,147.27,149.0,149.7412,155.366,173.4252,UP,1
2020-02-27,147.99,142.81,149.937,151.504,172.9602,UP,1
2020-02-28,153.71,142.09,150.1577,150.022,172.5932,UP,1
2020-03-02,158.74,154.5,150.3996,151.024,172.2488,DOWN,0
2020-03-03,153.81,156.81,150.6248,152.304,171.8198,UP,1
2020-03-04,160.71,157.09,150.8853,154.992,171.5248,DOWN,0
2020-03-05,156.69,156.65,151.1407,156.732,171.1092,DOWN,0
2020-03-06,155.68,152.05,151.385,157.126,170.6806,DOWN,0
2020-03-09,144.92,144.98,151.5801,154.362,170.0168,UP,1
2020-03-10,154.57,148.51,151.8303,154.514,169.5332,DOWN,0
2020-03-11,144.92,150.13,152.0359,151.356,168.8612,DOWN,0
2020-03-12,125.36,135.24,152.149,145.09,167.801,UP,1
2020-03-13,145.37,132.82,152.3589,143.028,167.145,DOWN,0
2020-03-16,129.5,128.69,152.4839,139.944,166.0836,UP,1
2020-03-17,149.63,131.87,152.7167,138.956,165.4946,DOWN,0
2020-03-18,132.02,132.25,152.8679,136.376,164.634,DOWN,0
2020-03-19,127.36,131.88,152.9781,136.776,163.6524,DOWN,0
2020-03-20,114.02,129.71,153.0166,130.506,162.3994,UP,1
2020-03-23,116.36,114.32,153.0591,127.878,161.2168,UP,1
2020-03-24,136.36,121.7,153.1938,125.224,160.4838,UP,1
2020-03-25,137.47,135.72,153.3139,126.314,159.7312,UP,1
2020-03-26,149.76,140.77,153.4915,130.794,159.1768,DOWN,0
2020-03-27,142.24,145.04,153.6522,136.438,158.4632,UP,1
2020-03-30,149.52,142.07,153.8451,143.07,157.8354,DOWN,0
2020-03-31,143.74,150.84,154.0153,144.546,157.1356,DOWN,0
2020-04-01,131.61,138.7,154.1337,143.374,156.1916,UP,1
2020-04-02,132.44,129.57,154.2379,139.91,155.2378,DOWN,0
2020-04-03,127.94,130.82,154.3163,137.05,154.1456,UP,1
2020-04-06,148.5,135.21,154.4898,136.846,153.5276,DOWN,0
2020-04-07,147.27,154.1,154.6565,137.552,153.0668,UP,1
2020-04-08,152.37,149.59,154.8523,141.704,152.5956,DOWN,0
2020-04-09,150.12,152.15,155.0375,145.24,152.1636,UP,1
2020-04-13,152.09,149.5,155.2137,150.07,151.747,UP,1
2020-04-14,161.73,155.1,155.4337,152.716,151.6668,DOWN,0
2020-04-15,153.22,158.18,155.6088,153.906,151.3326,UP,1
2020-04-16,156.65,158.21,155.7834,154.762,150.8896,UP,1
2020-04-17,161.21,160.93,155.9913,156.98,150.6882,DOWN,0
2020-04-20,156.3,158.79,156.1775,157.822,150.3794,DOWN,0
2020-04-21,148.59,153.44,156.331,155.194,150.0492,UP,1
2020-04-22,158.68,154.31,156.5376,156.286,149.8444,UP,1
2020-04-23,159.45,158.44,156.746,156.846,149.5726,UP,1
2020-04-24,164.92,160.98,156.9725,157.588,149.3516,UP,1
2020-04-27,166.06,167.04,157.2025,159.54,149.0984,UP,1
2020-04-28,166.27,168.39,157.4193,163.076,148.8982,UP,1
2020-04-29,175.89,169.93,157.681,166.518,149.0314,DOWN,0
2020-04-30,164.09,173.95,157.889,167.446,148.8536,DOWN,0
2020-05-01,150.27,158.3,158.0129,164.516,148.513,UP,1
2020-05-04,151.995,149.68,158.1058,161.703,148.3305,UP,1
2020-05-05,155.63,156.46,158.2241,159.575,148.3685,UP,1
2020-05-06,163.81,163.41,158.3574,157.159,148.6965,UP,1
2020-05-07,163.84,167.37,158.4758,157.109,149.0279,UP,1
2020-05-08,171.5,166.83,158.62,161.355,149.4981,DOWN,0
2020-05-11,168.78,169.19,158.7654,164.712,149.7995,DOWN,0
2020-05-12,165.57,170.22,158.896,166.7,149.9361,DOWN,0
2020-05-13,164.07,165.37,159.0188,166.752,150.1413,UP,1
2020-05-14,176.75,162.55,159.2026,169.334,150.4621,DOWN,0
2020-05-15,167.43,168.03,159.3581,168.52,150.6769,UP,1
2020-05-18,172.31,171.81,159.5358,169.226,151.0095,UP,1
2020-05-19,172.52,172.21,159.7322,170.616,151.5615,UP,1
2020-05-20,177.92,175.5,159.9895,173.386,152.0285,DOWN,0
2020-05-21,172.43,176.13,160.1735,172.522,152.5787,UP,1
2020-05-22,173.0,173.77,160.3678,173.636,153.5315,UP,1
2020-05-26,176.64,176.91,160.5643,174.502,154.1569,UP,1
2020-05-27,176.73,178.12,160.7675,175.344,155.1015,DOWN,0
2020-05-28,174.61,177.66,160.9696,174.682,155.6011,UP,1
2020-05-29,175.96,176.0,161.1733,175.388,156.4799,DOWN,0
2020-06-01,175.96,175.0,161.3975,175.98,157.4519,UP,1
2020-06-02,177.29,175.3,161.6238,176.11,158.7173,UP,1
2020-06-03,186.05,178.84,161.8734,177.974,160.1111,UP,1
2020-06-04,186.29,184.81,162.1031,180.31,161.1097,UP,1
2020-06-05,192.48,190.22,162.3636,183.614,162.2099,DOWN,0
2020-06-08,191.87,193.62,162.6135,186.796,163.0521,DOWN,0
2020-06-09,191.03,190.54,162.8508,189.544,164.0279,UP,1
2020-06-10,192.77,192.43,163.1188,190.888,164.8929,DOWN,0
2020-06-11,180.58,191.32,163.3153,189.746,165.6297,UP,1
2020-06-12,184.69,186.17,163.5266,188.188,166.6913,UP,1
2020-06-15,187.75,178.24,163.7476,187.364,167.7975,UP,1
2020-06-16,192.99,193.855,163.9807,187.756,169.0985,UP,1
2020-06-17,193.89,193.17,164.2106,187.98,170.0063,DOWN,0
2020-06-18,193.74,194.29,164.4297,190.612,170.9357,DOWN,0
2020-06-19,193.1,196.43,164.6419,192.294,171.7503,DOWN,0
2020-06-22,191.86,189.35,164.8462,193.116,172.5851,UP,1
2020-06-23,193.21,195.16,165.0574,193.16,173.4075,DOWN,0
2020-06-24,188.62,192.21,165.2479,192.106,173.9453,UP,1
2020-06-25,192.35,190.91,165.4659,191.828,174.7279,DOWN,0
2020-06-26,189.57,192.63,165.6605,191.122,175.3863,UP,1
2020-06-29,191.73,190.54,165.8711,191.096,175.9967,UP,1
2020-06-30,194.48,191.03,166.0919,191.35,176.7603,DOWN,0
2020-07-01,193.15,194.48,166.3017,192.256,177.6515,UP,1
2020-07-02,196.51,194.56,166.5213,193.088,178.4081,UP,1
2020-07-06,203.59,199.385,166.7493,195.892,179.2909,DOWN,0
2020-07-07,202.69,203.48,166.9767,198.084,180.0463,UP,1
2020-07-08,204.51,203.3346,167.2217,200.09,180.8153,DOWN,0
2020-07-09,203.59,203.0,167.4518,202.178,181.5617,DOWN,0
2020-07-10,202.26,203.6,167.6806,203.328,182.0891,DOWN,0
2020-07-13,199.57,204.9646,167.8755,202.524,182.7987,UP,1
2020-07-14,200.93,197.81,168.0704,202.172,183.8119,DOWN,0
2020-07-15,196.04,201.86,168.2582,200.478,184.6928,DOWN,0
2020-07-16,196.04,193.98,168.4411,198.968,185.501,UP,1
2020-07-17,197.2,198.02,168.6357,197.956,186.1688,UP,1
2020-07-20,203.01,197.32,168.8755,198.644,186.9522,UP,1
2020-07-21,203.51,203.87,169.1082,199.16,187.5924,UP,1
2020-07-22,205.94,204.99,169.3324,201.14,188.3356,DOWN,0
2020-07-23,203.92,205.78,169.5467,202.716,189.1026,DOWN,0
2020-07-24,188.21,196.39,169.7152,200.918,189.5854,UP,1
2020-07-27,197.07,192.27,169.9131,199.73,189.9918,DOWN,0
2020-07-28,192.47,195.3,170.0885,197.522,190.4926,UP,1
2020-07-29,195.13,191.5,170.263,195.36,190.949,UP,1
2020-07-30,197.9,194.81,170.4575,194.156,191.4566,UP,1
2020-07-31,199.83,200.0,170.6439,196.48,191.8948,UP,1
2020-08-03,207.65,202.59,170.8839,198.596,192.5992,DOWN,0
2020-08-04,204.9,200.241,171.1009,201.082,193.2372,DOWN,0
2020-08-05,203.99,206.02,171.3224,202.854,193.7842,DOWN,0
2020-08-06,203.59,203.25,171.5203,203.992,194.3214,DOWN,0
2020-08-07,202.85,201.86,171.7205,204.596,194.8862,UP,1
2020-08-10,203.09,201.4,171.9423,203.684,195.4288,DOWN,0
2020-08-11,200.54,203.56,172.1013,202.812,195.9204,UP,1
2020-08-12,208.0,201.56,172.2916,203.614,196.5346,UP,1
2020-08-13,209.96,207.79,172.4675,204.888,197.0128,UP,1
2020-08-14,211.51,210.08,172.6737,206.62,197.5172,UP,1
2020-08-17,216.63,213.19,172.892,209.328,198.0002,DOWN,0
2020-08-18,211.76,217.71,173.1056,211.572,198.398,DOWN,0
2020-08-19,210.54,212.71,173.2962,212.08,198.7882,DOWN,0
2020-08-20,206.85,206.6,173.4604,211.458,199.0698,DOWN,0
2020-08-21,203.97,206.75,173.6203,209.95,199.5376,UP,1
2020-08-24,208.36,207.5,173.7995,208.296,200.011,UP,1
2020-08-25,210.28,208.03,173.9912,208.0,200.4616,UP,1
2020-08-26,212.23,209.77,174.1813,208.338,200.8464,DOWN,0
2020-08-27,204.45,213.78,174.3314,207.858,201.0576,UP,1
2020-08-28,208.61,204.79,174.5023,208.786,201.355,DOWN,0
2020-08-31,205.14,207.78,174.6463,208.142,201.5958,UP,1
2020-09-01,207.95,205.89,174.803,207.676,201.9176,UP,1
2020-09-02,215.54,210.68,174.9914,208.338,202.3642,DOWN,0
2020-09-03,201.41,213.61,175.1135,207.73,202.62,DOWN,0
2020-09-04,193.37,199.84,175.2004,204.682,202.6404,DOWN,0
2020-09-08,174.47,181.19,175.2044,198.548,202.3384,DOWN,0
2020-09-09,174.46,178.9163,175.2687,191.85,201.993,DOWN,0
2020-09-10,173.13,176.03,175.3419,183.368,201.566,DOWN,0
2020-09-11,171.94,174.87,175.3849,177.474,201.1418,UP,1
2020-09-14,178.08,176.56,175.4646,174.416,200.7732,UP,1
2020-09-15,180.76,179.98,175.5402,175.674,200.3166,UP,1
2020-09-16,180.81,182.4,175.6249,176.944,199.879,DOWN,0
2020-09-17,180.49,175.37,175.7221,178.416,199.3986,DOWN,0
2020-09-18,178.96,181.23,175.835,179.82,198.906,UP,1
2020-09-21,181.1,178.36,175.9392,180.424,198.4828,UP,1
2020-09-22,183.3,182.81,176.0482,180.932,198.1574,DOWN,0
2020-09-23,180.79,184.38,176.1377,180.928,197.7546,UP,1
2020-09-24,184.54,178.08,176.256,181.738,197.5246,UP,1
2020-09-25,187.91,183.71,176.3837,183.528,197.362,UP,1
2020-09-28,193.25,188.14,176.5143,185.958,197.283,UP,1
2020-09-29,193.33,194.86,176.6237,187.964,197.0894,UP,1
2020-09-30,193.74,192.67,176.7362,190.554,196.894,UP,1
2020-10-01,198.98,197.62,176.8708,193.442,196.7548,DOWN,0
2020-10-02,191.96,192.09,176.9508,194.252,196.5156,UP,1
2020-10-05,199.95,193.28,177.0742,195.592,196.7504,DOWN,0
2020-10-06,199.83,199.89,177.1961,196.892,196.8056,UP,1
2020-10-07,202.9,203.0,177.3232,198.724,197.0142,UP,1
2020-10-08,206.69,205.49,177.4711,200.266,197.2454,UP,1
2020-10-09,211.04,209.98,177.6358,204.082,197.5082,UP,1
2020-10-12,214.55,213.96,177.8148,207.002,197.8026,UP,1
2020-10-13,219.94,215.9,178.0219,211.024,198.0484,DOWN,0
2020-10-14,216.0,220.09,178.21,213.644,198.2704,DOWN,0
