ticker,AVGO US Equity,AVGO US Equity,AVGO US Equity,AVGO US Equity,AVGO US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2010-02-05,17.2,17.25,17.448,17.3261,,DOWN,0
2010-02-08,17.01,17.08,17.35,17.3611,,DOWN,0
2010-02-09,16.99,17.04,17.208,17.3909,,DOWN,0
2010-02-10,16.8,16.86,17.044,17.4097,,UP,1
2010-02-11,17.13,16.76,17.026,17.4351,,UP,1
2010-02-12,17.36,16.98,17.058,17.4631,,UP,1
2010-02-16,17.48,17.4,17.152,17.5005,,DOWN,0
2010-02-17,17.41,17.6,17.236,17.5301,,UP,1
2010-02-18,17.45,17.47,17.366,17.5487,,UP,1
2010-02-19,17.53,17.5,17.446,17.5619,,DOWN,0
2010-02-22,17.35,17.5,17.444,17.5739,,UP,1
2010-02-23,17.38,17.35,17.424,17.5853,,UP,1
2010-02-24,17.74,17.5,17.49,17.6047,,UP,1
2010-02-25,18.09,18.0,17.618,17.6349,,UP,1
2010-02-26,18.15,18.05,17.742,17.6609,,UP,1
2010-03-01,18.3,18.7,17.932,17.6921,,UP,1
2010-03-02,18.72,18.19,18.2,17.7265,,UP,1
2010-03-03,18.91,18.75,18.434,17.7785,,UP,1
2010-03-04,19.06,19.01,18.628,17.8319,,UP,1
2010-03-05,19.36,19.05,18.87,17.8893,,DOWN,0
2010-03-08,19.31,19.48,19.072,17.9409,,UP,1
2010-03-09,19.35,19.44,19.198,17.9923,,UP,1
2010-03-10,19.74,19.46,19.364,18.0515,,UP,1
2010-03-11,19.86,19.79,19.524,18.1011,,DOWN,0
2010-03-12,19.65,19.9,19.582,18.1435,,DOWN,0
2010-03-15,19.42,19.56,19.604,18.1781,,UP,1
2010-03-16,19.5,19.42,19.634,18.2023,,UP,1
2010-03-17,19.89,19.59,19.664,18.2229,,UP,1
2010-03-18,19.98,19.94,19.688,18.2425,,UP,1
2010-03-19,20.11,20.0,19.78,18.2617,,DOWN,0
2010-03-22,19.94,19.87,19.884,18.2799,,UP,1
2010-03-23,20.22,19.98,20.028,18.3009,,DOWN,0
2010-03-24,19.62,20.2,19.974,18.3075,,UP,1
2010-03-25,19.65,19.75,19.908,18.3205,,UP,1
2010-03-26,19.91,19.66,19.868,18.3503,,UP,1
2010-03-29,20.22,20.09,19.924,18.3861,,UP,1
2010-03-30,20.38,20.28,19.956,18.4289,,UP,1
2010-03-31,20.5625,20.39,20.1445,18.484,,DOWN,0
2010-04-01,20.5,20.69,20.3145,18.5348,,DOWN,0
2010-04-05,20.26,20.69,20.3845,18.5803,,UP,1
2010-04-06,20.68,20.05,20.4765,18.6427,,DOWN,0
2010-04-07,20.48,20.58,20.4965,18.6993,,DOWN,0
2010-04-08,20.1,20.48,20.404,18.7461,,DOWN,0
2010-04-09,20.01,20.1,20.306,18.7981,,UP,1
2010-04-12,20.02,19.92,20.258,18.8441,,UP,1
2010-04-13,20.15,19.86,20.152,18.8994,,UP,1
2010-04-14,21.55,20.63,20.366,18.9804,,UP,1
2010-04-15,21.96,21.6,20.738,19.0656,,DOWN,0
2010-04-16,21.88,21.97,21.112,19.1508,,UP,1
2010-04-19,21.9,21.68,21.488,19.2444,,UP,1
2010-04-20,22.37,22.47,21.932,19.3478,,DOWN,0
2010-04-21,21.84,22.5,21.99,19.4444,,DOWN,0
2010-04-22,21.53,21.84,21.904,19.5352,,DOWN,0
2010-04-23,21.49,21.43,21.826,19.629,,UP,1
2010-04-26,21.79,21.35,21.804,19.7222,,DOWN,0
2010-04-27,21.0,21.86,21.53,19.795,,UP,1
2010-04-28,21.01,21.18,21.364,19.8656,,UP,1
2010-04-29,21.4,21.33,21.338,19.9454,,DOWN,0
2010-04-30,20.51,21.57,21.142,20.0066,,UP,1
2010-05-03,21.12,20.65,21.008,20.0784,,DOWN,0
2010-05-04,20.05,20.97,20.818,20.1324,,DOWN,0
2010-05-05,19.59,19.94,20.534,20.1766,,DOWN,0
2010-05-06,19.2,19.57,20.094,20.2058,,UP,1
2010-05-07,19.29,19.24,19.85,20.2298,,UP,1
2010-05-10,20.74,20.0,19.774,20.2816,,DOWN,0
2010-05-11,20.66,20.33,19.896,20.3288,,UP,1
2010-05-12,20.72,20.56,20.122,20.3688,,DOWN,0
2010-05-13,20.46,20.83,20.374,20.3998,,DOWN,0
2010-05-14,20.23,20.41,20.562,20.4233,,UP,1
2010-05-17,20.52,20.25,20.518,20.4465,,DOWN,0
2010-05-18,20.08,20.6,20.402,20.4618,,DOWN,0
2010-05-19,20.02,19.84,20.262,20.4753,,UP,1
2010-05-20,20.1,19.77,20.19,20.4825,17.8669,DOWN,0
2010-05-21,19.81,19.9,20.106,20.4815,17.8909,DOWN,0
2010-05-24,19.39,19.75,19.88,20.4763,17.907,DOWN,0
2010-05-25,19.23,19.0,19.71,20.4725,17.921,UP,1
2010-05-26,20.02,19.56,19.71,20.4829,17.9412,UP,1
2010-05-27,21.34,20.37,19.958,20.5119,17.9696,DOWN,0
2010-05-28,20.65,21.43,20.126,20.5253,17.9928,DOWN,0
2010-06-01,20.39,20.66,20.326,20.5309,18.012,UP,1
2010-06-02,21.11,20.34,20.702,20.5543,18.0346,UP,1
2010-06-03,21.66,21.06,21.03,20.5831,18.0618,DOWN,0
2010-06-04,20.81,21.4,20.924,20.6069,18.0805,DOWN,0
2010-06-07,20.77,20.88,20.948,20.6293,18.0949,UP,1
2010-06-08,21.09,20.94,21.088,20.6529,18.1115,DOWN,0
2010-06-09,21.07,21.25,21.08,20.6699,18.1278,UP,1
2010-06-10,21.8,21.5,21.108,20.6983,18.1493,UP,1
2010-06-11,21.93,21.5,21.332,20.7256,18.1697,DOWN,0
2010-06-14,21.51,22.15,21.48,20.7458,18.188,UP,1
2010-06-15,22.25,21.75,21.712,20.7856,18.2084,UP,1
2010-06-16,22.88,22.22,22.074,20.8296,18.2305,UP,1
2010-06-17,23.35,23.29,22.384,20.887,18.2562,DOWN,0
2010-06-18,23.04,23.29,22.606,20.9458,18.2822,DOWN,0
2010-06-21,22.99,23.39,22.902,21.0054,18.3087,DOWN,0
2010-06-22,22.26,22.89,22.904,21.0502,18.3328,UP,1
2010-06-23,22.54,22.5,22.836,21.098,18.3567,DOWN,0
2010-06-24,21.24,22.65,22.414,21.0918,18.3744,UP,1
2010-06-25,21.47,21.44,22.1,21.082,18.3954,UP,1
2010-06-28,21.75,21.54,21.852,21.0794,18.4189,DOWN,0
2010-06-29,20.97,21.28,21.594,21.0608,18.4394,UP,1
2010-06-30,21.06,20.89,21.298,21.0346,18.4614,UP,1
2010-07-01,21.41,21.32,21.332,21.026,18.4826,UP,1
2010-07-02,21.57,21.48,21.352,21.0268,18.5025,DOWN,0
2010-07-06,20.87,21.81,21.176,21.0144,18.5237,UP,1
2010-07-07,21.67,20.75,21.316,21.012,18.551,UP,1
2010-07-08,21.79,21.76,21.462,21.0278,18.5769,UP,1
2010-07-09,22.01,21.74,21.582,21.0478,18.6007,UP,1
2010-07-12,22.1,21.85,21.688,21.0618,18.6242,UP,1
2010-07-13,22.48,22.31,22.01,21.1012,18.6492,DOWN,0
2010-07-14,22.29,22.5,22.134,21.1246,18.675,UP,1
2010-07-15,22.91,22.25,22.358,21.1818,18.7013,DOWN,0
2010-07-16,21.99,22.69,22.354,21.2298,18.7261,UP,1
2010-07-19,22.27,22.05,22.388,21.2912,18.7521,DOWN,0
2010-07-20,22.0,22.03,22.292,21.3454,18.7805,DOWN,0
2010-07-21,21.77,22.17,22.188,21.366,18.8089,UP,1
2010-07-22,22.85,22.03,22.176,21.4098,18.8407,UP,1
2010-07-23,22.88,22.9,22.354,21.453,18.8728,DOWN,0
2010-07-26,22.8,22.89,22.46,21.4998,18.9061,DOWN,0
2010-07-27,22.42,22.85,22.544,21.5436,18.9382,DOWN,0
2010-07-28,21.8,22.38,22.55,21.5692,18.9659,DOWN,0
2010-07-29,21.77,21.91,22.334,21.603,18.9931,DOWN,0
2010-07-30,21.76,21.58,22.11,21.6378,19.0192,UP,1
2010-08-02,21.83,21.98,21.916,21.6724,19.0441,DOWN,0
2010-08-03,21.6,21.72,21.752,21.7082,19.0663,UP,1
2010-08-04,22.34,21.69,21.86,21.7672,19.0958,UP,1
2010-08-05,22.74,22.11,22.054,21.8374,19.1283,DOWN,0
2010-08-06,22.59,22.56,22.22,21.8888,19.1586,UP,1
2010-08-09,22.9,22.68,22.434,21.92,19.1907,DOWN,0
2010-08-10,22.3,22.58,22.574,21.953,19.2208,DOWN,0
2010-08-11,20.23,20.54,22.152,21.9498,19.2417,UP,1
2010-08-12,20.41,20.45,21.686,21.9358,19.2645,DOWN,0
2010-08-13,19.99,20.38,21.166,21.9024,19.2872,UP,1
2010-08-16,20.27,19.99,20.64,21.8916,19.3139,UP,1
2010-08-17,20.37,20.39,20.254,21.8836,19.3406,UP,1
2010-08-18,20.75,20.32,20.358,21.8768,19.3693,DOWN,0
2010-08-19,20.51,20.67,20.378,21.8656,19.3975,DOWN,0
2010-08-20,20.43,20.29,20.466,21.8382,19.4272,DOWN,0
2010-08-23,20.4,20.44,20.492,21.8076,19.4553,DOWN,0
2010-08-24,20.24,20.0,20.466,21.7822,19.4799,UP,1
2010-08-25,20.29,20.25,20.374,21.743,19.5049,UP,1
2010-08-26,20.6,20.52,20.392,21.6974,19.5296,DOWN,0
2010-08-27,20.31,20.62,20.368,21.6366,19.5539,DOWN,0
2010-08-30,20.0,20.21,20.288,21.5758,19.5771,UP,1
2010-08-31,20.15,19.8,20.27,21.519,19.5999,UP,1
2010-09-01,21.0,20.3,20.412,21.4938,19.627,UP,1
2010-09-02,21.05,21.21,20.502,21.464,19.6522,DOWN,0
2010-09-03,20.98,21.17,20.636,21.4588,19.6767,DOWN,0
2010-09-07,20.58,20.79,20.752,21.441,19.6995,DOWN,0
2010-09-08,20.08,20.56,20.738,21.4076,19.722,DOWN,0
2010-09-09,19.67,20.13,20.472,21.3816,19.7432,DOWN,0
2010-09-10,18.65,19.54,19.992,21.3334,19.7605,UP,1
2010-09-13,18.95,18.77,19.586,21.2842,19.7789,UP,1
2010-09-14,19.9,18.83,19.45,21.2508,19.8009,DOWN,0
2010-09-15,19.11,19.8,19.256,21.2156,19.8172,UP,1
2010-09-16,19.25,19.01,19.172,21.1672,19.8341,UP,1
2010-09-17,20.04,19.4,19.45,21.1322,19.8545,UP,1
2010-09-20,20.63,20.14,19.786,21.1046,19.8796,UP,1
2010-09-21,20.77,20.75,19.96,21.078,19.9038,DOWN,0
2010-09-22,20.76,20.8,20.29,21.0436,19.925,UP,1
2010-09-23,21.33,20.65,20.706,21.0244,19.9473,UP,1
2010-09-24,21.58,21.38,21.014,20.9978,19.9715,UP,1
2010-09-27,21.95,21.98,21.278,20.997,19.9972,UP,1
2010-09-28,22.3,22.1,21.584,20.9976,20.0248,UP,1
2010-09-29,22.33,22.3,21.898,21.0042,20.0536,UP,1
2010-09-30,22.51,22.38,22.134,21.019,20.0819,UP,1
2010-10-01,22.63,22.62,22.344,21.0146,20.1113,DOWN,0
2010-10-04,22.31,22.6,22.416,21.0032,20.1379,UP,1
2010-10-05,22.45,22.44,22.446,20.9962,20.1686,DOWN,0
2010-10-06,22.28,22.42,22.436,20.9934,20.198,UP,1
2010-10-07,22.88,22.34,22.51,21.015,20.23,DOWN,0
2010-10-08,22.2,22.65,22.424,21.0236,20.2573,UP,1
2010-10-11,22.34,22.26,22.43,21.0352,20.2851,DOWN,0
2010-10-12,22.02,22.39,22.344,21.039,20.3113,DOWN,0
2010-10-13,22.0,22.21,22.288,21.047,20.3344,UP,1
2010-10-14,22.42,22.03,22.196,21.0486,20.3589,UP,1
2010-10-15,22.69,22.55,22.294,21.0476,20.3839,UP,1
2010-10-18,22.74,22.76,22.374,21.0506,20.4061,DOWN,0
2010-10-19,22.39,22.37,22.448,21.0404,20.4238,DOWN,0
2010-10-20,22.1,22.54,22.468,21.0364,20.4393,DOWN,0
2010-10-21,21.95,22.2,22.374,21.0708,20.4533,UP,1
2010-10-22,22.4775,22.0,22.3315,21.1122,20.4705,UP,1
2010-10-25,22.86,22.5,22.3555,21.1696,20.489,UP,1
2010-10-26,23.42,22.8,22.5615,21.2326,20.5096,UP,1
2010-10-27,23.7,23.41,22.8815,21.2992,20.5331,DOWN,0
2010-10-28,23.43,23.96,23.1775,21.3528,20.5582,UP,1
2010-10-29,24.68,23.51,23.618,21.4362,20.5894,DOWN,0
2010-11-01,23.83,24.5,23.812,21.5042,20.6174,UP,1
2010-11-02,24.08,24.1,23.944,21.5778,20.6487,UP,1
2010-11-03,24.68,24.12,24.14,21.6666,20.6823,UP,1
2010-11-04,25.29,24.96,24.512,21.7666,20.7188,UP,1
2010-11-05,25.37,25.36,24.65,21.862,20.7579,DOWN,0
2010-11-08,25.25,25.15,24.934,21.9608,20.7959,DOWN,0
2010-11-09,24.83,25.33,25.084,22.0574,20.8312,DOWN,0
2010-11-10,24.61,24.85,25.07,22.1466,20.8672,UP,1
2010-11-11,24.85,24.4,24.982,22.2236,20.9029,UP,1
2010-11-12,25.72,24.81,25.052,22.317,20.9446,DOWN,0
2010-11-15,25.17,25.95,25.036,22.4008,20.9829,DOWN,0
2010-11-16,24.9,25.02,25.05,22.4872,21.0189,DOWN,0
2010-11-17,24.6,24.87,25.048,22.5776,21.0538,UP,1
2010-11-18,25.07,24.77,25.092,22.6856,21.0931,UP,1
2010-11-19,25.27,24.93,25.002,22.818,21.1334,UP,1
2010-11-22,26.01,25.33,25.17,22.9592,21.1784,DOWN,0
2010-11-23,25.98,25.9,25.386,23.0808,21.2234,UP,1
2010-11-24,26.3,26.12,25.726,23.2246,21.2709,UP,1
2010-11-26,27.04,26.25,26.12,23.3804,21.3204,DOWN,0
2010-11-29,26.92,27.07,26.45,23.518,21.3682,DOWN,0
2010-11-30,26.11,26.92,26.47,23.6276,21.4114,UP,1
2010-12-01,26.86,26.48,26.646,23.7494,21.4586,UP,1
2010-12-02,28.41,26.96,27.068,23.9024,21.5134,DOWN,0
2010-12-03,26.55,28.0,26.97,24.0068,21.5585,UP,1
2010-12-06,26.85,26.85,26.956,24.1122,21.606,DOWN,0
2010-12-07,24.86,24.76,26.706,24.1704,21.6434,UP,1
2010-12-08,25.4,24.99,26.414,24.2324,21.6817,UP,1
2010-12-09,26.41,25.74,26.014,24.314,21.7233,DOWN,0
2010-12-10,26.4,26.7,25.984,24.3918,21.7646,UP,1
2010-12-13,26.58,26.6,25.93,24.4708,21.806,DOWN,0
2010-12-14,26.29,26.65,26.216,24.5504,21.8438,UP,1
2010-12-15,26.4,26.3,26.416,24.6294,21.8813,UP,1
2010-12-16,27.64,26.6,26.662,24.7366,21.9242,UP,1
2010-12-17,28.17,27.72,27.016,24.8424,21.9682,DOWN,0
2010-12-20,27.81,27.89,27.262,24.9546,22.0107,UP,1
2010-12-21,27.88,27.95,27.58,25.0654,22.0534,UP,1
2010-12-22,28.14,27.95,27.928,25.1878,22.0954,DOWN,0
2010-12-23,28.13,28.13,28.026,25.3104,22.1367,UP,1
2010-12-27,28.76,28.1,28.144,25.4372,22.1823,DOWN,0
2010-12-28,28.3,28.77,28.242,25.5494,22.2267,UP,1
2010-12-29,28.63,28.45,28.392,25.6672,22.2723,UP,1
2010-12-30,28.88,28.64,28.54,25.797,22.3173,DOWN,0
2010-12-31,28.4125,28.9,28.5965,25.9232,22.3595,DOWN,0
2011-01-03,27.8,28.7,28.4045,26.0402,22.3979,UP,1
2011-01-04,28.0,27.8,28.3445,26.1507,22.4382,DOWN,0
2011-01-05,27.99,27.85,28.2165,26.2533,22.4771,UP,1
2011-01-06,28.52,28.04,28.1445,26.3553,22.5216,DOWN,0
2011-01-07,28.275,28.47,28.117,26.4468,22.5647,UP,1
2011-01-10,28.9,28.26,28.337,26.5562,22.6096,UP,1
2011-01-11,29.24,29.14,28.585,26.6474,22.6547,DOWN,0
2011-01-12,28.17,29.28,28.621,26.7342,22.6937,UP,1
2011-01-13,28.35,28.4,28.587,26.8196,22.7326,UP,1
2011-01-14,29.01,28.34,28.734,26.9062,22.7752,DOWN,0
2011-01-18,27.75,27.6501,28.504,26.9554,22.8126,UP,1
2011-01-19,27.76,28.0,28.208,27.0032,22.848,DOWN,0
2011-01-20,27.7,27.69,28.114,27.0522,22.8841,UP,1
2011-01-21,27.77,27.99,27.998,27.111,22.9225,UP,1
2011-01-24,28.09,28.22,27.814,27.1806,22.9629,DOWN,0
2011-01-25,28.015,28.15,27.867,27.2439,23.0029,UP,1
2011-01-26,28.25,28.13,27.965,27.2945,23.0434,UP,1
2011-01-27,29.22,28.42,28.269,27.3755,23.0817,DOWN,0
2011-01-28,28.05,29.3,28.325,27.4385,23.1122,UP,1
2011-01-31,28.71,28.04,28.449,27.5207,23.1463,UP,1
2011-02-01,29.07,28.92,28.66,27.6007,23.1822,DOWN,0
2011-02-02,28.8,29.02,28.77,27.6713,23.2143,UP,1
2011-02-03,29.41,28.78,28.808,27.7393,23.2522,UP,1
2011-02-04,31.2,29.79,29.438,27.8437,23.3005,DOWN,0
2011-02-07,30.79,31.17,29.854,27.9335,23.347,UP,1
2011-02-08,31.91,31.4,30.422,28.0309,23.3976,UP,1
2011-02-09,32.77,31.93,31.216,28.1479,23.4565,DOWN,0
2011-02-10,32.48,32.99,31.83,28.2753,23.5138,UP,1
2011-02-11,33.29,32.53,32.248,28.4039,23.5733,UP,1
2011-02-14,34.04,33.58,32.898,28.5165,23.6409,DOWN,0
2011-02-15,33.71,33.89,33.258,28.6597,23.7039,UP,1
2011-02-16,34.38,33.91,33.58,28.8103,23.7755,DOWN,0
2011-02-17,33.63,34.33,33.81,28.9857,23.8457,UP,1
2011-02-18,33.85,33.77,33.922,29.1547,23.919,DOWN,0
2011-02-22,32.6,33.24,33.634,29.2785,23.9855,DOWN,0
2011-02-23,31.34,32.98,33.16,29.3773,24.0385,UP,1
2011-02-24,33.98,31.85,33.08,29.5253,24.1051,UP,1
2011-02-25,34.36,34.24,33.226,29.6867,24.1733,DOWN,0
2011-02-28,33.99,34.34,33.254,29.8385,24.241,DOWN,0
2011-03-01,32.07,32.25,33.148,29.9271,24.3002,UP,1
2011-03-02,32.46,32.11,33.372,30.0129,24.3599,UP,1
2011-03-03,33.0,32.79,33.176,30.1167,24.4245,DOWN,0
2011-03-04,32.79,33.06,32.862,30.2149,24.4883,DOWN,0
2011-03-07,31.98,33.0,32.46,30.2917,24.5477,UP,1
2011-03-08,32.39,31.92,32.524,30.3769,24.6106,DOWN,0
2011-03-09,31.0,31.74,32.232,30.4217,24.6686,UP,1
2011-03-10,31.0075,30.81,31.8335,30.4758,24.7275,UP,1
2011-03-11,31.23,30.98,31.5215,30.5278,24.7836,DOWN,0
2011-03-14,31.0,31.09,31.3255,30.5702,24.8319,UP,1
2011-03-15,31.07,30.24,31.0615,30.6234,24.884,DOWN,0
2011-03-16,29.56,30.95,30.7735,30.6586,24.9298,DOWN,0
2011-03-17,29.32,30.27,30.436,30.685,24.9709,UP,1
2011-03-18,30.32,30.07,30.254,30.7316,25.0142,UP,1
2011-03-21,30.99,30.8,30.252,30.781,25.0651,DOWN,0
2011-03-22,30.71,31.15,30.18,30.8297,25.1148,UP,1
2011-03-23,31.01,30.72,30.47,30.8719,25.1644,UP,1
2011-03-24,31.07,31.27,30.82,30.9085,25.2144,DOWN,0
2011-03-25,30.85,31.15,30.926,30.9621,25.2596,UP,1
2011-03-28,30.99,30.87,30.926,31.0149,25.3049,DOWN,0
2011-03-29,30.97,31.06,30.978,31.0541,25.3522,UP,1
2011-03-30,31.49,31.5,31.074,31.1289,25.3984,DOWN,0
2011-03-31,31.1,31.53,31.08,31.1957,25.4395,UP,1
2011-04-01,31.52,31.5,31.214,31.2721,25.4804,DOWN,0
2011-04-04,30.6,31.59,31.136,31.3287,25.5182,UP,1
2011-04-05,31.67,30.75,31.276,31.4003,25.5616,UP,1
2011-04-06,32.77,32.14,31.532,31.4954,25.6141,DOWN,0
2011-04-07,32.47,32.87,31.806,31.5798,25.6638,UP,1
2011-04-08,32.57,32.86,32.016,31.6468,25.7204,DOWN,0
2011-04-11,32.23,32.3,32.342,31.7304,25.7742,DOWN,0
2011-04-12,31.37,32.02,32.282,31.7836,25.8223,UP,1
2011-04-13,31.8,31.87,32.088,31.8382,25.8765,DOWN,0
2011-04-14,31.07,31.53,31.808,31.8836,25.9265,UP,1
2011-04-15,31.74,31.0,31.642,31.9302,25.9782,DOWN,0
2011-04-18,31.6,31.39,31.516,31.9381,26.0283,UP,1
2011-04-19,31.77,31.56,31.596,31.9578,26.0828,UP,1
2011-04-20,32.56,32.18,31.748,31.9707,26.1373,UP,1
2011-04-21,32.6,32.88,32.054,31.9673,26.1913,DOWN,0
2011-04-25,32.24,32.54,32.154,31.9625,26.2425,UP,1
2011-04-26,32.35,32.58,32.304,31.9437,26.2937,UP,1
2011-04-27,33.39,32.26,32.628,31.9307,26.3483,DOWN,0
2011-04-28,32.89,33.3,32.694,31.9143,26.4013,UP,1
2011-04-29,33.46,32.94,32.866,31.8959,26.454,DOWN,0
2011-05-02,33.15,33.74,33.048,31.8863,26.5098,DOWN,0
2011-05-03,32.16,33.29,33.01,31.8526,26.5593,UP,1
2011-05-04,32.54,32.25,32.84,31.8513,26.612,UP,1
2011-05-05,33.24,32.5,32.91,31.8894,26.6693,UP,1
2011-05-06,34.91,33.85,33.2,31.908,26.7296,UP,1
2011-05-09,35.46,35.0,33.662,31.93,26.7925,UP,1
2011-05-10,35.81,35.76,34.392,31.9664,26.8576,UP,1
2011-05-11,35.87,35.81,35.058,32.0424,26.9248,DOWN,0
2011-05-12,35.06,35.96,35.422,32.0944,26.9911,DOWN,0
2011-05-13,34.89,35.06,35.418,32.1322,27.0567,DOWN,0
2011-05-16,34.26,34.7,35.178,32.1616,27.1192,UP,1
2011-05-17,34.27,34.1,34.87,32.2074,27.1814,UP,1
2011-05-18,34.63,34.39,34.622,32.2522,27.2466,UP,1
2011-05-19,34.81,34.7,34.572,32.3284,27.3089,DOWN,0
2011-05-20,34.39,34.84,34.472,32.396,27.3672,DOWN,0
2011-05-23,32.03,33.92,34.026,32.412,27.4144,DOWN,0
2011-05-24,31.71,32.13,33.514,32.4262,27.4584,UP,1
2011-05-25,34.5,32.8,33.488,32.4948,27.5194,UP,1
2011-05-26,34.71,34.54,33.468,32.5978,27.5918,UP,1
2011-05-27,35.01,34.8,33.592,32.7116,27.6648,DOWN,0
2011-05-31,33.79,33.86,33.944,32.781,27.7338,DOWN,0
2011-06-01,33.77,33.84,34.356,32.8366,27.8013,DOWN,0
2011-06-02,33.52,33.81,34.16,32.8928,27.8671,UP,1
2011-06-03,33.89,33.72,33.996,32.9504,27.9328,DOWN,0
2011-06-06,33.33,34.01,33.66,32.9956,27.9969,UP,1
2011-06-07,34.05,33.8,33.712,33.0596,28.065,DOWN,0
2011-06-08,33.41,33.8,33.64,33.108,28.13,UP,1
2011-06-09,34.23,34.3,33.782,33.1732,28.2,DOWN,0
2011-06-10,33.77,34.28,33.758,33.2188,28.2674,DOWN,0
2011-06-13,33.47,33.77,33.786,33.2662,28.3317,UP,1
2011-06-14,34.22,33.76,33.82,33.3202,28.4013,DOWN,0
2011-06-15,33.56,34.14,33.85,33.3794,28.4691,DOWN,0
2011-06-16,33.37,33.41,33.678,33.4134,28.5352,DOWN,0
2011-06-17,32.5,33.68,33.424,33.408,28.5927,UP,1
2011-06-20,32.75,32.46,33.28,33.4136,28.6512,UP,1
2011-06-21,34.07,32.96,33.25,33.4436,28.7166,UP,1
2011-06-22,36.0,33.98,33.738,33.519,28.7937,DOWN,0
2011-06-23,35.82,35.48,34.228,33.608,28.8724,DOWN,0
2011-06-24,35.52,35.78,34.832,33.6824,28.9517,DOWN,0
2011-06-27,35.45,35.55,35.372,33.77,29.0357,UP,1
2011-06-28,36.95,35.81,35.948,33.8742,29.1257,UP,1
2011-06-29,37.71,37.26,36.29,33.9964,29.2147,UP,1
2011-06-30,38.0,37.8,36.726,34.121,29.3092,UP,1
2011-07-01,38.66,38.22,37.354,34.243,29.4062,UP,1
2011-07-05,38.96,38.75,38.056,34.3702,29.5008,UP,1
2011-07-06,39.08,38.67,38.482,34.507,29.5931,DOWN,0
2011-07-07,38.66,39.13,38.672,34.6332,29.6825,DOWN,0
2011-07-08,37.96,38.21,38.664,34.7246,29.7685,DOWN,0
2011-07-11,37.39,37.41,38.41,34.8146,29.8488,DOWN,0
2011-07-12,35.41,37.19,37.7,34.8536,29.918,DOWN,0
2011-07-13,35.38,35.75,36.96,34.8982,29.9851,DOWN,0
2011-07-14,35.18,35.45,36.264,34.9586,30.0495,UP,1
2011-07-15,35.51,35.37,35.774,35.018,30.1154,DOWN,0
2011-07-18,35.0,35.28,35.296,35.0532,30.1779,UP,1
2011-07-19,36.2,35.3,35.454,35.079,30.2457,DOWN,0
2011-07-20,36.07,36.27,35.592,35.0912,30.3145,UP,1
2011-07-21,36.76,35.9,35.908,35.1102,30.3861,UP,1
2011-07-22,37.07,36.72,36.22,35.1342,30.46,DOWN,0
2011-07-25,36.09,36.64,36.438,35.1548,30.5261,UP,1
2011-07-26,36.66,36.29,36.53,35.1902,30.5984,DOWN,0
2011-07-27,33.63,36.45,36.042,35.1776,30.6548,UP,1
2011-07-28,34.64,33.89,35.618,35.185,30.7179,DOWN,0
2011-07-29,33.63,33.62,34.93,35.165,30.7761,DOWN,0
2011-08-01,33.2,34.0,34.352,35.1328,30.83,DOWN,0
2011-08-02,32.05,32.85,33.43,35.086,30.8768,UP,1
2011-08-03,32.78,32.08,33.26,35.101,30.927,DOWN,0
2011-08-04,30.9,32.21,32.512,35.0848,30.9695,DOWN,0
2011-08-05,29.34,31.27,31.654,34.9816,31.0057,DOWN,0
2011-08-08,27.19,28.61,30.452,34.8312,31.0319,UP,1
2011-08-09,29.63,27.72,29.968,34.7236,31.0677,DOWN,0
2011-08-10,29.25,29.26,29.262,34.6328,31.0997,UP,1
2011-08-11,30.71,29.6,29.224,34.5716,31.1361,UP,1
2011-08-12,31.04,31.49,29.564,34.522,31.1728,UP,1
2011-08-15,31.61,31.19,30.448,34.4764,31.2137,DOWN,0
2011-08-16,30.97,31.34,30.716,34.4292,31.2452,DOWN,0
2011-08-17,30.7,31.33,31.006,34.3622,31.2795,DOWN,0
2011-08-18,28.61,29.81,30.586,34.2662,31.3022,DOWN,0
2011-08-19,28.29,28.63,30.036,34.1474,31.3202,DOWN,0
2011-08-22,27.64,28.79,29.242,34.0248,31.3319,UP,1
2011-08-23,29.26,27.82,28.9,33.9406,31.3514,UP,1
2011-08-24,32.27,32.02,29.214,33.9016,31.3865,DOWN,0
2011-08-25,30.88,32.11,29.668,33.848,31.4168,UP,1
2011-08-26,31.52,30.58,30.314,33.811,31.4513,UP,1
2011-08-29,32.85,31.97,31.356,33.818,31.4913,UP,1
2011-08-30,33.13,32.55,32.13,33.8256,31.5284,DOWN,0
2011-08-31,33.11,33.3,32.298,33.8064,31.5681,DOWN,0
2011-09-01,31.56,33.01,32.434,33.7176,31.6014,DOWN,0
2011-09-02,31.13,30.84,32.356,33.6238,31.634,UP,1
2011-09-06,31.46,30.49,32.078,33.5426,31.666,UP,1
2011-09-07,32.7,32.21,31.992,33.4876,31.7031,UP,1
2011-09-08,33.09,32.17,31.988,33.4104,31.7385,DOWN,0
2011-09-09,32.3,32.71,32.136,33.3022,31.7701,UP,1
2011-09-12,33.53,31.85,32.616,33.2128,31.8063,UP,1
2011-09-13,34.32,33.53,33.188,33.126,31.8427,UP,1
2011-09-14,36.56,34.5,33.96,33.078,31.8909,UP,1
2011-09-15,36.74,36.81,34.69,33.0312,31.944,DOWN,0
