ticker,ZBH US Equity,ZBH US Equity,ZBH US Equity,ZBH US Equity,ZBH US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2018-09-27,125.8347,125.9899,126.6825,120.7235,114.4246,UP,1
2018-09-28,127.5421,125.66,126.6903,121.0966,114.5116,DOWN,0
2018-10-01,126.6593,127.8719,126.5584,121.4633,114.5943,DOWN,0
2018-10-02,126.0481,126.9018,126.4458,121.7937,114.6773,DOWN,0
2018-10-03,125.5533,126.1742,126.3275,122.0811,114.7461,DOWN,0
2018-10-04,125.1168,125.3981,126.1839,122.3106,114.8166,DOWN,0
2018-10-05,124.7481,125.272,125.6251,122.5333,114.8516,DOWN,0
2018-10-08,123.5646,124.3989,125.0062,122.556,114.8816,DOWN,0
2018-10-09,123.1183,123.5355,124.4202,122.5638,114.9153,DOWN,0
2018-10-10,119.9072,122.8467,123.291,122.5265,114.9322,DOWN,0
2018-10-11,117.5304,120.0139,121.7737,122.4437,114.938,UP,1
2018-10-12,119.6162,118.9177,120.7473,122.4223,114.9533,UP,1
2018-10-15,119.8102,119.0729,119.9965,122.3756,114.9618,UP,1
2018-10-16,123.8653,120.2661,120.1459,122.4078,114.9958,UP,1
2018-10-17,124.4862,123.5452,121.0616,122.4637,115.0165,DOWN,0
2018-10-18,122.5459,124.3892,122.0648,122.5091,115.0233,DOWN,0
2018-10-19,120.6833,122.7691,122.2782,122.5219,115.0216,DOWN,0
2018-10-22,120.4117,121.0228,122.3985,122.552,115.0126,DOWN,0
2018-10-23,120.3632,119.0632,121.698,122.5834,115.0022,DOWN,0
2018-10-24,117.4819,120.3438,120.2972,122.5585,114.9872,UP,1
2018-10-25,118.5005,117.9767,119.4881,122.5477,114.9853,DOWN,0
2018-10-26,111.6903,112.0977,117.6895,122.3996,114.9506,UP,1
2018-10-29,111.8455,112.8447,115.9763,122.2334,114.9176,DOWN,0
2018-10-30,111.1567,112.088,114.135,122.0376,114.8831,DOWN,0
2018-10-31,110.1963,112.5052,112.6778,121.8304,114.84,UP,1
2018-11-01,113.2328,110.4485,111.6243,121.6728,114.8134,DOWN,0
2018-11-02,111.7,113.873,111.6262,121.4916,114.773,DOWN,0
2018-11-05,111.5932,112.185,111.5758,121.2904,114.7188,UP,1
2018-11-06,111.6029,111.1179,111.665,121.0913,114.6729,UP,1
2018-11-07,114.6297,112.0977,112.5517,120.9396,114.6396,UP,1
2018-11-08,115.6581,114.426,113.0368,120.7982,114.6128,DOWN,0
2018-11-09,114.1059,115.1439,113.518,120.6788,114.571,DOWN,0
2018-11-12,111.0209,114.0768,113.4035,120.5005,114.5082,DOWN,0
2018-11-13,109.5366,111.6515,112.9902,120.3247,114.445,DOWN,0
2018-11-14,108.9739,110.5649,111.8591,120.127,114.3733,UP,1
2018-11-15,111.1858,108.1008,110.9646,119.9534,114.3074,UP,1
2018-11-16,113.5529,111.1373,110.854,119.8228,114.265,DOWN,0
2018-11-19,110.109,113.5044,110.6716,119.6348,114.2181,DOWN,0
2018-11-20,109.0418,109.4687,110.5727,119.4239,114.17,UP,1
2018-11-21,109.3232,109.8664,110.6425,119.162,114.1308,UP,1
2018-11-23,109.3329,108.712,110.2719,118.8329,114.1171,UP,1
2018-11-26,109.8664,110.0314,109.5346,118.5065,114.1018,DOWN,0
2018-11-27,109.7403,109.1,109.4609,118.1878,114.0853,UP,1
2018-11-28,111.2731,110.1284,109.9072,117.8822,114.0794,UP,1
2018-11-29,111.5253,110.8074,110.3476,117.5935,114.0661,UP,1
2018-11-30,113.5238,111.6903,111.1858,117.3276,114.0527,DOWN,0
2018-12-03,112.9611,114.0865,111.8047,117.0368,114.0331,DOWN,0
2018-12-04,108.6441,112.6313,111.5855,116.6633,114.0004,UP,1
2018-12-06,109.5366,107.3732,111.2382,116.3218,113.9724,DOWN,0
2018-12-07,106.6359,109.4299,110.2603,115.9316,113.9353,UP,1
2018-12-10,107.7807,106.6747,109.1117,115.5706,113.8977,UP,1
2018-12-11,108.6635,108.9351,108.2521,115.193,113.8595,UP,1
2018-12-12,109.5754,110.0993,108.4384,114.8513,113.8343,DOWN,0
2018-12-13,109.003,110.0702,108.3317,114.5104,113.8155,DOWN,0
2018-12-14,105.7337,107.9844,108.1513,114.114,113.7933,DOWN,0
2018-12-17,104.0457,105.268,107.4043,113.6926,113.7458,DOWN,0
2018-12-18,102.6196,103.7158,106.1955,113.25,113.6859,DOWN,0
2018-12-19,101.4361,101.3487,104.5676,112.8075,113.6203,DOWN,0
2018-12-20,98.7294,100.9801,102.5129,112.3197,113.527,DOWN,0
2018-12-21,96.4108,98.8361,100.6483,111.8497,113.426,DOWN,0
2018-12-24,94.3251,96.081,98.7042,111.3856,113.3113,UP,1
2018-12-26,98.9719,94.684,97.9747,110.9728,113.2326,DOWN,0
2018-12-27,98.6712,97.2548,97.4217,110.55,113.1539,UP,1
2018-12-28,99.5831,98.9525,97.5924,110.0643,113.088,UP,1
2018-12-31,100.6212,99.9615,98.4345,109.587,113.0288,DOWN,0
2019-01-02,99.2242,99.8451,99.4143,109.1206,112.9583,DOWN,0
2019-01-03,97.4295,98.6615,99.1058,108.6555,112.8888,UP,1
2019-01-04,100.757,98.4093,99.523,108.2624,112.8377,UP,1
2019-01-07,100.7958,100.8637,99.7655,107.8711,112.7868,DOWN,0
2019-01-08,98.5354,101.5137,99.3484,107.4922,112.7393,UP,1
2019-01-09,99.3406,99.6413,99.3716,107.109,112.7148,UP,1
2019-01-10,100.6212,98.8652,100.01,106.8876,112.6855,UP,1
2019-01-11,101.1644,100.3495,100.0915,106.6739,112.6651,DOWN,0
2019-01-14,99.6219,100.2816,99.8567,106.4433,112.6386,UP,1
2019-01-15,101.0577,99.7092,100.3612,106.2605,112.615,UP,1
2019-01-16,101.8629,101.1353,100.8656,106.0331,112.6082,UP,1
2019-01-17,103.0465,101.6689,101.3507,105.86,112.6037,DOWN,0
2019-01-18,102.1928,103.5218,101.5564,105.672,112.5939,DOWN,0
2019-01-22,100.8152,101.4458,101.795,105.4563,112.5724,UP,1
2019-01-23,101.6495,101.3196,101.9134,105.1966,112.5705,UP,1
2019-01-24,102.0957,101.7271,101.9599,104.9254,112.5658,UP,1
2019-01-25,104.2009,102.6778,102.1908,104.7273,112.5664,DOWN,0
2019-01-28,102.6778,103.6576,102.2878,104.5604,112.5655,DOWN,0
2019-01-29,102.5032,102.6584,102.6254,104.4198,112.5618,UP,1
2019-01-30,105.2195,103.2017,103.3394,104.3447,112.5758,UP,1
2019-01-31,106.2867,105.3554,104.1776,104.2467,112.5871,UP,1
2019-02-01,113.1163,111.8164,105.9607,104.238,112.6248,UP,1
2019-02-04,114.5521,113.4365,108.3356,104.3268,112.6636,UP,1
2019-02-05,114.785,114.6976,110.7919,104.4417,112.7004,DOWN,0
2019-02-06,114.6491,114.1932,112.6778,104.5482,112.7385,UP,1
2019-02-07,114.7558,114.4745,114.3717,104.6567,112.7727,UP,1
2019-02-08,116.9774,114.0089,115.1439,104.7989,112.8268,UP,1
2019-02-11,118.5781,117.608,115.9491,104.9757,112.8832,UP,1
2019-02-12,120.2467,119.0826,117.0415,105.1551,112.9261,DOWN,0
2019-02-13,119.8684,120.5572,118.0853,105.322,112.9584,DOWN,0
2019-02-14,118.8304,119.3154,118.9002,105.4281,112.9939,UP,1
2019-02-15,119.9557,120.1012,119.4959,105.568,113.0264,DOWN,0
2019-02-19,119.8684,119.5483,119.7539,105.7925,113.056,UP,1
2019-02-20,120.2758,119.9072,119.7597,106.0073,113.0986,DOWN,0
2019-02-21,119.7908,120.3244,119.7442,106.2704,113.1339,UP,1
2019-02-22,120.7221,119.7617,120.1226,106.5292,113.17,DOWN,0
2019-02-25,120.1982,121.2654,120.1711,106.7599,113.2084,DOWN,0
2019-02-26,119.6744,120.2273,120.1323,106.9619,113.243,UP,1
2019-02-27,120.7706,118.9856,120.2312,107.1972,113.2779,DOWN,0
2019-02-28,120.4117,120.6833,120.3554,107.4908,113.3152,UP,1
2019-03-01,121.6631,121.1878,120.5436,107.8431,113.3647,DOWN,0
2019-03-04,120.7124,122.0997,120.6464,108.205,113.4192,DOWN,0
2019-03-05,120.402,120.5863,120.792,108.5843,113.4656,DOWN,0
2019-03-06,119.558,120.4408,120.5494,109.0009,113.5054,DOWN,0
2019-03-07,117.7632,119.6259,120.0197,109.4279,113.5388,UP,1
2019-03-08,117.9767,117.5498,119.2824,109.901,113.5742,DOWN,0
2019-03-11,117.7826,118.1125,118.6965,110.2772,113.6152,UP,1
2019-03-12,119.0147,118.1125,118.419,110.684,113.6636,UP,1
2019-03-13,119.4512,119.4803,118.3977,111.0814,113.7188,DOWN,0
2019-03-14,119.2669,119.6453,118.6984,111.4543,113.7764,UP,1
2019-03-15,122.1579,119.1602,119.5347,111.913,113.8571,DOWN,0
2019-03-18,121.5758,122.6332,120.2933,112.3959,113.9283,UP,1
2019-03-19,121.9639,121.8183,120.8831,112.8201,113.9972,UP,1
2019-03-20,123.6228,122.1482,121.7175,113.2766,114.0691,UP,1
2019-03-21,125.6891,123.0601,123.0019,113.8197,114.1462,DOWN,0
2019-03-22,122.8952,124.8354,123.1494,114.2908,114.2119,DOWN,0
2019-03-25,122.8079,122.5847,123.3958,114.7345,114.2721,UP,1
2019-03-26,123.128,123.7683,123.6286,115.1738,114.3364,DOWN,0
2019-03-27,123.0989,122.8758,123.5238,115.6433,114.3965,UP,1
2019-03-28,123.1668,123.0698,123.0194,116.0855,114.4583,UP,1
2019-03-29,123.8847,123.7489,123.2173,116.5259,114.524,UP,1
2019-04-01,123.9429,124.6123,123.4443,116.9439,114.5909,DOWN,0
2019-04-02,123.6907,124.0302,123.5568,117.3738,114.6521,DOWN,0
2019-04-03,122.7012,124.2825,123.4773,117.8115,114.7156,UP,1
2019-04-04,122.7788,122.7885,123.3996,118.2341,114.787,UP,1
2019-04-05,123.4093,122.9049,123.3046,118.6604,114.8617,UP,1
2019-04-08,124.913,125.0683,123.4986,119.0746,114.9426,DOWN,0
2019-04-09,124.816,124.4862,123.7237,119.5174,115.0258,UP,1
2019-04-10,124.9906,124.7869,124.1816,119.9672,115.1086,DOWN,0
2019-04-11,124.6996,125.1362,124.5657,120.3568,115.195,DOWN,0
2019-04-12,124.0981,125.0295,124.7035,120.713,115.2695,DOWN,0
2019-04-15,124.0787,124.5929,124.5366,120.9322,115.3561,DOWN,0
2019-04-16,121.7698,125.0586,123.9274,121.0766,115.4252,DOWN,0
2019-04-17,116.114,122.0803,122.1521,121.1032,115.4652,UP,1
2019-04-18,116.4148,116.0849,120.4951,121.1385,115.5049,UP,1
2019-04-22,117.5789,115.7454,119.1913,121.1949,115.5498,UP,1
2019-04-23,119.0923,117.6953,118.194,121.2372,115.5979,UP,1
2019-04-24,120.7318,120.3826,117.9864,121.2803,115.6486,UP,1
2019-04-25,120.9937,120.3632,118.9623,121.2953,115.6974,DOWN,0
2019-04-26,120.1594,121.2654,119.7112,121.3011,115.7413,DOWN,0
2019-04-29,117.22,119.0341,119.6394,121.2689,115.7737,UP,1
2019-04-30,119.4803,117.2297,119.7171,121.2594,115.8179,DOWN,0
2019-05-01,117.5983,119.4124,119.0904,121.214,115.8486,UP,1
2019-05-02,119.5289,117.2976,118.7974,121.199,115.8999,UP,1
2019-05-03,120.596,120.2953,118.8847,121.2151,115.9511,UP,1
2019-05-06,121.7989,118.5199,119.8005,121.2367,116.015,DOWN,0
2019-05-07,119.7035,120.8385,119.8451,121.2268,116.0691,DOWN,0
2019-05-08,118.8983,119.752,120.1051,121.2112,116.1219,DOWN,0
2019-05-09,118.2677,117.7632,119.8529,121.1612,116.1656,UP,1
2019-05-10,118.3259,117.7535,119.3989,121.1195,116.2013,DOWN,0
2019-05-13,115.1148,116.2498,118.062,120.9885,116.2087,UP,1
2019-05-14,115.2021,115.4737,117.1618,120.8783,116.2167,DOWN,0
2019-05-15,115.0081,114.717,116.3837,120.7704,116.1796,DOWN,0
2019-05-16,114.5521,115.4252,115.6406,120.6703,116.1387,DOWN,0
2019-05-17,112.9417,113.4171,114.5638,120.5739,116.0945,DOWN,0
2019-05-20,112.4567,112.3985,114.0321,120.4635,116.0484,UP,1
2019-05-21,112.641,113.2716,113.5199,120.3606,116.0082,DOWN,0
2019-05-22,111.7097,112.6022,112.8602,120.2145,115.956,DOWN,0
2019-05-23,110.5552,111.5544,112.0608,120.0366,115.8975,UP,1
2019-05-24,111.0985,110.6716,111.6922,119.8732,115.8446,DOWN,0
2019-05-28,108.7896,111.2149,110.9588,119.6059,115.7871,UP,1
2019-05-29,108.8672,108.906,110.204,119.3517,115.7313,UP,1
2019-05-30,109.5172,109.0709,109.7655,119.1028,115.6843,UP,1
2019-05-31,110.5261,108.4209,109.7597,118.8408,115.643,UP,1
2019-06-03,110.8851,110.7104,109.717,118.5448,115.6038,UP,1
2019-06-04,113.9021,111.8067,110.7395,118.3649,115.5781,UP,1
2019-06-05,114.9984,114.8432,111.9658,118.2087,115.5576,UP,1
2019-06-06,116.7155,115.2506,113.4054,118.0805,115.5404,UP,1
2019-06-07,117.1229,117.2976,114.7248,117.9609,115.5213,UP,1
2019-06-10,118.0737,117.7147,116.1625,117.8591,115.5089,DOWN,0
2019-06-11,116.8804,119.2572,116.7582,117.719,115.4877,UP,1
2019-06-12,117.0841,116.7252,117.1753,117.5818,115.4693,DOWN,0
2019-06-13,116.211,117.0938,117.0744,117.4322,115.4421,DOWN,0
2019-06-14,113.9409,116.2304,116.438,117.257,115.404,UP,1
2019-06-17,114.2126,113.8633,115.6658,117.0857,115.364,UP,1
2019-06-18,114.5909,115.1439,115.2079,116.9093,115.3233,UP,1
2019-06-19,115.8036,114.5133,114.9518,116.7271,115.302,UP,1
2019-06-20,116.1334,115.4446,114.9363,116.5535,115.283,DOWN,0
2019-06-21,114.7558,116.3177,115.0993,116.3488,115.2651,DOWN,0
2019-06-24,113.9118,114.7558,115.0391,116.133,115.2404,DOWN,0
2019-06-25,113.2134,114.1544,114.7636,115.9153,115.2071,DOWN,0
2019-06-26,111.147,113.4365,113.8323,115.6567,115.1624,UP,1
2019-06-27,111.9328,111.6806,112.9922,115.46,115.1245,UP,1
2019-06-28,114.2223,112.2141,112.8855,115.4221,115.0977,DOWN,0
2019-07-01,113.8051,115.2506,112.8641,115.3699,115.0546,DOWN,0
2019-07-02,113.2425,114.1253,112.8699,115.2832,114.9919,UP,1
2019-07-03,114.135,114.1156,113.4675,115.1841,114.9317,UP,1
2019-07-05,114.2902,113.3977,113.939,115.0552,114.8747,UP,1
2019-07-08,117.0938,114.3581,114.5133,114.9772,114.8274,DOWN,0
2019-07-09,117.0841,116.958,115.1691,114.9157,114.7831,UP,1
2019-07-10,117.1715,117.3364,115.9549,114.9148,114.7348,UP,1
2019-07-11,117.3849,117.3849,116.6049,114.8728,114.6843,DOWN,0
2019-07-12,116.9968,117.0647,117.1462,114.8608,114.6326,UP,1
2019-07-15,118.258,117.2297,117.3791,114.8354,114.5909,UP,1
2019-07-16,118.4423,118.6266,117.6507,114.7923,114.5524,UP,1
2019-07-17,119.3445,118.714,118.0853,114.7432,114.5199,UP,1
2019-07-18,120.3729,119.0147,118.6829,114.7566,114.4841,DOWN,0
2019-07-19,119.7617,120.6639,119.2359,114.7739,114.4496,DOWN,0
2019-07-22,119.1408,119.9848,119.4124,114.7914,114.415,UP,1
2019-07-23,121.1005,119.3154,119.9441,114.8468,114.3928,UP,1
2019-07-24,122.0706,121.2654,120.4893,114.986,114.3776,DOWN,0
2019-07-25,120.2079,121.5855,120.4563,115.0861,114.3548,UP,1
2019-07-26,130.4815,126.6011,122.6003,115.3955,114.3894,UP,1
2019-07-29,130.5106,131.9755,124.8742,115.7147,114.4264,UP,1
2019-07-30,132.5867,129.9965,127.1715,116.1076,114.4898,DOWN,0
2019-07-31,131.0927,132.0725,128.9759,116.4803,114.5576,UP,1
2019-08-01,133.3919,131.1606,131.6127,116.8954,114.6265,UP,1
2019-08-02,133.9449,133.13,132.3054,117.3401,114.6972,DOWN,0
2019-08-05,130.889,132.9069,132.381,117.7467,114.7323,UP,1
2019-08-06,131.1121,131.5099,132.0861,118.147,114.7654,UP,1
2019-08-07,132.1308,129.4823,132.2937,118.6138,114.8133,UP,1
2019-08-08,134.7792,132.2084,132.5712,119.1321,114.8838,DOWN,0
2019-08-09,134.1777,134.2844,132.6178,119.6253,114.9526,UP,1
2019-08-12,134.3717,134.8956,133.3143,120.1022,115.0227,DOWN,0
2019-08-13,134.0419,134.4396,133.9003,120.5653,115.1055,DOWN,0
2019-08-14,129.9286,132.7419,133.4598,120.8859,115.1626,UP,1
2019-08-15,131.0927,130.4815,132.7225,121.2077,115.2596,UP,1
2019-08-16,132.9166,132.2763,132.4703,121.5318,115.365,UP,1
2019-08-19,134.4202,134.2941,132.48,121.8777,115.4813,DOWN,0
2019-08-20,133.8285,134.459,132.4373,122.1928,115.5995,DOWN,0
2019-08-21,133.324,134.4687,133.1164,122.5217,115.6999,DOWN,0
2019-08-22,133.0136,133.5762,133.5006,122.8403,115.8065,DOWN,0
2019-08-23,129.6472,132.7031,132.8467,123.109,115.8968,UP,1
2019-08-26,130.8017,130.6271,132.123,123.4462,115.9928,DOWN,0
2019-08-27,130.4815,131.5099,131.4536,123.7716,116.072,UP,1
2019-08-28,133.0427,130.2681,131.3973,124.1406,116.1589,UP,1
2019-08-29,134.0516,134.1292,131.6049,124.5056,116.2587,UP,1
2019-08-30,135.0411,134.459,132.6837,124.8837,116.3788,UP,1
2019-09-03,135.2254,134.0322,133.5685,125.2931,116.5072,DOWN,0
2019-09-04,133.8867,135.8172,134.2495,125.6926,116.6318,UP,1
2019-09-05,135.371,135.2351,134.7152,126.1358,116.7527,UP,1
2019-09-06,135.565,135.565,135.0178,126.6241,116.8628,DOWN,0
2019-09-09,132.9845,136.2247,134.6065,127.0452,116.9771,UP,1
2019-09-10,134.3814,132.2472,134.4377,127.4484,117.1038,UP,1
2019-09-11,136.0986,133.9061,134.8801,127.8942,117.2377,UP,1
2019-09-12,138.3492,137.0881,135.4757,128.3964,117.3828,DOWN,0
2019-09-13,134.6434,137.9418,135.2914,128.8065,117.5067,DOWN,0
2019-09-16,133.5471,133.8867,135.4039,129.1917,117.6257,UP,1
2019-09-17,134.6919,133.5374,135.466,129.5436,117.7428,UP,1
2019-09-18,135.2448,138.1455,135.2953,129.9068,117.8614,UP,1
2019-09-19,135.4874,135.2545,134.7229,130.2732,117.9712,UP,1
2019-09-20,137.7769,135.9821,135.3496,130.681,118.0953,DOWN,0
2019-09-23,137.4179,137.1948,136.1238,131.0894,118.2392,DOWN,0
2019-09-24,135.8754,137.9903,136.3605,131.4418,118.3709,DOWN,0
2019-09-25,133.2561,135.9336,135.9627,131.738,118.504,DOWN,0
2019-09-26,132.7516,133.6247,135.4156,132.0062,118.6288,DOWN,0
2019-09-27,130.1226,132.7031,133.8847,132.2012,118.7361,UP,1
2019-09-30,133.1688,130.5203,133.0349,132.4693,118.8541,DOWN,0
2019-10-01,129.6181,133.2561,131.7834,132.6789,118.9572,DOWN,0
2019-10-02,128.0077,128.7644,130.7338,132.817,119.0685,UP,1
2019-10-03,128.9682,127.6003,129.9771,132.955,119.1931,UP,1
2019-10-04,130.433,129.7151,130.0392,133.1595,119.3322,UP,1
2019-10-07,130.4815,132.1016,129.5017,133.1595,119.4774,DOWN,0
2019-10-08,127.2995,129.6375,129.038,133.0952,119.6203,UP,1
2019-10-09,129.4338,128.3473,129.3232,133.0322,119.7854,UP,1
2019-10-10,130.0644,128.7547,129.5425,133.0116,119.9641,UP,1
2019-10-11,132.3636,131.1024,129.9286,132.9911,120.1311,DOWN,0
2019-10-14,131.1994,132.1211,130.0722,132.9361,120.2937,UP,1
2019-10-15,133.7703,132.8874,131.3663,132.9938,120.4646,DOWN,0
2019-10-16,132.4994,133.4404,131.9794,133.0215,120.624,UP,1
2019-10-17,134.3717,133.0233,132.8409,133.0663,120.7998,DOWN,0
2019-10-18,133.4986,133.9061,133.0679,133.0407,120.9801,DOWN,0
2019-10-21,133.4889,133.9061,133.5258,133.027,121.1438,DOWN,0
2019-10-22,130.792,133.8188,132.9301,132.9554,121.2938,UP,1
2019-10-23,131.18,131.2576,132.6663,132.8981,121.457,DOWN,0
2019-10-24,130.8599,131.4226,131.9639,132.9167,121.6146,DOWN,0
2019-10-25,130.0644,130.9278,131.277,132.8962,121.7618,UP,1
2019-10-28,131.8882,130.889,130.9569,132.8756,121.9154,UP,1
2019-10-29,134.0613,131.6942,131.6108,132.8684,122.0876,DOWN,0
2019-10-30,133.9449,133.3919,132.1637,132.8708,122.252,UP,1
2019-10-31,134.1001,133.8867,132.8118,132.8863,122.4132,DOWN,0
2019-11-01,134.0904,135.2934,133.617,132.9078,122.5684,DOWN,0
2019-11-04,132.4509,134.5852,133.7295,132.9639,122.7197,UP,1
2019-11-05,136.118,136.7873,134.1408,133.0702,122.8962,UP,1
2019-11-06,138.941,138.1455,135.1401,133.2394,123.0827,DOWN,0
2019-11-07,137.6896,138.5918,135.858,133.3323,123.2607,UP,1
2019-11-08,139.6977,137.2627,136.9794,133.4453,123.4382,DOWN,0
2019-11-11,139.038,138.7373,138.2969,133.5252,123.62,UP,1
2019-11-12,140.2216,139.3194,139.1176,133.6251,123.8086,DOWN,0
2019-11-13,140.0567,140.0082,139.3407,133.7485,123.9827,UP,1
2019-11-14,140.6969,139.8432,139.9422,133.855,124.1548,UP,1
2019-11-15,142.3947,141.0462,140.4816,133.9916,124.3012,DOWN,0
2019-11-18,140.6581,142.2879,140.8056,134.1451,124.4317,DOWN,0
2019-11-19,140.2216,141.3178,140.8056,134.2619,124.5589,DOWN,0
2019-11-20,138.3104,140.1537,140.4563,134.3062,124.6772,DOWN,0
2019-11-21,138.0679,137.903,139.9305,134.3005,124.7938,UP,1
2019-11-22,139.5231,138.6597,139.3562,134.3981,124.9065,UP,1
2019-11-25,140.7454,139.785,139.3737,134.5421,125.0173,DOWN,0
2019-11-26,140.532,141.2305,139.4358,134.6589,125.1188,UP,1
2019-11-27,142.1812,140.3283,140.2099,134.7976,125.2303,DOWN,0
2019-11-29,140.9395,142.2103,140.7842,134.9067,125.3409,DOWN,0
2019-12-02,140.144,141.2208,140.9084,134.954,125.4418,DOWN,0
2019-12-03,139.1156,139.2515,140.5825,134.988,125.538,UP,1
2019-12-04,143.9371,143.3745,141.2635,135.1492,125.6563,DOWN,0
2019-12-05,143.2096,143.0446,141.4692,135.3483,125.7734,UP,1
2019-12-06,144.0924,143.6461,142.0997,135.5751,125.8903,DOWN,0
2019-12-09,142.3364,144.0342,142.5382,135.8194,126.001,DOWN,0
2019-12-10,140.891,142.6081,142.8933,135.9738,126.1071,UP,1
2019-12-11,142.6178,141.4924,142.6294,136.2338,126.2163,UP,1
2019-12-12,143.0058,142.5305,142.5887,136.5338,126.3293,UP,1
2019-12-13,143.6461,142.6081,142.4994,136.8273,126.4392,UP,1
2019-12-16,145.5185,144.8588,143.1358,137.129,126.5632,DOWN,0
2019-12-17,145.3826,145.6349,144.0342,137.427,126.6881,DOWN,0
2019-12-18,144.4319,145.4214,144.397,137.7697,126.8125,DOWN,0
2019-12-19,144.3543,145.8483,144.6667,138.0681,126.9454,UP,1
2019-12-20,145.8289,145.2177,145.1032,138.3834,127.0847,UP,1
2019-12-23,146.7214,146.2848,145.3438,138.6705,127.2294,DOWN,0
2019-12-24,146.3625,146.6729,145.5398,138.9738,127.3661,DOWN,0
2019-12-26,145.8095,146.2751,145.8153,139.2146,127.4979,DOWN,0
2019-12-27,145.5282,146.0811,146.0501,139.4752,127.6292,DOWN,0
2019-12-30,144.3058,145.664,145.7455,139.6738,127.74,UP,1
2019-12-31,145.208,143.8595,145.4428,139.908,127.8581,DOWN,0
2020-01-02,144.7424,145.499,145.1188,140.1331,127.972,DOWN,0
2020-01-03,144.364,143.0155,144.8297,140.4045,128.0757,DOWN,0
2020-01-06,143.5297,144.1312,144.43,140.6515,128.1649,DOWN,0
2020-01-07,143.4036,144.1118,144.2495,140.9024,128.2675,UP,1
2020-01-08,145.1207,143.9177,144.2321,141.2035,128.379,DOWN,0
2020-01-09,144.1603,145.567,144.1157,141.449,128.4842,UP,1
2020-01-10,145.5087,145.1595,144.3446,141.6779,128.5963,DOWN,0
2020-01-13,144.5677,145.1983,144.5522,141.8904,128.7033,DOWN,0
2020-01-14,143.908,143.6946,144.6531,142.0865,128.8034,DOWN,0
2020-01-15,143.7237,143.811,144.3737,142.2792,128.9023,UP,1
2020-01-16,144.3252,144.4125,144.4067,142.5167,129.0055,UP,1
2020-01-17,144.917,144.4901,144.2883,142.6927,129.1165,UP,1
2020-01-21,145.014,144.6065,144.3776,142.8141,129.2277,UP,1
2020-01-22,146.4692,145.5185,144.8898,142.9897,129.343,DOWN,0
2020-01-23,145.0431,146.3625,145.1537,143.0966,129.4437,DOWN,0
2020-01-24,143.3842,145.014,144.9655,143.1836,129.5365,UP,1
2020-01-27,143.617,141.6865,144.7055,143.2515,129.6296,UP,1
2020-01-28,144.7424,143.714,144.6512,143.3452,129.7298,UP,1
2020-01-29,146.246,145.2759,144.6065,143.4562,129.8406,UP,1
2020-01-30,146.6632,144.8588,144.9306,143.5415,129.9535,DOWN,0
2020-01-31,143.4812,145.7319,144.95,143.598,130.0621,UP,1
2020-02-03,144.073,144.3349,145.0411,143.675,130.2019,UP,1
2020-02-04,152.0862,148.3318,146.5099,143.9505,130.3802,UP,1
2020-02-05,152.9884,152.1347,147.8584,144.2489,130.5573,UP,1
2020-02-06,154.2593,153.2891,149.3776,144.5437,130.7331,DOWN,0
2020-02-07,151.7175,153.5511,151.0249,144.7631,130.888,UP,1
2020-02-10,153.4929,150.8347,152.9088,145.0223,131.0505,UP,1
2020-02-11,154.5309,154.0555,153.3978,145.2693,131.2224,DOWN,0
2020-02-12,153.9585,154.4436,153.5918,145.5297,131.4061,UP,1
2020-02-13,153.9876,154.2496,153.5375,145.8066,131.5786,UP,1
2020-02-14,155.6077,153.8809,154.3155,146.1364,131.7687,DOWN,0
2020-02-18,154.4921,155.1712,154.5154,146.3475,131.9435,UP,1
2020-02-19,155.2391,154.9189,154.657,146.5881,132.1167,DOWN,0
2020-02-20,153.6578,155.2197,154.5969,146.7794,132.276,DOWN,0
2020-02-21,152.6877,153.8227,154.3369,146.9864,132.4409,DOWN,0
2020-02-24,149.7191,148.9915,153.1591,147.163,132.595,DOWN,0
2020-02-25,145.2565,148.9236,151.312,147.2158,132.7299,DOWN,0
2020-02-26,142.1812,146.3916,148.7005,147.1993,132.8492,DOWN,0
2020-02-27,135.7687,138.8731,145.1226,147.0417,132.9525,DOWN,0
2020-02-28,132.0822,132.0725,141.0016,146.773,133.0369,UP,1
2020-03-02,135.0896,132.6934,138.0757,146.5672,133.1373,DOWN,0
2020-03-03,129.8607,134.818,134.9965,146.2757,133.2138,UP,1
2020-03-04,133.9449,132.4024,133.3492,146.0675,133.3189,DOWN,0
2020-03-05,125.3302,131.2382,131.2615,145.6576,133.3832,DOWN,0
2020-03-06,120.3923,121.5176,128.9235,145.131,133.422,DOWN,0
2020-03-09,107.9359,111.5641,123.4928,144.3625,133.4031,UP,1
2020-03-10,114.7753,111.5641,120.4757,143.7418,133.4242,DOWN,0
2020-03-11,107.868,111.3119,115.2603,142.9886,133.4081,DOWN,0
2020-03-12,98.9816,100.5241,109.9906,142.0821,133.359,DOWN,0
2020-03-13,94.878,103.3181,104.8878,141.0755,133.2891,DOWN,0
2020-03-16,89.2513,81.1508,101.1508,139.9657,133.1878,DOWN,0
2020-03-17,83.5858,91.0169,94.913,138.7501,133.053,DOWN,0
2020-03-18,78.221,79.8508,88.9836,137.4439,132.8897,UP,1
