ticker,AZNCF US Equity,AZNCF US Equity,AZNCF US Equity,AZNCF US Equity,AZNCF US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2014-01-16,63.5968,63.5968,61.49,56.4954,50.7806,DOWN,0
2014-01-17,63.45,63.45,62.17,56.7116,50.8648,UP,1
2014-01-21,65.5733,64.9,63.3247,56.9831,50.9659,DOWN,0
2014-01-22,64.9,65.05,64.0747,57.2241,51.0532,UP,1
2014-01-23,65.9992,65.9992,64.7039,57.4771,51.1432,DOWN,0
2014-01-24,65.4385,65.4385,65.0722,57.7128,51.2281,DOWN,0
2014-01-27,63.9,64.7534,65.1622,57.9331,51.3151,UP,1
2014-01-28,64.2943,64.2943,64.9064,58.168,51.3988,DOWN,0
2014-01-29,63.45,63.45,64.6164,58.391,51.48,UP,1
2014-01-31,63.8226,63.8226,64.1811,58.6155,51.5611,DOWN,0
2014-02-03,62.4,64.3158,63.5734,58.8014,51.6356,UP,1
2014-02-04,62.5,62.5,63.2934,58.9932,51.7144,UP,1
2014-02-05,63.5124,63.5124,63.137,59.2021,51.7987,DOWN,0
2014-02-06,62.8,62.7198,63.007,59.3989,51.8777,UP,1
2014-02-07,63.4838,63.4838,62.9392,59.6146,51.9583,UP,1
2014-02-10,64.0,63.75,63.2592,59.8346,52.0421,UP,1
2014-02-11,65.5332,65.5332,63.8659,60.068,52.1345,UP,1
2014-02-12,66.7179,66.7179,64.507,60.3272,52.2344,UP,1
2014-02-13,67.5668,66.85,65.4603,60.6195,52.3412,DOWN,0
2014-02-14,67.5,68.3708,66.2636,60.8615,52.443,DOWN,0
2014-02-19,66.35,66.9435,66.7336,61.0698,52.542,UP,1
2014-02-20,66.75,66.8027,66.9769,61.2793,52.6435,DOWN,0
2014-02-21,66.7,66.7,66.9734,61.4605,52.7432,UP,1
2014-02-24,68.0336,68.0336,67.0667,61.6701,52.8447,UP,1
2014-02-25,68.7595,68.7595,67.3186,61.9003,52.9502,DOWN,0
2014-02-26,68.5144,68.5144,67.7515,62.1386,53.0578,DOWN,0
2014-02-28,68.1,69.2073,68.0215,62.3563,53.1678,DOWN,0
2014-03-03,66.25,66.6711,67.9315,62.5299,53.2671,UP,1
2014-03-04,67.8,67.5,67.8848,62.7539,53.3711,UP,1
2014-03-05,68.0572,68.0572,67.7443,62.969,53.4772,DOWN,0
2014-03-06,67.0,67.8987,67.4414,63.1658,53.5834,DOWN,0
2014-03-07,66.2,67.3646,67.0614,63.3356,53.6787,UP,1
2014-03-10,66.9728,66.0,67.206,63.526,53.7826,DOWN,0
2014-03-11,66.5,66.5,66.946,63.6946,53.8891,UP,1
2014-03-12,67.2606,67.2606,66.7867,63.8461,53.9978,DOWN,0
2014-03-13,66.05,67.3018,66.5967,63.986,54.1038,UP,1
2014-03-17,66.6173,66.6173,66.6801,64.1404,54.2088,DOWN,0
2014-03-18,66.6058,65.7,66.6067,64.2961,54.3111,DOWN,0
2014-03-19,66.0,67.0531,66.5067,64.4165,54.4091,DOWN,0
2014-03-20,65.8477,65.8477,66.2242,64.5424,54.5071,DOWN,0
2014-03-21,64.9,65.501,65.9942,64.6634,54.5931,DOWN,0
2014-03-25,63.9919,64.9822,65.4691,64.7629,54.676,UP,1
2014-03-26,65.6176,65.6176,65.2714,64.9023,54.7645,DOWN,0
2014-03-27,65.57,65.57,65.1854,65.0377,54.8476,DOWN,0
2014-03-28,65.2,66.1873,65.0559,65.1793,54.9319,DOWN,0
2014-03-31,65.1499,65.7077,65.1059,65.3018,55.0219,UP,1
2014-04-01,65.9143,65.9143,65.4904,65.4191,55.1115,UP,1
2014-04-03,66.0061,65.9652,65.5681,65.5432,55.2058,DOWN,0
2014-04-04,64.7,65.5707,65.3941,65.6142,55.2921,DOWN,0
2014-04-07,63.85,64.0,65.1241,65.6342,55.3701,DOWN,0
2014-04-08,63.45,63.45,64.7841,65.6312,55.4473,UP,1
2014-04-09,63.7,63.7,64.3412,65.6362,55.5223,UP,1
2014-04-10,64.15,64.15,63.97,65.6077,55.5967,DOWN,0
2014-04-11,62.33,63.3923,63.496,65.5563,55.6621,DOWN,0
2014-04-14,62.25,62.25,63.176,65.4814,55.7248,DOWN,0
2014-04-15,62.0,63.1968,62.886,65.4126,55.7861,UP,1
2014-04-16,63.1,63.1,62.766,65.3966,55.8556,UP,1
2014-04-17,63.7,64.0249,62.676,65.3847,55.9266,UP,1
2014-04-21,68.0,65.5,63.81,65.4757,56.0196,DOWN,0
2014-04-22,66.675,67.95,64.695,65.5328,56.1095,UP,1
2014-04-23,68.2821,68.2821,65.9514,65.6504,56.2119,UP,1
2014-04-24,69.4,69.8,67.2114,65.7884,56.3197,DOWN,0
2014-04-25,67.7501,68.0042,68.0214,65.8732,56.4198,UP,1
2014-04-28,74.75,79.9,69.3714,66.1122,56.5553,UP,1
2014-04-29,77.6,78.3,71.5564,66.3945,56.7147,UP,1
2014-04-30,78.65,78.5,73.63,66.6875,56.8802,UP,1
2014-05-01,81.7,79.4,76.09,67.0108,57.0657,DOWN,0
2014-05-02,80.9,80.9,78.72,67.2945,57.2457,DOWN,0
2014-05-05,80.0,80.33,79.77,67.5431,57.4197,DOWN,0
2014-05-06,79.15,79.35,80.08,67.7761,57.5884,DOWN,0
2014-05-07,79.0427,78.4,80.1585,68.03,57.7556,UP,1
2014-05-08,79.1,79.4,79.6385,68.277,57.9254,DOWN,0
2014-05-09,77.3,77.8,78.9185,68.489,58.0844,UP,1
2014-05-12,78.5799,77.6,78.6345,68.6999,58.2498,UP,1
2014-05-13,79.4891,78.85,78.7023,68.9145,58.4153,DOWN,0
2014-05-14,78.8206,78.8206,78.6579,69.1206,58.5767,UP,1
2014-05-15,79.65,79.3031,78.7679,69.3516,58.7387,UP,1
2014-05-16,81.4569,80.55,79.5993,69.6558,58.902,DOWN,0
2014-05-19,71.05,71.35,78.0933,69.7208,59.0105,UP,1
2014-05-20,72.2,72.4,76.6355,69.8036,59.1197,UP,1
2014-05-21,73.2,74.1,75.5114,69.9276,59.2357,DOWN,0
2014-05-22,72.3,73.45,74.0414,70.0496,59.3475,UP,1
2014-05-23,72.5,71.8805,72.25,70.1602,59.46,DOWN,0
2014-05-27,72.0543,70.8,72.4509,70.2712,59.5665,DOWN,0
2014-05-28,71.9904,71.9904,72.4089,70.3658,59.6714,DOWN,0
2014-05-29,71.35,71.65,72.0389,70.4718,59.7739,UP,1
2014-05-30,72.05,72.35,71.9889,70.5805,59.8792,UP,1
2014-06-02,73.75,73.05,72.2389,70.7234,59.9949,DOWN,0
2014-06-03,72.5,72.5,72.3281,70.8534,60.1004,UP,1
2014-06-04,72.6,72.6,72.45,70.9884,60.2069,DOWN,0
2014-06-05,72.0383,72.0383,72.5877,71.1312,60.3116,UP,1
2014-06-06,72.45,72.4,72.6677,71.3003,60.4139,UP,1
2014-06-09,72.6501,72.6736,72.4477,71.441,60.5151,UP,1
2014-06-10,72.8629,72.8629,72.5203,71.5869,60.6244,UP,1
2014-06-11,74.1,74.1,72.8203,71.7649,60.7394,DOWN,0
2014-06-12,73.8,74.5,73.1726,71.9379,60.8539,DOWN,0
2014-06-17,73.6815,73.6815,73.4189,72.0932,60.9649,UP,1
2014-06-18,74.45,74.9,73.7789,72.2621,61.0771,UP,1
2014-06-19,75.5,75.5,74.3063,72.4781,61.1981,UP,1
2014-06-20,75.75,75.75,74.6363,72.7161,61.3199,DOWN,0
2014-06-26,73.95,73.55,74.6663,72.9261,61.4219,UP,1
2014-07-02,76.4,76.4,75.21,73.1801,61.541,DOWN,0
2014-07-07,76.0,76.0,75.52,73.4171,61.657,DOWN,0
2014-07-10,74.4,74.4,75.3,73.6585,61.7691,DOWN,0
2014-07-11,74.3,74.3,75.01,73.8995,61.8831,DOWN,0
2014-07-17,73.4,73.4,74.9,74.1275,61.9934,UP,1
2014-07-23,74.85,74.85,74.59,74.3625,62.1082,DOWN,0
2014-07-24,74.85,74.85,74.36,74.5855,62.2237,DOWN,0
2014-07-25,74.35,74.35,74.35,74.7125,62.3399,DOWN,0
2014-07-28,73.65,73.65,74.22,74.852,62.4648,DOWN,0
2014-07-29,73.2845,73.2845,74.1969,74.952,62.5933,DOWN,0
2014-07-31,73.1,73.1,73.8469,75.026,62.7208,DOWN,0
2014-08-05,72.95,72.95,73.4669,75.13,62.8468,DOWN,0
2014-08-07,70.2,70.2,72.6369,75.039,62.9533,DOWN,0
2014-08-08,69.1,68.65,71.7269,74.869,63.0496,UP,1
2014-08-22,72.8501,72.8501,71.64,74.753,63.1651,UP,1
2014-08-25,73.9,73.9,71.8,74.597,63.2815,DOWN,0
2014-08-26,73.8,73.8985,71.97,74.455,63.4002,DOWN,0
2014-08-27,73.5,73.5,72.63,74.325,63.5152,UP,1
2014-09-03,75.1811,75.1811,73.8462,74.2456,63.6391,DOWN,0
2014-09-05,74.1,74.1,74.0962,74.1468,63.7589,DOWN,0
2014-09-11,73.4,73.5,73.9962,74.0328,63.8734,UP,1
2014-09-12,73.55,73.5015,73.9462,73.9578,63.9904,DOWN,0
2014-09-17,73.55,73.55,73.9562,73.8572,64.1056,UP,1
2014-09-18,74.05,74.05,73.73,73.7484,64.2246,UP,1
2014-09-19,75.2,75.2,73.95,73.676,64.3469,DOWN,0
2014-09-22,74.8,74.8,74.23,73.579,64.4714,DOWN,0
2014-09-23,72.0,72.0,73.92,73.3899,64.5819,DOWN,0
2014-09-25,71.8248,71.8248,73.575,73.4054,64.691,UP,1
2014-09-29,72.05,72.05,73.175,73.4024,64.8037,DOWN,0
2014-09-30,72.0,72.0,72.535,73.3784,64.9165,DOWN,0
2014-10-01,70.4,71.05,71.655,73.3404,65.0195,DOWN,0
2014-10-08,69.15,69.15,71.085,73.2734,65.1136,DOWN,0
2014-10-09,67.75,67.75,70.27,73.1873,65.2024,UP,1
2014-10-10,68.4,68.3475,69.54,73.1155,65.2844,UP,1
2014-10-13,69.815,69.815,69.103,73.0848,65.3735,UP,1
2014-10-14,70.1,70.1,69.043,73.0458,65.468,DOWN,0
2014-10-15,66.6,67.75,68.533,72.9028,65.542,UP,1
2014-10-16,68.15,67.45,68.613,72.8158,65.6219,DOWN,0
2014-10-17,67.4698,67.4698,68.427,72.7132,65.7012,DOWN,0
2014-10-20,67.4515,67.4515,67.9543,72.6214,65.7842,UP,1
2014-10-21,68.85,68.85,67.7043,72.5494,65.8723,UP,1
2014-10-22,69.1,69.1,68.2043,72.4784,65.9672,UP,1
2014-10-24,70.0,70.0,68.5743,72.4212,66.064,UP,1
2014-10-29,72.0,72.05,69.4803,72.3792,66.1677,UP,1
2014-11-06,72.55,72.55,70.5,72.3542,66.2743,UP,1
2014-11-11,73.8,73.8,71.49,72.3565,66.3887,UP,1
2014-11-12,73.9,73.8,72.45,72.3455,66.5,UP,1
2014-11-13,74.1,74.1,73.27,72.3175,66.6142,DOWN,0
2014-11-14,72.55,72.55,73.38,72.2535,66.7164,UP,1
2014-11-17,72.6237,72.6237,73.3947,72.227,66.8199,UP,1
2014-11-18,73.4985,72.9,73.3344,72.169,66.9242,UP,1
2014-11-19,75.2,75.2,73.5944,72.153,67.0402,DOWN,0
2014-11-20,73.62,73.6,73.4984,72.1374,67.1441,UP,1
2014-11-21,74.9318,74.9318,73.9748,72.15,67.252,DOWN,0
2014-11-24,73.8975,73.8975,74.2296,72.16,67.3532,UP,1
2014-11-28,74.65,74.65,74.4599,72.156,67.462,DOWN,0
2014-12-02,72.9,73.6,73.9999,72.117,67.5638,UP,1
2014-12-04,73.65,73.65,74.0059,72.103,67.6705,UP,1
2014-12-05,74.3,74.3,73.8795,72.116,67.779,DOWN,0
2014-12-08,72.95,72.95,73.69,72.1093,67.8783,DOWN,0
2014-12-09,71.8,72.55,73.12,72.0833,67.9727,UP,1
2014-12-10,73.55,73.55,73.25,72.0953,68.0751,DOWN,0
2014-12-11,73.5,73.5,73.22,72.1613,68.1778,DOWN,0
2014-12-16,69.55,69.55,72.27,72.1703,68.2621,UP,1
2014-12-18,71.95,71.2,72.07,72.1523,68.3569,DOWN,0
2014-12-23,71.4,71.4,71.99,72.1023,68.4445,DOWN,0
2014-12-29,71.25,71.25,71.53,72.0513,68.532,DOWN,0
2015-01-05,69.814,69.814,70.7928,71.9776,68.6163,DOWN,0
2015-01-07,67.4,67.6,70.3628,71.8219,68.6763,UP,1
2015-01-08,68.4,68.4,69.6528,71.7079,68.7386,UP,1
2015-01-13,71.3,71.3,69.6328,71.6659,68.8137,UP,1
2015-01-14,71.75,71.75,69.7328,71.6299,68.8843,DOWN,0
2015-01-15,71.4754,70.65,70.0651,71.5884,68.9539,DOWN,0
2015-01-16,71.4,71.4,70.8651,71.5354,69.0247,DOWN,0
2015-01-22,70.5,69.85,71.2851,71.4414,69.0942,UP,1
2015-01-27,72.25,72.25,71.4751,71.3904,69.1693,DOWN,0
2015-01-28,71.4,71.45,71.4051,71.3784,69.2385,UP,1
2015-01-30,71.9,71.4,71.49,71.3799,69.315,DOWN,0
2015-02-02,70.7,71.15,71.35,71.3529,69.382,UP,1
2015-02-03,70.85,70.85,71.42,71.3299,69.4504,DOWN,0
2015-02-05,68.9,69.55,70.75,71.2999,69.5064,DOWN,0
2015-02-06,67.8,67.8,70.03,71.2729,69.5581,DOWN,0
2015-02-09,67.45,67.15,69.14,71.2669,69.605,UP,1
2015-02-11,68.2,68.2,68.64,71.2629,69.6476,UP,1
2015-02-12,69.5,69.5,68.37,71.2566,69.6998,UP,1
2015-02-18,69.8,69.8,68.55,71.2506,69.7543,DOWN,0
2015-02-19,68.15,68.15,68.62,71.2816,69.801,UP,1
2015-02-23,69.5,69.03,69.03,71.3086,69.8486,DOWN,0
2015-03-02,69.4,69.4,69.27,71.3472,69.8978,DOWN,0
2015-03-04,67.2,67.2,68.81,71.3422,69.9396,DOWN,0
2015-03-06,67.2,67.2,68.29,71.3092,69.9805,DOWN,0
2015-03-09,65.725,65.8,67.805,71.2417,70.0159,DOWN,0
2015-03-10,65.05,65.05,66.915,71.1427,70.0471,UP,1
2015-03-11,65.06,64.65,66.047,71.0039,70.0818,UP,1
2015-03-12,67.4,67.25,66.087,70.9009,70.1237,UP,1
2015-03-13,67.5604,67.6,66.1591,70.7761,70.1612,UP,1
2015-03-16,68.5,68.45,66.7141,70.6681,70.2047,UP,1
2015-03-18,70.25,70.25,67.7541,70.5911,70.2502,UP,1
2015-03-20,71.894,72.231,69.1209,70.578,70.2954,UP,1
2015-03-23,72.25,72.25,70.0909,70.5705,70.3387,DOWN,0
2015-03-25,71.3844,71.3844,70.8557,70.5282,70.3784,DOWN,0
2015-03-26,69.45,69.525,71.0457,70.4132,70.3978,UP,1
2015-03-30,69.5,69.5,70.8957,70.3308,70.4208,DOWN,0
2015-04-06,68.73,68.73,70.2629,70.2068,70.4344,UP,1
2015-04-17,71.55,72.15,70.1229,70.1599,70.465,UP,1
2015-04-21,72.1,72.314,70.266,70.1089,70.506,DOWN,0
2015-04-24,71.05,71.05,70.586,70.0719,70.5398,UP,1
2015-04-27,71.37,71.25,70.96,70.0263,70.5794,DOWN,0
2015-05-04,68.1,68.1,70.834,69.9023,70.6007,DOWN,0
2015-05-05,67.5,67.5,70.024,69.7933,70.6262,UP,1
2015-05-11,70.25,71.1,69.654,69.7623,70.665,DOWN,0
2015-05-18,69.45,69.45,69.334,69.6803,70.6947,DOWN,0
2015-05-20,68.95,68.95,68.85,69.5893,70.7254,UP,1
2015-05-22,70.15,70.0,69.26,69.6013,70.7588,DOWN,0
2015-05-26,67.3,67.5,69.22,69.5083,70.7753,UP,1
2015-05-27,68.28,68.28,68.826,69.4459,70.789,DOWN,0
2015-06-01,66.25,66.25,68.186,69.3459,70.7867,UP,1
2015-06-04,66.35,66.35,67.666,69.2766,70.7806,UP,1
2015-06-08,66.85,66.85,67.006,69.2656,70.7773,DOWN,0
2015-06-12,66.25,66.25,66.796,69.2226,70.7768,DOWN,0
2015-06-15,64.55,64.55,66.05,69.0876,70.7658,UP,1
2015-06-16,65.2,64.99,65.84,68.9566,70.7583,UP,1
2015-06-19,66.43,66.45,65.856,68.8557,70.7503,UP,1
2015-06-24,66.53,66.8,65.792,68.7583,70.7392,DOWN,0
2015-06-25,65.7,65.85,65.682,68.6623,70.7251,DOWN,0
2015-06-29,65.35,65.35,65.842,68.5243,70.7113,DOWN,0
2015-07-01,65.15,65.15,65.832,68.3993,70.7058,UP,1
2015-07-02,66.2,66.2,65.786,68.2853,70.6978,DOWN,0
2015-07-07,65.25,65.25,65.53,68.1763,70.6838,DOWN,0
2015-07-08,64.1,64.35,65.21,68.0413,70.6693,UP,1
2015-07-10,66.85,66.85,65.51,68.0003,70.6725,UP,1
2015-07-13,67.1,67.1,65.9,67.9863,70.6732,UP,1
2015-07-14,67.48,67.48,66.156,67.9869,70.6781,UP,1
2015-07-15,67.8,67.8,66.666,67.9789,70.6808,DOWN,0
2015-07-17,67.35,68.05,67.316,67.9359,70.6873,DOWN,0
2015-07-21,67.25,67.25,67.396,67.8849,70.6904,DOWN,0
2015-07-22,66.8,66.8,67.336,67.8579,70.6914,DOWN,0
2015-07-29,65.6,65.4,66.96,67.7799,70.6894,UP,1
2015-07-31,67.35,67.35,66.87,67.7389,70.6969,UP,1
2015-08-04,68.2,68.2,67.04,67.7589,70.7134,UP,1
2015-08-05,68.9,69.25,67.37,67.7929,70.738,DOWN,0
2015-08-07,67.35,67.35,67.48,67.8254,70.7466,UP,1
2015-08-10,67.8,67.8,67.92,67.8804,70.7578,DOWN,0
2015-08-12,66.9,66.9,67.83,67.9172,70.7663,DOWN,0
2015-08-19,66.35,66.35,67.46,67.8962,70.7723,DOWN,0
2015-08-24,62.46,61.6499,66.172,67.7942,70.755,DOWN,0
2015-08-26,61.8641,61.8641,65.0748,67.6614,70.7343,UP,1
2015-09-03,65.0,65.0,64.5148,67.5564,70.7358,UP,1
2015-09-10,65.88,65.95,64.3108,67.4362,70.7459,UP,1
2015-09-14,65.9,65.9,64.2208,67.3092,70.7582,UP,1
2015-09-16,66.45,66.45,65.0188,67.2105,70.7719,UP,1
2015-09-21,67.15,67.87,66.076,67.1645,70.7869,DOWN,0
2015-09-25,66.42,66.42,66.36,67.1029,70.8074,DOWN,0
2015-09-28,63.6691,64.81,65.9178,67.0017,70.8145,DOWN,0
2015-10-01,62.3,63.67,65.1978,66.8167,70.816,UP,1
2015-10-05,63.9,63.67,64.6878,66.6527,70.82,UP,1
2015-10-09,64.8,64.8,64.2178,66.5277,70.8255,DOWN,0
2015-10-15,63.1,64.15,63.5538,66.3623,70.801,DOWN,0
2015-10-20,62.6869,62.6869,63.3574,66.254,70.7811,DOWN,0
2015-10-21,61.57,61.57,63.2114,66.1354,70.7475,UP,1
2015-10-22,62.35,62.0125,62.9014,65.9774,70.7122,UP,1
2015-10-28,64.71,64.07,62.8834,65.8826,70.697,DOWN,0
2015-11-04,62.85,62.85,62.8334,65.7606,70.6375,UP,1
2015-11-05,65.4,64.8,63.376,65.6656,70.5765,DOWN,0
2015-11-09,63.2,63.2,63.702,65.5836,70.4993,UP,1
2015-11-11,64.4,63.4,64.112,65.506,70.4128,DOWN,0
2015-11-12,62.4614,62.4614,63.6623,65.4302,70.3206,UP,1
2015-11-16,64.8035,64.8035,64.053,65.3993,70.2446,UP,1
2015-11-18,67.0793,67.0793,64.3888,65.4039,70.1843,UP,1
2015-11-19,67.1,67.4375,65.1688,65.4209,70.1245,UP,1
2015-11-20,68.95,67.78,66.0788,65.5089,70.0738,DOWN,0
2015-11-24,66.75,66.75,66.9366,65.5399,70.021,UP,1
2015-12-01,68.0,68.55,67.5759,65.5713,69.9681,UP,1
2015-12-02,68.3,68.3,67.82,65.6067,69.9122,DOWN,0
2015-12-04,67.65,67.0105,67.93,65.6457,69.8564,DOWN,0
2015-12-10,65.95,66.1,67.33,65.6577,69.7879,DOWN,0
2015-12-14,65.49,65.45,67.078,65.6645,69.708,UP,1
2015-12-15,66.45,66.45,66.768,65.6695,69.685,UP,1
2015-12-17,66.7,66.7,66.448,65.6985,69.6575,DOWN,0
2015-12-21,65.65,64.9,66.048,65.7295,69.6198,UP,1
2015-12-22,65.93,65.95,66.044,65.7111,69.5879,UP,1
2015-12-23,67.75,67.75,66.496,65.7241,69.5642,DOWN,0
2015-12-24,67.65,67.65,66.736,65.7275,69.5421,DOWN,0
2015-12-28,66.0,66.1,66.596,65.6915,69.5122,UP,1
2015-12-29,68.85,68.85,67.236,65.7215,69.4997,UP,1
2015-12-30,69.0,68.3,67.85,65.7565,69.4844,DOWN,0
2015-12-31,67.65,67.9475,67.83,65.7735,69.4539,DOWN,0
2016-01-04,65.1,66.15,67.32,65.7635,69.4169,UP,1
2016-01-06,66.55,65.8,67.43,65.7475,69.3867,DOWN,0
2016-01-07,64.45,65.0,66.55,65.6725,69.3488,DOWN,0
2016-01-08,63.0,63.0,65.35,65.5545,69.3015,DOWN,0
2016-01-12,61.45,61.45,64.11,65.4365,69.2455,UP,1
2016-01-13,63.5,63.5,63.79,65.3505,69.1987,DOWN,0
2016-01-14,63.0,62.35,63.08,65.2725,69.1432,DOWN,0
2016-01-15,60.9,60.85,62.37,65.1635,69.0787,UP,1
2016-01-19,61.6,60.5,62.09,65.1463,69.0183,DOWN,0
2016-01-20,61.58,59.75,62.116,65.1406,68.9539,DOWN,0
2016-01-21,61.15,60.4355,61.646,65.0636,68.8822,UP,1
2016-01-25,63.0,63.0,61.646,65.006,68.8184,DOWN,0
2016-01-28,61.93,61.93,61.852,64.9266,68.7583,UP,1
2016-01-29,64.52,63.9,62.436,64.888,68.6989,UP,1
2016-02-01,65.1,65.1,63.14,64.847,68.6444,DOWN,0
2016-02-03,63.95,63.95,63.7,64.7976,68.5922,DOWN,0
2016-02-04,59.76,60.04,63.052,64.7194,68.5195,DOWN,0
2016-02-05,59.0,59.0,62.466,64.6534,68.4475,DOWN,0
2016-02-08,56.95,56.85,60.952,64.5144,68.358,DOWN,0
2016-02-09,56.56,56.0,59.244,64.3496,68.2665,UP,1
2016-02-12,58.9,58.9,58.234,64.2656,68.1893,UP,1
2016-02-16,60.8,59.51,58.442,64.2279,68.125,DOWN,0
2016-02-17,60.65,60.65,58.772,64.2095,68.0619,DOWN,0
2016-02-18,58.8,58.8,59.142,64.1385,67.9904,DOWN,0
2016-02-19,58.8,58.8,59.59,64.0203,67.9196,DOWN,0
2016-02-22,58.3,58.3,59.47,63.9293,67.8601,DOWN,0
2016-02-23,57.65,58.52,58.84,63.7743,67.8029,DOWN,0
2016-02-24,57.5,57.5,58.21,63.6603,67.7261,UP,1
2016-02-25,58.3,58.3,58.11,63.5383,67.6481,DOWN,0
2016-02-29,56.54,56.54,57.658,63.4199,67.5618,UP,1
2016-03-01,57.6,57.6,57.518,63.2758,67.4823,DOWN,0
2016-03-02,56.9,56.9,57.368,63.0722,67.3909,DOWN,0
2016-03-03,56.85,56.85,57.238,62.8672,67.3046,UP,1
2016-03-07,57.6,57.6,57.098,62.6402,67.2256,UP,1
2016-03-14,58.65,58.59,57.52,62.4782,67.1511,DOWN,0
2016-03-16,57.05,57.05,57.41,62.2592,67.0686,DOWN,0
2016-03-21,56.7,56.7,57.37,62.0272,66.9819,DOWN,0
2016-03-22,56.17,55.45,57.234,61.7976,66.8867,DOWN,0
2016-03-28,55.3,56.05,56.774,61.5846,66.7892,UP,1
2016-03-29,56.91,56.03,56.426,61.413,66.7138,DOWN,0
2016-03-30,56.4,56.2,56.296,61.212,66.6367,DOWN,0
2016-03-31,56.1,56.1,56.176,61.0,66.5569,DOWN,0
2016-04-01,55.81,55.81,56.104,60.8032,66.476,UP,1
2016-04-04,56.2,56.2,56.284,60.6086,66.405,UP,1
2016-04-05,56.54,55.7,56.21,60.3844,66.3419,UP,1
2016-04-06,59.35,57.82,56.8,60.2184,66.2999,DOWN,0
2016-04-07,59.07,59.15,57.394,60.0798,66.2533,DOWN,0
2016-04-08,59.05,59.05,58.042,59.8838,66.1995,DOWN,0
2016-04-11,58.44,58.43,58.49,59.6726,66.1412,DOWN,0
2016-04-12,57.35,57.3,58.652,59.4666,66.0949,UP,1
2016-04-13,58.82,58.25,58.546,59.341,66.0483,UP,1
2016-04-14,59.18,59.15,58.568,59.1936,66.0068,UP,1
2016-04-20,59.8,59.94,58.718,59.1006,65.9685,DOWN,0
2016-04-22,59.7,59.7,58.97,59.0346,65.9228,DOWN,0
2016-04-26,58.35,58.35,59.17,58.9726,65.869,DOWN,0
2016-04-28,57.85,57.85,58.976,58.8596,65.8083,UP,1
2016-04-29,57.95,58.8,58.73,58.7586,65.738,DOWN,0
2016-05-03,57.44,57.5,58.258,58.6894,65.6625,DOWN,0
2016-05-04,56.11,56.05,57.54,58.5796,65.574,DOWN,0
2016-05-05,54.81,54.81,56.832,58.4442,65.4786,UP,1
2016-05-09,57.39,56.25,56.74,58.369,65.395,DOWN,0
2016-05-10,56.55,56.95,56.46,58.24,65.315,UP,1
2016-05-11,56.8,56.8,56.332,58.1374,65.2359,UP,1
2016-05-16,57.0,56.9,56.51,57.987,65.1534,UP,1
2016-05-17,57.05,57.05,56.958,57.826,65.0627,DOWN,0
2016-05-18,56.9,56.9,56.86,57.685,64.9791,DOWN,0
2016-05-20,56.25,56.7,56.8,57.6148,64.8857,UP,1
2016-05-24,58.1693,58.11,57.0739,57.5982,64.807,UP,1
2016-05-25,59.3,59.3,57.5339,57.6452,64.7303,DOWN,0
2016-05-26,59.2,59.2,57.9639,57.698,64.6618,DOWN,0
2016-05-27,58.85,58.85,58.3539,57.697,64.5878,DOWN,0
2016-05-31,58.535,58.535,58.8109,57.6517,64.509,DOWN,0
2016-06-01,58.25,58.25,58.827,57.6037,64.4355,UP,1
2016-06-07,58.85,59.0,58.737,57.6047,64.3707,DOWN,0
2016-06-10,55.2,55.2,57.937,57.5327,64.279,DOWN,0
2016-06-14,53.92,53.45,56.951,57.4451,64.1811,DOWN,0
2016-06-15,53.48,54.4,55.94,57.3617,64.1007,UP,1
2016-06-22,56.95,56.95,55.68,57.3507,64.0257,UP,1
2016-06-23,57.1,57.1,55.33,57.3267,63.9542,DOWN,0
2016-06-24,55.0,55.0,55.29,57.2959,63.873,DOWN,0
2016-06-27,54.07,54.07,55.32,57.2253,63.7942,UP,1
2016-06-28,56.76,56.76,55.976,57.2225,63.741,UP,1
2016-06-29,58.35,58.35,56.256,57.2525,63.6908,UP,1
2016-06-30,59.69,59.5,56.774,57.2943,63.6327,DOWN,0
2016-07-01,59.2,59.2,57.614,57.3053,63.57,DOWN,0
2016-07-05,58.95,58.95,58.59,57.3433,63.5074,DOWN,0
2016-07-06,58.7,58.7,58.978,57.3833,63.4439,DOWN,0
2016-07-07,58.7,59.45,59.048,57.4339,63.3849,UP,1
2016-07-08,59.05,59.05,58.92,57.5089,63.3189,DOWN,0
2016-07-11,58.95,58.65,58.87,57.5497,63.2566,DOWN,0
2016-07-12,58.55,58.55,58.79,57.5927,63.1899,UP,1
2016-07-13,59.78,59.78,59.006,57.6663,63.1353,DOWN,0
2016-07-15,59.45,59.45,59.156,57.7391,63.0783,UP,1
2016-07-19,60.08,60.08,59.362,57.8167,63.0342,DOWN,0
2016-07-21,59.5,59.5,59.472,57.8759,62.9927,UP,1
2016-07-22,61.2,60.9,60.002,57.9129,62.9614,UP,1
2016-07-27,61.41,61.26,60.328,57.9597,62.9275,UP,1
2016-07-28,66.85,65.1,61.808,58.1157,62.9142,DOWN,0
2016-07-29,66.65,66.65,63.122,58.2799,62.8985,DOWN,0
2016-08-02,66.35,66.35,64.492,58.4599,62.8895,DOWN,0
2016-08-03,66.2,66.2,65.492,58.6075,62.873,UP,1
2016-08-05,67.532,67.532,66.7164,58.7745,62.8636,DOWN,0
