ticker,DE US Equity,DE US Equity,DE US Equity,DE US Equity,DE US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2019-06-11,150.0,151.45,152.7119,148.246,154.442,DOWN,0
2019-06-12,148.79,149.25,152.7499,148.76,154.1796,UP,1
2019-06-13,151.53,149.61,152.7838,149.768,153.9678,DOWN,0
2019-06-14,151.51,151.66,152.8103,150.328,153.7302,UP,1
2019-06-17,154.37,153.3,152.8497,151.24,153.5328,UP,1
2019-06-18,159.38,155.89,152.9166,153.116,153.4198,UP,1
2019-06-19,159.94,159.37,152.9997,155.346,153.3186,UP,1
2019-06-20,162.76,162.25,153.0945,157.592,153.3972,UP,1
2019-06-21,164.28,163.46,153.2074,160.146,153.5102,UP,1
2019-06-24,166.88,165.13,153.3174,162.648,153.6446,DOWN,0
2019-06-25,166.31,167.39,153.4235,164.034,153.7416,DOWN,0
2019-06-26,166.12,166.11,153.5159,165.27,153.8142,DOWN,0
2019-06-27,164.82,165.23,153.597,165.682,153.8194,UP,1
2019-06-28,165.71,164.83,153.6825,165.968,153.8246,DOWN,0
2019-07-01,165.14,168.3,153.7693,165.62,153.7464,DOWN,0
2019-07-02,165.13,165.43,153.8506,165.384,153.666,UP,1
2019-07-03,165.29,165.82,153.9383,165.218,153.6166,DOWN,0
2019-07-05,163.42,163.6,154.0102,164.938,153.5788,UP,1
2019-07-08,163.89,163.04,154.0844,164.574,153.6204,DOWN,0
2019-07-09,163.35,162.0,154.1392,164.216,153.5872,DOWN,0
2019-07-10,160.81,162.21,154.1729,163.352,153.4776,UP,1
2019-07-11,161.26,160.72,154.2152,162.546,153.3902,UP,1
2019-07-12,165.37,162.12,154.2843,162.936,153.4068,UP,1
2019-07-15,166.0,166.9,154.3578,163.358,153.4444,UP,1
2019-07-16,166.15,165.21,154.427,163.918,153.4292,DOWN,0
2019-07-17,163.08,166.07,154.4863,164.372,153.4872,UP,1
2019-07-18,163.24,162.75,154.5508,164.768,153.5968,UP,1
2019-07-19,165.61,164.05,154.6246,164.816,153.7972,DOWN,0
2019-07-22,165.14,165.6,154.6762,164.644,153.9904,UP,1
2019-07-23,168.35,166.08,154.7269,165.084,154.2364,DOWN,0
2019-07-24,167.18,165.8,154.7712,165.904,154.6544,DOWN,0
2019-07-25,166.91,167.0,154.8238,166.638,155.0504,UP,1
2019-07-26,170.39,167.02,154.9066,167.594,155.5614,DOWN,0
2019-07-29,170.26,170.29,155.0057,168.618,156.0468,DOWN,0
2019-07-30,170.03,169.16,155.1185,168.954,156.751,DOWN,0
2019-07-31,165.65,170.1,155.2144,168.648,157.3566,DOWN,0
2019-08-01,161.21,165.89,155.2784,167.508,157.803,DOWN,0
2019-08-02,158.7,159.84,155.3296,165.17,158.2014,DOWN,0
2019-08-05,151.06,154.6,155.3251,161.33,158.4932,UP,1
2019-08-06,152.78,152.42,155.3308,157.88,158.7698,DOWN,0
2019-08-07,151.24,150.44,155.351,154.998,159.0432,UP,1
2019-08-08,155.06,152.1,155.3968,153.768,159.3218,DOWN,0
2019-08-09,154.84,153.92,155.4438,152.996,159.585,DOWN,0
2019-08-12,147.05,153.95,155.4809,152.194,159.7226,UP,1
2019-08-13,147.17,146.0,155.5473,151.072,159.8002,DOWN,0
2019-08-14,143.17,144.11,155.5792,149.458,159.7512,UP,1
2019-08-15,143.71,143.82,155.6328,147.188,159.701,UP,1
2019-08-16,149.23,143.78,155.7261,146.066,159.7558,UP,1
2019-08-19,152.39,150.19,155.8243,147.134,159.8294,DOWN,0
2019-08-20,152.1,152.05,155.9076,148.12,159.8752,UP,1
2019-08-21,154.86,154.35,155.9786,150.458,159.9724,UP,1
2019-08-22,155.37,155.51,156.0469,152.79,160.104,DOWN,0
2019-08-23,147.02,151.0,156.0687,152.348,160.0138,UP,1
2019-08-26,150.81,150.34,156.0954,152.032,159.9998,DOWN,0
2019-08-27,150.1,151.59,156.1038,151.632,159.9144,UP,1
2019-08-28,152.72,149.49,156.134,151.204,159.7812,UP,1
2019-08-29,156.48,155.25,156.1924,151.426,159.712,DOWN,0
2019-08-30,154.91,158.22,156.2441,153.004,159.555,DOWN,0
2019-09-03,150.82,153.76,156.262,153.006,159.2858,UP,1
2019-09-04,151.72,151.42,156.2845,153.33,158.9826,UP,1
2019-09-05,156.3,152.78,156.3325,154.046,158.7824,UP,1
2019-09-06,156.52,157.03,156.3758,154.054,158.5904,UP,1
2019-09-09,158.36,156.7,156.4547,154.744,158.4612,UP,1
2019-09-10,164.04,158.89,156.5823,157.388,158.4278,UP,1
2019-09-11,165.15,164.1,156.6987,160.074,158.428,DOWN,0
2019-09-12,163.26,162.11,156.8008,161.466,158.3906,UP,1
2019-09-13,165.42,164.93,156.8833,163.246,158.3932,DOWN,0
2019-09-16,164.59,164.14,156.9672,164.492,158.4166,DOWN,0
2019-09-17,163.99,162.99,157.0271,164.482,158.4186,UP,1
2019-09-18,165.38,163.47,157.1041,164.528,158.4592,DOWN,0
2019-09-19,164.44,165.15,157.1519,164.764,158.5318,DOWN,0
2019-09-20,164.07,164.83,157.1612,164.494,158.588,UP,1
2019-09-23,165.21,162.89,157.2293,164.618,158.5848,UP,1
2019-09-24,165.96,165.61,157.2872,165.012,158.584,DOWN,0
2019-09-25,165.19,165.68,157.3768,164.974,158.5648,UP,1
2019-09-26,166.41,165.17,157.4737,165.368,158.6314,DOWN,0
2019-09-27,166.26,166.5,157.57,165.806,158.6918,UP,1
2019-09-30,168.68,166.78,157.6727,166.5,158.7532,DOWN,0
2019-10-01,165.5,169.6,157.7587,166.408,158.7604,DOWN,0
2019-10-02,163.25,164.0,157.8299,166.02,158.6584,UP,1
2019-10-03,164.83,163.21,157.9236,165.704,158.6114,UP,1
2019-10-04,167.69,164.8,158.0159,165.99,158.627,DOWN,0
2019-10-07,166.55,167.94,158.1183,165.564,158.5502,DOWN,0
2019-10-08,164.97,164.29,158.2199,165.458,158.4444,UP,1
2019-10-09,166.43,166.4,158.3371,166.094,158.3724,UP,1
2019-10-10,167.8,166.51,158.4892,166.688,158.4154,UP,1
2019-10-11,170.95,170.0,158.6276,167.34,158.6102,DOWN,0
2019-10-14,168.93,170.8,158.7387,167.816,158.8148,UP,1
2019-10-15,172.64,169.56,158.8755,169.35,159.2464,DOWN,0
2019-10-16,171.06,172.06,158.9849,170.276,159.612,UP,1
2019-10-17,172.14,172.03,159.1051,171.144,160.03,UP,1
2019-10-18,173.92,172.03,159.2545,171.738,160.4072,UP,1
2019-10-21,174.03,174.66,159.3662,172.758,160.791,UP,1
2019-10-22,175.15,174.75,159.4712,173.26,161.353,DOWN,0
2019-10-23,175.0,173.68,159.5616,174.048,161.9096,DOWN,0
2019-10-24,172.11,175.0,159.6505,174.042,162.4884,UP,1
2019-10-25,173.11,172.2,159.7204,173.88,163.0764,UP,1
2019-10-28,173.35,174.44,159.7958,173.744,163.5588,UP,1
2019-10-29,174.11,172.3,159.8793,173.536,163.9932,DOWN,0
2019-10-30,173.82,174.62,159.9631,173.3,164.4276,UP,1
2019-10-31,174.14,173.44,160.0468,173.706,164.8132,UP,1
2019-11-01,176.11,175.9,160.127,174.306,165.228,UP,1
2019-11-04,179.1,177.75,160.1994,175.456,165.8696,DOWN,0
2019-11-05,178.92,179.22,160.2998,176.418,166.4318,DOWN,0
2019-11-06,175.97,178.58,160.3916,176.848,166.9492,UP,1
2019-11-07,177.89,177.82,160.4889,177.598,167.4526,UP,1
2019-11-08,178.36,178.49,160.5732,178.048,167.8902,UP,1
2019-11-11,179.8,177.28,160.6898,178.188,168.388,DOWN,0
2019-11-12,176.39,179.8,160.7693,177.682,168.8994,DOWN,0
2019-11-13,175.67,175.03,160.8331,177.622,169.3784,DOWN,0
2019-11-14,174.38,173.22,160.885,176.92,169.74,UP,1
2019-11-15,174.48,175.53,160.938,176.144,170.0992,UP,1
2019-11-18,174.91,174.0,160.99,175.166,170.4302,DOWN,0
2019-11-19,173.65,176.33,161.0372,174.618,170.6224,DOWN,0
2019-11-20,172.07,172.91,161.0792,173.898,170.7608,UP,1
2019-11-21,176.03,172.73,161.1503,174.228,171.0162,DOWN,0
2019-11-22,175.38,176.17,161.2135,174.408,171.2154,UP,1
2019-11-25,176.61,176.08,161.2868,174.748,171.4558,UP,1
2019-11-26,176.65,176.96,161.3441,175.348,171.709,DOWN,0
2019-11-27,169.06,168.5,161.3759,174.746,171.7826,DOWN,0
2019-11-29,168.05,168.3,161.4041,173.15,171.8548,DOWN,0
2019-12-02,165.29,165.3,161.4356,171.132,171.8792,DOWN,0
2019-12-03,163.5,163.33,161.4668,168.51,171.845,UP,1
2019-12-04,165.27,164.07,161.4937,166.234,171.8312,DOWN,0
2019-12-05,164.58,165.55,161.5024,165.338,171.819,UP,1
2019-12-06,165.21,167.07,161.4986,164.77,171.795,UP,1
2019-12-09,167.9,165.4,161.5138,165.292,171.8278,UP,1
2019-12-10,169.9,167.54,161.5443,166.572,171.8522,DOWN,0
2019-12-11,169.7,170.62,161.5748,167.458,171.9362,UP,1
2019-12-12,173.82,169.5,161.6237,169.306,172.1476,DOWN,0
2019-12-13,172.5,173.74,161.6697,170.764,172.301,UP,1
2019-12-16,172.85,174.23,161.7048,171.754,172.4042,UP,1
2019-12-17,173.84,172.46,161.7668,172.542,172.55,DOWN,0
2019-12-18,172.61,172.72,161.8386,173.124,172.7028,UP,1
2019-12-19,172.76,173.3,161.9123,172.912,172.8294,UP,1
2019-12-20,174.65,175.38,161.9905,173.342,172.9664,UP,1
2019-12-23,175.05,175.65,162.0637,173.782,173.0484,DOWN,0
2019-12-24,174.5,174.95,162.1405,173.914,173.1598,UP,1
2019-12-26,174.8,174.8,162.2161,174.352,173.203,UP,1
2019-12-27,175.81,175.01,162.3063,174.962,173.298,DOWN,0
2019-12-30,174.16,174.89,162.3864,174.864,173.3384,DOWN,0
2019-12-31,173.26,174.12,162.4512,174.506,173.3252,UP,1
2020-01-02,176.86,174.24,162.5306,174.978,173.3818,DOWN,0
2020-01-03,175.55,174.21,162.6101,175.128,173.3898,UP,1
2020-01-06,176.81,174.48,162.6955,175.328,173.426,DOWN,0
2020-01-07,173.74,176.01,162.7845,175.244,173.4586,UP,1
2020-01-08,175.9,174.5,162.8773,175.772,173.5144,UP,1
2020-01-09,177.6,176.53,162.9773,175.92,173.5994,DOWN,0
2020-01-10,173.43,178.1,163.0531,175.496,173.5858,UP,1
2020-01-13,174.74,174.08,163.1364,175.082,173.6042,DOWN,0
2020-01-14,173.67,174.88,163.2056,175.068,173.5948,DOWN,0
2020-01-15,172.92,173.12,163.2606,174.472,173.531,UP,1
2020-01-16,175.47,174.0,163.3274,174.046,173.4584,UP,1
2020-01-17,176.2,175.71,163.3914,174.6,173.404,DOWN,0
2020-01-21,172.56,175.1,163.433,174.164,173.3358,DOWN,0
2020-01-22,171.16,173.07,163.4637,173.662,173.2012,UP,1
2020-01-23,172.06,170.28,163.499,173.49,173.0752,DOWN,0
2020-01-24,170.12,172.05,163.5554,172.42,172.8816,DOWN,0
2020-01-27,163.28,166.18,163.5787,169.836,172.6194,DOWN,0
2020-01-28,162.98,164.8,163.5928,167.92,172.3656,DOWN,0
2020-01-29,160.16,163.91,163.5863,165.72,172.0812,UP,1
2020-01-30,161.11,159.0,163.5794,163.53,171.8138,DOWN,0
2020-01-31,158.58,159.72,163.5495,161.222,171.4872,DOWN,0
2020-02-03,158.29,159.44,163.5137,160.224,171.18,UP,1
2020-02-04,164.43,161.33,163.4906,160.514,171.0272,UP,1
2020-02-05,168.35,167.43,163.4866,162.152,170.8736,UP,1
2020-02-06,168.86,168.75,163.4921,163.702,170.7432,DOWN,0
2020-02-07,167.45,167.42,163.5028,165.476,170.56,UP,1
2020-02-10,168.24,166.46,163.5349,167.466,170.3918,UP,1
2020-02-11,170.26,169.1,163.5612,168.632,170.4158,UP,1
2020-02-12,171.83,172.0,163.5889,169.328,170.4914,DOWN,0
2020-02-13,170.76,170.86,163.6145,169.708,170.6008,DOWN,0
2020-02-14,168.07,170.83,163.6322,169.832,170.6922,DOWN,0
2020-02-18,166.3,167.4,163.6431,169.444,170.7128,DOWN,0
2020-02-19,164.93,166.5,163.6332,168.378,170.7198,UP,1
2020-02-20,165.83,164.76,163.6614,167.178,170.7322,UP,1
2020-02-21,177.43,177.91,163.7598,168.512,170.9228,DOWN,0
2020-02-24,171.86,172.51,163.8411,169.27,170.962,DOWN,0
2020-02-25,166.65,172.18,163.897,169.34,170.901,UP,1
2020-02-26,166.92,168.28,163.9513,169.738,170.763,DOWN,0
2020-02-27,159.99,164.4,164.0199,168.57,170.5128,DOWN,0
2020-02-28,156.48,155.29,164.0667,164.38,170.1854,UP,1
2020-03-02,163.92,157.92,164.1621,162.792,169.987,DOWN,0
2020-03-03,157.78,164.34,164.2211,161.018,169.6904,UP,1
2020-03-04,163.07,161.24,164.3623,160.248,169.4966,DOWN,0
2020-03-05,159.07,158.83,164.4809,160.064,169.185,UP,1
2020-03-06,164.04,154.2,164.6066,161.576,168.9648,DOWN,0
2020-03-09,150.0,152.01,164.6627,158.792,168.4748,UP,1
2020-03-10,154.99,155.62,164.7553,158.234,168.0786,DOWN,0
2020-03-11,145.88,150.85,164.7899,154.796,167.48,DOWN,0
2020-03-12,130.39,135.0,164.754,149.06,166.6046,UP,1
2020-03-13,138.96,137.93,164.7432,144.044,165.9186,DOWN,0
2020-03-16,120.05,123.9,164.6351,138.054,164.7824,UP,1
2020-03-17,126.71,122.8,164.5678,132.398,163.8056,DOWN,0
2020-03-18,114.21,117.82,164.4224,126.064,162.5536,UP,1
2020-03-19,119.66,112.9,164.2926,123.918,161.472,DOWN,0
2020-03-20,111.63,119.66,164.1196,118.452,160.1866,DOWN,0
2020-03-23,111.15,110.27,163.9429,116.672,158.8576,UP,1
2020-03-24,126.0,117.37,163.8293,116.53,157.909,UP,1
2020-03-25,128.49,125.88,163.7228,119.386,156.984,UP,1
2020-03-26,139.09,129.35,163.6682,123.272,156.2924,DOWN,0
2020-03-27,135.11,135.0,163.5998,127.968,155.5362,UP,1
2020-03-30,141.23,136.72,163.5483,133.984,154.8514,DOWN,0
2020-03-31,138.16,141.99,163.4816,136.416,154.0906,DOWN,0
2020-04-01,133.67,132.18,163.378,137.452,153.3128,UP,1
2020-04-02,139.38,133.31,163.278,137.51,152.6772,DOWN,0
2020-04-03,135.52,138.48,163.156,137.592,151.9464,UP,1
2020-04-06,143.49,141.58,163.0596,138.044,151.4138,DOWN,0
2020-04-07,142.82,148.0,162.9523,138.976,151.0046,UP,1
2020-04-08,146.77,145.08,162.8518,141.596,150.6804,DOWN,0
2020-04-09,145.75,147.28,162.749,142.87,150.3922,DOWN,0
2020-04-13,139.8,141.78,162.6174,143.726,149.966,DOWN,0
2020-04-14,138.13,140.31,162.4839,142.654,149.557,DOWN,0
2020-04-15,135.31,133.12,162.3319,141.152,149.0974,DOWN,0
2020-04-16,129.95,134.25,162.156,137.788,148.4078,UP,1
2020-04-17,138.46,133.54,162.0226,136.33,147.81,DOWN,0
2020-04-20,137.3,135.84,161.8827,135.83,147.1788,DOWN,0
2020-04-21,134.06,133.99,161.7359,135.016,146.511,UP,1
2020-04-22,136.21,137.37,161.5975,135.196,145.8704,UP,1
2020-04-23,137.11,137.68,161.4663,136.628,145.2074,UP,1
2020-04-24,138.63,138.94,161.3554,136.662,144.5434,UP,1
2020-04-27,139.7,138.63,161.2476,137.142,143.9222,UP,1
2020-04-28,141.56,143.06,161.1285,138.642,143.392,UP,1
2020-04-29,147.1,145.0,161.034,140.82,143.008,DOWN,0
2020-04-30,145.06,144.56,160.9286,142.41,142.6106,DOWN,0
2020-05-01,138.19,142.9,160.8041,142.322,142.0578,DOWN,0
2020-05-04,132.94,136.36,160.6526,140.97,141.168,UP,1
2020-05-05,135.15,135.12,160.5003,139.688,140.4338,DOWN,0
2020-05-06,132.13,135.61,160.3353,136.694,139.7434,UP,1
2020-05-07,136.0,134.66,160.1735,134.882,139.125,UP,1
2020-05-08,137.0,138.0,160.0226,134.644,138.6652,DOWN,0
2020-05-11,134.89,135.16,159.8625,135.034,138.2334,DOWN,0
2020-05-12,130.05,135.8,159.6608,134.014,137.556,DOWN,0
2020-05-13,125.82,130.95,159.4386,132.752,136.9168,UP,1
2020-05-14,126.8,123.0,159.2225,130.912,136.1914,DOWN,0
2020-05-15,126.01,125.99,159.0243,128.714,135.5302,UP,1
2020-05-18,137.9,131.98,158.9077,129.316,135.0074,DOWN,0
2020-05-19,136.15,139.09,158.795,130.536,134.7304,UP,1
2020-05-20,142.31,138.48,158.7512,133.834,134.4768,UP,1
2020-05-21,142.81,141.07,158.7014,137.036,134.4154,DOWN,0
2020-05-22,140.71,148.0,158.6487,139.976,134.6218,UP,1
2020-05-26,148.03,144.46,158.6136,142.002,134.8032,UP,1
2020-05-27,153.36,152.0,158.6062,145.444,135.4694,DOWN,0
2020-05-28,153.16,156.19,158.6367,147.614,135.9984,DOWN,0
2020-05-29,152.12,151.27,158.6615,149.476,136.7566,DOWN,0
2020-06-01,149.14,149.34,158.6913,151.162,137.3462,UP,1
2020-06-02,152.95,150.64,158.7375,152.146,138.1726,UP,1
2020-06-03,158.35,155.13,158.7831,153.144,139.1166,UP,1
2020-06-04,161.14,156.79,158.8269,154.74,139.8194,UP,1
2020-06-05,166.72,167.9,158.9,157.66,140.584,UP,1
2020-06-08,168.81,167.0,158.9697,161.594,141.1784,DOWN,0
2020-06-09,164.81,163.54,159.0169,163.966,141.7724,DOWN,0
2020-06-10,161.0,164.42,159.0868,164.496,142.1678,DOWN,0
2020-06-11,151.09,155.23,159.0882,162.486,142.4264,UP,1
2020-06-12,154.97,156.45,159.1126,160.136,142.8524,UP,1
2020-06-15,155.47,148.38,159.1263,157.468,143.1742,UP,1
2020-06-16,158.3,161.71,159.1354,156.166,143.6298,DOWN,0
2020-06-17,155.51,158.93,159.1384,155.068,143.8702,DOWN,0
2020-06-18,154.87,154.54,159.1587,155.824,144.1112,DOWN,0
2020-06-19,154.87,158.75,159.1744,155.804,144.2732,DOWN,0
2020-06-22,154.56,153.0,159.1657,155.622,144.4494,DOWN,0
2020-06-23,153.96,156.54,159.1529,154.754,144.7326,DOWN,0
2020-06-24,150.49,151.89,159.1136,153.75,144.9798,UP,1
2020-06-25,154.45,149.22,159.0656,153.666,145.3626,DOWN,0
2020-06-26,149.04,153.18,158.9851,152.5,145.7444,UP,1
2020-06-29,153.71,150.85,158.9373,152.33,146.0494,UP,1
2020-06-30,157.15,152.84,158.896,152.968,146.4464,DOWN,0
2020-07-01,156.85,159.65,158.8573,154.24,146.9022,UP,1
2020-07-02,157.9,158.87,158.8268,154.93,147.336,UP,1
2020-07-06,160.22,161.12,158.801,157.166,147.7982,DOWN,0
2020-07-07,158.7,158.38,158.7723,158.164,148.1996,DOWN,0
2020-07-08,158.38,159.27,158.7439,158.41,148.5732,DOWN,0
2020-07-09,157.65,157.82,158.7061,158.57,148.895,UP,1
2020-07-10,159.09,158.27,158.6717,158.808,149.1348,UP,1
2020-07-13,163.83,162.66,158.6649,159.53,149.5102,UP,1
2020-07-14,169.56,163.49,158.6807,161.702,150.1376,UP,1
2020-07-15,172.39,170.69,158.7113,164.504,150.9266,UP,1
2020-07-16,173.42,171.96,158.735,167.658,151.692,UP,1
2020-07-17,176.51,175.0,158.7901,171.142,152.5796,DOWN,0
2020-07-20,173.81,175.87,158.8429,173.138,153.3358,UP,1
2020-07-21,175.65,174.95,158.897,174.356,154.1088,DOWN,0
2020-07-22,175.49,174.19,158.936,174.976,154.9208,UP,1
2020-07-23,176.73,175.7,158.9869,175.638,155.8544,DOWN,0
2020-07-24,175.35,177.11,159.0388,175.406,156.845,UP,1
2020-07-27,176.0,174.69,159.0866,175.844,157.829,DOWN,0
2020-07-28,175.79,174.9,159.1266,175.872,158.8246,UP,1
2020-07-29,180.25,176.71,159.1731,176.824,159.6716,DOWN,0
2020-07-30,178.04,178.21,159.2186,177.086,160.5094,DOWN,0
2020-07-31,176.31,176.81,159.237,177.278,161.1894,UP,1
2020-08-03,177.62,177.38,159.2698,177.602,161.8856,UP,1
2020-08-04,178.11,176.92,159.2996,178.066,162.6336,UP,1
2020-08-05,182.82,180.0,159.3441,178.58,163.3294,DOWN,0
2020-08-06,181.26,182.0,159.3803,179.224,163.8874,UP,1
2020-08-07,183.5,181.41,159.422,180.662,164.4942,UP,1
2020-08-10,189.91,185.0,159.4966,183.12,165.25,UP,1
2020-08-11,193.22,192.3,159.6021,186.142,166.1316,DOWN,0
2020-08-12,192.31,191.29,159.6981,188.04,166.9188,DOWN,0
2020-08-13,189.5,188.55,159.7789,189.688,167.5418,UP,1
2020-08-14,191.13,189.22,159.864,191.214,168.1416,UP,1
2020-08-17,192.99,193.25,159.9598,191.83,168.667,DOWN,0
2020-08-18,192.13,193.81,160.0498,191.612,169.1334,DOWN,0
2020-08-19,191.99,193.0,160.1292,191.548,169.677,DOWN,0
2020-08-20,191.1,190.21,160.1892,191.868,170.279,UP,1
2020-08-21,199.5,196.76,160.2921,193.542,171.2472,UP,1
2020-08-24,205.4,204.37,160.4392,196.024,172.2558,UP,1
2020-08-25,205.6,206.0,160.5778,198.718,173.2584,UP,1
2020-08-26,211.01,206.59,160.741,202.522,174.3126,DOWN,0
2020-08-27,209.83,211.16,160.8912,206.268,175.399,UP,1
2020-08-28,209.9,210.33,161.0587,208.348,176.4996,UP,1
2020-08-31,210.06,210.0,161.2307,209.28,177.6034,UP,1
2020-09-01,217.69,208.52,161.4472,211.698,178.866,DOWN,0
2020-09-02,217.11,218.24,161.6604,212.918,180.129,DOWN,0
2020-09-03,210.81,217.27,161.8399,213.114,181.3354,UP,1
2020-09-04,211.34,213.19,162.0283,213.402,182.4732,DOWN,0
2020-09-08,210.24,209.86,162.2192,213.438,183.6972,UP,1
2020-09-09,215.52,210.86,162.4166,213.004,184.9334,DOWN,0
2020-09-10,215.11,215.92,162.6153,212.604,186.0926,UP,1
2020-09-11,215.96,214.13,162.812,213.634,187.2748,UP,1
2020-09-14,218.33,217.9,163.0204,215.032,188.4834,DOWN,0
2020-09-15,215.77,219.81,163.254,216.138,189.5944,DOWN,0
2020-09-16,215.4,217.16,163.4907,216.114,190.7284,UP,1
2020-09-17,219.94,213.8,163.764,217.08,191.9596,UP,1
2020-09-18,221.97,219.47,164.0563,218.282,193.246,DOWN,0
2020-09-21,214.21,216.25,164.301,217.458,194.3484,UP,1
2020-09-22,217.58,215.09,164.566,217.82,195.4234,DOWN,0
2020-09-23,214.55,217.58,164.8127,217.65,196.3232,UP,1
2020-09-24,216.52,213.7,165.0558,216.966,197.2058,UP,1
2020-09-25,219.25,214.95,165.3026,216.422,198.1224,UP,1
2020-09-28,221.9,222.06,165.5636,217.96,199.0302,DOWN,0
2020-09-29,220.18,221.65,165.7954,218.48,199.9576,UP,1
2020-09-30,221.63,221.38,166.041,219.896,200.8772,DOWN,0
2020-10-01,219.04,223.5,166.272,220.4,201.7482,UP,1
2020-10-02,224.79,215.25,166.5267,221.508,202.7094,UP,1
2020-10-05,226.96,227.26,166.7985,222.52,203.7416,DOWN,0
2020-10-06,226.12,227.27,167.0653,223.708,204.744,UP,1
2020-10-07,230.57,229.27,167.3449,225.496,205.8396,UP,1
2020-10-08,234.24,230.99,167.6408,228.536,206.9194,UP,1
2020-10-09,234.81,235.02,167.9424,230.54,208.0548,UP,1
2020-10-12,236.52,237.14,168.251,232.452,209.259,UP,1
2020-10-13,237.22,236.14,168.558,234.672,210.451,UP,1
2020-10-14,238.47,237.39,168.8796,236.252,211.6582,DOWN,0
2020-10-15,238.24,234.66,169.2045,237.052,212.7666,UP,1
2020-10-16,240.06,240.0,169.5205,238.102,213.9426,DOWN,0
2020-10-19,238.17,240.25,169.8336,238.432,215.036,UP,1
2020-10-20,238.87,239.8,170.1439,238.762,216.0152,DOWN,0
2020-10-21,236.4,239.52,170.4572,238.348,216.8788,UP,1
2020-10-22,236.88,236.06,170.7621,238.076,217.7702,UP,1
2020-10-23,239.53,237.12,171.0717,237.97,218.7708,DOWN,0
2020-10-26,234.25,237.1,171.3758,237.186,219.6332,DOWN,0
2020-10-27,228.51,234.2,171.6447,235.114,220.3436,DOWN,0
2020-10-28,223.37,225.0,171.8932,232.508,220.9684,UP,1
2020-10-29,228.02,222.07,172.1687,230.736,221.689,DOWN,0
2020-10-30,225.91,227.63,172.4209,228.012,222.3852,UP,1
2020-11-02,231.7,228.49,172.6984,227.502,223.0292,UP,1
2020-11-03,239.96,235.61,173.0354,229.792,223.7204,DOWN,0
2020-11-04,233.3,237.4,173.3461,231.778,224.2744,UP,1
2020-11-05,246.02,237.82,173.7159,235.378,224.9746,UP,1
2020-11-06,247.64,246.58,174.1035,239.724,225.7308,UP,1
2020-11-09,248.87,260.59,174.5314,243.158,226.5102,UP,1
2020-11-10,253.97,249.49,174.9864,245.96,227.3884,DOWN,0
2020-11-11,249.35,253.96,175.4323,249.17,228.0216,DOWN,0
2020-11-12,248.01,250.85,175.8668,249.568,228.6396,UP,1
2020-11-13,251.79,250.82,176.3329,250.398,229.4592,UP,1
2020-11-16,259.1,255.0,176.8369,252.444,230.4144,DOWN,0
2020-11-17,258.21,256.5,177.3058,253.292,231.3738,DOWN,0
2020-11-18,257.33,258.44,177.7507,254.888,232.21,DOWN,0
2020-11-19,255.59,257.29,178.1844,256.404,233.0196,UP,1
2020-11-20,258.56,256.64,178.6399,257.758,233.8716,UP,1
2020-11-23,261.11,260.7,179.1043,258.16,234.7272,UP,1
2020-11-24,261.51,263.65,179.5605,258.82,235.642,DOWN,0
2020-11-25,256.43,263.01,179.9835,258.64,236.4626,UP,1
2020-11-27,261.95,258.62,180.4395,259.912,237.3028,DOWN,0
2020-11-30,261.62,262.94,180.9072,260.524,238.0958,DOWN,0
2020-12-01,255.13,263.22,181.3514,259.328,238.9142,UP,1
2020-12-02,259.0,255.13,181.8217,258.826,239.7426,DOWN,0
2020-12-03,252.68,258.49,182.256,258.076,240.5052,UP,1
2020-12-04,253.39,253.86,182.6358,256.364,241.2426,DOWN,0
2020-12-07,252.01,253.13,183.0365,254.442,241.8978,UP,1
2020-12-08,252.6,253.12,183.4663,253.936,242.5118,UP,1
2020-12-09,254.83,252.5,183.9058,253.102,243.2048,DOWN,0
2020-12-10,253.45,253.59,184.3731,253.256,243.8412,UP,1
2020-12-11,255.77,251.44,184.8696,253.732,244.5758,DOWN,0
2020-12-14,252.72,258.0,185.3136,253.874,245.1344,UP,1
2020-12-15,261.99,256.33,185.8346,255.752,245.835,DOWN,0
2020-12-16,261.12,261.84,186.3249,257.01,246.535,UP,1
2020-12-17,264.53,263.03,186.8522,259.226,247.2142,UP,1
2020-12-18,270.7,265.0,187.3855,262.212,247.9434,DOWN,0
2020-12-21,267.75,265.92,187.9742,265.218,248.6022,UP,1
2020-12-22,269.26,267.58,188.5456,266.672,249.257,DOWN,0
2020-12-23,267.94,270.68,189.1559,268.036,249.8714,UP,1
2020-12-24,269.21,267.93,189.85,268.972,250.4862,DOWN,0
2020-12-28,267.5,273.43,190.4927,268.332,251.0714,DOWN,0
2020-12-29,265.34,269.17,191.2191,267.85,251.577,UP,1
2020-12-30,266.15,266.0,191.9163,267.228,252.1366,UP,1
2020-12-31,269.05,266.76,192.6905,267.45,252.7402,DOWN,0
2021-01-04,267.64,271.81,193.4304,267.136,253.365,UP,1
2021-01-05,274.28,267.65,194.2437,268.492,254.113,UP,1
2021-01-06,290.36,275.0,195.1397,273.496,255.1296,UP,1
2021-01-07,299.73,293.76,196.0084,280.212,256.4392,DOWN,0
2021-01-08,293.91,297.55,196.8355,285.184,257.7472,UP,1
2021-01-11,294.92,289.48,197.6146,290.64,259.1782,UP,1
