ticker,FMC US Equity,FMC US Equity,FMC US Equity,FMC US Equity,FMC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2005-03-11,11.2332,11.2202,9.8922,11.1816,10.2753,DOWN,0
2005-03-14,11.2267,11.2657,9.9058,11.192,10.2903,UP,1
2005-03-15,11.2657,11.2484,9.9184,11.2241,10.3063,DOWN,0
2005-03-16,10.9862,11.2332,9.9294,11.1769,10.3204,UP,1
2005-03-17,11.1769,11.0404,9.9408,11.1777,10.3475,DOWN,0
2005-03-18,11.1487,11.2657,9.9514,11.1608,10.378,DOWN,0
2005-03-21,11.0924,11.1162,9.9626,11.134,10.4043,DOWN,0
2005-03-22,11.088,11.0707,9.973,11.0984,10.4312,DOWN,0
2005-03-23,10.7804,11.0339,9.9811,11.0573,10.4528,UP,1
2005-03-24,12.1171,11.4607,9.996,11.2453,10.5027,DOWN,0
2005-03-28,11.7315,12.0456,10.0095,11.3619,10.5441,DOWN,0
2005-03-29,11.4412,11.7315,10.0216,11.4316,10.5797,UP,1
2005-03-30,11.556,11.4953,10.0349,11.5252,10.6154,UP,1
2005-03-31,11.5798,11.5798,10.0485,11.6851,10.6492,DOWN,0
2005-04-01,11.5105,11.6773,10.0613,11.5638,10.6834,UP,1
2005-04-04,11.5907,11.5647,10.0744,11.5356,10.7214,UP,1
2005-04-05,11.7142,11.7207,10.0881,11.5902,10.763,DOWN,0
2005-04-06,11.5495,11.7683,10.1011,11.5889,10.8058,UP,1
2005-04-07,11.5907,11.5495,10.1152,11.5911,10.8489,DOWN,0
2005-04-08,11.2809,11.6015,10.1267,11.5452,10.8821,DOWN,0
2005-04-11,11.2202,11.4607,10.1374,11.4711,10.9151,UP,1
2005-04-12,11.374,11.1985,10.1476,11.4031,10.9415,DOWN,0
2005-04-13,10.8671,11.3437,10.1555,11.2666,10.9544,DOWN,0
2005-04-14,10.6677,10.9212,10.1621,11.082,10.9596,DOWN,0
2005-04-15,10.4294,10.6677,10.1675,10.9117,10.959,UP,1
2005-04-18,10.5074,10.4424,10.1745,10.7691,10.9646,UP,1
2005-04-19,10.7024,10.5941,10.1825,10.6348,10.9706,DOWN,0
2005-04-20,10.6136,10.7132,10.1905,10.5841,10.9759,UP,1
2005-04-21,10.8237,10.7241,10.1998,10.6153,10.986,DOWN,0
2005-04-22,10.6049,10.7696,10.2083,10.6504,10.9962,UP,1
2005-04-25,10.7761,10.6916,10.2172,10.7041,11.013,DOWN,0
2005-04-26,10.6049,10.7782,10.2263,10.6846,11.0226,DOWN,0
2005-04-27,10.4533,10.5508,10.2345,10.6526,11.0241,DOWN,0
2005-04-28,10.3341,10.4858,10.2422,10.5547,11.0217,UP,1
2005-04-29,10.6158,10.4533,10.2515,10.5568,11.0234,UP,1
2005-05-02,10.7089,10.6699,10.2618,10.5434,11.0293,UP,1
2005-05-03,10.9819,10.8216,10.2733,10.6188,11.0396,UP,1
2005-05-04,11.2527,11.1032,10.2861,10.7787,11.058,UP,1
2005-05-05,11.2765,11.2527,10.2997,10.9672,11.0745,UP,1
2005-05-06,11.2852,11.3307,10.3129,11.101,11.0871,UP,1
2005-05-09,11.5863,11.296,10.3283,11.2765,11.1016,DOWN,0
2005-05-10,11.4932,11.4823,10.3438,11.3788,11.1176,UP,1
2005-05-11,11.6513,11.4823,10.3596,11.4585,11.1271,DOWN,0
2005-05-12,11.2657,11.6513,10.3686,11.4563,11.1333,DOWN,0
2005-05-13,11.114,11.3415,10.3764,11.4221,11.136,UP,1
2005-05-16,11.4087,11.114,10.3858,11.3866,11.1391,UP,1
2005-05-17,11.7207,11.4087,10.397,11.4321,11.15,UP,1
2005-05-18,11.9828,11.7748,10.4094,11.4984,11.1676,UP,1
2005-05-19,12.0023,11.9828,10.4221,11.6457,11.1832,DOWN,0
2005-05-20,11.9503,12.0023,10.4353,11.8129,11.1987,UP,1
2005-05-23,12.0565,11.9503,10.4504,11.9425,11.2152,UP,1
2005-05-24,12.1215,12.0565,10.4659,12.0227,11.2331,DOWN,0
2005-05-25,11.8355,12.089,10.4784,11.9932,11.2445,UP,1
2005-05-26,12.0456,11.9113,10.4919,12.0019,11.2657,UP,1
2005-05-27,12.1323,12.0565,10.5065,12.0383,11.2848,DOWN,0
2005-05-31,12.0131,12.1605,10.5211,12.0296,11.302,UP,1
2005-06-01,12.3879,12.0348,10.537,12.0829,11.328,DOWN,0
2005-06-02,12.2124,12.3879,10.5519,12.1583,11.3504,DOWN,0
2005-06-03,12.2124,12.2124,10.5666,12.1916,11.3791,DOWN,0
2005-06-06,12.1713,12.2059,10.5809,12.1994,11.3802,DOWN,0
2005-06-07,12.1215,12.2254,10.5939,12.2211,11.388,DOWN,0
2005-06-08,11.933,12.1301,10.6058,12.1301,11.3978,UP,1
2005-06-09,12.076,11.946,10.6165,12.1028,11.4082,UP,1
2005-06-10,12.1301,12.154,10.6273,12.0864,11.4192,UP,1
2005-06-13,12.2904,12.1301,10.6385,12.1102,11.4348,UP,1
2005-06-14,12.4313,12.2904,10.6509,12.1722,11.4516,UP,1
2005-06-15,12.5937,12.5656,10.6648,12.3043,11.4692,DOWN,0
2005-06-16,12.5483,12.5461,10.6775,12.3988,11.4892,DOWN,0
2005-06-17,12.4378,12.5504,10.6901,12.4603,11.5061,DOWN,0
2005-06-20,12.3381,12.4248,10.701,12.4698,11.5273,DOWN,0
2005-06-21,12.1691,12.3381,10.7117,12.4174,11.5463,DOWN,0
2005-06-22,12.1518,12.2233,10.7218,12.329,11.5618,DOWN,0
2005-06-23,11.9806,12.1323,10.731,12.2155,11.5841,DOWN,0
2005-06-24,11.9763,11.959,10.7395,12.1232,11.6103,UP,1
2005-06-27,12.1301,11.9763,10.7492,12.0816,11.6443,UP,1
2005-06-28,12.2839,12.2189,10.7598,12.1046,11.6798,UP,1
2005-06-29,12.3208,12.3056,10.7712,12.1384,11.7122,DOWN,0
2005-06-30,12.1626,12.4248,10.782,12.1748,11.7431,UP,1
2005-07-01,12.2731,12.2168,10.793,12.2341,11.7721,UP,1
2005-07-05,12.3164,12.3273,10.8045,12.2714,11.8064,UP,1
2005-07-06,12.3836,12.3684,10.8162,12.2913,11.8385,DOWN,0
2005-07-07,12.3771,12.2623,10.827,12.3026,11.874,UP,1
2005-07-08,12.7454,12.4681,10.8409,12.4191,11.9198,UP,1
2005-07-11,13.105,12.7714,10.856,12.5855,11.9752,UP,1
2005-07-12,13.1267,13.1592,10.8705,12.7476,12.0254,DOWN,0
2005-07-13,13.0097,13.1267,10.8852,12.8728,12.0715,UP,1
2005-07-14,13.1202,13.0162,10.8976,13.0214,12.1142,DOWN,0
2005-07-15,13.118,13.1202,10.9108,13.0959,12.1515,UP,1
2005-07-18,13.2155,13.0964,10.9242,13.118,12.1903,UP,1
2005-07-19,13.404,13.2697,10.9381,13.1735,12.2327,UP,1
2005-07-20,13.5253,13.3607,10.9528,13.2766,12.2715,DOWN,0
2005-07-21,13.508,13.6163,10.9675,13.3542,12.3118,UP,1
2005-07-22,13.5622,13.508,10.9817,13.443,12.35,DOWN,0
2005-07-25,13.482,13.6705,10.9963,13.4963,12.3943,DOWN,0
2005-07-26,13.0314,13.313,11.0093,13.4218,12.4326,DOWN,0
2005-07-27,12.9859,13.0812,11.022,13.3139,12.4642,UP,1
2005-07-28,13.1917,12.9859,11.0363,13.2506,12.4936,DOWN,0
2005-07-29,13.1029,13.17,11.0519,13.1588,12.516,UP,1
2005-08-01,13.1765,12.8971,11.0674,13.0977,12.5395,UP,1
2005-08-02,13.2697,13.2155,11.0821,13.1453,12.5659,UP,1
2005-08-03,13.4972,13.5947,11.0983,13.2476,12.5947,DOWN,0
2005-08-04,13.1874,13.3997,11.1142,13.2467,12.616,DOWN,0
2005-08-05,13.1484,13.1895,11.1286,13.2558,12.6423,UP,1
2005-08-08,13.2155,13.2134,11.1435,13.2636,12.6657,DOWN,0
2005-08-09,13.1527,13.2372,11.1588,13.2402,12.6861,DOWN,0
2005-08-10,13.0812,13.1722,11.1728,13.157,12.7074,UP,1
2005-08-11,13.235,13.1505,11.186,13.1666,12.7244,DOWN,0
2005-08-12,13.0704,13.2372,11.2035,13.151,12.7415,DOWN,0
2005-08-15,12.9815,13.0704,11.2205,13.1042,12.7569,DOWN,0
2005-08-16,12.8212,12.9815,11.2371,13.0379,12.7699,DOWN,0
2005-08-17,12.6847,12.7562,11.2526,12.9586,12.7812,DOWN,0
2005-08-18,12.5483,12.6306,11.2676,12.8212,12.7935,DOWN,0
2005-08-19,12.5353,12.6956,11.2817,12.7142,12.8027,DOWN,0
2005-08-22,12.4378,12.5548,11.2939,12.6054,12.8088,DOWN,0
2005-08-23,12.3468,12.5396,11.3054,12.5106,12.81,DOWN,0
2005-08-24,12.2623,12.3468,11.3166,12.4261,12.8066,DOWN,0
2005-08-25,12.1388,12.3489,11.3262,12.3442,12.7975,UP,1
2005-08-26,12.2081,12.1908,11.3361,12.2787,12.7907,DOWN,0
2005-08-29,12.1496,12.2103,11.3449,12.2211,12.7849,UP,1
2005-08-30,12.1561,12.1496,11.3531,12.183,12.7813,UP,1
2005-08-31,12.3403,12.1821,11.3622,12.1986,12.7847,UP,1
2005-09-01,12.4226,12.3403,11.3726,12.2553,12.7901,DOWN,0
2005-09-02,12.2731,12.4789,11.3816,12.2683,12.796,UP,1
2005-09-06,12.4053,12.3706,11.3905,12.3195,12.8045,UP,1
2005-09-07,12.5266,12.4573,11.4007,12.3936,12.8125,UP,1
2005-09-08,12.5548,12.5266,11.4111,12.4365,12.8179,UP,1
2005-09-09,12.7367,12.6089,11.4221,12.4993,12.8262,UP,1
2005-09-12,12.7541,12.6934,11.4324,12.5955,12.838,UP,1
2005-09-13,12.7606,12.7584,11.443,12.6665,12.8478,DOWN,0
2005-09-14,12.7432,12.7606,11.4528,12.7099,12.8563,DOWN,0
2005-09-15,12.4746,12.7974,11.4615,12.6938,12.8581,UP,1
2005-09-16,12.5656,12.4984,11.4702,12.6596,12.8619,DOWN,0
2005-09-19,12.4443,12.5439,11.4791,12.5976,12.8559,DOWN,0
2005-09-20,12.1713,12.4941,11.4869,12.4798,12.8372,DOWN,0
2005-09-21,11.9871,12.1713,11.4953,12.3286,12.8144,UP,1
2005-09-22,12.1496,11.933,11.5053,12.2636,12.7972,DOWN,0
2005-09-23,12.141,12.1323,11.5145,12.1787,12.7776,UP,1
2005-09-26,12.154,12.1994,11.5247,12.1206,12.7584,UP,1
2005-09-27,12.2059,12.1561,11.5351,12.1275,12.7382,DOWN,0
2005-09-28,12.1735,12.2124,11.5445,12.1648,12.7136,DOWN,0
2005-09-29,12.1063,12.1518,11.5534,12.1561,12.6852,UP,1
2005-09-30,12.3966,12.1605,11.5629,12.2072,12.6629,DOWN,0
2005-10-03,12.2363,12.4161,11.5719,12.2237,12.6364,DOWN,0
2005-10-04,12.0305,12.2428,11.58,12.1886,12.6074,DOWN,0
2005-10-05,11.5235,11.9785,11.5856,12.0586,12.5772,DOWN,0
2005-10-06,11.3697,11.5235,11.5901,11.9113,12.5449,UP,1
2005-10-07,11.4628,11.4044,11.5947,11.7246,12.5103,DOWN,0
2005-10-10,11.2484,11.4823,11.5979,11.527,12.4732,UP,1
2005-10-11,11.2917,11.2484,11.6021,11.3792,12.4356,DOWN,0
2005-10-12,10.9884,11.2137,11.6039,11.2722,12.3899,UP,1
2005-10-13,11.0447,11.0166,11.6065,11.2072,12.3409,DOWN,0
2005-10-14,11.0122,11.1032,11.6092,11.1171,12.2974,UP,1
2005-10-17,11.0577,11.0122,11.6122,11.0789,12.2556,DOWN,0
2005-10-18,11.0014,11.1119,11.6158,11.0209,12.2113,UP,1
2005-10-19,11.0902,10.9992,11.6221,11.0412,12.17,UP,1
2005-10-20,11.1205,11.1227,11.6296,11.0564,12.1308,UP,1
2005-10-21,11.1769,11.2072,11.6366,11.0893,12.0897,UP,1
2005-10-24,11.5127,11.2809,11.6454,11.1803,12.0585,DOWN,0
2005-10-25,11.3329,11.5127,11.6536,11.2466,12.0255,UP,1
2005-10-26,11.348,11.348,11.6622,11.2982,11.9961,DOWN,0
2005-10-27,11.2267,11.3329,11.67,11.3194,11.9669,UP,1
2005-10-28,11.5863,11.4498,11.6797,11.4013,11.9477,UP,1
2005-10-31,11.7943,11.699,11.6898,11.4576,11.9328,UP,1
2005-11-01,11.8333,11.8506,11.6995,11.5577,11.9208,DOWN,0
2005-11-02,11.8138,11.699,11.7096,11.6509,11.9101,DOWN,0
2005-11-03,11.1249,11.4238,11.7167,11.6305,11.8873,UP,1
2005-11-04,11.1704,11.101,11.7244,11.5473,11.868,DOWN,0
2005-11-07,11.0079,11.1032,11.7324,11.3901,11.844,DOWN,0
2005-11-08,10.8454,10.8021,11.7395,11.1925,11.8179,UP,1
2005-11-09,10.9581,10.8454,11.7461,11.0213,11.7939,UP,1
2005-11-10,11.088,10.9516,11.7537,11.014,11.7689,UP,1
2005-11-11,11.1617,11.1444,11.7593,11.0122,11.7437,DOWN,0
2005-11-14,10.7782,10.9949,11.7621,10.9663,11.7138,UP,1
2005-11-15,10.7891,10.7696,11.764,10.955,11.6814,DOWN,0
2005-11-16,10.6872,10.7652,11.7651,10.9009,11.6447,DOWN,0
2005-11-17,10.6634,10.6353,11.7673,10.8159,11.6068,DOWN,0
2005-11-18,10.6591,10.6916,11.7686,10.7154,11.5653,UP,1
2005-11-21,10.6677,10.5833,11.7702,10.6933,11.5236,UP,1
2005-11-22,10.9017,10.6158,11.7731,10.7158,11.4864,UP,1
2005-11-23,11.4065,11.5365,11.7796,10.8597,11.4596,UP,1
2005-11-25,11.4412,11.4455,11.7872,11.0153,11.439,DOWN,0
2005-11-28,11.3632,11.4715,11.7933,11.1561,11.4149,UP,1
2005-11-29,11.504,11.3827,11.799,11.3233,11.3961,UP,1
2005-11-30,11.5192,11.504,11.8043,11.4468,11.3831,UP,1
2005-12-01,11.9243,11.6968,11.8113,11.5504,11.3818,UP,1
2005-12-02,12.0045,11.8615,11.8192,11.663,11.3789,DOWN,0
2005-12-05,11.725,11.9156,11.8255,11.7354,11.3706,UP,1
2005-12-06,11.8333,11.7792,11.833,11.8012,11.3642,DOWN,0
2005-12-07,11.5863,11.816,11.8387,11.8147,11.3518,UP,1
2005-12-08,11.6275,11.6015,11.8436,11.7553,11.3409,UP,1
2005-12-09,11.7098,11.6687,11.8478,11.6964,11.3329,DOWN,0
2005-12-12,11.6557,11.7987,11.8526,11.6825,11.3181,UP,1
2005-12-13,11.7748,11.6578,11.8556,11.6708,11.3089,DOWN,0
2005-12-14,11.647,11.7748,11.8591,11.683,11.3012,DOWN,0
2005-12-15,11.5322,11.621,11.8618,11.6639,11.3014,DOWN,0
2005-12-16,11.4109,11.569,11.8626,11.6041,11.3022,DOWN,0
2005-12-19,11.2332,11.3784,11.8629,11.5196,11.2976,UP,1
2005-12-20,11.3307,11.2332,11.864,11.4308,11.2993,UP,1
2005-12-21,11.3979,11.3545,11.8649,11.381,11.3014,UP,1
2005-12-22,11.6557,11.452,11.8673,11.4057,11.3147,DOWN,0
2005-12-23,11.6123,11.6535,11.8692,11.4459,11.3261,DOWN,0
2005-12-27,11.5192,11.6535,11.8707,11.5031,11.3362,DOWN,0
2005-12-28,11.4412,11.5343,11.8716,11.5252,11.3439,UP,1
2005-12-29,11.66,11.4412,11.8749,11.5777,11.3571,DOWN,0
2005-12-30,11.5192,11.6123,11.8766,11.5504,11.3657,UP,1
2006-01-03,11.7185,11.4693,11.8795,11.5716,11.3776,UP,1
2006-01-04,11.7835,11.699,11.8829,11.6245,11.3897,UP,1
2006-01-05,11.8355,11.8073,11.8867,11.7033,11.3962,UP,1
2006-01-06,11.9308,11.9373,11.8924,11.7575,11.4082,DOWN,0
2006-01-09,11.8615,11.933,11.8911,11.8259,11.4184,DOWN,0
2006-01-10,11.7727,11.8073,11.8914,11.8368,11.4294,DOWN,0
2006-01-11,11.7077,11.699,11.8927,11.8216,11.4318,UP,1
2006-01-12,11.7185,11.7077,11.8935,11.7982,11.4303,UP,1
2006-01-13,11.7553,11.7727,11.8944,11.7631,11.4287,DOWN,0
2006-01-17,11.7272,11.7012,11.8955,11.7363,11.427,DOWN,0
2006-01-18,11.5863,11.7163,11.8954,11.699,11.4362,DOWN,0
2006-01-19,11.5235,11.5907,11.8945,11.6622,11.4433,DOWN,0
2006-01-20,11.309,11.5235,11.8933,11.5803,11.4493,UP,1
2006-01-23,11.452,11.3155,11.8926,11.5196,11.4614,UP,1
2006-01-24,11.6362,11.4433,11.8944,11.5014,11.475,UP,1
2006-01-25,11.79,11.7423,11.8972,11.5421,11.489,UP,1
2006-01-26,11.8528,11.8181,11.8996,11.608,11.5028,UP,1
2006-01-27,12.076,11.9048,11.9057,11.7614,11.5288,UP,1
2006-01-30,12.1475,12.0781,11.9131,11.9005,11.556,UP,1
2006-01-31,12.2233,12.2016,11.922,12.0179,11.5867,UP,1
2006-02-01,12.4811,12.2233,11.9319,12.1561,11.623,DOWN,0
2006-02-02,12.3186,12.4763,11.94,12.2493,11.6562,DOWN,0
2006-02-03,12.2254,12.2948,11.948,12.2792,11.6874,UP,1
2006-02-06,12.3728,12.2471,11.9558,12.3242,11.7168,UP,1
2006-02-07,12.8147,12.3749,11.9668,12.4425,11.745,DOWN,0
2006-02-08,12.7497,12.7822,11.9767,12.4963,11.7711,UP,1
2006-02-09,12.9317,12.7606,11.9883,12.6189,11.8025,UP,1
2006-02-10,12.9815,12.9382,12.001,12.7701,11.8321,DOWN,0
2006-02-13,12.9339,12.8906,12.014,12.8823,11.8604,UP,1
2006-02-14,13.053,12.9339,12.0262,12.93,11.8829,UP,1
2006-02-15,13.2632,13.053,12.0389,13.0327,11.9081,UP,1
2006-02-16,13.4105,13.3174,12.0511,13.1284,11.9418,UP,1
2006-02-17,13.5535,13.2177,12.0626,13.2428,11.9762,DOWN,0
2006-02-21,13.3737,13.5947,12.0731,13.3308,12.012,UP,1
2006-02-22,13.443,13.4755,12.0838,13.4088,12.0483,UP,1
2006-02-23,13.5513,13.4322,12.0937,13.4664,12.0851,DOWN,0
2006-02-24,13.2567,13.5513,12.1025,13.4356,12.1171,UP,1
2006-02-27,13.3823,13.3,12.1111,13.4014,12.1493,DOWN,0
2006-02-28,13.1744,13.2394,12.1207,13.3615,12.1798,UP,1
2006-03-01,13.4105,13.3369,12.1322,13.355,12.2174,DOWN,0
2006-03-02,13.2914,13.4105,12.1416,13.3031,12.255,UP,1
2006-03-03,13.3065,13.2935,12.1495,13.313,12.2965,DOWN,0
2006-03-06,13.17,13.2805,12.1554,13.2706,12.3333,DOWN,0
2006-03-07,13.066,13.1289,12.1608,13.2489,12.3666,UP,1
2006-03-08,13.1159,13.0639,12.1666,13.19,12.3958,DOWN,0
2006-03-09,13.0877,13.1159,12.1718,13.1492,12.4253,UP,1
2006-03-10,13.2372,13.0834,12.1773,13.1354,12.4597,DOWN,0
2006-03-13,13.1765,13.3239,12.184,13.1367,12.4944,UP,1
2006-03-14,13.326,13.144,12.1904,13.1887,12.5277,UP,1
2006-03-15,13.3888,13.1852,12.1967,13.2433,12.5651,UP,1
2006-03-16,13.5968,13.4538,12.2046,13.3451,12.6027,DOWN,0
2006-03-17,13.5492,13.5947,12.2104,13.4075,12.638,DOWN,0
2006-03-20,13.5015,13.508,12.2169,13.4725,12.6713,DOWN,0
2006-03-21,13.3455,13.4755,12.2226,13.4764,12.6996,UP,1
2006-03-22,13.443,13.3455,12.2289,13.4872,12.7312,UP,1
2006-03-23,13.495,13.4105,12.2358,13.4668,12.7657,DOWN,0
2006-03-24,13.4322,13.5448,12.2433,13.4434,12.8002,DOWN,0
2006-03-27,13.3867,13.4322,12.2498,13.4205,12.8335,DOWN,0
2006-03-28,13.248,13.4213,12.2554,13.401,12.8634,UP,1
2006-03-29,13.4647,13.2567,12.2613,13.4053,12.8981,DOWN,0
2006-03-30,13.4625,13.5622,12.2664,13.3988,12.9357,DOWN,0
2006-03-31,13.4278,13.4625,12.2706,13.3979,12.9737,DOWN,0
2006-04-03,13.2697,13.2589,12.2742,13.3745,13.013,UP,1
2006-04-04,13.378,13.3065,12.2789,13.4005,13.0515,DOWN,0
2006-04-05,13.3,13.378,12.2837,13.3676,13.0848,UP,1
2006-04-06,13.4755,13.2632,12.2903,13.3702,13.1185,DOWN,0
2006-04-07,13.4192,13.4907,12.2966,13.3685,13.1498,DOWN,0
2006-04-10,13.3888,13.4668,12.3036,13.3923,13.1761,DOWN,0
2006-04-11,13.378,13.4625,12.3107,13.3923,13.2007,UP,1
2006-04-12,13.4343,13.4105,12.3172,13.4192,13.2249,UP,1
2006-04-13,13.5123,13.4322,12.3233,13.4265,13.2455,DOWN,0
2006-04-17,13.4517,13.4733,12.329,13.433,13.2682,UP,1
2006-04-18,13.742,13.4798,12.3369,13.5037,13.2985,UP,1
2006-04-19,13.9543,13.7571,12.3453,13.6189,13.3301,DOWN,0
2006-04-20,13.9305,13.9066,12.3533,13.7182,13.3524,DOWN,0
2006-04-21,13.8156,13.9846,12.3605,13.7788,13.3738,DOWN,0
2006-04-24,13.6878,13.7896,12.3671,13.826,13.3889,DOWN,0
2006-04-25,13.6835,13.573,12.3717,13.8143,13.4029,DOWN,0
2006-04-26,13.5058,13.7117,12.3738,13.7247,13.4144,UP,1
2006-04-27,14.2359,13.7225,12.3793,13.7857,13.438,DOWN,0
2006-04-28,13.7701,13.9738,12.3831,13.7766,13.4482,DOWN,0
2006-05-01,13.6553,13.8633,12.3858,13.7701,13.4531,UP,1
2006-05-02,13.846,13.6835,12.3894,13.8026,13.4589,UP,1
2006-05-03,13.8785,13.846,12.3927,13.8772,13.469,UP,1
2006-05-04,14.093,13.8763,12.3962,13.8486,13.482,UP,1
2006-05-05,14.3139,14.1254,12.4001,13.9573,13.4973,DOWN,0
2006-05-08,14.2056,14.2988,12.4036,14.0674,13.5162,UP,1
2006-05-09,14.2858,14.1839,12.4072,14.1553,13.5343,UP,1
2006-05-10,14.3096,14.2121,12.4114,14.2416,13.557,DOWN,0
2006-05-11,14.2706,14.3096,12.4176,14.2771,13.5742,DOWN,0
2006-05-12,14.0366,14.2598,12.4228,14.2216,13.5891,DOWN,0
2006-05-15,13.9608,13.8871,12.4267,14.1727,13.6022,UP,1
2006-05-16,14.0128,14.0041,12.4312,14.1181,13.6191,DOWN,0
2006-05-17,13.7571,13.9738,12.4341,14.0076,13.6329,DOWN,0
2006-05-18,13.7247,13.768,12.4364,13.8984,13.6451,DOWN,0
2006-05-19,13.677,13.7506,12.4373,13.8265,13.6568,DOWN,0
2006-05-22,13.4733,13.6532,12.4387,13.729,13.6616,DOWN,0
2006-05-23,13.4343,13.5275,12.4401,13.6133,13.6667,UP,1
2006-05-24,13.5037,13.4343,12.4416,13.5626,13.6703,UP,1
2006-05-25,13.6987,13.5622,12.4443,13.5574,13.6765,UP,1
2006-05-26,13.8048,13.7355,12.4479,13.583,13.6806,DOWN,0
2006-05-30,13.573,13.8048,12.4496,13.6029,13.6811,UP,1
2006-05-31,13.989,13.5947,12.4542,13.7138,13.6909,UP,1
2006-06-01,14.041,14.0605,12.4595,13.8213,13.7048,UP,1
2006-06-02,14.3941,14.2576,12.4674,13.9604,13.7238,DOWN,0
2006-06-05,14.1688,14.3963,12.4748,14.0332,13.7373,DOWN,0
2006-06-06,14.0518,14.2229,12.4823,14.1289,13.7497,DOWN,0
2006-06-07,13.7333,13.9976,12.4883,14.0778,13.7566,DOWN,0
2006-06-08,13.5253,13.5838,12.4937,13.9747,13.7621,DOWN,0
2006-06-09,13.5232,13.5925,12.4996,13.8005,13.7633,UP,1
2006-06-12,13.5687,13.5752,12.5062,13.6805,13.7654,DOWN,0
2006-06-13,13.3109,13.6055,12.512,13.5323,13.7631,DOWN,0
2006-06-14,13.2697,13.2805,12.5173,13.4395,13.7631,UP,1
2006-06-15,13.8243,13.3239,12.5257,13.4993,13.772,UP,1
2006-06-16,13.859,13.8243,12.5342,13.5665,13.7832,DOWN,0
2006-06-19,13.7355,13.9088,12.5412,13.5999,13.7884,UP,1
2006-06-20,13.7376,13.716,12.5478,13.6852,13.7948,UP,1
2006-06-21,13.911,13.7376,12.556,13.8135,13.8052,DOWN,0
2006-06-22,13.8568,13.8763,12.5632,13.82,13.8148,DOWN,0
2006-06-23,13.833,13.8091,12.5697,13.8148,13.8227,DOWN,0
2006-06-26,13.833,13.833,12.5761,13.8343,13.8292,DOWN,0
2006-06-27,13.5448,13.8243,12.5802,13.7957,13.831,DOWN,0
2006-06-28,13.521,13.5188,12.584,13.7177,13.8266,UP,1
2006-06-29,13.9673,13.6055,12.59,13.7398,13.8269,DOWN,0
2006-06-30,13.95,13.976,12.5961,13.7632,13.8273,UP,1
2006-07-03,14.1038,13.9716,12.6042,13.8174,13.833,DOWN,0
2006-07-05,14.0713,14.0821,12.6118,13.9227,13.8407,DOWN,0
2006-07-06,13.9998,14.0648,12.6195,14.0184,13.847,DOWN,0
2006-07-07,13.9023,13.8871,12.6282,14.0054,13.8549,UP,1
2006-07-10,13.9825,13.9565,12.6382,14.0119,13.8499,UP,1
2006-07-11,14.028,13.9521,12.6476,13.9968,13.855,DOWN,0
2006-07-12,13.8633,13.9543,12.6562,13.9552,13.8592,DOWN,0
2006-07-13,13.6077,13.8633,12.6634,13.8767,13.8544,DOWN,0
2006-07-14,13.3672,13.5622,12.6692,13.7697,13.8442,DOWN,0
2006-07-17,13.3022,13.352,12.6749,13.6337,13.8284,UP,1
2006-07-18,13.3347,13.3239,12.681,13.495,13.8088,UP,1
2006-07-19,13.5578,13.3628,12.6868,13.4339,13.7958,DOWN,0
2006-07-20,13.2437,13.5578,12.6919,13.3611,13.775,DOWN,0
2006-07-21,13.0812,13.2805,12.6971,13.3039,13.7504,UP,1
2006-07-24,13.352,13.1614,12.7063,13.3139,13.7321,UP,1
2006-07-25,13.5622,13.3542,12.7172,13.3594,13.7226,DOWN,0
2006-07-26,13.5037,13.5188,12.7274,13.3485,13.7134,DOWN,0
2006-07-27,13.3455,13.5058,12.7379,13.3689,13.7001,UP,1
2006-07-28,13.508,13.4105,12.749,13.4543,13.6951,DOWN,0
2006-07-31,13.365,13.4538,12.7609,13.4569,13.6879,DOWN,0
2006-08-01,13.209,13.3672,12.7717,13.3862,13.6785,DOWN,0
2006-08-02,12.4053,12.154,12.7787,13.1666,13.6572,UP,1
2006-08-03,12.7497,12.4573,12.7871,13.0474,13.6435,UP,1
2006-08-04,12.7519,12.8689,12.7959,12.8962,13.6285,DOWN,0
2006-08-07,12.6891,12.7822,12.8039,12.761,13.6083,DOWN,0
2006-08-08,12.3923,12.6349,12.8102,12.5976,13.58,UP,1
2006-08-09,12.4638,12.4681,12.8167,12.6093,13.5578,UP,1
2006-08-10,12.5786,12.4421,12.822,12.5751,13.5296,UP,1
2006-08-11,12.6609,12.5851,12.8286,12.5569,13.502,UP,1
2006-08-14,12.8927,12.7606,12.8364,12.5976,13.472,UP,1
2006-08-15,13.0747,12.9447,12.8456,12.7341,13.4501,UP,1
2006-08-16,13.3325,13.1245,12.8543,12.9079,13.4357,DOWN,0
2006-08-17,13.2805,13.2784,12.8618,13.0483,13.4267,UP,1
2006-08-18,13.3498,13.2805,12.8693,13.1861,13.4232,DOWN,0
2006-08-21,13.2827,13.3239,12.8767,13.2641,13.4184,UP,1
2006-08-22,13.3867,13.261,12.888,13.3265,13.4147,UP,1
2006-08-23,13.4192,13.3455,12.8992,13.3438,13.4169,DOWN,0
2006-08-24,13.0595,13.417,12.9095,13.2996,13.4127,UP,1
2006-08-25,13.0639,13.0162,12.9206,13.2424,13.3975,UP,1
2006-08-28,13.0877,13.0639,12.9312,13.2034,13.382,DOWN,0
