ticker,LHX US Equity,LHX US Equity,LHX US Equity,LHX US Equity,LHX US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2019-06-27,189.46,191.04,161.9826,194.172,184.2238,DOWN,0
2019-06-28,189.13,190.43,162.1216,192.554,184.6832,DOWN,0
2019-07-01,178.15,189.76,162.204,188.726,184.9332,UP,1
2019-07-02,185.77,182.39,162.3155,186.746,185.3514,DOWN,0
2019-07-03,184.3,185.0,162.4134,185.362,185.687,UP,1
2019-07-05,184.96,184.2,162.5059,184.462,186.058,DOWN,0
2019-07-08,184.68,184.42,162.5892,183.572,186.4566,UP,1
2019-07-09,191.26,185.5,162.7179,186.194,186.9528,UP,1
2019-07-10,192.61,191.53,162.8676,187.562,187.5016,UP,1
2019-07-11,194.45,191.97,163.0185,189.592,188.0206,UP,1
2019-07-12,195.72,195.23,163.1858,191.744,188.3416,DOWN,0
2019-07-15,191.55,195.65,163.3195,193.118,188.617,UP,1
2019-07-16,192.57,191.5,163.4561,193.38,188.9106,UP,1
2019-07-17,193.97,192.83,163.5899,193.652,189.22,UP,1
2019-07-18,194.14,194.24,163.7146,193.59,189.569,DOWN,0
2019-07-19,193.48,194.84,163.8391,193.142,189.851,UP,1
2019-07-22,194.91,193.83,163.9712,193.814,190.1256,DOWN,0
2019-07-23,194.54,196.09,164.0984,194.208,190.3824,UP,1
2019-07-24,197.95,194.0,164.2451,195.004,190.712,UP,1
2019-07-25,200.67,200.12,164.4106,196.31,191.083,DOWN,0
2019-07-26,199.83,201.46,164.5731,197.58,191.409,UP,1
2019-07-29,201.39,200.0,164.7486,198.876,191.7492,DOWN,0
2019-07-30,200.0,201.01,164.9453,199.968,192.0762,UP,1
2019-07-31,207.6,199.9,165.2122,201.898,192.5678,DOWN,0
2019-08-01,204.85,202.23,165.4621,202.734,192.9094,DOWN,0
2019-08-02,204.42,205.0,165.618,203.652,193.231,DOWN,0
2019-08-05,201.39,203.36,165.7573,203.652,193.488,UP,1
2019-08-06,205.12,205.66,165.925,204.676,193.8488,UP,1
2019-08-07,207.46,203.85,166.1088,204.648,194.2684,UP,1
2019-08-08,214.45,209.45,166.3364,206.568,194.8358,DOWN,0
2019-08-09,211.61,213.56,166.536,208.006,195.3334,DOWN,0
2019-08-12,209.32,211.39,166.7371,209.592,195.776,UP,1
2019-08-13,209.83,208.45,166.9752,210.534,196.1754,DOWN,0
2019-08-14,207.72,208.17,167.2087,210.586,196.4878,UP,1
2019-08-15,209.6,207.59,167.4525,209.616,196.7258,UP,1
2019-08-16,210.87,211.35,167.7734,209.468,196.9894,UP,1
2019-08-19,213.05,212.23,168.0844,210.214,197.2862,DOWN,0
2019-08-20,212.59,213.92,168.4038,210.766,197.6064,UP,1
2019-08-21,214.18,213.49,168.7246,212.058,198.1266,DOWN,0
2019-08-22,213.31,214.72,169.056,212.8,198.6182,DOWN,0
2019-08-23,208.89,213.17,169.3527,212.404,198.9994,UP,1
2019-08-26,211.62,209.54,169.658,212.118,199.4198,DOWN,0
2019-08-27,210.48,212.25,169.945,211.696,199.788,UP,1
2019-08-28,212.12,209.98,170.248,211.284,200.103,UP,1
2019-08-29,213.3,214.3,170.5488,211.282,200.4014,DOWN,0
2019-08-30,211.41,214.36,170.8624,211.786,200.6416,DOWN,0
2019-09-03,210.53,209.51,171.1629,211.568,200.9078,UP,1
2019-09-04,213.65,210.39,171.4841,212.202,201.235,DOWN,0
2019-09-05,212.13,215.0,171.7896,212.204,201.5642,UP,1
2019-09-06,214.7,213.62,172.1085,212.484,202.0338,DOWN,0
2019-09-09,208.82,214.64,172.4121,211.966,202.421,DOWN,0
2019-09-10,208.62,207.03,172.7228,211.584,202.8108,DOWN,0
2019-09-11,207.82,208.92,173.0379,210.418,203.4042,UP,1
2019-09-12,209.43,210.0,173.3592,209.878,203.8774,DOWN,0
2019-09-13,207.45,209.71,173.6677,208.428,204.3404,UP,1
2019-09-16,214.0,212.41,174.0338,209.464,204.9212,UP,1
2019-09-17,214.26,214.23,174.3871,210.592,205.5128,UP,1
2019-09-18,214.7,213.47,174.7449,211.968,205.9816,DOWN,0
2019-09-19,214.06,214.11,175.1005,212.894,206.4106,DOWN,0
2019-09-20,211.98,214.12,175.4464,213.8,206.7612,UP,1
2019-09-23,213.3,212.44,175.8177,213.66,207.1128,DOWN,0
2019-09-24,211.91,213.82,176.1785,213.19,207.52,UP,1
2019-09-25,212.6,211.47,176.5445,212.77,207.9206,UP,1
2019-09-26,213.22,213.57,176.8933,212.602,208.3056,DOWN,0
2019-09-27,208.92,213.45,177.213,211.99,208.6012,DOWN,0
2019-09-30,208.64,209.74,177.5211,211.058,208.9044,DOWN,0
2019-10-01,203.69,209.63,177.7974,209.414,209.08,DOWN,0
2019-10-02,203.27,203.0,178.0714,207.548,209.2546,UP,1
2019-10-03,206.21,203.61,178.3729,206.146,209.4198,UP,1
2019-10-04,207.77,205.93,178.697,205.916,209.5618,DOWN,0
2019-10-07,205.77,207.61,179.0335,205.342,209.6806,UP,1
2019-10-08,209.25,205.18,179.4071,206.454,209.8378,DOWN,0
2019-10-09,208.94,210.12,179.8087,207.588,210.0166,UP,1
2019-10-10,209.93,208.02,180.2221,208.332,210.0632,DOWN,0
2019-10-11,208.94,212.43,180.6256,208.566,210.145,DOWN,0
2019-10-14,206.64,208.64,181.0006,208.74,210.1894,DOWN,0
2019-10-15,205.52,207.29,181.3723,207.994,210.272,UP,1
2019-10-16,206.78,205.73,181.733,207.562,210.3052,DOWN,0
2019-10-17,200.94,208.22,182.072,205.764,210.1748,DOWN,0
2019-10-18,198.08,201.01,182.4121,203.592,209.8474,UP,1
2019-10-21,199.66,199.25,182.7458,202.196,209.6084,UP,1
2019-10-22,200.67,198.5,183.0802,201.226,209.4354,DOWN,0
2019-10-23,200.38,201.24,183.4134,199.946,209.2464,UP,1
2019-10-24,204.1,199.87,183.7671,200.578,209.174,DOWN,0
2019-10-25,200.96,204.49,184.0975,201.154,209.0012,DOWN,0
2019-10-28,200.59,200.97,184.4159,201.34,208.7956,UP,1
2019-10-29,202.99,201.24,184.7406,201.804,208.5944,UP,1
2019-10-30,207.82,206.86,185.0858,203.292,208.499,DOWN,0
2019-10-31,206.31,207.38,185.4345,203.734,208.3416,DOWN,0
2019-11-01,201.41,206.35,185.7483,203.824,208.1036,DOWN,0
2019-11-04,194.93,201.0,186.009,202.692,207.8244,DOWN,0
2019-11-05,193.04,194.37,186.278,200.702,207.4528,UP,1
2019-11-06,195.95,192.06,186.5471,198.328,207.1622,DOWN,0
2019-11-07,194.88,197.0,186.8119,196.042,206.8174,UP,1
2019-11-08,196.02,194.38,187.0746,194.964,206.4718,DOWN,0
2019-11-11,195.16,194.65,187.3369,195.01,206.1468,UP,1
2019-11-12,198.19,194.73,187.5518,196.04,205.9,UP,1
2019-11-13,199.23,197.93,187.7734,196.696,205.6116,UP,1
2019-11-14,199.76,199.28,188.0063,197.672,205.3642,UP,1
2019-11-15,202.52,201.63,188.2501,198.972,205.1206,UP,1
2019-11-18,202.74,202.38,188.4776,200.488,204.999,UP,1
2019-11-19,203.15,203.94,188.7044,201.48,204.8896,UP,1
2019-11-20,204.81,203.42,188.9402,202.596,204.8294,DOWN,0
2019-11-21,199.06,204.0,189.1484,202.456,204.622,DOWN,0
2019-11-22,198.64,200.68,189.3408,201.68,204.4458,DOWN,0
2019-11-25,196.49,198.67,189.5199,200.43,204.0956,UP,1
2019-11-26,199.71,197.58,189.7081,199.742,203.8046,UP,1
2019-11-27,200.5,199.51,189.9008,198.88,203.5206,UP,1
2019-11-29,201.09,201.11,190.095,199.286,203.2612,DOWN,0
2019-12-02,194.27,200.22,190.2424,198.412,202.907,UP,1
2019-12-03,194.94,194.27,190.3941,198.102,202.5398,DOWN,0
2019-12-04,193.68,195.78,190.5365,196.896,202.1752,DOWN,0
2019-12-05,193.39,193.68,190.6806,195.474,201.791,DOWN,0
2019-12-06,192.49,193.55,190.8137,193.754,201.3764,UP,1
2019-12-09,193.62,192.5,190.9624,193.624,201.0704,UP,1
2019-12-10,196.96,198.07,191.1355,194.028,200.8368,UP,1
2019-12-11,198.48,196.16,191.3176,194.988,200.7326,DOWN,0
2019-12-12,196.28,198.39,191.4744,195.566,200.5928,UP,1
2019-12-13,200.18,195.78,191.6513,197.104,200.4722,UP,1
2019-12-16,201.34,200.59,191.8414,198.648,200.3436,DOWN,0
2019-12-17,199.08,200.97,192.0247,199.072,200.2098,DOWN,0
2019-12-18,197.72,199.21,192.2102,198.92,199.9792,DOWN,0
2019-12-19,197.41,198.22,192.3911,199.146,199.7486,UP,1
2019-12-20,199.99,199.6,192.5821,199.108,199.5498,UP,1
2019-12-23,201.73,200.77,192.7746,199.186,199.4056,DOWN,0
2019-12-24,201.22,202.89,192.974,199.614,199.2972,UP,1
2019-12-26,201.61,201.23,193.1732,200.392,199.219,UP,1
2019-12-27,201.71,202.08,193.3796,201.252,199.1176,DOWN,0
2019-12-30,200.08,201.77,193.5766,201.27,199.1004,DOWN,0
2019-12-31,197.87,199.92,193.7494,200.498,199.0962,UP,1
2020-01-02,203.31,198.43,193.9512,200.916,199.1692,UP,1
2020-01-03,210.47,206.17,194.1986,202.688,199.3652,UP,1
2020-01-06,211.72,212.22,194.4463,204.69,199.592,UP,1
2020-01-07,212.73,212.02,194.7136,207.22,199.7646,DOWN,0
2020-01-08,211.29,212.75,194.9713,209.904,199.9712,UP,1
2020-01-09,212.29,210.39,195.2341,211.7,200.2052,DOWN,0
2020-01-10,210.37,212.07,195.4914,211.68,200.3528,UP,1
2020-01-13,212.6,211.44,195.7548,211.856,200.4484,UP,1
2020-01-14,212.78,212.57,196.0201,211.866,200.5778,UP,1
2020-01-15,213.16,212.4,196.2694,212.24,200.8128,UP,1
2020-01-16,214.35,214.02,196.5317,212.652,201.2012,UP,1
2020-01-17,219.38,215.3,196.8286,214.454,201.728,UP,1
2020-01-21,220.46,219.4,197.1193,216.026,202.2182,DOWN,0
2020-01-22,219.91,221.0,197.3964,217.452,202.7188,UP,1
2020-01-23,222.81,220.13,197.6904,219.382,203.2546,UP,1
2020-01-24,222.98,223.23,197.9894,221.108,203.811,DOWN,0
2020-01-27,222.32,220.99,198.2875,221.696,204.2936,UP,1
2020-01-28,223.14,223.12,198.5771,222.232,204.7718,UP,1
2020-01-29,223.57,224.0,198.8558,222.964,205.248,UP,1
2020-01-30,224.74,222.01,199.1509,223.35,205.6924,DOWN,0
2020-01-31,221.33,223.74,199.427,223.02,206.0642,DOWN,0
2020-02-03,220.89,221.75,199.7006,222.734,206.419,UP,1
2020-02-04,223.74,225.36,199.9911,222.854,206.7976,DOWN,0
2020-02-05,223.47,224.61,200.2841,222.834,207.2858,UP,1
2020-02-06,225.98,223.65,200.5764,223.082,207.8326,UP,1
2020-02-07,229.86,227.22,200.8937,224.788,208.5,DOWN,0
2020-02-10,229.6,229.87,201.2179,226.53,209.0978,DOWN,0
2020-02-11,228.0,229.27,201.5257,227.382,209.6478,UP,1
2020-02-12,230.04,228.49,201.85,228.696,210.2268,DOWN,0
2020-02-13,227.01,229.19,202.1426,228.902,210.8816,UP,1
2020-02-14,228.55,227.16,202.387,228.64,211.5538,UP,1
2020-02-18,228.73,228.0,202.6417,228.466,212.2548,DOWN,0
2020-02-19,225.98,228.61,202.8822,228.062,212.9066,DOWN,0
2020-02-20,223.8,226.43,203.1087,226.814,213.5328,DOWN,0
2020-02-21,222.8,222.99,203.3392,225.972,214.1164,DOWN,0
2020-02-24,219.06,218.18,203.5376,224.074,214.5584,DOWN,0
2020-02-25,209.76,219.33,203.6805,220.28,214.784,UP,1
2020-02-26,210.32,209.82,203.8236,217.148,215.0648,DOWN,0
2020-02-27,201.94,208.52,203.926,212.776,215.1,DOWN,0
2020-02-28,197.73,195.52,204.004,207.762,215.0278,UP,1
2020-03-02,202.05,197.9,204.0966,204.36,215.0872,DOWN,0
2020-03-03,198.68,203.87,204.1681,202.144,215.1064,UP,1
2020-03-04,211.64,202.35,204.3081,202.408,215.391,DOWN,0
2020-03-05,200.57,208.65,204.3958,202.134,215.4026,DOWN,0
2020-03-06,199.93,195.0,204.4566,202.574,215.3666,DOWN,0
2020-03-09,186.58,186.77,204.4478,199.48,215.0738,UP,1
2020-03-10,196.12,193.5,204.4857,198.968,214.964,DOWN,0
2020-03-11,188.36,190.8,204.4921,194.312,214.697,DOWN,0
2020-03-12,166.02,174.62,204.3898,187.402,214.0158,UP,1
2020-03-13,177.63,174.63,204.3476,182.942,213.611,DOWN,0
2020-03-16,152.23,155.0,204.1751,176.072,212.5894,UP,1
2020-03-17,168.95,155.32,204.0839,170.638,211.759,DOWN,0
2020-03-18,167.99,154.94,203.9745,166.564,210.8844,DOWN,0
2020-03-19,160.14,166.34,203.8147,165.388,209.8326,DOWN,0
2020-03-20,154.04,160.48,203.5964,160.67,208.6876,DOWN,0
2020-03-23,150.22,153.03,203.3591,160.268,207.4462,UP,1
2020-03-24,162.07,153.48,203.1784,158.892,206.4802,UP,1
2020-03-25,173.46,160.74,203.0628,159.986,205.6974,UP,1
2020-03-26,190.5,175.67,203.0744,166.058,205.2518,DOWN,0
2020-03-27,185.0,183.64,203.0558,172.25,204.6886,DOWN,0
2020-03-30,181.96,186.91,203.0164,178.598,204.0408,DOWN,0
2020-03-31,180.12,180.83,202.964,182.208,203.2556,DOWN,0
2020-04-01,177.17,171.99,202.8895,182.95,202.3898,UP,1
2020-04-02,183.52,176.13,202.8253,181.554,201.662,DOWN,0
2020-04-03,178.5,183.43,202.7259,180.254,200.7758,UP,1
2020-04-06,184.0,186.96,202.6489,180.662,199.9962,DOWN,0
2020-04-07,179.9,190.63,202.5623,180.618,199.1478,UP,1
2020-04-08,185.2,181.0,202.5018,182.224,198.389,UP,1
2020-04-09,190.79,186.37,202.4774,183.678,197.7334,DOWN,0
2020-04-13,188.32,190.44,202.4629,185.642,197.005,UP,1
2020-04-14,197.0,192.67,202.5006,188.242,196.5184,DOWN,0
2020-04-15,195.0,198.46,202.53,191.262,196.0006,UP,1
2020-04-16,198.22,195.21,202.6303,193.866,195.4902,UP,1
2020-04-17,203.5,202.4,202.719,196.408,195.0908,DOWN,0
2020-04-20,194.84,200.31,202.7717,197.712,194.468,DOWN,0
2020-04-21,187.78,192.27,202.7858,195.868,193.6264,UP,1
2020-04-22,191.76,192.23,202.8212,195.22,192.8696,DOWN,0
2020-04-23,189.43,193.44,202.812,193.462,192.0982,UP,1
2020-04-24,189.85,190.0,202.7982,190.732,191.2944,UP,1
2020-04-27,192.7,190.64,202.7895,190.304,190.6082,UP,1
2020-04-28,195.79,195.0,202.7898,191.906,189.953,DOWN,0
2020-04-29,195.3,195.66,202.8086,192.614,189.2844,DOWN,0
2020-04-30,193.7,193.24,202.8142,193.468,188.6388,DOWN,0
2020-05-01,189.46,190.78,202.7917,193.39,187.952,DOWN,0
2020-05-04,186.82,187.54,202.7551,192.214,187.2324,UP,1
2020-05-05,189.0,185.58,202.7327,190.856,186.6312,DOWN,0
2020-05-06,182.51,189.94,202.6707,188.298,186.0862,DOWN,0
2020-05-07,182.49,185.0,202.6104,186.056,185.5296,DOWN,0
2020-05-08,180.95,184.35,202.5254,184.354,185.1098,DOWN,0
2020-05-11,179.4,180.0,202.4191,182.87,184.7432,UP,1
2020-05-12,180.61,180.0,202.323,181.192,184.3144,DOWN,0
2020-05-13,177.54,180.13,202.2037,180.198,183.8916,UP,1
2020-05-14,177.84,175.28,202.0929,179.268,183.2156,DOWN,0
2020-05-15,176.78,175.81,201.9388,178.434,182.7398,UP,1
2020-05-18,180.92,182.68,201.8192,178.738,182.3596,DOWN,0
2020-05-19,179.89,181.33,201.6965,178.594,182.2258,DOWN,0
2020-05-20,179.18,182.09,201.5855,178.922,181.887,UP,1
2020-05-21,184.12,180.0,201.4805,180.178,181.8022,DOWN,0
2020-05-22,180.45,184.9,201.3454,180.912,182.0908,UP,1
2020-05-26,184.77,184.9,201.197,181.682,182.2336,UP,1
2020-05-27,192.95,188.0,201.1037,184.294,183.048,UP,1
2020-05-28,196.73,196.84,201.0408,187.804,183.6036,UP,1
2020-05-29,199.45,195.0,200.9889,190.87,184.2328,DOWN,0
2020-06-01,196.12,197.27,200.9309,194.004,184.9524,DOWN,0
2020-06-02,194.57,196.19,200.8557,195.964,185.763,UP,1
2020-06-03,200.61,196.78,200.8044,197.496,186.7708,DOWN,0
2020-06-04,199.48,200.0,200.7366,198.046,187.519,UP,1
2020-06-05,204.87,205.69,200.698,199.13,188.1472,UP,1
2020-06-08,209.66,206.74,200.6754,201.838,188.5304,DOWN,0
2020-06-09,208.28,206.64,200.6502,204.58,188.996,DOWN,0
2020-06-10,206.7,208.57,200.6393,205.798,189.4908,DOWN,0
2020-06-11,196.51,200.36,200.5637,205.204,189.8186,DOWN,0
2020-06-12,193.15,201.11,200.4771,202.86,190.1382,DOWN,0
2020-06-15,188.1,189.04,200.357,198.548,190.2298,UP,1
2020-06-16,191.01,192.37,200.2455,195.094,190.48,UP,1
2020-06-17,191.43,191.2,200.1456,192.04,190.6286,DOWN,0
2020-06-18,188.25,190.22,200.0342,190.388,190.7956,DOWN,0
2020-06-19,182.24,191.49,199.8772,188.206,190.7364,UP,1
2020-06-22,184.2,182.0,199.7375,187.426,190.6046,DOWN,0
2020-06-23,177.25,185.69,199.5503,184.674,190.3832,DOWN,0
2020-06-24,168.24,175.88,199.3474,180.036,189.808,UP,1
2020-06-25,170.79,167.17,199.1582,176.544,189.3238,DOWN,0
2020-06-26,169.61,171.0,198.9672,174.018,188.7516,UP,1
2020-06-29,174.8,171.8,198.794,172.138,188.1776,DOWN,0
2020-06-30,169.67,173.74,198.6051,170.622,187.6742,UP,1
2020-07-01,170.49,171.44,198.3876,171.072,187.3284,UP,1
2020-07-02,172.0,172.01,198.1763,171.314,186.9332,UP,1
2020-07-06,174.0,174.68,197.9728,172.192,186.6246,DOWN,0
2020-07-07,167.68,172.34,197.7409,170.768,186.1812,DOWN,0
2020-07-08,164.65,167.8,197.5042,169.764,185.6202,DOWN,0
2020-07-09,159.8,164.1,197.2367,167.626,184.9004,UP,1
2020-07-10,162.51,159.93,196.9897,165.728,184.2446,DOWN,0
2020-07-13,162.43,163.68,196.7389,163.414,183.6192,DOWN,0
2020-07-14,162.36,162.1,196.4846,162.35,183.0772,UP,1
2020-07-15,166.83,165.84,196.2741,162.786,182.6774,UP,1
2020-07-16,167.03,165.21,196.0661,164.232,182.238,UP,1
2020-07-17,169.96,167.95,195.8974,165.722,181.987,DOWN,0
2020-07-20,167.1,169.43,195.7166,166.656,181.6792,UP,1
2020-07-21,168.89,169.25,195.53,167.962,181.438,UP,1
2020-07-22,173.34,168.32,195.3578,169.264,181.3168,DOWN,0
2020-07-23,172.67,173.41,195.1923,170.392,181.158,DOWN,0
2020-07-24,171.24,172.41,195.0023,170.648,181.032,DOWN,0
2020-07-27,167.55,170.51,194.7953,170.738,180.8262,UP,1
2020-07-28,171.4,166.88,194.6027,171.24,180.7186,UP,1
2020-07-29,173.0,172.03,194.423,171.172,180.5602,UP,1
2020-07-30,173.23,171.76,194.2559,171.284,180.427,DOWN,0
2020-07-31,168.33,172.8,194.07,170.702,180.21,DOWN,0
2020-08-03,167.88,170.0,193.8755,170.768,179.8852,DOWN,0
2020-08-04,167.29,168.78,193.7072,169.946,179.622,UP,1
2020-08-05,172.14,168.33,193.5775,169.774,179.3694,UP,1
2020-08-06,173.67,171.11,193.4476,169.862,178.9838,UP,1
2020-08-07,175.64,173.84,193.3224,171.324,178.562,UP,1
2020-08-10,179.18,175.53,193.2164,173.584,178.1566,UP,1
2020-08-11,180.64,182.32,193.0991,176.254,177.847,UP,1
2020-08-12,183.07,183.34,193.0097,178.44,177.617,DOWN,0
2020-08-13,180.97,181.13,192.9116,179.9,177.2242,UP,1
2020-08-14,182.58,178.46,192.8095,181.288,176.8862,DOWN,0
2020-08-17,181.55,182.88,192.6782,181.762,176.4198,DOWN,0
2020-08-18,180.98,181.55,192.5515,181.83,175.8462,UP,1
2020-08-19,181.18,180.1,192.4504,181.452,175.3042,DOWN,0
2020-08-20,178.96,180.26,192.3705,181.05,174.7494,DOWN,0
2020-08-21,178.59,178.28,192.2983,180.252,174.391,UP,1
2020-08-24,182.53,179.33,192.2312,180.448,174.1786,DOWN,0
2020-08-25,181.02,183.6,192.1619,180.456,174.037,DOWN,0
2020-08-26,179.3,180.14,192.0783,180.08,173.8028,UP,1
2020-08-27,181.17,180.04,192.0083,180.522,173.5976,DOWN,0
2020-08-28,179.89,181.72,191.9168,180.782,173.4304,UP,1
2020-08-31,180.74,179.96,191.8244,180.424,173.4004,DOWN,0
2020-09-01,177.72,179.25,191.7142,179.764,173.2708,UP,1
2020-09-02,182.94,177.85,191.6163,180.492,173.3846,DOWN,0
2020-09-03,182.11,184.0,191.5131,180.68,173.662,DOWN,0
2020-09-04,181.73,184.48,191.406,181.048,173.8808,DOWN,0
2020-09-08,179.61,180.39,191.28,180.822,174.0808,UP,1
2020-09-09,180.84,180.53,191.1889,181.446,174.2016,DOWN,0
2020-09-10,176.4,181.4,191.0777,180.138,174.3362,UP,1
2020-09-11,181.03,176.95,191.0004,179.922,174.547,UP,1
2020-09-14,181.63,181.72,190.91,179.902,174.7396,DOWN,0
2020-09-15,178.78,182.45,190.8014,179.736,174.8352,UP,1
2020-09-16,182.18,179.01,190.7069,180.004,175.1252,UP,1
2020-09-17,185.44,180.61,190.6627,181.812,175.541,DOWN,0
2020-09-18,185.21,184.33,190.6141,182.648,176.0492,DOWN,0
2020-09-21,177.58,181.5,190.5336,181.838,176.3506,UP,1
2020-09-22,180.75,177.01,190.4704,182.232,176.717,DOWN,0
2020-09-23,178.13,181.52,190.3986,181.422,177.0324,DOWN,0
2020-09-24,175.74,177.62,190.3092,179.482,177.2106,UP,1
2020-09-25,178.02,174.84,190.2145,178.044,177.4304,UP,1
2020-09-28,178.63,179.81,190.1152,178.254,177.6038,DOWN,0
2020-09-29,175.75,178.33,190.0126,177.254,177.7768,DOWN,0
2020-09-30,169.84,174.48,189.8609,175.596,177.7958,UP,1
2020-10-01,172.69,172.0,189.7176,174.986,177.7828,UP,1
2020-10-02,173.07,170.7,189.5876,173.996,177.7908,UP,1
2020-10-05,174.4,174.41,189.471,173.15,177.854,DOWN,0
2020-10-06,173.96,175.99,189.3537,172.792,177.9822,UP,1
2020-10-07,175.4,174.88,189.2308,173.904,178.0622,UP,1
2020-10-08,178.14,175.4,189.1128,174.994,178.165,DOWN,0
2020-10-09,175.45,179.08,188.984,175.47,178.2094,DOWN,0
2020-10-12,175.04,175.52,188.8511,175.598,178.3436,DOWN,0
2020-10-13,174.41,174.13,188.7146,175.688,178.4742,UP,1
2020-10-14,176.35,174.62,188.596,175.878,178.6554,DOWN,0
2020-10-15,173.47,175.11,188.474,174.944,178.682,UP,1
2020-10-16,174.37,174.46,188.3293,174.728,178.696,DOWN,0
2020-10-19,171.43,174.83,188.1341,174.006,178.6118,DOWN,0
2020-10-20,171.21,173.0,187.9315,173.366,178.4524,DOWN,0
2020-10-21,169.81,170.69,187.7169,172.058,178.2358,DOWN,0
2020-10-22,169.6,170.1,187.5085,171.284,177.9664,UP,1
2020-10-23,171.8,171.19,187.306,170.77,177.783,DOWN,0
2020-10-26,169.83,170.37,187.1033,170.45,177.528,DOWN,0
2020-10-27,166.26,169.19,186.8716,169.46,177.2222,DOWN,0
2020-10-28,161.32,164.56,186.6143,167.762,176.829,UP,1
2020-10-29,162.95,160.65,186.3633,166.432,176.4644,DOWN,0
2020-10-30,161.11,163.0,186.0971,164.294,176.1074,UP,1
2020-11-02,170.4,164.24,185.8522,164.408,175.9436,UP,1
2020-11-03,178.81,172.2,185.6439,166.918,175.8692,UP,1
2020-11-04,183.3,180.45,185.4609,171.314,175.9148,DOWN,0
2020-11-05,181.04,184.47,185.252,174.932,175.9496,DOWN,0
2020-11-06,178.94,180.56,185.0318,178.498,175.905,UP,1
2020-11-09,185.85,187.99,184.8495,181.588,176.0242,UP,1
2020-11-10,189.53,187.89,184.6814,183.732,176.2,DOWN,0
2020-11-11,187.71,189.28,184.5021,184.614,176.3998,UP,1
2020-11-12,189.3,186.7,184.3249,186.266,176.527,UP,1
2020-11-13,194.3,190.0,184.1898,189.338,176.7708,UP,1
2020-11-16,200.0,197.2,184.0853,192.168,177.1362,DOWN,0
2020-11-17,198.43,197.89,183.9588,193.948,177.5126,DOWN,0
2020-11-18,196.35,199.29,183.8232,195.676,177.8228,DOWN,0
2020-11-19,195.76,194.5,183.6721,196.968,178.21,DOWN,0
2020-11-20,191.5,195.43,183.4803,196.408,178.4194,UP,1
2020-11-23,194.1,193.7,183.3028,195.228,178.6688,UP,1
2020-11-24,195.83,196.8,183.1419,194.708,179.0098,DOWN,0
2020-11-25,194.98,195.5,182.9666,194.434,179.2658,DOWN,0
2020-11-27,194.47,194.72,182.8039,194.176,179.4464,DOWN,0
2020-11-30,191.99,193.51,182.6211,194.274,179.582,DOWN,0
2020-12-01,191.84,193.45,182.4367,193.822,179.8672,DOWN,0
2020-12-02,191.54,191.53,182.2645,192.964,180.083,UP,1
2020-12-03,192.7,191.98,182.109,192.508,180.3744,UP,1
2020-12-04,195.04,193.46,181.9702,192.622,180.7604,DOWN,0
2020-12-07,191.63,194.64,181.833,192.55,181.0326,DOWN,0
2020-12-08,189.25,190.13,181.7305,192.032,181.245,DOWN,0
2020-12-09,188.3,189.68,181.6204,191.384,181.496,DOWN,0
2020-12-10,187.5,188.02,181.5482,190.344,181.8492,UP,1
2020-12-11,189.18,186.75,181.5054,189.172,182.179,UP,1
2020-12-14,189.95,190.67,181.4449,188.836,182.5166,DOWN,0
2020-12-15,188.32,186.1,181.3931,188.65,182.795,DOWN,0
2020-12-16,186.13,187.74,181.2656,188.216,183.0384,DOWN,0
2020-12-17,185.71,186.14,181.1913,187.858,183.2446,UP,1
2020-12-18,187.21,185.35,181.1277,187.464,183.426,DOWN,0
2020-12-21,185.04,184.33,181.12,186.482,183.6178,DOWN,0
2020-12-22,184.11,185.04,181.0599,185.64,183.7992,UP,1
2020-12-23,185.85,185.13,181.0474,185.584,184.028,DOWN,0
2020-12-24,185.16,186.0,181.1431,185.474,184.2042,UP,1
2020-12-28,187.32,185.98,181.1915,185.496,184.4812,DOWN,0
2020-12-29,186.29,188.6,181.3618,185.746,184.7196,UP,1
2020-12-30,187.65,186.93,181.4553,186.454,185.044,UP,1
2020-12-31,189.02,188.13,181.5605,187.088,185.4002,DOWN,0
2021-01-04,180.44,187.96,181.662,186.144,185.6128,UP,1
2021-01-05,182.35,181.19,181.8035,185.15,185.8678,UP,1
2021-01-06,182.77,181.11,181.9663,184.446,186.0872,DOWN,0
2021-01-07,181.25,179.84,182.0622,183.166,186.3156,DOWN,0
2021-01-08,180.7,181.62,182.0984,181.502,186.6044,UP,1
2021-01-11,183.49,180.1,182.0633,182.112,187.0478,UP,1
2021-01-12,184.98,183.06,182.0632,182.638,187.4884,UP,1
2021-01-13,186.73,184.76,182.0871,183.43,188.0008,UP,1
2021-01-14,190.77,188.5,182.1403,185.334,188.4082,DOWN,0
2021-01-15,188.58,190.75,182.1974,186.91,188.6036,UP,1
2021-01-19,190.1,189.83,182.2303,188.232,188.7396,DOWN,0
2021-01-20,188.38,190.79,182.2797,188.912,188.8864,DOWN,0
2021-01-21,183.13,187.66,182.2753,188.192,188.9702,UP,1
2021-01-22,183.8,182.62,182.2948,186.798,188.9292,UP,1
2021-01-25,185.23,183.37,182.295,186.128,188.8432,DOWN,0
2021-01-26,179.92,186.0,182.2406,184.092,188.6874,DOWN,0
2021-01-27,179.14,178.13,182.1947,182.244,188.4842,DOWN,0
