ticker,WRB US Equity,WRB US Equity,WRB US Equity,WRB US Equity,WRB US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2000-05-15,1.9863,1.9259,1.8159,1.9073,1.7283,DOWN,0
2000-05-16,1.9588,1.9588,1.815,1.9204,1.7405,DOWN,0
2000-05-17,1.893,1.9095,1.814,1.9303,1.7521,DOWN,0
2000-05-18,1.882,1.8875,1.813,1.9303,1.764,DOWN,0
2000-05-19,1.8656,1.8875,1.8117,1.9171,1.7754,UP,1
2000-05-22,1.8985,1.8601,1.8106,1.8996,1.7871,DOWN,0
2000-05-23,1.8985,1.8985,1.8097,1.8875,1.7991,DOWN,0
2000-05-24,1.893,1.8793,1.8086,1.8875,1.8109,DOWN,0
2000-05-25,1.8765,1.8985,1.807,1.8864,1.8222,UP,1
2000-05-26,1.9095,1.8765,1.8059,1.8952,1.8323,UP,1
2000-05-30,1.9204,1.9204,1.805,1.8996,1.843,UP,1
2000-05-31,1.9369,1.9314,1.804,1.9073,1.8538,DOWN,0
2000-06-01,1.9369,1.9259,1.8027,1.916,1.8638,DOWN,0
2000-06-02,1.9369,1.9534,1.8019,1.9281,1.8738,DOWN,0
2000-06-05,1.9314,1.9534,1.8011,1.9325,1.8828,DOWN,0
2000-06-06,1.893,1.9369,1.8002,1.927,1.8896,DOWN,0
2000-06-07,1.8875,1.904,1.7996,1.9171,1.8959,DOWN,0
2000-06-08,1.8765,1.8985,1.7987,1.9051,1.9021,DOWN,0
2000-06-09,1.8601,1.882,1.7977,1.8897,1.9056,DOWN,0
2000-06-12,1.8601,1.8217,1.7964,1.8754,1.9037,UP,1
2000-06-13,1.8711,1.8601,1.7952,1.8711,1.9007,UP,1
2000-06-14,1.8765,1.882,1.7943,1.8689,1.8978,DOWN,0
2000-06-15,1.8656,1.8765,1.7937,1.8667,1.8954,DOWN,0
2000-06-16,1.8546,1.8711,1.7931,1.8656,1.8939,DOWN,0
2000-06-19,1.8217,1.8436,1.7921,1.8579,1.8916,DOWN,0
2000-06-20,1.7668,1.8107,1.7908,1.837,1.8877,DOWN,0
2000-06-21,1.7668,1.7668,1.7895,1.8151,1.8842,DOWN,0
2000-06-22,1.7339,1.7668,1.7881,1.7888,1.8802,DOWN,0
2000-06-23,1.7284,1.7339,1.7867,1.7635,1.8767,UP,1
2000-06-26,1.7339,1.7284,1.7853,1.746,1.8734,DOWN,0
2000-06-27,1.7064,1.7284,1.7837,1.7339,1.8714,DOWN,0
2000-06-28,1.701,1.701,1.7821,1.7207,1.8684,DOWN,0
2000-06-29,1.6626,1.701,1.7802,1.7064,1.8648,DOWN,0
2000-06-30,1.6461,1.668,1.7784,1.69,1.8613,DOWN,0
2000-07-03,1.6461,1.668,1.7767,1.6724,1.8577,DOWN,0
2000-07-05,1.6132,1.6571,1.7748,1.6538,1.8533,UP,1
2000-07-06,1.6626,1.6461,1.7732,1.6461,1.8488,UP,1
2000-07-07,1.69,1.668,1.7716,1.6516,1.8454,UP,1
2000-07-10,1.7174,1.679,1.7701,1.6658,1.8429,DOWN,0
2000-07-11,1.7174,1.7064,1.7688,1.6801,1.8401,UP,1
2000-07-12,1.7558,1.7174,1.7679,1.7086,1.8366,DOWN,0
2000-07-13,1.7449,1.7778,1.7669,1.7251,1.8325,UP,1
2000-07-14,1.7558,1.7339,1.766,1.7383,1.8289,UP,1
2000-07-17,1.7723,1.7503,1.7647,1.7492,1.826,DOWN,0
2000-07-18,1.7668,1.7668,1.7637,1.7591,1.8224,DOWN,0
2000-07-19,1.7613,1.7613,1.7628,1.7602,1.8198,DOWN,0
2000-07-20,1.7449,1.7339,1.7616,1.7602,1.8168,DOWN,0
2000-07-21,1.7449,1.7339,1.7604,1.758,1.8149,UP,1
2000-07-24,1.7558,1.7531,1.7593,1.7547,1.8123,UP,1
2000-07-25,1.7668,1.7394,1.7583,1.7547,1.8091,UP,1
2000-07-26,2.0137,1.7613,1.7587,1.8052,1.8096,UP,1
2000-07-27,2.0631,1.9643,1.7593,1.8689,1.8117,UP,1
2000-07-28,2.096,2.0192,1.76,1.9391,1.8157,UP,1
2000-07-31,2.1289,2.107,1.7608,2.0137,1.8207,UP,1
2000-08-01,2.2551,2.107,1.7624,2.1114,1.8285,DOWN,0
2000-08-02,2.2442,2.2826,1.7641,2.1575,1.8354,DOWN,0
2000-08-03,2.1948,2.2332,1.7654,2.1838,1.8413,DOWN,0
2000-08-04,2.1728,2.1509,1.7666,2.1992,1.8469,DOWN,0
2000-08-07,2.1289,2.1674,1.7677,2.1992,1.852,DOWN,0
2000-08-08,2.118,2.096,1.7689,2.1717,1.8561,UP,1
2000-08-09,2.1289,2.1289,1.7697,2.1487,1.8603,DOWN,0
2000-08-10,2.118,2.1289,1.7705,2.1333,1.8639,UP,1
2000-08-11,2.1344,2.1948,1.7714,2.1257,1.8679,DOWN,0
2000-08-14,2.107,2.1289,1.7719,2.1213,1.8713,DOWN,0
2000-08-15,2.096,2.1125,1.7723,2.1169,1.8746,DOWN,0
2000-08-16,2.085,2.1015,1.7728,2.1081,1.8784,DOWN,0
2000-08-17,2.0741,2.085,1.7729,2.0993,1.8821,DOWN,0
2000-08-18,2.0576,2.0466,1.7729,2.084,1.8858,DOWN,0
2000-08-21,2.0192,2.0302,1.7728,2.0664,1.8889,UP,1
2000-08-22,2.0631,2.0082,1.7731,2.0598,1.893,UP,1
2000-08-23,2.0905,2.0741,1.7735,2.0609,1.8974,UP,1
2000-08-24,2.1344,2.0302,1.7745,2.073,1.9026,UP,1
2000-08-25,2.2058,2.1454,1.7756,2.1026,1.9094,DOWN,0
2000-08-28,2.1948,2.1948,1.7767,2.1377,1.9162,UP,1
2000-08-29,2.2387,2.2332,1.7779,2.1728,1.9245,UP,1
2000-08-30,2.2826,2.2277,1.7794,2.2112,1.9348,UP,1
2000-08-31,2.3265,2.2826,1.7811,2.2497,1.946,DOWN,0
2000-09-01,2.299,2.3265,1.7828,2.2683,1.9573,UP,1
2000-09-05,2.3265,2.3265,1.7847,2.2947,1.9693,DOWN,0
2000-09-06,2.2826,2.3265,1.7864,2.3034,1.9802,UP,1
2000-09-07,2.3155,2.2881,1.7883,2.31,1.9924,UP,1
2000-09-08,2.4582,2.3704,1.7909,2.3364,2.0076,UP,1
2000-09-11,2.4801,2.4252,1.7937,2.3726,2.0239,UP,1
2000-09-12,2.5295,2.4801,1.7968,2.4132,2.0416,UP,1
2000-09-13,2.6612,2.5185,1.8006,2.4889,2.0619,DOWN,0
2000-09-14,2.6447,2.6776,1.8045,2.5547,2.0825,UP,1
2000-09-15,2.6667,2.6392,1.8083,2.5964,2.1026,DOWN,0
2000-09-18,2.6063,2.6447,1.8119,2.6217,2.1209,UP,1
2000-09-19,2.6996,2.6063,1.8158,2.6557,2.1406,UP,1
2000-09-20,2.7215,2.6612,1.8198,2.6678,2.1607,DOWN,0
2000-09-21,2.6996,2.6776,1.8238,2.6787,2.1795,UP,1
2000-09-22,2.7215,2.6776,1.8281,2.6897,2.1991,UP,1
2000-09-25,2.8093,2.7654,1.8326,2.7303,2.2201,UP,1
2000-09-26,2.9081,2.8203,1.8377,2.772,2.2429,UP,1
2000-09-27,3.0069,2.93,1.8434,2.8291,2.2677,DOWN,0
2000-09-28,3.0014,2.9684,1.8492,2.8894,2.2925,UP,1
2000-09-29,3.0343,2.9739,1.8552,2.952,2.3182,DOWN,0
2000-10-02,3.0178,3.0508,1.8611,2.9937,2.3437,DOWN,0
2000-10-03,2.9959,3.0288,1.8669,3.0112,2.3685,UP,1
2000-10-04,3.0233,2.9959,1.8728,3.0145,2.3936,DOWN,0
2000-10-05,2.9794,3.0096,1.8787,3.0102,2.4129,DOWN,0
2000-10-06,2.963,2.93,1.8843,2.9959,2.4309,DOWN,0
2000-10-09,2.8313,2.9328,1.8895,2.9586,2.4457,DOWN,0
2000-10-10,2.7435,2.7874,1.8943,2.9081,2.4579,UP,1
2000-10-11,2.8697,2.7325,1.8999,2.8774,2.4702,DOWN,0
2000-10-12,2.7599,2.8422,1.9048,2.8335,2.4805,UP,1
2000-10-13,2.8861,2.7545,1.9103,2.8181,2.4944,UP,1
2000-10-16,2.963,2.8916,1.9159,2.8444,2.5102,UP,1
2000-10-17,2.9959,3.0123,1.922,2.8949,2.5275,DOWN,0
2000-10-18,2.9849,2.963,1.9283,2.918,2.5449,UP,1
2000-10-19,3.0014,2.9794,1.9348,2.9663,2.5623,DOWN,0
2000-10-20,2.963,3.0274,1.9406,2.9816,2.5792,UP,1
2000-10-23,2.9904,2.9424,1.9467,2.9871,2.5963,UP,1
2000-10-24,2.9959,2.9959,1.9529,2.9871,2.6141,DOWN,0
2000-10-25,2.9849,2.9794,1.9592,2.9871,2.6319,UP,1
2000-10-26,2.9959,2.9602,1.9655,2.986,2.6501,UP,1
2000-10-27,3.0069,2.9684,1.972,2.9948,2.6688,UP,1
2000-10-30,3.2099,2.9849,1.9797,3.0387,2.6918,DOWN,0
2000-10-31,2.9904,3.1934,1.9861,3.0376,2.7112,DOWN,0
2000-11-01,2.963,2.9739,1.9923,3.0332,2.7292,UP,1
2000-11-02,2.9849,2.9739,1.999,3.031,2.7471,UP,1
2000-11-03,3.0617,2.9849,2.0064,3.042,2.7657,UP,1
2000-11-06,3.1221,3.1166,2.0139,3.0244,2.784,UP,1
2000-11-07,3.1276,3.1221,2.0221,3.0519,2.8026,DOWN,0
2000-11-08,3.1276,3.1331,2.0298,3.0848,2.8204,UP,1
2000-11-09,3.1605,3.1276,2.0376,3.1199,2.838,UP,1
2000-11-10,3.1824,3.1385,2.0458,3.144,2.8551,UP,1
2000-11-13,3.1989,3.0741,2.0542,3.1594,2.8731,UP,1
2000-11-14,3.3416,3.1989,2.0633,3.2022,2.8934,DOWN,0
2000-11-15,3.3306,3.3361,2.0724,3.2428,2.9143,DOWN,0
2000-11-16,3.3306,3.3141,2.0815,3.2768,2.9347,DOWN,0
2000-11-17,3.2922,3.3457,2.0905,3.2988,2.9513,UP,1
2000-11-20,3.3361,3.3032,2.0998,3.3262,2.9684,DOWN,0
2000-11-21,3.3306,3.3086,2.1092,3.324,2.9845,DOWN,0
2000-11-22,3.2483,3.3361,2.1185,3.3075,2.9962,UP,1
2000-11-24,3.369,3.2428,2.1286,3.3152,3.0107,DOWN,0
2000-11-27,3.2044,3.3196,2.1379,3.2977,3.0215,UP,1
2000-11-28,3.3306,3.2702,2.1478,3.2966,3.0359,UP,1
2000-11-29,3.3717,3.3251,2.1581,3.3048,3.0494,DOWN,0
2000-11-30,3.1495,3.3471,2.1673,3.285,3.0579,UP,1
2000-12-01,3.2963,3.1619,2.1771,3.2705,3.0699,UP,1
2000-12-04,3.3964,3.2812,2.1873,3.3089,3.0834,UP,1
2000-12-05,3.4348,3.4678,2.1974,3.3298,3.0959,UP,1
2000-12-06,3.4458,3.4239,2.2078,3.3446,3.1066,UP,1
2000-12-07,3.4568,3.4623,2.2181,3.406,3.1156,UP,1
2000-12-08,3.5117,3.4897,2.2285,3.4491,3.1258,UP,1
2000-12-11,3.6049,3.5226,2.2395,3.4908,3.1373,DOWN,0
2000-12-12,3.5446,3.5761,2.2501,3.5128,3.1478,DOWN,0
2000-12-13,3.5226,3.5556,2.2609,3.5281,3.1583,DOWN,0
2000-12-14,3.5007,3.4239,2.2715,3.5369,3.1679,UP,1
2000-12-15,3.5226,3.4458,2.2824,3.5391,3.1787,UP,1
2000-12-18,3.7092,3.4678,2.2942,3.5599,3.1937,DOWN,0
2000-12-19,3.6433,3.5446,2.3058,3.5797,3.2099,UP,1
2000-12-20,3.7119,3.5995,2.318,3.6176,3.2293,UP,1
2000-12-21,3.8519,3.775,2.3308,3.6878,3.2489,UP,1
2000-12-22,4.0274,3.8354,2.3443,3.7888,3.2743,UP,1
2000-12-26,4.1481,4.0878,2.3586,3.8765,3.2995,DOWN,0
2000-12-27,4.1372,4.1536,2.3727,3.9753,3.323,UP,1
2000-12-28,4.1481,4.1262,2.3869,4.0626,3.346,DOWN,0
2000-12-29,4.1427,4.1043,2.4006,4.1207,3.3692,DOWN,0
2001-01-02,4.0878,4.1536,2.4141,4.1328,3.3909,DOWN,0
2001-01-03,4.0384,4.0878,2.4273,4.1108,3.4124,DOWN,0
2001-01-04,3.4952,3.952,2.4376,3.9824,3.4225,UP,1
2001-01-05,3.5556,3.4678,2.4482,3.8639,3.4337,UP,1
2001-01-08,3.6818,3.6653,2.4592,3.7717,3.4477,DOWN,0
2001-01-09,3.5501,3.7311,2.4692,3.6642,3.4587,DOWN,0
2001-01-10,3.4636,3.4952,2.4787,3.5492,3.4679,UP,1
2001-01-11,3.6653,3.454,2.4892,3.5833,3.477,DOWN,0
2001-01-12,3.535,3.6982,2.4984,3.5791,3.4879,UP,1
2001-01-16,3.583,3.5171,2.5066,3.5594,3.5003,DOWN,0
2001-01-17,3.5556,3.6049,2.5142,3.5605,3.5117,DOWN,0
2001-01-18,3.4348,3.5775,2.5213,3.5547,3.5191,DOWN,0
2001-01-19,3.3416,3.3964,2.5281,3.49,3.5235,DOWN,0
2001-01-22,3.2757,3.3278,2.5348,3.4381,3.5265,DOWN,0
2001-01-23,3.1879,3.2716,2.541,3.3591,3.5277,UP,1
2001-01-24,3.3032,3.1715,2.5478,3.3086,3.5306,DOWN,0
2001-01-25,3.2373,3.3196,2.5542,3.2691,3.5317,DOWN,0
2001-01-26,3.2209,3.2373,2.5607,3.245,3.5321,UP,1
2001-01-29,3.2318,3.2263,2.5673,3.2362,3.5299,UP,1
2001-01-30,3.2538,3.3004,2.5741,3.2494,3.5284,DOWN,0
2001-01-31,3.0727,3.2812,2.5804,3.2033,3.5232,UP,1
2001-02-01,3.0892,3.0741,2.5866,3.1737,3.5191,UP,1
2001-02-02,3.1481,3.0782,2.5931,3.1591,3.5154,UP,1
2001-02-05,3.155,3.1276,2.5998,3.1438,3.5119,DOWN,0
2001-02-06,3.1509,3.1495,2.6064,3.1232,3.5099,UP,1
2001-02-07,3.2812,3.1824,2.6137,3.1649,3.5082,UP,1
2001-02-08,3.4239,3.2867,2.6214,3.2318,3.5126,UP,1
2001-02-09,3.4458,3.4184,2.6293,3.2914,3.5149,UP,1
2001-02-12,3.6049,3.4458,2.6381,3.3813,3.5195,UP,1
2001-02-13,3.6872,3.62,2.6472,3.4886,3.5303,DOWN,0
2001-02-14,3.6543,3.6433,2.6559,3.5632,3.5374,DOWN,0
2001-02-15,3.5556,3.6049,2.6639,3.5896,3.5406,UP,1
2001-02-16,3.6982,3.5391,2.6727,3.6401,3.5459,DOWN,0
2001-02-20,3.6461,3.701,2.6813,3.6483,3.5499,DOWN,0
2001-02-21,3.6214,3.5995,2.6897,3.6351,3.5532,DOWN,0
2001-02-22,3.6159,3.6104,2.6983,3.6274,3.5553,UP,1
2001-02-23,3.738,3.5995,2.7076,3.6639,3.5579,UP,1
2001-02-26,3.8189,3.6598,2.7174,3.6881,3.5634,UP,1
2001-02-27,3.8354,3.8189,2.7272,3.7259,3.5697,DOWN,0
2001-02-28,3.7476,3.786,2.7363,3.7512,3.5746,UP,1
2001-03-01,3.8738,3.7476,2.7457,3.8027,3.5816,UP,1
2001-03-02,4.0494,3.8299,2.7562,3.865,3.5884,DOWN,0
2001-03-05,4.0494,4.1591,2.767,3.9111,3.5966,UP,1
2001-03-06,4.0933,4.1481,2.778,3.9627,3.6042,UP,1
2001-03-07,4.1262,4.1207,2.7893,4.0384,3.6097,DOWN,0
2001-03-08,4.1207,4.1015,2.8004,4.0878,3.6116,UP,1
2001-03-09,4.225,4.0988,2.8121,4.1229,3.6131,DOWN,0
2001-03-12,4.1152,4.1591,2.8232,4.1361,3.6126,UP,1
2001-03-13,4.1427,4.1372,2.8345,4.146,3.6125,DOWN,0
2001-03-14,4.1317,4.1372,2.8456,4.1471,3.6123,DOWN,0
2001-03-15,4.0988,4.1235,2.8565,4.1427,3.6125,DOWN,0
2001-03-16,4.0165,4.0933,2.8669,4.101,3.6121,DOWN,0
2001-03-19,4.0165,4.0439,2.8773,4.0812,3.6225,UP,1
2001-03-20,4.0658,4.0055,2.888,4.0658,3.6327,DOWN,0
2001-03-21,4.0274,4.0658,2.8984,4.045,3.6396,DOWN,0
2001-03-22,3.8793,4.0055,2.9084,4.0011,3.6462,UP,1
2001-03-23,4.0604,3.8519,2.9192,4.0099,3.6582,UP,1
2001-03-26,4.1207,4.0274,2.9305,4.0307,3.6673,DOWN,0
2001-03-27,4.0658,4.1372,2.9415,4.0307,3.6779,DOWN,0
2001-03-28,4.0165,4.0508,2.9523,4.0285,3.6866,DOWN,0
2001-03-29,3.9506,3.9781,2.9627,4.0428,3.6945,UP,1
2001-03-30,3.9561,3.9122,2.9731,4.0219,3.7049,DOWN,0
2001-04-02,3.9506,3.9177,2.9835,3.9879,3.7171,DOWN,0
2001-04-03,3.9012,3.9726,2.9937,3.955,3.7296,DOWN,0
2001-04-04,3.8409,3.8573,3.0038,3.9199,3.7426,UP,1
2001-04-05,3.8957,3.8752,3.0145,3.9089,3.7545,DOWN,0
2001-04-06,3.7805,3.8628,3.0245,3.8738,3.7653,UP,1
2001-04-09,3.8409,3.7882,3.0351,3.8519,3.7778,UP,1
2001-04-10,3.8857,3.8189,3.0458,3.8487,3.7908,DOWN,0
2001-04-11,3.7838,3.8672,3.0561,3.8373,3.8014,DOWN,0
2001-04-12,3.7452,3.754,3.0663,3.8072,3.8149,UP,1
2001-04-16,3.7926,3.7447,3.0767,3.8096,3.8289,UP,1
2001-04-17,3.8295,3.7311,3.0876,3.8073,3.8426,DOWN,0
2001-04-18,3.79,3.8128,3.0983,3.7882,3.8553,DOWN,0
2001-04-19,3.6872,3.725,3.1085,3.7689,3.866,DOWN,0
2001-04-20,3.617,3.6688,3.1185,3.7433,3.8727,DOWN,0
2001-04-23,3.5169,3.6126,3.1278,3.6881,3.8746,DOWN,0
2001-04-24,3.4107,3.4809,3.1364,3.6044,3.8739,UP,1
2001-04-25,3.4915,3.4195,3.1453,3.5447,3.8716,UP,1
2001-04-26,3.6038,3.5556,3.1547,3.528,3.8699,UP,1
2001-04-27,3.6126,3.545,3.164,3.5271,3.8691,DOWN,0
2001-04-30,3.5573,3.6425,3.1731,3.5352,3.8691,UP,1
2001-05-01,3.5916,3.5766,3.1822,3.5714,3.867,UP,1
2001-05-02,3.6144,3.5977,3.1914,3.5959,3.8664,DOWN,0
2001-05-03,3.5406,3.6144,3.2003,3.5833,3.8648,UP,1
2001-05-04,3.639,3.5389,3.2097,3.5886,3.8652,DOWN,0
2001-05-07,3.6065,3.6697,3.219,3.5984,3.8626,UP,1
2001-05-08,3.6214,3.6126,3.2284,3.6044,3.8586,DOWN,0
2001-05-09,3.5907,3.6214,3.2376,3.5996,3.8537,DOWN,0
2001-05-10,3.5415,3.5959,3.2464,3.5998,3.8496,DOWN,0
2001-05-11,3.509,3.5415,3.2539,3.5738,3.8423,DOWN,0
2001-05-14,3.4976,3.4678,3.2611,3.552,3.8313,DOWN,0
2001-05-15,3.4678,3.4757,3.2679,3.5213,3.8197,UP,1
2001-05-16,3.5117,3.4458,3.2749,3.5055,3.808,DOWN,0
2001-05-17,3.4765,3.5073,3.281,3.4925,3.795,UP,1
2001-05-18,3.4871,3.4722,3.2872,3.4881,3.7824,UP,1
2001-05-21,3.4932,3.4809,3.2937,3.4873,3.7677,DOWN,0
2001-05-22,3.3712,3.4932,3.2997,3.4679,3.7528,DOWN,0
2001-05-23,3.3624,3.3536,3.3058,3.4381,3.7372,UP,1
2001-05-24,3.5073,3.3712,3.3128,3.4442,3.7247,DOWN,0
2001-05-25,3.5029,3.5073,3.3196,3.4474,3.7128,UP,1
2001-05-29,3.7136,3.5599,3.3276,3.4915,3.7068,UP,1
2001-05-30,3.7267,3.7074,3.3356,3.5626,3.701,UP,1
2001-05-31,3.8189,3.7276,3.3441,3.6539,3.696,DOWN,0
2001-06-01,3.8014,3.8102,3.3527,3.7127,3.6915,UP,1
2001-06-04,3.8716,3.804,3.3616,3.7864,3.6914,UP,1
2001-06-05,3.8778,3.8716,3.3706,3.8193,3.6877,UP,1
2001-06-06,3.8971,3.8716,3.3798,3.8533,3.6832,DOWN,0
2001-06-07,3.869,3.8848,3.3891,3.8634,3.6793,DOWN,0
2001-06-08,3.8505,3.8602,3.398,3.8732,3.676,DOWN,0
2001-06-11,3.8356,3.8435,3.4067,3.866,3.6737,DOWN,0
2001-06-12,3.8189,3.8277,3.4152,3.8542,3.6709,UP,1
2001-06-13,3.8426,3.8058,3.4233,3.8433,3.6688,DOWN,0
2001-06-14,3.7531,3.8365,3.4311,3.8202,3.6658,DOWN,0
2001-06-15,3.7443,3.7487,3.4387,3.7989,3.6639,DOWN,0
2001-06-18,3.6829,3.7355,3.4457,3.7684,3.6596,DOWN,0
2001-06-19,3.6653,3.6741,3.4524,3.7376,3.6573,DOWN,0
2001-06-20,3.6293,3.639,3.459,3.695,3.6531,DOWN,0
2001-06-21,3.5959,3.6117,3.4654,3.6635,3.6473,DOWN,0
2001-06-22,3.5643,3.6082,3.4718,3.6275,3.6429,DOWN,0
2001-06-25,3.4414,3.5556,3.4774,3.5793,3.6368,UP,1
2001-06-26,3.5002,3.4326,3.4826,3.5462,3.631,UP,1
2001-06-27,3.5512,3.5002,3.488,3.5306,3.6254,UP,1
2001-06-28,3.6477,3.5468,3.4935,3.541,3.6226,DOWN,0
2001-06-29,3.6363,3.6521,3.4984,3.5554,3.6216,DOWN,0
2001-07-02,3.5986,3.6433,3.5032,3.5868,3.6212,DOWN,0
2001-07-03,3.5863,3.5907,3.5078,3.604,3.6226,DOWN,0
2001-07-05,3.5204,3.5951,3.5124,3.5979,3.6248,DOWN,0
2001-07-06,3.4994,3.5204,3.5164,3.5682,3.6249,UP,1
2001-07-09,3.5248,3.4818,3.5204,3.5459,3.6233,DOWN,0
2001-07-10,3.4765,3.5204,3.5243,3.5215,3.6206,UP,1
2001-07-11,3.5275,3.4757,3.5283,3.5097,3.62,UP,1
2001-07-12,3.5573,3.5248,3.532,3.5171,3.6193,UP,1
2001-07-13,3.5591,3.5529,3.5353,3.529,3.6182,DOWN,0
2001-07-16,3.5468,3.5722,3.538,3.5334,3.6184,UP,1
2001-07-17,3.5854,3.5424,3.5409,3.5552,3.6173,DOWN,0
2001-07-18,3.5415,3.5854,3.5434,3.558,3.616,DOWN,0
2001-07-19,3.4502,3.5424,3.5456,3.5366,3.6126,DOWN,0
2001-07-20,3.3931,3.4546,3.5476,3.5034,3.6086,UP,1
2001-07-23,3.4326,3.3975,3.5496,3.4806,3.6064,UP,1
2001-07-24,3.437,3.4326,3.5519,3.4509,3.605,DOWN,0
2001-07-25,3.4037,3.4195,3.5541,3.4233,3.6031,UP,1
2001-07-26,3.4125,3.3975,3.557,3.4158,3.602,UP,1
2001-07-27,3.6363,3.5336,3.5615,3.4644,3.6045,UP,1
2001-07-30,3.6433,3.6802,3.5654,3.5066,3.6078,UP,1
2001-07-31,3.6785,3.6477,3.57,3.5549,3.6117,UP,1
2001-08-01,3.6829,3.7004,3.5739,3.6107,3.6155,DOWN,0
2001-08-02,3.6433,3.6872,3.5773,3.6569,3.6209,DOWN,0
2001-08-03,3.639,3.6442,3.5806,3.6574,3.6264,DOWN,0
2001-08-06,3.5942,3.639,3.5836,3.6476,3.6282,DOWN,0
2001-08-07,3.5564,3.5942,3.5864,3.6232,3.6292,DOWN,0
2001-08-08,3.5327,3.5556,3.5892,3.5931,3.6256,DOWN,0
2001-08-09,3.4722,3.5327,3.5916,3.5589,3.6205,DOWN,0
2001-08-10,3.4283,3.4722,3.5938,3.5168,3.6127,DOWN,0
2001-08-13,3.3738,3.4063,3.5957,3.4727,3.6042,UP,1
2001-08-14,3.4221,3.38,3.5979,3.4458,3.5952,UP,1
2001-08-15,3.4344,3.4221,3.6,3.4262,3.5863,DOWN,0
2001-08-16,3.4177,3.437,3.6011,3.4153,3.5767,DOWN,0
2001-08-17,3.4063,3.4177,3.6031,3.4109,3.5675,UP,1
2001-08-20,3.4247,3.3931,3.6054,3.4211,3.559,UP,1
2001-08-21,3.4484,3.4247,3.6078,3.4263,3.5512,UP,1
2001-08-22,3.5266,3.4572,3.6101,3.4448,3.5454,DOWN,0
2001-08-23,3.4923,3.5248,3.6119,3.4597,3.5384,UP,1
2001-08-24,3.5134,3.617,3.6139,3.4811,3.5336,DOWN,0
2001-08-27,3.4897,3.5134,3.6157,3.4941,3.5285,DOWN,0
2001-08-28,3.3993,3.4765,3.6169,3.4843,3.5228,UP,1
2001-08-29,3.4168,3.3993,3.618,3.4623,3.5178,DOWN,0
2001-08-30,3.3607,3.4168,3.6189,3.436,3.5125,DOWN,0
2001-08-31,3.3449,3.365,3.6189,3.4023,3.5074,UP,1
2001-09-04,3.4107,3.3624,3.6193,3.3865,3.5044,UP,1
2001-09-05,3.4458,3.4151,3.6198,3.3958,3.5045,DOWN,0
2001-09-06,3.4072,3.4414,3.6204,3.3938,3.5026,UP,1
2001-09-07,3.4344,3.4063,3.6209,3.4086,3.5003,DOWN,0
2001-09-10,3.4151,3.4256,3.6213,3.4226,3.4956,UP,1
2001-09-17,3.5292,3.3905,3.6227,3.4463,3.4935,UP,1
2001-09-18,3.5696,3.5336,3.6237,3.4711,3.4929,UP,1
2001-09-19,3.5951,3.6135,3.6257,3.5087,3.4931,DOWN,0
2001-09-20,3.5415,3.5863,3.6268,3.5301,3.4935,DOWN,0
2001-09-21,3.495,3.4976,3.6274,3.5461,3.4934,DOWN,0
2001-09-24,3.4923,3.5081,3.6291,3.5387,3.4927,UP,1
2001-09-25,3.5582,3.4932,3.6304,3.5364,3.4944,UP,1
2001-09-26,3.7698,3.5801,3.6323,3.5714,3.4992,UP,1
2001-09-27,3.8365,3.7663,3.6343,3.6304,3.5048,UP,1
2001-09-28,4.214,3.8453,3.6381,3.7742,3.5179,DOWN,0
2001-10-01,4.1701,4.1964,3.6417,3.9097,3.5304,UP,1
2001-10-02,4.1745,4.1569,3.645,4.033,3.5422,UP,1
2001-10-03,4.3114,4.1666,3.6485,4.1413,3.5576,DOWN,0
2001-10-04,4.2991,4.3501,3.6523,4.2338,3.5745,DOWN,0
2001-10-05,4.1999,4.2798,3.6557,4.231,3.5907,DOWN,0
2001-10-08,4.1622,4.1525,3.659,4.2294,3.6053,UP,1
2001-10-09,4.3018,4.1841,3.6629,4.2549,3.6226,UP,1
2001-10-10,4.4818,4.3018,3.6667,4.289,3.6441,DOWN,0
2001-10-11,4.3114,4.4818,3.6701,4.2914,3.6621,UP,1
2001-10-12,4.3896,4.4027,3.6735,4.3293,3.6772,UP,1
2001-10-15,4.53,4.3984,3.6769,4.4029,3.6949,UP,1
2001-10-16,4.7232,4.5081,3.6803,4.4872,3.7158,DOWN,0
2001-10-17,4.6319,4.7407,3.6828,4.5172,3.7348,DOWN,0
2001-10-18,4.5862,4.6099,3.685,4.5722,3.7536,UP,1
2001-10-19,4.6354,4.5862,3.6874,4.6213,3.7736,UP,1
2001-10-22,4.8241,4.5915,3.6909,4.6802,3.7982,DOWN,0
2001-10-23,4.7583,4.789,3.6942,4.6872,3.8222,DOWN,0
2001-10-24,4.7249,4.7232,3.6976,4.7058,3.846,UP,1
2001-10-25,4.8373,4.6968,3.7043,4.756,3.8733,UP,1
2001-10-26,4.8812,4.8154,3.711,4.8052,3.9024,DOWN,0
2001-10-29,4.7276,4.7846,3.7162,4.7859,3.9295,UP,1
2001-10-30,4.7671,4.6529,3.7223,4.7876,3.9564,DOWN,0
2001-10-31,4.6714,4.789,3.7283,4.7769,3.9811,UP,1
2001-11-01,4.7407,4.6494,3.7337,4.7576,4.0076,UP,1
2001-11-02,5.048,4.8285,3.7413,4.791,4.0404,DOWN,0
