ticker,NOC US Equity,NOC US Equity,NOC US Equity,NOC US Equity,NOC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2018-09-17,311.02,307.44,321.9728,305.654,303.1918,UP,1
2018-09-18,317.63,311.43,322.024,308.586,303.2704,DOWN,0
2018-09-19,312.26,317.66,322.0871,310.332,303.2132,DOWN,0
2018-09-20,301.41,311.8,322.0914,309.932,303.006,UP,1
2018-09-21,306.69,303.0,322.1361,309.802,302.6972,DOWN,0
2018-09-24,306.11,306.66,322.1656,308.82,302.3848,UP,1
2018-09-25,314.41,306.68,322.2243,308.176,302.2664,UP,1
2018-09-26,314.58,315.49,322.2688,308.64,302.134,UP,1
2018-09-27,316.77,314.28,322.3299,311.712,301.9952,UP,1
2018-09-28,317.37,316.41,322.3803,313.848,301.8594,UP,1
2018-10-01,318.5,318.05,322.4305,316.326,301.7508,UP,1
2018-10-02,318.77,319.1,322.4898,317.198,301.7928,DOWN,0
2018-10-03,317.63,320.0,322.5256,317.808,301.822,UP,1
2018-10-04,318.09,317.76,322.5741,318.072,302.2738,UP,1
2018-10-05,320.34,318.58,322.6402,318.666,302.7744,DOWN,0
2018-10-08,319.0,318.68,322.7021,318.766,303.1214,DOWN,0
2018-10-09,314.2,317.89,322.7506,317.852,303.5088,DOWN,0
2018-10-10,309.05,313.24,322.777,316.136,303.68,DOWN,0
2018-10-11,297.62,307.08,322.7459,312.042,303.6144,UP,1
2018-10-12,302.37,300.87,322.7269,308.448,303.688,UP,1
2018-10-15,305.6,303.1,322.7135,305.768,303.855,UP,1
2018-10-16,312.09,306.45,322.7394,305.346,304.1882,DOWN,0
2018-10-17,309.5,311.57,322.7607,305.436,304.473,DOWN,0
2018-10-18,308.2,307.96,322.7684,307.552,304.738,DOWN,0
2018-10-19,307.67,307.75,322.764,308.612,305.0628,DOWN,0
2018-10-22,306.75,308.53,322.7567,308.842,305.3714,DOWN,0
2018-10-23,304.12,302.74,322.736,307.248,305.6134,DOWN,0
2018-10-24,285.86,310.38,322.6133,302.52,305.4534,DOWN,0
2018-10-25,269.98,286.23,322.4252,294.876,305.0228,DOWN,0
2018-10-26,269.84,267.11,322.2266,287.31,304.5798,DOWN,0
2018-10-29,256.3,273.39,321.9324,277.22,303.818,UP,1
2018-10-30,261.1,254.88,321.6751,268.616,303.09,UP,1
2018-10-31,261.95,263.74,321.3973,263.834,302.3654,UP,1
2018-11-01,273.15,263.47,321.1916,264.468,301.8836,UP,1
2018-11-02,273.8,274.53,320.9788,265.26,301.408,UP,1
2018-11-05,279.44,275.37,320.8003,269.888,301.036,UP,1
2018-11-06,282.74,278.4,320.6465,274.216,300.6882,UP,1
2018-11-07,285.91,284.0,320.5088,279.008,300.3982,DOWN,0
2018-11-08,284.03,286.62,320.304,281.184,300.1366,UP,1
2018-11-09,285.73,281.84,320.0548,283.57,299.8774,DOWN,0
2018-11-12,277.55,285.58,319.7509,283.192,299.4586,DOWN,0
2018-11-13,273.64,277.09,319.4218,281.372,298.9784,DOWN,0
2018-11-14,270.72,275.9,319.0727,278.334,298.4578,UP,1
2018-11-15,272.35,269.28,318.7202,275.998,297.871,UP,1
2018-11-16,272.64,271.03,318.3994,273.38,297.3134,DOWN,0
2018-11-19,269.26,272.99,318.1339,271.722,296.6198,DOWN,0
2018-11-20,266.81,262.77,317.8304,270.356,295.8966,UP,1
2018-11-21,267.71,268.08,317.4806,269.754,295.1802,DOWN,0
2018-11-23,266.59,266.08,317.1935,268.602,294.4438,DOWN,0
2018-11-26,265.9,268.08,316.8596,267.254,293.615,DOWN,0
2018-11-27,260.34,264.24,316.4741,265.47,292.6014,UP,1
2018-11-28,263.14,261.18,316.073,264.736,291.5116,DOWN,0
2018-11-29,260.67,263.19,315.6282,263.328,290.4798,DOWN,0
2018-11-30,259.88,260.59,315.1431,261.986,289.6492,UP,1
2018-12-03,261.47,262.41,314.6704,261.1,288.7448,DOWN,0
2018-12-04,249.84,260.22,314.1678,259.0,287.6194,UP,1
2018-12-06,257.01,246.53,313.6988,257.774,286.4714,UP,1
2018-12-07,257.54,256.95,313.2433,257.148,285.3306,UP,1
2018-12-10,270.23,260.61,312.8369,259.218,284.3998,DOWN,0
2018-12-11,268.0,275.05,312.4015,260.524,283.4124,UP,1
2018-12-12,270.11,270.17,311.9837,264.578,282.4446,DOWN,0
2018-12-13,267.85,269.68,311.5728,266.746,281.4262,DOWN,0
2018-12-14,262.71,265.0,311.1886,267.78,280.3278,DOWN,0
2018-12-17,257.24,261.17,310.7596,265.182,279.1108,DOWN,0
2018-12-18,256.94,259.21,310.3203,262.97,277.8428,DOWN,0
2018-12-19,253.35,256.8,309.8777,259.618,276.5298,DOWN,0
2018-12-20,243.62,251.4,309.3617,254.772,275.1182,DOWN,0
2018-12-21,235.24,238.28,308.8061,249.278,273.642,DOWN,0
2018-12-24,226.23,232.6,308.1891,243.076,272.2142,UP,1
2018-12-26,232.64,226.53,307.6287,238.216,270.8196,UP,1
2018-12-27,239.57,231.05,307.1049,235.46,269.499,UP,1
2018-12-28,242.25,241.37,306.6156,235.186,268.1022,UP,1
2018-12-31,244.9,243.31,306.136,237.118,266.8102,UP,1
2019-01-02,246.37,241.17,305.6747,241.146,265.5736,DOWN,0
2019-01-03,239.92,244.77,305.1497,242.602,264.2186,UP,1
2019-01-04,247.9,243.37,304.6513,244.268,263.0416,UP,1
2019-01-07,249.83,247.6,304.1643,245.784,261.9558,UP,1
2019-01-08,250.96,251.4,303.725,246.996,261.2578,UP,1
2019-01-09,252.15,250.91,303.2569,248.152,260.9012,UP,1
2019-01-10,257.66,251.08,302.769,251.7,260.6576,DOWN,0
2019-01-11,256.05,255.24,302.3028,253.33,260.6526,UP,1
2019-01-14,259.96,256.5,301.8791,255.356,260.6298,DOWN,0
2019-01-15,258.94,260.28,301.4282,256.952,260.5696,DOWN,0
2019-01-16,255.74,259.18,300.9793,257.67,260.2214,UP,1
2019-01-17,264.08,254.88,300.5695,258.954,260.027,UP,1
2019-01-18,267.75,266.31,300.141,261.294,259.7932,DOWN,0
2019-01-22,264.73,266.91,299.6645,262.248,259.433,UP,1
2019-01-23,270.23,266.92,299.2571,264.506,259.1194,DOWN,0
2019-01-24,269.82,270.66,298.8682,267.322,258.8352,UP,1
2019-01-25,272.84,273.28,298.4987,269.074,258.5774,UP,1
2019-01-28,274.3,269.83,298.137,270.384,258.5124,UP,1
2019-01-29,280.13,274.23,297.7774,273.464,258.6422,UP,1
2019-01-30,280.82,280.53,297.4285,275.582,258.8442,DOWN,0
2019-01-31,275.55,271.67,297.0475,276.728,258.9082,DOWN,0
2019-02-01,272.96,276.91,296.6371,276.752,258.9146,UP,1
2019-02-04,278.73,272.98,296.2422,277.638,259.104,DOWN,0
2019-02-05,278.46,280.0,295.8444,277.304,259.337,UP,1
2019-02-06,280.41,278.4,295.4669,277.222,259.591,DOWN,0
2019-02-07,278.53,279.51,295.0789,277.818,259.8298,UP,1
2019-02-08,280.62,277.44,294.7745,279.35,260.1242,UP,1
2019-02-11,281.47,280.91,294.5187,279.898,260.5468,UP,1
2019-02-12,284.08,282.77,294.2693,281.022,260.9656,DOWN,0
2019-02-13,283.3,285.95,294.0766,281.6,261.4182,DOWN,0
2019-02-14,280.6,281.6,293.8694,282.014,261.8326,UP,1
2019-02-15,286.98,283.41,293.7682,283.286,262.3428,UP,1
2019-02-19,287.35,285.99,293.6691,284.462,263.093,UP,1
2019-02-20,288.22,287.84,293.5318,285.29,263.7172,DOWN,0
2019-02-21,287.5,288.38,293.4001,286.13,264.3164,UP,1
2019-02-22,288.71,288.0,293.258,287.752,264.686,DOWN,0
2019-02-25,287.05,290.0,293.0469,287.766,265.067,DOWN,0
2019-02-26,286.55,286.73,292.8417,287.606,265.3958,UP,1
2019-02-27,286.77,285.7,292.6435,287.316,265.7742,UP,1
2019-02-28,289.96,286.2,292.4668,287.808,266.3192,DOWN,0
2019-03-01,287.0,291.0,292.3082,287.466,266.9144,DOWN,0
2019-03-04,283.1,287.54,292.1238,286.676,267.4376,DOWN,0
2019-03-05,282.87,283.78,291.9324,285.94,268.028,DOWN,0
2019-03-06,280.46,283.31,291.7121,284.678,268.7648,DOWN,0
2019-03-07,276.44,280.01,291.4492,281.974,269.5888,DOWN,0
2019-03-08,275.96,275.51,291.1722,279.766,270.5834,UP,1
2019-03-11,279.22,273.96,290.9458,278.99,271.515,DOWN,0
2019-03-12,275.17,279.41,290.6805,277.45,272.227,UP,1
2019-03-13,279.16,275.02,290.4122,277.19,272.9652,DOWN,0
2019-03-14,274.75,278.44,290.1263,276.852,273.5622,DOWN,0
2019-03-15,271.21,274.3,289.85,275.902,274.059,UP,1
2019-03-18,274.89,271.39,289.5666,275.036,274.7584,DOWN,0
2019-03-19,271.01,276.05,289.2854,274.204,275.2206,DOWN,0
2019-03-20,270.46,271.01,288.9877,272.464,275.6332,UP,1
2019-03-21,272.48,269.33,288.6861,272.01,276.0636,DOWN,0
2019-03-22,268.36,271.99,288.3819,271.44,276.3878,UP,1
2019-03-25,268.6,269.01,288.0488,270.182,276.6066,DOWN,0
2019-03-26,265.85,270.6,287.6877,269.15,276.8026,DOWN,0
2019-03-27,263.92,265.81,287.3142,267.842,276.8818,UP,1
2019-03-28,267.0,265.14,286.9774,266.746,277.043,UP,1
2019-03-29,269.6,268.84,286.6786,266.994,277.3202,UP,1
2019-04-01,274.11,271.13,286.4101,268.096,277.5208,DOWN,0
2019-04-02,273.33,274.35,286.1639,269.592,277.6324,DOWN,0
2019-04-03,266.76,273.88,285.8901,270.16,277.673,UP,1
2019-04-04,271.01,267.51,285.6331,270.962,277.6886,UP,1
2019-04-05,276.3,274.8,285.4454,272.302,277.8182,UP,1
2019-04-08,276.9,275.0,285.2695,272.86,277.8994,DOWN,0
2019-04-09,273.47,275.27,285.0696,272.888,277.8828,DOWN,0
2019-04-10,270.53,272.98,284.8619,273.642,277.6908,UP,1
2019-04-11,277.39,272.05,284.6803,274.918,277.6222,UP,1
2019-04-12,283.05,278.26,284.5488,276.268,277.7722,DOWN,0
2019-04-15,280.22,282.92,284.417,276.932,277.9174,UP,1
2019-04-16,281.61,280.5,284.2864,278.56,277.975,DOWN,0
2019-04-17,278.77,283.46,284.1418,280.208,277.9812,UP,1
2019-04-18,281.16,279.27,284.0032,280.962,277.9962,UP,1
2019-04-22,282.89,280.19,283.8735,280.93,278.0834,UP,1
2019-04-23,292.61,287.7,283.7953,283.408,278.3232,DOWN,0
2019-04-24,280.0,289.55,283.6585,283.086,278.2938,DOWN,0
2019-04-25,279.19,279.4,283.4859,283.17,278.196,UP,1
2019-04-26,283.13,279.86,283.326,283.564,278.1926,UP,1
2019-04-29,286.0,283.59,283.1971,284.186,278.3006,UP,1
2019-04-30,289.91,288.47,283.036,283.646,278.3592,DOWN,0
2019-05-01,289.31,289.94,282.8739,285.508,278.3984,UP,1
2019-05-02,289.93,288.49,282.7219,287.656,278.4326,UP,1
2019-05-03,292.04,291.05,282.5761,289.438,278.5234,DOWN,0
2019-05-06,291.34,287.5,282.4143,290.506,278.576,DOWN,0
2019-05-07,288.38,289.53,282.2354,290.2,278.6026,UP,1
2019-05-08,290.56,288.25,282.0685,290.45,278.6828,UP,1
2019-05-09,295.0,287.79,281.9602,291.464,278.8474,UP,1
2019-05-10,300.8,294.63,281.8833,293.216,279.0642,DOWN,0
2019-05-13,295.48,295.02,281.8832,294.044,279.2338,UP,1
2019-05-14,295.64,295.82,281.8849,295.496,279.4846,DOWN,0
2019-05-15,294.49,293.81,281.8491,296.282,279.717,UP,1
2019-05-16,304.71,296.25,281.8985,298.224,280.202,UP,1
2019-05-17,306.69,302.84,281.9295,299.402,280.807,UP,1
2019-05-20,314.58,306.3,281.9979,303.222,281.5794,UP,1
2019-05-21,316.24,315.13,282.0856,307.342,282.3198,UP,1
2019-05-22,316.63,315.74,282.1825,311.77,283.149,DOWN,0
2019-05-23,311.09,313.7,282.2608,313.046,283.7876,UP,1
2019-05-24,312.07,312.42,282.3449,314.122,284.534,DOWN,0
2019-05-28,308.23,310.88,282.4113,312.852,285.2744,DOWN,0
2019-05-29,306.01,306.78,282.4842,310.806,285.8968,UP,1
2019-05-30,309.81,306.98,282.5766,309.442,286.6728,DOWN,0
2019-05-31,303.25,304.56,282.6328,307.874,287.3286,UP,1
2019-06-03,306.94,303.01,282.6982,306.848,288.0178,UP,1
2019-06-04,312.27,307.87,282.802,307.656,288.896,UP,1
2019-06-05,316.77,313.9,282.9259,309.808,289.8594,DOWN,0
2019-06-06,314.82,316.78,283.028,310.81,290.8388,UP,1
2019-06-07,318.29,315.89,283.132,313.818,291.9262,DOWN,0
2019-06-10,311.31,323.0,283.1976,314.692,292.8124,DOWN,0
2019-06-11,300.73,311.31,283.2151,312.384,293.435,UP,1
2019-06-12,304.85,301.2,283.2514,310.0,294.0498,UP,1
2019-06-13,307.63,306.22,283.2994,308.562,294.7358,UP,1
2019-06-14,309.43,308.45,283.3459,306.79,295.5892,UP,1
2019-06-17,309.47,310.85,283.3912,306.422,296.3584,UP,1
2019-06-18,313.19,310.62,283.4716,308.914,297.0962,UP,1
2019-06-19,315.19,313.24,283.5541,310.982,297.862,UP,1
2019-06-20,323.82,317.74,283.6807,314.22,298.869,DOWN,0
2019-06-21,322.16,324.89,283.8033,316.766,299.9016,DOWN,0
2019-06-24,321.48,322.82,283.9269,319.168,300.7834,DOWN,0
2019-06-25,321.15,322.21,284.0242,320.76,301.5454,DOWN,0
2019-06-26,318.7,321.26,284.1151,321.462,302.315,DOWN,0
2019-06-27,318.28,319.13,284.1868,320.354,303.0484,UP,1
2019-06-28,323.11,318.23,284.2875,320.544,303.9352,DOWN,0
2019-07-01,318.54,325.0,284.3626,319.956,304.6828,UP,1
2019-07-02,323.69,319.83,284.464,320.464,305.4988,UP,1
2019-07-03,325.25,325.0,284.5535,321.774,306.1516,DOWN,0
2019-07-05,325.2,324.53,284.6244,323.158,307.0556,DOWN,0
2019-07-08,323.99,324.03,284.6562,323.334,307.9516,UP,1
2019-07-09,325.81,323.26,284.724,324.788,308.8052,DOWN,0
2019-07-10,324.06,326.16,284.8372,324.862,309.5664,UP,1
2019-07-11,324.93,324.57,284.9284,324.798,310.2668,UP,1
2019-07-12,329.53,326.28,285.0455,325.664,311.0712,DOWN,0
2019-07-15,325.27,330.1,285.0998,325.92,311.778,DOWN,0
2019-07-16,323.83,325.59,285.1461,325.524,312.4138,DOWN,0
2019-07-17,322.0,323.16,285.1722,325.112,313.027,DOWN,0
2019-07-18,321.14,322.0,285.1911,324.354,313.6822,UP,1
2019-07-19,322.16,323.46,285.2094,322.88,314.3142,UP,1
2019-07-22,323.2,321.01,285.2315,322.466,314.8782,UP,1
2019-07-23,323.99,326.3,285.2633,322.498,315.342,UP,1
2019-07-24,342.97,323.88,285.3877,326.692,316.2918,UP,1
2019-07-25,354.72,345.97,285.5596,333.408,317.4734,DOWN,0
2019-07-26,352.52,353.61,285.7272,339.48,318.634,UP,1
2019-07-29,355.43,352.54,285.9334,345.926,319.6484,DOWN,0
2019-07-30,352.91,354.25,286.1527,351.71,320.5728,DOWN,0
2019-07-31,345.57,351.04,286.3924,352.23,321.1926,DOWN,0
2019-08-01,345.02,345.27,286.6057,350.29,321.7682,DOWN,0
2019-08-02,341.16,345.0,286.7835,348.018,322.2588,UP,1
2019-08-05,342.81,337.77,286.9371,345.494,322.8932,UP,1
2019-08-06,354.25,349.99,287.1608,345.762,323.7368,UP,1
2019-08-07,361.42,351.94,287.4269,348.932,324.8006,UP,1
2019-08-08,368.96,364.55,287.7334,353.72,326.0596,UP,1
2019-08-09,370.54,368.8,288.0523,359.596,327.2742,UP,1
2019-08-12,373.21,368.15,288.3978,365.676,328.6734,DOWN,0
2019-08-13,370.66,375.56,288.8218,368.958,329.9478,DOWN,0
2019-08-14,361.42,365.56,289.279,368.958,330.9308,UP,1
2019-08-15,365.22,363.0,289.7559,368.21,331.8998,UP,1
2019-08-16,367.91,367.82,290.3139,367.684,332.9616,UP,1
2019-08-19,370.08,371.8,290.8588,367.058,333.9974,DOWN,0
2019-08-20,369.01,370.13,291.3941,366.728,335.1514,UP,1
2019-08-21,369.14,372.13,291.8741,368.272,336.5196,UP,1
2019-08-22,372.02,369.5,292.3652,369.632,337.863,DOWN,0
2019-08-23,361.5,369.49,292.7755,368.35,338.9404,UP,1
2019-08-26,366.65,364.12,293.195,367.664,340.0848,DOWN,0
2019-08-27,364.18,367.53,293.5864,366.698,341.179,DOWN,0
2019-08-28,363.9,363.34,293.9857,365.65,342.1932,UP,1
2019-08-29,367.93,368.01,294.3967,364.832,343.248,DOWN,0
2019-08-30,367.87,370.59,294.8483,366.106,344.129,DOWN,0
2019-09-03,366.23,364.65,295.3113,366.022,345.0104,UP,1
2019-09-04,372.06,368.64,295.818,367.598,346.022,DOWN,0
2019-09-05,368.43,375.0,296.2984,368.504,346.9676,DOWN,0
2019-09-06,367.77,369.59,296.774,368.472,347.949,DOWN,0
2019-09-09,355.83,367.57,297.2069,366.064,348.7,DOWN,0
2019-09-10,355.09,352.6,297.6483,363.836,349.3396,UP,1
2019-09-11,358.85,355.17,298.104,361.194,350.1458,UP,1
2019-09-12,365.22,361.72,298.5971,360.552,350.9764,DOWN,0
2019-09-13,363.68,366.7,299.086,359.734,351.745,UP,1
2019-09-16,371.43,368.5,299.6415,362.854,352.6696,UP,1
2019-09-17,374.47,371.44,300.1981,366.73,353.6792,UP,1
2019-09-18,377.42,376.4,300.7819,370.444,354.7114,DOWN,0
2019-09-19,375.58,376.88,301.3604,372.516,355.7418,DOWN,0
2019-09-20,368.18,376.57,301.8939,373.416,356.6068,UP,1
2019-09-23,369.13,368.17,302.4904,372.956,357.3988,UP,1
2019-09-24,369.51,371.47,303.0529,371.964,358.2836,UP,1
2019-09-25,375.01,371.03,303.6402,371.482,359.3072,UP,1
2019-09-26,382.15,376.21,304.1998,372.796,360.5102,DOWN,0
2019-09-27,371.18,381.17,304.7157,373.396,361.511,UP,1
2019-09-30,374.79,372.38,305.2391,374.528,362.5636,DOWN,0
2019-10-01,367.79,375.97,305.7388,374.184,363.4554,DOWN,0
2019-10-02,362.5,366.35,306.2378,371.682,364.2256,UP,1
2019-10-03,364.33,362.34,306.7732,368.118,364.6528,UP,1
2019-10-04,368.98,365.29,307.3334,367.678,364.938,DOWN,0
2019-10-07,367.92,368.02,307.9063,366.304,365.246,UP,1
2019-10-08,368.44,366.0,308.5304,366.434,365.5062,DOWN,0
2019-10-09,367.63,370.17,309.1923,367.46,365.8006,UP,1
2019-10-10,368.75,367.53,309.9049,368.344,366.2642,DOWN,0
2019-10-11,362.22,372.45,310.5528,366.992,366.6082,UP,1
2019-10-14,366.42,363.05,311.1871,366.692,367.1134,DOWN,0
2019-10-15,361.94,366.31,311.7855,365.392,367.496,UP,1
2019-10-16,364.69,361.94,312.3845,364.804,367.7048,DOWN,0
2019-10-17,356.27,364.53,312.934,362.308,367.6018,DOWN,0
2019-10-18,349.62,357.35,313.4825,359.788,367.215,UP,1
2019-10-21,350.39,352.61,313.9949,356.582,366.812,UP,1
2019-10-22,352.38,347.5,314.5077,354.67,366.3954,UP,1
2019-10-23,353.2,352.0,315.0189,352.372,366.0462,UP,1
2019-10-24,356.91,348.0,315.5427,352.5,365.956,DOWN,0
2019-10-25,345.0,357.58,315.9794,351.576,365.5516,UP,1
2019-10-28,346.53,345.74,316.4318,350.804,365.124,UP,1
2019-10-29,347.17,346.45,316.8678,349.762,364.6658,UP,1
2019-10-30,354.08,348.05,317.3435,349.938,364.3672,DOWN,0
2019-10-31,352.48,353.38,317.8272,349.052,364.034,DOWN,0
2019-11-01,352.13,353.35,318.2675,350.478,363.6362,DOWN,0
2019-11-04,340.67,353.65,318.6321,349.306,363.2196,DOWN,0
2019-11-05,337.85,340.0,318.9977,347.442,362.6436,UP,1
2019-11-06,344.02,339.18,319.3666,345.43,362.2404,DOWN,0
2019-11-07,343.43,344.01,319.7347,343.62,361.831,UP,1
2019-11-08,350.11,342.93,320.121,343.216,361.4746,DOWN,0
2019-11-11,350.0,348.6,320.4995,345.082,361.1172,UP,1
2019-11-12,351.69,349.43,320.8573,347.85,360.8264,UP,1
2019-11-13,353.72,352.46,321.2218,349.79,360.4596,UP,1
2019-11-14,355.69,353.16,321.6225,352.242,360.2048,UP,1
2019-11-15,356.66,358.46,322.041,353.552,359.9826,UP,1
2019-11-18,356.7,355.88,322.4309,354.892,360.0,DOWN,0
2019-11-19,353.54,357.73,322.8063,355.262,359.969,DOWN,0
2019-11-20,353.0,353.53,323.1692,355.118,359.852,DOWN,0
2019-11-21,348.22,352.77,323.5177,353.624,359.512,UP,1
2019-11-22,349.16,349.18,323.8604,352.124,359.2216,UP,1
2019-11-25,349.75,350.33,324.2018,350.734,358.788,UP,1
2019-11-26,353.85,350.28,324.5506,350.796,358.3756,DOWN,0
2019-11-27,352.88,352.33,324.8985,350.772,357.8848,DOWN,0
2019-11-29,351.77,351.0,325.2544,351.482,357.4086,DOWN,0
2019-12-02,341.73,351.77,325.5281,349.996,356.8796,UP,1
2019-12-03,343.15,340.18,325.8071,348.676,356.36,UP,1
2019-12-04,343.21,344.75,326.0821,346.548,355.834,UP,1
2019-12-05,344.41,344.67,326.3666,344.854,355.222,UP,1
2019-12-06,344.76,346.1,326.6469,343.452,354.4742,DOWN,0
2019-12-09,343.05,344.76,326.9269,343.716,353.9116,UP,1
2019-12-10,344.48,343.06,327.2165,343.982,353.3054,UP,1
2019-12-11,348.71,345.73,327.5262,345.082,352.9238,DOWN,0
2019-12-12,345.9,348.77,327.8059,345.38,352.5918,DOWN,0
2019-12-13,344.65,344.56,328.0942,345.358,352.1982,UP,1
2019-12-16,344.69,344.33,328.4021,345.686,351.7124,UP,1
2019-12-17,345.84,345.4,328.717,345.958,351.2708,DOWN,0
2019-12-18,338.7,345.56,329.0082,343.956,350.676,UP,1
2019-12-19,342.21,338.79,329.337,343.218,350.1676,UP,1
2019-12-20,345.91,343.94,329.6868,343.47,349.7108,UP,1
2019-12-23,348.12,348.54,330.0313,344.156,349.4288,DOWN,0
2019-12-24,347.08,348.82,330.3908,344.404,349.042,UP,1
2019-12-26,347.96,347.63,330.7348,346.256,348.7624,DOWN,0
2019-12-27,346.44,348.5,331.0933,347.102,348.3974,UP,1
2019-12-30,349.07,347.7,331.4826,347.734,348.2534,DOWN,0
2019-12-31,343.97,348.27,331.828,346.904,348.1404,UP,1
2020-01-02,355.7,344.44,332.2514,348.628,348.2466,UP,1
2020-01-03,375.01,368.15,332.7742,354.038,348.6992,UP,1
2020-01-06,375.83,379.95,333.2909,359.916,349.1518,DOWN,0
2020-01-07,374.97,373.62,333.824,365.096,349.513,DOWN,0
2020-01-08,370.29,376.2,334.3324,370.36,350.0188,UP,1
2020-01-09,372.36,370.56,334.865,373.692,350.5354,UP,1
2020-01-10,374.39,372.37,335.4173,373.568,351.0798,UP,1
2020-01-13,376.83,375.73,335.9665,373.768,351.5348,DOWN,0
2020-01-14,374.67,375.8,336.4918,373.708,351.9786,UP,1
2020-01-15,380.26,374.68,337.0226,375.702,352.5412,UP,1
2020-01-16,383.78,381.61,337.5748,377.986,353.4034,DOWN,0
2020-01-17,379.97,384.68,338.1409,379.102,354.2458,DOWN,0
2020-01-21,378.13,379.38,338.6765,379.362,354.928,DOWN,0
2020-01-22,375.32,378.5,339.1716,379.492,355.5658,UP,1
2020-01-23,381.5,375.8,339.6946,379.74,356.1936,UP,1
2020-01-24,381.64,383.02,340.2354,379.312,356.8264,DOWN,0
2020-01-27,379.07,378.36,340.7781,379.132,357.374,UP,1
2020-01-28,381.84,380.5,341.3004,379.874,357.9364,UP,1
2020-01-29,382.65,384.48,341.7984,381.34,358.4756,UP,1
2020-01-30,384.87,373.1,342.3216,382.014,359.0398,DOWN,0
2020-01-31,374.57,383.33,342.7864,380.6,359.3972,DOWN,0
2020-02-03,363.75,367.33,343.2113,377.536,359.6014,DOWN,0
2020-02-04,361.81,366.63,343.6146,373.53,359.7776,UP,1
2020-02-05,367.8,362.58,344.0391,370.56,360.1692,DOWN,0
2020-02-06,363.75,366.72,344.3948,366.336,360.461,DOWN,0
2020-02-07,361.42,363.38,344.8019,363.706,360.6944,UP,1
2020-02-10,363.29,361.05,345.2224,363.614,360.8832,UP,1
2020-02-11,368.04,364.56,345.647,364.86,361.1864,DOWN,0
2020-02-12,367.73,367.61,346.0556,364.846,361.5056,UP,1
2020-02-13,368.0,366.7,346.446,365.696,362.031,UP,1
2020-02-14,370.94,368.82,346.8542,367.6,362.5868,UP,1
2020-02-18,372.42,367.7,347.2667,369.426,363.171,DOWN,0
2020-02-19,366.15,373.22,347.6372,369.048,363.6058,DOWN,0
2020-02-20,363.25,365.28,347.9968,368.152,363.9756,UP,1
2020-02-21,365.01,360.66,348.3799,367.554,364.4148,DOWN,0
2020-02-24,359.39,357.99,348.7241,365.244,364.713,DOWN,0
2020-02-25,339.97,361.07,348.9489,358.754,364.5382,DOWN,0
2020-02-26,334.32,342.5,349.1165,352.388,364.3066,DOWN,0
2020-02-27,331.57,329.49,349.297,346.052,364.045,DOWN,0
2020-02-28,328.84,320.0,349.463,338.818,363.728,UP,1
2020-03-02,335.99,330.46,349.6705,334.138,363.531,DOWN,0
2020-03-03,329.38,335.99,349.7938,332.02,363.3446,UP,1
2020-03-04,346.97,335.57,349.9952,334.55,363.4398,DOWN,0
2020-03-05,327.78,339.48,350.0612,333.792,363.0772,UP,1
2020-03-06,328.96,319.32,350.1248,333.816,362.694,DOWN,0
2020-03-09,313.28,306.94,350.1081,329.274,362.018,UP,1
2020-03-10,334.89,324.69,350.2271,330.376,361.7566,DOWN,0
2020-03-11,317.85,325.45,350.256,324.552,361.1848,DOWN,0
2020-03-12,290.5,296.99,350.1673,317.096,360.0134,UP,1
2020-03-13,314.5,303.66,350.2098,314.204,359.424,DOWN,0
2020-03-16,282.59,274.59,350.0737,308.066,357.9618,UP,1
2020-03-17,319.33,288.36,350.1541,304.954,356.8482,UP,1
2020-03-18,323.0,301.01,350.2344,305.984,355.7916,DOWN,0
2020-03-19,296.91,321.15,350.1576,307.266,354.2304,DOWN,0
2020-03-20,284.02,300.94,349.9938,301.17,352.505,DOWN,0
2020-03-23,269.86,280.85,349.769,298.624,350.455,UP,1
2020-03-24,281.28,280.25,349.584,291.014,348.5928,UP,1
2020-03-25,288.36,281.79,349.4692,284.086,346.8234,UP,1
2020-03-26,321.19,290.63,349.5715,288.942,345.7538,DOWN,0
2020-03-27,312.15,311.89,349.608,294.568,344.3916,UP,1
2020-03-30,313.72,317.41,349.6385,303.34,342.9904,DOWN,0
2020-03-31,302.55,309.17,349.6041,307.594,341.442,UP,1
2020-04-01,306.99,293.85,349.5917,311.32,340.0192,UP,1
2020-04-02,314.29,301.9,349.5972,309.94,338.7986,DOWN,0
2020-04-03,313.61,313.9,349.5893,310.232,337.4408,UP,1
2020-04-06,332.33,320.0,349.6318,313.954,336.4546,DOWN,0
2020-04-07,325.52,342.71,349.6486,318.548,335.3836,UP,1
2020-04-08,329.67,330.31,349.6896,323.084,334.3402,UP,1
2020-04-09,336.65,334.61,349.7671,327.556,333.4202,UP,1
2020-04-13,338.85,336.71,349.8678,332.604,332.4998,UP,1
2020-04-14,348.79,344.71,350.0204,335.896,331.9842,DOWN,0
2020-04-15,344.29,346.02,350.1263,339.65,331.595,UP,1
2020-04-16,346.24,343.59,350.2648,342.964,331.2836,UP,1
2020-04-17,356.3,353.61,350.4278,346.894,331.0536,DOWN,0
2020-04-20,343.91,353.66,350.5211,347.906,330.6568,DOWN,0
2020-04-21,333.68,340.95,350.5635,344.884,330.102,UP,1
