ticker,MRK US Equity,MRK US Equity,MRK US Equity,MRK US Equity,MRK US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2019-04-24,71.257,71.257,70.2939,70.5419,76.5784,UP,1
2019-04-25,72.7922,71.114,70.3622,71.0034,76.5369,UP,1
2019-04-26,73.0687,73.0782,70.4305,71.6594,76.4913,UP,1
2019-04-29,73.2117,73.0306,70.5015,72.2925,76.4501,UP,1
2019-04-30,75.052,73.9555,70.578,73.0763,76.4291,UP,1
2019-05-01,75.0616,75.033,70.6535,73.8372,76.4192,UP,1
2019-05-02,75.8244,74.9567,70.7342,74.4437,76.4209,UP,1
2019-05-03,76.2821,75.8435,70.8175,75.0864,76.4242,DOWN,0
2019-05-06,75.7862,74.8804,70.8963,75.6013,76.3996,DOWN,0
2019-05-07,74.2797,75.2237,70.9697,75.4468,76.3523,UP,1
2019-05-08,74.5467,74.6897,71.0444,75.3438,76.3034,UP,1
2019-05-09,74.6897,74.0699,71.1189,75.1169,76.2598,DOWN,0
2019-05-10,74.5562,74.4513,71.1893,74.7717,76.2006,DOWN,0
2019-05-13,73.5836,73.2499,71.2498,74.3312,76.1152,UP,1
2019-05-14,73.822,74.0127,71.3137,74.2396,76.0399,UP,1
2019-05-15,73.9459,73.2975,71.3808,74.1195,75.9607,UP,1
2019-05-16,75.4525,74.1557,71.449,74.272,75.9297,DOWN,0
2019-05-17,75.0616,74.766,71.5103,74.3731,75.8967,UP,1
2019-05-20,75.2141,74.7183,71.5741,74.6992,75.8791,UP,1
2019-05-21,75.8053,75.4048,71.6422,75.0959,75.853,UP,1
2019-05-22,77.2165,75.6623,71.714,75.75,75.8482,UP,1
2019-05-23,77.2547,76.8542,71.7845,76.1104,75.8372,UP,1
2019-05-24,77.3977,77.5217,71.8541,76.5777,75.8311,DOWN,0
2019-05-28,76.53,77.5979,71.9188,76.8408,75.8061,DOWN,0
2019-05-29,75.6718,76.3965,71.9825,76.8141,75.7681,UP,1
2019-05-30,75.977,75.8625,72.0474,76.5662,75.7256,DOWN,0
2019-05-31,75.5288,75.6432,72.1069,76.2211,75.6709,UP,1
2019-06-03,76.53,75.9483,72.1727,76.0475,75.6196,UP,1
2019-06-04,77.3119,76.9972,72.2381,76.2039,75.5965,UP,1
2019-06-05,77.8935,77.5979,72.2993,76.6482,75.5839,DOWN,0
2019-06-06,77.6552,78.3417,72.3583,76.9839,75.5557,UP,1
2019-06-07,78.6278,78.0175,72.4169,77.6037,75.5589,UP,1
2019-06-10,78.6468,78.8375,72.4804,78.027,75.5561,UP,1
2019-06-11,79.1236,79.0378,72.5468,78.3894,75.5524,UP,1
2019-06-12,79.8197,79.2762,72.6171,78.7746,75.5603,DOWN,0
2019-06-13,79.0473,80.1534,72.6832,79.053,75.5543,DOWN,0
2019-06-14,78.9329,78.8661,72.7489,79.1141,75.5467,UP,1
2019-06-17,79.4287,78.8566,72.8189,79.2704,75.5744,UP,1
2019-06-18,80.5634,79.362,72.8936,79.5584,75.6381,UP,1
2019-06-19,81.393,80.3346,72.9738,79.8731,75.7222,DOWN,0
2019-06-20,80.6683,81.9842,73.0502,80.1973,75.7946,DOWN,0
2019-06-21,80.6397,80.5157,73.1294,80.5386,75.8662,UP,1
2019-06-24,81.536,81.0211,73.2099,80.9601,75.9743,DOWN,0
2019-06-25,81.2786,81.5741,73.2855,81.1031,76.0851,DOWN,0
2019-06-26,79.6576,81.2213,73.3517,80.756,76.1806,UP,1
2019-06-27,79.9341,79.7815,73.4197,80.6092,76.3002,UP,1
2019-06-28,79.9532,80.0676,73.4901,80.4719,76.4896,UP,1
2019-07-01,80.8113,80.4108,73.5611,80.3269,76.71,UP,1
2019-07-02,81.536,80.5348,73.6311,80.3784,76.9398,UP,1
2019-07-03,82.8614,82.0604,73.7118,81.0192,77.1744,DOWN,0
2019-07-05,81.6218,82.6516,73.7841,81.3567,77.3817,DOWN,0
2019-07-08,80.1343,81.0592,73.8491,81.393,77.5285,UP,1
2019-07-09,80.9162,80.325,73.92,81.414,77.6855,DOWN,0
2019-07-10,80.8781,80.859,73.9869,81.2824,77.8388,DOWN,0
2019-07-11,77.2356,79.6194,74.0341,80.1572,77.8825,DOWN,0
2019-07-12,76.0246,77.0926,74.0768,79.0378,77.9017,UP,1
2019-07-15,77.1975,76.8542,74.126,78.4504,77.9292,UP,1
2019-07-16,77.7982,77.5407,74.1797,77.8268,77.9595,UP,1
2019-07-17,78.1128,78.151,74.233,77.2737,78.0061,UP,1
2019-07-18,78.8471,78.5801,74.2891,77.596,78.0974,DOWN,0
2019-07-19,77.6075,78.8566,74.3361,77.9126,78.1586,DOWN,0
2019-07-22,77.4358,77.884,74.3812,77.9603,78.2135,UP,1
2019-07-23,78.2177,77.6933,74.432,78.0442,78.2868,DOWN,0
2019-07-24,77.9508,78.1891,74.4822,78.0118,78.3741,DOWN,0
2019-07-25,77.9508,77.6647,74.5333,77.8325,78.4567,DOWN,0
2019-07-26,77.6456,77.7846,74.5808,77.8401,78.5307,UP,1
2019-07-29,78.6564,78.2797,74.6292,78.0842,78.5948,UP,1
2019-07-30,79.4001,80.0866,74.6904,78.3207,78.6815,DOWN,0
2019-07-31,79.1331,79.0473,74.7601,78.5572,78.7599,UP,1
2019-08-01,79.8006,79.1999,74.8262,78.9272,78.8398,UP,1
2019-08-02,80.5443,79.9818,74.8978,79.5069,78.9064,DOWN,0
2019-08-05,79.2571,79.9532,74.9545,79.627,78.9464,UP,1
2019-08-06,80.4299,79.2571,75.0143,79.833,79.0071,DOWN,0
2019-08-07,80.3346,80.2964,75.0717,80.0733,79.0832,UP,1
2019-08-08,80.7923,80.8113,75.1307,80.2716,79.1856,UP,1
2019-08-09,81.5455,81.1451,75.1924,80.4719,79.2969,DOWN,0
2019-08-12,81.0688,81.269,75.254,80.8342,79.4077,UP,1
2019-08-13,82.0795,81.4883,75.3281,81.1641,79.5187,DOWN,0
2019-08-14,79.5241,81.4025,75.3922,81.002,79.563,UP,1
2019-08-15,79.5813,79.6385,75.4545,80.7598,79.5967,UP,1
2019-08-16,81.1069,80.5253,75.5194,80.6721,79.6658,UP,1
2019-08-19,82.1844,81.6123,75.5829,80.8952,79.7369,DOWN,0
2019-08-20,81.6695,82.0128,75.6403,80.8132,79.7973,UP,1
2019-08-21,82.8709,82.2798,75.706,81.4826,79.8723,DOWN,0
2019-08-22,82.6898,82.7184,75.7749,82.1043,79.9297,DOWN,0
2019-08-23,80.9925,82.213,75.8313,82.0814,79.9686,UP,1
2019-08-26,81.8888,81.412,75.8912,82.0223,80.0277,DOWN,0
2019-08-27,81.5455,82.4037,75.941,81.9975,80.0701,UP,1
2019-08-28,82.4609,81.2976,75.9934,81.9155,80.108,UP,1
2019-08-29,82.6898,83.0235,76.0499,81.9155,80.1339,DOWN,0
2019-08-30,82.4514,83.0712,76.1061,82.2073,80.1696,UP,1
2019-09-03,82.623,82.2321,76.1635,82.3541,80.2093,DOWN,0
2019-09-04,82.0509,83.0903,76.2205,82.4552,80.2196,UP,1
2019-09-05,82.0986,82.6135,76.2742,82.3827,80.236,UP,1
2019-09-06,82.5467,82.5181,76.3243,82.3541,80.2938,DOWN,0
2019-09-09,79.5908,82.48,76.3583,81.782,80.2869,DOWN,0
2019-09-10,77.8935,78.561,76.3912,80.8361,80.2457,UP,1
2019-09-11,79.0664,78.0556,76.43,80.2392,80.2108,UP,1
2019-09-12,79.4383,79.6004,76.4712,79.7071,80.1688,DOWN,0
2019-09-13,78.7708,79.1141,76.5053,78.952,80.087,DOWN,0
2019-09-16,78.2177,78.6182,76.5325,78.6773,80.0189,UP,1
2019-09-17,78.6754,78.3131,76.5576,78.8337,79.9898,UP,1
2019-09-18,79.1617,78.828,76.582,78.8528,79.9547,UP,1
2019-09-19,80.0676,79.1617,76.6041,78.9787,79.9385,UP,1
2019-09-20,81.2023,80.8018,76.6324,79.4649,80.0178,DOWN,0
2019-09-23,80.4395,80.9639,76.6617,79.9093,80.1061,DOWN,0
2019-09-24,79.7148,80.6206,76.6867,80.1172,80.1564,DOWN,0
2019-09-25,79.238,79.5908,76.7171,80.1324,80.1852,UP,1
2019-09-26,79.9818,79.7338,76.7479,80.1153,80.2226,DOWN,0
2019-09-27,79.0568,79.9818,76.7755,79.6862,80.2268,UP,1
2019-09-30,80.2678,79.3462,76.8049,79.6518,80.28,DOWN,0
2019-10-01,79.7243,80.2678,76.8269,79.6537,80.3258,DOWN,0
2019-10-02,77.8268,79.2094,76.8514,79.3715,80.318,UP,1
2019-10-03,78.8947,78.1224,76.8872,79.1541,80.3369,UP,1
2019-10-04,81.0497,79.5431,76.9381,79.5527,80.3988,DOWN,0
2019-10-07,80.4681,81.0783,76.9887,79.5927,80.4553,DOWN,0
2019-10-08,79.4192,79.8959,77.0354,79.5317,80.4705,UP,1
2019-10-09,80.2678,80.2583,77.0892,80.0199,80.4879,DOWN,0
2019-10-10,79.8673,80.2297,77.1493,80.2144,80.5026,UP,1
2019-10-11,80.4204,80.3822,77.1986,80.0886,80.515,UP,1
2019-10-14,80.7541,80.449,77.243,80.1458,80.5192,UP,1
2019-10-15,81.0879,80.9544,77.2891,80.4795,80.5558,DOWN,0
2019-10-16,80.5253,81.1069,77.3274,80.531,80.5577,DOWN,0
2019-10-17,79.9055,80.4967,77.3666,80.5386,80.5491,UP,1
2019-10-18,80.7446,79.8197,77.4173,80.6035,80.5482,DOWN,0
2019-10-21,80.592,81.0211,77.4566,80.571,80.5291,DOWN,0
2019-10-22,77.5217,78.1891,77.4846,79.8578,80.4581,UP,1
2019-10-23,79.0187,77.5121,77.5174,79.5565,80.3969,DOWN,0
2019-10-24,78.7422,79.2475,77.5516,79.3238,80.3813,DOWN,0
2019-10-25,78.437,78.4466,77.5887,78.8623,80.3584,DOWN,0
2019-10-28,78.3798,78.8852,77.6235,78.4199,80.3039,UP,1
2019-10-29,81.1451,80.1439,77.6794,79.1446,80.2831,UP,1
2019-10-30,82.213,81.0497,77.7353,79.7834,80.2939,UP,1
2019-10-31,82.6326,82.0986,77.7928,80.5615,80.2892,DOWN,0
2019-11-01,80.9925,83.0235,77.8373,81.0726,80.2552,DOWN,0
2019-11-04,80.0008,81.6123,77.8756,81.3968,80.2354,DOWN,0
2019-11-05,79.0664,79.7815,77.9094,80.9811,80.179,UP,1
2019-11-06,79.381,79.6766,77.9466,80.4147,80.1357,DOWN,0
2019-11-07,79.0282,79.362,77.9929,79.6938,80.067,UP,1
2019-11-08,79.7052,79.0568,78.0436,79.4363,80.0073,DOWN,0
2019-11-11,79.4096,79.2952,78.093,79.3181,79.9465,UP,1
2019-11-12,80.2106,79.6957,78.1449,79.547,79.8982,UP,1
2019-11-13,80.8781,80.6206,78.1995,79.8464,79.8748,DOWN,0
2019-11-14,80.6206,80.9734,78.2478,80.1648,79.8452,UP,1
2019-11-15,80.9544,80.7541,78.2881,80.4147,79.8134,DOWN,0
2019-11-18,80.2201,80.7255,78.3227,80.5768,79.826,UP,1
2019-11-19,80.716,80.4776,78.3584,80.6778,79.8824,UP,1
2019-11-20,81.3072,80.6016,78.396,80.7637,79.9272,UP,1
2019-11-21,81.4883,81.7172,78.4372,80.9372,79.9682,DOWN,0
2019-11-22,81.4788,81.6695,78.475,81.0421,80.0224,UP,1
2019-11-25,81.7172,82.0414,78.5179,81.3415,80.0924,UP,1
2019-11-26,83.281,82.0032,78.5599,81.8545,80.1845,UP,1
2019-11-27,83.5384,83.3382,78.6009,82.3007,80.272,DOWN,0
2019-11-29,83.1284,83.1189,78.6401,82.6287,80.3332,DOWN,0
2019-12-02,82.9949,83.4717,78.6746,82.932,80.3691,UP,1
2019-12-03,83.3191,82.6516,78.7134,83.2524,80.4267,UP,1
2019-12-04,84.5492,83.4621,78.7575,83.506,80.5234,UP,1
2019-12-05,84.6254,84.6064,78.8,83.7234,80.6311,UP,1
2019-12-06,84.7208,84.8638,78.8385,84.0419,80.7259,DOWN,0
2019-12-09,84.5968,84.7685,78.8783,84.3623,80.8367,UP,1
2019-12-10,84.9592,84.4824,78.9182,84.6903,80.9305,DOWN,0
2019-12-11,84.8447,84.9973,78.958,84.7494,81.0329,UP,1
2019-12-12,85.4073,84.902,78.9975,84.9058,81.1845,DOWN,0
2019-12-13,85.045,85.0545,79.0334,84.9706,81.3075,UP,1
2019-12-16,85.1403,85.4836,79.0712,85.0793,81.3894,DOWN,0
2019-12-17,84.8829,85.1785,79.1061,85.0641,81.4777,UP,1
2019-12-18,85.455,85.1975,79.1483,85.1861,81.5984,UP,1
2019-12-19,85.8078,85.7125,79.1938,85.2662,81.7092,UP,1
2019-12-20,87.3239,87.2095,79.25,85.722,81.8583,UP,1
2019-12-23,87.4765,87.5623,79.3018,86.1892,81.9994,DOWN,0
2019-12-24,87.1904,87.3811,79.3505,86.6507,82.1281,DOWN,0
2019-12-26,87.0951,87.343,79.3969,86.9787,82.2483,UP,1
2019-12-27,87.2476,87.4193,79.4446,87.2667,82.3827,DOWN,0
2019-12-30,86.7995,87.2762,79.4897,87.1618,82.5206,DOWN,0
2019-12-31,86.7232,86.6946,79.5355,87.0112,82.6402,UP,1
2020-01-02,87.7625,86.8471,79.5838,87.1256,82.7836,DOWN,0
2020-01-03,87.0092,86.4657,79.6275,87.1084,82.9734,UP,1
2020-01-06,87.3811,86.9902,79.669,87.1351,83.1406,DOWN,0
2020-01-07,85.0545,86.5802,79.7019,86.7861,83.2668,DOWN,0
2020-01-08,84.4824,84.9496,79.7317,86.338,83.3878,UP,1
2020-01-09,85.2262,84.8161,79.7625,85.8307,83.5247,UP,1
2020-01-10,85.3692,85.5504,79.797,85.5027,83.6092,DOWN,0
2020-01-13,85.3501,85.3596,79.8298,85.0965,83.6719,UP,1
2020-01-14,85.7506,85.1213,79.862,85.2357,83.7343,UP,1
2020-01-15,87.2858,85.9127,79.9013,85.7964,83.8601,DOWN,0
2020-01-16,86.9425,87.5909,79.9393,86.1396,83.999,DOWN,0
2020-01-17,86.7423,87.0379,79.9765,86.4142,84.1525,DOWN,0
2020-01-21,85.7887,86.5039,80.0152,86.502,84.2806,DOWN,0
2020-01-22,85.4836,85.9794,80.0557,86.4486,84.4097,DOWN,0
2020-01-23,84.4443,85.4931,80.092,85.8803,84.5045,DOWN,0
2020-01-24,81.9842,84.511,80.1167,84.8886,84.556,UP,1
2020-01-27,82.0986,81.1451,80.1419,83.9599,84.5938,UP,1
2020-01-28,82.2416,82.4228,80.1724,83.2504,84.621,UP,1
2020-01-29,83.1856,82.5754,80.2097,82.7908,84.6723,DOWN,0
2020-01-30,82.48,82.9091,80.2477,82.398,84.7029,DOWN,0
2020-01-31,81.4693,82.3656,80.2852,82.295,84.7278,UP,1
2020-02-03,83.281,82.0414,80.3492,82.5315,84.7791,UP,1
2020-02-04,84.2536,84.3203,80.4215,82.9339,84.8381,DOWN,0
2020-02-05,81.8411,80.7446,80.4805,82.665,84.8451,DOWN,0
2020-02-06,81.6981,82.0223,80.5333,82.5086,84.8495,DOWN,0
2020-02-07,81.126,81.8983,80.5827,82.44,84.8377,UP,1
2020-02-10,81.679,81.126,80.6271,82.1196,84.8056,DOWN,0
2020-02-11,81.2881,81.8697,80.6682,81.5265,84.7606,DOWN,0
2020-02-12,79.381,81.0879,80.6991,81.0345,84.6857,DOWN,0
2020-02-13,78.1605,79.0759,80.7146,80.3269,84.589,UP,1
2020-02-14,78.8089,78.4084,80.7333,79.8635,84.4988,DOWN,0
2020-02-18,78.6278,79.0282,80.7473,79.2533,84.3804,DOWN,0
2020-02-19,78.1891,79.2189,80.7569,78.6335,84.2517,UP,1
2020-02-20,78.6564,78.3989,80.7712,78.4885,84.1304,DOWN,0
2020-02-21,78.5133,78.3703,80.7924,78.5591,84.0087,DOWN,0
2020-02-24,77.5503,76.8637,80.8074,78.3074,83.8605,DOWN,0
2020-02-25,76.5395,77.741,80.8167,77.8897,83.6944,DOWN,0
2020-02-26,76.2249,76.9114,80.825,77.4969,83.5108,DOWN,0
2020-02-27,74.4513,76.9591,80.8294,76.6559,83.2989,DOWN,0
2020-02-28,73.002,73.1164,80.8252,75.5536,83.0561,UP,1
2020-03-02,77.5884,73.5455,80.8435,75.5612,82.9102,DOWN,0
2020-03-03,75.4525,77.617,80.8435,75.3438,82.7102,UP,1
2020-03-04,79.1141,77.7124,80.8637,75.9216,82.5763,DOWN,0
2020-03-05,77.7887,77.741,80.8766,76.5891,82.3856,UP,1
2020-03-06,78.3798,76.2535,80.8895,77.6647,82.2037,DOWN,0
2020-03-09,75.2904,74.375,80.8798,77.2051,81.9657,UP,1
2020-03-10,78.2082,76.7398,80.8846,77.7562,81.7879,DOWN,0
2020-03-11,75.5669,76.12,80.8755,77.0468,81.5543,DOWN,0
2020-03-12,70.99,70.9423,80.8478,75.6871,81.2381,UP,1
2020-03-13,73.1831,72.6778,80.8353,74.6477,80.9673,DOWN,0
2020-03-16,66.6705,67.481,80.7888,72.9238,80.5455,UP,1
2020-03-17,71.0186,68.3201,80.7662,71.4858,80.2257,DOWN,0
2020-03-18,68.3011,68.1294,80.7251,70.0327,79.8441,DOWN,0
2020-03-19,67.4429,68.0341,80.6757,69.3232,79.4918,UP,1
2020-03-20,68.0436,66.3177,80.6265,68.2953,79.1631,DOWN,0
2020-03-23,63.3141,67.0043,80.5548,67.6241,78.7248,UP,1
2020-03-24,65.841,65.7838,80.4908,66.5885,78.3343,DOWN,0
2020-03-25,65.0495,65.2307,80.4229,65.9382,77.9282,UP,1
2020-03-26,70.1128,64.9733,80.3778,66.4722,77.6155,DOWN,0
2020-03-27,68.3964,68.4632,80.3207,66.5428,77.2377,UP,1
2020-03-30,73.3738,70.1986,80.2923,68.5547,76.9663,DOWN,0
2020-03-31,73.3643,72.7064,80.2645,70.0594,76.6988,DOWN,0
2020-04-01,70.3702,71.1903,80.2192,71.1235,76.3904,UP,1
2020-04-02,73.2975,72.4489,80.1829,71.7605,76.1467,DOWN,0
2020-04-03,72.7064,72.735,80.1394,72.6224,75.9119,UP,1
2020-04-06,76.5777,74.6897,80.119,73.2632,75.8038,DOWN,0
2020-04-07,74.909,77.884,80.0903,73.5722,75.66,UP,1
2020-04-08,77.8268,75.5002,80.0718,75.0635,75.5717,UP,1
2020-04-09,78.6564,77.3977,80.0587,76.1352,75.4811,DOWN,0
2020-04-13,76.797,78.0175,80.0444,76.9534,75.3675,UP,1
2020-04-14,78.9901,78.5038,80.0396,77.4358,75.3179,DOWN,0
2020-04-15,78.2559,77.4549,80.0312,78.1052,75.2174,UP,1
2020-04-16,79.1427,78.8089,80.0228,78.3684,75.1152,UP,1
2020-04-17,79.5813,80.0485,80.013,78.5534,75.07,DOWN,0
2020-04-20,79.238,78.971,79.9949,79.0416,75.0208,DOWN,0
2020-04-21,74.909,77.8268,79.9614,78.2254,74.8964,UP,1
2020-04-22,76.263,75.5193,79.942,77.8268,74.7881,UP,1
2020-04-23,77.1212,76.4632,79.923,77.4225,74.7048,UP,1
2020-04-24,77.6456,77.8077,79.9069,77.0354,74.67,UP,1
2020-04-27,80.0771,77.4549,79.9211,77.2032,74.7084,DOWN,0
2020-04-28,77.4072,77.4072,79.928,77.7028,74.6803,DOWN,0
2020-04-29,77.0163,78.3703,79.9271,77.8535,74.6481,DOWN,0
2020-04-30,75.6528,76.1104,79.9163,77.5598,74.5974,DOWN,0
2020-05-01,74.0604,75.1951,79.8961,76.8428,74.5055,DOWN,0
2020-05-04,73.288,74.3941,79.8683,75.4849,74.401,UP,1
2020-05-05,74.3846,73.6599,79.8522,74.8804,74.3376,DOWN,0
2020-05-06,73.5359,74.7088,79.8327,74.1843,74.2776,DOWN,0
2020-05-07,72.0866,73.4215,79.802,73.4711,74.1948,UP,1
2020-05-08,72.8494,72.9447,79.7765,73.2289,74.1628,UP,1
2020-05-11,74.2892,72.4966,79.7582,73.4291,74.1885,DOWN,0
2020-05-12,73.6027,74.5181,79.738,73.2728,74.1088,UP,1
2020-05-13,74.2701,73.0973,79.7161,73.4196,74.0852,UP,1
2020-05-14,76.3298,73.6885,79.7007,74.2682,74.0295,DOWN,0
2020-05-15,76.0723,76.387,79.6854,74.9128,73.9951,DOWN,0
2020-05-18,76.0151,77.2356,79.6665,75.258,73.9478,DOWN,0
2020-05-19,73.9459,75.7767,79.6335,75.3266,73.921,DOWN,0
2020-05-20,73.3166,74.4036,79.6038,75.1359,73.8231,DOWN,0
2020-05-21,72.9924,73.1927,79.5666,74.4685,73.7716,DOWN,0
2020-05-22,72.8208,72.6301,79.529,73.8182,73.8083,UP,1
2020-05-26,73.6694,74.6229,79.4934,73.349,73.818,UP,1
2020-05-27,73.9459,73.4215,79.4554,73.349,73.9635,UP,1
2020-05-28,75.3667,74.9471,79.4269,73.7591,74.0504,UP,1
2020-05-29,76.9686,75.7672,79.4013,74.5543,74.2238,DOWN,0
2020-06-01,75.8625,76.4537,79.383,75.1626,74.3922,UP,1
2020-06-02,77.083,75.8435,79.3706,75.8454,74.573,UP,1
2020-06-03,78.2463,77.2356,79.3562,76.7054,74.8716,DOWN,0
2020-06-04,77.76,77.4931,79.3341,77.1841,75.11,UP,1
2020-06-05,78.437,78.294,79.318,77.4778,75.3778,UP,1
2020-06-08,79.0473,77.3786,79.2988,78.1148,75.5564,DOWN,0
2020-06-09,78.437,79.3238,79.2776,78.3856,75.7573,DOWN,0
2020-06-10,77.9698,78.6087,79.2625,78.3303,75.8492,DOWN,0
2020-06-11,73.7552,77.0544,79.2218,77.5293,75.857,DOWN,0
2020-06-12,72.754,74.2701,79.1778,76.3927,75.9047,DOWN,0
2020-06-15,70.58,71.4286,79.1184,74.6992,75.8503,UP,1
2020-06-16,73.3929,71.8768,79.072,73.6904,75.8641,DOWN,0
2020-06-17,72.7445,73.7648,79.0234,72.6453,75.7874,DOWN,0
2020-06-18,72.6778,72.1152,78.9737,72.4298,75.7428,UP,1
2020-06-19,74.2797,73.5455,78.9348,72.735,75.6718,DOWN,0
2020-06-22,73.1831,73.7743,78.8903,73.2556,75.5624,UP,1
2020-06-23,73.5359,73.8983,78.8452,73.2842,75.4971,DOWN,0
2020-06-24,72.344,73.164,78.809,73.2041,75.3642,UP,1
2020-06-25,73.0115,72.1342,78.7846,73.2708,75.2593,DOWN,0
2020-06-26,71.6956,72.8017,78.7477,72.754,75.1104,UP,1
2020-06-29,72.5824,72.3726,78.7134,72.6339,74.9704,UP,1
2020-06-30,73.7362,73.1831,78.6883,72.6739,74.8604,UP,1
2020-07-01,74.4895,73.8315,78.6696,73.103,74.852,UP,1
2020-07-02,75.1188,74.9185,78.6518,73.5245,74.8291,UP,1
2020-07-06,75.8816,75.5574,78.6354,74.3617,74.8043,DOWN,0
2020-07-07,75.0616,75.3286,78.6104,74.8575,74.7526,DOWN,0
2020-07-08,74.2987,74.9757,78.5759,74.97,74.6371,DOWN,0
2020-07-09,73.1259,74.3178,78.5393,74.6973,74.5514,UP,1
2020-07-10,73.164,73.1831,78.5066,74.3064,74.4744,UP,1
2020-07-13,73.7552,73.4215,78.4791,73.8811,74.4364,UP,1
2020-07-14,74.6134,73.9364,78.4523,73.7915,74.4475,UP,1
2020-07-15,75.7481,75.5574,78.4358,74.0813,74.4967,DOWN,0
2020-07-16,75.71,76.0723,78.413,74.5982,74.5232,UP,1
2020-07-17,76.1581,76.0151,78.3951,75.197,74.5756,DOWN,0
2020-07-20,75.7195,76.1581,78.3846,75.5898,74.6483,DOWN,0
2020-07-21,75.2237,76.0151,78.3662,75.7119,74.6958,DOWN,0
2020-07-22,75.1188,75.6337,78.3366,75.586,74.7124,DOWN,0
2020-07-23,74.4322,75.4716,78.3064,75.3305,74.729,DOWN,0
2020-07-24,73.5169,74.232,78.2769,74.8022,74.7139,UP,1
2020-07-27,75.2618,72.8589,78.2519,74.7107,74.6926,UP,1
2020-07-28,75.9865,75.5097,78.2325,74.8632,74.6908,DOWN,0
2020-07-29,75.6623,75.5669,78.2087,74.9719,74.6838,DOWN,0
2020-07-30,75.319,75.0711,78.1815,75.1493,74.7112,UP,1
2020-07-31,76.5109,77.1307,78.1586,75.7481,74.7751,UP,1
2020-08-03,78.704,78.3322,78.1495,76.4366,74.8894,DOWN,0
2020-08-04,77.8745,78.7136,78.1394,76.8141,74.9904,DOWN,0
2020-08-05,77.8459,78.2559,78.1249,77.2509,75.074,DOWN,0
2020-08-06,77.2833,77.6742,78.1083,77.6437,75.1407,DOWN,0
2020-08-07,77.2547,77.0354,78.107,77.7925,75.1785,DOWN,0
2020-08-10,77.1498,77.2451,78.0976,77.4816,75.1821,DOWN,0
2020-08-11,77.1498,77.9508,78.0897,77.3367,75.2078,UP,1
2020-08-12,78.8375,77.5884,78.0917,77.535,75.2429,UP,1
2020-08-13,79.6576,78.3131,78.0981,78.0099,75.2712,DOWN,0
2020-08-14,79.6004,79.505,78.0903,78.479,75.308,UP,1
2020-08-17,80.8209,80.3632,78.0834,79.2132,75.3556,DOWN,0
2020-08-18,80.6302,80.9448,78.0734,79.9093,75.3873,UP,1
2020-08-19,81.0783,80.6302,78.0738,80.3575,75.4401,DOWN,0
2020-08-20,81.0783,80.859,78.0792,80.6416,75.5023,DOWN,0
2020-08-21,81.0306,81.1451,78.089,80.9277,75.6478,UP,1
2020-08-24,81.4502,81.2404,78.0994,81.0535,75.8217,UP,1
2020-08-25,81.6981,81.9174,78.1127,81.2671,76.0441,DOWN,0
2020-08-26,81.5646,81.3453,78.122,81.3644,76.2075,UP,1
2020-08-27,81.8316,81.4788,78.1341,81.515,76.3893,DOWN,0
2020-08-28,81.6695,81.8888,78.1414,81.6428,76.5691,DOWN,0
2020-08-31,81.3072,81.6218,78.1436,81.6142,76.7096,DOWN,0
2020-09-01,80.5062,81.3834,78.143,81.3758,76.8561,UP,1
2020-09-02,82.89,80.5539,78.1527,81.6409,77.0432,DOWN,0
2020-09-03,81.5169,83.6147,78.1591,81.578,77.2266,DOWN,0
2020-09-04,81.2786,81.5741,78.162,81.4998,77.392,DOWN,0
2020-09-08,79.4573,81.946,78.1527,81.1298,77.5472,UP,1
2020-09-09,80.9353,79.8769,78.1499,81.2156,77.7143,DOWN,0
2020-09-10,79.6862,80.7923,78.141,80.5749,77.8333,UP,1
2020-09-11,80.5539,79.9436,78.1352,80.3822,77.9546,DOWN,0
2020-09-14,80.2487,80.2869,78.12,80.1763,78.0572,UP,1
2020-09-15,80.2964,80.7923,78.1038,80.3441,78.1455,UP,1
2020-09-16,81.5932,80.5729,78.0961,80.4757,78.2761,UP,1
2020-09-17,81.66,81.412,78.0894,80.8704,78.4233,UP,1
2020-09-18,81.8221,81.5932,78.082,81.1241,78.5972,DOWN,0
2020-09-21,79.2666,80.9734,78.0555,80.9277,78.7193,DOWN,0
2020-09-22,79.0854,79.238,78.0278,80.6855,78.8259,DOWN,0
2020-09-23,78.7899,79.2285,77.9982,80.1248,78.9094,UP,1
2020-09-24,79.2857,78.2845,77.9716,79.6499,78.9802,DOWN,0
2020-09-25,79.0759,78.3322,77.9422,79.1007,79.0475,DOWN,0
2020-09-28,78.9138,79.3334,77.9126,79.0301,79.1026,DOWN,0
2020-09-29,78.0938,78.8328,77.876,78.8318,79.1501,UP,1
2020-09-30,79.095,78.437,77.8462,78.8928,79.2275,DOWN,0
2020-10-01,77.8459,79.3143,77.8098,78.6049,79.2821,DOWN,0
2020-10-02,77.0449,77.0449,77.7706,78.1987,79.3343,UP,1
2020-10-05,77.4645,77.4549,77.7306,77.9088,79.4133,DOWN,0
2020-10-06,75.9293,77.3596,77.6812,77.4759,79.4266,UP,1
2020-10-07,76.3202,76.3679,77.6262,76.9209,79.4333,UP,1
2020-10-08,76.7398,76.654,77.5725,76.6997,79.4548,DOWN,0
