ticker,LYB US Equity,LYB US Equity,LYB US Equity,LYB US Equity,LYB US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2015-02-27,85.91,86.88,89.024,82.1978,94.8178,UP,1
2015-03-02,86.1,85.55,87.934,82.4888,94.7655,UP,1
2015-03-03,86.49,85.64,86.968,82.7066,94.7217,UP,1
2015-03-04,87.24,85.99,86.498,82.8662,94.6772,UP,1
2015-03-05,87.98,87.08,86.744,82.9858,94.6331,DOWN,0
2015-03-06,87.4,86.49,87.042,83.1116,94.5851,UP,1
2015-03-09,87.6,87.5,87.342,83.2196,94.5323,DOWN,0
2015-03-10,84.38,86.34,86.92,83.281,94.4657,UP,1
2015-03-11,85.11,84.64,86.494,83.3636,94.3974,UP,1
2015-03-12,86.02,85.2,86.102,83.4694,94.3351,DOWN,0
2015-03-13,83.72,85.29,85.366,83.5318,94.2588,UP,1
2015-03-16,85.27,83.93,84.9,83.6494,94.1834,DOWN,0
2015-03-17,82.66,84.25,84.556,83.7012,94.0988,UP,1
2015-03-18,86.81,82.4,84.896,83.9166,94.0319,DOWN,0
2015-03-19,85.02,85.9,84.696,84.1284,93.9575,UP,1
2015-03-20,85.53,85.57,85.058,84.3348,93.8845,UP,1
2015-03-23,86.38,86.13,85.28,84.498,93.8212,DOWN,0
2015-03-24,86.04,86.71,85.956,84.6392,93.7564,DOWN,0
2015-03-25,85.4,86.47,85.674,84.8242,93.6888,UP,1
2015-03-26,87.86,86.0,86.242,85.0754,93.6284,DOWN,0
2015-03-27,86.56,88.46,86.448,85.3194,93.5652,UP,1
2015-03-30,87.77,87.28,86.726,85.5694,93.5077,UP,1
2015-03-31,87.8,87.04,87.078,85.7286,93.4519,UP,1
2015-04-01,88.63,88.33,87.724,85.9424,93.4007,DOWN,0
2015-04-02,87.98,88.32,87.748,86.0744,93.3467,UP,1
2015-04-06,90.95,88.3,88.626,86.2652,93.3066,UP,1
2015-04-07,91.83,90.52,89.438,86.4858,93.2718,DOWN,0
2015-04-08,91.26,92.05,90.13,86.7256,93.2273,DOWN,0
2015-04-09,90.74,91.59,90.552,86.967,93.1774,UP,1
2015-04-10,91.41,91.28,91.238,87.266,93.134,DOWN,0
2015-04-13,91.1,91.72,91.268,87.5326,93.0966,UP,1
2015-04-14,93.3,91.72,91.562,87.8168,93.0706,UP,1
2015-04-15,96.52,93.92,92.614,88.1072,93.0688,DOWN,0
2015-04-16,95.91,96.48,93.648,88.2874,93.0601,DOWN,0
2015-04-17,95.65,94.91,94.496,88.4934,93.0458,UP,1
2015-04-20,96.35,95.93,95.546,88.6674,93.0338,UP,1
2015-04-21,96.55,96.35,96.196,88.862,93.0182,UP,1
2015-04-22,97.11,96.58,96.314,89.0374,93.012,UP,1
2015-04-23,97.57,96.98,96.646,89.2246,93.0115,UP,1
2015-04-24,100.83,100.61,97.682,89.4976,93.0215,UP,1
2015-04-27,103.53,101.4,99.118,89.7722,93.0467,UP,1
2015-04-28,104.14,102.24,100.636,90.0552,93.0716,UP,1
2015-04-29,104.45,102.52,102.104,90.3454,93.0989,DOWN,0
2015-04-30,103.52,104.1,103.294,90.626,93.1242,UP,1
2015-05-01,104.5,104.31,104.028,90.8912,93.1494,DOWN,0
2015-05-04,103.87,104.75,104.096,91.1592,93.1711,DOWN,0
2015-05-05,102.97,104.28,103.862,91.3876,93.1808,UP,1
2015-05-06,103.26,104.25,103.624,91.6264,93.191,DOWN,0
2015-05-07,101.79,101.38,103.278,91.8704,93.1892,UP,1
2015-05-08,103.83,107.03,103.144,92.212,93.1959,DOWN,0
2015-05-11,103.42,103.84,103.054,92.5622,93.2009,DOWN,0
2015-05-12,103.23,103.15,103.106,92.9048,93.1796,UP,1
2015-05-13,104.4,103.36,103.334,93.263,93.1533,DOWN,0
2015-05-14,104.21,104.9,103.818,93.6024,93.1329,UP,1
2015-05-15,104.74,103.77,104.0,93.9376,93.1157,DOWN,0
2015-05-18,104.4,104.2,104.196,94.2776,93.1065,DOWN,0
2015-05-19,101.23,103.56,103.796,94.5502,93.0799,UP,1
2015-05-20,101.81,101.51,103.278,94.8988,93.0457,UP,1
2015-05-21,103.42,101.9,103.12,95.265,93.026,DOWN,0
2015-05-22,102.9,103.12,102.752,95.6026,92.9956,DOWN,0
2015-05-26,100.62,101.88,101.996,95.9406,92.959,UP,1
2015-05-27,101.34,100.73,102.018,96.262,92.9239,UP,1
2015-05-28,101.46,99.64,101.948,96.638,92.8898,DOWN,0
2015-05-29,101.1,101.12,101.484,96.9238,92.8508,UP,1
2015-06-01,101.43,101.79,101.19,97.252,92.8087,UP,1
2015-06-02,102.32,101.36,101.53,97.5878,92.7714,UP,1
2015-06-03,102.78,103.03,101.818,97.9158,92.7323,DOWN,0
2015-06-04,99.48,100.84,101.422,98.1846,92.6739,UP,1
2015-06-05,99.68,99.27,101.138,98.4702,92.6113,DOWN,0
2015-06-08,99.48,99.78,100.748,98.7026,92.5478,UP,1
2015-06-09,101.83,100.3,100.65,99.008,92.4955,UP,1
2015-06-10,104.06,103.0,100.906,99.3338,92.4551,UP,1
2015-06-11,104.32,104.26,101.874,99.6642,92.4119,DOWN,0
2015-06-12,104.28,103.95,102.794,99.9772,92.3703,DOWN,0
2015-06-15,103.87,103.06,103.672,100.295,92.3217,UP,1
2015-06-16,104.67,103.39,104.24,100.5694,92.2776,DOWN,0
2015-06-17,103.64,105.22,104.156,100.8056,92.2241,UP,1
2015-06-18,104.82,104.51,104.256,101.0768,92.1772,DOWN,0
2015-06-19,103.94,104.52,104.188,101.3408,92.1258,UP,1
2015-06-22,104.96,104.97,104.406,101.6118,92.0814,DOWN,0
2015-06-23,104.45,105.0,104.362,101.8788,92.0307,UP,1
2015-06-24,104.81,104.65,104.596,102.109,91.9847,UP,1
2015-06-25,106.13,105.17,104.858,102.3012,91.9502,DOWN,0
2015-06-26,104.63,105.73,104.996,102.4756,91.9061,DOWN,0
2015-06-29,101.62,102.64,104.328,102.595,91.8481,UP,1
2015-06-30,103.52,102.37,104.142,102.7384,91.8073,DOWN,0
2015-07-01,101.06,104.15,103.392,102.8286,91.7533,UP,1
2015-07-02,101.65,101.5,102.496,102.9194,91.7037,DOWN,0
2015-07-06,98.75,100.0,101.32,102.943,91.6396,DOWN,0
2015-07-07,97.62,98.8,100.52,102.8788,91.5589,DOWN,0
2015-07-08,95.07,96.45,98.83,102.7096,91.4643,UP,1
2015-07-09,97.31,96.82,98.08,102.573,91.3878,UP,1
2015-07-10,98.38,98.52,97.426,102.4516,91.3281,UP,1
2015-07-13,99.45,99.13,97.566,102.3702,91.2656,UP,1
2015-07-14,101.12,99.34,98.266,102.3026,91.2209,DOWN,0
2015-07-15,100.3,100.98,99.312,102.2312,91.1562,UP,1
2015-07-16,100.75,100.75,100.0,102.1868,91.0934,DOWN,0
2015-07-17,97.5,100.43,99.824,102.0716,91.0376,DOWN,0
2015-07-20,96.23,97.05,99.18,101.9604,90.9938,DOWN,0
2015-07-21,96.06,96.37,98.168,101.805,90.9591,DOWN,0
2015-07-22,95.71,95.95,97.25,101.6508,90.929,DOWN,0
2015-07-23,93.8,96.09,95.86,101.4622,90.8886,DOWN,0
2015-07-24,90.37,93.985,94.434,101.1816,90.8438,DOWN,0
2015-07-27,89.85,89.04,93.158,100.8944,90.7801,UP,1
2015-07-28,92.46,93.24,92.438,100.6488,90.7465,UP,1
2015-07-29,93.76,92.95,92.048,100.436,90.7401,UP,1
2015-07-30,94.15,93.8,92.118,100.2944,90.7779,DOWN,0
2015-07-31,93.83,94.94,92.81,100.1348,90.8201,DOWN,0
2015-08-03,90.07,93.35,92.854,99.8678,90.8408,UP,1
2015-08-04,91.56,90.53,92.674,99.641,90.852,UP,1
2015-08-05,91.64,92.45,92.25,99.4614,90.862,DOWN,0
2015-08-06,90.18,91.4,91.456,99.2382,90.8528,DOWN,0
2015-08-07,86.99,89.8,90.088,98.9488,90.8118,UP,1
2015-08-10,91.42,87.5,90.358,98.7552,90.8015,DOWN,0
2015-08-11,89.36,89.27,89.918,98.5138,90.7767,UP,1
2015-08-12,89.38,87.93,89.466,98.255,90.7616,DOWN,0
2015-08-13,89.28,89.49,89.286,97.985,90.7721,DOWN,0
2015-08-14,87.11,89.09,89.31,97.7376,90.7615,UP,1
2015-08-17,87.32,86.76,88.49,97.4904,90.7441,DOWN,0
2015-08-18,86.18,87.19,87.854,97.2244,90.72,DOWN,0
2015-08-19,84.93,85.31,86.964,96.8864,90.6865,DOWN,0
2015-08-20,83.91,84.48,85.89,96.4834,90.6599,DOWN,0
2015-08-21,80.25,82.86,84.518,96.002,90.6408,DOWN,0
2015-08-24,77.25,75.0,82.504,95.4614,90.6008,UP,1
2015-08-25,77.72,81.75,80.812,94.9384,90.5579,UP,1
2015-08-26,80.9,80.77,80.006,94.463,90.5251,UP,1
2015-08-27,85.26,83.0,80.276,94.0954,90.5113,UP,1
2015-08-28,85.43,84.02,81.312,93.7076,90.4957,DOWN,0
2015-08-31,85.38,83.24,82.938,93.3364,90.4797,DOWN,0
2015-09-01,81.55,82.31,83.704,92.8682,90.4477,UP,1
2015-09-02,82.76,82.98,84.076,92.4344,90.4199,DOWN,0
2015-09-03,82.69,83.34,83.562,91.992,90.3948,DOWN,0
2015-09-04,80.25,80.82,82.526,91.4744,90.3509,UP,1
2015-09-08,83.17,81.89,82.084,91.0452,90.32,DOWN,0
2015-09-09,83.12,85.01,82.398,90.6752,90.2835,UP,1
2015-09-10,84.11,82.88,82.668,90.287,90.248,DOWN,0
2015-09-11,83.77,83.49,82.884,89.9412,90.2141,DOWN,0
2015-09-14,82.39,83.68,83.312,89.556,90.1728,UP,1
2015-09-15,83.78,82.8,83.434,89.2566,90.144,UP,1
2015-09-16,87.3,84.3,84.27,89.0502,90.1862,DOWN,0
2015-09-17,86.2,86.27,84.688,88.8728,90.2331,DOWN,0
2015-09-18,85.69,84.53,85.072,88.6404,90.2764,UP,1
2015-09-21,86.76,86.22,85.946,88.408,90.3166,DOWN,0
2015-09-22,84.93,85.02,86.176,88.1176,90.3356,DOWN,0
2015-09-23,83.2,84.93,85.356,87.7592,90.3477,UP,1
2015-09-24,83.85,82.16,84.886,87.4302,90.3785,UP,1
2015-09-25,84.51,85.05,84.65,87.1054,90.4076,DOWN,0
2015-09-28,80.6,83.49,83.418,86.7674,90.4375,UP,1
2015-09-29,80.96,80.84,82.624,86.462,90.4658,UP,1
2015-09-30,83.36,82.33,82.656,86.208,90.5295,UP,1
2015-10-01,85.98,84.72,83.082,86.0134,90.6061,UP,1
2015-10-02,88.43,83.93,83.866,85.906,90.6905,UP,1
2015-10-05,90.55,89.49,85.856,85.9096,90.7652,UP,1
2015-10-06,93.63,90.88,88.39,85.9852,90.8371,UP,1
2015-10-07,95.59,95.23,90.836,86.0478,90.905,UP,1
2015-10-08,97.5,95.57,93.14,86.1226,90.987,DOWN,0
2015-10-09,95.45,98.15,94.544,86.1486,91.0532,DOWN,0
2015-10-12,92.68,94.71,94.97,86.1256,91.1101,DOWN,0
2015-10-13,92.28,92.13,94.7,86.1698,91.1666,UP,1
2015-10-14,94.15,92.5,94.412,86.2216,91.2337,DOWN,0
2015-10-15,93.4,93.75,93.592,86.2568,91.2977,UP,1
2015-10-16,94.16,94.66,93.334,86.3364,91.3715,DOWN,0
2015-10-19,93.36,93.45,93.47,86.4638,91.438,DOWN,0
2015-10-20,93.34,93.33,93.682,86.5022,91.5245,DOWN,0
2015-10-21,91.25,93.93,93.102,86.54,91.6086,UP,1
2015-10-22,94.51,93.27,93.324,86.6426,91.7051,DOWN,0
2015-10-23,94.16,95.16,93.324,86.7402,91.7848,DOWN,0
2015-10-26,92.41,93.84,93.134,86.8462,91.8519,DOWN,0
2015-10-27,90.43,91.39,92.552,86.9084,91.9233,UP,1
2015-10-28,92.15,90.91,92.732,87.0278,92.0076,DOWN,0
2015-10-29,92.0,91.58,92.23,87.1692,92.0958,UP,1
2015-10-30,92.91,92.28,91.98,87.3492,92.184,UP,1
2015-11-02,93.62,92.69,92.222,87.6166,92.2529,UP,1
2015-11-03,95.31,93.59,93.198,87.9778,92.3397,UP,1
2015-11-04,95.42,95.58,93.852,88.3318,92.4099,DOWN,0
2015-11-05,94.99,94.83,94.45,88.6136,92.4778,UP,1
2015-11-06,96.18,94.55,95.104,88.832,92.5547,DOWN,0
2015-11-09,94.49,95.78,95.278,89.0132,92.6308,DOWN,0
2015-11-10,93.47,94.33,94.91,89.175,92.7048,DOWN,0
2015-11-11,92.53,93.78,94.332,89.3946,92.7852,DOWN,0
2015-11-12,90.05,90.75,93.344,89.5404,92.8466,UP,1
2015-11-13,91.78,90.1,92.464,89.7222,92.91,UP,1
2015-11-16,94.42,91.85,92.45,90.0056,92.9721,DOWN,0
2015-11-17,93.99,94.0,92.554,90.222,93.0076,UP,1
2015-11-18,95.07,94.38,93.062,90.461,93.0562,DOWN,0
2015-11-19,93.12,94.85,93.676,90.6412,93.0835,UP,1
2015-11-20,93.29,93.45,93.978,90.8316,93.1159,UP,1
2015-11-23,94.42,93.62,93.978,91.0722,93.1463,UP,1
2015-11-24,96.32,94.27,94.444,91.323,93.1868,DOWN,0
2015-11-25,95.95,96.02,94.62,91.496,93.2307,DOWN,0
2015-11-27,95.16,94.48,95.028,91.6752,93.2575,UP,1
2015-11-30,95.82,95.61,95.534,91.8778,93.2866,UP,1
2015-12-01,97.08,96.0,96.066,92.0842,93.3223,DOWN,0
2015-12-02,95.08,96.37,95.818,92.2872,93.3503,UP,1
2015-12-03,95.17,95.66,95.662,92.5266,93.3699,UP,1
2015-12-04,96.33,94.94,95.896,92.7762,93.3992,DOWN,0
2015-12-07,90.49,95.5,94.83,92.8958,93.3939,DOWN,0
2015-12-08,87.37,88.7,92.888,93.0312,93.3742,UP,1
2015-12-09,88.83,88.25,91.638,93.1886,93.3704,DOWN,0
2015-12-10,87.5,88.3,90.104,93.2714,93.3741,DOWN,0
2015-12-11,85.58,86.0,87.954,93.2634,93.3725,UP,1
2015-12-14,85.72,85.34,87.0,93.2092,93.3706,UP,1
2015-12-15,88.05,86.96,87.136,93.1592,93.3784,UP,1
2015-12-16,88.93,88.61,87.156,93.0652,93.3868,DOWN,0
2015-12-17,87.69,89.3,87.194,92.9072,93.3854,DOWN,0
2015-12-18,87.53,87.44,87.584,92.7078,93.386,DOWN,0
2015-12-21,86.98,87.97,87.836,92.5384,93.3829,UP,1
2015-12-22,87.09,88.06,87.644,92.4266,93.3965,UP,1
2015-12-23,89.75,88.165,87.808,92.376,93.4197,DOWN,0
2015-12-24,88.17,89.45,87.904,92.2564,93.4304,DOWN,0
2015-12-28,86.92,87.71,87.782,92.1268,93.4464,UP,1
2015-12-29,88.66,87.77,88.118,92.0168,93.4634,DOWN,0
2015-12-30,87.76,88.07,88.252,91.9048,93.4889,DOWN,0
2015-12-31,86.9,87.0,87.682,91.776,93.4893,UP,1
2016-01-04,87.18,86.28,87.484,91.6946,93.5001,UP,1
2016-01-05,87.64,87.82,87.628,91.5572,93.5107,DOWN,0
2016-01-06,83.51,85.11,86.598,91.3442,93.4963,DOWN,0
2016-01-07,80.09,82.38,85.064,91.0978,93.4666,DOWN,0
2016-01-08,79.59,80.52,83.602,90.881,93.4375,DOWN,0
2016-01-11,76.33,78.83,81.432,90.5646,93.3799,UP,1
2016-01-12,78.15,77.44,79.534,90.2876,93.3378,DOWN,0
2016-01-13,74.94,79.75,77.82,89.9282,93.2737,UP,1
2016-01-14,76.37,74.91,77.076,89.5832,93.2165,DOWN,0
2016-01-15,74.98,74.72,76.154,89.1766,93.1483,DOWN,0
2016-01-19,73.98,75.02,75.684,88.7478,93.0783,DOWN,0
2016-01-20,72.34,71.74,74.522,88.2948,92.9852,UP,1
2016-01-21,74.59,72.43,74.452,87.863,92.899,UP,1
2016-01-22,78.49,77.43,74.876,87.543,92.8352,DOWN,0
2016-01-25,75.84,78.5,75.048,87.1904,92.7607,UP,1
2016-01-26,77.62,76.44,75.776,86.8922,92.6917,DOWN,0
2016-01-27,76.71,77.21,76.65,86.6254,92.6198,UP,1
2016-01-28,77.39,78.75,77.21,86.3376,92.5402,UP,1
2016-01-29,77.97,77.51,77.106,86.0086,92.4475,DOWN,0
2016-02-01,77.25,77.59,77.388,85.6738,92.3542,DOWN,0
2016-02-02,75.2,75.23,76.904,85.2764,92.2519,UP,1
2016-02-03,75.48,75.39,76.658,84.9236,92.1476,UP,1
2016-02-04,79.66,75.82,77.112,84.651,92.0631,UP,1
2016-02-05,79.75,78.84,77.468,84.3576,91.9763,DOWN,0
2016-02-08,75.72,78.31,77.162,83.9456,91.8671,DOWN,0
2016-02-09,75.72,75.0,77.266,83.541,91.7415,DOWN,0
2016-02-10,75.02,75.59,77.174,83.1382,91.599,DOWN,0
2016-02-11,73.43,73.3,75.928,82.6904,91.4454,UP,1
2016-02-12,76.46,74.87,75.27,82.278,91.3055,UP,1
2016-02-16,77.93,77.61,75.712,81.935,91.1775,UP,1
2016-02-17,79.1,79.0,76.388,81.6136,91.0505,UP,1
2016-02-18,80.2,79.5,77.424,81.291,90.9322,DOWN,0
2016-02-19,78.14,79.66,78.366,81.044,90.808,UP,1
2016-02-22,80.56,79.69,79.186,80.9078,90.6945,DOWN,0
2016-02-23,77.0,80.09,79.0,80.6712,90.5706,UP,1
2016-02-24,78.25,76.0,78.83,80.4862,90.4427,DOWN,0
2016-02-25,78.18,77.46,78.426,80.3382,90.3165,UP,1
2016-02-26,80.17,80.64,78.832,80.2272,90.2012,UP,1
2016-02-29,80.21,80.52,78.762,80.0704,90.0802,UP,1
2016-03-01,80.89,81.09,79.54,79.9096,89.9636,DOWN,0
2016-03-02,80.43,81.36,79.976,79.7644,89.8421,DOWN,0
2016-03-03,79.9,80.17,80.32,79.6118,89.7196,UP,1
2016-03-04,82.0,80.39,80.686,79.5122,89.6234,UP,1
2016-03-07,84.24,82.12,81.492,79.4552,89.5356,DOWN,0
2016-03-08,80.58,83.19,81.43,79.2718,89.4214,UP,1
2016-03-09,82.59,81.95,81.862,79.1602,89.3198,UP,1
2016-03-10,84.98,82.68,82.878,79.1214,89.2416,UP,1
2016-03-11,87.48,86.49,83.974,79.0978,89.1723,DOWN,0
2016-03-14,84.75,86.81,84.076,79.0376,89.0888,DOWN,0
2016-03-15,84.22,83.7,84.804,78.984,89.0044,UP,1
2016-03-16,86.33,83.3,85.552,78.967,88.9289,UP,1
2016-03-17,88.6,86.55,86.276,78.9862,88.8603,DOWN,0
2016-03-18,87.62,89.72,86.304,79.0684,88.7845,DOWN,0
2016-03-21,86.2,87.62,86.594,79.1906,88.7181,DOWN,0
2016-03-22,86.07,85.79,86.964,79.3202,88.65,DOWN,0
2016-03-23,84.71,85.85,86.64,79.4878,88.5762,UP,1
2016-03-24,85.37,83.61,85.994,79.6322,88.4939,DOWN,0
2016-03-28,85.11,85.53,85.492,79.8356,88.3991,UP,1
2016-03-29,85.19,84.38,85.29,80.012,88.3035,UP,1
2016-03-30,85.9,85.9,85.256,80.2304,88.2116,DOWN,0
2016-03-31,85.58,86.07,85.43,80.4624,88.1201,UP,1
2016-04-01,86.83,84.5,85.722,80.7522,88.0309,DOWN,0
2016-04-04,86.16,86.74,85.932,80.9836,87.9435,DOWN,0
2016-04-05,84.87,84.87,85.868,81.1112,87.8438,UP,1
2016-04-06,86.23,85.11,85.934,81.319,87.7552,DOWN,0
2016-04-07,84.39,85.39,85.696,81.4544,87.6524,DOWN,0
2016-04-08,83.87,85.77,85.104,81.5976,87.5495,UP,1
2016-04-11,85.19,84.69,84.91,81.7536,87.4514,UP,1
2016-04-12,87.88,85.82,85.512,81.9518,87.3601,UP,1
2016-04-13,88.4,88.69,85.946,82.1748,87.279,DOWN,0
2016-04-14,88.4,89.37,86.748,82.4388,87.2129,DOWN,0
2016-04-15,88.15,88.75,87.604,82.6922,87.136,UP,1
2016-04-18,88.48,86.75,88.262,82.8686,87.0731,UP,1
2016-04-19,91.1,89.13,88.906,83.0956,87.0204,DOWN,0
2016-04-20,90.44,90.81,89.314,83.39,86.9788,UP,1
2016-04-21,90.69,90.89,89.772,83.6894,86.9442,DOWN,0
2016-04-22,90.2,93.15,90.182,83.993,86.9198,DOWN,0
2016-04-25,88.25,89.17,90.136,84.2894,86.8745,UP,1
2016-04-26,89.64,88.85,89.844,84.553,86.8308,DOWN,0
2016-04-27,89.16,89.55,89.588,84.7776,86.7794,DOWN,0
2016-04-28,86.36,88.36,88.722,84.9228,86.7056,DOWN,0
2016-04-29,82.67,85.66,87.216,84.9722,86.6174,UP,1
2016-05-02,83.82,83.0,86.33,85.0858,86.5328,DOWN,0
2016-05-03,82.97,82.61,84.996,85.134,86.4601,DOWN,0
2016-05-04,81.4,82.1,83.444,85.222,86.386,UP,1
2016-05-05,81.62,81.92,82.496,85.2894,86.3138,UP,1
2016-05-06,82.1,81.44,82.382,85.3678,86.2457,DOWN,0
2016-05-09,81.16,81.54,81.85,85.3876,86.1825,UP,1
2016-05-10,82.32,81.36,81.72,85.4298,86.1423,DOWN,0
2016-05-11,81.87,82.33,81.814,85.4494,86.1024,DOWN,0
2016-05-12,81.25,83.23,81.74,85.4658,86.0463,DOWN,0
2016-05-13,80.72,81.03,81.464,85.4822,85.9811,UP,1
2016-05-16,83.27,81.05,81.886,85.5076,85.9267,UP,1
2016-05-17,83.89,83.06,82.2,85.5006,85.877,DOWN,0
2016-05-18,81.62,83.15,82.15,85.5214,85.8348,DOWN,0
2016-05-19,80.83,81.57,82.066,85.4862,85.7811,DOWN,0
2016-05-20,80.44,80.7,82.01,85.3954,85.7251,DOWN,0
2016-05-23,80.1,80.12,81.376,85.2478,85.6747,UP,1
2016-05-24,80.45,80.39,80.688,85.1618,85.642,UP,1
2016-05-25,82.71,81.21,80.906,85.1316,85.5985,DOWN,0
2016-05-26,81.37,82.99,81.014,85.0324,85.5585,UP,1
2016-05-27,81.4,81.12,81.206,84.8884,85.5186,DOWN,0
2016-05-31,81.36,81.87,81.458,84.7632,85.479,UP,1
2016-06-01,82.5,80.7,81.868,84.6892,85.456,DOWN,0
2016-06-02,80.58,81.89,81.442,84.5794,85.4223,DOWN,0
2016-06-03,79.76,80.31,81.12,84.4804,85.3902,UP,1
2016-06-06,81.51,80.41,81.142,84.4032,85.3731,UP,1
2016-06-07,82.31,81.87,81.332,84.3472,85.3651,UP,1
2016-06-08,82.35,82.73,81.302,84.2904,85.3756,DOWN,0
2016-06-09,79.92,81.61,81.17,84.1708,85.3889,UP,1
2016-06-10,80.47,79.11,81.312,84.0686,85.4027,DOWN,0
2016-06-13,79.22,79.66,80.854,83.9164,85.3943,DOWN,0
2016-06-14,78.65,79.0,80.122,83.7662,85.3612,UP,1
2016-06-15,79.11,79.04,79.474,83.651,85.3296,DOWN,0
2016-06-16,79.09,78.32,79.308,83.5082,85.2982,UP,1
2016-06-17,80.05,79.18,79.224,83.4214,85.2907,DOWN,0
2016-06-20,79.61,80.88,79.302,83.3362,85.2749,DOWN,0
2016-06-21,78.91,79.86,79.354,83.2106,85.256,UP,1
2016-06-22,78.97,79.57,79.326,83.0324,85.2496,UP,1
2016-06-23,79.05,78.63,79.318,82.8454,85.229,DOWN,0
2016-06-24,74.91,77.39,78.29,82.5756,85.188,DOWN,0
2016-06-27,71.32,73.77,76.632,82.239,85.124,UP,1
2016-06-28,72.34,72.79,75.318,81.9162,85.0669,UP,1
2016-06-29,74.01,73.75,74.326,81.5744,85.025,UP,1
2016-06-30,74.42,74.51,73.4,81.254,84.9782,UP,1
2016-07-01,74.69,74.6,73.356,80.934,84.9151,DOWN,0
2016-07-05,72.85,73.88,73.662,80.587,84.8484,UP,1
2016-07-06,73.11,72.71,73.816,80.2842,84.7855,UP,1
2016-07-07,74.52,73.64,73.918,79.9818,84.7243,UP,1
2016-07-08,76.74,75.46,74.382,79.7334,84.6833,DOWN,0
2016-07-11,75.96,77.15,74.636,79.5254,84.6471,UP,1
2016-07-12,77.46,76.62,75.558,79.4212,84.6152,DOWN,0
2016-07-13,76.76,77.52,76.288,79.28,84.5764,UP,1
2016-07-14,77.61,78.0,76.906,79.1728,84.5615,UP,1
2016-07-15,77.91,77.97,77.14,79.103,84.5462,UP,1
2016-07-18,78.5,77.55,77.648,79.0406,84.5219,UP,1
2016-07-19,78.74,78.2,77.904,78.9734,84.4857,UP,1
2016-07-20,79.48,78.56,78.448,78.9398,84.441,DOWN,0
2016-07-21,79.09,79.14,78.744,78.8752,84.3837,DOWN,0
2016-07-22,78.16,79.09,78.794,78.801,84.3063,UP,1
2016-07-25,78.87,77.99,78.868,78.7534,84.2227,DOWN,0
2016-07-26,78.85,78.77,78.89,78.716,84.1295,DOWN,0
2016-07-27,78.14,78.97,78.622,78.6134,84.0429,UP,1
2016-07-28,79.02,77.9,78.608,78.516,83.9746,DOWN,0
2016-07-29,75.26,76.25,78.028,78.3888,83.8895,DOWN,0
2016-08-01,74.89,75.26,77.232,78.27,83.7932,DOWN,0
2016-08-02,71.97,74.53,75.856,78.1006,83.6861,UP,1
2016-08-03,73.56,72.06,74.94,77.9698,83.5831,UP,1
2016-08-04,74.34,73.46,74.004,77.8476,83.488,UP,1
2016-08-05,74.5,74.64,73.852,77.6834,83.3938,UP,1
2016-08-08,75.42,74.77,73.958,77.5644,83.3146,DOWN,0
2016-08-09,74.55,75.64,74.474,77.4274,83.2148,DOWN,0
2016-08-10,74.4,74.9,74.642,77.2882,83.116,UP,1
2016-08-11,76.63,74.73,75.1,77.1708,83.0371,DOWN,0
2016-08-12,75.33,75.51,75.266,77.0658,82.9616,UP,1
2016-08-15,77.49,75.49,75.68,77.0204,82.8883,DOWN,0
2016-08-16,76.8,77.73,76.13,76.9262,82.8123,UP,1
2016-08-17,77.19,76.54,76.688,76.8238,82.7337,UP,1
2016-08-18,78.11,77.43,76.984,76.739,82.6562,UP,1
2016-08-19,79.87,77.78,77.892,76.738,82.579,DOWN,0
2016-08-22,78.43,79.27,78.08,76.6972,82.494,UP,1
2016-08-23,78.97,79.19,78.514,76.6922,82.4139,DOWN,0
2016-08-24,78.09,78.71,78.694,76.681,82.3235,UP,1
2016-08-25,78.94,78.1,78.86,76.6776,82.2457,UP,1
2016-08-26,79.17,79.37,78.72,76.6792,82.1742,UP,1
2016-08-29,79.67,79.08,78.968,76.6716,82.1099,UP,1
2016-08-30,79.94,78.51,79.162,76.6782,82.0594,DOWN,0
2016-08-31,78.89,79.53,79.322,76.6778,81.9949,DOWN,0
2016-09-01,78.48,78.87,79.23,76.668,81.9152,UP,1
2016-09-02,79.72,79.23,79.34,76.6814,81.8439,DOWN,0
2016-09-06,79.47,79.66,79.3,76.7726,81.7659,UP,1
2016-09-07,79.5,79.21,79.212,76.9362,81.6978,DOWN,0
2016-09-08,78.53,79.59,79.14,77.06,81.624,DOWN,0
2016-09-09,76.19,78.22,78.682,77.1036,81.5328,UP,1
2016-09-12,76.75,75.73,78.088,77.1502,81.435,DOWN,0
2016-09-13,74.47,75.83,77.088,77.1458,81.3276,UP,1
2016-09-14,75.46,74.53,76.28,77.198,81.2291,UP,1
2016-09-15,76.52,75.46,75.878,77.2662,81.1326,UP,1
2016-09-16,77.12,75.92,76.064,77.3182,81.0328,UP,1
2016-09-19,78.44,77.87,76.402,77.3522,80.9496,DOWN,0
2016-09-20,77.54,78.71,77.016,77.3838,80.8614,UP,1
2016-09-21,78.14,78.1,77.552,77.3974,80.7705,UP,1
2016-09-22,78.18,78.65,77.884,77.4258,80.7089,DOWN,0
2016-09-23,77.39,77.84,77.938,77.4214,80.659,DOWN,0
2016-09-26,76.49,77.34,77.548,77.393,80.5973,UP,1
2016-09-27,77.78,76.15,77.596,77.3786,80.5487,UP,1
