ticker,WDC US Equity,WDC US Equity,WDC US Equity,WDC US Equity,WDC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-06-15,3.47,3.2,4.6296,3.418,4.7222,DOWN,0
2001-06-18,3.1,3.37,4.616,3.316,4.7018,DOWN,0
2001-06-19,3.1,3.2,4.6022,3.236,4.6838,UP,1
2001-06-20,3.21,3.08,4.5895,3.22,4.6672,UP,1
2001-06-21,3.43,3.24,4.5766,3.262,4.6424,DOWN,0
2001-06-22,3.38,3.44,4.5642,3.244,4.6142,DOWN,0
2001-06-25,3.2,3.41,4.5511,3.264,4.578,UP,1
2001-06-26,3.4,3.3,4.539,3.324,4.5412,UP,1
2001-06-27,3.45,3.46,4.5278,3.372,4.5092,UP,1
2001-06-28,3.65,3.47,4.5195,3.416,4.4754,UP,1
2001-06-29,3.95,3.58,4.514,3.53,4.447,DOWN,0
2001-07-02,3.47,3.95,4.5051,3.584,4.414,UP,1
2001-07-03,3.53,3.52,4.4958,3.61,4.384,UP,1
2001-07-05,3.54,3.47,4.486,3.628,4.3528,DOWN,0
2001-07-06,3.27,3.52,4.4746,3.552,4.3138,UP,1
2001-07-09,3.35,3.27,4.4613,3.432,4.2796,DOWN,0
2001-07-10,3.12,3.32,4.4469,3.362,4.241,UP,1
2001-07-11,3.14,3.17,4.4345,3.284,4.1974,UP,1
2001-07-12,3.19,3.2,4.4226,3.214,4.1514,DOWN,0
2001-07-13,3.19,3.2,4.413,3.198,4.108,DOWN,0
2001-07-16,3.16,3.25,4.4035,3.16,4.0634,DOWN,0
2001-07-17,3.13,3.2,4.3919,3.162,4.0194,DOWN,0
2001-07-18,3.13,3.14,4.3782,3.16,3.9754,UP,1
2001-07-19,3.17,3.14,4.365,3.156,3.934,UP,1
2001-07-20,3.2,3.18,4.3532,3.158,3.8958,DOWN,0
2001-07-23,3.1,3.23,4.338,3.146,3.8568,DOWN,0
2001-07-24,2.95,3.1,4.3197,3.11,3.8164,UP,1
2001-07-25,3.0,2.95,4.304,3.084,3.7774,UP,1
2001-07-26,3.35,3.05,4.2899,3.12,3.7446,UP,1
2001-07-27,3.43,3.4,4.277,3.166,3.7082,DOWN,0
2001-07-30,3.36,3.4,4.2663,3.218,3.6736,UP,1
2001-07-31,3.51,3.6,4.2576,3.33,3.6434,UP,1
2001-08-01,3.76,3.59,4.2486,3.482,3.6166,DOWN,0
2001-08-02,3.69,3.8,4.2389,3.55,3.592,UP,1
2001-08-03,3.79,3.74,4.2313,3.622,3.5704,UP,1
2001-08-06,4.01,3.75,4.2264,3.752,3.5526,DOWN,0
2001-08-07,3.93,4.0,4.2201,3.836,3.5338,DOWN,0
2001-08-08,3.72,3.9,4.2124,3.828,3.5182,UP,1
2001-08-09,3.79,3.7,4.2036,3.848,3.5096,DOWN,0
2001-08-10,3.69,3.83,4.1936,3.828,3.4972,UP,1
2001-08-13,3.72,3.65,4.1815,3.77,3.4828,DOWN,0
2001-08-14,3.7,3.74,4.17,3.724,3.4694,DOWN,0
2001-08-15,3.56,3.69,4.1578,3.692,3.4528,UP,1
2001-08-16,3.65,3.55,4.1467,3.664,3.4448,DOWN,0
2001-08-17,3.64,3.6,4.1349,3.654,3.4376,DOWN,0
2001-08-20,3.62,3.67,4.1243,3.634,3.4304,DOWN,0
2001-08-21,3.5,3.61,4.1115,3.594,3.4282,UP,1
2001-08-22,3.69,3.56,4.1002,3.62,3.432,DOWN,0
2001-08-23,3.59,3.62,4.0885,3.608,3.438,UP,1
2001-08-24,3.63,3.59,4.0776,3.606,3.4462,DOWN,0
2001-08-27,3.53,3.56,4.0652,3.588,3.4474,DOWN,0
2001-08-28,3.49,3.5,4.0539,3.586,3.4552,DOWN,0
2001-08-29,3.37,3.44,4.043,3.522,3.4606,DOWN,0
2001-08-30,3.21,3.27,4.0331,3.446,3.4606,DOWN,0
2001-08-31,3.18,3.25,4.0221,3.356,3.4556,DOWN,0
2001-09-04,3.06,3.17,4.0093,3.262,3.4492,UP,1
2001-09-05,3.57,3.06,3.9993,3.278,3.4566,DOWN,0
2001-09-06,3.2,3.3,3.9875,3.244,3.4526,UP,1
2001-09-07,3.27,3.18,3.9754,3.256,3.449,DOWN,0
2001-09-10,3.27,3.27,3.9639,3.274,3.4414,DOWN,0
2001-09-17,2.87,3.0,3.9514,3.236,3.4198,DOWN,0
2001-09-18,2.75,2.9,3.9383,3.072,3.4054,UP,1
2001-09-19,2.8,2.79,3.927,2.992,3.3908,DOWN,0
2001-09-20,2.54,2.7,3.9184,2.846,3.3708,DOWN,0
2001-09-21,2.21,2.1,3.912,2.634,3.3496,UP,1
2001-09-24,2.35,2.31,3.9075,2.53,3.3296,UP,1
2001-09-25,2.37,2.45,3.9028,2.454,3.3146,DOWN,0
2001-09-26,2.1,2.4,3.902,2.314,3.2938,DOWN,0
2001-09-27,2.05,2.02,3.8998,2.216,3.271,UP,1
2001-09-28,2.17,2.05,3.8984,2.208,3.2506,UP,1
2001-10-01,2.44,2.16,3.8984,2.226,3.2362,DOWN,0
2001-10-02,2.38,2.44,3.8975,2.228,3.2212,UP,1
2001-10-03,2.8,2.5,3.8953,2.368,3.2146,DOWN,0
2001-10-04,2.7,2.95,3.8916,2.498,3.2052,DOWN,0
2001-10-05,2.65,2.65,3.8902,2.594,3.1942,DOWN,0
2001-10-08,2.59,2.6,3.889,2.624,3.184,DOWN,0
2001-10-09,2.48,2.6,3.8877,2.644,3.1746,UP,1
2001-10-10,2.5,2.48,3.8871,2.584,3.1646,UP,1
2001-10-11,2.7,2.47,3.8884,2.584,3.1516,DOWN,0
2001-10-12,2.6,2.75,3.8898,2.574,3.135,DOWN,0
2001-10-15,2.54,2.55,3.8894,2.564,3.1186,UP,1
2001-10-16,2.55,2.55,3.8881,2.578,3.0994,UP,1
2001-10-17,2.65,2.55,3.8888,2.608,3.0772,UP,1
2001-10-18,2.75,2.67,3.8907,2.618,3.0584,UP,1
2001-10-19,3.1,2.8,3.8937,2.718,3.0446,UP,1
2001-10-22,3.13,3.11,3.8972,2.836,3.027,UP,1
2001-10-23,3.24,3.12,3.9018,2.974,3.0132,UP,1
2001-10-24,3.5,3.3,3.9052,3.144,3.0088,DOWN,0
2001-10-25,3.33,3.5,3.9056,3.26,2.9996,UP,1
2001-10-26,3.49,3.43,3.9068,3.338,2.9956,DOWN,0
2001-10-29,3.27,3.53,3.9069,3.366,2.9866,UP,1
2001-10-30,3.4,3.25,3.9061,3.398,2.9806,DOWN,0
2001-10-31,3.35,3.44,3.9038,3.368,2.9764,UP,1
2001-11-01,3.4,3.45,3.9011,3.382,2.9714,UP,1
2001-11-02,3.99,3.45,3.902,3.482,2.9784,DOWN,0
2001-11-05,3.83,3.99,3.9021,3.594,2.9826,UP,1
2001-11-06,4.0,3.8,3.903,3.714,2.9926,DOWN,0
2001-11-07,3.95,3.95,3.9034,3.834,2.9978,UP,1
2001-11-08,4.25,3.91,3.9062,4.004,3.011,DOWN,0
2001-11-09,4.07,4.29,3.9047,4.02,3.0198,UP,1
2001-11-12,4.23,4.12,3.9015,4.1,3.0338,UP,1
2001-11-13,4.27,4.25,3.8969,4.154,3.0494,UP,1
2001-11-14,4.38,4.3,3.8947,4.24,3.0696,DOWN,0
2001-11-15,4.24,4.38,3.8953,4.238,3.0902,DOWN,0
2001-11-16,4.17,4.28,3.8937,4.258,3.11,UP,1
2001-11-19,4.35,4.25,3.8915,4.282,3.1358,DOWN,0
2001-11-20,3.92,4.3,3.8847,4.212,3.1428,UP,1
2001-11-21,4.31,4.02,3.8808,4.198,3.165,UP,1
2001-11-23,4.55,4.37,3.8801,4.26,3.1906,UP,1
2001-11-26,4.94,4.51,3.8808,4.414,3.224,DOWN,0
2001-11-27,4.64,4.84,3.8811,4.472,3.2594,DOWN,0
2001-11-28,4.42,4.6,3.8814,4.572,3.2928,UP,1
2001-11-29,4.53,4.4,3.8826,4.616,3.3274,UP,1
2001-11-30,4.71,4.57,3.8851,4.648,3.3708,DOWN,0
2001-12-03,4.64,4.5,3.884,4.588,3.4194,UP,1
2001-12-04,4.73,4.64,3.8826,4.606,3.467,UP,1
2001-12-05,4.86,4.73,3.8824,4.694,3.5168,UP,1
2001-12-06,5.25,4.88,3.8825,4.838,3.5798,UP,1
2001-12-07,5.62,5.26,3.8857,5.02,3.6512,DOWN,0
2001-12-10,5.41,5.3,3.8902,5.174,3.716,UP,1
2001-12-11,6.0,5.4,3.8987,5.428,3.7872,UP,1
2001-12-12,6.14,6.0,3.9076,5.684,3.8624,DOWN,0
2001-12-13,6.05,6.1,3.9164,5.844,3.9274,DOWN,0
2001-12-14,5.72,6.05,3.9226,5.864,3.9878,UP,1
2001-12-17,5.99,5.74,3.9311,5.98,4.0546,UP,1
2001-12-18,6.24,6.13,3.9417,6.028,4.1276,DOWN,0
2001-12-19,5.92,6.05,3.952,5.984,4.1964,DOWN,0
2001-12-20,5.52,5.82,3.9601,5.878,4.2568,UP,1
2001-12-21,6.1,6.0,3.9716,5.954,4.3248,DOWN,0
2001-12-24,6.1,6.12,3.9814,5.976,4.3948,UP,1
2001-12-26,6.45,6.14,3.9916,6.018,4.473,UP,1
2001-12-27,6.78,6.49,4.0035,6.19,4.5576,DOWN,0
2001-12-28,6.5,6.75,4.015,6.386,4.6346,DOWN,0
2001-12-31,6.27,6.4,4.0258,6.42,4.705,DOWN,0
2002-01-02,6.14,6.37,4.0375,6.428,4.7658,DOWN,0
2002-01-03,6.14,6.18,4.049,6.366,4.826,UP,1
2002-01-04,6.45,6.15,4.0606,6.3,4.8902,UP,1
2002-01-07,6.86,6.49,4.0748,6.372,4.9574,UP,1
2002-01-08,7.0,6.88,4.0885,6.518,5.0308,UP,1
2002-01-09,7.5,7.1,4.1065,6.79,5.111,DOWN,0
2002-01-10,7.35,7.5,4.1234,7.032,5.1926,UP,1
2002-01-11,7.4,7.35,4.1404,7.222,5.2726,DOWN,0
2002-01-14,6.83,7.4,4.1535,7.216,5.3422,UP,1
2002-01-15,6.98,6.83,4.1674,7.212,5.4138,UP,1
2002-01-16,7.01,6.85,4.1805,7.114,5.4742,DOWN,0
2002-01-17,6.95,7.05,4.1936,7.034,5.5366,DOWN,0
2002-01-18,6.46,6.5,4.2031,6.846,5.5858,UP,1
2002-01-22,6.99,6.98,4.2142,6.878,5.6466,UP,1
2002-01-23,7.05,7.0,4.2255,6.892,5.7026,UP,1
2002-01-24,7.11,7.22,4.2398,6.912,5.7634,DOWN,0
2002-01-25,6.89,7.05,4.255,6.9,5.8166,DOWN,0
2002-01-28,6.79,6.86,4.2684,6.966,5.867,UP,1
2002-01-29,6.85,6.89,4.2826,6.938,5.9164,DOWN,0
2002-01-30,6.49,6.85,4.2949,6.826,5.9614,DOWN,0
2002-01-31,6.25,6.49,4.3028,6.654,6.003,DOWN,0
2002-02-01,5.72,6.2,4.3074,6.42,6.0304,DOWN,0
2002-02-04,5.53,5.79,4.31,6.168,6.0626,UP,1
2002-02-05,5.62,5.55,4.3119,5.922,6.0888,UP,1
2002-02-06,5.85,5.72,4.3159,5.794,6.1148,UP,1
2002-02-07,5.94,6.15,4.3189,5.732,6.1348,DOWN,0
2002-02-08,5.74,6.04,4.3208,5.736,6.1568,UP,1
2002-02-11,6.25,5.78,4.3264,5.88,6.1934,DOWN,0
2002-02-12,6.2,6.23,4.3323,5.996,6.2268,DOWN,0
2002-02-13,6.0,6.2,4.3368,6.026,6.2526,UP,1
2002-02-14,6.13,6.0,4.3413,6.064,6.2824,DOWN,0
2002-02-15,5.98,6.1,4.3459,6.112,6.3074,DOWN,0
2002-02-19,5.35,5.88,4.3474,5.932,6.3172,UP,1
2002-02-20,6.25,5.4,4.3521,5.942,6.3372,DOWN,0
2002-02-21,5.81,6.15,4.3537,5.904,6.341,DOWN,0
2002-02-22,5.7,5.6,4.3554,5.818,6.3468,UP,1
2002-02-25,5.89,5.75,4.3579,5.8,6.3446,UP,1
2002-02-26,6.04,5.88,4.3614,5.938,6.3426,UP,1
2002-02-27,6.22,6.0,4.3659,5.932,6.346,DOWN,0
2002-02-28,5.81,6.2,4.3687,5.932,6.3478,UP,1
2002-03-01,6.15,5.91,4.3739,6.022,6.351,UP,1
2002-03-04,6.83,6.25,4.3828,6.21,6.3628,DOWN,0
2002-03-05,6.61,6.8,4.391,6.324,6.3766,UP,1
2002-03-06,6.95,6.61,4.401,6.47,6.4052,DOWN,0
2002-03-07,6.64,6.9,4.4093,6.636,6.416,DOWN,0
2002-03-08,6.58,6.7,4.4159,6.722,6.4256,UP,1
2002-03-11,6.75,6.6,4.4242,6.706,6.4316,DOWN,0
2002-03-12,6.63,6.5,4.4323,6.71,6.4286,DOWN,0
2002-03-13,6.21,6.6,4.4378,6.562,6.4228,DOWN,0
2002-03-14,6.0,6.21,4.4432,6.434,6.4174,UP,1
2002-03-15,6.01,5.9,4.4489,6.32,6.4148,UP,1
2002-03-18,6.04,6.02,4.4546,6.178,6.4128,DOWN,0
2002-03-19,5.94,6.08,4.46,6.04,6.4026,UP,1
2002-03-20,5.96,5.94,4.4673,5.99,6.3846,UP,1
2002-03-21,6.02,5.95,4.4763,5.994,6.365,UP,1
2002-03-22,6.05,6.05,4.485,6.002,6.336,DOWN,0
2002-03-25,6.01,6.1,4.4928,5.996,6.3092,UP,1
2002-03-26,6.2,6.01,4.502,6.048,6.2852,DOWN,0
2002-03-27,6.16,6.16,4.5108,6.088,6.2718,UP,1
2002-03-28,6.23,6.13,4.5217,6.13,6.2568,DOWN,0
2002-04-01,6.12,6.25,4.5323,6.144,6.239,DOWN,0
2002-04-02,5.99,6.07,4.5424,6.14,6.2198,UP,1
2002-04-03,6.0,6.04,4.5543,6.1,6.2106,UP,1
2002-04-04,6.6,6.5,4.5698,6.188,6.2028,UP,1
2002-04-05,6.64,6.85,4.5866,6.27,6.1946,UP,1
2002-04-08,6.76,6.4,4.6043,6.398,6.1876,DOWN,0
2002-04-09,6.61,6.73,4.62,6.522,6.182,DOWN,0
2002-04-10,6.61,6.6,4.6375,6.644,6.1784,DOWN,0
2002-04-11,6.45,6.59,4.6543,6.614,6.1704,UP,1
2002-04-12,6.75,6.5,4.672,6.636,6.1756,UP,1
2002-04-15,7.07,6.7,4.6902,6.698,6.192,UP,1
2002-04-16,7.2,7.17,4.7093,6.816,6.2216,UP,1
2002-04-17,7.3,7.35,4.7298,6.954,6.257,UP,1
2002-04-18,7.49,7.3,4.7502,7.162,6.2944,DOWN,0
2002-04-19,7.43,7.49,4.7701,7.298,6.326,DOWN,0
2002-04-22,7.14,7.4,4.7876,7.312,6.35,DOWN,0
2002-04-23,7.06,7.19,4.8031,7.284,6.3764,DOWN,0
2002-04-24,6.5,7.0,4.8183,7.124,6.3814,UP,1
2002-04-25,6.65,6.51,4.8339,6.956,6.3904,DOWN,0
2002-04-26,6.05,6.65,4.8464,6.68,6.3914,UP,1
2002-04-29,6.19,6.25,4.861,6.49,6.3926,DOWN,0
2002-04-30,6.19,6.19,4.8752,6.316,6.3968,DOWN,0
2002-05-01,6.08,6.15,4.89,6.232,6.4114,UP,1
2002-05-02,6.09,6.08,4.9048,6.12,6.4082,DOWN,0
2002-05-03,5.95,6.09,4.9186,6.1,6.411,DOWN,0
2002-05-06,5.1,5.85,4.9281,5.882,6.399,DOWN,0
2002-05-07,4.18,5.15,4.9332,5.48,6.3648,UP,1
2002-05-08,4.87,4.4,4.9419,5.238,6.3414,UP,1
2002-05-09,4.95,4.78,4.951,5.01,6.316,DOWN,0
2002-05-10,4.88,4.95,4.9596,4.796,6.2974,DOWN,0
2002-05-13,4.8,4.87,4.9676,4.736,6.2704,UP,1
2002-05-14,5.25,5.0,4.9783,4.95,6.2388,UP,1
2002-05-15,5.38,5.19,4.9905,5.052,6.2142,UP,1
2002-05-16,5.67,5.43,5.0038,5.196,6.1886,DOWN,0
2002-05-17,5.53,5.67,5.0147,5.326,6.1664,DOWN,0
2002-05-20,5.28,5.5,5.024,5.422,6.1404,DOWN,0
2002-05-21,4.89,5.22,5.0316,5.35,6.1032,DOWN,0
2002-05-22,4.89,4.89,5.0385,5.252,6.0684,DOWN,0
2002-05-23,4.83,4.9,5.0439,5.084,6.0408,DOWN,0
2002-05-24,4.44,4.82,5.0476,4.866,6.0096,UP,1
2002-05-28,4.75,4.6,5.0524,4.76,5.9844,DOWN,0
2002-05-29,4.65,4.7,5.0556,4.712,5.9566,DOWN,0
2002-05-30,4.63,4.5,5.0591,4.66,5.9304,DOWN,0
2002-05-31,4.6,4.68,5.0635,4.614,5.9032,DOWN,0
2002-06-03,4.3,4.65,5.0661,4.586,5.8688,UP,1
2002-06-04,4.45,4.3,5.0699,4.526,5.8368,UP,1
2002-06-05,4.5,4.49,5.0738,4.496,5.8066,DOWN,0
2002-06-06,4.5,4.49,5.0778,4.47,5.7726,DOWN,0
2002-06-07,4.44,4.35,5.0822,4.438,5.7382,DOWN,0
2002-06-10,4.12,4.41,5.0845,4.402,5.696,DOWN,0
2002-06-11,3.86,4.11,5.0856,4.284,5.6508,UP,1
2002-06-12,3.95,3.9,5.0873,4.174,5.61,UP,1
2002-06-13,4.02,4.03,5.0899,4.078,5.5704,UP,1
2002-06-14,4.09,3.95,5.0919,4.008,5.5202,UP,1
2002-06-17,4.24,4.14,5.0951,4.032,5.4722,DOWN,0
2002-06-18,4.24,4.24,5.0982,4.108,5.4218,DOWN,0
2002-06-19,4.1,4.19,5.101,4.138,5.3716,DOWN,0
2002-06-20,3.9,4.1,5.1031,4.114,5.3174,DOWN,0
2002-06-21,3.53,3.8,5.1039,4.002,5.259,UP,1
2002-06-24,3.81,3.61,5.1069,3.916,5.2002,DOWN,0
2002-06-25,3.4,3.85,5.108,3.748,5.1268,DOWN,0
2002-06-26,3.16,3.15,5.1085,3.56,5.046,UP,1
2002-06-27,3.2,3.26,5.1066,3.42,4.964,UP,1
2002-06-28,3.25,3.2,5.1069,3.364,4.8792,UP,1
2002-07-01,3.5,3.28,5.108,3.302,4.8006,UP,1
2002-07-02,3.62,3.47,5.1098,3.346,4.7302,DOWN,0
2002-07-03,3.5,3.59,5.1129,3.414,4.659,UP,1
2002-07-05,4.07,3.5,5.1195,3.588,4.6104,DOWN,0
2002-07-08,3.81,4.09,5.1246,3.7,4.5536,UP,1
2002-07-09,3.9,3.85,5.1314,3.78,4.5106,UP,1
2002-07-10,4.05,3.9,5.1406,3.866,4.4678,UP,1
2002-07-11,4.1,3.95,5.1493,3.986,4.426,UP,1
2002-07-12,4.28,4.1,5.1589,4.028,4.39,DOWN,0
2002-07-15,4.22,4.26,5.1695,4.11,4.3526,UP,1
2002-07-16,4.24,4.19,5.1804,4.178,4.3184,UP,1
2002-07-17,4.32,4.3,5.1912,4.232,4.3028,DOWN,0
2002-07-18,3.89,4.28,5.1984,4.19,4.297,UP,1
2002-07-19,3.92,3.93,5.2061,4.118,4.278,DOWN,0
2002-07-22,3.1,3.85,5.2076,3.894,4.241,UP,1
2002-07-23,3.18,3.2,5.21,3.682,4.207,DOWN,0
2002-07-24,3.05,3.1,5.212,3.428,4.172,UP,1
2002-07-25,3.09,3.13,5.2145,3.268,4.1288,UP,1
2002-07-26,3.64,3.4,5.2203,3.212,4.094,UP,1
2002-07-29,4.65,3.9,5.2311,3.522,4.0736,DOWN,0
2002-07-30,4.58,4.55,5.2405,3.802,4.0546,DOWN,0
2002-07-31,4.44,4.55,5.2497,4.08,4.0378,DOWN,0
2002-08-01,4.4,4.48,5.259,4.342,4.028,DOWN,0
2002-08-02,4.3,4.4,5.2677,4.474,4.0162,DOWN,0
2002-08-05,4.15,4.3,5.2752,4.374,4.0026,UP,1
2002-08-06,4.59,4.25,5.2844,4.376,4.0056,UP,1
2002-08-07,4.68,4.6,5.2923,4.424,4.0042,UP,1
2002-08-08,5.19,4.71,5.3026,4.582,4.015,DOWN,0
2002-08-09,4.85,5.19,5.3107,4.692,4.0194,UP,1
2002-08-12,4.99,4.85,5.3181,4.86,4.0272,DOWN,0
2002-08-13,4.8,4.99,5.3255,4.902,4.0372,UP,1
2002-08-14,5.11,4.79,5.3336,4.988,4.0504,UP,1
2002-08-15,5.2,5.19,5.3432,4.99,4.0644,UP,1
2002-08-16,5.25,5.18,5.3525,5.07,4.0794,UP,1
2002-08-19,5.44,5.2,5.3629,5.16,4.0994,DOWN,0
2002-08-20,5.35,5.44,5.3727,5.27,4.124,DOWN,0
2002-08-21,5.25,5.35,5.379,5.298,4.1518,UP,1
2002-08-22,5.34,5.25,5.3865,5.326,4.1796,DOWN,0
2002-08-23,5.1,5.32,5.392,5.296,4.2012,DOWN,0
2002-08-26,5.0,5.11,5.3973,5.208,4.2194,DOWN,0
2002-08-27,4.43,4.9,5.3982,5.024,4.2232,DOWN,0
2002-08-28,3.97,4.35,5.3977,4.768,4.2178,UP,1
2002-08-29,4.02,3.99,5.3966,4.504,4.2162,UP,1
2002-08-30,4.05,4.12,5.3955,4.294,4.2192,UP,1
2002-09-03,4.09,4.05,5.3941,4.112,4.2304,UP,1
2002-09-04,4.14,4.04,5.3936,4.054,4.237,DOWN,0
2002-09-05,4.14,4.24,5.3934,4.088,4.2518,UP,1
2002-09-06,4.3,4.24,5.3932,4.144,4.2746,UP,1
2002-09-09,4.44,4.38,5.3958,4.222,4.2994,UP,1
2002-09-10,4.65,4.4,5.3975,4.334,4.3274,UP,1
2002-09-11,4.73,4.65,5.3984,4.452,4.352,DOWN,0
2002-09-12,4.52,4.75,5.3963,4.528,4.37,UP,1
2002-09-13,4.64,4.49,5.3963,4.596,4.3928,DOWN,0
2002-09-16,4.42,4.61,5.3963,4.592,4.3998,UP,1
2002-09-17,4.54,4.46,5.3963,4.57,4.4144,DOWN,0
2002-09-18,4.5,4.5,5.3953,4.524,4.4264,DOWN,0
2002-09-19,4.32,4.45,5.3937,4.484,4.4318,DOWN,0
2002-09-20,4.15,4.41,5.3908,4.386,4.4328,DOWN,0
2002-09-23,3.85,4.1,5.3857,4.272,4.4242,UP,1
2002-09-24,4.0,3.81,5.3795,4.164,4.4198,UP,1
2002-09-25,4.28,4.1,5.3728,4.12,4.4206,UP,1
2002-09-26,4.52,4.33,5.3683,4.16,4.4246,DOWN,0
2002-09-27,4.33,4.22,5.36,4.196,4.4334,UP,1
2002-09-30,4.7,4.29,5.3528,4.366,4.449,UP,1
2002-10-01,4.93,4.62,5.3472,4.552,4.4856,DOWN,0
2002-10-02,4.93,4.98,5.3432,4.682,4.5206,DOWN,0
2002-10-03,4.79,4.93,5.3372,4.736,4.5554,DOWN,0
2002-10-04,4.78,4.8,5.3299,4.826,4.5892,DOWN,0
2002-10-07,4.75,4.73,5.3241,4.836,4.6114,UP,1
2002-10-08,4.76,4.77,5.3203,4.802,4.6136,UP,1
2002-10-09,4.78,4.54,5.3137,4.772,4.6176,UP,1
2002-10-10,4.95,4.8,5.3079,4.804,4.6278,UP,1
2002-10-11,5.1,5.0,5.3012,4.868,4.6418,DOWN,0
2002-10-14,4.95,5.02,5.292,4.908,4.6548,UP,1
2002-10-15,5.1,5.0,5.285,4.976,4.6738,DOWN,0
2002-10-16,4.95,4.9,5.2784,5.01,4.681,UP,1
2002-10-17,5.7,5.5,5.2762,5.16,4.7014,UP,1
2002-10-18,5.99,5.93,5.2755,5.338,4.7174,UP,1
2002-10-21,6.4,6.0,5.2752,5.628,4.7484,DOWN,0
2002-10-22,6.32,6.25,5.2725,5.872,4.775,UP,1
2002-10-23,6.38,6.0,5.2694,6.158,4.8066,DOWN,0
2002-10-24,6.2,6.32,5.2629,6.258,4.8284,DOWN,0
2002-10-25,6.05,6.1,5.2564,6.27,4.8454,UP,1
2002-10-28,6.38,6.2,5.2513,6.266,4.868,DOWN,0
2002-10-29,6.29,6.38,5.2486,6.26,4.885,DOWN,0
2002-10-30,6.25,6.39,5.245,6.234,4.903,DOWN,0
2002-10-31,6.19,6.2,5.2409,6.232,4.9218,UP,1
2002-11-01,7.0,6.16,5.2411,6.422,4.955,UP,1
2002-11-04,7.05,7.2,5.2441,6.556,4.994,DOWN,0
2002-11-05,7.0,6.85,5.2441,6.698,5.034,UP,1
2002-11-06,7.43,7.07,5.246,6.934,5.094,DOWN,0
2002-11-07,7.2,7.44,5.2465,7.136,5.1586,UP,1
2002-11-08,7.45,7.25,5.2493,7.226,5.2272,DOWN,0
2002-11-11,7.36,7.35,5.2521,7.288,5.2934,UP,1
2002-11-12,7.39,7.36,5.2548,7.366,5.3594,UP,1
2002-11-13,7.72,7.35,5.261,7.424,5.431,UP,1
2002-11-14,7.91,7.79,5.2693,7.566,5.5064,DOWN,0
2002-11-15,7.88,7.89,5.2801,7.652,5.578,DOWN,0
2002-11-18,7.86,8.0,5.2917,7.752,5.6464,DOWN,0
2002-11-19,7.7,7.86,5.3021,7.814,5.7074,UP,1
2002-11-20,7.84,7.12,5.3121,7.838,5.7696,UP,1
2002-11-21,8.08,8.0,5.3228,7.872,5.8408,UP,1
2002-11-22,8.18,7.92,5.335,7.932,5.9116,UP,1
2002-11-25,8.4,8.13,5.3457,8.04,5.9912,DOWN,0
2002-11-26,8.23,8.26,5.3559,8.146,6.065,UP,1
2002-11-27,8.69,8.24,5.3693,8.316,6.1488,DOWN,0
2002-11-29,8.45,8.74,5.3809,8.39,6.2314,UP,1
2002-12-02,8.9,8.93,5.3955,8.534,6.3264,DOWN,0
2002-12-03,8.36,8.7,5.4106,8.526,6.4166,DOWN,0
2002-12-04,7.77,7.92,5.4182,8.434,6.492,DOWN,0
2002-12-05,7.3,7.87,5.4256,8.156,6.5524,UP,1
2002-12-06,7.39,7.2,5.4341,7.944,6.6098,DOWN,0
2002-12-09,6.62,7.39,5.4377,7.488,6.6556,UP,1
2002-12-10,7.39,7.2,5.4445,7.294,6.7094,DOWN,0
2002-12-11,7.34,7.3,5.4501,7.208,6.7576,DOWN,0
2002-12-12,7.19,7.31,5.457,7.186,6.8028,DOWN,0
2002-12-13,6.8,7.1,5.4602,7.068,6.843,UP,1
2002-12-16,7.05,6.79,5.4613,7.154,6.8884,DOWN,0
2002-12-17,6.93,6.95,5.4629,7.062,6.932,DOWN,0
2002-12-18,6.48,6.65,5.4606,6.89,6.9664,DOWN,0
2002-12-19,6.47,6.32,5.4597,6.746,7.0002,UP,1
2002-12-20,6.74,6.5,5.4605,6.734,7.036,DOWN,0
2002-12-23,6.45,6.64,5.459,6.614,7.063,UP,1
2002-12-24,6.75,6.38,5.4596,6.578,7.099,DOWN,0
2002-12-26,6.63,6.72,5.4617,6.608,7.1296,DOWN,0
2002-12-27,6.46,6.53,5.464,6.606,7.1598,DOWN,0
2002-12-30,6.32,6.53,5.4656,6.522,7.1722,UP,1
2002-12-31,6.39,6.42,5.4673,6.51,7.1802,UP,1
2003-01-02,6.87,6.55,5.472,6.534,7.1896,UP,1
2003-01-03,7.09,6.77,5.4776,6.626,7.205,UP,1
2003-01-06,7.77,7.2,5.4864,6.888,7.2328,UP,1
2003-01-07,8.15,7.9,5.4969,7.254,7.2718,DOWN,0
2003-01-08,7.69,8.1,5.5053,7.514,7.3046,UP,1
2003-01-09,8.14,7.76,5.515,7.768,7.3398,DOWN,0
2003-01-10,7.6,7.82,5.5222,7.87,7.366,DOWN,0
2003-01-13,7.45,7.75,5.5283,7.806,7.39,UP,1
2003-01-14,7.7,7.45,5.5362,7.716,7.4202,DOWN,0
2003-01-15,7.5,7.7,5.5437,7.678,7.4302,UP,1
2003-01-16,7.64,7.65,5.5519,7.578,7.442,DOWN,0
2003-01-17,7.02,7.45,5.554,7.462,7.4424,UP,1
2003-01-21,7.12,7.06,5.5564,7.396,7.4362,UP,1
2003-01-22,7.14,7.1,5.5583,7.284,7.435,UP,1
