ticker,CDW US Equity,CDW US Equity,CDW US Equity,CDW US Equity,CDW US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2018-05-08,76.59,76.62,75.808,72.3687,68.881,UP,1
2018-05-09,77.69,76.91,76.134,72.4527,68.9519,UP,1
2018-05-10,78.21,77.63,76.876,72.5583,69.024,UP,1
2018-05-11,78.64,78.31,77.5,72.6895,69.0975,DOWN,0
2018-05-14,78.35,78.82,77.896,72.7937,69.1725,DOWN,0
2018-05-15,78.1,78.09,78.198,72.8769,69.2461,UP,1
2018-05-16,78.64,78.09,78.388,72.9675,69.3222,UP,1
2018-05-17,78.91,78.44,78.528,73.0541,69.3969,DOWN,0
2018-05-18,78.75,79.0,78.55,73.1663,69.4715,UP,1
2018-05-21,79.86,79.02,78.852,73.2759,69.5491,DOWN,0
2018-05-22,78.99,79.82,79.03,73.3493,69.6275,UP,1
2018-05-23,80.17,78.87,79.336,73.4397,69.7093,UP,1
2018-05-24,80.31,80.0,79.616,73.5373,69.7917,UP,1
2018-05-25,80.69,80.41,80.004,73.6585,69.8806,UP,1
2018-05-29,80.89,80.05,80.21,73.7596,69.9812,UP,1
2018-05-30,81.4,81.12,80.692,73.908,70.0829,DOWN,0
2018-05-31,80.05,81.79,80.668,74.0048,70.1721,UP,1
2018-06-01,81.0,80.45,80.806,74.129,70.2687,UP,1
2018-06-04,81.36,80.99,80.94,74.2912,70.3662,UP,1
2018-06-05,84.21,81.25,81.604,74.5772,70.48,UP,1
2018-06-06,85.05,84.0,82.334,74.8466,70.6033,DOWN,0
2018-06-07,84.67,85.0,83.258,75.1358,70.7255,UP,1
2018-06-08,84.71,84.5,84.0,75.4314,70.8451,DOWN,0
2018-06-11,84.61,84.88,84.65,75.7174,70.9628,DOWN,0
2018-06-12,84.41,84.75,84.69,76.0288,71.0777,DOWN,0
2018-06-13,83.78,84.74,84.436,76.3198,71.1858,UP,1
2018-06-14,83.84,83.79,84.27,76.605,71.2982,UP,1
2018-06-15,85.47,83.5,84.422,76.92,71.4176,DOWN,0
2018-06-18,85.04,85.14,84.508,77.2618,71.5308,DOWN,0
2018-06-19,84.72,84.1,84.57,77.5872,71.6373,DOWN,0
2018-06-20,84.29,85.55,84.672,77.8706,71.7484,DOWN,0
2018-06-21,84.06,84.65,84.716,78.1552,71.8668,DOWN,0
2018-06-22,83.77,84.53,84.376,78.4292,71.9864,DOWN,0
2018-06-25,82.37,83.72,83.842,78.6848,72.1017,UP,1
2018-06-26,82.39,82.32,83.376,78.9196,72.2188,DOWN,0
2018-06-27,80.87,82.67,82.692,79.1078,72.3235,UP,1
2018-06-28,81.72,80.89,82.224,79.3,72.4295,DOWN,0
2018-06-29,80.79,81.89,81.628,79.4652,72.5269,UP,1
2018-07-02,82.46,80.27,81.646,79.6838,72.6308,DOWN,0
2018-07-03,82.17,82.38,81.602,79.895,72.7322,DOWN,0
2018-07-05,81.75,82.4,81.778,80.1152,72.827,UP,1
2018-07-06,82.91,81.96,82.016,80.3508,72.9273,UP,1
2018-07-09,83.59,83.21,82.576,80.5994,73.0312,UP,1
2018-07-10,84.31,83.47,82.946,80.8534,73.1393,DOWN,0
2018-07-11,84.01,83.92,83.314,81.1078,73.2384,UP,1
2018-07-12,85.1,84.41,83.984,81.3624,73.3454,UP,1
2018-07-13,85.28,84.96,84.458,81.5468,73.4488,DOWN,0
2018-07-16,84.94,85.39,84.728,81.7556,73.5474,UP,1
2018-07-17,86.18,84.56,85.102,81.9688,73.6472,UP,1
2018-07-18,87.18,86.85,85.736,82.185,73.7531,UP,1
2018-07-19,87.38,87.33,86.192,82.4008,73.8484,DOWN,0
2018-07-20,86.41,87.38,86.418,82.5752,73.9362,UP,1
2018-07-23,86.53,86.62,86.736,82.7416,74.0203,DOWN,0
2018-07-24,85.1,87.01,86.52,82.8708,74.0994,UP,1
2018-07-25,85.88,85.08,86.26,83.0214,74.1806,UP,1
2018-07-26,86.76,85.47,86.136,83.1946,74.263,DOWN,0
2018-07-27,84.67,86.79,85.788,83.3152,74.3348,DOWN,0
2018-07-30,83.58,84.78,85.198,83.4086,74.4075,UP,1
2018-07-31,84.09,84.0,84.996,83.5154,74.4832,DOWN,0
2018-08-01,83.89,84.26,84.598,83.596,74.5623,UP,1
2018-08-02,87.24,83.82,84.694,83.761,74.657,DOWN,0
2018-08-03,85.23,86.78,84.806,83.8622,74.7405,UP,1
2018-08-06,85.64,84.85,85.218,83.9688,74.8254,UP,1
2018-08-07,85.98,85.65,85.596,84.0746,74.9134,DOWN,0
2018-08-08,85.22,86.17,85.862,84.1612,74.9914,UP,1
2018-08-09,85.69,85.44,85.552,84.247,75.072,DOWN,0
2018-08-10,84.65,85.08,85.436,84.339,75.1455,UP,1
2018-08-13,84.76,84.84,85.26,84.4142,75.2235,UP,1
2018-08-14,85.86,85.31,85.236,84.5042,75.3063,DOWN,0
2018-08-15,85.23,85.37,85.238,84.5246,75.3844,UP,1
2018-08-16,85.85,85.8,85.27,84.5406,75.4671,UP,1
2018-08-17,85.98,86.02,85.536,84.5668,75.547,DOWN,0
2018-08-20,85.97,86.44,85.778,84.592,75.6323,UP,1
2018-08-21,86.35,86.01,85.876,84.6268,75.714,DOWN,0
2018-08-22,85.94,86.28,86.018,84.6574,75.7935,UP,1
2018-08-23,86.33,85.63,86.114,84.7084,75.8742,UP,1
2018-08-24,86.79,86.77,86.276,84.7674,75.9664,UP,1
2018-08-27,87.64,86.78,86.61,84.8108,76.0653,UP,1
2018-08-28,88.12,87.57,86.964,84.8724,76.1701,UP,1
2018-08-29,88.35,88.35,87.446,84.945,76.2756,DOWN,0
2018-08-30,87.63,88.17,87.706,85.0118,76.375,DOWN,0
2018-08-31,87.56,87.49,87.86,85.0818,76.477,UP,1
2018-09-04,87.71,87.94,87.874,85.1606,76.5867,DOWN,0
2018-09-05,87.14,87.86,87.678,85.256,76.6903,UP,1
2018-09-06,87.47,86.82,87.502,85.3576,76.7971,UP,1
2018-09-07,87.66,87.32,87.508,85.4934,76.9017,UP,1
2018-09-10,88.49,87.63,87.694,85.6288,77.0121,UP,1
2018-09-11,89.68,88.49,88.088,85.8066,77.129,DOWN,0
2018-09-12,88.98,89.6,88.456,85.937,77.242,UP,1
2018-09-13,89.41,89.41,88.844,86.0818,77.3568,UP,1
2018-09-14,90.15,89.76,89.342,86.2498,77.4605,DOWN,0
2018-09-17,88.89,90.01,89.422,86.3694,77.5604,UP,1
2018-09-18,89.27,88.7,89.34,86.483,77.6567,DOWN,0
2018-09-19,89.05,89.5,89.354,86.5778,77.7562,UP,1
2018-09-20,89.11,89.32,89.294,86.6798,77.8511,DOWN,0
2018-09-21,89.08,89.04,89.08,86.7594,77.9494,DOWN,0
2018-09-24,88.98,88.87,89.098,86.8334,78.0522,UP,1
2018-09-25,89.18,89.22,89.08,86.9182,78.153,DOWN,0
2018-09-26,88.65,89.36,89.0,86.9676,78.2474,DOWN,0
2018-09-27,88.4,88.97,88.858,86.992,78.3381,UP,1
2018-09-28,88.92,88.21,88.826,87.0228,78.4317,DOWN,0
2018-10-01,87.97,89.23,88.624,87.054,78.5236,DOWN,0
2018-10-02,87.47,87.77,88.282,87.0728,78.6229,UP,1
2018-10-03,88.3,87.51,88.212,87.1368,78.7222,DOWN,0
2018-10-04,86.4,88.18,87.812,87.1472,78.8038,DOWN,0
2018-10-05,85.67,86.32,87.162,87.1254,78.882,DOWN,0
2018-10-08,83.75,85.09,86.318,87.107,78.9488,UP,1
2018-10-09,84.47,84.16,85.718,87.1248,79.0257,DOWN,0
2018-10-10,81.35,84.0,84.328,87.07,79.0864,DOWN,0
2018-10-11,80.37,81.05,83.122,86.9996,79.1433,UP,1
2018-10-12,82.37,82.06,82.462,86.9022,79.2072,DOWN,0
2018-10-15,81.84,82.15,82.08,86.8344,79.2668,UP,1
2018-10-16,84.46,82.51,82.078,86.8108,79.3417,DOWN,0
2018-10-17,83.91,84.87,82.59,86.7694,79.4124,DOWN,0
2018-10-18,83.31,83.77,83.178,86.7312,79.47,DOWN,0
2018-10-19,80.7,83.37,82.844,86.6314,79.5082,UP,1
2018-10-22,82.15,80.94,82.906,86.5814,79.5542,UP,1
2018-10-23,83.16,81.04,82.646,86.5494,79.6048,DOWN,0
2018-10-24,80.47,83.01,81.958,86.4416,79.6428,UP,1
2018-10-25,81.02,81.13,81.5,86.3574,79.6862,DOWN,0
2018-10-26,79.67,79.93,81.294,86.2338,79.7209,DOWN,0
2018-10-29,78.66,80.43,80.596,86.0874,79.7498,UP,1
2018-10-30,80.26,78.84,80.016,85.9732,79.7904,UP,1
2018-10-31,90.01,85.32,81.924,86.0464,79.873,DOWN,0
2018-11-01,89.23,89.51,83.566,86.1122,79.9502,DOWN,0
2018-11-02,88.04,89.65,85.24,86.1464,80.0144,DOWN,0
2018-11-05,87.71,88.16,87.05,86.1648,80.0779,UP,1
2018-11-06,88.02,87.21,88.602,86.1724,80.14,UP,1
2018-11-07,90.2,88.81,88.64,86.214,80.2158,UP,1
2018-11-08,91.73,90.16,89.14,86.2816,80.2976,DOWN,0
2018-11-09,91.08,90.61,89.748,86.3506,80.3746,DOWN,0
2018-11-12,89.19,90.14,90.044,86.3832,80.4415,UP,1
2018-11-13,89.64,89.35,90.368,86.4218,80.5148,DOWN,0
2018-11-14,87.23,90.14,89.774,86.4236,80.577,UP,1
2018-11-15,88.56,87.1,89.14,86.4454,80.6373,UP,1
2018-11-16,89.44,87.84,88.812,86.481,80.7049,DOWN,0
2018-11-19,87.86,89.34,88.546,86.4684,80.7751,DOWN,0
2018-11-20,86.0,86.0,87.818,86.3948,80.8389,UP,1
2018-11-21,86.73,86.79,87.718,86.3498,80.9306,UP,1
2018-11-23,87.87,86.02,87.58,86.319,81.0247,UP,1
2018-11-26,89.75,88.5,87.642,86.311,81.1277,DOWN,0
2018-11-27,88.77,89.43,87.824,86.3086,81.23,UP,1
2018-11-28,91.1,89.32,88.844,86.3452,81.3387,UP,1
2018-11-29,92.39,91.45,89.976,86.412,81.4487,UP,1
2018-11-30,92.68,92.55,90.938,86.4834,81.5555,UP,1
2018-12-03,95.97,93.5,92.182,86.6212,81.6781,DOWN,0
2018-12-04,93.85,95.56,93.198,86.7186,81.7928,UP,1
2018-12-06,95.54,91.99,94.086,86.8458,81.9148,DOWN,0
2018-12-07,91.48,95.84,93.904,86.9024,82.0149,DOWN,0
2018-12-10,90.62,90.75,93.492,86.9468,82.1078,UP,1
2018-12-11,90.79,92.22,92.456,86.9842,82.1941,UP,1
2018-12-12,91.55,91.67,91.996,87.0558,82.2844,DOWN,0
2018-12-13,89.81,91.75,90.85,87.1026,82.3688,DOWN,0
2018-12-14,87.71,89.45,90.096,87.0908,82.447,DOWN,0
2018-12-17,84.73,87.22,88.918,87.0574,82.5049,UP,1
2018-12-18,85.04,85.57,87.768,87.0448,82.5604,DOWN,0
2018-12-19,84.25,84.65,86.308,87.0548,82.6111,DOWN,0
2018-12-20,80.58,83.82,84.462,86.977,82.6411,DOWN,0
2018-12-21,77.31,80.57,82.382,86.8962,82.662,DOWN,0
2018-12-24,75.33,77.0,80.502,86.7954,82.6667,UP,1
2018-12-26,79.67,75.8,79.428,86.7414,82.6885,DOWN,0
2018-12-27,79.46,78.49,78.47,86.6938,82.7075,UP,1
2018-12-28,79.75,80.19,78.304,86.5996,82.7291,UP,1
2018-12-31,81.05,80.5,79.052,86.5424,82.7612,DOWN,0
2019-01-02,79.17,79.68,79.82,86.4596,82.7779,DOWN,0
2019-01-03,77.13,77.7,79.312,86.3882,82.7936,UP,1
2019-01-04,77.88,78.15,78.996,86.3028,82.807,DOWN,0
2019-01-07,77.57,78.21,78.56,86.191,82.8209,UP,1
2019-01-08,80.27,78.2,78.404,86.187,82.856,UP,1
2019-01-09,81.33,81.07,78.836,86.1932,82.9131,UP,1
2019-01-10,81.94,80.65,79.798,86.2386,82.9649,DOWN,0
2019-01-11,80.59,81.8,80.34,86.2772,83.0168,DOWN,0
2019-01-14,79.24,80.32,80.674,86.2568,83.0633,UP,1
2019-01-15,80.49,79.69,80.718,86.0664,83.1142,UP,1
2019-01-16,80.53,80.93,80.558,85.8924,83.1727,UP,1
2019-01-17,80.76,79.98,80.322,85.7468,83.2303,UP,1
2019-01-18,81.69,81.23,80.542,85.6264,83.2909,DOWN,0
2019-01-22,80.33,81.47,80.76,85.4726,83.3439,UP,1
2019-01-23,81.39,80.82,80.94,85.2964,83.4111,DOWN,0
2019-01-24,81.16,81.48,81.066,85.085,83.4747,UP,1
2019-01-25,81.96,81.96,81.306,84.9026,83.5339,UP,1
2019-01-28,82.07,80.87,81.382,84.7602,83.5951,DOWN,0
2019-01-29,81.92,82.09,81.7,84.6058,83.6543,UP,1
2019-01-30,82.98,82.53,82.018,84.5208,83.7213,UP,1
2019-01-31,83.27,82.96,82.44,84.415,83.7844,UP,1
2019-02-01,83.55,83.55,82.758,84.2972,83.8448,UP,1
2019-02-04,84.19,83.98,83.182,84.2238,83.9052,UP,1
2019-02-05,85.53,84.45,83.904,84.2144,83.9702,DOWN,0
2019-02-06,85.39,85.65,84.386,84.1876,84.0395,UP,1
2019-02-07,91.08,87.02,85.948,84.2518,84.1369,DOWN,0
2019-02-08,90.31,90.9,87.3,84.263,84.2347,UP,1
2019-02-11,90.51,90.2,88.564,84.2978,84.3316,UP,1
2019-02-12,92.72,90.69,90.002,84.3302,84.4394,DOWN,0
2019-02-13,92.71,93.0,91.466,84.3366,84.5449,UP,1
2019-02-14,93.85,92.66,92.02,84.36,84.6577,UP,1
2019-02-15,94.84,93.89,92.926,84.3374,84.7701,DOWN,0
2019-02-19,94.68,94.41,93.76,84.354,84.8632,UP,1
2019-02-20,94.79,94.56,94.174,84.339,84.9646,UP,1
2019-02-21,95.0,94.83,94.632,84.4094,85.062,UP,1
2019-02-22,95.75,95.28,95.012,84.512,85.1589,DOWN,0
2019-02-25,95.57,96.2,95.158,84.6076,85.2538,DOWN,0
2019-02-26,95.27,95.11,95.276,84.682,85.3417,DOWN,0
2019-02-27,94.94,94.71,95.306,84.7846,85.4254,DOWN,0
2019-02-28,93.89,94.87,95.084,84.9082,85.5016,UP,1
2019-03-01,94.83,94.25,94.9,85.1102,85.584,DOWN,0
2019-03-04,94.26,95.0,94.638,85.2946,85.6648,DOWN,0
2019-03-05,93.84,94.43,94.352,85.4864,85.7408,DOWN,0
2019-03-06,93.21,93.98,94.006,85.739,85.8123,DOWN,0
2019-03-07,91.73,92.83,93.574,86.0274,85.8772,UP,1
2019-03-08,92.3,90.8,93.068,86.3668,85.9394,UP,1
2019-03-11,94.71,92.56,93.158,86.6676,86.018,UP,1
2019-03-12,95.99,95.07,93.588,86.9982,86.0971,UP,1
2019-03-13,96.97,96.35,94.34,87.3426,86.1804,DOWN,0
2019-03-14,96.62,96.78,95.318,87.654,86.2601,UP,1
2019-03-15,97.82,96.88,96.422,88.027,86.3447,DOWN,0
2019-03-18,97.03,97.62,96.886,88.425,86.4229,UP,1
2019-03-19,97.55,97.46,97.198,88.8184,86.5104,DOWN,0
2019-03-20,97.17,97.36,97.238,89.2104,86.5912,UP,1
2019-03-21,98.58,97.33,97.63,89.5766,86.6773,DOWN,0
2019-03-22,95.87,98.42,97.24,89.8674,86.7356,DOWN,0
2019-03-25,95.66,95.98,96.966,90.1418,86.7887,UP,1
2019-03-26,95.7,96.47,96.596,90.444,86.8438,DOWN,0
2019-03-27,94.2,96.02,96.002,90.7432,86.8913,UP,1
2019-03-28,95.11,94.72,95.308,91.0356,86.9438,UP,1
2019-03-29,96.37,95.83,95.408,91.3524,87.0036,UP,1
2019-04-01,98.62,97.27,96.0,91.7096,87.0778,UP,1
2019-04-02,99.27,98.6,96.714,92.0612,87.1549,UP,1
2019-04-03,100.5,99.98,97.974,92.4646,87.2301,UP,1
2019-04-04,100.56,100.71,99.064,92.848,87.3077,UP,1
2019-04-05,100.79,100.95,99.948,93.2406,87.388,UP,1
2019-04-08,101.99,100.54,100.622,93.6412,87.4765,DOWN,0
2019-04-09,101.97,101.67,101.162,94.0392,87.5661,UP,1
2019-04-10,104.05,102.04,101.872,94.4818,87.6675,UP,1
2019-04-11,106.7,104.96,103.1,94.9562,87.7891,UP,1
2019-04-12,107.0,107.04,104.342,95.4308,87.9122,UP,1
2019-04-15,108.14,107.41,105.572,95.9226,88.0485,DOWN,0
2019-04-16,107.68,108.17,106.714,96.3924,88.1783,DOWN,0
2019-04-17,105.19,107.61,106.942,96.7856,88.3003,UP,1
2019-04-18,105.39,105.61,106.68,97.1856,88.415,DOWN,0
2019-04-22,104.92,105.24,106.264,97.4624,88.5287,UP,1
2019-04-23,106.1,105.04,105.856,97.7782,88.6505,UP,1
2019-04-24,106.38,106.25,105.596,98.0956,88.7678,DOWN,0
2019-04-25,105.25,106.53,105.608,98.3462,88.8761,UP,1
2019-04-26,105.29,104.46,105.588,98.5978,88.981,DOWN,0
2019-04-29,104.87,105.12,105.578,98.8182,89.0853,UP,1
2019-04-30,105.6,104.88,105.478,99.0334,89.1878,UP,1
2019-05-01,107.36,110.46,105.674,99.287,89.2982,UP,1
2019-05-02,107.72,107.31,106.168,99.5456,89.4121,UP,1
2019-05-03,109.09,108.46,106.928,99.8274,89.5267,DOWN,0
2019-05-06,109.05,106.96,107.764,100.0934,89.636,DOWN,0
2019-05-07,106.77,108.0,107.998,100.3174,89.733,DOWN,0
2019-05-08,105.64,106.28,107.654,100.5248,89.8291,DOWN,0
2019-05-09,105.39,104.8,107.188,100.7338,89.9234,UP,1
2019-05-10,106.55,105.02,106.68,100.987,90.0307,DOWN,0
2019-05-13,102.04,104.29,105.278,101.1312,90.1115,UP,1
2019-05-14,103.26,102.54,104.576,101.3112,90.194,UP,1
2019-05-15,104.11,102.86,104.27,101.5166,90.2912,UP,1
2019-05-16,105.83,104.58,104.358,101.769,90.4024,DOWN,0
2019-05-17,104.34,105.04,103.916,102.0212,90.5037,DOWN,0
2019-05-20,104.33,103.41,104.374,102.2618,90.6059,UP,1
2019-05-21,106.32,105.32,104.986,102.494,90.7013,DOWN,0
2019-05-22,106.09,106.11,105.382,102.696,90.8056,DOWN,0
2019-05-23,102.3,104.62,104.676,102.8026,90.8889,UP,1
2019-05-24,103.19,103.07,104.446,102.934,90.9749,DOWN,0
2019-05-28,102.98,103.64,104.176,103.0372,91.0637,DOWN,0
2019-05-29,102.97,102.62,103.506,103.156,91.1501,DOWN,0
2019-05-30,102.51,103.25,102.79,103.2552,91.2394,DOWN,0
2019-05-31,98.44,101.52,102.018,103.2806,91.3078,UP,1
2019-06-03,99.36,98.44,101.252,103.2962,91.3753,UP,1
2019-06-04,102.48,100.14,101.152,103.4284,91.4616,UP,1
2019-06-05,103.18,103.46,101.194,103.5788,91.5482,UP,1
2019-06-06,104.22,104.06,101.536,103.7492,91.6394,UP,1
2019-06-07,104.86,104.88,102.82,103.9624,91.7339,UP,1
2019-06-10,106.38,105.9,104.224,104.1878,91.834,DOWN,0
2019-06-11,105.85,107.41,104.898,104.3774,91.9336,DOWN,0
2019-06-12,105.37,105.45,105.336,104.5124,92.0288,UP,1
2019-06-13,106.11,106.02,105.714,104.6492,92.1254,DOWN,0
2019-06-14,104.24,105.94,105.59,104.724,92.2084,DOWN,0
2019-06-17,104.21,104.22,105.156,104.797,92.2888,DOWN,0
2019-06-18,104.13,105.52,104.812,104.8638,92.3677,UP,1
2019-06-19,105.02,104.27,104.742,104.9244,92.4547,UP,1
2019-06-20,108.11,106.48,105.142,105.0472,92.5574,UP,1
2019-06-21,108.59,107.79,106.012,105.138,92.6618,DOWN,0
2019-06-24,107.54,108.69,106.678,105.1548,92.7638,DOWN,0
2019-06-25,107.465,107.64,107.345,105.1641,92.8638,UP,1
2019-06-26,108.61,108.04,108.063,105.1735,92.9686,UP,1
2019-06-27,110.4,108.71,108.521,105.2279,93.0781,UP,1
2019-06-28,111.0,110.91,109.003,105.3441,93.1847,UP,1
2019-07-01,112.53,112.95,110.001,105.4869,93.3025,UP,1
2019-07-02,112.73,112.57,111.054,105.6431,93.4191,UP,1
2019-07-03,113.54,112.96,112.04,105.7919,93.536,UP,1
2019-07-05,113.79,113.22,112.718,105.9401,93.6605,DOWN,0
2019-07-08,110.4,113.09,112.598,106.0431,93.7662,UP,1
2019-07-09,112.76,109.63,112.644,106.1925,93.8847,DOWN,0
2019-07-10,112.46,113.14,112.59,106.3443,94.0015,UP,1
2019-07-11,113.57,112.69,112.596,106.5037,94.1239,UP,1
2019-07-12,116.22,113.75,113.082,106.6809,94.2601,DOWN,0
2019-07-15,115.92,116.22,114.186,106.8449,94.3938,DOWN,0
2019-07-16,114.36,115.57,114.506,106.9503,94.5224,DOWN,0
2019-07-17,113.48,114.14,114.71,107.0389,94.6478,DOWN,0
2019-07-18,112.41,113.19,114.478,107.1517,94.7652,UP,1
2019-07-19,112.51,112.99,113.736,107.2891,94.8879,DOWN,0
2019-07-22,112.31,113.24,113.014,107.4275,95.0121,UP,1
2019-07-23,113.66,112.8,112.874,107.5697,95.1389,DOWN,0
2019-07-24,113.6,113.21,112.898,107.8009,95.2749,UP,1
2019-07-25,114.21,113.0,113.258,108.0199,95.4176,UP,1
2019-07-26,114.44,115.63,113.644,108.2265,95.5711,DOWN,0
2019-07-29,112.91,114.39,113.764,108.3681,95.7133,UP,1
2019-07-30,113.58,112.56,113.748,108.5529,95.8744,UP,1
2019-07-31,118.16,115.2,114.66,108.8295,96.0634,UP,1
2019-08-01,118.52,118.5,115.522,109.0735,96.2441,DOWN,0
2019-08-02,116.34,117.44,115.902,109.2785,96.4166,DOWN,0
2019-08-05,107.53,111.69,114.826,109.3831,96.532,UP,1
2019-08-06,108.34,108.03,113.778,109.4861,96.6541,UP,1
2019-08-07,108.65,106.72,111.876,109.5995,96.7808,UP,1
2019-08-08,112.7,109.96,110.712,109.7941,96.9408,UP,1
2019-08-09,114.73,111.93,110.39,110.0385,97.1037,DOWN,0
2019-08-12,112.36,114.0,111.356,110.3169,97.2497,UP,1
2019-08-13,113.35,112.01,112.358,110.5967,97.4141,DOWN,0
2019-08-14,110.01,110.73,112.63,110.7473,97.5591,DOWN,0
2019-08-15,108.72,109.9,111.834,110.8581,97.7043,UP,1
2019-08-16,111.69,109.29,111.226,111.0075,97.8695,UP,1
2019-08-19,114.31,113.35,111.616,111.1965,98.0397,DOWN,0
2019-08-20,113.73,114.59,111.692,111.3435,98.1583,UP,1
2019-08-21,115.88,114.77,112.866,111.5441,98.2916,UP,1
2019-08-22,116.52,115.96,114.426,111.7671,98.434,DOWN,0
2019-08-23,112.23,115.22,114.534,111.8895,98.5566,UP,1
2019-08-26,112.77,114.15,114.226,112.0601,98.6803,DOWN,0
2019-08-27,112.58,113.72,113.996,112.2275,98.7922,DOWN,0
2019-08-28,111.73,112.14,113.166,112.3795,98.8922,UP,1
2019-08-29,114.7,113.63,112.802,112.5731,99.0103,UP,1
2019-08-30,115.5,115.53,113.456,112.7209,99.1419,UP,1
2019-09-03,116.02,115.52,114.106,112.8695,99.2738,UP,1
2019-09-04,118.06,117.02,115.202,113.0799,99.4279,UP,1
2019-09-05,118.47,119.27,116.55,113.3,99.5775,DOWN,0
2019-09-06,118.39,118.91,117.288,113.4956,99.7222,DOWN,0
2019-09-09,117.51,119.0,117.69,113.6378,99.8705,DOWN,0
2019-09-10,111.5,116.65,116.786,113.6478,99.998,UP,1
2019-09-11,112.81,111.75,115.736,113.6534,100.1284,UP,1
2019-09-12,114.32,112.78,114.906,113.6852,100.2606,DOWN,0
2019-09-13,111.71,113.89,113.57,113.6486,100.3704,UP,1
2019-09-16,113.0,111.6,112.668,113.6328,100.4916,UP,1
2019-09-17,113.8,112.68,113.128,113.7008,100.6051,UP,1
2019-09-18,120.38,121.0,114.642,113.8532,100.745,UP,1
2019-09-19,121.8,119.89,116.138,114.04,100.8906,DOWN,0
2019-09-20,121.06,122.07,118.008,114.1898,101.0161,DOWN,0
2019-09-23,119.34,120.88,119.276,114.2522,101.1435,DOWN,0
2019-09-24,118.66,119.57,120.248,114.307,101.2591,UP,1
2019-09-25,121.52,118.47,120.476,114.4502,101.4093,UP,1
2019-09-26,123.4,121.52,120.796,114.6486,101.5732,DOWN,0
2019-09-27,121.79,123.14,120.942,114.8362,101.7282,UP,1
2019-09-30,123.24,122.42,121.722,115.0508,101.8867,DOWN,0
2019-10-01,121.12,123.43,122.214,115.227,102.0432,DOWN,0
2019-10-02,119.82,121.29,121.874,115.3502,102.2038,DOWN,0
2019-10-03,119.68,119.64,121.13,115.4718,102.3785,UP,1
2019-10-04,122.4,120.01,121.252,115.6356,102.5653,UP,1
2019-10-07,123.12,122.34,121.228,115.8092,102.7597,DOWN,0
2019-10-08,122.985,121.93,121.601,116.0107,102.9717,DOWN,0
2019-10-09,121.8,123.86,121.997,116.1751,103.1941,UP,1
2019-10-10,122.54,121.34,122.569,116.2627,103.4302,UP,1
2019-10-11,124.41,123.97,122.971,116.3805,103.6539,DOWN,0
2019-10-14,123.33,123.62,123.013,116.5203,103.8732,UP,1
2019-10-15,123.36,123.33,123.088,116.8369,104.0913,UP,1
2019-10-16,123.67,123.37,123.462,117.1435,104.3044,UP,1
2019-10-17,123.97,123.92,123.748,117.4499,104.5284,DOWN,0
2019-10-18,123.91,124.43,123.648,117.6741,104.7623,UP,1
2019-10-21,124.06,124.36,123.794,117.8607,104.9932,DOWN,0
2019-10-22,122.41,124.89,123.604,118.0617,105.2174,UP,1
2019-10-23,123.04,122.1,123.478,118.2555,105.4313,UP,1
2019-10-24,124.45,124.03,123.574,118.5443,105.6469,UP,1
2019-10-25,124.86,123.85,123.764,118.8671,105.8615,UP,1
2019-10-28,125.99,126.08,124.15,119.1531,106.0885,UP,1
2019-10-29,126.18,125.12,124.904,119.3905,106.3232,UP,1
2019-10-30,127.38,126.15,125.772,119.6635,106.5576,UP,1
2019-10-31,127.91,131.5,126.464,119.9041,106.7945,UP,1
2019-11-01,131.2,128.96,127.732,120.1977,107.0467,UP,1
2019-11-04,131.8,132.34,128.894,120.5891,107.2973,UP,1
2019-11-05,135.81,131.99,130.82,121.0499,107.5747,DOWN,0
2019-11-06,132.96,135.2,131.936,121.4575,107.8325,DOWN,0
2019-11-07,132.93,132.81,132.94,121.8815,108.0914,UP,1
2019-11-08,133.52,132.48,133.404,122.2579,108.3492,UP,1
2019-11-11,134.11,132.98,133.866,122.6301,108.6094,DOWN,0
2019-11-12,133.82,133.77,133.468,122.9861,108.8689,UP,1
2019-11-13,135.48,133.25,133.972,123.3345,109.1314,DOWN,0
2019-11-14,132.82,134.81,133.95,123.6215,109.3791,UP,1
2019-11-15,136.55,134.19,134.556,123.9847,109.6441,UP,1
2019-11-18,137.64,136.1,135.262,124.3873,109.9114,UP,1
2019-11-19,137.8,138.78,136.058,124.9133,110.1727,DOWN,0
2019-11-20,137.7,137.35,136.502,125.4111,110.4343,DOWN,0
2019-11-21,137.59,137.6,137.456,125.8765,110.6668,DOWN,0
2019-11-22,136.44,137.79,137.434,126.3711,110.8975,UP,1
2019-11-25,138.02,137.04,137.51,126.8715,111.135,DOWN,0
2019-11-26,136.99,137.92,137.348,127.3353,111.3564,DOWN,0
2019-11-27,136.45,137.25,137.098,127.6567,111.5751,DOWN,0
2019-11-29,135.05,136.04,136.59,127.9217,111.7811,DOWN,0
2019-12-02,134.08,135.9,136.118,128.1821,111.9773,DOWN,0
2019-12-03,133.14,132.27,135.142,128.4581,112.1696,UP,1
2019-12-04,135.33,134.47,134.81,128.7915,112.3723,DOWN,0
2019-12-05,134.42,135.5,134.404,129.0495,112.5694,UP,1
2019-12-06,136.66,135.32,134.726,129.3147,112.7739,DOWN,0
