ticker,REG US Equity,REG US Equity,REG US Equity,REG US Equity,REG US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2018-09-25,64.31,64.04,61.4794,64.69,64.162,DOWN,0
2018-09-26,63.38,64.28,61.4584,64.466,64.2142,UP,1
2018-09-27,63.46,63.5,61.4373,64.094,64.2696,UP,1
2018-09-28,64.67,63.54,61.4177,63.954,64.3334,DOWN,0
2018-10-01,64.49,64.71,61.3964,64.062,64.3944,DOWN,0
2018-10-02,64.19,64.49,61.3713,64.038,64.4426,DOWN,0
2018-10-03,63.2,64.19,61.3373,64.002,64.4872,DOWN,0
2018-10-04,63.04,62.96,61.3007,63.918,64.4914,UP,1
2018-10-05,63.13,63.16,61.2713,63.61,64.496,UP,1
2018-10-08,64.26,63.26,61.2526,63.564,64.5438,DOWN,0
2018-10-09,64.05,64.29,61.2343,63.536,64.5708,DOWN,0
2018-10-10,63.2,63.62,61.2099,63.536,64.5622,DOWN,0
2018-10-11,61.67,63.56,61.1748,63.262,64.523,UP,1
2018-10-12,61.74,62.08,61.1384,62.984,64.4858,UP,1
2018-10-15,61.92,61.56,61.1009,62.516,64.4274,UP,1
2018-10-16,62.98,62.17,61.0699,62.302,64.4132,UP,1
2018-10-17,63.02,62.87,61.0373,62.266,64.4064,DOWN,0
2018-10-18,62.94,63.06,61.0067,62.52,64.4014,UP,1
2018-10-19,63.45,63.07,60.99,62.862,64.404,DOWN,0
2018-10-22,62.52,63.49,60.9688,62.982,64.3894,UP,1
2018-10-23,62.75,62.15,60.9459,62.936,64.3874,UP,1
2018-10-24,62.76,62.83,60.9302,62.884,64.375,UP,1
2018-10-25,64.19,62.88,60.9245,63.134,64.3826,DOWN,0
2018-10-26,64.09,64.34,60.9231,63.262,64.379,UP,1
2018-10-29,64.9,64.68,60.9273,63.738,64.3728,DOWN,0
2018-10-30,64.89,65.0,60.9334,64.166,64.357,DOWN,0
2018-10-31,63.36,64.88,60.9292,64.286,64.323,UP,1
2018-11-01,64.06,63.53,60.9313,64.26,64.3086,DOWN,0
2018-11-02,62.81,64.08,60.9265,64.004,64.2656,UP,1
2018-11-05,63.29,63.08,60.9214,63.682,64.2226,UP,1
2018-11-06,63.47,63.39,60.9158,63.398,64.192,UP,1
2018-11-07,64.1,63.8,60.9148,63.546,64.1526,UP,1
2018-11-08,64.94,63.87,60.9189,63.722,64.1314,UP,1
2018-11-09,65.25,64.96,60.9293,64.21,64.1208,DOWN,0
2018-11-12,65.03,65.34,60.9416,64.558,64.1008,DOWN,0
2018-11-13,64.54,64.53,60.9552,64.772,64.0896,DOWN,0
2018-11-14,63.88,64.8,60.96,64.728,64.0496,DOWN,0
2018-11-15,62.53,63.58,60.9692,64.246,63.9728,UP,1
2018-11-16,63.52,62.49,60.9862,63.9,63.9404,UP,1
2018-11-19,63.56,63.64,61.0126,63.606,63.898,DOWN,0
2018-11-20,63.55,63.6,61.0414,63.408,63.8552,DOWN,0
2018-11-21,63.19,63.55,61.0697,63.27,63.8136,DOWN,0
2018-11-23,62.77,63.24,61.1056,63.318,63.7536,DOWN,0
2018-11-26,62.58,62.91,61.135,63.13,63.7122,UP,1
2018-11-27,62.64,62.6,61.1619,62.946,63.6552,UP,1
2018-11-28,62.87,62.6,61.1885,62.81,63.6056,DOWN,0
2018-11-29,62.82,62.87,61.2143,62.736,63.572,UP,1
2018-11-30,63.66,63.06,61.2434,62.914,63.5388,UP,1
2018-12-03,64.06,63.85,61.2735,63.21,63.5126,DOWN,0
2018-12-04,63.19,64.21,61.2992,63.32,63.4974,UP,1
2018-12-06,65.82,62.83,61.3446,63.91,63.5276,DOWN,0
2018-12-07,65.06,65.81,61.3785,64.358,63.5612,DOWN,0
2018-12-10,64.16,65.21,61.4042,64.458,63.5752,DOWN,0
2018-12-11,63.93,64.4,61.4272,64.432,63.5604,DOWN,0
2018-12-12,62.21,64.11,61.4487,64.236,63.5148,UP,1
2018-12-13,62.3,62.16,61.4697,63.532,63.477,DOWN,0
2018-12-14,61.5,61.93,61.4855,62.82,63.443,DOWN,0
2018-12-17,58.24,61.59,61.4821,61.636,63.347,UP,1
2018-12-18,59.27,58.79,61.4848,60.704,63.2698,DOWN,0
2018-12-19,57.75,59.39,61.4788,59.812,63.1396,DOWN,0
2018-12-20,57.53,58.04,61.4722,58.858,63.0092,DOWN,0
2018-12-21,57.46,57.37,61.4647,58.05,62.8944,DOWN,0
2018-12-24,55.76,57.32,61.448,57.554,62.7762,UP,1
2018-12-26,58.08,55.97,61.4428,57.316,62.703,UP,1
2018-12-27,58.34,57.56,61.4385,57.434,62.6314,UP,1
2018-12-28,58.47,58.69,61.4368,57.622,62.5412,UP,1
2018-12-31,58.68,58.6,61.4389,57.866,62.4544,DOWN,0
2019-01-02,56.81,58.29,61.4316,58.076,62.3318,UP,1
2019-01-03,56.89,56.79,61.4294,57.838,62.2006,UP,1
2019-01-04,57.1,57.14,61.4301,57.59,62.0922,UP,1
2019-01-07,57.66,57.22,61.4359,57.428,61.9904,UP,1
2019-01-08,58.88,57.84,61.4471,57.468,61.9128,DOWN,0
2019-01-09,58.81,58.98,61.4619,57.868,61.8052,UP,1
2019-01-10,59.56,58.38,61.4766,58.402,61.7146,UP,1
2019-01-11,59.79,59.46,61.4901,58.94,61.6124,UP,1
2019-01-14,59.83,59.64,61.4941,59.374,61.5112,UP,1
2019-01-15,60.6,60.0,61.5022,59.718,61.456,UP,1
2019-01-16,61.17,60.58,61.5196,60.19,61.3982,UP,1
2019-01-17,61.45,61.12,61.5338,60.568,61.371,UP,1
2019-01-18,61.69,61.67,61.5452,60.948,61.339,DOWN,0
2019-01-22,61.55,61.86,61.5546,61.292,61.3006,DOWN,0
2019-01-23,61.46,61.43,61.5684,61.464,61.2478,DOWN,0
2019-01-24,61.44,61.38,61.5827,61.518,61.1778,UP,1
2019-01-25,62.75,61.64,61.6016,61.778,61.1278,UP,1
2019-01-28,63.5,62.67,61.6247,62.14,61.0972,UP,1
2019-01-29,63.91,63.48,61.6533,62.612,61.0846,UP,1
2019-01-30,64.96,64.01,61.6862,63.312,61.1062,UP,1
2019-01-31,65.0,64.75,61.7185,64.024,61.1556,DOWN,0
2019-02-01,64.45,65.26,61.7479,64.364,61.1742,UP,1
2019-02-04,64.84,64.68,61.7809,64.632,61.1998,DOWN,0
2019-02-05,64.77,64.86,61.8192,64.804,61.2242,DOWN,0
2019-02-06,64.49,64.54,61.8611,64.71,61.2502,UP,1
2019-02-07,65.73,64.2,61.9091,64.856,61.3094,DOWN,0
2019-02-08,65.72,65.68,61.9568,65.11,61.3722,UP,1
2019-02-11,66.27,65.8,62.0082,65.396,61.4448,DOWN,0
2019-02-12,65.33,66.24,62.0486,65.508,61.494,UP,1
2019-02-13,65.48,65.12,62.0821,65.706,61.5472,UP,1
2019-02-14,65.76,66.14,62.1167,65.712,61.5892,UP,1
2019-02-15,66.32,66.19,62.152,65.832,61.6344,UP,1
2019-02-19,66.57,66.19,62.1943,65.892,61.702,DOWN,0
2019-02-20,65.83,66.57,62.2347,65.992,61.7022,UP,1
2019-02-21,66.37,65.63,62.2727,66.17,61.7284,DOWN,0
2019-02-22,65.88,65.74,62.3076,66.194,61.7628,DOWN,0
2019-02-25,65.78,66.1,62.3461,66.086,61.7998,UP,1
2019-02-26,65.79,65.92,62.3818,65.93,61.8714,DOWN,0
2019-02-27,65.09,65.49,62.414,65.782,61.9272,UP,1
2019-02-28,65.25,65.56,62.4475,65.558,62.0022,DOWN,0
2019-03-01,64.18,65.32,62.4799,65.218,62.121,UP,1
2019-03-04,64.52,64.18,62.5205,64.966,62.226,UP,1
2019-03-05,65.1,64.52,62.5646,64.828,62.373,DOWN,0
2019-03-06,64.44,64.94,62.6054,64.698,62.5112,DOWN,0
2019-03-07,64.01,64.37,62.647,64.45,62.6422,DOWN,0
2019-03-08,63.77,63.99,62.6825,64.368,62.8024,UP,1
2019-03-11,64.54,63.89,62.7193,64.372,62.9316,UP,1
2019-03-12,64.98,64.63,62.7561,64.348,63.0644,UP,1
2019-03-13,65.32,64.95,62.7959,64.524,63.2014,DOWN,0
2019-03-14,65.32,65.44,62.8334,64.786,63.3342,DOWN,0
2019-03-15,64.76,65.28,62.8672,64.984,63.4932,DOWN,0
2019-03-18,64.47,64.82,62.8976,64.97,63.6448,DOWN,0
2019-03-19,64.34,64.46,62.9288,64.842,63.7896,UP,1
2019-03-20,64.81,64.33,62.9641,64.74,63.9326,UP,1
2019-03-21,66.0,64.71,63.0018,64.876,64.075,UP,1
2019-03-22,66.11,66.14,63.0383,65.146,64.221,UP,1
2019-03-25,66.13,66.16,63.0731,65.478,64.3524,UP,1
2019-03-26,67.11,66.14,63.1128,66.032,64.4988,UP,1
2019-03-27,67.37,67.1,63.1523,66.544,64.6496,UP,1
2019-03-28,68.05,67.52,63.196,66.954,64.7986,DOWN,0
2019-03-29,67.49,68.09,63.2313,67.23,64.925,UP,1
2019-04-01,67.68,67.51,63.2729,67.54,65.0496,DOWN,0
2019-04-02,67.66,67.85,63.3111,67.65,65.169,UP,1
2019-04-03,67.95,67.75,63.3523,67.766,65.297,UP,1
2019-04-04,67.98,67.92,63.394,67.752,65.4274,UP,1
2019-04-05,68.86,68.03,63.443,68.026,65.5758,DOWN,0
2019-04-08,68.23,68.89,63.4838,68.136,65.6854,DOWN,0
2019-04-09,67.55,68.23,63.5151,68.114,65.7664,UP,1
2019-04-10,68.78,67.84,63.5456,68.28,65.8638,DOWN,0
2019-04-11,68.36,68.75,63.5745,68.356,65.9318,UP,1
2019-04-12,68.86,68.36,63.6069,68.356,66.009,DOWN,0
2019-04-15,68.39,68.9,63.6379,68.388,66.0878,DOWN,0
2019-04-16,66.46,68.27,63.6579,68.17,66.1202,DOWN,0
2019-04-17,65.69,66.45,63.6759,67.552,66.1386,UP,1
2019-04-18,66.38,65.8,63.7001,67.156,66.1764,DOWN,0
2019-04-22,64.64,66.05,63.7151,66.312,66.1546,UP,1
2019-04-23,65.97,64.94,63.7342,65.828,66.1596,UP,1
2019-04-24,66.94,66.16,63.7571,65.924,66.173,UP,1
2019-04-25,67.42,66.66,63.7846,66.27,66.2148,UP,1
2019-04-26,67.57,67.56,63.814,66.508,66.2566,DOWN,0
2019-04-29,66.64,67.47,63.8406,66.908,66.2742,UP,1
2019-04-30,67.17,66.63,63.87,67.148,66.2912,UP,1
2019-05-01,67.3,67.21,63.9004,67.22,66.3058,DOWN,0
2019-05-02,66.96,67.33,63.9301,67.128,66.3284,DOWN,0
2019-05-03,66.8,67.25,63.9602,66.974,66.337,DOWN,0
2019-05-06,66.3,67.04,63.9882,66.906,66.3454,DOWN,0
2019-05-07,65.12,66.07,64.0064,66.496,66.3322,UP,1
2019-05-08,65.28,65.26,64.0256,66.092,66.322,UP,1
2019-05-09,65.38,65.16,64.0436,65.776,66.3278,UP,1
2019-05-10,65.54,64.74,64.0665,65.524,66.3336,UP,1
2019-05-13,65.99,65.02,64.0823,65.462,66.3698,UP,1
2019-05-14,66.43,65.71,64.0999,65.724,66.408,UP,1
2019-05-15,66.85,66.41,64.1248,66.038,66.443,UP,1
2019-05-16,67.25,66.84,64.1476,66.412,66.4992,DOWN,0
2019-05-17,66.96,67.15,64.1642,66.696,66.5582,DOWN,0
2019-05-20,66.07,66.96,64.1764,66.712,66.6042,UP,1
2019-05-21,66.49,66.23,64.1909,66.724,66.6432,DOWN,0
2019-05-22,66.39,66.47,64.1986,66.632,66.6714,UP,1
2019-05-23,66.73,66.13,64.2138,66.528,66.6996,UP,1
2019-05-24,66.76,67.01,64.2308,66.488,66.7284,DOWN,0
2019-05-28,66.42,66.86,64.247,66.558,66.7616,DOWN,0
2019-05-29,65.11,66.42,64.2559,66.282,66.7744,UP,1
2019-05-30,65.3,65.1,64.2662,66.064,66.7936,UP,1
2019-05-31,65.96,65.08,64.2817,65.91,66.8166,UP,1
2019-06-03,66.01,66.1,64.2949,65.76,66.8168,DOWN,0
2019-06-04,65.85,66.06,64.3051,65.646,66.8116,UP,1
2019-06-05,67.91,66.2,64.3233,66.206,66.8472,DOWN,0
2019-06-06,67.89,67.69,64.3367,66.724,66.8628,DOWN,0
2019-06-07,67.47,68.22,64.3456,67.026,66.8648,UP,1
2019-06-10,67.48,67.56,64.3577,67.32,66.8534,UP,1
2019-06-11,67.53,67.55,64.3715,67.656,66.8542,UP,1
2019-06-12,67.8,67.76,64.3857,67.634,66.8566,UP,1
2019-06-13,68.51,68.01,64.401,67.758,66.8736,UP,1
2019-06-14,68.87,68.5,64.4204,68.038,66.892,UP,1
2019-06-17,69.56,69.06,64.4378,68.454,66.9236,DOWN,0
2019-06-18,69.19,69.86,64.4538,68.786,66.9302,UP,1
2019-06-19,69.74,69.09,64.4736,69.174,66.9604,UP,1
2019-06-20,69.9,70.15,64.4929,69.452,67.0074,DOWN,0
2019-06-21,69.52,69.73,64.515,69.582,67.0222,DOWN,0
2019-06-24,68.86,69.55,64.5299,69.442,67.0322,DOWN,0
2019-06-25,68.02,68.93,64.5382,69.208,67.0154,DOWN,0
2019-06-26,66.23,67.91,64.5436,68.506,66.9722,UP,1
2019-06-27,66.9,66.33,64.5497,67.906,66.981,DOWN,0
2019-06-28,66.74,66.97,64.555,67.35,67.002,DOWN,0
2019-07-01,66.72,67.22,64.5622,66.922,67.0088,UP,1
2019-07-02,67.75,66.84,64.5721,66.868,67.071,UP,1
2019-07-03,68.81,67.89,64.5929,67.384,67.1278,DOWN,0
2019-07-05,68.48,68.22,64.6079,67.7,67.1586,UP,1
2019-07-08,68.82,68.43,64.6252,68.116,67.1866,UP,1
2019-07-09,69.41,68.87,64.6498,68.654,67.2234,UP,1
2019-07-10,69.42,69.44,64.6703,68.988,67.279,DOWN,0
2019-07-11,68.6,69.44,64.6864,68.946,67.3076,DOWN,0
2019-07-12,68.54,68.76,64.7094,68.958,67.3324,DOWN,0
2019-07-15,68.14,68.62,64.7285,68.822,67.356,DOWN,0
2019-07-16,67.23,68.05,64.7478,68.386,67.3646,DOWN,0
2019-07-17,66.54,67.48,64.7632,67.81,67.3694,DOWN,0
2019-07-18,66.54,66.43,64.7725,67.398,67.3978,DOWN,0
2019-07-19,65.01,66.53,64.7751,66.692,67.3924,DOWN,0
2019-07-22,64.63,65.11,64.7773,65.99,67.3774,UP,1
2019-07-23,65.55,64.7,64.7891,65.654,67.3776,UP,1
2019-07-24,66.15,65.68,64.8046,65.576,67.3808,DOWN,0
2019-07-25,66.12,66.2,64.8196,65.492,67.3746,UP,1
2019-07-26,66.2,66.25,64.8293,65.73,67.3616,UP,1
2019-07-29,66.74,66.46,64.8427,66.152,67.3514,UP,1
2019-07-30,66.93,66.68,64.8614,66.428,67.3508,DOWN,0
2019-07-31,66.7,67.0,64.8865,66.538,67.3634,DOWN,0
2019-08-01,65.96,66.52,64.9076,66.506,67.3528,DOWN,0
2019-08-02,65.76,65.99,64.9268,66.418,67.3402,DOWN,0
2019-08-05,63.84,65.63,64.9311,65.838,67.2824,UP,1
2019-08-06,64.21,64.0,64.9371,65.294,67.2314,UP,1
2019-08-07,64.7,63.96,64.9459,64.894,67.197,UP,1
2019-08-08,65.6,64.67,64.9566,64.822,67.2068,DOWN,0
2019-08-09,64.98,65.16,64.9689,64.666,67.2004,DOWN,0
2019-08-12,64.84,64.72,64.9794,64.866,67.178,UP,1
2019-08-13,65.2,64.68,64.9916,65.064,67.1618,DOWN,0
2019-08-14,64.71,65.27,64.9942,65.066,67.139,UP,1
2019-08-15,65.04,64.76,64.9989,64.954,67.0816,UP,1
2019-08-16,65.19,65.74,65.0004,64.996,67.0276,UP,1
2019-08-19,65.73,65.4,65.0046,65.174,66.9928,DOWN,0
2019-08-20,65.0,65.84,65.0128,65.134,66.9432,UP,1
2019-08-21,65.36,65.08,65.0193,65.264,66.8998,DOWN,0
2019-08-22,65.16,65.6,65.031,65.288,66.847,DOWN,0
2019-08-23,63.34,64.72,65.0313,64.918,66.7436,UP,1
2019-08-26,63.61,63.83,65.032,64.494,66.6384,DOWN,0
2019-08-27,62.83,63.95,65.0256,64.06,66.5038,UP,1
2019-08-28,63.32,63.03,65.0175,63.652,66.3864,UP,1
2019-08-29,64.43,63.58,65.0134,63.506,66.2802,UP,1
2019-08-30,64.51,64.54,65.0108,63.74,66.1724,UP,1
2019-09-03,65.33,64.17,65.0148,64.084,66.0886,UP,1
2019-09-04,66.48,65.88,65.0278,64.814,66.041,UP,1
2019-09-05,66.58,66.48,65.048,65.466,66.0122,UP,1
2019-09-06,66.92,66.73,65.065,65.964,66.026,UP,1
2019-09-09,68.39,66.89,65.0892,66.74,66.0558,DOWN,0
2019-09-10,68.22,68.22,65.1125,67.318,66.0854,UP,1
2019-09-11,68.72,68.08,65.1402,67.766,66.1254,UP,1
2019-09-12,69.07,68.82,65.1717,68.264,66.1518,DOWN,0
2019-09-13,68.06,68.95,65.1991,68.492,66.1368,UP,1
2019-09-16,68.23,68.29,65.227,68.46,66.1318,DOWN,0
2019-09-17,68.11,68.41,65.2532,68.438,66.1176,DOWN,0
2019-09-18,67.89,68.13,65.2786,68.272,66.0872,UP,1
2019-09-19,68.0,68.07,65.3003,68.058,66.0588,DOWN,0
2019-09-20,67.73,67.84,65.3186,67.992,66.0414,DOWN,0
2019-09-23,67.67,67.26,65.341,67.88,66.024,DOWN,0
2019-09-24,67.62,67.78,65.35,67.782,66.0136,DOWN,0
2019-09-25,67.55,67.55,65.3625,67.714,66.02,UP,1
2019-09-26,68.85,67.82,65.3859,67.884,66.0662,UP,1
2019-09-27,69.08,69.02,65.4117,68.154,66.117,UP,1
2019-09-30,69.49,69.23,65.4481,68.518,66.2066,DOWN,0
2019-10-01,69.24,69.44,65.4828,68.842,66.2988,DOWN,0
2019-10-02,68.48,69.07,65.5177,69.028,66.3574,DOWN,0
2019-10-03,68.3,68.4,65.568,68.918,66.4004,UP,1
2019-10-04,69.02,68.28,65.6167,68.906,66.4584,DOWN,0
2019-10-07,68.87,68.67,65.6723,68.782,66.5118,DOWN,0
2019-10-08,68.37,68.83,65.7265,68.608,66.5444,DOWN,0
2019-10-09,68.22,68.8,65.7803,68.556,66.5702,UP,1
2019-10-10,68.3,68.3,65.843,68.556,66.6022,UP,1
2019-10-11,68.49,68.55,65.8951,68.45,66.6528,DOWN,0
2019-10-14,68.44,68.26,65.9456,68.364,66.7064,UP,1
2019-10-15,68.6,68.73,65.9962,68.41,66.8016,DOWN,0
2019-10-16,68.475,68.38,66.0452,68.461,66.8869,DOWN,0
2019-10-17,68.47,68.45,66.1035,68.495,66.9623,UP,1
2019-10-18,68.82,68.43,66.1632,68.561,67.0267,UP,1
2019-10-21,69.5,68.6,66.2252,68.773,67.1171,UP,1
2019-10-22,69.65,69.45,66.2851,68.983,67.2133,DOWN,0
2019-10-23,69.29,69.71,66.3372,69.146,67.2951,DOWN,0
2019-10-24,68.92,69.49,66.3877,69.236,67.3793,DOWN,0
2019-10-25,68.5,68.7,66.4324,69.172,67.4485,DOWN,0
2019-10-28,68.08,68.62,66.4739,68.888,67.5063,UP,1
2019-10-29,68.54,67.98,66.5174,68.666,67.5625,UP,1
2019-10-30,69.75,68.52,66.5632,68.758,67.6575,DOWN,0
2019-10-31,67.24,69.85,66.5935,68.422,67.6951,DOWN,0
2019-11-01,67.09,67.1,66.6217,68.14,67.7337,DOWN,0
2019-11-04,66.32,66.99,66.6449,67.788,67.7933,UP,1
2019-11-05,66.75,66.02,66.6709,67.43,67.8561,DOWN,0
2019-11-06,66.72,66.8,66.6972,66.824,67.9339,DOWN,0
2019-11-07,65.57,66.58,66.7178,66.49,67.9789,DOWN,0
2019-11-08,64.66,65.0,66.7274,66.004,67.9835,UP,1
2019-11-11,64.83,64.76,66.734,65.706,67.9899,DOWN,0
2019-11-12,64.81,65.33,66.7385,65.318,67.9795,DOWN,0
2019-11-13,64.69,65.2,66.7372,64.912,67.9437,UP,1
2019-11-14,65.77,64.86,66.741,64.952,67.9275,DOWN,0
2019-11-15,65.37,65.82,66.7456,65.094,67.8965,DOWN,0
2019-11-18,65.2,65.37,66.7474,65.168,67.8327,UP,1
2019-11-19,65.25,65.34,66.7498,65.256,67.7733,DOWN,0
2019-11-20,64.41,65.1,66.7494,65.2,67.6871,DOWN,0
2019-11-21,63.94,64.24,66.7405,64.834,67.5845,UP,1
2019-11-22,64.14,63.93,66.7326,64.588,67.5061,UP,1
2019-11-25,64.35,64.49,66.723,64.418,67.4285,UP,1
2019-11-26,64.7,64.28,66.7198,64.308,67.3603,UP,1
2019-11-27,65.07,64.78,66.7178,64.44,67.3039,DOWN,0
2019-11-29,65.04,65.39,66.7142,64.66,67.2447,DOWN,0
2019-12-02,63.77,65.09,66.7014,64.586,67.1655,UP,1
2019-12-03,64.13,63.33,66.6892,64.542,67.0947,UP,1
2019-12-04,64.565,63.85,66.6829,64.515,67.0336,DOWN,0
2019-12-05,64.0,64.41,66.671,64.301,66.9626,UP,1
2019-12-06,64.36,64.16,66.6634,64.165,66.8728,UP,1
2019-12-09,64.6,65.43,66.6575,64.331,66.7832,DOWN,0
2019-12-10,64.25,64.54,66.6498,64.355,66.6784,DOWN,0
2019-12-11,62.65,64.26,66.6376,63.972,66.5466,DOWN,0
2019-12-12,60.82,62.15,66.6155,63.336,66.3934,UP,1
2019-12-13,60.91,60.86,66.5991,62.646,66.2456,UP,1
2019-12-16,61.78,60.91,66.5854,62.082,66.1008,DOWN,0
2019-12-17,61.48,61.78,66.5673,61.528,65.953,UP,1
2019-12-18,62.355,61.36,66.5569,61.469,65.8327,UP,1
2019-12-19,62.54,62.43,66.5496,61.813,65.7191,UP,1
2019-12-20,62.65,62.82,66.544,62.161,65.6061,DOWN,0
2019-12-23,61.94,62.68,66.531,62.193,65.4751,DOWN,0
2019-12-24,61.87,62.12,66.5154,62.271,65.3437,UP,1
2019-12-26,62.0,61.93,66.4988,62.2,65.2117,UP,1
2019-12-27,62.46,62.08,66.4845,62.184,65.0914,DOWN,0
2019-12-30,62.4,62.31,66.4727,62.134,64.97,UP,1
2019-12-31,63.09,62.53,66.4658,62.364,64.8554,DOWN,0
2020-01-02,61.68,63.47,66.4525,62.326,64.699,UP,1
2020-01-03,62.41,61.61,66.4405,62.408,64.5542,UP,1
2020-01-06,62.57,62.43,66.4234,62.43,64.4198,DOWN,0
2020-01-07,61.68,62.4,66.4012,62.286,64.275,UP,1
2020-01-08,62.175,61.8,66.3814,62.103,64.1485,DOWN,0
2020-01-09,61.55,62.0,66.3536,62.077,64.0179,UP,1
2020-01-10,61.92,61.63,66.3264,61.979,63.8855,UP,1
2020-01-13,62.12,61.86,66.2967,61.889,63.7329,UP,1
2020-01-14,62.66,62.13,66.2726,62.085,63.6413,UP,1
2020-01-15,63.05,63.02,66.2494,62.26,63.5605,UP,1
2020-01-16,63.25,63.31,66.2274,62.6,63.4991,DOWN,0
2020-01-17,63.2,63.22,66.2036,62.856,63.4281,UP,1
2020-01-21,63.85,63.38,66.183,63.202,63.3707,DOWN,0
2020-01-22,63.61,63.73,66.1567,63.392,63.3315,UP,1
2020-01-23,64.08,63.77,66.136,63.598,63.3199,DOWN,0
2020-01-24,63.785,63.88,66.1172,63.705,63.299,DOWN,0
2020-01-27,63.33,63.33,66.0899,63.731,63.2694,UP,1
2020-01-28,63.75,63.16,66.0669,63.711,63.2506,DOWN,0
2020-01-29,62.97,63.59,66.0374,63.583,63.1946,DOWN,0
2020-01-30,62.39,62.79,66.0074,63.245,63.135,DOWN,0
2020-01-31,62.04,62.37,65.9853,62.896,63.0718,DOWN,0
2020-02-03,61.92,62.39,65.9665,62.614,63.0052,UP,1
2020-02-04,62.65,63.49,65.9478,62.394,62.97,UP,1
2020-02-05,63.44,62.79,65.9418,62.488,62.96,UP,1
2020-02-06,63.51,63.69,65.9295,62.712,62.9474,DOWN,0
2020-02-07,63.12,63.54,65.9104,62.928,62.9228,UP,1
2020-02-10,63.8,63.52,65.8923,63.304,62.9048,DOWN,0
2020-02-11,62.65,63.77,65.8677,63.304,62.8564,DOWN,0
2020-02-12,62.31,62.69,65.8461,63.078,62.8018,UP,1
2020-02-13,62.83,62.31,65.8244,62.942,62.783,UP,1
2020-02-14,64.02,63.13,65.808,63.122,62.7808,UP,1
2020-02-18,64.24,64.12,65.7944,63.21,62.7743,DOWN,0
2020-02-19,63.34,64.23,65.7771,63.348,62.7611,UP,1
2020-02-20,64.06,63.37,65.7659,63.698,62.7551,DOWN,0
2020-02-21,63.68,63.32,65.7587,63.868,62.7367,DOWN,0
2020-02-24,63.42,63.32,65.7494,63.748,62.7201,DOWN,0
2020-02-25,61.86,63.38,65.7318,63.272,62.7043,DOWN,0
2020-02-26,61.45,61.91,65.7113,62.894,62.7169,DOWN,0
2020-02-27,58.46,61.25,65.6737,61.774,62.6679,DOWN,0
2020-02-28,57.44,57.74,65.6287,60.526,62.5811,UP,1
2020-03-02,60.29,57.67,65.5959,59.9,62.5573,DOWN,0
2020-03-03,58.92,60.17,65.5543,59.312,62.4886,UP,1
2020-03-04,62.06,60.07,65.5298,59.434,62.479,DOWN,0
2020-03-05,61.71,60.71,65.508,60.084,62.4602,DOWN,0
2020-03-06,60.44,60.04,65.4777,60.684,62.4302,DOWN,0
2020-03-09,56.2,57.18,65.4268,59.866,62.3168,UP,1
2020-03-10,57.98,57.29,65.383,59.678,62.2364,DOWN,0
2020-03-11,55.35,56.52,65.326,58.336,62.0942,DOWN,0
2020-03-12,51.64,52.21,65.2521,56.322,61.879,UP,1
2020-03-13,55.25,53.77,65.2028,55.284,61.7222,DOWN,0
2020-03-16,44.94,50.8,65.101,53.032,61.3874,UP,1
2020-03-17,47.68,46.16,65.0096,50.972,61.0928,DOWN,0
2020-03-18,37.79,45.12,64.8685,47.46,60.5972,DOWN,0
2020-03-19,37.53,37.76,64.7269,44.638,60.1142,DOWN,0
2020-03-20,35.3,37.72,64.5638,40.648,59.5767,DOWN,0
2020-03-23,34.88,35.32,64.3988,38.636,59.0433,UP,1
2020-03-24,39.45,36.94,64.2587,36.99,58.5939,UP,1
2020-03-25,41.24,41.52,64.1275,37.68,58.1763,UP,1
2020-03-26,42.34,41.75,64.0015,38.642,57.7699,DOWN,0
2020-03-27,40.49,40.64,63.865,39.68,57.3187,DOWN,0
2020-03-30,39.95,40.43,63.7222,40.694,56.8527,DOWN,0
2020-03-31,38.43,39.57,63.57,40.49,56.3573,DOWN,0
2020-04-01,35.535,36.39,63.3999,39.349,55.791,DOWN,0
2020-04-02,33.2,34.94,63.2199,37.521,55.1828,DOWN,0
2020-04-03,32.27,33.21,63.0326,35.877,54.5466,UP,1
2020-04-06,35.15,36.09,62.8588,34.917,53.9739,UP,1
2020-04-07,36.77,37.72,62.6951,34.585,53.4427,UP,1
2020-04-08,40.89,37.49,62.5552,35.656,52.9855,UP,1
2020-04-09,44.12,42.31,62.4357,37.84,52.6085,DOWN,0
2020-04-13,43.13,44.0732,62.3202,40.012,52.2233,UP,1
2020-04-14,43.95,43.26,62.2055,41.772,51.8615,DOWN,0
2020-04-15,41.31,41.56,62.0783,42.68,51.4493,DOWN,0
2020-04-16,37.07,41.13,61.9301,41.916,50.9377,UP,1
2020-04-17,38.66,39.01,61.7846,40.824,50.4421,DOWN,0
2020-04-20,37.19,37.34,61.6265,39.636,49.9157,DOWN,0
2020-04-21,35.59,35.77,61.4621,37.964,49.3651,DOWN,0
2020-04-22,35.44,35.55,61.2952,36.79,48.7979,UP,1
2020-04-23,35.62,35.8,61.1262,36.5,48.2573,DOWN,0
2020-04-24,35.43,35.75,60.9563,35.854,47.7197,UP,1
2020-04-27,37.44,35.21,60.8005,35.904,47.2119,UP,1
2020-04-28,40.53,38.97,60.6604,36.892,46.7421,UP,1
