ticker,CRM US Equity,CRM US Equity,CRM US Equity,CRM US Equity,CRM US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2004-12-01,4.235,4.3675,4.3815,4.5936,,UP,1
2004-12-02,4.2475,4.245,4.331,4.5982,,DOWN,0
2004-12-03,4.1575,4.2325,4.276,4.6028,,DOWN,0
2004-12-06,4.1375,4.2,4.2285,4.6053,,DOWN,0
2004-12-07,4.0125,4.135,4.158,4.6076,,DOWN,0
2004-12-08,3.98,4.0125,4.107,4.6122,,UP,1
2004-12-09,4.065,3.975,4.0705,4.6148,,DOWN,0
2004-12-10,3.98,4.04,4.035,4.6162,,UP,1
2004-12-13,4.025,4.0175,4.0125,4.6134,,UP,1
2004-12-14,4.085,4.0125,4.027,4.6108,,DOWN,0
2004-12-15,4.07,4.1,4.045,4.6077,,UP,1
2004-12-16,4.095,4.07,4.051,4.6034,,DOWN,0
2004-12-17,4.025,4.0975,4.06,4.5914,,DOWN,0
2004-12-20,3.8,3.65,4.015,4.5793,,UP,1
2004-12-21,4.025,3.8125,4.003,4.5689,,UP,1
2004-12-22,4.0625,3.9625,4.0015,4.5582,,UP,1
2004-12-23,4.1525,4.065,4.013,4.5487,,UP,1
2004-12-27,4.3425,4.1875,4.0765,4.5456,,DOWN,0
2004-12-28,4.295,4.3575,4.1755,4.5416,,DOWN,0
2004-12-29,4.2925,4.25,4.229,4.536,,DOWN,0
2004-12-30,4.215,4.2525,4.2595,4.5292,,UP,1
2004-12-31,4.235,4.1625,4.276,4.5231,,DOWN,0
2005-01-03,4.15,4.1025,4.2375,4.5141,,DOWN,0
2005-01-04,4.09,4.1375,4.1965,4.5089,,UP,1
2005-01-05,4.4875,4.195,4.2355,4.5079,,DOWN,0
2005-01-06,4.43,4.4875,4.2785,4.5043,,DOWN,0
2005-01-07,4.3875,4.4825,4.309,4.4957,,DOWN,0
2005-01-10,4.245,4.25,4.328,4.4798,,DOWN,0
2005-01-11,4.105,4.245,4.331,4.4603,,DOWN,0
2005-01-12,3.775,3.75,4.1885,4.4273,,UP,1
2005-01-13,3.8125,3.8125,4.065,4.3938,,DOWN,0
2005-01-14,3.75,3.8125,3.9375,4.3604,,UP,1
2005-01-18,3.7625,3.725,3.841,4.3328,,DOWN,0
2005-01-19,3.7475,3.7625,3.7695,4.3034,,DOWN,0
2005-01-20,3.6525,3.7475,3.745,4.2745,,DOWN,0
2005-01-21,3.6125,3.66,3.705,4.2491,,DOWN,0
2005-01-24,3.475,3.6125,3.65,4.2209,,DOWN,0
2005-01-25,3.4325,3.45,3.584,4.1895,,UP,1
2005-01-26,3.45,3.435,3.5245,4.1585,,DOWN,0
2005-01-27,3.405,3.4525,3.475,4.1226,,DOWN,0
2005-01-28,3.365,3.4125,3.4255,4.0869,,UP,1
2005-01-31,3.425,3.365,3.4155,4.0512,,DOWN,0
2005-02-01,3.425,3.3775,3.414,4.0306,,DOWN,0
2005-02-02,3.325,3.425,3.389,4.0084,,UP,1
2005-02-03,3.3425,3.325,3.3765,3.9871,,UP,1
2005-02-04,3.515,3.3425,3.4065,3.9675,,DOWN,0
2005-02-07,3.405,3.515,3.4025,3.9456,,UP,1
2005-02-08,3.4975,3.445,3.417,3.9269,,DOWN,0
2005-02-09,3.315,3.5025,3.415,3.9057,,DOWN,0
2005-02-10,3.2675,3.35,3.4,3.8838,,UP,1
2005-02-11,3.3625,3.2625,3.3695,3.8663,,UP,1
2005-02-14,3.4125,3.375,3.371,3.8496,,UP,1
2005-02-15,3.565,3.45,3.3845,3.8378,,DOWN,0
2005-02-16,3.5,3.565,3.4215,3.825,,UP,1
2005-02-17,3.525,3.5,3.473,3.8153,,UP,1
2005-02-18,3.9875,3.875,3.598,3.8154,,DOWN,0
2005-02-22,3.975,3.9625,3.7105,3.8136,,DOWN,0
2005-02-23,3.9175,3.875,3.781,3.8124,,UP,1
2005-02-24,4.05,3.9175,3.891,3.8129,,UP,1
2005-02-25,4.1175,4.05,4.0095,3.8135,,DOWN,0
2005-02-28,4.015,4.0875,4.015,3.8124,,UP,1
2005-03-01,4.13,4.05,4.046,3.8131,,UP,1
2005-03-02,4.2275,4.1925,4.108,3.8172,,DOWN,0
2005-03-03,4.205,4.2375,4.139,3.8253,,DOWN,0
2005-03-04,4.15,4.205,4.1455,3.8278,,DOWN,0
2005-03-07,4.12,4.1,4.1665,3.8289,,UP,1
2005-03-08,4.195,4.125,4.1795,3.8298,,DOWN,0
2005-03-09,4.07,4.195,4.148,3.8243,,DOWN,0
2005-03-10,3.8725,4.025,4.0815,3.8159,,UP,1
2005-03-11,3.875,3.8925,4.0265,3.8075,,UP,1
2005-03-14,3.885,3.825,3.9795,3.8009,,DOWN,0
2005-03-15,3.8175,3.85,3.904,3.7926,,DOWN,0
2005-03-16,3.7375,3.8175,3.8375,3.7843,,UP,1
2005-03-17,3.875,3.8275,3.838,3.78,,DOWN,0
2005-03-18,3.7525,3.9125,3.8135,3.7653,,UP,1
2005-03-21,3.835,3.75,3.8035,3.7534,,DOWN,0
2005-03-22,3.775,3.83,3.795,3.7412,,DOWN,0
2005-03-23,3.7,3.7575,3.7875,3.7303,,DOWN,0
2005-03-24,3.675,3.4375,3.7475,3.7217,,DOWN,0
2005-03-28,3.61,3.6625,3.719,3.7184,,DOWN,0
2005-03-29,3.57,3.62,3.666,3.7135,,UP,1
2005-03-30,3.625,3.565,3.636,3.711,,UP,1
2005-03-31,3.7475,3.65,3.6455,3.7107,,UP,1
2005-04-01,3.75,3.6375,3.6605,3.7108,,DOWN,0
2005-04-04,3.7375,3.705,3.686,3.7125,,UP,1
2005-04-05,3.815,3.75,3.735,3.7165,,UP,1
2005-04-06,3.8175,3.8,3.7735,3.7234,3.9183,UP,1
2005-04-07,3.86,3.795,3.796,3.7319,3.9238,DOWN,0
2005-04-08,3.84,3.8425,3.814,3.7397,3.9216,DOWN,0
2005-04-11,3.8275,3.8175,3.832,3.7482,3.9197,UP,1
2005-04-12,3.9075,3.88,3.8505,3.759,3.9195,DOWN,0
2005-04-13,3.8625,3.95,3.8595,3.7678,3.9188,DOWN,0
2005-04-14,3.7675,3.8175,3.841,3.7746,3.9172,DOWN,0
2005-04-15,3.6075,3.7375,3.7945,3.7803,3.9151,UP,1
2005-04-18,3.725,3.6125,3.774,3.7879,3.9137,DOWN,0
2005-04-19,3.6275,3.6,3.718,3.7902,3.9106,DOWN,0
2005-04-20,3.61,3.6,3.6675,3.7943,3.9074,UP,1
2005-04-21,3.7725,3.61,3.6685,3.7998,3.9059,DOWN,0
2005-04-22,3.6375,3.7725,3.6745,3.8062,3.9044,DOWN,0
2005-04-25,3.5,3.6375,3.6295,3.8109,3.9014,UP,1
2005-04-26,3.5975,3.5,3.6235,3.8156,3.8985,UP,1
2005-04-27,3.69,3.595,3.6395,3.8211,3.8968,DOWN,0
2005-04-28,3.6225,3.69,3.6095,3.8223,3.8954,DOWN,0
2005-04-29,3.6075,3.6225,3.6035,3.8244,3.8942,DOWN,0
2005-05-02,3.5775,3.62,3.619,3.8255,3.8921,UP,1
2005-05-03,3.6225,3.5625,3.624,3.8182,3.8902,UP,1
2005-05-04,3.745,3.6375,3.635,3.8136,3.8889,UP,1
2005-05-05,3.7525,3.7375,3.661,3.8103,3.893,UP,1
2005-05-06,3.8375,3.75,3.707,3.806,3.896,UP,1
2005-05-09,3.86,3.7875,3.7635,3.8009,3.899,UP,1
2005-05-10,3.875,3.815,3.814,3.7981,3.9017,DOWN,0
2005-05-11,3.8225,3.8625,3.8295,3.7919,3.9044,DOWN,0
2005-05-12,3.7475,3.8125,3.8285,3.7823,3.9069,DOWN,0
2005-05-13,3.72,3.75,3.805,3.7726,3.9093,UP,1
2005-05-16,3.76,3.7175,3.785,3.7648,3.9119,UP,1
2005-05-17,3.915,3.7175,3.793,3.7607,3.9154,UP,1
2005-05-18,3.96,3.9,3.8205,3.756,3.9201,UP,1
2005-05-19,4.425,4.3125,3.956,3.7631,3.9272,UP,1
2005-05-20,4.6225,4.35,4.1365,3.7781,3.9367,UP,1
2005-05-23,4.8075,4.5,4.346,3.7968,3.9473,UP,1
2005-05-24,4.9,4.8125,4.543,3.8171,3.958,UP,1
2005-05-25,4.965,4.905,4.744,3.84,3.9691,UP,1
2005-05-26,5.035,4.9975,4.866,3.866,3.981,DOWN,0
2005-05-27,4.965,5.05,4.9345,3.8878,3.9933,UP,1
2005-05-31,5.06,4.975,4.985,3.9139,4.0067,DOWN,0
2005-06-01,5.04,5.025,5.013,3.938,4.0197,UP,1
2005-06-02,5.24,5.0375,5.068,3.9673,4.0322,DOWN,0
2005-06-03,5.1375,5.2,5.0885,3.9961,4.0429,DOWN,0
2005-06-06,5.0275,5.1475,5.101,4.0231,4.0529,DOWN,0
