ticker,FBHS US Equity,FBHS US Equity,FBHS US Equity,FBHS US Equity,FBHS US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2018-02-05,62.98,64.58,67.89,68.992,65.7534,UP,1
2018-02-06,64.16,61.93,66.558,68.9782,65.7601,DOWN,0
2018-02-07,63.4,64.02,65.052,68.9526,65.7588,DOWN,0
2018-02-08,62.44,63.48,63.576,68.911,65.7463,DOWN,0
2018-02-09,61.71,62.75,62.938,68.8308,65.7269,UP,1
2018-02-12,63.15,62.48,62.972,68.7564,65.7217,DOWN,0
2018-02-13,63.08,63.03,62.756,68.6496,65.7184,UP,1
2018-02-14,63.16,62.53,62.708,68.5624,65.7176,DOWN,0
2018-02-15,62.91,63.7,62.802,68.4428,65.7135,UP,1
2018-02-16,63.82,62.69,63.224,68.3496,65.7167,UP,1
2018-02-20,63.83,63.78,63.36,68.271,65.7191,DOWN,0
2018-02-21,63.48,63.92,63.44,68.1758,65.7191,DOWN,0
2018-02-22,63.26,63.64,63.46,68.0766,65.7183,UP,1
2018-02-23,63.52,63.52,63.582,67.9846,65.7184,DOWN,0
2018-02-26,63.51,63.92,63.52,67.9102,65.7177,DOWN,0
2018-02-27,62.52,63.7,63.258,67.8142,65.715,DOWN,0
2018-02-28,60.66,62.88,62.694,67.6934,65.7054,DOWN,0
2018-03-01,59.9,60.68,62.022,67.563,65.6891,UP,1
2018-03-02,60.01,59.6,61.32,67.4136,65.6747,UP,1
2018-03-05,61.1,59.71,60.838,67.2818,65.6685,UP,1
2018-03-06,62.23,61.28,60.78,67.1684,65.6654,DOWN,0
2018-03-07,61.79,61.56,61.006,67.0178,65.6578,UP,1
2018-03-08,61.97,62.11,61.42,66.8866,65.6523,UP,1
2018-03-09,63.52,62.45,62.122,66.7782,65.6569,DOWN,0
2018-03-12,62.76,63.69,62.454,66.6586,65.6551,DOWN,0
2018-03-13,62.57,63.2,62.522,66.5344,65.6521,DOWN,0
2018-03-14,61.7,62.76,62.504,66.3996,65.6463,DOWN,0
2018-03-15,61.66,61.88,62.442,66.258,65.6402,UP,1
2018-03-16,62.08,61.56,62.154,66.1086,65.6351,DOWN,0
2018-03-19,60.97,61.87,61.796,65.9254,65.6232,DOWN,0
2018-03-20,60.68,61.02,61.418,65.7066,65.6091,UP,1
2018-03-21,60.87,60.86,61.252,65.4954,65.5985,DOWN,0
2018-03-22,59.69,60.42,60.858,65.2828,65.5848,DOWN,0
2018-03-23,57.89,59.72,60.02,65.059,65.561,UP,1
2018-03-26,59.42,58.58,59.71,64.8518,65.5443,DOWN,0
2018-03-27,58.27,59.42,59.228,64.6048,65.5191,UP,1
2018-03-28,58.3,58.44,58.714,64.3628,65.4937,UP,1
2018-03-29,58.89,58.55,58.554,64.1044,65.4652,DOWN,0
2018-04-02,57.12,58.9,58.4,63.7942,65.4242,UP,1
2018-04-03,57.8,57.27,58.076,63.4974,65.3892,UP,1
2018-04-04,58.97,57.0,58.216,63.22,65.3622,UP,1
2018-04-05,59.95,59.28,58.546,62.969,65.3348,DOWN,0
2018-04-06,58.72,59.4,58.512,62.6808,65.3017,DOWN,0
2018-04-09,58.17,59.21,58.722,62.3946,65.2674,UP,1
2018-04-10,58.71,58.89,58.904,62.1074,65.2355,UP,1
2018-04-11,58.72,58.33,58.854,61.8498,65.1988,UP,1
2018-04-12,58.85,58.91,58.634,61.6104,65.1636,DOWN,0
2018-04-13,58.35,59.3,58.56,61.3588,65.128,UP,1
2018-04-16,58.92,58.71,58.71,61.1408,65.0932,UP,1
2018-04-17,59.16,59.42,58.8,61.026,65.0644,DOWN,0
2018-04-18,58.93,59.45,58.842,60.945,65.0329,DOWN,0
2018-04-19,57.51,58.59,58.574,60.812,64.9934,DOWN,0
2018-04-20,57.1,57.54,58.324,60.686,64.9518,UP,1
2018-04-23,57.26,57.35,57.992,60.5824,64.9129,DOWN,0
2018-04-24,55.13,56.61,57.186,60.4508,64.8589,UP,1
2018-04-25,56.03,55.14,56.606,60.3084,64.8068,UP,1
2018-04-26,56.64,56.25,56.432,60.1796,64.7572,UP,1
2018-04-27,56.88,55.45,56.388,60.054,64.7076,DOWN,0
2018-04-30,54.69,56.88,55.874,59.8896,64.6445,UP,1
2018-05-01,55.74,54.75,55.996,59.728,64.5877,DOWN,0
2018-05-02,54.57,55.57,55.704,59.5428,64.5252,DOWN,0
2018-05-03,54.3,54.27,55.236,59.3592,64.4629,UP,1
2018-05-04,55.36,54.21,54.932,59.2012,64.4042,DOWN,0
2018-05-07,55.02,55.5,54.998,59.0312,64.3511,UP,1
2018-05-08,55.42,55.48,54.934,58.8694,64.2988,DOWN,0
2018-05-09,55.25,55.43,55.07,58.724,64.2465,UP,1
2018-05-10,55.81,55.33,55.372,58.627,64.1959,UP,1
2018-05-11,56.12,55.81,55.524,58.5514,64.147,UP,1
2018-05-14,56.15,55.66,55.75,58.4742,64.099,DOWN,0
2018-05-15,55.96,55.96,55.858,58.3714,64.0505,UP,1
2018-05-16,56.41,56.01,56.09,58.255,64.0042,UP,1
2018-05-17,56.99,56.24,56.326,58.159,63.9584,UP,1
2018-05-18,57.78,56.96,56.658,58.0752,63.916,DOWN,0
2018-05-21,57.74,58.03,56.976,57.9596,63.8795,DOWN,0
2018-05-22,56.92,57.73,57.168,57.8428,63.838,UP,1
2018-05-23,57.08,56.77,57.302,57.733,63.7971,DOWN,0
2018-05-24,56.97,56.89,57.298,57.6384,63.7602,UP,1
2018-05-25,57.5,56.82,57.242,57.5552,63.7283,DOWN,0
2018-05-29,56.8,57.07,57.054,57.4496,63.6979,UP,1
2018-05-30,57.42,57.2,57.154,57.3786,63.6684,DOWN,0
2018-05-31,56.17,57.46,56.972,57.2884,63.628,UP,1
2018-06-01,56.8,56.5,56.938,57.207,63.5926,UP,1
2018-06-04,57.13,57.01,56.864,57.1558,63.5574,UP,1
2018-06-05,57.92,57.12,57.088,57.1564,63.5336,DOWN,0
2018-06-06,57.92,58.02,57.188,57.1264,63.5107,DOWN,0
2018-06-07,57.64,57.95,57.482,57.1138,63.4848,UP,1
2018-06-08,58.52,57.73,57.826,57.1182,63.4611,DOWN,0
2018-06-11,57.82,58.61,57.964,57.0968,63.4373,UP,1
2018-06-12,57.99,57.93,57.978,57.1142,63.415,DOWN,0
2018-06-13,56.24,58.18,57.642,57.083,63.3844,UP,1
2018-06-14,56.8,56.5,57.474,57.0396,63.3587,UP,1
2018-06-15,56.87,56.6,57.144,56.978,63.3333,DOWN,0
2018-06-18,56.0,56.53,56.78,56.9236,63.3033,UP,1
2018-06-19,56.61,55.65,56.504,56.8924,63.2737,DOWN,0
2018-06-20,56.36,56.82,56.528,56.8454,63.2406,DOWN,0
2018-06-21,55.5,56.3,56.268,56.781,63.2049,DOWN,0
2018-06-22,55.25,55.33,55.944,56.709,63.1646,DOWN,0
2018-06-25,54.33,55.14,55.61,56.6286,63.1214,UP,1
2018-06-26,54.57,54.72,55.202,56.5416,63.0721,DOWN,0
2018-06-27,53.3,54.55,54.59,56.4244,63.0161,UP,1
2018-06-28,53.39,53.28,54.168,56.3136,62.9559,UP,1
2018-06-29,53.69,53.68,53.856,56.2372,62.9006,DOWN,0
2018-07-02,53.38,53.26,53.666,56.1628,62.8453,UP,1
2018-07-03,53.4,53.64,53.432,56.0856,62.7886,UP,1
2018-07-05,54.26,53.71,53.624,56.0682,62.7387,UP,1
2018-07-06,54.55,54.3,53.856,56.0386,62.6899,UP,1
2018-07-09,55.22,54.71,54.162,56.0102,62.6434,DOWN,0
2018-07-10,55.19,55.22,54.524,55.9764,62.5949,DOWN,0
2018-07-11,54.4,54.81,54.724,55.9706,62.5424,UP,1
2018-07-12,54.49,54.76,54.77,55.9456,62.4883,UP,1
2018-07-13,55.18,54.47,54.896,55.9578,62.4371,DOWN,0
2018-07-16,55.13,55.26,54.878,55.9744,62.3807,UP,1
2018-07-17,56.18,55.14,55.076,55.9908,62.3253,UP,1
2018-07-18,56.52,56.12,55.5,56.0208,62.2717,UP,1
2018-07-19,56.75,56.31,55.952,56.0474,62.2171,DOWN,0
2018-07-20,56.23,56.53,56.162,56.067,62.1643,DOWN,0
2018-07-23,55.34,56.19,56.204,56.0576,62.1094,UP,1
2018-07-24,55.36,55.76,56.04,56.0424,62.0574,DOWN,0
2018-07-25,53.93,54.99,55.522,55.998,61.9973,UP,1
2018-07-26,53.97,53.5,54.966,55.9582,61.9371,UP,1
2018-07-27,57.33,54.79,55.186,55.9766,61.8957,DOWN,0
2018-07-30,56.51,57.46,55.42,55.967,61.8479,UP,1
2018-07-31,58.0,56.59,55.948,55.9714,61.8067,DOWN,0
2018-08-01,56.96,57.91,56.554,55.9558,61.7603,UP,1
2018-08-02,57.5,57.07,57.26,55.9674,61.7163,UP,1
2018-08-03,57.52,57.59,57.298,55.9762,61.6735,DOWN,0
2018-08-06,57.35,57.54,57.466,55.9838,61.6335,DOWN,0
2018-08-07,57.25,57.37,57.316,55.9788,61.5918,DOWN,0
2018-08-08,56.11,57.04,57.146,55.965,61.5374,DOWN,0
2018-08-09,55.96,56.08,56.838,55.9358,61.4795,DOWN,0
2018-08-10,54.63,54.64,56.26,55.905,61.412,DOWN,0
2018-08-13,53.64,54.64,55.518,55.8418,61.3458,UP,1
2018-08-14,54.17,53.76,54.902,55.7826,61.2749,UP,1
2018-08-15,54.24,54.22,54.528,55.709,61.212,UP,1
2018-08-16,54.93,54.45,54.322,55.6492,61.1559,DOWN,0
2018-08-17,54.93,54.86,54.382,55.595,61.1002,DOWN,0
2018-08-20,54.86,55.15,54.626,55.5218,61.0485,UP,1
2018-08-21,55.93,55.0,54.978,55.484,61.0054,DOWN,0
2018-08-22,54.88,55.7,55.106,55.4218,60.9589,DOWN,0
2018-08-23,54.17,54.91,54.954,55.3804,60.9087,UP,1
2018-08-24,54.29,54.45,54.826,55.3302,60.8578,UP,1
2018-08-27,54.82,54.54,54.818,55.2892,60.8113,DOWN,0
2018-08-28,54.71,54.8,54.574,55.2634,60.7649,DOWN,0
2018-08-29,53.99,54.75,54.396,55.211,60.715,DOWN,0
2018-08-30,53.27,53.72,54.216,55.1492,60.6592,DOWN,0
2018-08-31,52.98,53.09,53.954,55.0988,60.6006,DOWN,0
2018-09-04,52.92,53.05,53.574,55.0522,60.5449,UP,1
2018-09-05,53.87,52.88,53.406,55.043,60.4921,UP,1
2018-09-06,53.9,53.74,53.388,55.0296,60.4378,UP,1
2018-09-07,54.12,53.69,53.558,55.046,60.384,UP,1
2018-09-10,54.95,54.43,53.952,55.0772,60.3319,UP,1
2018-09-11,55.43,54.9,54.454,55.112,60.2848,UP,1
2018-09-12,55.46,55.45,54.772,55.1536,60.2387,DOWN,0
2018-09-13,55.08,55.74,55.008,55.1872,60.1915,UP,1
2018-09-14,55.26,55.12,55.236,55.2072,60.1392,DOWN,0
2018-09-17,55.25,55.33,55.296,55.2212,60.0811,DOWN,0
2018-09-18,55.08,55.21,55.226,55.2184,60.0144,UP,1
2018-09-19,55.42,55.24,55.218,55.223,59.9539,DOWN,0
2018-09-20,55.13,55.67,55.228,55.2376,59.8851,UP,1
2018-09-21,55.22,55.22,55.22,55.2522,59.8188,DOWN,0
2018-09-24,54.59,54.96,55.088,55.2404,59.753,DOWN,0
2018-09-25,54.39,54.6,54.95,55.2256,59.6837,DOWN,0
2018-09-26,53.35,54.58,54.536,55.169,59.6094,DOWN,0
2018-09-27,53.21,53.37,54.152,55.1028,59.5348,DOWN,0
2018-09-28,52.36,53.11,53.58,55.015,59.4605,DOWN,0
2018-10-01,52.28,52.97,53.118,54.936,59.3853,UP,1
2018-10-02,52.89,52.27,52.818,54.887,59.3162,UP,1
2018-10-03,53.26,52.9,52.8,54.845,59.2504,DOWN,0
2018-10-04,52.5,52.9,52.658,54.8164,59.1755,DOWN,0
2018-10-05,51.61,52.6,52.508,54.7692,59.0951,UP,1
2018-10-08,51.74,51.46,52.4,54.6574,59.0143,DOWN,0
2018-10-09,49.97,51.77,51.816,54.5266,58.9176,DOWN,0
2018-10-10,49.14,49.67,50.992,54.3494,58.8206,DOWN,0
2018-10-11,48.0,49.2,50.092,54.1702,58.7159,DOWN,0
2018-10-12,47.63,48.24,49.296,53.9728,58.6104,UP,1
2018-10-15,47.97,47.38,48.542,53.7818,58.5063,UP,1
2018-10-16,48.9,47.9,48.328,53.6128,58.4086,DOWN,0
2018-10-17,48.06,48.42,48.112,53.429,58.3052,DOWN,0
2018-10-18,46.63,47.73,47.838,53.2394,58.1906,DOWN,0
2018-10-19,46.42,46.73,47.596,53.0486,58.0721,DOWN,0
2018-10-22,45.76,46.58,47.154,52.8712,57.9428,UP,1
2018-10-23,46.57,45.19,46.688,52.7298,57.8185,DOWN,0
2018-10-24,45.2,46.35,46.116,52.5504,57.6929,UP,1
2018-10-25,46.77,45.53,46.144,52.401,57.5813,DOWN,0
2018-10-26,41.58,43.71,45.176,52.134,57.4403,DOWN,0
2018-10-29,41.41,42.08,44.306,51.8636,57.2943,UP,1
2018-10-30,44.17,41.4,43.826,51.6498,57.1631,UP,1
2018-10-31,44.83,44.55,43.752,51.4278,57.0282,UP,1
2018-11-01,46.93,45.15,43.784,51.2688,56.8997,DOWN,0
2018-11-02,45.7,47.27,44.608,51.0994,56.765,DOWN,0
2018-11-05,45.7,45.69,45.466,50.9276,56.6293,DOWN,0
2018-11-06,45.14,45.61,45.66,50.734,56.4925,UP,1
2018-11-07,45.5,45.57,45.794,50.5498,56.3544,DOWN,0
2018-11-08,44.07,45.38,45.222,50.3514,56.2123,DOWN,0
2018-11-09,43.49,43.95,44.78,50.1558,56.0644,DOWN,0
2018-11-12,42.82,43.3,44.204,49.9526,55.9205,UP,1
2018-11-13,43.15,43.1,43.806,49.7572,55.7822,DOWN,0
2018-11-14,42.46,43.36,43.198,49.529,55.6398,UP,1
2018-11-15,43.04,42.0,42.992,49.3118,55.5059,DOWN,0
2018-11-16,42.61,42.79,42.816,49.0816,55.3945,UP,1
2018-11-19,42.76,42.38,42.804,48.8378,55.2934,DOWN,0
2018-11-20,42.73,42.18,42.72,48.5838,55.1862,UP,1
2018-11-21,43.29,43.03,42.886,48.3404,55.0857,DOWN,0
2018-11-23,43.2,43.12,42.918,48.1028,54.9895,UP,1
2018-11-26,43.96,43.7,43.188,47.8768,54.9007,DOWN,0
2018-11-27,43.16,43.65,43.268,47.635,54.8008,UP,1
2018-11-28,44.21,43.25,43.564,47.4176,54.7064,DOWN,0
2018-11-29,43.42,43.84,43.59,47.1776,54.6077,UP,1
2018-11-30,43.8,43.37,43.71,46.951,54.5122,UP,1
2018-12-03,44.91,44.71,43.9,46.7448,54.4176,DOWN,0
2018-12-04,42.23,44.5,43.714,46.4976,54.3096,UP,1
2018-12-06,42.54,41.58,43.38,46.2606,54.2049,UP,1
2018-12-07,42.59,42.43,43.214,46.0454,54.1016,UP,1
2018-12-10,42.83,43.25,43.02,45.8378,53.9981,DOWN,0
2018-12-11,41.75,43.48,42.388,45.6256,53.8893,UP,1
2018-12-12,42.12,42.32,42.366,45.4224,53.7873,DOWN,0
2018-12-13,40.99,42.34,42.056,45.1844,53.689,DOWN,0
2018-12-14,40.42,40.45,41.622,44.9276,53.5916,DOWN,0
2018-12-17,39.63,40.25,40.982,44.6702,53.4897,DOWN,0
2018-12-18,39.59,39.33,40.55,44.4298,53.3821,DOWN,0
2018-12-19,39.25,39.65,39.976,44.18,53.2672,DOWN,0
2018-12-20,37.84,38.9,39.346,43.9374,53.1475,DOWN,0
2018-12-21,37.13,38.0,38.688,43.6972,53.0233,DOWN,0
2018-12-24,35.96,36.77,37.954,43.4564,52.8855,UP,1
2018-12-26,37.39,36.11,37.514,43.2516,52.7586,UP,1
2018-12-27,37.9,36.82,37.244,43.0502,52.6353,DOWN,0
2018-12-28,37.62,37.96,37.2,42.8246,52.5149,UP,1
2018-12-31,37.99,37.71,37.372,42.6232,52.3965,UP,1
2019-01-02,38.5,37.47,37.88,42.4606,52.2786,DOWN,0
2019-01-03,37.66,38.29,37.934,42.2854,52.1621,UP,1
2019-01-04,39.88,38.9,38.33,42.1678,52.0581,UP,1
2019-01-07,40.8,40.14,38.966,42.0524,51.9577,UP,1
2019-01-08,40.94,41.25,39.556,41.9672,51.864,UP,1
2019-01-09,42.16,40.92,40.288,41.875,51.7853,UP,1
2019-01-10,42.58,41.93,41.272,41.895,51.7011,UP,1
2019-01-11,42.86,42.12,41.868,41.924,51.6241,DOWN,0
2019-01-14,42.71,42.55,42.25,41.8948,51.5461,DOWN,0
2019-01-15,42.04,42.57,42.47,41.839,51.4619,DOWN,0
2019-01-16,41.43,41.97,42.324,41.729,51.3834,UP,1
2019-01-17,42.23,41.26,42.254,41.6596,51.3056,UP,1
2019-01-18,43.06,42.5,42.294,41.6068,51.226,DOWN,0
2019-01-22,41.77,42.74,42.106,41.5394,51.1351,DOWN,0
2019-01-23,41.16,42.01,41.93,41.4526,51.0473,UP,1
2019-01-24,42.0,41.1,42.044,41.4112,50.9665,DOWN,0
2019-01-25,41.95,42.48,41.988,41.3804,50.8827,UP,1
2019-01-28,42.44,41.55,41.864,41.3728,50.8013,UP,1
2019-01-29,43.06,42.15,42.122,41.371,50.7223,UP,1
2019-01-30,43.54,43.17,42.598,41.3926,50.6483,UP,1
2019-01-31,45.3,43.34,43.258,41.4378,50.5802,DOWN,0
2019-02-01,44.9,44.75,43.848,41.4836,50.5089,UP,1
2019-02-04,45.72,44.83,44.504,41.5428,50.4428,DOWN,0
2019-02-05,45.32,45.88,44.956,41.5946,50.3819,DOWN,0
2019-02-06,44.8,45.13,45.208,41.6248,50.3204,DOWN,0
2019-02-07,44.75,44.71,45.098,41.6558,50.2578,DOWN,0
2019-02-08,44.75,44.5,45.068,41.6716,50.2059,UP,1
2019-02-11,45.17,44.88,44.958,41.7118,50.1516,UP,1
2019-02-12,47.07,45.48,45.308,41.769,50.1038,UP,1
2019-02-13,47.44,47.3,45.836,41.8494,50.0566,DOWN,0
2019-02-14,47.04,47.08,46.294,41.9142,50.0183,UP,1
2019-02-15,47.4,47.36,46.824,41.964,49.9766,UP,1
2019-02-19,48.06,47.15,47.402,42.0806,49.9441,DOWN,0
2019-02-20,47.83,48.09,47.554,42.1864,49.9117,UP,1
2019-02-21,47.99,47.43,47.664,42.2944,49.8749,UP,1
2019-02-22,48.65,48.09,47.986,42.4108,49.843,DOWN,0
2019-02-25,48.4,48.95,48.186,42.5438,49.8079,DOWN,0
2019-02-26,48.03,48.25,48.18,42.662,49.7718,UP,1
2019-02-27,48.18,47.92,48.25,42.8058,49.7337,DOWN,0
2019-02-28,47.12,48.0,48.076,42.9398,49.6887,UP,1
2019-03-01,47.56,47.64,47.858,43.0984,49.6457,UP,1
2019-03-04,48.07,47.74,47.792,43.268,49.6063,DOWN,0
2019-03-05,46.99,48.2,47.584,43.4228,49.5592,DOWN,0
2019-03-06,46.82,47.0,47.312,43.6024,49.5083,DOWN,0
2019-03-07,46.04,46.67,47.096,43.7806,49.4496,UP,1
2019-03-08,46.21,45.74,46.826,43.9856,49.392,DOWN,0
2019-03-11,46.21,46.12,46.454,44.162,49.3384,UP,1
2019-03-12,46.33,46.32,46.322,44.3306,49.2847,DOWN,0
2019-03-13,46.26,46.32,46.21,44.5034,49.2311,DOWN,0
2019-03-14,45.73,46.15,46.148,44.6582,49.1723,UP,1
2019-03-15,45.94,45.74,46.094,44.807,49.118,UP,1
2019-03-18,46.44,46.13,46.14,44.9826,49.0631,DOWN,0
2019-03-19,46.13,46.65,46.1,45.1076,49.0129,DOWN,0
2019-03-20,45.56,46.08,45.96,45.2028,48.9567,UP,1
2019-03-21,46.38,45.39,46.09,45.3116,48.9029,DOWN,0
2019-03-22,45.01,46.2,45.904,45.3686,48.8384,UP,1
2019-03-25,45.51,44.95,45.718,45.4272,48.7763,UP,1
2019-03-26,45.81,45.73,45.654,45.4862,48.7172,UP,1
2019-03-27,46.06,45.89,45.754,45.5532,48.6549,UP,1
2019-03-28,46.75,46.27,45.828,45.6474,48.5995,UP,1
2019-03-29,47.61,47.0,46.348,45.771,48.5476,UP,1
2019-04-01,47.89,47.95,46.824,45.8842,48.5059,DOWN,0
2019-04-02,47.56,47.86,47.174,45.9742,48.4597,UP,1
2019-04-03,48.21,47.73,47.604,46.103,48.4164,UP,1
2019-04-04,48.92,48.25,48.038,46.2582,48.381,UP,1
2019-04-05,50.26,49.13,48.568,46.4234,48.3492,UP,1
2019-04-08,50.49,50.22,49.088,46.5942,48.3199,DOWN,0
2019-04-09,49.4,50.13,49.456,46.7334,48.2894,UP,1
2019-04-10,49.67,49.56,49.748,46.8656,48.2615,DOWN,0
2019-04-11,49.11,48.37,49.786,46.977,48.2354,UP,1
2019-04-12,49.13,49.62,49.56,47.0536,48.2082,UP,1
2019-04-15,49.41,49.28,49.344,47.1438,48.1887,DOWN,0
2019-04-16,49.37,49.64,49.338,47.2168,48.1686,DOWN,0
2019-04-17,48.53,49.54,49.11,47.281,48.1428,UP,1
2019-04-18,48.97,48.58,49.082,47.3644,48.1208,DOWN,0
2019-04-22,48.33,48.84,48.922,47.436,48.0954,UP,1
2019-04-23,49.36,48.41,48.912,47.5282,48.0709,UP,1
2019-04-24,49.85,49.5,49.008,47.6218,48.0474,UP,1
2019-04-25,52.05,52.55,49.712,47.7214,48.0316,UP,1
2019-04-26,52.36,52.17,50.39,47.8198,48.0174,UP,1
2019-04-29,52.6,52.36,51.244,47.931,48.0084,UP,1
2019-04-30,52.78,52.43,51.928,48.0386,47.9999,DOWN,0
2019-05-01,52.76,52.79,52.51,48.1326,47.9878,UP,1
2019-05-02,53.83,52.72,52.866,48.2526,47.9813,UP,1
2019-05-03,55.58,54.0,53.51,48.4044,47.9783,DOWN,0
2019-05-06,55.16,54.5,54.022,48.5346,47.9715,DOWN,0
2019-05-07,54.43,54.67,54.352,48.6552,47.9599,DOWN,0
2019-05-08,54.19,54.23,54.638,48.7784,47.9497,DOWN,0
2019-05-09,54.02,53.7,54.676,48.8952,47.9431,UP,1
2019-05-10,54.15,53.72,54.39,49.0358,47.937,DOWN,0
2019-05-13,52.37,53.03,53.832,49.132,47.9292,UP,1
2019-05-14,53.0,52.49,53.546,49.2306,47.9244,UP,1
2019-05-15,53.17,52.6,53.342,49.3542,47.9036,UP,1
2019-05-16,53.21,53.29,53.18,49.482,47.8871,DOWN,0
2019-05-17,52.79,52.81,52.908,49.617,47.861,DOWN,0
2019-05-20,52.32,52.37,52.898,49.7392,47.8378,UP,1
2019-05-21,53.35,52.6,52.968,49.882,47.8171,DOWN,0
2019-05-22,52.73,53.0,52.88,50.01,47.7931,DOWN,0
2019-05-23,52.44,52.28,52.726,50.1336,47.7686,UP,1
2019-05-24,52.97,52.76,52.762,50.2784,47.7472,DOWN,0
2019-05-28,51.02,53.12,52.502,50.38,47.7217,DOWN,0
2019-05-29,50.27,50.64,51.886,50.4566,47.6933,UP,1
2019-05-30,50.46,50.26,51.432,50.5432,47.6724,DOWN,0
2019-05-31,48.06,49.73,50.556,50.5932,47.6445,UP,1
2019-06-03,49.12,48.2,49.786,50.648,47.6193,UP,1
2019-06-04,51.19,49.7,49.82,50.7716,47.604,UP,1
2019-06-05,52.15,51.74,50.196,50.9044,47.5901,DOWN,0
2019-06-06,52.08,52.15,50.52,51.0298,47.5759,DOWN,0
2019-06-07,51.99,52.16,51.306,51.1484,47.5615,UP,1
2019-06-10,52.69,52.22,52.02,51.2672,47.5453,DOWN,0
2019-06-11,52.26,53.09,52.234,51.3602,47.5322,DOWN,0
2019-06-12,51.89,52.26,52.182,51.4402,47.5208,UP,1
2019-06-13,53.19,52.14,52.404,51.5528,47.5153,UP,1
2019-06-14,54.01,53.1,52.808,51.6688,47.5113,DOWN,0
2019-06-17,53.4,54.06,52.95,51.7584,47.5047,UP,1
2019-06-18,54.66,53.91,53.43,51.8464,47.5081,DOWN,0
2019-06-19,54.6,54.6,53.972,51.9286,47.5147,UP,1
2019-06-20,55.68,55.19,54.47,52.0542,47.5282,DOWN,0
2019-06-21,55.04,55.63,54.676,52.1616,47.5388,UP,1
2019-06-24,55.38,55.21,55.072,52.287,47.5464,DOWN,0
2019-06-25,55.13,55.61,55.166,52.407,47.5525,UP,1
2019-06-26,55.24,55.33,55.294,52.5236,47.5581,UP,1
2019-06-27,55.96,55.57,55.35,52.6554,47.5632,UP,1
2019-06-28,57.13,55.96,55.768,52.8274,47.5717,UP,1
2019-07-01,57.44,57.75,56.18,52.9968,47.5816,DOWN,0
2019-07-02,56.43,56.32,56.44,53.1588,47.5883,UP,1
2019-07-03,56.86,56.64,56.764,53.3088,47.5963,DOWN,0
2019-07-05,56.52,56.47,56.876,53.4422,47.6027,DOWN,0
2019-07-08,55.94,56.15,56.638,53.52,47.607,DOWN,0
2019-07-09,55.7,55.89,56.29,53.5868,47.6084,DOWN,0
2019-07-10,54.99,56.0,56.002,53.6346,47.6077,DOWN,0
2019-07-11,54.91,55.04,55.612,53.6772,47.6061,UP,1
2019-07-12,56.13,55.21,55.534,53.7446,47.6138,UP,1
2019-07-15,56.36,56.24,55.618,53.7952,47.6237,UP,1
2019-07-16,56.55,56.47,55.788,53.8146,47.6397,DOWN,0
2019-07-17,55.46,56.5,55.882,53.8206,47.6509,DOWN,0
2019-07-18,54.58,55.32,55.816,53.8236,47.662,DOWN,0
2019-07-19,53.65,54.95,55.32,53.8128,47.6689,DOWN,0
2019-07-22,52.44,53.52,54.536,53.7812,47.6666,UP,1
2019-07-23,53.42,52.79,53.91,53.7666,47.6674,UP,1
2019-07-24,54.83,53.26,53.784,53.8158,47.6791,UP,1
2019-07-25,55.77,55.21,54.022,53.8712,47.6999,DOWN,0
2019-07-26,55.53,55.42,54.398,53.9184,47.7188,DOWN,0
2019-07-29,54.85,55.55,54.88,53.9512,47.7432,UP,1
2019-07-30,55.97,54.48,55.39,54.0148,47.7774,DOWN,0
2019-07-31,54.94,55.93,55.412,54.0672,47.8121,DOWN,0
2019-08-01,52.93,54.89,54.844,54.0588,47.8386,DOWN,0
2019-08-02,51.66,52.03,54.07,54.0374,47.857,DOWN,0
2019-08-05,50.49,50.57,53.198,53.9984,47.865,UP,1
2019-08-06,51.48,50.78,52.3,53.9686,47.8821,UP,1
2019-08-07,51.97,50.75,51.706,53.9876,47.9088,UP,1
2019-08-08,53.04,52.23,51.728,54.043,47.9419,DOWN,0
2019-08-09,51.86,52.77,51.768,54.071,47.9724,DOWN,0
2019-08-12,50.9,51.6,51.85,54.1278,47.994,UP,1
2019-08-13,51.64,50.8,51.882,54.1782,48.0262,DOWN,0
2019-08-14,49.85,50.92,51.458,54.1514,48.0416,DOWN,0
2019-08-15,49.73,50.0,50.796,54.103,48.0824,UP,1
2019-08-16,50.52,50.1,50.528,54.0718,48.1279,UP,1
2019-08-19,51.18,51.36,50.584,54.0556,48.163,DOWN,0
2019-08-20,50.92,51.02,50.44,54.0202,48.1934,UP,1
2019-08-21,52.08,51.71,50.886,54.0166,48.2192,UP,1
2019-08-22,52.23,52.3,51.386,54.0234,48.2518,DOWN,0
2019-08-23,49.56,51.79,51.194,53.9508,48.2711,UP,1
2019-08-26,50.23,50.03,51.004,53.8752,48.2966,DOWN,0
2019-08-27,49.44,50.55,50.708,53.796,48.3163,UP,1
2019-08-28,49.72,49.16,50.236,53.6972,48.3445,UP,1
2019-08-29,50.89,50.21,49.968,53.623,48.3815,UP,1
2019-08-30,51.06,51.32,50.268,53.5306,48.4227,DOWN,0
2019-09-03,49.02,50.48,50.026,53.4102,48.4521,UP,1
2019-09-04,49.91,49.77,50.12,53.3008,48.4893,UP,1
2019-09-05,51.53,50.75,50.482,53.2288,48.5318,UP,1
