ticker,DVN US Equity,DVN US Equity,DVN US Equity,DVN US Equity,DVN US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2016-09-02,44.27,44.18,32.8744,44.15,39.6174,DOWN,0
2016-09-06,44.21,44.1,32.8601,43.99,39.7846,DOWN,0
2016-09-07,44.2,44.55,32.8512,43.942,39.9936,UP,1
2016-09-08,45.28,44.8,32.8513,44.332,40.1794,DOWN,0
2016-09-09,43.36,44.66,32.8435,44.264,40.3128,DOWN,0
2016-09-12,43.19,42.69,32.8267,44.048,40.4516,DOWN,0
2016-09-13,41.14,42.39,32.8028,43.434,40.5254,DOWN,0
2016-09-14,40.18,40.97,32.7794,42.63,40.606,UP,1
2016-09-15,40.9,40.39,32.7538,41.754,40.6844,UP,1
2016-09-16,40.99,40.0,32.7263,41.28,40.768,DOWN,0
2016-09-19,40.85,41.54,32.7129,40.812,40.8334,DOWN,0
2016-09-20,40.66,40.84,32.7107,40.716,40.8932,UP,1
2016-09-21,42.17,41.24,32.7189,41.114,40.9364,DOWN,0
2016-09-22,41.88,42.91,32.7461,41.31,40.994,DOWN,0
2016-09-23,39.54,41.57,32.7679,41.02,41.017,UP,1
2016-09-26,39.64,39.81,32.7895,40.778,41.044,DOWN,0
2016-09-27,38.38,39.0,32.8038,40.322,41.0494,UP,1
2016-09-28,41.58,38.75,32.844,40.204,41.126,UP,1
2016-09-29,43.04,41.75,32.9015,40.436,41.2276,UP,1
2016-09-30,44.11,43.55,32.9627,41.35,41.3632,UP,1
2016-10-03,44.2,43.96,33.0308,42.262,41.4922,DOWN,0
2016-10-04,43.28,44.27,33.1023,43.242,41.6362,UP,1
2016-10-05,44.18,44.05,33.1799,43.762,41.7706,DOWN,0
2016-10-06,43.48,44.56,33.2531,43.85,41.9176,DOWN,0
2016-10-07,42.81,43.75,33.318,43.59,42.0512,UP,1
2016-10-10,44.39,43.49,33.374,43.628,42.1734,DOWN,0
2016-10-11,44.14,44.24,33.4312,43.8,42.338,UP,1
2016-10-12,44.56,43.93,33.4955,43.876,42.5068,DOWN,0
2016-10-13,43.9,44.04,33.5538,43.96,42.6248,DOWN,0
2016-10-14,43.08,44.14,33.6142,44.014,42.7142,DOWN,0
2016-10-17,41.77,42.94,33.6631,43.49,42.7594,UP,1
2016-10-18,41.9,42.6,33.711,43.042,42.7934,UP,1
2016-10-19,42.96,42.16,33.7616,42.722,42.8546,DOWN,0
2016-10-20,42.94,42.26,33.8253,42.53,42.922,DOWN,0
2016-10-21,42.69,42.42,33.8984,42.452,42.9496,DOWN,0
2016-10-24,41.72,42.55,33.9645,42.442,42.9506,DOWN,0
2016-10-25,40.67,41.42,34.033,42.196,42.9248,DOWN,0
2016-10-26,40.2,40.09,34.1054,41.644,42.8794,UP,1
2016-10-27,40.46,40.46,34.1837,41.148,42.8224,DOWN,0
2016-10-28,39.18,40.44,34.2498,40.446,42.7108,DOWN,0
2016-10-31,37.89,39.05,34.3168,39.68,42.582,DOWN,0
2016-11-01,37.69,38.47,34.3879,39.084,42.4538,UP,1
2016-11-02,39.55,37.33,34.4777,38.954,42.3402,UP,1
2016-11-03,40.51,39.88,34.5593,38.964,42.2602,DOWN,0
2016-11-04,40.19,40.42,34.6321,39.166,42.1764,UP,1
2016-11-07,41.82,41.03,34.7274,39.952,42.1242,UP,1
2016-11-08,41.98,41.33,34.8145,40.81,42.0636,UP,1
2016-11-09,43.62,41.93,34.9101,41.624,42.0472,DOWN,0
2016-11-10,43.14,43.52,34.9919,42.15,42.0434,DOWN,0
2016-11-11,41.85,42.52,35.0616,42.482,42.0064,UP,1
2016-11-14,42.81,41.66,35.1454,42.68,41.9772,UP,1
2016-11-15,45.0,43.49,35.2469,43.284,41.993,DOWN,0
2016-11-16,43.98,44.78,35.3339,43.356,41.9886,DOWN,0
2016-11-17,42.87,44.37,35.4154,43.302,41.9404,UP,1
2016-11-18,43.82,43.35,35.5103,43.696,41.9496,UP,1
2016-11-21,44.9,44.98,35.6164,44.114,41.9838,DOWN,0
2016-11-22,44.48,45.08,35.7255,44.01,42.0506,UP,1
2016-11-23,45.04,44.1,35.8425,44.222,42.1478,DOWN,0
2016-11-25,44.23,44.54,35.9574,44.494,42.2144,DOWN,0
2016-11-28,42.65,44.85,36.0622,44.26,42.2476,DOWN,0
2016-11-29,42.16,41.24,36.1667,43.712,42.2738,UP,1
2016-11-30,48.33,46.72,36.3067,44.482,42.4272,DOWN,0
2016-12-01,47.85,49.51,36.4475,45.044,42.5408,DOWN,0
2016-12-02,47.85,47.24,36.5935,45.768,42.6602,DOWN,0
2016-12-05,47.74,48.43,36.7307,46.786,42.8242,DOWN,0
2016-12-06,47.31,46.91,36.8727,47.816,42.9776,UP,1
2016-12-07,47.55,47.15,37.0134,47.66,43.161,UP,1
2016-12-08,47.74,48.1,37.1543,47.638,43.2842,UP,1
2016-12-09,48.07,48.28,37.2932,47.682,43.3848,UP,1
2016-12-12,48.12,50.36,37.4354,47.758,43.465,UP,1
2016-12-13,48.19,48.75,37.5802,47.934,43.5448,DOWN,0
2016-12-14,47.02,47.5,37.7077,47.828,43.6196,UP,1
2016-12-15,47.53,46.7,37.8354,47.786,43.6866,DOWN,0
2016-12-16,47.38,47.88,37.9557,47.648,43.7646,DOWN,0
2016-12-19,47.04,47.2,38.07,47.432,43.8492,DOWN,0
2016-12-20,46.66,47.11,38.1959,47.126,43.8946,DOWN,0
2016-12-21,46.57,47.09,38.3141,47.036,43.9432,UP,1
2016-12-22,46.9,46.51,38.4362,46.91,43.99,DOWN,0
2016-12-23,46.54,46.73,38.545,46.742,44.0428,UP,1
2016-12-27,46.84,46.71,38.6553,46.702,44.118,DOWN,0
2016-12-28,46.24,47.01,38.766,46.618,44.2074,DOWN,0
2016-12-29,45.95,46.0,38.8647,46.494,44.2884,DOWN,0
2016-12-30,45.67,45.95,38.956,46.248,44.3426,UP,1
2017-01-03,47.08,46.82,39.0537,46.356,44.4254,UP,1
2017-01-04,47.5,46.94,39.1511,46.488,44.5216,UP,1
2017-01-05,49.01,47.73,39.2561,47.042,44.6674,DOWN,0
2017-01-06,48.67,49.03,39.3707,47.586,44.8274,DOWN,0
2017-01-09,46.58,48.07,39.4712,47.768,44.955,UP,1
2017-01-10,46.7,46.97,39.5755,47.692,45.0798,UP,1
2017-01-11,47.4,46.46,39.6821,47.672,45.2442,DOWN,0
2017-01-12,46.46,47.68,39.7834,47.162,45.4156,DOWN,0
2017-01-13,46.41,46.1,39.8782,46.71,45.59,UP,1
2017-01-17,46.48,46.57,39.9776,46.69,45.7286,DOWN,0
2017-01-18,46.36,45.99,40.0791,46.622,45.8456,DOWN,0
2017-01-19,46.09,46.49,40.1776,46.36,45.9636,UP,1
2017-01-20,46.26,46.79,40.2711,46.32,46.0524,DOWN,0
2017-01-23,45.63,45.79,40.3613,46.164,46.1254,UP,1
2017-01-24,46.59,46.08,40.4504,46.186,46.1848,DOWN,0
2017-01-25,46.46,46.63,40.5374,46.206,46.2512,UP,1
2017-01-26,47.15,46.81,40.6184,46.418,46.3572,DOWN,0
2017-01-27,46.64,46.78,40.6968,46.494,46.4338,DOWN,0
2017-01-30,45.07,46.51,40.7654,46.382,46.4352,UP,1
2017-01-31,45.54,45.19,40.8361,46.172,46.4664,DOWN,0
2017-02-01,45.54,45.98,40.9038,45.988,46.5198,UP,1
2017-02-02,45.65,45.54,40.9639,45.688,46.5564,UP,1
2017-02-03,46.79,45.58,41.0241,45.718,46.5942,DOWN,0
2017-02-06,45.27,46.67,41.0808,45.758,46.61,DOWN,0
2017-02-07,44.14,44.88,41.1255,45.478,46.592,DOWN,0
2017-02-08,44.06,43.59,41.1761,45.182,46.5886,UP,1
2017-02-09,44.75,44.64,41.2267,45.002,46.6306,UP,1
2017-02-10,45.41,45.02,41.2692,44.726,46.6956,DOWN,0
2017-02-13,45.26,45.07,41.315,44.724,46.6342,UP,1
2017-02-14,45.94,45.68,41.3713,45.084,46.596,DOWN,0
2017-02-15,44.23,46.3,41.4196,45.118,46.5236,DOWN,0
2017-02-16,44.11,44.44,41.4764,44.99,46.451,UP,1
2017-02-17,44.17,43.88,41.5407,44.742,46.3882,UP,1
2017-02-21,45.06,44.56,41.61,44.702,46.3384,DOWN,0
2017-02-22,43.76,44.5,41.6718,44.266,46.2588,UP,1
2017-02-23,43.99,44.85,41.7416,44.218,46.1772,DOWN,0
2017-02-24,42.81,43.5,41.7979,43.958,46.071,UP,1
2017-02-27,43.06,43.07,41.8505,43.736,45.9684,UP,1
2017-02-28,43.36,42.95,41.9038,43.396,45.8952,UP,1
2017-03-01,44.63,43.95,41.9643,43.57,45.8372,DOWN,0
2017-03-02,43.47,43.99,42.0127,43.466,45.759,DOWN,0
2017-03-03,43.35,43.7,42.0563,43.574,45.6852,UP,1
2017-03-06,43.94,43.35,42.1054,43.75,45.6308,DOWN,0
2017-03-07,43.56,44.27,42.1537,43.79,45.5706,DOWN,0
2017-03-08,40.72,43.05,42.1861,43.008,45.447,UP,1
2017-03-09,40.77,40.27,42.2172,42.468,45.3316,DOWN,0
2017-03-10,40.26,41.28,42.2461,41.85,45.2,UP,1
2017-03-13,40.96,40.05,42.2687,41.254,45.0944,DOWN,0
2017-03-14,40.02,40.3,42.2893,40.546,44.9758,UP,1
2017-03-15,41.12,40.48,42.3154,40.626,44.8848,DOWN,0
2017-03-16,40.72,41.11,42.3385,40.616,44.7576,DOWN,0
2017-03-17,40.54,40.91,42.3605,40.672,44.6184,DOWN,0
2017-03-20,40.54,40.02,42.3791,40.588,44.449,DOWN,0
2017-03-21,39.8,40.58,42.3985,40.544,44.2716,DOWN,0
2017-03-22,39.34,39.42,42.4074,40.188,44.1268,DOWN,0
2017-03-23,39.09,39.18,42.4091,39.862,43.9746,DOWN,0
2017-03-24,38.8,39.21,42.4152,39.514,43.8026,UP,1
2017-03-27,38.88,38.25,42.4223,39.182,43.651,UP,1
2017-03-28,39.62,39.25,42.4448,39.146,43.5152,UP,1
2017-03-29,41.22,39.7,42.472,39.522,43.41,UP,1
2017-03-30,41.45,41.72,42.5015,39.994,43.3118,UP,1
2017-03-31,41.72,41.2,42.5347,40.578,43.2244,UP,1
2017-04-03,42.03,41.7,42.5708,41.208,43.1398,UP,1
2017-04-04,42.49,42.06,42.6034,41.782,43.077,DOWN,0
2017-04-05,41.52,42.95,42.6244,41.842,42.9756,UP,1
2017-04-06,42.88,41.92,42.6478,42.128,42.904,DOWN,0
2017-04-07,42.54,42.81,42.6708,42.292,42.8118,UP,1
2017-04-10,43.06,42.89,42.6921,42.498,42.7402,DOWN,0
2017-04-11,42.52,42.86,42.7255,42.504,42.6892,DOWN,0
2017-04-12,41.87,42.52,42.7661,42.574,42.6158,DOWN,0
2017-04-13,40.65,42.0,42.7894,42.128,42.518,UP,1
2017-04-17,41.01,40.62,42.811,41.822,42.4252,DOWN,0
2017-04-18,40.53,40.63,42.8324,41.316,42.3,DOWN,0
2017-04-19,39.25,40.64,42.8414,40.662,42.1796,UP,1
2017-04-20,39.7,39.46,42.8591,40.228,42.0908,UP,1
2017-04-21,39.73,39.44,42.8729,40.044,42.0042,UP,1
2017-04-24,39.82,40.08,42.8879,39.806,41.9056,UP,1
2017-04-25,40.59,39.81,42.903,39.818,41.8092,DOWN,0
2017-04-26,40.59,40.14,42.9176,40.086,41.7158,DOWN,0
2017-04-27,39.35,40.15,42.9143,40.016,41.584,UP,1
2017-04-28,39.49,39.65,42.9167,39.968,41.4892,DOWN,0
2017-05-01,39.31,39.47,42.9213,39.866,41.3932,DOWN,0
2017-05-02,38.85,39.3,42.9241,39.518,41.2868,DOWN,0
2017-05-03,38.17,39.0,42.9244,39.034,41.149,DOWN,0
2017-05-04,36.98,37.77,42.9206,38.56,41.0134,UP,1
2017-05-05,38.02,37.2,42.9209,38.266,40.894,UP,1
2017-05-08,38.16,37.93,42.925,38.036,40.801,DOWN,0
2017-05-09,37.89,38.22,42.9257,37.844,40.6976,UP,1
2017-05-10,38.54,38.44,42.938,37.918,40.6012,DOWN,0
2017-05-11,37.95,38.73,42.9405,38.112,40.4676,DOWN,0
2017-05-12,37.86,37.84,42.9491,38.08,40.3554,UP,1
2017-05-15,38.16,38.75,42.9593,38.08,40.2516,DOWN,0
2017-05-16,37.92,38.18,42.9575,38.086,40.1312,DOWN,0
2017-05-17,37.35,37.45,42.9647,37.848,40.007,DOWN,0
2017-05-18,36.9,37.0,42.9686,37.638,39.9306,UP,1
2017-05-19,38.39,37.16,42.9705,37.744,39.883,DOWN,0
2017-05-22,38.08,38.64,42.9679,37.728,39.8394,DOWN,0
2017-05-23,37.82,38.01,42.9594,37.708,39.7766,DOWN,0
2017-05-24,37.13,37.63,42.9441,37.664,39.7188,DOWN,0
2017-05-25,35.73,37.0,42.9232,37.43,39.611,UP,1
2017-05-26,35.82,35.61,42.9045,36.916,39.513,DOWN,0
2017-05-30,34.49,35.38,42.8704,36.198,39.392,DOWN,0
2017-05-31,33.98,33.83,42.8319,35.43,39.2608,UP,1
2017-06-01,34.27,34.11,42.7935,34.858,39.1502,DOWN,0
2017-06-02,33.13,33.91,42.7468,34.338,39.026,DOWN,0
2017-06-05,33.05,32.96,42.6955,33.784,38.9052,UP,1
2017-06-06,33.9,32.99,42.6412,33.666,38.8072,DOWN,0
2017-06-07,31.92,33.65,42.5791,33.254,38.668,DOWN,0
2017-06-08,31.49,31.58,42.5161,32.698,38.5054,UP,1
2017-06-09,32.58,31.57,42.4528,32.588,38.3326,UP,1
2017-06-12,32.72,33.06,42.3939,32.522,38.158,UP,1
2017-06-13,33.49,32.71,42.3394,32.44,37.9934,DOWN,0
2017-06-14,32.19,33.3,42.2782,32.494,37.7966,DOWN,0
2017-06-15,31.49,31.97,42.2106,32.494,37.5766,UP,1
2017-06-16,31.76,31.74,42.1472,32.33,37.3814,DOWN,0
2017-06-19,31.32,31.82,42.0872,32.05,37.1502,DOWN,0
2017-06-20,31.16,30.71,42.0245,31.584,36.9226,DOWN,0
2017-06-21,30.15,31.12,41.9539,31.176,36.6644,DOWN,0
2017-06-22,30.01,30.31,41.8829,30.88,36.4142,UP,1
2017-06-23,30.48,30.09,41.8143,30.624,36.1864,UP,1
2017-06-26,30.72,30.7,41.7415,30.504,35.9878,DOWN,0
2017-06-27,30.35,30.72,41.6764,30.342,35.7746,UP,1
2017-06-28,30.55,30.38,41.6132,30.422,35.575,UP,1
2017-06-29,31.81,30.9,41.5666,30.782,35.4262,UP,1
2017-06-30,31.97,32.27,41.5255,31.08,35.2716,UP,1
2017-07-03,32.78,32.13,41.4849,31.492,35.1326,DOWN,0
2017-07-05,31.1,32.45,41.4355,31.642,34.9582,DOWN,0
2017-07-06,30.18,31.16,41.3821,31.568,34.75,DOWN,0
2017-07-07,29.54,29.81,41.3265,31.114,34.529,UP,1
2017-07-10,29.73,29.38,41.2643,30.666,34.3366,UP,1
2017-07-11,30.53,30.25,41.2076,30.216,34.1574,UP,1
2017-07-12,30.81,31.02,41.1639,30.158,33.9874,UP,1
2017-07-13,31.2,30.8,41.1217,30.362,33.8344,UP,1
2017-07-14,31.65,31.31,41.0881,30.784,33.704,DOWN,0
2017-07-17,31.35,31.62,41.0369,31.108,33.5914,UP,1
2017-07-18,31.36,31.63,40.9785,31.274,33.4582,UP,1
2017-07-19,32.5,31.29,40.9205,31.612,33.345,DOWN,0
2017-07-20,31.99,32.71,40.8594,31.77,33.227,DOWN,0
2017-07-21,31.96,31.94,40.8028,31.832,33.0954,DOWN,0
2017-07-24,31.74,31.88,40.7406,31.91,32.9712,UP,1
2017-07-25,32.98,32.35,40.6881,32.234,32.8736,UP,1
2017-07-26,32.99,33.35,40.639,32.332,32.7702,UP,1
2017-07-27,33.47,32.94,40.5844,32.628,32.6812,DOWN,0
2017-07-28,33.21,33.37,40.5298,32.878,32.5984,UP,1
2017-07-31,33.31,33.02,40.4735,33.192,32.5266,DOWN,0
2017-08-01,32.98,33.25,40.4189,33.192,32.4184,UP,1
2017-08-02,33.4,32.72,40.3705,33.274,32.3248,DOWN,0
2017-08-03,32.27,33.56,40.323,33.034,32.2138,UP,1
2017-08-04,33.66,32.34,40.2818,33.124,32.1444,DOWN,0
2017-08-07,32.4,33.49,40.229,32.942,32.0778,DOWN,0
2017-08-08,32.14,32.28,40.175,32.774,32.0042,DOWN,0
2017-08-09,32.08,32.38,40.122,32.51,31.956,DOWN,0
2017-08-10,31.76,32.33,40.0722,32.408,31.9116,DOWN,0
2017-08-11,31.61,31.54,40.0269,31.998,31.8584,DOWN,0
2017-08-14,31.07,31.71,39.9812,31.732,31.8172,DOWN,0
2017-08-15,30.92,30.97,39.9335,31.488,31.7746,DOWN,0
2017-08-16,30.66,31.11,39.8909,31.204,31.7098,DOWN,0
2017-08-17,30.18,30.5,39.8524,30.888,31.675,UP,1
2017-08-18,30.4,30.16,39.8159,30.646,31.6532,DOWN,0
2017-08-21,30.34,30.33,39.7699,30.5,31.6084,UP,1
2017-08-22,30.4,30.44,39.7193,30.396,31.562,UP,1
2017-08-23,30.98,30.33,39.6733,30.46,31.5118,UP,1
2017-08-24,31.12,30.76,39.6198,30.648,31.4904,UP,1
2017-08-25,31.16,31.25,39.5657,30.8,31.4838,DOWN,0
2017-08-28,30.93,31.27,39.5022,30.918,31.4672,UP,1
2017-08-29,30.99,30.59,39.4415,31.036,31.4606,DOWN,0
2017-08-30,30.96,30.75,39.387,31.032,31.4566,UP,1
2017-08-31,31.4,31.26,39.33,31.088,31.4816,UP,1
2017-09-01,32.11,31.51,39.2655,31.278,31.5236,UP,1
2017-09-05,32.13,32.35,39.2063,31.518,31.5566,UP,1
2017-09-06,32.68,32.41,39.1553,31.856,31.5958,DOWN,0
2017-09-07,32.39,32.47,39.0982,32.142,31.6366,DOWN,0
2017-09-08,31.47,32.28,39.031,32.156,31.655,UP,1
2017-09-11,31.81,31.63,38.9677,32.096,31.655,UP,1
2017-09-12,32.17,31.89,38.9033,32.104,31.659,UP,1
2017-09-13,33.51,32.34,38.8497,32.27,31.6736,UP,1
2017-09-14,33.9,33.65,38.806,32.572,31.7296,DOWN,0
2017-09-15,33.65,33.94,38.7634,33.008,31.799,UP,1
2017-09-18,33.97,33.49,38.6916,33.44,31.8876,DOWN,0
2017-09-19,33.77,33.95,38.6212,33.76,31.9684,UP,1
2017-09-20,34.89,34.0,38.5564,34.036,32.0556,UP,1
2017-09-21,35.35,34.78,38.4945,34.326,32.1464,UP,1
2017-09-22,35.78,35.23,38.4368,34.752,32.238,UP,1
2017-09-25,36.67,36.08,38.3824,35.292,32.3384,UP,1
2017-09-26,36.93,36.48,38.3284,35.924,32.45,UP,1
2017-09-27,37.17,36.98,38.2739,36.38,32.5662,DOWN,0
2017-09-28,36.59,37.21,38.2162,36.628,32.648,UP,1
2017-09-29,36.71,36.51,38.1588,36.814,32.7424,DOWN,0
2017-10-02,36.6,36.02,38.1067,36.8,32.8352,DOWN,0
2017-10-03,36.53,36.45,38.0517,36.72,32.931,DOWN,0
2017-10-04,35.86,36.57,37.9941,36.458,32.9886,UP,1
2017-10-05,36.35,36.19,37.9407,36.41,33.0558,DOWN,0
2017-10-06,35.78,35.92,37.8863,36.224,33.102,UP,1
2017-10-09,35.89,35.9,37.8329,36.082,33.1556,UP,1
2017-10-10,36.0,36.54,37.7784,35.976,33.2094,UP,1
2017-10-11,36.08,36.14,37.7261,36.02,33.2714,DOWN,0
2017-10-12,35.61,35.59,37.6699,35.872,33.3156,UP,1
2017-10-13,35.87,36.1,37.6181,35.89,33.3876,DOWN,0
2017-10-16,35.85,36.07,37.5676,35.882,33.4314,DOWN,0
2017-10-17,35.73,35.86,37.5179,35.828,33.498,DOWN,0
2017-10-18,35.22,35.72,37.4586,35.656,33.5596,DOWN,0
2017-10-19,34.95,35.03,37.3958,35.524,33.617,DOWN,0
2017-10-20,34.93,35.05,37.3254,35.336,33.6804,DOWN,0
2017-10-23,34.65,35.0,37.2553,35.096,33.7412,UP,1
2017-10-24,34.84,34.87,37.1966,34.918,33.8166,DOWN,0
2017-10-25,34.35,34.61,37.1349,34.744,33.8852,UP,1
2017-10-26,34.91,34.4,37.0724,34.736,33.9702,UP,1
2017-10-27,35.88,34.56,37.0195,34.926,34.0842,UP,1
2017-10-30,36.0,36.04,36.9675,35.196,34.1962,UP,1
2017-10-31,36.9,35.93,36.9196,35.608,34.3274,UP,1
2017-11-01,39.08,37.75,36.8832,36.554,34.501,DOWN,0
2017-11-02,38.83,39.07,36.8469,37.338,34.658,UP,1
2017-11-03,39.27,38.94,36.8119,38.016,34.821,UP,1
2017-11-06,40.86,39.67,36.7881,38.988,35.015,UP,1
2017-11-07,41.26,40.86,36.7614,39.86,35.2216,DOWN,0
2017-11-08,40.26,40.92,36.7304,40.096,35.407,UP,1
2017-11-09,40.81,40.12,36.6987,40.492,35.604,DOWN,0
2017-11-10,40.41,41.0,36.6676,40.72,35.7842,DOWN,0
2017-11-13,39.65,39.68,36.6405,40.478,35.935,DOWN,0
2017-11-14,38.23,39.39,36.6039,39.872,36.057,DOWN,0
2017-11-15,37.91,37.85,36.5658,39.402,36.1616,UP,1
2017-11-16,38.16,37.93,36.5283,38.872,36.277,UP,1
2017-11-17,38.68,38.42,36.4878,38.526,36.4212,DOWN,0
2017-11-20,37.41,38.34,36.4485,38.078,36.5332,UP,1
2017-11-21,37.55,37.77,36.4155,37.942,36.6408,UP,1
2017-11-22,37.99,37.94,36.3852,37.958,36.7304,UP,1
2017-11-24,38.03,38.18,36.3516,37.932,36.813,DOWN,0
2017-11-27,36.79,37.83,36.3085,37.554,36.8758,UP,1
2017-11-28,37.17,36.73,36.268,37.506,36.9398,DOWN,0
2017-11-29,37.1,37.08,36.2238,37.416,37.0064,UP,1
2017-11-30,38.53,37.38,36.1953,37.524,37.0792,UP,1
2017-12-01,38.84,38.94,36.169,37.686,37.149,DOWN,0
2017-12-04,38.64,38.71,36.1413,38.056,37.2062,DOWN,0
2017-12-05,38.38,38.63,36.1079,38.298,37.2404,DOWN,0
2017-12-06,36.88,38.18,36.0735,38.254,37.2394,UP,1
2017-12-07,37.15,36.84,36.0393,37.978,37.239,UP,1
2017-12-08,38.05,37.69,36.0155,37.82,37.2682,UP,1
2017-12-11,38.49,38.17,35.9927,37.79,37.3038,DOWN,0
2017-12-12,38.41,38.72,35.9679,37.796,37.34,DOWN,0
2017-12-13,38.12,38.41,35.9354,38.044,37.3718,DOWN,0
2017-12-14,38.0,37.96,35.908,38.214,37.4146,DOWN,0
2017-12-15,37.68,38.37,35.8797,38.14,37.4412,UP,1
2017-12-18,38.06,37.87,35.8503,38.054,37.4868,UP,1
2017-12-19,38.7,38.31,35.826,38.112,37.543,UP,1
2017-12-20,39.84,39.07,35.8216,38.456,37.6198,UP,1
2017-12-21,40.92,39.85,35.8223,39.04,37.7166,UP,1
2017-12-22,41.57,41.08,35.8289,39.818,37.8358,UP,1
2017-12-26,42.58,41.71,35.837,40.722,37.97,DOWN,0
2017-12-27,41.84,42.55,35.8461,41.35,38.0898,DOWN,0
2017-12-28,41.76,41.91,35.8493,41.734,38.2104,DOWN,0
2017-12-29,41.4,42.04,35.8527,41.83,38.334,UP,1
2018-01-02,42.23,41.79,35.8611,41.962,38.4796,UP,1
2018-01-03,42.72,42.44,35.872,41.99,38.6354,UP,1
2018-01-04,43.23,42.88,35.8892,42.268,38.807,DOWN,0
2018-01-05,43.11,43.07,35.908,42.538,38.9724,UP,1
2018-01-08,43.25,43.13,35.9288,42.908,39.1504,DOWN,0
2018-01-09,42.54,43.36,35.9475,42.97,39.303,DOWN,0
2018-01-10,42.18,42.55,35.964,42.862,39.429,UP,1
2018-01-11,43.07,42.62,35.9813,42.83,39.5704,UP,1
2018-01-12,44.04,43.08,35.9954,43.016,39.7132,DOWN,0
2018-01-16,43.26,44.17,36.0044,43.018,39.7968,UP,1
2018-01-17,43.44,43.45,36.013,43.198,39.889,DOWN,0
2018-01-18,43.2,43.23,36.0189,43.402,39.9676,DOWN,0
2018-01-19,42.85,42.94,36.0207,43.358,40.0074,UP,1
2018-01-22,44.81,43.06,36.0371,43.512,40.0784,DOWN,0
2018-01-23,44.52,44.89,36.0453,43.764,40.1636,DOWN,0
2018-01-24,44.52,44.7,36.0552,43.98,40.2378,DOWN,0
2018-01-25,43.91,44.97,36.0595,44.122,40.3078,DOWN,0
2018-01-26,43.86,44.03,36.0662,44.324,40.392,DOWN,0
2018-01-29,43.33,43.59,36.0735,44.028,40.494,DOWN,0
2018-01-30,41.52,42.92,36.0778,43.428,40.5662,DOWN,0
2018-01-31,41.37,41.52,36.0796,42.798,40.6304,UP,1
2018-02-01,42.22,41.68,36.0881,42.46,40.7012,DOWN,0
2018-02-02,40.03,41.62,36.092,41.694,40.7536,DOWN,0
2018-02-05,38.65,39.37,36.0867,40.758,40.7756,DOWN,0
2018-02-06,38.38,37.73,36.08,40.13,40.7834,DOWN,0
2018-02-07,36.76,38.37,36.0647,39.208,40.758,DOWN,0
2018-02-08,34.94,36.88,36.0364,37.752,40.721,DOWN,0
2018-02-09,34.68,35.28,36.0069,36.682,40.6712,UP,1
2018-02-12,35.78,35.3,35.989,36.108,40.6448,DOWN,0
2018-02-13,34.57,35.37,35.9644,35.346,40.5656,UP,1
2018-02-14,35.56,34.03,35.9457,35.106,40.5,DOWN,0
2018-02-15,34.74,35.65,35.9251,35.066,40.422,DOWN,0
2018-02-16,34.11,34.63,35.9048,34.952,40.3366,UP,1
2018-02-20,34.65,34.3,35.8932,34.726,40.292,DOWN,0
2018-02-21,30.57,31.13,35.8559,33.926,40.1604,DOWN,0
2018-02-22,30.41,30.71,35.8172,32.896,40.0076,UP,1
2018-02-23,31.43,30.77,35.7849,32.234,39.8664,UP,1
2018-02-26,31.61,31.54,35.7502,31.734,39.7304,UP,1
2018-02-27,31.86,31.42,35.7198,31.176,39.6052,DOWN,0
2018-02-28,30.67,31.92,35.6838,31.196,39.4586,DOWN,0
2018-03-01,30.54,30.66,35.6457,31.222,39.3158,UP,1
2018-03-02,31.36,30.4,35.6129,31.208,39.1818,UP,1
2018-03-05,32.0,31.12,35.5862,31.286,39.0478,DOWN,0
2018-03-06,31.33,32.16,35.5583,31.18,38.8776,DOWN,0
2018-03-07,30.95,30.97,35.5211,31.236,38.6782,UP,1
2018-03-08,32.39,31.79,35.4927,31.606,38.4946,UP,1
2018-03-09,32.72,32.56,35.4672,31.878,38.2974,UP,1
2018-03-12,32.82,32.73,35.4456,32.042,38.117,DOWN,0
2018-03-13,32.79,32.97,35.4309,32.334,37.9376,DOWN,0
2018-03-14,32.62,32.81,35.4149,32.668,37.762,DOWN,0
2018-03-15,31.71,32.69,35.401,32.532,37.5516,UP,1
2018-03-16,31.96,31.72,35.3909,32.38,37.3364,DOWN,0
2018-03-19,31.16,31.75,35.3754,32.048,37.095,UP,1
2018-03-20,31.55,31.46,35.3675,31.8,36.8638,UP,1
2018-03-21,32.92,31.78,35.3668,31.86,36.6572,DOWN,0
2018-03-22,32.29,32.43,35.3588,31.976,36.4522,DOWN,0
2018-03-23,32.23,32.48,35.3603,32.03,36.2532,UP,1
2018-03-26,32.47,32.57,35.3652,32.292,36.0412,DOWN,0
2018-03-27,31.71,32.5,35.3609,32.324,35.7946,DOWN,0
2018-03-28,31.2,31.87,35.3533,31.98,35.5534,UP,1
2018-03-29,31.79,31.42,35.3448,31.88,35.3204,DOWN,0
2018-04-02,30.35,31.65,35.3356,31.504,35.0634,UP,1
2018-04-03,31.37,30.46,35.335,31.284,34.8338,DOWN,0
2018-04-04,31.32,30.69,35.3328,31.206,34.564,UP,1
2018-04-05,32.29,31.42,35.3376,31.424,34.3194,DOWN,0
