ticker,EPAM US Equity,EPAM US Equity,EPAM US Equity,EPAM US Equity,EPAM US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2016-12-09,63.21,63.95,62.82,64.5488,69.0308,UP,1
2016-12-12,63.44,63.05,63.022,64.4314,69.0061,DOWN,0
2016-12-13,63.03,63.5,63.184,64.3316,68.9706,UP,1
2016-12-14,63.09,62.83,63.304,64.2428,68.9374,DOWN,0
2016-12-15,62.76,62.88,63.106,64.1444,68.8964,DOWN,0
2016-12-16,62.06,62.66,62.876,64.039,68.8498,UP,1
2016-12-19,62.55,61.74,62.698,63.9732,68.8088,UP,1
2016-12-20,62.63,62.97,62.618,63.8902,68.7739,DOWN,0
2016-12-21,62.46,62.55,62.492,63.848,68.7406,UP,1
2016-12-22,62.86,62.5,62.512,63.8132,68.714,UP,1
2016-12-23,63.91,62.67,62.882,63.8044,68.6858,UP,1
2016-12-27,64.6,63.92,63.292,63.8002,68.6509,DOWN,0
2016-12-28,63.6,64.68,63.486,63.7796,68.6172,UP,1
2016-12-29,64.28,63.69,63.85,63.7648,68.5847,UP,1
2016-12-30,64.31,64.27,64.14,63.7592,68.5503,DOWN,0
2017-01-03,63.66,64.68,64.09,63.7426,68.5156,UP,1
2017-01-04,64.36,63.92,64.042,63.7628,68.4841,UP,1
2017-01-05,64.75,64.35,64.272,63.7198,68.4555,UP,1
2017-01-06,66.87,64.86,64.79,63.7356,68.4362,DOWN,0
2017-01-09,66.84,67.26,65.296,63.7452,68.4178,UP,1
2017-01-10,66.95,66.57,65.954,63.7776,68.3918,UP,1
2017-01-11,67.29,66.65,66.54,63.8256,68.3594,DOWN,0
2017-01-12,66.77,67.19,66.944,63.8736,68.3266,UP,1
2017-01-13,66.99,67.07,66.968,63.928,68.2882,DOWN,0
2017-01-17,66.66,66.79,66.932,63.9814,68.2365,DOWN,0
2017-01-18,66.49,66.76,66.84,64.068,68.191,DOWN,0
2017-01-19,65.7,66.48,66.522,64.1474,68.1489,DOWN,0
2017-01-20,65.48,65.72,66.264,64.2436,68.1047,DOWN,0
2017-01-23,64.49,65.42,65.764,64.3184,68.0634,UP,1
2017-01-24,66.18,64.4,65.668,64.425,68.0258,UP,1
2017-01-25,66.95,66.55,65.76,64.5354,67.9934,DOWN,0
2017-01-26,65.75,66.74,65.77,64.5958,67.951,UP,1
2017-01-27,65.76,65.85,65.826,64.672,67.8991,DOWN,0
2017-01-30,64.32,65.47,65.792,64.7156,67.8399,UP,1
2017-01-31,64.36,64.25,65.428,64.7456,67.7757,UP,1
2017-02-01,64.74,64.69,64.986,64.759,67.7121,DOWN,0
2017-02-02,64.0,64.75,64.636,64.7418,67.6467,UP,1
2017-02-03,65.6,64.65,64.604,64.7286,67.5885,DOWN,0
2017-02-06,64.81,65.37,64.702,64.6988,67.523,UP,1
2017-02-07,65.84,65.03,64.998,64.6648,67.4618,DOWN,0
2017-02-08,64.96,65.83,65.042,64.626,67.3996,UP,1
2017-02-09,65.89,64.85,65.42,64.6054,67.3385,UP,1
2017-02-10,66.6,66.25,65.62,64.5872,67.2947,UP,1
2017-02-13,66.8,66.92,66.018,64.6052,67.2609,DOWN,0
2017-02-14,66.5,66.4,66.15,64.681,67.2288,UP,1
2017-02-15,67.32,66.42,66.622,64.7872,67.1984,UP,1
2017-02-16,70.69,65.5,67.582,64.9524,67.1937,DOWN,0
2017-02-17,70.24,70.87,68.31,65.1128,67.1905,UP,1
2017-02-21,72.09,70.22,69.368,65.3048,67.1947,UP,1
2017-02-22,73.02,71.85,70.672,65.4902,67.2038,UP,1
2017-02-23,73.12,73.38,71.832,65.6884,67.2187,UP,1
2017-02-24,74.33,72.77,72.56,65.9062,67.2337,DOWN,0
2017-02-27,73.55,74.33,73.222,66.1166,67.2414,UP,1
2017-02-28,73.63,73.72,73.53,66.3274,67.2544,UP,1
2017-03-01,74.88,74.23,73.902,66.5698,67.2712,UP,1
2017-03-02,75.46,74.98,74.37,66.8378,67.284,DOWN,0
2017-03-03,73.62,75.5,74.228,67.0592,67.2969,DOWN,0
2017-03-06,73.32,73.12,74.182,67.273,67.3032,DOWN,0
2017-03-07,72.58,72.95,73.972,67.4754,67.3119,UP,1
2017-03-08,73.32,72.61,73.66,67.6846,67.3154,UP,1
2017-03-09,73.58,73.28,73.284,67.878,67.3228,UP,1
2017-03-10,73.79,73.96,73.318,68.0618,67.3183,DOWN,0
2017-03-13,73.62,73.5,73.378,68.2622,67.3133,DOWN,0
2017-03-14,73.35,73.37,73.532,68.4436,67.3073,DOWN,0
2017-03-15,72.93,73.32,73.454,68.616,67.2932,UP,1
2017-03-16,73.07,72.94,73.352,68.8042,67.276,DOWN,0
2017-03-17,72.5,73.18,73.094,68.967,67.2588,UP,1
2017-03-20,72.61,72.28,72.892,69.1242,67.2422,DOWN,0
2017-03-21,72.04,72.98,72.63,69.2276,67.2247,UP,1
2017-03-22,72.57,72.1,72.558,69.3422,67.2066,UP,1
2017-03-23,72.86,72.36,72.516,69.4604,67.1946,UP,1
2017-03-24,73.27,72.97,72.67,69.58,67.1884,UP,1
2017-03-27,73.78,72.3,72.904,69.7202,67.1905,UP,1
2017-03-28,74.6,73.5,73.416,69.8724,67.2058,UP,1
2017-03-29,75.37,74.17,73.976,70.0466,67.2273,UP,1
2017-03-30,75.92,75.76,74.588,70.2352,67.251,DOWN,0
2017-03-31,75.52,75.36,75.038,70.4316,67.2781,DOWN,0
2017-04-03,74.34,75.32,75.15,70.6088,67.3021,DOWN,0
2017-04-04,74.3,74.0,75.09,70.805,67.3315,UP,1
2017-04-05,74.44,74.41,74.904,70.9702,67.3449,UP,1
2017-04-06,74.88,74.41,74.696,71.1288,67.3641,UP,1
2017-04-07,75.38,75.3,74.668,71.3214,67.386,DOWN,0
2017-04-10,75.12,75.24,74.824,71.5086,67.3996,UP,1
2017-04-11,75.48,74.81,75.06,71.7318,67.4478,DOWN,0
2017-04-12,74.55,75.1,75.082,71.9356,67.5116,UP,1
2017-04-13,74.71,74.18,75.048,72.135,67.5524,UP,1
2017-04-17,75.52,74.71,75.076,72.3654,67.6005,DOWN,0
2017-04-18,75.09,75.2,75.07,72.5552,67.6544,UP,1
2017-04-19,75.57,75.45,75.088,72.7704,67.7147,UP,1
2017-04-20,76.6,75.7,75.498,72.9856,67.7865,UP,1
2017-04-21,77.02,76.36,75.96,73.2268,67.8546,UP,1
2017-04-24,77.21,77.55,76.298,73.4532,67.9251,DOWN,0
2017-04-25,76.83,77.8,76.646,73.6578,67.9795,UP,1
2017-04-26,77.55,76.77,77.042,73.8728,68.0377,DOWN,0
2017-04-27,77.14,77.55,77.15,74.0856,68.0849,DOWN,0
2017-04-28,77.0,77.5,77.146,74.2792,68.1289,UP,1
2017-05-01,77.3,76.95,77.164,74.4114,68.174,DOWN,0
2017-05-02,77.25,77.42,77.248,74.5516,68.2172,UP,1
2017-05-03,77.75,76.89,77.288,74.6648,68.2635,UP,1
2017-05-04,80.27,75.27,77.914,74.8098,68.323,UP,1
2017-05-05,80.46,80.4,78.606,74.9566,68.3759,UP,1
2017-05-08,80.89,80.46,79.324,75.0878,68.4314,DOWN,0
2017-05-09,80.61,80.81,79.996,75.229,68.4829,UP,1
2017-05-10,81.07,80.78,80.66,75.3778,68.5349,DOWN,0
2017-05-11,80.81,81.03,80.768,75.4964,68.5866,DOWN,0
2017-05-12,80.61,80.93,80.798,75.5994,68.6401,UP,1
2017-05-15,81.44,80.77,80.908,75.7558,68.6954,DOWN,0
2017-05-16,81.06,81.5,80.998,75.9106,68.7495,DOWN,0
2017-05-17,80.25,80.21,80.834,76.064,68.7928,UP,1
2017-05-18,81.02,80.1,80.876,76.218,68.8469,UP,1
2017-05-19,82.17,81.18,81.188,76.3898,68.9069,UP,1
2017-05-22,82.91,82.1,81.482,76.5722,68.9885,DOWN,0
2017-05-23,82.66,83.19,81.802,76.753,69.0686,UP,1
2017-05-24,83.75,82.87,82.502,76.961,69.1574,UP,1
2017-05-25,84.9,83.8,83.278,77.2004,69.2484,DOWN,0
2017-05-26,84.15,84.91,83.674,77.422,69.3368,DOWN,0
2017-05-30,83.56,83.97,83.804,77.6432,69.4194,UP,1
2017-05-31,83.88,83.72,84.048,77.8686,69.4968,UP,1
2017-06-01,86.46,83.97,84.59,78.157,69.5907,DOWN,0
2017-06-02,85.51,86.09,84.712,78.4158,69.6865,DOWN,0
2017-06-05,84.74,85.41,84.83,78.6534,69.7776,DOWN,0
2017-06-06,83.44,84.36,84.806,78.8568,69.8645,UP,1
2017-06-07,83.54,83.75,84.738,79.052,69.9541,UP,1
2017-06-08,83.72,83.53,84.19,79.2344,70.0429,DOWN,0
2017-06-09,81.96,83.78,83.48,79.3662,70.114,DOWN,0
2017-06-12,81.48,81.65,82.828,79.4774,70.1858,UP,1
2017-06-13,82.74,81.68,82.688,79.6218,70.2625,DOWN,0
2017-06-14,82.32,82.94,82.444,79.7814,70.3349,DOWN,0
2017-06-15,81.99,81.28,82.098,79.9352,70.4081,UP,1
2017-06-16,82.6,81.42,82.226,80.0984,70.4841,UP,1
2017-06-19,83.56,83.09,82.642,80.272,70.5609,DOWN,0
2017-06-20,82.3,83.56,82.554,80.4104,70.6269,UP,1
2017-06-21,83.5,82.81,82.79,80.578,70.6907,DOWN,0
2017-06-22,82.81,83.62,82.954,80.7246,70.7533,UP,1
2017-06-23,84.63,82.82,83.36,80.9262,70.8251,DOWN,0
2017-06-26,84.42,84.99,83.532,81.1204,70.8967,DOWN,0
2017-06-27,82.93,84.27,83.658,81.2686,70.9709,UP,1
2017-06-28,83.92,83.42,83.742,81.4452,71.0489,DOWN,0
2017-06-29,83.57,83.74,83.894,81.6052,71.1309,UP,1
2017-06-30,84.09,83.82,83.786,81.755,71.2163,DOWN,0
2017-07-03,82.94,84.7,83.49,81.8734,71.2895,UP,1
2017-07-05,83.51,83.19,83.606,81.9994,71.3677,DOWN,0
2017-07-06,82.61,82.88,83.344,82.115,71.4387,UP,1
2017-07-07,84.06,82.94,83.442,82.2452,71.5179,DOWN,0
2017-07-10,82.84,84.0,83.192,82.3592,71.5871,UP,1
2017-07-11,83.33,83.0,83.27,82.4858,71.6551,UP,1
2017-07-12,84.21,83.86,83.41,82.624,71.7269,DOWN,0
2017-07-13,83.58,84.2,83.604,82.7506,71.8098,UP,1
2017-07-14,84.25,83.6,83.642,82.8806,71.8936,DOWN,0
2017-07-17,83.8,84.24,83.834,82.9512,71.9747,UP,1
2017-07-18,85.6,83.7,84.288,83.054,72.0619,DOWN,0
2017-07-19,85.57,85.73,84.56,83.1476,72.1432,UP,1
2017-07-20,86.58,85.63,85.16,83.267,72.236,UP,1
2017-07-21,87.26,86.75,85.762,83.3908,72.3347,UP,1
2017-07-24,87.36,87.43,86.474,83.5218,72.4331,DOWN,0
2017-07-25,86.58,87.35,86.67,83.6412,72.5293,UP,1
2017-07-26,86.98,86.68,86.952,83.752,72.635,DOWN,0
2017-07-27,85.79,87.17,86.794,83.8466,72.7301,DOWN,0
2017-07-28,85.46,85.56,86.434,83.9508,72.8345,UP,1
2017-07-31,85.93,85.82,86.148,84.049,72.9412,UP,1
2017-08-01,86.04,85.92,86.04,84.1264,73.0496,DOWN,0
2017-08-02,84.52,86.1,85.548,84.1586,73.1482,DOWN,0
2017-08-03,81.9,82.99,84.77,84.1434,73.2345,UP,1
2017-08-04,83.41,82.33,84.36,84.1366,73.3265,DOWN,0
2017-08-07,82.23,83.31,83.62,84.0832,73.4147,DOWN,0
2017-08-08,81.83,81.78,82.778,84.0368,73.5014,DOWN,0
2017-08-09,81.81,81.55,82.236,84.0018,73.5937,DOWN,0
2017-08-10,81.15,81.36,82.086,83.9472,73.6649,DOWN,0
2017-08-11,79.73,80.32,81.35,83.8126,73.7332,UP,1
2017-08-14,82.01,80.29,81.306,83.7426,73.8114,UP,1
2017-08-15,82.39,82.0,81.418,83.6956,73.8967,DOWN,0
2017-08-16,82.23,82.46,81.502,83.6714,73.9834,DOWN,0
2017-08-17,79.95,82.07,81.262,83.5996,74.0613,UP,1
2017-08-18,80.75,79.47,81.466,83.5402,74.1437,UP,1
2017-08-21,80.82,80.43,81.228,83.5174,74.2279,DOWN,0
2017-08-22,80.66,81.15,80.882,83.501,74.3204,DOWN,0
2017-08-23,80.08,80.26,80.452,83.4478,74.4121,DOWN,0
2017-08-24,79.66,80.43,80.394,83.3946,74.5071,DOWN,0
2017-08-25,78.83,79.81,80.01,83.3314,74.5975,UP,1
2017-08-28,79.01,79.23,79.648,83.2596,74.6883,DOWN,0
2017-08-29,78.89,78.38,79.294,83.1662,74.7756,UP,1
2017-08-30,79.58,78.76,79.194,83.1118,74.8598,UP,1
2017-08-31,81.33,79.84,79.528,83.0684,74.9567,UP,1
2017-09-01,82.11,81.5,80.184,83.0544,75.0566,UP,1
2017-09-05,83.36,81.87,81.054,83.029,75.1591,UP,1
2017-09-06,83.8,83.5,82.036,83.0166,75.2577,UP,1
2017-09-07,84.84,83.96,83.088,83.0548,75.3576,DOWN,0
2017-09-08,84.54,84.69,83.73,83.0672,75.449,UP,1
2017-09-11,84.68,85.0,84.244,83.0894,75.5409,UP,1
2017-09-12,87.61,85.2,85.094,83.1598,75.6413,DOWN,0
2017-09-13,85.29,87.61,85.392,83.2068,75.7332,DOWN,0
2017-09-14,83.01,85.22,85.026,83.1968,75.8137,DOWN,0
2017-09-15,81.8,83.21,84.478,83.1806,75.8851,UP,1
2017-09-18,84.2,81.95,84.382,83.1834,75.9766,DOWN,0
2017-09-19,83.27,84.21,83.514,83.192,76.0794,UP,1
2017-09-20,83.48,83.25,83.152,83.195,76.1868,UP,1
2017-09-21,83.65,83.25,83.28,83.1838,76.2929,UP,1
2017-09-22,84.09,83.65,83.738,83.194,76.4022,UP,1
2017-09-25,84.14,84.0,83.726,83.1918,76.5105,UP,1
2017-09-26,84.54,84.65,83.98,83.2066,76.6144,UP,1
2017-09-27,85.44,85.0,84.372,83.2034,76.7256,DOWN,0
2017-09-28,85.4,85.0,84.722,83.2,76.8354,UP,1
2017-09-29,87.93,85.05,85.49,83.227,76.9599,UP,1
2017-10-02,88.1,87.94,86.282,83.2438,77.0849,UP,1
2017-10-03,89.33,88.13,87.24,83.2832,77.2178,UP,1
2017-10-04,89.48,89.11,88.048,83.3412,77.3549,UP,1
2017-10-05,89.85,89.61,88.938,83.3986,77.4914,UP,1
2017-10-06,90.18,89.68,89.388,83.4864,77.6291,DOWN,0
2017-10-09,89.78,90.0,89.724,83.5728,77.7657,UP,1
2017-10-10,89.92,90.01,89.842,83.6526,77.901,UP,1
2017-10-11,90.63,89.93,90.072,83.7444,78.0346,DOWN,0
2017-10-12,90.6,90.77,90.222,83.866,78.1646,UP,1
2017-10-13,90.96,91.0,90.378,84.0472,78.3014,UP,1
2017-10-16,91.15,90.96,90.652,84.202,78.4358,DOWN,0
2017-10-17,90.95,91.1,90.858,84.3764,78.569,DOWN,0
2017-10-18,90.54,91.0,90.84,84.5506,78.7034,DOWN,0
2017-10-19,90.54,90.35,90.828,84.7252,78.8343,UP,1
2017-10-20,91.41,91.14,90.918,84.9304,78.9676,DOWN,0
2017-10-23,90.95,91.54,90.878,85.1548,79.088,DOWN,0
2017-10-24,90.8,91.13,90.848,85.3306,79.2078,DOWN,0
2017-10-25,90.69,90.81,90.878,85.4966,79.3265,DOWN,0
2017-10-26,90.34,91.35,90.838,85.6588,79.4417,UP,1
2017-10-27,90.95,90.85,90.746,85.8788,79.5626,UP,1
2017-10-30,91.12,91.02,90.78,86.0862,79.6833,UP,1
2017-10-31,91.15,91.51,90.85,86.2928,79.8057,DOWN,0
2017-11-01,90.61,91.78,90.834,86.4918,79.9263,UP,1
2017-11-02,99.15,92.57,92.596,86.8732,80.0936,UP,1
2017-11-03,99.67,99.86,94.34,87.2734,80.2645,UP,1
2017-11-06,99.95,99.67,96.106,87.6958,80.4418,UP,1
2017-11-07,100.73,99.95,98.022,88.1302,80.6146,UP,1
2017-11-08,102.99,100.42,100.498,88.6122,80.7948,DOWN,0
2017-11-09,102.34,102.02,101.136,89.0674,80.9777,UP,1
2017-11-10,102.8,101.78,101.762,89.4968,81.1629,DOWN,0
2017-11-13,102.37,101.89,102.246,89.902,81.3532,UP,1
2017-11-14,102.61,101.8,102.622,90.287,81.5444,UP,1
2017-11-15,102.63,102.71,102.55,90.6636,81.7339,UP,1
2017-11-16,103.61,103.23,102.804,91.039,81.9319,UP,1
2017-11-17,103.7,103.16,102.984,91.4222,82.1224,DOWN,0
2017-11-20,103.63,103.82,103.236,91.8012,82.3165,UP,1
2017-11-21,105.95,104.05,103.904,92.168,82.5171,DOWN,0
2017-11-22,105.82,106.06,104.542,92.5786,82.7214,UP,1
2017-11-24,106.78,106.2,105.176,93.054,82.9258,DOWN,0
2017-11-27,105.98,106.75,105.632,93.5376,83.1227,UP,1
2017-11-28,107.78,106.52,106.462,94.0092,83.3276,DOWN,0
2017-11-29,102.19,106.37,105.71,94.3876,83.5061,DOWN,0
2017-11-30,101.44,102.05,104.834,94.7468,83.6767,DOWN,0
2017-12-01,99.01,101.39,103.28,95.054,83.8183,DOWN,0
2017-12-04,97.08,99.85,101.5,95.3138,83.9525,UP,1
2017-12-05,97.14,97.58,99.372,95.5738,84.0777,UP,1
2017-12-06,97.72,96.99,98.478,95.8374,84.2012,UP,1
2017-12-07,100.07,97.78,98.204,96.13,84.336,UP,1
2017-12-08,101.91,100.76,98.784,96.4602,84.4739,UP,1
2017-12-11,104.5,102.56,100.268,96.7916,84.6286,UP,1
2017-12-12,104.57,104.46,101.754,97.121,84.7833,UP,1
2017-12-13,106.07,104.53,103.424,97.4558,84.9393,DOWN,0
2017-12-14,105.08,106.1,104.426,97.7678,85.0874,UP,1
2017-12-15,106.7,105.35,105.384,98.1048,85.2528,UP,1
2017-12-18,108.7,107.38,106.224,98.4752,85.4297,DOWN,0
2017-12-19,108.03,108.24,106.916,98.8402,85.6069,DOWN,0
2017-12-20,108.03,108.42,107.308,99.2024,85.7805,UP,1
2017-12-21,108.93,108.0,108.078,99.5684,85.9572,DOWN,0
2017-12-22,108.6,108.65,108.458,99.9284,86.1313,DOWN,0
2017-12-26,107.58,108.28,108.234,100.2608,86.3011,UP,1
2017-12-27,107.72,107.67,108.172,100.5922,86.4729,DOWN,0
2017-12-28,107.7,108.18,108.106,100.9272,86.6468,DOWN,0
2017-12-29,107.43,107.67,107.806,101.265,86.8186,UP,1
2018-01-02,108.4,107.62,107.766,101.6222,86.9981,UP,1
2018-01-03,109.77,108.66,108.204,101.9894,87.1839,UP,1
2018-01-04,110.03,110.66,108.666,102.371,87.3738,UP,1
2018-01-05,110.21,110.2,109.168,102.7592,87.562,UP,1
2018-01-08,110.7,110.0,109.822,103.1594,87.7512,UP,1
2018-01-09,111.1,111.12,110.362,103.5746,87.9404,DOWN,0
2018-01-10,109.66,110.55,110.34,103.9488,88.1198,UP,1
2018-01-11,110.4,110.41,110.414,104.3344,88.2988,UP,1
2018-01-12,110.87,110.55,110.546,104.7288,88.4763,DOWN,0
2018-01-16,110.19,112.0,110.444,105.1204,88.6476,UP,1
2018-01-17,112.25,110.99,110.674,105.3824,88.8313,UP,1
2018-01-18,113.11,112.38,111.364,105.6512,89.0251,UP,1
2018-01-19,113.3,112.93,111.944,105.9182,89.2201,DOWN,0
2018-01-22,112.85,113.3,112.34,106.1606,89.4122,UP,1
2018-01-23,114.76,112.67,113.254,106.396,89.6116,UP,1
2018-01-24,115.53,114.98,113.91,106.6598,89.8123,UP,1
2018-01-25,116.19,116.13,114.526,106.9276,90.0177,UP,1
2018-01-26,119.02,116.45,115.67,107.2606,90.2354,DOWN,0
2018-01-29,117.75,119.0,116.65,107.5634,90.4514,DOWN,0
2018-01-30,117.4,116.75,117.178,107.8588,90.6648,UP,1
2018-01-31,117.48,118.5,117.568,108.1362,90.8746,DOWN,0
2018-02-01,115.7,117.12,117.47,108.3762,91.0777,DOWN,0
2018-02-02,113.75,115.11,116.416,108.5786,91.2686,DOWN,0
2018-02-05,109.33,112.49,114.732,108.6462,91.4322,UP,1
2018-02-06,111.72,106.79,113.596,108.7642,91.6057,DOWN,0
2018-02-07,110.93,111.38,112.286,108.8472,91.7744,DOWN,0
2018-02-08,106.19,110.99,110.384,108.8514,91.9211,DOWN,0
2018-02-09,104.87,106.7,108.608,108.7932,92.0577,UP,1
2018-02-12,110.03,105.79,108.748,108.95,92.2222,UP,1
2018-02-13,110.46,109.59,108.496,109.1304,92.3895,UP,1
2018-02-14,110.73,109.44,108.456,109.3648,92.5566,UP,1
2018-02-15,112.23,111.56,109.664,109.6678,92.7315,UP,1
2018-02-16,114.95,109.5,111.68,110.024,92.9175,DOWN,0
2018-02-20,113.85,114.06,112.444,110.3466,93.0854,DOWN,0
2018-02-21,113.04,113.67,112.96,110.606,93.2483,UP,1
2018-02-22,114.65,113.77,113.744,110.8608,93.4171,UP,1
2018-02-23,116.66,115.2,114.63,111.104,93.5974,DOWN,0
2018-02-26,116.29,116.96,114.898,111.3384,93.7735,DOWN,0
2018-02-27,114.61,116.37,115.05,111.5092,93.9425,DOWN,0
2018-02-28,113.12,115.0,115.066,111.67,94.105,DOWN,0
2018-03-01,112.74,112.96,114.684,111.7908,94.2615,UP,1
2018-03-02,115.97,111.74,114.546,111.9362,94.4361,UP,1
2018-03-05,116.3,115.24,114.548,112.1016,94.6163,DOWN,0
2018-03-06,115.36,116.74,114.698,112.2482,94.788,UP,1
2018-03-07,116.66,114.62,115.406,112.4028,94.9605,UP,1
2018-03-08,118.78,117.0,116.614,112.6064,95.1398,UP,1
2018-03-09,122.52,119.9,117.924,112.9052,95.3391,UP,1
2018-03-12,124.9,123.24,119.644,113.2488,95.5449,DOWN,0
2018-03-13,121.79,125.24,120.93,113.5306,95.7294,UP,1
2018-03-14,121.83,122.45,121.964,113.8186,95.9178,DOWN,0
2018-03-15,121.75,122.14,122.558,114.0856,96.1087,DOWN,0
2018-03-16,119.07,121.23,121.868,114.2716,96.2846,UP,1
2018-03-19,119.1,118.47,120.708,114.453,96.4478,UP,1
2018-03-20,119.15,119.71,120.18,114.6318,96.6161,UP,1
2018-03-21,120.81,119.01,119.976,114.834,96.7964,DOWN,0
2018-03-22,116.75,119.52,118.976,114.947,96.963,DOWN,0
2018-03-23,112.62,116.37,117.686,115.0062,97.1083,UP,1
2018-03-26,117.23,114.15,117.312,115.1428,97.2759,DOWN,0
2018-03-27,113.31,117.84,116.144,115.1916,97.4327,DOWN,0
2018-03-28,111.53,113.5,114.288,115.2184,97.5829,UP,1
2018-03-29,114.52,112.09,113.842,115.2638,97.7418,DOWN,0
2018-04-02,112.2,114.35,113.758,115.2456,97.8912,UP,1
2018-04-03,112.74,112.42,112.86,115.2344,98.0449,UP,1
2018-04-04,113.21,110.81,112.84,115.2416,98.198,UP,1
2018-04-05,113.69,114.27,113.272,115.2202,98.3486,DOWN,0
2018-04-06,111.01,112.52,112.57,115.1298,98.4922,DOWN,0
2018-04-09,110.56,111.32,112.242,115.0172,98.6275,UP,1
2018-04-10,111.62,111.62,112.018,114.8692,98.7715,UP,1
2018-04-11,112.64,111.03,111.904,114.767,98.9116,UP,1
2018-04-12,113.94,113.6,111.954,114.6978,99.0592,DOWN,0
2018-04-13,112.68,114.79,112.288,114.6018,99.2079,UP,1
2018-04-16,114.51,113.26,113.078,114.578,99.3609,UP,1
2018-04-17,118.23,115.0,114.4,114.6676,99.5342,DOWN,0
2018-04-18,117.97,118.55,115.466,114.8404,99.7036,UP,1
2018-04-19,119.18,118.32,116.514,114.9896,99.8848,DOWN,0
2018-04-20,118.11,118.53,117.6,115.1332,100.0578,DOWN,0
2018-04-23,115.86,118.09,117.87,115.3266,100.224,DOWN,0
2018-04-24,114.05,116.24,117.034,115.5102,100.374,DOWN,0
2018-04-25,112.83,114.38,116.006,115.5662,100.5239,UP,1
2018-04-26,114.88,113.81,115.146,115.6546,100.6817,DOWN,0
2018-04-27,114.78,115.31,114.48,115.7356,100.8345,DOWN,0
2018-04-30,114.35,115.09,114.178,115.778,100.9884,UP,1
2018-05-01,114.98,114.04,114.364,115.7786,101.142,DOWN,0
2018-05-02,114.54,115.02,114.706,115.7924,101.2957,UP,1
2018-05-03,114.96,114.19,114.722,115.8308,101.4425,UP,1
2018-05-04,116.9,114.47,115.146,115.8758,101.5992,UP,1
2018-05-07,117.95,117.5,115.866,115.9016,101.756,DOWN,0
2018-05-08,116.9,117.08,116.25,115.9138,101.9042,UP,1
2018-05-09,124.32,120.0,118.206,116.108,102.089,UP,1
2018-05-10,128.09,125.11,120.832,116.4074,102.2966,UP,1
2018-05-11,129.72,128.41,123.396,116.747,102.5103,DOWN,0
2018-05-14,125.59,130.03,124.924,116.9394,102.7093,DOWN,0
2018-05-15,124.99,124.34,126.542,117.1132,102.907,DOWN,0
2018-05-16,123.54,125.26,126.386,117.2768,103.095,UP,1
2018-05-17,125.63,123.78,125.894,117.4562,103.293,UP,1
2018-05-18,126.41,125.96,125.232,117.6088,103.5024,DOWN,0
2018-05-21,125.73,127.12,125.26,117.673,103.7215,DOWN,0
2018-05-22,123.43,126.2,124.948,117.6436,103.9216,UP,1
2018-05-23,124.29,122.99,125.098,117.6936,104.132,DOWN,0
2018-05-24,123.82,124.08,124.736,117.7334,104.3419,DOWN,0
2018-05-25,122.46,123.32,123.946,117.7476,104.5451,DOWN,0
2018-05-29,122.08,121.75,123.216,117.8078,104.7498,UP,1
2018-05-30,124.36,123.0,123.402,117.913,104.9729,DOWN,0
2018-05-31,123.18,124.59,123.18,117.9936,105.1788,UP,1
2018-06-01,124.0,123.96,123.216,118.0574,105.3869,UP,1
2018-06-04,125.86,125.0,123.896,118.2396,105.605,UP,1
2018-06-05,127.05,126.28,124.89,118.5282,105.8405,UP,1
2018-06-06,127.38,127.15,125.494,118.7312,106.0737,DOWN,0
2018-06-07,124.14,127.18,125.686,118.9478,106.2903,UP,1
2018-06-08,124.85,124.18,125.856,119.2142,106.5112,UP,1
2018-06-11,125.94,125.09,125.872,119.4426,106.7405,UP,1
2018-06-12,127.58,126.27,125.978,119.7502,106.9801,DOWN,0
2018-06-13,125.73,127.83,125.648,120.01,107.2146,DOWN,0
2018-06-14,125.49,125.73,125.918,120.2556,107.447,DOWN,0
2018-06-15,124.13,125.18,125.774,120.4644,107.6732,UP,1
2018-06-18,126.43,123.5,125.872,120.7728,107.9074,DOWN,0
2018-06-19,123.31,124.92,125.018,121.0278,108.1173,DOWN,0
2018-06-20,122.14,123.84,124.3,121.2382,108.3175,DOWN,0
2018-06-21,119.95,122.26,123.192,121.3844,108.5004,UP,1
2018-06-22,120.66,120.37,122.498,121.5188,108.6847,DOWN,0
2018-06-25,120.46,120.09,121.304,121.6744,108.8628,UP,1
2018-06-26,122.37,121.0,121.116,121.8316,109.052,DOWN,0
2018-06-27,121.29,122.66,120.946,121.8928,109.235,UP,1
2018-06-28,123.02,121.18,121.56,121.9938,109.4121,UP,1
2018-06-29,124.33,123.51,122.294,122.0968,109.6073,DOWN,0
2018-07-02,124.29,123.71,123.06,122.2204,109.8137,DOWN,0
2018-07-03,122.45,125.09,123.076,122.3522,110.017,UP,1
2018-07-05,123.81,122.97,123.58,122.5474,110.215,UP,1
2018-07-06,128.26,123.99,124.628,122.856,110.44,UP,1
2018-07-09,130.48,128.81,125.858,123.168,110.675,DOWN,0
2018-07-10,129.35,130.5,126.87,123.4594,110.9034,UP,1
2018-07-11,129.75,128.5,128.33,123.7674,111.1317,UP,1
2018-07-12,133.5,130.92,130.268,124.1378,111.3785,UP,1
2018-07-13,133.56,133.38,131.328,124.5182,111.6236,DOWN,0
2018-07-16,132.26,133.56,131.684,124.8642,111.8577,UP,1
