ticker,RE US Equity,RE US Equity,RE US Equity,RE US Equity,RE US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2018-02-08,241.06,246.0,240.0333,237.024,222.9924,DOWN,0
2018-02-09,239.77,243.41,239.9476,239.056,223.2876,DOWN,0
2018-02-12,239.48,241.57,239.8755,241.866,223.6224,DOWN,0
2018-02-13,238.18,239.15,239.8078,241.038,223.994,UP,1
2018-02-14,242.59,237.52,239.7691,240.216,224.4846,DOWN,0
2018-02-15,242.39,243.51,239.7411,240.482,225.0612,UP,1
2018-02-16,243.26,241.75,239.714,241.18,225.6834,DOWN,0
2018-02-20,243.26,243.17,239.6884,241.936,226.3274,DOWN,0
2018-02-21,239.94,243.16,239.656,242.288,226.919,DOWN,0
2018-02-22,239.4,240.86,239.6221,241.65,227.4614,UP,1
2018-02-23,242.94,239.68,239.6215,241.76,227.9708,DOWN,0
2018-02-26,241.63,243.66,239.6096,241.434,228.407,UP,1
2018-02-27,243.18,242.26,239.6034,241.418,228.9322,DOWN,0
2018-02-28,240.24,244.47,239.5849,241.478,229.383,DOWN,0
2018-03-01,238.38,241.27,239.5533,241.274,229.7084,UP,1
2018-03-02,239.0,237.34,239.5256,240.486,230.104,UP,1
2018-03-05,254.35,245.0,239.5891,243.03,230.8134,UP,1
2018-03-06,254.7,252.62,239.6433,245.334,231.5772,UP,1
2018-03-07,255.57,252.64,239.7015,248.4,232.3198,UP,1
2018-03-08,257.31,255.39,239.7682,252.186,233.087,UP,1
2018-03-09,262.62,258.54,239.8499,256.91,233.9448,DOWN,0
2018-03-12,261.39,262.24,239.9189,258.318,234.773,UP,1
2018-03-13,261.77,262.46,239.9827,259.732,235.557,DOWN,0
2018-03-14,260.37,262.35,240.0412,260.692,236.3392,DOWN,0
2018-03-15,259.37,261.43,240.0967,261.104,237.1972,UP,1
2018-03-16,261.4,259.37,240.1305,260.86,238.0298,UP,1
2018-03-19,262.67,261.18,240.1658,261.116,238.8478,DOWN,0
2018-03-20,260.26,263.13,240.1895,260.814,239.606,DOWN,0
2018-03-21,259.59,259.45,240.217,260.658,240.4228,DOWN,0
2018-03-22,253.29,257.86,240.2231,259.442,241.1496,DOWN,0
2018-03-23,248.63,254.26,240.2041,256.888,241.7228,UP,1
2018-03-26,252.45,251.29,240.2005,254.844,242.3156,DOWN,0
2018-03-27,250.7,253.55,240.1761,252.932,242.8456,UP,1
2018-03-28,258.33,251.42,240.1772,252.68,243.5572,DOWN,0
2018-03-29,256.82,259.65,240.185,253.386,244.1736,DOWN,0
2018-04-02,254.42,257.77,240.1952,254.544,244.7972,UP,1
2018-04-03,257.04,256.07,240.2199,255.462,245.446,UP,1
2018-04-04,258.27,254.78,240.2333,256.976,246.0014,DOWN,0
2018-04-05,256.39,259.96,240.2287,256.588,246.4964,DOWN,0
2018-04-06,254.25,254.86,240.2256,256.074,246.9422,UP,1
2018-04-09,257.84,255.66,240.2319,256.758,247.4804,DOWN,0
2018-04-10,256.2,259.92,240.2292,256.59,248.0194,UP,1
2018-04-11,260.0,255.71,240.2593,256.936,248.643,DOWN,0
2018-04-12,250.65,260.0,240.2418,255.788,249.107,DOWN,0
2018-04-13,249.19,250.9,240.2207,254.776,249.4948,UP,1
2018-04-16,250.92,250.38,240.2,253.392,249.9104,DOWN,0
2018-04-17,247.43,252.61,240.1613,251.638,250.2668,DOWN,0
2018-04-18,243.87,248.18,240.1077,248.412,250.6356,DOWN,0
2018-04-19,242.35,243.35,239.9997,246.752,250.6362,UP,1
2018-04-20,246.99,243.29,239.9209,246.312,250.642,DOWN,0
2018-04-23,245.36,246.99,239.8411,245.2,250.728,DOWN,0
2018-04-24,244.65,245.35,239.7483,244.644,250.8256,DOWN,0
2018-04-25,240.44,244.07,239.6226,243.958,250.8448,DOWN,0
2018-04-26,231.91,237.63,239.471,241.87,250.7194,UP,1
2018-04-27,236.72,232.98,239.341,239.816,250.602,DOWN,0
2018-04-30,232.67,236.42,239.1852,237.278,250.4076,UP,1
2018-05-01,232.9,232.4,239.0309,234.928,250.2004,DOWN,0
2018-05-02,228.17,232.6,238.8475,232.474,249.8986,DOWN,0
2018-05-03,226.15,228.07,238.6416,231.322,249.6228,UP,1
2018-05-04,227.52,223.01,238.434,229.482,249.3852,DOWN,0
2018-05-07,226.54,227.89,238.2211,228.256,249.0572,UP,1
2018-05-08,227.17,226.15,238.0064,227.11,248.768,UP,1
2018-05-09,227.95,227.18,237.7905,227.066,248.4634,UP,1
2018-05-10,228.19,228.38,237.5978,227.474,248.2224,UP,1
2018-05-11,228.29,227.91,237.4392,227.628,248.0206,DOWN,0
2018-05-14,226.91,228.29,237.2761,227.702,247.7788,UP,1
2018-05-15,228.02,226.5,237.1169,227.872,247.2522,UP,1
2018-05-16,229.07,228.04,236.9503,228.096,246.7396,DOWN,0
2018-05-17,227.8,228.98,236.7693,228.018,246.1842,DOWN,0
2018-05-18,226.54,227.33,236.5753,227.668,245.5688,UP,1
2018-05-21,228.92,227.79,236.3896,228.07,244.8948,UP,1
2018-05-22,229.04,228.69,236.2065,228.274,244.2478,DOWN,0
2018-05-23,226.54,228.8,236.0112,227.768,243.5432,DOWN,0
2018-05-24,226.53,226.83,235.8129,227.514,242.8664,UP,1
2018-05-25,227.44,226.01,235.6065,227.694,242.2278,DOWN,0
2018-05-29,224.72,225.12,235.3836,226.854,241.4942,UP,1
2018-05-30,225.51,225.53,235.1858,226.148,240.751,DOWN,0
2018-05-31,225.29,225.11,234.9676,225.898,240.0516,UP,1
2018-06-01,225.92,227.62,234.7601,225.776,239.3782,UP,1
2018-06-04,226.68,225.95,234.559,225.624,238.846,DOWN,0
2018-06-05,226.52,226.36,234.3791,225.984,238.4038,UP,1
2018-06-06,228.1,226.86,234.2045,226.502,237.9168,UP,1
2018-06-07,230.08,228.73,234.0425,227.46,237.5044,UP,1
2018-06-08,230.32,230.2,233.8757,228.34,236.9442,DOWN,0
2018-06-11,228.48,230.62,233.7042,228.7,236.3774,DOWN,0
2018-06-12,227.29,228.1,233.5526,228.854,235.8348,UP,1
2018-06-13,227.34,228.22,233.3881,228.702,235.2408,DOWN,0
2018-06-14,226.0,227.33,233.2536,227.886,234.5954,UP,1
2018-06-15,226.6,225.79,233.1242,227.142,233.9996,UP,1
2018-06-18,226.75,227.04,232.9992,226.796,233.4496,UP,1
2018-06-19,229.23,226.17,232.8829,227.184,232.8774,UP,1
2018-06-20,230.13,229.3,232.7917,227.742,232.356,DOWN,0
2018-06-21,228.67,229.94,232.7791,228.276,231.7294,UP,1
2018-06-22,230.0,229.69,232.7922,228.956,231.3164,UP,1
2018-06-25,232.67,229.97,232.8958,230.14,230.986,DOWN,0
2018-06-26,229.9,232.28,232.9329,230.274,230.5656,DOWN,0
2018-06-27,228.72,229.51,232.9167,229.992,230.1914,UP,1
2018-06-28,231.48,228.99,232.9079,230.554,229.9436,DOWN,0
2018-06-29,230.48,231.31,232.8937,230.65,229.7062,DOWN,0
2018-07-02,227.16,230.76,232.883,229.548,229.3096,DOWN,0
2018-07-03,226.39,227.85,232.8567,228.846,228.9302,UP,1
2018-07-05,230.64,227.59,232.8765,229.23,228.65,DOWN,0
2018-07-06,230.46,230.48,232.8994,229.026,228.4504,UP,1
2018-07-09,235.01,231.32,232.9504,229.932,228.5124,DOWN,0
2018-07-10,234.22,235.68,232.985,231.344,228.4624,DOWN,0
2018-07-11,233.75,233.57,233.0224,232.816,228.484,DOWN,0
2018-07-12,232.85,235.01,233.067,233.258,228.483,DOWN,0
2018-07-13,231.55,233.12,233.1234,233.476,228.5506,UP,1
2018-07-16,235.18,232.24,233.1939,233.51,228.7312,DOWN,0
2018-07-17,235.11,235.74,233.255,233.688,228.883,UP,1
2018-07-18,236.32,235.48,233.2947,234.202,229.0786,DOWN,0
2018-07-19,234.3,235.89,233.3198,234.492,229.2212,DOWN,0
2018-07-20,224.82,225.5,233.2973,233.146,229.1586,UP,1
2018-07-23,225.26,222.91,233.2851,231.162,229.1,DOWN,0
2018-07-24,223.48,225.17,233.2687,228.836,229.0038,UP,1
2018-07-25,223.62,222.22,233.2618,226.296,228.938,UP,1
2018-07-26,227.25,224.22,233.2679,224.886,228.9226,DOWN,0
2018-07-27,226.19,227.11,233.275,225.16,228.865,DOWN,0
2018-07-30,223.74,225.87,233.2812,224.856,228.7838,DOWN,0
2018-07-31,218.35,217.0,233.2389,223.83,228.62,UP,1
2018-08-01,219.87,216.45,233.1357,223.08,228.439,UP,1
2018-08-02,219.97,219.4,233.0449,221.624,228.2576,UP,1
2018-08-03,220.69,219.23,232.9664,220.524,228.1406,DOWN,0
2018-08-06,218.9,221.19,232.8859,219.556,227.988,DOWN,0
2018-08-07,218.36,219.11,232.7914,219.558,227.8064,DOWN,0
2018-08-08,217.14,217.66,232.6938,219.012,227.6548,DOWN,0
2018-08-09,215.21,217.35,232.5906,218.06,227.4488,DOWN,0
2018-08-10,215.17,214.21,232.495,216.956,227.2464,DOWN,0
2018-08-13,214.92,214.74,232.4049,216.16,227.0264,DOWN,0
2018-08-14,214.66,214.19,232.3035,215.42,226.786,UP,1
2018-08-15,216.21,214.06,232.1998,215.234,226.5798,UP,1
2018-08-16,217.51,216.74,232.0917,215.694,226.368,UP,1
2018-08-17,218.4,217.18,231.9965,216.34,226.1344,UP,1
2018-08-20,220.4,218.81,231.9245,217.436,225.936,DOWN,0
2018-08-21,220.28,219.92,231.8887,218.56,225.772,DOWN,0
2018-08-22,219.99,220.14,231.8495,219.316,225.626,UP,1
2018-08-23,220.09,219.95,231.8076,219.832,225.481,UP,1
2018-08-24,220.85,220.22,231.7767,220.322,225.378,UP,1
2018-08-27,222.49,221.02,231.7474,220.74,225.2958,DOWN,0
2018-08-28,222.45,222.52,231.7057,221.174,225.2098,UP,1
2018-08-29,222.86,222.85,231.6643,221.748,225.0824,DOWN,0
2018-08-30,222.42,222.72,231.6336,222.214,224.9282,UP,1
2018-08-31,223.02,221.95,231.6181,222.648,224.8152,DOWN,0
2018-09-04,221.56,221.41,231.5795,222.462,224.6464,DOWN,0
2018-09-05,221.1,219.9,231.5577,222.192,224.415,DOWN,0
2018-09-06,219.31,220.59,231.5226,221.482,224.2032,DOWN,0
2018-09-07,215.49,219.65,231.4809,220.096,223.9386,DOWN,0
2018-09-10,209.84,215.75,231.4188,217.46,223.5058,UP,1
2018-09-11,210.51,209.1,231.3752,215.25,223.1064,UP,1
2018-09-12,214.01,210.98,231.3569,213.832,222.8434,UP,1
2018-09-13,220.69,215.18,231.345,214.108,222.7294,UP,1
2018-09-14,223.38,221.0,231.3368,215.686,222.5842,DOWN,0
2018-09-17,223.26,223.91,231.3394,218.37,222.4402,UP,1
2018-09-18,225.73,223.68,231.3701,221.414,222.2546,UP,1
2018-09-19,229.56,225.98,231.4276,224.524,222.1614,UP,1
2018-09-20,231.7,229.74,231.5183,226.726,222.1204,UP,1
2018-09-21,233.13,233.62,231.6232,228.676,222.126,DOWN,0
2018-09-24,228.75,232.59,231.7116,229.774,222.07,UP,1
2018-09-25,229.06,229.16,231.8051,230.44,221.9476,DOWN,0
2018-09-26,227.79,229.02,231.8827,230.086,221.8012,UP,1
2018-09-27,228.19,227.62,231.9363,229.384,221.6386,UP,1
2018-09-28,228.47,227.83,231.9795,228.452,221.522,DOWN,0
2018-10-01,224.38,228.18,232.0168,227.578,221.5132,UP,1
2018-10-02,227.12,225.74,232.0639,227.19,221.5504,DOWN,0
2018-10-03,225.96,227.7,232.0832,226.824,221.6,UP,1
2018-10-04,226.88,226.95,232.1215,226.562,221.6652,UP,1
2018-10-05,226.96,226.13,232.1619,226.26,221.6594,UP,1
2018-10-08,227.2,226.88,232.2153,226.824,221.6796,UP,1
2018-10-09,229.51,227.47,232.2707,227.302,221.795,DOWN,0
2018-10-10,217.73,226.87,232.2646,225.656,221.7826,DOWN,0
2018-10-11,215.0,217.34,232.2409,223.28,221.6852,DOWN,0
2018-10-12,212.99,217.49,232.206,220.486,221.5456,UP,1
2018-10-15,214.52,213.55,232.1657,217.95,221.4222,UP,1
2018-10-16,215.4,215.74,232.1364,215.128,221.3522,UP,1
2018-10-17,216.01,215.36,232.1341,214.784,221.3052,DOWN,0
2018-10-18,211.12,215.3,232.0909,214.008,221.1848,UP,1
2018-10-19,216.18,210.33,232.0629,214.646,221.2042,DOWN,0
2018-10-22,212.63,216.28,232.0143,214.268,221.1534,DOWN,0
2018-10-23,209.95,210.09,231.9703,213.178,221.054,DOWN,0
2018-10-24,205.08,208.69,231.911,210.992,220.8624,UP,1
2018-10-25,207.55,205.96,231.8489,210.278,220.6892,DOWN,0
2018-10-26,205.03,205.89,231.76,208.048,220.4396,UP,1
2018-10-29,206.46,206.23,231.6713,206.814,220.2008,UP,1
2018-10-30,219.49,218.32,231.655,208.722,220.1826,DOWN,0
2018-10-31,217.86,220.69,231.6143,211.278,220.1342,UP,1
2018-11-01,219.77,217.9,231.5969,213.722,220.1298,DOWN,0
2018-11-02,219.31,220.82,231.5705,216.578,220.1142,UP,1
2018-11-05,221.35,220.89,231.5247,219.556,220.1242,UP,1
2018-11-06,223.51,221.52,231.4841,220.36,220.1446,UP,1
2018-11-07,224.06,223.47,231.4446,221.6,220.1768,DOWN,0
2018-11-08,222.57,222.05,231.4028,222.16,220.171,DOWN,0
2018-11-09,221.22,222.6,231.3626,222.542,220.147,DOWN,0
2018-11-12,213.83,221.23,231.2877,221.038,219.9632,UP,1
2018-11-13,214.2,214.57,231.2214,219.176,219.816,DOWN,0
2018-11-14,212.16,214.77,231.1332,216.796,219.6372,UP,1
2018-11-15,214.5,211.96,231.055,215.182,219.541,UP,1
2018-11-16,216.43,213.33,230.9891,214.224,219.5598,DOWN,0
2018-11-19,215.81,216.2,230.941,214.62,219.6792,DOWN,0
2018-11-20,215.5,214.4,230.8069,214.88,219.779,DOWN,0
2018-11-21,214.5,215.86,230.6459,215.348,219.7888,DOWN,0
2018-11-23,214.24,212.66,230.5118,215.296,219.6598,UP,1
2018-11-26,217.2,216.12,230.399,215.45,219.5362,DOWN,0
2018-11-27,214.58,214.9,230.2745,215.204,219.3626,UP,1
2018-11-28,216.56,215.25,230.1664,215.416,219.1792,UP,1
2018-11-29,220.12,215.3,230.054,216.54,218.9904,UP,1
2018-11-30,222.08,219.83,229.9525,218.108,218.798,UP,1
2018-12-03,224.41,224.0,229.8582,219.55,218.6236,DOWN,0
2018-12-04,222.5,224.37,229.7544,221.134,218.4986,UP,1
2018-12-06,225.44,219.35,229.6819,222.91,218.4262,UP,1
2018-12-07,228.87,225.35,229.6293,224.66,218.4478,UP,1
2018-12-10,230.17,229.0,229.5654,226.278,218.4874,DOWN,0
2018-12-11,222.7,231.74,229.4708,225.936,218.372,DOWN,0
2018-12-12,220.02,224.44,229.355,225.44,218.2848,DOWN,0
2018-12-13,217.73,220.69,229.2424,223.898,218.097,DOWN,0
2018-12-14,215.31,216.07,229.1271,221.186,217.884,UP,1
2018-12-17,217.78,215.07,229.021,218.708,217.702,UP,1
2018-12-18,219.66,219.06,228.8475,218.1,217.556,UP,1
2018-12-19,220.16,220.47,228.6748,218.128,217.4152,DOWN,0
2018-12-20,216.24,218.77,228.4782,217.83,217.1498,DOWN,0
2018-12-21,213.27,216.11,228.258,217.422,217.0606,DOWN,0
2018-12-24,205.76,212.86,227.9737,215.018,216.8758,UP,1
2018-12-26,210.24,205.1,227.7179,213.134,216.8208,UP,1
2018-12-27,214.84,207.94,227.4833,212.07,216.8272,UP,1
2018-12-28,216.03,215.79,227.2616,212.028,216.8398,UP,1
2018-12-31,217.76,216.14,227.0535,212.926,216.8748,DOWN,0
2019-01-02,213.66,214.53,226.8148,214.506,216.9256,DOWN,0
2019-01-03,208.8,212.21,226.5455,214.218,216.778,UP,1
2019-01-04,214.91,210.19,226.3187,214.232,216.8236,DOWN,0
2019-01-07,211.37,213.93,226.0776,213.3,216.852,UP,1
2019-01-08,213.4,210.28,225.8782,212.428,217.0184,DOWN,0
2019-01-09,211.99,214.16,225.695,212.094,217.1072,UP,1
2019-01-10,214.44,211.92,225.5049,213.222,217.2954,DOWN,0
2019-01-11,213.17,214.18,225.3173,212.874,217.4296,UP,1
2019-01-14,213.68,211.95,225.094,213.336,217.3134,UP,1
2019-01-15,215.48,213.75,224.8873,213.752,217.2658,DOWN,0
2019-01-16,212.72,215.43,224.6788,213.898,217.1248,UP,1
2019-01-17,215.33,211.65,224.4703,214.076,217.0452,UP,1
2019-01-18,216.69,215.85,224.2624,214.78,216.952,DOWN,0
2019-01-22,214.67,217.04,224.0538,214.978,216.7752,UP,1
2019-01-23,217.6,216.0,223.8705,215.402,216.646,DOWN,0
2019-01-24,215.72,217.63,223.6599,216.002,216.509,DOWN,0
2019-01-25,213.42,214.78,223.446,215.62,216.353,UP,1
2019-01-28,214.28,211.6,223.2174,215.138,216.362,DOWN,0
2019-01-29,214.11,214.34,223.0347,215.026,216.3602,UP,1
2019-01-30,219.27,214.68,222.8851,215.36,216.5024,DOWN,0
2019-01-31,219.05,218.56,222.7258,216.026,216.5934,UP,1
2019-02-01,222.29,219.67,222.6001,217.8,216.7106,DOWN,0
2019-02-04,219.66,222.26,222.479,218.876,216.7876,UP,1
2019-02-05,220.45,219.46,222.3695,220.144,216.8866,UP,1
2019-02-06,222.3,220.4,222.2461,220.75,217.0426,UP,1
2019-02-07,222.5,221.76,222.1318,221.44,217.2078,DOWN,0
2019-02-08,221.8,221.58,222.0175,221.342,217.2998,DOWN,0
2019-02-11,220.38,222.26,221.9172,221.486,217.4158,DOWN,0
2019-02-12,212.39,214.75,221.8196,219.874,217.3324,UP,1
2019-02-13,214.47,213.12,221.7084,218.308,217.2194,DOWN,0
2019-02-14,214.04,213.83,221.6152,216.616,217.0586,UP,1
2019-02-15,216.93,215.94,221.5354,215.642,216.909,UP,1
2019-02-19,219.57,216.02,221.4924,215.48,216.8504,UP,1
2019-02-20,221.65,219.16,221.4699,217.332,216.7746,UP,1
2019-02-21,222.81,221.62,221.4463,219.0,216.6534,UP,1
2019-02-22,223.91,223.87,221.4332,220.974,216.5282,DOWN,0
2019-02-25,223.2,224.13,221.4133,222.228,216.5382,DOWN,0
2019-02-26,222.81,222.93,221.3876,222.876,216.594,UP,1
2019-02-27,224.29,222.65,221.3681,223.404,216.7252,UP,1
2019-02-28,226.11,224.83,221.3572,224.064,216.9412,DOWN,0
2019-03-01,225.39,226.64,221.3496,224.36,217.0934,DOWN,0
2019-03-04,224.88,225.14,221.3339,224.696,217.1978,DOWN,0
2019-03-05,223.03,223.41,221.3037,224.74,217.2552,DOWN,0
2019-03-06,222.11,223.75,221.2753,224.304,217.3726,DOWN,0
2019-03-07,218.14,221.99,221.2333,222.71,217.47,DOWN,0
2019-03-08,216.78,216.54,221.1726,220.988,217.6904,UP,1
2019-03-11,217.93,217.15,221.117,219.598,217.8442,UP,1
2019-03-12,218.23,218.62,221.0755,218.638,217.912,UP,1
2019-03-13,218.31,218.5,221.0344,217.878,217.9576,UP,1
2019-03-14,219.01,218.57,220.9922,218.052,217.9826,UP,1
2019-03-15,219.05,218.51,220.9639,218.506,218.0904,UP,1
2019-03-18,220.39,219.92,220.9383,218.998,218.3222,DOWN,0
2019-03-19,218.89,220.77,220.9063,219.13,218.4018,DOWN,0
2019-03-20,211.95,218.5,220.8364,217.858,218.4134,UP,1
2019-03-21,215.48,211.14,220.7804,217.152,218.455,DOWN,0
2019-03-22,214.99,214.76,220.7228,216.34,218.515,DOWN,0
2019-03-25,214.8,215.17,220.6563,215.222,218.5222,UP,1
2019-03-26,215.48,215.76,220.5833,214.54,218.5684,DOWN,0
2019-03-27,214.65,215.61,220.5049,215.08,218.5878,UP,1
2019-03-28,215.37,213.02,220.4394,215.058,218.5856,UP,1
2019-03-29,215.96,215.75,220.3827,215.252,218.6504,UP,1
2019-04-01,217.33,216.58,220.3327,215.758,218.6904,DOWN,0
2019-04-02,214.89,217.63,220.2771,215.64,218.6544,UP,1
2019-04-03,216.14,216.16,220.2248,215.938,218.6838,DOWN,0
2019-04-04,215.29,216.14,220.1675,215.922,218.6376,UP,1
2019-04-05,216.31,215.26,220.1029,215.992,218.6494,UP,1
2019-04-08,217.94,216.56,220.042,216.114,218.7398,DOWN,0
2019-04-09,214.69,217.99,219.9721,216.074,218.748,UP,1
2019-04-10,216.81,214.55,219.9061,216.208,218.802,UP,1
2019-04-11,221.91,217.92,219.8523,217.532,218.8548,UP,1
2019-04-12,226.34,223.5,219.8345,219.538,219.0006,DOWN,0
2019-04-15,226.21,227.96,219.822,221.192,219.079,UP,1
2019-04-16,229.3,226.3,219.8111,224.114,219.2718,DOWN,0
2019-04-17,228.69,229.83,219.8021,226.49,219.4366,UP,1
2019-04-18,229.04,228.6,219.8115,227.916,219.5714,DOWN,0
2019-04-22,228.51,228.36,219.8221,228.35,219.6916,UP,1
2019-04-23,229.77,229.21,219.8178,229.062,219.851,UP,1
2019-04-24,231.28,229.76,219.8219,229.458,220.069,DOWN,0
2019-04-25,228.5,230.32,219.7893,229.42,220.3912,UP,1
2019-04-26,230.71,228.05,219.7718,229.754,220.716,UP,1
2019-04-29,231.31,231.0,219.7596,230.314,221.0614,UP,1
2019-04-30,235.5,231.52,219.7728,231.46,221.4328,UP,1
2019-05-01,236.46,235.6,219.7974,232.496,221.7706,UP,1
2019-05-02,236.79,236.89,219.8054,234.154,222.0734,UP,1
2019-05-03,238.66,237.52,219.8232,235.744,222.3904,DOWN,0
2019-05-06,237.79,236.01,219.8305,237.04,222.668,UP,1
2019-05-07,246.89,239.62,219.8935,239.318,223.1418,DOWN,0
2019-05-08,241.89,247.07,219.9788,240.404,223.5234,UP,1
2019-05-09,245.66,241.33,220.0808,242.178,223.9508,UP,1
2019-05-10,248.74,244.58,220.2071,244.194,224.4034,DOWN,0
2019-05-13,246.56,245.61,220.3218,245.948,224.8268,UP,1
2019-05-14,248.45,246.27,220.4278,246.26,225.2982,DOWN,0
2019-05-15,248.26,247.26,220.5382,247.534,225.8028,UP,1
2019-05-16,249.42,248.66,220.6666,248.286,226.349,DOWN,0
2019-05-17,248.26,248.05,220.8161,248.19,226.9514,UP,1
2019-05-20,249.51,248.26,220.9643,248.78,227.606,DOWN,0
2019-05-21,249.33,250.27,221.1111,248.956,228.234,UP,1
2019-05-22,250.33,248.66,221.2593,249.37,228.876,UP,1
2019-05-23,251.6,249.41,221.4228,249.806,229.5418,DOWN,0
2019-05-24,249.91,252.08,221.5806,250.136,230.1598,DOWN,0
2019-05-28,244.06,248.42,221.7152,249.046,230.66,UP,1
2019-05-29,244.63,244.15,221.8623,248.106,231.1448,UP,1
2019-05-30,245.42,244.92,222.0135,247.124,231.6754,UP,1
2019-05-31,247.66,245.09,222.1772,246.336,232.3896,UP,1
2019-06-03,251.93,247.44,222.3636,246.74,233.1186,DOWN,0
2019-06-04,248.27,251.9,222.5239,247.582,233.7842,UP,1
2019-06-05,253.31,248.82,222.7029,249.318,234.5544,DOWN,0
2019-06-06,252.91,252.75,222.8754,250.816,235.303,DOWN,0
2019-06-07,252.65,253.63,223.0367,251.814,236.063,DOWN,0
2019-06-10,252.17,253.14,223.1961,251.862,236.799,DOWN,0
2019-06-11,249.05,253.25,223.3414,252.018,237.4608,UP,1
2019-06-12,250.28,249.2,223.4924,251.412,238.1198,DOWN,0
2019-06-13,250.11,250.51,223.6387,250.852,238.8242,UP,1
2019-06-14,251.05,250.79,223.7815,250.532,239.5224,DOWN,0
2019-06-17,250.16,251.66,223.92,250.13,240.2198,DOWN,0
2019-06-18,250.14,250.75,224.0564,250.348,240.8964,UP,1
2019-06-19,251.96,250.73,224.2041,250.684,241.5768,UP,1
2019-06-20,252.56,251.78,224.3518,251.174,242.3342,DOWN,0
2019-06-21,250.15,253.19,224.4948,250.994,243.001,UP,1
2019-06-24,251.51,250.65,224.6468,251.264,243.593,DOWN,0
2019-06-25,251.31,251.82,224.8068,251.498,244.0924,DOWN,0
2019-06-26,242.93,251.62,224.944,249.692,244.4268,UP,1
2019-06-27,244.36,242.47,225.1166,248.052,244.728,UP,1
2019-06-28,247.18,245.13,225.3,247.458,245.0978,UP,1
2019-07-01,250.48,247.65,225.4823,247.252,245.5266,UP,1
2019-07-02,251.14,251.59,225.6346,247.218,245.9792,UP,1
2019-07-03,254.96,251.77,225.7925,249.624,246.483,DOWN,0
2019-07-05,254.51,254.54,225.9487,251.654,246.9476,DOWN,0
2019-07-08,254.51,253.84,226.0926,253.12,247.4678,UP,1
2019-07-09,257.39,254.42,226.2318,254.502,248.0014,UP,1
2019-07-10,258.27,257.7,226.3646,255.928,248.5406,DOWN,0
2019-07-11,256.88,258.37,226.4834,256.312,248.9682,UP,1
2019-07-12,257.72,257.4,226.6282,256.954,249.3934,UP,1
2019-07-15,258.3,258.15,226.7744,257.712,249.8236,DOWN,0
2019-07-16,255.27,258.33,226.9118,257.288,250.1558,DOWN,0
2019-07-17,251.21,254.56,227.0269,255.876,250.4242,UP,1
2019-07-18,252.06,251.49,227.1449,254.912,250.5276,DOWN,0
2019-07-19,252.01,252.85,227.283,253.77,250.73,UP,1
2019-07-22,253.41,252.3,227.4145,252.792,250.885,DOWN,0
2019-07-23,253.21,253.31,227.5507,252.38,250.9744,UP,1
2019-07-24,255.0,253.54,227.6913,253.138,251.1432,UP,1
2019-07-25,255.52,254.64,227.8341,253.83,251.2846,UP,1
2019-07-26,259.52,255.47,227.9957,255.332,251.5098,DOWN,0
2019-07-29,256.8,259.37,228.1322,256.01,251.6574,DOWN,0
2019-07-30,251.69,258.22,228.302,255.706,251.726,DOWN,0
2019-07-31,246.64,250.92,228.4602,254.034,251.6686,DOWN,0
2019-08-01,244.33,246.6,228.6169,251.796,251.5686,DOWN,0
2019-08-02,243.12,243.97,228.7599,248.516,251.4244,DOWN,0
2019-08-05,239.15,241.49,228.8786,244.986,251.1754,UP,1
2019-08-06,244.85,238.88,229.0228,243.618,251.0742,UP,1
2019-08-07,248.2,242.72,229.2082,243.93,251.157,UP,1
2019-08-08,251.6,248.78,229.3853,245.384,251.2964,UP,1
2019-08-09,251.84,251.02,229.5814,247.128,251.4248,DOWN,0
2019-08-12,250.05,251.53,229.7819,249.308,251.4726,UP,1
2019-08-13,252.64,250.73,230.0197,250.866,251.4868,DOWN,0
2019-08-14,246.56,250.79,230.2147,250.538,251.4526,UP,1
2019-08-15,246.75,246.93,230.4233,249.568,251.3214,UP,1
2019-08-16,249.29,247.79,230.6375,249.058,251.249,UP,1
2019-08-19,249.92,251.02,230.7896,249.032,251.1944,DOWN,0
2019-08-20,246.79,249.36,230.9343,247.862,251.0868,UP,1
2019-08-21,247.85,247.64,231.0747,248.12,251.0628,UP,1
2019-08-22,248.85,248.74,231.2224,248.54,251.0342,DOWN,0
2019-08-23,244.88,247.74,231.34,247.658,250.9296,UP,1
2019-08-26,247.17,245.94,231.4583,247.108,250.852,DOWN,0
2019-08-27,245.55,248.47,231.5658,246.86,250.7598,DOWN,0
2019-08-28,239.51,244.27,231.6505,245.192,250.5472,UP,1
2019-08-29,239.89,240.22,231.7438,243.4,250.3058,DOWN,0
2019-08-30,235.88,240.39,231.8541,241.6,249.9722,UP,1
2019-09-03,241.67,237.15,231.9914,240.5,249.8026,UP,1
2019-09-04,246.36,240.75,232.1624,240.662,249.6996,UP,1
2019-09-05,248.74,248.12,232.3336,242.508,249.6482,UP,1
2019-09-06,249.0,249.02,232.4965,244.33,249.7696,UP,1
2019-09-09,251.77,250.18,232.6763,247.508,249.9178,DOWN,0
2019-09-10,251.02,252.06,232.8539,249.378,249.9946,UP,1
2019-09-11,254.82,250.84,233.0555,251.07,250.0814,DOWN,0
2019-09-12,251.7,255.05,233.2428,251.662,250.0926,UP,1
