ticker,CMG US Equity,CMG US Equity,CMG US Equity,CMG US Equity,CMG US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2015-11-30,579.55,577.5,574.816,662.5334,667.1193,UP,1
2015-12-01,580.74,583.28,579.106,659.5244,666.6684,DOWN,0
2015-12-02,574.66,582.84,578.48,656.4782,666.1688,DOWN,0
2015-12-03,565.31,577.95,575.376,653.153,665.629,DOWN,0
2015-12-04,561.2,558.89,572.292,649.7536,665.065,DOWN,0
2015-12-07,551.75,516.83,566.732,646.183,664.4679,DOWN,0
2015-12-08,542.24,532.11,559.032,642.8672,663.8395,UP,1
2015-12-09,548.01,546.6,553.702,639.6566,663.202,UP,1
2015-12-10,575.43,564.0,555.726,636.7602,662.7277,DOWN,0
2015-12-11,565.0,563.0,556.486,633.5716,662.2278,DOWN,0
2015-12-14,558.16,566.68,557.768,630.2458,661.6643,DOWN,0
2015-12-15,554.86,560.13,560.292,626.7814,661.0965,UP,1
2015-12-16,567.83,556.15,564.256,623.873,660.6148,DOWN,0
2015-12-17,554.89,575.01,560.148,620.5676,660.0368,DOWN,0
2015-12-18,541.08,553.78,555.364,616.6938,659.4488,DOWN,0
2015-12-21,522.01,544.25,548.134,612.4754,658.7572,DOWN,0
2015-12-22,494.61,511.375,536.084,607.4112,657.9565,UP,1
2015-12-23,497.48,490.16,522.014,602.3524,657.1401,DOWN,0
2015-12-24,495.1,498.87,510.056,597.8832,656.2636,DOWN,0
2015-12-28,493.52,495.97,500.544,593.2774,655.3587,DOWN,0
2015-12-29,489.94,494.1,494.13,588.6222,654.414,DOWN,0
2015-12-30,485.79,490.0,492.366,583.9652,653.4829,DOWN,0
2015-12-31,479.85,483.11,488.84,579.4496,652.5158,DOWN,0
2016-01-04,448.81,468.7,479.582,575.1124,651.3565,UP,1
2016-01-05,449.03,450.0,470.684,571.0806,650.1684,DOWN,0
2016-01-06,426.67,437.94,458.03,566.6196,648.865,DOWN,0
2016-01-07,416.0,415.08,444.072,561.7458,647.541,DOWN,0
2016-01-08,413.29,419.84,430.76,556.8806,646.2776,DOWN,0
2016-01-11,411.1,416.65,423.218,552.0048,645.039,DOWN,0
2016-01-12,404.26,415.5,414.264,547.126,643.7467,UP,1
2016-01-13,428.28,407.8,414.586,542.887,642.6113,UP,1
2016-01-14,454.3,447.0,422.246,539.493,641.6301,UP,1
2016-01-15,475.94,441.15,434.776,536.5486,640.7471,DOWN,0
2016-01-19,469.47,478.36,446.45,533.6384,639.8325,DOWN,0
2016-01-20,465.5,462.75,458.698,530.6038,638.8599,DOWN,0
2016-01-21,461.2,469.79,465.282,527.5798,637.8736,DOWN,0
2016-01-22,450.76,466.22,464.574,524.4092,636.8547,DOWN,0
2016-01-25,442.17,447.92,457.82,520.675,635.8069,UP,1
2016-01-26,448.15,442.0,453.556,517.2012,634.6326,DOWN,0
2016-01-27,442.64,448.5,448.984,513.7604,633.4271,UP,1
2016-01-28,453.08,446.98,447.36,510.9642,632.3033,DOWN,0
2016-01-29,452.97,455.76,447.802,508.2488,631.1801,UP,1
2016-02-01,472.64,476.12,453.896,506.03,630.1356,UP,1
2016-02-02,475.67,471.0,459.4,503.6634,629.0942,DOWN,0
2016-02-03,461.74,459.7,463.22,500.668,627.9682,UP,1
2016-02-04,470.9,460.0,466.784,499.3622,626.8601,DOWN,0
2016-02-05,460.14,469.85,468.218,497.3792,625.9547,DOWN,0
2016-02-08,445.0,454.69,462.69,494.7234,625.0017,DOWN,0
2016-02-09,440.93,441.9,455.742,491.9254,624.0188,UP,1
2016-02-10,448.81,443.99,453.156,489.3692,623.0441,UP,1
2016-02-11,461.39,444.0,451.254,487.006,622.1532,UP,1
2016-02-12,480.57,466.11,455.34,485.0026,621.4057,UP,1
2016-02-16,492.94,484.01,464.928,483.3682,620.7637,UP,1
2016-02-17,514.01,495.43,479.544,482.3422,620.1637,UP,1
2016-02-18,515.93,515.0,492.968,481.4368,619.5755,DOWN,0
2016-02-19,511.58,512.2,503.006,480.6334,619.0051,UP,1
2016-02-22,525.9,515.0,512.072,480.3066,618.4984,DOWN,0
2016-02-23,525.06,514.0,518.496,479.8476,617.9796,DOWN,0
2016-02-24,514.86,519.77,518.666,478.6362,617.3848,DOWN,0
2016-02-25,505.33,514.21,516.546,477.4428,616.7331,UP,1
2016-02-26,506.01,507.0,515.432,476.3998,616.0854,UP,1
2016-02-29,509.16,508.0,512.084,475.4858,615.4546,UP,1
2016-03-01,509.97,514.25,509.066,474.3286,614.8318,UP,1
2016-03-02,525.69,512.8,511.232,473.7446,614.2984,DOWN,0
2016-03-03,524.29,520.0,515.024,473.4088,613.7394,UP,1
2016-03-04,529.0,529.29,519.622,473.5486,613.2006,UP,1
2016-03-07,533.69,522.97,524.528,474.3302,612.7279,DOWN,0
2016-03-08,524.69,536.3,527.472,474.8744,612.1845,DOWN,0
2016-03-09,506.63,512.56,523.66,475.105,611.5855,DOWN,0
2016-03-10,503.68,509.9,519.538,475.3082,610.9931,UP,1
2016-03-11,507.85,507.37,515.308,475.6664,610.4698,UP,1
2016-03-14,515.73,508.87,511.716,476.2652,609.9014,DOWN,0
2016-03-15,503.0,510.99,507.378,476.7282,609.3388,DOWN,0
2016-03-16,500.35,479.86,506.122,477.759,608.766,DOWN,0
2016-03-17,471.59,494.03,499.704,478.2102,608.0711,DOWN,0
2016-03-18,455.37,469.98,489.208,478.7842,607.2935,UP,1
2016-03-21,462.48,455.2,478.558,479.7138,606.5481,UP,1
2016-03-22,471.76,462.03,472.31,480.8832,605.8379,UP,1
2016-03-23,474.46,472.96,467.132,482.1504,605.1696,DOWN,0
2016-03-24,471.37,471.44,467.088,483.4926,604.4975,UP,1
2016-03-28,475.31,474.0,471.076,484.4332,603.8307,DOWN,0
2016-03-29,460.0,466.45,470.58,484.5472,603.1014,UP,1
2016-03-30,466.15,462.0,469.458,484.3514,602.3833,UP,1
2016-03-31,470.97,468.95,468.76,484.3814,601.7173,DOWN,0
2016-04-01,464.81,459.3,467.448,484.3676,601.0383,UP,1
2016-04-04,465.0,466.49,465.386,484.4436,600.3291,DOWN,0
2016-04-05,463.42,461.25,466.07,484.6968,599.6152,DOWN,0
2016-04-06,455.25,462.09,463.89,484.9584,598.8149,DOWN,0
2016-04-07,450.6,455.6,459.816,485.0074,597.9716,UP,1
2016-04-08,451.25,451.25,457.104,485.1796,597.1509,DOWN,0
2016-04-11,444.21,453.54,452.946,485.0022,596.3193,UP,1
2016-04-12,444.62,445.52,449.186,484.8352,595.5055,UP,1
2016-04-13,444.66,442.73,447.068,484.2756,594.6815,UP,1
2016-04-14,456.01,460.0,448.15,483.8824,593.9613,UP,1
2016-04-15,469.29,457.14,451.758,484.0334,593.2828,DOWN,0
2016-04-18,460.12,468.0,454.94,483.8178,592.5505,DOWN,0
2016-04-19,455.18,462.01,457.052,483.7186,591.7786,UP,1
2016-04-20,458.0,457.11,459.72,483.9786,591.0328,DOWN,0
2016-04-21,448.14,461.0,458.146,484.1228,590.1707,DOWN,0
2016-04-22,442.73,452.15,452.834,484.0012,589.32,UP,1
2016-04-25,443.1,442.7,449.43,483.6354,588.3998,UP,1
2016-04-26,445.92,445.0,447.578,482.9424,587.4323,DOWN,0
2016-04-27,417.22,425.0,439.422,481.428,586.2284,UP,1
2016-04-28,423.4,417.83,434.474,479.6158,585.0681,DOWN,0
2016-04-29,420.97,422.89,430.122,477.7166,583.867,UP,1
2016-05-02,433.5,422.0,428.202,476.155,582.7421,UP,1
2016-05-03,437.95,433.6,426.608,474.396,581.6221,DOWN,0
2016-05-04,433.3,437.06,429.824,472.5608,580.3986,UP,1
2016-05-05,435.0,433.83,432.144,470.9636,579.2083,DOWN,0
2016-05-06,433.81,434.0,434.712,469.5332,577.7482,UP,1
2016-05-09,453.17,435.05,438.646,468.4764,576.3844,UP,1
2016-05-10,455.59,456.63,442.174,467.405,575.0184,DOWN,0
2016-05-11,454.0,455.97,446.314,466.2856,573.6312,UP,1
2016-05-12,457.01,457.08,450.716,464.912,572.2623,UP,1
2016-05-13,458.35,457.01,455.624,463.5932,570.862,DOWN,0
2016-05-16,444.56,452.07,453.902,461.9044,569.364,UP,1
2016-05-17,446.08,445.03,452.0,460.1522,567.8832,UP,1
2016-05-18,448.61,444.7,450.922,458.6306,566.4111,UP,1
2016-05-19,450.64,447.18,449.648,457.5108,564.9238,DOWN,0
2016-05-20,449.92,448.9,447.962,456.4356,563.3846,UP,1
2016-05-23,456.44,452.62,450.338,455.4074,561.9188,UP,1
2016-05-24,457.33,460.0,452.588,454.2394,560.4598,UP,1
2016-05-25,458.04,458.5,454.474,453.3402,559.0288,DOWN,0
2016-05-26,452.03,452.5,454.752,452.3738,557.5607,DOWN,0
2016-05-27,445.41,452.5,453.85,451.8502,556.0578,DOWN,0
2016-05-31,441.96,445.0,450.954,451.582,554.5496,DOWN,0
2016-06-01,432.59,442.11,446.006,450.9842,552.9709,UP,1
2016-06-02,443.49,433.81,443.096,450.4188,551.4182,DOWN,0
2016-06-03,433.94,440.37,439.478,449.6084,549.8583,UP,1
2016-06-06,445.27,436.12,439.45,449.0864,548.3582,DOWN,0
2016-06-07,433.39,446.56,437.736,448.248,546.8494,DOWN,0
2016-06-08,429.2,433.0,437.058,447.632,545.3954,DOWN,0
2016-06-09,415.79,426.12,431.518,446.6248,543.9531,DOWN,0
2016-06-10,405.26,412.56,425.782,445.3106,542.5024,DOWN,0
2016-06-13,394.0,400.26,415.528,443.8944,540.9342,UP,1
2016-06-14,395.27,390.6,407.904,442.4998,539.2747,DOWN,0
2016-06-15,390.31,396.14,400.126,441.0376,537.6203,UP,1
2016-06-16,393.55,393.24,395.678,439.8036,536.038,UP,1
2016-06-17,397.27,395.5,394.08,438.737,534.4908,DOWN,0
2016-06-20,396.94,399.79,394.668,437.6508,532.8562,DOWN,0
2016-06-21,391.96,399.37,394.006,436.6058,531.191,UP,1
2016-06-22,392.99,391.0,394.542,435.5732,529.5598,UP,1
2016-06-23,408.89,393.25,397.61,434.8578,527.9436,DOWN,0
2016-06-24,400.73,397.25,398.302,433.7522,526.3531,DOWN,0
2016-06-27,388.78,399.56,396.67,432.142,524.681,UP,1
2016-06-28,391.67,396.39,396.612,430.773,522.9941,UP,1
2016-06-29,409.49,396.43,399.912,429.8592,521.4075,DOWN,0
2016-06-30,402.76,409.49,398.686,428.7544,519.7609,DOWN,0
2016-07-01,393.91,400.0,397.322,427.6698,518.0804,UP,1
2016-07-05,396.38,395.0,398.842,426.7428,516.4113,UP,1
2016-07-06,401.05,393.85,400.718,425.9018,514.7692,DOWN,0
2016-07-07,390.78,393.99,396.976,424.799,513.0671,UP,1
2016-07-08,399.71,393.0,396.366,424.4488,511.4308,UP,1
2016-07-11,403.18,407.01,398.22,424.0444,509.7889,UP,1
2016-07-12,408.34,405.38,400.612,423.7918,508.1747,UP,1
2016-07-13,416.63,411.4,403.728,423.4544,506.6065,UP,1
2016-07-14,417.98,420.94,409.168,423.055,505.1562,DOWN,0
2016-07-15,404.86,409.63,410.198,422.4862,503.6378,UP,1
2016-07-18,408.9,404.92,411.342,421.9642,502.0811,UP,1
2016-07-19,415.31,413.91,412.736,421.5942,500.5355,UP,1
2016-07-20,419.68,415.24,413.346,420.9244,499.0116,DOWN,0
2016-07-21,418.07,419.68,413.364,420.174,497.4616,UP,1
2016-07-22,442.48,414.65,420.888,419.9436,496.1077,DOWN,0
2016-07-25,441.52,443.0,427.412,419.6338,494.7145,DOWN,0
2016-07-26,430.85,431.95,430.52,419.0838,493.1949,DOWN,0
2016-07-27,426.06,431.9,431.796,418.7138,491.6606,UP,1
2016-07-28,430.55,425.56,434.292,418.4032,490.0742,DOWN,0
2016-07-29,423.99,428.69,430.594,417.9108,488.4421,DOWN,0
2016-08-01,414.08,423.6,425.106,417.1796,486.9197,DOWN,0
2016-08-02,402.64,412.7,419.464,416.234,485.3138,DOWN,0
2016-08-03,402.56,402.0,414.764,415.1564,483.7131,DOWN,0
2016-08-04,397.2,402.0,408.094,413.9538,482.1059,UP,1
2016-08-05,401.13,399.45,403.522,412.8156,480.5834,UP,1
2016-08-08,401.4,402.48,400.986,411.803,479.2621,DOWN,0
2016-08-09,395.1,401.17,399.478,410.7968,477.9845,DOWN,0
2016-08-10,395.07,395.0,397.98,409.859,476.7112,UP,1
2016-08-11,398.22,395.07,398.184,409.1716,475.4039,DOWN,0
2016-08-12,397.33,396.71,397.424,408.2484,474.1078,UP,1
2016-08-15,397.48,397.33,396.64,407.5192,472.8207,UP,1
2016-08-16,400.86,398.47,397.792,406.631,471.584,DOWN,0
2016-08-17,399.18,401.0,398.614,405.9468,470.3788,DOWN,0
2016-08-18,394.91,396.97,397.952,405.261,469.2333,DOWN,0
2016-08-19,388.5,393.76,396.186,404.7152,468.06,UP,1
2016-08-22,396.04,389.0,395.898,404.5308,466.9653,UP,1
2016-08-23,397.0,396.02,395.126,404.5908,465.8642,UP,1
2016-08-24,403.75,397.0,396.04,404.7604,464.8209,UP,1
2016-08-25,413.34,403.75,399.726,405.221,463.8412,UP,1
2016-08-26,418.75,413.44,405.776,405.725,462.7905,UP,1
2016-08-29,423.02,420.0,411.172,406.24,461.7964,DOWN,0
2016-08-30,415.15,422.46,414.802,406.6042,460.7988,DOWN,0
2016-08-31,413.73,415.25,416.798,407.0396,459.903,UP,1
2016-09-01,414.68,415.81,417.066,407.4734,459.0327,DOWN,0
2016-09-02,408.41,414.25,414.998,407.4638,458.1568,UP,1
2016-09-06,414.07,408.25,413.208,407.7306,457.2572,UP,1
2016-09-07,438.45,431.23,417.868,408.724,456.3919,DOWN,0
2016-09-08,436.31,437.55,422.384,409.6168,455.8925,DOWN,0
2016-09-09,426.55,434.83,424.758,409.958,455.2288,UP,1
2016-09-12,428.9,423.39,428.856,410.4808,454.4843,DOWN,0
2016-09-13,421.36,424.32,430.314,411.0298,453.687,DOWN,0
2016-09-14,414.9,423.66,425.604,411.4002,452.8784,DOWN,0
2016-09-15,413.96,414.9,421.134,411.6584,452.0504,DOWN,0
2016-09-16,409.32,413.06,417.688,412.0292,451.1933,DOWN,0
2016-09-19,402.76,409.48,412.46,412.0902,450.3338,DOWN,0
2016-09-20,400.42,402.76,408.272,412.035,449.5094,DOWN,0
2016-09-21,399.75,398.3,405.242,411.8632,448.7021,UP,1
2016-09-22,410.16,404.0,404.482,411.7338,447.9942,UP,1
2016-09-23,413.81,409.18,405.38,411.6504,447.352,UP,1
2016-09-26,419.88,412.73,408.804,411.9508,446.7114,DOWN,0
2016-09-27,418.95,419.5,412.51,412.1518,445.929,DOWN,0
2016-09-28,418.31,419.81,416.222,412.2118,445.1955,UP,1
2016-09-29,420.73,418.0,418.336,412.2328,444.5084,UP,1
2016-09-30,423.5,421.36,420.274,412.3414,443.8516,UP,1
2016-10-03,430.87,423.03,422.472,412.1092,443.1668,DOWN,0
2016-10-04,427.27,433.09,424.136,411.8242,442.5287,UP,1
2016-10-05,427.84,427.95,426.042,411.764,441.9625,DOWN,0
2016-10-06,424.49,425.9,426.794,411.7326,441.4749,UP,1
2016-10-07,429.91,426.08,428.076,411.7198,441.1514,UP,1
2016-10-10,437.88,433.72,429.478,411.9976,440.8534,DOWN,0
2016-10-11,423.02,437.74,428.628,412.1764,440.493,DOWN,0
2016-10-12,418.52,423.22,426.764,412.494,440.118,DOWN,0
2016-10-13,409.81,414.11,423.828,412.639,439.7173,DOWN,0
2016-10-14,404.14,411.15,418.674,412.7778,439.3091,DOWN,0
2016-10-17,394.35,401.05,409.968,412.6422,438.8816,DOWN,0
2016-10-18,393.96,395.7,404.156,412.4934,438.6073,UP,1
2016-10-19,405.25,394.39,401.502,412.6964,438.3884,DOWN,0
2016-10-20,405.1,403.79,400.56,412.897,438.2806,UP,1
2016-10-21,411.94,405.53,402.12,413.1714,438.2603,UP,1
2016-10-24,413.35,416.44,405.92,413.4918,438.2606,DOWN,0
2016-10-25,405.67,410.51,408.262,413.6556,438.2334,DOWN,0
2016-10-26,368.02,387.24,400.816,412.9988,438.0522,UP,1
2016-10-27,368.59,369.39,393.514,412.387,437.7538,UP,1
2016-10-28,370.08,368.68,385.142,411.8904,437.3327,DOWN,0
2016-10-31,360.76,370.11,374.624,411.3356,436.7568,DOWN,0
2016-11-01,359.92,360.28,365.474,410.6132,436.209,UP,1
2016-11-02,369.63,361.58,365.796,410.0658,435.7297,UP,1
2016-11-03,374.71,367.32,367.02,409.485,435.2972,DOWN,0
2016-11-04,370.43,374.59,367.09,408.6268,434.8956,UP,1
2016-11-07,382.49,377.05,371.436,407.9016,434.5972,DOWN,0
2016-11-08,378.54,379.94,375.16,407.012,434.2491,DOWN,0
2016-11-09,369.52,371.5,375.138,406.0994,433.8835,UP,1
2016-11-10,391.83,372.55,378.562,405.6614,433.5773,UP,1
2016-11-11,397.08,390.35,383.892,405.3094,433.2978,UP,1
2016-11-14,414.18,398.56,390.23,405.4248,433.0055,DOWN,0
2016-11-15,400.0,412.99,394.522,405.1434,432.6272,UP,1
2016-11-16,402.9,399.0,401.198,404.4324,432.333,DOWN,0
2016-11-17,402.9,395.7,403.412,403.7642,431.993,UP,1
2016-11-18,411.8,407.37,406.356,403.4692,431.7513,UP,1
2016-11-21,412.38,410.59,405.996,403.1388,431.5882,DOWN,0
2016-11-22,405.99,409.66,407.194,402.8314,431.4135,UP,1
2016-11-23,410.41,406.0,408.696,402.7416,431.2215,DOWN,0
2016-11-25,410.28,410.93,410.172,402.668,430.9659,DOWN,0
2016-11-28,399.39,406.99,407.69,402.4694,430.56,DOWN,0
2016-11-29,395.11,399.9,404.236,402.3164,430.0709,UP,1
2016-11-30,396.33,396.2,402.304,402.2346,429.4825,UP,1
2016-12-01,402.38,396.99,400.698,402.2872,428.9147,DOWN,0
2016-12-02,400.03,399.84,398.648,402.0846,428.357,DOWN,0
2016-12-05,396.27,400.02,398.024,401.7338,427.7088,DOWN,0
2016-12-06,366.37,379.92,392.276,400.6636,426.9154,UP,1
2016-12-07,368.06,368.75,386.622,399.6458,426.1814,UP,1
2016-12-08,369.06,368.15,379.958,398.6608,425.5,UP,1
2016-12-09,370.0,369.03,373.952,397.6462,424.82,UP,1
2016-12-12,382.48,375.31,371.194,396.8258,424.1866,DOWN,0
2016-12-13,377.22,379.0,373.364,395.7528,423.5228,DOWN,0
2016-12-14,375.7,376.83,374.892,394.7214,422.7729,UP,1
2016-12-15,382.35,376.0,377.55,393.8116,422.0632,UP,1
2016-12-16,392.07,383.05,381.964,393.1632,421.3785,DOWN,0
2016-12-19,389.5,390.54,383.368,392.355,420.6576,DOWN,0
2016-12-20,389.47,390.51,385.818,391.3868,419.9815,UP,1
2016-12-21,393.5,389.0,389.378,390.7964,419.4158,DOWN,0
2016-12-22,391.16,393.89,391.14,390.2492,418.8532,DOWN,0
2016-12-23,389.77,390.79,390.68,389.8484,418.2628,DOWN,0
2016-12-27,388.75,388.52,390.53,389.5406,417.6279,DOWN,0
2016-12-28,385.37,389.6,389.71,389.361,417.0398,DOWN,0
2016-12-29,376.61,385.57,386.332,389.014,416.4211,UP,1
2016-12-30,377.32,376.52,383.564,388.4554,415.9497,DOWN,0
2017-01-03,374.77,379.11,380.564,387.8488,415.5467,UP,1
2017-01-04,381.86,374.91,379.186,387.2472,415.1436,UP,1
2017-01-05,391.89,382.62,380.49,386.818,414.7443,UP,1
2017-01-06,398.44,391.5,384.856,386.6734,414.3642,DOWN,0
2017-01-09,395.06,398.7,388.404,387.2142,413.9826,UP,1
2017-01-10,414.48,412.64,396.346,388.132,413.6785,DOWN,0
2017-01-11,413.93,412.85,402.76,389.009,413.4481,DOWN,0
2017-01-12,409.35,411.63,406.252,389.9808,413.1641,UP,1
2017-01-13,410.75,409.93,408.714,390.9974,412.863,DOWN,0
2017-01-17,405.87,406.41,410.876,391.7222,412.5683,UP,1
2017-01-18,409.74,407.35,409.928,392.4228,412.292,DOWN,0
2017-01-19,408.87,409.7,408.916,393.1916,412.0193,DOWN,0
2017-01-20,405.2,408.91,408.086,393.6458,411.769,UP,1
2017-01-23,407.72,405.71,407.48,394.2294,411.5546,UP,1
2017-01-24,417.88,407.72,409.882,395.1966,411.3878,UP,1
2017-01-25,419.54,419.0,411.842,395.7508,411.2644,DOWN,0
2017-01-26,418.73,421.0,413.814,396.1838,411.135,DOWN,0
2017-01-27,416.6,419.06,416.094,396.2322,410.9947,UP,1
2017-01-30,417.95,416.21,418.14,396.5912,410.8044,UP,1
2017-01-31,421.44,416.73,418.852,396.962,410.5651,DOWN,0
2017-02-01,420.23,420.31,418.99,397.3086,410.3657,UP,1
2017-02-02,423.3,420.0,419.904,397.5386,410.2063,DOWN,0
2017-02-03,404.08,430.945,417.4,397.3726,409.9367,DOWN,0
2017-02-06,395.59,398.81,412.928,397.1646,409.6739,UP,1
2017-02-07,398.64,396.25,408.368,396.9292,409.4535,UP,1
2017-02-08,402.94,400.5,404.91,396.7824,409.2527,UP,1
2017-02-09,415.31,404.35,403.312,397.1008,409.0996,DOWN,0
2017-02-10,413.36,416.26,405.168,397.4658,409.0803,UP,1
2017-02-13,414.14,415.72,408.878,397.822,409.034,UP,1
2017-02-14,419.54,414.15,413.058,398.1652,409.0269,UP,1
2017-02-15,423.34,420.05,417.138,398.6314,408.9761,UP,1
2017-02-16,424.76,423.36,419.028,399.2012,408.9101,UP,1
2017-02-17,427.61,424.46,421.878,400.426,408.8817,UP,1
2017-02-21,432.36,429.0,425.522,401.712,408.8685,DOWN,0
2017-02-22,427.61,432.0,427.136,402.883,408.8375,DOWN,0
2017-02-23,422.38,427.14,426.944,403.9306,408.6835,DOWN,0
2017-02-24,420.9,419.47,426.172,404.699,408.5101,UP,1
2017-02-27,421.67,421.71,424.984,405.588,408.3484,DOWN,0
2017-02-28,418.74,419.53,422.26,406.4488,408.1571,UP,1
2017-03-01,419.15,422.51,420.568,407.1848,407.9611,DOWN,0
2017-03-02,416.29,419.26,419.35,407.6692,407.8197,DOWN,0
2017-03-03,416.09,415.38,418.388,408.201,407.6698,DOWN,0
2017-03-06,411.68,411.1,416.39,408.6452,407.4851,DOWN,0
2017-03-07,404.9,410.51,413.622,408.8732,407.2564,UP,1
2017-03-08,406.5,404.01,411.092,409.18,407.0393,UP,1
2017-03-09,410.48,407.08,409.93,409.5942,406.8095,DOWN,0
2017-03-10,407.75,411.35,408.262,409.9742,406.5616,DOWN,0
2017-03-13,405.87,408.0,407.1,410.3842,406.3008,DOWN,0
2017-03-14,403.1,404.85,406.74,410.914,406.0561,DOWN,0
2017-03-15,400.96,403.11,405.632,411.3868,405.8339,DOWN,0
2017-03-16,400.95,400.96,403.726,411.9104,405.6288,UP,1
2017-03-17,402.58,400.9,402.692,412.3248,405.4788,DOWN,0
2017-03-20,396.37,402.55,400.792,412.4144,405.2432,UP,1
2017-03-21,407.52,403.34,401.676,412.596,405.1111,UP,1
2017-03-22,416.31,405.99,404.746,413.021,404.9663,DOWN,0
2017-03-23,414.88,417.0,407.532,413.029,404.8737,DOWN,0
2017-03-24,414.02,414.82,409.82,413.0308,404.7978,UP,1
2017-03-27,414.96,409.87,413.538,413.143,404.7937,UP,1
2017-03-28,426.23,415.71,417.28,413.4526,404.8985,UP,1
2017-03-29,434.34,426.58,420.886,414.022,405.1002,UP,1
2017-03-30,443.92,436.77,426.694,414.7056,405.3435,UP,1
2017-03-31,445.52,447.13,432.994,415.4386,405.6195,UP,1
2017-04-03,452.75,449.2,440.552,416.3896,405.9155,DOWN,0
2017-04-04,449.41,455.25,445.188,417.2234,406.1762,UP,1
2017-04-05,452.44,454.69,448.808,417.9146,406.4537,DOWN,0
2017-04-06,450.29,452.85,450.082,418.5296,406.7454,DOWN,0
2017-04-07,447.34,449.75,450.446,419.1018,407.0171,UP,1
2017-04-10,454.28,447.24,450.752,419.8554,407.2441,DOWN,0
2017-04-11,453.0,454.99,451.47,420.5564,407.5054,UP,1
2017-04-12,458.35,451.89,452.652,421.2946,407.8533,UP,1
2017-04-13,463.62,457.03,455.318,422.1624,408.213,UP,1
2017-04-17,469.89,465.0,459.828,423.0942,408.515,DOWN,0
2017-04-18,468.51,471.0,462.674,424.3828,408.8438,UP,1
2017-04-19,476.96,474.05,467.466,426.0102,409.259,UP,1
2017-04-20,478.39,477.48,471.474,427.6052,409.6691,UP,1
2017-04-21,479.09,479.0,474.568,429.1282,410.0593,DOWN,0
2017-04-24,468.79,482.75,474.348,430.1978,410.4493,UP,1
2017-04-25,471.76,471.1,474.998,431.3658,410.8096,UP,1
2017-04-26,482.99,474.655,476.204,432.7428,411.2086,DOWN,0
2017-04-27,482.0,485.23,476.926,433.992,411.5769,DOWN,0
2017-04-28,474.47,481.87,476.002,435.0146,411.8661,UP,1
2017-05-01,477.58,473.01,477.76,436.071,412.1641,UP,1
2017-05-02,486.86,480.49,480.78,437.256,412.5741,DOWN,0
2017-05-03,479.97,487.23,480.176,438.2082,412.9295,DOWN,0
2017-05-04,472.4,480.48,478.256,439.104,413.2149,UP,1
2017-05-05,475.3,472.59,478.422,440.1624,413.493,DOWN,0
2017-05-08,471.15,475.66,477.136,441.1674,413.7584,UP,1
2017-05-09,479.13,472.29,475.59,442.3166,413.9417,UP,1
2017-05-10,486.42,479.84,476.88,443.6702,414.1662,UP,1
2017-05-11,488.52,485.9,480.104,445.0576,414.4545,UP,1
2017-05-12,489.33,490.46,482.91,446.5184,414.7709,UP,1
2017-05-15,495.31,488.75,487.742,448.1028,415.0947,UP,1
2017-05-16,496.14,496.58,491.144,449.792,415.4554,DOWN,0
2017-05-17,479.83,492.22,489.826,451.2906,415.7842,UP,1
2017-05-18,484.74,479.15,489.07,452.8554,416.1947,UP,1
2017-05-19,484.99,487.85,488.202,454.3456,416.6068,DOWN,0
2017-05-22,482.79,485.17,485.698,455.8464,417.0348,DOWN,0
2017-05-23,475.0,484.56,481.47,457.229,417.4041,UP,1
2017-05-24,478.8,476.43,481.264,458.743,417.7911,UP,1
2017-05-25,481.39,483.45,480.594,460.3516,418.2226,DOWN,0
2017-05-26,480.15,483.01,479.626,461.9356,418.648,DOWN,0
2017-05-30,475.7,475.28,478.208,463.398,419.0354,UP,1
2017-05-31,477.35,476.92,478.678,465.0176,419.4355,UP,1
2017-06-01,483.6,479.81,479.638,466.5392,419.8661,DOWN,0
2017-06-02,478.07,484.88,478.974,467.7744,420.2521,DOWN,0
2017-06-05,472.6,478.25,477.464,468.9288,420.6192,DOWN,0
2017-06-06,470.48,471.0,476.42,470.058,420.9971,DOWN,0
2017-06-07,462.23,470.04,473.396,471.0034,421.3657,DOWN,0
2017-06-08,459.69,461.0,468.614,471.6726,421.684,UP,1
2017-06-09,460.85,461.37,465.17,472.2028,422.0032,UP,1
2017-06-12,461.55,459.79,462.96,472.5554,422.2922,UP,1
2017-06-13,464.22,461.78,461.708,472.9294,422.5466,DOWN,0
2017-06-14,459.69,463.79,461.2,473.0682,422.7513,DOWN,0
2017-06-15,455.67,456.55,460.396,473.1934,422.9146,DOWN,0
2017-06-16,451.09,455.67,458.444,473.1664,423.0943,UP,1
2017-06-19,458.91,452.97,457.916,473.3388,423.3202,DOWN,0
2017-06-20,425.6,444.6,450.192,472.904,423.3748,DOWN,0
2017-06-21,417.6,425.15,441.774,472.1704,423.4207,UP,1
2017-06-22,420.92,417.0,434.824,471.5288,423.455,DOWN,0
2017-06-23,415.28,422.15,427.662,470.6674,423.3391,DOWN,0
2017-06-26,413.99,416.02,418.678,469.6748,423.2275,DOWN,0
2017-06-27,413.98,414.25,416.354,468.5566,423.1647,UP,1
2017-06-28,416.87,414.39,416.208,467.5238,423.1045,UP,1
2017-06-29,419.18,416.45,415.86,466.3682,423.0936,DOWN,0
