ticker,RL US Equity,RL US Equity,RL US Equity,RL US Equity,RL US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2019-03-21,124.64,122.68,124.5848,123.438,119.7268,DOWN,0
2019-03-22,120.23,124.09,124.4881,123.328,119.9422,UP,1
2019-03-25,122.59,119.71,124.4031,123.004,120.2568,DOWN,0
2019-03-26,122.27,123.41,124.3251,122.496,120.5936,UP,1
2019-03-27,125.34,125.14,124.2407,123.014,120.967,UP,1
2019-03-28,129.4,127.5,124.1775,123.966,121.4316,UP,1
2019-03-29,129.68,130.21,124.1114,125.856,121.9126,DOWN,0
2019-04-01,128.99,130.98,124.0617,127.136,122.3348,DOWN,0
2019-04-02,127.29,128.57,124.0027,128.14,122.6492,UP,1
2019-04-03,127.32,128.4,123.9407,128.536,123.009,UP,1
2019-04-04,128.37,127.39,123.8797,128.33,123.3708,DOWN,0
2019-04-05,127.59,128.62,123.8206,127.912,123.7038,DOWN,0
2019-04-08,127.4,127.45,123.7651,127.594,123.979,DOWN,0
2019-04-09,125.95,126.82,123.7194,127.326,124.1962,UP,1
2019-04-10,126.46,126.3,123.7004,127.154,124.4024,UP,1
2019-04-11,126.56,126.83,123.6931,126.792,124.5946,UP,1
2019-04-12,128.15,126.99,123.6905,126.904,124.8348,DOWN,0
2019-04-15,127.18,128.3,123.6925,126.86,125.0628,UP,1
2019-04-16,129.56,127.26,123.7056,127.582,125.363,UP,1
2019-04-17,131.76,130.01,123.7358,128.642,125.515,DOWN,0
2019-04-18,131.1,131.57,123.7622,129.55,125.6154,DOWN,0
2019-04-22,130.75,130.58,123.793,130.07,125.7204,UP,1
2019-04-23,132.07,131.22,123.8259,131.048,125.8612,DOWN,0
2019-04-24,132.03,132.35,123.8539,131.542,125.9898,DOWN,0
2019-04-25,129.73,131.76,123.8682,131.136,126.0512,UP,1
2019-04-26,131.19,130.79,123.8783,131.154,126.2102,UP,1
2019-04-29,132.09,130.98,123.9069,131.422,126.3962,DOWN,0
2019-04-30,131.58,131.58,123.9276,131.324,126.526,DOWN,0
2019-05-01,129.71,131.81,123.9384,130.86,126.6112,UP,1
2019-05-02,131.89,130.24,123.9484,131.292,126.7424,DOWN,0
2019-05-03,131.29,131.91,123.9383,131.312,126.8434,DOWN,0
2019-05-06,128.22,128.6,123.9114,130.538,126.8654,DOWN,0
2019-05-07,123.91,126.93,123.855,129.004,126.8006,UP,1
2019-05-08,124.39,123.37,123.7942,127.94,126.7582,UP,1
2019-05-09,125.68,125.76,123.7463,126.698,126.7272,DOWN,0
2019-05-10,124.27,124.98,123.7009,125.294,126.7092,DOWN,0
2019-05-13,118.28,121.71,123.6064,123.306,126.5354,DOWN,0
2019-05-14,113.95,116.3,123.4928,121.314,126.306,UP,1
2019-05-15,115.68,112.93,123.391,119.572,126.1222,DOWN,0
2019-05-16,114.75,115.84,123.2853,117.386,125.9354,DOWN,0
2019-05-17,112.51,113.86,123.1729,115.034,125.7186,DOWN,0
2019-05-20,111.92,111.75,123.0883,113.762,125.5158,UP,1
2019-05-21,113.97,112.25,123.0056,113.766,125.326,DOWN,0
2019-05-22,112.79,112.85,122.9178,113.188,125.1248,DOWN,0
2019-05-23,109.24,111.71,122.8051,112.086,124.876,DOWN,0
2019-05-24,109.24,109.8,122.6847,111.432,124.6302,DOWN,0
2019-05-28,108.02,109.7,122.5536,110.652,124.375,DOWN,0
2019-05-29,105.99,106.8,122.4004,109.056,124.0106,DOWN,0
2019-05-30,105.03,105.17,122.2436,107.504,123.615,UP,1
2019-05-31,105.13,103.81,122.0862,106.682,123.2626,UP,1
2019-06-03,107.25,104.69,121.93,106.284,122.9148,UP,1
2019-06-04,111.76,108.64,121.8305,107.032,122.7454,DOWN,0
2019-06-05,110.98,113.0,121.7236,108.03,122.5132,DOWN,0
2019-06-06,109.47,110.77,121.5939,108.918,122.2572,UP,1
2019-06-07,110.88,110.04,121.4538,110.068,121.968,UP,1
2019-06-10,113.66,111.51,121.325,111.35,121.6532,UP,1
2019-06-11,113.86,114.49,121.2069,111.77,121.3368,DOWN,0
2019-06-12,112.67,113.54,121.0816,112.108,121.0104,DOWN,0
2019-06-13,112.62,113.3,120.9612,112.738,120.717,DOWN,0
2019-06-14,112.13,112.9,120.8412,112.988,120.4132,UP,1
2019-06-17,112.3,111.97,120.7233,112.716,120.0918,UP,1
2019-06-18,113.38,112.68,120.6157,112.62,119.8076,DOWN,0
2019-06-19,112.65,113.53,120.5198,112.616,119.5126,UP,1
2019-06-20,114.91,113.34,120.4303,113.074,119.2918,UP,1
2019-06-21,117.78,115.18,120.3648,114.204,119.1182,DOWN,0
2019-06-24,116.94,117.58,120.2936,115.132,118.9258,DOWN,0
2019-06-25,113.68,116.8,120.2067,115.192,118.6364,UP,1
2019-06-26,115.36,114.51,120.1333,115.734,118.4,DOWN,0
2019-06-27,113.1,115.3,120.0332,115.372,118.0708,UP,1
2019-06-28,113.59,113.36,119.9433,114.534,117.7074,UP,1
2019-07-01,113.66,115.6,119.84,113.878,117.3586,DOWN,0
2019-07-02,110.27,113.21,119.725,113.196,116.949,UP,1
2019-07-03,110.49,110.72,119.6187,112.222,116.5174,UP,1
2019-07-05,110.99,110.08,119.5159,111.8,116.0966,UP,1
2019-07-08,111.34,110.61,119.4115,111.35,115.7288,DOWN,0
2019-07-09,110.59,110.78,119.2938,110.736,115.3168,DOWN,0
2019-07-10,109.56,110.89,119.161,110.594,114.8662,UP,1
2019-07-11,111.11,109.89,119.0337,110.718,114.4568,UP,1
2019-07-12,112.47,111.34,118.9264,111.014,114.112,UP,1
2019-07-15,112.57,111.87,118.8168,111.26,113.7256,UP,1
2019-07-16,115.2,112.64,118.7056,112.182,113.4038,DOWN,0
2019-07-17,110.8,111.49,118.5713,112.43,113.0554,DOWN,0
2019-07-18,109.39,110.86,118.4305,112.086,112.765,UP,1
2019-07-19,110.27,110.14,118.3047,111.646,112.4826,DOWN,0
2019-07-22,107.4,109.96,118.1919,110.612,112.117,UP,1
2019-07-23,108.89,107.63,118.0714,109.35,111.8094,UP,1
2019-07-24,109.73,109.49,117.9872,109.136,111.6384,UP,1
2019-07-25,110.25,109.34,117.9062,109.308,111.5644,DOWN,0
2019-07-26,110.08,109.67,117.8165,109.27,111.4524,UP,1
2019-07-29,111.27,109.71,117.7341,110.044,111.3828,DOWN,0
2019-07-30,107.13,115.0,117.685,109.692,111.2752,DOWN,0
2019-07-31,104.23,107.29,117.6179,108.592,111.1214,DOWN,0
2019-08-01,98.62,104.0,117.5039,106.266,110.8144,UP,1
2019-08-02,98.88,98.33,117.3657,104.026,110.5362,DOWN,0
2019-08-05,95.73,97.05,117.1986,100.918,110.266,DOWN,0
2019-08-06,95.69,96.32,117.0362,98.63,109.995,DOWN,0
2019-08-07,95.2,94.67,116.8789,96.824,109.7386,UP,1
2019-08-08,97.01,95.87,116.7466,96.502,109.559,DOWN,0
2019-08-09,93.72,96.69,116.5749,95.47,109.3328,DOWN,0
2019-08-12,91.93,92.98,116.3954,94.71,109.0688,UP,1
2019-08-13,93.41,91.46,116.2404,94.254,108.792,DOWN,0
2019-08-14,87.85,89.88,116.0444,92.784,108.3138,DOWN,0
2019-08-15,85.07,88.01,115.8337,90.396,107.7956,UP,1
2019-08-16,86.94,85.73,115.614,89.04,107.345,UP,1
2019-08-19,87.15,88.53,115.3943,88.084,106.8704,DOWN,0
2019-08-20,86.82,86.23,115.1803,86.766,106.3336,UP,1
2019-08-21,87.07,88.29,114.9534,86.61,105.7978,UP,1
2019-08-22,87.9,87.78,114.7228,87.176,105.3024,DOWN,0
2019-08-23,83.91,86.39,114.4583,86.57,104.7282,DOWN,0
2019-08-26,83.63,84.73,114.2375,85.866,104.1582,UP,1
2019-08-27,85.42,84.1,114.0276,85.586,103.6206,UP,1
2019-08-28,87.74,85.26,113.8053,85.72,103.1078,UP,1
2019-08-29,87.99,89.15,113.6256,85.738,102.6146,UP,1
2019-08-30,88.34,88.61,113.4621,86.624,102.0832,DOWN,0
2019-09-03,86.94,87.22,113.2897,87.286,101.4664,UP,1
2019-09-04,89.8,88.06,113.1278,88.162,100.9236,UP,1
2019-09-05,94.26,91.86,113.0,89.466,100.5352,UP,1
2019-09-06,94.58,95.01,112.8865,90.784,100.1196,UP,1
2019-09-09,96.85,95.15,112.8035,92.486,99.7946,UP,1
2019-09-10,98.7,96.57,112.7401,94.838,99.4968,UP,1
2019-09-11,100.36,98.7,112.6679,96.95,99.2308,UP,1
2019-09-12,100.58,99.38,112.5963,98.214,99.037,UP,1
2019-09-13,102.26,101.41,112.5223,99.75,98.8724,UP,1
2019-09-16,103.15,101.39,112.4752,101.01,98.7156,DOWN,0
2019-09-17,99.05,102.56,112.4081,101.08,98.4698,DOWN,0
2019-09-18,98.54,98.59,112.3443,100.716,98.2288,DOWN,0
2019-09-19,95.85,98.68,112.2666,99.77,97.9546,DOWN,0
2019-09-20,92.97,96.08,112.1567,97.912,97.5918,DOWN,0
2019-09-23,92.73,92.59,112.071,95.828,97.197,DOWN,0
2019-09-24,92.6,95.08,111.9899,94.538,96.7976,UP,1
2019-09-25,94.02,92.9,111.9355,93.634,96.374,DOWN,0
2019-09-26,93.13,93.67,111.8754,93.09,96.0206,UP,1
2019-09-27,94.24,93.73,111.8201,93.344,95.7176,UP,1
2019-09-30,95.47,94.66,111.7567,93.892,95.4216,DOWN,0
2019-10-01,91.54,95.78,111.697,93.68,95.1044,DOWN,0
2019-10-02,89.48,90.71,111.6369,92.772,94.7162,UP,1
2019-10-03,91.97,89.39,111.592,92.54,94.361,DOWN,0
2019-10-04,91.45,91.79,111.5368,91.982,93.985,UP,1
2019-10-07,91.56,91.34,111.4894,91.2,93.6146,DOWN,0
2019-10-08,89.98,90.3,111.4423,90.888,93.1888,UP,1
2019-10-09,90.28,90.96,111.4061,91.048,92.8518,DOWN,0
2019-10-10,90.02,90.42,111.3752,90.658,92.5676,UP,1
2019-10-11,93.72,91.68,111.3341,91.112,92.4696,DOWN,0
2019-10-14,92.45,92.88,111.2861,91.29,92.341,UP,1
2019-10-15,93.22,92.47,111.2433,91.938,92.2908,UP,1
2019-10-16,94.32,93.03,111.1976,92.746,92.2634,UP,1
2019-10-17,95.08,95.07,111.1458,93.758,92.261,DOWN,0
2019-10-18,94.97,93.18,111.1173,94.008,92.2202,UP,1
2019-10-21,96.47,96.17,111.0757,94.812,92.2752,UP,1
2019-10-22,98.6,96.81,111.0352,95.888,92.4086,DOWN,0
2019-10-23,97.13,98.28,110.9792,96.45,92.483,DOWN,0
2019-10-24,97.12,97.14,110.9175,96.858,92.6684,UP,1
2019-10-25,98.79,95.7,110.8771,97.622,92.9428,DOWN,0
2019-10-28,97.72,98.51,110.8386,97.872,93.1584,DOWN,0
2019-10-29,96.1,97.25,110.7857,97.372,93.3374,UP,1
2019-10-30,96.6,96.08,110.7379,97.266,93.533,DOWN,0
2019-10-31,96.06,95.72,110.69,97.054,93.7128,UP,1
2019-11-01,97.99,97.03,110.6406,96.894,93.9146,UP,1
2019-11-04,99.04,98.64,110.5779,97.158,94.2172,UP,1
2019-11-05,102.06,99.83,110.5416,98.35,94.5858,DOWN,0
2019-11-06,100.88,101.87,110.4946,99.206,94.895,UP,1
2019-11-07,115.67,114.44,110.5182,103.128,95.4536,DOWN,0
2019-11-08,113.77,115.56,110.5189,106.284,95.9692,UP,1
2019-11-11,114.01,112.7,110.5135,109.278,96.4826,DOWN,0
2019-11-12,111.36,114.0,110.4895,111.138,96.971,DOWN,0
2019-11-13,110.66,111.12,110.4581,113.094,97.3882,UP,1
2019-11-14,111.39,110.46,110.4343,112.238,97.7308,UP,1
2019-11-15,112.61,111.79,110.4185,112.006,98.0914,UP,1
2019-11-18,113.36,112.21,110.4125,111.876,98.4216,DOWN,0
2019-11-19,110.47,112.44,110.3441,111.698,98.657,DOWN,0
2019-11-20,106.91,109.42,110.2482,110.948,98.788,DOWN,0
2019-11-21,103.71,107.01,110.1393,109.412,98.8506,UP,1
2019-11-22,107.61,104.82,110.0522,108.412,98.9576,UP,1
2019-11-25,108.93,108.54,109.9688,107.526,99.0732,DOWN,0
2019-11-26,108.51,109.42,109.8781,107.134,99.2624,UP,1
2019-11-27,108.71,109.3,109.8054,107.494,99.4658,DOWN,0
2019-11-29,107.34,108.54,109.7282,108.22,99.6956,DOWN,0
2019-12-02,106.82,107.92,109.6368,108.062,99.9726,DOWN,0
2019-12-03,105.55,104.68,109.5373,107.386,100.229,UP,1
2019-12-04,108.69,105.77,109.4541,107.422,100.5508,UP,1
2019-12-05,112.06,109.46,109.3832,108.092,100.9116,DOWN,0
2019-12-06,111.67,113.01,109.306,108.958,101.2824,UP,1
2019-12-09,113.25,111.67,109.2365,110.244,101.6626,UP,1
2019-12-10,114.0,113.42,109.1739,111.934,102.0332,DOWN,0
2019-12-11,111.63,113.32,109.0959,112.522,102.435,UP,1
2019-12-12,115.75,111.96,109.0488,113.26,102.9604,UP,1
2019-12-13,116.92,115.89,108.9986,114.31,103.4594,UP,1
2019-12-16,117.71,117.55,108.96,115.202,103.9846,DOWN,0
2019-12-17,117.46,117.47,108.923,115.894,104.5026,UP,1
2019-12-18,118.98,117.92,108.8974,117.364,105.0826,DOWN,0
2019-12-19,117.53,119.03,108.8683,117.72,105.6276,UP,1
2019-12-20,118.43,118.07,108.8502,118.022,106.1958,DOWN,0
2019-12-23,117.79,118.49,108.8218,118.038,106.6772,UP,1
2019-12-24,118.34,118.05,108.7993,118.214,107.195,UP,1
2019-12-26,118.4,117.83,108.7829,118.098,107.6986,DOWN,0
2019-12-27,117.41,119.01,108.7623,118.074,108.1604,DOWN,0
2019-12-30,116.58,117.56,108.7413,117.704,108.5904,UP,1
2019-12-31,117.22,116.46,108.7063,117.59,109.0354,UP,1
2020-01-02,118.79,117.95,108.6762,117.68,109.4818,DOWN,0
2020-01-03,118.16,116.5,108.6533,117.632,109.873,UP,1
2020-01-06,119.81,116.66,108.6291,118.112,110.3266,UP,1
2020-01-07,120.33,119.94,108.6296,118.862,110.7908,DOWN,0
2020-01-08,120.0,120.8,108.6167,119.418,111.215,DOWN,0
2020-01-09,117.93,119.41,108.595,119.246,111.6192,UP,1
2020-01-10,117.96,117.77,108.5581,119.206,112.0564,UP,1
2020-01-13,119.85,118.0,108.5103,119.214,112.5214,DOWN,0
2020-01-14,119.49,120.38,108.4594,119.046,112.99,DOWN,0
2020-01-15,118.35,118.93,108.4062,118.716,113.3972,UP,1
2020-01-16,120.31,119.41,108.3713,119.192,113.8226,UP,1
2020-01-17,122.1,120.7,108.3452,120.02,114.2234,DOWN,0
2020-01-21,119.01,122.11,108.2984,119.852,114.586,DOWN,0
2020-01-22,117.27,118.77,108.2468,119.408,114.618,UP,1
2020-01-23,118.02,115.86,108.1999,119.342,114.703,DOWN,0
2020-01-24,116.23,118.1,108.1513,118.526,114.7474,DOWN,0
2020-01-27,112.96,113.32,108.0838,116.698,114.7794,DOWN,0
2020-01-28,112.66,114.02,108.0143,115.428,114.8194,UP,1
2020-01-29,113.19,113.65,107.9395,114.612,114.8554,UP,1
2020-01-30,116.25,111.98,107.8848,114.258,114.9282,DOWN,0
2020-01-31,113.5,116.41,107.8045,113.712,114.931,DOWN,0
2020-02-03,113.26,114.16,107.712,113.772,114.9868,UP,1
2020-02-04,123.68,124.01,107.6749,115.976,115.3222,DOWN,0
2020-02-05,122.51,124.89,107.6337,117.84,115.6982,DOWN,0
2020-02-06,121.42,123.55,107.5805,118.874,115.9744,DOWN,0
2020-02-07,120.56,120.24,107.5231,120.286,116.207,UP,1
2020-02-10,120.65,120.07,107.4777,121.764,116.4498,DOWN,0
2020-02-11,120.37,120.91,107.4236,121.102,116.683,UP,1
2020-02-12,123.69,121.44,107.3816,121.338,117.01,DOWN,0
2020-02-13,122.98,121.9,107.3386,121.65,117.3332,DOWN,0
2020-02-14,121.84,122.45,107.2993,121.906,117.659,DOWN,0
2020-02-18,120.61,121.08,107.2429,121.898,117.8974,DOWN,0
2020-02-19,119.8,120.94,107.1854,121.784,118.0522,UP,1
2020-02-20,121.86,119.47,107.1536,121.418,118.256,DOWN,0
2020-02-21,117.46,120.63,107.1214,120.314,118.3402,DOWN,0
2020-02-24,109.61,110.0,107.0475,117.868,118.2524,DOWN,0
2020-02-25,102.76,111.13,106.9329,114.298,118.075,DOWN,0
2020-02-26,101.58,103.61,106.8194,110.654,117.7916,UP,1
2020-02-27,101.61,98.64,106.7361,106.604,117.4854,UP,1
2020-02-28,105.51,98.04,106.6939,104.214,117.2414,UP,1
2020-03-02,107.61,105.71,106.6535,103.814,117.0444,DOWN,0
2020-03-03,106.43,107.95,106.6119,104.548,116.7934,UP,1
2020-03-04,110.54,108.09,106.6021,106.34,116.6536,DOWN,0
2020-03-05,108.19,107.26,106.5834,107.656,116.4488,DOWN,0
2020-03-06,105.77,105.19,106.5424,107.708,116.2084,DOWN,0
2020-03-09,94.99,99.0,106.4534,105.184,115.7414,UP,1
2020-03-10,98.91,99.28,106.4018,103.68,115.3516,DOWN,0
2020-03-11,90.67,96.09,106.3089,99.706,114.8168,DOWN,0
2020-03-12,79.67,84.82,106.1672,94.002,114.0786,UP,1
2020-03-13,83.67,82.6,106.0556,89.582,113.4076,DOWN,0
2020-03-16,71.6,70.28,105.8884,84.904,112.4638,UP,1
2020-03-17,73.51,72.12,105.7303,79.824,111.5708,UP,1
2020-03-18,73.59,69.95,105.562,76.408,110.6464,DOWN,0
2020-03-19,70.52,71.39,105.3558,74.578,109.6502,DOWN,0
2020-03-20,66.61,72.1,105.134,71.166,108.5824,DOWN,0
2020-03-23,65.4,65.91,104.9136,69.926,107.5318,UP,1
2020-03-24,69.47,68.96,104.7066,69.118,106.562,UP,1
2020-03-25,70.6,70.73,104.4913,68.52,105.577,UP,1
2020-03-26,74.32,71.07,104.2936,69.28,104.6736,DOWN,0
2020-03-27,67.99,71.41,104.0702,69.556,103.6664,UP,1
2020-03-30,71.26,67.75,103.8634,70.728,102.6854,DOWN,0
2020-03-31,66.83,70.42,103.6369,70.2,101.58,DOWN,0
2020-04-01,65.69,63.75,103.4038,69.218,100.5136,UP,1
2020-04-02,65.97,65.0,103.1668,67.548,99.4876,DOWN,0
2020-04-03,61.0,64.3,102.9085,66.15,98.3472,UP,1
2020-04-06,68.6,64.6,102.677,65.618,97.3946,UP,1
2020-04-07,73.79,73.16,102.457,67.01,96.6112,UP,1
2020-04-08,76.16,75.3,102.2531,69.104,95.8812,UP,1
2020-04-09,80.41,78.18,102.0868,71.992,95.2256,DOWN,0
2020-04-13,75.97,79.56,101.8898,74.986,94.42,UP,1
2020-04-14,76.5,77.58,101.7068,76.566,93.68,DOWN,0
2020-04-15,69.58,73.38,101.4868,75.724,92.8064,DOWN,0
2020-04-16,68.52,70.19,101.2611,74.196,91.7032,UP,1
2020-04-17,72.68,71.53,101.0731,72.65,90.7066,DOWN,0
2020-04-20,69.58,71.01,100.8686,71.372,89.6698,DOWN,0
2020-04-21,68.32,67.0,100.6552,69.736,88.625,DOWN,0
2020-04-22,67.03,69.64,100.4337,69.226,87.5526,UP,1
2020-04-23,68.95,67.31,100.2255,69.312,86.5242,DOWN,0
2020-04-24,68.3,69.43,100.0192,68.436,85.4164,UP,1
2020-04-27,74.82,70.08,99.8377,69.484,84.4532,UP,1
2020-04-28,78.45,78.86,99.6676,71.51,83.5854,UP,1
2020-04-29,80.97,81.04,99.5096,74.298,82.7926,DOWN,0
2020-04-30,73.78,78.81,99.3025,75.264,81.8722,DOWN,0
2020-05-01,73.09,71.86,99.114,76.222,80.8968,DOWN,0
2020-05-04,71.87,70.23,98.9264,75.632,79.985,UP,1
2020-05-05,72.32,72.95,98.7366,74.406,79.2392,DOWN,0
2020-05-06,71.13,72.93,98.5553,72.438,78.6066,DOWN,0
2020-05-07,70.23,70.95,98.362,71.728,77.9796,UP,1
2020-05-08,72.08,72.06,98.1737,71.526,77.389,DOWN,0
2020-05-11,69.41,71.14,97.9695,71.034,76.667,DOWN,0
2020-05-12,65.53,69.83,97.7468,69.676,75.8254,DOWN,0
2020-05-13,64.69,65.49,97.5139,68.388,74.9906,UP,1
2020-05-14,65.87,63.32,97.3076,67.516,74.0972,DOWN,0
2020-05-15,65.38,64.96,97.1133,66.176,73.241,UP,1
2020-05-18,69.93,68.57,96.9699,66.28,72.5242,DOWN,0
2020-05-19,69.26,69.82,96.8218,67.026,72.0096,UP,1
2020-05-20,71.4,70.69,96.7001,68.368,71.4594,UP,1
2020-05-21,74.57,71.21,96.5945,70.108,71.1374,DOWN,0
2020-05-22,72.84,75.21,96.4827,71.6,71.0008,UP,1
2020-05-26,81.37,75.9,96.4045,73.888,70.9548,DOWN,0
2020-05-27,80.88,82.79,96.3403,76.212,71.1404,DOWN,0
2020-05-28,79.98,80.88,96.2806,77.928,71.2698,DOWN,0
2020-05-29,75.51,78.84,96.1911,78.116,71.3082,UP,1
2020-06-01,76.71,75.1,96.1354,78.89,71.432,UP,1
2020-06-02,78.39,77.54,96.102,78.294,71.6676,UP,1
2020-06-03,84.68,80.35,96.0907,79.054,72.0532,UP,1
2020-06-04,84.92,84.09,96.0795,80.042,72.3622,UP,1
2020-06-05,89.57,89.16,96.0933,82.854,72.7416,UP,1
2020-06-08,90.26,92.0,96.1092,85.564,73.0604,DOWN,0
2020-06-09,85.48,88.35,96.0971,86.982,73.4102,DOWN,0
2020-06-10,80.69,85.0,96.081,86.184,73.5988,DOWN,0
2020-06-11,74.03,75.8,96.033,84.006,73.7428,UP,1
2020-06-12,74.77,76.81,95.9798,81.046,73.9244,DOWN,0
2020-06-15,73.74,71.02,95.9098,77.742,74.0798,UP,1
2020-06-16,76.42,78.02,95.8519,75.93,74.3882,DOWN,0
2020-06-17,74.48,76.35,95.7826,74.688,74.5058,DOWN,0
2020-06-18,73.94,73.6,95.7176,74.67,74.5088,DOWN,0
2020-06-19,71.39,75.46,95.6256,73.994,74.4134,UP,1
2020-06-22,73.34,71.51,95.521,73.914,74.272,UP,1
2020-06-23,73.46,74.71,95.4154,73.322,74.2218,DOWN,0
2020-06-24,70.65,71.87,95.2844,72.556,74.1048,DOWN,0
2020-06-25,70.32,69.94,95.1425,71.832,74.1196,DOWN,0
2020-06-26,67.7,70.04,94.9792,71.094,74.1032,UP,1
2020-06-29,72.57,68.74,94.8391,70.94,74.101,DOWN,0
2020-06-30,72.52,72.06,94.6904,70.752,74.1598,DOWN,0
2020-07-01,70.67,72.75,94.528,70.756,74.2068,UP,1
2020-07-02,70.75,72.67,94.3865,70.842,74.2812,UP,1
2020-07-06,71.39,72.45,94.2508,71.58,74.33,DOWN,0
2020-07-07,68.9,70.23,94.116,70.846,74.342,UP,1
2020-07-08,69.55,68.72,93.9989,70.252,74.2366,DOWN,0
2020-07-09,67.47,69.18,93.8726,69.612,74.017,UP,1
2020-07-10,68.98,67.0,93.7545,69.258,73.7772,UP,1
2020-07-13,69.68,68.86,93.6328,68.916,73.6952,UP,1
2020-07-14,69.96,69.0,93.517,69.128,73.6326,UP,1
2020-07-15,74.19,72.35,93.4167,70.056,73.679,UP,1
2020-07-16,74.6,73.18,93.3124,71.482,73.7246,DOWN,0
2020-07-17,73.31,74.99,93.2212,72.348,73.7682,DOWN,0
2020-07-20,71.3,72.28,93.1303,72.672,73.7896,UP,1
2020-07-21,71.56,72.0,93.0283,72.992,73.7792,DOWN,0
2020-07-22,71.36,71.0,92.9278,72.426,73.8182,UP,1
2020-07-23,71.65,70.86,92.8283,71.836,73.9406,DOWN,0
2020-07-24,71.45,72.0,92.7356,71.464,74.0758,UP,1
2020-07-27,71.61,71.05,92.6423,71.526,74.1906,DOWN,0
2020-07-28,71.4,71.36,92.5492,71.494,74.311,UP,1
2020-07-29,72.73,71.18,92.4442,71.768,74.367,DOWN,0
2020-07-30,71.08,71.23,92.3374,71.654,74.4034,UP,1
2020-07-31,71.3,70.85,92.2278,71.624,74.4014,DOWN,0
2020-08-03,69.72,71.3,92.1048,71.246,74.3044,DOWN,0
2020-08-04,66.68,65.43,91.9628,70.302,74.1812,UP,1
2020-08-05,68.51,67.28,91.8305,69.458,73.924,DOWN,0
2020-08-06,64.89,68.35,91.6726,68.22,73.6042,UP,1
2020-08-07,65.96,65.05,91.5094,67.152,73.3238,UP,1
2020-08-10,68.68,66.7,91.3671,66.944,73.1872,UP,1
2020-08-11,70.21,70.47,91.2326,67.65,73.0572,DOWN,0
2020-08-12,69.81,71.1,91.0877,67.91,72.8856,UP,1
2020-08-13,70.13,69.99,90.9497,68.958,72.5946,UP,1
2020-08-14,70.66,69.44,90.8225,69.898,72.3094,UP,1
2020-08-17,70.9,70.54,90.694,70.342,71.936,DOWN,0
2020-08-18,68.5,70.7,90.5562,70.0,71.5008,DOWN,0
2020-08-19,67.55,67.82,90.404,69.548,71.1422,DOWN,0
2020-08-20,67.27,67.24,90.2452,68.976,70.8738,DOWN,0
2020-08-21,67.05,67.44,90.0701,68.254,70.7342,UP,1
2020-08-24,70.25,67.2,89.917,68.124,70.6438,DOWN,0
2020-08-25,69.12,70.87,89.6842,68.248,70.5514,DOWN,0
2020-08-26,67.65,69.12,89.4536,68.268,70.376,UP,1
2020-08-27,68.24,68.1,89.2248,68.462,70.2512,UP,1
2020-08-28,71.19,68.63,89.0239,69.29,70.1962,DOWN,0
2020-08-31,68.83,70.79,88.8148,69.006,70.145,UP,1
2020-09-01,69.17,68.31,88.6037,69.016,70.0616,UP,1
2020-09-02,71.59,69.99,88.3986,69.804,70.0242,UP,1
2020-09-03,74.15,72.36,88.2025,70.986,70.0942,DOWN,0
2020-09-04,74.05,74.51,88.0204,71.558,70.1688,UP,1
2020-09-08,75.06,73.22,87.8612,72.804,70.316,DOWN,0
2020-09-09,73.51,74.55,87.7102,73.672,70.3348,UP,1
2020-09-10,75.51,74.09,87.5497,74.456,70.3946,UP,1
2020-09-11,76.16,76.07,87.3858,74.858,70.5044,UP,1
2020-09-14,80.59,76.87,87.2462,76.166,70.7012,UP,1
2020-09-15,80.62,80.22,87.1058,77.278,70.8858,UP,1
2020-09-16,81.27,81.5,86.9754,78.83,71.1332,DOWN,0
2020-09-17,78.76,80.37,86.8351,79.48,71.3174,DOWN,0
2020-09-18,75.83,77.69,86.6865,79.414,71.4846,DOWN,0
2020-09-21,71.17,73.83,86.4989,77.53,71.5284,UP,1
2020-09-22,75.04,72.0,86.3138,76.414,71.6356,DOWN,0
2020-09-23,72.01,76.41,86.1155,74.562,71.6766,DOWN,0
2020-09-24,71.66,71.91,85.9076,73.142,71.626,DOWN,0
2020-09-25,71.07,71.62,85.6929,72.19,71.5554,DOWN,0
2020-09-28,70.44,72.59,85.487,72.044,71.498,DOWN,0
2020-09-29,67.34,70.06,85.2449,70.504,71.4188,UP,1
2020-09-30,67.97,67.65,85.0002,69.696,71.347,UP,1
2020-10-01,69.12,68.75,84.7572,69.188,71.3022,UP,1
2020-10-02,69.93,67.0,84.5196,68.96,71.2678,UP,1
2020-10-05,71.8,70.88,84.2837,69.232,71.2748,DOWN,0
2020-10-06,69.28,72.86,84.0424,69.62,71.2282,UP,1
2020-10-07,71.78,70.0,83.8092,70.382,71.2358,UP,1
2020-10-08,74.33,72.53,83.5919,71.424,71.2678,DOWN,0
2020-10-09,73.89,75.0,83.3696,72.216,71.324,DOWN,0
2020-10-12,73.64,72.96,83.1458,72.584,71.3708,DOWN,0
2020-10-13,72.25,73.21,82.92,73.178,71.4214,UP,1
2020-10-14,72.97,72.26,82.702,73.416,71.5472,UP,1
2020-10-15,75.75,71.85,82.4946,73.7,71.692,DOWN,0
2020-10-16,74.79,76.0,82.2746,73.88,71.89,DOWN,0
2020-10-19,74.36,74.99,82.0556,74.024,72.058,DOWN,0
