ticker,CZR US Equity,CZR US Equity,CZR US Equity,CZR US Equity,CZR US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2021-08-31,101.63,102.48,101.136,94.154,89.0246,UP,1
2021-09-01,101.89,102.6,101.974,94.1056,89.2272,UP,1
2021-09-02,103.5,102.62,102.676,94.1112,89.4287,UP,1
2021-09-03,103.56,102.58,102.54,94.0878,89.6279,UP,1
2021-09-07,107.08,104.0,103.532,94.1808,89.8443,DOWN,0
2021-09-08,105.89,106.8,104.384,94.2878,90.0451,UP,1
2021-09-09,106.59,107.45,105.324,94.402,90.258,DOWN,0
2021-09-10,104.19,106.98,105.462,94.4108,90.4444,UP,1
2021-09-13,104.34,105.55,105.618,94.4396,90.6156,DOWN,0
2021-09-14,103.07,102.6152,104.816,94.4528,90.7841,UP,1
2021-09-15,107.33,103.58,105.104,94.6304,90.9703,UP,1
2021-09-16,108.57,107.52,105.5,94.8908,91.1725,DOWN,0
2021-09-17,106.07,108.98,105.876,95.121,91.3637,DOWN,0
2021-09-20,104.75,103.24,105.958,95.2788,91.5449,UP,1
2021-09-21,105.04,105.45,106.352,95.4126,91.7145,UP,1
2021-09-22,109.91,105.73,106.868,95.6754,91.8948,UP,1
2021-09-23,111.62,110.51,107.478,96.0174,92.0786,UP,1
2021-09-24,112.35,110.92,108.734,96.375,92.264,UP,1
2021-09-27,116.35,112.62,111.054,96.904,92.4869,DOWN,0
2021-09-28,115.48,115.32,113.142,97.4582,92.7086,DOWN,0
2021-09-29,113.4,116.21,113.84,97.9002,92.9261,DOWN,0
2021-09-30,112.28,113.59,113.972,98.266,93.1285,UP,1
2021-10-01,119.49,114.84,115.4,98.8054,93.3497,DOWN,0
2021-10-04,118.11,119.16,115.752,99.3614,93.5611,DOWN,0
2021-10-05,114.76,118.72,115.608,99.7916,93.7496,DOWN,0
2021-10-06,114.34,113.01,115.796,100.2282,93.9441,UP,1
2021-10-07,116.15,115.0,116.57,100.7038,94.1557,DOWN,0
2021-10-08,113.96,116.5,115.464,101.1858,94.3539,UP,1
2021-10-11,114.77,114.44,114.796,101.734,94.5444,UP,1
2021-10-12,117.06,115.18,115.256,102.3452,94.7505,DOWN,0
2021-10-13,114.96,116.26,115.38,102.9088,94.9571,DOWN,0
2021-10-14,114.52,115.83,115.054,103.4994,95.1628,DOWN,0
2021-10-15,110.71,116.08,114.404,103.9036,95.3479,UP,1
2021-10-18,113.0,110.39,114.05,104.3536,95.5416,UP,1
2021-10-19,113.93,114.0892,113.424,104.8154,95.7532,DOWN,0
2021-10-20,113.53,113.47,113.138,105.2746,95.947,DOWN,0
2021-10-21,113.31,112.33,112.896,105.6818,96.1324,DOWN,0
2021-10-22,112.05,113.19,113.164,106.0476,96.3023,DOWN,0
2021-10-25,111.94,111.5,112.952,106.466,96.468,UP,1
2021-10-26,112.78,113.16,112.722,106.9736,96.6405,DOWN,0
2021-10-27,110.76,112.01,112.168,107.5066,96.7989,UP,1
2021-10-28,110.89,110.95,111.684,108.0242,96.9708,DOWN,0
2021-10-29,109.46,110.39,111.166,108.564,97.1273,UP,1
2021-11-01,112.06,109.79,111.19,109.0924,97.2876,DOWN,0
2021-11-02,111.74,111.185,110.982,109.5416,97.4429,DOWN,0
2021-11-03,110.69,109.47,110.968,109.8782,97.5961,DOWN,0
2021-11-04,103.12,111.56,109.414,109.9866,97.7081,UP,1
2021-11-05,106.48,106.58,108.818,110.1164,97.8429,DOWN,0
2021-11-08,105.3,107.51,107.466,110.1376,97.9774,DOWN,0
2021-11-09,103.07,105.4,105.732,110.1566,98.1209,DOWN,0
2021-11-10,99.98,102.84,103.59,110.1236,98.2865,UP,1
2021-11-11,101.89,100.55,103.344,110.1236,98.4272,UP,1
2021-11-12,106.0,104.05,103.248,110.1736,98.6053,DOWN,0
2021-11-15,103.23,106.45,102.834,110.167,98.7674,DOWN,0
2021-11-16,103.19,103.21,102.858,110.0892,98.9034,DOWN,0
2021-11-17,100.7,101.995,103.002,109.9854,99.0231,DOWN,0
2021-11-18,96.09,100.42,101.842,109.7754,99.1062,DOWN,0
2021-11-19,95.4,94.85,99.722,109.5996,99.1688,DOWN,0
2021-11-22,94.37,95.52,97.95,109.4002,99.2264,DOWN,0
2021-11-23,93.94,95.15,96.1,109.2176,99.2882,DOWN,0
2021-11-24,93.94,93.09,94.748,108.9498,99.3599,DOWN,0
2021-11-26,91.2,88.2186,93.77,108.6024,99.4235,UP,1
2021-11-29,93.48,92.2,93.386,108.3506,99.4897,DOWN,0
2021-11-30,90.07,92.1,92.526,108.057,99.5484,DOWN,0
2021-12-01,83.07,91.97,90.352,107.6176,99.5707,UP,1
2021-12-02,90.03,84.41,89.57,107.22,99.6245,DOWN,0
2021-12-03,86.59,90.01,88.648,106.7194,99.6416,UP,1
2021-12-06,92.04,87.26,88.36,106.3132,99.6783,DOWN,0
2021-12-07,90.38,95.35,88.422,105.7938,99.7013,UP,1
2021-12-08,93.25,92.05,90.458,105.3492,99.7185,DOWN,0
2021-12-09,90.81,91.88,90.614,104.8974,99.7469,DOWN,0
2021-12-10,88.98,91.75,91.092,104.4314,99.7246,DOWN,0
2021-12-13,85.22,87.89,89.728,103.746,99.6804,UP,1
2021-12-14,86.16,83.88,88.884,103.107,99.6463,UP,1
2021-12-15,87.16,85.78,87.666,102.555,99.6043,DOWN,0
2021-12-16,85.88,88.21,86.68,101.9858,99.5796,UP,1
2021-12-17,87.91,84.5,86.466,101.421,99.5526,DOWN,0
2021-12-20,86.3,85.57,86.682,100.8678,99.5087,UP,1
2021-12-21,93.85,87.5,88.22,100.4494,99.5091,DOWN,0
2021-12-22,93.42,93.33,89.472,99.9766,99.4842,UP,1
2021-12-23,94.76,94.86,91.248,99.5726,99.4543,DOWN,0
2021-12-27,94.15,94.03,92.496,99.1652,99.4219,DOWN,0
2021-12-28,92.78,93.42,93.792,98.8066,99.3798,DOWN,0
2021-12-29,92.38,92.04,93.498,98.3942,99.3627,UP,1
2021-12-30,92.99,92.37,93.412,97.9754,99.3475,UP,1
2021-12-31,93.53,92.96,93.166,97.5754,99.3621,DOWN,0
2022-01-03,93.47,93.49,93.03,97.1786,99.3829,DOWN,0
2022-01-04,89.95,95.02,92.464,96.7366,99.3903,DOWN,0
2022-01-05,84.15,90.24,90.818,96.1808,99.3881,UP,1
2022-01-06,86.6,84.18,89.54,95.6572,99.4066,UP,1
2022-01-07,89.66,86.66,88.766,95.2352,99.4202,DOWN,0
2022-01-10,88.3,89.36,87.732,94.7834,99.424,UP,1
2022-01-11,89.98,88.38,87.738,94.3938,99.4617,DOWN,0
2022-01-12,87.95,91.0,88.498,93.9116,99.4658,DOWN,0
2022-01-13,84.76,87.94,88.13,93.372,99.4524,DOWN,0
2022-01-14,82.84,84.4,86.766,92.815,99.4219,DOWN,0
2022-01-18,79.16,82.78,84.938,92.3358,99.3668,DOWN,0
2022-01-19,77.8,79.78,82.502,91.7622,99.2933,DOWN,0
2022-01-20,76.98,77.8,80.308,91.1958,99.2152,DOWN,0
2022-01-21,72.17,76.33,77.79,90.5778,99.0953,UP,1
2022-01-24,75.96,70.29,76.414,90.0974,98.9935,UP,1
2022-01-25,77.29,74.0,76.04,89.6054,98.9083,DOWN,0
2022-01-26,75.35,78.69,75.55,88.9924,98.8064,DOWN,0
2022-01-27,70.4,76.26,74.234,88.3358,98.692,UP,1
2022-01-28,72.97,70.59,74.394,87.7314,98.5911,UP,1
2022-01-31,76.14,72.63,74.43,87.2402,98.5036,UP,1
2022-02-01,80.8,76.18,75.132,86.9344,98.4638,DOWN,0
2022-02-02,77.5,80.77,75.562,86.5764,98.4019,DOWN,0
2022-02-03,76.36,76.42,76.754,86.2162,98.3123,UP,1
2022-02-04,78.83,76.01,77.926,85.914,98.2359,UP,1
2022-02-07,80.75,79.91,78.848,85.6502,98.1609,UP,1
2022-02-08,82.36,81.3,79.16,85.4734,98.0878,UP,1
2022-02-09,86.87,83.7296,81.034,85.3412,98.0133,DOWN,0
2022-02-10,86.49,85.55,83.06,85.2696,97.9328,DOWN,0
2022-02-11,83.74,86.44,84.042,85.283,97.8541,DOWN,0
2022-02-14,81.23,83.18,84.138,85.107,97.7711,UP,1
2022-02-15,84.18,83.51,84.502,85.0588,97.7074,UP,1
2022-02-16,85.42,83.53,84.212,84.9264,97.6569,DOWN,0
2022-02-17,81.92,84.5,83.298,84.7572,97.5516,DOWN,0
2022-02-18,79.28,80.32,82.406,84.4778,97.4369,DOWN,0
2022-02-22,76.57,77.7,81.474,84.193,97.291,UP,1
2022-02-23,78.68,81.0,80.374,83.987,97.161,UP,1
2022-02-24,84.65,74.97,80.22,83.9756,97.0804,UP,1
2022-02-25,84.69,84.75,80.774,83.9462,97.0418,DOWN,0
2022-02-28,84.19,84.095,81.756,83.8868,96.9909,DOWN,0
2022-03-01,82.98,83.4,83.038,83.8288,96.9127,UP,1
2022-03-02,86.16,83.49,84.534,83.7938,96.8417,DOWN,0
2022-03-03,83.21,86.52,84.246,83.732,96.757,DOWN,0
2022-03-04,78.8,82.39,83.068,83.431,96.6685,DOWN,0
2022-03-07,69.64,78.8,80.158,82.9554,96.5137,UP,1
2022-03-08,70.24,69.54,77.61,82.465,96.3639,UP,1
2022-03-09,77.59,74.26,75.896,82.1338,96.2264,DOWN,0
2022-03-10,77.46,75.71,74.746,81.8274,96.0784,DOWN,0
2022-03-11,74.81,78.44,73.948,81.476,95.9195,DOWN,0
2022-03-14,71.97,74.69,74.414,81.0556,95.7397,UP,1
2022-03-15,74.97,72.42,75.36,80.6844,95.5773,UP,1
2022-03-16,79.34,76.9365,75.71,80.4018,95.4262,UP,1
2022-03-17,79.59,78.21,76.136,80.1946,95.2757,UP,1
2022-03-18,80.83,79.25,77.34,80.1282,95.132,DOWN,0
2022-03-21,78.49,79.78,78.644,79.966,94.9712,UP,1
2022-03-22,80.07,78.86,79.664,79.7742,94.8186,DOWN,0
2022-03-23,77.0,79.32,79.196,79.5482,94.6451,UP,1
2022-03-24,78.99,77.1,79.076,79.3284,94.4859,DOWN,0
2022-03-25,77.4,79.15,78.39,79.1174,94.3159,DOWN,0
2022-03-28,76.88,77.6,78.068,78.9598,94.1487,UP,1
2022-03-29,81.23,78.58,78.3,78.9276,94.0218,DOWN,0
2022-03-30,77.53,80.485,78.406,78.895,93.8769,DOWN,0
2022-03-31,77.36,77.23,78.08,78.8862,93.7283,DOWN,0
2022-04-01,76.65,78.13,77.93,78.8796,93.5924,UP,1
2022-04-04,80.69,77.3,78.692,79.05,93.4955,DOWN,0
2022-04-05,77.16,80.14,77.878,79.074,93.3622,DOWN,0
2022-04-06,72.01,75.55,76.774,78.9684,93.2007,DOWN,0
2022-04-07,70.56,71.52,75.414,78.8726,93.0374,DOWN,0
2022-04-08,68.98,69.96,73.88,78.8442,92.8587,DOWN,0
2022-04-11,68.58,68.24,71.458,78.7564,92.6894,DOWN,0
2022-04-12,67.02,69.55,69.43,78.574,92.5218,UP,1
2022-04-13,70.01,67.45,69.03,78.3582,92.3675,DOWN,0
2022-04-14,68.88,69.96,68.694,78.1858,92.1931,DOWN,0
2022-04-18,68.37,68.16,68.572,78.026,92.0205,UP,1
2022-04-19,71.75,68.39,69.206,77.8844,91.8672,DOWN,0
2022-04-20,71.7,72.0,70.142,77.7034,91.7334,DOWN,0
2022-04-21,68.11,73.43,69.762,77.4184,91.5962,DOWN,0
2022-04-22,66.6,67.75,69.306,77.013,91.4564,UP,1
2022-04-25,68.5,65.65,69.332,76.6532,91.3146,DOWN,0
2022-04-26,64.83,67.43,67.948,76.275,91.147,DOWN,0
2022-04-27,64.15,64.61,66.438,75.9334,90.9839,UP,1
2022-04-28,67.39,64.475,66.294,75.5976,90.8483,DOWN,0
2022-04-29,66.28,67.35,66.23,75.2148,90.7073,UP,1
2022-05-02,68.35,66.26,66.2,74.9434,90.5996,DOWN,0
2022-05-03,67.65,68.64,66.764,74.7108,90.499,DOWN,0
2022-05-04,66.39,69.4,67.212,74.5072,90.3744,DOWN,0
2022-05-05,62.95,65.78,66.324,74.1926,90.2192,DOWN,0
2022-05-06,59.95,62.3,65.058,73.6986,90.0564,DOWN,0
2022-05-09,52.95,58.5,61.978,73.0638,89.8696,DOWN,0
2022-05-10,50.77,54.01,58.602,72.3954,89.6572,DOWN,0
2022-05-11,48.36,51.36,54.996,71.703,89.4364,UP,1
2022-05-12,49.83,47.9,52.372,70.9764,89.2237,UP,1
2022-05-13,54.99,51.22,51.38,70.412,89.0494,DOWN,0
2022-05-16,51.99,54.14,51.188,69.8758,88.8725,DOWN,0
2022-05-17,51.4,53.35,51.314,69.511,88.697,DOWN,0
2022-05-18,47.95,50.7,51.232,69.0652,88.5029,UP,1
2022-05-19,48.63,47.24,50.992,68.486,88.3211,UP,1
2022-05-20,50.11,49.4,50.016,67.939,88.1191,DOWN,0
2022-05-23,48.25,50.37,49.268,67.4078,87.9079,DOWN,0
2022-05-24,43.14,47.58,47.616,66.8312,87.6694,UP,1
2022-05-25,46.4,42.91,47.306,66.2598,87.4485,UP,1
2022-05-26,51.02,47.31,47.784,65.6934,87.2389,UP,1
2022-05-27,51.6,51.45,48.082,65.1336,87.0281,DOWN,0
2022-05-31,50.17,51.21,48.466,64.5204,86.8238,DOWN,0
2022-06-01,49.56,50.49,49.75,63.9418,86.6346,UP,1
2022-06-02,51.87,49.33,50.844,63.3778,86.4734,DOWN,0
2022-06-03,50.6,50.49,50.76,62.8498,86.3014,UP,1
2022-06-06,52.34,51.5,50.908,62.3168,86.1507,UP,1
2022-06-07,52.37,51.21,51.348,61.8162,85.9844,DOWN,0
2022-06-08,52.15,52.0,51.866,61.3216,85.7987,DOWN,0
2022-06-09,50.16,51.16,51.524,60.7002,85.5802,DOWN,0
2022-06-10,45.5,48.73,50.504,60.0596,85.3192,DOWN,0
2022-06-13,39.64,42.76,47.964,59.3052,85.0175,DOWN,0
2022-06-14,39.39,40.0,45.368,58.56,84.6932,UP,1
2022-06-15,41.39,39.97,43.216,57.774,84.3896,DOWN,0
2022-06-16,37.67,40.2,40.718,56.9842,84.0698,UP,1
2022-06-17,39.65,38.455,39.548,56.337,83.7586,UP,1
2022-06-21,40.11,41.05,39.642,55.728,83.4416,DOWN,0
2022-06-22,39.96,39.11,39.756,55.1476,83.1236,DOWN,0
2022-06-23,39.52,40.28,39.382,54.5664,82.7858,UP,1
2022-06-24,44.47,40.06,40.742,54.1154,82.4787,DOWN,0
2022-06-27,44.05,44.45,41.622,53.5962,82.166,DOWN,0
2022-06-28,42.97,45.43,42.194,53.078,81.8599,DOWN,0
2022-06-29,40.27,42.53,42.256,52.516,81.5396,DOWN,0
2022-06-30,38.3,39.3,42.012,51.847,81.2157,UP,1
2022-07-01,38.53,38.3,40.824,51.1836,80.8717,UP,1
2022-07-05,42.26,37.51,40.466,50.6666,80.5402,DOWN,0
2022-07-06,40.32,42.09,39.936,50.141,80.2114,UP,1
2022-07-07,41.53,41.19,40.188,49.6016,79.8953,DOWN,0
2022-07-08,39.59,41.01,40.446,49.0968,79.5681,DOWN,0
2022-07-11,38.21,38.855,40.382,48.578,79.2096,UP,1
2022-07-12,38.72,38.11,39.674,48.0046,78.8451,DOWN,0
2022-07-13,38.14,37.12,39.238,47.4418,78.474,DOWN,0
2022-07-14,35.39,37.11,38.01,46.7826,78.0692,UP,1
2022-07-15,37.65,35.93,37.622,46.1826,77.6801,UP,1
2022-07-18,38.6,38.2,37.7,45.6268,77.3061,UP,1
2022-07-19,41.79,39.57,38.314,45.2036,76.9536,UP,1
2022-07-20,44.25,40.45,39.536,44.8896,76.5774,DOWN,0
2022-07-21,44.08,43.8,41.274,44.7122,76.2073,DOWN,0
2022-07-22,42.65,44.4,42.274,44.5498,75.8467,DOWN,0
2022-07-25,42.18,42.67,42.99,44.4262,75.4859,DOWN,0
2022-07-26,40.3,41.5,42.692,44.2356,75.1067,UP,1
2022-07-27,43.87,41.89,42.616,44.0132,74.7562,UP,1
2022-07-28,44.89,43.93,42.778,43.8712,74.4068,UP,1
2022-07-29,45.69,44.43,43.386,43.757,74.05,UP,1
2022-08-01,46.04,45.19,44.158,43.7188,73.7054,UP,1
2022-08-02,49.17,45.6,45.932,43.7296,73.3786,UP,1
2022-08-03,49.26,48.7,47.01,43.7126,73.0714,DOWN,0
2022-08-04,48.18,49.68,47.668,43.7112,72.7473,DOWN,0
2022-08-05,47.67,46.94,48.064,43.8018,72.416,UP,1
2022-08-08,49.03,48.41,48.662,43.8544,72.0935,DOWN,0
2022-08-09,46.1,48.5,48.048,43.756,71.7574,UP,1
2022-08-10,48.4,48.5,47.876,43.692,71.4392,UP,1
2022-08-11,49.33,49.61,48.106,43.6752,71.1261,UP,1
2022-08-12,51.37,49.93,48.846,43.7114,70.8191,UP,1
2022-08-15,51.41,50.86,49.322,43.7022,70.5223,UP,1
2022-08-16,52.05,51.01,50.512,43.7312,70.2281,DOWN,0
2022-08-17,49.19,50.65,50.67,43.6682,69.9268,DOWN,0
2022-08-18,49.16,49.27,50.636,43.604,69.6123,DOWN,0
2022-08-19,46.71,48.03,49.704,43.4952,69.2871,DOWN,0
2022-08-22,44.64,45.29,48.35,43.3848,68.9569,UP,1
2022-08-23,45.67,45.16,47.074,43.3882,68.6696,UP,1
2022-08-24,45.99,45.29,46.434,43.5152,68.3672,UP,1
2022-08-25,46.85,46.38,45.972,43.6644,68.0749,DOWN,0
2022-08-26,44.31,46.88,45.492,43.7228,67.7811,DOWN,0
2022-08-29,44.14,43.485,45.392,43.8522,67.5019,DOWN,0
2022-08-30,43.21,44.76,44.9,43.9234,67.2085,DOWN,0
2022-08-31,43.12,43.85,44.326,43.9836,66.8941,DOWN,0
2022-09-01,42.5,42.06,43.456,44.0344,66.5905,UP,1
2022-09-02,42.6,43.08,43.114,44.096,66.2875,UP,1
2022-09-06,43.6,43.28,43.006,44.0786,66.002,UP,1
2022-09-07,45.27,43.61,43.418,44.103,65.7479,UP,1
2022-09-08,46.18,44.51,44.03,44.1672,65.5018,UP,1
2022-09-09,48.33,46.8,45.196,44.3284,65.2716,UP,1
2022-09-12,49.88,48.97,46.652,44.56,65.0513,DOWN,0
2022-09-13,45.58,46.95,47.048,44.701,64.8095,UP,1
2022-09-14,46.26,45.47,47.246,44.781,64.5848,UP,1
2022-09-15,46.65,46.04,47.34,44.9076,64.3507,DOWN,0
2022-09-16,45.08,45.31,46.69,44.9786,64.1257,UP,1
2022-09-19,46.43,44.41,46.0,45.1154,63.9425,DOWN,0
2022-09-20,45.17,45.7404,45.918,45.2546,63.7182,DOWN,0
2022-09-21,41.54,45.17,44.974,45.311,63.493,DOWN,0
2022-09-22,37.62,41.3,43.168,45.3006,63.2209,DOWN,0
2022-09-23,35.37,36.88,41.226,45.3002,62.9458,DOWN,0
2022-09-26,33.77,35.43,38.694,45.2226,62.6484,DOWN,0
2022-09-27,32.94,34.54,36.248,45.1094,62.3591,UP,1
2022-09-28,34.5,32.92,34.84,44.9636,62.0867,DOWN,0
2022-09-29,32.42,33.77,33.8,44.727,61.8227,DOWN,0
2022-09-30,32.26,31.79,33.178,44.4906,61.5532,UP,1
2022-10-03,34.15,32.28,33.254,44.3206,61.2881,UP,1
2022-10-04,38.05,35.725,34.276,44.238,61.049,UP,1
2022-10-05,38.52,36.9,35.08,44.2024,60.802,UP,1
2022-10-06,38.62,38.54,36.32,44.0974,60.5636,DOWN,0
2022-10-07,37.28,37.44,37.324,43.9452,60.2808,DOWN,0
2022-10-10,35.38,37.33,37.57,43.739,59.9906,DOWN,0
2022-10-11,35.19,35.34,36.998,43.522,59.6927,UP,1
2022-10-12,36.11,35.09,36.516,43.2608,59.4025,UP,1
2022-10-13,36.35,34.35,36.062,43.0026,59.1204,DOWN,0
2022-10-14,35.33,36.86,35.672,42.7456,58.8351,UP,1
2022-10-17,37.65,36.81,36.126,42.5452,58.5584,UP,1
2022-10-18,38.86,39.54,36.86,42.3418,58.2851,DOWN,0
2022-10-19,37.31,38.01,37.1,42.166,58.0043,UP,1
2022-10-20,37.41,37.31,37.312,41.9462,57.7416,UP,1
2022-10-21,39.61,37.08,38.168,41.7518,57.5189,UP,1
2022-10-24,41.42,39.53,38.922,41.5528,57.293,UP,1
2022-10-25,42.49,41.41,39.648,41.3744,57.0571,UP,1
2022-10-26,42.53,42.21,40.692,41.184,56.8283,DOWN,0
2022-10-27,41.51,43.13,41.512,41.0304,56.5859,UP,1
2022-10-28,44.1,41.33,42.41,40.9292,56.3667,DOWN,0
2022-10-31,43.73,44.56,42.872,40.8696,56.1615,UP,1
2022-11-01,44.39,45.25,43.252,40.8646,55.9693,DOWN,0
2022-11-02,44.08,47.28,43.562,40.8328,55.7939,DOWN,0
2022-11-03,43.02,43.53,43.864,40.7734,55.62,DOWN,0
2022-11-04,42.64,44.36,43.572,40.6892,55.4483,UP,1
2022-11-07,44.07,42.91,43.64,40.6844,55.3078,UP,1
2022-11-08,44.65,44.79,43.692,40.6946,55.1512,DOWN,0
2022-11-09,42.96,43.56,43.468,40.6896,54.9796,UP,1
2022-11-10,50.62,46.24,44.988,40.8396,54.8559,UP,1
2022-11-11,52.12,51.25,46.884,41.032,54.7645,DOWN,0
2022-11-14,51.51,51.4,48.372,41.2102,54.6572,UP,1
2022-11-15,54.3,53.09,50.302,41.4242,54.548,DOWN,0
2022-11-16,50.73,53.27,51.856,41.5334,54.3977,DOWN,0
2022-11-17,49.76,48.97,51.684,41.605,54.259,UP,1
2022-11-18,49.98,51.22,51.256,41.638,54.1271,DOWN,0
2022-11-21,48.57,48.81,50.668,41.6118,53.9758,UP,1
2022-11-22,49.18,48.71,49.644,41.6838,53.8179,DOWN,0
2022-11-23,49.15,49.0,49.328,41.7416,53.6519,UP,1
2022-11-25,49.68,48.7,49.312,41.8022,53.4659,DOWN,0
2022-11-28,48.7,49.23,49.056,41.8746,53.277,UP,1
2022-11-29,48.87,48.93,49.116,41.9234,53.1026,UP,1
2022-11-30,50.81,48.9,49.442,42.0362,52.9506,X,X
