ticker,EQIX US Equity,EQIX US Equity,EQIX US Equity,EQIX US Equity,EQIX US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2004-04-22,31.5,30.55,30.194,31.2948,24.4374,UP,1
2004-04-23,32.6,31.01,30.614,31.3266,24.5499,DOWN,0
2004-04-26,32.25,32.79,31.066,31.3616,24.6612,DOWN,0
2004-04-27,31.52,32.26,31.65,31.392,24.7673,DOWN,0
2004-04-28,30.02,31.87,31.578,31.3922,24.8659,UP,1
2004-04-29,30.35,30.46,31.348,31.4002,24.965,DOWN,0
2004-04-30,29.19,30.49,30.666,31.4066,25.0469,UP,1
2004-05-03,31.3,29.34,30.476,31.4712,25.1387,DOWN,0
2004-05-04,30.0,31.48,30.172,31.5414,25.2243,UP,1
2004-05-05,30.14,30.36,30.196,31.608,25.3122,DOWN,0
2004-05-06,30.13,30.06,30.152,31.6578,25.3949,DOWN,0
2004-05-07,30.11,30.09,30.336,31.7054,25.4579,DOWN,0
2004-05-10,28.45,30.0,29.766,31.7046,25.5038,UP,1
2004-05-11,29.1,28.61,29.586,31.7016,25.5543,DOWN,0
2004-05-12,29.04,28.74,29.366,31.7054,25.5996,UP,1
2004-05-13,29.33,28.48,29.206,31.718,25.6525,DOWN,0
2004-05-14,28.3,29.22,28.844,31.682,25.697,DOWN,0
2004-05-17,27.86,28.0,28.726,31.5882,25.7411,UP,1
2004-05-18,28.13,27.86,28.532,31.5096,25.8087,UP,1
2004-05-19,28.62,28.04,28.448,31.4422,25.8673,UP,1
2004-05-20,28.93,28.5,28.368,31.3858,25.9324,UP,1
2004-05-21,29.41,29.25,28.59,31.3416,26.0045,UP,1
2004-05-24,30.25,29.6,29.068,31.2826,26.0898,UP,1
2004-05-25,32.08,30.34,29.858,31.2954,26.1858,UP,1
2004-05-26,32.09,31.99,30.552,31.3412,26.2735,DOWN,0
2004-05-27,31.52,32.01,31.07,31.352,26.3613,UP,1
2004-05-28,31.55,31.39,31.498,31.3634,26.4504,UP,1
2004-06-01,32.25,31.66,31.898,31.3884,26.5442,DOWN,0
2004-06-02,31.27,32.57,31.736,31.392,26.63,DOWN,0
2004-06-03,30.74,31.44,31.466,31.3864,26.7043,UP,1
2004-06-04,31.81,31.34,31.524,31.3882,26.7845,UP,1
2004-06-07,31.85,31.67,31.584,31.3478,26.859,DOWN,0
2004-06-08,31.83,31.71,31.5,31.3058,26.9297,DOWN,0
2004-06-09,31.1,31.79,31.466,31.2172,26.9993,UP,1
2004-06-10,31.93,31.12,31.704,31.126,27.0684,DOWN,0
2004-06-14,30.76,31.21,31.494,31.0166,27.1339,UP,1
2004-06-15,31.54,30.86,31.432,30.9306,27.1989,UP,1
2004-06-16,32.0,31.04,31.466,30.8608,27.2679,DOWN,0
2004-06-17,31.8,31.45,31.606,30.823,27.3342,UP,1
2004-06-18,32.0,31.5,31.62,30.802,27.3982,UP,1
2004-06-21,32.5,31.85,31.968,30.8112,27.4681,UP,1
2004-06-22,32.75,32.69,32.21,30.7864,27.5333,UP,1
2004-06-23,34.0,32.3,32.61,30.7916,27.6048,DOWN,0
2004-06-24,33.04,33.65,32.858,30.795,27.6731,UP,1
2004-06-25,33.68,32.75,33.194,30.8334,27.7462,DOWN,0
2004-06-28,33.17,33.55,33.328,30.8652,27.8168,UP,1
2004-06-29,33.79,32.77,33.536,30.931,27.8906,UP,1
2004-06-30,33.94,33.95,33.524,31.01,27.9641,DOWN,0
2004-07-01,33.52,33.95,33.62,31.1084,28.036,DOWN,0
2004-07-02,32.81,33.69,33.446,31.157,28.1039,DOWN,0
2004-07-06,30.94,32.5,33.0,31.1458,28.1629,DOWN,0
2004-07-07,30.85,30.89,32.412,31.1108,28.2179,DOWN,0
2004-07-08,29.64,30.55,31.552,31.0586,28.2561,UP,1
2004-07-09,30.31,29.65,30.91,31.0344,28.2908,DOWN,0
2004-07-12,29.81,30.34,30.31,31.0302,28.3236,DOWN,0
2004-07-13,29.75,29.98,30.072,31.0182,28.3638,UP,1
2004-07-14,30.25,29.85,29.952,31.0394,28.4109,DOWN,0
2004-07-15,29.4,30.4,29.904,31.0014,28.4632,DOWN,0
2004-07-16,29.38,29.8,29.718,30.989,28.516,DOWN,0
2004-07-19,28.56,29.74,29.468,30.9574,28.5656,UP,1
2004-07-20,29.0,28.47,29.318,30.9348,28.6206,DOWN,0
2004-07-21,28.15,29.0,28.898,30.8956,28.6722,UP,1
2004-07-22,28.29,27.88,28.676,30.8924,28.7164,DOWN,0
2004-07-23,28.15,28.4,28.43,30.8734,28.7577,DOWN,0
2004-07-26,26.59,28.0,28.036,30.8244,28.791,UP,1
2004-07-27,28.2,26.5,27.876,30.8018,28.8334,DOWN,0
2004-07-28,28.16,28.37,27.878,30.799,28.8735,UP,1
2004-07-29,31.78,30.43,28.576,30.8774,28.9331,UP,1
2004-07-30,32.5,31.99,29.446,30.9648,28.9956,DOWN,0
2004-08-02,32.09,32.38,30.546,31.0342,29.0601,DOWN,0
2004-08-03,31.42,31.71,31.19,31.084,29.1233,DOWN,0
2004-08-04,31.01,31.23,31.76,31.116,29.1815,DOWN,0
2004-08-05,30.9,31.0,31.584,31.129,29.2435,DOWN,0
2004-08-06,30.0,30.75,31.084,31.0874,29.3005,DOWN,0
2004-08-09,29.71,29.92,30.608,31.0398,29.3518,UP,1
2004-08-10,30.5,29.721,30.424,31.0194,29.411,DOWN,0
2004-08-11,29.2,29.68,30.062,30.9724,29.4615,UP,1
2004-08-12,29.84,29.03,29.85,30.9242,29.5107,DOWN,0
2004-08-13,29.76,29.98,29.802,30.894,29.5604,UP,1
2004-08-16,30.0,29.75,29.86,30.8792,29.616,UP,1
2004-08-17,30.2,30.5,29.8,30.847,29.6729,UP,1
2004-08-18,31.71,30.11,30.302,30.8442,29.739,UP,1
2004-08-19,32.45,31.46,30.824,30.8566,29.8102,UP,1
2004-08-20,32.9,32.47,31.452,30.8926,29.8805,DOWN,0
2004-08-23,32.41,33.04,31.934,30.9022,29.9513,DOWN,0
2004-08-24,31.77,32.51,32.248,30.9224,30.025,UP,1
2004-08-25,32.16,31.52,32.338,30.9348,30.0969,DOWN,0
2004-08-26,31.64,32.03,32.176,30.9276,30.1601,DOWN,0
2004-08-27,31.23,31.13,31.842,30.9162,30.2189,UP,1
2004-08-30,31.55,31.06,31.67,30.9072,30.2783,UP,1
2004-08-31,31.79,31.63,31.674,30.893,30.3386,UP,1
2004-09-01,31.86,31.6,31.614,30.8752,30.3989,DOWN,0
2004-09-02,31.83,31.61,31.652,30.8318,30.4573,DOWN,0
2004-09-03,31.44,31.82,31.694,30.7998,30.5075,DOWN,0
2004-09-07,31.19,31.32,31.622,30.75,30.5505,DOWN,0
2004-09-08,30.49,31.23,31.362,30.6964,30.5922,UP,1
2004-09-09,30.61,30.4,31.112,30.6328,30.634,UP,1
2004-09-10,30.66,30.4,30.878,30.5672,30.6755,DOWN,0
2004-09-13,30.44,30.48,30.678,30.5056,30.7052,DOWN,0
2004-09-14,30.03,30.25,30.446,30.45,30.728,UP,1
2004-09-15,30.96,30.02,30.54,30.4504,30.7525,UP,1
2004-09-16,30.99,31.05,30.616,30.4532,30.7739,UP,1
2004-09-17,31.0,31.14,30.684,30.4804,30.792,DOWN,0
2004-09-20,30.31,30.875,30.658,30.4804,30.8025,UP,1
2004-09-21,30.76,30.25,30.804,30.4994,30.8187,UP,1
2004-09-22,31.15,30.66,30.842,30.5274,30.8456,UP,1
2004-09-23,31.27,30.65,30.898,30.5478,30.8777,DOWN,0
2004-09-24,30.98,31.49,30.894,30.5794,30.8981,DOWN,0
2004-09-27,30.3,30.7,30.892,30.5978,30.9169,UP,1
2004-09-28,31.0,30.18,30.94,30.6466,30.9419,DOWN,0
2004-09-29,30.45,31.22,30.8,30.6756,30.9617,UP,1
2004-09-30,30.77,30.3,30.7,30.728,30.9784,UP,1
2004-10-01,31.44,30.63,30.792,30.791,30.9997,UP,1
2004-10-04,32.53,31.36,31.238,30.8786,31.0322,UP,1
2004-10-05,33.47,32.6,31.732,31.0162,31.0677,UP,1
2004-10-06,33.6,33.39,32.362,31.1242,31.1002,UP,1
2004-10-07,33.72,33.63,32.952,31.2354,31.1315,DOWN,0
2004-10-08,33.05,33.85,33.274,31.2608,31.1628,UP,1
2004-10-11,33.58,32.85,33.484,31.2824,31.2001,UP,1
2004-10-12,35.25,33.51,33.84,31.3456,31.2414,DOWN,0
2004-10-13,35.12,35.4,34.144,31.4196,31.2808,DOWN,0
2004-10-14,34.81,34.79,34.362,31.4956,31.3136,DOWN,0
2004-10-15,34.75,34.46,34.702,31.5726,31.3476,UP,1
2004-10-18,35.5,34.55,35.086,31.6826,31.3841,UP,1
2004-10-19,36.8,35.22,35.396,31.8244,31.4239,DOWN,0
2004-10-20,36.14,35.93,35.6,31.9372,31.4596,UP,1
2004-10-21,37.58,35.87,36.154,32.1048,31.503,DOWN,0
2004-10-22,36.3,37.23,36.464,32.234,31.5375,DOWN,0
2004-10-25,35.5,35.97,36.464,32.3488,31.5603,UP,1
2004-10-26,37.42,37.72,36.588,32.4972,31.563,UP,1
2004-10-27,38.89,37.73,37.138,32.671,31.5818,DOWN,0
2004-10-28,38.26,38.06,37.274,32.802,31.6031,DOWN,0
2004-10-29,37.69,38.65,37.552,32.9068,31.6125,DOWN,0
2004-11-01,37.15,37.5,37.882,32.9918,31.6201,DOWN,0
2004-11-02,36.6,37.01,37.718,33.0756,31.6225,UP,1
2004-11-03,37.0,36.16,37.34,33.1802,31.6253,DOWN,0
2004-11-04,37.0,36.77,37.088,33.277,31.6325,DOWN,0
2004-11-05,36.66,36.45,36.882,33.3774,31.6458,UP,1
2004-11-08,37.11,36.0,36.874,33.495,31.6646,UP,1
2004-11-09,37.76,36.97,37.106,33.6192,31.6789,DOWN,0
2004-11-10,37.7,37.71,37.246,33.7374,31.6966,UP,1
2004-11-11,38.75,37.8,37.596,33.8752,31.7185,UP,1
2004-11-12,40.39,38.55,38.342,34.0464,31.7505,DOWN,0
2004-11-15,40.1,40.16,38.94,34.2196,31.7864,DOWN,0
2004-11-16,39.76,39.61,39.34,34.391,31.8251,UP,1
2004-11-17,40.0,39.95,39.8,34.5812,31.865,DOWN,0
2004-11-18,38.74,40.0,39.798,34.7438,31.8957,DOWN,0
2004-11-19,38.68,38.72,39.456,34.9042,31.9416,DOWN,0
2004-11-22,37.82,38.19,39.0,35.0518,31.983,UP,1
2004-11-23,37.91,37.79,38.63,35.2094,32.0224,UP,1
2004-11-24,38.08,37.64,38.246,35.3518,32.0607,DOWN,0
2004-11-26,37.38,38.2,37.974,35.4796,32.0926,UP,1
2004-11-29,38.5,37.4,37.938,35.6296,32.1326,UP,1
2004-11-30,38.88,38.49,38.15,35.801,32.177,DOWN,0
2004-12-01,38.85,38.71,38.338,35.9628,32.2212,UP,1
2004-12-02,39.6,38.49,38.642,36.1318,32.2694,DOWN,0
2004-12-03,39.27,39.84,39.02,36.2918,32.3214,UP,1
2004-12-06,39.38,39.25,39.196,36.4598,32.378,DOWN,0
2004-12-07,38.82,39.2,39.184,36.6302,32.4396,DOWN,0
2004-12-08,38.5,38.37,39.114,36.7802,32.4981,UP,1
2004-12-09,38.63,38.24,38.92,36.9438,32.553,UP,1
2004-12-10,39.29,38.48,38.924,37.1142,32.6108,DOWN,0
2004-12-13,38.52,39.25,38.752,37.2558,32.661,UP,1
2004-12-14,39.3,38.73,38.848,37.3912,32.7112,DOWN,0
2004-12-15,39.02,38.68,38.952,37.5022,32.7621,UP,1
2004-12-16,39.08,39.31,39.042,37.6118,32.814,UP,1
2004-12-17,39.37,38.8,39.058,37.7248,32.8603,DOWN,0
2004-12-20,38.95,39.03,39.144,37.8428,32.8923,UP,1
2004-12-21,39.58,38.82,39.2,37.9628,32.9299,UP,1
2004-12-22,39.89,39.74,39.374,38.0556,32.9694,UP,1
2004-12-23,41.38,39.8,39.834,38.1808,33.0176,UP,1
2004-12-27,42.69,41.25,40.498,38.3384,33.0729,UP,1
2004-12-28,42.94,42.45,41.296,38.5022,33.1216,UP,1
2004-12-29,43.1,43.12,42.0,38.6542,33.1799,DOWN,0
2004-12-30,43.1,43.27,42.642,38.7802,33.2464,DOWN,0
2004-12-31,42.74,43.07,42.914,38.9122,33.3052,UP,1
2005-01-03,43.22,43.0,43.02,39.025,33.3664,DOWN,0
2005-01-04,42.39,43.25,42.91,39.1468,33.4234,DOWN,0
2005-01-05,41.51,42.2,42.592,39.267,33.4755,UP,1
2005-01-06,41.86,41.35,42.344,39.3558,33.5297,DOWN,0
2005-01-07,41.41,41.45,42.078,39.4062,33.5781,UP,1
2005-01-10,42.22,41.58,41.878,39.4854,33.6199,DOWN,0
2005-01-11,41.77,42.0,41.754,39.567,33.6591,UP,1
2005-01-12,41.99,41.68,41.85,39.6638,33.6914,DOWN,0
2005-01-13,41.04,41.71,41.686,39.7526,33.7141,UP,1
2005-01-14,41.47,41.23,41.698,39.842,33.7403,UP,1
2005-01-18,42.16,41.02,41.686,39.9452,33.7719,DOWN,0
2005-01-19,42.01,41.97,41.734,40.0522,33.8045,DOWN,0
2005-01-20,41.89,41.37,41.714,40.1478,33.8455,DOWN,0
2005-01-21,41.83,42.16,41.872,40.2292,33.8894,DOWN,0
2005-01-24,41.4,41.56,41.858,40.3032,33.9362,DOWN,0
2005-01-25,41.01,41.11,41.628,40.3484,33.9713,UP,1
2005-01-26,41.27,41.0,41.48,40.366,34.009,UP,1
2005-01-27,41.54,41.3,41.41,40.3948,34.0523,DOWN,0
2005-01-28,41.0,41.8,41.244,40.4196,34.0985,UP,1
2005-01-31,41.94,41.0,41.352,40.4584,34.1503,UP,1
2005-02-01,42.91,41.43,41.732,40.5418,34.2124,UP,1
2005-02-02,43.92,42.89,42.262,40.6466,34.282,DOWN,0
2005-02-03,43.74,43.8,42.702,40.765,34.3577,UP,1
2005-02-04,44.95,43.53,43.492,40.9058,34.4306,DOWN,0
2005-02-07,44.03,44.95,43.91,41.0248,34.4932,UP,1
2005-02-08,44.89,43.9,44.306,41.175,34.5547,DOWN,0
2005-02-09,44.2,44.51,44.362,41.289,34.6144,UP,1
2005-02-10,44.35,44.65,44.484,41.3984,34.6786,DOWN,0
2005-02-11,43.87,44.1,44.268,41.4988,34.7478,UP,1
2005-02-14,43.97,43.6,44.256,41.5862,34.8159,DOWN,0
2005-02-15,43.69,42.93,44.016,41.6746,34.8884,DOWN,0
2005-02-16,42.53,43.51,43.682,41.7376,34.9446,UP,1
2005-02-17,42.86,42.47,43.384,41.8184,35.0089,UP,1
2005-02-18,43.26,42.83,43.262,41.9136,35.0745,DOWN,0
2005-02-22,42.73,42.79,43.014,41.9956,35.1375,UP,1
2005-02-23,44.28,42.75,43.132,42.0954,35.2083,DOWN,0
2005-02-24,43.78,43.9,43.382,42.2006,35.285,DOWN,0
2005-02-25,43.44,44.0,43.498,42.2834,35.3567,UP,1
2005-02-28,43.79,43.52,43.604,42.3788,35.4304,DOWN,0
2005-03-01,43.28,43.19,43.714,42.4628,35.5002,UP,1
2005-03-02,43.76,43.22,43.61,42.5506,35.5775,UP,1
2005-03-03,44.09,43.73,43.672,42.6534,35.6586,UP,1
2005-03-04,46.27,43.81,44.238,42.7872,35.7493,DOWN,0
2005-03-07,44.7,45.73,44.42,42.8834,35.8297,DOWN,0
2005-03-08,43.42,43.91,44.448,42.9242,35.9022,DOWN,0
2005-03-09,42.75,43.26,44.246,42.9254,35.9689,DOWN,0
2005-03-10,41.9,42.8,43.808,42.9046,36.0271,UP,1
2005-03-11,41.98,42.01,42.95,42.8822,36.0766,DOWN,0
2005-03-14,41.93,41.89,42.396,42.8588,36.1258,DOWN,0
2005-03-15,41.65,41.26,42.042,42.837,36.1765,UP,1
2005-03-16,41.7,41.33,41.832,42.8066,36.2272,DOWN,0
2005-03-17,40.83,41.45,41.618,42.7754,36.2701,DOWN,0
2005-03-18,40.83,41.14,41.388,42.7618,36.3179,UP,1
2005-03-21,41.0,40.5,41.202,42.7446,36.3692,DOWN,0
2005-03-22,40.67,41.05,41.006,42.7298,36.4135,UP,1
2005-03-23,40.75,40.64,40.816,42.7004,36.458,UP,1
2005-03-24,41.69,40.9,40.988,42.6988,36.5073,DOWN,0
2005-03-28,41.3,41.5,41.082,42.685,36.5583,UP,1
2005-03-29,41.4,41.0,41.162,42.6922,36.6057,UP,1
2005-03-30,42.92,41.3,41.612,42.7212,36.6665,DOWN,0
2005-03-31,42.34,42.49,41.93,42.7248,36.7205,DOWN,0
2005-04-01,41.1,40.66,41.812,42.7066,36.766,DOWN,0
2005-04-04,40.74,41.08,41.7,42.6836,36.8107,DOWN,0
2005-04-05,40.31,40.59,41.482,42.6532,36.8522,DOWN,0
2005-04-06,40.25,40.26,40.948,42.6302,36.891,DOWN,0
2005-04-07,39.92,39.85,40.464,42.6084,36.9268,DOWN,0
2005-04-08,38.99,39.59,40.042,42.5628,36.9518,DOWN,0
2005-04-11,38.46,38.83,39.586,42.5012,36.9789,UP,1
2005-04-12,38.93,37.97,39.31,42.4598,37.0051,DOWN,0
2005-04-13,38.68,38.8,38.996,42.3946,37.0327,UP,1
2005-04-14,38.8,38.54,38.772,42.3124,37.0577,DOWN,0
2005-04-15,38.25,38.03,38.624,42.199,37.0793,UP,1
2005-04-18,38.75,37.98,38.682,42.0992,37.1054,UP,1
2005-04-19,40.29,38.82,38.954,42.006,37.1428,DOWN,0
2005-04-20,39.96,40.3,39.21,41.9246,37.1879,UP,1
2005-04-21,40.88,40.02,39.626,41.8444,37.2381,DOWN,0
2005-04-22,40.56,40.65,40.088,41.7716,37.2927,UP,1
2005-04-25,40.93,40.59,40.524,41.7032,37.3458,DOWN,0
2005-04-26,40.5,40.47,40.566,41.6358,37.3992,DOWN,0
2005-04-27,38.96,40.4,40.366,41.5356,37.4453,DOWN,0
2005-04-28,37.41,38.15,39.672,41.41,37.4811,DOWN,0
2005-04-29,34.98,37.6,38.556,41.259,37.509,UP,1
2005-05-02,36.27,34.67,37.624,41.1272,37.5434,DOWN,0
2005-05-03,34.97,35.91,36.518,40.9614,37.5755,UP,1
2005-05-04,35.69,34.88,35.864,40.8206,37.6089,DOWN,0
2005-05-05,35.17,35.87,35.416,40.6384,37.644,UP,1
2005-05-06,35.58,35.75,35.536,40.4744,37.6805,DOWN,0
2005-05-09,34.07,35.0,35.096,40.287,37.7101,DOWN,0
2005-05-10,33.15,33.9,34.732,40.0742,37.7429,DOWN,0
2005-05-11,32.73,32.9,34.14,39.8632,37.7655,DOWN,0
2005-05-12,31.61,32.65,33.428,39.6202,37.7828,UP,1
2005-05-13,32.11,31.52,32.734,39.3806,37.7844,UP,1
2005-05-16,33.79,31.6,32.678,39.131,37.7909,DOWN,0
2005-05-17,33.5,33.82,32.748,38.907,37.7979,UP,1
2005-05-18,35.5,32.67,33.302,38.7486,37.8183,UP,1
2005-05-19,36.37,37.06,34.254,38.621,37.8451,DOWN,0
2005-05-20,36.27,36.38,35.086,38.5084,37.872,UP,1
2005-05-23,36.88,36.28,35.704,38.4064,37.9064,DOWN,0
2005-05-24,36.5,36.94,36.304,38.2978,37.9403,DOWN,0
2005-05-25,36.31,36.69,36.466,38.191,37.9694,UP,1
2005-05-26,37.73,36.3,36.738,38.1116,38.012,UP,1
2005-05-27,38.07,37.73,37.098,38.0564,38.0532,UP,1
2005-05-31,38.1,37.79,37.342,38.0018,38.0949,UP,1
2005-06-01,38.94,37.67,37.83,37.9606,38.1396,DOWN,0
2005-06-02,38.76,38.88,38.32,37.9224,38.1824,DOWN,0
2005-06-03,38.0,38.65,38.374,37.8674,38.2138,DOWN,0
2005-06-06,37.5,37.94,38.26,37.7836,38.2391,DOWN,0
2005-06-07,37.23,37.01,38.086,37.7022,38.2607,DOWN,0
2005-06-08,36.97,37.21,37.692,37.6136,38.2835,DOWN,0
2005-06-09,36.73,36.84,37.286,37.4898,38.3083,DOWN,0
2005-06-10,36.66,36.83,37.018,37.3762,38.3308,DOWN,0
2005-06-13,36.46,36.45,36.81,37.2834,38.3549,UP,1
2005-06-14,36.78,36.69,36.72,37.2042,38.3827,UP,1
2005-06-15,37.19,36.05,36.764,37.1418,38.4109,UP,1
2005-06-16,43.58,39.11,38.134,37.2084,38.4698,UP,1
2005-06-17,44.11,43.4,39.624,37.2922,38.5311,DOWN,0
2005-06-20,43.49,43.07,41.03,37.3822,38.5894,UP,1
2005-06-21,43.64,43.53,42.402,37.4858,38.6504,UP,1
2005-06-22,43.87,43.72,43.738,37.5846,38.7138,DOWN,0
2005-06-23,42.74,43.76,43.57,37.6658,38.775,DOWN,0
2005-06-24,41.83,42.73,43.114,37.7264,38.8311,UP,1
2005-06-27,42.25,41.41,42.866,37.8064,38.8891,UP,1
2005-06-28,43.7,42.39,42.878,37.9054,38.9554,DOWN,0
2005-06-29,43.63,43.5,42.83,37.9722,39.0234,DOWN,0
2005-06-30,43.34,43.62,42.95,38.0398,39.0853,DOWN,0
2005-07-01,42.87,42.38,43.158,38.0796,39.1447,UP,1
2005-07-05,43.16,42.53,43.34,38.1316,39.2055,DOWN,0
2005-07-06,42.81,43.12,43.162,38.1692,39.268,UP,1
2005-07-07,43.21,41.43,43.078,38.2234,39.3302,UP,1
2005-07-08,44.46,42.83,43.302,38.3334,39.3968,UP,1
2005-07-11,44.61,44.55,43.65,38.4774,39.4635,DOWN,0
2005-07-12,44.56,44.54,43.93,38.669,39.5314,DOWN,0
2005-07-13,44.53,44.47,44.274,38.8342,39.6025,DOWN,0
2005-07-14,44.24,44.6,44.48,39.0196,39.6687,UP,1
2005-07-15,44.555,43.81,44.499,39.1969,39.7392,DOWN,0
2005-07-18,43.47,44.5,44.271,39.3629,39.8027,UP,1
2005-07-19,43.88,43.36,44.135,39.5289,39.8649,UP,1
2005-07-20,44.2,43.66,44.069,39.7315,39.9233,DOWN,0
2005-07-21,43.8,44.19,43.981,39.9445,39.9749,UP,1
2005-07-22,44.7,43.91,44.01,40.1839,40.0304,DOWN,0
2005-07-25,44.49,44.75,44.214,40.4415,40.0843,UP,1
2005-07-26,45.09,44.53,44.456,40.7011,40.1445,DOWN,0
2005-07-27,45.09,45.27,44.634,40.9271,40.202,DOWN,0
2005-07-28,44.53,44.82,44.78,41.1477,40.2484,DOWN,0
2005-07-29,44.37,44.4,44.714,41.3251,40.2947,DOWN,0
2005-08-01,43.66,43.99,44.548,41.4709,40.3389,DOWN,0
2005-08-02,43.42,43.44,44.214,41.6139,40.3823,UP,1
2005-08-03,43.5,43.0,43.896,41.7463,40.4223,DOWN,0
2005-08-04,43.07,43.3,43.604,41.8777,40.4536,DOWN,0
2005-08-05,40.91,42.99,42.912,41.9697,40.4775,DOWN,0
2005-08-08,40.53,40.82,42.286,42.0257,40.4922,DOWN,0
2005-08-09,39.99,40.48,41.6,42.0641,40.5107,DOWN,0
2005-08-10,39.84,40.17,40.868,42.0989,40.5324,UP,1
2005-08-11,40.39,39.77,40.332,42.1279,40.5472,DOWN,0
2005-08-12,39.15,39.4,39.98,42.1357,40.5485,UP,1
2005-08-15,39.55,38.87,39.784,42.1667,40.555,UP,1
2005-08-16,40.0,39.35,39.786,42.2167,40.5665,UP,1
2005-08-17,40.17,39.87,39.852,42.2755,40.5816,DOWN,0
2005-08-18,39.75,39.93,39.724,42.3311,40.5974,DOWN,0
2005-08-19,39.25,39.68,39.744,42.3815,40.6086,DOWN,0
2005-08-22,38.75,39.32,39.584,42.4233,40.6174,DOWN,0
2005-08-23,38.75,38.73,39.334,42.4691,40.6278,UP,1
2005-08-24,39.04,38.9,39.108,42.5143,40.6375,UP,1
2005-08-25,39.05,39.03,38.968,42.5515,40.6439,UP,1
2005-08-26,39.11,39.04,38.94,42.4621,40.651,DOWN,0
2005-08-29,39.0,39.1,38.99,42.3599,40.6522,DOWN,0
2005-08-30,38.99,39.0,39.038,42.2699,40.6452,DOWN,0
2005-08-31,38.97,38.8,39.024,42.1765,40.6396,DOWN,0
2005-09-01,38.39,38.8,38.892,42.0669,40.6327,DOWN,0
2005-09-02,38.28,38.49,38.726,41.9777,40.6241,UP,1
2005-09-06,38.54,38.4,38.634,41.9119,40.6231,UP,1
2005-09-07,38.69,38.15,38.574,41.8407,40.6232,UP,1
2005-09-08,41.55,38.51,39.09,41.7977,40.6418,UP,1
2005-09-09,42.54,41.56,39.92,41.7759,40.665,UP,1
2005-09-12,43.2,42.39,40.904,41.7731,40.6906,DOWN,0
2005-09-13,42.07,42.94,41.61,41.7571,40.714,DOWN,0
2005-09-14,41.76,42.06,42.224,41.7291,40.7303,DOWN,0
2005-09-15,41.51,41.57,42.216,41.7031,40.7435,UP,1
2005-09-16,42.32,41.55,42.172,41.6853,40.7608,DOWN,0
2005-09-19,41.5,42.21,41.832,41.6261,40.7703,DOWN,0
2005-09-20,41.17,41.32,41.652,41.5573,40.7798,DOWN,0
2005-09-21,40.91,41.04,41.482,41.4843,40.7875,UP,1
2005-09-22,41.23,40.71,41.426,41.4183,40.7995,DOWN,0
2005-09-23,40.74,41.14,41.11,41.3483,40.8107,UP,1
2005-09-26,42.15,40.65,41.24,41.3002,40.8283,DOWN,0
2005-09-27,42.12,41.63,41.43,41.2732,40.8425,DOWN,0
2005-09-28,41.67,42.33,41.582,41.229,40.8582,UP,1
2005-09-29,41.76,41.33,41.688,41.1802,40.8705,DOWN,0
2005-09-30,41.65,41.65,41.87,41.1372,40.8837,UP,1
2005-10-03,41.74,41.35,41.788,41.078,40.897,DOWN,0
2005-10-04,41.12,41.74,41.588,41.0106,40.9057,DOWN,0
2005-10-05,39.73,40.76,41.2,40.9034,40.9096,DOWN,0
2005-10-06,39.33,39.43,40.714,40.7882,40.9084,DOWN,0
2005-10-07,37.2,38.84,39.824,40.6416,40.8949,DOWN,0
2005-10-10,36.58,37.21,38.792,40.4858,40.8709,DOWN,0
2005-10-11,36.3,36.45,37.828,40.3386,40.839,DOWN,0
2005-10-12,36.1,36.13,37.102,40.1922,40.8048,DOWN,0
2005-10-13,36.1,36.0,36.456,40.0442,40.7698,UP,1
2005-10-14,36.46,36.11,36.308,39.912,40.7366,UP,1
2005-10-17,37.14,36.37,36.42,39.8366,40.7086,DOWN,0
2005-10-18,36.85,37.11,36.53,39.763,40.6767,UP,1
2005-10-19,36.96,36.93,36.702,39.7024,40.6496,DOWN,0
2005-10-20,36.13,36.77,36.708,39.6282,40.6227,DOWN,0
2005-10-21,35.31,36.13,36.478,39.5266,40.5899,UP,1
2005-10-24,35.9,35.42,36.23,39.4616,40.5624,UP,1
2005-10-25,36.44,35.85,36.148,39.3994,40.5335,UP,1
2005-10-26,38.02,37.12,36.36,39.3598,40.5147,UP,1
2005-10-27,38.34,38.7,36.802,39.3232,40.4965,DOWN,0
2005-10-28,36.01,38.26,36.942,39.2484,40.4713,UP,1
2005-10-31,36.89,36.01,37.14,39.2012,40.4484,DOWN,0
2005-11-01,36.78,36.48,37.208,39.1618,40.4215,UP,1
2005-11-02,37.14,36.73,37.032,39.1296,40.3972,UP,1
2005-11-03,37.84,37.51,36.932,39.1056,40.3769,DOWN,0
2005-11-04,37.38,37.79,37.206,39.0722,40.3547,UP,1
2005-11-07,38.3,37.66,37.488,39.056,40.3392,DOWN,0
2005-11-08,37.38,38.35,37.608,39.0236,40.321,DOWN,0
2005-11-09,35.64,37.42,37.308,38.9566,40.2929,UP,1
2005-11-10,35.99,35.9,36.938,38.897,40.2651,UP,1
2005-11-11,36.13,35.81,36.688,38.8518,40.2408,DOWN,0
2005-11-14,35.75,36.17,36.178,38.8012,40.2098,UP,1
2005-11-15,36.11,35.77,35.924,38.7526,40.1758,DOWN,0
2005-11-16,36.1,36.09,36.016,38.7008,40.1367,UP,1
