ticker,BKNG US Equity,BKNG US Equity,BKNG US Equity,BKNG US Equity,BKNG US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2005-05-05,26.5,26.18,25.686,24.2752,22.6207,DOWN,0
2005-05-06,25.8,26.44,25.774,24.3408,22.6332,UP,1
2005-05-09,26.64,25.62,26.094,24.4286,22.6524,DOWN,0
2005-05-10,23.94,24.02,25.874,24.458,22.659,DOWN,0
2005-05-11,23.76,23.85,25.328,24.4782,22.6623,DOWN,0
2005-05-12,23.53,23.74,24.734,24.4928,22.6647,DOWN,0
2005-05-13,23.49,23.45,24.272,24.5052,22.6642,UP,1
2005-05-16,23.92,23.4,23.728,24.5222,22.6654,DOWN,0
2005-05-17,23.68,23.7,23.676,24.5312,22.6652,UP,1
2005-05-18,24.22,23.51,23.768,24.5534,22.6848,UP,1
2005-05-19,24.34,24.18,23.93,24.5968,22.7098,UP,1
2005-05-20,24.49,24.39,24.13,24.6412,22.7388,UP,1
2005-05-23,25.1,24.13,24.366,24.6972,22.7723,DOWN,0
2005-05-24,25.02,25.29,24.634,24.7564,22.8043,DOWN,0
2005-05-25,24.63,24.84,24.716,24.8124,22.832,DOWN,0
2005-05-26,24.4,24.64,24.728,24.8582,22.8588,DOWN,0
2005-05-27,24.19,24.35,24.668,24.8862,22.8868,DOWN,0
2005-05-31,23.95,24.05,24.438,24.9016,22.9137,UP,1
2005-06-01,24.19,23.85,24.272,24.907,22.9387,DOWN,0
2005-06-02,24.08,24.06,24.162,24.916,22.9625,DOWN,0
2005-06-03,23.88,23.98,24.058,24.9194,22.9808,UP,1
2005-06-06,23.95,23.8,24.01,24.9108,23.0005,DOWN,0
2005-06-07,23.85,23.85,23.99,24.8636,23.0183,UP,1
2005-06-08,23.95,23.85,23.942,24.825,23.0338,UP,1
2005-06-09,24.28,24.1,23.982,24.7896,23.0511,DOWN,0
2005-06-10,24.09,24.19,24.024,24.7674,23.0643,DOWN,0
2005-06-13,23.86,23.93,24.006,24.7432,23.0782,DOWN,0
2005-06-14,23.514,23.9,23.9388,24.7087,23.09,DOWN,0
2005-06-15,23.17,23.5,23.7828,24.6705,23.1014,DOWN,0
2005-06-16,23.16,23.25,23.5588,24.6349,23.1128,DOWN,0
2005-06-17,23.02,23.15,23.3448,24.5895,23.1225,DOWN,0
2005-06-20,22.88,22.85,23.1488,24.5165,23.1307,DOWN,0
2005-06-21,22.51,22.85,22.948,24.4385,23.1412,UP,1
2005-06-22,22.77,22.57,22.868,24.3881,23.1551,UP,1
2005-06-23,23.66,22.87,22.968,24.3787,23.1744,DOWN,0
2005-06-24,22.9,23.78,22.944,24.3357,23.1884,DOWN,0
2005-06-27,22.59,22.87,22.886,24.2933,23.1993,UP,1
2005-06-28,22.99,22.59,22.982,24.2571,23.2109,DOWN,0
2005-06-29,22.72,22.92,22.972,24.2017,23.2213,UP,1
2005-06-30,23.33,22.81,22.906,24.1689,23.2374,DOWN,0
2005-07-01,23.25,23.38,22.976,24.1441,23.2536,UP,1
2005-07-05,23.26,23.11,23.11,24.1189,23.2699,DOWN,0
2005-07-06,23.0,23.14,23.112,24.0769,23.2874,DOWN,0
2005-07-07,22.88,22.98,23.144,24.0413,23.3038,DOWN,0
2005-07-08,22.65,22.8,23.008,23.9837,23.311,DOWN,0
2005-07-11,22.2,22.63,22.798,23.9223,23.3177,DOWN,0
2005-07-12,22.01,22.22,22.548,23.8553,23.3229,UP,1
2005-07-13,23.08,22.09,22.564,23.8161,23.3377,UP,1
2005-07-14,23.49,23.43,22.686,23.7851,23.3552,UP,1
2005-07-15,23.67,23.33,22.89,23.7287,23.3629,DOWN,0
2005-07-18,23.53,23.69,23.156,23.6693,23.3697,UP,1
2005-07-19,24.34,23.47,23.622,23.6401,23.3772,DOWN,0
2005-07-20,24.16,24.2,23.838,23.5905,23.3837,DOWN,0
2005-07-21,23.94,24.32,23.928,23.5905,23.3904,UP,1
2005-07-22,24.25,23.78,24.044,23.6003,23.3983,DOWN,0
2005-07-25,23.93,24.35,24.124,23.6083,23.4066,UP,1
2005-07-26,24.085,23.91,24.073,23.6202,23.4183,UP,1
2005-07-27,24.46,24.15,24.133,23.631,23.4313,UP,1
2005-07-28,24.79,24.39,24.303,23.6532,23.4473,UP,1
2005-07-29,24.84,24.67,24.421,23.6656,23.4648,UP,1
2005-08-01,24.86,24.94,24.607,23.676,23.4835,DOWN,0
2005-08-02,24.73,24.86,24.736,23.6808,23.5031,DOWN,0
2005-08-03,24.73,24.98,24.79,23.6734,23.5238,DOWN,0
2005-08-04,24.1,24.52,24.652,23.655,23.5438,UP,1
2005-08-05,24.26,23.97,24.536,23.6476,23.5643,UP,1
2005-08-08,24.33,24.49,24.43,23.6462,23.5825,DOWN,0
2005-08-09,22.64,24.37,24.012,23.6152,23.594,UP,1
2005-08-10,22.94,22.7,23.654,23.595,23.608,UP,1
2005-08-11,22.97,22.8,23.428,23.5706,23.6234,DOWN,0
2005-08-12,22.6,22.67,23.096,23.541,23.6351,UP,1
2005-08-15,22.63,22.45,22.756,23.516,23.647,DOWN,0
2005-08-16,22.21,22.42,22.67,23.4812,23.6583,DOWN,0
2005-08-17,21.94,22.05,22.47,23.443,23.6681,DOWN,0
2005-08-18,21.52,21.99,22.18,23.3944,23.6709,UP,1
2005-08-19,21.6,21.5,21.98,23.3408,23.672,DOWN,0
2005-08-22,21.4,21.56,21.734,23.287,23.6671,UP,1
2005-08-23,21.57,21.56,21.606,23.2412,23.6627,DOWN,0
2005-08-24,21.21,21.52,21.46,23.1951,23.6552,DOWN,0
2005-08-25,20.85,21.15,21.326,23.1487,23.6445,UP,1
2005-08-26,21.03,20.85,21.212,23.1061,23.6361,UP,1
2005-08-29,21.35,21.1,21.202,23.0727,23.6251,DOWN,0
2005-08-30,21.31,21.3,21.15,23.0413,23.6094,UP,1
2005-08-31,21.49,21.31,21.206,23.0209,23.5947,DOWN,0
2005-09-01,21.06,21.51,21.248,22.9867,23.5805,UP,1
2005-09-02,21.16,20.94,21.274,22.9367,23.5671,DOWN,0
2005-09-06,21.11,21.06,21.226,22.9009,23.5532,UP,1
2005-09-07,21.13,21.0,21.19,22.8717,23.5405,DOWN,0
2005-09-08,21.08,21.02,21.108,22.8335,23.5268,DOWN,0
2005-09-09,20.835,20.97,21.063,22.7958,23.5113,UP,1
2005-09-12,20.94,20.78,21.019,22.748,23.4952,DOWN,0
2005-09-13,20.91,20.84,20.979,22.7012,23.4793,DOWN,0
2005-09-14,20.45,21.07,20.843,22.645,23.4613,UP,1
2005-09-15,20.48,20.53,20.723,22.5946,23.4444,DOWN,0
2005-09-16,20.4,20.6,20.636,22.545,23.4238,DOWN,0
2005-09-19,20.18,20.5,20.484,22.4956,23.4019,DOWN,0
2005-09-20,20.08,20.11,20.318,22.4532,23.3788,DOWN,0
2005-09-21,19.34,20.11,20.096,22.3998,23.3515,DOWN,0
2005-09-22,18.98,19.3,19.796,22.3178,23.3265,UP,1
2005-09-23,18.99,19.07,19.514,22.2278,23.3018,DOWN,0
2005-09-26,18.99,19.01,19.276,22.1342,23.2769,DOWN,0
2005-09-27,18.87,19.03,19.034,22.041,23.2538,DOWN,0
2005-09-28,18.68,18.9,18.902,21.9278,23.2297,UP,1
2005-09-29,19.04,18.57,18.914,21.8254,23.2062,UP,1
2005-09-30,19.32,19.15,18.98,21.733,23.1832,UP,1
2005-10-03,19.6,19.23,19.102,21.64,23.1649,DOWN,0
2005-10-04,19.52,19.72,19.232,21.5518,23.1473,DOWN,0
2005-10-05,19.47,19.53,19.39,21.4595,23.1317,DOWN,0
2005-10-06,19.31,19.48,19.444,21.3565,23.1082,UP,1
2005-10-07,19.32,19.38,19.444,21.2471,23.0847,DOWN,0
2005-10-10,19.15,19.31,19.354,21.1333,23.0605,DOWN,0
2005-10-11,19.13,19.2,19.276,21.0187,23.0373,DOWN,0
2005-10-12,18.77,19.1,19.136,20.8995,23.0113,DOWN,0
2005-10-13,18.74,18.75,19.022,20.7797,22.9859,UP,1
2005-10-14,18.82,18.75,18.922,20.6741,22.961,UP,1
2005-10-17,18.87,18.86,18.866,20.5663,22.9374,DOWN,0
2005-10-18,18.58,18.85,18.756,20.4513,22.9117,UP,1
2005-10-19,19.85,19.49,18.972,20.3955,22.8915,DOWN,0
2005-10-20,19.77,20.0,19.178,20.3321,22.8724,UP,1
2005-10-21,20.32,19.81,19.478,20.2791,22.8531,DOWN,0
2005-10-24,20.25,20.35,19.754,20.2321,22.8293,DOWN,0
2005-10-25,19.76,20.2,19.99,20.1747,22.803,DOWN,0
2005-10-26,18.84,19.75,19.788,20.1073,22.7754,DOWN,0
2005-10-27,18.56,18.75,19.546,20.0397,22.7471,UP,1
2005-10-28,18.63,18.61,19.208,19.9819,22.7199,UP,1
2005-10-31,18.97,18.94,18.952,19.9293,22.6953,UP,1
2005-11-01,19.54,19.03,18.908,19.8921,22.6707,DOWN,0
2005-11-02,19.5,19.41,19.04,19.8507,22.6476,UP,1
2005-11-03,24.6,23.41,20.248,19.9185,22.6527,DOWN,0
2005-11-04,24.48,24.43,21.418,19.9911,22.6602,UP,1
2005-11-07,24.51,24.11,22.526,20.0607,22.67,DOWN,0
2005-11-08,24.03,24.5,23.424,20.1143,22.679,DOWN,0
2005-11-09,23.55,24.01,24.234,20.1591,22.6841,DOWN,0
2005-11-10,23.48,23.4,24.01,20.1989,22.6897,UP,1
2005-11-11,23.62,23.4,23.838,20.2501,22.6973,DOWN,0
2005-11-14,23.61,23.79,23.658,20.2991,22.7024,DOWN,0
2005-11-15,22.99,23.61,23.45,20.3367,22.7053,UP,1
2005-11-16,23.18,22.97,23.376,20.3777,22.7099,UP,1
2005-11-17,23.45,23.38,23.37,20.4251,22.7161,DOWN,0
2005-11-18,23.15,23.51,23.276,20.4714,22.7228,UP,1
2005-11-21,23.9,23.1,23.334,20.5306,22.7332,UP,1
2005-11-22,24.06,23.72,23.548,20.5936,22.7475,DOWN,0
2005-11-23,24.01,23.98,23.714,20.6648,22.7624,DOWN,0
2005-11-25,23.99,23.91,23.822,20.735,22.7776,DOWN,0
2005-11-28,23.76,24.13,23.944,20.8022,22.7894,DOWN,0
2005-11-29,23.54,23.76,23.872,20.8694,22.8002,UP,1
2005-11-30,24.02,23.51,23.864,20.9482,22.809,UP,1
2005-12-01,24.57,23.96,23.976,21.0528,22.823,DOWN,0
2005-12-02,24.42,24.5,24.062,21.1616,22.8394,DOWN,0
2005-12-05,24.18,24.28,24.146,21.2654,22.8459,UP,1
2005-12-06,24.6,24.1,24.358,21.3776,22.8567,DOWN,0
2005-12-07,24.16,24.62,24.386,21.4834,22.8672,DOWN,0
2005-12-08,24.01,24.25,24.274,21.59,22.8747,DOWN,0
2005-12-09,23.95,23.88,24.18,21.6882,22.8832,UP,1
2005-12-12,24.37,24.01,24.218,21.7892,22.8927,DOWN,0
2005-12-13,23.82,24.31,24.062,21.8736,22.898,DOWN,0
2005-12-14,23.7,23.8,23.97,21.9572,22.9025,DOWN,0
2005-12-15,23.58,23.59,23.884,22.0394,22.9061,DOWN,0
2005-12-16,23.54,23.59,23.802,22.124,22.9084,DOWN,0
2005-12-19,23.39,23.48,23.606,22.2054,22.9092,DOWN,0
2005-12-20,23.09,23.28,23.46,22.2842,22.9091,UP,1
2005-12-21,23.1,23.17,23.34,22.3636,22.9138,UP,1
2005-12-22,23.14,23.04,23.252,22.451,22.9181,DOWN,0
2005-12-23,22.96,23.04,23.136,22.5354,22.9214,DOWN,0
2005-12-27,22.72,22.9,23.002,22.6134,22.9247,UP,1
2005-12-28,22.81,22.82,22.946,22.6922,22.9296,DOWN,0
2005-12-29,22.75,22.73,22.876,22.7756,22.9328,DOWN,0
2005-12-30,22.32,22.55,22.712,22.825,22.9305,UP,1
2006-01-03,22.68,22.32,22.656,22.8832,22.928,UP,1
2006-01-04,22.76,22.75,22.664,22.932,22.9222,UP,1
2006-01-05,23.01,22.94,22.704,22.9872,22.9191,UP,1
2006-01-06,23.14,23.04,22.782,23.0548,22.9162,DOWN,0
2006-01-09,23.13,23.2,22.944,23.1406,22.91,DOWN,0
2006-01-10,22.97,23.13,23.002,23.2288,22.8938,DOWN,0
2006-01-11,22.58,22.9,22.966,23.3078,22.8773,DOWN,0
2006-01-12,22.19,22.5,22.802,23.3722,22.858,UP,1
2006-01-13,22.31,22.41,22.636,23.4276,22.8435,UP,1
2006-01-17,22.4,22.37,22.49,23.4856,22.8302,DOWN,0
2006-01-18,21.92,22.18,22.28,23.432,22.8136,DOWN,0
2006-01-19,21.83,22.06,22.13,23.379,22.7973,DOWN,0
2006-01-20,21.3,21.86,21.952,23.3148,22.7791,UP,1
2006-01-23,21.39,21.27,21.768,23.262,22.7596,UP,1
2006-01-24,21.84,21.33,21.656,23.2278,22.7362,DOWN,0
2006-01-25,21.62,21.74,21.596,23.1906,22.7122,UP,1
2006-01-26,21.96,21.7,21.622,23.1574,22.6956,DOWN,0
2006-01-27,21.73,22.07,21.708,23.1198,22.6836,UP,1
2006-01-30,21.75,21.58,21.78,23.095,22.6671,UP,1
2006-01-31,22.05,21.7,21.822,23.0724,22.6538,DOWN,0
2006-02-01,21.9,21.85,21.878,23.0414,22.6393,DOWN,0
2006-02-02,21.7,21.85,21.826,23.0124,22.6203,UP,1
2006-02-03,21.71,21.5,21.822,22.9686,22.604,DOWN,0
2006-02-06,21.49,21.78,21.77,22.9172,22.589,DOWN,0
2006-02-07,21.06,21.52,21.572,22.8582,22.5717,UP,1
2006-02-08,21.7,21.22,21.532,22.8124,22.5547,DOWN,0
2006-02-09,21.48,21.79,21.488,22.7668,22.5388,UP,1
2006-02-10,21.97,21.61,21.54,22.7354,22.521,DOWN,0
2006-02-13,21.79,22.04,21.6,22.6908,22.5036,UP,1
2006-02-14,22.76,21.93,21.94,22.6546,22.4906,UP,1
2006-02-15,23.03,22.78,22.206,22.6268,22.4806,DOWN,0
2006-02-16,22.35,22.51,22.38,22.5902,22.4671,UP,1
2006-02-17,23.41,23.25,22.668,22.5664,22.4517,DOWN,0
2006-02-21,22.96,23.62,22.902,22.5424,22.434,UP,1
2006-02-22,23.02,22.94,22.954,22.5226,22.4201,UP,1
2006-02-23,23.36,22.94,23.02,22.5108,22.4037,UP,1
2006-02-24,23.9,23.26,23.33,22.5014,22.4035,UP,1
2006-02-27,24.77,23.84,23.602,22.5204,22.4086,DOWN,0
2006-02-28,24.55,24.5,23.92,22.5374,22.4137,UP,1
2006-03-01,24.84,24.53,24.284,22.5626,22.4204,UP,1
2006-03-02,24.87,24.65,24.586,22.5892,22.4252,DOWN,0
2006-03-03,24.65,24.69,24.736,22.6144,22.43,DOWN,0
2006-03-06,23.96,24.51,24.574,22.6318,22.4287,DOWN,0
2006-03-07,23.51,23.85,24.366,22.64,22.4246,DOWN,0
2006-03-08,23.38,23.41,24.074,22.6448,22.419,DOWN,0
2006-03-09,23.3,23.35,23.76,22.6516,22.41,UP,1
2006-03-10,23.96,23.3,23.622,22.6764,22.4047,DOWN,0
2006-03-13,23.47,23.95,23.524,22.6896,22.3989,UP,1
2006-03-14,23.92,23.4,23.606,22.713,22.3965,UP,1
2006-03-15,24.01,23.94,23.732,22.7468,22.3956,DOWN,0
2006-03-16,23.75,24.08,23.822,22.7682,22.3946,UP,1
2006-03-17,23.97,23.85,23.824,22.7924,22.3935,UP,1
2006-03-20,24.01,23.87,23.932,22.8124,22.3932,DOWN,0
2006-03-21,23.16,23.94,23.78,22.8128,22.3896,UP,1
2006-03-22,23.42,23.04,23.662,22.8186,22.3869,UP,1
2006-03-23,23.5,23.47,23.612,22.8292,22.3852,UP,1
2006-03-24,23.56,23.35,23.53,22.8488,22.3832,UP,1
2006-03-27,23.67,23.5,23.462,22.8784,22.3802,DOWN,0
2006-03-28,23.53,23.76,23.536,22.9028,22.3774,UP,1
2006-03-29,24.39,23.54,23.73,22.9426,22.38,UP,1
2006-03-30,24.5,24.46,23.93,22.9942,22.3849,UP,1
2006-03-31,24.84,24.55,24.186,23.0544,22.3933,DOWN,0
2006-04-03,24.72,24.96,24.396,23.1228,22.4011,UP,1
2006-04-04,25.25,24.75,24.74,23.2,22.4122,DOWN,0
2006-04-05,25.1,25.28,24.882,23.2652,22.4233,UP,1
2006-04-06,25.15,25.03,25.012,23.3358,22.4365,DOWN,0
2006-04-07,24.5,25.15,24.944,23.3866,22.4452,DOWN,0
2006-04-10,24.21,24.5,24.842,23.4362,22.4479,DOWN,0
2006-04-11,23.99,24.28,24.59,23.481,22.4534,UP,1
2006-04-12,24.01,23.95,24.372,23.5202,22.4605,UP,1
2006-04-13,24.23,23.94,24.188,23.5668,22.4667,DOWN,0
2006-04-17,23.81,24.23,24.05,23.609,22.4721,UP,1
2006-04-18,24.5,23.95,24.108,23.6648,22.478,UP,1
2006-04-19,24.87,24.41,24.284,23.7324,22.4861,DOWN,0
2006-04-20,24.86,24.81,24.454,23.8084,22.4941,DOWN,0
2006-04-21,24.85,25.13,24.578,23.8714,22.5033,DOWN,0
2006-04-24,24.59,24.8,24.734,23.9336,22.5119,DOWN,0
2006-04-25,24.4,24.47,24.714,23.9822,22.5206,DOWN,0
2006-04-26,24.37,24.28,24.614,24.0338,22.5315,UP,1
2006-04-27,24.6,24.19,24.562,24.0706,22.5444,DOWN,0
2006-04-28,24.44,24.51,24.48,24.0988,22.5512,DOWN,0
2006-05-01,24.43,24.39,24.448,24.1404,22.5559,DOWN,0
2006-05-02,24.43,24.67,24.454,24.1608,22.5597,UP,1
2006-05-03,25.3,24.37,24.64,24.2076,22.5686,UP,1
2006-05-04,29.21,27.01,25.562,24.3314,22.5929,DOWN,0
2006-05-05,29.16,29.01,26.506,24.4474,22.6179,UP,1
2006-05-08,29.71,29.1,27.562,24.5636,22.6468,DOWN,0
2006-05-09,28.67,29.61,28.41,24.6416,22.6689,UP,1
2006-05-10,29.47,28.42,29.244,24.74,22.6966,DOWN,0
2006-05-11,28.88,29.36,29.178,24.8208,22.7206,DOWN,0
2006-05-12,28.5,28.35,29.046,24.8934,22.7408,UP,1
2006-05-15,28.84,28.45,28.872,24.9772,22.761,UP,1
2006-05-16,29.11,28.73,28.96,25.0802,22.7824,DOWN,0
2006-05-17,29.0,28.9,28.866,25.19,22.8031,UP,1
2006-05-18,29.47,29.24,28.984,25.3118,22.8268,DOWN,0
2006-05-19,29.37,29.56,29.158,25.4332,22.85,DOWN,0
2006-05-22,29.29,29.24,29.248,25.5398,22.8759,DOWN,0
2006-05-23,28.56,29.49,29.138,25.6416,22.8974,UP,1
2006-05-24,29.32,28.51,29.202,25.7496,22.9224,UP,1
2006-05-25,30.67,29.47,29.442,25.8828,22.9625,UP,1
2006-05-26,31.4,30.67,29.848,26.0358,23.0048,DOWN,0
2006-05-30,31.01,31.3,30.192,26.1766,23.045,UP,1
2006-05-31,31.1,31.22,30.7,26.3184,23.0875,UP,1
2006-06-01,32.0,30.96,31.236,26.4952,23.1344,UP,1
2006-06-02,32.22,32.0,31.546,26.6712,23.1844,DOWN,0
2006-06-05,31.31,32.1,31.528,26.8274,23.2313,UP,1
2006-06-06,31.53,31.22,31.632,26.9868,23.2813,UP,1
2006-06-07,32.18,31.67,31.848,27.157,23.3342,DOWN,0
2006-06-08,31.14,31.87,31.676,27.3092,23.3829,UP,1
2006-06-09,31.51,31.17,31.534,27.4516,23.4326,DOWN,0
2006-06-12,29.31,31.97,31.134,27.5478,23.4731,UP,1
2006-06-13,29.6,29.33,30.748,27.643,23.5169,UP,1
2006-06-14,29.64,29.49,30.24,27.7414,23.5599,UP,1
2006-06-15,30.59,29.78,30.13,27.8482,23.6061,DOWN,0
2006-06-16,30.1,30.44,29.848,27.9482,23.6501,DOWN,0
2006-06-19,29.54,30.1,29.894,28.036,23.6903,UP,1
2006-06-20,29.88,29.44,29.95,28.1436,23.7344,UP,1
2006-06-21,30.21,29.81,30.064,28.2636,23.7797,DOWN,0
2006-06-22,30.13,30.12,29.972,28.3864,23.8248,DOWN,0
2006-06-23,29.99,30.05,29.95,28.506,23.8691,UP,1
2006-06-26,30.61,30.09,30.164,28.6336,23.9167,DOWN,0
2006-06-27,29.56,30.53,30.1,28.7486,23.9603,DOWN,0
2006-06-28,29.25,29.63,29.908,28.8436,24.0019,UP,1
2006-06-29,29.99,29.4,29.88,28.946,24.0473,DOWN,0
2006-06-30,29.86,29.82,29.854,29.046,24.0943,UP,1
2006-07-03,30.47,29.76,29.826,29.1584,24.1443,DOWN,0
2006-07-05,29.51,30.15,29.816,29.2568,24.1898,DOWN,0
2006-07-06,29.27,29.55,29.82,29.3542,24.2353,DOWN,0
2006-07-07,28.82,29.19,29.586,29.4432,24.279,DOWN,0
2006-07-10,28.65,28.82,29.344,29.5242,24.3255,UP,1
2006-07-11,28.82,28.65,29.014,29.6118,24.3747,DOWN,0
2006-07-12,28.32,28.7,28.776,29.6896,24.4214,DOWN,0
2006-07-13,27.11,28.12,28.344,29.7432,24.462,DOWN,0
2006-07-14,26.3,27.02,27.84,29.7632,24.4991,DOWN,0
2006-07-17,26.25,26.35,27.36,29.704,24.537,UP,1
2006-07-18,26.38,26.51,26.872,29.6484,24.5737,UP,1
2006-07-19,27.52,26.29,26.712,29.6046,24.6147,DOWN,0
2006-07-20,26.64,27.48,26.618,29.564,24.6499,DOWN,0
2006-07-21,26.18,26.53,26.594,29.4982,24.6832,UP,1
2006-07-24,27.09,26.38,26.762,29.4624,24.7213,DOWN,0
2006-07-25,26.85,27.0,26.856,29.4294,24.759,DOWN,0
2006-07-26,26.59,26.8,26.67,29.3844,24.7953,DOWN,0
2006-07-27,26.39,26.73,26.62,29.33,24.8315,UP,1
2006-07-28,27.1,26.6,26.804,29.292,24.8714,DOWN,0
2006-07-31,26.88,26.8,26.762,29.2402,24.9119,DOWN,0
2006-08-01,26.01,26.62,26.594,29.173,24.9483,DOWN,0
2006-08-02,25.91,26.26,26.458,29.1054,24.9837,UP,1
2006-08-03,26.57,25.7,26.494,29.0656,25.0222,DOWN,0
2006-08-04,26.41,26.8,26.356,29.0074,25.0614,DOWN,0
2006-08-07,26.41,26.1,26.262,28.9222,25.0942,UP,1
2006-08-08,30.85,29.85,27.23,28.9112,25.1496,UP,1
2006-08-09,31.43,30.76,28.334,28.9196,25.2051,DOWN,0
2006-08-10,30.96,30.6,29.212,28.9168,25.2587,DOWN,0
2006-08-11,30.92,30.77,30.114,28.8952,25.3145,UP,1
2006-08-14,31.64,30.98,31.16,28.8836,25.3785,UP,1
2006-08-15,32.44,31.9,31.478,28.9062,25.4479,DOWN,0
2006-08-16,32.0,32.43,31.592,28.9156,25.5147,UP,1
2006-08-17,32.95,31.78,31.99,28.931,25.5846,DOWN,0
2006-08-18,32.84,32.98,32.374,28.965,25.6511,UP,1
2006-08-21,32.93,32.56,32.632,28.9934,25.7183,UP,1
2006-08-22,33.14,32.97,32.772,29.07,25.761,DOWN,0
2006-08-23,33.04,33.07,32.98,29.1388,25.8038,DOWN,0
2006-08-24,32.57,32.95,32.904,29.1974,25.8441,UP,1
2006-08-25,32.96,32.6,32.928,29.2448,25.8887,DOWN,0
2006-08-28,32.91,32.84,32.924,29.301,25.9355,UP,1
2006-08-29,33.75,32.88,33.046,29.3852,25.9869,DOWN,0
2006-08-30,32.65,33.02,32.968,29.4406,26.032,UP,1
2006-08-31,33.4,32.57,33.134,29.5044,26.081,DOWN,0
2006-09-01,33.15,33.31,33.172,29.5648,26.1318,UP,1
2006-09-05,34.16,33.09,33.422,29.6482,26.1867,DOWN,0
2006-09-06,30.87,31.99,32.846,29.6534,26.2238,DOWN,0
2006-09-07,30.86,30.46,32.488,29.6794,26.2623,UP,1
2006-09-08,31.0,30.75,32.008,29.7144,26.2978,UP,1
2006-09-11,31.24,30.75,31.626,29.7394,26.3337,UP,1
2006-09-12,31.44,31.12,31.082,29.771,26.3709,UP,1
2006-09-13,31.72,31.33,31.252,29.796,26.4095,UP,1
2006-09-14,31.99,31.48,31.478,29.8456,26.4507,DOWN,0
2006-09-15,31.48,32.23,31.574,29.8898,26.4904,DOWN,0
2006-09-18,30.91,31.33,31.508,29.9316,26.5248,UP,1
2006-09-19,31.05,30.83,31.43,29.9796,26.5572,UP,1
2006-09-20,31.58,31.24,31.402,30.0348,26.593,UP,1
2006-09-21,33.65,33.04,31.734,30.1414,26.6404,UP,1
2006-09-22,35.34,33.54,32.506,30.306,26.6941,UP,1
2006-09-25,36.13,35.51,33.55,30.5026,26.7539,UP,1
2006-09-26,36.55,36.13,34.65,30.7086,26.8166,UP,1
2006-09-27,36.66,36.35,35.666,30.9142,26.8802,DOWN,0
2006-09-28,36.56,36.6,36.248,31.095,26.9411,UP,1
2006-09-29,36.79,36.72,36.538,31.298,27.006,DOWN,0
2006-10-02,36.75,36.79,36.662,31.5094,27.0712,UP,1
2006-10-03,37.4,36.53,36.832,31.7156,27.1403,UP,1
2006-10-04,38.31,37.44,37.162,31.9448,27.2142,UP,1
2006-10-05,38.9,38.17,37.63,32.191,27.2917,DOWN,0
2006-10-06,38.4,38.7,37.952,32.4312,27.3683,UP,1
2006-10-09,39.12,38.14,38.426,32.6716,27.4484,UP,1
2006-10-10,39.43,39.4,38.832,32.9226,27.5298,DOWN,0
2006-10-11,39.27,39.4,39.024,33.1878,27.6114,UP,1
2006-10-12,40.33,39.6,39.31,33.4762,27.6994,UP,1
2006-10-13,40.83,40.49,39.796,33.7614,27.7895,UP,1
2006-10-16,41.09,40.96,40.19,34.055,27.8812,DOWN,0
2006-10-17,40.75,40.68,40.454,34.3418,27.9734,DOWN,0
2006-10-18,40.0,41.02,40.6,34.5248,28.06,UP,1
2006-10-19,41.09,40.0,40.752,34.718,28.1516,DOWN,0
2006-10-20,40.65,41.09,40.716,34.9118,28.2398,UP,1
2006-10-23,40.89,40.3,40.676,35.1112,28.3286,UP,1
2006-10-24,40.99,41.03,40.724,35.2982,28.4179,UP,1
2006-10-25,41.01,41.19,40.926,35.4696,28.5081,DOWN,0
2006-10-26,40.65,41.18,40.838,35.6426,28.5984,DOWN,0
2006-10-27,40.23,40.36,40.754,35.7882,28.6886,DOWN,0
2006-10-30,40.03,40.16,40.582,35.932,28.7772,UP,1
2006-10-31,40.29,40.04,40.442,36.0792,28.8667,UP,1
2006-11-01,40.53,40.62,40.346,36.227,28.9597,DOWN,0
2006-11-02,39.71,40.3,40.158,36.3604,29.0491,DOWN,0
2006-11-03,39.7,39.85,40.052,36.503,29.1411,UP,1
2006-11-06,39.98,40.05,40.042,36.6434,29.2341,UP,1
2006-11-07,40.14,39.95,40.012,36.788,29.3256,UP,1
2006-11-08,40.4,40.48,39.986,36.921,29.4195,DOWN,0
2006-11-09,39.83,43.4,40.01,37.0646,29.5088,UP,1
2006-11-10,40.61,39.57,40.192,37.2088,29.6032,UP,1
2006-11-13,41.35,40.95,40.466,37.3728,29.7012,DOWN,0
2006-11-14,40.91,41.36,40.62,37.5078,29.7955,DOWN,0
2006-11-15,40.18,40.52,40.576,37.694,29.8869,DOWN,0
2006-11-16,39.85,40.45,40.58,37.8738,29.9777,DOWN,0
2006-11-17,39.76,39.84,40.41,38.049,30.0679,DOWN,0
2006-11-20,39.52,39.83,40.044,38.2146,30.1581,UP,1
2006-11-21,39.89,39.76,39.84,38.3836,30.2522,UP,1
2006-11-22,39.95,40.12,39.794,38.5482,30.3435,DOWN,0
2006-11-24,38.75,39.54,39.574,38.6834,30.4298,UP,1
2006-11-27,38.93,39.0,39.408,38.8324,30.5146,UP,1
2006-11-28,38.95,38.77,39.294,38.9932,30.6004,UP,1
2006-11-29,40.05,39.4,39.326,39.1732,30.6869,DOWN,0
2006-11-30,39.49,39.76,39.234,39.3314,30.7692,DOWN,0
