ticker,COST US Equity,COST US Equity,COST US Equity,COST US Equity,COST US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2016-10-26,150.98,150.35,154.4384,150.62,154.6084,DOWN,0
2016-10-27,150.86,150.83,154.4321,150.784,154.2664,DOWN,0
2016-10-28,149.76,150.44,154.415,150.942,153.9066,DOWN,0
2016-10-31,147.87,148.89,154.4024,150.092,153.5036,DOWN,0
2016-11-01,146.66,148.48,154.3834,149.226,153.078,DOWN,0
2016-11-02,146.27,146.43,154.3706,148.284,152.6562,DOWN,0
2016-11-03,144.45,146.7,154.341,147.002,152.1938,DOWN,0
2016-11-04,142.24,143.0,154.2837,145.498,151.7414,UP,1
2016-11-07,143.54,143.38,154.2475,144.632,151.3336,UP,1
2016-11-08,146.09,143.89,154.2355,144.518,150.9758,UP,1
2016-11-09,146.79,143.54,154.2308,144.622,150.6724,DOWN,0
2016-11-10,146.7,147.06,154.2163,145.072,150.3646,UP,1
2016-11-11,149.36,146.61,154.2075,146.496,150.2276,UP,1
2016-11-14,152.0,150.92,154.2113,148.188,150.108,DOWN,0
2016-11-15,151.15,151.98,154.2245,149.2,149.9698,UP,1
2016-11-16,152.14,152.19,154.2517,150.27,149.8998,DOWN,0
2016-11-17,151.2,151.23,154.2913,151.17,149.8544,DOWN,0
2016-11-18,150.36,150.84,154.3232,151.37,149.8476,UP,1
2016-11-21,151.17,150.55,154.3439,151.204,149.8372,UP,1
2016-11-22,152.67,151.93,154.3676,151.508,149.8758,DOWN,0
2016-11-23,151.6,152.75,154.3853,151.4,149.894,UP,1
2016-11-25,151.88,151.89,154.4115,151.536,149.8782,DOWN,0
2016-11-28,151.25,151.05,154.4245,151.714,149.8562,UP,1
2016-11-29,151.48,151.62,154.4363,151.776,149.85,DOWN,0
2016-11-30,150.11,151.13,154.4323,151.264,149.8088,UP,1
2016-12-01,151.74,150.11,154.4478,151.292,149.7896,UP,1
2016-12-02,152.09,151.99,154.4647,151.334,149.7684,DOWN,0
2016-12-05,151.77,152.09,154.4733,151.438,149.7532,DOWN,0
2016-12-06,151.01,151.85,154.4765,151.344,149.7496,UP,1
2016-12-07,153.85,150.6,154.4764,152.092,149.8176,UP,1
2016-12-08,157.59,156.64,154.4908,153.262,149.9812,UP,1
2016-12-09,159.7,157.28,154.5409,154.784,150.2254,UP,1
2016-12-12,160.33,158.6,154.5924,156.496,150.3818,DOWN,0
2016-12-13,159.77,160.85,154.6386,158.248,150.557,DOWN,0
2016-12-14,158.99,160.05,154.6696,159.276,150.7272,UP,1
2016-12-15,160.11,159.35,154.7122,159.78,150.9298,UP,1
2016-12-16,160.41,160.49,154.7597,159.922,151.1486,UP,1
2016-12-19,163.46,162.01,154.8362,160.548,151.418,UP,1
2016-12-20,163.86,164.32,154.9007,161.366,151.6896,DOWN,0
2016-12-21,163.04,163.6,154.9507,162.176,151.9302,DOWN,0
2016-12-22,162.07,163.66,154.9967,162.568,152.1624,UP,1
2016-12-23,162.08,162.17,155.0435,162.902,152.3996,DOWN,0
2016-12-27,162.05,162.06,155.0904,162.62,152.6376,DOWN,0
2016-12-28,161.01,162.02,155.1246,162.05,152.8838,UP,1
2016-12-29,161.13,160.65,155.1599,161.668,153.1242,DOWN,0
2016-12-30,160.11,160.89,155.1913,161.276,153.3374,DOWN,0
2017-01-03,159.73,160.65,155.2242,160.806,153.5312,UP,1
2017-01-04,159.76,159.8,155.2533,160.348,153.747,UP,1
2017-01-05,162.91,160.95,155.3067,160.728,153.9628,DOWN,0
2017-01-06,162.83,162.67,155.3533,161.068,154.1996,DOWN,0
2017-01-09,160.97,162.33,155.401,161.24,154.3994,UP,1
2017-01-10,161.66,160.58,155.4459,161.626,154.6154,DOWN,0
2017-01-11,161.54,161.47,155.4773,161.982,154.851,UP,1
2017-01-12,161.87,161.35,155.4987,161.774,155.131,DOWN,0
2017-01-13,161.86,161.99,155.5201,161.58,155.435,UP,1
2017-01-17,163.81,161.85,155.5479,162.148,155.7858,UP,1
2017-01-18,164.27,163.65,155.5806,162.67,156.1822,DOWN,0
2017-01-19,163.7,164.18,155.6191,163.102,156.6114,UP,1
2017-01-20,164.24,164.39,155.6565,163.576,157.0254,DOWN,0
2017-01-23,163.01,164.05,155.7114,163.806,157.3638,UP,1
2017-01-24,163.67,163.23,155.7715,163.778,157.7014,UP,1
2017-01-25,164.14,164.2,155.8469,163.752,158.0502,DOWN,0
2017-01-26,164.07,164.34,155.9147,163.826,158.3444,DOWN,0
2017-01-27,162.06,164.56,155.9656,163.39,158.5456,UP,1
2017-01-30,163.25,162.03,156.0248,163.438,158.7876,UP,1
2017-01-31,163.95,162.49,156.0787,163.494,159.0238,DOWN,0
2017-02-01,161.86,163.84,156.1215,163.038,159.237,UP,1
2017-02-02,168.15,166.84,156.1939,163.854,159.5928,UP,1
2017-02-03,168.32,167.72,156.2718,165.106,159.9358,DOWN,0
2017-02-06,167.03,168.18,156.3498,165.862,160.223,UP,1
2017-02-07,167.52,167.53,156.4378,166.576,160.5414,UP,1
2017-02-08,168.42,167.5,156.5224,167.888,160.8722,UP,1
2017-02-09,170.96,168.45,156.6142,168.45,161.2664,UP,1
2017-02-10,172.0,171.65,156.7153,169.186,161.6768,DOWN,0
2017-02-13,171.96,172.49,156.8179,170.172,162.1138,UP,1
2017-02-14,173.63,171.66,156.9454,171.394,162.5516,UP,1
2017-02-15,175.0,173.18,157.0658,172.71,163.0098,UP,1
2017-02-16,175.75,175.1,157.1875,173.668,163.4894,UP,1
2017-02-17,175.86,175.47,157.3092,174.44,163.9864,UP,1
2017-02-21,176.94,176.55,157.4547,175.436,164.4482,DOWN,0
2017-02-22,176.51,177.07,157.6051,176.012,164.8266,DOWN,0
2017-02-23,175.85,176.52,157.7414,176.182,165.1496,UP,1
2017-02-24,177.56,175.22,157.8814,176.544,165.4942,UP,1
2017-02-27,177.62,177.33,158.0339,176.896,165.8512,DOWN,0
2017-02-28,177.18,176.95,158.1862,176.944,166.215,UP,1
2017-03-01,177.86,177.37,158.353,177.214,166.57,UP,1
2017-03-02,177.98,177.5,158.5139,177.64,166.9214,DOWN,0
2017-03-03,170.26,170.7,158.6472,176.18,167.0574,DOWN,0
2017-03-06,166.73,169.41,158.7744,174.002,167.1148,UP,1
2017-03-07,167.0,166.54,158.8959,171.966,167.194,DOWN,0
2017-03-08,166.24,167.0,159.0137,169.642,167.2774,DOWN,0
2017-03-09,165.77,166.4,159.1325,167.2,167.3512,DOWN,0
2017-03-10,165.37,166.49,159.2465,166.222,167.4176,DOWN,0
2017-03-13,164.55,164.85,159.3465,165.786,167.4884,UP,1
2017-03-14,165.24,164.21,159.4242,165.434,167.5706,UP,1
2017-03-15,166.54,165.57,159.5115,165.494,167.6992,UP,1
2017-03-16,167.06,166.78,159.6029,165.752,167.8458,UP,1
2017-03-17,167.81,168.06,159.6794,166.24,168.0068,DOWN,0
2017-03-20,167.44,167.76,159.759,166.818,168.0974,DOWN,0
2017-03-21,166.78,167.51,159.8344,167.126,168.1764,UP,1
2017-03-22,167.68,167.32,159.9116,167.354,168.3106,DOWN,0
2017-03-23,166.9,168.0,159.983,167.322,168.4154,DOWN,0
2017-03-24,166.02,167.37,160.0462,166.964,168.505,UP,1
2017-03-27,166.15,165.53,160.1067,166.706,168.5906,UP,1
2017-03-28,166.77,166.11,160.1662,166.704,168.6888,UP,1
2017-03-29,167.43,166.28,160.2286,166.654,168.7612,UP,1
2017-03-30,167.89,167.3,160.2887,166.852,168.8336,DOWN,0
2017-03-31,167.69,167.59,160.3529,167.186,168.9134,DOWN,0
2017-04-03,166.7,167.74,160.4043,167.296,168.9626,UP,1
2017-04-04,167.25,166.6,160.4611,167.392,169.0474,DOWN,0
2017-04-05,167.0,167.29,160.5137,167.306,169.114,UP,1
2017-04-06,170.02,169.68,160.5778,167.732,169.2316,UP,1
2017-04-07,170.62,169.7,160.6403,168.318,169.3626,UP,1
2017-04-10,171.22,170.2,160.7112,169.222,169.5458,DOWN,0
2017-04-11,170.63,170.79,160.7866,169.898,169.6934,DOWN,0
2017-04-12,170.17,171.43,160.8661,170.532,169.8178,DOWN,0
2017-04-13,168.84,170.05,160.9323,170.296,169.9574,UP,1
2017-04-17,169.7,168.77,160.9954,170.112,169.9884,UP,1
2017-04-18,170.13,170.05,161.0609,169.894,170.0246,DOWN,0
2017-04-19,170.06,170.88,161.1306,169.78,170.0852,UP,1
2017-04-20,170.15,170.33,161.2051,169.776,170.1378,UP,1
2017-04-21,170.77,171.52,161.2789,170.162,170.1848,UP,1
2017-04-24,172.33,172.0,161.3221,170.688,170.2122,UP,1
2017-04-25,172.68,172.91,161.3583,171.198,170.2258,UP,1
2017-04-26,176.8,178.05,161.4087,172.546,170.3226,UP,1
2017-04-27,177.45,177.32,161.4645,174.006,170.399,UP,1
2017-04-28,177.52,178.07,161.5182,175.356,170.4494,UP,1
2017-05-01,177.86,178.5,161.5728,176.462,170.4916,UP,1
2017-05-02,178.59,178.72,161.6337,177.644,170.5462,UP,1
2017-05-03,179.82,178.74,161.6953,178.248,170.6038,UP,1
2017-05-04,182.45,180.05,161.7669,179.248,170.7226,DOWN,0
2017-05-05,180.2,182.77,161.8277,179.784,170.8096,DOWN,0
2017-05-08,172.64,174.66,161.8557,178.74,170.7112,UP,1
2017-05-09,172.68,173.61,161.8817,177.558,170.6124,DOWN,0
2017-05-10,171.35,172.03,161.8986,175.864,170.4958,DOWN,0
2017-05-11,171.26,170.78,161.9171,173.626,170.3638,DOWN,0
2017-05-12,170.88,171.29,161.9407,171.762,170.2218,UP,1
2017-05-15,171.57,170.3,161.9668,171.548,170.248,DOWN,0
2017-05-16,171.0,171.96,161.9857,171.212,170.3334,DOWN,0
2017-05-17,169.15,170.66,161.9937,170.772,170.3764,UP,1
2017-05-18,170.72,170.08,162.0148,170.664,170.466,UP,1
2017-05-19,171.64,171.35,162.0424,170.816,170.5834,UP,1
2017-05-22,172.4,172.24,162.0716,170.982,170.724,UP,1
2017-05-23,172.47,172.97,162.0955,171.276,170.8824,UP,1
2017-05-24,173.01,172.95,162.1235,172.048,171.0378,UP,1
2017-05-25,174.73,173.47,162.1579,172.85,171.2016,UP,1
2017-05-26,177.86,180.25,162.2057,174.094,171.4176,UP,1
2017-05-30,178.92,177.68,162.2609,175.398,171.6398,UP,1
2017-05-31,180.43,179.24,162.3179,176.99,171.8996,UP,1
2017-06-01,180.63,180.81,162.3774,178.514,172.1766,UP,1
2017-06-02,180.97,180.58,162.4402,179.762,172.4424,UP,1
2017-06-05,182.08,181.1,162.5108,180.606,172.746,DOWN,0
2017-06-06,181.45,181.7,162.5793,181.112,173.0546,UP,1
2017-06-07,182.2,181.44,162.6502,181.466,173.3756,DOWN,0
2017-06-08,181.41,181.92,162.7175,181.622,173.6684,DOWN,0
2017-06-09,180.38,181.71,162.7826,181.504,173.9274,DOWN,0
2017-06-12,179.64,179.58,162.843,181.016,174.1624,UP,1
2017-06-13,180.51,179.9,162.9212,180.828,174.4188,UP,1
2017-06-14,181.67,180.83,163.0099,180.722,174.7182,DOWN,0
2017-06-15,180.06,180.39,163.0903,180.452,174.9744,DOWN,0
2017-06-16,167.11,170.4,163.1161,177.798,174.9766,DOWN,0
2017-06-19,164.34,167.05,163.1273,174.738,174.863,DOWN,0
2017-06-20,162.9,165.5,163.1608,171.216,174.7086,UP,1
2017-06-21,163.15,163.49,163.1866,167.512,174.5472,DOWN,0
2017-06-22,159.79,163.17,163.1953,163.458,174.3304,DOWN,0
2017-06-23,157.13,159.4,163.2027,161.462,174.0696,UP,1
2017-06-26,160.2,158.15,163.2364,160.634,173.8968,DOWN,0
2017-06-27,159.26,160.66,163.2792,159.906,173.688,UP,1
2017-06-28,160.17,159.59,163.3216,159.31,173.4888,DOWN,0
2017-06-29,158.68,160.21,163.3613,159.088,173.2612,UP,1
2017-06-30,159.93,159.6,163.4075,159.648,173.0568,DOWN,0
2017-07-03,158.82,160.21,163.4382,159.372,172.8178,DOWN,0
2017-07-05,158.02,158.93,163.4666,159.124,172.5316,DOWN,0
2017-07-06,157.09,161.11,163.4931,158.508,172.2198,DOWN,0
2017-07-07,154.11,157.36,163.5028,157.594,171.766,DOWN,0
2017-07-10,151.0,153.51,163.4943,155.808,171.237,UP,1
2017-07-11,151.11,151.45,163.4841,154.266,170.7088,UP,1
2017-07-12,151.75,151.46,163.4802,153.012,170.1866,UP,1
2017-07-13,153.6,153.23,163.4922,152.314,169.6868,DOWN,0
2017-07-14,153.0,154.26,163.505,152.092,169.1504,DOWN,0
2017-07-17,152.84,153.0,163.5221,152.46,168.5582,DOWN,0
2017-07-18,151.5,152.61,163.5422,152.538,167.9842,DOWN,0
2017-07-19,151.24,151.81,163.5358,152.436,167.5562,DOWN,0
2017-07-20,150.99,151.47,163.5357,151.914,167.1224,DOWN,0
2017-07-21,150.44,150.94,163.5355,151.402,166.7042,UP,1
2017-07-24,151.0,150.45,163.5406,151.034,166.299,UP,1
2017-07-25,153.17,151.41,163.5591,151.368,165.9448,DOWN,0
2017-07-26,152.09,153.41,163.5696,151.538,165.5552,UP,1
2017-07-27,152.52,152.01,163.5808,151.844,165.1856,UP,1
2017-07-28,152.89,152.67,163.5902,152.334,164.8604,UP,1
2017-07-31,158.51,153.08,163.6305,153.836,164.6162,UP,1
2017-08-01,159.72,159.1,163.678,155.146,164.3778,UP,1
2017-08-02,161.28,159.13,163.7336,156.984,164.1554,DOWN,0
2017-08-03,157.91,161.61,163.7797,158.062,163.8642,DOWN,0
2017-08-04,156.44,158.34,163.8163,158.772,163.5328,UP,1
2017-08-07,156.95,156.5,163.8538,158.46,163.1772,UP,1
2017-08-08,157.75,157.1,163.8924,158.066,162.775,DOWN,0
2017-08-09,156.86,157.14,163.9318,157.182,162.3338,DOWN,0
2017-08-10,156.64,156.17,163.9544,156.928,161.858,UP,1
2017-08-11,156.65,156.51,163.9827,156.97,161.3784,UP,1
2017-08-14,157.91,157.59,164.0174,157.162,160.9172,DOWN,0
2017-08-15,156.88,158.0,164.0475,156.988,160.4132,UP,1
2017-08-16,159.76,157.28,164.0975,157.568,159.9794,DOWN,0
2017-08-17,158.57,158.48,164.151,157.954,159.5068,DOWN,0
2017-08-18,157.08,157.98,164.2031,158.04,159.0202,DOWN,0
2017-08-21,157.07,157.19,164.2571,157.872,158.554,UP,1
2017-08-22,158.7,157.53,164.3283,158.236,158.1352,UP,1
2017-08-23,159.37,158.62,164.414,158.158,157.7124,DOWN,0
2017-08-24,151.33,160.0,164.4529,156.71,157.1056,UP,1
2017-08-25,152.45,152.37,164.4847,155.784,156.5534,UP,1
2017-08-28,152.55,151.9,164.5135,154.88,156.2622,UP,1
2017-08-29,153.56,152.38,164.5478,153.852,156.0466,UP,1
2017-08-30,154.44,153.71,164.5732,152.866,155.8774,UP,1
2017-08-31,156.74,156.22,164.5969,153.948,155.7492,UP,1
2017-09-01,158.24,157.59,164.6324,155.106,155.7182,UP,1
2017-09-05,159.14,157.96,164.6674,156.424,155.7584,DOWN,0
2017-09-06,158.86,159.19,164.7057,157.484,155.7316,UP,1
2017-09-07,159.28,158.97,164.7503,158.452,155.732,DOWN,0
2017-09-08,157.31,158.37,164.781,158.566,155.6748,UP,1
2017-09-11,157.36,157.89,164.8044,158.39,155.6484,UP,1
2017-09-12,160.04,157.67,164.8466,158.57,155.6506,UP,1
2017-09-13,162.99,160.14,164.9022,159.396,155.734,DOWN,0
2017-09-14,162.37,162.68,164.9578,160.014,155.821,DOWN,0
2017-09-15,162.3,162.24,165.0119,161.012,155.9252,DOWN,0
2017-09-18,160.91,162.18,165.0659,161.722,156.0612,UP,1
2017-09-19,161.56,160.96,165.115,162.026,156.2724,UP,1
2017-09-20,162.85,161.51,165.1688,161.998,156.5072,DOWN,0
2017-09-21,161.48,162.93,165.2174,161.82,156.7018,DOWN,0
2017-09-22,161.29,160.9,165.2688,161.618,156.8556,UP,1
2017-09-25,162.33,160.83,165.3112,161.902,157.0422,UP,1
2017-09-26,164.07,162.71,165.3436,162.404,157.2668,UP,1
2017-09-27,164.42,164.49,165.3672,162.718,157.5252,DOWN,0
2017-09-28,163.9,164.47,165.385,163.202,157.7784,UP,1
2017-09-29,164.29,163.9,165.4076,163.802,158.0444,UP,1
2017-10-02,165.89,164.92,165.4421,164.514,158.3534,DOWN,0
2017-10-03,165.08,166.32,165.467,164.716,158.635,UP,1
2017-10-04,165.21,165.23,165.491,164.874,158.8758,UP,1
2017-10-05,167.07,165.86,165.509,165.508,159.1754,DOWN,0
2017-10-06,157.09,159.0,165.4752,164.068,159.2668,DOWN,0
2017-10-09,154.61,157.01,165.433,161.812,159.3012,UP,1
2017-10-10,156.87,155.67,165.407,160.17,159.2684,UP,1
2017-10-11,157.87,157.3,165.386,158.702,159.2314,DOWN,0
2017-10-12,157.22,157.87,165.3618,156.732,159.1502,UP,1
2017-10-13,159.85,157.42,165.356,157.284,159.189,DOWN,0
2017-10-16,158.81,159.38,165.3444,158.124,159.2364,DOWN,0
2017-10-17,158.38,159.0,165.3358,158.426,159.265,DOWN,0
2017-10-18,157.55,158.84,165.3249,158.362,159.261,UP,1
2017-10-19,158.46,157.14,165.3183,158.61,159.293,UP,1
2017-10-20,160.77,158.97,165.3076,158.794,159.3756,UP,1
2017-10-23,162.04,160.85,165.3037,159.44,159.4834,UP,1
2017-10-24,162.29,161.16,165.3103,160.222,159.571,DOWN,0
2017-10-25,162.18,161.0,165.3129,161.148,159.677,UP,1
2017-10-26,162.46,162.46,165.3175,161.948,159.731,DOWN,0
2017-10-27,162.38,160.8,165.32,162.27,159.8072,DOWN,0
2017-10-30,160.23,161.99,165.3119,161.908,159.8702,UP,1
2017-10-31,161.08,159.84,165.2982,161.666,159.9504,UP,1
2017-11-01,162.69,161.97,165.2903,161.768,160.0302,UP,1
2017-11-02,164.95,163.73,165.2966,162.266,160.1418,UP,1
2017-11-03,166.44,164.16,165.3076,163.078,160.444,DOWN,0
2017-11-06,165.05,165.8,165.3178,164.042,160.696,UP,1
2017-11-07,166.28,165.2,165.3309,165.082,160.9706,UP,1
2017-11-08,169.05,166.63,165.3554,166.354,161.2804,UP,1
2017-11-09,169.11,167.48,165.3806,167.186,161.5738,UP,1
2017-11-10,171.36,168.44,165.4271,168.17,161.8662,UP,1
2017-11-13,171.46,171.0,165.4682,169.452,162.1306,DOWN,0
2017-11-14,171.44,170.82,165.5056,170.484,162.3766,DOWN,0
2017-11-15,169.0,169.3,165.5413,170.474,162.5794,UP,1
2017-11-16,170.98,170.23,165.5555,170.848,162.8134,DOWN,0
2017-11-17,170.98,171.0,165.5688,170.772,163.0868,UP,1
2017-11-20,172.28,171.11,165.595,170.936,163.3852,UP,1
2017-11-21,173.42,172.96,165.6245,171.332,163.6528,DOWN,0
2017-11-22,172.48,173.84,165.6448,172.028,163.8426,DOWN,0
2017-11-24,171.62,172.38,165.6481,172.156,164.0276,UP,1
2017-11-27,172.61,172.25,165.6512,172.482,164.2338,UP,1
2017-11-28,173.65,173.32,165.6596,172.756,164.4886,UP,1
2017-11-29,177.53,174.0,165.6791,173.578,164.808,UP,1
2017-11-30,184.43,180.43,165.7263,175.968,165.2396,UP,1
2017-12-01,185.13,183.26,165.7732,178.67,165.7126,UP,1
2017-12-04,189.56,187.22,165.8417,182.06,166.278,DOWN,0
2017-12-05,187.82,189.67,165.8961,184.894,166.7878,DOWN,0
2017-12-06,187.22,187.62,165.9496,186.832,167.2508,DOWN,0
2017-12-07,186.2,186.51,166.0014,187.186,167.6864,UP,1
2017-12-08,188.07,186.79,166.0539,187.774,168.1698,UP,1
2017-12-11,188.86,188.21,166.1101,187.634,168.6612,DOWN,0
2017-12-12,188.3,186.96,166.1657,187.73,169.1094,DOWN,0
2017-12-13,188.28,188.53,166.2178,187.942,169.5734,DOWN,0
2017-12-14,186.53,188.58,166.2606,188.008,169.9998,UP,1
2017-12-15,192.73,193.41,166.3729,188.94,170.513,DOWN,0
2017-12-18,192.31,192.63,166.5008,189.63,171.2174,DOWN,0
2017-12-19,188.33,192.91,166.6075,189.636,171.8918,DOWN,0
2017-12-20,187.51,189.04,166.7138,189.482,172.5046,DOWN,0
2017-12-21,186.8,188.0,166.819,189.536,173.0832,DOWN,0
2017-12-22,186.63,187.27,166.9253,188.316,173.6714,DOWN,0
2017-12-26,186.55,186.19,167.0353,187.164,174.2054,DOWN,0
2017-12-27,186.3,186.85,167.1406,186.758,174.7552,UP,1
2017-12-28,186.62,186.57,167.241,186.58,175.32,DOWN,0
2017-12-29,186.12,186.46,167.3363,186.444,175.8914,UP,1
2018-01-02,188.32,187.23,167.4388,186.782,176.4886,UP,1
2018-01-03,190.58,188.82,167.5545,187.588,177.0848,DOWN,0
2018-01-04,189.1,192.0,167.6661,188.148,177.626,DOWN,0
2018-01-05,187.75,189.43,167.7665,188.374,178.1352,UP,1
2018-01-08,188.48,187.32,167.8744,188.846,178.6612,DOWN,0
2018-01-09,186.29,189.01,167.9757,188.44,179.1378,DOWN,0
2018-01-10,185.42,185.75,168.0721,187.408,179.5986,UP,1
2018-01-11,189.38,185.43,168.1851,187.464,180.1816,UP,1
2018-01-12,191.84,190.1,168.3072,188.282,180.7968,DOWN,0
2018-01-16,191.53,192.35,168.4254,188.892,181.3736,UP,1
2018-01-17,192.29,192.53,168.5484,190.092,181.9204,DOWN,0
2018-01-18,191.51,192.23,168.6724,191.31,182.4218,UP,1
2018-01-19,192.29,191.71,168.7976,191.892,182.9666,UP,1
2018-01-22,194.38,192.5,168.9345,192.4,183.5286,DOWN,0
2018-01-23,193.42,193.61,169.0515,192.778,184.016,UP,1
2018-01-24,194.24,194.43,169.1696,193.168,184.5186,UP,1
2018-01-25,197.95,195.0,169.3033,194.456,185.0504,UP,1
2018-01-26,198.91,197.75,169.4447,195.78,185.5994,DOWN,0
2018-01-29,198.32,198.37,169.5854,196.568,186.137,DOWN,0
2018-01-30,197.91,197.59,169.7308,197.466,186.7152,DOWN,0
2018-01-31,194.87,197.44,169.8566,197.592,187.193,DOWN,0
2018-02-01,193.47,193.41,169.9733,196.696,187.6428,DOWN,0
2018-02-02,190.99,191.25,170.078,195.112,188.017,DOWN,0
2018-02-05,182.77,190.66,170.1411,192.002,188.204,UP,1
2018-02-06,185.01,178.91,170.2123,189.422,188.4546,DOWN,0
2018-02-07,183.19,184.6,170.2666,187.086,188.686,DOWN,0
2018-02-08,178.61,184.51,170.2962,184.114,188.806,UP,1
2018-02-09,180.72,179.78,170.3158,182.06,188.9474,UP,1
2018-02-12,181.06,181.84,170.3339,181.718,189.018,UP,1
2018-02-13,184.15,180.22,170.367,181.546,189.0124,UP,1
2018-02-14,187.35,182.71,170.4145,182.378,189.0568,UP,1
2018-02-15,191.48,188.09,170.4789,184.952,189.0952,UP,1
2018-02-16,191.56,191.45,170.5376,187.12,189.17,DOWN,0
2018-02-20,188.12,189.87,170.566,188.532,189.188,DOWN,0
2018-02-21,185.75,188.53,170.5937,188.852,189.179,UP,1
2018-02-22,186.59,186.35,170.6635,188.7,189.1494,UP,1
2018-02-23,189.81,187.83,170.7491,188.366,189.1684,UP,1
2018-02-26,192.81,190.1,170.8564,188.616,189.2586,DOWN,0
2018-02-27,190.1,193.45,170.9506,189.012,189.295,UP,1
2018-02-28,190.9,191.6,171.0507,190.042,189.3824,DOWN,0
2018-03-01,189.03,191.31,171.138,190.53,189.3084,UP,1
2018-03-02,189.33,187.48,171.2297,190.434,189.2488,UP,1
2018-03-05,191.48,188.45,171.3413,190.168,189.3118,DOWN,0
2018-03-06,191.46,192.14,171.445,190.44,189.3908,DOWN,0
2018-03-07,187.36,189.21,171.5236,189.732,189.402,DOWN,0
2018-03-08,185.69,186.19,171.5901,189.064,189.3832,UP,1
2018-03-09,188.58,186.5,171.6706,188.914,189.4238,UP,1
2018-03-12,189.37,188.27,171.7524,188.492,189.4852,DOWN,0
2018-03-13,187.46,190.05,171.8161,187.692,189.502,DOWN,0
2018-03-14,184.63,188.78,171.8499,187.146,189.4722,UP,1
2018-03-15,185.51,184.82,171.8829,187.11,189.416,UP,1
2018-03-16,185.87,186.18,171.9101,186.568,189.3218,DOWN,0
2018-03-19,184.15,185.63,171.9277,185.524,189.2228,UP,1
2018-03-20,187.35,185.1,171.9596,185.502,189.2148,DOWN,0
2018-03-21,186.07,186.83,171.9795,185.79,189.1666,DOWN,0
2018-03-22,182.64,184.9,171.9855,185.216,189.0936,DOWN,0
2018-03-23,180.84,183.28,171.9787,184.21,189.002,UP,1
2018-03-26,187.22,183.03,172.0077,184.824,188.9588,DOWN,0
2018-03-27,183.15,187.44,172.0216,183.984,188.785,UP,1
2018-03-28,183.61,183.61,172.0414,183.492,188.6266,UP,1
2018-03-29,188.43,184.74,172.081,184.65,188.5494,DOWN,0
2018-04-02,182.75,186.91,172.0864,185.032,188.3742,DOWN,0
2018-04-03,182.61,183.53,172.0992,184.11,188.1806,UP,1
2018-04-04,185.52,181.13,172.1912,184.584,188.0034,UP,1
2018-04-05,186.25,186.7,172.3008,185.112,187.86,DOWN,0
2018-04-06,183.96,185.34,172.4061,184.218,187.6544,UP,1
2018-04-09,184.41,185.2,172.5124,184.55,187.3836,DOWN,0
2018-04-10,183.55,185.75,172.6312,184.738,187.0764,UP,1
2018-04-11,184.65,182.25,172.7688,184.564,186.803,UP,1
2018-04-12,188.82,185.5,172.9119,185.078,186.6212,UP,1
2018-04-13,188.91,189.81,173.0601,186.068,186.502,UP,1
2018-04-16,194.58,191.84,173.2322,188.102,186.5242,UP,1
2018-04-17,196.0,195.66,173.4188,190.592,186.6244,UP,1
2018-04-18,196.51,196.3,173.6017,192.964,186.8992,DOWN,0
2018-04-19,195.07,196.16,173.7829,194.214,187.1004,DOWN,0
2018-04-20,193.56,194.43,173.9606,195.144,187.3078,DOWN,0
2018-04-23,193.35,193.81,174.1419,194.898,187.6026,DOWN,0
2018-04-24,192.51,194.54,174.3339,194.2,187.8384,UP,1
2018-04-25,193.97,192.23,174.5488,193.692,188.0966,UP,1
2018-04-26,195.26,194.12,174.7695,193.73,188.3188,UP,1
2018-04-27,196.58,194.95,174.9937,194.334,188.5034,UP,1
2018-04-30,197.16,197.1,175.2115,195.096,188.617,DOWN,0
2018-05-01,196.55,196.49,175.4292,195.904,188.7168,DOWN,0
2018-05-02,194.0,195.48,175.635,195.91,188.8344,DOWN,0
2018-05-03,193.01,193.916,175.8426,195.46,188.9796,UP,1
2018-05-04,195.19,192.84,176.0623,195.182,189.1516,DOWN,0
2018-05-07,193.06,195.78,176.2727,194.362,189.2166,UP,1
2018-05-08,194.48,192.99,176.4929,193.948,189.25,UP,1
2018-05-09,196.04,194.15,176.7181,194.356,189.3688,DOWN,0
2018-05-10,195.45,196.05,176.9295,194.844,189.4598,UP,1
2018-05-11,195.76,195.33,177.1478,194.958,189.5944,UP,1
2018-05-14,195.88,195.96,177.3646,195.522,189.7254,DOWN,0
2018-05-15,195.48,194.76,177.5776,195.722,189.8054,UP,1
2018-05-16,198.71,196.07,177.7786,196.256,189.9504,UP,1
2018-05-17,199.6,199.06,177.978,197.086,190.1952,DOWN,0
2018-05-18,198.96,199.5,178.1664,197.726,190.4606,UP,1
2018-05-21,199.62,199.6,178.3749,198.474,190.6814,DOWN,0
2018-05-22,198.97,199.721,178.5876,199.172,190.8734,DOWN,0
2018-05-23,198.14,199.09,178.7935,199.058,191.087,UP,1
2018-05-24,198.89,198.29,178.9992,198.916,191.3722,DOWN,0
2018-05-25,198.36,198.89,179.2067,198.796,191.6292,DOWN,0
2018-05-29,196.74,198.1,179.4072,198.22,191.8466,UP,1
2018-05-30,199.64,198.16,179.6222,198.354,192.1564,DOWN,0
