ticker,NCLH US Equity,NCLH US Equity,NCLH US Equity,NCLH US Equity,NCLH US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2018-08-15,51.97,51.47,51.342,50.0442,53.8208,DOWN,0
2018-08-16,51.89,52.2,51.53,50.051,53.8063,UP,1
2018-08-17,52.49,51.94,51.906,50.0618,53.79,UP,1
2018-08-20,53.08,52.37,52.29,50.0884,53.7844,UP,1
2018-08-21,53.36,53.02,52.558,50.1102,53.7766,DOWN,0
2018-08-22,52.59,53.24,52.682,50.1074,53.7644,DOWN,0
2018-08-23,52.38,52.34,52.78,50.0862,53.75,UP,1
2018-08-24,53.07,52.68,52.896,50.0586,53.7386,UP,1
2018-08-27,53.43,53.4,52.966,50.0282,53.7279,UP,1
2018-08-28,53.61,53.46,53.016,50.0094,53.7115,UP,1
2018-08-29,54.25,53.87,53.348,50.0222,53.7066,DOWN,0
2018-08-30,53.32,54.15,53.536,50.0288,53.6969,UP,1
2018-08-31,53.61,53.29,53.644,50.063,53.6894,DOWN,0
2018-09-04,53.02,53.53,53.562,50.0842,53.6792,DOWN,0
2018-09-05,52.98,52.97,53.436,50.1684,53.6742,UP,1
2018-09-06,53.2,53.52,53.226,50.2428,53.666,UP,1
2018-09-07,53.37,52.95,53.236,50.3482,53.6594,UP,1
2018-09-10,53.42,53.72,53.198,50.4636,53.6491,DOWN,0
2018-09-11,53.16,53.25,53.226,50.5818,53.6384,UP,1
2018-09-12,53.52,53.0,53.334,50.711,53.6285,UP,1
2018-09-13,53.99,53.6,53.492,50.8578,53.6204,UP,1
2018-09-14,55.47,54.16,53.912,51.0348,53.6212,UP,1
2018-09-17,55.83,55.47,54.394,51.2104,53.6239,UP,1
2018-09-18,56.92,55.66,55.146,51.3934,53.6377,UP,1
2018-09-19,57.05,57.16,55.852,51.5824,53.6489,UP,1
2018-09-20,57.46,57.38,56.546,51.7794,53.6591,UP,1
2018-09-21,57.88,57.46,57.028,51.9778,53.6769,DOWN,0
2018-09-24,56.94,57.6,57.25,52.175,53.69,DOWN,0
2018-09-25,56.42,56.85,57.15,52.3596,53.7004,UP,1
2018-09-26,57.18,56.87,57.176,52.5518,53.7112,DOWN,0
2018-09-27,56.89,54.55,57.062,52.6868,53.722,UP,1
2018-09-28,57.43,57.2,56.972,52.8384,53.7409,DOWN,0
2018-10-01,56.76,57.6,56.936,52.9828,53.7589,DOWN,0
2018-10-02,56.48,56.83,56.948,53.1154,53.7773,DOWN,0
2018-10-03,56.16,56.66,56.744,53.2416,53.7881,DOWN,0
2018-10-04,55.05,55.91,56.376,53.3394,53.7884,DOWN,0
2018-10-05,54.24,55.05,55.738,53.4232,53.7817,UP,1
2018-10-08,54.28,54.16,55.242,53.5136,53.779,DOWN,0
2018-10-09,53.97,54.16,54.74,53.5978,53.7781,DOWN,0
2018-10-10,52.11,53.78,53.93,53.6394,53.7685,DOWN,0
2018-10-11,50.62,52.0,53.044,53.6674,53.753,UP,1
2018-10-12,50.7,51.43,52.336,53.6878,53.7365,UP,1
2018-10-15,50.71,50.68,51.622,53.7058,53.722,UP,1
2018-10-16,51.9,51.3,51.208,53.7488,53.7152,DOWN,0
2018-10-17,51.42,51.8,51.07,53.785,53.6975,DOWN,0
2018-10-18,49.89,51.22,50.924,53.8042,53.6701,DOWN,0
2018-10-19,49.0,49.96,50.584,53.7652,53.6417,DOWN,0
2018-10-22,48.21,49.24,50.084,53.7172,53.6084,DOWN,0
2018-10-23,48.09,47.32,49.322,53.6558,53.5756,DOWN,0
2018-10-24,45.08,47.88,48.054,53.517,53.5263,UP,1
2018-10-25,45.43,45.67,47.162,53.3862,53.4754,DOWN,0
2018-10-26,43.88,44.84,46.138,53.226,53.414,DOWN,0
2018-10-29,42.33,44.45,44.962,53.0228,53.3364,UP,1
2018-10-30,42.4,42.52,43.824,52.8092,53.2615,UP,1
2018-10-31,44.07,43.21,43.622,52.6234,53.1855,UP,1
2018-11-01,46.4,44.56,43.816,52.4996,53.1232,DOWN,0
2018-11-02,45.8,46.52,44.2,52.368,53.055,UP,1
2018-11-05,46.09,45.8,44.952,52.2284,52.9886,UP,1
2018-11-06,46.57,45.97,45.786,52.0912,52.9298,UP,1
2018-11-07,48.0,47.03,46.572,51.979,52.871,UP,1
2018-11-08,49.27,49.01,47.146,51.8794,52.8193,DOWN,0
2018-11-09,48.75,49.04,47.736,51.788,52.7584,DOWN,0
2018-11-12,48.57,48.6,48.232,51.6872,52.6984,UP,1
2018-11-13,49.49,48.93,48.816,51.6166,52.646,UP,1
2018-11-14,49.71,49.92,49.158,51.5512,52.5909,UP,1
2018-11-15,50.44,49.15,49.392,51.496,52.5401,DOWN,0
2018-11-16,50.43,50.12,49.728,51.4372,52.4973,DOWN,0
2018-11-19,49.27,50.45,49.868,51.3542,52.4589,UP,1
2018-11-20,49.49,48.41,49.868,51.2808,52.4153,UP,1
2018-11-21,50.15,49.9,49.956,51.2134,52.3774,UP,1
2018-11-23,50.74,49.85,50.016,51.1484,52.351,UP,1
2018-11-26,51.56,51.16,50.242,51.0702,52.3278,DOWN,0
2018-11-27,50.96,51.21,50.58,50.9728,52.2953,UP,1
2018-11-28,51.59,51.15,51.0,50.8662,52.2658,DOWN,0
2018-11-29,51.56,52.16,51.282,50.7564,52.2292,DOWN,0
2018-11-30,51.32,51.35,51.398,50.6336,52.189,UP,1
2018-12-03,51.54,52.0,51.394,50.5068,52.1511,DOWN,0
2018-12-04,48.77,50.98,50.956,50.3434,52.1002,UP,1
2018-12-06,49.36,48.63,50.51,50.2022,52.0534,DOWN,0
2018-12-07,47.59,49.05,49.716,50.0104,52.0049,UP,1
2018-12-10,47.73,47.66,48.998,49.8272,51.9541,DOWN,0
2018-12-11,47.23,48.53,48.136,49.6232,51.9005,UP,1
2018-12-12,47.67,47.95,47.916,49.4414,51.8575,DOWN,0
2018-12-13,47.27,47.72,47.498,49.2572,51.8093,UP,1
2018-12-14,47.62,46.75,47.504,49.0864,51.7636,DOWN,0
2018-12-17,47.14,47.56,47.386,48.9282,51.7171,DOWN,0
2018-12-18,46.77,47.65,47.294,48.7788,51.673,DOWN,0
2018-12-19,45.17,46.95,46.794,48.5966,51.6189,DOWN,0
2018-12-20,42.3,43.72,45.8,48.3632,51.5529,DOWN,0
2018-12-21,40.79,42.22,44.434,48.1368,51.4796,DOWN,0
2018-12-24,39.55,40.36,42.916,47.9154,51.3916,UP,1
2018-12-26,41.94,39.75,41.95,47.7402,51.3184,DOWN,0
2018-12-27,41.56,41.1,41.228,47.5572,51.2429,UP,1
2018-12-28,41.98,41.82,41.164,47.3588,51.1731,UP,1
2018-12-31,42.39,42.29,41.484,47.1782,51.1083,DOWN,0
2019-01-02,42.38,41.88,42.05,47.028,51.0396,DOWN,0
2019-01-03,40.71,41.87,41.804,46.8622,50.9661,UP,1
2019-01-04,43.03,41.52,42.098,46.7586,50.9026,UP,1
2019-01-07,43.71,43.0,42.444,46.671,50.8503,UP,1
2019-01-08,45.03,44.98,42.972,46.67,50.8119,UP,1
2019-01-09,45.74,45.63,43.644,46.6762,50.7836,UP,1
2019-01-10,46.17,45.35,44.736,46.722,50.7523,UP,1
2019-01-11,46.19,45.99,45.368,46.7992,50.7189,DOWN,0
2019-01-14,45.54,45.7,45.734,46.862,50.6842,UP,1
2019-01-15,46.03,45.54,45.934,46.9012,50.6495,DOWN,0
2019-01-16,45.85,45.93,45.956,46.8902,50.6189,UP,1
2019-01-17,46.79,45.67,46.08,46.91,50.5909,UP,1
2019-01-18,47.53,47.05,46.348,46.9388,50.5633,DOWN,0
2019-01-22,46.6,47.18,46.56,46.9394,50.5244,UP,1
2019-01-23,46.72,46.78,46.698,46.9138,50.4919,UP,1
2019-01-24,46.99,46.86,46.926,46.8682,50.4617,UP,1
2019-01-25,47.93,47.69,47.154,46.8518,50.4414,UP,1
2019-01-28,48.37,47.29,47.322,46.8478,50.4216,UP,1
2019-01-29,48.72,48.44,47.746,46.8324,50.3985,UP,1
2019-01-30,50.85,49.73,48.572,46.8552,50.3906,UP,1
2019-01-31,51.43,50.57,49.46,46.875,50.3806,UP,1
2019-02-01,51.47,51.4,50.168,46.8958,50.3685,UP,1
2019-02-04,52.08,51.33,50.91,46.952,50.3518,DOWN,0
2019-02-05,51.81,52.2,51.528,46.9984,50.336,UP,1
2019-02-06,52.62,53.04,51.882,47.0478,50.3209,DOWN,0
2019-02-07,51.35,52.09,51.866,47.06,50.2939,DOWN,0
2019-02-08,51.31,50.84,51.834,47.055,50.2699,UP,1
2019-02-11,51.88,51.55,51.794,47.0734,50.2474,DOWN,0
2019-02-12,51.82,52.23,51.796,47.078,50.2312,UP,1
2019-02-13,52.54,52.5,51.78,47.0976,50.2202,DOWN,0
2019-02-14,52.19,52.14,51.948,47.115,50.2138,UP,1
2019-02-15,53.03,52.6,52.292,47.1448,50.2096,UP,1
2019-02-19,53.38,53.77,52.592,47.237,50.2164,UP,1
2019-02-20,53.7,53.23,52.968,47.3238,50.2294,UP,1
2019-02-21,55.52,54.75,53.564,47.4824,50.2494,DOWN,0
2019-02-22,55.35,55.7,54.196,47.6348,50.2746,UP,1
2019-02-25,55.94,56.26,54.778,47.809,50.3011,DOWN,0
2019-02-26,55.57,55.97,55.216,47.967,50.3231,DOWN,0
2019-02-27,54.92,55.37,55.46,48.12,50.3407,UP,1
2019-02-28,55.53,54.78,55.462,48.2782,50.3611,DOWN,0
2019-03-01,55.27,55.96,55.446,48.4408,50.3803,DOWN,0
2019-03-04,54.6,55.29,55.178,48.5974,50.3948,UP,1
2019-03-05,55.45,54.64,55.154,48.803,50.4095,DOWN,0
2019-03-06,55.12,55.54,55.194,49.0594,50.4227,DOWN,0
2019-03-07,54.66,54.87,55.02,49.3368,50.4311,UP,1
2019-03-08,55.01,54.23,54.968,49.646,50.4396,UP,1
2019-03-11,55.46,55.06,55.14,49.9164,50.451,DOWN,0
2019-03-12,55.35,55.52,55.12,50.1922,50.4635,DOWN,0
2019-03-13,55.08,55.6,55.112,50.4542,50.4705,UP,1
2019-03-14,55.16,54.97,55.212,50.7096,50.4757,UP,1
2019-03-15,55.55,55.14,55.32,50.973,50.4894,UP,1
2019-03-18,56.16,55.74,55.46,51.282,50.5063,DOWN,0
2019-03-19,56.11,56.21,55.612,51.5436,50.5252,DOWN,0
2019-03-20,55.87,55.97,55.77,51.7868,50.5386,UP,1
2019-03-21,56.5,55.58,56.038,52.0162,50.556,DOWN,0
2019-03-22,55.62,56.35,56.052,52.2138,50.5801,DOWN,0
2019-03-25,55.17,55.53,55.854,52.3938,50.5982,DOWN,0
2019-03-26,54.48,53.31,55.528,52.5596,50.6108,DOWN,0
2019-03-27,53.94,54.65,55.142,52.7276,50.6218,UP,1
2019-03-28,54.33,53.97,54.708,52.8936,50.6321,UP,1
2019-03-29,54.96,54.66,54.576,53.0758,50.6432,UP,1
2019-04-01,56.11,55.47,54.764,53.2622,50.6566,UP,1
2019-04-02,56.5,56.03,55.168,53.4416,50.6668,UP,1
2019-04-03,56.76,56.81,55.732,53.6448,50.6759,DOWN,0
2019-04-04,56.73,56.84,56.212,53.845,50.6868,UP,1
2019-04-05,57.13,56.89,56.646,54.0478,50.7044,UP,1
2019-04-08,57.29,57.1,56.882,54.235,50.7259,DOWN,0
2019-04-09,55.88,56.99,56.758,54.3852,50.7458,UP,1
2019-04-10,56.5,55.96,56.706,54.5408,50.7685,UP,1
2019-04-11,57.48,56.77,56.856,54.6734,50.812,UP,1
2019-04-12,58.6,57.96,57.15,54.8168,50.8576,UP,1
2019-04-15,58.67,58.69,57.426,54.9608,50.9105,UP,1
2019-04-16,59.56,58.92,58.162,55.1104,50.97,DOWN,0
2019-04-17,57.84,59.49,58.43,55.231,51.023,DOWN,0
2019-04-18,56.92,57.76,58.318,55.317,51.0723,DOWN,0
2019-04-22,56.6,56.57,57.918,55.422,51.122,UP,1
2019-04-23,57.3,56.74,57.644,55.5418,51.1754,DOWN,0
2019-04-24,56.98,57.22,57.128,55.6438,51.2251,DOWN,0
2019-04-25,56.8,57.0,56.92,55.7434,51.2702,UP,1
2019-04-26,57.27,56.97,56.99,55.838,51.3186,DOWN,0
2019-04-29,57.08,57.3,57.086,55.9358,51.3659,DOWN,0
2019-04-30,56.39,57.14,56.904,56.003,51.4081,UP,1
2019-05-01,58.0,58.71,57.108,56.0954,51.4627,DOWN,0
2019-05-02,56.9,57.67,57.128,56.1594,51.5112,UP,1
2019-05-03,58.25,57.11,57.324,56.214,51.5646,UP,1
2019-05-06,58.29,57.04,57.566,56.2728,51.6054,DOWN,0
2019-05-07,57.19,57.69,57.726,56.2978,51.6421,UP,1
2019-05-08,57.34,57.04,57.594,56.3332,51.6811,UP,1
2019-05-09,57.59,58.0,57.732,56.3866,51.7198,UP,1
2019-05-10,57.9,57.63,57.662,56.434,51.76,DOWN,0
2019-05-13,55.29,57.02,57.062,56.4344,51.7857,UP,1
2019-05-14,56.3,55.5,56.884,56.4684,51.8169,UP,1
2019-05-15,56.73,55.77,56.762,56.494,51.8518,UP,1
2019-05-16,57.55,57.0,56.754,56.5426,51.8907,DOWN,0
2019-05-17,56.92,56.79,56.558,56.5878,51.9252,DOWN,0
2019-05-20,55.89,56.0,56.678,56.6054,51.9585,UP,1
2019-05-21,56.77,56.38,56.772,56.6316,51.994,UP,1
2019-05-22,56.81,56.41,56.788,56.6608,52.029,DOWN,0
2019-05-23,55.55,56.06,56.388,56.6702,52.058,DOWN,0
2019-05-24,55.38,56.0,56.08,56.6746,52.0868,DOWN,0
2019-05-28,55.22,55.48,55.946,56.668,52.1183,DOWN,0
2019-05-29,54.66,55.0,55.524,56.638,52.1368,UP,1
2019-05-30,55.16,54.88,55.194,56.619,52.1596,DOWN,0
2019-05-31,54.71,54.5,55.026,56.5958,52.1773,DOWN,0
2019-06-03,54.3,54.64,54.81,56.5518,52.1887,DOWN,0
2019-06-04,54.26,53.96,54.618,56.5246,52.2002,DOWN,0
2019-06-05,52.38,53.36,54.162,56.4688,52.2026,DOWN,0
2019-06-06,51.94,52.05,53.518,56.418,52.1999,UP,1
2019-06-07,52.59,51.7,53.094,56.391,52.1974,UP,1
2019-06-10,53.83,52.59,53.0,56.381,52.1998,DOWN,0
2019-06-11,53.59,54.13,52.866,56.3536,52.2048,UP,1
2019-06-12,53.84,53.43,53.158,56.3082,52.2121,DOWN,0
2019-06-13,53.72,53.82,53.514,56.2526,52.2153,UP,1
2019-06-14,54.28,53.78,53.852,56.203,52.2196,DOWN,0
2019-06-17,53.04,54.23,53.694,56.1292,52.2167,UP,1
2019-06-18,53.75,53.46,53.726,56.0616,52.2142,UP,1
2019-06-19,53.91,54.0,53.74,55.994,52.2172,DOWN,0
2019-06-20,52.56,52.0,53.508,55.9276,52.2119,DOWN,0
2019-06-21,51.11,52.04,52.874,55.8198,52.2024,DOWN,0
2019-06-24,50.83,50.91,52.432,55.6868,52.1916,UP,1
2019-06-25,50.86,50.7,51.854,55.532,52.1799,DOWN,0
2019-06-26,50.41,51.17,51.154,55.3668,52.1651,UP,1
2019-06-27,51.84,50.49,51.01,55.2124,52.1572,UP,1
2019-06-28,53.63,51.9,51.514,55.1282,52.1596,DOWN,0
2019-07-01,52.82,54.3,51.912,55.0462,52.1561,UP,1
2019-07-02,53.73,52.97,52.486,54.9888,52.1548,DOWN,0
2019-07-03,52.76,53.56,52.956,54.898,52.1412,DOWN,0
2019-07-05,51.95,52.73,52.978,54.7974,52.1218,DOWN,0
2019-07-08,50.25,51.65,52.302,54.6664,52.0885,UP,1
2019-07-09,50.76,50.01,51.89,54.5362,52.057,DOWN,0
2019-07-10,49.65,50.97,51.074,54.3876,52.018,DOWN,0
2019-07-11,49.62,49.65,50.446,54.2522,51.9767,UP,1
2019-07-12,49.79,49.64,50.014,54.088,51.9409,UP,1
2019-07-15,50.36,49.9,50.036,53.9572,51.9106,UP,1
2019-07-16,50.82,50.27,50.048,53.8086,51.8788,DOWN,0
2019-07-17,49.4,50.87,49.998,53.6308,51.8414,DOWN,0
2019-07-18,49.28,49.15,49.93,53.4726,51.8006,DOWN,0
2019-07-19,48.6,49.54,49.692,53.2978,51.7598,DOWN,0
2019-07-22,47.92,48.51,49.204,53.1044,51.717,UP,1
2019-07-23,48.45,48.14,48.73,52.9154,51.6785,UP,1
2019-07-24,49.46,48.41,48.742,52.7988,51.6505,DOWN,0
2019-07-25,48.76,48.68,48.638,52.648,51.6231,UP,1
2019-07-26,49.04,49.2,48.726,52.4942,51.5969,UP,1
2019-07-29,49.1,48.99,48.962,52.3252,51.5726,DOWN,0
2019-07-30,48.5,48.64,48.972,52.1568,51.5545,UP,1
2019-07-31,49.44,48.54,48.968,52.0278,51.5486,DOWN,0
2019-08-01,48.57,49.48,48.93,51.8638,51.538,DOWN,0
2019-08-02,47.45,48.3,48.612,51.6766,51.5217,DOWN,0
2019-08-05,46.05,46.4,48.002,51.4866,51.4924,UP,1
2019-08-06,46.92,46.35,47.686,51.3174,51.4699,UP,1
2019-08-07,47.64,46.45,47.326,51.1658,51.4587,UP,1
2019-08-08,48.6,47.35,47.332,51.0446,51.4567,UP,1
2019-08-09,49.66,49.38,47.774,50.9346,51.4639,DOWN,0
2019-08-12,49.36,49.31,48.436,50.8276,51.4703,UP,1
2019-08-13,50.44,48.68,49.14,50.7504,51.4971,DOWN,0
2019-08-14,48.91,49.72,49.394,50.6434,51.5145,UP,1
2019-08-15,49.11,49.06,49.496,50.578,51.5406,UP,1
2019-08-16,50.48,49.61,49.66,50.5488,51.5814,UP,1
2019-08-19,51.35,51.32,50.058,50.524,51.6261,DOWN,0
2019-08-20,50.98,51.21,50.166,50.467,51.6607,DOWN,0
2019-08-21,50.9,51.47,50.564,50.4132,51.6832,DOWN,0
2019-08-22,50.5,50.8,50.842,50.3464,51.7067,DOWN,0
2019-08-23,49.72,50.36,50.69,50.2664,51.7248,DOWN,0
2019-08-26,49.48,50.15,50.316,50.1704,51.7394,DOWN,0
2019-08-27,49.09,49.86,49.938,50.0914,51.7448,UP,1
2019-08-28,49.57,48.93,49.672,50.0078,51.7463,UP,1
2019-08-29,50.23,50.0,49.618,49.9342,51.7537,UP,1
2019-08-30,50.75,50.52,49.824,49.898,51.7646,DOWN,0
2019-09-03,50.58,50.27,50.044,49.8874,51.7701,UP,1
2019-09-04,51.04,51.0,50.434,49.8916,51.7767,UP,1
2019-09-05,52.31,51.53,50.982,49.9206,51.7861,DOWN,0
2019-09-06,52.12,52.39,51.36,49.9548,51.7945,UP,1
2019-09-09,52.94,52.44,51.798,49.9768,51.8129,UP,1
2019-09-10,54.67,53.02,52.616,49.9976,51.8388,DOWN,0
2019-09-11,54.6,54.61,53.328,50.0332,51.861,DOWN,0
2019-09-12,54.42,54.87,53.75,50.047,51.8794,UP,1
2019-09-13,54.68,54.83,54.262,50.0854,51.895,DOWN,0
2019-09-16,53.34,53.62,54.342,50.1132,51.9069,UP,1
2019-09-17,53.96,53.0,54.2,50.1874,51.9188,DOWN,0
2019-09-18,53.88,53.82,54.056,50.2498,51.9304,DOWN,0
2019-09-19,53.77,54.21,53.926,50.3322,51.9426,DOWN,0
2019-09-20,53.67,54.06,53.724,50.4132,51.9533,DOWN,0
2019-09-23,53.51,53.36,53.758,50.4876,51.977,DOWN,0
2019-09-24,53.11,53.73,53.588,50.5426,51.9957,UP,1
2019-09-25,53.3,52.84,53.472,50.5922,52.0243,DOWN,0
2019-09-26,51.26,51.87,52.97,50.6294,52.0419,DOWN,0
2019-09-27,51.02,51.48,52.44,50.6642,52.0609,UP,1
2019-09-30,51.77,51.34,52.092,50.7276,52.0814,DOWN,0
2019-10-01,50.76,52.0,51.622,50.7844,52.0988,DOWN,0
2019-10-02,49.14,50.47,50.79,50.7982,52.1064,DOWN,0
2019-10-03,48.14,48.84,50.166,50.7718,52.1114,UP,1
2019-10-04,48.44,48.12,49.65,50.7654,52.1198,UP,1
2019-10-07,48.56,48.44,49.008,50.7558,52.1367,DOWN,0
2019-10-08,47.17,48.13,48.29,50.7172,52.1611,UP,1
2019-10-09,47.21,47.5,47.904,50.6914,52.1932,UP,1
2019-10-10,48.09,47.35,47.894,50.6644,52.2359,UP,1
2019-10-11,49.16,48.9,48.038,50.6762,52.272,UP,1
2019-10-14,49.33,48.89,48.192,50.7138,52.3108,UP,1
2019-10-15,49.61,49.5,48.68,50.785,52.349,DOWN,0
2019-10-16,49.33,49.68,49.104,50.8332,52.3837,UP,1
2019-10-17,49.78,49.43,49.442,50.876,52.4207,UP,1
2019-10-18,50.21,49.57,49.652,50.9082,52.4682,UP,1
2019-10-21,50.95,50.98,49.976,50.934,52.5078,DOWN,0
2019-10-22,49.97,51.07,50.048,50.9462,52.5391,UP,1
2019-10-23,50.69,49.98,50.32,50.9512,52.5674,UP,1
2019-10-24,50.97,50.79,50.558,50.9924,52.5935,UP,1
2019-10-25,51.47,50.74,50.81,51.0396,52.62,UP,1
2019-10-28,51.89,51.53,50.998,51.0678,52.6485,UP,1
2019-10-29,52.62,52.05,51.528,51.0932,52.6839,DOWN,0
2019-10-30,51.19,53.06,51.628,51.0974,52.7097,DOWN,0
2019-10-31,50.76,50.96,51.586,51.0946,52.7343,UP,1
2019-11-01,51.33,51.12,51.558,51.1112,52.757,UP,1
2019-11-04,52.29,51.71,51.638,51.1626,52.7808,UP,1
2019-11-05,52.49,52.36,51.612,51.2228,52.8102,DOWN,0
2019-11-06,52.06,52.75,51.786,51.2822,52.8369,UP,1
2019-11-07,52.22,53.21,52.078,51.3352,52.8631,DOWN,0
2019-11-08,51.82,51.96,52.176,51.367,52.8825,UP,1
2019-11-11,51.92,51.56,52.102,51.3904,52.9003,DOWN,0
2019-11-12,51.26,52.0,51.856,51.404,52.913,UP,1
2019-11-13,52.12,50.99,51.868,51.4256,52.9193,UP,1
2019-11-14,52.41,52.06,51.906,51.4276,52.9242,UP,1
2019-11-15,53.06,52.61,52.154,51.4464,52.9322,UP,1
2019-11-18,53.49,53.1,52.468,51.4574,52.9392,UP,1
2019-11-19,53.66,53.7,52.948,51.4372,52.9485,DOWN,0
2019-11-20,52.78,53.29,53.08,51.4008,52.9493,UP,1
2019-11-21,53.42,52.48,53.282,51.3808,52.9596,UP,1
2019-11-22,54.01,53.75,53.472,51.3674,52.9731,DOWN,0
2019-11-25,53.97,54.36,53.568,51.38,52.9836,DOWN,0
2019-11-26,53.93,53.9,53.622,51.3794,52.9941,UP,1
2019-11-27,54.64,54.3,53.994,51.3946,53.0046,DOWN,0
2019-11-29,53.64,54.43,54.038,51.392,53.0119,DOWN,0
2019-12-02,53.15,53.7,53.866,51.3816,53.0125,DOWN,0
2019-12-03,52.86,52.34,53.644,51.3686,53.0099,UP,1
2019-12-04,53.61,52.86,53.58,51.3786,53.0094,UP,1
2019-12-05,54.25,53.97,53.502,51.3976,53.0031,UP,1
2019-12-06,54.71,54.76,53.716,51.4666,52.9999,UP,1
2019-12-09,54.86,54.75,54.058,51.5434,52.9945,DOWN,0
2019-12-10,54.78,54.79,54.442,51.6036,52.9905,UP,1
2019-12-11,55.41,55.0,54.802,51.6966,52.993,UP,1
2019-12-12,56.13,55.45,55.178,51.8364,52.996,DOWN,0
2019-12-13,55.78,56.26,55.392,51.9892,52.9985,DOWN,0
2019-12-16,55.22,56.36,55.464,52.1248,53.0016,UP,1
2019-12-17,55.27,55.24,55.562,52.259,53.0007,DOWN,0
2019-12-18,54.83,55.32,55.446,52.4122,52.9993,UP,1
2019-12-19,55.34,54.79,55.288,52.5748,53.0027,UP,1
2019-12-20,57.56,56.03,55.644,52.7642,53.0154,UP,1
2019-12-23,58.51,57.52,56.302,52.9512,53.0307,DOWN,0
2019-12-24,58.38,58.57,56.924,53.1322,53.0458,UP,1
2019-12-26,59.11,58.48,57.78,53.3222,53.066,DOWN,0
2019-12-27,59.11,59.2,58.534,53.5178,53.0857,DOWN,0
2019-12-30,58.59,59.1,58.74,53.694,53.1009,DOWN,0
2019-12-31,58.41,58.5,58.72,53.858,53.1122,UP,1
2020-01-02,58.83,58.79,58.81,54.0156,53.1258,DOWN,0
2020-01-03,57.6,57.74,58.508,54.1682,53.1344,DOWN,0
2020-01-06,56.8,57.08,58.046,54.2904,53.1359,UP,1
2020-01-07,56.97,56.55,57.722,54.4104,53.1427,UP,1
2020-01-08,57.57,57.03,57.554,54.5324,53.1547,UP,1
2020-01-09,58.06,58.06,57.4,54.6558,53.1726,DOWN,0
2020-01-10,57.96,58.23,57.472,54.7626,53.1927,DOWN,0
2020-01-13,57.84,57.98,57.68,54.8956,53.2102,UP,1
2020-01-14,57.9,57.77,57.866,55.0384,53.2249,DOWN,0
2020-01-15,57.54,57.87,57.86,55.1626,53.2321,UP,1
2020-01-16,58.58,57.75,57.964,55.2884,53.2425,UP,1
2020-01-17,59.65,58.85,58.302,55.4316,53.2569,DOWN,0
2020-01-21,57.95,59.0,58.324,55.5494,53.263,DOWN,0
2020-01-22,57.63,58.13,58.27,55.6576,53.2655,UP,1
2020-01-23,58.22,56.8,58.406,55.7856,53.2702,DOWN,0
2020-01-24,55.84,58.12,57.858,55.864,53.27,DOWN,0
2020-01-27,54.16,53.12,56.76,55.922,53.2583,UP,1
2020-01-28,55.0,54.82,56.17,55.9796,53.2459,UP,1
2020-01-29,56.02,55.16,55.848,56.0518,53.233,DOWN,0
2020-01-30,54.8,53.13,55.164,56.0866,53.2136,DOWN,0
2020-01-31,53.85,54.75,54.766,56.0938,53.1851,UP,1
2020-02-03,54.19,54.19,54.772,56.1044,53.1668,UP,1
2020-02-04,54.75,55.43,54.722,56.1438,53.156,UP,1
2020-02-05,55.11,55.17,54.54,56.1776,53.1485,DOWN,0
2020-02-06,55.1,55.78,54.6,56.1994,53.1375,DOWN,0
2020-02-07,52.81,53.49,54.392,56.1762,53.1167,DOWN,0
2020-02-10,51.0,52.25,53.754,56.1176,53.0877,UP,1
2020-02-11,52.49,51.6,53.302,56.0746,53.0638,UP,1
2020-02-12,54.21,52.85,53.122,56.086,53.0494,DOWN,0
2020-02-13,53.43,53.41,52.788,56.0916,53.0346,DOWN,0
2020-02-14,52.46,52.44,52.718,56.0836,53.0069,DOWN,0
2020-02-18,51.69,52.09,52.856,56.0452,52.9809,UP,1
2020-02-19,52.02,51.7,52.762,56.0006,52.9497,DOWN,0
2020-02-20,48.51,51.49,51.622,55.8766,52.9008,DOWN,0
2020-02-21,46.97,48.12,50.33,55.7188,52.8497,DOWN,0
2020-02-24,42.58,44.49,48.354,55.4748,52.7759,DOWN,0
2020-02-25,39.31,42.95,45.878,55.1528,52.6845,DOWN,0
2020-02-26,36.21,39.56,42.716,54.7544,52.5761,DOWN,0
2020-02-27,34.74,35.07,39.962,54.3336,52.4733,UP,1
2020-02-28,37.26,33.28,38.02,53.9744,52.3781,DOWN,0
2020-03-02,35.59,37.1,36.622,53.5808,52.2724,DOWN,0
2020-03-03,33.62,35.39,35.484,53.1566,52.1528,DOWN,0
2020-03-04,33.0,34.25,34.842,52.7098,52.0332,DOWN,0
2020-03-05,28.59,31.31,33.612,52.1304,51.8967,DOWN,0
2020-03-06,27.1,27.4,31.58,51.5022,51.7483,DOWN,0
2020-03-09,19.81,23.93,28.424,50.7308,51.5633,UP,1
2020-03-10,20.5,22.24,25.8,49.9586,51.3881,DOWN,0
2020-03-11,15.03,19.36,22.206,49.077,51.1863,DOWN,0
2020-03-12,9.65,11.49,18.418,48.0982,50.9585,UP,1
2020-03-13,11.1,13.33,15.218,47.152,50.7407,DOWN,0
2020-03-16,10.94,10.46,13.444,46.1942,50.5196,DOWN,0
2020-03-17,10.03,11.51,11.35,45.2428,50.2962,DOWN,0
2020-03-18,7.77,9.73,9.898,44.2622,50.0635,UP,1
