ticker,EXPE US Equity,EXPE US Equity,EXPE US Equity,EXPE US Equity,EXPE US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2018-08-01,133.73,133.18,133.194,124.0932,120.0084,DOWN,0
2018-08-02,132.85,131.89,134.604,124.4244,119.9302,DOWN,0
2018-08-03,132.1,132.93,133.466,124.7618,119.845,UP,1
2018-08-06,133.09,131.81,133.122,125.0838,119.7491,DOWN,0
2018-08-07,133.04,134.0,132.962,125.388,119.6473,DOWN,0
2018-08-08,131.71,132.66,132.558,125.677,119.5418,UP,1
2018-08-09,132.74,130.96,132.536,125.9716,119.4521,DOWN,0
2018-08-10,131.89,132.16,132.494,126.1888,119.3579,DOWN,0
2018-08-13,131.49,132.5,132.174,126.4182,119.2759,UP,1
2018-08-14,133.49,132.0,132.264,126.7104,119.2066,DOWN,0
2018-08-15,131.7,132.55,132.262,126.9408,119.2461,DOWN,0
2018-08-16,131.2,133.28,131.954,127.1166,119.3011,DOWN,0
2018-08-17,131.03,131.1,131.782,127.3304,119.3329,UP,1
2018-08-20,131.56,130.86,131.796,127.5438,119.3805,DOWN,0
2018-08-21,131.51,131.52,131.4,127.7016,119.4205,DOWN,0
2018-08-22,128.88,130.21,130.836,127.7914,119.4496,UP,1
2018-08-23,128.92,128.88,130.38,127.923,119.4793,UP,1
2018-08-24,130.22,129.06,130.218,128.0558,119.5324,UP,1
2018-08-27,131.9,130.36,130.286,128.2114,119.5991,DOWN,0
2018-08-28,131.56,131.7,130.296,128.3374,119.6703,UP,1
2018-08-29,132.78,132.12,131.076,128.4996,119.7305,DOWN,0
2018-08-30,131.45,132.05,131.582,128.6306,119.7863,DOWN,0
2018-08-31,130.5,130.82,131.638,128.768,119.8284,DOWN,0
2018-09-04,127.37,130.14,130.732,128.8188,119.8594,DOWN,0
2018-09-05,123.85,126.99,129.19,128.838,119.8684,UP,1
2018-09-06,124.53,124.53,127.54,128.888,119.8713,UP,1
2018-09-07,128.82,123.81,127.014,129.0576,119.898,UP,1
2018-09-10,129.05,129.14,126.724,129.2286,119.9188,UP,1
2018-09-11,129.77,127.55,127.204,129.4202,119.9328,UP,1
2018-09-12,131.24,126.7,128.682,129.609,119.9549,DOWN,0
2018-09-13,130.41,131.6,129.858,129.7522,119.9736,DOWN,0
2018-09-14,129.74,130.79,130.042,129.8704,119.9939,DOWN,0
2018-09-17,128.98,129.73,130.028,129.93,120.0287,UP,1
2018-09-18,130.68,129.05,130.21,130.0034,120.0696,UP,1
2018-09-19,132.78,130.5,130.518,130.1138,120.12,UP,1
2018-09-20,134.43,133.37,131.322,130.2996,120.1809,DOWN,0
2018-09-21,133.73,134.99,132.12,130.4268,120.2457,DOWN,0
2018-09-24,132.21,132.94,132.766,130.532,120.3109,DOWN,0
2018-09-25,130.78,132.52,132.786,130.6144,120.3688,UP,1
2018-09-26,131.64,131.07,132.558,130.6714,120.4392,DOWN,0
2018-09-27,131.5,132.0,131.972,130.7516,120.5076,DOWN,0
2018-09-28,130.48,130.95,131.322,130.805,120.5666,DOWN,0
2018-10-01,130.32,131.44,130.944,130.9014,120.6254,DOWN,0
2018-10-02,128.96,130.39,130.58,130.953,120.6707,UP,1
2018-10-03,129.37,128.14,130.126,130.9956,120.7131,DOWN,0
2018-10-04,126.94,129.13,129.214,130.9832,120.738,DOWN,0
2018-10-05,123.73,127.1,127.864,130.9418,120.7494,DOWN,0
2018-10-08,122.59,123.13,126.318,130.6378,120.7623,DOWN,0
2018-10-09,121.36,122.13,124.798,130.3688,120.7687,DOWN,0
2018-10-10,116.76,121.03,122.276,130.0272,120.7516,DOWN,0
2018-10-11,115.69,117.13,120.026,129.6664,120.7329,UP,1
2018-10-12,118.56,118.86,118.992,129.3806,120.7241,DOWN,0
2018-10-15,118.55,118.23,118.184,129.1096,120.7106,UP,1
2018-10-16,121.91,118.83,118.294,128.886,120.7213,DOWN,0
2018-10-17,120.55,121.46,119.052,128.6362,120.7169,DOWN,0
2018-10-18,118.44,119.82,119.602,128.3708,120.6833,DOWN,0
2018-10-19,118.32,119.17,119.554,128.0824,120.6442,UP,1
2018-10-22,118.5,119.17,119.544,127.8146,120.6011,DOWN,0
2018-10-23,117.21,116.06,118.604,127.529,120.5461,DOWN,0
2018-10-24,114.22,118.0,117.338,127.1436,120.4808,UP,1
2018-10-25,117.57,115.32,117.164,126.861,120.4328,UP,1
2018-10-26,120.5,122.66,117.6,126.647,120.3882,UP,1
2018-10-29,121.73,122.22,118.246,126.461,120.3351,UP,1
2018-10-30,124.49,121.28,119.702,126.3196,120.3045,UP,1
2018-10-31,125.43,125.87,121.944,126.198,120.2785,UP,1
2018-11-01,127.62,125.66,123.954,126.1728,120.2821,DOWN,0
2018-11-02,126.51,128.28,125.156,126.1246,120.2833,UP,1
2018-11-05,126.89,126.59,126.188,126.058,120.2768,DOWN,0
2018-11-06,125.03,126.22,126.296,125.9206,120.2573,UP,1
2018-11-07,128.38,126.53,126.886,125.857,120.2471,DOWN,0
2018-11-08,125.43,128.25,126.448,125.71,120.2187,DOWN,0
2018-11-09,124.04,124.95,125.954,125.5618,120.1801,DOWN,0
2018-11-12,122.25,123.87,125.026,125.3968,120.1393,UP,1
2018-11-13,122.38,122.97,124.496,125.297,120.1068,DOWN,0
2018-11-14,121.93,123.01,123.206,125.2586,120.0764,DOWN,0
2018-11-15,119.75,121.01,122.07,125.163,120.0296,DOWN,0
2018-11-16,116.95,118.65,120.652,124.9256,119.9811,DOWN,0
2018-11-19,113.1,117.23,118.822,124.6066,119.9214,DOWN,0
2018-11-20,111.62,111.05,116.67,124.2436,119.8431,UP,1
2018-11-21,113.09,112.47,114.902,123.8806,119.7619,UP,1
2018-11-23,113.14,112.6,113.58,123.5352,119.7124,UP,1
2018-11-26,116.58,115.1,113.506,123.272,119.7753,UP,1
2018-11-27,117.54,115.71,114.394,123.0432,119.8489,UP,1
2018-11-28,120.16,118.0,116.102,122.8328,119.9409,DOWN,0
2018-11-29,119.74,119.4,117.432,122.572,120.0391,UP,1
2018-11-30,120.79,120.16,118.962,122.2992,120.1319,DOWN,0
2018-12-03,120.65,123.3,119.776,122.0376,120.2159,DOWN,0
2018-12-04,118.78,120.14,120.024,121.769,120.2893,UP,1
2018-12-06,120.65,116.62,120.122,121.5664,120.3776,DOWN,0
2018-12-07,118.24,120.43,119.822,121.2984,120.4462,UP,1
2018-12-10,118.78,118.01,119.42,121.044,120.5082,DOWN,0
2018-12-11,118.35,120.56,118.96,120.8014,120.5668,UP,1
2018-12-12,121.1,119.8,119.424,120.617,120.6538,DOWN,0
2018-12-13,119.59,121.42,119.212,120.4296,120.7259,DOWN,0
2018-12-14,118.36,118.55,119.236,120.2094,120.7979,DOWN,0
2018-12-17,116.93,117.67,118.866,120.0092,120.86,UP,1
2018-12-18,118.26,117.84,118.848,119.8998,120.913,DOWN,0
2018-12-19,115.15,118.58,117.658,119.751,120.9457,DOWN,0
2018-12-20,114.31,115.0,116.602,119.61,120.9605,DOWN,0
2018-12-21,110.15,114.19,114.96,119.4778,120.9596,DOWN,0
2018-12-24,109.1,109.71,113.394,119.346,120.944,UP,1
2018-12-26,114.2,109.81,112.582,119.2588,120.9428,UP,1
2018-12-27,114.37,112.27,112.426,119.1752,120.967,DOWN,0
2018-12-28,113.29,114.07,112.222,119.0028,120.9671,DOWN,0
2018-12-31,112.65,114.33,112.722,118.8448,120.9681,DOWN,0
2019-01-02,111.98,110.4,113.298,118.7156,120.962,DOWN,0
2019-01-03,108.52,111.17,112.162,118.5196,120.9491,UP,1
2019-01-04,113.09,111.04,111.906,118.4114,120.963,UP,1
2019-01-07,114.56,112.92,112.16,118.3584,120.9896,UP,1
2019-01-08,116.97,115.44,113.024,118.4134,121.0396,DOWN,0
2019-01-09,114.62,113.66,113.552,118.3544,121.0821,DOWN,0
2019-01-10,114.2,113.48,114.688,118.2284,121.1189,UP,1
2019-01-11,114.22,113.49,114.914,118.0782,121.1621,UP,1
2019-01-14,115.21,112.85,115.044,117.8926,121.2065,UP,1
2019-01-15,116.73,115.4,114.996,117.7186,121.2381,DOWN,0
2019-01-16,116.0,116.7,115.272,117.4862,121.2842,UP,1
2019-01-17,116.71,115.46,115.774,117.2902,121.3329,UP,1
2019-01-18,118.48,118.0,116.626,117.122,121.379,DOWN,0
2019-01-22,115.65,117.03,116.714,116.9344,121.4067,UP,1
2019-01-23,116.65,116.05,116.698,116.6998,121.4522,UP,1
2019-01-24,117.42,116.54,116.982,116.5396,121.503,DOWN,0
2019-01-25,117.11,117.75,117.062,116.401,121.5461,DOWN,0
2019-01-28,117.04,115.8,116.774,116.2968,121.5938,UP,1
2019-01-29,117.08,117.0,117.06,116.1908,121.6432,UP,1
2019-01-30,119.42,117.89,117.614,116.1406,121.7043,DOWN,0
2019-01-31,119.25,119.12,117.98,116.1306,121.7548,UP,1
2019-02-01,121.97,119.52,118.952,116.231,121.8124,UP,1
2019-02-04,123.54,121.78,120.252,116.4398,121.8787,UP,1
2019-02-05,126.21,124.24,122.078,116.7316,121.9529,UP,1
2019-02-06,127.88,126.6,123.77,117.0274,122.0434,DOWN,0
2019-02-07,127.87,127.18,125.494,117.322,122.1308,UP,1
2019-02-08,130.8,135.0,127.26,117.6064,122.2309,DOWN,0
2019-02-11,126.63,131.0,127.878,117.7882,122.3219,DOWN,0
2019-02-12,126.58,127.64,127.952,117.9166,122.423,UP,1
2019-02-13,127.46,125.99,127.868,118.071,122.485,DOWN,0
2019-02-14,126.76,126.08,127.646,118.1904,122.5431,UP,1
2019-02-15,127.09,127.25,126.904,118.3192,122.611,UP,1
2019-02-19,128.25,124.56,127.228,118.5086,122.6801,UP,1
2019-02-20,128.59,128.28,127.63,118.6674,122.7667,DOWN,0
2019-02-21,128.1,128.33,127.758,118.8646,122.8566,DOWN,0
2019-02-22,126.98,128.28,127.802,119.0286,122.9367,DOWN,0
2019-02-25,126.16,127.82,127.616,119.1848,123.0148,UP,1
2019-02-26,127.56,125.95,127.478,119.314,123.0915,UP,1
2019-02-27,128.2,126.9,127.4,119.4862,123.1629,DOWN,0
2019-02-28,123.31,126.3,126.442,119.5852,123.2099,UP,1
2019-03-01,125.27,125.18,126.1,119.752,123.263,DOWN,0
2019-03-04,125.0,126.04,125.868,119.8868,123.318,UP,1
2019-03-05,125.97,125.06,125.55,120.1032,123.3699,DOWN,0
2019-03-06,125.28,125.93,124.966,120.3226,123.418,DOWN,0
2019-03-07,123.16,125.0,124.936,120.5828,123.4584,DOWN,0
2019-03-08,121.36,121.77,124.154,120.828,123.4834,UP,1
2019-03-11,121.87,122.06,123.528,120.9814,123.5113,DOWN,0
2019-03-12,120.55,121.98,122.444,121.105,123.5379,DOWN,0
2019-03-13,120.48,120.52,121.484,121.2488,123.5554,UP,1
2019-03-14,120.8,121.02,121.012,121.4118,123.5702,UP,1
2019-03-15,121.56,121.33,121.052,121.6034,123.5917,DOWN,0
2019-03-18,121.15,121.45,120.908,121.856,123.6074,UP,1
2019-03-19,122.24,121.43,121.246,122.039,123.6135,UP,1
2019-03-20,122.47,122.55,121.644,122.1972,123.6257,UP,1
2019-03-21,124.1,122.49,122.304,122.3398,123.6518,DOWN,0
2019-03-22,121.64,123.7,122.32,122.4802,123.6591,UP,1
2019-03-25,122.08,120.93,122.506,122.6378,123.6575,UP,1
2019-03-26,122.1,123.17,122.478,122.7954,123.6663,DOWN,0
2019-03-27,119.8,122.63,121.944,122.8872,123.6608,DOWN,0
2019-03-28,119.06,120.02,120.936,122.9338,123.638,DOWN,0
2019-03-29,119.0,119.85,120.408,122.9938,123.6111,UP,1
2019-04-01,120.25,120.55,120.042,123.0646,123.6006,UP,1
2019-04-02,120.44,120.0,119.71,123.1038,123.5849,UP,1
2019-04-03,122.07,121.5,120.164,123.2322,123.5747,UP,1
2019-04-04,122.55,122.23,120.862,123.3502,123.5611,DOWN,0
2019-04-05,122.5,123.16,121.562,123.4518,123.5503,UP,1
2019-04-08,123.21,122.25,122.154,123.5738,123.5418,UP,1
2019-04-09,123.94,123.11,122.854,123.7118,123.5434,UP,1
2019-04-10,124.16,123.85,123.272,123.8534,123.54,UP,1
2019-04-11,124.59,124.47,123.68,123.9568,123.5485,UP,1
2019-04-12,125.79,125.1,124.338,124.0876,123.5673,DOWN,0
2019-04-15,125.45,126.19,124.786,124.1572,123.5929,UP,1
2019-04-16,125.99,127.96,125.196,124.2062,123.6203,DOWN,0
2019-04-17,124.82,126.59,125.328,124.1784,123.6435,DOWN,0
2019-04-18,124.51,125.17,125.312,124.111,123.657,DOWN,0
2019-04-22,124.35,124.34,125.024,124.0406,123.6625,UP,1
2019-04-23,125.88,124.45,125.11,123.9422,123.6728,DOWN,0
2019-04-24,124.49,126.0,124.81,123.8994,123.6652,UP,1
2019-04-25,125.22,124.62,124.89,123.8722,123.6563,UP,1
2019-04-26,127.76,125.89,125.54,123.8782,123.6588,UP,1
2019-04-29,129.98,127.61,126.666,123.9426,123.683,DOWN,0
2019-04-30,129.84,129.39,127.458,123.9976,123.6953,DOWN,0
2019-05-01,128.81,130.03,128.322,124.0088,123.7046,DOWN,0
2019-05-02,128.23,128.56,128.924,124.0016,123.7125,DOWN,0
2019-05-03,127.1,124.39,128.792,123.9816,123.704,DOWN,0
2019-05-06,124.09,124.52,127.614,123.9238,123.687,DOWN,0
2019-05-07,122.87,123.1,126.22,123.858,123.6623,DOWN,0
2019-05-08,121.87,122.23,124.832,123.7442,123.6442,DOWN,0
2019-05-09,119.3,120.06,123.046,123.5662,123.6088,DOWN,0
2019-05-10,118.76,120.23,121.378,123.4752,123.5664,DOWN,0
2019-05-13,116.77,116.17,119.914,123.3052,123.5124,UP,1
2019-05-14,119.56,117.55,119.252,123.1964,123.4812,DOWN,0
2019-05-15,119.14,118.7,118.706,123.0598,123.388,DOWN,0
2019-05-16,118.17,119.33,118.48,122.9176,123.3048,DOWN,0
2019-05-17,116.26,117.75,117.98,122.7796,123.2169,UP,1
2019-05-20,116.48,115.24,117.922,122.682,123.1306,UP,1
2019-05-21,117.48,117.25,117.506,122.5942,123.0538,DOWN,0
2019-05-22,116.71,116.26,117.02,122.5174,122.9768,DOWN,0
2019-05-23,116.44,114.58,116.674,122.4366,122.8936,DOWN,0
2019-05-24,115.92,117.0,116.606,122.339,122.808,UP,1
2019-05-28,115.99,116.04,116.508,122.2276,122.7294,UP,1
2019-05-29,116.02,115.44,116.216,122.125,122.6458,UP,1
2019-05-30,116.1,116.11,116.094,122.0022,122.5668,DOWN,0
2019-05-31,115.0,115.17,115.806,121.8528,122.4844,UP,1
2019-06-03,116.17,114.62,115.856,121.6942,122.3978,UP,1
2019-06-04,120.15,117.01,116.688,121.6644,122.34,UP,1
2019-06-05,120.57,120.2,117.598,121.6342,122.2869,DOWN,0
2019-06-06,120.52,121.0,118.482,121.6026,122.2343,UP,1
2019-06-07,122.6,120.88,120.002,121.6586,122.1895,DOWN,0
2019-06-10,121.75,123.2,121.118,121.7124,122.1407,UP,1
2019-06-11,123.06,122.51,121.7,121.7936,122.1116,UP,1
2019-06-12,124.22,122.89,122.43,121.873,122.0881,UP,1
2019-06-13,125.63,124.91,123.452,121.9768,122.0652,UP,1
2019-06-14,126.81,125.79,124.294,122.0716,122.0397,UP,1
2019-06-17,127.06,126.63,125.356,122.1618,122.0172,UP,1
2019-06-18,127.59,127.69,126.262,122.2636,121.9913,UP,1
2019-06-19,129.64,127.34,127.346,122.3922,121.9822,DOWN,0
2019-06-20,129.6,130.0,128.14,122.5054,121.9777,UP,1
2019-06-21,130.48,129.68,128.874,122.6318,121.9933,DOWN,0
2019-06-24,130.23,131.0,129.508,122.7446,122.0252,DOWN,0
2019-06-25,129.75,130.82,129.94,122.8238,122.0513,DOWN,0
2019-06-26,127.66,130.04,129.544,122.868,122.0455,UP,1
2019-06-27,130.14,128.39,129.652,122.951,122.0509,UP,1
2019-06-28,133.03,130.39,130.162,123.1152,122.0672,UP,1
2019-07-01,133.24,133.95,130.764,123.2898,122.0772,UP,1
2019-07-02,134.01,133.23,131.616,123.483,122.0952,UP,1
2019-07-03,134.88,134.09,133.06,123.663,122.1209,UP,1
2019-07-05,135.12,134.16,134.056,123.8756,122.1516,DOWN,0
2019-07-08,132.48,134.58,133.946,124.0208,122.1606,UP,1
2019-07-09,133.45,132.16,133.988,124.1346,122.164,DOWN,0
2019-07-10,133.3,133.83,133.846,124.201,122.1583,UP,1
2019-07-11,133.94,133.33,133.658,124.283,122.1594,UP,1
2019-07-12,134.58,134.11,133.55,124.3984,122.1712,UP,1
2019-07-15,134.74,135.0,134.002,124.5286,122.191,UP,1
2019-07-16,136.37,135.0,134.586,124.714,122.2147,DOWN,0
2019-07-17,135.14,136.14,134.954,124.935,122.2329,UP,1
2019-07-18,136.47,134.13,135.46,125.207,122.2628,DOWN,0
2019-07-19,135.1,136.5,135.564,125.4716,122.2867,UP,1
2019-07-22,136.02,134.82,135.82,125.806,122.322,UP,1
2019-07-23,137.31,136.5,136.008,126.177,122.3617,UP,1
2019-07-24,137.82,136.81,136.544,126.598,122.4161,UP,1
2019-07-25,138.21,138.41,136.892,126.971,122.4885,UP,1
2019-07-26,139.42,140.98,137.756,127.3766,122.5727,DOWN,0
2019-07-29,138.71,138.9,138.294,127.7874,122.6594,DOWN,0
2019-07-30,135.25,136.54,137.882,128.1672,122.7519,DOWN,0
2019-07-31,132.74,137.29,136.866,128.4924,122.8371,DOWN,0
2019-08-01,131.41,132.91,135.506,128.771,122.9014,DOWN,0
2019-08-02,129.17,130.59,133.456,129.0202,122.9545,DOWN,0
2019-08-05,126.5,126.9,131.014,129.2214,122.9774,UP,1
2019-08-06,127.06,127.32,129.376,129.4442,123.01,UP,1
2019-08-07,127.17,125.54,128.262,129.6678,123.0536,UP,1
2019-08-08,130.47,128.35,128.074,129.9568,123.1144,DOWN,0
2019-08-09,128.92,129.92,128.024,130.2132,123.1665,DOWN,0
2019-08-12,128.02,128.17,128.328,130.4736,123.2205,UP,1
2019-08-13,129.15,128.29,128.746,130.7332,123.2952,DOWN,0
2019-08-14,126.65,127.94,128.642,130.8632,123.3406,UP,1
2019-08-15,126.8,127.16,127.908,130.9878,123.3721,UP,1
2019-08-16,128.6,127.51,127.844,131.1494,123.4064,UP,1
2019-08-19,130.8,129.98,128.4,131.3134,123.438,DOWN,0
2019-08-20,130.62,130.2,128.694,131.4908,123.4639,UP,1
2019-08-21,130.89,131.39,129.542,131.6474,123.4803,DOWN,0
2019-08-22,130.77,131.06,130.336,131.7784,123.5016,DOWN,0
2019-08-23,127.52,129.74,130.12,131.8162,123.5047,UP,1
2019-08-26,128.5,128.65,129.66,131.85,123.5221,DOWN,0
2019-08-27,128.46,128.91,129.228,131.878,123.5225,UP,1
2019-08-28,129.38,127.57,128.926,131.9138,123.5422,UP,1
2019-08-29,130.01,130.69,128.774,131.9212,123.5721,UP,1
2019-08-30,130.1,130.83,129.29,131.9312,123.6113,DOWN,0
2019-09-03,128.78,129.06,129.346,131.8972,123.6433,DOWN,0
2019-09-04,128.7,129.72,129.394,131.8666,123.6772,UP,1
2019-09-05,131.55,130.47,129.828,131.9026,123.7362,UP,1
2019-09-06,131.71,131.52,130.168,131.9836,123.81,DOWN,0
2019-09-09,131.21,130.49,130.39,132.005,123.9005,DOWN,0
2019-09-10,130.17,131.21,130.668,131.9478,123.9933,UP,1
2019-09-11,130.55,129.6,131.038,131.894,124.0806,UP,1
2019-09-12,131.65,130.9,131.058,131.8468,124.1731,UP,1
2019-09-13,132.3,132.67,131.176,131.7952,124.2517,DOWN,0
2019-09-16,131.28,131.54,131.19,131.7184,124.3204,UP,1
2019-09-17,132.69,131.38,131.694,131.7226,124.3831,UP,1
2019-09-18,133.81,132.28,132.346,131.7298,124.4534,UP,1
2019-09-19,134.48,134.34,132.912,131.7534,124.5219,DOWN,0
2019-09-20,134.18,135.42,133.288,131.7582,124.5895,DOWN,0
2019-09-23,132.37,133.79,133.506,131.714,124.6575,UP,1
2019-09-24,132.6,133.17,133.488,131.6712,124.7172,UP,1
2019-09-25,133.6,132.63,133.446,131.6158,124.794,DOWN,0
2019-09-26,132.87,133.03,133.124,131.5704,124.8645,DOWN,0
2019-09-27,132.17,133.46,132.722,131.4844,124.9336,UP,1
2019-09-30,134.41,132.56,133.13,131.4706,125.0001,DOWN,0
2019-10-01,133.91,134.46,133.392,131.4284,125.0717,DOWN,0
2019-10-02,132.67,133.77,133.206,131.3356,125.1433,UP,1
2019-10-03,133.25,132.62,133.282,131.2442,125.2249,DOWN,0
2019-10-04,133.22,133.23,133.492,131.1444,125.2997,DOWN,0
2019-10-07,132.35,132.54,133.08,131.003,125.3856,DOWN,0
2019-10-08,131.55,131.4,132.608,130.8598,125.4718,UP,1
2019-10-09,133.55,132.72,132.784,130.8258,125.5888,UP,1
2019-10-10,135.99,133.38,133.332,130.8908,125.7233,UP,1
2019-10-11,138.27,137.86,134.342,131.028,125.8436,DOWN,0
2019-10-14,136.71,138.11,135.214,131.1788,125.9553,UP,1
2019-10-15,137.25,137.3,136.354,131.3938,126.0751,UP,1
2019-10-16,138.26,136.88,137.296,131.6178,126.2032,UP,1
2019-10-17,138.48,138.67,137.794,131.844,126.3357,DOWN,0
2019-10-18,136.03,138.22,137.346,131.9552,126.4732,UP,1
2019-10-21,136.26,136.91,137.256,132.102,126.5891,UP,1
2019-10-22,136.65,136.77,137.136,132.2746,126.6995,UP,1
2019-10-23,138.31,136.22,137.146,132.4578,126.8062,DOWN,0
2019-10-24,137.14,138.39,136.878,132.6676,126.9188,DOWN,0
2019-10-25,137.06,136.94,137.084,132.8728,127.0331,UP,1
2019-10-28,138.09,137.11,137.45,133.0626,127.1525,DOWN,0
2019-10-29,137.15,137.98,137.55,133.1896,127.2622,DOWN,0
2019-10-30,136.45,136.99,137.178,133.3062,127.3608,UP,1
2019-10-31,136.66,136.16,137.082,133.4216,127.4641,UP,1
2019-11-01,137.8,137.48,137.23,133.5622,127.5695,DOWN,0
2019-11-04,135.2,138.72,136.652,133.7158,127.6531,DOWN,0
2019-11-05,135.02,135.05,136.226,133.8462,127.75,UP,1
2019-11-06,135.36,135.43,136.008,133.9842,127.8435,DOWN,0
2019-11-07,98.29,115.15,128.334,133.3624,127.7479,UP,1
2019-11-08,101.32,99.24,121.038,132.7886,127.6689,DOWN,0
2019-11-11,99.07,100.96,113.812,132.168,127.5791,DOWN,0
2019-11-12,95.66,98.62,105.94,131.5056,127.472,DOWN,0
2019-11-13,95.6,96.04,97.988,130.8436,127.3529,DOWN,0
2019-11-14,95.58,95.33,97.446,130.1242,127.2345,UP,1
2019-11-15,95.67,96.01,96.316,129.4034,127.103,DOWN,0
2019-11-18,95.14,95.6,95.53,128.682,126.961,DOWN,0
2019-11-19,94.88,95.25,95.374,127.9762,126.8044,DOWN,0
2019-11-20,94.31,94.46,95.116,127.2514,126.6365,UP,1
2019-11-21,94.7,94.63,94.94,126.5124,126.4707,UP,1
2019-11-22,96.63,94.82,95.132,125.799,126.2998,UP,1
2019-11-25,98.43,97.41,95.79,125.142,126.1588,UP,1
2019-11-26,99.3,98.83,96.674,124.4742,126.0224,UP,1
2019-11-27,101.51,99.3,98.114,123.8282,125.8927,UP,1
2019-11-29,101.66,101.92,99.506,123.1718,125.7672,DOWN,0
2019-12-02,100.75,101.53,100.33,122.5032,125.6355,DOWN,0
2019-12-03,99.39,99.77,100.522,121.8436,125.4912,UP,1
2019-12-04,105.56,106.1,101.774,121.3028,125.376,UP,1
2019-12-05,105.68,105.06,102.608,120.7444,125.2639,UP,1
2019-12-06,107.58,107.05,103.792,120.2386,125.1669,UP,1
2019-12-09,108.8,108.36,105.402,119.7712,125.0801,UP,1
2019-12-10,111.85,109.62,107.894,119.32,125.0016,UP,1
2019-12-11,111.96,111.85,109.174,118.881,124.9204,UP,1
2019-12-12,113.5,112.44,110.738,118.4976,124.8713,DOWN,0
2019-12-13,112.76,113.61,111.774,118.0878,124.8088,UP,1
2019-12-16,114.23,113.6,112.86,117.708,124.7549,DOWN,0
2019-12-17,111.51,114.1,112.792,117.2912,124.6826,DOWN,0
2019-12-18,110.5,111.55,112.5,116.8702,124.6087,DOWN,0
2019-12-19,109.1,110.39,111.62,116.3812,124.5384,UP,1
2019-12-20,110.08,109.13,111.084,115.863,124.482,DOWN,0
2019-12-23,108.0,110.24,109.838,115.2576,124.4127,UP,1
2019-12-24,108.77,108.37,109.29,114.6988,124.3538,UP,1
2019-12-26,109.07,108.75,109.004,114.1352,124.2967,DOWN,0
2019-12-27,108.32,109.24,108.848,113.5364,124.2343,DOWN,0
2019-12-30,107.77,108.2,108.386,112.9222,124.1654,UP,1
2019-12-31,108.14,107.62,108.414,112.3644,124.1003,UP,1
2020-01-02,110.98,108.87,108.856,111.8588,124.044,DOWN,0
2020-01-03,109.13,109.59,108.868,111.3084,123.9773,DOWN,0
2020-01-06,108.74,108.16,108.952,110.717,123.9005,UP,1
2020-01-07,110.02,108.68,109.402,110.1746,123.8424,DOWN,0
2020-01-08,108.62,110.2,109.498,109.6058,123.7751,UP,1
2020-01-09,109.76,109.12,109.254,109.0392,123.7134,UP,1
2020-01-10,110.69,109.85,109.566,108.51,123.6679,DOWN,0
2020-01-13,110.59,111.25,109.936,107.9928,123.6255,DOWN,0
2020-01-14,110.41,110.42,110.014,107.4678,123.5826,UP,1
2020-01-15,110.74,110.56,110.438,106.9266,123.535,UP,1
2020-01-16,111.74,111.1,110.834,106.4574,123.4915,UP,1
2020-01-17,111.82,112.19,111.06,105.9934,123.4403,DOWN,0
2020-01-21,110.17,110.72,110.976,105.4896,123.3784,DOWN,0
2020-01-22,110.03,110.71,110.9,105.7244,123.316,UP,1
2020-01-23,113.73,109.46,111.498,105.9726,123.2686,DOWN,0
2020-01-24,112.14,114.12,111.578,106.234,123.2096,DOWN,0
2020-01-27,109.08,106.89,111.03,106.5024,123.1342,UP,1
2020-01-28,109.11,109.57,110.818,106.7726,123.0568,UP,1
2020-01-29,109.55,109.32,110.722,107.052,122.9756,DOWN,0
2020-01-30,109.1,106.57,109.796,107.3206,122.8939,DOWN,0
2020-01-31,108.45,109.08,109.058,107.5868,122.8062,DOWN,0
2020-02-03,107.8,108.96,108.802,107.8452,122.7211,UP,1
2020-02-04,110.66,109.03,109.112,108.1722,122.6518,UP,1
2020-02-05,111.1,111.78,109.422,108.5002,122.5856,UP,1
2020-02-06,111.75,111.41,109.952,108.8026,122.5149,DOWN,0
2020-02-07,110.09,111.45,110.28,109.0358,122.4429,DOWN,0
2020-02-10,108.71,109.66,110.462,109.224,122.3604,UP,1
2020-02-11,109.2,109.29,110.17,109.3778,122.2676,UP,1
2020-02-12,110.97,109.82,110.144,109.564,122.1725,DOWN,0
2020-02-13,110.59,110.0,109.912,109.7608,122.0763,UP,1
2020-02-14,122.8,124.05,112.454,110.229,122.0462,DOWN,0
2020-02-18,121.1,122.07,114.932,110.5398,122.0106,UP,1
2020-02-19,121.88,120.98,117.468,110.8638,121.9845,DOWN,0
2020-02-20,121.66,121.2,119.606,111.1454,121.9723,DOWN,0
2020-02-21,120.12,120.5,121.512,111.3718,121.9586,DOWN,0
2020-02-24,112.31,113.17,119.414,111.381,121.9108,DOWN,0
2020-02-25,108.91,113.79,116.976,111.32,121.8588,DOWN,0
2020-02-26,101.19,109.4,112.838,111.0738,121.771,DOWN,0
2020-02-27,98.71,98.57,108.248,110.7928,121.6807,DOWN,0
2020-02-28,98.62,95.83,103.948,110.4806,121.576,DOWN,0
2020-03-02,96.73,97.72,100.832,110.185,121.4639,DOWN,0
2020-03-03,95.19,96.47,98.088,109.8788,121.349,UP,1
2020-03-04,97.14,96.22,97.278,109.6396,121.2534,DOWN,0
