ticker,WAT US Equity,WAT US Equity,WAT US Equity,WAT US Equity,WAT US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2000-04-04,44.031,43.688,31.7505,44.45,44.1794,UP,1
2000-04-05,45.875,44.531,31.847,44.8438,44.4063,UP,1
2000-04-06,46.594,47.0,31.9445,45.5375,44.6531,UP,1
2000-04-07,48.688,48.0,32.0548,45.75,44.9694,DOWN,0
2000-04-10,48.0,48.0,32.1616,46.6375,45.2619,DOWN,0
2000-04-11,45.406,48.25,32.2545,46.9125,45.4313,DOWN,0
2000-04-12,44.281,45.5,32.3422,46.5938,45.5675,DOWN,0
2000-04-13,44.156,45.125,32.4302,46.1063,45.7006,DOWN,0
2000-04-14,42.188,43.25,32.5073,44.8063,45.7944,DOWN,0
2000-04-17,38.719,42.156,32.5691,42.95,45.7113,UP,1
2000-04-18,39.063,39.188,32.6344,41.6813,45.6481,UP,1
2000-04-19,41.156,39.844,32.7106,41.0563,45.6525,UP,1
2000-04-20,41.406,40.5,32.7927,40.5063,45.6844,DOWN,0
2000-04-24,40.125,40.75,32.8686,40.0938,45.655,UP,1
2000-04-25,43.031,40.375,32.9505,40.9563,45.6875,UP,1
2000-04-26,45.313,43.0,33.0406,42.2063,45.7625,DOWN,0
2000-04-27,43.219,43.5,33.1192,42.6188,45.7069,UP,1
2000-04-28,47.375,43.25,33.2158,43.8125,45.7644,DOWN,0
2000-05-01,46.313,47.0,33.3094,45.05,45.7269,DOWN,0
2000-05-02,45.531,46.375,33.3986,45.55,45.6819,DOWN,0
2000-05-03,43.5,44.75,33.4852,45.1875,45.6538,UP,1
2000-05-04,44.469,43.625,33.5789,45.4375,45.6781,UP,1
2000-05-05,45.844,44.344,33.6814,45.1313,45.6756,UP,1
2000-05-08,46.063,45.813,33.7802,45.0813,45.5969,UP,1
2000-05-09,46.625,46.094,33.8805,45.3,45.5819,DOWN,0
2000-05-10,45.031,46.5,33.9638,45.6063,45.5019,UP,1
2000-05-11,45.875,45.5,34.0472,45.8875,45.4494,DOWN,0
2000-05-12,45.656,46.0,34.1294,45.85,45.4338,DOWN,0
2000-05-15,45.656,45.656,34.2083,45.7688,45.4056,UP,1
2000-05-16,46.875,45.75,34.2973,45.8188,45.2756,UP,1
2000-05-17,47.75,46.938,34.3916,46.3625,45.1956,UP,1
2000-05-18,48.25,47.781,34.488,46.8375,45.1831,DOWN,0
2000-05-19,46.469,48.25,34.5756,47.0,45.1088,DOWN,0
2000-05-22,45.0,46.969,34.6559,46.8688,44.9956,DOWN,0
2000-05-23,43.625,44.938,34.7302,46.2188,44.8825,UP,1
2000-05-24,44.469,43.625,34.8,45.5625,44.8669,DOWN,0
2000-05-25,44.188,44.0,34.8691,44.75,44.8025,DOWN,0
2000-05-26,43.969,44.188,34.9294,44.25,44.7806,UP,1
2000-05-30,46.969,44.094,35.0045,44.6438,44.8406,UP,1
2000-05-31,47.25,47.0,35.0794,45.3688,44.9263,UP,1
2000-06-01,50.063,47.5,35.1656,46.4875,45.095,UP,1
2000-06-02,54.875,51.0,35.2761,48.625,45.24,DOWN,0
2000-06-05,52.313,52.5,35.3777,50.2938,45.3088,UP,1
2000-06-06,52.563,52.5,35.4811,51.4125,45.4606,DOWN,0
2000-06-07,51.5,52.375,35.5761,52.2625,45.5581,DOWN,0
2000-06-08,51.0,51.625,35.6691,52.45,45.6906,UP,1
2000-06-09,52.5,51.125,35.77,51.975,45.8625,UP,1
2000-06-12,53.875,54.313,35.8756,52.2875,46.0775,UP,1
2000-06-13,55.688,53.375,35.9914,52.9125,46.2388,UP,1
2000-06-14,56.063,58.0,36.1083,53.825,46.4888,UP,1
2000-06-15,58.969,56.188,36.2383,55.4188,46.7875,UP,1
2000-06-16,60.0,58.969,36.3747,56.9188,47.07,UP,1
2000-06-19,60.531,58.5,36.5147,58.25,47.3488,UP,1
2000-06-20,61.969,61.25,36.658,59.5063,47.6144,UP,1
2000-06-21,62.5,61.969,36.8041,60.7938,47.9044,DOWN,0
2000-06-22,59.875,62.5,36.9383,60.975,48.1938,DOWN,0
2000-06-23,56.5,60.0,37.0558,60.275,48.4381,UP,1
2000-06-26,62.75,57.0,37.2036,60.7188,48.81,DOWN,0
2000-06-27,59.656,62.5,37.3369,60.2563,49.1594,UP,1
2000-06-28,62.5,59.781,37.4819,60.2563,49.635,UP,1
2000-06-29,64.75,62.5,37.6406,61.2313,50.1488,DOWN,0
2000-06-30,62.426,64.875,37.7884,62.4164,50.5741,UP,1
2000-07-03,64.813,63.0,37.9451,62.8289,51.0423,UP,1
2000-07-05,69.875,64.844,38.1329,64.8727,51.6373,DOWN,0
2000-07-06,63.25,69.25,38.2913,65.0227,52.0416,UP,1
2000-07-07,65.25,63.375,38.4678,65.1227,52.4404,UP,1
2000-07-10,69.5,65.5,38.6646,66.5375,52.966,DOWN,0
2000-07-11,69.5,69.0,38.8663,67.475,53.4085,UP,1
2000-07-12,73.469,70.0,39.0898,68.1938,53.9516,DOWN,0
2000-07-13,68.375,74.0,39.2867,69.2188,54.4085,DOWN,0
2000-07-14,66.0,69.313,39.4695,69.3688,54.8585,UP,1
2000-07-17,71.813,66.188,39.6771,69.8313,55.4054,DOWN,0
2000-07-18,67.0,71.844,39.8573,69.3313,55.8285,DOWN,0
2000-07-19,64.344,67.5,40.0206,67.5063,56.1941,UP,1
2000-07-20,65.594,64.688,40.1903,66.95,56.5735,DOWN,0
2000-07-21,63.875,65.594,40.3518,66.525,56.9504,UP,1
2000-07-24,64.063,64.5,40.5159,64.975,57.3141,DOWN,0
2000-07-25,61.094,63.5,40.6657,63.7938,57.6229,UP,1
2000-07-26,65.313,61.063,40.831,63.9875,58.016,DOWN,0
2000-07-27,62.438,65.813,40.9809,63.3563,58.3273,DOWN,0
2000-07-28,59.875,62.469,41.1181,62.5563,58.5698,DOWN,0
2000-07-31,59.313,59.875,41.2556,61.6063,58.791,UP,1
2000-08-01,67.375,61.75,41.4392,62.8625,59.2091,DOWN,0
2000-08-02,65.031,67.313,41.6193,62.8063,59.6098,UP,1
2000-08-03,66.172,64.0,41.8002,63.5531,60.0607,UP,1
2000-08-04,67.469,66.188,41.9821,65.0719,60.5207,DOWN,0
2000-08-07,66.438,67.563,42.158,66.4969,60.9657,UP,1
2000-08-08,66.75,66.125,42.3297,66.3719,61.4213,UP,1
2000-08-09,66.859,67.125,42.5062,66.7375,61.8191,UP,1
2000-08-10,67.75,66.813,42.7015,67.0531,62.2291,UP,1
2000-08-11,70.688,67.563,42.9206,67.6969,62.6416,UP,1
2000-08-14,73.109,71.188,43.1549,69.0313,63.0063,DOWN,0
2000-08-15,71.75,73.0,43.3808,70.0313,63.3951,DOWN,0
2000-08-16,70.297,71.781,43.6059,70.7188,63.7498,UP,1
2000-08-17,71.688,70.188,43.8473,71.5063,64.1535,DOWN,0
2000-08-18,71.156,71.625,44.0868,71.6,64.5566,UP,1
2000-08-21,73.5,71.25,44.3376,71.6781,64.9766,UP,1
2000-08-22,75.047,73.75,44.5999,72.3375,65.4001,DOWN,0
2000-08-23,74.078,74.938,44.8567,73.0938,65.7679,UP,1
2000-08-24,75.25,74.063,45.1129,73.8063,66.1516,UP,1
2000-08-25,78.438,75.25,45.3831,75.2625,66.541,UP,1
2000-08-28,83.75,78.625,45.6806,77.3125,67.016,DOWN,0
2000-08-29,79.156,83.25,45.9599,78.1344,67.3885,DOWN,0
2000-08-30,77.625,79.0,46.2307,78.8438,67.7016,UP,1
2000-08-31,79.563,78.5,46.5162,79.7063,68.0429,UP,1
2000-09-01,81.0,81.0,46.8078,80.2188,68.4654,DOWN,0
2000-09-05,78.0,81.438,47.0756,79.0688,68.8954,DOWN,0
2000-09-06,77.0,78.0,47.3363,78.6375,69.1804,UP,1
2000-09-07,77.25,77.5,47.6013,78.5625,69.5323,DOWN,0
2000-09-08,76.688,77.0,47.8635,77.9875,69.816,UP,1
2000-09-11,77.063,76.938,48.1251,77.2,70.0623,DOWN,0
2000-09-12,72.625,77.188,48.3638,76.125,70.2663,UP,1
2000-09-13,73.25,72.563,48.6048,75.375,70.435,UP,1
2000-09-14,75.625,74.25,48.8604,75.05,70.55,UP,1
2000-09-15,76.5,75.25,49.1198,75.0125,70.815,DOWN,0
2000-09-18,76.5,76.5,49.3776,74.9,71.04,DOWN,0
2000-09-19,74.5,76.625,49.6307,75.275,71.14,UP,1
2000-09-20,75.5,74.75,49.8913,75.725,71.26,UP,1
2000-09-21,80.125,75.375,50.1757,76.625,71.3931,UP,1
2000-09-22,80.406,79.625,50.4629,77.4063,71.6338,UP,1
2000-09-25,86.5,85.0,50.7801,79.4063,72.0438,DOWN,0
2000-09-26,81.0,86.25,51.0701,80.7063,72.2275,UP,1
2000-09-27,82.125,81.625,51.3695,82.0313,72.53,UP,1
2000-09-28,90.375,83.5,51.7113,84.0813,73.0506,DOWN,0
2000-09-29,89.0,90.375,52.0476,85.8,73.5188,DOWN,0
2000-10-02,88.5,88.5,52.3803,86.2,74.0113,DOWN,0
2000-10-03,87.125,88.625,52.7053,87.425,74.4725,DOWN,0
2000-10-04,75.5,86.0,52.9654,86.1,74.7606,DOWN,0
2000-10-05,71.5,76.063,53.2079,82.325,74.8844,UP,1
2000-10-06,73.0,73.0,53.4579,79.125,75.0956,DOWN,0
2000-10-09,71.25,72.75,53.6956,75.675,75.3231,DOWN,0
2000-10-10,71.188,71.0,53.9318,72.4875,75.5606,DOWN,0
2000-10-11,70.25,70.5,54.1571,71.4375,75.6181,DOWN,0
2000-10-12,68.75,70.0,54.3721,70.8875,75.6925,UP,1
2000-10-13,70.125,67.875,54.5949,70.3125,75.7716,UP,1
2000-10-16,72.625,70.125,54.8256,70.5875,75.8747,UP,1
2000-10-17,77.25,73.125,55.0831,71.8,76.0909,DOWN,0
2000-10-18,76.563,76.5,55.3434,73.0625,76.2872,DOWN,0
2000-10-19,73.0,77.375,55.5782,73.9125,76.41,DOWN,0
2000-10-20,66.313,68.0,55.7835,73.15,76.3813,UP,1
2000-10-23,69.75,66.375,56.0021,72.575,76.3625,UP,1
2000-10-24,72.125,70.375,56.237,71.55,76.3428,DOWN,0
2000-10-25,67.188,72.063,56.4496,69.675,76.2516,DOWN,0
2000-10-26,65.688,67.188,56.6554,68.2125,76.1594,DOWN,0
2000-10-27,64.5,64.375,56.8551,67.85,76.0156,UP,1
2000-10-30,66.125,64.438,57.0645,67.125,75.915,UP,1
2000-10-31,72.563,70.5,57.3082,67.2125,75.8963,DOWN,0
2000-11-01,68.563,72.313,57.5353,67.4875,75.7666,UP,1
2000-11-02,70.75,67.5,57.779,68.5,75.7,UP,1
2000-11-03,74.438,70.75,58.0312,70.4875,75.6838,UP,1
2000-11-06,74.625,74.438,58.2788,72.1875,75.6075,DOWN,0
2000-11-07,73.813,74.625,58.4753,72.4375,75.4088,DOWN,0
2000-11-08,71.75,74.813,58.6628,73.075,75.2606,DOWN,0
2000-11-09,71.0,71.5,58.8534,73.125,75.1281,DOWN,0
2000-11-10,66.625,70.25,59.0196,71.5625,74.8694,DOWN,0
2000-11-13,62.688,66.25,59.1484,69.175,74.5031,UP,1
2000-11-14,65.313,64.625,59.2876,67.475,74.2494,UP,1
2000-11-15,70.0,65.875,59.4501,67.125,74.1094,DOWN,0
2000-11-16,68.063,69.0,59.6029,66.5375,73.9256,UP,1
2000-11-17,69.0,67.563,59.7335,67.0125,73.7719,DOWN,0
2000-11-20,67.625,68.0,59.8606,68.0,73.5831,UP,1
2000-11-21,70.5,68.25,60.0084,69.0375,73.5406,UP,1
2000-11-22,71.5,70.375,60.1668,69.3375,73.5056,UP,1
2000-11-24,73.188,71.5,60.3248,70.3625,73.4569,UP,1
2000-11-27,75.5,74.375,60.4953,71.6625,73.4369,DOWN,0
2000-11-28,72.25,75.0,60.6487,72.5875,73.3519,DOWN,0
2000-11-29,70.0,72.375,60.7687,72.4875,73.2619,DOWN,0
2000-11-30,64.313,68.5,60.8678,71.05,73.0381,UP,1
2000-12-01,66.875,65.0,60.9612,69.7875,72.7731,UP,1
2000-12-04,69.063,67.5,61.0676,68.5,72.5463,UP,1
2000-12-05,72.938,70.875,61.2078,68.6375,72.275,DOWN,0
2000-12-06,72.0,73.0,61.3515,69.0375,72.095,UP,1
2000-12-07,72.063,72.5,61.482,70.5875,71.8938,UP,1
2000-12-08,78.0,74.0,61.622,72.8125,71.6463,UP,1
2000-12-11,80.0,78.0,61.7851,75.0,71.4663,UP,1
2000-12-12,81.563,79.625,61.9478,76.725,71.3275,UP,1
2000-12-13,81.938,81.625,62.1149,78.7125,71.2238,DOWN,0
2000-12-14,79.313,81.875,62.2793,80.1625,71.3,UP,1
2000-12-15,80.063,78.25,62.4443,80.575,71.4713,DOWN,0
2000-12-18,78.938,80.0,62.5721,80.3625,71.59,UP,1
2000-12-19,81.563,77.75,62.7212,80.3625,71.7963,DOWN,0
2000-12-20,78.875,80.563,62.8712,79.75,71.95,DOWN,0
2000-12-21,72.75,78.938,62.984,78.4375,72.0,UP,1
2000-12-22,76.125,74.125,63.1113,77.65,72.1475,UP,1
2000-12-26,77.5,77.125,63.2524,77.3625,72.295,UP,1
2000-12-27,79.938,77.5,63.4259,77.0375,72.4413,UP,1
2000-12-28,82.813,80.25,63.6029,77.825,72.5525,UP,1
2000-12-29,83.5,83.0,63.7951,79.975,72.6913,DOWN,0
2001-01-02,78.875,83.0,63.9696,80.525,72.8088,DOWN,0
2001-01-03,74.5,77.0,64.1273,79.925,72.9725,DOWN,0
2001-01-04,70.0,74.5,64.2692,77.9375,72.9775,DOWN,0
2001-01-05,66.625,70.375,64.3642,74.7,72.8675,DOWN,0
2001-01-08,64.375,66.0,64.4417,70.875,72.8113,UP,1
2001-01-09,65.875,65.0,64.5462,68.275,72.815,UP,1
2001-01-10,69.313,65.0,64.6596,67.2375,72.9113,UP,1
2001-01-11,69.5,68.5,64.7853,67.1375,72.9788,UP,1
2001-01-12,69.938,69.5,64.9154,67.8,72.9263,DOWN,0
2001-01-16,69.188,69.938,65.0457,68.7625,72.9388,DOWN,0
2001-01-17,67.625,69.625,65.1457,69.1125,72.8763,DOWN,0
2001-01-18,62.625,67.625,65.241,67.775,72.64,DOWN,0
2001-01-19,60.0,62.875,65.3209,65.875,72.3475,UP,1
2001-01-22,63.938,61.5,65.4112,64.675,72.15,UP,1
2001-01-23,68.875,63.938,65.5226,64.6125,72.0925,UP,1
2001-01-24,70.938,70.25,65.6338,65.275,72.0913,DOWN,0
2001-01-25,69.625,70.5,65.742,66.675,72.1513,DOWN,0
2001-01-26,69.063,68.0,65.8603,68.4875,72.2788,UP,1
2001-01-29,72.5,70.75,66.0013,70.2,72.4225,DOWN,0
2001-01-30,71.05,73.5,66.1358,70.635,72.4435,UP,1
2001-01-31,73.53,71.3,66.2925,71.1535,72.5529,DOWN,0
2001-02-01,69.88,73.4,66.4483,71.2045,72.5705,UP,1
2001-02-02,71.06,69.8,66.6083,71.604,72.6392,DOWN,0
2001-02-05,69.6,71.06,66.7505,71.024,72.6212,UP,1
2001-02-06,72.6,70.75,66.9065,71.334,72.6432,UP,1
2001-02-07,74.49,72.75,67.0783,71.526,72.6692,DOWN,0
2001-02-08,71.88,74.0,67.2226,71.926,72.5968,DOWN,0
2001-02-09,70.0,72.9,67.346,71.714,72.5518,UP,1
2001-02-12,71.45,70.1,67.4872,72.084,72.5808,DOWN,0
2001-02-13,71.3,72.2,67.6068,71.824,72.7206,DOWN,0
2001-02-14,70.87,71.2,67.7296,71.1,72.8005,UP,1
2001-02-15,71.95,72.5,67.8617,71.114,72.8582,DOWN,0
2001-02-16,71.48,71.95,68.0016,71.41,72.8291,DOWN,0
2001-02-20,70.15,72.0,68.13,71.15,72.7921,DOWN,0
2001-02-21,68.8,69.9,68.2448,70.65,72.7268,DOWN,0
2001-02-22,65.7,68.05,68.343,69.616,72.4808,UP,1
2001-02-23,66.83,65.5,68.444,68.592,72.2174,UP,1
2001-02-26,68.0,67.75,68.5588,67.896,71.9462,DOWN,0
2001-02-27,67.2,68.0,68.6654,67.306,71.6514,DOWN,0
2001-02-28,65.86,67.2,68.7665,66.718,71.3824,DOWN,0
2001-03-01,63.7,65.86,68.8567,66.318,71.0551,DOWN,0
2001-03-02,63.55,63.1,68.9401,65.662,70.7474,DOWN,0
2001-03-05,63.0,64.25,69.0163,64.662,70.3761,DOWN,0
2001-03-06,61.8,63.0,69.0841,63.582,70.0346,DOWN,0
2001-03-07,59.28,62.0,69.1481,62.266,69.7652,UP,1
2001-03-08,59.74,59.29,69.2218,61.474,69.4375,DOWN,0
2001-03-09,58.7,59.73,69.2972,60.504,69.0615,DOWN,0
2001-03-12,49.5,55.0,69.3223,57.804,68.4528,UP,1
2001-03-13,50.9,49.5,69.3559,55.624,67.8145,DOWN,0
2001-03-14,49.5,50.0,69.3836,53.668,67.1345,UP,1
2001-03-15,49.7,50.1,69.3972,51.66,66.551,DOWN,0
2001-03-16,46.85,49.6,69.3952,49.29,65.998,UP,1
2001-03-19,47.5,46.0,69.3824,48.89,65.548,DOWN,0
2001-03-20,43.3,47.55,69.3245,47.37,65.0815,UP,1
2001-03-21,44.5,44.1,69.2855,46.37,64.684,DOWN,0
2001-03-22,36.0,37.0,69.2027,43.63,64.0865,UP,1
2001-03-23,40.25,39.5,69.1464,42.31,63.5053,UP,1
2001-03-26,41.76,41.9,69.1002,41.162,62.9505,UP,1
2001-03-27,42.71,42.0,69.0513,41.044,62.4059,UP,1
2001-03-28,43.29,42.7,68.9983,40.802,61.888,UP,1
2001-03-29,44.6,44.75,68.9429,42.522,61.4275,UP,1
2001-03-30,46.45,44.5,68.8948,43.762,61.104,DOWN,0
2001-04-02,42.88,45.5,68.8144,43.986,60.7616,DOWN,0
2001-04-03,41.0,42.88,68.7194,43.644,60.3028,DOWN,0
2001-04-04,39.41,41.15,68.6138,42.868,59.7135,UP,1
2001-04-05,42.75,39.8,68.5177,42.498,59.1498,UP,1
2001-04-06,42.9,42.75,68.4197,41.788,58.6153,UP,1
2001-04-09,43.68,42.9,68.3387,41.948,58.1076,DOWN,0
2001-04-10,38.5,40.0,68.2487,41.448,57.4276,DOWN,0
2001-04-11,37.11,38.51,68.1205,40.988,56.7488,UP,1
2001-04-12,38.65,37.11,68.0155,40.168,56.0512,DOWN,0
2001-04-16,37.15,38.7,67.8887,39.018,55.3966,UP,1
2001-04-17,41.3,37.4,67.7715,38.542,54.8014,UP,1
2001-04-18,47.0,42.0,67.6944,40.242,54.3494,UP,1
2001-04-19,47.5,46.9,67.6078,42.32,53.8474,DOWN,0
2001-04-20,46.35,47.0,67.4902,43.86,53.2846,DOWN,0
2001-04-23,45.55,46.3,67.4017,45.54,52.758,DOWN,0
2001-04-24,44.23,45.5,67.2966,46.126,52.2426,UP,1
2001-04-25,44.47,44.1,67.1714,45.62,51.703,UP,1
2001-04-26,45.7,46.0,67.0524,45.26,51.191,UP,1
2001-04-27,49.35,46.3,66.9318,45.86,50.7606,UP,1
2001-04-30,52.2,50.35,66.851,47.19,50.3656,UP,1
2001-05-01,55.68,52.1,66.7994,49.48,50.0496,UP,1
2001-05-02,56.41,55.68,66.7223,51.868,49.7748,DOWN,0
2001-05-03,55.6,56.0,66.6653,53.848,49.5108,DOWN,0
2001-05-04,53.5,53.61,66.6111,54.678,49.2668,UP,1
2001-05-07,53.95,53.75,66.5529,55.028,49.0092,DOWN,0
2001-05-08,52.4,54.5,66.4955,54.372,48.6972,DOWN,0
2001-05-09,51.9,52.4,66.4347,53.47,48.3912,DOWN,0
2001-05-10,51.45,53.0,66.3865,52.64,48.103,UP,1
2001-05-11,51.8,51.5,66.3189,52.3,47.865,DOWN,0
2001-05-14,50.67,52.0,66.2601,51.644,47.6074,UP,1
2001-05-15,50.93,50.42,66.2154,51.35,47.366,UP,1
2001-05-16,51.5,50.0,66.1763,51.27,47.16,UP,1
2001-05-17,54.81,51.75,66.1135,51.942,47.0706,DOWN,0
2001-05-18,52.85,54.0,66.0526,52.152,46.9328,UP,1
2001-05-21,55.85,52.85,66.001,53.188,46.8758,UP,1
2001-05-22,56.05,55.85,65.9439,54.212,47.0068,DOWN,0
2001-05-23,53.33,55.0,65.8783,54.578,47.0554,UP,1
2001-05-24,54.6,53.8,65.8176,54.536,47.1574,UP,1
2001-05-25,55.54,55.0,65.761,55.074,47.2742,DOWN,0
2001-05-29,53.0,55.0,65.6872,54.504,47.3972,DOWN,0
2001-05-30,50.1,53.01,65.5843,53.314,47.4492,DOWN,0
2001-05-31,49.68,50.25,65.4672,52.584,47.5768,UP,1
2001-06-01,49.85,49.65,65.3577,51.634,47.6838,UP,1
2001-06-04,49.91,49.61,65.2557,50.508,47.962,UP,1
2001-06-05,51.0,49.91,65.1523,50.108,48.177,DOWN,0
2001-06-06,51.0,51.2,65.0515,50.288,48.3618,DOWN,0
2001-06-07,50.6,50.75,64.937,50.472,48.5196,DOWN,0
2001-06-08,49.8,50.55,64.8108,50.462,48.6498,DOWN,0
2001-06-11,46.6,49.8,64.6734,49.8,48.6898,DOWN,0
2001-06-12,43.15,42.4,64.5129,48.23,48.6238,UP,1
2001-06-13,43.94,44.0,64.3404,46.818,48.645,DOWN,0
2001-06-14,42.34,43.94,64.1333,45.166,48.6718,UP,1
2001-06-15,43.19,41.0,63.9535,43.844,48.7474,DOWN,0
2001-06-18,42.57,43.2,63.7782,43.038,48.7438,DOWN,0
2001-06-19,29.95,32.0,63.5302,40.398,48.4848,DOWN,0
2001-06-20,27.6,29.85,63.2632,37.13,48.1632,UP,1
2001-06-21,29.3,27.95,63.0197,34.522,47.9792,DOWN,0
2001-06-22,29.15,28.75,62.7804,31.714,47.82,DOWN,0
2001-06-25,27.7,29.65,62.5327,28.74,47.601,DOWN,0
2001-06-26,27.09,27.35,62.2847,28.168,47.3998,DOWN,0
2001-06-27,26.94,27.52,62.0341,28.036,47.1126,DOWN,0
2001-06-28,26.6,27.0,61.8039,27.496,46.7046,UP,1
2001-06-29,27.61,26.9,61.5757,27.188,46.3068,DOWN,0
2001-07-02,27.39,27.7,61.3346,27.126,45.9276,DOWN,0
2001-07-03,26.4,26.8,61.0841,26.988,45.5446,DOWN,0
2001-07-05,26.26,26.4,60.8329,26.852,45.1852,DOWN,0
2001-07-06,25.4,26.5,60.5874,26.612,44.8038,DOWN,0
2001-07-09,25.1,25.4,60.3354,26.11,44.3918,DOWN,0
2001-07-10,24.65,24.9,60.058,25.562,43.8978,DOWN,0
2001-07-11,23.86,24.6,59.7753,25.054,43.331,DOWN,0
2001-07-12,23.5,23.8,59.4603,24.502,42.6874,UP,1
2001-07-13,23.98,23.7,59.1752,24.218,42.0388,DOWN,0
2001-07-16,23.57,24.0,58.8824,23.912,41.3982,UP,1
2001-07-17,23.69,23.58,58.549,23.72,40.802,DOWN,0
2001-07-18,22.65,23.69,58.2172,23.478,40.176,UP,1
2001-07-19,23.6,23.0,57.8927,23.498,39.6,UP,1
2001-07-20,25.65,23.69,57.5853,23.832,39.075,DOWN,0
2001-07-23,25.4,26.2,57.3348,24.198,38.554,UP,1
2001-07-24,28.05,27.4,57.1176,25.07,38.079,UP,1
2001-07-25,28.92,28.06,56.8972,26.324,37.644,UP,1
2001-07-26,29.47,29.55,56.6883,27.498,37.2148,UP,1
2001-07-27,31.11,30.25,56.4879,28.59,36.807,DOWN,0
2001-07-30,30.06,31.15,56.287,29.522,36.312,DOWN,0
2001-07-31,29.5,30.06,56.0907,29.812,35.845,UP,1
2001-08-01,29.75,29.65,55.8888,29.978,35.323,DOWN,0
2001-08-02,29.3,29.91,55.6722,29.944,34.788,DOWN,0
2001-08-03,29.1,29.3,55.4315,29.542,34.3034,DOWN,0
2001-08-06,28.23,29.1,55.1898,29.176,33.776,UP,1
2001-08-07,28.5,28.24,54.9673,28.976,33.2352,DOWN,0
2001-08-08,28.3,28.51,54.7772,28.686,32.7412,DOWN,0
2001-08-09,27.6,28.25,54.5665,28.346,32.2912,UP,1
2001-08-10,27.92,27.6,54.3455,28.11,31.856,UP,1
2001-08-13,29.51,29.25,54.1571,28.366,31.4492,DOWN,0
2001-08-14,29.26,29.51,53.9749,28.518,31.0362,DOWN,0
2001-08-15,29.2,29.25,53.7984,28.698,30.6002,DOWN,0
2001-08-16,28.95,29.2,53.6126,28.968,30.1592,DOWN,0
2001-08-17,28.48,28.95,53.3921,29.08,29.7168,UP,1
2001-08-20,29.0,28.48,53.1943,28.978,29.3008,DOWN,0
2001-08-21,28.55,29.2,52.9833,28.836,28.9398,UP,1
2001-08-22,31.0,30.9,52.7661,29.196,28.6968,UP,1
2001-08-23,32.15,31.0,52.5538,29.836,28.461,UP,1
2001-08-24,33.87,33.45,52.3541,30.914,28.2916,UP,1
2001-08-27,35.43,34.0,52.1725,32.2,28.1364,DOWN,0
2001-08-28,35.25,35.35,51.9937,33.54,27.99,DOWN,0
2001-08-29,34.59,34.75,51.8335,34.258,28.0828,DOWN,0
2001-08-30,34.14,34.84,51.6908,34.656,28.2136,DOWN,0
2001-08-31,33.13,33.35,51.5299,34.508,28.2902,UP,1
2001-09-04,33.6,33.6,51.3479,34.142,28.3792,UP,1
2001-09-05,34.5,35.4,51.1801,33.992,28.5152,UP,1
2001-09-06,35.51,34.5,51.0126,34.176,28.6836,DOWN,0
2001-09-07,34.58,35.51,50.8474,34.264,28.8364,DOWN,0
2001-09-10,34.1,34.0,50.6654,34.458,28.9864,DOWN,0
2001-09-17,33.1,33.0,50.4734,34.358,29.0962,DOWN,0
2001-09-18,31.4,33.35,50.2645,33.738,29.1764,DOWN,0
2001-09-19,30.95,31.0,50.0417,32.826,29.2674,DOWN,0
2001-09-20,28.53,30.8,49.8231,31.616,29.3128,DOWN,0
2001-09-21,28.05,27.0,49.6134,30.406,29.3658,UP,1
2001-09-24,31.16,30.0,49.4476,30.018,29.487,UP,1
2001-09-25,31.3,32.0,49.2697,29.998,29.62,UP,1
2001-09-26,34.0,31.55,49.0944,30.608,29.8228,UP,1
2001-09-27,35.4,32.5,48.9067,31.982,30.0608,UP,1
2001-09-28,35.77,35.5,48.7256,33.526,30.2966,DOWN,0
2001-10-01,34.59,35.77,48.5382,34.212,30.517,DOWN,0
2001-10-02,34.2,34.59,48.3192,34.792,30.7272,UP,1
2001-10-03,36.01,34.45,48.0993,35.194,30.9944,UP,1
2001-10-04,36.5,36.15,47.8739,35.414,31.2524,DOWN,0
2001-10-05,35.85,35.75,47.6435,35.43,31.4564,DOWN,0
2001-10-08,35.56,35.65,47.4247,35.624,31.6596,UP,1
2001-10-09,36.07,35.56,47.2048,35.998,31.82,UP,1
2001-10-10,36.9,35.87,46.9946,36.176,31.9796,UP,1
2001-10-11,37.45,37.3,46.774,36.366,32.1392,DOWN,0
2001-10-12,36.26,36.5,46.561,36.448,32.2422,UP,1
2001-10-15,36.69,36.46,46.3807,36.674,32.3748,DOWN,0
2001-10-16,36.0,36.5,46.18,36.66,32.5048,DOWN,0
2001-10-17,35.38,36.5,45.9694,36.356,32.6174,UP,1
2001-10-18,35.53,35.54,45.7474,35.972,32.742,DOWN,0
2001-10-19,35.0,36.01,45.5083,35.72,32.86,DOWN,0
2001-10-22,34.28,35.0,45.2622,35.238,32.981,UP,1
2001-10-23,37.2,37.0,45.0539,35.478,33.155,DOWN,0
2001-10-24,36.51,37.7,44.8639,35.704,33.3192,UP,1
2001-10-25,37.5,36.76,44.7014,36.098,33.5172,DOWN,0
2001-10-26,36.94,37.46,44.553,36.486,33.6976,DOWN,0
2001-10-29,36.68,36.95,44.4145,36.966,33.841,DOWN,0
2001-10-30,35.28,36.85,44.2615,36.582,33.9614,UP,1
2001-10-31,35.49,35.37,44.0924,36.378,34.0872,UP,1
