ticker,WAB US Equity,WAB US Equity,WAB US Equity,WAB US Equity,WAB US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2008-01-04,15.755,16.24,18.4375,16.712,17.3968,UP,1
2008-01-07,15.905,15.865,18.4318,16.408,17.3361,DOWN,0
2008-01-08,15.02,15.87,18.4211,15.968,17.2665,DOWN,0
2008-01-09,15.0,15.035,18.4098,15.609,17.1821,UP,1
2008-01-10,15.145,14.675,18.4002,15.365,17.1022,UP,1
2008-01-11,15.43,15.125,18.3923,15.3,17.0348,UP,1
2008-01-14,15.67,15.53,18.3846,15.253,16.9729,DOWN,0
2008-01-15,15.305,15.47,18.3749,15.31,16.924,UP,1
2008-01-16,15.565,15.32,18.3658,15.423,16.8798,DOWN,0
2008-01-17,15.15,15.63,18.3541,15.424,16.8294,UP,1
2008-01-18,15.425,15.18,18.3468,15.423,16.7839,UP,1
2008-01-22,15.575,14.775,18.34,15.404,16.7523,UP,1
2008-01-23,16.29,15.165,18.3356,15.601,16.7283,DOWN,0
2008-01-24,16.08,16.315,18.3299,15.704,16.7133,UP,1
2008-01-25,16.36,16.09,18.3269,15.946,16.709,UP,1
2008-01-28,16.84,16.33,18.3238,16.229,16.6923,UP,1
2008-01-29,16.935,16.9,18.3208,16.501,16.6786,DOWN,0
2008-01-30,16.45,16.87,18.3131,16.533,16.6548,UP,1
2008-01-31,17.195,16.25,18.3095,16.756,16.6476,UP,1
2008-02-01,17.36,17.19,18.3065,16.956,16.652,DOWN,0
2008-02-04,17.115,17.325,18.3026,17.011,16.6547,DOWN,0
2008-02-05,16.64,16.925,18.2948,16.952,16.6548,DOWN,0
2008-02-06,16.585,16.57,18.2859,16.979,16.65,UP,1
2008-02-07,16.765,16.515,18.2783,16.893,16.6581,DOWN,0
2008-02-08,16.69,16.745,18.2712,16.759,16.664,UP,1
2008-02-11,16.695,16.64,18.2577,16.675,16.6565,UP,1
2008-02-12,16.85,16.75,18.2467,16.717,16.6532,UP,1
2008-02-13,17.5,16.995,18.2414,16.9,16.6638,DOWN,0
2008-02-14,17.15,17.56,18.2342,16.977,16.6751,DOWN,0
2008-02-15,17.0,17.045,18.2234,17.039,16.6821,UP,1
2008-02-19,17.245,18.02,18.214,17.149,16.6855,UP,1
2008-02-20,17.71,17.2,18.2065,17.321,16.685,DOWN,0
2008-02-21,17.51,17.775,18.1985,17.323,16.6802,DOWN,0
2008-02-22,17.475,17.525,18.1904,17.388,16.6741,UP,1
2008-02-25,18.17,17.6,18.1856,17.622,16.6963,UP,1
2008-02-26,18.425,18.17,18.1844,17.858,16.7197,DOWN,0
2008-02-27,18.38,18.225,18.1818,17.992,16.7351,DOWN,0
2008-02-28,17.8,18.13,18.1758,18.05,16.7442,DOWN,0
2008-02-29,17.305,17.575,18.1681,18.016,16.7526,UP,1
2008-03-03,17.335,17.53,18.1597,17.849,16.7575,DOWN,0
2008-03-04,17.11,17.13,18.1483,17.586,16.7589,UP,1
2008-03-05,17.365,17.225,18.1396,17.383,16.7601,DOWN,0
2008-03-06,16.855,17.24,18.1283,17.194,16.7415,DOWN,0
2008-03-07,16.7,16.65,18.1156,17.073,16.7132,DOWN,0
2008-03-10,16.115,16.69,18.0997,16.829,16.681,UP,1
2008-03-11,17.3,16.645,18.0893,16.867,16.681,DOWN,0
2008-03-12,17.055,17.465,18.0775,16.805,16.6736,UP,1
2008-03-13,17.58,17.285,18.0695,16.95,16.6808,DOWN,0
2008-03-14,17.215,17.6,18.0579,17.053,16.6892,UP,1
2008-03-17,17.27,16.81,18.0463,17.284,16.7073,UP,1
2008-03-18,18.39,17.44,18.0397,17.502,16.76,DOWN,0
2008-03-19,17.74,18.445,18.0304,17.639,16.7967,DOWN,0
2008-03-20,17.595,17.95,18.021,17.642,16.8482,UP,1
2008-03-24,18.16,17.77,18.0163,17.831,16.9114,UP,1
2008-03-25,18.445,18.205,18.0158,18.066,16.9774,DOWN,0
2008-03-26,18.115,18.275,18.0121,18.011,17.0311,UP,1
2008-03-27,18.365,18.105,18.0087,18.136,17.085,DOWN,0
2008-03-28,18.35,18.32,18.0061,18.287,17.1459,UP,1
2008-03-31,18.83,18.285,18.0061,18.421,17.2112,UP,1
2008-04-01,19.525,19.495,18.0087,18.637,17.2987,DOWN,0
2008-04-02,19.52,19.655,18.0108,18.918,17.3806,DOWN,0
2008-04-03,19.335,19.425,18.0125,19.112,17.4558,DOWN,0
2008-04-04,19.28,19.35,18.0136,19.298,17.5156,UP,1
2008-04-07,19.64,19.4,18.0184,19.46,17.5868,DOWN,0
2008-04-08,19.495,19.54,18.021,19.454,17.6495,DOWN,0
2008-04-09,18.67,19.295,18.0216,19.284,17.6861,UP,1
2008-04-10,19.195,18.815,18.0258,19.256,17.7313,DOWN,0
2008-04-11,18.495,18.97,18.028,19.099,17.7722,UP,1
2008-04-14,18.905,18.52,18.0305,18.952,17.8064,UP,1
2008-04-15,19.365,18.98,18.0359,18.926,17.8465,UP,1
2008-04-16,20.165,19.64,18.0454,19.225,17.9075,DOWN,0
2008-04-17,19.74,20.075,18.0498,19.334,17.9695,UP,1
2008-04-18,20.485,19.995,18.0576,19.732,18.0475,UP,1
2008-04-21,20.515,20.5,18.066,20.054,18.1225,DOWN,0
2008-04-22,20.095,20.44,18.0717,20.2,18.1906,DOWN,0
2008-04-23,19.77,20.035,18.0755,20.121,18.2521,UP,1
2008-04-24,20.925,20.415,18.0842,20.358,18.3336,DOWN,0
2008-04-25,20.925,20.745,18.0934,20.446,18.4021,UP,1
2008-04-28,21.335,20.935,18.1021,20.61,18.4858,DOWN,0
2008-04-29,21.29,21.345,18.1104,20.849,18.5716,UP,1
2008-04-30,21.44,21.54,18.1189,21.183,18.6555,UP,1
2008-05-01,21.64,21.45,18.1265,21.326,18.7341,UP,1
2008-05-02,21.68,21.75,18.1326,21.477,18.8175,UP,1
2008-05-05,21.805,21.455,18.1384,21.571,18.9041,UP,1
2008-05-06,22.07,21.825,18.1463,21.727,18.9821,DOWN,0
2008-05-07,21.86,22.14,18.1543,21.811,19.0508,UP,1
2008-05-08,22.22,21.9,18.165,21.927,19.1276,DOWN,0
2008-05-09,22.175,22.18,18.1748,22.026,19.2151,UP,1
2008-05-12,22.9,22.245,18.1891,22.245,19.327,UP,1
2008-05-13,22.95,23.0,18.2045,22.421,19.4393,DOWN,0
2008-05-14,22.23,21.99,18.2143,22.495,19.5417,UP,1
2008-05-15,22.845,22.22,18.2264,22.62,19.6513,DOWN,0
2008-05-16,22.515,23.09,18.2379,22.688,19.7645,DOWN,0
2008-05-19,22.49,22.75,18.2512,22.606,19.8803,UP,1
2008-05-20,22.65,22.41,18.2687,22.546,20.011,UP,1
2008-05-21,22.87,22.735,18.2856,22.674,20.1224,UP,1
2008-05-22,22.96,23.06,18.3034,22.697,20.2405,DOWN,0
2008-05-23,22.595,22.885,18.3198,22.713,20.3408,UP,1
2008-05-27,23.095,22.595,18.3405,22.834,20.4584,UP,1
2008-05-28,23.235,23.115,18.3567,22.951,20.5777,UP,1
2008-05-29,23.54,23.375,18.3768,23.085,20.6807,DOWN,0
2008-05-30,23.285,23.565,18.3991,23.15,20.7916,DOWN,0
2008-06-02,22.835,23.375,18.4225,23.198,20.8964,UP,1
2008-06-03,22.945,22.955,18.4438,23.168,20.9921,UP,1
2008-06-04,23.245,22.91,18.4631,23.17,21.0881,UP,1
2008-06-05,23.805,23.305,18.4859,23.223,21.2019,DOWN,0
2008-06-06,22.605,23.575,18.5039,23.087,21.2867,UP,1
2008-06-09,22.755,22.645,18.5203,23.071,21.3748,UP,1
2008-06-10,23.05,22.515,18.5397,23.092,21.4592,DOWN,0
2008-06-11,21.91,22.88,18.5515,22.825,21.5069,UP,1
2008-06-12,22.245,22.02,18.5679,22.513,21.5614,UP,1
2008-06-13,22.49,22.45,18.5884,22.49,21.6245,DOWN,0
2008-06-16,22.375,22.455,18.6076,22.414,21.6864,DOWN,0
2008-06-17,22.055,22.45,18.6257,22.215,21.7347,UP,1
2008-06-18,22.465,21.995,18.6443,22.326,21.7941,UP,1
2008-06-19,24.09,22.435,18.671,22.695,21.9025,UP,1
2008-06-20,24.285,23.945,18.6983,23.054,22.0043,UP,1
2008-06-23,24.4,24.45,18.7263,23.459,22.1224,UP,1
2008-06-24,24.825,24.25,18.7584,24.013,22.2408,UP,1
2008-06-25,25.555,24.955,18.7976,24.631,22.3646,DOWN,0
2008-06-26,24.125,25.35,18.8286,24.638,22.4438,DOWN,0
2008-06-27,23.92,24.24,18.8593,24.565,22.5274,UP,1
2008-06-30,24.31,23.84,18.8914,24.547,22.6039,DOWN,0
2008-07-01,24.155,24.305,18.9219,24.413,22.6767,DOWN,0
2008-07-02,22.405,24.12,18.9464,23.783,22.7229,DOWN,0
2008-07-03,22.13,22.375,18.9643,23.384,22.7701,UP,1
2008-07-07,22.48,22.17,18.9821,23.096,22.8012,UP,1
2008-07-08,23.47,22.54,19.0028,22.928,22.8521,DOWN,0
2008-07-09,22.965,23.63,19.0206,22.69,22.8847,UP,1
2008-07-10,23.485,22.96,19.0436,22.906,22.9286,UP,1
2008-07-11,24.49,23.345,19.0718,23.378,22.9896,UP,1
2008-07-14,26.05,25.14,19.1072,24.092,23.0778,UP,1
2008-07-15,26.37,26.045,19.1438,24.672,23.1716,UP,1
2008-07-16,27.365,26.635,19.187,25.552,23.2828,DOWN,0
2008-07-17,27.22,27.37,19.2263,26.299,23.3858,DOWN,0
2008-07-18,26.48,27.265,19.2637,26.697,23.4782,UP,1
2008-07-21,26.7,26.625,19.3025,26.827,23.5678,UP,1
2008-07-22,29.09,27.455,19.3531,27.371,23.7061,DOWN,0
2008-07-23,28.33,28.675,19.3971,27.564,23.8147,DOWN,0
2008-07-24,27.21,28.715,19.4374,27.562,23.8999,UP,1
2008-07-25,28.085,27.475,19.4816,27.883,24.017,DOWN,0
2008-07-28,27.78,28.05,19.5255,28.099,24.1157,UP,1
2008-07-29,28.18,27.95,19.5727,27.917,24.229,UP,1
2008-07-30,28.365,28.475,19.622,27.924,24.3465,DOWN,0
2008-07-31,27.75,27.75,19.668,28.032,24.4485,DOWN,0
2008-08-01,27.23,27.685,19.7124,27.861,24.5357,DOWN,0
2008-08-04,26.855,27.285,19.756,27.676,24.6136,UP,1
2008-08-05,27.125,27.1,19.8002,27.465,24.7042,UP,1
2008-08-06,27.595,27.005,19.8508,27.311,24.7942,DOWN,0
2008-08-07,27.385,27.55,19.8993,27.238,24.8772,UP,1
2008-08-08,27.935,27.065,19.9506,27.379,24.9651,UP,1
2008-08-11,28.92,27.945,20.0005,27.792,25.0778,DOWN,0
2008-08-12,28.415,28.95,20.0501,28.05,25.1894,UP,1
2008-08-13,28.46,28.385,20.0963,28.223,25.2997,UP,1
2008-08-14,28.57,28.33,20.1435,28.46,25.4062,UP,1
2008-08-15,28.78,29.215,20.1934,28.629,25.5057,UP,1
2008-08-18,29.005,29.065,20.2446,28.646,25.6337,UP,1
2008-08-19,29.2,28.99,20.3018,28.803,25.7626,DOWN,0
2008-08-20,28.68,29.0,20.3563,28.847,25.8752,DOWN,0
2008-08-21,27.855,27.755,20.4073,28.704,25.9941,UP,1
2008-08-22,28.49,28.18,20.4612,28.646,26.119,DOWN,0
2008-08-25,27.38,28.335,20.5123,28.321,26.2168,UP,1
2008-08-26,28.24,27.39,20.5661,28.129,26.3341,UP,1
2008-08-27,28.69,27.915,20.6254,28.131,26.4668,UP,1
2008-08-28,29.845,28.8,20.6917,28.529,26.6144,DOWN,0
2008-08-29,29.535,30.015,20.751,28.738,26.7233,DOWN,0
2008-09-02,29.28,29.68,20.8093,29.118,26.8232,UP,1
2008-09-03,29.3,29.325,20.8676,29.33,26.9212,DOWN,0
2008-09-04,26.63,29.3,20.913,28.918,26.9573,DOWN,0
2008-09-05,26.105,26.46,20.9578,28.17,26.9683,UP,1
2008-09-08,26.525,26.91,21.0056,27.568,27.0163,DOWN,0
2008-09-09,25.335,26.34,21.0491,26.779,27.0446,UP,1
2008-09-10,25.63,25.43,21.0931,26.045,27.071,UP,1
2008-09-11,26.5,25.345,21.1438,26.019,27.1179,DOWN,0
2008-09-12,26.385,26.33,21.1937,26.075,27.1975,DOWN,0
2008-09-15,25.475,24.475,21.2358,25.865,27.2644,UP,1
2008-09-16,26.37,24.9,21.2825,26.072,27.3422,DOWN,0
2008-09-17,24.895,25.965,21.3222,25.925,27.3707,UP,1
2008-09-18,24.96,25.115,21.364,25.617,27.4106,UP,1
2008-09-19,27.335,27.555,21.4175,25.807,27.4876,DOWN,0
2008-09-22,26.605,26.955,21.4651,26.033,27.5299,UP,1
2008-09-23,26.81,26.645,21.5105,26.121,27.5451,DOWN,0
2008-09-24,26.14,26.815,21.5524,26.37,27.5405,UP,1
2008-09-25,26.69,26.4,21.597,26.716,27.527,DOWN,0
2008-09-26,26.475,26.175,21.6441,26.544,27.5121,DOWN,0
2008-09-29,24.095,25.99,21.6783,26.042,27.4644,UP,1
2008-09-30,25.615,24.8675,21.7183,25.803,27.4427,UP,1
2008-10-01,25.835,25.425,21.7607,25.742,27.3776,DOWN,0
2008-10-02,22.235,25.725,21.7875,24.851,27.2557,UP,1
2008-10-03,23.205,22.8,21.8181,24.197,27.1756,DOWN,0
2008-10-06,22.355,22.495,21.8446,23.849,27.061,DOWN,0
2008-10-07,21.135,22.91,21.8638,22.953,26.9281,UP,1
2008-10-08,21.15,20.465,21.8806,22.016,26.7875,DOWN,0
2008-10-09,20.46,21.22,21.8923,21.661,26.6294,UP,1
2008-10-10,23.23,19.225,21.9199,21.666,26.539,UP,1
2008-10-13,26.315,24.0,21.9649,22.458,26.5207,DOWN,0
2008-10-14,24.625,27.905,22.0009,23.156,26.4761,DOWN,0
2008-10-15,20.95,23.96,22.0196,23.116,26.3526,UP,1
2008-10-16,22.985,21.01,22.0505,23.621,26.2604,DOWN,0
2008-10-17,22.955,21.995,22.0835,23.566,26.1718,UP,1
2008-10-20,23.74,22.615,22.1234,23.051,26.0879,DOWN,0
2008-10-21,22.79,23.35,22.1578,22.684,25.9653,DOWN,0
2008-10-22,22.375,22.47,22.1946,22.969,25.8445,DOWN,0
2008-10-23,21.6,22.76,22.2276,22.692,25.7073,DOWN,0
2008-10-24,18.73,18.82,22.2455,21.847,25.5105,DOWN,0
2008-10-27,18.085,18.375,22.2588,20.716,25.2966,UP,1
2008-10-28,19.53,18.65,22.2781,20.064,25.1071,DOWN,0
2008-10-29,19.155,19.42,22.2974,19.42,24.9062,UP,1
2008-10-30,19.535,19.71,22.3172,19.007,24.7233,UP,1
2008-10-31,19.88,19.53,22.3409,19.237,24.5638,UP,1
2008-11-03,19.93,19.78,22.3634,19.606,24.3926,UP,1
2008-11-04,20.995,20.435,22.3905,19.899,24.2649,DOWN,0
2008-11-05,19.64,20.6,22.4072,19.996,24.0929,DOWN,0
2008-11-06,19.125,19.515,22.4225,19.914,23.9016,UP,1
2008-11-07,19.365,19.725,22.4375,19.811,23.692,DOWN,0
2008-11-10,18.94,20.02,22.448,19.613,23.4801,DOWN,0
2008-11-11,18.4,18.965,22.4553,19.094,23.2625,DOWN,0
2008-11-12,17.935,18.0,22.4627,18.753,23.0352,UP,1
2008-11-13,19.0,18.075,22.4718,18.728,22.8826,DOWN,0
2008-11-14,17.255,18.72,22.4712,18.306,22.7056,UP,1
2008-11-17,17.51,17.05,22.4732,18.02,22.5253,UP,1
2008-11-18,17.68,17.425,22.4784,17.876,22.3722,DOWN,0
2008-11-19,15.355,17.675,22.4723,17.36,22.1667,DOWN,0
2008-11-20,14.99,15.095,22.4634,16.558,21.9365,UP,1
2008-11-21,15.415,15.5,22.457,16.19,21.7171,UP,1
2008-11-24,17.72,15.72,22.4621,16.232,21.562,UP,1
2008-11-25,18.325,18.505,22.4695,16.361,21.4011,UP,1
2008-11-26,19.105,17.45,22.4775,17.111,21.2853,UP,1
2008-11-28,19.295,19.01,22.4883,17.972,21.172,DOWN,0
2008-12-01,16.955,18.71,22.488,18.28,20.9644,UP,1
2008-12-02,18.465,17.385,22.4941,18.429,20.8016,UP,1
2008-12-03,18.915,18.085,22.5002,18.547,20.6437,DOWN,0
2008-12-04,17.615,18.58,22.5007,18.249,20.4732,UP,1
2008-12-05,18.22,17.235,22.5044,18.034,20.3038,UP,1
2008-12-08,20.485,18.805,22.516,18.74,20.184,DOWN,0
2008-12-09,20.26,20.37,22.5252,19.099,20.1073,UP,1
2008-12-10,21.52,20.48,22.5409,19.62,20.0254,DOWN,0
2008-12-11,20.295,21.235,22.5533,20.156,19.9146,UP,1
2008-12-12,21.3,19.66,22.5733,20.772,19.8959,DOWN,0
2008-12-15,20.435,21.515,22.5888,20.762,19.8405,UP,1
2008-12-16,21.4,20.665,22.6103,20.99,19.8214,UP,1
2008-12-17,21.99,21.01,22.6334,21.084,19.8385,DOWN,0
2008-12-18,20.57,21.99,22.652,21.139,19.8269,DOWN,0
2008-12-19,20.215,20.845,22.6695,20.922,19.822,DOWN,0
2008-12-22,19.81,20.295,22.688,20.797,19.7536,DOWN,0
2008-12-23,18.68,19.435,22.6949,20.253,19.6009,DOWN,0
2008-12-24,18.49,18.68,22.7021,19.553,19.4782,UP,1
2008-12-26,18.735,18.515,22.7079,19.186,19.4339,UP,1
2008-12-29,18.98,18.73,22.7167,18.939,19.3538,UP,1
2008-12-30,19.455,19.05,22.7276,18.868,19.2838,UP,1
2008-12-31,19.875,19.5,22.735,19.107,19.2065,UP,1
2009-01-02,19.93,19.97,22.746,19.395,19.1493,DOWN,0
2009-01-05,19.835,19.835,22.7572,19.615,19.0985,UP,1
2009-01-06,20.03,20.1,22.7665,19.825,19.0671,DOWN,0
2009-01-07,18.385,19.74,22.7662,19.611,19.0602,UP,1
2009-01-08,19.085,18.25,22.7711,19.453,19.0802,DOWN,0
2009-01-09,18.1,19.0,22.7698,19.087,19.0516,DOWN,0
2009-01-12,17.29,18.14,22.7645,18.578,19.0143,DOWN,0
2009-01-13,17.035,17.15,22.7555,17.979,18.9643,DOWN,0
2009-01-14,16.5,16.745,22.7404,17.602,18.8967,UP,1
2009-01-15,16.545,16.17,22.7255,17.094,18.829,UP,1
2009-01-16,16.63,16.82,22.712,16.8,18.7417,DOWN,0
2009-01-20,16.06,16.415,22.6959,16.554,18.6701,UP,1
2009-01-21,16.7,16.495,22.6812,16.487,18.6216,DOWN,0
2009-01-22,15.555,16.345,22.6615,16.298,18.5454,DOWN,0
2009-01-23,15.18,14.25,22.644,16.025,18.4702,UP,1
2009-01-26,15.465,15.35,22.6254,15.792,18.4115,UP,1
2009-01-27,15.86,15.415,22.6122,15.752,18.37,UP,1
2009-01-28,15.98,16.23,22.5976,15.608,18.3096,DOWN,0
2009-01-29,15.405,15.82,22.5778,15.578,18.2726,DOWN,0
2009-01-30,14.965,15.53,22.5518,15.535,18.2217,UP,1
2009-02-02,15.295,14.655,22.5295,15.501,18.174,UP,1
2009-02-03,15.545,15.615,22.5048,15.438,18.1778,UP,1
2009-02-04,15.58,15.6,22.4802,15.358,18.1896,UP,1
2009-02-05,16.095,15.47,22.4602,15.496,18.2032,UP,1
2009-02-06,16.715,16.06,22.4449,15.846,18.1831,DOWN,0
2009-02-09,16.525,16.745,22.4229,16.092,18.1471,DOWN,0
2009-02-10,15.62,16.32,22.3964,16.107,18.0774,UP,1
2009-02-11,15.705,15.74,22.3682,16.132,18.0056,DOWN,0
2009-02-12,15.47,15.39,22.3391,16.007,17.9759,DOWN,0
2009-02-13,15.3,15.5,22.3084,15.724,17.9126,DOWN,0
2009-02-17,14.58,14.665,22.2731,15.335,17.8259,DOWN,0
2009-02-18,13.92,14.595,22.2343,14.995,17.752,DOWN,0
2009-02-19,13.295,14.03,22.1918,14.513,17.6535,DOWN,0
2009-02-20,13.03,12.985,22.1466,14.025,17.5044,DOWN,0
2009-02-23,12.85,13.42,22.1015,13.535,17.3562,UP,1
2009-02-24,14.51,12.75,22.063,13.521,17.216,DOWN,0
2009-02-25,13.615,14.36,22.0202,13.46,17.0824,DOWN,0
2009-02-26,13.53,13.875,21.9733,13.507,16.927,DOWN,0
2009-02-27,13.38,13.38,21.9255,13.577,16.7859,DOWN,0
2009-03-02,12.445,13.02,21.8765,13.496,16.6068,UP,1
2009-03-03,12.55,12.57,21.8251,13.104,16.418,UP,1
2009-03-04,13.6,12.855,21.7805,13.101,16.2786,DOWN,0
2009-03-05,12.35,13.2,21.7298,12.865,16.1213,DOWN,0
2009-03-06,12.03,12.37,21.6767,12.595,15.9657,DOWN,0
2009-03-09,11.68,11.85,21.6207,12.442,15.8257,UP,1
2009-03-10,12.14,11.89,21.5666,12.36,15.6987,UP,1
2009-03-11,12.265,12.2,21.515,12.093,15.5693,UP,1
2009-03-12,12.66,12.265,21.4628,12.155,15.4429,DOWN,0
2009-03-13,12.575,12.755,21.4095,12.264,15.3053,DOWN,0
2009-03-16,12.57,12.685,21.3547,12.442,15.1592,UP,1
2009-03-17,13.215,12.525,21.3043,12.657,15.0249,UP,1
2009-03-18,13.49,13.005,21.2576,12.902,14.898,UP,1
2009-03-19,13.545,13.655,21.2106,13.079,14.7683,DOWN,0
2009-03-20,12.83,13.58,21.1585,13.13,14.6572,UP,1
2009-03-23,14.115,13.165,21.1101,13.439,14.5578,DOWN,0
2009-03-24,13.38,13.78,21.0639,13.472,14.4634,DOWN,0
2009-03-25,13.22,13.5,21.0163,13.418,14.382,UP,1
2009-03-26,14.555,13.5,20.9738,13.62,14.3324,DOWN,0
2009-03-27,13.71,14.155,20.9328,13.796,14.2766,DOWN,0
2009-03-30,13.05,13.465,20.8868,13.583,14.2067,UP,1
2009-03-31,13.19,13.25,20.8403,13.545,14.1379,UP,1
2009-04-01,13.34,12.9,20.7951,13.569,14.0835,UP,1
2009-04-02,14.53,13.76,20.7575,13.564,14.0401,UP,1
2009-04-03,15.15,14.57,20.7209,13.852,14.032,DOWN,0
2009-04-06,14.835,15.025,20.6747,14.209,14.0251,DOWN,0
2009-04-07,14.425,14.5,20.6254,14.456,14.0043,UP,1
2009-04-08,14.645,14.485,20.5766,14.717,13.98,UP,1
2009-04-09,15.79,15.09,20.5314,14.969,13.9762,DOWN,0
2009-04-13,15.63,15.725,20.4818,15.065,13.9807,DOWN,0
2009-04-14,15.025,15.365,20.4363,15.103,13.9819,UP,1
2009-04-15,15.29,15.05,20.3931,15.276,13.9818,UP,1
2009-04-16,15.9,15.5,20.3511,15.527,13.9889,UP,1
2009-04-17,16.225,16.15,20.3114,15.614,14.0018,DOWN,0
2009-04-20,14.905,15.885,20.2739,15.469,13.978,UP,1
2009-04-21,15.41,14.8,20.2403,15.546,13.9519,UP,1
2009-04-22,17.41,16.275,20.215,15.97,13.9696,UP,1
2009-04-23,17.885,17.42,20.1871,16.367,14.0149,UP,1
2009-04-24,19.06,17.835,20.1675,16.934,14.082,DOWN,0
2009-04-27,18.48,18.77,20.1425,17.649,14.1422,DOWN,0
2009-04-28,18.195,18.195,20.111,18.206,14.2001,UP,1
2009-04-29,19.445,18.43,20.078,18.613,14.2974,DOWN,0
2009-04-30,19.07,19.655,20.0415,18.85,14.4004,DOWN,0
2009-05-01,18.885,18.925,19.9991,18.815,14.5122,UP,1
2009-05-04,19.755,19.3,19.9618,19.07,14.6467,DOWN,0
2009-05-05,19.205,19.615,19.9254,19.272,14.7738,UP,1
2009-05-06,19.39,19.365,19.8889,19.261,14.8714,DOWN,0
2009-05-07,18.775,19.6,19.8373,19.202,14.9746,UP,1
2009-05-08,19.45,18.975,19.7929,19.315,15.093,DOWN,0
2009-05-11,18.385,18.915,19.7488,19.041,15.1931,DOWN,0
2009-05-12,17.86,18.575,19.6976,18.772,15.3014,DOWN,0
2009-05-13,17.3,17.565,19.6452,18.354,15.3964,DOWN,0
2009-05-14,17.23,17.44,19.5905,18.045,15.469,DOWN,0
2009-05-15,17.01,17.185,19.5337,17.557,15.5622,UP,1
2009-05-18,17.885,17.145,19.4844,17.457,15.6793,UP,1
2009-05-19,18.105,17.885,19.4388,17.506,15.8078,DOWN,0
2009-05-20,17.995,18.23,19.3945,17.645,15.9249,DOWN,0
2009-05-21,17.465,17.785,19.3462,17.692,16.0289,DOWN,0
2009-05-22,17.055,17.67,19.2935,17.701,16.1168,UP,1
2009-05-26,17.62,16.755,19.2446,17.648,16.2177,DOWN,0
2009-05-27,17.275,17.55,19.1913,17.482,16.3118,UP,1
2009-05-28,17.5,17.495,19.1342,17.383,16.3975,UP,1
2009-05-29,17.84,17.52,19.0814,17.458,16.4845,UP,1
2009-06-01,18.32,18.23,19.0307,17.711,16.58,UP,1
2009-06-02,18.67,18.24,18.9812,17.921,16.6968,DOWN,0
2009-06-03,18.05,18.355,18.9275,18.076,16.7755,UP,1
2009-06-04,18.07,18.125,18.8728,18.19,16.8693,DOWN,0
2009-06-05,17.205,18.02,18.8129,18.063,16.949,DOWN,0
2009-06-08,16.91,17.005,18.754,17.781,16.9961,UP,1
2009-06-09,17.24,16.955,18.7009,17.495,17.0667,UP,1
2009-06-10,17.885,17.65,18.6479,17.462,17.1634,UP,1
2009-06-11,18.205,17.985,18.602,17.489,17.2637,DOWN,0
2009-06-12,17.85,18.145,18.5501,17.618,17.3539,DOWN,0
2009-06-15,17.02,17.46,18.4917,17.64,17.4037,DOWN,0
2009-06-16,16.755,17.23,18.4263,17.543,17.4358,UP,1
2009-06-17,16.83,16.685,18.3628,17.332,17.4757,DOWN,0
2009-06-18,16.635,16.82,18.2995,17.018,17.5199,UP,1
2009-06-19,16.72,16.945,18.2366,16.792,17.5614,DOWN,0
2009-06-22,16.33,16.56,18.1851,16.654,17.5722,UP,1
2009-06-23,16.51,16.385,18.1372,16.605,17.5898,UP,1
2009-06-24,16.92,16.675,18.0891,16.623,17.6277,UP,1
2009-06-25,17.375,16.92,18.0493,16.771,17.6694,DOWN,0
2009-06-26,16.45,17.305,18.0034,16.717,17.6804,UP,1
2009-06-29,16.54,16.72,17.9536,16.759,17.6867,DOWN,0
2009-06-30,16.085,16.505,17.9021,16.674,17.7103,UP,1
2009-07-01,16.45,16.27,17.857,16.58,17.7311,DOWN,0
2009-07-02,16.025,16.125,17.8053,16.31,17.7034,DOWN,0
2009-07-06,15.7,15.825,17.7593,16.16,17.6597,DOWN,0
2009-07-07,15.28,15.66,17.7109,15.908,17.5841,DOWN,0
2009-07-08,15.175,15.395,17.6501,15.726,17.518,UP,1
2009-07-09,15.435,15.325,17.5943,15.523,17.4628,DOWN,0
2009-07-10,15.32,15.235,17.5368,15.382,17.3803,UP,1
2009-07-13,15.605,15.33,17.4841,15.363,17.311,UP,1
2009-07-14,15.98,15.675,17.4306,15.503,17.2529,UP,1
2009-07-15,16.38,16.195,17.3801,15.744,17.1854,UP,1
2009-07-16,16.4,16.39,17.3416,15.937,17.1293,UP,1
2009-07-17,16.63,16.38,17.2967,16.199,17.0741,UP,1
2009-07-20,16.99,16.795,17.2525,16.476,17.0384,UP,1
2009-07-21,17.025,17.055,17.2264,16.685,16.9899,UP,1
2009-07-22,17.19,16.945,17.1964,16.847,16.966,UP,1
2009-07-23,17.9,17.22,17.1741,17.147,16.9668,DOWN,0
2009-07-24,16.975,16.62,17.1533,17.216,16.9603,DOWN,0
2009-07-27,16.635,15.93,17.1307,17.145,16.9484,DOWN,0
2009-07-28,16.635,16.375,17.1116,17.067,16.9409,DOWN,0
2009-07-29,16.525,16.49,17.0781,16.934,16.9137,UP,1
2009-07-30,16.67,16.86,17.0298,16.688,16.885,UP,1
2009-07-31,16.825,16.72,16.9908,16.658,16.8616,UP,1
2009-08-03,17.185,17.03,16.972,16.768,16.856,UP,1
2009-08-04,17.215,17.155,16.9432,16.884,16.8592,DOWN,0
