ticker,LEN US Equity,LEN US Equity,LEN US Equity,LEN US Equity,LEN US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2006-01-20,61.6389,63.0862,59.2261,62.8986,59.9152,DOWN,0
2006-01-23,61.0998,61.539,59.2445,62.3436,60.0331,UP,1
2006-01-24,62.8267,62.5871,59.2744,62.2458,60.2016,DOWN,0
2006-01-25,61.3394,62.8267,59.2963,61.8824,60.3049,UP,1
2006-01-26,62.8267,62.2378,59.3193,61.9463,60.445,UP,1
2006-01-27,63.226,62.6071,59.3508,62.2637,60.6041,DOWN,0
2006-01-30,62.8367,63.226,59.3914,62.6111,60.7628,DOWN,0
2006-01-31,62.4474,62.6371,59.4391,62.5352,60.9062,DOWN,0
2006-02-01,61.4492,62.0481,59.4791,62.5572,60.9944,DOWN,0
2006-02-02,60.2713,61.4272,59.513,62.0461,61.0639,UP,1
2006-02-03,60.6906,59.7323,59.5547,61.539,61.1324,DOWN,0
2006-02-06,60.1016,60.7005,59.5899,60.992,61.1545,DOWN,0
2006-02-07,57.7459,59.7123,59.6163,60.0517,61.1294,UP,1
2006-02-08,57.7858,57.7259,59.6347,59.319,61.099,DOWN,0
2006-02-09,57.5562,57.6061,59.6538,58.776,61.0992,DOWN,0
2006-02-10,56.9473,57.4464,59.6733,58.0274,61.0914,DOWN,0
2006-02-13,56.3085,56.9473,59.6979,57.2687,61.0661,UP,1
2006-02-14,57.1969,56.2985,59.727,57.1589,61.0417,UP,1
2006-02-15,57.9555,57.107,59.7599,57.1929,61.0248,UP,1
2006-02-16,58.7041,57.9954,59.8008,57.4225,61.0383,DOWN,0
2006-02-17,58.1352,58.6552,59.8325,57.66,61.0359,UP,1
2006-02-21,58.6942,58.7441,59.8637,58.1372,61.0803,UP,1
2006-02-22,60.9501,58.7431,59.9039,58.8878,61.1543,DOWN,0
2006-02-23,60.8203,60.8403,59.9394,59.4608,61.2168,DOWN,0
2006-02-24,60.5808,60.8203,59.9783,59.8361,61.2683,DOWN,0
2006-02-27,60.3312,59.9818,60.0139,60.2753,61.2947,DOWN,0
2006-02-28,59.7523,60.2114,60.0549,60.4869,61.2803,DOWN,0
2006-03-01,59.1434,59.4428,60.0946,60.1256,61.2132,UP,1
2006-03-02,59.1733,58.9437,60.1255,59.7962,61.1419,DOWN,0
2006-03-03,58.1252,58.9437,60.1504,59.3051,61.0721,DOWN,0
2006-03-06,57.147,58.1252,60.1581,58.6682,60.9756,DOWN,0
2006-03-07,56.2685,57.147,60.16,57.9715,60.8692,UP,1
2006-03-08,56.3085,55.9491,60.1642,57.4045,60.7522,DOWN,0
2006-03-09,55.0707,56.3085,60.1602,56.584,60.6229,UP,1
2006-03-10,56.2086,55.0607,60.1619,56.2007,60.5127,UP,1
2006-03-13,56.6878,56.6978,60.169,56.1088,60.4248,UP,1
2006-03-14,58.7541,56.6978,60.1759,56.6059,60.3731,DOWN,0
2006-03-15,58.7241,58.764,60.1822,57.0891,60.3294,UP,1
2006-03-16,59.7922,59.1434,60.1917,58.0334,60.2721,UP,1
2006-03-17,59.902,60.0916,60.1975,58.772,60.2308,DOWN,0
2006-03-20,58.7441,59.902,60.1951,59.1833,60.1497,DOWN,0
2006-03-21,57.5362,58.7441,60.1896,58.9397,60.0503,DOWN,0
2006-03-22,57.097,57.5362,60.1777,58.6143,59.8898,UP,1
2006-03-23,59.343,57.3566,60.1763,58.5245,59.7608,UP,1
2006-03-24,59.8121,59.353,60.1827,58.5065,59.6405,UP,1
2006-03-27,60.2114,60.3911,60.1876,58.8,59.5424,UP,1
2006-03-28,60.9201,61.3294,60.1985,59.4767,59.4833,UP,1
2006-03-29,61.0,60.6706,60.2064,60.2573,59.437,DOWN,0
2006-03-30,60.441,61.0,60.2068,60.4769,59.3827,DOWN,0
2006-03-31,60.2713,60.441,60.2004,60.5688,59.338,DOWN,0
2006-04-03,59.2931,59.8421,60.1865,60.3851,59.2911,UP,1
2006-04-04,59.4628,59.3031,60.1677,60.0936,59.2583,UP,1
2006-04-05,62.1679,59.6624,60.1688,60.3272,59.2452,DOWN,0
2006-04-06,61.1597,61.6389,60.1581,60.471,59.2416,UP,1
2006-04-07,61.2995,61.1697,60.1502,60.6766,59.211,DOWN,0
2006-04-10,60.7904,61.2895,60.1432,60.976,59.1623,DOWN,0
2006-04-11,60.6706,61.1398,60.1411,61.2176,59.119,DOWN,0
2006-04-12,59.5426,60.6706,60.1241,60.6926,59.0609,DOWN,0
2006-04-13,59.2432,59.343,60.1021,60.3092,59.0168,DOWN,0
2006-04-17,57.7059,59.2432,60.0801,59.5905,58.9655,UP,1
2006-04-18,59.2332,57.3965,60.0595,59.2791,58.9363,DOWN,0
2006-04-19,57.8657,58.5943,60.0325,58.7181,58.8916,DOWN,0
2006-04-20,57.2967,57.0471,59.9992,58.2689,58.8826,DOWN,0
2006-04-21,56.3684,57.7459,59.9631,57.694,58.8543,DOWN,0
2006-04-24,55.2903,56.3684,59.9142,57.2108,58.809,DOWN,0
2006-04-25,54.9609,55.5997,59.862,56.3564,58.7692,UP,1
2006-04-26,56.1188,54.901,59.8093,56.007,58.7654,DOWN,0
2006-04-27,55.5099,55.4001,59.7565,55.6496,58.7317,DOWN,0
2006-04-28,54.8311,54.6515,59.6992,55.3422,58.6692,DOWN,0
2006-05-01,54.2721,54.8411,59.6415,55.1386,58.5806,DOWN,0
2006-05-02,53.1442,52.5053,59.5743,54.7752,58.4807,UP,1
2006-05-03,53.1542,52.4554,59.5093,54.1823,58.3699,DOWN,0
2006-05-04,52.4354,53.1542,59.4371,53.5674,58.1997,UP,1
2006-05-05,54.3919,53.3538,59.3706,53.4796,58.0711,DOWN,0
2006-05-08,53.4636,54.1424,59.3072,53.3179,57.9287,DOWN,0
2006-05-09,52.3656,53.5534,59.2376,53.1621,57.7694,UP,1
2006-05-10,52.8946,52.4454,59.178,53.1102,57.6323,DOWN,0
2006-05-11,51.1078,52.4554,59.1061,52.8447,57.4716,DOWN,0
2006-05-12,50.449,50.7485,59.0284,52.0561,57.2971,DOWN,0
2006-05-15,49.7203,50.5189,58.9362,51.3075,57.129,DOWN,0
2006-05-16,48.8419,49.7603,58.8447,50.6028,56.9629,DOWN,0
2006-05-17,48.1232,48.2031,58.7485,49.6485,56.8,UP,1
2006-05-18,48.9318,48.4526,58.658,49.2133,56.6524,DOWN,0
2006-05-19,48.6623,49.0116,58.5701,48.8559,56.5243,DOWN,0
2006-05-22,48.1232,48.4127,58.4813,48.5365,56.3626,UP,1
2006-05-23,48.4426,48.8819,58.4089,48.4566,56.1977,UP,1
2006-05-24,48.5924,48.4426,58.346,48.5505,55.9944,UP,1
2006-05-25,48.7321,48.4127,58.2826,48.5105,55.7946,UP,1
2006-05-26,48.9018,48.7421,58.2189,48.5584,55.5768,DOWN,0
2006-05-30,47.7339,48.6623,58.1455,48.4806,55.3334,UP,1
2006-05-31,47.8238,47.7739,58.0715,48.3568,55.115,UP,1
2006-06-01,48.4726,47.8337,58.0017,48.3328,54.9337,DOWN,0
2006-06-02,47.9935,48.6623,57.9347,48.1851,54.7517,DOWN,0
2006-06-05,46.4163,47.9935,57.8641,47.688,54.4931,DOWN,0
2006-06-06,44.919,46.1668,57.7866,47.125,54.1953,DOWN,0
2006-06-07,44.6195,45.2684,57.7108,46.4842,53.8834,DOWN,0
2006-06-08,44.4299,44.6195,57.6349,45.6756,53.5536,UP,1
2006-06-09,45.0587,44.9489,57.5661,45.0887,53.2348,DOWN,0
2006-06-12,43.6912,44.7194,57.4846,44.5437,52.8998,DOWN,0
2006-06-13,42.9825,43.4217,57.4037,44.1564,52.554,UP,1
2006-06-14,43.5714,42.8927,57.33,43.9468,52.2396,UP,1
2006-06-15,45.3083,43.5814,57.2651,44.1224,51.9565,DOWN,0
2006-06-16,44.8092,45.3083,57.1923,44.0725,51.6093,DOWN,0
2006-06-19,43.801,44.8292,57.1014,44.0945,51.2622,DOWN,0
2006-06-20,43.0524,44.0705,57.0092,44.1085,50.8972,UP,1
2006-06-21,44.7593,43.1123,56.9286,44.346,50.5766,DOWN,0
2006-06-22,44.4698,44.7593,56.8406,44.1783,50.2526,DOWN,0
2006-06-23,44.4598,44.2502,56.7512,44.1085,49.9509,UP,1
2006-06-26,45.5978,44.7793,56.675,44.4678,49.678,DOWN,0
2006-06-27,43.8909,45.5778,56.5822,44.6355,49.4017,DOWN,0
2006-06-28,43.4616,43.8909,56.4886,44.376,49.0863,UP,1
2006-06-29,44.7693,43.5714,56.4044,44.4359,48.8244,DOWN,0
2006-06-30,44.2901,44.8691,56.3159,44.4019,48.5642,DOWN,0
2006-07-03,44.1803,44.2901,56.2259,44.1184,48.3205,DOWN,0
2006-07-05,44.1204,44.1704,56.143,44.1644,48.0971,DOWN,0
2006-07-06,43.8609,43.5215,56.0678,44.2442,47.8751,UP,1
2006-07-07,44.2602,43.6613,56.0191,44.1424,47.6379,DOWN,0
2006-07-10,43.821,44.2602,55.9713,44.0486,47.4041,DOWN,0
2006-07-11,42.9925,43.6213,55.9008,43.811,47.1673,DOWN,0
2006-07-12,41.5151,42.8927,55.8269,43.2899,46.9122,DOWN,0
2006-07-13,40.9961,41.5251,55.747,42.717,46.6692,DOWN,0
2006-07-14,39.9979,40.7765,55.6625,41.8645,46.4061,UP,1
2006-07-17,40.9861,39.9979,55.5852,41.2975,46.1771,DOWN,0
2006-07-18,40.4371,40.9262,55.4961,40.7865,45.898,UP,1
2006-07-19,42.3536,40.5269,55.4096,40.9541,45.6758,DOWN,0
2006-07-20,41.4852,42.3237,55.3091,41.052,45.4582,UP,1
2006-07-21,42.6032,41.4852,55.2261,41.573,45.2524,UP,1
2006-07-24,44.7094,43.0124,55.1621,42.3177,45.1244,UP,1
2006-07-25,45.1386,44.3201,55.1025,43.258,45.0182,DOWN,0
2006-07-26,45.1186,45.3183,55.0406,43.811,44.9262,DOWN,0
2006-07-27,44.2802,45.1286,54.987,44.37,44.835,UP,1
2006-07-28,45.3782,44.7892,54.9371,44.925,44.7801,DOWN,0
2006-07-31,44.6495,45.1685,54.8891,44.913,44.6944,UP,1
2006-08-01,45.0987,44.0805,54.8399,44.905,44.6231,DOWN,0
2006-08-02,44.9789,45.1186,54.7863,44.8771,44.5602,UP,1
2006-08-03,46.9853,44.5696,54.7421,45.4181,44.5311,DOWN,0
2006-08-04,46.7457,47.3147,54.7071,45.6916,44.4942,UP,1
2006-08-07,47.3247,46.7457,54.6628,46.2266,44.466,DOWN,0
2006-08-08,46.2566,47.5642,54.6164,46.4582,44.4131,DOWN,0
2006-08-09,44.4299,46.2266,54.5619,46.3484,44.347,UP,1
2006-08-10,44.5696,44.4299,54.4963,45.8653,44.2819,DOWN,0
2006-08-11,43.4916,44.2203,54.4302,45.2145,44.1823,DOWN,0
2006-08-14,42.723,44.0705,54.3672,44.2941,44.0769,UP,1
2006-08-15,43.6912,43.4117,54.3194,43.7811,44.0224,UP,1
2006-08-16,45.1186,43.9008,54.2699,43.9188,44.0264,UP,1
2006-08-17,45.7874,45.1186,54.2215,44.1624,44.0498,UP,1
2006-08-18,45.9671,45.9172,54.167,44.6575,44.0805,DOWN,0
2006-08-21,45.1486,45.9671,54.1,45.1426,44.0823,DOWN,0
2006-08-22,44.9789,45.6078,54.0356,45.4001,44.1081,DOWN,0
2006-08-23,44.2502,44.9889,53.9682,45.2264,44.1334,UP,1
2006-08-24,44.7793,44.2502,53.9009,45.0248,44.1576,DOWN,0
2006-08-25,44.6794,44.7793,53.8482,44.7673,44.145,UP,1
2006-08-28,45.1785,44.7992,53.8021,44.7733,44.1524,UP,1
2006-08-29,45.4281,44.7992,53.7484,44.8631,44.1849,DOWN,0
2006-08-30,44.5896,45.2185,53.6922,44.931,44.2157,UP,1
2006-08-31,44.7593,44.5696,53.6397,44.927,44.2157,DOWN,0
2006-09-01,44.7094,44.919,53.5887,44.933,44.2205,DOWN,0
2006-09-05,44.4798,44.9589,53.5347,44.7932,44.2209,DOWN,0
2006-09-06,43.4217,44.0206,53.4666,44.392,44.1773,DOWN,0
2006-09-07,43.1722,42.9226,53.3985,44.1085,44.163,DOWN,0
2006-09-08,42.6331,42.4235,53.3253,43.6832,44.1464,UP,1
2006-09-11,43.0324,42.4235,53.2455,43.3478,44.1117,UP,1
2006-09-12,45.3882,43.0424,53.1775,43.5295,44.1336,DOWN,0
2006-09-13,45.1386,45.468,53.1066,43.8729,44.1528,UP,1
2006-09-14,45.1985,44.8192,53.0449,44.2782,44.1743,UP,1
2006-09-15,46.3065,45.7176,52.9897,45.0128,44.2233,DOWN,0
2006-09-18,46.2466,46.3165,52.9331,45.6557,44.263,DOWN,0
2006-09-19,45.9771,46.2566,52.8709,45.7735,44.3061,DOWN,0
2006-09-20,45.6078,46.2266,52.8049,45.8673,44.3584,DOWN,0
2006-09-21,45.1685,45.4281,52.7406,45.8613,44.4315,UP,1
2006-09-22,45.7275,45.0687,52.678,45.7455,44.5261,UP,1
2006-09-25,46.7956,46.2256,52.6296,45.8553,44.6621,UP,1
2006-09-26,46.8655,45.9172,52.5777,46.033,44.7797,DOWN,0
2006-09-27,46.047,46.8855,52.5194,46.1208,44.8918,DOWN,0
2006-09-28,45.6976,46.0569,52.4579,46.2266,44.9587,DOWN,0
2006-09-29,45.1685,46.1468,52.3887,46.1148,45.0324,UP,1
2006-10-02,45.5479,45.1785,52.3141,45.8653,45.0913,DOWN,0
2006-10-03,44.7892,45.3582,52.2255,45.45,45.0929,UP,1
2006-10-04,45.8373,44.6195,52.141,45.4081,45.1069,DOWN,0
2006-10-05,45.5578,45.8274,52.0607,45.3802,45.1156,DOWN,0
2006-10-06,45.0388,45.1785,51.9761,45.3542,45.1308,UP,1
2006-10-09,46.1168,44.8691,51.8987,45.468,45.1456,UP,1
2006-10-10,46.8355,46.8555,51.8221,45.8773,45.1893,DOWN,0
2006-10-11,46.4462,46.9054,51.7466,45.9991,45.2163,UP,1
2006-10-12,47.6341,46.8156,51.6762,46.4143,45.2694,DOWN,0
2006-10-13,46.2266,46.8156,51.6019,46.6519,45.2542,UP,1
2006-10-16,46.9254,47.0951,51.5299,46.8136,45.2578,DOWN,0
2006-10-17,46.4263,46.7158,51.4575,46.7317,45.2398,DOWN,0
2006-10-18,45.7974,46.8156,51.3732,46.602,45.2306,UP,1
2006-10-19,45.9871,46.017,51.2933,46.2726,45.2618,UP,1
2006-10-20,46.037,46.1867,51.2095,46.2346,45.2911,DOWN,0
2006-10-23,45.3083,45.9871,51.1235,45.9112,45.3275,UP,1
2006-10-24,46.2566,45.1885,51.0291,45.8773,45.3981,UP,1
2006-10-25,47.3846,46.1668,50.9371,46.1947,45.472,UP,1
2006-10-26,48.1831,47.3846,50.8489,46.6339,45.5333,DOWN,0
2006-10-27,47.5642,48.1931,50.7611,46.9394,45.5688,UP,1
2006-10-30,47.6141,47.5642,50.6798,47.4005,45.6018,DOWN,0
2006-10-31,47.3945,47.6241,50.6002,47.6281,45.6467,DOWN,0
2006-11-01,46.7058,47.684,50.518,47.4924,45.6812,DOWN,0
2006-11-02,46.3664,46.6958,50.4372,47.129,45.7235,DOWN,0
2006-11-03,46.1867,46.2566,50.36,46.8535,45.7517,UP,1
2006-11-06,46.3963,46.566,50.2865,46.61,45.786,DOWN,0
2006-11-07,45.5878,46.037,50.2003,46.2486,45.7942,DOWN,0
2006-11-08,45.1486,44.929,50.1193,45.9372,45.7886,DOWN,0
2006-11-09,44.7094,45.3682,50.0287,45.6058,45.791,UP,1
2006-11-10,46.1368,44.7892,49.9433,45.5958,45.8186,UP,1
2006-11-13,46.1767,46.1767,49.86,45.5519,45.8479,UP,1
2006-11-14,48.1632,46.8954,49.7886,46.0669,45.9216,UP,1
2006-11-15,48.8619,48.1632,49.7256,46.8096,46.0304,UP,1
2006-11-16,49.3111,49.1114,49.6708,47.7299,46.1532,DOWN,0
2006-11-17,49.2512,48.9218,49.6136,48.3528,46.2855,DOWN,0
2006-11-20,49.0216,49.2512,49.5582,48.9218,46.4053,UP,1
2006-11-21,49.6605,48.822,49.5178,49.2212,46.4908,UP,1
2006-11-22,50.9381,50.1595,49.4836,49.6365,46.6068,DOWN,0
2006-11-24,50.7784,50.7385,49.4497,49.93,46.7184,DOWN,0
2006-11-27,50.3193,50.7984,49.4165,50.1436,46.7986,DOWN,0
2006-11-28,49.7802,50.2993,49.3839,50.2953,46.8693,UP,1
2006-11-29,49.8301,50.1595,49.3471,50.3292,46.9463,UP,1
2006-11-30,52.4055,50.4091,49.3193,50.6227,47.0823,UP,1
2006-12-01,52.4255,52.2258,49.2879,50.9521,47.2274,DOWN,0
2006-12-04,52.106,52.6551,49.2578,51.3095,47.355,UP,1
2006-12-05,53.4336,52.0961,49.2315,52.0402,47.4878,UP,1
2006-12-06,54.0725,54.1524,49.1971,52.8886,47.6319,DOWN,0
2006-12-07,53.1542,53.4536,49.1588,53.0384,47.7741,DOWN,0
2006-12-08,52.1959,53.1042,49.1168,52.9924,47.904,UP,1
2006-12-11,52.2658,52.0062,49.0765,53.0244,48.046,DOWN,0
2006-12-12,51.9763,52.3756,49.0376,52.7329,48.1745,UP,1
2006-12-13,52.106,52.106,49.0024,52.3396,48.3209,UP,1
2006-12-14,52.5852,52.116,48.9695,52.2258,48.4558,UP,1
2006-12-15,52.9246,53.1542,48.9435,52.3716,48.6032,DOWN,0
2006-12-18,52.5652,53.1542,48.9206,52.4315,48.7537,DOWN,0
2006-12-19,51.4173,51.567,48.8963,52.3197,48.8597,UP,1
2006-12-20,51.4672,51.4173,48.8721,52.1919,48.9523,DOWN,0
2006-12-21,51.0979,51.4672,48.8523,51.8944,49.0454,DOWN,0
2006-12-22,50.5988,50.9381,48.8242,51.4293,49.1047,UP,1
2006-12-26,51.1578,50.5988,48.7966,51.1478,49.2033,UP,1
2006-12-27,52.5153,51.4572,48.7654,51.3674,49.3151,DOWN,0
2006-12-28,52.1959,52.2857,48.7327,51.5131,49.4305,UP,1
2006-12-29,52.3656,52.146,48.6956,51.7667,49.5618,DOWN,0
2007-01-03,50.5389,51.4572,48.6488,51.7547,49.6529,DOWN,0
2007-01-04,49.9998,52.9046,48.6051,51.5231,49.7321,DOWN,0
2007-01-05,49.5706,49.9899,48.5652,50.9342,49.8174,DOWN,0
2007-01-08,48.6323,49.4708,48.5229,50.2214,49.8649,UP,1
2007-01-09,48.6922,48.6323,48.4696,49.4868,49.891,UP,1
2007-01-10,48.9318,48.7022,48.4152,49.1653,49.906,UP,1
2007-01-11,49.8501,49.1414,48.3634,49.1354,49.9517,UP,1
2007-01-12,50.0597,49.8501,48.3091,49.2332,50.0006,DOWN,0
2007-01-16,49.6305,49.5906,48.2523,49.4329,50.0454,UP,1
2007-01-17,51.8565,50.9082,48.2094,50.0657,50.1484,UP,1
2007-01-18,51.9563,51.9663,48.1678,50.6706,50.2602,UP,1
2007-01-19,53.3837,52.0961,48.1382,51.3774,50.4041,UP,1
2007-01-22,53.4037,53.3638,48.1079,52.0461,50.5443,DOWN,0
2007-01-23,53.1442,52.8547,48.0628,52.7489,50.6954,UP,1
2007-01-24,53.5335,53.0543,48.0247,53.0843,50.8631,DOWN,0
2007-01-25,51.7966,53.5335,47.9772,53.0523,51.0048,DOWN,0
2007-01-26,51.6169,52.0461,47.9313,52.699,51.1144,UP,1
2007-01-29,51.8265,51.6169,47.8871,52.3835,51.2274,DOWN,0
2007-01-30,51.7367,52.0561,47.8481,52.102,51.2989,UP,1
2007-01-31,54.2821,51.9064,47.8233,52.2518,51.4073,UP,1
2007-02-01,54.921,54.5217,47.8093,52.8767,51.5195,UP,1
2007-02-02,56.009,54.9509,47.7932,53.7551,51.6547,DOWN,0
2007-02-05,55.3901,56.019,47.7808,54.4678,51.782,DOWN,0
2007-02-06,55.2304,55.3103,47.7705,55.1665,51.8934,DOWN,0
2007-02-07,54.9609,55.2304,47.7635,55.3023,51.9739,DOWN,0
2007-02-08,53.4436,54.4019,47.7542,55.0068,52.0272,DOWN,0
2007-02-09,52.6151,53.4436,47.7425,54.328,52.0731,DOWN,0
2007-02-12,52.0861,52.4155,47.7223,53.6672,52.1192,UP,1
2007-02-13,52.665,52.3057,47.7081,53.1541,52.1759,DOWN,0
2007-02-14,52.6451,52.5053,47.6972,52.691,52.1807,UP,1
2007-02-15,53.1042,52.695,47.6914,52.6231,52.1943,DOWN,0
2007-02-16,52.8647,52.8547,47.69,52.673,52.2095,UP,1
2007-02-20,53.0144,52.8647,47.6893,52.8587,52.2011,DOWN,0
2007-02-21,52.6051,52.6051,47.6901,52.8467,52.1717,DOWN,0
2007-02-22,51.8665,53.0144,47.6775,52.691,52.146,DOWN,0
2007-02-23,50.8783,51.7966,47.6645,52.2458,52.1196,UP,1
2007-02-26,50.8982,50.9881,47.6572,51.8525,52.0923,DOWN,0
2007-02-27,49.5107,50.1096,47.6403,51.1518,52.043,DOWN,0
2007-02-28,49.1015,49.6605,47.6303,50.451,51.9829,UP,1
2007-03-01,49.1614,48.4127,47.6238,49.91,51.9144,DOWN,0
2007-03-02,48.6123,49.0715,47.6183,49.4568,51.8281,DOWN,0
2007-03-05,46.9653,48.0234,47.6089,48.6702,51.7161,UP,1
2007-03-06,47.8138,47.4844,47.6074,48.3308,51.6441,UP,1
2007-03-07,48.1632,48.3229,47.6035,48.1432,51.578,UP,1
2007-03-08,48.6523,48.4127,47.6035,48.0414,51.5291,DOWN,0
2007-03-09,48.1632,48.802,47.6037,47.9515,51.4804,DOWN,0
2007-03-12,45.8174,48.1632,47.5905,47.7219,51.3736,DOWN,0
2007-03-13,43.7511,45.5578,47.5663,46.9094,51.1983,UP,1
2007-03-14,45.0987,43.7511,47.5482,46.2965,51.0563,UP,1
2007-03-15,45.5079,44.5996,47.5312,45.6676,50.9192,DOWN,0
2007-03-16,45.0987,45.6876,47.518,45.0548,50.8104,UP,1
2007-03-19,45.4081,45.2684,47.5059,44.9729,50.7185,UP,1
2007-03-20,45.468,45.4181,47.4909,45.3163,50.6365,UP,1
2007-03-21,46.6758,45.478,47.4843,45.6317,50.5974,DOWN,0
2007-03-22,46.027,46.007,47.4824,45.7355,50.5441,DOWN,0
2007-03-23,45.498,45.6776,47.4853,45.8154,50.4754,DOWN,0
2007-03-26,44.4598,45.7575,47.4845,45.6257,50.3676,DOWN,0
2007-03-27,44.4199,42.8727,47.4844,45.4161,50.2548,DOWN,0
2007-03-28,43.4616,43.8709,47.4764,44.7733,50.1314,DOWN,0
2007-03-29,42.9725,43.8509,47.4728,44.1624,49.9537,DOWN,0
2007-03-30,42.134,42.9825,47.4686,43.4896,49.7573,DOWN,0
2007-04-02,41.4253,42.2738,47.4579,42.8827,49.5181,UP,1
2007-04-03,41.8445,41.4253,47.4406,42.3676,49.2869,DOWN,0
2007-04-04,41.8246,41.9543,47.4256,42.0402,49.0605,UP,1
2007-04-05,42.6231,41.8246,47.4197,41.9703,48.8423,UP,1
2007-04-09,42.8328,42.8228,47.4186,42.1101,48.663,DOWN,0
2007-04-10,42.2039,42.5333,47.4059,42.2658,48.4748,DOWN,0
2007-04-11,40.9062,42.1041,47.388,42.0781,48.2564,UP,1
2007-04-12,41.5351,40.7865,47.3734,42.0202,48.0523,DOWN,0
2007-04-13,41.036,41.7148,47.3506,41.7028,47.7874,UP,1
2007-04-16,41.4453,41.2057,47.3384,41.4253,47.5179,UP,1
2007-04-17,42.5533,42.1839,47.3338,41.4952,47.2488,UP,1
2007-04-18,43.8509,42.3037,47.3293,42.0841,47.018,DOWN,0
2007-04-19,43.6213,43.811,47.3259,42.5014,46.7858,UP,1
2007-04-20,44.2602,44.5896,47.3263,43.1462,46.5718,DOWN,0
2007-04-23,43.0823,44.2802,47.3211,43.4736,46.3646,UP,1
2007-04-24,43.1622,43.2919,47.3176,43.5954,46.1755,DOWN,0
2007-04-25,43.0623,43.252,47.3116,43.4377,45.9951,UP,1
2007-04-26,44.1105,43.0623,47.3131,43.5355,45.824,DOWN,0
2007-04-27,43.0623,44.0805,47.3134,43.2959,45.6323,DOWN,0
2007-04-30,42.6331,43.3119,47.319,43.2061,45.4229,UP,1
2007-05-01,43.3618,42.7829,47.3309,43.246,45.2328,UP,1
2007-05-02,43.7711,43.3019,47.3497,43.3878,45.048,UP,1
2007-05-03,43.821,43.8709,47.3639,43.3299,44.8723,DOWN,0
2007-05-04,43.272,43.9707,47.3781,43.3718,44.7004,DOWN,0
2007-05-07,43.0124,43.262,47.3814,43.4477,44.5431,UP,1
2007-05-08,43.1222,43.0025,47.3895,43.3997,44.3876,DOWN,0
2007-05-09,43.0923,42.8727,47.392,43.264,44.2592,DOWN,0
2007-05-10,42.0242,42.8427,47.3786,42.9046,44.1176,DOWN,0
2007-05-11,41.9643,42.4135,47.3627,42.6431,43.9737,DOWN,0
2007-05-14,41.9543,41.9543,47.3469,42.4315,43.8405,UP,1
2007-05-15,42.0043,42.0342,47.3355,42.2079,43.7413,UP,1
2007-05-16,43.0524,42.124,47.3239,42.1999,43.6461,UP,1
2007-05-17,44.5696,43.1222,47.3235,42.709,43.5742,DOWN,0
2007-05-18,44.4399,44.7194,47.3202,43.2041,43.49,UP,1
2007-05-21,45.3283,44.5497,47.3219,43.8789,43.4333,UP,1
2007-05-22,46.4163,45.3382,47.3191,44.7613,43.4453,DOWN,0
2007-05-23,46.0569,46.4562,47.3156,45.3622,43.4914,DOWN,0
2007-05-24,45.7874,45.8972,47.3079,45.6058,43.5051,DOWN,0
2007-05-25,45.4081,46.017,47.3037,45.7994,43.5032,UP,1
2007-05-29,45.6177,45.4181,47.3096,45.8573,43.5135,UP,1
2007-05-30,46.0669,45.2185,47.3171,45.7874,43.5267,DOWN,0
2007-05-31,45.5678,46.0669,47.3275,45.6896,43.5287,DOWN,0
2007-06-01,44.9589,45.6477,47.3387,45.5239,43.4944,UP,1
2007-06-04,45.2784,44.7493,47.3466,45.498,43.4794,DOWN,0
2007-06-05,44.7992,44.9689,47.345,45.3343,43.4654,DOWN,0
2007-06-06,44.2003,44.6395,47.3371,44.9609,43.4602,DOWN,0
2007-06-07,42.3436,43.7811,47.319,44.3161,43.4187,UP,1
2007-06-08,43.0823,42.4135,47.3086,43.9408,43.4111,DOWN,0
2007-06-11,42.9825,43.0923,47.2987,43.4816,43.4113,DOWN,0
2007-06-12,41.8645,42.6331,47.2867,42.8947,43.4059,UP,1
2007-06-13,41.9643,42.673,47.2727,42.4475,43.4167,DOWN,0
2007-06-14,41.6948,42.0442,47.2577,42.3177,43.4137,DOWN,0
2007-06-15,41.6848,42.134,47.2403,42.0382,43.4109,DOWN,0
2007-06-18,41.1159,41.6848,47.2187,41.6649,43.3808,UP,1
2007-06-19,41.605,41.1658,47.2038,41.613,43.3562,DOWN,0
2007-06-20,40.8863,41.9044,47.1844,41.3974,43.3299,DOWN,0
2007-06-21,40.2175,40.7266,47.162,41.1019,43.3161,DOWN,0
2007-06-22,39.6585,40.0578,47.1378,40.6966,43.2786,DOWN,0
2007-06-25,38.6803,39.6785,47.1141,40.2095,43.2314,DOWN,0
2007-06-26,37.4824,38.0813,47.0857,39.385,43.1522,UP,1
2007-06-27,37.7919,36.9035,47.0615,38.7661,43.057,DOWN,0
2007-06-28,37.0632,37.5423,47.0316,38.1352,42.9212,DOWN,0
2007-06-29,36.4942,37.0731,46.9872,37.5024,42.7787,DOWN,0
2007-07-02,35.5758,36.3145,46.9394,36.8815,42.605,DOWN,0
2007-07-03,35.1466,35.5758,46.8891,36.4143,42.4463,UP,1
2007-07-05,35.9352,35.3762,46.8372,36.043,42.3017,UP,1
2007-07-06,36.9833,35.7356,46.7909,36.027,42.1801,DOWN,0
2007-07-09,36.2446,36.6739,46.7423,35.9771,42.0228,DOWN,0
