ticker,GE US Equity,GE US Equity,GE US Equity,GE US Equity,GE US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2000-06-12,383.5391,384.5004,359.1149,389.4028,400.1335,UP,1
2000-06-13,393.6323,384.5004,359.5891,389.4028,400.0278,DOWN,0
2000-06-14,392.1904,394.1129,360.0858,388.826,399.6177,UP,1
2000-06-15,398.9192,388.3454,360.6409,390.364,399.701,DOWN,0
2000-06-16,393.1517,399.8804,361.1496,392.2865,399.7042,DOWN,0
2000-06-19,386.4229,390.7485,361.6342,392.8633,399.3902,UP,1
2000-06-20,392.1904,399.3998,362.1032,392.5749,399.0922,DOWN,0
2000-06-21,380.1748,384.981,362.4685,390.1718,398.5218,DOWN,0
2000-06-22,374.8879,378.2523,362.7937,385.3655,397.7336,UP,1
2000-06-23,383.5391,374.4073,363.1766,383.443,397.3683,UP,1
2000-06-26,384.0198,379.6941,363.5691,382.9624,397.3331,DOWN,0
2000-06-27,378.7329,384.5004,363.9432,380.2709,397.4356,UP,1
2000-06-28,388.6761,382.5779,364.3902,381.9712,397.4166,DOWN,0
2000-06-29,382.5779,388.3454,364.8164,383.5092,397.0449,UP,1
2000-06-30,407.5704,378.7329,365.3515,388.3154,397.2244,DOWN,0
2000-07-03,399.8804,403.7254,365.8129,391.4875,397.0962,DOWN,0
2000-07-05,384.0198,401.8029,366.1693,392.5449,396.4682,UP,1
2000-07-06,385.9423,384.981,366.5707,391.9982,395.6768,UP,1
2000-07-07,394.5935,390.2679,367.0185,394.4013,395.1993,UP,1
2000-07-10,403.2448,394.5935,367.5383,393.5362,394.9846,DOWN,0
2000-07-11,401.8029,402.2835,368.035,393.9207,394.959,UP,1
2000-07-12,413.3379,414.2992,368.5637,399.7843,395.0551,DOWN,0
2000-07-13,403.7254,409.4929,369.0651,403.3409,394.8725,DOWN,0
2000-07-14,396.0354,402.2835,369.5529,403.6293,394.7924,UP,1
2000-07-17,412.8573,396.516,370.0977,405.5518,395.1545,DOWN,0
2000-07-18,401.8029,412.3767,370.6023,405.5518,395.0904,UP,1
2000-07-19,405.6479,407.0898,371.0918,404.0138,395.1384,UP,1
2000-07-20,417.6636,409.0123,371.6301,406.8014,395.4749,DOWN,0
2000-07-21,416.2217,420.0667,372.1259,410.8387,396.0132,DOWN,0
2000-07-24,415.2604,416.7023,372.6402,411.3193,396.4842,DOWN,0
2000-07-25,411.8961,415.2604,373.1008,413.3379,396.6861,DOWN,0
2000-07-26,400.8417,414.7798,373.5269,412.3767,396.3977,UP,1
2000-07-27,403.7254,404.6867,373.9899,409.5891,396.1285,DOWN,0
2000-07-28,391.7098,403.7254,374.4161,404.6867,395.7152,UP,1
2000-07-31,397.4773,396.9967,374.8639,401.13,395.4941,UP,1
2000-08-01,405.6479,399.3998,375.4086,399.8804,395.6287,DOWN,0
2000-08-02,399.8804,403.2448,375.9004,399.6882,395.9363,UP,1
2000-08-03,406.6092,414.2992,376.4203,400.2649,396.3785,UP,1
2000-08-04,410.4542,398.9192,376.9137,404.0138,396.7822,DOWN,0
2000-08-07,404.6867,400.8417,377.3575,405.4557,397.0706,UP,1
2000-08-08,413.3379,408.051,377.8141,406.9937,397.7146,UP,1
2000-08-09,430.1598,414.2992,378.3596,413.0496,398.4355,UP,1
2000-08-10,438.3305,429.6792,378.9412,419.3938,399.1084,DOWN,0
2000-08-11,434.9661,431.6017,379.4699,424.2962,399.7525,UP,1
2000-08-14,438.3305,433.5242,379.9569,431.0249,400.4061,UP,1
2000-08-15,440.253,436.408,380.4215,436.408,401.2808,DOWN,0
2000-08-16,436.8886,440.253,380.9478,437.7537,402.146,DOWN,0
2000-08-17,435.9273,433.0436,381.4741,437.2731,402.963,DOWN,0
2000-08-18,432.0823,432.0823,381.9507,436.6963,403.7801,UP,1
2000-08-21,434.9661,435.9273,382.4353,436.0235,404.8086,DOWN,0
2000-08-22,432.563,435.4467,382.8839,434.4855,405.7891,UP,1
2000-08-23,445.5398,432.563,383.3942,436.2157,406.8273,UP,1
2000-08-24,453.2298,446.5011,383.9509,439.6762,408.0481,UP,1
2000-08-25,455.633,454.1911,384.5116,444.3863,409.1823,UP,1
2000-08-28,461.4005,457.5555,385.1012,449.6732,410.5473,DOWN,0
2000-08-29,460.4392,458.0361,385.6683,455.2485,412.0276,DOWN,0
2000-08-30,442.1755,454.6717,386.1425,454.5756,413.0273,UP,1
2000-08-31,450.8267,440.253,386.6071,454.095,414.4404,DOWN,0
2000-09-01,449.8655,455.633,387.0469,452.9415,415.9399,DOWN,0
2000-09-05,444.5786,449.3848,387.4835,449.5771,417.1607,UP,1
2000-09-06,453.7105,453.2298,387.9873,448.2313,418.5545,DOWN,0
2000-09-07,453.7105,452.7492,388.4592,450.5383,420.0541,UP,1
2000-09-08,460.4392,452.2686,388.9975,452.4608,421.4893,DOWN,0
2000-09-11,458.9974,457.5555,389.5382,454.2872,423.0177,DOWN,0
2000-09-12,454.1911,457.5555,390.0709,456.2097,423.9501,DOWN,0
2000-09-13,454.1911,452.2686,390.6356,456.3058,425.0364,DOWN,0
2000-09-14,453.7105,455.1523,391.2364,456.3058,426.4302,DOWN,0
2000-09-15,436.408,449.8655,391.6946,451.4996,427.4395,UP,1
2000-09-18,442.1755,435.9273,392.1792,448.1352,428.3911,DOWN,0
2000-09-19,438.3305,442.6561,392.6246,444.9631,429.0928,DOWN,0
2000-09-20,435.4467,435.4467,393.0429,441.2142,429.7657,DOWN,0
2000-09-21,432.563,427.7567,393.4114,436.9847,430.1502,UP,1
2000-09-22,440.7336,445.0592,393.8046,437.8498,430.8904,UP,1
2000-09-25,446.5011,438.3305,394.1971,438.715,431.8997,DOWN,0
2000-09-26,446.0205,438.8111,394.5431,440.253,432.5629,UP,1
2000-09-27,457.0749,447.4623,394.9212,444.5786,433.6684,DOWN,0
2000-09-28,453.7105,455.1523,395.2689,448.8081,434.6296,DOWN,0
2000-09-29,444.5786,448.9042,395.6422,449.5771,435.1679,UP,1
2000-10-02,448.4236,446.0205,395.9922,449.9616,435.812,UP,1
2000-10-03,454.1911,450.8267,396.3166,451.5957,436.5906,DOWN,0
2000-10-04,452.7492,452.7492,396.6161,450.7306,437.4077,UP,1
2000-10-05,459.478,454.6717,396.8908,451.8841,438.5804,DOWN,0
2000-10-06,457.0749,457.5555,397.1528,454.3833,439.6474,DOWN,0
2000-10-09,449.8655,454.6717,397.3835,454.6717,440.8105,DOWN,0
2000-10-10,446.5011,451.788,397.5717,453.1337,441.791,DOWN,0
2000-10-11,435.4467,436.408,397.7335,449.6732,442.3869,DOWN,0
2000-10-12,419.1054,434.9661,397.8224,441.5987,442.7714,UP,1
2000-10-13,438.3305,420.0667,398.0275,437.8498,443.4059,UP,1
2000-10-16,444.098,438.3305,398.2646,436.6963,444.0787,DOWN,0
2000-10-17,427.7567,443.6173,398.4809,432.9475,444.5401,DOWN,0
2000-10-18,426.7954,413.3379,398.7693,431.2172,444.8093,UP,1
2000-10-19,427.7567,426.7954,399.0657,432.9475,444.7612,DOWN,0
2000-10-20,401.8029,421.0279,399.2076,425.6419,444.0307,DOWN,0
2000-10-23,382.5779,396.9967,399.1812,413.3379,442.9829,UP,1
2000-10-24,409.9736,388.3454,399.2926,409.7813,442.4158,DOWN,0
2000-10-25,407.0898,410.4542,399.3863,405.8402,441.7525,DOWN,0
2000-10-26,400.8417,407.5704,399.4423,400.4572,441.0316,UP,1
2000-10-27,401.8029,405.1673,399.4808,400.4572,440.3491,UP,1
2000-10-30,415.2604,403.2448,399.6218,406.9937,440.0126,UP,1
2000-10-31,421.5086,416.2217,399.8325,409.3007,439.7435,DOWN,0
2000-11-01,418.6248,421.0279,400.0195,411.6077,439.4647,DOWN,0
2000-11-02,412.8573,417.1829,400.2135,414.0108,438.8111,DOWN,0
2000-11-03,409.9736,413.8186,400.4161,415.6449,437.946,UP,1
2000-11-06,419.1054,411.8961,400.7413,416.4139,437.2154,UP,1
2000-11-07,422.4698,419.1054,401.0786,416.6062,436.4368,DOWN,0
2000-11-08,419.5861,421.9892,401.3637,416.7984,435.6197,DOWN,0
2000-11-09,419.5861,415.7411,401.6449,418.1442,435.1679,DOWN,0
2000-11-10,414.2992,413.3379,401.999,419.0093,434.4374,DOWN,0
2000-11-13,395.5548,399.8804,402.2593,414.2992,433.3512,UP,1
2000-11-14,405.6479,395.5548,402.5445,410.9348,432.5726,DOWN,0
2000-11-15,403.7254,402.7642,402.8449,407.7627,431.5729,UP,1
2000-11-16,404.6867,401.8029,403.0836,404.7828,430.5924,DOWN,0
2000-11-17,398.9192,405.1673,403.2638,401.7068,429.362,DOWN,0
2000-11-20,384.981,394.1129,403.4392,399.592,427.8817,UP,1
2000-11-21,390.2679,384.981,403.6339,396.516,426.6032,DOWN,0
2000-11-22,373.446,384.5004,403.7829,390.4602,424.9883,UP,1
2000-11-24,379.6941,380.6554,403.9455,385.4617,423.508,DOWN,0
2000-11-27,377.7716,385.4617,404.1201,381.2321,422.3352,UP,1
2000-11-28,383.0585,377.7716,404.3132,380.8476,421.1529,DOWN,0
2000-11-29,382.0973,378.7329,404.4614,379.2135,420.0282,DOWN,0
2000-11-30,381.136,378.7329,404.6284,380.7515,418.942,UP,1
2000-12-01,392.1904,391.2292,404.9104,383.2508,418.1346,UP,1
2000-12-04,396.9967,392.1904,405.2917,387.0958,417.2598,UP,1
2000-12-05,416.2217,397.9579,405.7114,393.7284,416.6542,DOWN,0
2000-12-06,414.7798,411.8961,406.1127,400.2649,416.0294,DOWN,0
2000-12-07,411.4154,408.5317,406.4908,406.3208,415.1162,UP,1
2000-12-08,424.3923,419.1054,406.9963,412.7612,414.5299,UP,1
2000-12-11,425.3536,424.3923,407.4641,418.4326,414.1454,DOWN,0
2000-12-12,406.1285,414.2992,407.7981,416.4139,413.2995,UP,1
2000-12-13,407.5704,406.1285,408.1522,414.9721,412.3671,DOWN,0
2000-12-14,395.5548,405.6479,408.3972,411.7999,411.2232,DOWN,0
2000-12-15,383.0585,387.3842,408.5261,403.5332,409.6948,UP,1
2000-12-18,392.1904,388.826,408.7256,396.9005,408.3971,DOWN,0
2000-12-19,385.4617,392.1904,408.9875,392.7672,407.109,DOWN,0
2000-12-20,364.7948,373.446,409.1413,384.212,405.4749,UP,1
2000-12-21,368.1591,365.756,409.3288,378.7329,404.1291,UP,1
2000-12-22,375.8491,370.0816,409.5202,377.291,403.264,UP,1
2000-12-26,379.2135,373.9266,409.7573,374.6956,402.0817,DOWN,0
2000-12-27,370.5623,378.2523,409.9824,371.7158,400.611,UP,1
2000-12-28,372.4848,376.3298,410.133,373.2538,399.5055,DOWN,0
2000-12-29,368.6398,372.9654,410.1947,373.3499,398.3424,DOWN,0
2001-01-02,336.4378,359.5079,410.0841,365.4676,396.516,UP,1
2001-01-03,367.6785,340.2829,410.1162,363.1606,395.8335,UP,1
2001-01-04,369.601,363.8335,410.0353,362.9684,395.574,DOWN,0
2001-01-05,363.8335,367.1979,409.9207,361.2381,394.6512,DOWN,0
2001-01-08,350.376,363.3529,409.6219,357.5854,393.5169,DOWN,0
2001-01-09,343.1666,353.2597,409.2991,358.9311,392.3634,UP,1
2001-01-10,343.6472,339.3216,408.9931,354.1249,391.2003,UP,1
2001-01-11,358.066,350.8566,408.7841,351.8179,390.0564,DOWN,0
2001-01-12,351.3372,359.9885,408.4516,349.3186,388.653,UP,1
2001-01-16,364.3141,351.3372,408.2385,352.1062,387.5668,DOWN,0
2001-01-17,359.0272,369.1204,408.0391,355.2784,386.4902,UP,1
2001-01-18,366.2366,364.3141,407.8068,359.7962,385.6155,DOWN,0
2001-01-19,361.4304,367.6785,407.6402,360.4691,384.4619,DOWN,0
2001-01-22,351.8179,360.4691,407.4343,360.5653,383.0489,UP,1
2001-01-23,359.0272,357.5854,407.2188,359.5079,381.8377,DOWN,0
2001-01-24,356.1435,357.5854,406.9641,358.9311,380.5689,DOWN,0
2001-01-25,353.2597,356.6241,406.6869,356.3357,379.3481,DOWN,0
2001-01-26,343.1666,357.1047,406.3313,352.683,378.3003,DOWN,0
2001-01-29,341.2826,345.0507,406.0287,350.5759,377.013,UP,1
2001-01-30,355.6629,344.2048,405.8781,349.9031,376.0518,DOWN,0
2001-01-31,353.5866,359.5079,405.778,349.3917,375.0298,UP,1
2001-02-01,355.5091,357.5854,405.6074,349.8415,374.1616,UP,1
2001-02-02,355.8936,355.6629,405.381,352.3869,373.5798,UP,1
2001-02-05,367.9669,356.6626,405.2279,357.7238,373.1338,DOWN,0
2001-02-06,366.0444,367.9669,405.0267,359.8001,372.9858,DOWN,0
2001-02-07,361.0459,366.5827,404.7548,361.292,372.6128,UP,1
2001-02-08,362.507,367.1979,404.4397,362.6915,372.3075,DOWN,0
2001-02-09,351.1258,362.507,404.1031,361.738,371.6689,UP,1
2001-02-12,365.3523,351.1258,403.8599,361.2151,371.334,DOWN,0
2001-02-13,362.6608,366.5058,403.6578,360.5383,370.9644,DOWN,0
2001-02-14,355.7398,362.6608,403.3938,359.4771,370.2354,UP,1
2001-02-15,368.9666,356.0474,403.1744,360.769,369.6748,DOWN,0
2001-02-16,361.4304,357.5854,402.9813,362.83,368.579,UP,1
2001-02-20,366.7365,362.9684,402.8412,363.1068,367.6181,DOWN,0
2001-02-21,363.7374,366.8134,402.6349,363.3221,366.6646,DOWN,0
2001-02-22,362.1994,364.1219,402.4297,364.614,365.4207,DOWN,0
2001-02-23,355.1246,357.9699,402.2011,361.8456,364.0161,UP,1
2001-02-26,368.9666,361.4304,402.0994,363.3529,363.2729,UP,1
2001-02-27,369.1204,365.1216,401.9864,363.8297,362.5039,DOWN,0
2001-02-28,357.5854,369.1204,401.7654,362.5993,361.7445,DOWN,0
2001-03-01,353.0483,349.8954,401.4543,360.769,361.1443,DOWN,0
2001-03-02,342.7437,348.7419,401.0821,358.2929,360.1554,UP,1
2001-03-05,346.6656,344.1279,400.7535,353.8326,359.3795,UP,1
2001-03-06,349.2802,355.6629,400.4573,349.8646,359.0692,UP,1
2001-03-07,353.5866,349.6647,400.2306,349.0648,358.7777,DOWN,0
2001-03-08,352.7407,354.8939,400.0718,349.0033,358.3155,DOWN,0
2001-03-09,336.8993,347.9729,399.8338,347.8344,357.4693,DOWN,0
2001-03-12,304.5243,330.6703,399.4051,339.4062,356.1485,UP,1
2001-03-13,325.518,319.1353,399.0813,334.6538,355.2092,DOWN,0
2001-03-14,315.521,313.3678,398.7533,327.0407,354.1468,UP,1
2001-03-15,315.9055,319.1353,398.3622,319.6736,353.7361,DOWN,0
2001-03-16,311.8298,310.6763,397.898,314.6597,352.6192,UP,1
2001-03-19,316.0593,312.9833,397.4644,316.9667,351.5483,DOWN,0
2001-03-20,307.9848,319.1353,396.9761,313.4601,350.4314,DOWN,0
2001-03-21,299.9103,307.9848,396.4931,310.338,349.422,DOWN,0
2001-03-22,289.9133,297.9878,395.9745,305.1395,348.357,UP,1
2001-03-23,307.5234,297.9878,395.5367,304.2782,347.6345,UP,1
2001-03-26,309.369,311.4453,395.1274,302.9402,346.6606,UP,1
2001-03-27,322.2882,313.3678,394.8212,305.8009,346.0796,DOWN,0
2001-03-28,319.5198,317.2128,394.5011,309.7228,345.1837,DOWN,0
2001-03-29,318.3663,317.5973,394.1248,315.4134,344.3705,UP,1
2001-03-30,321.9037,321.0578,393.7733,318.2894,343.4838,DOWN,0
2001-04-02,321.4423,319.2891,393.3859,320.7041,342.6841,DOWN,0
2001-04-03,305.1395,319.5198,392.9459,317.2744,341.7505,DOWN,0
2001-04-04,304.5243,304.1398,392.5364,314.2752,340.6604,UP,1
2001-04-05,323.7493,315.2903,392.1942,315.3518,340.0126,DOWN,0
2001-04-06,316.5976,319.5198,391.8763,314.2906,339.2793,UP,1
2001-04-09,322.9803,318.6739,391.6168,314.5982,338.8756,UP,1
2001-04-10,337.0531,328.7478,391.3843,320.9809,338.791,DOWN,0
2001-04-11,332.7466,341.4364,391.128,326.6254,338.3327,UP,1
2001-04-12,343.7434,334.8998,390.953,330.6242,338.1358,DOWN,0
2001-04-16,343.3589,342.4361,390.7264,335.9764,337.8928,UP,1
2001-04-17,349.5878,339.1294,390.5615,341.2979,337.7667,UP,1
2001-04-18,368.2745,352.8176,390.365,347.5422,337.7728,UP,1
2001-04-19,373.0423,365.2754,390.2308,355.6013,337.9128,DOWN,0
2001-04-20,369.8894,373.0423,390.1601,360.8306,338.0897,DOWN,0
2001-04-23,362.9684,367.1979,390.0453,364.7525,338.0989,DOWN,0
2001-04-24,353.6635,361.4304,389.8406,365.5676,338.1496,UP,1
2001-04-25,367.6593,359.1234,389.6627,365.4446,338.1958,UP,1
2001-04-26,379.1174,376.4259,389.5493,366.6596,338.5249,UP,1
2001-04-27,384.1159,379.1174,389.4032,369.5049,339.0924,DOWN,0
2001-04-30,373.1961,384.4235,389.2505,371.5504,339.177,UP,1
2001-05-01,376.1183,369.5049,389.1509,376.0414,339.4708,UP,1
2001-05-02,377.5794,377.0411,388.9745,378.0254,339.6876,DOWN,0
2001-05-03,372.9654,377.5794,388.8304,376.795,339.8722,UP,1
2001-05-04,383.9621,366.0444,388.7219,376.7643,340.3075,UP,1
2001-05-07,384.1928,383.9621,388.5546,378.9636,340.8888,DOWN,0
2001-05-08,380.5016,384.1928,388.376,379.8403,341.1195,DOWN,0
2001-05-09,380.1171,376.8104,388.2003,380.3478,341.3395,UP,1
2001-05-10,383.1931,385.6539,388.0567,382.3933,341.8516,DOWN,0
2001-05-11,376.8873,383.27,387.937,380.9784,342.3284,UP,1
2001-05-14,382.4241,376.8873,387.8305,380.6246,343.122,UP,1
2001-05-15,385.6539,382.4241,387.8002,381.6551,343.9018,UP,1
2001-05-16,401.4953,384.4235,387.8203,385.9307,344.9461,DOWN,0
2001-05-17,400.7263,399.8804,387.7957,389.4374,345.8889,UP,1
2001-05-18,407.4935,400.7263,387.8337,395.5586,346.9839,UP,1
2001-05-21,410.6464,407.4935,387.8539,401.2031,348.4589,DOWN,0
2001-05-22,405.1096,408.7239,387.8272,405.0942,350.4706,DOWN,0
2001-05-23,394.8819,403.3409,387.7782,403.7716,351.8579,UP,1
2001-05-24,395.2664,394.1129,387.6878,402.6796,353.4528,DOWN,0
2001-05-25,384.1159,393.7284,387.4576,398.0041,354.817,DOWN,0
2001-05-29,381.9627,387.4995,387.1758,392.2673,356.2196,DOWN,0
2001-05-30,376.9642,381.9627,386.8857,386.6382,357.4377,DOWN,0
2001-05-31,376.8104,377.9639,386.5781,383.0239,358.8142,DOWN,0
2001-06-01,376.8104,376.7335,386.2609,379.3327,360.3522,UP,1
2001-06-04,380.2709,377.5794,385.9778,378.5637,362.1594,DOWN,0
2001-06-05,378.1946,378.3484,385.6892,377.8101,363.5728,DOWN,0
2001-06-06,374.8879,376.8104,385.4032,377.3948,364.8832,UP,1
2001-06-07,376.1183,374.8879,385.109,377.2564,365.9598,DOWN,0
2001-06-08,370.197,375.58,384.7971,375.9337,366.9733,DOWN,0
2001-06-11,364.5064,367.9669,384.392,372.7808,367.8961,UP,1
2001-06-12,375.0417,364.5064,384.001,372.1502,368.9589,DOWN,0
2001-06-13,367.9669,369.8894,383.5627,370.766,369.8894,UP,1
2001-06-14,375.7338,367.9669,383.1344,370.6891,371.3013,DOWN,0
2001-06-15,375.3493,371.4274,382.7089,371.7196,372.7178,UP,1
2001-06-18,376.8104,376.8104,382.3821,374.1804,373.779,DOWN,0
2001-06-19,375.8107,382.9624,382.007,374.3342,374.9633,UP,1
2001-06-20,390.4217,374.5034,381.7098,378.8252,376.3121,UP,1
2001-06-21,394.1129,387.5764,381.4575,382.501,377.4533,UP,1
2001-06-22,398.8038,392.9594,381.1829,387.1919,378.7744,DOWN,0
2001-06-25,386.4229,397.5734,380.8465,389.1144,379.628,DOWN,0
2001-06-26,375.1955,376.8104,380.4203,388.9914,380.2647,DOWN,0
2001-06-27,371.1198,374.5034,379.9809,385.131,380.6954,UP,1
2001-06-28,375.8107,367.1979,379.589,381.4705,380.8461,DOWN,0
2001-06-29,374.8879,376.8104,379.1925,376.6874,380.883,UP,1
2001-07-02,386.0384,376.1952,378.8541,376.6105,381.206,DOWN,0
2001-07-03,380.7323,380.6554,378.5757,377.7178,381.5613,DOWN,0
2001-07-05,372.7347,375.2724,378.2285,378.0408,381.9427,DOWN,0
2001-07-06,360.5845,370.6584,377.8398,374.9956,381.8012,DOWN,0
2001-07-09,360.2769,360.6614,377.4639,372.0733,381.4244,DOWN,0
2001-07-10,351.8948,359.5079,377.0606,365.2446,380.78,DOWN,0
2001-07-11,343.0513,352.2024,376.5722,357.7084,380.1771,UP,1
2001-07-12,361.4304,352.9714,376.1468,355.4475,379.8833,UP,1
2001-07-13,364.8909,358.3544,375.7412,356.3088,379.6295,DOWN,0
2001-07-16,355.4322,362.5839,375.233,355.3399,379.2789,DOWN,0
2001-07-17,354.5863,351.8179,374.7374,355.8782,378.6914,UP,1
2001-07-18,354.8939,350.6644,374.2889,358.2467,378.1054,UP,1
2001-07-19,357.4316,356.0474,373.834,357.447,377.644,UP,1
2001-07-20,358.5851,359.1234,373.3559,356.1858,377.2133,DOWN,0
2001-07-23,348.3574,357.5854,372.834,354.7708,376.5166,DOWN,0
2001-07-24,338.3604,349.1264,372.2284,351.5256,375.7461,DOWN,0
2001-07-25,336.8224,341.4364,371.6271,347.9113,374.8341,DOWN,0
2001-07-26,336.4378,337.9759,371.06,343.7126,373.8497,UP,1
2001-07-27,343.3589,339.5139,370.5443,340.6674,372.687,DOWN,0
2001-07-30,335.2843,342.5899,370.0435,338.0528,371.3782,DOWN,0
2001-07-31,334.5153,333.3618,369.6205,337.2838,369.9186,DOWN,0
2001-08-01,329.1323,330.6703,369.0745,335.7457,368.2883,DOWN,0
2001-08-02,324.5183,331.4393,368.4766,333.3618,366.6765,UP,1
2001-08-03,328.7478,325.2873,367.9816,330.4396,365.3538,DOWN,0
2001-08-06,318.2894,326.0563,367.4391,327.0407,363.8143,UP,1
2001-08-07,328.9016,318.7508,366.9448,325.9179,362.71,DOWN,0
2001-08-08,320.2888,325.6718,366.5372,324.1492,361.4765,UP,1
2001-08-09,322.2113,320.2888,366.2354,323.6878,360.3815,UP,1
2001-08-10,327.3636,322.9803,365.8223,323.411,359.3925,DOWN,0
2001-08-13,324.749,326.8253,365.4106,324.7029,358.3513,DOWN,0
2001-08-14,321.8268,327.5943,365.0156,323.2879,357.1824,DOWN,0
2001-08-15,321.2885,322.9803,364.613,323.4879,356.0443,DOWN,0
2001-08-16,319.9043,319.366,364.1362,323.0265,354.9446,DOWN,0
2001-08-17,313.7523,317.5973,363.5974,320.3042,353.6973,UP,1
2001-08-20,319.366,315.2903,363.1011,319.2276,352.6807,DOWN,0
2001-08-21,311.2146,319.2891,362.5929,317.1052,351.6148,UP,1
2001-08-22,314.1368,311.8298,362.1137,315.6748,350.3968,UP,1
2001-08-23,315.5979,314.5213,361.5962,314.8135,349.3494,UP,1
2001-08-24,322.9034,316.0593,361.0984,316.6438,348.2928,UP,1
2001-08-27,324.2876,322.9803,360.6219,317.6281,347.2715,DOWN,0
2001-08-28,317.059,324.9028,360.1092,318.797,346.0765,DOWN,0
2001-08-29,312.2912,320.2888,359.5992,318.4279,344.8061,DOWN,0
2001-08-30,309.1383,312.9833,359.1671,317.1359,343.1804,UP,1
2001-08-31,315.1365,308.7538,358.7146,315.5825,341.6009,DOWN,0
2001-09-04,313.983,314.5213,358.2658,313.5216,339.9045,UP,1
2001-09-05,320.6733,315.1365,357.8458,314.2445,338.5895,DOWN,0
2001-09-06,311.4453,317.5973,357.4084,314.0753,337.3145,DOWN,0
2001-09-07,304.9857,307.6003,357.0084,313.2448,335.9918,DOWN,0
2001-09-10,302.6018,299.9872,356.5701,310.7378,334.5277,DOWN,0
2001-09-17,270.3038,272.9953,356.0544,302.002,332.436,DOWN,0
2001-09-18,260.3068,270.6883,355.4575,289.9287,329.9213,DOWN,0
2001-09-19,249.9253,264.5363,354.8182,277.6247,327.3052,DOWN,0
2001-09-20,233.5455,240.6973,354.0707,263.3366,324.5214,UP,1
2001-09-21,240.6973,223.0102,353.3637,250.9557,322.1237,UP,1
2001-09-24,270.6883,259.5378,352.8114,251.0326,320.3319,UP,1
2001-09-25,272.9953,270.7652,352.2154,253.5703,318.7539,DOWN,0
2001-09-26,272.8415,276.8403,351.5947,258.1536,317.3497,UP,1
2001-09-27,276.4558,273.7643,350.8958,266.7356,315.6502,UP,1
2001-09-28,286.0683,279.1473,350.2523,275.8098,314.0738,UP,1
2001-10-01,289.4519,286.8373,349.6425,279.5626,312.7542,UP,1
2001-10-02,292.6048,288.7598,348.9835,283.4845,311.5145,UP,1
2001-10-03,293.3738,289.5288,348.3236,287.5909,310.2841,DOWN,0
2001-10-04,287.5294,295.6808,347.7306,289.8056,308.8861,UP,1
2001-10-05,287.9908,286.9142,347.1327,290.1901,307.4742,DOWN,0
2001-10-08,282.9923,282.6078,346.5699,288.8982,306.1669,UP,1
2001-10-09,283.1461,282.9923,346.0704,287.0065,305.0626,UP,1
2001-10-10,291.5282,283.0692,345.567,286.6374,304.1567,UP,1
2001-10-11,299.5258,295.2963,345.1374,289.0366,303.4185,UP,1
2001-10-12,299.9103,299.4489,344.8129,291.4205,302.5495,DOWN,0
2001-10-15,298.8337,296.4498,344.4663,294.5888,301.8205,DOWN,0
2001-10-16,295.8346,298.8337,344.0662,297.1265,301.0469,DOWN,0
2001-10-17,284.761,297.9878,343.594,295.7731,300.1595,UP,1
2001-10-18,286.4528,285.2993,343.1734,293.1585,299.3982,DOWN,0
2001-10-19,286.4528,284.5303,342.7433,290.467,298.5523,UP,1
2001-10-22,289.2212,285.6838,342.3462,288.5445,297.9709,DOWN,0
2001-10-23,286.6066,292.2203,342.097,286.6989,297.125,DOWN,0
2001-10-24,285.1455,286.6835,341.6844,286.7758,296.4221,UP,1
2001-10-25,291.2206,283.3768,341.2925,287.7293,295.8023,UP,1
2001-10-26,298.9875,294.0659,340.9682,290.2363,295.2348,DOWN,0
2001-10-29,287.837,297.2188,340.6555,289.9594,294.4965,DOWN,0
2001-10-30,279.4549,282.6078,340.337,288.5291,293.6491,UP,1
2001-10-31,279.9932,281.4543,340.0187,287.4986,292.8232,UP,1
2001-11-01,291.5282,278.7628,339.686,287.5602,292.2557,UP,1
2001-11-02,291.9127,289.1443,339.3889,286.1452,291.8189,UP,1
2001-11-05,298.1416,296.8343,339.058,288.2061,291.3944,UP,1
2001-11-06,306.0623,298.1416,338.7932,293.5276,291.2914,DOWN,0
2001-11-07,302.6018,304.9088,338.475,298.0493,291.0607,UP,1
2001-11-08,310.2918,304.1398,338.2193,301.8021,290.9545,UP,1
2001-11-09,310.7532,309.8304,338.014,305.5702,290.7115,DOWN,0
2001-11-12,303.217,306.8313,337.735,306.5852,290.2901,UP,1
2001-11-13,311.9067,307.6003,337.5138,307.7541,290.1871,UP,1
2001-11-14,314.3675,314.9058,337.3193,310.1073,290.2286,UP,1
2001-11-15,319.5198,314.3675,337.2011,311.9529,290.4362,DOWN,0
2001-11-16,314.1368,319.5198,337.0654,312.6296,290.4162,UP,1
2001-11-19,317.2128,316.4438,336.8731,315.4287,290.4808,DOWN,0
2001-11-20,316.0593,316.8283,336.6855,316.2593,290.3885,DOWN,0
2001-11-21,311.0608,315.2903,336.4632,315.5979,290.3809,UP,1
2001-11-23,315.4441,312.5988,336.261,314.7828,290.59,UP,1
2001-11-26,317.7511,318.7508,336.0099,315.5056,290.893,DOWN,0
2001-11-27,315.8286,316.8283,335.7588,315.2288,291.8035,DOWN,0
2001-11-28,302.6018,309.5228,335.4666,312.5373,292.6494,UP,1
2001-11-29,305.524,302.6018,335.1817,311.4299,293.7614,DOWN,0
