ticker,ALLE US Equity,ALLE US Equity,ALLE US Equity,ALLE US Equity,ALLE US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2018-09-11,89.7,89.78,89.268,82.9596,82.1779,UP,1
2018-09-12,89.74,89.64,89.376,83.2018,82.212,DOWN,0
2018-09-13,89.34,89.94,89.458,83.4482,82.2432,DOWN,0
2018-09-14,87.82,88.96,89.28,83.647,82.2656,UP,1
2018-09-17,88.89,88.0,89.098,83.8876,82.2954,UP,1
2018-09-18,90.37,89.1,89.232,84.1362,82.3265,UP,1
2018-09-19,90.58,90.59,89.4,84.3808,82.3565,UP,1
2018-09-20,90.91,91.12,89.714,84.6408,82.3939,DOWN,0
2018-09-21,90.07,90.43,90.164,84.8606,82.4343,DOWN,0
2018-09-24,89.39,89.98,90.264,85.0542,82.4723,DOWN,0
2018-09-25,89.13,89.36,90.016,85.252,82.5024,UP,1
2018-09-26,89.53,89.13,89.806,85.441,82.5377,UP,1
2018-09-27,89.99,89.65,89.622,85.6562,82.5768,UP,1
2018-09-28,90.57,89.79,89.722,85.894,82.6189,UP,1
2018-10-01,91.14,91.55,90.072,86.127,82.6614,UP,1
2018-10-02,91.32,90.87,90.51,86.3792,82.7096,DOWN,0
2018-10-03,91.22,91.34,90.848,86.6072,82.7543,DOWN,0
2018-10-04,90.19,90.92,90.888,86.8092,82.7925,DOWN,0
2018-10-05,89.55,90.51,90.684,86.9706,82.8399,DOWN,0
2018-10-08,88.37,89.44,90.13,87.106,82.8767,DOWN,0
2018-10-09,87.62,88.3,89.39,87.2398,82.9098,DOWN,0
2018-10-10,84.56,87.72,88.058,87.3002,82.9309,DOWN,0
2018-10-11,82.76,84.57,86.572,87.3378,82.9428,UP,1
2018-10-12,83.77,87.3,85.416,87.3892,82.9616,UP,1
2018-10-15,83.83,83.59,84.508,87.4314,82.983,UP,1
2018-10-16,85.23,84.29,84.03,87.4846,83.0113,DOWN,0
2018-10-17,84.17,84.95,83.952,87.506,83.0326,DOWN,0
2018-10-18,82.71,83.96,83.942,87.5098,83.0449,DOWN,0
2018-10-19,81.79,82.8,83.546,87.4944,83.047,DOWN,0
2018-10-22,81.51,81.97,83.082,87.4886,83.0467,UP,1
2018-10-23,82.75,80.38,82.586,87.509,83.0543,DOWN,0
2018-10-24,79.74,82.33,81.7,87.4384,83.0383,UP,1
2018-10-25,82.94,81.73,81.746,87.3912,83.04,DOWN,0
2018-10-26,82.71,82.3,81.93,87.3368,83.0317,DOWN,0
2018-10-29,81.67,83.63,81.962,87.2362,83.0148,UP,1
2018-10-30,84.6,81.75,82.332,87.189,83.0175,UP,1
2018-10-31,85.73,85.46,83.53,87.1478,83.0251,UP,1
2018-11-01,87.41,86.14,84.424,87.154,83.0419,UP,1
2018-11-02,88.14,88.18,85.51,87.188,83.0514,UP,1
2018-11-05,88.6,88.49,86.896,87.2146,83.0654,UP,1
2018-11-06,89.11,88.35,87.798,87.243,83.0842,UP,1
2018-11-07,89.77,89.82,88.606,87.284,83.1052,UP,1
2018-11-08,90.42,89.78,89.208,87.3532,83.1305,DOWN,0
2018-11-09,89.39,90.05,89.458,87.3952,83.1456,DOWN,0
2018-11-12,88.59,89.43,89.456,87.4226,83.1552,UP,1
2018-11-13,88.87,89.04,89.408,87.457,83.1723,DOWN,0
2018-11-14,87.11,89.37,88.876,87.4152,83.1773,UP,1
2018-11-15,88.46,86.54,88.484,87.4058,83.1938,UP,1
2018-11-16,89.27,88.06,88.46,87.417,83.2309,UP,1
2018-11-19,89.44,89.19,88.63,87.4098,83.2825,DOWN,0
2018-11-20,88.75,88.75,88.606,87.3908,83.3257,UP,1
2018-11-21,89.8,89.24,89.144,87.392,83.3749,DOWN,0
2018-11-23,89.11,89.51,89.274,87.3874,83.4339,UP,1
2018-11-26,89.77,90.0,89.374,87.4264,83.4903,UP,1
2018-11-27,90.25,89.46,89.536,87.4536,83.5428,UP,1
2018-11-28,92.2,90.32,90.226,87.4902,83.6055,DOWN,0
2018-11-29,91.75,91.73,90.616,87.5136,83.6644,DOWN,0
2018-11-30,91.59,91.95,91.112,87.5272,83.7111,UP,1
2018-12-03,93.1,92.69,91.778,87.5878,83.763,DOWN,0
2018-12-04,90.28,92.65,91.784,87.6056,83.7861,DOWN,0
2018-12-06,89.74,89.18,91.292,87.6178,83.8012,DOWN,0
2018-12-07,88.67,89.84,90.676,87.6006,83.8143,DOWN,0
2018-12-10,87.23,88.73,89.804,87.5454,83.8196,UP,1
2018-12-11,87.31,88.59,88.646,87.4802,83.8169,UP,1
2018-12-12,87.84,88.51,88.158,87.4142,83.8213,DOWN,0
2018-12-13,87.44,88.23,87.698,87.3366,83.8379,DOWN,0
2018-12-14,86.35,86.25,87.234,87.2392,83.8593,DOWN,0
2018-12-17,83.67,86.21,86.522,87.1088,83.8665,UP,1
2018-12-18,84.31,84.48,85.922,87.004,83.873,DOWN,0
2018-12-19,81.98,84.42,84.75,86.8762,83.8633,DOWN,0
2018-12-20,80.41,81.87,83.344,86.732,83.8457,DOWN,0
2018-12-21,78.54,80.1,81.782,86.6116,83.8146,DOWN,0
2018-12-24,75.41,78.0,80.13,86.4646,83.7556,UP,1
2018-12-26,78.61,75.72,78.99,86.3614,83.7117,UP,1
2018-12-27,79.3,77.31,78.454,86.2708,83.6777,DOWN,0
2018-12-28,78.55,79.51,78.082,86.1372,83.6437,UP,1
2018-12-31,79.71,78.84,78.316,86.048,83.6148,UP,1
2019-01-02,81.05,78.65,79.444,86.0148,83.5907,DOWN,0
2019-01-03,79.68,80.64,79.658,85.9726,83.5628,DOWN,0
2019-01-04,79.5,80.82,79.698,85.9324,83.5322,UP,1
2019-01-07,80.33,79.73,80.054,85.884,83.5041,UP,1
2019-01-08,81.44,81.14,80.4,85.918,83.4883,UP,1
2019-01-09,82.35,81.54,80.66,85.9062,83.4853,DOWN,0
2019-01-10,82.2,82.15,81.164,85.896,83.4735,DOWN,0
2019-01-11,82.07,81.54,81.678,85.904,83.4638,DOWN,0
2019-01-14,81.77,81.67,81.966,85.8474,83.457,DOWN,0
2019-01-15,81.75,82.0,82.028,85.7678,83.4393,DOWN,0
2019-01-16,81.01,81.55,81.76,85.6398,83.4282,UP,1
2019-01-17,81.76,80.89,81.672,85.5122,83.414,UP,1
2019-01-18,83.51,82.48,81.96,85.4104,83.4029,DOWN,0
2019-01-22,82.18,83.05,82.042,85.2718,83.3841,UP,1
2019-01-23,82.43,82.43,82.178,85.125,83.3725,UP,1
2019-01-24,83.0,82.69,82.576,84.9766,83.3648,UP,1
2019-01-25,84.19,84.0,83.062,84.8726,83.3596,UP,1
2019-01-28,84.28,83.41,83.216,84.7864,83.3583,UP,1
2019-01-29,85.03,84.5,83.786,84.7096,83.3569,UP,1
2019-01-30,85.91,85.49,84.482,84.6856,83.3636,DOWN,0
2019-01-31,85.86,85.69,85.054,84.6336,83.3661,UP,1
2019-02-01,86.75,86.0,85.566,84.5832,83.3717,UP,1
2019-02-04,87.28,86.56,86.166,84.54,83.3756,UP,1
2019-02-05,89.1,87.56,86.98,84.547,83.3942,UP,1
2019-02-06,89.64,88.94,87.726,84.5438,83.4186,UP,1
2019-02-07,90.74,89.52,88.702,84.5764,83.4497,UP,1
2019-02-08,91.39,90.45,89.63,84.6088,83.4959,UP,1
2019-02-11,91.51,91.48,90.476,84.634,83.5383,UP,1
2019-02-12,93.04,92.24,91.264,84.6508,83.6106,UP,1
2019-02-13,93.77,93.24,92.09,84.6912,83.6903,DOWN,0
2019-02-14,91.68,93.52,92.278,84.693,83.7628,DOWN,0
2019-02-15,91.56,92.35,92.312,84.6622,83.8349,DOWN,0
2019-02-19,88.02,88.12,91.614,84.617,83.8994,DOWN,0
2019-02-20,87.95,87.72,90.596,84.5812,83.965,UP,1
2019-02-21,88.23,87.47,89.488,84.5724,84.0254,UP,1
2019-02-22,89.7,88.47,89.092,84.6218,84.0952,DOWN,0
2019-02-25,88.7,89.69,88.52,84.6496,84.1593,DOWN,0
2019-02-26,88.64,88.68,88.644,84.6656,84.2211,UP,1
2019-02-27,90.43,88.4,89.14,84.7254,84.2867,DOWN,0
2019-02-28,89.96,90.29,89.486,84.7976,84.3501,UP,1
2019-03-01,91.2,90.89,89.786,84.9482,84.4218,DOWN,0
2019-03-04,90.19,91.32,90.084,85.0658,84.4905,DOWN,0
2019-03-05,89.94,90.2,90.344,85.225,84.5551,DOWN,0
2019-03-06,89.44,90.16,90.146,85.4056,84.6179,DOWN,0
2019-03-07,87.97,89.31,89.748,85.5942,84.6659,UP,1
2019-03-08,87.98,87.41,89.104,85.8456,84.7119,UP,1
2019-03-11,88.58,88.14,88.782,86.045,84.7615,UP,1
2019-03-12,88.81,88.74,88.556,86.2352,84.8094,UP,1
2019-03-13,89.64,89.34,88.596,86.457,84.8613,DOWN,0
2019-03-14,88.77,89.03,88.756,86.6382,84.9112,DOWN,0
2019-03-15,88.41,88.76,88.842,86.7854,84.9619,UP,1
2019-03-18,88.9,88.49,88.906,86.9698,85.0104,DOWN,0
2019-03-19,88.71,89.21,88.886,87.154,85.0718,DOWN,0
2019-03-20,87.74,88.71,88.506,87.3022,85.121,UP,1
2019-03-21,88.9,87.54,88.532,87.4514,85.1739,DOWN,0
2019-03-22,87.22,88.61,88.294,87.5488,85.2142,UP,1
2019-03-25,87.45,87.28,88.004,87.6538,85.2553,UP,1
2019-03-26,88.42,87.96,87.946,87.7808,85.2963,DOWN,0
2019-03-27,88.2,88.42,88.038,87.9094,85.3317,UP,1
2019-03-28,89.82,88.52,88.222,88.0708,85.3745,UP,1
2019-03-29,90.71,90.24,88.92,88.2648,85.4172,UP,1
2019-04-01,92.64,91.16,89.958,88.4824,85.4759,DOWN,0
2019-04-02,92.42,92.77,90.758,88.6606,85.5291,UP,1
2019-04-03,93.49,93.0,91.816,88.8868,85.5862,UP,1
2019-04-04,94.12,93.49,92.676,89.1206,85.6494,UP,1
2019-04-05,94.92,94.53,93.518,89.359,85.7231,DOWN,0
2019-04-08,94.4,94.86,93.87,89.5632,85.7951,DOWN,0
2019-04-09,93.49,93.93,94.084,89.7474,85.8732,DOWN,0
2019-04-10,93.33,93.49,94.052,89.9134,85.9514,UP,1
2019-04-11,93.77,93.58,93.982,90.0706,86.0383,UP,1
2019-04-12,94.57,94.24,93.912,90.2448,86.1295,DOWN,0
2019-04-15,94.07,94.57,93.846,90.3912,86.2129,DOWN,0
2019-04-16,93.9,94.33,93.928,90.5236,86.2965,DOWN,0
2019-04-17,93.9,94.09,94.042,90.6196,86.3792,DOWN,0
2019-04-18,93.75,94.09,94.038,90.7018,86.4598,UP,1
2019-04-22,93.96,93.58,93.916,90.7662,86.5445,UP,1
2019-04-23,95.99,94.08,94.3,90.8582,86.6351,DOWN,0
2019-04-24,95.5,95.99,94.62,90.938,86.7283,UP,1
2019-04-25,96.56,95.53,95.152,91.0084,86.8214,UP,1
2019-04-26,98.31,96.71,96.064,91.0992,86.9212,UP,1
2019-04-29,98.41,98.41,96.954,91.2338,87.0237,UP,1
2019-04-30,99.23,98.49,97.602,91.3872,87.1244,DOWN,0
2019-05-01,99.04,99.35,98.31,91.6076,87.2211,DOWN,0
2019-05-02,98.92,99.05,98.782,91.827,87.3195,UP,1
2019-05-03,102.19,99.61,99.558,92.1062,87.43,DOWN,0
2019-05-06,101.23,100.67,100.122,92.3368,87.54,DOWN,0
2019-05-07,99.36,99.96,100.148,92.55,87.6434,UP,1
2019-05-08,99.62,99.0,100.264,92.7696,87.7441,UP,1
2019-05-09,100.1,99.07,100.5,92.963,87.851,UP,1
2019-05-10,100.28,99.44,100.118,93.1694,87.9533,DOWN,0
2019-05-13,99.07,98.14,99.686,93.3268,88.0482,UP,1
2019-05-14,99.4,99.31,99.694,93.511,88.1378,UP,1
2019-05-15,100.43,99.13,99.856,93.7208,88.232,UP,1
2019-05-16,101.87,101.04,100.21,93.9694,88.3367,DOWN,0
2019-05-17,100.47,100.85,100.248,94.2194,88.4313,DOWN,0
2019-05-20,99.98,100.3,100.43,94.4594,88.5268,UP,1
2019-05-21,101.48,100.43,100.846,94.7174,88.6282,DOWN,0
2019-05-22,99.93,101.03,100.746,94.9398,88.7193,DOWN,0
2019-05-23,99.1,98.88,100.192,95.129,88.8019,UP,1
2019-05-24,99.28,99.81,99.954,95.3392,88.8828,DOWN,0
2019-05-28,98.82,99.73,99.722,95.5474,88.9643,DOWN,0
2019-05-29,97.79,98.31,98.984,95.7252,89.0405,UP,1
2019-05-30,99.48,98.02,98.894,95.9406,89.1289,DOWN,0
2019-05-31,97.05,97.2,98.484,96.1268,89.2055,UP,1
2019-06-03,99.6,97.24,98.548,96.3408,89.2871,UP,1
2019-06-04,100.42,100.16,98.868,96.6048,89.3627,UP,1
2019-06-05,103.31,101.07,99.972,96.922,89.4521,UP,1
2019-06-06,103.7,103.14,100.816,97.2276,89.5371,UP,1
2019-06-07,104.14,104.41,102.234,97.5464,89.623,UP,1
2019-06-10,105.54,104.58,103.422,97.8608,89.7118,DOWN,0
2019-06-11,105.0,105.91,104.338,98.1466,89.8013,DOWN,0
2019-06-12,104.54,105.11,104.584,98.3846,89.8918,UP,1
2019-06-13,105.31,105.03,104.906,98.6424,89.982,UP,1
2019-06-14,106.02,105.19,105.282,98.893,90.0736,DOWN,0
2019-06-17,104.65,106.05,105.104,99.1036,90.1583,UP,1
2019-06-18,106.15,105.5,105.334,99.3282,90.2542,UP,1
2019-06-19,107.16,106.27,105.858,99.5834,90.3536,UP,1
2019-06-20,108.26,107.91,106.448,99.8788,90.4588,DOWN,0
2019-06-21,107.84,108.39,106.812,100.169,90.5622,UP,1
2019-06-24,107.89,108.2,107.46,100.4514,90.6557,DOWN,0
2019-06-25,107.57,108.15,107.744,100.7114,90.7489,UP,1
2019-06-26,107.59,107.81,107.83,100.9818,90.8433,UP,1
2019-06-27,108.77,107.83,107.932,101.2792,90.9381,UP,1
2019-06-28,110.55,109.13,108.474,101.6122,91.0424,UP,1
2019-07-01,111.52,111.48,109.2,101.9676,91.1513,DOWN,0
2019-07-02,110.26,111.62,109.738,102.2936,91.2559,UP,1
2019-07-03,110.51,110.45,110.322,102.584,91.3693,UP,1
2019-07-05,110.99,109.73,110.766,102.8938,91.4798,DOWN,0
2019-07-08,109.98,109.76,110.652,103.1622,91.5779,UP,1
2019-07-09,110.17,109.86,110.382,103.3994,91.6758,DOWN,0
2019-07-10,109.32,110.76,110.194,103.6176,91.7679,DOWN,0
2019-07-11,109.27,109.49,109.946,103.8184,91.8639,UP,1
2019-07-12,110.44,109.5,109.836,104.0464,91.9691,UP,1
2019-07-15,110.76,110.5,109.992,104.2832,92.0773,UP,1
2019-07-16,110.78,110.88,110.114,104.455,92.1835,DOWN,0
2019-07-17,108.82,110.92,110.014,104.6068,92.2777,UP,1
2019-07-18,109.44,108.72,110.048,104.8084,92.372,DOWN,0
2019-07-19,107.59,110.0,109.478,104.9678,92.4543,UP,1
2019-07-22,108.02,107.65,108.93,105.1262,92.5378,UP,1
2019-07-23,108.83,108.53,108.54,105.2972,92.6258,DOWN,0
2019-07-24,108.22,108.72,108.42,105.4802,92.716,DOWN,0
2019-07-25,104.81,102.01,107.494,105.5884,92.7923,UP,1
2019-07-26,105.26,104.81,107.028,105.685,92.8767,DOWN,0
2019-07-29,103.7,105.33,106.164,105.7216,92.9571,UP,1
2019-07-30,104.27,103.37,105.252,105.7976,93.0557,DOWN,0
2019-07-31,103.54,104.18,104.316,105.8688,93.1596,DOWN,0
2019-08-01,102.48,103.49,103.85,105.8888,93.2531,DOWN,0
2019-08-02,101.83,102.13,103.164,105.9268,93.3431,DOWN,0
2019-08-05,99.68,99.98,102.36,105.9384,93.4154,UP,1
2019-08-06,99.83,100.13,101.472,105.9494,93.4937,DOWN,0
2019-08-07,98.33,98.66,100.43,105.9396,93.5718,UP,1
2019-08-08,99.15,98.76,99.764,105.9668,93.6586,DOWN,0
2019-08-09,98.73,98.87,99.144,105.9518,93.7447,DOWN,0
2019-08-12,97.0,98.3,98.608,105.9508,93.8159,UP,1
2019-08-13,97.46,96.61,98.134,105.908,93.9045,DOWN,0
2019-08-14,94.08,96.96,97.284,105.7812,93.9602,UP,1
2019-08-15,94.72,94.3,96.398,105.6094,94.0203,UP,1
2019-08-16,95.43,95.29,95.738,105.444,94.0891,UP,1
2019-08-19,96.55,96.53,95.648,105.2922,94.1488,DOWN,0
2019-08-20,95.0,96.07,95.156,105.0814,94.1952,UP,1
2019-08-21,95.46,96.01,95.432,104.8906,94.2354,UP,1
2019-08-22,95.69,95.93,95.626,104.7136,94.2732,DOWN,0
2019-08-23,93.42,95.21,95.224,104.4758,94.2973,UP,1
2019-08-26,94.02,94.12,94.718,104.2358,94.3218,DOWN,0
2019-08-27,93.77,94.56,94.472,104.0182,94.3418,UP,1
2019-08-28,94.29,93.33,94.238,103.781,94.3612,UP,1
2019-08-29,95.8,95.06,94.26,103.5538,94.3932,UP,1
2019-08-30,96.27,96.59,94.83,103.314,94.4316,DOWN,0
2019-09-03,95.33,95.73,95.092,103.0638,94.4639,UP,1
2019-09-04,96.76,96.14,95.69,102.8412,94.5122,UP,1
2019-09-05,98.62,97.6,96.556,102.6622,94.563,UP,1
2019-09-06,98.95,98.78,97.186,102.4894,94.6114,DOWN,0
2019-09-09,97.94,99.26,97.52,102.2728,94.6539,UP,1
2019-09-10,98.26,97.74,98.106,102.027,94.7014,UP,1
2019-09-11,99.93,98.67,98.74,101.7952,94.7521,UP,1
2019-09-12,100.33,100.16,99.082,101.5966,94.8082,UP,1
2019-09-13,102.24,100.73,99.74,101.4312,94.8705,DOWN,0
2019-09-16,102.13,101.63,100.578,101.254,94.9299,DOWN,0
2019-09-17,101.56,101.87,101.238,101.0856,94.9767,UP,1
2019-09-18,102.31,100.67,101.714,100.9284,95.0295,DOWN,0
2019-09-19,102.13,102.27,102.074,100.7846,95.0822,DOWN,0
2019-09-20,101.57,102.29,101.94,100.6306,95.1246,DOWN,0
2019-09-23,101.16,100.98,101.746,100.445,95.179,UP,1
2019-09-24,101.59,101.63,101.752,100.2616,95.2382,UP,1
2019-09-25,101.85,101.53,101.66,100.083,95.3041,UP,1
2019-09-26,102.66,101.82,101.766,99.9598,95.3813,DOWN,0
2019-09-27,102.5,103.11,101.952,99.821,95.4572,UP,1
2019-09-30,103.65,102.86,102.45,99.7422,95.5363,DOWN,0
2019-10-01,101.1,104.25,102.352,99.6038,95.6046,DOWN,0
2019-10-02,100.24,100.31,102.03,99.432,95.674,UP,1
2019-10-03,101.1,99.83,101.718,99.2896,95.7612,UP,1
2019-10-04,103.32,101.09,101.882,99.2598,95.8562,DOWN,0
2019-10-07,102.58,102.8,101.668,99.2062,95.9592,DOWN,0
2019-10-08,102.33,101.49,101.914,99.1788,96.0688,DOWN,0
2019-10-09,101.04,103.04,102.074,99.1142,96.1813,DOWN,0
2019-10-10,100.7,100.93,101.994,99.0574,96.3078,UP,1
2019-10-11,101.46,102.03,101.622,99.037,96.422,DOWN,0
2019-10-14,100.45,101.14,101.196,99.0094,96.5278,UP,1
2019-10-15,101.79,100.96,101.088,99.0516,96.644,UP,1
2019-10-16,103.41,101.77,101.562,99.1232,96.7625,UP,1
2019-10-17,104.13,103.78,102.248,99.2392,96.8779,DOWN,0
2019-10-18,103.95,103.67,102.746,99.3352,96.9992,UP,1
2019-10-21,105.03,104.57,103.662,99.4612,97.1269,UP,1
2019-10-22,105.25,105.37,104.354,99.6262,97.2515,DOWN,0
2019-10-23,104.37,105.07,104.546,99.7644,97.3661,UP,1
2019-10-24,113.66,108.8,106.452,100.156,97.5227,DOWN,0
2019-10-25,113.33,114.05,108.328,100.5282,97.6783,UP,1
2019-10-28,115.32,113.73,110.386,100.926,97.8446,UP,1
2019-10-29,115.43,114.87,112.422,101.3036,98.0129,UP,1
2019-10-30,116.51,115.22,114.85,101.7338,98.1867,DOWN,0
2019-10-31,116.04,116.39,115.326,102.1454,98.3618,UP,1
2019-11-01,118.19,117.1,116.298,102.5954,98.544,DOWN,0
2019-11-04,118.13,118.54,116.86,103.0896,98.7171,DOWN,0
2019-11-05,117.1,118.06,117.194,103.5512,98.8917,DOWN,0
2019-11-06,116.58,116.67,117.208,104.0074,99.0624,DOWN,0
2019-11-07,115.27,117.24,117.054,104.427,99.2238,UP,1
2019-11-08,115.65,115.41,116.546,104.824,99.3811,UP,1
2019-11-11,115.66,115.05,116.052,105.2118,99.538,DOWN,0
2019-11-12,114.7,115.35,115.572,105.5992,99.6863,UP,1
2019-11-13,116.72,114.07,115.6,105.9984,99.8404,UP,1
2019-11-14,117.19,116.98,115.984,106.3698,99.997,UP,1
2019-11-15,119.12,118.07,116.678,106.7732,100.1589,DOWN,0
2019-11-18,118.41,118.98,117.228,107.1826,100.3145,UP,1
2019-11-19,119.21,118.44,118.13,107.6016,100.4651,DOWN,0
2019-11-20,117.5,119.03,118.286,107.953,100.6044,UP,1
2019-11-21,118.52,117.3,118.552,108.3168,100.7433,UP,1
2019-11-22,119.05,118.36,118.538,108.653,100.8816,UP,1
2019-11-25,119.81,118.99,118.818,109.0066,101.0231,UP,1
2019-11-26,122.16,119.92,119.408,109.4186,101.1687,DOWN,0
2019-11-27,121.56,122.01,120.22,109.8036,101.3077,DOWN,0
2019-11-29,120.03,121.24,120.522,110.1616,101.4494,UP,1
2019-12-02,120.36,120.22,120.784,110.5374,101.5934,DOWN,0
2019-12-03,120.18,119.25,120.858,110.9178,101.7542,UP,1
2019-12-04,121.79,121.0,120.784,111.3218,101.9234,UP,1
2019-12-05,122.3,121.8,120.932,111.7308,102.0937,UP,1
2019-12-06,122.99,123.36,121.524,112.1374,102.2602,UP,1
2019-12-09,124.09,122.49,122.27,112.5692,102.4371,DOWN,0
2019-12-10,124.09,124.17,123.052,112.978,102.6144,UP,1
2019-12-11,125.69,123.97,123.832,113.4698,102.7907,DOWN,0
2019-12-12,124.47,123.93,124.266,113.9544,102.9632,DOWN,0
2019-12-13,123.01,124.33,124.27,114.3926,103.1223,DOWN,0
2019-12-16,121.66,123.35,123.784,114.7594,103.2796,UP,1
2019-12-17,123.53,121.68,123.672,115.1784,103.4476,UP,1
2019-12-18,123.61,123.53,123.256,115.604,103.6185,UP,1
2019-12-19,123.68,123.53,123.098,116.0568,103.797,UP,1
2019-12-20,124.2,124.57,123.336,116.5268,103.9781,DOWN,0
2019-12-23,123.42,124.42,123.688,116.966,104.1523,UP,1
2019-12-24,123.87,123.39,123.756,117.4344,104.3276,UP,1
2019-12-26,124.64,123.92,123.962,117.8914,104.5026,DOWN,0
2019-12-27,124.59,124.87,124.144,118.315,104.6817,DOWN,0
2019-12-30,124.12,124.5,124.128,118.7148,104.8602,UP,1
2019-12-31,124.54,124.06,124.352,119.1266,105.0384,UP,1
2020-01-02,125.39,124.79,124.656,119.5338,105.2218,DOWN,0
2020-01-03,123.84,123.83,124.496,119.9056,105.4023,DOWN,0
2020-01-06,123.61,122.16,124.3,120.2904,105.5759,DOWN,0
2020-01-07,122.13,123.3,123.902,120.4598,105.7504,UP,1
2020-01-08,122.65,122.25,123.524,120.6462,105.9264,UP,1
2020-01-09,122.87,123.15,123.02,120.7972,106.0987,UP,1
2020-01-10,123.43,123.21,122.938,120.9572,106.2748,UP,1
2020-01-13,124.65,124.0,123.146,121.12,106.449,UP,1
2020-01-14,124.72,124.46,123.664,121.2936,106.619,UP,1
2020-01-15,125.32,124.83,124.198,121.4362,106.7824,UP,1
2020-01-16,128.51,126.13,125.326,121.6438,106.9629,DOWN,0
2020-01-17,128.05,128.94,126.25,121.8628,107.1357,DOWN,0
2020-01-21,127.14,127.7,126.748,122.074,107.3008,UP,1
2020-01-22,129.45,127.61,127.694,122.3576,107.4734,UP,1
2020-01-23,129.8,128.92,128.59,122.6406,107.6504,DOWN,0
2020-01-24,128.0,130.0,128.488,122.8874,107.823,DOWN,0
2020-01-27,127.67,126.56,128.412,123.1468,107.9947,UP,1
2020-01-28,129.44,128.22,128.872,123.4012,108.173,UP,1
2020-01-29,130.82,130.0,129.146,123.6738,108.3543,DOWN,0
2020-01-30,130.66,130.0,129.318,123.9046,108.5372,DOWN,0
2020-01-31,129.32,130.47,129.582,124.1228,108.7143,UP,1
2020-02-03,132.18,130.05,130.484,124.3822,108.9057,UP,1
2020-02-04,135.25,133.8,131.646,124.7372,109.1132,DOWN,0
2020-02-05,133.28,136.57,132.138,125.0324,109.3098,DOWN,0
2020-02-06,132.41,133.64,132.488,125.2996,109.4919,UP,1
2020-02-07,134.04,132.37,133.432,125.5842,109.6846,UP,1
2020-02-10,136.38,133.72,134.272,125.8686,109.8837,UP,1
2020-02-11,137.89,136.83,134.8,126.1952,110.0816,UP,1
2020-02-12,138.57,137.79,135.858,126.566,110.2824,DOWN,0
2020-02-13,136.83,136.52,136.742,126.8954,110.4704,UP,1
2020-02-14,138.9,136.75,137.714,127.2698,110.6697,DOWN,0
2020-02-18,134.36,132.94,137.31,127.5212,110.8469,DOWN,0
2020-02-19,131.16,133.97,135.964,127.6984,110.9918,DOWN,0
2020-02-20,129.85,128.77,134.22,127.8356,111.1349,DOWN,0
2020-02-21,128.58,129.23,132.57,127.9254,111.281,DOWN,0
2020-02-24,126.95,125.27,130.18,127.9826,111.4176,DOWN,0
2020-02-25,124.0,127.42,128.108,127.9488,111.5371,DOWN,0
2020-02-26,123.66,124.63,126.608,127.9326,111.654,DOWN,0
2020-02-27,118.18,121.7,124.274,127.836,111.7496,DOWN,0
2020-02-28,114.99,114.87,121.556,127.7026,111.8275,UP,1
2020-03-02,120.86,115.36,120.338,127.6492,111.9297,DOWN,0
2020-03-03,119.34,120.76,119.406,127.5638,112.017,UP,1
2020-03-04,124.35,121.67,119.544,127.5772,112.1364,DOWN,0
2020-03-05,122.65,122.26,120.438,127.5462,112.2498,DOWN,0
2020-03-06,119.8,119.38,121.4,127.4738,112.3414,DOWN,0
2020-03-09,115.0,112.27,120.228,127.2964,112.4167,UP,1
2020-03-10,118.39,117.55,120.038,127.1714,112.5132,DOWN,0
2020-03-11,114.78,115.93,118.124,126.9752,112.5907,DOWN,0
2020-03-12,103.39,108.39,114.272,126.5606,112.6135,UP,1
2020-03-13,111.81,109.21,112.674,126.306,112.6836,DOWN,0
2020-03-16,97.71,99.52,109.216,125.7524,112.6748,UP,1
2020-03-17,102.6,99.56,106.058,125.3276,112.7025,DOWN,0
2020-03-18,96.68,95.31,102.438,124.789,112.6879,DOWN,0
2020-03-19,94.16,95.72,100.592,124.2296,112.6566,DOWN,0
2020-03-20,82.84,96.29,94.798,123.4334,112.5543,DOWN,0
2020-03-23,78.6,82.27,90.976,122.548,112.4288,UP,1
2020-03-24,84.92,80.79,87.44,121.7778,112.3327,UP,1
2020-03-25,89.45,84.76,85.994,121.0738,112.2522,UP,1
2020-03-26,96.78,89.38,86.518,120.515,112.2111,DOWN,0
2020-03-27,91.62,95.71,88.274,119.841,112.1465,UP,1
2020-03-30,95.01,92.24,91.556,119.171,112.095,DOWN,0
2020-03-31,92.02,93.77,92.976,118.4504,112.025,DOWN,0
2020-04-01,84.59,88.55,92.004,117.5994,111.9247,DOWN,0
2020-04-02,84.42,84.16,89.532,116.6988,111.8161,DOWN,0
2020-04-03,84.04,84.02,88.016,115.7836,111.7005,UP,1
2020-04-06,94.49,87.39,87.912,115.1134,111.6316,DOWN,0
2020-04-07,92.75,98.06,88.058,114.415,111.5562,UP,1
2020-04-08,94.65,91.71,90.07,113.7192,111.49,UP,1
2020-04-09,95.36,94.72,92.258,113.01,111.4289,UP,1
2020-04-13,95.77,94.88,94.604,112.3122,111.3698,UP,1
2020-04-14,97.92,97.75,95.29,111.6842,111.3156,DOWN,0
