ticker,WHR US Equity,WHR US Equity,WHR US Equity,WHR US Equity,WHR US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2019-06-20,141.24,143.71,125.7548,139.75,133.193,UP,1
2019-06-21,141.67,141.33,125.8432,140.948,133.2858,DOWN,0
2019-06-24,140.1,141.67,125.9097,141.356,133.2934,DOWN,0
2019-06-25,137.6,140.47,125.9653,140.518,133.2478,UP,1
2019-06-26,139.74,137.97,126.0357,140.07,133.3152,UP,1
2019-06-27,142.31,140.56,126.115,140.284,133.4144,UP,1
2019-06-28,142.36,142.5,126.1975,140.422,133.524,UP,1
2019-07-01,145.58,144.55,126.3029,141.518,133.6544,DOWN,0
2019-07-02,144.84,145.0,126.4005,142.966,133.764,UP,1
2019-07-03,146.23,145.57,126.5156,144.264,133.89,DOWN,0
2019-07-05,144.66,144.85,126.6235,144.734,133.999,DOWN,0
2019-07-08,144.53,144.46,126.7357,145.168,134.1888,DOWN,0
2019-07-09,142.8,143.53,126.8348,144.612,134.3036,DOWN,0
2019-07-10,142.08,143.74,126.9303,144.06,134.374,UP,1
2019-07-11,142.63,142.0,127.0247,143.34,134.4502,UP,1
2019-07-12,146.42,143.39,127.1492,143.692,134.5834,DOWN,0
2019-07-15,143.9,145.69,127.2621,143.566,134.6152,UP,1
2019-07-16,148.57,143.95,127.4081,144.72,134.7374,UP,1
2019-07-17,149.2,148.75,127.5594,146.144,134.9218,UP,1
2019-07-18,150.38,148.65,127.7176,147.694,135.1744,DOWN,0
2019-07-19,148.19,150.75,127.8656,148.048,135.3986,UP,1
2019-07-22,148.35,148.97,128.0301,148.938,135.689,DOWN,0
2019-07-23,142.47,146.98,128.1706,147.718,135.852,UP,1
2019-07-24,146.57,142.34,128.3325,147.192,136.2218,UP,1
2019-07-25,146.99,146.66,128.5098,146.514,136.58,UP,1
2019-07-26,148.94,146.66,128.6917,146.664,136.9452,UP,1
2019-07-29,149.01,148.9,128.9053,146.796,137.327,UP,1
2019-07-30,150.75,148.22,129.1342,148.452,137.7694,DOWN,0
2019-07-31,145.48,150.56,129.3398,148.234,138.0886,DOWN,0
2019-08-01,139.92,145.45,129.5202,146.82,138.237,DOWN,0
2019-08-02,135.58,139.4,129.6712,144.148,138.3286,DOWN,0
2019-08-05,133.16,133.01,129.7952,140.978,138.4708,UP,1
2019-08-06,136.31,134.5,129.935,138.09,138.6992,UP,1
2019-08-07,138.53,135.31,130.0927,136.7,139.0198,UP,1
2019-08-08,141.99,139.62,130.2682,137.114,139.4536,DOWN,0
2019-08-09,136.6,141.22,130.4195,137.318,139.7898,DOWN,0
2019-08-12,135.01,135.72,130.546,137.688,140.1924,UP,1
2019-08-13,135.7,135.26,130.7031,137.566,140.5602,DOWN,0
2019-08-14,129.82,133.84,130.7955,135.824,140.6404,DOWN,0
2019-08-15,129.17,130.54,130.9187,133.26,140.712,UP,1
2019-08-16,131.77,130.17,131.0563,132.294,140.784,UP,1
2019-08-19,135.32,133.15,131.1766,132.356,140.9156,UP,1
2019-08-20,137.17,134.71,131.3136,132.65,141.0542,UP,1
2019-08-21,140.16,138.63,131.4439,134.718,141.2512,DOWN,0
2019-08-22,139.29,140.47,131.5627,136.742,141.4336,DOWN,0
2019-08-23,134.55,137.29,131.6546,137.298,141.423,UP,1
2019-08-26,135.86,136.83,131.7543,137.406,141.4266,DOWN,0
2019-08-27,134.1,136.66,131.8393,136.792,141.3474,UP,1
2019-08-28,137.32,133.79,131.9395,136.224,141.258,UP,1
2019-08-29,137.52,137.51,132.0453,135.87,141.1688,UP,1
2019-08-30,139.09,138.75,132.1639,136.778,141.1258,DOWN,0
2019-09-03,134.47,137.0,132.2515,136.5,140.9818,UP,1
2019-09-04,137.68,136.07,132.3702,137.216,140.9334,UP,1
2019-09-05,142.96,140.34,132.5186,138.344,141.0406,UP,1
2019-09-06,143.88,143.44,132.6525,139.616,141.1234,UP,1
2019-09-09,147.87,144.62,132.7989,141.372,141.2346,UP,1
2019-09-10,150.62,147.13,132.9581,144.602,141.3998,UP,1
2019-09-11,152.78,150.32,133.1207,147.622,141.5438,DOWN,0
2019-09-12,150.83,152.88,133.2696,149.196,141.6636,DOWN,0
2019-09-13,149.86,151.41,133.3945,150.392,141.7362,DOWN,0
2019-09-16,148.77,148.4,133.5121,150.572,141.8184,UP,1
2019-09-17,152.2,148.24,133.642,150.888,141.9718,DOWN,0
2019-09-18,149.03,148.74,133.7551,150.138,142.0964,DOWN,0
2019-09-19,148.57,150.19,133.8673,149.686,142.2262,UP,1
2019-09-20,148.59,148.97,133.9776,149.432,142.3454,UP,1
2019-09-23,149.44,147.2,134.1198,149.566,142.4058,DOWN,0
2019-09-24,149.18,151.0,134.2579,148.962,142.5114,UP,1
2019-09-25,150.36,148.7,134.4079,149.228,142.5472,UP,1
2019-09-26,154.84,154.56,134.5989,150.482,142.66,UP,1
2019-09-27,155.5,154.81,134.7992,151.864,142.7624,UP,1
2019-09-30,158.36,156.6,135.0042,153.648,142.9658,DOWN,0
2019-10-01,154.79,158.39,135.1922,154.77,143.0946,DOWN,0
2019-10-02,152.93,153.62,135.3908,155.284,143.3038,UP,1
2019-10-03,153.13,152.47,135.5991,154.942,143.435,UP,1
2019-10-04,155.33,152.95,135.812,154.908,143.6018,UP,1
2019-10-07,156.95,154.08,136.0462,154.626,143.762,DOWN,0
2019-10-08,155.05,154.77,136.2756,154.678,143.8828,UP,1
2019-10-09,156.08,156.49,136.5314,155.308,143.9894,UP,1
2019-10-10,157.32,155.77,136.8094,156.146,144.2262,UP,1
2019-10-11,158.22,158.5,137.0704,156.724,144.5922,UP,1
2019-10-14,158.47,157.61,137.3293,157.028,145.05,UP,1
2019-10-15,158.62,158.83,137.586,157.742,145.5592,UP,1
2019-10-16,159.54,157.84,137.8494,158.434,146.0238,UP,1
2019-10-17,160.17,159.87,138.1106,159.004,146.4566,UP,1
2019-10-18,161.06,159.56,138.3781,159.572,146.838,DOWN,0
2019-10-21,160.66,162.39,138.6173,160.01,147.3192,DOWN,0
2019-10-22,160.62,161.84,138.8399,160.41,147.8314,UP,1
2019-10-23,162.16,154.61,139.0571,160.934,148.3606,DOWN,0
2019-10-24,160.53,162.25,139.2523,161.006,148.9748,DOWN,0
2019-10-25,159.36,160.0,139.4365,160.666,149.5786,DOWN,0
2019-10-28,154.54,160.13,139.5938,159.442,150.034,UP,1
2019-10-29,155.48,154.27,139.7515,158.414,150.4372,DOWN,0
2019-10-30,154.75,155.34,139.906,156.932,150.7888,DOWN,0
2019-10-31,152.12,154.61,140.0507,155.25,151.028,DOWN,0
2019-11-01,150.07,153.41,140.1735,153.392,151.2436,UP,1
2019-11-04,154.44,151.57,140.3104,153.372,151.6414,UP,1
2019-11-05,157.77,155.0,140.4681,153.83,152.0796,DOWN,0
2019-11-06,156.46,158.02,140.6513,154.172,152.5268,DOWN,0
2019-11-07,156.31,157.26,140.8183,155.01,152.9066,DOWN,0
2019-11-08,154.77,156.39,140.9668,155.95,153.2516,UP,1
2019-11-11,155.94,153.29,141.1242,156.25,153.5886,DOWN,0
2019-11-12,155.31,155.81,141.2183,155.758,154.0054,DOWN,0
2019-11-13,150.28,154.26,141.309,154.522,154.2574,DOWN,0
2019-11-14,149.97,149.48,141.3938,153.254,154.3976,DOWN,0
2019-11-15,144.36,149.0,141.4506,151.172,154.4072,DOWN,0
2019-11-18,143.16,144.56,141.4889,148.616,154.313,DOWN,0
2019-11-19,140.98,143.6,141.5165,145.75,154.1202,UP,1
2019-11-20,142.66,141.09,141.5582,144.226,153.9178,DOWN,0
2019-11-21,142.41,142.35,141.5998,142.714,153.7494,UP,1
2019-11-22,144.07,142.86,141.6537,142.656,153.6336,UP,1
2019-11-25,146.01,144.7,141.7192,143.226,153.5784,UP,1
2019-11-26,147.7,146.17,141.7755,144.57,153.4884,DOWN,0
2019-11-27,145.65,148.4,141.814,145.168,153.4208,DOWN,0
2019-11-29,143.1,144.64,141.8417,145.306,153.3114,DOWN,0
2019-12-02,142.93,143.23,141.8595,145.078,153.1982,DOWN,0
2019-12-03,140.93,141.99,141.8564,144.062,153.028,UP,1
2019-12-04,142.04,142.18,141.8531,142.93,152.8852,UP,1
2019-12-05,144.91,142.59,141.8637,142.782,152.7762,UP,1
2019-12-06,147.57,146.5,141.8736,143.676,152.6308,DOWN,0
2019-12-09,146.22,147.4,141.8814,144.334,152.4452,DOWN,0
2019-12-10,144.47,145.78,141.8873,145.042,152.1674,UP,1
2019-12-11,146.2,144.11,141.9036,145.874,151.9956,UP,1
2019-12-12,151.54,146.87,141.9538,147.2,151.9678,DOWN,0
2019-12-13,148.42,150.0,141.9893,147.37,151.8736,UP,1
2019-12-16,149.1,148.73,142.0201,147.946,151.749,DOWN,0
2019-12-17,146.65,148.9,142.0438,148.382,151.543,DOWN,0
2019-12-18,146.59,147.25,142.0822,148.46,151.3738,DOWN,0
2019-12-19,143.9,146.31,142.1144,146.932,151.1302,UP,1
2019-12-20,147.41,144.29,142.1637,146.73,150.932,DOWN,0
2019-12-23,145.48,148.5,142.2081,146.006,150.6772,DOWN,0
2019-12-24,145.18,145.41,142.2289,145.712,150.4114,UP,1
2019-12-26,145.19,145.25,142.2494,145.432,150.1428,UP,1
2019-12-27,145.92,145.1,142.2786,145.836,149.8704,UP,1
2019-12-30,146.22,146.27,142.3438,145.598,149.5914,UP,1
2019-12-31,147.53,146.44,142.4149,146.008,149.3208,UP,1
2020-01-02,148.45,148.94,142.4961,146.662,149.0766,DOWN,0
2020-01-03,145.92,146.65,142.5732,146.808,148.7826,UP,1
2020-01-06,147.29,144.66,142.6396,147.082,148.4852,UP,1
2020-01-07,147.34,147.25,142.7311,147.306,148.2214,UP,1
2020-01-08,149.4,147.17,142.8328,147.68,148.0222,UP,1
2020-01-09,150.36,150.7,142.9298,148.062,147.9386,DOWN,0
2020-01-10,149.68,150.29,143.0193,148.814,147.8226,UP,1
2020-01-13,152.78,150.19,143.123,149.912,147.7832,UP,1
2020-01-14,153.23,152.78,143.2247,151.09,147.8054,UP,1
2020-01-15,153.93,152.57,143.322,151.996,147.8826,UP,1
2020-01-16,154.16,155.23,143.4198,152.756,147.877,DOWN,0
2020-01-17,152.63,154.63,143.5191,153.346,147.7742,DOWN,0
2020-01-21,151.4,151.63,143.6038,153.07,147.673,DOWN,0
2020-01-22,146.69,151.39,143.6567,151.762,147.4806,UP,1
2020-01-23,150.72,145.88,143.7209,151.12,147.3996,DOWN,0
2020-01-24,149.42,150.54,143.7941,150.172,147.2692,DOWN,0
2020-01-27,148.23,146.22,143.8501,149.292,147.1276,UP,1
2020-01-28,156.67,151.0,143.9349,150.346,147.2554,DOWN,0
2020-01-29,154.1,157.19,144.006,151.828,147.338,DOWN,0
2020-01-30,152.79,152.86,144.0881,152.242,147.5066,DOWN,0
2020-01-31,146.17,153.18,144.1322,151.592,147.5668,UP,1
2020-02-03,147.15,147.02,144.1835,151.376,147.6902,UP,1
2020-02-04,150.16,150.7,144.239,150.074,147.8402,UP,1
2020-02-05,154.45,152.84,144.3145,150.144,148.081,DOWN,0
2020-02-06,153.06,154.77,144.3801,150.198,148.2608,DOWN,0
2020-02-07,149.21,151.49,144.4301,150.806,148.3248,UP,1
2020-02-10,149.41,148.59,144.502,151.258,148.359,UP,1
2020-02-11,151.98,150.86,144.5766,151.622,148.4856,UP,1
2020-02-12,152.5,152.79,144.6463,151.232,148.6736,DOWN,0
2020-02-13,152.03,151.44,144.7123,151.026,148.8556,UP,1
2020-02-14,152.16,152.06,144.7743,151.616,149.0802,DOWN,0
2020-02-18,148.08,150.69,144.8032,151.35,149.201,DOWN,0
2020-02-19,147.22,148.93,144.827,150.398,149.2472,UP,1
2020-02-20,149.08,147.21,144.8725,149.714,149.2774,DOWN,0
2020-02-21,147.19,147.77,144.9197,148.746,149.2968,DOWN,0
2020-02-24,140.77,141.95,144.9386,146.468,149.2228,DOWN,0
2020-02-25,137.15,141.97,144.9552,144.282,149.0418,UP,1
2020-02-26,137.31,137.98,144.9702,142.3,148.7572,DOWN,0
2020-02-27,131.45,133.6,144.987,138.774,148.4178,DOWN,0
2020-02-28,127.86,125.65,144.9809,134.908,147.993,UP,1
2020-03-02,133.87,127.99,144.9969,133.528,147.7374,DOWN,0
2020-03-03,127.87,132.96,144.9866,131.672,147.363,UP,1
2020-03-04,131.94,129.31,145.0032,130.598,147.1238,DOWN,0
2020-03-05,124.86,128.36,144.9799,129.28,146.6728,DOWN,0
2020-03-06,121.12,121.01,144.923,127.932,146.1856,DOWN,0
2020-03-09,112.38,112.755,144.8299,123.634,145.5296,UP,1
2020-03-10,117.37,117.05,144.7865,121.534,144.9732,DOWN,0
2020-03-11,110.49,113.52,144.7145,117.244,144.2646,DOWN,0
2020-03-12,102.79,102.93,144.6159,112.83,143.396,UP,1
2020-03-13,115.43,107.79,144.5916,111.692,142.754,DOWN,0
2020-03-16,92.79,105.0,144.4566,107.774,141.6408,UP,1
2020-03-17,97.37,95.22,144.369,103.774,140.6698,DOWN,0
2020-03-18,88.98,90.51,144.2274,99.472,139.5036,DOWN,0
2020-03-19,82.57,87.0,144.0112,95.428,138.2082,DOWN,0
2020-03-20,74.45,84.28,143.7555,87.232,136.7092,DOWN,0
2020-03-23,64.22,73.92,143.4357,81.518,134.9864,UP,1
2020-03-24,83.21,68.54,143.2081,78.686,133.657,DOWN,0
2020-03-25,82.39,85.0,142.9688,77.368,132.2492,UP,1
2020-03-26,83.2,83.9,142.7333,77.494,130.8486,UP,1
2020-03-27,84.26,79.72,142.5037,79.456,129.4552,UP,1
2020-03-30,87.71,83.64,142.2669,84.154,128.1262,DOWN,0
2020-03-31,85.8,86.93,142.0175,84.672,126.7896,DOWN,0
2020-04-01,80.6,80.0,141.7302,84.314,125.3736,UP,1
2020-04-02,81.63,79.02,141.4294,84.0,124.0724,UP,1
2020-04-03,82.64,82.0,141.1327,83.676,122.7108,UP,1
2020-04-06,92.49,87.15,140.8889,84.632,121.5722,UP,1
2020-04-07,94.91,95.34,140.6551,86.454,120.5058,UP,1
2020-04-08,99.68,95.44,140.453,90.27,119.366,UP,1
2020-04-09,104.75,102.22,140.2888,94.894,118.379,DOWN,0
2020-04-13,100.65,104.75,140.0933,98.496,117.3362,UP,1
2020-04-14,103.51,103.98,139.8993,100.7,116.483,DOWN,0
2020-04-15,99.89,99.94,139.687,101.696,115.5378,DOWN,0
2020-04-16,96.64,98.5,139.4423,101.088,114.4674,UP,1
2020-04-17,105.33,100.68,139.2447,101.204,113.485,DOWN,0
2020-04-20,100.0,102.79,139.0136,101.074,112.4238,DOWN,0
2020-04-21,98.18,97.04,138.7812,100.008,111.4032,UP,1
2020-04-22,99.35,101.0,138.5553,99.9,110.402,UP,1
2020-04-23,102.25,100.52,138.3525,101.022,109.4074,UP,1
2020-04-24,104.58,103.24,138.165,100.872,108.449,UP,1
2020-04-27,109.18,105.5,137.9978,102.708,107.592,UP,1
2020-04-28,113.85,112.45,137.8349,105.842,106.8258,UP,1
2020-04-29,122.5,119.4,137.7279,110.472,106.3142,DOWN,0
2020-04-30,111.74,117.43,137.5438,112.37,105.6046,UP,1
2020-05-01,112.19,112.75,137.3587,113.892,104.8668,DOWN,0
2020-05-04,106.02,109.49,137.1369,113.26,104.0434,UP,1
2020-05-05,109.26,109.3,136.9423,112.342,103.4132,DOWN,0
2020-05-06,107.13,109.71,136.7362,109.268,102.8128,DOWN,0
2020-05-07,106.9,108.92,136.5583,108.3,102.2046,UP,1
2020-05-08,112.6,110.09,136.3885,108.382,101.8276,DOWN,0
2020-05-11,108.67,110.0,136.1969,108.912,101.4438,DOWN,0
2020-05-12,105.75,108.68,135.9809,108.21,100.8814,DOWN,0
2020-05-13,103.75,105.0,135.7546,107.534,100.399,UP,1
2020-05-14,107.96,102.15,135.5407,107.746,99.9194,UP,1
2020-05-15,108.8,106.11,135.3573,106.986,99.5982,UP,1
2020-05-18,118.59,112.25,135.2506,108.97,99.5476,DOWN,0
2020-05-19,118.48,118.31,135.1651,111.516,99.6696,UP,1
2020-05-20,118.86,120.68,135.0936,114.538,99.6994,UP,1
2020-05-21,119.0,118.9,135.0071,116.746,99.8696,UP,1
2020-05-22,119.7,118.28,134.9129,118.926,100.2078,UP,1
2020-05-26,125.55,125.0,134.8307,120.318,100.4102,UP,1
2020-05-27,129.19,128.54,134.7937,122.46,101.1382,DOWN,0
2020-05-28,121.67,128.69,134.727,123.022,101.6242,UP,1
2020-05-29,121.82,121.1,134.6576,123.586,102.281,UP,1
2020-06-01,123.77,121.52,134.6273,124.4,103.105,UP,1
2020-06-02,128.13,125.03,134.6221,124.916,104.1786,UP,1
2020-06-03,130.17,130.52,134.6141,125.112,105.4976,UP,1
2020-06-04,134.89,128.85,134.612,127.756,106.5312,UP,1
2020-06-05,136.85,137.55,134.6104,130.762,107.6204,UP,1
2020-06-08,140.89,138.45,134.614,134.186,108.7742,DOWN,0
2020-06-09,137.01,137.83,134.6026,135.962,109.8292,DOWN,0
2020-06-10,134.63,136.98,134.603,136.854,110.7676,DOWN,0
2020-06-11,122.48,128.37,134.5361,134.372,111.5012,DOWN,0
2020-06-12,122.1,128.08,134.4761,131.422,112.3312,UP,1
2020-06-15,125.6,118.32,134.4175,128.364,113.2106,UP,1
2020-06-16,126.32,131.2,134.3615,126.226,114.0842,DOWN,0
2020-06-17,126.24,127.03,134.2973,124.548,114.7592,UP,1
2020-06-18,126.63,124.91,134.2581,125.378,115.3936,UP,1
2020-06-19,127.09,129.45,134.2051,126.376,115.9418,DOWN,0
2020-06-22,125.78,125.38,134.1192,126.412,116.3624,UP,1
2020-06-23,127.53,127.94,134.0375,126.654,116.9,DOWN,0
2020-06-24,123.49,125.97,133.9156,126.104,117.2996,UP,1
2020-06-25,124.3,121.55,133.784,125.638,117.7878,DOWN,0
2020-06-26,122.8,123.04,133.6341,124.78,118.311,UP,1
2020-06-29,127.15,124.58,133.5157,125.054,118.7474,UP,1
2020-06-30,129.53,126.45,133.414,125.454,119.338,DOWN,0
2020-07-01,127.04,131.92,133.3054,126.164,119.9152,UP,1
2020-07-02,129.18,129.28,133.1903,127.14,120.5118,UP,1
2020-07-06,133.47,132.07,133.1125,129.274,121.1362,UP,1
2020-07-07,133.66,131.77,133.0379,130.576,121.7178,UP,1
2020-07-08,136.0,133.43,132.975,131.87,122.2542,DOWN,0
2020-07-09,133.17,136.11,132.8936,133.096,122.6406,UP,1
2020-07-10,135.64,134.08,132.8259,134.388,122.9034,UP,1
2020-07-13,136.46,137.9,132.7564,134.986,123.3978,UP,1
2020-07-14,138.98,135.62,132.6771,136.05,123.9336,UP,1
2020-07-15,143.14,142.44,132.6153,137.478,124.676,UP,1
2020-07-16,144.31,143.0,132.5451,139.706,125.377,DOWN,0
2020-07-17,142.56,144.99,132.4839,141.09,126.0856,UP,1
2020-07-20,143.06,141.58,132.4346,142.41,126.8088,UP,1
2020-07-21,143.76,143.76,132.3877,143.366,127.432,UP,1
2020-07-22,146.89,144.18,132.3455,144.116,128.1964,UP,1
2020-07-23,158.63,154.17,132.3539,146.98,129.254,DOWN,0
2020-07-24,157.95,160.09,132.3684,150.058,130.338,UP,1
2020-07-27,165.72,158.0,132.4166,154.59,131.4932,DOWN,0
2020-07-28,162.64,164.28,132.4432,158.366,132.57,DOWN,0
2020-07-29,162.57,162.86,132.465,161.502,133.4496,UP,1
2020-07-30,163.01,160.12,132.4877,162.378,134.3402,UP,1
2020-07-31,163.12,162.87,132.5102,163.412,135.2254,UP,1
2020-08-03,164.61,163.8,132.5355,163.19,136.1376,UP,1
2020-08-04,167.49,163.38,132.5721,164.16,137.0934,UP,1
2020-08-05,173.75,168.16,132.6356,166.396,138.0574,DOWN,0
2020-08-06,171.88,173.06,132.6917,168.17,138.9112,UP,1
2020-08-07,173.2,171.47,132.7546,170.186,139.9418,UP,1
2020-08-10,176.97,172.94,132.8286,172.658,141.0448,DOWN,0
2020-08-11,176.33,178.42,132.9076,174.426,142.096,UP,1
2020-08-12,178.58,178.72,133.0037,175.392,143.105,DOWN,0
2020-08-13,178.46,177.39,133.1233,176.708,144.0708,UP,1
2020-08-14,180.93,179.12,133.2506,178.254,144.9916,UP,1
2020-08-17,181.94,180.87,133.3865,179.248,145.8934,UP,1
2020-08-18,182.0,182.18,133.5359,180.382,146.7156,UP,1
2020-08-19,184.37,181.64,133.7074,181.54,147.6628,DOWN,0
2020-08-20,182.92,182.27,133.8498,182.432,148.6286,DOWN,0
2020-08-21,180.78,181.49,133.9649,182.402,149.7946,UP,1
2020-08-24,181.38,182.22,134.0895,182.29,150.9802,DOWN,0
2020-08-25,180.53,182.71,134.2106,181.996,152.0788,DOWN,0
2020-08-26,179.94,181.32,134.3364,181.11,153.1512,DOWN,0
2020-08-27,177.83,179.56,134.4459,180.092,154.183,UP,1
2020-08-28,178.88,178.44,134.5637,179.712,155.228,DOWN,0
2020-08-31,177.72,178.92,134.7009,178.98,156.2406,UP,1
2020-09-01,178.27,177.35,134.8424,178.528,157.2904,UP,1
2020-09-02,179.46,179.18,135.0179,178.432,158.329,DOWN,0
2020-09-03,171.56,180.11,135.1599,177.178,159.2904,DOWN,0
2020-09-04,168.0,174.0,135.295,175.002,160.1644,UP,1
2020-09-08,168.32,164.64,135.4233,173.122,161.0748,UP,1
2020-09-09,171.82,169.75,135.5704,171.832,161.9682,DOWN,0
2020-09-10,169.46,173.14,135.6973,169.832,162.7668,UP,1
2020-09-11,172.8,170.64,135.8313,170.08,163.682,UP,1
2020-09-14,177.8,175.11,135.9818,172.04,164.6544,UP,1
2020-09-15,178.37,178.28,136.1454,174.05,165.5524,UP,1
2020-09-16,179.57,179.98,136.3277,175.6,166.4706,DOWN,0
2020-09-17,176.74,177.09,136.4968,177.056,167.2854,DOWN,0
2020-09-18,174.27,176.25,136.6635,177.35,168.1074,UP,1
2020-09-21,177.75,170.7,136.842,177.34,168.9496,UP,1
2020-09-22,179.69,177.83,137.0159,177.604,169.8142,DOWN,0
2020-09-23,175.74,179.74,137.1568,176.838,170.5494,DOWN,0
2020-09-24,175.46,175.26,137.303,176.582,171.1958,UP,1
2020-09-25,178.11,175.46,137.4712,177.35,171.8718,UP,1
2020-09-28,185.0,180.91,137.6652,178.8,172.7206,DOWN,0
2020-09-29,180.75,184.09,137.8112,179.012,173.4744,UP,1
2020-09-30,183.89,183.9,137.9886,180.642,174.277,DOWN,0
2020-10-01,183.19,185.16,138.159,182.188,175.003,UP,1
2020-10-02,184.21,179.6,138.3468,183.408,175.5146,UP,1
2020-10-05,192.99,186.0,138.5788,185.006,176.2154,DOWN,0
2020-10-06,190.62,193.72,138.8124,186.98,176.7134,UP,1
2020-10-07,196.15,193.33,139.0561,189.432,177.3836,UP,1
2020-10-08,200.19,197.09,139.3297,192.832,178.136,UP,1
2020-10-09,201.4,201.84,139.6108,196.27,178.9038,DOWN,0
2020-10-12,200.91,202.73,139.8894,197.854,179.6596,UP,1
2020-10-13,201.37,200.91,140.1666,200.004,180.3948,UP,1
2020-10-14,203.43,202.09,140.4527,201.46,181.1136,DOWN,0
2020-10-15,202.0,200.25,140.725,201.822,181.6786,DOWN,0
2020-10-16,201.57,204.1,140.9906,201.856,182.2724,DOWN,0
2020-10-19,198.88,201.2,141.2554,201.45,182.786,UP,1
2020-10-20,199.93,201.9,141.5186,201.162,183.2452,DOWN,0
2020-10-21,196.83,201.35,141.7661,199.842,183.6552,DOWN,0
2020-10-22,193.8,203.76,141.9881,198.202,183.9596,UP,1
2020-10-23,198.11,196.91,142.2268,197.51,184.3526,DOWN,0
2020-10-26,194.06,195.5,142.4487,196.546,184.6152,UP,1
2020-10-27,195.82,194.34,142.6639,195.724,184.8928,DOWN,0
2020-10-28,188.44,190.22,142.84,194.046,185.0216,DOWN,0
2020-10-29,186.38,188.13,143.0022,192.562,185.0618,DOWN,0
2020-10-30,184.96,186.4,143.1562,189.932,185.1026,UP,1
2020-11-02,192.73,185.79,143.3567,189.666,185.3416,UP,1
2020-11-03,197.77,195.3,143.5886,190.056,185.6694,DOWN,0
2020-11-04,194.4,197.34,143.8271,191.248,185.9468,UP,1
2020-11-05,198.76,197.11,144.0673,193.724,186.3232,UP,1
2020-11-06,201.64,199.22,144.3284,197.06,186.7994,DOWN,0
2020-11-09,180.69,205.0,144.4907,194.652,186.8356,UP,1
2020-11-10,183.05,181.51,144.6226,191.708,186.9422,UP,1
2020-11-11,185.13,184.48,144.7778,189.854,187.0794,DOWN,0
2020-11-12,183.94,185.4,144.9335,186.89,187.169,UP,1
2020-11-13,188.73,186.0,145.1463,184.308,187.5124,DOWN,0
2020-11-16,188.6,189.86,145.3536,185.89,187.9244,UP,1
2020-11-17,191.07,189.29,145.5581,187.494,188.3794,UP,1
2020-11-18,194.17,191.86,145.7567,189.302,188.8264,DOWN,0
2020-11-19,192.56,192.08,145.9542,191.026,189.2884,UP,1
2020-11-20,192.91,192.88,146.1727,191.862,189.6906,UP,1
2020-11-23,198.68,194.29,146.4191,193.878,190.1082,UP,1
2020-11-24,200.22,201.03,146.6603,195.708,190.5452,DOWN,0
2020-11-25,200.12,199.54,146.8984,196.898,190.9562,UP,1
2020-11-27,200.96,199.99,147.143,198.578,191.4406,DOWN,0
2020-11-30,194.61,199.56,147.3553,198.918,191.8474,DOWN,0
2020-12-01,193.8,196.4,147.5839,197.942,192.1684,DOWN,0
2020-12-02,183.78,193.75,147.7667,194.654,192.2502,UP,1
2020-12-03,186.89,186.26,147.9557,192.008,192.4732,DOWN,0
2020-12-04,184.07,186.94,148.1401,188.63,192.6454,UP,1
2020-12-07,188.85,184.07,148.3805,187.478,192.8602,DOWN,0
2020-12-08,185.15,187.52,148.6205,185.748,192.8632,DOWN,0
2020-12-09,185.04,187.07,148.8592,186.0,192.949,DOWN,0
2020-12-10,182.41,183.96,149.114,185.104,192.9194,UP,1
2020-12-11,183.93,182.91,149.3943,185.076,192.9342,UP,1
2020-12-14,184.03,186.3,149.6451,184.112,192.9306,UP,1
2020-12-15,188.63,184.97,149.9489,184.808,192.8434,DOWN,0
2020-12-16,187.09,189.39,150.2247,185.218,192.7728,UP,1
2020-12-17,190.75,189.0,150.5541,186.886,192.6648,DOWN,0
2020-12-18,188.37,190.91,150.8904,187.774,192.4284,DOWN,0
2020-12-21,186.62,185.32,151.2616,188.292,192.1328,UP,1
2020-12-22,187.79,186.0,151.6137,188.124,191.8704,UP,1
2020-12-23,189.55,188.65,152.009,188.616,191.634,UP,1
2020-12-24,193.2,190.13,152.461,189.106,191.4294,DOWN,0
2020-12-28,185.19,193.87,152.8098,188.47,191.0932,DOWN,0
2020-12-29,183.2,185.2,153.2619,187.786,190.7258,UP,1
2020-12-30,184.39,184.15,153.697,187.106,190.436,DOWN,0
2020-12-31,180.49,183.93,154.1545,185.294,190.0472,DOWN,0
2021-01-04,176.9,182.48,154.6262,182.034,189.6486,UP,1
2021-01-05,178.73,176.76,155.1476,180.742,189.3472,DOWN,0
2021-01-06,178.62,179.0,155.7196,179.826,188.9574,UP,1
2021-01-07,182.47,178.13,156.2159,179.442,188.7256,DOWN,0
2021-01-08,179.54,182.64,156.7016,179.252,188.4,UP,1
2021-01-11,180.18,177.64,157.1865,179.908,188.2348,UP,1
2021-01-12,184.28,181.55,157.6866,181.018,188.1928,UP,1
2021-01-13,191.97,186.01,158.2079,183.688,188.333,UP,1
2021-01-14,192.87,191.32,158.7433,185.768,188.3358,UP,1
2021-01-15,194.54,192.23,159.313,188.768,188.2712,UP,1
2021-01-19,198.71,195.0,159.8984,192.474,188.3574,DOWN,0
2021-01-20,195.71,199.57,160.4637,194.76,188.2964,DOWN,0
2021-01-21,195.05,196.01,160.9765,195.376,188.1646,UP,1
