ticker,ULTA US Equity,ULTA US Equity,ULTA US Equity,ULTA US Equity,ULTA US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2009-06-19,9.37,9.05,9.596,8.8986,8.5182,UP,1
2009-06-22,9.63,9.37,9.568,8.9486,8.511,DOWN,0
2009-06-23,9.34,9.69,9.48,8.9766,8.4946,UP,1
2009-06-24,9.52,9.39,9.434,9.0176,8.4734,UP,1
2009-06-25,9.96,9.48,9.564,9.0654,8.456,UP,1
2009-06-26,10.52,9.98,9.794,9.122,8.4401,UP,1
2009-06-29,10.93,10.48,10.054,9.18,8.4251,UP,1
2009-06-30,11.12,10.88,10.41,9.2488,8.4107,UP,1
2009-07-01,11.37,11.39,10.78,9.312,8.3989,DOWN,0
2009-07-02,10.63,11.25,10.914,9.3536,8.3824,UP,1
2009-07-06,10.96,10.74,11.002,9.4056,8.3679,DOWN,0
2009-07-07,10.88,10.99,10.992,9.4562,8.3526,DOWN,0
2009-07-08,10.74,10.89,10.916,9.5072,8.3328,UP,1
2009-07-09,10.98,10.84,10.838,9.5614,8.3235,DOWN,0
2009-07-10,10.79,10.89,10.87,9.606,8.314,UP,1
2009-07-13,11.32,10.87,10.942,9.6574,8.3097,DOWN,0
2009-07-14,10.54,10.86,10.874,9.697,8.2995,UP,1
2009-07-15,10.74,10.65,10.874,9.7348,8.2878,DOWN,0
2009-07-16,10.44,10.65,10.766,9.7652,8.2746,UP,1
2009-07-17,10.95,10.55,10.798,9.8074,8.2629,UP,1
2009-07-20,11.0,10.97,10.734,9.8602,8.2521,UP,1
2009-07-21,11.18,11.02,10.862,9.907,8.2449,UP,1
2009-07-22,11.53,11.16,11.02,9.959,8.2418,DOWN,0
2009-07-23,11.48,11.47,11.228,10.0142,8.2402,DOWN,0
2009-07-24,11.38,11.43,11.314,10.0746,8.2426,DOWN,0
2009-07-27,11.13,11.4,11.34,10.127,8.2428,UP,1
2009-07-28,11.33,11.15,11.37,10.1832,8.2477,UP,1
2009-07-29,11.36,11.21,11.336,10.23,8.2451,UP,1
2009-07-30,11.52,11.46,11.344,10.2824,8.2454,DOWN,0
2009-07-31,11.33,11.42,11.334,10.3286,8.2444,UP,1
2009-08-03,11.61,11.39,11.43,10.3834,8.2509,DOWN,0
2009-08-04,11.32,11.5,11.428,10.4382,8.2553,DOWN,0
2009-08-05,11.11,11.31,11.378,10.4816,8.258,DOWN,0
2009-08-06,11.0,11.12,11.274,10.5286,8.26,UP,1
2009-08-07,11.54,11.18,11.316,10.5914,8.2665,UP,1
2009-08-10,11.92,11.44,11.378,10.6586,8.2792,DOWN,0
2009-08-11,11.51,11.83,11.416,10.708,8.2902,DOWN,0
2009-08-12,11.46,11.56,11.486,10.7442,8.3026,DOWN,0
2009-08-13,11.31,11.56,11.548,10.7764,8.3189,DOWN,0
2009-08-14,10.78,11.26,11.396,10.8,8.3271,DOWN,0
2009-08-17,10.28,10.58,11.068,10.7752,8.3291,DOWN,0
2009-08-18,10.25,10.3,10.816,10.749,8.3339,UP,1
2009-08-19,10.66,10.16,10.656,10.7554,8.3431,UP,1
2009-08-20,11.28,10.58,10.65,10.7774,8.3545,UP,1
2009-08-21,11.63,11.44,10.82,10.814,8.3625,UP,1
2009-08-24,11.8,11.56,11.124,10.8408,8.3773,UP,1
2009-08-25,11.93,11.88,11.46,10.884,8.3938,DOWN,0
2009-08-26,11.67,11.88,11.662,10.9218,8.4084,UP,1
2009-08-27,11.87,11.6,11.78,10.9642,8.4226,DOWN,0
2009-08-28,11.79,11.95,11.812,11.0138,8.439,DOWN,0
2009-08-31,11.52,11.66,11.756,11.0568,8.4567,UP,1
2009-09-01,11.85,11.51,11.74,11.1012,8.4757,UP,1
2009-09-02,12.15,11.78,11.836,11.1574,8.4985,UP,1
2009-09-03,12.49,12.23,11.96,11.2168,8.522,UP,1
2009-09-04,15.0,13.25,12.602,11.3176,8.5591,DOWN,0
2009-09-08,14.9,15.02,13.278,11.4052,8.596,DOWN,0
2009-09-09,14.41,14.79,13.79,11.4748,8.6322,DOWN,0
2009-09-10,14.09,14.35,14.178,11.5342,8.6655,DOWN,0
2009-09-11,14.03,14.23,14.486,11.5874,8.6919,UP,1
2009-09-14,14.63,14.14,14.412,11.6674,8.7299,DOWN,0
2009-09-15,14.56,14.56,14.344,11.7394,8.7674,UP,1
2009-09-16,14.99,14.56,14.46,11.8216,8.8064,UP,1
2009-09-17,15.22,14.89,14.686,11.9112,8.8537,UP,1
2009-09-18,15.95,15.38,15.07,12.0106,8.9021,DOWN,0
2009-09-21,15.62,15.67,15.268,12.1072,8.9452,UP,1
2009-09-22,15.74,15.68,15.504,12.1956,8.9859,DOWN,0
2009-09-23,15.69,15.93,15.644,12.2986,9.0221,UP,1
2009-09-24,15.81,15.83,15.762,12.4,9.0522,DOWN,0
2009-09-25,15.63,15.78,15.698,12.5038,9.082,UP,1
2009-09-28,16.25,15.8,15.824,12.6098,9.1208,UP,1
2009-09-29,16.53,16.61,15.982,12.7204,9.1618,DOWN,0
2009-09-30,16.51,16.62,16.146,12.827,9.1983,DOWN,0
2009-10-01,16.03,16.48,16.19,12.917,9.2334,DOWN,0
2009-10-02,15.75,15.78,16.214,13.0024,9.2637,UP,1
2009-10-05,16.33,15.9,16.23,13.1014,9.2978,UP,1
2009-10-06,16.99,16.47,16.322,13.2186,9.3334,DOWN,0
2009-10-07,16.63,17.0,16.346,13.3246,9.365,UP,1
2009-10-08,16.85,16.79,16.51,13.4344,9.4009,UP,1
2009-10-09,17.41,16.79,16.842,13.5522,9.4416,UP,1
2009-10-12,17.44,17.41,17.064,13.6744,9.4832,DOWN,0
2009-10-13,17.06,16.12,17.078,13.7834,9.5232,UP,1
2009-10-14,17.14,17.27,17.18,13.8998,9.5704,UP,1
2009-10-15,17.19,17.08,17.248,14.0214,9.6161,DOWN,0
2009-10-16,16.68,17.11,17.102,14.135,9.6581,UP,1
2009-10-19,16.95,16.79,17.004,14.2432,9.7013,DOWN,0
2009-10-20,16.43,16.99,16.878,14.3334,9.7397,DOWN,0
2009-10-21,16.12,16.38,16.674,14.4256,9.7754,UP,1
2009-10-22,16.87,16.18,16.61,14.5338,9.8158,DOWN,0
2009-10-23,16.02,16.95,16.478,14.628,9.861,DOWN,0
2009-10-26,15.91,15.95,16.27,14.7306,9.906,DOWN,0
2009-10-27,15.73,15.91,16.13,14.8396,9.9508,DOWN,0
2009-10-28,15.4,15.63,15.986,14.9426,9.9938,UP,1
2009-10-29,15.88,15.48,15.788,15.047,10.0409,DOWN,0
2009-10-30,15.14,15.81,15.612,15.1242,10.086,UP,1
2009-11-02,15.38,15.13,15.506,15.1992,10.1327,UP,1
2009-11-03,15.76,14.86,15.512,15.2784,10.1818,UP,1
2009-11-04,15.96,15.78,15.624,15.359,10.2291,UP,1
2009-11-05,17.01,16.07,15.85,15.4658,10.2814,UP,1
2009-11-06,17.02,16.77,16.226,15.5688,10.334,UP,1
2009-11-09,17.36,17.11,16.622,15.6802,10.3883,UP,1
2009-11-10,17.8,17.32,17.03,15.8058,10.4443,DOWN,0
2009-11-11,17.49,17.87,17.336,15.9186,10.4973,DOWN,0
2009-11-12,17.06,17.5,17.346,16.0168,10.5505,UP,1
2009-11-13,17.72,17.17,17.486,16.1214,10.6099,UP,1
2009-11-16,18.15,17.9,17.644,16.1844,10.6699,DOWN,0
2009-11-17,18.03,18.16,17.69,16.247,10.7296,DOWN,0
2009-11-18,17.49,18.09,17.69,16.3086,10.7874,DOWN,0
2009-11-19,16.86,17.42,17.65,16.364,10.8409,DOWN,0
2009-11-20,16.81,16.8,17.468,16.4196,10.8912,UP,1
2009-11-23,17.28,17.06,17.294,16.4726,10.9441,DOWN,0
2009-11-24,16.94,17.34,17.076,16.5202,10.9963,DOWN,0
2009-11-25,16.78,16.97,16.934,16.556,11.0493,DOWN,0
2009-11-27,16.3,16.21,16.822,16.5776,11.0998,UP,1
2009-11-30,16.43,16.46,16.746,16.5872,11.1504,UP,1
2009-12-01,17.48,16.51,16.786,16.6244,11.208,UP,1
2009-12-02,18.2,17.68,17.038,16.6736,11.2673,DOWN,0
2009-12-03,17.91,18.2,17.264,16.718,11.3274,DOWN,0
2009-12-04,17.9,17.33,17.584,16.7598,11.3894,UP,1
2009-12-07,18.24,17.895,17.946,16.812,11.4527,DOWN,0
2009-12-08,17.9,18.17,18.03,16.845,11.5127,DOWN,0
2009-12-09,17.48,17.9,17.886,16.864,11.5718,DOWN,0
2009-12-10,17.44,17.6,17.792,16.8826,11.6321,UP,1
2009-12-11,18.03,17.64,17.818,16.9226,11.6943,UP,1
2009-12-14,18.83,18.17,17.936,16.9842,11.7611,DOWN,0
2009-12-15,18.61,18.83,18.078,17.0298,11.8283,DOWN,0
2009-12-16,18.55,18.71,18.292,17.061,11.8965,DOWN,0
2009-12-17,18.17,18.38,18.438,17.0918,11.9642,DOWN,0
2009-12-18,17.86,18.34,18.404,17.112,12.0315,DOWN,0
2009-12-21,17.73,18.01,18.184,17.1184,12.0987,UP,1
2009-12-22,18.06,17.81,18.074,17.1308,12.1665,UP,1
2009-12-23,18.4,18.08,18.044,17.1576,12.2351,DOWN,0
2009-12-24,18.35,18.51,18.08,17.1818,12.2996,DOWN,0
2009-12-28,18.24,18.36,18.156,17.2028,12.3627,UP,1
2009-12-29,18.45,18.33,18.3,17.2382,12.4272,DOWN,0
2009-12-30,18.35,18.42,18.358,17.2662,12.4882,DOWN,0
2009-12-31,18.16,18.3,18.31,17.3008,12.5467,UP,1
2010-01-04,18.85,19.23,18.41,17.3554,12.6096,DOWN,0
2010-01-05,18.76,18.92,18.514,17.3932,12.672,UP,1
2010-01-06,19.22,18.75,18.668,17.4572,12.7357,UP,1
2010-01-07,20.86,19.6,19.17,17.5562,12.8087,UP,1
2010-01-08,21.61,21.0,19.86,17.6738,12.8844,DOWN,0
2010-01-11,21.28,21.62,20.346,17.7914,12.956,DOWN,0
2010-01-12,21.14,21.28,20.822,17.8966,13.0269,UP,1
2010-01-13,21.31,20.63,21.24,18.02,13.1004,DOWN,0
2010-01-14,20.44,21.09,21.156,18.1212,13.1695,DOWN,0
2010-01-15,20.35,20.54,20.904,18.213,13.2376,DOWN,0
2010-01-19,20.21,20.17,20.69,18.298,13.3055,DOWN,0
2010-01-20,20.1,20.09,20.482,18.3598,13.3709,DOWN,0
2010-01-21,20.0,20.16,20.22,18.4194,13.4363,UP,1
2010-01-22,20.05,19.96,20.142,18.4732,13.5036,DOWN,0
2010-01-25,19.74,20.15,20.02,18.512,13.5683,UP,1
2010-01-26,19.97,19.66,19.972,18.5616,13.6325,DOWN,0
2010-01-27,19.91,19.93,19.934,18.6186,13.6924,DOWN,0
2010-01-28,19.29,20.0,19.792,18.65,13.7515,UP,1
2010-01-29,19.4,19.31,19.662,18.675,13.8106,UP,1
2010-02-01,19.79,19.49,19.672,18.7102,13.8711,DOWN,0
2010-02-02,19.49,19.74,19.576,18.7502,13.9284,DOWN,0
2010-02-03,19.12,19.44,19.418,18.7954,13.9856,DOWN,0
2010-02-04,18.01,18.93,19.162,18.8194,14.0346,DOWN,0
2010-02-05,17.92,18.0,18.866,18.8322,14.0815,DOWN,0
2010-02-08,17.87,17.85,18.482,18.8508,14.129,UP,1
2010-02-09,17.94,18.12,18.172,18.874,14.177,DOWN,0
2010-02-10,17.29,17.84,17.806,18.8938,14.2225,UP,1
2010-02-11,17.75,17.16,17.754,18.9202,14.2699,UP,1
2010-02-12,17.86,17.53,17.742,18.9278,14.3164,UP,1
2010-02-16,18.39,18.15,17.846,18.9316,14.3646,UP,1
2010-02-17,18.45,18.53,17.948,18.9424,14.414,DOWN,0
2010-02-18,18.42,18.37,18.174,18.9528,14.4619,DOWN,0
2010-02-19,17.94,18.43,18.212,18.9468,14.507,UP,1
2010-02-22,17.98,17.95,18.236,18.9484,14.5527,DOWN,0
2010-02-23,17.72,17.95,18.102,18.9532,14.5995,UP,1
2010-02-24,18.36,17.75,18.084,18.9716,14.6471,DOWN,0
2010-02-25,18.1,18.08,18.02,18.973,14.6929,UP,1
2010-02-26,18.33,18.17,18.098,18.963,14.741,UP,1
2010-03-01,19.12,18.5,18.326,18.9732,14.7948,UP,1
2010-03-02,19.67,19.24,18.716,18.9956,14.8506,UP,1
2010-03-03,19.97,19.65,19.038,19.0316,14.9078,UP,1
2010-03-04,21.21,20.03,19.66,19.0986,14.9688,UP,1
2010-03-05,21.4,21.45,20.274,19.172,15.0313,DOWN,0
2010-03-08,20.98,21.41,20.646,19.2304,15.0911,UP,1
2010-03-09,21.17,21.02,20.946,19.2858,15.1526,UP,1
2010-03-10,21.47,21.24,21.246,19.3482,15.217,UP,1
2010-03-11,21.54,21.4,21.312,19.4142,15.28,UP,1
2010-03-12,23.33,21.94,21.698,19.5118,15.3534,DOWN,0
2010-03-15,22.11,22.52,21.924,19.587,15.422,UP,1
2010-03-16,22.86,22.35,22.262,19.681,15.4935,DOWN,0
2010-03-17,22.49,23.01,22.466,19.7538,15.5607,UP,1
2010-03-18,22.64,22.49,22.686,19.8314,15.6256,DOWN,0
2010-03-19,21.7,22.49,22.36,19.881,15.6857,UP,1
2010-03-22,22.07,21.51,22.352,19.9052,15.748,UP,1
2010-03-23,22.21,22.14,22.222,19.9172,15.8015,DOWN,0
2010-03-24,21.97,22.06,22.118,19.931,15.8535,UP,1
2010-03-25,22.72,22.08,22.134,19.9626,15.9154,DOWN,0
2010-03-26,22.5,22.98,22.294,19.9864,15.977,UP,1
2010-03-29,22.81,22.68,22.442,20.0338,16.042,UP,1
2010-03-30,23.21,22.98,22.642,20.091,16.1058,DOWN,0
2010-03-31,22.62,23.22,22.772,20.1392,16.17,DOWN,0
2010-04-01,22.15,22.81,22.658,20.1802,16.2319,UP,1
2010-04-05,22.63,22.26,22.684,20.2328,16.2963,UP,1
2010-04-06,23.19,22.65,22.76,20.2956,16.3657,DOWN,0
2010-04-07,22.2,23.1,22.558,20.3448,16.4298,DOWN,0
2010-04-08,22.15,22.19,22.464,20.3884,16.4924,UP,1
2010-04-09,23.2,22.18,22.674,20.4542,16.5617,UP,1
2010-04-12,23.22,23.14,22.792,20.5328,16.6302,DOWN,0
2010-04-13,22.84,23.14,22.722,20.6016,16.6946,UP,1
2010-04-14,23.26,23.03,22.934,20.671,16.7583,UP,1
2010-04-15,23.81,23.36,23.266,20.7574,16.8227,DOWN,0
2010-04-16,23.61,23.81,23.348,20.8472,16.8852,DOWN,0
2010-04-19,22.17,23.47,23.138,20.9304,16.9392,UP,1
2010-04-20,22.82,22.28,23.134,21.0284,17.0001,UP,1
2010-04-21,23.18,22.78,23.118,21.1346,17.0612,UP,1
2010-04-22,24.588,22.99,23.2736,21.2676,17.1298,UP,1
2010-04-23,25.36,24.73,23.6236,21.429,17.2029,DOWN,0
2010-04-26,24.97,25.46,24.1836,21.5734,17.2728,DOWN,0
2010-04-27,22.75,22.87,24.1696,21.6712,17.3326,UP,1
2010-04-28,22.98,23.31,24.1296,21.763,17.3909,UP,1
2010-04-29,24.08,23.26,24.028,21.8756,17.4586,DOWN,0
2010-04-30,23.12,24.15,23.58,21.9696,17.5205,UP,1
2010-05-03,23.93,23.47,23.372,22.0894,17.588,DOWN,0
2010-05-04,23.01,23.74,23.424,22.19,17.6483,DOWN,0
2010-05-05,22.5,22.64,23.328,22.2856,17.7058,DOWN,0
2010-05-06,21.99,22.48,22.91,22.3582,17.7598,DOWN,0
2010-05-07,21.24,21.95,22.534,22.421,17.8084,UP,1
2010-05-10,22.82,22.66,22.312,22.5108,17.8651,UP,1
2010-05-11,23.4,22.68,22.39,22.5964,17.9252,UP,1
2010-05-12,24.7,23.58,22.83,22.697,17.993,DOWN,0
2010-05-13,24.18,24.94,23.268,22.7812,18.0573,DOWN,0
2010-05-14,23.74,23.88,23.768,22.8318,18.1192,UP,1
2010-05-17,23.76,23.96,23.956,22.879,18.1804,DOWN,0
2010-05-18,23.5,23.93,23.976,22.9294,18.2412,UP,1
2010-05-19,23.51,23.31,23.738,22.9762,18.3007,DOWN,0
2010-05-20,22.16,22.85,23.334,22.99,18.3549,UP,1
2010-05-21,23.32,21.7,23.25,23.0256,18.416,UP,1
2010-05-24,23.55,23.33,23.208,23.03,18.4787,DOWN,0
2010-05-25,22.86,22.71,23.08,23.045,18.5353,UP,1
2010-05-26,23.62,23.18,23.102,23.0602,18.5938,UP,1
2010-05-27,24.59,24.32,23.588,23.1022,18.6592,UP,1
2010-05-28,25.58,25.25,24.04,23.161,18.7298,DOWN,0
2010-06-01,24.75,25.41,24.28,23.222,18.797,DOWN,0
2010-06-02,23.59,24.82,24.426,23.2524,18.8611,UP,1
2010-06-03,23.9,23.55,24.482,23.2862,18.9292,DOWN,0
2010-06-04,23.16,23.7,24.196,23.31,18.9937,DOWN,0
2010-06-07,22.23,23.4,23.526,23.3002,19.0516,DOWN,0
2010-06-08,21.42,22.28,22.86,23.2786,19.1023,UP,1
2010-06-09,21.9,21.6,22.522,23.2604,19.1536,UP,1
2010-06-10,22.4,22.19,22.222,23.2442,19.2066,UP,1
2010-06-11,24.68,22.67,22.526,23.2854,19.2704,DOWN,0
2010-06-14,24.53,24.75,22.986,23.333,19.3347,UP,1
2010-06-15,25.12,25.18,23.726,23.3828,19.4009,UP,1
2010-06-16,25.85,25.04,24.516,23.436,19.4712,DOWN,0
2010-06-17,25.8,26.13,25.196,23.508,19.5426,UP,1
2010-06-18,26.18,25.97,25.496,23.5886,19.6143,DOWN,0
2010-06-21,25.55,26.49,25.7,23.6356,19.6813,DOWN,0
2010-06-22,25.05,25.53,25.686,23.6722,19.7441,DOWN,0
2010-06-23,24.965,25.0,25.509,23.7147,19.7939,DOWN,0
2010-06-24,24.42,24.75,25.233,23.7379,19.8415,UP,1
2010-06-25,24.92,24.47,24.981,23.7601,19.8941,UP,1
2010-06-28,25.82,24.93,25.035,23.8043,19.9527,DOWN,0
2010-06-29,24.04,25.26,24.833,23.8417,20.0028,DOWN,0
2010-06-30,23.655,23.97,24.571,23.8584,20.0479,DOWN,0
2010-07-01,23.0,23.75,24.287,23.8548,20.0901,UP,1
2010-07-02,23.08,23.12,23.919,23.8246,20.1305,DOWN,0
2010-07-06,22.21,23.3,23.197,23.7616,20.1655,UP,1
2010-07-07,23.35,22.22,23.059,23.7292,20.2025,DOWN,0
2010-07-08,22.97,23.61,22.922,23.7336,20.2392,UP,1
2010-07-09,23.51,22.95,23.024,23.7442,20.2781,DOWN,0
2010-07-12,23.09,23.44,23.026,23.7244,20.3151,UP,1
2010-07-13,23.89,23.49,23.362,23.7398,20.3555,DOWN,0
2010-07-14,23.6,23.74,23.412,23.7332,20.3953,DOWN,0
2010-07-15,23.3,23.56,23.478,23.739,20.4306,DOWN,0
2010-07-16,22.77,23.03,23.33,23.7444,20.4618,UP,1
2010-07-19,22.9,22.9,23.292,23.7626,20.4937,UP,1
2010-07-20,23.15,22.66,23.144,23.8008,20.5293,DOWN,0
2010-07-21,22.86,23.31,22.996,23.8016,20.5649,UP,1
2010-07-22,24.12,23.27,23.16,23.816,20.6038,UP,1
2010-07-23,24.74,24.08,23.554,23.8168,20.6426,UP,1
2010-07-26,25.43,24.83,24.06,23.8418,20.6866,DOWN,0
2010-07-27,24.67,25.55,24.364,23.8604,20.7257,DOWN,0
2010-07-28,24.61,24.56,24.714,23.8774,20.7617,UP,1
2010-07-29,25.44,24.93,24.978,23.9162,20.8017,DOWN,0
2010-07-30,25.26,25.03,25.082,23.9512,20.8427,UP,1
2010-08-02,25.43,25.65,25.082,24.0166,20.8841,DOWN,0
2010-08-03,25.33,25.38,25.214,24.0568,20.9248,DOWN,0
2010-08-04,24.9,25.45,25.272,24.0838,20.9659,DOWN,0
2010-08-05,24.89,24.74,25.162,24.1244,21.0056,DOWN,0
2010-08-06,24.79,24.44,25.068,24.1478,21.0474,DOWN,0
2010-08-09,24.71,24.9,24.924,24.1502,21.0904,DOWN,0
2010-08-10,24.09,24.45,24.676,24.1204,21.1265,DOWN,0
2010-08-11,22.95,23.5,24.286,24.0844,21.1611,UP,1
2010-08-12,22.97,22.52,23.902,24.072,21.1964,DOWN,0
2010-08-13,22.18,22.81,23.38,24.0376,21.2287,UP,1
2010-08-16,22.58,22.14,22.954,24.026,21.2646,UP,1
2010-08-17,23.24,22.88,22.784,24.0462,21.3014,UP,1
2010-08-18,24.04,23.09,23.002,24.0986,21.3459,DOWN,0
2010-08-19,23.44,24.05,23.096,24.1294,21.3862,DOWN,0
2010-08-20,23.36,23.4,23.332,24.1486,21.4242,DOWN,0
2010-08-23,23.19,23.44,23.454,24.1188,21.4603,DOWN,0
2010-08-24,22.963,22.92,23.3985,24.0874,21.4901,UP,1
2010-08-25,23.58,22.69,23.3065,24.0566,21.5229,DOWN,0
2010-08-26,23.27,23.74,23.2725,24.005,21.5525,UP,1
2010-08-27,23.71,23.64,23.3425,23.9632,21.582,DOWN,0
2010-08-30,23.535,23.52,23.4115,23.9103,21.6122,DOWN,0
2010-08-31,22.7,23.56,23.359,23.8533,21.6404,DOWN,0
2010-09-01,22.26,22.93,23.095,23.7975,21.6631,DOWN,0
2010-09-02,22.23,22.29,22.887,23.7428,21.6835,UP,1
2010-09-03,26.3,25.23,23.405,23.7804,21.7249,UP,1
2010-09-07,26.4,26.41,23.978,23.81,21.7694,UP,1
2010-09-08,26.71,26.75,24.78,23.8278,21.8187,DOWN,0
2010-09-09,26.35,26.92,25.598,23.874,21.8664,DOWN,0
2010-09-10,26.21,26.36,26.394,23.9251,21.911,UP,1
2010-09-13,27.65,26.5,26.664,24.0181,21.9646,UP,1
2010-09-14,28.59,27.52,27.102,24.1283,22.0236,DOWN,0
2010-09-15,28.01,28.4,27.362,24.2443,22.0822,UP,1
2010-09-16,28.03,27.89,27.698,24.3379,22.1402,UP,1
2010-09-17,28.15,28.33,28.086,24.4415,22.1935,UP,1
2010-09-20,28.23,28.31,28.202,24.536,22.2437,UP,1
2010-09-21,29.11,28.35,28.306,24.6563,22.2997,DOWN,0
2010-09-22,27.94,29.05,28.292,24.7373,22.3499,DOWN,0
2010-09-23,27.66,27.62,28.218,24.8186,22.397,UP,1
2010-09-24,28.93,28.1,28.374,24.9312,22.4521,DOWN,0
2010-09-27,28.64,29.02,28.456,25.0486,22.5079,UP,1
2010-09-28,29.35,28.81,28.504,25.1776,22.5675,UP,1
2010-09-29,29.82,29.39,28.88,25.3109,22.6264,DOWN,0
2010-09-30,29.2,29.99,29.188,25.4378,22.6783,UP,1
2010-10-01,29.35,29.44,29.272,25.5424,22.732,DOWN,0
2010-10-04,28.41,29.53,29.226,25.6158,22.7813,UP,1
2010-10-05,28.69,28.79,29.094,25.681,22.8339,DOWN,0
2010-10-06,28.3,28.67,28.79,25.7536,22.8861,UP,1
2010-10-07,28.53,28.6,28.656,25.832,22.9401,UP,1
2010-10-08,28.96,28.59,28.578,25.9024,22.9946,UP,1
2010-10-11,29.03,28.82,28.702,25.9778,23.0477,UP,1
2010-10-12,30.9,28.86,29.144,26.0872,23.1105,DOWN,0
2010-10-13,30.88,31.0,29.66,26.1982,23.1737,DOWN,0
2010-10-14,30.42,30.33,30.038,26.3086,23.2335,UP,1
2010-10-15,31.01,30.78,30.448,26.431,23.2968,UP,1
2010-10-18,31.66,31.18,30.974,26.5684,23.3643,DOWN,0
2010-10-19,30.8,31.15,30.954,26.6902,23.4241,DOWN,0
2010-10-20,30.72,30.89,30.922,26.8228,23.4839,UP,1
2010-10-21,30.89,30.85,31.016,26.9816,23.5422,UP,1
2010-10-22,31.07,30.92,31.028,27.1436,23.5933,UP,1
2010-10-25,32.1,31.23,31.116,27.342,23.6457,UP,1
2010-10-26,32.33,31.83,31.422,27.537,23.701,DOWN,0
2010-10-27,31.59,32.25,31.596,27.704,23.7532,DOWN,0
2010-10-28,31.14,31.7,31.646,27.846,23.8024,DOWN,0
2010-10-29,30.69,31.0,31.57,27.991,23.8536,DOWN,0
2010-11-01,30.41,31.36,31.232,28.132,23.9039,UP,1
2010-11-02,30.81,30.85,30.928,28.2844,23.9569,UP,1
2010-11-03,31.67,30.85,30.944,28.4585,24.0148,UP,1
2010-11-04,31.86,31.84,31.088,28.6241,24.0741,UP,1
2010-11-05,32.3,32.02,31.41,28.8047,24.1353,UP,1
2010-11-08,33.03,32.33,31.934,28.9911,24.2018,DOWN,0
2010-11-09,32.61,33.29,32.294,29.1726,24.265,UP,1
2010-11-10,33.0,32.65,32.56,29.3786,24.3304,DOWN,0
2010-11-11,32.75,32.62,32.738,29.5884,24.3977,DOWN,0
2010-11-12,31.98,32.43,32.674,29.7834,24.4606,DOWN,0
2010-11-15,31.8,32.01,32.428,29.8934,24.5207,DOWN,0
2010-11-16,31.57,31.49,32.22,29.9968,24.5811,DOWN,0
2010-11-17,31.5,31.39,31.92,30.0926,24.643,UP,1
2010-11-18,31.97,31.76,31.764,30.205,24.7128,DOWN,0
2010-11-19,31.95,32.04,31.758,30.3198,24.7829,UP,1
2010-11-22,32.68,31.95,31.934,30.4204,24.857,UP,1
2010-11-23,33.48,32.27,32.316,30.5182,24.9347,UP,1
2010-11-24,34.47,33.76,32.91,30.6474,25.0206,UP,1
2010-11-26,34.99,34.44,33.514,30.7866,25.1068,UP,1
2010-11-29,35.15,34.37,34.154,30.9266,25.1932,DOWN,0
2010-11-30,34.95,34.64,34.608,31.061,25.276,UP,1
2010-12-01,36.47,35.77,35.206,31.2082,25.3661,DOWN,0
2010-12-02,35.72,36.42,35.456,31.3638,25.4526,DOWN,0
2010-12-03,35.22,34.37,35.502,31.515,25.539,DOWN,0
2010-12-06,34.08,35.16,35.288,31.618,25.6195,DOWN,0
2010-12-07,33.86,34.61,35.07,31.7224,25.7002,UP,1
2010-12-08,34.41,33.86,34.658,31.8236,25.7805,UP,1
2010-12-09,34.76,35.31,34.466,31.9224,25.8638,DOWN,0
2010-12-10,34.71,34.93,34.364,32.0326,25.9457,DOWN,0
2010-12-13,34.01,34.96,34.35,32.1258,26.0201,DOWN,0
2010-12-14,33.16,33.78,34.21,32.2208,26.0876,DOWN,0
2010-12-15,32.79,33.0,33.886,32.3028,26.1517,UP,1
2010-12-16,34.09,32.61,33.752,32.4186,26.2161,DOWN,0
2010-12-17,33.15,34.17,33.44,32.511,26.2748,DOWN,0
2010-12-20,33.03,33.29,33.244,32.5924,26.3351,UP,1
2010-12-21,33.41,33.47,33.294,32.68,26.3963,UP,1
2010-12-22,34.49,33.37,33.634,32.7518,26.4614,UP,1
2010-12-23,34.74,34.56,33.764,32.829,26.5274,DOWN,0
2010-12-27,34.15,34.74,33.964,32.9036,26.5815,DOWN,0
2010-12-28,33.96,34.19,34.15,32.9626,26.6407,UP,1
2010-12-29,34.27,33.99,34.322,33.0148,26.6978,UP,1
2010-12-30,34.34,34.36,34.292,33.0856,26.757,DOWN,0
2010-12-31,34.0,34.24,34.144,33.1512,26.8138,UP,1
2011-01-03,34.32,34.13,34.178,33.2198,26.8769,DOWN,0
2011-01-04,34.28,34.48,34.242,33.284,26.938,UP,1
2011-01-05,34.52,34.11,34.292,33.3324,26.9995,UP,1
2011-01-06,37.18,35.12,34.86,33.4294,27.0756,UP,1
2011-01-07,37.55,37.5,35.57,33.5486,27.1497,UP,1
2011-01-10,37.85,37.44,36.276,33.6828,27.2265,DOWN,0
2011-01-11,37.17,37.72,36.854,33.8124,27.2983,DOWN,0
2011-01-12,37.09,37.5,37.368,33.946,27.3677,UP,1
2011-01-13,37.12,37.22,37.356,34.0722,27.4402,DOWN,0
2011-01-14,37.06,37.17,37.258,34.18,27.5147,DOWN,0
2011-01-18,36.45,36.9,36.978,34.2718,27.5838,DOWN,0
2011-01-19,35.72,36.52,36.688,34.3402,27.6465,UP,1
