ticker,AVY US Equity,AVY US Equity,AVY US Equity,AVY US Equity,AVY US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2017-10-03,99.26,99.44,84.6338,99.27,94.8252,UP,1
2017-10-04,99.71,99.32,84.7726,99.332,94.994,UP,1
2017-10-05,99.89,99.9,84.9157,99.324,95.145,UP,1
2017-10-06,100.34,99.81,85.0598,99.724,95.3154,UP,1
2017-10-09,100.71,100.54,85.2055,99.982,95.489,UP,1
2017-10-10,100.79,101.1,85.3526,100.288,95.6462,UP,1
2017-10-11,101.21,101.01,85.5015,100.588,95.8016,DOWN,0
2017-10-12,100.8,100.75,85.647,100.77,95.936,UP,1
2017-10-13,101.94,101.29,85.8028,101.09,96.1094,UP,1
2017-10-16,102.18,102.0,85.9606,101.384,96.292,DOWN,0
2017-10-17,101.58,102.44,86.1174,101.542,96.4528,DOWN,0
2017-10-18,100.51,101.59,86.2692,101.402,96.595,DOWN,0
2017-10-19,98.79,100.32,86.4025,101.0,96.713,UP,1
2017-10-20,99.71,99.15,86.5439,100.554,96.8686,DOWN,0
2017-10-23,99.01,100.07,86.6769,99.92,96.9884,DOWN,0
2017-10-24,98.91,99.26,86.8087,99.386,97.093,UP,1
2017-10-25,104.05,103.79,86.9653,100.094,97.3036,UP,1
2017-10-26,104.86,103.5,87.1261,101.308,97.5078,UP,1
2017-10-27,106.11,105.05,87.296,102.588,97.7668,DOWN,0
2017-10-30,105.32,106.15,87.4618,103.85,98.0124,UP,1
2017-10-31,106.17,105.17,87.6304,105.302,98.2796,UP,1
2017-11-01,107.03,106.71,87.7997,105.898,98.5564,UP,1
2017-11-02,108.44,107.19,87.9795,106.614,98.8644,DOWN,0
2017-11-03,108.09,108.4,88.1579,107.01,99.167,DOWN,0
2017-11-06,107.07,107.87,88.3288,107.36,99.435,DOWN,0
2017-11-07,107.04,106.98,88.4948,107.534,99.7098,UP,1
2017-11-08,107.75,107.18,88.6611,107.678,99.9958,DOWN,0
2017-11-09,105.76,107.16,88.8232,107.142,100.2304,DOWN,0
2017-11-10,105.19,105.6,88.9803,106.562,100.449,UP,1
2017-11-13,107.94,104.89,89.1555,106.736,100.7076,UP,1
2017-11-14,108.17,107.52,89.3312,106.962,100.975,DOWN,0
2017-11-15,107.7,108.17,89.4715,106.952,101.2672,UP,1
2017-11-16,108.25,107.89,89.6127,107.45,101.5788,UP,1
2017-11-17,108.29,107.87,89.7589,108.07,101.8808,UP,1
2017-11-20,110.7,110.0,89.9148,108.622,102.2112,DOWN,0
2017-11-21,110.42,111.2,90.0712,109.072,102.515,UP,1
2017-11-22,111.1,110.56,90.2297,109.752,102.8368,UP,1
2017-11-24,111.7,111.13,90.3937,110.442,103.1556,UP,1
2017-11-27,111.92,111.67,90.5569,111.168,103.4574,UP,1
2017-11-28,112.0,112.07,90.7197,111.428,103.7192,DOWN,0
2017-11-29,111.88,111.93,90.8826,111.72,103.9868,UP,1
2017-11-30,114.12,112.31,91.0555,112.324,104.2916,DOWN,0
2017-12-01,112.63,114.0,91.2179,112.51,104.5678,DOWN,0
2017-12-04,112.02,113.42,91.3809,112.53,104.833,UP,1
2017-12-05,113.21,112.16,91.5452,112.772,105.1194,DOWN,0
2017-12-06,111.51,112.95,91.7037,112.698,105.3774,UP,1
2017-12-07,112.35,111.56,91.8622,112.344,105.6364,UP,1
2017-12-08,113.73,112.36,92.0296,112.564,105.9124,UP,1
2017-12-11,114.98,113.85,92.201,113.156,106.2452,DOWN,0
2017-12-12,114.46,115.0,92.3698,113.406,106.546,DOWN,0
2017-12-13,114.37,114.34,92.5324,113.978,106.8482,DOWN,0
2017-12-14,114.28,114.31,92.6949,114.364,107.1396,UP,1
2017-12-15,115.91,115.67,92.8657,114.8,107.46,UP,1
2017-12-18,116.12,116.2,93.0406,115.028,107.7756,UP,1
2017-12-19,117.1,116.5,93.2241,115.556,108.1034,DOWN,0
2017-12-20,116.68,117.02,93.4076,116.018,108.4212,DOWN,0
2017-12-21,114.02,117.0,93.5783,115.966,108.6774,UP,1
2017-12-22,114.17,114.17,93.7466,115.618,108.9448,UP,1
2017-12-26,114.82,114.13,93.9192,115.358,109.2024,UP,1
2017-12-27,115.14,114.87,94.0955,114.966,109.4616,UP,1
2017-12-28,115.57,115.68,94.2705,114.744,109.7414,DOWN,0
2017-12-29,114.86,115.58,94.4459,114.912,110.0284,UP,1
2018-01-02,115.68,115.15,94.6224,115.214,110.3662,UP,1
2018-01-03,116.01,115.83,94.8035,115.452,110.6922,UP,1
2018-01-04,116.78,116.42,94.9934,115.78,111.0476,UP,1
2018-01-05,118.16,117.08,95.1897,116.298,111.4326,UP,1
2018-01-08,118.6,118.14,95.3843,117.046,111.7236,UP,1
2018-01-09,118.91,118.72,95.5808,117.692,112.0046,DOWN,0
2018-01-10,118.59,118.79,95.7757,118.208,112.2542,UP,1
2018-01-11,119.57,118.89,95.9716,118.766,112.5392,DOWN,0
2018-01-12,119.35,119.92,96.1666,119.004,112.8028,DOWN,0
2018-01-16,117.38,119.53,96.3511,118.76,113.0098,UP,1
2018-01-17,118.88,118.05,96.5425,118.754,113.2186,UP,1
2018-01-18,120.63,119.95,96.7408,119.162,113.4694,UP,1
2018-01-19,121.34,121.43,96.9442,119.516,113.7548,DOWN,0
2018-01-22,120.73,121.34,97.1475,119.792,114.0286,DOWN,0
2018-01-23,119.74,120.41,97.3469,120.264,114.2684,UP,1
2018-01-24,120.06,120.14,97.5495,120.5,114.5544,UP,1
2018-01-25,120.96,120.44,97.7552,120.566,114.8698,UP,1
2018-01-26,121.02,121.4,97.9619,120.502,115.1314,DOWN,0
2018-01-29,118.67,120.75,98.1571,120.09,115.3414,DOWN,0
2018-01-30,117.33,118.31,98.3463,119.608,115.534,UP,1
2018-01-31,122.68,121.28,98.5583,120.132,115.8226,DOWN,0
2018-02-01,120.36,119.6,98.7564,120.012,116.064,DOWN,0
2018-02-02,117.63,119.91,98.9371,119.334,116.2026,DOWN,0
2018-02-05,113.81,116.79,99.0952,118.362,116.2704,UP,1
2018-02-06,114.24,111.65,99.2579,117.744,116.3332,UP,1
2018-02-07,114.78,114.22,99.4196,116.164,116.3948,DOWN,0
2018-02-08,110.77,114.63,99.5614,114.246,116.3718,UP,1
2018-02-09,111.46,111.78,99.7027,113.012,116.361,UP,1
2018-02-12,115.65,112.69,99.8633,113.38,116.4364,UP,1
2018-02-13,116.88,115.24,100.0316,113.908,116.4916,UP,1
2018-02-14,118.12,116.31,100.2042,114.576,116.6014,UP,1
2018-02-15,119.53,118.67,100.3846,116.328,116.7516,DOWN,0
2018-02-16,118.8,119.31,100.5619,117.796,116.8634,DOWN,0
2018-02-20,117.08,118.11,100.7288,118.082,116.9748,DOWN,0
2018-02-21,116.92,117.08,100.8926,118.09,117.0662,UP,1
2018-02-22,118.24,117.6,101.065,118.114,117.1564,UP,1
2018-02-23,119.13,118.38,101.2456,118.034,117.2394,UP,1
2018-02-26,120.11,119.62,101.4284,118.296,117.3524,DOWN,0
2018-02-27,118.91,120.33,101.605,118.662,117.4432,DOWN,0
2018-02-28,118.15,119.11,101.779,118.908,117.5206,DOWN,0
2018-03-01,115.94,118.21,101.9379,118.448,117.5212,DOWN,0
2018-03-02,115.16,115.25,102.0921,117.654,117.502,DOWN,0
2018-03-05,114.79,114.37,102.2529,116.59,117.4558,DOWN,0
2018-03-06,114.52,114.73,102.413,115.712,117.4126,UP,1
2018-03-07,115.79,113.86,102.5781,115.24,117.448,DOWN,0
2018-03-08,115.5,115.91,102.7397,115.152,117.4746,UP,1
2018-03-09,117.33,116.0,102.9123,115.586,117.5248,DOWN,0
2018-03-12,116.52,117.28,103.0808,115.932,117.5524,DOWN,0
2018-03-13,115.91,116.77,103.2412,116.21,117.5592,DOWN,0
2018-03-14,114.83,116.34,103.3939,116.018,117.5586,DOWN,0
2018-03-15,114.15,115.06,103.5426,115.748,117.528,DOWN,0
2018-03-16,111.63,112.89,103.6794,114.608,117.4404,DOWN,0
2018-03-19,110.82,111.32,103.8048,113.468,117.3212,DOWN,0
2018-03-20,110.76,109.92,103.9348,112.438,117.1732,DOWN,0
2018-03-21,110.14,109.74,104.0649,111.5,117.004,DOWN,0
2018-03-22,105.92,108.92,104.1759,109.854,116.7442,DOWN,0
2018-03-23,103.06,105.87,104.2733,108.14,116.4336,UP,1
2018-03-26,105.76,104.06,104.3857,107.128,116.1574,DOWN,0
2018-03-27,104.45,106.33,104.4875,105.866,115.8594,DOWN,0
2018-03-28,104.05,104.58,104.5855,104.648,115.5928,UP,1
2018-03-29,106.25,104.62,104.6893,104.714,115.3402,DOWN,0
2018-04-02,103.87,106.11,104.7814,104.876,115.005,UP,1
2018-04-03,104.56,104.1,104.8765,104.636,114.6694,UP,1
2018-04-04,106.21,103.16,104.9793,104.988,114.379,DOWN,0
2018-04-05,106.07,106.7,105.0763,105.392,114.1056,DOWN,0
2018-04-06,103.2,105.42,105.1527,104.782,113.7684,UP,1
2018-04-09,103.9,103.97,105.2335,104.788,113.4272,UP,1
2018-04-10,106.35,105.38,105.3275,105.146,113.1338,DOWN,0
2018-04-11,105.29,105.44,105.4137,104.962,112.8662,UP,1
2018-04-12,105.49,105.6,105.5003,104.846,112.6294,DOWN,0
2018-04-13,104.8,105.97,105.584,105.166,112.2718,UP,1
2018-04-16,105.98,105.53,105.67,105.582,111.9842,UP,1
2018-04-17,107.68,106.97,105.7677,105.848,111.7852,UP,1
2018-04-18,108.2,108.0,105.8668,106.43,111.673,DOWN,0
2018-04-19,107.69,108.28,105.9609,106.87,111.542,DOWN,0
2018-04-20,107.12,108.03,106.0524,107.334,111.3888,DOWN,0
2018-04-23,107.01,107.25,106.1416,107.54,111.3136,DOWN,0
2018-04-24,105.4,107.22,106.2147,107.084,111.1924,UP,1
2018-04-25,106.67,104.2,106.2909,106.778,111.0128,DOWN,0
2018-04-26,106.21,108.82,106.3632,106.482,110.7994,DOWN,0
2018-04-27,104.85,106.26,106.4213,106.028,110.534,DOWN,0
2018-04-30,104.81,105.09,106.48,105.588,110.2396,UP,1
2018-05-01,105.47,104.6,106.5372,105.602,109.973,DOWN,0
2018-05-02,104.15,105.36,106.5881,105.098,109.7144,UP,1
2018-05-03,104.22,103.51,106.6422,104.7,109.4604,UP,1
2018-05-04,105.73,103.91,106.7005,104.876,109.2102,DOWN,0
2018-05-07,105.65,105.94,106.7584,105.044,108.9406,DOWN,0
2018-05-08,105.5,105.77,106.8165,105.05,108.6484,UP,1
2018-05-09,106.21,105.87,106.8777,105.462,108.3944,UP,1
2018-05-10,107.72,106.5,106.96,106.162,108.1858,DOWN,0
2018-05-11,107.67,107.93,107.0366,106.55,108.0204,UP,1
2018-05-14,108.19,107.92,107.1185,107.058,107.881,DOWN,0
2018-05-15,106.34,108.0,107.19,107.226,107.712,UP,1
2018-05-16,107.89,106.52,107.2648,107.562,107.5794,UP,1
2018-05-17,108.19,107.74,107.3386,107.656,107.4274,UP,1
2018-05-18,109.1,108.34,107.4137,107.942,107.2994,UP,1
2018-05-21,110.66,109.51,107.5006,108.436,107.166,DOWN,0
2018-05-22,110.21,110.63,107.5864,109.21,107.0398,DOWN,0
2018-05-23,108.35,109.59,107.6605,109.302,106.8886,UP,1
2018-05-24,108.98,108.46,107.7384,109.46,106.7716,DOWN,0
2018-05-25,108.48,108.58,107.8163,109.336,106.6582,DOWN,0
2018-05-29,106.18,107.54,107.8876,108.44,106.5492,UP,1
2018-05-30,106.89,106.72,107.9569,107.776,106.4706,DOWN,0
2018-05-31,105.03,107.0,108.0137,107.112,106.356,UP,1
2018-06-01,106.34,105.89,108.0778,106.584,106.28,UP,1
2018-06-04,106.38,106.55,108.1364,106.164,106.2892,UP,1
2018-06-05,107.16,106.13,108.2064,106.36,106.3712,DOWN,0
2018-06-06,106.51,107.03,108.2738,106.284,106.3862,DOWN,0
2018-06-07,106.3,106.67,108.3412,106.538,106.4232,UP,1
2018-06-08,108.03,106.2,108.4154,106.876,106.5028,DOWN,0
2018-06-11,107.71,108.27,108.4888,107.142,106.532,DOWN,0
2018-06-12,107.41,107.97,108.561,107.192,106.6028,DOWN,0
2018-06-13,106.56,107.5,108.6255,107.202,106.6428,DOWN,0
2018-06-14,106.27,107.05,108.6903,107.196,106.644,DOWN,0
2018-06-15,105.94,105.9,108.7528,106.778,106.6414,DOWN,0
2018-06-18,105.13,105.61,108.8083,106.262,106.68,DOWN,0
2018-06-19,102.07,104.37,108.8473,105.194,106.6434,DOWN,0
2018-06-20,101.55,102.2,108.88,104.192,106.5474,DOWN,0
2018-06-21,100.22,101.48,108.9071,102.982,106.446,UP,1
2018-06-22,100.25,100.67,108.9429,101.844,106.3412,UP,1
2018-06-25,101.92,100.02,108.9892,101.202,106.2836,DOWN,0
2018-06-26,101.6,101.85,109.0312,101.108,106.196,DOWN,0
2018-06-27,100.32,101.63,109.0619,100.862,106.0488,UP,1
2018-06-28,100.64,100.36,109.089,100.946,105.8976,UP,1
2018-06-29,102.1,100.92,109.1244,101.316,105.7858,DOWN,0
2018-07-02,100.55,101.52,109.1484,101.042,105.6544,DOWN,0
2018-07-03,100.21,101.02,109.1653,100.764,105.5184,UP,1
2018-07-05,100.5,100.67,109.1732,100.8,105.4204,UP,1
2018-07-06,101.07,100.64,109.1861,100.886,105.3084,UP,1
2018-07-09,102.32,101.5,109.2033,100.93,105.2306,UP,1
2018-07-10,102.71,102.17,109.2227,101.362,105.1878,DOWN,0
2018-07-11,101.73,102.04,109.2376,101.666,105.1262,UP,1
2018-07-12,102.24,102.32,109.2543,102.014,105.0616,UP,1
2018-07-13,103.66,102.48,109.2796,102.532,105.0518,DOWN,0
2018-07-16,103.0,103.65,109.2976,102.668,105.0274,UP,1
2018-07-17,104.48,102.55,109.3203,103.022,105.0024,UP,1
2018-07-18,104.54,104.46,109.3513,103.584,104.9802,DOWN,0
2018-07-19,103.98,104.4,109.3741,103.932,104.9498,DOWN,0
2018-07-20,103.95,103.28,109.3976,103.99,104.9046,DOWN,0
2018-07-23,102.96,103.9,109.4138,103.982,104.8094,UP,1
2018-07-24,114.37,109.41,109.4862,105.96,104.9434,DOWN,0
2018-07-25,112.32,115.45,109.5461,107.516,105.026,UP,1
2018-07-26,113.13,112.3,109.6082,109.346,105.1618,DOWN,0
2018-07-27,112.46,113.33,109.6666,111.048,105.2532,UP,1
2018-07-30,112.59,112.68,109.7235,112.974,105.3412,UP,1
2018-07-31,114.68,113.2,109.7929,113.036,105.4528,DOWN,0
2018-08-01,113.41,114.44,109.8502,113.254,105.5078,DOWN,0
2018-08-02,112.37,112.53,109.9012,113.102,105.551,UP,1
2018-08-03,113.15,112.7,109.959,113.24,105.647,UP,1
2018-08-06,113.59,112.76,110.0244,113.44,105.7392,DOWN,0
2018-08-07,112.29,113.48,110.0919,112.962,105.8154,DOWN,0
2018-08-08,111.37,112.65,110.1502,112.554,105.9192,UP,1
2018-08-09,111.44,111.76,110.2124,112.368,106.0102,DOWN,0
2018-08-10,110.16,111.02,110.2686,111.77,106.1128,DOWN,0
2018-08-13,108.5,110.48,110.2909,110.752,106.156,DOWN,0
2018-08-14,107.82,108.53,110.3057,109.858,106.1848,DOWN,0
2018-08-15,107.0,107.29,110.3101,108.984,106.1816,UP,1
2018-08-16,107.31,107.79,110.3201,108.158,106.1976,DOWN,0
2018-08-17,106.95,106.86,110.324,107.516,106.2106,UP,1
2018-08-20,107.97,107.07,110.3287,107.41,106.2094,DOWN,0
2018-08-21,107.23,107.88,110.3226,107.292,106.1998,DOWN,0
2018-08-22,106.39,107.39,110.3141,107.17,106.1794,DOWN,0
2018-08-23,105.37,106.13,110.3056,106.782,106.1556,UP,1
2018-08-24,105.79,105.54,110.2994,106.55,106.146,UP,1
2018-08-27,106.56,105.95,110.2934,106.268,106.1584,DOWN,0
2018-08-28,106.42,106.84,110.2967,106.106,106.1842,UP,1
2018-08-29,106.5,106.03,110.3033,106.128,106.2728,DOWN,0
2018-08-30,105.21,106.39,110.2896,106.096,106.346,DOWN,0
2018-08-31,105.18,104.96,110.2747,105.974,106.4452,DOWN,0
2018-09-04,103.98,104.56,110.2561,105.458,106.5198,UP,1
2018-09-05,105.28,104.21,110.2412,105.23,106.587,DOWN,0
2018-09-06,105.13,105.19,110.2254,104.956,106.6576,UP,1
2018-09-07,105.38,104.65,110.1988,104.99,106.7588,UP,1
2018-09-10,105.87,105.91,110.1761,105.128,106.8634,DOWN,0
2018-09-11,105.6,105.43,110.1486,105.452,106.9334,UP,1
2018-09-12,105.8,105.7,110.1191,105.556,107.0384,UP,1
2018-09-13,108.49,107.82,110.1019,106.228,107.204,UP,1
2018-09-14,109.06,108.48,110.0872,106.964,107.3752,UP,1
2018-09-17,109.35,109.11,110.0746,107.66,107.5408,UP,1
2018-09-18,111.82,109.31,110.0631,108.904,107.7308,DOWN,0
2018-09-19,111.62,111.85,110.058,110.068,107.909,UP,1
2018-09-20,112.58,112.13,110.0608,110.886,108.126,UP,1
2018-09-21,112.76,112.87,110.0586,111.626,108.3364,DOWN,0
2018-09-24,111.34,112.76,110.0577,112.024,108.49,DOWN,0
2018-09-25,110.07,111.23,110.0463,111.674,108.6314,DOWN,0
2018-09-26,108.85,110.11,110.0219,111.12,108.7188,DOWN,0
2018-09-27,107.82,108.93,109.9861,110.168,108.7844,UP,1
2018-09-28,108.35,107.56,109.9556,109.286,108.8718,UP,1
2018-10-01,109.13,108.9,109.9294,108.844,108.9754,UP,1
2018-10-02,109.14,109.28,109.9037,108.658,109.099,DOWN,0
2018-10-03,107.56,109.33,109.8619,108.4,108.9628,DOWN,0
2018-10-04,107.04,107.23,109.8165,108.244,108.8572,DOWN,0
2018-10-05,106.66,107.22,109.7643,107.906,108.7278,UP,1
2018-10-08,106.91,106.61,109.7155,107.462,108.6168,DOWN,0
2018-10-09,104.72,106.63,109.669,106.578,108.4594,DOWN,0
2018-10-10,100.48,104.65,109.6005,105.162,108.1754,DOWN,0
2018-10-11,97.19,100.56,109.5124,103.192,107.851,UP,1
2018-10-12,98.02,98.5,109.4268,101.464,107.564,UP,1
2018-10-15,98.39,98.07,109.3409,99.76,107.2688,UP,1
2018-10-16,100.33,98.8,109.2682,98.882,107.0036,DOWN,0
2018-10-17,99.55,100.2,109.1876,98.696,106.7488,DOWN,0
2018-10-18,97.86,98.86,109.0968,98.83,106.4786,DOWN,0
2018-10-19,97.58,98.07,109.0008,98.742,106.2014,DOWN,0
2018-10-22,96.97,97.87,108.8949,98.458,105.9376,DOWN,0
2018-10-23,92.4,96.69,108.7639,96.872,105.6156,DOWN,0
2018-10-24,88.93,93.13,108.614,94.748,105.2378,UP,1
2018-10-25,89.0,89.55,108.4661,92.976,104.8778,DOWN,0
2018-10-26,88.12,87.56,108.3088,91.084,104.494,UP,1
2018-10-29,89.39,88.94,108.159,89.568,104.1428,UP,1
2018-10-30,90.59,89.69,108.0251,89.206,103.7952,UP,1
2018-10-31,90.72,91.33,107.8843,89.564,103.465,UP,1
2018-11-01,93.08,91.32,107.7465,90.38,103.1988,DOWN,0
2018-11-02,92.42,92.99,107.6019,91.24,102.9398,DOWN,0
2018-11-05,91.94,92.56,107.4579,91.75,102.6628,UP,1
2018-11-06,91.97,91.89,107.3191,92.026,102.371,UP,1
2018-11-07,93.33,93.14,107.1855,92.548,102.1092,UP,1
2018-11-08,93.62,93.01,107.0487,92.656,101.8516,DOWN,0
2018-11-09,92.0,93.19,106.9036,92.572,101.5874,DOWN,0
2018-11-12,91.45,92.06,106.7675,92.474,101.3128,UP,1
2018-11-13,91.94,91.72,106.6406,92.468,101.072,DOWN,0
2018-11-14,91.62,92.54,106.4853,92.126,100.7988,UP,1
2018-11-15,92.02,90.77,106.3436,91.806,100.5366,UP,1
2018-11-16,93.91,91.8,106.225,92.188,100.3072,DOWN,0
2018-11-19,92.44,93.53,106.1181,92.386,100.0386,DOWN,0
2018-11-20,92.3,91.47,106.0084,92.458,99.7726,UP,1
2018-11-21,92.42,92.64,105.8966,92.618,99.505,UP,1
2018-11-23,92.59,91.61,105.8057,92.732,99.187,UP,1
2018-11-26,93.49,93.21,105.7159,92.648,98.8756,DOWN,0
2018-11-27,92.94,92.98,105.6023,92.748,98.5474,UP,1
2018-11-28,96.04,93.21,105.4981,93.496,98.2318,DOWN,0
2018-11-29,95.33,95.7,105.3842,94.078,97.906,UP,1
2018-11-30,96.4,95.45,105.2685,94.84,97.5824,DOWN,0
2018-12-03,96.19,97.97,105.1555,95.38,97.251,DOWN,0
2018-12-04,93.67,95.53,105.0384,95.526,96.8976,UP,1
2018-12-06,93.85,92.38,104.9231,95.088,96.5732,DOWN,0
2018-12-07,91.97,93.85,104.7917,94.416,96.2356,DOWN,0
2018-12-10,91.17,91.79,104.6519,93.37,95.9026,DOWN,0
2018-12-11,91.1,92.41,104.5069,92.352,95.5576,UP,1
2018-12-12,91.54,92.3,104.37,91.926,95.2058,DOWN,0
2018-12-13,90.77,91.48,104.2331,91.31,94.8384,UP,1
2018-12-14,91.2,90.36,104.1094,91.156,94.5112,DOWN,0
2018-12-17,89.17,90.7,103.9795,90.756,94.1538,UP,1
2018-12-18,89.6,89.8,103.8535,90.456,93.8126,DOWN,0
2018-12-19,88.19,89.59,103.7219,89.786,93.4382,DOWN,0
2018-12-20,86.69,87.87,103.5764,88.97,93.0776,DOWN,0
2018-12-21,85.95,86.28,103.4286,87.92,92.787,DOWN,0
2018-12-24,83.79,85.59,103.2609,86.844,92.519,UP,1
2018-12-26,87.13,83.96,103.114,86.35,92.3012,UP,1
2018-12-27,89.32,85.74,102.981,86.576,92.1198,DOWN,0
2018-12-28,88.83,89.74,102.851,87.004,91.8898,UP,1
2018-12-31,89.83,89.1,102.7294,87.78,91.6954,UP,1
2019-01-02,89.99,88.64,102.6212,89.02,91.538,DOWN,0
2019-01-03,87.07,89.63,102.5025,89.008,91.3278,UP,1
2019-01-04,90.45,88.27,102.4009,89.234,91.1974,UP,1
2019-01-07,90.88,90.4,102.3046,89.644,91.167,UP,1
2019-01-08,91.81,91.4,102.2341,90.04,91.2246,DOWN,0
2019-01-09,91.73,91.48,102.1774,90.388,91.2792,UP,1
2019-01-10,93.62,91.51,102.1167,91.698,91.3892,UP,1
2019-01-11,94.61,93.11,102.0675,92.53,91.4936,DOWN,0
2019-01-14,93.97,93.95,102.0171,93.148,91.5612,DOWN,0
2019-01-15,93.74,94.0,101.9546,93.534,91.6216,DOWN,0
2019-01-16,93.33,93.54,101.9019,93.854,91.6266,UP,1
2019-01-17,94.82,93.06,101.8532,94.094,91.6746,UP,1
2019-01-18,96.57,95.15,101.805,94.486,91.7672,DOWN,0
2019-01-22,96.51,96.5,101.7572,94.994,91.858,DOWN,0
2019-01-23,95.48,97.21,101.7186,95.342,91.901,UP,1
2019-01-24,95.98,95.67,101.679,95.872,91.9482,UP,1
2019-01-25,97.2,96.8,101.6332,96.348,92.0522,UP,1
2019-01-28,97.84,96.78,101.596,96.602,92.18,UP,1
2019-01-29,98.75,98.1,101.5623,97.05,92.3162,UP,1
2019-01-30,102.2,100.55,101.5493,98.394,92.5278,UP,1
2019-01-31,104.45,102.23,101.5416,100.088,92.7764,UP,1
2019-02-01,104.47,104.19,101.5256,101.542,92.9876,DOWN,0
2019-02-04,103.67,103.93,101.5029,102.708,93.2122,UP,1
2019-02-05,104.77,103.95,101.4883,103.912,93.4616,DOWN,0
2019-02-06,104.1,104.33,101.4732,104.292,93.6952,DOWN,0
2019-02-07,103.03,103.3,101.4533,104.008,93.904,DOWN,0
2019-02-08,102.82,102.7,101.4404,103.678,94.0906,DOWN,0
2019-02-11,102.0,102.97,101.4171,103.344,94.2718,UP,1
2019-02-12,104.08,102.36,101.4064,103.206,94.4326,UP,1
2019-02-13,104.41,104.5,101.4042,103.268,94.6142,DOWN,0
2019-02-14,103.95,104.01,101.3999,103.452,94.7652,UP,1
2019-02-15,104.9,104.83,101.3971,103.868,94.9394,UP,1
2019-02-19,104.98,104.49,101.4012,104.464,95.1656,UP,1
2019-02-20,106.43,105.13,101.4123,104.934,95.4172,DOWN,0
2019-02-21,105.61,106.15,101.4117,105.174,95.69,UP,1
2019-02-22,106.94,106.1,101.4181,105.772,96.0054,UP,1
2019-02-25,107.94,107.49,101.4303,106.38,96.3422,DOWN,0
2019-02-26,106.85,108.04,101.4335,106.754,96.6484,UP,1
2019-02-27,107.78,106.57,101.4338,107.024,96.9886,UP,1
2019-02-28,108.04,107.58,101.4357,107.51,97.3254,UP,1
2019-03-01,109.71,108.88,101.4433,108.064,97.7362,DOWN,0
2019-03-04,109.39,109.98,101.4585,108.354,98.132,DOWN,0
2019-03-05,108.84,108.95,101.4633,108.752,98.545,DOWN,0
2019-03-06,107.98,108.99,101.4622,108.792,98.9708,DOWN,0
2019-03-07,107.79,107.22,101.4557,108.742,99.4076,UP,1
2019-03-08,108.4,107.21,101.4444,108.48,99.8998,UP,1
2019-03-11,109.15,108.69,101.4391,108.432,100.3402,UP,1
2019-03-12,110.56,109.54,101.4501,108.776,100.765,DOWN,0
2019-03-13,109.97,110.97,101.4551,109.174,101.1878,UP,1
2019-03-14,110.12,109.69,101.4633,109.64,101.5936,UP,1
2019-03-15,110.21,109.75,101.4834,110.002,101.998,UP,1
2019-03-18,111.6,110.21,101.507,110.492,102.4886,UP,1
2019-03-19,112.27,112.0,101.5432,110.834,102.925,DOWN,0
2019-03-20,109.98,111.58,101.5614,110.836,103.307,UP,1
2019-03-21,111.24,109.88,101.5857,111.06,103.6956,DOWN,0
2019-03-22,108.99,110.82,101.5948,110.816,104.0408,UP,1
2019-03-25,109.38,108.84,101.6092,110.372,104.356,UP,1
2019-03-26,110.86,109.99,101.632,110.09,104.681,UP,1
2019-03-27,111.1,110.93,101.6474,110.314,105.0236,UP,1
2019-03-28,113.02,111.47,101.6739,110.67,105.4092,DOWN,0
2019-03-29,113.0,113.49,101.7019,111.472,105.8026,UP,1
2019-04-01,113.69,113.73,101.7375,112.334,106.18,DOWN,0
2019-04-02,113.09,113.73,101.7716,112.78,106.5104,UP,1
2019-04-03,113.27,113.86,101.8083,113.214,106.8456,UP,1
2019-04-04,113.59,113.23,101.8506,113.328,107.2078,UP,1
2019-04-05,114.04,113.65,101.9104,113.536,107.569,DOWN,0
2019-04-08,113.91,113.24,101.9722,113.58,107.9032,DOWN,0
2019-04-09,112.62,113.34,102.0342,113.486,108.1988,UP,1
2019-04-10,113.76,112.74,102.1018,113.584,108.499,UP,1
2019-04-11,114.35,114.08,102.1639,113.736,108.742,UP,1
2019-04-12,116.31,114.89,102.2375,114.19,108.9792,DOWN,0
2019-04-15,116.03,116.35,102.316,114.614,109.2104,UP,1
2019-04-16,116.37,115.83,102.3947,115.364,109.4644,DOWN,0
2019-04-17,113.64,116.83,102.4524,115.34,109.6418,DOWN,0
2019-04-18,113.37,112.51,102.5165,115.144,109.8272,UP,1
2019-04-22,113.89,113.25,102.5849,114.66,110.0444,UP,1
2019-04-23,116.0,114.14,102.6624,114.654,110.308,DOWN,0
2019-04-24,110.8,112.78,102.711,113.54,110.484,DOWN,0
2019-04-25,108.46,109.92,102.7417,112.504,110.5716,UP,1
2019-04-26,109.18,108.88,102.7741,111.666,110.667,UP,1
2019-04-29,109.61,109.18,102.8135,110.81,110.7802,UP,1
2019-04-30,110.65,109.81,102.8555,109.74,110.8952,DOWN,0
2019-05-01,108.52,110.62,102.8798,109.284,110.966,UP,1
2019-05-02,109.61,108.62,102.9129,109.514,111.0296,UP,1
2019-05-03,111.42,110.18,102.9476,109.962,111.1458,DOWN,0
2019-05-06,109.42,110.0,102.9719,109.924,111.1954,DOWN,0
2019-05-07,106.83,108.3,102.9862,109.16,111.1732,DOWN,0
