ticker,LNC US Equity,LNC US Equity,LNC US Equity,LNC US Equity,LNC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2017-12-06,76.5,75.64,69.8795,76.594,75.0778,UP,1
2017-12-07,77.59,76.26,69.909,76.802,75.1472,UP,1
2017-12-08,78.54,78.08,69.9476,77.208,75.2514,DOWN,0
2017-12-11,77.17,78.52,69.9792,77.142,75.3252,UP,1
2017-12-12,77.57,77.46,70.0163,77.474,75.3914,DOWN,0
2017-12-13,75.85,77.37,70.0339,77.344,75.433,DOWN,0
2017-12-14,75.7,76.25,70.0593,76.966,75.463,UP,1
2017-12-15,76.19,76.27,70.0845,76.496,75.4888,UP,1
2017-12-18,76.44,77.0,70.1179,76.35,75.5176,UP,1
2017-12-19,76.81,76.75,70.1557,76.198,75.5598,UP,1
2017-12-20,77.41,77.74,70.1965,76.51,75.6014,UP,1
2017-12-21,77.94,77.77,70.2409,76.958,75.6546,DOWN,0
2017-12-22,77.75,78.43,70.2846,77.27,75.7126,DOWN,0
2017-12-26,77.49,77.84,70.3266,77.48,75.765,DOWN,0
2017-12-27,77.2,77.55,70.3678,77.558,75.8,UP,1
2017-12-28,77.35,77.27,70.4097,77.546,75.852,DOWN,0
2017-12-29,76.87,77.57,70.4474,77.332,75.8984,UP,1
2018-01-02,77.91,77.99,70.4972,77.364,75.9566,DOWN,0
2018-01-03,77.55,77.95,70.5497,77.376,75.9966,UP,1
2018-01-04,78.93,78.0,70.6269,77.722,76.0628,UP,1
2018-01-05,79.09,79.14,70.7056,78.07,76.1004,DOWN,0
2018-01-08,78.94,78.92,70.7812,78.484,76.15,UP,1
2018-01-09,81.68,79.3,70.8706,79.238,76.2438,UP,1
2018-01-10,82.79,81.76,70.9672,80.286,76.353,UP,1
2018-01-11,83.9,83.32,71.0658,81.28,76.503,UP,1
2018-01-12,84.37,84.26,71.1679,82.336,76.6748,DOWN,0
2018-01-16,82.51,84.75,71.2533,83.05,76.8138,UP,1
2018-01-17,82.98,82.92,71.341,83.31,76.939,UP,1
2018-01-18,83.06,83.26,71.4301,83.364,77.0874,UP,1
2018-01-19,83.17,83.01,71.5201,83.218,77.218,UP,1
2018-01-22,83.35,83.38,71.6142,83.014,77.377,DOWN,0
2018-01-23,82.9,82.76,71.7002,83.092,77.5284,UP,1
2018-01-24,83.34,83.51,71.7888,83.164,77.7086,UP,1
2018-01-25,83.4,83.86,71.8793,83.232,77.9068,UP,1
2018-01-26,84.81,83.82,71.9766,83.56,78.125,UP,1
2018-01-29,85.71,84.89,72.0853,84.032,78.3704,DOWN,0
2018-01-30,83.98,84.78,72.189,84.248,78.571,DOWN,0
2018-01-31,82.8,83.89,72.2826,84.14,78.7468,UP,1
2018-02-01,85.91,83.59,72.3956,84.642,78.9794,DOWN,0
2018-02-02,83.04,84.41,72.4916,84.288,79.1566,DOWN,0
2018-02-05,78.09,81.99,72.5568,82.764,79.2484,UP,1
2018-02-06,78.57,75.69,72.626,81.682,79.348,DOWN,0
2018-02-07,78.51,78.03,72.685,80.824,79.4554,DOWN,0
2018-02-08,73.86,78.53,72.7178,78.414,79.4674,UP,1
2018-02-09,75.38,75.05,72.7622,76.882,79.4784,UP,1
2018-02-12,75.47,76.35,72.8069,76.358,79.4568,DOWN,0
2018-02-13,74.34,74.63,72.849,75.512,79.4126,UP,1
2018-02-14,77.3,74.1,72.9044,75.27,79.4284,DOWN,0
2018-02-15,77.18,78.0,72.9595,75.934,79.422,UP,1
2018-02-16,77.58,76.68,73.0166,76.374,79.4554,UP,1
2018-02-20,78.03,77.19,73.0702,76.886,79.486,UP,1
2018-02-21,78.32,78.05,73.1239,77.682,79.5006,DOWN,0
2018-02-22,77.03,78.72,73.166,77.628,79.4704,UP,1
2018-02-23,78.02,77.28,73.213,77.796,79.4874,UP,1
2018-02-26,78.42,78.31,73.2616,77.964,79.5044,DOWN,0
2018-02-27,78.22,78.7,73.3134,78.002,79.5518,DOWN,0
2018-02-28,76.17,78.84,73.3608,77.572,79.5612,DOWN,0
2018-03-01,73.88,76.23,73.391,76.942,79.515,DOWN,0
2018-03-02,73.73,73.21,73.4192,76.084,79.4608,UP,1
2018-03-05,74.9,72.98,73.4715,75.38,79.4226,UP,1
2018-03-06,75.85,75.12,73.5278,74.906,79.3914,UP,1
2018-03-07,76.04,74.76,73.5812,74.88,79.3534,UP,1
2018-03-08,76.4,76.25,73.6376,75.384,79.3264,UP,1
2018-03-09,78.71,77.17,73.7036,76.38,79.3508,DOWN,0
2018-03-12,78.41,78.71,73.7712,77.082,79.375,DOWN,0
2018-03-13,77.84,78.81,73.8326,77.48,79.3848,DOWN,0
2018-03-14,76.27,78.46,73.8892,77.526,79.3728,UP,1
2018-03-15,76.49,76.46,73.9473,77.544,79.3444,DOWN,0
2018-03-16,76.36,76.58,74.0042,77.074,79.3206,DOWN,0
2018-03-19,75.8,76.41,74.0495,76.552,79.258,UP,1
2018-03-20,76.56,76.34,74.1034,76.296,79.2074,UP,1
2018-03-21,77.2,76.75,74.1651,76.482,79.1726,DOWN,0
2018-03-22,73.6,75.8,74.215,75.904,79.011,DOWN,0
2018-03-23,70.36,73.8,74.2446,74.704,78.7624,UP,1
2018-03-26,73.11,71.91,74.279,74.166,78.5466,DOWN,0
2018-03-27,71.96,73.38,74.2976,73.246,78.2984,UP,1
2018-03-28,72.01,72.1,74.3146,72.208,78.0884,UP,1
2018-03-29,73.06,72.48,74.3372,72.1,77.89,DOWN,0
2018-04-02,70.97,72.6,74.3508,72.222,77.6482,DOWN,0
2018-04-03,70.8,71.25,74.3646,71.76,77.4008,UP,1
2018-04-04,71.24,69.34,74.3806,71.616,77.1586,UP,1
2018-04-05,71.34,71.96,74.3934,71.482,76.9274,DOWN,0
2018-04-06,69.16,70.27,74.399,70.702,76.6438,DOWN,0
2018-04-09,68.52,69.4,74.4116,70.212,76.3462,UP,1
2018-04-10,69.42,69.48,74.431,69.936,76.0384,DOWN,0
2018-04-11,68.01,68.38,74.4458,69.29,75.6844,UP,1
2018-04-12,69.38,68.45,74.4655,68.898,75.3924,DOWN,0
2018-04-13,69.26,70.32,74.4837,68.918,75.1216,UP,1
2018-04-16,70.0,69.76,74.5005,69.214,74.8034,DOWN,0
2018-04-17,69.75,70.61,74.5129,69.28,74.5376,UP,1
2018-04-18,70.84,70.45,74.5292,69.846,74.3926,UP,1
2018-04-19,71.62,70.96,74.5418,70.294,74.2536,DOWN,0
2018-04-20,71.58,71.89,74.5549,70.758,74.115,UP,1
2018-04-23,72.22,72.0,74.5691,71.202,74.0822,DOWN,0
2018-04-24,72.01,72.54,74.5782,71.654,74.0148,DOWN,0
2018-04-25,71.9,71.84,74.5845,71.866,73.9434,DOWN,0
2018-04-26,71.78,71.86,74.5926,71.898,73.8922,DOWN,0
2018-04-27,71.64,71.57,74.5977,71.91,73.779,DOWN,0
2018-04-30,70.64,71.99,74.592,71.594,73.6482,DOWN,0
2018-05-01,70.2,70.4,74.5864,71.232,73.5006,DOWN,0
2018-05-02,67.72,69.85,74.5693,70.396,73.2944,DOWN,0
2018-05-03,66.43,66.36,74.5498,69.326,73.0566,UP,1
2018-05-04,68.95,65.76,74.5387,68.788,72.895,DOWN,0
2018-05-07,68.62,69.01,74.5282,68.384,72.707,DOWN,0
2018-05-08,68.4,69.08,74.5166,68.024,72.5066,DOWN,0
2018-05-09,67.59,68.66,74.4976,67.998,72.294,UP,1
2018-05-10,67.68,67.43,74.4743,68.248,72.1242,UP,1
2018-05-11,68.01,67.9,74.4568,68.06,72.0068,UP,1
2018-05-14,68.08,68.25,74.4355,67.952,71.8938,UP,1
2018-05-15,68.18,67.98,74.4123,67.908,71.7594,DOWN,0
2018-05-16,67.97,68.03,74.3869,67.984,71.6018,UP,1
2018-05-17,69.02,68.14,74.364,68.252,71.4614,DOWN,0
2018-05-18,68.98,68.89,74.3424,68.446,71.313,UP,1
2018-05-21,69.83,69.28,74.3257,68.796,71.1354,UP,1
2018-05-22,70.45,69.97,74.3067,69.25,70.9762,DOWN,0
2018-05-23,69.75,69.94,74.2856,69.606,70.8144,DOWN,0
2018-05-24,69.43,68.83,74.2611,69.688,70.6776,DOWN,0
2018-05-25,68.88,69.04,74.2368,69.668,70.5254,DOWN,0
2018-05-29,65.47,67.5,74.2053,68.796,70.3076,UP,1
2018-05-30,67.1,66.46,74.1838,68.126,70.1336,DOWN,0
2018-05-31,66.29,66.91,74.1545,67.434,69.9282,UP,1
2018-06-01,67.38,67.62,74.1305,67.024,69.7318,UP,1
2018-06-04,67.59,68.0,74.1128,66.766,69.6116,DOWN,0
2018-06-05,67.47,67.2,74.1057,67.166,69.5538,UP,1
2018-06-06,68.44,67.9,74.1078,67.434,69.4604,UP,1
2018-06-07,68.57,68.83,74.1153,67.89,69.3926,UP,1
2018-06-08,69.25,68.63,74.1223,68.264,69.3374,UP,1
2018-06-11,69.4,69.58,74.1308,68.626,69.2642,DOWN,0
2018-06-12,69.1,69.46,74.1363,68.952,69.2268,DOWN,0
2018-06-13,68.89,69.01,74.1398,69.042,69.1886,DOWN,0
2018-06-14,68.05,68.92,74.1406,68.938,69.1248,DOWN,0
2018-06-15,67.19,66.82,74.1407,68.526,69.0418,DOWN,0
2018-06-18,66.72,66.55,74.1354,67.99,68.993,DOWN,0
2018-06-19,65.32,65.82,74.1227,67.234,68.929,DOWN,0
2018-06-20,65.05,65.63,74.1033,66.466,68.8416,DOWN,0
2018-06-21,64.97,64.81,74.0938,65.85,68.7808,UP,1
2018-06-22,65.37,65.61,74.0849,65.486,68.7006,DOWN,0
2018-06-25,64.85,64.84,74.0831,65.112,68.6124,DOWN,0
2018-06-26,64.24,64.85,74.0753,64.896,68.4972,DOWN,0
2018-06-27,62.09,64.0,74.0498,64.304,68.344,UP,1
2018-06-28,62.25,62.09,74.0178,63.76,68.1722,DOWN,0
2018-06-29,62.25,62.88,73.9828,63.136,67.9848,UP,1
2018-07-02,63.01,61.87,73.952,62.768,67.8134,DOWN,0
2018-07-03,62.89,63.15,73.9184,62.498,67.6268,UP,1
2018-07-05,63.28,63.61,73.8814,62.736,67.4522,UP,1
2018-07-06,63.36,62.74,73.8407,62.958,67.2814,UP,1
2018-07-09,65.35,63.6,73.8064,63.578,67.1528,DOWN,0
2018-07-10,64.71,65.37,73.7683,63.918,67.0142,DOWN,0
2018-07-11,63.68,64.1,73.7223,64.076,66.875,DOWN,0
2018-07-12,63.59,64.3,73.6764,64.138,66.7428,DOWN,0
2018-07-13,63.54,63.28,73.6294,64.174,66.6592,UP,1
2018-07-16,64.31,63.86,73.5803,63.966,66.6168,UP,1
2018-07-17,64.73,64.31,73.5373,63.97,66.5324,UP,1
2018-07-18,65.91,64.8,73.4995,64.416,66.4782,DOWN,0
2018-07-19,64.82,65.56,73.4523,64.662,66.4066,DOWN,0
2018-07-20,64.57,64.61,73.4063,64.868,66.3462,UP,1
2018-07-23,65.5,64.37,73.3627,65.106,66.3026,UP,1
2018-07-24,65.88,65.86,73.3177,65.336,66.26,UP,1
2018-07-25,66.0,65.73,73.2727,65.354,66.2184,UP,1
2018-07-26,67.11,66.23,73.2347,65.812,66.197,UP,1
2018-07-27,67.56,67.23,73.1958,66.41,66.1888,UP,1
2018-07-30,68.11,67.7,73.16,66.932,66.1706,DOWN,0
2018-07-31,68.1,68.51,73.1262,67.376,66.153,DOWN,0
2018-08-01,67.66,69.05,73.0902,67.708,66.1096,DOWN,0
2018-08-02,65.7,65.34,73.0414,67.426,66.0146,UP,1
2018-08-03,66.63,65.39,73.0008,67.24,65.9522,UP,1
2018-08-06,66.81,66.57,72.9621,66.98,65.8998,UP,1
2018-08-07,67.11,67.08,72.9227,66.782,65.8644,UP,1
2018-08-08,67.42,67.11,72.882,66.734,65.9034,DOWN,0
2018-08-09,66.69,67.42,72.8374,66.932,65.8952,DOWN,0
2018-08-10,64.66,65.8,72.7746,66.538,65.8626,DOWN,0
2018-08-13,64.21,64.39,72.7134,66.018,65.7992,UP,1
2018-08-14,65.41,64.31,72.6555,65.678,65.7556,DOWN,0
2018-08-15,64.5,64.78,72.5913,65.094,65.6962,UP,1
2018-08-16,65.13,65.09,72.535,64.782,65.63,UP,1
2018-08-17,65.24,64.87,72.4823,64.898,65.5634,UP,1
2018-08-20,65.47,65.24,72.4318,65.15,65.4878,UP,1
2018-08-21,66.54,65.5,72.381,65.376,65.4306,DOWN,0
2018-08-22,66.14,66.4,72.3335,65.704,65.3714,DOWN,0
2018-08-23,65.42,66.09,72.2774,65.762,65.302,UP,1
2018-08-24,65.62,65.91,72.2285,65.838,65.2534,UP,1
2018-08-27,66.88,66.12,72.1862,66.12,65.2472,UP,1
2018-08-28,67.01,67.23,72.1496,66.214,65.253,DOWN,0
2018-08-29,66.7,66.89,72.1157,66.326,65.2806,DOWN,0
2018-08-30,65.81,66.45,72.0752,66.404,65.2958,DOWN,0
2018-08-31,65.58,65.56,72.0359,66.396,65.308,UP,1
2018-09-04,65.85,65.5,71.9954,66.19,65.3176,UP,1
2018-09-05,66.62,65.8,71.9585,66.112,65.353,DOWN,0
2018-09-06,65.35,66.58,71.9138,65.842,65.3752,DOWN,0
2018-09-07,65.06,65.58,71.8682,65.692,65.4346,DOWN,0
2018-09-10,64.87,66.23,71.8251,65.55,65.487,DOWN,0
2018-09-11,64.66,64.49,71.7804,65.312,65.5352,DOWN,0
2018-09-12,64.19,64.36,71.7357,64.826,65.5588,UP,1
2018-09-13,65.21,64.48,71.6954,64.798,65.6052,UP,1
2018-09-14,67.24,65.47,71.6575,65.234,65.6844,DOWN,0
2018-09-17,66.47,67.35,71.6071,65.554,65.7466,UP,1
2018-09-18,67.63,66.88,71.5625,66.148,65.7922,UP,1
2018-09-19,69.33,67.69,71.5266,67.176,65.8846,UP,1
2018-09-20,70.14,70.0,71.4898,68.162,66.0138,UP,1
2018-09-21,70.32,70.2,71.4618,68.778,66.1484,DOWN,0
2018-09-24,68.93,70.42,71.4239,69.27,66.2562,DOWN,0
2018-09-25,68.63,69.28,71.3792,69.47,66.3426,DOWN,0
2018-09-26,67.75,68.75,71.3252,69.154,66.403,UP,1
2018-09-27,67.9,68.17,71.2788,68.706,66.4428,DOWN,0
2018-09-28,67.66,67.22,71.2293,68.174,66.4996,UP,1
2018-10-01,68.05,68.09,71.1903,67.998,66.5692,UP,1
2018-10-02,68.06,67.92,71.1521,67.884,66.6204,UP,1
2018-10-03,69.47,68.76,71.1185,68.228,66.6922,UP,1
2018-10-04,69.84,69.75,71.0855,68.616,66.769,UP,1
2018-10-05,69.9,70.35,71.0509,69.064,66.8248,UP,1
2018-10-08,70.58,69.61,71.0168,69.57,66.8852,DOWN,0
2018-10-09,70.11,70.07,70.9776,69.98,66.9252,DOWN,0
2018-10-10,68.03,70.23,70.929,69.692,66.9238,DOWN,0
2018-10-11,63.99,67.74,70.8615,68.522,66.8504,UP,1
2018-10-12,64.2,65.21,70.7965,67.382,66.8204,DOWN,0
2018-10-15,63.78,64.0,70.7287,66.022,66.7634,UP,1
2018-10-16,64.47,64.23,70.6667,64.894,66.7166,UP,1
2018-10-17,65.64,64.55,70.6053,64.416,66.6872,DOWN,0
2018-10-18,63.8,65.44,70.5366,64.378,66.6148,UP,1
2018-10-19,64.0,63.52,70.4619,64.338,66.561,DOWN,0
2018-10-22,62.38,64.21,70.3784,64.058,66.5154,DOWN,0
2018-10-23,61.85,60.93,70.2929,63.534,66.4682,DOWN,0
2018-10-24,58.52,61.51,70.1771,62.11,66.3304,UP,1
2018-10-25,59.61,59.29,70.0612,61.272,66.2326,DOWN,0
2018-10-26,57.88,58.82,69.9311,60.048,66.0876,DOWN,0
2018-10-29,57.75,58.92,69.798,59.122,65.9378,UP,1
2018-10-30,58.9,58.33,69.68,58.532,65.8064,UP,1
2018-10-31,60.19,59.74,69.566,58.866,65.6794,UP,1
2018-11-01,61.06,60.39,69.456,59.156,65.5778,UP,1
2018-11-02,63.3,62.46,69.3567,60.24,65.5354,UP,1
2018-11-05,64.48,64.0,69.2623,61.586,65.5126,UP,1
2018-11-06,64.54,64.46,69.1705,62.714,65.4658,UP,1
2018-11-07,65.83,65.06,69.083,63.842,65.4422,UP,1
2018-11-08,65.98,65.0,68.9959,64.826,65.4278,DOWN,0
2018-11-09,65.08,65.71,68.8972,65.182,65.4132,DOWN,0
2018-11-12,63.9,65.17,68.7882,65.066,65.3796,UP,1
2018-11-13,65.18,64.21,68.6942,65.194,65.3662,DOWN,0
2018-11-14,64.1,65.9,68.6007,64.848,65.3158,DOWN,0
2018-11-15,63.66,63.21,68.4894,64.384,65.282,DOWN,0
2018-11-16,63.02,63.06,68.3893,63.972,65.2412,DOWN,0
2018-11-19,62.93,62.82,68.3135,63.778,65.2024,DOWN,0
2018-11-20,60.97,62.05,68.2255,62.936,65.1286,UP,1
2018-11-21,61.2,61.43,68.139,62.356,65.0688,DOWN,0
2018-11-23,60.97,60.45,68.0745,61.818,64.984,UP,1
2018-11-26,62.46,62.08,68.0099,61.706,64.8884,DOWN,0
2018-11-27,61.76,62.11,67.9414,61.472,64.7942,UP,1
2018-11-28,63.05,61.74,67.8849,61.888,64.7026,DOWN,0
2018-11-29,62.49,62.7,67.8109,62.146,64.5658,UP,1
2018-11-30,62.97,62.29,67.7398,62.546,64.4224,UP,1
2018-12-03,63.9,64.06,67.6714,62.834,64.294,DOWN,0
2018-12-04,59.5,63.45,67.5788,62.382,64.1054,DOWN,0
2018-12-06,57.7,57.97,67.4757,61.312,63.8868,DOWN,0
2018-12-07,56.4,57.72,67.3725,60.094,63.6598,DOWN,0
2018-12-10,55.47,56.38,67.2598,58.594,63.4112,DOWN,0
2018-12-11,54.49,56.34,67.1401,56.712,63.1478,UP,1
2018-12-12,55.19,55.58,67.025,55.85,62.8906,DOWN,0
2018-12-13,54.43,55.28,66.9163,55.196,62.618,DOWN,0
2018-12-14,53.53,53.59,66.8145,54.622,62.2992,DOWN,0
2018-12-17,52.56,53.09,66.7087,54.04,61.9536,DOWN,0
2018-12-18,52.15,52.9,66.5949,53.572,61.5986,DOWN,0
2018-12-19,51.6,52.05,66.4737,52.854,61.219,DOWN,0
2018-12-20,50.94,51.06,66.3482,52.156,60.8356,DOWN,0
2018-12-21,49.34,50.33,66.2129,51.318,60.4618,DOWN,0
2018-12-24,48.79,48.77,66.0633,50.564,60.1578,UP,1
2018-12-26,50.62,49.16,65.9243,50.258,59.8862,UP,1
2018-12-27,51.2,49.55,65.7911,50.178,59.6346,DOWN,0
2018-12-28,51.0,51.49,65.6648,50.19,59.3652,UP,1
2018-12-31,51.31,51.37,65.5389,50.584,59.0786,UP,1
2019-01-02,51.53,50.12,65.4147,51.132,58.8332,DOWN,0
2019-01-03,50.84,51.2,65.2899,51.176,58.57,UP,1
2019-01-04,53.73,52.22,65.1758,51.682,58.397,UP,1
2019-01-07,54.01,53.33,65.0598,52.284,58.2402,DOWN,0
2019-01-08,53.55,54.8,64.9596,52.732,58.1408,UP,1
2019-01-09,54.49,53.45,64.8802,53.324,58.0384,UP,1
2019-01-10,54.96,54.27,64.7895,54.148,57.98,UP,1
2019-01-11,55.24,54.46,64.7059,54.45,57.9298,UP,1
2019-01-14,55.79,54.44,64.6248,54.806,57.8676,UP,1
2019-01-15,55.81,55.46,64.5385,55.258,57.78,UP,1
2019-01-16,57.3,56.43,64.4702,55.82,57.7048,UP,1
2019-01-17,58.02,56.86,64.4063,56.432,57.5992,UP,1
2019-01-18,59.16,58.57,64.3459,57.216,57.4928,DOWN,0
2019-01-22,58.18,58.76,64.2801,57.694,57.3656,DOWN,0
2019-01-23,57.82,58.66,64.2234,58.096,57.2054,UP,1
2019-01-24,58.44,57.57,64.173,58.324,57.0546,UP,1
2019-01-25,59.49,59.31,64.1233,58.618,56.9428,DOWN,0
2019-01-28,59.15,59.06,64.079,58.616,56.8478,DOWN,0
2019-01-29,58.11,59.09,64.0227,58.602,56.7064,DOWN,0
2019-01-30,57.9,58.21,63.9659,58.618,56.5824,UP,1
2019-01-31,58.49,57.45,63.9083,58.628,56.479,UP,1
2019-02-01,58.65,58.72,63.8528,58.46,56.3916,UP,1
2019-02-04,58.93,58.63,63.7933,58.416,56.3116,DOWN,0
2019-02-05,58.8,59.02,63.7292,58.554,56.2682,UP,1
2019-02-06,58.96,58.69,63.6661,58.766,56.2234,UP,1
2019-02-07,59.22,58.29,63.6011,58.912,56.1884,DOWN,0
2019-02-08,58.32,58.31,63.5326,58.846,56.1056,UP,1
2019-02-11,59.18,58.75,63.469,58.896,56.054,UP,1
2019-02-12,60.5,59.93,63.4126,59.236,56.003,UP,1
2019-02-13,60.65,60.81,63.3577,59.574,55.9662,DOWN,0
2019-02-14,59.92,59.91,63.3041,59.714,55.9052,UP,1
2019-02-15,61.61,60.7,63.2611,60.372,55.8594,UP,1
2019-02-19,62.05,61.0,63.2328,60.946,55.9104,UP,1
2019-02-20,62.63,62.13,63.2138,61.372,56.009,DOWN,0
2019-02-21,62.55,62.66,63.1818,61.752,56.132,UP,1
2019-02-22,62.81,62.79,63.1527,62.33,56.2788,UP,1
2019-02-25,63.35,63.5,63.1275,62.678,56.456,DOWN,0
2019-02-26,63.19,63.0,63.1055,62.906,56.616,DOWN,0
2019-02-27,63.01,63.16,63.0821,62.982,56.7876,DOWN,0
2019-02-28,62.52,63.07,63.0547,62.976,56.9674,UP,1
2019-03-01,62.89,64.19,63.0287,62.992,57.174,DOWN,0
2019-03-04,62.74,63.01,63.0015,62.87,57.3858,DOWN,0
2019-03-05,62.7,62.82,62.9752,62.772,57.6078,DOWN,0
2019-03-06,62.04,62.51,62.9403,62.578,57.8298,DOWN,0
2019-03-07,60.39,61.61,62.8973,62.152,58.0508,DOWN,0
2019-03-08,60.17,59.62,62.849,61.608,58.2784,UP,1
2019-03-11,60.94,60.56,62.8015,61.248,58.4848,UP,1
2019-03-12,61.26,61.19,62.759,60.96,58.686,UP,1
2019-03-13,61.8,61.73,62.7209,60.912,58.902,DOWN,0
2019-03-14,61.74,61.64,62.6852,61.182,59.1106,UP,1
2019-03-15,62.72,61.62,62.6714,61.692,59.3344,UP,1
2019-03-18,63.26,62.97,62.6522,62.156,59.5828,DOWN,0
2019-03-19,62.62,63.73,62.6339,62.428,59.7606,DOWN,0
2019-03-20,60.12,62.45,62.5976,62.092,59.8828,UP,1
2019-03-21,60.47,59.65,62.562,61.838,60.0212,DOWN,0
2019-03-22,57.68,59.63,62.513,60.83,60.085,DOWN,0
2019-03-25,57.43,57.79,62.458,59.664,60.1344,UP,1
2019-03-26,58.07,57.8,62.4055,58.754,60.191,DOWN,0
2019-03-27,57.98,58.1,62.3491,58.326,60.2348,UP,1
2019-03-28,58.33,58.16,62.2938,57.898,60.2852,UP,1
2019-03-29,58.7,58.99,62.2418,58.102,60.3132,UP,1
2019-04-01,61.91,59.74,62.2069,58.998,60.391,DOWN,0
2019-04-02,61.12,61.88,62.1722,59.608,60.4302,UP,1
2019-04-03,62.08,62.02,62.1467,60.428,60.5082,UP,1
2019-04-04,62.66,62.01,62.1264,61.294,60.605,UP,1
2019-04-05,63.4,62.92,62.1168,62.234,60.7042,UP,1
2019-04-08,63.48,63.28,62.1089,62.548,60.784,DOWN,0
2019-04-09,61.87,62.84,62.0934,62.698,60.8384,UP,1
2019-04-10,62.95,62.0,62.0813,62.872,60.9352,UP,1
2019-04-11,63.9,63.31,62.0766,63.12,61.0552,UP,1
2019-04-12,64.91,64.88,62.0799,63.422,61.1836,DOWN,0
2019-04-15,64.5,65.06,62.092,63.626,61.3006,UP,1
2019-04-16,66.11,64.93,62.1113,64.474,61.4442,UP,1
2019-04-17,66.16,66.48,62.1308,65.116,61.5914,UP,1
2019-04-18,66.19,65.96,62.1467,65.574,61.736,DOWN,0
2019-04-22,65.72,65.86,62.1609,65.736,61.866,UP,1
2019-04-23,66.14,65.56,62.1752,66.064,62.0224,DOWN,0
2019-04-24,65.51,65.97,62.1859,65.944,62.149,DOWN,0
2019-04-25,65.13,65.07,62.1848,65.738,62.2416,UP,1
2019-04-26,66.04,65.14,62.1915,65.708,62.3494,UP,1
2019-04-29,66.81,66.27,62.2071,65.926,62.4872,DOWN,0
2019-04-30,66.72,66.98,62.2228,66.042,62.5894,DOWN,0
2019-05-01,66.05,66.38,62.2353,66.15,62.6694,UP,1
2019-05-02,66.36,65.86,62.2456,66.396,62.744,UP,1
2019-05-03,67.15,66.54,62.2577,66.618,62.836,DOWN,0
2019-05-06,66.79,65.58,62.2621,66.614,62.9156,DOWN,0
2019-05-07,65.38,65.96,62.2649,66.346,62.9562,DOWN,0
2019-05-08,65.1,65.09,62.2675,66.156,62.9944,DOWN,0
2019-05-09,65.0,64.18,62.265,65.884,63.0342,UP,1
2019-05-10,65.35,64.75,62.2624,65.524,63.0908,DOWN,0
2019-05-13,62.08,63.96,62.2428,64.582,63.0746,UP,1
2019-05-14,64.14,62.22,62.2279,64.334,63.1026,DOWN,0
2019-05-15,63.78,63.36,62.209,64.07,63.1242,UP,1
2019-05-16,64.84,64.26,62.1927,64.038,63.1802,DOWN,0
2019-05-17,64.0,63.96,62.1722,63.768,63.2524,UP,1
2019-05-20,64.04,63.7,62.1541,64.16,63.3298,UP,1
2019-05-21,64.98,64.51,62.1505,64.328,63.4106,DOWN,0
2019-05-22,64.3,64.58,62.1388,64.432,63.4714,DOWN,0
2019-05-23,62.32,63.27,62.1164,63.928,63.4818,UP,1
2019-05-24,63.49,62.93,62.0983,63.826,63.5168,DOWN,0
2019-05-28,61.93,63.2,62.0708,63.404,63.501,DOWN,0
2019-05-29,61.82,61.39,62.0465,62.772,63.4722,DOWN,0
2019-05-30,61.74,62.2,62.0319,62.26,63.4546,DOWN,0
2019-05-31,59.45,60.58,62.0081,61.686,63.4412,UP,1
2019-06-03,60.78,59.37,61.9849,61.144,63.4474,UP,1
2019-06-04,63.47,61.83,61.9798,61.452,63.5632,DOWN,0
2019-06-05,62.99,63.46,61.9691,61.686,63.6744,UP,1
2019-06-06,63.66,63.08,61.9612,62.07,63.7862,DOWN,0
2019-06-07,62.77,63.42,61.9477,62.734,63.882,UP,1
2019-06-10,63.74,63.59,61.9337,63.326,63.9902,UP,1
2019-06-11,64.13,64.46,61.9236,63.458,64.0988,DOWN,0
2019-06-12,62.95,63.82,61.9113,63.45,64.1196,UP,1
2019-06-13,63.43,63.05,61.9003,63.404,64.1658,UP,1
2019-06-14,63.48,63.5,61.8833,63.546,64.1938,DOWN,0
2019-06-17,62.44,63.34,61.8605,63.286,64.1894,UP,1
2019-06-18,63.4,62.22,61.844,63.14,64.1894,DOWN,0
2019-06-19,62.72,63.8,61.8285,63.094,64.1742,UP,1
2019-06-20,63.93,63.44,61.8203,63.194,64.2154,DOWN,0
2019-06-21,62.93,63.91,61.8057,63.084,64.215,DOWN,0
2019-06-24,62.9,62.95,61.7871,63.176,64.195,DOWN,0
2019-06-25,62.01,63.84,61.7704,62.898,64.137,UP,1
2019-06-26,62.83,62.34,61.7592,62.92,64.1036,UP,1
2019-06-27,63.01,63.09,61.7499,62.736,64.0416,UP,1
2019-06-28,64.45,63.66,61.7489,63.04,64.0074,UP,1
2019-07-01,65.54,65.4,61.7556,63.568,63.9944,DOWN,0
2019-07-02,64.84,65.53,61.7538,64.134,63.9768,UP,1
2019-07-03,65.71,65.22,61.7461,64.71,63.9682,UP,1
2019-07-05,66.22,66.0,61.7449,65.352,63.9824,DOWN,0
2019-07-08,65.83,65.54,61.7359,65.628,63.9964,DOWN,0
2019-07-09,65.41,64.87,61.7163,65.602,63.9838,DOWN,0
2019-07-10,65.0,65.4,61.6906,65.634,63.9476,UP,1
2019-07-11,66.11,65.14,61.6695,65.714,63.9354,UP,1
