ticker,BIIB US Equity,BIIB US Equity,BIIB US Equity,BIIB US Equity,BIIB US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2019-07-30,241.51,237.33,280.1764,239.256,232.3614,DOWN,0
2019-07-31,237.82,239.76,279.7291,238.572,232.5026,UP,1
2019-08-01,243.06,238.76,279.2897,239.542,232.7054,DOWN,0
2019-08-02,242.27,242.12,278.859,240.354,232.85,DOWN,0
2019-08-05,235.21,240.35,278.342,239.974,232.972,UP,1
2019-08-06,240.17,236.45,277.8517,239.706,233.2342,DOWN,0
2019-08-07,237.58,237.81,277.3889,239.658,233.475,UP,1
2019-08-08,238.23,238.16,276.978,238.692,233.7716,DOWN,0
2019-08-09,235.8,237.84,276.5793,237.398,234.012,DOWN,0
2019-08-12,230.96,234.09,276.1533,236.548,234.2454,UP,1
2019-08-13,233.23,230.83,275.8092,235.16,234.4426,DOWN,0
2019-08-14,226.72,230.0,275.4505,232.988,234.437,UP,1
2019-08-15,227.63,227.08,275.0878,230.868,234.4678,UP,1
2019-08-16,231.68,229.39,274.7414,230.044,234.6144,UP,1
2019-08-19,235.72,233.37,274.3886,230.996,234.7842,DOWN,0
2019-08-20,231.28,235.09,274.0236,230.606,234.8418,UP,1
2019-08-21,233.18,232.8,273.6129,231.898,234.9238,DOWN,0
2019-08-22,232.06,233.42,273.2097,232.784,234.9564,DOWN,0
2019-08-23,225.85,231.26,272.7532,231.618,234.8482,DOWN,0
2019-08-26,223.76,227.32,272.2706,229.226,234.77,DOWN,0
2019-08-27,220.79,225.0,271.717,227.128,234.5502,UP,1
2019-08-28,221.07,220.55,271.1921,224.706,234.3114,DOWN,0
2019-08-29,220.16,223.1,270.6669,222.326,234.0368,DOWN,0
2019-08-30,219.75,220.73,270.1712,221.106,233.7324,DOWN,0
2019-09-03,217.44,218.15,269.663,219.842,233.2994,UP,1
2019-09-04,219.29,218.75,269.1917,219.542,232.967,UP,1
2019-09-05,223.96,220.44,268.7029,220.12,232.6404,UP,1
2019-09-06,224.57,224.46,268.2055,221.002,232.3704,UP,1
2019-09-09,230.0,225.58,267.7594,223.052,232.175,UP,1
2019-09-10,233.0,230.25,267.327,226.164,232.1576,UP,1
2019-09-11,235.96,230.23,266.929,229.498,232.167,DOWN,0
2019-09-12,232.31,236.31,266.4902,231.168,232.0858,UP,1
2019-09-13,236.63,232.0,266.0758,233.58,232.053,DOWN,0
2019-09-16,236.12,236.17,265.6374,234.804,232.0904,UP,1
2019-09-17,238.7,234.86,265.1697,235.944,232.2476,DOWN,0
2019-09-18,235.17,239.36,264.7125,235.786,232.2666,UP,1
2019-09-19,235.62,235.11,264.222,236.448,232.3304,UP,1
2019-09-20,238.79,235.43,263.755,236.88,232.4742,UP,1
2019-09-23,239.96,238.58,263.3411,237.648,232.645,DOWN,0
2019-09-24,236.2,240.0,262.8886,237.148,232.6966,DOWN,0
2019-09-25,235.9,236.2,262.4845,237.294,232.7836,DOWN,0
2019-09-26,230.22,236.61,262.0384,236.214,232.7992,DOWN,0
2019-09-27,230.22,231.28,261.5905,234.5,232.759,UP,1
2019-09-30,232.82,230.28,261.1416,233.072,232.79,DOWN,0
2019-10-01,227.2,232.76,260.6769,231.272,232.6844,DOWN,0
2019-10-02,221.26,226.56,260.2104,228.344,232.232,UP,1
2019-10-03,222.5,221.7,259.7574,226.8,231.8572,UP,1
2019-10-04,224.0,223.1,259.4037,225.556,231.573,UP,1
2019-10-07,226.99,225.64,259.0752,224.39,231.3486,DOWN,0
2019-10-08,221.94,225.16,258.7232,223.338,231.0452,UP,1
2019-10-09,222.13,223.15,258.4309,223.512,230.6576,UP,1
2019-10-10,223.0,222.14,258.1534,223.612,230.3612,UP,1
2019-10-11,223.21,225.44,257.7936,223.454,229.9642,UP,1
2019-10-14,225.76,222.5,257.4503,223.208,229.634,UP,1
2019-10-15,226.06,225.41,257.113,224.032,229.451,UP,1
2019-10-16,227.72,226.23,256.747,225.15,229.202,DOWN,0
2019-10-17,225.6,227.85,256.3516,225.67,228.9624,DOWN,0
2019-10-18,220.06,225.49,255.9169,225.04,228.599,UP,1
2019-10-21,223.51,222.0,255.4428,224.59,228.3532,UP,1
2019-10-22,281.87,310.0,255.2401,235.752,229.3714,DOWN,0
2019-10-23,278.82,285.24,255.012,245.972,230.2832,UP,1
2019-10-24,285.68,278.21,254.8073,257.988,231.4624,UP,1
2019-10-25,288.04,285.34,254.5915,271.584,232.6706,UP,1
2019-10-28,295.54,283.76,254.4032,285.99,233.9478,UP,1
2019-10-29,297.5,294.76,254.2386,289.116,235.1834,UP,1
2019-10-30,299.89,302.51,254.0503,293.33,236.5556,DOWN,0
2019-10-31,298.71,300.02,253.8837,295.936,237.8662,UP,1
2019-11-01,299.2,299.79,253.688,298.168,239.209,DOWN,0
2019-11-04,293.43,301.14,253.4681,297.746,240.5606,DOWN,0
2019-11-05,292.18,293.75,253.2342,296.682,241.929,DOWN,0
2019-11-06,289.0,292.34,252.9931,294.504,243.2932,DOWN,0
2019-11-07,286.87,289.52,252.7631,292.136,244.6092,UP,1
2019-11-08,293.25,286.53,252.5455,290.946,246.071,UP,1
2019-11-11,294.14,292.48,252.3661,291.088,247.5588,DOWN,0
2019-11-12,291.4,295.0,252.1507,290.932,249.038,DOWN,0
2019-11-13,281.89,290.25,251.9209,289.51,250.29,DOWN,0
2019-11-14,275.15,282.84,251.6277,287.166,251.3138,UP,1
2019-11-15,282.27,278.25,251.3845,284.97,252.4678,UP,1
2019-11-18,282.62,280.43,251.1273,282.666,253.5202,UP,1
2019-11-19,285.43,282.11,250.8695,281.472,254.5688,DOWN,0
2019-11-20,285.4,285.09,250.6303,282.174,255.5576,UP,1
2019-11-21,288.46,285.35,250.5289,284.836,256.6806,UP,1
2019-11-22,299.08,288.4,250.4487,288.198,257.9296,UP,1
2019-11-25,302.61,301.63,250.3774,292.196,259.2594,UP,1
2019-11-26,302.99,301.6,250.2952,295.708,260.5452,UP,1
2019-11-27,303.35,303.61,250.2043,299.298,261.9088,DOWN,0
2019-11-29,299.81,301.1,250.0798,301.568,263.1926,DOWN,0
2019-12-02,292.39,292.35,249.8774,300.23,264.2646,DOWN,0
2019-12-03,290.7,291.78,249.6659,297.848,265.2794,DOWN,0
2019-12-04,289.52,290.15,249.4377,295.154,266.3458,UP,1
2019-12-05,299.39,291.0,249.3288,294.362,267.6156,UP,1
2019-12-06,300.26,299.68,249.2034,294.452,269.0164,DOWN,0
2019-12-09,295.55,300.27,249.0438,295.084,270.323,UP,1
2019-12-10,297.2,294.38,248.8917,296.384,271.6106,DOWN,0
2019-12-11,292.23,296.82,248.7084,296.926,272.9112,UP,1
2019-12-12,293.85,291.94,248.5376,295.818,274.363,UP,1
2019-12-13,296.83,298.0,248.3512,295.132,275.8496,UP,1
2019-12-16,301.4,297.81,248.2219,296.302,277.3976,DOWN,0
2019-12-17,297.11,301.86,248.0731,296.284,278.8,DOWN,0
2019-12-18,296.61,297.63,247.9663,297.16,280.2934,UP,1
2019-12-19,297.58,297.27,247.8778,297.906,281.8024,UP,1
2019-12-20,301.05,301.0,247.8434,298.75,283.3634,UP,1
2019-12-23,301.56,302.9,247.7939,298.782,284.9304,UP,1
2019-12-24,304.07,301.64,247.7506,300.174,286.4966,DOWN,0
2019-12-26,301.79,304.47,247.6568,301.21,288.0112,DOWN,0
2019-12-27,300.09,302.85,247.5496,301.712,289.4586,DOWN,0
2019-12-30,296.01,300.37,247.3803,300.704,290.8668,UP,1
2019-12-31,296.73,295.28,247.2357,299.738,292.4002,DOWN,0
2020-01-02,294.24,299.06,247.0881,297.772,293.8148,DOWN,0
2020-01-03,290.85,290.77,246.9394,295.584,293.9944,DOWN,0
2020-01-06,290.82,290.24,247.2591,293.73,294.2344,DOWN,0
2020-01-07,290.09,290.57,247.626,292.546,294.3226,UP,1
2020-01-08,292.66,288.88,247.988,291.732,294.415,UP,1
2020-01-09,294.3,293.99,248.295,291.744,294.3902,UP,1
2020-01-10,296.51,294.64,248.6278,292.876,294.3704,DOWN,0
2020-01-13,293.9,294.81,248.9332,293.492,294.2506,UP,1
2020-01-14,298.97,294.1,249.2461,295.268,294.2558,DOWN,0
2020-01-15,293.09,298.94,249.5491,295.354,294.1336,DOWN,0
2020-01-16,286.14,294.49,249.8135,293.722,293.9878,DOWN,0
2020-01-17,285.5,287.32,250.084,291.52,293.8542,UP,1
2020-01-21,287.19,286.54,250.3447,290.178,293.818,UP,1
2020-01-22,288.1,288.17,250.5766,288.004,293.8426,DOWN,0
2020-01-23,284.21,287.23,250.799,286.228,293.6618,DOWN,0
2020-01-24,278.14,284.21,251.0018,284.628,293.3418,UP,1
2020-01-27,281.14,278.14,251.2061,283.756,293.1366,UP,1
2020-01-28,281.95,283.96,251.4467,282.708,293.1378,UP,1
2020-01-29,282.52,282.05,251.6868,281.592,293.2852,DOWN,0
2020-01-30,277.53,288.12,251.9126,280.256,293.1904,DOWN,0
2020-01-31,268.85,276.08,252.1132,278.398,292.915,UP,1
2020-02-03,272.73,270.61,252.341,276.716,292.661,UP,1
2020-02-04,283.29,276.4,252.6255,276.984,292.6188,UP,1
2020-02-05,332.87,285.63,253.1458,287.054,293.507,UP,1
2020-02-06,337.24,338.39,253.6809,298.996,294.2702,UP,1
2020-02-07,338.7,335.39,254.2524,312.966,294.992,UP,1
2020-02-10,338.93,332.0,254.7976,326.206,295.7108,DOWN,0
2020-02-11,332.29,338.06,255.3064,336.006,296.2896,DOWN,0
2020-02-12,331.76,331.66,255.8183,335.784,296.9286,UP,1
2020-02-13,334.25,329.2,256.3434,335.186,297.7658,DOWN,0
2020-02-14,333.0,334.0,256.8609,334.046,298.6118,UP,1
2020-02-18,337.1,343.66,257.3938,333.68,299.5634,UP,1
2020-02-19,341.04,338.0,257.9431,335.43,300.3964,DOWN,0
2020-02-20,336.64,342.18,258.4459,336.406,301.124,UP,1
2020-02-21,336.71,336.97,258.9844,336.898,301.9472,DOWN,0
2020-02-24,325.98,331.5,259.4594,335.494,302.5228,DOWN,0
2020-02-25,324.11,327.2,259.9376,332.896,303.1604,UP,1
2020-02-26,327.45,326.98,260.4437,330.178,303.8324,DOWN,0
2020-02-27,310.08,324.72,260.8658,324.866,304.0974,DOWN,0
2020-02-28,308.39,300.23,261.2618,319.202,304.2372,UP,1
2020-03-02,327.89,308.64,261.7483,319.584,304.8528,DOWN,0
2020-03-03,315.78,320.28,262.1729,317.918,305.2362,UP,1
2020-03-04,328.45,319.29,262.6687,318.118,305.8536,DOWN,0
2020-03-05,317.7,319.73,263.1034,319.642,306.1866,UP,1
2020-03-06,317.95,308.27,263.5286,321.554,306.5144,DOWN,0
2020-03-09,297.19,301.0,263.8393,315.414,306.3768,UP,1
2020-03-10,305.63,304.49,264.2219,313.384,306.4536,DOWN,0
2020-03-11,294.25,295.99,264.5579,306.544,306.3368,DOWN,0
2020-03-12,268.88,280.0,264.7746,296.78,305.7942,UP,1
2020-03-13,305.21,279.14,265.1836,294.232,305.9638,DOWN,0
2020-03-16,281.72,281.86,265.4733,291.138,305.7134,UP,1
2020-03-17,305.32,285.33,265.9035,291.076,306.0028,DOWN,0
2020-03-18,298.68,293.71,266.28,291.962,306.16,DOWN,0
2020-03-19,288.02,293.15,266.5851,295.79,306.1186,DOWN,0
2020-03-20,278.77,288.02,266.8485,290.502,305.8408,DOWN,0
2020-03-23,269.19,283.35,267.0727,287.996,305.3386,UP,1
2020-03-24,276.19,278.89,267.3175,282.17,304.9322,UP,1
2020-03-25,284.98,274.73,267.6004,279.43,304.7538,UP,1
2020-03-26,304.94,284.74,267.9797,282.814,304.8732,DOWN,0
2020-03-27,296.75,297.0,268.3113,286.41,304.9464,UP,1
2020-03-30,316.13,300.0,268.7357,295.798,305.5462,UP,1
2020-03-31,316.38,313.48,269.1792,303.836,306.1638,DOWN,0
2020-04-01,293.27,308.81,269.4867,305.494,306.2854,UP,1
2020-04-02,304.47,290.1,269.844,305.4,306.6128,DOWN,0
2020-04-03,300.51,303.7,270.1771,306.152,306.9388,UP,1
2020-04-06,311.39,308.49,270.5592,305.204,307.6038,DOWN,0
2020-04-07,301.21,314.94,270.8698,302.17,308.0052,UP,1
2020-04-08,316.95,305.25,271.275,306.906,308.7052,UP,1
2020-04-09,321.05,315.1,271.6788,310.222,309.4758,UP,1
2020-04-13,322.94,318.01,272.1031,314.708,310.384,UP,1
2020-04-14,333.76,329.0,272.5731,319.182,311.6822,DOWN,0
2020-04-15,326.94,329.45,273.0384,324.328,312.7664,UP,1
2020-04-16,338.34,331.15,273.5527,328.606,313.8674,UP,1
2020-04-17,342.55,345.97,274.0836,332.906,314.061,DOWN,0
2020-04-20,339.41,338.64,274.5893,336.2,314.1044,DOWN,0
2020-04-21,329.01,332.51,275.0631,335.25,313.9106,DOWN,0
2020-04-22,298.01,302.75,275.3989,329.464,313.0922,DOWN,0
2020-04-23,292.25,293.61,275.6891,320.246,312.2914,UP,1
2020-04-24,297.8,293.06,276.0159,311.296,311.6122,UP,1
2020-04-27,303.24,300.58,276.3741,304.062,310.992,UP,1
2020-04-28,305.22,305.02,276.7431,299.304,310.4364,DOWN,0
2020-04-29,304.71,308.84,277.0986,300.644,309.7886,DOWN,0
2020-04-30,296.83,299.0,277.425,301.56,308.9044,DOWN,0
2020-05-01,293.09,295.07,277.7432,300.618,308.0334,UP,1
2020-05-04,296.52,294.06,278.0647,299.274,307.2296,UP,1
2020-05-05,304.44,297.14,278.4305,299.118,306.7988,UP,1
2020-05-06,306.78,305.05,278.802,299.532,306.4522,UP,1
2020-05-07,314.01,308.71,279.1527,302.968,306.1834,UP,1
2020-05-08,314.02,315.49,279.5166,307.154,306.2622,UP,1
2020-05-11,328.01,313.41,279.9656,313.452,306.6546,DOWN,0
2020-05-12,319.77,329.91,280.3734,316.518,306.4922,DOWN,0
2020-05-13,314.96,320.9,280.7626,318.154,306.4758,UP,1
2020-05-14,315.82,311.15,281.1342,318.516,306.2232,UP,1
2020-05-15,316.6,313.49,281.5281,319.032,306.2012,DOWN,0
2020-05-18,315.9,324.0,281.8923,316.61,306.1602,DOWN,0
2020-05-19,310.08,314.67,282.2313,314.672,306.418,DOWN,0
2020-05-20,309.53,311.58,282.6029,313.586,306.496,DOWN,0
2020-05-21,304.46,309.76,282.9244,311.314,306.7002,UP,1
2020-05-22,304.53,304.11,283.2591,308.9,307.4132,DOWN,0
2020-05-26,295.87,309.07,283.5473,304.894,307.2264,UP,1
2020-05-27,301.46,297.0,283.8756,303.17,307.6212,DOWN,0
2020-05-28,300.5,302.29,284.2233,301.364,307.5248,UP,1
2020-05-29,307.09,300.98,284.5926,301.89,307.693,DOWN,0
2020-06-01,301.45,305.72,284.9663,301.274,307.9616,UP,1
2020-06-02,302.86,300.28,285.3424,302.672,308.4434,DOWN,0
2020-06-03,302.6,303.04,285.697,302.9,309.1116,DOWN,0
2020-06-04,299.65,302.99,286.0167,302.73,309.5808,UP,1
2020-06-05,306.72,300.61,286.3939,302.656,310.0156,DOWN,0
2020-06-08,301.26,304.48,286.7343,302.618,309.942,DOWN,0
2020-06-09,293.74,297.0,287.0427,300.794,309.8818,UP,1
2020-06-10,295.25,296.08,287.3897,299.324,309.4642,DOWN,0
2020-06-11,283.22,293.66,287.687,296.038,308.801,DOWN,0
2020-06-12,279.27,286.06,287.9794,290.548,308.521,DOWN,0
2020-06-15,278.49,276.36,288.2665,285.994,308.0014,UP,1
2020-06-16,282.12,282.01,288.5763,283.67,307.6336,DOWN,0
2020-06-17,281.46,283.6,288.8848,280.912,307.035,DOWN,0
2020-06-18,260.3,261.08,289.0991,276.328,306.2168,UP,1
2020-06-19,271.0,261.75,289.3577,274.674,305.2978,DOWN,0
2020-06-22,264.29,266.5,289.5593,271.834,304.1626,UP,1
2020-06-23,268.19,266.37,289.7774,269.048,303.0676,DOWN,0
2020-06-24,263.04,266.9,289.9426,265.364,301.6532,DOWN,0
2020-06-25,262.63,262.42,290.0908,265.83,300.367,DOWN,0
2020-06-26,258.66,262.76,290.2043,263.362,298.7734,UP,1
2020-06-29,260.35,260.84,290.3445,262.574,297.1294,UP,1
2020-06-30,267.55,260.95,290.4991,262.446,295.6922,DOWN,0
2020-07-01,264.77,266.89,290.6423,262.792,294.4074,UP,1
2020-07-02,265.12,265.49,290.7744,263.29,293.7496,UP,1
2020-07-06,269.8,268.04,290.9476,265.518,293.3006,DOWN,0
2020-07-07,268.35,269.3,291.1112,267.118,292.7116,UP,1
2020-07-08,280.19,294.323,291.3182,269.646,292.2506,DOWN,0
2020-07-09,278.7,282.3,291.5119,272.432,291.7202,UP,1
2020-07-10,278.88,277.18,291.7253,275.184,291.2036,DOWN,0
2020-07-13,276.52,279.28,291.9284,276.528,290.7974,UP,1
2020-07-14,281.27,275.15,292.1837,279.112,290.561,UP,1
2020-07-15,282.96,282.13,292.4474,279.666,290.2898,DOWN,0
2020-07-16,279.54,282.22,292.681,279.834,289.7918,UP,1
2020-07-17,281.88,280.66,292.9544,280.434,289.2938,UP,1
2020-07-20,283.4,281.14,293.2651,281.81,288.6816,DOWN,0
2020-07-21,280.19,285.0,293.5535,281.594,288.005,UP,1
2020-07-22,280.81,285.36,293.8376,281.164,287.061,DOWN,0
2020-07-23,278.51,282.26,294.0952,280.958,286.2358,DOWN,0
2020-07-24,272.33,277.26,294.3471,279.048,285.3832,UP,1
2020-07-27,286.19,282.68,294.6674,279.606,284.7906,DOWN,0
2020-07-28,280.35,286.27,294.9542,279.638,284.0656,DOWN,0
2020-07-29,277.36,281.19,295.2249,278.948,283.2948,DOWN,0
2020-07-30,274.86,273.02,295.4704,278.218,282.5904,DOWN,0
2020-07-31,274.69,273.44,295.7136,278.69,281.8936,UP,1
2020-08-03,278.16,274.7,295.9658,277.084,281.3676,DOWN,0
2020-08-04,276.08,278.08,296.2182,276.23,280.7986,UP,1
2020-08-05,276.17,276.65,296.4987,275.992,280.4046,UP,1
2020-08-06,277.66,275.76,296.7695,276.552,279.9286,UP,1
2020-08-07,305.71,311.14,296.8887,282.756,280.0328,DOWN,0
2020-08-10,300.26,308.0,296.9959,287.176,279.8962,DOWN,0
2020-08-11,289.94,300.27,297.0172,289.948,279.666,UP,1
2020-08-12,293.22,290.69,297.0431,293.358,279.4732,DOWN,0
2020-08-13,288.54,291.87,297.0081,295.534,279.192,UP,1
2020-08-14,289.45,287.99,296.9678,292.282,278.988,DOWN,0
2020-08-17,289.16,289.854,296.9142,290.062,278.6368,DOWN,0
2020-08-18,288.88,289.3,296.865,289.85,278.3892,DOWN,0
2020-08-19,279.98,284.8,296.7689,287.202,278.114,DOWN,0
2020-08-20,277.52,278.39,296.6894,284.998,277.7594,DOWN,0
2020-08-21,277.07,277.65,296.6138,282.522,277.6364,DOWN,0
2020-08-24,276.56,277.48,296.5516,280.002,277.5822,UP,1
2020-08-25,279.03,276.27,296.5124,278.032,277.593,UP,1
2020-08-26,279.17,279.14,296.442,277.87,277.534,UP,1
2020-08-27,279.26,280.15,296.3676,278.218,277.49,UP,1
2020-08-28,281.46,279.52,296.3179,279.096,277.9132,UP,1
2020-08-31,287.64,281.65,296.3467,281.312,278.246,DOWN,0
2020-09-01,279.75,287.48,296.3697,281.456,278.5552,UP,1
2020-09-02,285.6,281.06,296.3863,282.742,278.9034,DOWN,0
2020-09-03,276.15,286.22,296.354,282.12,279.1656,DOWN,0
2020-09-04,276.0,278.12,296.3068,281.028,279.433,DOWN,0
2020-09-08,268.9,274.2,296.2243,277.28,279.6378,UP,1
2020-09-09,272.51,270.14,296.1446,275.832,279.881,DOWN,0
2020-09-10,266.51,271.31,295.9817,272.014,279.8602,UP,1
2020-09-11,269.91,267.93,295.8182,270.766,279.963,UP,1
2020-09-14,278.29,271.28,295.6947,271.224,280.2264,UP,1
2020-09-15,278.45,280.04,295.5702,273.134,280.3994,DOWN,0
2020-09-16,276.39,280.99,295.4531,273.91,280.5602,DOWN,0
2020-09-17,275.37,272.5,295.368,275.682,280.4638,DOWN,0
2020-09-18,274.48,275.64,295.2869,276.596,280.3794,DOWN,0
2020-09-21,268.3,272.23,295.1808,274.598,280.1678,UP,1
2020-09-22,272.76,269.0,295.0477,273.46,280.0926,DOWN,0
2020-09-23,272.2,273.11,294.9074,272.622,279.9112,DOWN,0
2020-09-24,270.04,271.0,294.7798,271.556,279.6528,UP,1
2020-09-25,273.28,268.29,294.6602,271.316,279.5276,UP,1
2020-09-28,282.035,282.0,294.6093,274.063,279.5307,UP,1
2020-09-29,282.35,280.84,294.5518,275.981,279.5097,UP,1
2020-09-30,283.68,283.87,294.486,278.277,279.5795,UP,1
2020-10-01,285.57,284.96,294.4069,281.383,279.6747,DOWN,0
2020-10-02,277.64,281.65,294.3095,282.255,279.6573,UP,1
2020-10-05,284.18,278.67,294.2474,282.684,279.8943,DOWN,0
2020-10-06,281.15,284.17,294.1652,282.444,279.7935,UP,1
2020-10-07,285.75,282.24,294.0887,282.858,279.9015,UP,1
2020-10-08,286.92,287.4,294.0155,283.128,280.0927,DOWN,0
2020-10-09,286.54,287.16,293.9279,284.908,280.3263,UP,1
2020-10-12,291.48,289.28,293.8763,286.368,280.6621,DOWN,0
2020-10-13,291.46,288.53,293.8332,288.43,280.9281,DOWN,0
2020-10-14,289.02,292.99,293.7982,289.084,281.1869,DOWN,0
2020-10-15,280.63,284.85,293.7177,287.826,281.2761,DOWN,0
2020-10-16,280.01,282.43,293.6466,286.52,281.3231,DOWN,0
2020-10-19,268.77,279.27,293.5362,281.978,280.5843,DOWN,0
2020-10-20,267.12,270.45,293.4177,277.11,279.9215,UP,1
2020-10-21,268.91,264.99,293.3118,273.088,279.5009,DOWN,0
2020-10-22,266.8,268.75,293.1825,270.322,278.9725,DOWN,0
2020-10-23,265.0,267.23,293.036,267.32,278.5017,DOWN,0
2020-10-26,256.76,263.51,292.8372,264.918,277.8479,DOWN,0
2020-10-27,255.3,256.33,292.6442,262.554,277.1707,DOWN,0
2020-10-28,244.26,251.03,292.3707,257.624,276.2783,UP,1
2020-10-29,245.48,244.97,292.1326,253.36,275.5883,UP,1
2020-10-30,252.07,247.26,291.9623,250.774,275.0793,DOWN,0
2020-11-02,248.99,253.64,291.7797,249.22,274.5177,DOWN,0
2020-11-03,247.01,250.52,291.5788,247.562,273.9267,UP,1
2020-11-04,355.63,253.2,291.9165,269.836,275.4587,DOWN,0
2020-11-05,328.9,348.0,292.1399,286.52,276.4533,DOWN,0
2020-11-09,236.26,230.82,291.9305,283.358,275.5933,UP,1
2020-11-10,236.34,241.24,291.7065,280.828,274.6909,UP,1
2020-11-11,244.03,239.8,291.5169,280.232,273.8187,DOWN,0
2020-11-12,241.55,244.71,291.3121,257.416,273.0547,UP,1
2020-11-13,248.59,243.65,291.1674,241.354,272.3145,UP,1
2020-11-16,250.96,250.29,291.0779,244.294,271.8107,DOWN,0
2020-11-17,248.81,251.18,290.9583,246.788,271.2669,DOWN,0
2020-11-18,240.98,248.81,290.7468,246.178,270.7085,UP,1
2020-11-19,244.01,241.42,290.3025,246.67,270.1385,UP,1
2020-11-20,244.15,243.87,289.837,245.782,269.6913,DOWN,0
2020-11-23,243.38,245.0,289.3604,244.266,269.1607,DOWN,0
2020-11-24,242.51,243.34,288.8783,243.006,268.4451,DOWN,0
2020-11-25,241.75,243.1,288.4256,243.16,267.7111,UP,1
2020-11-27,243.78,242.0,287.9857,243.114,267.0589,DOWN,0
2020-11-30,240.17,243.46,287.5153,242.318,266.3549,UP,1
2020-12-01,243.16,241.23,287.0661,242.274,265.7285,UP,1
2020-12-02,246.92,246.89,286.6152,243.156,265.3009,DOWN,0
2020-12-03,244.09,248.38,286.1305,243.624,264.7275,UP,1
2020-12-04,245.87,244.86,285.6766,244.042,264.2009,DOWN,0
2020-12-07,243.68,246.3,285.2115,244.744,263.6737,UP,1
2020-12-08,246.43,244.63,284.8137,245.398,263.1367,DOWN,0
2020-12-09,244.75,248.0,284.4169,244.964,262.391,DOWN,0
2020-12-10,242.98,247.45,283.9946,244.742,261.6036,DOWN,0
2020-12-11,241.43,242.64,283.6513,243.854,260.7586,UP,1
2020-12-14,245.25,242.98,283.3356,244.168,259.9522,UP,1
2020-12-15,248.73,246.49,282.9398,244.628,259.374,DOWN,0
2020-12-16,248.19,249.07,282.6019,245.316,258.6542,UP,1
2020-12-17,250.24,247.16,282.2108,246.768,258.036,DOWN,0
2020-12-18,249.62,251.78,281.8704,248.406,257.3134,DOWN,0
2020-12-21,248.32,246.75,281.5223,249.02,256.5414,DOWN,0
2020-12-22,247.87,246.44,281.2757,248.848,255.768,UP,1
2020-12-23,251.2,247.0,281.0035,249.45,254.9624,DOWN,0
2020-12-24,248.89,250.27,280.7767,249.18,254.111,DOWN,0
2020-12-28,244.15,248.48,280.6531,248.086,253.2136,DOWN,0
2020-12-29,243.46,245.36,280.3443,247.114,252.4702,UP,1
2020-12-30,243.58,244.5,280.1536,246.256,251.7416,UP,1
2020-12-31,244.86,243.47,279.8513,244.988,251.2634,DOWN,0
2021-01-04,242.95,245.74,279.5727,243.8,250.78,UP,1
2021-01-05,246.39,243.88,279.3645,244.248,250.3296,UP,1
2021-01-06,247.75,244.7,279.2094,245.106,249.9486,UP,1
2021-01-07,250.44,247.45,279.1157,246.478,249.6574,UP,1
2021-01-08,252.54,249.88,278.9974,248.014,249.573,UP,1
2021-01-11,267.52,255.86,278.9101,252.928,249.8174,DOWN,0
2021-01-12,267.39,268.78,278.7224,257.128,250.28,DOWN,0
2021-01-13,266.67,269.61,278.572,260.912,250.7038,UP,1
2021-01-14,280.29,269.49,278.3928,266.882,251.2682,DOWN,0
2021-01-15,275.84,280.0,278.1901,271.542,251.8052,DOWN,0
2021-01-19,273.84,276.75,278.0929,272.806,252.3418,DOWN,0
2021-01-20,270.28,274.31,277.922,273.384,250.6348,DOWN,0
2021-01-21,270.12,270.25,277.77,274.074,249.4592,DOWN,0
2021-01-22,269.44,270.34,277.5603,271.904,250.1228,UP,1
2021-01-25,275.54,271.79,277.4319,271.844,250.9068,DOWN,0
2021-01-26,271.67,274.5,277.2055,271.41,251.4596,DOWN,0
2021-01-27,265.15,267.7,276.926,270.384,251.9316,UP,1
2021-01-28,267.87,265.13,276.6507,269.934,252.3172,UP,1
2021-01-29,282.61,294.427,276.3949,272.568,252.9502,DOWN,0
2021-02-01,278.46,283.2,276.1525,273.152,253.5432,DOWN,0
2021-02-02,277.72,281.3,275.8494,274.362,254.278,DOWN,0
2021-02-03,263.25,269.99,275.4529,273.982,254.6628,UP,1
2021-02-04,267.39,262.16,275.0928,273.886,255.1276,DOWN,0
2021-02-05,265.09,268.14,274.7732,270.382,255.5618,UP,1
2021-02-08,268.93,266.56,274.6278,268.476,256.0902,UP,1
2021-02-09,269.31,268.23,274.5131,266.794,256.6414,UP,1
2021-02-10,275.0,271.45,274.3991,269.144,257.2658,UP,1
2021-02-11,278.81,278.51,274.277,271.428,258.0386,DOWN,0
2021-02-12,278.03,278.12,274.141,274.016,258.736,UP,1
2021-02-16,279.32,275.0,274.0141,276.094,259.384,DOWN,0
2021-02-17,276.67,276.07,273.9133,277.566,260.0356,DOWN,0
2021-02-18,275.9,274.85,273.8273,277.746,260.6362,UP,1
2021-02-19,278.35,278.54,273.7365,277.654,261.3296,UP,1
2021-02-22,284.63,276.06,273.6374,278.974,262.0936,DOWN,0
2021-02-23,279.08,281.99,273.4989,278.926,262.7802,UP,1
2021-02-24,282.74,278.75,273.3426,280.14,263.5754,DOWN,0
2021-02-25,277.26,284.26,273.1588,280.412,264.292,DOWN,0
2021-02-26,272.88,278.28,272.8831,279.318,264.8446,UP,1
2021-03-01,273.24,274.42,272.6505,277.04,265.3348,DOWN,0
