ticker,ICE US Equity,ICE US Equity,ICE US Equity,ICE US Equity,ICE US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2007-07-03,29.776,29.224,29.6632,28.7322,24.1439,UP,1
2007-07-05,30.362,29.91,29.6936,28.8188,24.2214,UP,1
2007-07-06,31.218,30.978,29.9856,28.9212,24.3013,UP,1
2007-07-09,31.356,31.55,30.3428,29.0316,24.3841,DOWN,0
2007-07-10,31.146,31.358,30.7716,29.1475,24.4674,UP,1
2007-07-11,33.414,31.4,31.4992,29.3078,24.5576,UP,1
2007-07-12,33.798,33.736,32.1864,29.4916,24.6529,DOWN,0
2007-07-13,33.422,33.644,32.6272,29.651,24.7505,UP,1
2007-07-16,33.996,33.64,33.1552,29.792,24.8505,DOWN,0
2007-07-17,33.37,34.246,33.6,29.9058,24.9457,DOWN,0
2007-07-18,32.586,33.002,33.4344,30.0089,25.0365,DOWN,0
2007-07-19,32.27,32.982,33.1288,30.1155,25.1228,DOWN,0
2007-07-20,32.048,32.23,32.854,30.2063,25.2086,DOWN,0
2007-07-23,31.218,32.282,32.2984,30.2912,25.2875,DOWN,0
2007-07-24,29.558,30.75,31.536,30.3202,25.354,DOWN,0
2007-07-25,28.75,29.69,30.7688,30.34,25.4137,UP,1
2007-07-26,29.268,28.4,30.1684,30.3761,25.4746,UP,1
2007-07-27,30.28,29.268,29.8148,30.4304,25.5411,UP,1
2007-07-30,31.28,30.79,29.8272,30.4968,25.6102,DOWN,0
2007-07-31,30.226,31.362,29.9608,30.5446,25.6735,DOWN,0
2007-08-01,30.0,30.054,30.2108,30.5603,25.7396,UP,1
2007-08-02,30.436,30.098,30.4444,30.5634,25.8088,UP,1
2007-08-03,30.792,30.504,30.5468,30.5854,25.8855,DOWN,0
2007-08-06,30.716,30.6,30.434,30.6311,25.9574,UP,1
2007-08-07,31.37,30.818,30.6628,30.6785,26.0324,UP,1
2007-08-08,31.976,31.676,31.058,30.727,26.1107,DOWN,0
2007-08-09,30.8,31.39,31.1308,30.7482,26.1829,DOWN,0
2007-08-10,30.21,30.642,31.0144,30.7726,26.2515,DOWN,0
2007-08-13,29.4,30.55,30.7512,30.7888,26.3147,DOWN,0
2007-08-14,28.624,29.386,30.202,30.7626,26.3743,DOWN,0
2007-08-15,26.8,28.35,29.1668,30.7035,26.4226,DOWN,0
2007-08-16,25.9,26.0,28.1868,30.6096,26.4677,UP,1
2007-08-17,26.708,26.8,27.4864,30.5569,26.5191,UP,1
2007-08-20,27.534,26.8,27.1132,30.525,26.5723,DOWN,0
2007-08-21,27.034,27.4,26.7952,30.469,26.6226,UP,1
2007-08-22,27.766,27.856,26.9884,30.4284,26.6781,UP,1
2007-08-23,27.91,28.28,27.3904,30.3954,26.7359,UP,1
2007-08-24,28.5,27.8,27.7488,30.3459,26.7935,DOWN,0
2007-08-27,28.036,28.45,27.8492,30.2787,26.8466,DOWN,0
2007-08-28,26.98,27.654,27.8384,30.2006,26.8936,UP,1
2007-08-29,27.924,27.26,27.87,30.1338,26.9497,UP,1
2007-08-30,27.95,27.524,27.878,30.0604,27.0043,UP,1
2007-08-31,29.174,28.444,28.0128,30.0097,27.0617,UP,1
2007-09-04,29.568,28.974,28.3192,29.979,27.113,DOWN,0
2007-09-05,28.178,29.2,28.5588,29.9456,27.1582,DOWN,0
2007-09-06,27.614,28.42,28.4968,29.9156,27.2017,DOWN,0
2007-09-07,26.568,27.076,28.2204,29.8428,27.2333,DOWN,0
2007-09-10,26.43,26.814,27.6716,29.7762,27.2678,DOWN,0
2007-09-11,26.29,26.52,27.016,29.7106,27.2981,DOWN,0
2007-09-12,26.28,26.332,26.6364,29.6562,27.3284,DOWN,0
2007-09-13,25.814,26.454,26.2764,29.577,27.3534,DOWN,0
2007-09-14,25.542,25.46,26.0712,29.4806,27.3805,DOWN,0
2007-09-17,25.3,25.564,25.8452,29.3622,27.4062,UP,1
2007-09-18,27.13,25.54,26.0132,29.2777,27.4447,DOWN,0
2007-09-19,26.32,27.65,26.0212,29.1812,27.4781,UP,1
2007-09-20,27.076,26.18,26.2736,29.0544,27.5184,UP,1
2007-09-21,27.092,27.4,26.5836,28.9203,27.5548,UP,1
2007-09-24,28.362,27.01,27.196,28.8191,27.5903,UP,1
2007-09-25,30.23,29.198,27.816,28.7438,27.6365,UP,1
2007-09-26,30.38,30.6,28.628,28.684,27.6835,UP,1
2007-09-27,30.492,30.494,29.3112,28.6421,27.7279,DOWN,0
2007-09-28,30.38,30.386,29.9688,28.6043,27.7666,UP,1
2007-10-01,30.8,30.468,30.4564,28.5793,27.8106,UP,1
2007-10-02,30.93,31.108,30.5964,28.5736,27.8581,DOWN,0
2007-10-03,30.712,30.902,30.6628,28.5966,27.9078,UP,1
2007-10-04,30.84,30.652,30.7324,28.6384,27.9557,UP,1
2007-10-05,31.552,31.142,30.9668,28.6841,28.0058,UP,1
2007-10-08,32.234,31.606,31.2536,28.7232,28.0582,UP,1
2007-10-09,32.718,32.578,31.6112,28.752,28.1118,DOWN,0
2007-10-10,32.54,32.696,31.9768,28.7982,28.1679,DOWN,0
2007-10-11,31.28,32.98,32.0648,28.8238,28.2201,UP,1
2007-10-12,32.258,31.43,32.206,28.8603,28.2759,DOWN,0
2007-10-15,31.468,32.262,32.0528,28.8738,28.3263,DOWN,0
2007-10-16,31.082,31.372,31.7256,28.8811,28.3727,UP,1
2007-10-17,31.6,31.4,31.5376,28.8857,28.4228,UP,1
2007-10-18,32.376,31.4,31.7568,28.8937,28.4689,UP,1
2007-10-19,32.79,32.798,31.8632,28.9335,28.5119,DOWN,0
2007-10-22,32.266,32.56,32.0228,28.9746,28.5487,UP,1
2007-10-23,33.706,32.688,32.5476,29.0608,28.5915,UP,1
2007-10-24,35.096,33.572,33.2468,29.1902,28.6423,DOWN,0
2007-10-25,33.732,34.378,33.518,29.3288,28.6757,UP,1
2007-10-26,34.05,34.292,33.77,29.4918,28.7094,UP,1
2007-10-29,34.606,34.08,34.238,29.6498,28.7477,DOWN,0
2007-10-30,34.184,34.48,34.3336,29.7828,28.7895,UP,1
2007-10-31,35.597,34.57,34.4338,29.9541,28.8342,DOWN,0
2007-11-01,34.464,35.2,34.5802,30.088,28.8774,UP,1
2007-11-02,34.926,34.868,34.7554,30.2283,28.9251,UP,1
2007-11-05,34.958,34.4,34.8258,30.3575,28.9758,UP,1
2007-11-06,35.668,34.62,35.1226,30.5101,29.0246,DOWN,0
2007-11-07,34.682,35.2,34.9396,30.6642,29.0616,DOWN,0
2007-11-08,34.21,34.636,34.8888,30.7899,29.1009,DOWN,0
2007-11-09,33.088,33.552,34.5212,30.8927,29.1312,DOWN,0
2007-11-12,32.27,33.174,33.9836,30.9546,29.1627,UP,1
2007-11-13,33.58,32.28,33.566,31.0348,29.1991,UP,1
2007-11-14,34.228,33.716,33.4752,31.1558,29.2397,UP,1
2007-11-15,34.5,34.368,33.5332,31.2935,29.2767,UP,1
2007-11-16,35.008,34.664,33.9172,31.4623,29.3093,UP,1
2007-11-19,36.05,34.926,34.6732,31.6547,29.3459,DOWN,0
2007-11-20,33.92,35.8,34.7412,31.8073,29.3726,DOWN,0
2007-11-21,33.04,33.076,34.5036,31.9425,29.3898,UP,1
2007-11-23,33.6,33.326,34.3236,32.0983,29.4057,DOWN,0
2007-11-26,32.678,33.798,33.8576,32.241,29.4198,DOWN,0
2007-11-27,32.094,32.808,33.0664,32.3769,29.4367,UP,1
2007-11-28,33.922,32.324,33.0668,32.5127,29.4554,DOWN,0
2007-11-29,33.84,33.576,33.2268,32.6631,29.473,DOWN,0
2007-11-30,33.392,34.63,33.1852,32.7894,29.4849,DOWN,0
2007-12-03,32.546,33.39,33.1588,32.8985,29.4893,DOWN,0
2007-12-04,32.512,32.4,33.2424,32.9815,29.4892,UP,1
2007-12-05,34.3,32.748,33.318,33.0629,29.4969,UP,1
2007-12-06,34.964,34.438,33.5428,33.1546,29.5111,UP,1
2007-12-07,35.11,34.764,33.8864,33.2469,29.5247,UP,1
2007-12-10,35.264,35.49,34.43,33.3446,29.5438,DOWN,0
2007-12-11,34.234,35.6,34.7744,33.4133,29.5704,UP,1
2007-12-12,35.036,35.126,34.9216,33.4954,29.5948,UP,1
2007-12-13,36.164,34.692,35.1616,33.6045,29.6251,UP,1
2007-12-14,37.146,35.77,35.5688,33.7306,29.6722,DOWN,0
2007-12-17,36.064,37.33,35.7288,33.8208,29.7154,DOWN,0
2007-12-18,35.576,36.398,35.9972,33.8877,29.7509,UP,1
2007-12-19,37.174,35.872,36.4248,33.9768,29.8077,UP,1
2007-12-20,37.666,37.574,36.7252,34.0793,29.8646,DOWN,0
2007-12-21,37.29,38.24,36.754,34.1995,29.9201,UP,1
2007-12-24,38.53,37.376,37.2472,34.3249,29.9783,UP,1
2007-12-26,38.9,38.3,37.912,34.4736,30.0438,DOWN,0
2007-12-27,37.926,38.65,38.0624,34.6105,30.1015,DOWN,0
2007-12-28,37.886,38.16,38.1064,34.7362,30.1628,UP,1
2007-12-31,38.5,37.838,38.3484,34.8587,30.2289,DOWN,0
2008-01-02,37.1,38.774,38.0624,34.9449,30.2864,DOWN,0
2008-01-03,35.98,37.37,37.4784,35.0191,30.3364,DOWN,0
2008-01-04,34.158,35.202,36.7248,35.0282,30.3775,DOWN,0
2008-01-07,32.83,34.4,35.7136,34.9829,30.4144,UP,1
2008-01-08,33.02,33.108,34.6176,34.9686,30.4559,DOWN,0
2008-01-09,32.566,32.774,33.7108,34.9389,30.4979,UP,1
2008-01-10,34.696,32.2,33.454,34.9407,30.5484,DOWN,0
2008-01-11,34.624,34.4,33.5472,34.9495,30.5996,DOWN,0
2008-01-14,34.494,34.502,33.88,34.9275,30.6491,DOWN,0
2008-01-15,32.664,34.032,33.8088,34.8915,30.6902,DOWN,0
2008-01-16,29.694,32.326,33.2344,34.7868,30.7108,DOWN,0
2008-01-17,26.19,29.738,31.5332,34.6115,30.7181,UP,1
2008-01-18,27.72,26.964,30.1524,34.4525,30.7308,DOWN,0
2008-01-22,27.574,25.78,28.7684,34.3104,30.7398,UP,1
2008-01-23,28.68,26.77,27.9716,34.1998,30.7547,UP,1
2008-01-24,30.116,28.854,28.056,34.1403,30.7773,DOWN,0
2008-01-25,29.068,30.94,28.6316,34.0763,30.7957,DOWN,0
2008-01-28,28.05,30.496,28.6976,33.9657,30.8093,UP,1
2008-01-29,28.378,28.328,28.8584,33.8487,30.8214,DOWN,0
2008-01-30,27.672,28.03,28.6568,33.7121,30.8298,UP,1
2008-01-31,27.838,26.904,28.2012,33.5687,30.8378,DOWN,0
2008-02-01,27.09,27.8,27.8056,33.3895,30.8423,UP,1
2008-02-04,27.25,27.48,27.6456,33.2561,30.8489,DOWN,0
2008-02-05,24.93,26.802,26.956,33.0939,30.8397,DOWN,0
2008-02-06,23.18,25.148,26.0576,32.8855,30.8232,UP,1
2008-02-07,26.078,24.516,25.7056,32.7535,30.8235,DOWN,0
2008-02-08,25.56,26.478,25.3996,32.6228,30.8208,UP,1
2008-02-11,26.03,25.984,25.1556,32.465,30.8217,UP,1
2008-02-12,26.712,26.312,25.512,32.3224,30.8285,UP,1
2008-02-13,27.536,27.156,26.3832,32.2053,30.8392,DOWN,0
2008-02-14,26.678,27.596,26.5032,32.088,30.8496,DOWN,0
2008-02-15,26.472,26.524,26.6856,31.9672,30.8547,DOWN,0
2008-02-19,25.516,26.808,26.5828,31.7915,30.8475,UP,1
2008-02-20,26.862,25.288,26.6128,31.6294,30.8434,DOWN,0
2008-02-21,26.712,26.874,26.448,31.4615,30.8399,UP,1
2008-02-22,26.9,26.77,26.4924,31.2942,30.8397,UP,1
2008-02-25,27.912,26.9,26.7804,31.1678,30.8417,DOWN,0
2008-02-26,27.102,27.688,27.0976,31.0091,30.8423,DOWN,0
2008-02-27,26.932,26.982,27.1116,30.8244,30.8364,DOWN,0
2008-02-28,26.79,26.684,27.1272,30.6173,30.8316,DOWN,0
2008-02-29,26.06,26.47,26.9592,30.4172,30.8246,UP,1
2008-03-03,26.586,26.062,26.694,30.2374,30.8197,UP,1
2008-03-04,27.074,26.72,26.6884,30.0354,30.8153,UP,1
2008-03-05,27.372,27.398,26.7764,29.8296,30.8129,DOWN,0
2008-03-06,26.488,26.554,26.716,29.6135,30.7993,DOWN,0
2008-03-07,26.378,26.104,26.7796,29.3705,30.7798,DOWN,0
2008-03-10,24.586,26.772,26.3796,29.0842,30.7542,UP,1
2008-03-11,27.458,25.23,26.4564,28.8748,30.7494,DOWN,0
2008-03-12,26.718,27.144,26.3256,28.6515,30.738,UP,1
2008-03-13,27.656,26.226,26.5592,28.4346,30.7285,DOWN,0
2008-03-14,26.266,27.916,26.5368,28.2179,30.7111,DOWN,0
2008-03-17,24.482,25.038,26.516,27.988,30.6886,UP,1
2008-03-18,26.55,25.384,26.3344,27.8358,30.6784,DOWN,0
2008-03-19,24.504,26.598,25.8916,27.6693,30.6512,UP,1
2008-03-20,24.97,24.586,25.3544,27.5083,30.6273,UP,1
2008-03-24,25.473,24.85,25.1958,27.3664,30.6017,UP,1
2008-03-25,26.394,25.776,25.5782,27.2004,30.587,UP,1
2008-03-26,26.768,26.202,25.6218,27.0433,30.5752,DOWN,0
2008-03-27,26.236,27.196,25.9682,26.8781,30.5572,DOWN,0
2008-03-28,25.95,26.236,26.1642,26.7438,30.5379,UP,1
2008-03-31,26.1,25.69,26.2896,26.6719,30.5206,UP,1
2008-04-01,27.822,26.522,26.5752,26.7046,30.5049,UP,1
2008-04-02,29.562,28.0,27.134,26.7414,30.4957,UP,1
2008-04-03,29.85,29.442,27.8568,26.7869,30.4905,DOWN,0
2008-04-04,29.49,29.954,28.5648,26.8031,30.4817,UP,1
2008-04-07,29.98,29.84,29.3408,26.8004,30.4735,DOWN,0
2008-04-08,29.61,29.796,29.6984,26.8113,30.463,DOWN,0
2008-04-09,29.276,29.63,29.6412,26.8358,30.4538,UP,1
2008-04-10,30.032,29.172,29.6776,26.8689,30.4547,DOWN,0
2008-04-11,29.576,29.538,29.6948,26.9069,30.4571,DOWN,0
2008-04-14,29.45,29.576,29.5888,26.9392,30.4533,UP,1
2008-04-15,29.644,29.836,29.5956,26.9903,30.4527,UP,1
2008-04-16,30.434,29.98,29.8272,27.0539,30.457,UP,1
2008-04-17,31.44,30.276,30.1088,27.1841,30.4692,DOWN,0
2008-04-18,31.334,31.698,30.4604,27.3472,30.477,UP,1
2008-04-21,31.91,31.436,30.9524,27.4639,30.4847,DOWN,0
2008-04-22,30.058,31.32,31.0352,27.5538,30.4789,UP,1
2008-04-23,30.294,30.202,31.0072,27.6391,30.4736,UP,1
2008-04-24,31.604,30.398,31.04,27.7369,30.4759,UP,1
2008-04-25,32.108,31.776,31.1948,27.8284,30.4694,DOWN,0
2008-04-28,30.906,32.184,30.994,27.9129,30.4549,DOWN,0
2008-04-29,30.35,31.008,31.0524,27.9905,30.4396,UP,1
2008-04-30,31.03,30.404,31.1996,28.1008,30.4247,UP,1
2008-05-01,32.0,31.1,31.2788,28.2035,30.4179,UP,1
2008-05-02,32.224,32.852,31.302,28.3138,30.4161,UP,1
2008-05-05,32.512,32.216,31.6232,28.426,30.4173,UP,1
2008-05-06,33.03,32.458,32.1592,28.5284,30.4222,DOWN,0
2008-05-07,31.948,33.03,32.3427,28.6253,30.4258,DOWN,0
2008-05-08,31.944,32.184,32.3315,28.7255,30.4378,DOWN,0
2008-05-09,31.312,31.874,32.1491,28.816,30.4506,UP,1
2008-05-12,31.714,31.396,31.9895,28.9291,30.4628,UP,1
2008-05-13,32.14,31.994,31.8115,29.0401,30.4721,UP,1
2008-05-14,32.258,32.25,31.8736,29.1438,30.477,DOWN,0
2008-05-15,31.8,32.162,31.8448,29.2324,30.4849,DOWN,0
2008-05-16,30.902,31.916,31.7628,29.3207,30.4894,DOWN,0
2008-05-19,30.556,31.0,31.5312,29.4042,30.49,DOWN,0
2008-05-20,30.12,30.438,31.1272,29.5149,30.4866,DOWN,0
2008-05-21,28.662,30.202,30.408,29.539,30.4764,DOWN,0
2008-05-22,28.642,28.508,29.7764,29.5775,30.4627,DOWN,0
2008-05-23,28.542,28.734,29.3044,29.5952,30.4455,DOWN,0
2008-05-27,28.02,28.467,28.7972,29.6303,30.4316,DOWN,0
2008-05-28,27.84,28.116,28.3412,29.6974,30.4198,UP,1
2008-05-29,28.28,27.668,28.2648,29.732,30.4142,DOWN,0
2008-05-30,27.64,28.22,28.0644,29.7947,30.4093,DOWN,0
2008-06-02,26.83,27.044,27.722,29.8319,30.4094,DOWN,0
2008-06-03,26.426,26.816,27.4032,29.851,30.4121,DOWN,0
2008-06-04,25.814,26.092,26.998,29.8394,30.4076,UP,1
2008-06-05,27.326,26.082,26.8072,29.8506,30.4065,DOWN,0
2008-06-06,25.622,26.872,26.4036,29.8383,30.3995,DOWN,0
2008-06-09,25.41,25.9,26.1196,29.8275,30.3877,DOWN,0
2008-06-10,25.064,24.858,25.8472,29.8068,30.3735,DOWN,0
2008-06-11,23.424,25.208,25.3692,29.7188,30.3481,DOWN,0
2008-06-12,23.234,23.652,24.5508,29.5922,30.3241,UP,1
2008-06-13,24.6,23.504,24.3464,29.4872,30.3122,DOWN,0
2008-06-16,24.56,24.386,24.1764,29.3886,30.2954,UP,1
2008-06-17,24.622,24.842,24.088,29.2815,30.2787,UP,1
2008-06-18,24.866,24.59,24.3764,29.1866,30.2572,UP,1
2008-06-19,26.53,25.146,25.0356,29.1317,30.242,DOWN,0
2008-06-20,25.936,26.45,25.3028,29.0498,30.2308,DOWN,0
2008-06-23,25.724,26.014,25.5356,28.9727,30.2213,DOWN,0
2008-06-24,25.676,25.51,25.7464,28.8972,30.2169,UP,1
2008-06-25,25.844,25.672,25.942,28.8212,30.2139,DOWN,0
2008-06-26,24.402,25.304,25.5164,28.7006,30.2045,DOWN,0
2008-06-27,23.76,24.242,25.0812,28.547,30.1919,DOWN,0
2008-06-30,22.8,23.802,24.4964,28.3763,30.1768,UP,1
2008-07-01,23.05,22.61,23.9712,28.1991,30.1644,DOWN,0
2008-07-02,21.62,23.2,23.1264,28.0304,30.146,DOWN,0
2008-07-03,21.2,21.688,22.486,27.8485,30.1163,DOWN,0
2008-07-07,20.742,21.104,21.8824,27.6312,30.0884,UP,1
2008-07-08,21.25,20.76,21.5724,27.4141,30.0593,DOWN,0
2008-07-09,19.078,21.25,20.778,27.1775,30.0192,DOWN,0
2008-07-10,17.06,19.1,19.866,26.9117,29.9627,UP,1
2008-07-11,17.68,16.5,19.162,26.6447,29.9,DOWN,0
2008-07-14,17.022,18.03,18.418,26.3452,29.8332,UP,1
2008-07-15,17.28,16.994,17.624,26.0463,29.7671,UP,1
2008-07-16,18.748,17.282,17.558,25.771,29.709,DOWN,0
2008-07-17,18.082,19.14,17.7624,25.472,29.6454,DOWN,0
2008-07-18,17.89,17.858,17.8044,25.1909,29.5802,UP,1
2008-07-21,17.9,17.798,17.98,24.91,29.5161,UP,1
2008-07-22,19.442,17.8,18.4124,24.6726,29.4591,DOWN,0
2008-07-23,19.0,19.28,18.4628,24.4183,29.3964,DOWN,0
2008-07-24,18.204,18.92,18.4872,24.1396,29.3262,UP,1
2008-07-25,20.58,18.384,19.0252,23.906,29.2655,DOWN,0
2008-07-28,19.8,20.696,19.4052,23.666,29.2018,UP,1
2008-07-29,20.86,19.936,19.6888,23.4652,29.1497,DOWN,0
2008-07-30,20.838,20.9,20.0564,23.2708,29.0926,DOWN,0
2008-07-31,19.96,20.386,20.4076,23.0676,29.0351,DOWN,0
2008-08-01,19.24,20.214,20.1396,22.8792,28.9759,DOWN,0
2008-08-04,17.088,19.698,19.5972,22.6481,28.9033,UP,1
2008-08-05,17.824,17.422,18.99,22.4338,28.8306,DOWN,0
2008-08-06,16.92,17.822,18.2064,22.2118,28.7512,DOWN,0
2008-08-07,16.9,16.7,17.5944,21.993,28.6744,UP,1
2008-08-08,17.54,16.73,17.2544,21.7782,28.5935,DOWN,0
2008-08-11,17.356,17.45,17.308,21.5725,28.5048,DOWN,0
2008-08-12,16.638,16.9,17.0708,21.3686,28.4194,DOWN,0
2008-08-13,16.548,16.462,16.9964,21.1711,28.3319,UP,1
2008-08-14,17.442,16.374,17.1048,21.0036,28.246,DOWN,0
2008-08-15,17.39,17.568,17.0748,20.8049,28.1621,DOWN,0
2008-08-18,16.508,17.38,16.9052,20.6226,28.0666,UP,1
2008-08-19,16.6,16.566,16.8976,20.4464,27.9773,UP,1
2008-08-20,17.114,16.538,17.0108,20.2874,27.8882,DOWN,0
2008-08-21,16.83,16.921,16.8884,20.1556,27.7976,UP,1
2008-08-22,17.62,17.07,16.9344,20.0433,27.7074,DOWN,0
2008-08-25,16.99,17.584,17.0308,19.8911,27.6189,DOWN,0
2008-08-26,16.948,16.998,17.1004,19.7388,27.5326,UP,1
2008-08-27,17.6,16.97,17.1976,19.5984,27.4552,UP,1
2008-08-28,18.118,17.784,17.4552,19.4634,27.3844,DOWN,0
2008-08-29,17.606,17.788,17.4524,19.285,27.3045,UP,1
2008-09-02,18.394,17.854,17.7332,19.1341,27.2254,UP,1
2008-09-03,18.558,18.467,18.0552,18.9908,27.1456,DOWN,0
2008-09-04,18.1,18.4,18.1552,18.8393,27.0611,UP,1
2008-09-05,19.554,18.058,18.4424,18.7135,26.9786,UP,1
2008-09-08,19.914,20.094,18.904,18.6237,26.9086,DOWN,0
2008-09-09,17.672,19.778,18.7596,18.502,26.8318,UP,1
2008-09-10,18.126,17.844,18.6732,18.4085,26.7544,UP,1
2008-09-11,18.484,17.602,18.75,18.3172,26.6834,DOWN,0
2008-09-12,18.18,18.0,18.4752,18.2484,26.6138,DOWN,0
2008-09-15,15.53,16.986,17.5984,18.135,26.5219,DOWN,0
2008-09-16,15.194,14.63,17.1028,18.024,26.4287,DOWN,0
2008-09-17,13.334,14.738,16.1444,17.8657,26.3284,UP,1
2008-09-18,15.052,13.6,15.458,17.7852,26.2409,UP,1
2008-09-19,17.322,17.568,15.2864,17.7904,26.1649,DOWN,0
2008-09-22,15.154,17.55,15.2112,17.7399,26.0692,UP,1
2008-09-23,15.5,15.532,15.2724,17.7094,25.9719,DOWN,0
2008-09-24,15.02,15.8,15.6096,17.6642,25.8714,UP,1
2008-09-25,15.98,15.138,15.7952,17.6089,25.775,DOWN,0
2008-09-26,15.77,14.752,15.4848,17.5626,25.6827,DOWN,0
2008-09-29,12.976,15.598,15.0492,17.4644,25.5724,UP,1
2008-09-30,16.136,13.554,15.1764,17.4291,25.4723,UP,1
2008-10-01,16.986,15.994,15.5696,17.38,25.3715,DOWN,0
2008-10-02,15.956,16.484,15.5648,17.3191,25.2709,DOWN,0
2008-10-03,15.642,16.318,15.5392,17.2678,25.1713,UP,1
2008-10-06,16.318,15.18,16.2076,17.1826,25.067,UP,1
2008-10-07,16.908,16.7,16.362,17.1248,24.9632,DOWN,0
2008-10-08,16.534,16.0,16.2716,17.0382,24.8594,DOWN,0
2008-10-09,13.75,17.506,15.8304,16.8965,24.7355,UP,1
2008-10-10,14.8,12.812,15.662,16.7933,24.615,UP,1
2008-10-13,17.224,16.05,15.8432,16.753,24.5115,DOWN,0
2008-10-14,16.88,17.798,15.8376,16.7488,24.4065,DOWN,0
2008-10-15,14.232,16.428,15.3772,16.677,24.2851,UP,1
2008-10-16,15.568,15.0,15.7408,16.6499,24.1775,UP,1
2008-10-17,16.82,15.268,16.1448,16.6483,24.0817,DOWN,0
2008-10-20,16.138,17.482,15.9276,16.6203,23.9916,DOWN,0
2008-10-21,15.454,15.854,15.6424,16.5822,23.9047,DOWN,0
2008-10-22,13.726,15.002,15.5412,16.524,23.8082,DOWN,0
2008-10-23,12.89,13.852,15.0056,16.4508,23.7098,DOWN,0
2008-10-24,11.91,11.0,14.0236,16.3402,23.5959,DOWN,0
2008-10-27,10.856,11.502,12.9672,16.2095,23.4771,UP,1
2008-10-28,12.86,11.6,12.4484,16.1366,23.3689,DOWN,0
2008-10-29,12.358,12.672,12.1748,16.0517,23.2674,UP,1
2008-10-30,17.4,13.904,13.0768,16.0574,23.2059,DOWN,0
2008-10-31,17.112,16.6,14.1172,16.0631,23.1605,DOWN,0
2008-11-03,16.828,16.912,15.3116,16.0472,23.106,UP,1
2008-11-04,18.508,17.7,16.4412,16.0776,23.0607,DOWN,0
2008-11-05,16.38,18.048,17.2456,16.0662,22.9992,DOWN,0
2008-11-06,15.118,16.186,16.7892,16.0166,22.9242,UP,1
2008-11-07,16.042,15.374,16.5752,15.9751,22.8591,DOWN,0
2008-11-10,14.604,16.278,16.1304,15.915,22.7919,UP,1
2008-11-11,14.676,14.45,15.364,15.8407,22.7234,DOWN,0
2008-11-12,13.502,14.47,14.7884,15.7396,22.6525,UP,1
2008-11-13,14.946,13.74,14.754,15.6765,22.588,DOWN,0
2008-11-14,14.172,14.65,14.38,15.5688,22.5235,DOWN,0
2008-11-17,13.03,14.028,14.0652,15.4312,22.4524,DOWN,0
2008-11-18,12.946,13.144,13.7192,15.3366,22.3924,DOWN,0
2008-11-19,11.658,12.708,13.3504,15.2073,22.3348,DOWN,0
2008-11-20,10.138,11.362,12.3888,15.0404,22.2551,UP,1
2008-11-21,11.7,10.472,11.8944,14.9108,22.1858,UP,1
2008-11-24,13.234,12.414,11.9352,14.8648,22.1218,UP,1
2008-11-25,13.74,13.612,12.094,14.8358,22.057,UP,1
2008-11-26,14.884,13.052,12.7392,14.8668,21.9937,DOWN,0
2008-11-28,14.72,14.668,13.6556,14.8601,21.9339,DOWN,0
2008-12-01,12.134,14.196,13.7424,14.7564,21.8622,UP,1
2008-12-02,12.564,12.36,13.6084,14.7046,21.7975,UP,1
2008-12-03,13.362,11.734,13.5328,14.6618,21.73,DOWN,0
2008-12-04,13.298,12.782,13.2156,14.6274,21.6629,UP,1
2008-12-05,14.324,13.154,13.1364,14.5942,21.6,UP,1
2008-12-08,16.27,15.056,13.9636,14.6042,21.5418,DOWN,0
2008-12-09,15.398,15.746,14.5304,14.6527,21.4833,UP,1
2008-12-10,15.494,15.744,14.9568,14.6398,21.4261,DOWN,0
2008-12-11,14.734,15.2,15.244,14.5948,21.3658,UP,1
2008-12-12,15.358,13.964,15.4508,14.5828,21.3123,DOWN,0
2008-12-15,14.232,15.414,15.0432,14.5546,21.2506,UP,1
2008-12-16,16.034,14.402,15.1704,14.549,21.1954,UP,1
2008-12-17,16.376,15.63,15.3468,14.5383,21.1404,DOWN,0
2008-12-18,16.312,16.4,15.6624,14.5339,21.0895,DOWN,0
2008-12-19,16.04,16.49,15.7988,14.5797,21.0378,DOWN,0
2008-12-22,15.8,16.284,16.1124,14.5997,20.9939,DOWN,0
2008-12-23,15.578,15.878,16.0212,14.5668,20.9345,DOWN,0
2008-12-24,15.276,15.45,15.8012,14.5347,20.8773,UP,1
2008-12-26,15.324,15.386,15.6036,14.5565,20.8156,DOWN,0
2008-12-29,15.274,15.39,15.4504,14.5506,20.7606,UP,1
2008-12-30,16.02,15.378,15.4944,14.5346,20.7183,UP,1
2008-12-31,16.488,15.954,15.6764,14.5416,20.668,UP,1
2009-01-02,16.914,16.442,16.004,14.5708,20.6301,DOWN,0
2009-01-05,14.6,16.084,15.8592,14.5883,20.5782,DOWN,0
2009-01-06,12.518,14.19,15.308,14.5809,20.5134,UP,1
2009-01-07,12.816,12.244,14.6672,14.599,20.4456,UP,1
2009-01-08,12.96,12.646,13.9616,14.6411,20.3765,DOWN,0
2009-01-09,12.776,12.95,13.134,14.6394,20.3092,DOWN,0
2009-01-12,12.25,12.702,12.664,14.6372,20.2407,UP,1
2009-01-13,12.366,12.1,12.6336,14.5366,20.172,DOWN,0
2009-01-14,11.798,11.964,12.43,14.4303,20.0919,DOWN,0
