ticker,DIS US Equity,DIS US Equity,DIS US Equity,DIS US Equity,DIS US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2019-09-18,136.8,136.41,125.8516,136.886,138.854,DOWN,0
2019-09-19,133.3,137.0,125.9406,136.046,138.6492,DOWN,0
2019-09-20,132.27,133.03,126.0233,134.896,138.4234,UP,1
2019-09-23,132.46,131.99,126.1212,134.228,138.175,DOWN,0
2019-09-24,131.97,134.01,126.2094,133.36,137.9132,UP,1
2019-09-25,133.09,131.79,126.315,132.618,137.689,DOWN,0
2019-09-26,131.27,133.14,126.412,132.212,137.463,DOWN,0
2019-09-27,129.96,130.1,126.502,131.75,137.2296,UP,1
2019-09-30,130.32,130.35,126.5925,131.322,137.039,DOWN,0
2019-10-01,129.55,130.8,126.6733,130.838,136.8132,DOWN,0
2019-10-02,129.14,128.51,126.758,130.048,136.5708,DOWN,0
2019-10-03,128.15,128.6,126.8457,129.424,136.308,UP,1
2019-10-04,130.27,128.69,126.9498,129.486,136.0492,UP,1
2019-10-07,130.9,130.27,127.0582,129.602,135.7742,DOWN,0
2019-10-08,128.47,129.9,127.1655,129.386,135.4158,UP,1
2019-10-09,129.33,129.1,127.2911,129.424,135.1038,UP,1
2019-10-10,129.34,129.22,127.436,129.662,134.8304,UP,1
2019-10-11,130.02,130.3,127.557,129.612,134.5938,DOWN,0
2019-10-14,129.7,130.13,127.6729,129.372,134.3536,UP,1
2019-10-15,129.76,130.01,127.7852,129.63,134.1828,UP,1
2019-10-16,130.86,129.76,127.8912,129.936,133.9626,UP,1
2019-10-17,132.37,132.53,128.0082,130.542,133.9128,DOWN,0
2019-10-18,130.89,132.37,128.131,130.716,133.7728,DOWN,0
2019-10-21,130.26,131.44,128.2343,130.828,133.6076,UP,1
2019-10-22,132.4,133.15,128.3435,131.356,133.5406,DOWN,0
2019-10-23,131.13,132.45,128.442,131.41,133.423,DOWN,0
2019-10-24,130.26,131.52,128.53,130.988,133.3712,UP,1
2019-10-25,130.9,130.5,128.6205,130.99,133.321,DOWN,0
2019-10-28,130.53,131.45,128.7099,131.044,133.2276,DOWN,0
2019-10-29,129.48,130.5,128.7952,130.46,133.1114,UP,1
2019-10-30,129.6,129.69,128.8844,130.154,133.0008,UP,1
2019-10-31,129.92,129.53,128.9794,130.086,132.884,UP,1
2019-11-01,132.75,130.99,129.0881,130.456,132.8174,UP,1
2019-11-04,132.92,134.12,129.1975,130.934,132.8424,DOWN,0
2019-11-05,131.45,132.77,129.3018,131.328,132.7792,DOWN,0
2019-11-06,131.27,131.6,129.4025,131.662,132.7148,UP,1
2019-11-07,132.96,132.35,129.5146,132.27,132.643,UP,1
2019-11-08,137.96,140.22,129.6489,133.312,132.6454,DOWN,0
2019-11-11,136.74,137.5,129.7786,134.076,132.635,UP,1
2019-11-12,138.58,138.03,129.917,135.502,132.6804,UP,1
2019-11-13,148.72,138.58,130.1099,138.992,132.897,DOWN,0
2019-11-14,147.15,148.0,130.2881,141.83,133.0632,DOWN,0
2019-11-15,144.67,147.14,130.4549,143.172,133.1656,UP,1
2019-11-18,147.65,144.75,130.6342,145.354,133.342,UP,1
2019-11-19,148.38,148.18,130.8128,147.314,133.5938,DOWN,0
2019-11-20,146.93,148.09,130.9904,146.956,133.8086,DOWN,0
2019-11-21,146.9,147.16,131.1701,146.906,133.9966,UP,1
2019-11-22,148.29,147.21,131.354,147.63,134.202,UP,1
2019-11-25,149.69,148.8,131.5553,148.038,134.4798,UP,1
2019-11-26,151.64,151.75,131.7675,148.69,134.7864,DOWN,0
2019-11-27,151.48,152.3,131.9739,149.6,135.08,UP,1
2019-11-29,151.58,151.48,132.1785,150.536,135.4456,DOWN,0
2019-12-02,150.62,152.94,132.3686,151.002,135.8126,DOWN,0
2019-12-03,148.58,147.74,132.544,150.78,136.135,DOWN,0
2019-12-04,148.28,149.3,132.717,150.108,136.4612,DOWN,0
2019-12-05,147.44,148.69,132.8827,149.3,136.7482,UP,1
2019-12-06,147.66,148.4,133.0448,148.516,137.076,DOWN,0
2019-12-09,146.21,147.96,133.2079,147.634,137.401,DOWN,0
2019-12-10,146.1,145.26,133.3709,147.138,137.7166,UP,1
2019-12-11,147.59,147.39,133.5449,147.0,138.0774,UP,1
2019-12-12,147.76,147.92,133.7195,147.064,138.4498,DOWN,0
2019-12-13,146.38,147.43,133.8814,146.808,138.8144,UP,1
2019-12-16,148.46,147.59,134.052,147.258,139.1782,DOWN,0
2019-12-17,147.73,148.1,134.2207,147.584,139.5148,DOWN,0
2019-12-18,146.26,147.77,134.3777,147.318,139.8706,DOWN,0
2019-12-19,146.15,146.18,134.5384,146.996,140.207,UP,1
2019-12-20,146.88,147.15,134.7038,147.096,140.5578,DOWN,0
2019-12-23,144.68,145.91,134.8534,146.34,140.851,UP,1
2019-12-24,145.29,144.58,135.0062,145.852,141.1628,UP,1
2019-12-26,145.7,145.4,135.1643,145.74,141.4816,UP,1
2019-12-27,145.75,146.05,135.3206,145.66,141.7794,DOWN,0
2019-12-30,143.77,145.75,135.4647,145.038,142.0074,UP,1
2019-12-31,144.63,143.67,135.6222,145.028,142.2822,UP,1
2020-01-02,148.2,145.29,135.8132,145.61,142.641,DOWN,0
2020-01-03,146.5,146.4,135.9958,145.77,142.923,DOWN,0
2020-01-06,145.65,145.54,136.1807,145.75,143.2134,UP,1
2020-01-07,145.7,145.99,136.3681,146.136,143.5222,DOWN,0
2020-01-08,145.4,145.49,136.5561,146.29,143.8122,DOWN,0
2020-01-09,144.83,146.47,136.7296,145.616,144.0982,DOWN,0
2020-01-10,144.62,145.3,136.9013,145.24,144.401,DOWN,0
2020-01-13,143.88,144.75,137.0671,144.886,144.6866,UP,1
2020-01-14,145.2,143.41,137.238,144.786,144.9922,DOWN,0
2020-01-15,144.32,145.71,137.397,144.57,145.2236,UP,1
2020-01-16,145.12,145.09,137.5628,144.628,145.4676,DOWN,0
2020-01-17,144.33,145.54,137.7219,144.57,145.7252,DOWN,0
2020-01-21,143.56,144.24,137.8659,144.506,145.971,UP,1
2020-01-22,144.01,144.45,138.011,144.268,146.192,DOWN,0
2020-01-23,142.2,143.6,138.1472,143.844,146.2768,DOWN,0
2020-01-24,140.08,141.4,138.2633,142.836,146.3436,DOWN,0
2020-01-27,135.9,135.86,138.357,141.15,146.29,UP,1
2020-01-28,138.37,136.5,138.4658,140.112,146.083,DOWN,0
2020-01-29,136.06,138.6,138.4958,138.522,145.8612,UP,1
2020-01-30,137.81,135.09,138.5247,137.644,145.724,UP,1
2020-01-31,138.31,138.4,138.5667,137.29,145.5372,UP,1
2020-02-03,141.32,139.79,138.6146,138.374,145.396,UP,1
2020-02-04,144.73,145.49,138.676,139.646,145.352,DOWN,0
2020-02-05,141.37,146.6,138.7244,140.708,145.2414,UP,1
2020-02-06,142.7,141.92,138.7711,141.686,145.1296,DOWN,0
2020-02-07,141.02,141.89,138.8007,142.228,144.9562,UP,1
2020-02-10,142.59,141.03,138.8275,142.482,144.7752,DOWN,0
2020-02-11,141.01,142.85,138.8329,141.738,144.5658,UP,1
2020-02-12,141.85,141.34,138.8457,141.834,144.3712,DOWN,0
2020-02-13,140.9,141.17,138.8653,141.474,144.1768,DOWN,0
2020-02-14,139.54,141.1,138.8811,141.178,143.996,DOWN,0
2020-02-18,139.14,139.02,138.9061,140.488,143.8132,UP,1
2020-02-19,141.3,139.63,138.941,140.546,143.6904,DOWN,0
2020-02-20,140.37,141.63,138.9678,140.25,143.5446,DOWN,0
2020-02-21,138.97,139.86,138.9955,139.864,143.3998,DOWN,0
2020-02-24,133.01,132.9,138.9856,138.558,143.138,DOWN,0
2020-02-25,128.19,133.75,138.9586,136.368,142.75,DOWN,0
2020-02-26,123.36,126.12,138.9052,132.78,142.262,DOWN,0
2020-02-27,118.04,119.81,138.8387,128.314,141.6952,DOWN,0
2020-02-28,117.65,114.51,138.7609,124.05,141.079,UP,1
2020-03-02,119.98,119.13,138.6874,121.444,140.524,DOWN,0
2020-03-03,116.45,121.15,138.5922,119.096,139.9278,UP,1
2020-03-04,119.18,118.96,138.5129,118.26,139.3884,DOWN,0
2020-03-05,113.98,116.86,138.4132,117.448,138.7304,UP,1
2020-03-06,115.27,110.76,138.3191,116.972,138.1422,DOWN,0
2020-03-09,104.35,108.69,138.1716,113.846,137.3234,UP,1
2020-03-10,111.46,108.1,138.0653,112.848,136.6386,DOWN,0
2020-03-11,105.51,108.42,137.9289,110.114,135.8338,DOWN,0
2020-03-12,91.81,97.62,137.7248,105.68,134.7946,UP,1
2020-03-13,102.52,100.78,137.5796,103.13,133.9524,DOWN,0
2020-03-16,95.01,91.8,137.3936,101.262,132.8886,DOWN,0
2020-03-17,93.53,95.8,137.2011,97.676,131.8292,DOWN,0
2020-03-18,88.8,87.59,136.9827,94.334,130.6922,UP,1
2020-03-19,94.93,88.0,136.7833,94.958,129.6768,DOWN,0
2020-03-20,85.98,95.99,136.5335,91.65,128.4884,DOWN,0
2020-03-23,85.76,84.49,136.2762,89.8,127.307,UP,1
2020-03-24,98.12,92.33,136.0766,90.718,126.377,UP,1
2020-03-25,100.73,100.66,135.8949,93.104,125.514,UP,1
2020-03-26,105.36,100.83,135.7463,95.19,124.7172,DOWN,0
2020-03-27,96.4,100.45,135.5497,97.274,123.7588,UP,1
2020-03-30,99.8,96.0,135.34,100.082,122.8524,DOWN,0
2020-03-31,96.6,100.22,135.1148,99.778,121.8978,DOWN,0
2020-04-01,94.92,93.5,134.8845,98.616,120.925,UP,1
2020-04-02,96.97,94.2,134.6732,96.938,119.9842,DOWN,0
2020-04-03,93.88,96.31,134.438,96.434,119.0178,UP,1
2020-04-06,99.58,97.26,134.2258,96.39,118.2078,UP,1
2020-04-07,101.24,104.86,134.0308,97.318,117.5146,DOWN,0
2020-04-08,101.07,100.53,133.8401,98.548,116.7686,UP,1
2020-04-09,104.5,107.92,133.6629,100.054,116.1374,DOWN,0
2020-04-13,103.5,104.71,133.4784,101.978,115.4512,UP,1
2020-04-14,106.03,105.5,133.312,103.268,114.8056,DOWN,0
2020-04-15,103.37,104.39,133.1307,103.694,114.0466,DOWN,0
2020-04-16,102.02,103.53,132.9325,103.884,113.1924,UP,1
2020-04-17,106.63,106.21,132.753,104.31,112.4976,DOWN,0
2020-04-20,102.26,103.58,132.5494,104.062,111.6888,DOWN,0
2020-04-21,100.54,100.01,132.3399,102.964,110.8792,UP,1
2020-04-22,100.99,101.8,132.1397,102.488,110.0472,UP,1
2020-04-23,101.0,100.65,131.9367,102.284,109.247,UP,1
2020-04-24,101.19,101.78,131.7249,101.196,108.4338,UP,1
2020-04-27,106.06,102.0,131.5374,101.956,107.737,UP,1
2020-04-28,106.21,108.79,131.3441,103.09,107.0704,UP,1
2020-04-29,112.25,109.94,131.18,105.342,106.5326,DOWN,0
2020-04-30,108.15,109.44,130.9993,106.772,105.8696,DOWN,0
2020-05-01,105.5,106.36,130.8139,107.634,105.1722,DOWN,0
2020-05-04,103.18,102.01,130.6217,107.058,104.4564,DOWN,0
2020-05-05,101.06,101.51,130.4277,106.028,103.8174,DOWN,0
2020-05-06,100.88,101.48,130.2279,103.754,103.2712,UP,1
2020-05-07,105.57,101.85,130.0495,103.238,102.9154,UP,1
2020-05-08,109.16,109.05,129.8888,103.97,102.7378,DOWN,0
2020-05-11,107.77,108.4,129.7116,104.888,102.5402,DOWN,0
2020-05-12,104.56,109.06,129.5112,105.588,102.2318,DOWN,0
2020-05-13,102.92,104.5,129.2938,105.996,101.9612,UP,1
2020-05-14,105.91,101.98,129.0987,106.064,101.6958,UP,1
2020-05-15,109.05,104.98,128.9289,106.042,101.5972,UP,1
2020-05-18,116.85,114.47,128.8039,107.858,101.6288,DOWN,0
2020-05-19,114.37,115.1,128.6672,109.82,101.8292,UP,1
2020-05-20,119.92,116.42,128.5753,113.22,101.9984,DOWN,0
2020-05-21,117.83,119.34,128.4551,115.604,102.2448,UP,1
2020-05-22,118.02,117.5,128.3709,117.398,102.769,UP,1
2020-05-26,120.95,121.05,128.2862,118.218,103.1376,UP,1
2020-05-27,121.53,123.68,128.2013,119.65,103.668,DOWN,0
2020-05-28,116.75,121.6,128.1063,119.016,104.1324,UP,1
2020-05-29,117.3,116.19,128.0077,118.91,104.7024,UP,1
2020-06-01,118.77,117.26,127.9373,119.06,105.1792,DOWN,0
2020-06-02,118.75,119.0,127.864,118.62,105.8346,UP,1
2020-06-03,122.18,119.99,127.7989,118.75,106.563,UP,1
2020-06-04,123.69,121.95,127.7409,120.138,107.0744,UP,1
2020-06-05,124.82,126.31,127.6894,121.642,107.5562,UP,1
2020-06-08,127.28,125.1,127.647,123.344,107.9946,DOWN,0
2020-06-09,123.89,125.63,127.586,124.372,108.5444,DOWN,0
2020-06-10,122.18,124.02,127.5386,124.372,108.992,DOWN,0
2020-06-11,112.64,117.6,127.4287,122.162,109.3128,UP,1
2020-06-12,115.49,115.17,127.3337,120.296,109.7242,UP,1
2020-06-15,117.08,112.08,127.2364,118.256,110.1264,UP,1
2020-06-16,118.44,121.24,127.1394,117.166,110.6176,DOWN,0
2020-06-17,117.65,118.64,127.0413,116.26,110.979,UP,1
2020-06-18,118.37,116.88,126.9516,117.406,111.3216,DOWN,0
2020-06-19,114.35,119.98,126.8339,117.178,111.5872,UP,1
2020-06-22,115.92,114.19,126.7193,116.946,111.8156,UP,1
2020-06-23,116.59,116.96,126.6045,116.576,112.0774,DOWN,0
2020-06-24,112.07,115.85,126.4707,115.46,112.1982,DOWN,0
2020-06-25,111.36,108.99,126.3486,114.058,112.358,DOWN,0
2020-06-26,109.1,110.95,126.2131,113.008,112.4996,UP,1
2020-06-29,111.52,109.0,126.0832,112.128,112.5974,DOWN,0
2020-06-30,111.51,111.5,125.9507,111.112,112.7824,UP,1
2020-07-01,113.01,112.82,125.8367,111.3,113.0318,DOWN,0
2020-07-02,112.18,115.0,125.7161,111.464,113.2556,UP,1
2020-07-06,114.43,113.83,125.6042,112.53,113.5242,DOWN,0
2020-07-07,113.63,113.63,125.5059,112.952,113.773,UP,1
2020-07-08,116.66,113.48,125.4278,113.982,113.985,UP,1
2020-07-09,116.81,116.51,125.3496,114.742,114.197,UP,1
2020-07-10,119.34,116.83,125.2864,116.174,114.3388,DOWN,0
2020-07-13,116.22,119.94,125.2021,116.532,114.5002,UP,1
2020-07-14,118.66,115.23,125.139,117.538,114.7634,UP,1
2020-07-15,120.9,121.63,125.0937,118.386,115.1178,DOWN,0
2020-07-16,119.43,117.72,125.0393,118.91,115.4852,DOWN,0
2020-07-17,118.65,118.9,124.9848,118.772,115.8406,DOWN,0
2020-07-20,117.79,118.05,124.928,119.086,116.085,UP,1
2020-07-21,118.62,118.05,124.8804,119.078,116.2742,UP,1
2020-07-22,119.03,118.19,124.8242,118.704,116.4994,DOWN,0
2020-07-23,118.12,118.86,124.7603,118.442,116.7706,DOWN,0
2020-07-24,117.61,115.7,124.706,118.234,117.0644,DOWN,0
2020-07-27,116.31,117.2,124.6409,117.938,117.2724,DOWN,0
2020-07-28,116.18,115.46,124.5751,117.45,117.415,DOWN,0
2020-07-29,115.61,116.22,124.503,116.766,117.3902,UP,1
2020-07-30,115.66,114.91,124.4328,116.274,117.416,UP,1
2020-07-31,116.94,115.22,124.3687,116.14,117.3564,DOWN,0
2020-08-03,116.35,116.17,124.2962,116.148,117.3268,UP,1
2020-08-04,117.29,115.96,124.2208,116.37,117.3122,UP,1
2020-08-05,127.61,123.37,124.2044,118.77,117.4454,UP,1
2020-08-06,130.82,126.96,124.2072,121.802,117.6312,DOWN,0
2020-08-07,129.93,130.22,124.1948,124.4,117.8948,DOWN,0
2020-08-10,128.79,129.75,124.1831,126.888,118.1246,UP,1
2020-08-11,130.49,130.53,124.1843,129.528,118.359,UP,1
2020-08-12,131.79,130.67,124.1887,130.364,118.6198,DOWN,0
2020-08-13,130.96,130.64,124.1909,130.392,118.7954,DOWN,0
2020-08-14,130.53,130.01,124.1961,130.512,118.9322,DOWN,0
2020-08-17,129.37,130.1,124.195,130.628,119.0232,DOWN,0
2020-08-18,128.92,129.44,124.19,130.314,119.056,DOWN,0
2020-08-19,127.77,129.25,124.1651,129.51,119.1336,UP,1
2020-08-20,128.12,126.8,124.1411,128.942,119.2524,DOWN,0
2020-08-21,127.44,127.72,124.121,128.324,119.5484,UP,1
2020-08-24,130.69,128.15,124.1181,128.588,119.8524,DOWN,0
2020-08-25,129.79,130.83,124.1023,128.762,120.1066,UP,1
2020-08-26,132.18,130.0,124.0734,129.644,120.3814,UP,1
2020-08-27,133.73,133.0,124.0583,130.766,120.703,UP,1
2020-08-28,135.54,134.5,124.0431,132.386,121.0464,DOWN,0
2020-08-31,131.87,135.25,123.9589,132.622,121.3968,UP,1
2020-09-01,133.55,131.92,123.8909,133.374,121.7494,UP,1
2020-09-02,135.39,133.63,123.8445,134.016,122.1254,DOWN,0
2020-09-03,133.24,135.24,123.7724,133.918,122.5488,DOWN,0
2020-09-04,131.99,133.75,123.6905,133.208,122.9614,UP,1
2020-09-08,134.2,131.99,123.6268,133.674,123.4634,DOWN,0
2020-09-09,133.36,134.28,123.5591,133.636,123.9002,DOWN,0
2020-09-10,133.22,133.58,123.4838,133.202,124.3344,DOWN,0
2020-09-11,131.75,133.74,123.3941,132.904,124.7092,DOWN,0
2020-09-14,131.25,132.53,123.2921,132.756,125.0906,DOWN,0
2020-09-15,131.24,131.46,123.1909,132.164,125.4268,UP,1
2020-09-16,132.09,132.17,123.0935,131.91,125.796,DOWN,0
2020-09-17,130.22,130.55,122.9915,131.31,126.0672,DOWN,0
2020-09-18,128.63,129.5,122.8917,130.686,126.3036,DOWN,0
2020-09-21,125.41,125.98,122.7774,129.518,126.425,UP,1
2020-09-22,127.21,125.26,122.6762,128.712,126.6448,DOWN,0
2020-09-23,123.28,127.07,122.5543,126.95,126.7372,DOWN,0
2020-09-24,122.49,121.93,122.4357,125.404,126.769,UP,1
2020-09-25,124.0,121.36,122.3252,124.478,126.8604,UP,1
2020-09-28,125.99,125.75,122.2172,124.594,127.0072,DOWN,0
2020-09-29,125.4,125.92,122.1054,124.232,127.1594,DOWN,0
2020-09-30,124.08,123.24,121.9939,124.392,127.2686,DOWN,0
2020-10-01,123.31,124.94,121.8682,124.556,127.3542,DOWN,0
2020-10-02,122.55,121.99,121.7423,124.266,127.4428,UP,1
2020-10-05,123.37,123.26,121.6278,123.742,127.558,DOWN,0
2020-10-06,120.93,123.13,121.5017,122.848,127.6504,UP,1
2020-10-07,122.91,121.95,121.3819,122.614,127.785,UP,1
2020-10-08,123.09,123.58,121.2739,122.57,127.9346,UP,1
2020-10-09,124.98,123.85,121.1724,123.056,128.121,DOWN,0
2020-10-12,124.97,124.9,121.0687,123.376,128.2816,UP,1
2020-10-13,128.96,129.8,120.9848,124.982,128.5338,DOWN,0
2020-10-14,126.59,129.14,120.8989,125.718,128.7198,UP,1
2020-10-15,127.36,125.0,120.8125,126.572,128.7148,DOWN,0
2020-10-16,126.81,127.81,120.7056,126.938,128.6346,DOWN,0
2020-10-19,124.23,127.37,120.5942,126.79,128.5206,UP,1
2020-10-20,124.95,124.58,120.4907,125.988,128.4438,UP,1
2020-10-21,126.63,124.36,120.3954,125.996,128.3666,UP,1
2020-10-22,127.56,126.67,120.3062,126.036,128.282,UP,1
2020-10-23,128.35,128.1,120.2238,126.344,128.2298,DOWN,0
2020-10-26,124.06,127.11,120.121,126.31,128.1004,DOWN,0
2020-10-27,123.31,124.03,120.0181,125.982,127.9792,DOWN,0
2020-10-28,118.47,121.01,119.8845,124.35,127.7702,UP,1
2020-10-29,121.54,118.16,119.7706,123.146,127.6456,DOWN,0
2020-10-30,121.25,120.64,119.6512,121.726,127.5082,DOWN,0
2020-11-02,120.13,122.24,119.5302,120.94,127.362,UP,1
2020-11-03,124.02,121.605,119.4325,121.082,127.2286,UP,1
2020-11-04,125.07,123.58,119.3378,122.402,127.1342,UP,1
2020-11-05,126.96,126.78,119.2616,123.486,127.0298,UP,1
2020-11-06,127.46,126.255,119.1985,124.728,126.9044,UP,1
2020-11-09,142.59,140.26,119.232,129.22,127.0454,DOWN,0
2020-11-10,142.11,139.97,119.2507,132.838,127.2502,DOWN,0
2020-11-11,137.82,141.47,119.2595,135.388,127.3356,DOWN,0
2020-11-12,135.52,136.34,119.248,137.1,127.3382,UP,1
2020-11-13,138.36,140.9,119.2483,139.28,127.4406,UP,1
2020-11-16,144.67,141.57,119.265,139.696,127.6942,DOWN,0
2020-11-17,144.5,144.4,119.2639,140.174,127.9002,DOWN,0
2020-11-18,143.9,144.5,119.2765,141.39,128.111,DOWN,0
2020-11-19,141.72,142.57,119.2716,142.63,128.281,DOWN,0
2020-11-20,141.07,141.71,119.2719,143.172,128.4674,UP,1
2020-11-23,145.98,142.45,119.2888,143.434,128.762,UP,1
2020-11-24,151.49,148.16,119.3412,144.832,129.167,DOWN,0
2020-11-25,149.09,150.27,119.3774,145.87,129.507,DOWN,0
2020-11-27,147.13,149.0,119.4086,146.952,129.8452,UP,1
2020-11-30,148.01,147.06,119.4509,148.34,130.2328,UP,1
2020-12-01,149.44,149.57,119.5024,149.032,130.7134,UP,1
2020-12-02,153.61,149.49,119.564,149.456,131.2414,DOWN,0
2020-12-03,153.24,153.45,119.6283,150.286,131.8406,UP,1
2020-12-04,154.14,153.69,119.7042,151.688,132.4736,DOWN,0
2020-12-07,153.68,153.18,119.8075,152.822,133.0672,UP,1
2020-12-08,153.72,152.42,119.9352,153.678,133.6218,UP,1
2020-12-09,154.43,156.29,120.0905,153.842,134.2024,UP,1
2020-12-10,154.69,153.32,120.2738,154.132,134.8146,UP,1
2020-12-11,175.72,169.675,120.5641,158.448,135.8628,DOWN,0
2020-12-14,169.3,173.8,120.8107,161.572,136.7978,UP,1
2020-12-15,173.94,170.49,121.0982,165.616,137.8092,DOWN,0
2020-12-16,173.12,173.99,121.3679,169.354,138.853,UP,1
2020-12-17,173.55,173.815,121.6657,173.126,139.8658,DOWN,0
2020-12-18,172.89,173.6,121.9538,172.56,140.8618,DOWN,0
2020-12-21,170.69,170.09,122.2855,172.838,141.776,DOWN,0
2020-12-22,170.45,170.0,122.5805,172.14,142.6856,UP,1
2020-12-23,173.55,172.96,122.9207,172.226,143.5774,UP,1
2020-12-24,173.73,173.99,123.3303,172.262,144.5202,UP,1
2020-12-28,178.86,175.75,123.712,173.456,145.5502,DOWN,0
2020-12-29,177.3,180.01,124.1234,174.778,146.56,UP,1
2020-12-30,181.17,178.5,124.5616,176.922,147.6988,UP,1
2020-12-31,181.18,181.22,125.0235,178.448,148.8234,DOWN,0
2021-01-04,177.68,182.255,125.4373,179.238,149.8444,UP,1
2021-01-05,178.44,176.2,125.8996,179.154,150.862,UP,1
2021-01-06,179.12,178.32,126.3664,179.518,151.8774,DOWN,0
2021-01-07,178.58,179.5,126.7687,179.0,152.9678,UP,1
2021-01-08,178.69,178.81,127.1585,178.502,154.0754,UP,1
2021-01-11,179.09,177.75,127.5271,178.784,155.2878,DOWN,0
2021-01-12,175.99,177.3,127.9251,178.294,156.3768,UP,1
2021-01-13,176.12,174.4,128.3067,177.694,157.4742,DOWN,0
2021-01-14,173.43,177.01,128.6908,176.664,158.5402,DOWN,0
2021-01-15,171.44,172.95,129.0734,175.214,159.4886,UP,1
2021-01-19,172.26,172.1,129.4499,173.848,160.4324,UP,1
2021-01-20,173.64,175.22,129.8487,173.378,161.366,DOWN,0
2021-01-21,171.28,173.24,130.2072,172.41,162.2424,UP,1
2021-01-22,172.78,174.0,130.5649,172.28,162.8462,DOWN,0
2021-01-25,171.89,171.89,130.919,172.37,163.4418,DOWN,0
2021-01-26,169.56,173.0,131.2443,171.83,164.0766,DOWN,0
2021-01-27,163.03,165.01,131.5419,169.708,164.6268,UP,1
2021-01-28,171.88,166.17,131.8712,169.828,165.2972,DOWN,0
2021-01-29,168.17,168.8,132.1952,168.906,165.7672,UP,1
2021-02-01,170.97,170.835,132.5399,168.722,166.2966,UP,1
2021-02-02,176.96,173.77,132.8916,170.202,166.9578,DOWN,0
2021-02-03,176.43,177.0,133.2624,172.882,167.652,UP,1
2021-02-04,180.23,177.59,133.6609,174.552,168.4352,UP,1
2021-02-05,181.16,181.71,134.0617,177.15,169.1388,UP,1
2021-02-08,190.0,183.85,134.5067,180.956,169.909,DOWN,0
2021-02-09,188.21,188.17,134.9418,183.206,170.6914,UP,1
2021-02-10,189.63,189.98,135.3597,185.846,171.5414,UP,1
2021-02-11,190.91,189.18,135.7832,187.982,172.3994,DOWN,0
2021-02-12,187.67,193.0,136.1603,189.284,173.164,DOWN,0
2021-02-16,186.35,187.3,136.5513,188.554,173.8188,UP,1
2021-02-17,186.44,185.36,136.956,188.2,174.4828,DOWN,0
2021-02-18,183.0,184.79,137.3551,186.874,175.06,UP,1
2021-02-19,183.65,184.27,137.768,185.422,175.6594,UP,1
2021-02-22,191.76,181.74,138.2224,186.24,176.4202,UP,1
2021-02-23,197.09,193.59,138.68,188.388,177.2734,UP,1
2021-02-24,197.51,197.58,139.1218,190.602,178.1298,DOWN,0
2021-02-25,190.98,197.73,139.5378,192.198,178.435,DOWN,0
2021-02-26,189.04,190.07,139.9602,193.276,178.8298,UP,1
2021-03-01,194.98,193.23,140.4205,193.92,179.2506,DOWN,0
2021-03-02,193.94,196.1,140.8607,193.29,179.667,DOWN,0
2021-03-03,192.26,194.63,141.2767,192.24,180.0412,DOWN,0
2021-03-04,188.03,189.895,141.6326,191.65,180.344,UP,1
2021-03-05,189.99,189.15,142.0107,191.84,180.73,UP,1
2021-03-08,201.91,197.31,142.4207,193.226,181.3592,DOWN,0
2021-03-09,194.51,200.185,142.8041,193.34,181.7784,UP,1
2021-03-10,195.06,197.31,143.1893,193.9,182.205,UP,1
2021-03-11,196.75,197.38,143.5683,195.644,182.5628,UP,1
2021-03-12,197.16,196.53,143.9464,197.078,182.96,DOWN,0
2021-03-15,196.76,198.54,144.3465,196.048,183.2718,DOWN,0
2021-03-16,194.24,196.1,144.7312,195.994,183.533,UP,1
2021-03-17,195.24,193.44,145.1135,196.03,183.8842,DOWN,0
2021-03-18,192.28,194.95,145.4812,195.136,184.161,DOWN,0
2021-03-19,191.14,190.92,145.826,193.932,184.4014,UP,1
2021-03-22,192.86,193.26,146.1718,193.152,184.687,DOWN,0
2021-03-23,188.73,191.59,146.4914,192.05,184.8878,DOWN,0
2021-03-24,184.72,190.06,146.7786,189.946,185.0004,UP,1
2021-03-25,186.91,181.85,147.0937,188.872,185.2188,DOWN,0
2021-03-26,185.92,188.83,147.4124,187.828,185.4148,DOWN,0
2021-03-29,184.85,185.24,147.7734,186.226,185.6432,UP,1
2021-03-30,185.53,183.83,148.1236,185.586,185.925,DOWN,0
2021-03-31,184.52,185.83,148.4608,185.546,186.1702,UP,1
2021-04-01,188.97,186.43,148.8135,185.958,186.4768,DOWN,0
2021-04-05,188.5,191.47,149.1677,186.474,186.8212,UP,1
2021-04-06,189.73,188.5,149.5245,187.45,187.1602,DOWN,0
2021-04-07,187.56,189.8,149.8906,187.856,187.4736,DOWN,0
2021-04-08,187.32,187.2,150.2476,188.416,187.8288,UP,1
2021-04-09,187.89,188.17,150.6041,188.2,188.326,DOWN,0
2021-04-12,186.49,187.745,150.9762,187.798,188.6182,DOWN,0
2021-04-13,185.49,185.59,151.3468,186.95,188.9646,UP,1
2021-04-14,187.46,185.97,151.7386,186.93,189.2944,DOWN,0
2021-04-15,185.93,188.09,152.1107,186.652,189.4738,UP,1
2021-04-16,187.26,187.57,152.4894,186.526,189.6904,UP,1
2021-04-19,187.43,187.51,152.8615,186.714,189.8344,DOWN,0
2021-04-20,182.79,187.29,153.2146,186.174,189.867,UP,1
