ticker,ASMLF US Equity,ASMLF US Equity,ASMLF US Equity,ASMLF US Equity,ASMLF US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2016-03-31,100.75,101.14,96.08,88.6868,94.6467,UP,1
2016-04-04,102.165,102.16,98.743,88.9381,94.688,DOWN,0
2016-04-05,99.41,99.8075,99.139,89.1293,94.7146,UP,1
2016-04-06,100.66,100.64,100.039,89.2955,94.7776,DOWN,0
2016-04-08,100.25,100.44,100.647,89.4725,94.8315,UP,1
2016-04-13,101.42,101.42,100.781,89.6655,94.8824,DOWN,0
2016-04-19,99.8,99.82,100.308,89.8183,94.9342,DOWN,0
2016-04-20,96.31,96.31,99.688,89.9393,94.9468,UP,1
2016-04-21,96.805,96.78,98.917,90.0724,94.9778,DOWN,0
2016-04-25,95.55,95.55,97.977,90.2044,95.0287,UP,1
2016-04-28,98.95,98.83,97.483,90.4334,95.1034,DOWN,0
2016-05-06,92.2,92.2,95.963,90.5558,95.1344,UP,1
2016-05-09,92.4,92.25,95.181,90.619,95.142,DOWN,0
2016-05-13,91.585,91.58,94.137,90.6703,95.1624,UP,1
2016-05-16,94.8,94.39,93.987,90.8193,95.1921,UP,1
2016-05-20,95.04,95.06,93.205,90.9451,95.2463,UP,1
2016-05-23,95.21,95.25,93.807,91.0513,95.2907,UP,1
2016-05-24,97.25,97.25,94.777,91.1773,95.3291,UP,1
2016-05-25,98.09,98.14,96.078,91.3109,95.3853,UP,1
2016-05-26,99.4,98.715,96.998,91.5067,95.4307,UP,1
2016-06-02,99.94,99.94,97.978,91.7685,95.4901,UP,1
2016-06-07,100.6,100.6,99.056,92.1235,95.5931,DOWN,0
2016-06-10,97.775,97.7725,99.161,92.463,95.6819,DOWN,0
2016-06-14,94.15,93.96,98.373,92.711,95.743,DOWN,0
2016-06-16,93.48,93.48,97.189,92.9786,95.7956,UP,1
2016-06-17,93.9,93.94,95.981,93.1886,95.85,UP,1
2016-06-22,98.89,98.89,95.639,93.4704,95.919,DOWN,0
2016-07-06,93.75,93.75,94.834,93.6008,95.9563,UP,1
2016-07-07,94.12,94.6,94.828,93.6707,95.9525,UP,1
2016-07-08,95.95,95.95,95.322,93.7937,95.9964,UP,1
2016-07-12,100.81,100.81,96.704,93.9915,96.0422,UP,1
2016-07-15,101.32,101.32,97.19,94.2219,96.0902,UP,1
2016-07-18,102.2,102.2,98.88,94.4343,96.1454,UP,1
2016-07-19,105.0,104.055,101.056,94.7481,96.2077,UP,1
2016-07-20,107.6,107.62,103.386,95.0971,96.2695,DOWN,0
2016-07-21,105.01,105.45,104.226,95.3609,96.3098,UP,1
2016-07-25,106.16,106.16,105.194,95.7023,96.3439,UP,1
2016-07-26,108.39,108.39,106.432,96.1489,96.3829,UP,1
2016-07-27,108.6031,109.45,107.1526,96.678,96.4616,UP,1
2016-07-28,109.38,109.38,107.5086,97.2231,96.5645,UP,1
2016-07-29,109.92,110.345,108.4906,97.7905,96.6497,DOWN,0
2016-08-01,109.07,109.07,109.0726,98.2999,96.7225,DOWN,0
2016-08-03,107.88,107.9,108.9706,98.7235,96.7869,UP,1
2016-08-05,109.7,109.64,109.19,99.1699,96.8453,DOWN,0
2016-08-09,109.6913,109.6913,109.2523,99.5907,96.906,UP,1
2016-08-12,110.67,110.67,109.4023,100.0331,96.9639,DOWN,0
2016-08-16,108.05,109.95,109.1983,100.4171,97.0059,DOWN,0
2016-08-17,104.94,104.9156,108.6103,100.5673,97.0256,UP,1
2016-08-30,107.85,107.85,108.2403,100.8011,97.0598,DOWN,0
2016-09-07,107.15,107.86,107.732,100.9999,97.0864,DOWN,0
2016-09-09,102.35,102.35,106.068,101.0319,97.0701,UP,1
2016-09-20,104.455,104.445,105.349,101.0777,97.074,UP,1
2016-09-28,108.9,108.9,106.141,101.2675,97.0814,DOWN,0
2016-10-10,107.69,106.75,106.109,101.4081,97.0732,DOWN,0
2016-10-11,102.9,102.9,105.259,101.4611,97.0423,DOWN,0
2016-10-12,102.0675,102.055,105.2025,101.474,97.0341,DOWN,0
2016-10-13,100.16,100.12,104.3435,101.4812,97.0132,UP,1
2016-10-20,102.7,102.68,103.1035,101.609,96.9947,UP,1
2016-10-21,104.7293,103.46,102.5114,101.7675,96.9748,DOWN,0
2016-11-01,103.75,103.75,102.6814,101.9315,96.9484,UP,1
2016-11-02,104.01,103.98,103.0699,102.0327,96.9645,DOWN,0
2016-11-03,102.24,102.22,103.4859,102.2335,96.9698,DOWN,0
2016-11-11,99.5,99.72,102.8459,102.3755,96.9462,DOWN,0
2016-11-14,98.65,98.65,101.63,102.5168,96.9181,UP,1
2016-11-21,104.505,104.51,101.781,102.7109,96.9262,UP,1
2016-11-22,105.27,105.25,102.033,102.9155,96.9405,DOWN,0
2016-11-28,103.505,103.505,102.286,103.0814,96.9257,DOWN,0
2016-11-29,103.445,103.328,103.075,103.2053,96.9155,DOWN,0
2016-12-01,100.2,100.2,103.385,103.2475,96.9079,DOWN,0
2016-12-02,99.5,99.88,102.384,103.2495,96.9097,UP,1
2016-12-05,102.0,102.0,101.73,103.2907,96.9027,UP,1
2016-12-07,102.95,102.95,101.619,103.3377,96.895,UP,1
2016-12-14,105.15,105.15,101.96,103.4852,96.9013,UP,1
2016-12-16,106.29,106.265,103.178,103.728,96.9055,UP,1
2016-12-20,109.39,108.95,105.156,104.0462,96.9087,UP,1
2017-01-04,109.64,109.64,106.684,104.361,96.9289,UP,1
2017-01-10,112.86,112.85,108.666,104.6404,96.9855,UP,1
2017-01-13,115.275,115.275,110.691,105.0709,97.0592,UP,1
2017-01-17,115.55,115.535,112.543,105.4995,97.135,UP,1
2017-01-18,122.8,122.3,115.225,106.0365,97.2486,DOWN,0
2017-01-19,121.855,120.97,117.668,106.4574,97.3652,DOWN,0
2017-01-23,120.76,122.1,119.248,106.8462,97.4297,UP,1
2017-01-30,121.42,121.4,120.477,107.2306,97.4886,DOWN,0
2017-01-31,120.95,120.95,121.557,107.5496,97.555,UP,1
2017-02-10,124.5,124.43,121.897,107.8876,97.6493,UP,1
2017-02-14,125.4,125.4,122.606,108.2954,97.7208,UP,1
2017-02-16,127.25,126.855,123.904,108.7172,97.801,DOWN,0
2017-02-22,124.195,124.18,124.459,109.0333,97.864,DOWN,0
2017-02-23,123.645,123.64,124.998,109.3342,97.9259,DOWN,0
2017-02-28,121.5,121.4925,124.398,109.5766,97.9892,UP,1
2017-03-02,122.16,122.15,123.75,109.8214,98.0377,DOWN,0
2017-03-03,122.0417,122.032,122.7083,110.0808,98.0879,DOWN,0
2017-03-06,120.7,120.7,122.0093,110.3372,98.1467,UP,1
2017-03-09,120.8,120.8,121.4403,110.5592,98.2067,UP,1
2017-03-17,127.48,127.48,122.6363,110.915,98.2983,UP,1
2017-03-20,128.4675,128.4675,123.8978,111.2709,98.3814,DOWN,0
2017-03-21,127.35,127.35,124.9595,111.6569,98.4917,UP,1
2017-03-28,133.4,133.4,127.4995,112.2261,98.6399,DOWN,0
2017-03-30,132.5275,133.03,129.845,112.7197,98.7698,DOWN,0
2017-04-03,131.71,132.57,130.691,113.2109,98.9453,DOWN,0
2017-04-05,130.85,130.85,131.1675,113.7809,99.0982,DOWN,0
2017-04-06,130.4,130.31,131.7775,114.2998,99.238,DOWN,0
2017-04-10,129.65,129.65,131.0275,114.7148,99.3672,DOWN,0
2017-04-12,129.65,129.645,130.452,115.154,99.4994,DOWN,0
2017-04-19,127.0,127.4,129.51,115.636,99.5949,UP,1
2017-04-28,131.92,131.7,129.724,116.233,99.7497,UP,1
2017-05-11,134.05,134.05,130.454,116.9108,99.9084,DOWN,0
2017-05-18,133.55,133.55,131.234,117.5278,100.0692,DOWN,0
2017-06-05,132.55,132.55,131.814,118.0842,100.2405,UP,1
2017-06-07,134.21,134.17,133.256,118.6934,100.4175,DOWN,0
2017-06-09,131.55,133.3,133.182,119.2442,100.583,DOWN,0
2017-06-12,128.35,128.35,132.042,119.7664,100.7321,UP,1
2017-06-14,130.0,130.0,131.332,120.3764,100.8982,UP,1
2017-06-28,134.65,134.65,131.752,121.0964,101.0784,UP,1
2017-07-12,136.5,136.45,132.21,121.7363,101.2806,UP,1
2017-07-14,138.5,138.5,133.6,122.4009,101.5113,UP,1
2017-07-27,153.5,154.15,138.63,123.4008,101.8389,DOWN,0
2017-08-04,152.7263,152.7263,143.1753,124.3865,102.1681,UP,1
2017-08-16,152.95,152.95,146.8353,125.4415,102.4852,DOWN,0
2017-08-17,151.25,151.85,149.7853,126.4765,102.8062,UP,1
2017-08-18,151.4,151.4,152.3653,127.4645,103.1162,UP,1
2017-08-29,155.315,155.25,152.7283,128.5118,103.4326,DOWN,0
2017-08-30,154.35,154.35,153.053,129.4958,103.7456,UP,1
2017-08-31,156.2955,155.075,153.7221,130.4959,104.0655,DOWN,0
2017-09-05,154.25,155.0,154.3221,131.3931,104.3901,UP,1
2017-09-08,159.3,159.3,155.9021,132.3863,104.7701,UP,1
2017-09-12,162.05,162.045,157.2491,133.3701,105.1453,UP,1
2017-09-19,169.0,169.0,160.1791,134.4446,105.5661,DOWN,0
2017-09-20,165.35,165.35,161.99,135.4406,105.9582,DOWN,0
2017-09-21,165.0,165.0375,164.14,136.2846,106.3541,DOWN,0
2017-09-25,161.95,161.95,164.67,137.0865,106.7273,UP,1
2017-09-27,166.7,163.39,165.6,138.0053,107.1142,UP,1
2017-09-28,169.45,169.45,165.69,138.9659,107.512,UP,1
2017-10-04,172.2,171.05,167.06,139.9909,107.9244,DOWN,0
2017-10-05,168.75,168.75,167.81,140.8759,108.3134,UP,1
2017-10-06,170.16,167.91,169.452,141.7711,108.7234,UP,1
2017-10-11,172.25,172.25,170.562,142.6711,109.156,UP,1
2017-10-12,174.0,173.05,171.472,143.6672,109.5853,DOWN,0
2017-10-18,171.8,169.05,171.392,144.6303,109.9993,UP,1
2017-11-02,181.05,181.05,173.852,145.8213,110.4425,UP,1
2017-11-03,183.03,183.03,176.426,147.0387,110.8881,DOWN,0
2017-11-08,182.5,182.5,178.476,148.2478,111.3388,DOWN,0
2017-11-15,178.3325,178.3225,179.3425,149.4005,111.7698,UP,1
2017-11-27,185.85,185.85,182.1525,150.7015,112.224,DOWN,0
2017-11-29,174.08,173.7,180.7585,151.6335,112.6294,DOWN,0
2017-12-05,170.75,171.15,178.3025,152.4791,113.0244,UP,1
2017-12-11,175.0,175.0,176.8025,153.4321,113.4394,DOWN,0
2017-12-13,172.5,173.45,175.636,154.2141,113.8434,UP,1
2017-12-15,173.55,172.85,173.176,155.0346,114.2476,UP,1
2017-12-20,176.0225,175.4625,173.5645,155.9208,114.6601,DOWN,0
2017-12-26,172.04,172.04,173.8225,156.7446,115.061,UP,1
2018-01-03,178.0,178.0,174.4225,157.6966,115.503,UP,1
2018-01-05,182.01,182.01,176.3245,158.7438,115.9638,UP,1
2018-01-08,182.9125,182.9125,178.197,159.8091,116.4167,DOWN,0
2018-01-11,179.51,179.495,178.8945,160.8593,116.8572,UP,1
2018-01-17,198.91,198.91,184.2685,162.1991,117.3929,UP,1
2018-01-18,202.45,203.8925,189.1585,163.5671,117.9444,UP,1
2018-01-22,204.13,203.9875,193.5825,164.9787,118.5137,UP,1
2018-01-25,204.6157,204.6157,197.9231,166.42,119.086,DOWN,0
2018-01-26,204.19,204.19,202.8591,167.8196,119.6622,DOWN,0
2018-01-31,203.0895,202.995,203.695,169.2504,120.2402,UP,1
2018-02-01,203.09,203.09,203.823,170.7452,120.8252,DOWN,0
2018-02-02,198.5575,198.5575,202.7085,172.1163,121.3718,DOWN,0
2018-02-06,188.01,188.01,199.3874,173.1835,121.8668,UP,1
2018-02-07,188.34,188.02,196.2174,174.2203,122.3717,DOWN,0
2018-02-09,184.68,184.68,192.5355,175.1439,122.8514,UP,1
2018-02-14,188.73,188.7225,189.6635,175.8485,123.3455,UP,1
2018-02-15,191.87,193.255,188.326,176.6314,123.8501,UP,1
2018-02-20,192.25,192.21,189.174,177.4174,124.3543,UP,1
2018-03-07,205.68,205.68,192.642,178.506,124.9347,UP,1
2018-03-08,206.32,205.69,196.97,179.6044,125.532,UP,1
2018-03-12,210.0,210.715,201.224,180.6981,126.1678,UP,1
2018-03-19,212.2,211.5,205.29,181.8551,126.8248,UP,1
2018-03-21,215.15,213.68,209.87,183.0322,127.4918,DOWN,0
2018-03-22,205.0,205.8,209.734,184.0472,128.1163,DOWN,0
2018-03-23,199.74,200.95,208.418,184.856,128.698,UP,1
2018-03-26,206.98,205.33,207.814,185.7546,129.3089,DOWN,0
2018-03-27,204.12,207.76,206.198,186.457,129.8933,DOWN,0
2018-03-28,194.45,196.09,202.058,187.039,130.4124,UP,1
2018-03-29,199.0,196.0,200.858,187.719,130.9584,DOWN,0
2018-04-02,195.55,196.1,200.02,188.391,131.4816,UP,1
2018-04-03,201.25,198.25,198.874,189.082,132.0389,DOWN,0
2018-04-04,197.56,194.55,197.562,189.6442,132.5688,DOWN,0
2018-04-05,196.02,199.155,197.876,190.1206,133.1023,DOWN,0
2018-04-06,195.62,196.77,197.2,190.658,133.6297,UP,1
2018-04-09,201.6,201.6,198.41,191.2868,134.1785,UP,1
2018-04-10,203.59,204.17,198.878,191.9136,134.751,UP,1
2018-04-11,206.225,207.46,200.611,192.5581,135.3519,DOWN,0
2018-04-12,205.14,206.38,202.435,193.2249,135.9668,UP,1
2018-04-17,212.88,206.29,205.887,193.8615,136.6206,DOWN,0
2018-04-18,204.51,207.57,206.469,194.2911,137.2354,DOWN,0
2018-04-19,194.18,196.5,204.587,194.5247,137.7883,DOWN,0
2018-04-23,191.95,193.75,201.732,194.7971,138.3145,UP,1
2018-04-24,192.15,197.09,199.134,194.9231,138.8384,UP,1
2018-04-25,195.57,195.57,195.672,195.3529,139.373,DOWN,0
2018-04-27,191.75,193.6,193.12,195.7729,139.889,DOWN,0
2018-04-30,188.5,188.5,191.984,196.0429,140.3872,UP,1
2018-05-01,192.0,185.77,191.994,196.4329,140.8601,DOWN,0
2018-05-03,190.54,190.51,191.672,196.7727,141.332,UP,1
2018-05-04,195.75,195.75,191.708,197.1672,141.8247,DOWN,0
2018-05-07,194.9356,194.9356,192.3451,197.6251,142.2956,DOWN,0
2018-05-08,191.51,191.51,192.9471,197.8953,142.7424,UP,1
2018-05-09,196.89,196.89,193.9251,198.1929,143.2298,UP,1
2018-05-10,199.17,199.17,195.6511,198.5181,143.7223,DOWN,0
2018-05-15,198.23,199.485,196.1471,198.8925,144.2122,UP,1
2018-05-17,205.45,205.45,198.25,199.0233,144.7324,DOWN,0
2018-05-18,198.05,198.05,199.558,198.9353,145.2236,UP,1
2018-05-21,203.28,203.28,200.836,198.9183,145.7585,DOWN,0
2018-05-29,194.32,194.32,199.866,198.7124,146.246,UP,1
2018-05-30,198.1,198.075,199.84,198.5906,146.7588,DOWN,0
2018-05-31,196.65,196.0325,198.08,198.4618,147.2473,UP,1
2018-06-04,201.68,201.68,198.806,198.4336,147.7947,UP,1
2018-06-07,206.5,211.5,199.45,198.5924,148.3652,UP,1
2018-06-08,209.0,205.34,202.386,199.0122,148.9523,DOWN,0
2018-06-11,207.95,207.95,204.356,199.4044,149.518,DOWN,0
2018-06-12,206.67,208.66,206.36,199.8442,150.0762,UP,1
2018-06-13,212.29,212.29,208.482,200.3154,150.6616,UP,1
2018-06-15,215.115,213.14,210.205,200.7803,151.2509,DOWN,0
2018-06-18,208.12,206.81,210.029,201.0977,151.801,DOWN,0
2018-06-19,202.55,203.665,208.949,201.0351,152.3168,UP,1
2018-06-20,205.08,205.05,208.631,201.0103,152.8425,DOWN,0
2018-06-21,202.58,203.5998,206.689,200.8619,153.3524,UP,1
2018-06-22,206.315,206.315,204.929,200.7442,153.8951,DOWN,0
2018-06-25,196.0,196.0,202.505,200.3612,154.4043,UP,1
2018-06-26,197.7645,197.7645,201.5479,200.2165,154.9258,DOWN,0
2018-06-27,195.5,195.54,199.6319,200.1317,155.4338,DOWN,0
2018-06-28,190.43,188.52,197.2019,199.8007,155.8915,UP,1
2018-06-29,197.25,197.25,195.3889,199.6633,156.409,DOWN,0
2018-07-02,193.99,193.99,194.9869,199.6541,156.9083,DOWN,0
2018-07-03,191.45,194.44,193.724,199.5031,157.3858,UP,1
2018-07-05,193.58,193.62,193.34,199.4637,157.8497,DOWN,0
2018-07-06,192.58,192.58,193.77,199.2903,158.306,UP,1
2018-07-11,198.82,198.82,194.084,199.3155,158.7891,UP,1
2018-07-12,200.23,197.4,195.332,199.3997,159.2652,DOWN,0
2018-07-13,199.695,199.675,196.981,199.4812,159.7257,DOWN,0
2018-07-17,197.77,197.77,197.819,199.4046,160.1895,UP,1
2018-07-19,213.78,215.56,202.059,199.6084,160.7276,UP,1
2018-07-20,217.87,217.87,205.869,199.8413,161.275,DOWN,0
2018-07-24,214.65,219.62,208.753,200.0315,161.8052,UP,1
2018-07-25,216.05,213.627,212.024,200.0949,162.3386,DOWN,0
2018-07-27,213.5,213.5,215.17,200.2747,162.8565,UP,1
2018-07-30,213.89,213.89,215.192,200.6689,163.3806,DOWN,0
2018-07-31,213.29,213.29,214.276,201.0957,163.9076,DOWN,0
2018-08-02,212.98,212.98,213.942,201.5123,164.424,UP,1
2018-08-07,216.04,216.04,213.94,201.9217,164.9558,DOWN,0
2018-08-08,211.03,211.03,213.446,202.3073,165.4576,DOWN,0
2018-08-09,209.1,209.1,212.488,202.7193,165.9628,DOWN,0
2018-08-13,205.41,205.41,210.912,202.9875,166.4652,UP,1
2018-08-14,205.4859,205.4859,209.4132,203.2864,166.9533,DOWN,0
2018-08-16,198.11,198.11,205.8272,203.3336,167.4081,DOWN,0
2018-08-17,195.51,194.555,202.7232,203.3451,167.8739,UP,1
2018-08-20,197.44,197.44,200.3912,203.4637,168.3389,UP,1
2018-08-21,198.23,203.02,198.9552,203.4905,168.7855,UP,1
2018-08-22,198.61,197.77,197.58,203.4793,169.2401,UP,1
2018-08-24,204.79,204.79,198.916,203.6105,169.7496,DOWN,0
2018-08-28,203.91,204.54,200.596,203.5797,170.2588,DOWN,0
2018-09-04,197.77,197.77,200.662,203.5741,170.7468,DOWN,0
2018-09-07,183.25,183.25,197.666,203.1735,171.1496,UP,1
2018-09-10,183.58,183.58,194.66,202.9587,171.5438,DOWN,0
2018-09-11,181.75,181.4475,190.052,202.6317,171.9338,DOWN,0
2018-09-12,175.85,174.13,184.44,202.2157,172.293,UP,1
2018-09-14,182.53,182.53,181.392,201.8327,172.6945,UP,1
2018-09-18,185.25,185.25,181.792,201.4077,173.1232,UP,1
2018-09-20,190.8405,190.8405,183.2441,201.0445,173.5842,UP,1
2018-09-21,192.3,192.3,185.3541,200.7315,174.0232,DOWN,0
2018-09-25,188.83,189.13,187.9501,200.3747,174.441,UP,1
2018-09-26,189.0,188.5,189.2441,199.9089,174.8684,UP,1
2018-09-27,191.36,191.36,190.4661,199.4338,175.308,UP,1
2018-10-01,191.57,191.57,190.612,199.1028,175.7649,DOWN,0
2018-10-02,191.25,191.25,190.402,198.8768,176.2236,DOWN,0
2018-10-03,189.06,189.06,190.448,198.5564,176.6589,DOWN,0
2018-10-04,185.55,185.55,189.758,198.2158,177.0719,DOWN,0
2018-10-08,182.0,182.0,187.886,197.7295,177.4562,DOWN,0
2018-10-11,170.8,170.8,183.732,197.2255,177.7787,UP,1
2018-10-12,174.39,175.7145,180.36,196.758,178.1037,DOWN,0
2018-10-15,172.0,171.49,176.948,196.288,178.4155,UP,1
2018-10-17,182.3,182.3,176.298,196.1254,178.7627,DOWN,0
2018-10-18,176.8636,176.81,175.2707,195.7177,179.0706,DOWN,0
2018-10-19,173.8,174.79,175.8707,195.3139,179.3619,UP,1
2018-10-23,176.08,168.675,176.2087,195.0065,179.6283,DOWN,0
2018-10-24,159.94,165.24,173.7967,194.3337,179.8187,UP,1
2018-10-25,165.5,165.12,170.4367,193.7921,180.0424,DOWN,0
2018-10-26,164.56,164.56,167.976,193.1069,180.2581,DOWN,0
2018-10-29,162.65,167.145,165.746,192.3553,180.4666,UP,1
2018-10-30,167.0,166.5,163.93,191.7014,180.6791,UP,1
2018-10-31,170.27,170.27,165.996,191.1514,180.9035,UP,1
2018-11-02,171.84,174.395,167.264,190.3126,181.1264,UP,1
2018-11-06,175.17,177.17,169.386,189.4586,181.3813,UP,1
2018-11-08,175.57,175.57,171.97,188.677,181.6409,DOWN,0
2018-11-09,170.54,170.57,172.678,187.7668,181.8861,DOWN,0
2018-11-12,167.13,166.65,172.05,186.8394,182.111,UP,1
2018-11-13,169.4525,169.4525,171.5725,185.9507,182.348,UP,1
2018-11-15,174.75,174.75,171.4885,185.1799,182.6183,DOWN,0
2018-11-19,163.75,163.75,169.1245,184.1953,182.833,UP,1
2018-11-21,164.75,164.75,167.9665,183.1695,183.0194,UP,1
2018-11-23,166.22,164.22,167.7845,182.2733,183.2081,UP,1
2018-11-28,169.2,168.7475,167.734,181.4753,183.4174,UP,1
2018-11-29,169.35,169.35,166.654,180.7541,183.5971,UP,1
2018-12-03,173.65,174.4725,168.634,180.1173,183.8027,DOWN,0
2018-12-04,170.85,175.335,169.854,179.5721,183.9984,DOWN,0
2018-12-11,161.8,161.8,168.97,178.8979,184.1532,DOWN,0
2018-12-12,160.8666,160.8666,167.3033,178.1665,184.3055,UP,1
2018-12-14,161.5,161.5,165.7333,177.4319,184.4648,DOWN,0
2018-12-17,159.0,162.5,162.8033,176.6397,184.6115,UP,1
2018-12-18,160.44,162.205,160.7213,175.7527,184.7787,DOWN,0
2018-12-19,154.5,162.18,159.2613,174.7645,184.8916,DOWN,0
2018-12-20,150.5,152.79,157.188,173.8191,184.9739,DOWN,0
2018-12-26,147.45,145.25,154.378,173.1031,185.0434,UP,1
2018-12-27,153.1,150.5,153.198,172.4935,185.1461,UP,1
2018-12-28,154.98,154.98,152.106,171.9581,185.25,DOWN,0
2018-12-31,154.05,154.57,152.016,171.5221,185.3625,DOWN,0
2019-01-02,153.598,153.598,152.6356,170.9434,185.4887,DOWN,0
2019-01-04,151.19,151.19,153.3836,170.2622,185.5947,UP,1
2019-01-10,160.37,158.72,154.8376,169.6528,185.7233,DOWN,0
2019-01-14,160.34,160.34,155.9096,169.0136,185.8425,DOWN,0
2019-01-15,157.28,158.87,156.5556,168.3826,185.9364,DOWN,0
2019-01-16,156.5,156.53,157.136,167.7326,185.9514,UP,1
2019-01-22,157.5,157.5,158.398,167.0554,185.9752,UP,1
2019-01-24,167.0,167.0,159.724,166.564,186.0455,UP,1
2019-01-28,172.55,172.55,162.166,166.19,186.152,UP,1
2019-01-30,176.95,176.95,166.1,165.9478,186.2797,DOWN,0
2019-01-31,176.0,176.0,170.0,165.7568,186.3832,UP,1
2019-02-04,178.16,178.16,174.132,165.68,186.5022,UP,1
2019-02-07,182.94,182.87,177.32,165.9228,186.6354,DOWN,0
2019-02-08,177.06,176.91,178.222,165.9762,186.7495,DOWN,0
2019-02-11,176.25,176.25,178.082,166.0612,186.8342,UP,1
2019-02-12,179.65,179.6,178.812,166.0082,186.9222,UP,1
2019-02-14,182.09,181.95,179.598,166.1127,186.9877,DOWN,0
2019-02-19,180.34,180.34,179.078,166.2435,187.0626,UP,1
2019-02-20,181.75,185.6,180.016,166.3569,187.1464,DOWN,0
2019-02-21,181.0,181.0,180.966,166.7781,187.2416,UP,1
2019-02-25,185.19,185.19,182.074,167.1719,187.3341,DOWN,0
2019-02-28,180.95,180.95,181.846,167.4997,187.3916,UP,1
2019-03-01,182.24,182.24,182.226,167.8915,187.4418,UP,1
2019-03-04,187.0,186.0,183.276,168.2915,187.533,DOWN,0
2019-03-05,183.15,183.15,183.706,168.5491,187.598,DOWN,0
2019-03-06,179.55,179.55,182.578,168.7033,187.6345,DOWN,0
2019-03-07,176.95,176.95,181.778,168.7389,187.6492,UP,1
2019-03-13,181.06,181.05,181.542,168.8487,187.6955,UP,1
2019-03-14,181.35,181.35,180.412,169.0649,187.697,UP,1
2019-03-20,188.955,188.955,181.573,169.5014,187.7267,DOWN,0
2019-03-27,182.35,182.35,182.133,169.7594,187.7259,UP,1
2019-04-02,190.79,190.79,184.901,170.0802,187.7882,UP,1
2019-04-03,198.14,199.0,188.317,170.768,187.8496,UP,1
2019-04-04,200.0,200.0,192.047,171.473,187.9792,UP,1
2019-04-08,202.07,202.07,194.67,172.19,188.1358,DOWN,0
2019-04-10,200.105,200.105,198.221,172.8081,188.2614,DOWN,0
2019-04-11,196.04,195.67,199.271,173.3419,188.3791,UP,1
2019-04-12,201.73,201.73,199.989,173.9035,188.52,DOWN,0
2019-04-15,198.86,198.86,199.761,174.4637,188.6342,UP,1
2019-04-17,205.76,205.76,200.499,175.3429,188.8028,DOWN,0
2019-04-18,203.6,203.6,201.198,176.1976,188.9308,UP,1
2019-04-22,209.05,203.05,203.8,177.1486,189.066,DOWN,0
2019-04-23,202.92,204.05,204.038,178.027,189.166,UP,1
2019-04-25,203.76,203.76,205.018,178.8934,189.2872,UP,1
2019-04-30,208.5,205.4,205.566,179.9734,189.3352,DOWN,0
2019-05-02,205.0,204.25,205.846,181.0634,189.3479,UP,1
2019-05-06,205.24,205.24,205.084,182.2192,189.3535,DOWN,0
2019-05-07,199.48,199.48,204.396,183.1468,189.3278,UP,1
2019-05-08,200.8,200.8,203.804,184.0632,189.3109,DOWN,0
2019-05-09,197.66,198.25,201.636,184.9354,189.2837,DOWN,0
2019-05-15,196.44,196.44,199.924,185.7922,189.2505,UP,1
2019-05-17,201.5755,202.455,199.1911,186.7999,189.2656,DOWN,0
2019-05-20,188.55,188.66,197.0051,187.3635,189.2683,UP,1
2019-05-21,192.01,194.2269,195.2471,187.9969,189.2866,DOWN,0
2019-05-29,186.15,189.255,192.9451,188.5743,189.294,UP,1
2019-05-31,186.41,186.41,190.9391,189.1725,189.2824,UP,1
2019-06-04,187.21,189.11,188.066,189.7667,189.2591,UP,1
2019-06-05,189.99,190.42,188.354,190.2265,189.2478,UP,1
2019-06-11,199.475,202.0,189.847,190.765,189.2167,DOWN,0
2019-06-12,199.31,200.49,192.479,191.2122,189.1817,DOWN,0
2019-06-13,197.3124,197.515,194.6595,191.6385,189.1183,DOWN,0
2019-06-14,191.391,190.303,195.4957,191.9031,189.0142,DOWN,0
2019-06-17,189.4,189.85,195.3777,192.0323,188.8855,UP,1
2019-06-19,194.61,194.34,194.4047,192.3833,188.8335,UP,1
2019-06-20,199.11,199.11,194.3647,192.8405,188.8304,UP,1
2019-06-24,203.32,203.32,195.5662,193.3139,188.8121,DOWN,0
2019-06-25,199.1,199.1,197.108,193.6541,188.787,UP,1
2019-06-26,202.47,202.47,199.722,194.0967,188.8271,UP,1
2019-06-28,211.07,211.07,203.014,194.6831,188.8874,UP,1
2019-07-01,215.1991,211.72,206.2318,195.3671,188.9857,DOWN,0
2019-07-03,212.4,212.4,208.0478,195.9113,189.0414,DOWN,0
2019-07-10,207.7833,207.58,209.7845,196.4479,189.0925,UP,1
2019-07-12,208.3635,208.3635,210.9632,196.9704,189.1542,DOWN,0
2019-07-15,207.703,207.703,210.2898,197.3845,189.2146,UP,1
2019-07-18,223.24,222.07,211.898,198.1863,189.3228,UP,1
2019-07-19,224.135,224.135,214.245,199.078,189.4256,UP,1
2019-07-23,228.69,229.35,218.4263,200.1128,189.5379,UP,1
2019-07-24,231.28,231.28,223.0096,201.1172,189.6686,UP,1
2019-07-25,231.618,232.704,227.7926,202.1225,189.7623,UP,1
2019-07-26,233.06,233.777,229.7566,203.0046,189.905,DOWN,0
2019-07-29,228.93,230.57,230.7156,203.9362,190.0788,DOWN,0
2019-07-30,226.84,227.71,230.3456,204.6572,190.2532,DOWN,0
2019-07-31,223.25,226.5977,228.7396,205.1594,190.4087,UP,1
