ticker,DXC US Equity,DXC US Equity,DXC US Equity,DXC US Equity,DXC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2021-12-17,30.63,31.11,30.836,32.4664,34.9044,DOWN,0
2021-12-20,29.98,29.8,30.7,32.379,34.9142,UP,1
2021-12-21,31.35,30.29,30.81,32.3314,34.9297,UP,1
2021-12-22,31.96,31.42,31.07,32.3052,34.9445,UP,1
2021-12-23,32.57,31.99,31.298,32.2886,34.9633,UP,1
2021-12-27,32.79,32.72,31.73,32.2524,34.9822,DOWN,0
2021-12-28,32.75,32.73,32.284,32.209,34.9988,DOWN,0
2021-12-29,32.43,32.56,32.5,32.164,35.0195,DOWN,0
2021-12-30,32.39,32.48,32.586,32.1222,35.0381,DOWN,0
2021-12-31,32.19,32.27,32.51,32.0692,35.0583,UP,1
2022-01-03,33.23,32.4,32.598,32.0344,35.0843,UP,1
2022-01-04,34.11,33.62,32.87,32.0252,35.1162,DOWN,0
2022-01-05,33.47,34.29,33.078,32.0136,35.1513,UP,1
2022-01-06,33.73,33.61,33.346,32.0326,35.1882,DOWN,0
2022-01-07,33.34,33.63,33.576,32.0534,35.2181,DOWN,0
2022-01-10,32.9,32.83,33.51,32.0588,35.2406,UP,1
2022-01-11,33.07,32.98,33.302,32.0688,35.2633,UP,1
2022-01-12,33.48,33.37,33.304,32.071,35.275,UP,1
2022-01-13,34.09,33.83,33.376,32.0932,35.2891,DOWN,0
2022-01-14,33.99,33.61,33.506,32.1234,35.3049,DOWN,0
2022-01-18,32.57,33.67,33.44,32.0982,35.3085,DOWN,0
2022-01-19,32.01,32.56,33.228,32.0518,35.3123,UP,1
2022-01-20,32.03,32.01,32.938,32.0248,35.3165,DOWN,0
2022-01-21,30.54,31.89,32.228,31.9594,35.3119,DOWN,0
2022-01-24,30.32,29.61,31.494,31.8942,35.3063,DOWN,0
2022-01-25,29.44,29.68,30.868,31.8034,35.292,DOWN,0
2022-01-26,29.32,29.95,30.33,31.723,35.2829,DOWN,0
2022-01-27,28.99,29.8,29.722,31.6418,35.2689,UP,1
2022-01-28,29.66,28.79,29.546,31.5894,35.2574,UP,1
2022-01-31,30.08,29.4,29.498,31.5482,35.2496,UP,1
2022-02-01,30.79,30.01,29.768,31.5214,35.2453,DOWN,0
2022-02-02,30.69,30.78,30.042,31.5078,35.2436,UP,1
2022-02-03,34.91,32.35,31.226,31.5836,35.2595,UP,1
2022-02-04,36.03,34.77,32.5,31.6756,35.2832,UP,1
2022-02-07,37.33,36.33,33.95,31.7896,35.3105,UP,1
2022-02-08,38.82,37.66,35.556,31.956,35.3463,DOWN,0
2022-02-09,38.63,39.13,37.144,32.1082,35.38,DOWN,0
2022-02-10,37.81,38.38,37.724,32.2646,35.4096,DOWN,0
2022-02-11,36.84,37.84,37.886,32.4098,35.4267,DOWN,0
2022-02-14,36.68,36.88,37.756,32.5326,35.4455,UP,1
2022-02-15,37.36,37.17,37.464,32.676,35.464,DOWN,0
2022-02-16,37.35,36.94,37.208,32.8078,35.4872,DOWN,0
2022-02-17,35.79,36.95,36.804,32.8946,35.4975,DOWN,0
2022-02-18,35.62,35.73,36.56,32.981,35.5066,DOWN,0
2022-02-22,35.14,35.5,36.252,33.0722,35.5098,DOWN,0
2022-02-23,34.44,35.4,35.668,33.1438,35.5094,UP,1
2022-02-24,35.06,33.25,35.21,33.2318,35.5145,UP,1
2022-02-25,35.53,35.15,35.158,33.3264,35.523,DOWN,0
2022-02-28,34.03,34.55,34.84,33.3938,35.5156,DOWN,0
2022-03-01,30.09,33.79,33.83,33.367,35.4817,UP,1
2022-03-02,31.61,29.9,33.264,33.3866,35.456,DOWN,0
2022-03-03,31.34,31.78,32.52,33.4138,35.4289,DOWN,0
2022-03-04,30.0,30.72,31.414,33.3868,35.3942,DOWN,0
2022-03-07,28.95,29.86,30.398,33.3266,35.3548,UP,1
2022-03-08,30.86,29.23,30.552,33.2924,35.3227,DOWN,0
2022-03-09,29.98,30.69,30.226,33.2362,35.286,UP,1
2022-03-10,30.11,29.61,29.98,33.1834,35.2518,UP,1
2022-03-11,30.56,30.51,30.092,33.146,35.22,DOWN,0
2022-03-14,30.5,30.87,30.402,33.1082,35.1806,UP,1
2022-03-15,31.12,30.68,30.454,33.0868,35.1466,UP,1
2022-03-16,32.76,31.62,31.01,33.0774,35.1198,DOWN,0
2022-03-17,32.61,32.32,31.51,33.0474,35.0841,UP,1
2022-03-18,33.2,32.5,32.038,33.042,35.0483,DOWN,0
2022-03-21,32.99,33.29,32.536,33.0272,35.0138,UP,1
2022-03-22,33.46,33.06,33.004,33.0296,34.9793,DOWN,0
2022-03-23,32.27,33.14,32.906,33.017,34.939,UP,1
2022-03-24,32.77,32.51,32.938,33.011,34.9008,UP,1
2022-03-25,33.54,32.96,33.006,33.0122,34.8621,DOWN,0
2022-03-28,32.93,33.33,32.994,32.989,34.8197,UP,1
2022-03-29,33.93,33.15,33.088,32.9878,34.7841,DOWN,0
2022-03-30,33.1,33.78,33.254,32.9984,34.7439,DOWN,0
2022-03-31,32.63,32.83,33.226,33.0108,34.7022,DOWN,0
2022-04-01,31.35,32.62,32.788,32.9972,34.6695,UP,1
2022-04-04,31.86,31.27,32.574,33.0236,34.6475,DOWN,0
2022-04-05,30.77,31.85,31.942,33.0326,34.6132,DOWN,0
2022-04-06,30.4,30.4,31.402,33.0518,34.5759,UP,1
2022-04-07,30.41,30.36,30.958,33.0736,34.5403,UP,1
2022-04-08,30.71,30.41,30.83,33.108,34.5026,UP,1
2022-04-11,30.88,30.52,30.634,33.1324,34.4597,DOWN,0
2022-04-12,30.7,31.04,30.62,33.1448,34.418,UP,1
2022-04-13,31.01,30.54,30.742,33.1492,34.3779,UP,1
2022-04-14,31.25,31.2,30.91,33.1604,34.3394,DOWN,0
2022-04-18,31.19,31.13,31.006,33.086,34.2934,UP,1
2022-04-19,31.41,31.25,31.112,32.9936,34.2478,UP,1
2022-04-20,31.89,31.65,31.35,32.8848,34.2112,DOWN,0
2022-04-21,30.71,31.81,31.29,32.7226,34.17,DOWN,0
2022-04-22,29.43,30.59,30.926,32.5386,34.1212,UP,1
2022-04-25,30.14,29.06,30.716,32.3852,34.0733,DOWN,0
2022-04-26,29.16,29.72,30.266,32.2316,34.0177,DOWN,0
2022-04-27,28.85,29.14,29.658,32.075,33.9632,UP,1
2022-04-28,29.58,29.3,29.432,31.9194,33.9138,DOWN,0
2022-04-29,28.7,29.51,29.286,31.7464,33.8608,UP,1
2022-05-02,29.37,28.68,29.132,31.618,33.8162,UP,1
2022-05-03,29.89,29.5,29.278,31.5034,33.7778,UP,1
2022-05-04,30.89,30.07,29.686,31.4184,33.7391,DOWN,0
2022-05-05,29.73,30.31,29.716,31.3242,33.6924,DOWN,0
2022-05-06,29.42,29.65,29.86,31.2114,33.6459,DOWN,0
2022-05-09,28.19,28.85,29.624,31.0646,33.5902,UP,1
2022-05-10,28.29,28.46,29.304,30.9498,33.5325,DOWN,0
2022-05-11,27.55,28.34,28.636,30.899,33.4733,UP,1
2022-05-12,28.12,27.57,28.314,30.8292,33.4152,UP,1
2022-05-13,29.67,28.52,28.364,30.7958,33.3602,DOWN,0
2022-05-16,29.63,29.45,28.652,30.7884,33.3084,UP,1
2022-05-17,30.69,30.28,29.132,30.8232,33.2488,DOWN,0
2022-05-18,29.14,30.2,29.45,30.7888,33.1774,UP,1
2022-05-19,29.64,28.73,29.754,30.782,33.1147,DOWN,0
2022-05-20,29.6,30.03,29.74,30.7718,33.0691,UP,1
2022-05-23,30.06,30.17,29.826,30.7618,33.014,DOWN,0
2022-05-24,29.44,29.79,29.576,30.7406,32.9591,UP,1
2022-05-25,29.45,29.29,29.638,30.7072,32.904,UP,1
2022-05-26,34.16,29.65,30.542,30.7352,32.8686,UP,1
2022-05-27,35.08,34.21,31.638,30.7846,32.8361,UP,1
2022-05-31,35.22,34.66,32.67,30.825,32.8061,DOWN,0
2022-06-01,34.57,35.43,33.696,30.8566,32.7702,UP,1
2022-06-02,35.13,34.52,34.832,30.89,32.7618,UP,1
2022-06-03,35.25,34.82,35.05,30.9496,32.7564,UP,1
2022-06-06,35.4,35.81,35.114,31.0022,32.7568,UP,1
2022-06-07,35.69,35.02,35.208,31.0452,32.7581,DOWN,0
2022-06-08,35.24,35.55,35.342,31.0914,32.7539,DOWN,0
2022-06-09,34.49,35.09,35.214,31.1026,32.7428,DOWN,0
2022-06-10,32.74,33.78,34.712,31.0954,32.7205,DOWN,0
2022-06-13,30.15,31.84,33.662,31.0458,32.6877,UP,1
2022-06-14,31.12,30.31,32.748,31.0412,32.6565,UP,1
2022-06-15,32.34,31.49,32.168,31.0508,32.6368,DOWN,0
2022-06-16,29.75,31.46,31.22,31.0304,32.602,UP,1
2022-06-17,30.19,30.05,30.71,31.0262,32.5786,UP,1
2022-06-21,30.68,30.74,30.816,31.0316,32.5538,DOWN,0
2022-06-22,30.54,30.02,30.7,31.0282,32.5264,DOWN,0
2022-06-23,30.29,30.53,30.29,31.0164,32.498,UP,1
2022-06-24,32.15,30.62,30.77,31.0454,32.4818,UP,1
2022-06-27,32.32,32.25,31.196,31.0716,32.4659,DOWN,0
2022-06-28,31.31,32.73,31.322,31.0728,32.4506,DOWN,0
2022-06-29,30.53,31.2,31.32,31.0596,32.4234,DOWN,0
2022-06-30,30.31,29.91,31.324,31.0376,32.398,DOWN,0
2022-07-01,29.94,30.17,30.882,30.9986,32.369,DOWN,0
2022-07-05,29.89,29.22,30.396,30.9822,32.3385,DOWN,0
2022-07-06,29.32,29.83,29.998,30.98,32.3053,UP,1
2022-07-07,29.87,29.79,29.866,30.9746,32.2798,DOWN,0
2022-07-08,29.87,30.0,29.778,30.9888,32.2566,DOWN,0
2022-07-11,29.26,29.42,29.642,30.997,32.229,DOWN,0
2022-07-12,28.66,28.85,29.396,30.9786,32.1964,DOWN,0
2022-07-13,28.55,28.1,29.242,30.9756,32.1645,DOWN,0
2022-07-14,27.95,27.87,28.858,30.9472,32.1267,UP,1
2022-07-15,28.74,28.51,28.632,30.9242,32.0978,UP,1
2022-07-18,29.01,29.17,28.582,30.8866,32.0714,UP,1
2022-07-19,30.79,29.51,29.008,30.9078,32.0573,UP,1
2022-07-20,30.8,30.3,29.458,30.9354,32.0377,UP,1
2022-07-21,31.27,30.56,30.122,30.997,32.0205,DOWN,0
2022-07-22,31.0,31.53,30.574,31.0512,32.0,UP,1
2022-07-25,31.16,31.29,31.004,31.1234,31.9841,DOWN,0
2022-07-26,30.49,30.89,30.944,31.1708,31.9633,UP,1
2022-07-27,31.69,30.7,31.122,31.2112,31.95,DOWN,0
2022-07-28,31.65,31.7,31.198,31.2516,31.9396,DOWN,0
2022-07-29,31.6,31.63,31.318,31.2698,31.9312,UP,1
2022-08-01,31.65,31.23,31.416,31.32,31.9225,DOWN,0
2022-08-02,31.12,31.38,31.542,31.3496,31.9051,UP,1
2022-08-03,31.52,31.4,31.508,31.388,31.8881,DOWN,0
2022-08-04,26.15,29.06,30.408,31.3098,31.8454,DOWN,0
2022-08-05,25.54,26.02,29.196,31.2318,31.8007,UP,1
2022-08-08,26.22,25.6,28.11,31.1672,31.7576,DOWN,0
2022-08-09,25.76,26.15,27.038,30.9992,31.7116,UP,1
2022-08-10,26.33,26.27,26.0,30.8242,31.6704,DOWN,0
2022-08-11,26.31,26.67,26.032,30.646,31.6317,UP,1
2022-08-12,26.64,26.32,26.252,30.4874,31.601,UP,1
2022-08-15,26.7,26.24,26.348,30.3188,31.573,DOWN,0
2022-08-16,26.68,26.77,26.532,30.1474,31.5432,DOWN,0
2022-08-17,25.92,26.31,26.45,29.9578,31.51,UP,1
2022-08-18,26.23,25.91,26.434,29.7686,31.4743,DOWN,0
2022-08-19,25.93,26.0,26.292,29.5824,31.439,DOWN,0
2022-08-22,24.69,25.41,25.89,29.3864,31.4001,UP,1
2022-08-23,25.11,24.83,25.576,29.2338,31.3565,DOWN,0
2022-08-24,25.03,25.1,25.398,29.1314,31.31,UP,1
2022-08-25,25.57,25.23,25.266,29.0204,31.2709,DOWN,0
2022-08-26,24.33,25.7,24.946,28.8602,31.2235,UP,1
2022-08-29,24.39,24.11,24.886,28.753,31.1776,UP,1
2022-08-30,24.51,24.55,24.766,28.6394,31.1302,UP,1
2022-08-31,24.78,24.6,24.716,28.5214,31.0874,UP,1
2022-09-01,26.7,24.51,24.942,28.4446,31.0557,UP,1
2022-09-02,27.48,27.08,25.572,28.3884,31.0317,DOWN,0
2022-09-06,26.4,27.52,25.974,28.2734,31.003,UP,1
2022-09-07,26.66,26.32,26.404,28.1602,30.9756,DOWN,0
2022-09-08,26.6,26.39,26.768,28.066,30.9518,UP,1
2022-09-09,26.76,26.92,26.78,27.9906,30.93,UP,1
2022-09-12,28.36,26.94,26.956,27.9516,30.9146,DOWN,0
2022-09-13,27.25,27.36,27.126,27.8978,30.8927,UP,1
2022-09-14,27.63,27.31,27.32,27.8526,30.8784,DOWN,0
2022-09-15,27.47,27.63,27.494,27.8156,30.8606,DOWN,0
2022-09-16,27.04,27.0,27.55,27.759,30.8459,UP,1
2022-09-19,27.75,26.52,27.428,27.7166,30.8367,DOWN,0
2022-09-20,27.05,27.78,27.388,27.6724,30.8193,UP,1
2022-09-21,27.54,27.19,27.37,27.65,30.806,DOWN,0
2022-09-22,26.3,27.61,27.136,27.605,30.7837,DOWN,0
2022-09-23,23.85,25.6,26.498,27.523,30.7457,DOWN,0
2022-09-26,23.57,23.69,25.662,27.4196,30.7071,DOWN,0
2022-09-27,23.34,23.95,24.92,27.3062,30.6709,UP,1
2022-09-28,24.08,23.36,24.228,27.172,30.637,UP,1
2022-09-29,24.67,23.45,23.902,27.0494,30.607,DOWN,0
2022-09-30,24.48,24.62,24.028,26.9136,30.5754,UP,1
2022-10-03,26.05,24.97,24.524,26.8146,30.5524,UP,1
2022-10-04,27.4,26.9,25.336,26.7394,30.5322,DOWN,0
2022-10-05,27.31,27.1,25.982,26.6758,30.5156,DOWN,0
2022-10-06,26.89,27.22,26.426,26.5798,30.5002,DOWN,0
2022-10-07,26.56,26.51,26.842,26.478,30.4762,UP,1
2022-10-10,26.78,26.66,26.988,26.3816,30.4503,UP,1
2022-10-11,26.88,26.63,26.884,26.2862,30.4219,DOWN,0
2022-10-12,26.7,27.08,26.762,26.1978,30.3914,UP,1
2022-10-13,27.46,26.18,26.876,26.1166,30.365,DOWN,0
2022-10-14,27.13,27.56,26.99,26.1362,30.3385,DOWN,0
2022-10-17,27.11,27.71,27.056,26.1676,30.3121,UP,1
2022-10-18,28.04,27.8,27.288,26.204,30.2913,UP,1
2022-10-19,28.14,27.89,27.576,26.2516,30.2659,UP,1
2022-10-20,28.35,28.29,27.754,26.292,30.2371,UP,1
2022-10-21,28.97,28.18,28.122,26.3452,30.2146,DOWN,0
2022-10-24,28.78,28.96,28.456,26.388,30.1898,UP,1
2022-10-25,28.98,28.88,28.644,26.4336,30.168,UP,1
2022-10-26,29.05,29.2,28.826,26.481,30.1488,DOWN,0
2022-10-27,28.71,29.22,28.898,26.5368,30.127,UP,1
2022-10-28,29.89,28.81,29.082,26.61,30.109,DOWN,0
2022-10-31,28.75,29.74,29.076,26.6664,30.0823,UP,1
2022-11-01,28.82,29.21,29.044,26.749,30.0565,DOWN,0
2022-11-02,28.16,28.76,28.866,26.81,30.0344,DOWN,0
2022-11-03,25.71,27.66,28.266,26.8236,30.0029,UP,1
2022-11-04,27.65,27.05,27.818,26.8652,29.981,UP,1
2022-11-07,29.0,27.78,27.868,26.9586,29.9733,DOWN,0
2022-11-08,28.44,29.0,27.792,27.0396,29.9639,DOWN,0
2022-11-09,27.99,28.06,27.758,27.1092,29.9567,UP,1
2022-11-10,29.01,29.24,28.418,27.1938,29.9551,UP,1
2022-11-11,29.46,29.27,28.78,27.249,29.9575,DOWN,0
2022-11-14,29.07,29.2,28.794,27.2808,29.9545,DOWN,0
2022-11-15,28.61,29.48,28.828,27.325,29.9472,DOWN,0
2022-11-16,28.45,28.41,28.92,27.3608,29.9355,DOWN,0
2022-11-17,28.36,27.85,28.79,27.396,29.9238,UP,1
2022-11-18,28.51,28.72,28.6,27.431,29.8918,UP,1
2022-11-21,28.68,28.32,28.522,27.4374,29.8551,UP,1
2022-11-22,29.54,29.01,28.708,27.4832,29.8161,UP,1
2022-11-23,29.61,29.49,28.94,27.5228,29.7701,UP,1
2022-11-25,29.68,29.74,29.204,27.567,29.7253,DOWN,0
2022-11-28,28.95,29.4,29.292,27.6052,29.681,UP,1
2022-11-29,29.11,29.06,29.378,27.6324,29.6424,UP,1
2022-11-30,29.67,28.99,29.404,27.6848,29.6073,X,X
