ticker,GWW US Equity,GWW US Equity,GWW US Equity,GWW US Equity,GWW US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-03-12,35.28,35.7,33.0624,36.572,36.2814,DOWN,0
2001-03-13,34.23,35.2,33.0226,36.086,36.2523,DOWN,0
2001-03-14,33.49,34.05,32.9857,35.372,36.1921,UP,1
2001-03-15,33.67,33.7,32.9471,34.68,36.1442,DOWN,0
2001-03-16,31.99,33.0,32.9074,33.732,36.0328,DOWN,0
2001-03-19,31.09,32.0,32.8622,32.894,35.8946,UP,1
2001-03-20,31.14,31.09,32.8111,32.276,35.7649,DOWN,0
2001-03-21,30.28,31.26,32.7631,31.634,35.638,DOWN,0
2001-03-22,30.23,29.85,32.7155,30.946,35.5213,UP,1
2001-03-23,30.96,30.4,32.6765,30.74,35.3943,UP,1
2001-03-26,32.37,30.9,32.6446,30.996,35.3004,UP,1
2001-03-27,32.95,32.3,32.6184,31.358,35.2219,UP,1
2001-03-28,33.02,32.55,32.6059,31.906,35.1523,UP,1
2001-03-29,33.76,33.02,32.601,32.612,35.0938,UP,1
2001-03-30,33.85,33.77,32.5918,33.19,35.0495,DOWN,0
2001-04-02,33.04,33.7,32.5879,33.324,34.9891,DOWN,0
2001-04-03,32.2,33.25,32.5888,33.174,34.9131,UP,1
2001-04-04,32.9,32.2,32.6008,33.15,34.8536,UP,1
2001-04-05,34.17,32.95,32.6163,33.232,34.802,DOWN,0
2001-04-06,33.65,34.42,32.6355,33.192,34.7387,UP,1
2001-04-09,33.98,33.5,32.647,33.38,34.6958,UP,1
2001-04-10,34.49,33.9,32.6672,33.838,34.6656,DOWN,0
2001-04-11,34.02,34.6,32.6827,34.062,34.606,DOWN,0
2001-04-12,33.42,33.9,32.6954,33.912,34.4868,DOWN,0
2001-04-16,33.4,33.4,32.7094,33.862,34.4056,UP,1
2001-04-17,33.51,33.15,32.7232,33.768,34.3306,UP,1
2001-04-18,35.87,33.5,32.7485,34.044,34.301,DOWN,0
2001-04-19,35.47,36.2,32.7656,34.334,34.2826,DOWN,0
2001-04-20,34.96,35.4,32.786,34.642,34.2448,UP,1
2001-04-23,36.79,34.95,32.8249,35.32,34.2526,UP,1
2001-04-24,37.5,37.35,32.8674,36.118,34.2834,UP,1
2001-04-25,38.0,37.85,32.9056,36.544,34.3264,UP,1
2001-04-26,38.49,37.85,32.9449,37.148,34.3734,UP,1
2001-04-27,38.92,38.9,32.9898,37.94,34.438,DOWN,0
2001-04-30,38.78,39.05,33.0293,38.338,34.488,UP,1
2001-05-01,39.7,38.8,33.0713,38.778,34.5784,UP,1
2001-05-02,40.01,39.6,33.1104,39.18,34.6752,DOWN,0
2001-05-03,39.0,39.45,33.1429,39.282,34.7714,UP,1
2001-05-04,39.39,39.0,33.1773,39.376,34.8772,UP,1
2001-05-07,39.46,39.14,33.2087,39.512,34.9976,UP,1
2001-05-08,39.89,39.75,33.2425,39.55,35.095,UP,1
2001-05-09,40.03,39.75,33.2808,39.554,35.1942,UP,1
2001-05-10,40.83,40.25,33.3262,39.92,35.3106,DOWN,0
2001-05-11,40.81,40.7,33.374,40.204,35.4266,DOWN,0
2001-05-14,40.61,40.81,33.4189,40.434,35.52,UP,1
2001-05-15,41.0,40.7,33.4683,40.656,35.6036,UP,1
2001-05-16,41.66,40.97,33.5178,40.982,35.7036,UP,1
2001-05-17,42.35,41.66,33.5687,41.286,35.8094,UP,1
2001-05-18,42.8,42.35,33.623,41.684,35.9228,UP,1
2001-05-21,43.6,42.8,33.6828,42.282,36.0602,DOWN,0
2001-05-22,43.32,43.4,33.7369,42.746,36.221,DOWN,0
2001-05-23,42.92,43.45,33.7884,42.998,36.3948,DOWN,0
2001-05-24,42.49,42.8,33.8359,43.026,36.5748,UP,1
2001-05-25,42.7,42.55,33.8834,43.006,36.7554,UP,1
2001-05-29,43.29,42.7,33.9346,42.944,36.9814,UP,1
2001-05-30,43.45,43.3,33.9868,42.97,37.2286,UP,1
2001-05-31,44.19,43.46,34.0415,43.224,37.4896,UP,1
2001-06-01,44.58,44.6,34.1044,43.642,37.7756,UP,1
2001-06-04,44.79,44.18,34.1677,44.06,38.0668,UP,1
2001-06-05,44.91,44.78,34.2323,44.384,38.3458,DOWN,0
2001-06-06,44.61,44.95,34.2953,44.616,38.5906,UP,1
2001-06-07,45.67,44.7,34.3678,44.912,38.845,UP,1
2001-06-08,46.35,46.25,34.4445,45.266,39.1116,DOWN,0
2001-06-11,44.79,46.15,34.516,45.266,39.3322,DOWN,0
2001-06-12,44.05,44.35,34.5803,45.094,39.5362,DOWN,0
2001-06-13,43.88,44.15,34.6447,44.948,39.753,DOWN,0
2001-06-14,42.72,43.88,34.7048,44.358,39.9634,UP,1
2001-06-15,43.07,42.0,34.7658,43.702,40.1668,DOWN,0
2001-06-18,42.35,42.7,34.8238,43.214,40.3304,DOWN,0
2001-06-19,41.63,42.6,34.8875,42.73,40.49,UP,1
2001-06-20,41.91,41.61,34.9505,42.336,40.6486,UP,1
2001-06-21,42.44,41.91,35.012,42.28,40.8076,DOWN,0
2001-06-22,42.07,42.3,35.0705,42.08,40.9686,DOWN,0
2001-06-25,41.49,42.2,35.1289,41.908,41.13,UP,1
2001-06-26,41.85,41.0,35.1903,41.952,41.299,DOWN,0
2001-06-27,41.53,41.65,35.2508,41.876,41.4594,UP,1
2001-06-28,41.85,41.52,35.3151,41.758,41.579,DOWN,0
2001-06-29,41.16,41.6,35.378,41.576,41.6928,UP,1
2001-07-02,41.6,41.3,35.4479,41.598,41.8256,UP,1
2001-07-03,42.41,41.8,35.5228,41.71,41.938,UP,1
2001-07-05,42.5,42.25,35.5956,41.904,42.038,DOWN,0
2001-07-06,40.3,42.5,35.6596,41.594,42.084,DOWN,0
2001-07-09,39.75,40.37,35.7258,41.312,42.1092,DOWN,0
2001-07-10,39.56,39.7,35.7908,40.904,42.122,DOWN,0
2001-07-11,39.18,39.22,35.8561,40.258,42.13,UP,1
2001-07-12,40.6,39.18,35.9285,39.878,42.148,DOWN,0
2001-07-13,40.19,40.35,36.0019,39.856,42.1516,UP,1
2001-07-16,40.34,40.3,36.073,39.974,42.1784,UP,1
2001-07-17,41.11,40.25,36.1458,40.284,42.2128,UP,1
2001-07-18,41.85,40.8,36.2234,40.818,42.2606,UP,1
2001-07-19,42.18,42.3,36.3012,41.134,42.3064,DOWN,0
2001-07-20,41.84,42.0,36.3792,41.464,42.3426,UP,1
2001-07-23,42.04,41.84,36.4537,41.804,42.3668,DOWN,0
2001-07-24,41.12,42.0,36.525,41.806,42.373,UP,1
2001-07-25,41.96,41.11,36.6016,41.828,42.4,UP,1
2001-07-26,42.35,41.8,36.6787,41.862,42.427,DOWN,0
2001-07-27,42.2,42.3,36.7581,41.934,42.4378,DOWN,0
2001-07-30,42.2,42.25,36.8401,41.966,42.4348,DOWN,0
2001-07-31,42.1,42.1,36.9256,42.162,42.4208,UP,1
2001-08-01,42.26,42.05,37.0094,42.222,42.394,DOWN,0
2001-08-02,41.63,42.45,37.0847,42.078,42.3602,DOWN,0
2001-08-03,41.4,41.65,37.1686,41.918,42.3298,DOWN,0
2001-08-06,41.0,41.6,37.2492,41.678,42.3,DOWN,0
2001-08-07,40.81,40.5,37.323,41.42,42.2622,DOWN,0
2001-08-08,40.5,40.82,37.3983,41.068,42.2064,DOWN,0
2001-08-09,40.28,40.7,37.4681,40.798,42.143,DOWN,0
2001-08-10,40.1,40.15,37.5367,40.538,42.0612,DOWN,0
2001-08-13,39.65,40.2,37.605,40.268,41.9626,UP,1
2001-08-14,39.9,39.5,37.6682,40.086,41.8648,UP,1
2001-08-15,40.57,39.9,37.7211,40.1,41.778,UP,1
2001-08-16,40.92,40.51,37.7716,40.228,41.7042,DOWN,0
2001-08-17,40.33,40.92,37.8136,40.274,41.5974,UP,1
2001-08-20,40.98,40.08,37.8554,40.54,41.49,UP,1
2001-08-21,41.0,40.98,37.8947,40.76,41.4142,UP,1
2001-08-22,41.45,41.15,37.9417,40.936,41.3622,UP,1
2001-08-23,41.8,41.3,37.9894,41.112,41.3206,DOWN,0
2001-08-24,41.38,41.2,38.0363,41.322,41.2938,DOWN,0
2001-08-27,41.12,41.38,38.0738,41.35,41.2548,UP,1
2001-08-28,41.44,41.2,38.1025,41.438,41.2366,DOWN,0
2001-08-29,41.32,42.0,38.1398,41.412,41.2304,UP,1
2001-08-30,41.81,42.0,38.1741,41.414,41.2284,UP,1
2001-08-31,42.31,41.75,38.2029,41.6,41.2258,UP,1
2001-09-04,42.62,42.65,38.2375,41.9,41.2368,UP,1
2001-09-05,43.45,42.73,38.2776,42.302,41.276,UP,1
2001-09-06,44.93,43.6,38.3194,43.024,41.3376,DOWN,0
2001-09-07,43.8,44.5,38.3591,43.422,41.383,DOWN,0
2001-09-10,43.14,43.45,38.3998,43.588,41.4088,DOWN,0
2001-09-17,41.01,43.3,38.4308,43.266,41.4058,UP,1
2001-09-18,41.46,40.76,38.4606,42.868,41.403,DOWN,0
2001-09-19,40.88,41.47,38.4831,42.058,41.3724,DOWN,0
2001-09-20,39.22,40.88,38.4992,41.142,41.3068,DOWN,0
2001-09-21,36.87,39.23,38.4985,39.888,41.2382,UP,1
2001-09-24,38.0,37.35,38.5057,39.286,41.2032,DOWN,0
2001-09-25,38.0,37.8,38.5088,38.594,41.172,DOWN,0
2001-09-26,37.9,38.25,38.5074,37.998,41.1464,UP,1
2001-09-27,38.12,38.2,38.5005,37.778,41.0968,UP,1
2001-09-28,38.85,38.12,38.5023,38.174,41.07,DOWN,0
2001-10-01,38.7,38.75,38.5089,38.314,41.0372,UP,1
2001-10-02,39.64,38.7,38.5208,38.642,41.0078,UP,1
2001-10-03,40.17,39.44,38.5379,39.096,40.9742,UP,1
2001-10-04,40.18,40.3,38.5538,39.508,40.9342,UP,1
2001-10-05,40.73,40.3,38.5747,39.884,40.912,DOWN,0
2001-10-08,40.72,40.98,38.602,40.288,40.8856,DOWN,0
2001-10-09,40.43,40.5,38.6345,40.446,40.8718,UP,1
2001-10-10,42.5,40.43,38.6823,40.912,40.8826,UP,1
2001-10-11,43.62,42.6,38.7323,41.6,40.908,DOWN,0
2001-10-12,43.11,42.92,38.7841,42.076,40.9262,DOWN,0
2001-10-15,42.63,42.95,38.8347,42.458,40.9348,UP,1
2001-10-16,43.42,42.88,38.884,43.056,40.9612,DOWN,0
2001-10-17,43.25,43.42,38.9331,43.206,40.981,DOWN,0
2001-10-18,43.07,43.15,38.9681,43.096,41.0098,UP,1
2001-10-19,43.26,43.06,39.006,43.126,41.047,UP,1
2001-10-22,44.3,43.4,39.045,43.46,41.113,DOWN,0
2001-10-23,42.64,43.5,39.0779,43.304,41.1496,UP,1
2001-10-24,43.36,42.89,39.1068,43.326,41.2068,DOWN,0
2001-10-25,43.02,42.9,39.1319,43.316,41.2616,UP,1
2001-10-26,43.43,42.93,39.161,43.35,41.3282,DOWN,0
2001-10-29,43.0,43.15,39.1928,43.09,41.3952,DOWN,0
2001-10-30,42.92,43.25,39.2271,43.146,41.4556,UP,1
2001-10-31,43.3,42.8,39.2571,43.134,41.5102,UP,1
2001-11-01,43.68,43.0,39.2902,43.266,41.5654,UP,1
2001-11-02,44.5,43.55,39.3283,43.48,41.6488,UP,1
2001-11-05,44.77,44.5,39.3696,43.834,41.7246,UP,1
2001-11-06,45.75,44.52,39.4149,44.4,41.8196,DOWN,0
2001-11-07,45.05,45.15,39.4599,44.75,41.8916,UP,1
2001-11-08,45.09,45.4,39.505,45.032,41.9574,DOWN,0
2001-11-09,44.99,44.95,39.55,45.13,42.0296,DOWN,0
2001-11-12,44.53,44.75,39.5932,45.082,42.0978,UP,1
2001-11-13,45.1,44.3,39.635,44.952,42.171,UP,1
2001-11-14,45.36,45.1,39.6777,45.014,42.2518,UP,1
2001-11-15,45.57,45.45,39.725,45.11,42.327,UP,1
2001-11-16,45.69,45.5,39.7734,45.25,42.3946,UP,1
2001-11-19,46.05,45.9,39.8187,45.554,42.4632,DOWN,0
2001-11-20,45.93,46.2,39.8514,45.72,42.5128,DOWN,0
2001-11-21,45.25,45.94,39.8904,45.698,42.5192,UP,1
2001-11-23,45.52,44.85,39.9317,45.688,42.5536,UP,1
2001-11-26,46.04,45.7,39.9751,45.758,42.6116,UP,1
2001-11-27,47.02,46.0,40.0283,45.952,42.7318,DOWN,0
2001-11-28,46.91,46.92,40.0786,46.148,42.8408,UP,1
2001-11-29,47.57,46.91,40.1344,46.612,42.9746,DOWN,0
2001-11-30,46.8,47.35,40.1886,46.868,43.1262,DOWN,0
2001-12-03,46.32,46.95,40.241,46.924,43.3152,UP,1
2001-12-04,46.7,46.3,40.2938,46.86,43.4892,UP,1
2001-12-05,47.85,46.55,40.3546,47.048,43.6862,UP,1
2001-12-06,47.9,48.15,40.4127,47.114,43.8862,UP,1
2001-12-07,48.03,47.9,40.4769,47.36,44.0844,DOWN,0
2001-12-10,47.3,48.03,40.5376,47.556,44.2534,DOWN,0
2001-12-11,47.24,46.85,40.6028,47.664,44.4242,DOWN,0
2001-12-12,46.85,47.42,40.6666,47.464,44.5684,DOWN,0
2001-12-13,45.55,45.0,40.7271,46.994,44.676,UP,1
2001-12-14,46.64,45.7,40.7852,46.716,44.8052,UP,1
2001-12-17,47.22,46.89,40.846,46.7,44.935,UP,1
2001-12-18,47.62,47.8,40.909,46.776,45.073,DOWN,0
2001-12-19,47.08,47.6,40.9694,46.822,45.206,DOWN,0
2001-12-20,47.08,47.25,41.0251,47.128,45.2976,UP,1
2001-12-21,47.95,47.19,41.0807,47.39,45.3842,UP,1
2001-12-24,48.3,47.95,41.1389,47.606,45.488,DOWN,0
2001-12-26,47.82,48.3,41.1927,47.646,45.5918,DOWN,0
2001-12-27,47.74,48.02,41.2458,47.778,45.6782,UP,1
2001-12-28,48.52,47.74,41.3047,48.066,45.7836,DOWN,0
2001-12-31,48.0,48.05,41.3683,48.076,45.8822,DOWN,0
2002-01-02,47.81,47.5,41.4362,47.978,45.9732,UP,1
2002-01-03,48.89,47.7,41.5132,48.192,46.065,UP,1
2002-01-04,49.18,48.85,41.5908,48.48,46.1958,DOWN,0
2002-01-07,49.03,49.5,41.676,48.582,46.3092,UP,1
2002-01-08,49.05,49.0,41.7658,48.792,46.4298,UP,1
2002-01-09,49.44,49.0,41.8573,49.118,46.55,UP,1
2002-01-10,49.67,49.3,41.9542,49.274,46.6834,DOWN,0
2002-01-11,49.23,49.2,42.0492,49.284,46.8096,DOWN,0
2002-01-14,48.97,48.99,42.1393,49.272,46.923,DOWN,0
2002-01-15,48.46,48.82,42.2197,49.154,47.0186,DOWN,0
2002-01-16,48.18,48.55,42.2959,48.902,47.0922,UP,1
2002-01-17,48.45,48.5,42.373,48.658,47.1658,UP,1
2002-01-18,49.02,48.28,42.4493,48.616,47.2312,UP,1
2002-01-22,49.63,49.1,42.5282,48.748,47.3228,UP,1
2002-01-23,50.15,49.64,42.6138,49.086,47.424,UP,1
2002-01-24,52.74,50.07,42.7165,49.998,47.579,UP,1
2002-01-25,53.31,52.15,42.8185,50.97,47.7546,UP,1
2002-01-28,53.43,52.73,42.9148,51.852,47.9212,DOWN,0
2002-01-29,53.07,53.9,43.0119,52.54,48.0754,DOWN,0
2002-01-30,52.78,52.4,43.1059,53.066,48.2196,UP,1
2002-01-31,54.3,52.78,43.205,53.378,48.3918,DOWN,0
2002-02-01,54.29,54.75,43.3063,53.574,48.5566,DOWN,0
2002-02-04,53.74,54.3,43.4079,53.636,48.7128,DOWN,0
2002-02-05,53.5,53.05,43.5084,53.722,48.8778,UP,1
2002-02-06,54.06,53.5,43.6112,53.978,49.0486,DOWN,0
2002-02-07,53.99,53.41,43.7018,53.916,49.2076,UP,1
2002-02-08,54.47,53.7,43.7968,53.952,49.3566,DOWN,0
2002-02-11,54.26,54.35,43.8933,54.056,49.5036,UP,1
2002-02-12,54.41,54.26,43.9814,54.238,49.6404,DOWN,0
2002-02-13,54.11,54.32,44.0644,54.248,49.7866,DOWN,0
2002-02-14,53.94,53.98,44.1441,54.238,49.939,UP,1
2002-02-15,54.29,54.0,44.2231,54.202,50.0908,DOWN,0
2002-02-19,53.38,54.29,44.2954,54.026,50.2014,UP,1
2002-02-20,54.53,53.38,44.3742,54.05,50.334,DOWN,0
2002-02-21,54.08,54.53,44.4461,54.044,50.455,UP,1
2002-02-22,55.02,53.9,44.5211,54.26,50.6094,UP,1
2002-02-25,56.5,54.9,44.6086,54.702,50.7946,UP,1
2002-02-26,57.07,57.25,44.697,55.44,50.999,UP,1
2002-02-27,58.38,57.0,44.7916,56.21,51.2556,UP,1
2002-02-28,59.27,58.38,44.8885,57.248,51.5082,DOWN,0
2002-03-01,57.49,59.1,44.9758,57.742,51.7136,UP,1
2002-03-04,58.41,56.5,45.0637,58.124,51.9294,DOWN,0
2002-03-05,57.99,58.53,45.1496,58.308,52.1476,UP,1
2002-03-06,58.55,57.9,45.2393,58.342,52.377,DOWN,0
2002-03-07,57.78,58.55,45.3232,58.044,52.5736,UP,1
2002-03-08,58.16,57.95,45.4057,58.178,52.7708,UP,1
2002-03-11,58.5,58.05,45.4865,58.196,52.9844,DOWN,0
2002-03-12,57.88,58.25,45.5619,58.174,53.1872,DOWN,0
2002-03-13,56.01,57.88,45.6239,57.666,53.337,UP,1
2002-03-14,56.5,56.3,45.6898,57.41,53.507,DOWN,0
2002-03-15,56.5,56.4,45.7577,57.078,53.6808,DOWN,0
2002-03-18,55.87,56.49,45.8246,56.552,53.8204,UP,1
2002-03-19,56.98,55.9,45.896,56.372,53.9764,UP,1
2002-03-20,57.98,56.9,45.9694,56.766,54.1554,DOWN,0
2002-03-21,56.46,57.98,46.0345,56.758,54.3036,DOWN,0
2002-03-22,56.1,56.21,46.094,56.678,54.4368,DOWN,0
2002-03-25,54.74,56.0,46.1448,56.452,54.5382,UP,1
2002-03-26,55.14,54.71,46.1966,56.084,54.6564,UP,1
2002-03-27,55.39,55.15,46.249,55.566,54.7848,UP,1
2002-03-28,56.23,55.59,46.3071,55.52,54.9402,DOWN,0
2002-04-01,55.4,56.05,46.3557,55.38,55.0846,UP,1
2002-04-02,55.8,55.3,46.403,55.592,55.2316,DOWN,0
2002-04-03,54.94,55.9,46.4537,55.552,55.35,UP,1
2002-04-04,56.29,54.84,46.5149,55.732,55.4832,UP,1
2002-04-05,56.83,56.6,46.5797,55.852,55.6168,DOWN,0
2002-04-08,56.57,56.0,46.6489,56.086,55.6934,UP,1
2002-04-09,57.13,56.75,46.7192,56.352,55.7698,UP,1
2002-04-10,58.26,57.35,46.7988,57.016,55.8664,DOWN,0
2002-04-11,57.61,58.2,46.8787,57.28,55.9572,DOWN,0
2002-04-12,57.36,57.61,46.9559,57.386,56.0488,DOWN,0
2002-04-15,56.5,57.8,47.0262,57.372,56.0928,UP,1
2002-04-16,58.82,56.9,47.11,57.71,56.1834,DOWN,0
2002-04-17,58.47,58.95,47.1949,57.752,56.278,DOWN,0
2002-04-18,56.88,58.65,47.27,57.606,56.3456,UP,1
2002-04-19,57.15,57.13,47.3481,57.564,56.4074,DOWN,0
2002-04-22,54.95,57.23,47.4136,57.254,56.4266,DOWN,0
2002-04-23,54.61,54.95,47.4809,56.412,56.4294,DOWN,0
2002-04-24,53.99,54.85,47.5428,55.516,56.424,UP,1
2002-04-25,54.65,54.0,47.604,55.07,56.4288,UP,1
2002-04-26,55.05,54.7,47.6668,54.65,56.4476,DOWN,0
2002-04-29,54.44,55.0,47.7375,54.548,56.4576,UP,1
2002-04-30,56.07,54.7,47.8191,54.84,56.4932,DOWN,0
2002-05-01,55.36,55.9,47.8981,55.114,56.5328,DOWN,0
2002-05-02,54.97,55.4,47.977,55.178,56.5416,DOWN,0
2002-05-03,53.9,54.97,48.0435,54.948,56.538,DOWN,0
2002-05-06,52.21,53.9,48.1036,54.502,56.4818,UP,1
2002-05-07,54.0,52.39,48.1719,54.088,56.4318,UP,1
2002-05-08,54.6,54.15,48.2394,53.936,56.3824,DOWN,0
2002-05-09,53.4,54.4,48.2971,53.622,56.2828,DOWN,0
2002-05-10,52.35,53.3,48.348,53.312,56.1444,UP,1
2002-05-13,52.7,52.35,48.4023,53.41,56.0486,UP,1
2002-05-14,54.38,53.1,48.464,53.486,55.968,DOWN,0
2002-05-15,54.19,54.13,48.5293,53.404,55.892,UP,1
2002-05-16,54.47,54.2,48.5919,53.618,55.8104,UP,1
2002-05-17,55.25,54.7,48.6564,54.198,55.7598,DOWN,0
2002-05-20,55.02,55.25,48.7205,54.662,55.697,DOWN,0
2002-05-21,54.07,54.9,48.7798,54.6,55.6084,UP,1
2002-05-22,54.43,54.2,48.8415,54.648,55.5394,UP,1
2002-05-23,55.3,54.44,48.9067,54.814,55.5252,DOWN,0
2002-05-24,54.9,55.3,48.973,54.744,55.4932,DOWN,0
2002-05-28,53.89,54.8,49.0355,54.518,55.441,DOWN,0
2002-05-29,52.88,53.89,49.0949,54.28,55.3812,DOWN,0
2002-05-30,52.4,52.89,49.1528,53.874,55.2896,UP,1
2002-05-31,52.58,52.6,49.2132,53.33,55.1816,DOWN,0
2002-06-03,52.13,52.8,49.2725,52.776,55.095,DOWN,0
2002-06-04,51.44,52.1,49.3292,52.286,55.0018,UP,1
2002-06-05,52.15,51.55,49.3917,52.14,54.95,DOWN,0
2002-06-06,51.13,52.0,49.4478,51.886,54.8698,DOWN,0
2002-06-07,50.44,50.05,49.4972,51.458,54.7708,UP,1
2002-06-10,50.56,50.24,49.5454,51.144,54.6574,UP,1
2002-06-11,50.58,51.1,49.5966,50.972,54.561,UP,1
2002-06-12,51.02,50.4,49.6468,50.746,54.4654,DOWN,0
2002-06-13,50.3,50.8,49.6933,50.58,54.3726,DOWN,0
2002-06-14,50.09,50.2,49.7365,50.51,54.2486,UP,1
2002-06-17,51.27,50.3,49.7839,50.652,54.1374,DOWN,0
2002-06-18,50.33,51.0,49.8286,50.602,54.0126,DOWN,0
2002-06-19,49.74,50.33,49.8717,50.346,53.8648,DOWN,0
2002-06-20,48.99,49.75,49.9095,50.084,53.6794,DOWN,0
2002-06-21,47.93,48.25,49.9425,49.652,53.4858,UP,1
2002-06-24,48.01,47.85,49.9735,49.0,53.2988,DOWN,0
2002-06-25,47.62,48.4,50.0001,48.458,53.1212,UP,1
2002-06-26,47.69,47.62,50.0254,48.048,52.8986,UP,1
2002-06-27,48.45,47.85,50.0504,47.94,52.6982,UP,1
2002-06-28,50.1,48.55,50.0763,48.374,52.5626,DOWN,0
2002-07-01,49.63,50.3,50.1054,48.698,52.4122,DOWN,0
2002-07-02,47.7,49.6,50.1282,48.714,52.2672,UP,1
2002-07-03,48.33,47.66,50.1648,48.842,52.1416,UP,1
2002-07-05,50.0,48.55,50.2075,49.152,52.0618,DOWN,0
2002-07-08,49.26,49.85,50.2494,48.984,51.954,DOWN,0
2002-07-09,49.1,49.3,50.2988,48.878,51.835,DOWN,0
2002-07-10,47.01,49.15,50.3495,48.74,51.6864,DOWN,0
2002-07-11,46.1,46.85,50.39,48.294,51.487,UP,1
2002-07-12,46.11,46.1,50.4306,47.516,51.302,DOWN,0
2002-07-15,46.0,46.2,50.4711,46.864,51.1226,DOWN,0
2002-07-16,43.74,45.6,50.4992,45.792,50.9194,UP,1
2002-07-17,44.7,44.5,50.5284,45.33,50.7692,DOWN,0
2002-07-18,43.45,44.65,50.5522,44.8,50.5582,DOWN,0
2002-07-19,42.22,43.2,50.5651,44.022,50.3106,DOWN,0
2002-07-22,40.9,42.45,50.5687,43.002,50.0606,UP,1
2002-07-23,41.0,41.15,50.5728,42.454,49.8336,UP,1
2002-07-24,44.0,40.7,50.5892,42.314,49.6596,UP,1
2002-07-25,46.41,44.0,50.6176,42.906,49.5002,UP,1
2002-07-26,46.69,46.16,50.6489,43.8,49.3502,UP,1
2002-07-29,48.51,46.7,50.679,45.322,49.231,UP,1
2002-07-30,48.71,48.51,50.7044,46.864,49.1002,UP,1
2002-07-31,49.04,48.71,50.7341,47.872,48.9806,UP,1
2002-08-01,49.2,48.9,50.7669,48.43,48.8832,DOWN,0
2002-08-02,47.2,49.19,50.7858,48.532,48.7386,DOWN,0
2002-08-05,44.98,47.0,50.7945,47.826,48.5322,UP,1
2002-08-06,46.7,45.3,50.8126,47.424,48.3682,DOWN,0
2002-08-07,46.04,47.05,50.8265,46.824,48.2112,UP,1
2002-08-08,47.34,45.4,50.8417,46.452,48.1004,UP,1
2002-08-09,47.47,47.34,50.8659,46.506,48.0018,DOWN,0
2002-08-12,47.28,47.25,50.8855,46.966,47.8958,DOWN,0
2002-08-13,46.73,47.1,50.904,46.972,47.7878,UP,1
2002-08-14,47.2,46.7,50.9229,47.204,47.703,DOWN,0
2002-08-15,46.44,47.2,50.9401,47.024,47.5888,UP,1
2002-08-16,46.45,46.32,50.9577,46.82,47.4952,UP,1
2002-08-19,47.3,46.4,50.9777,46.824,47.4324,DOWN,0
2002-08-20,46.71,46.85,50.9929,46.82,47.3554,UP,1
2002-08-21,46.98,46.8,51.0053,46.776,47.2834,DOWN,0
2002-08-22,46.91,46.95,51.016,46.87,47.2012,DOWN,0
2002-08-23,46.36,46.55,51.019,46.852,47.1224,DOWN,0
2002-08-26,46.35,46.35,51.0255,46.662,47.0476,UP,1
2002-08-27,46.58,46.5,51.033,46.636,46.9538,DOWN,0
2002-08-28,46.02,46.55,51.0381,46.444,46.8676,DOWN,0
2002-08-29,45.2,45.77,51.0415,46.102,46.7768,DOWN,0
2002-08-30,45.05,45.0,51.0412,45.84,46.698,DOWN,0
2002-09-03,43.9,44.95,51.0339,45.35,46.6174,UP,1
2002-09-04,44.13,43.9,51.0267,44.86,46.5398,DOWN,0
2002-09-05,43.0,43.45,51.0133,44.256,46.4474,UP,1
2002-09-06,43.58,43.25,51.0009,43.932,46.3652,DOWN,0
2002-09-09,43.44,43.55,50.9885,43.61,46.265,UP,1
2002-09-10,45.28,43.69,50.9886,43.886,46.1686,DOWN,0
2002-09-11,44.93,45.28,50.9857,44.046,46.0746,DOWN,0
2002-09-12,43.74,44.4,50.9742,44.194,45.9954,DOWN,0
2002-09-13,43.31,43.74,50.9556,44.14,45.895,DOWN,0
2002-09-16,42.9,43.1,50.9356,44.032,45.753,DOWN,0
2002-09-17,42.22,43.0,50.9088,43.42,45.6122,UP,1
2002-09-18,42.7,42.0,50.8883,42.974,45.4842,DOWN,0
2002-09-19,41.91,42.4,50.8663,42.608,45.3822,UP,1
2002-09-20,42.2,42.0,50.8438,42.386,45.3042,DOWN,0
2002-09-23,41.81,42.0,50.8136,42.168,45.2182,DOWN,0
2002-09-24,40.9,41.75,50.7786,41.904,45.1162,UP,1
2002-09-25,41.85,41.3,50.7477,41.734,45.0784,UP,1
2002-09-26,44.2,41.85,50.7322,42.192,45.0684,DOWN,0
2002-09-27,42.51,44.09,50.7085,42.254,45.0496,UP,1
2002-09-30,42.55,42.1,50.687,42.402,45.0562,UP,1
2002-10-01,43.41,42.57,50.6763,42.904,45.1064,DOWN,0
2002-10-02,42.4,43.35,50.6551,43.014,45.1344,UP,1
2002-10-03,42.78,42.5,50.6329,42.73,45.11,DOWN,0
2002-10-04,41.7,42.81,50.6033,42.568,45.0158,DOWN,0
2002-10-07,40.59,41.6,50.5709,42.176,44.8938,UP,1
2002-10-08,41.53,40.73,50.5431,41.8,44.7542,DOWN,0
2002-10-09,39.82,41.05,50.5025,41.284,44.5764,UP,1
2002-10-10,42.06,40.2,50.4713,41.14,44.4368,UP,1
2002-10-11,44.16,43.0,50.453,41.632,44.336,DOWN,0
2002-10-14,43.08,43.6,50.4297,42.13,44.2536,UP,1
2002-10-15,46.7,44.25,50.4206,43.164,44.288,DOWN,0
