ticker,TRV US Equity,TRV US Equity,TRV US Equity,TRV US Equity,TRV US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2018-01-24,147.62,146.91,127.5345,141.684,134.3854,UP,1
2018-01-25,148.47,147.43,127.6713,143.91,134.644,UP,1
2018-01-26,149.42,149.4,127.8124,146.224,134.966,DOWN,0
2018-01-29,148.96,149.52,127.9499,148.146,135.268,DOWN,0
2018-01-30,148.72,148.69,128.0909,148.638,135.5682,UP,1
2018-01-31,149.92,148.31,128.2309,149.098,135.9504,UP,1
2018-02-01,150.0,149.68,128.3772,149.404,136.352,DOWN,0
2018-02-02,147.95,149.69,128.5149,149.11,136.7156,DOWN,0
2018-02-05,141.52,146.63,128.6281,147.622,136.9334,DOWN,0
2018-02-06,140.85,137.02,128.7369,146.048,137.1502,UP,1
2018-02-07,142.14,140.08,128.8447,144.492,137.3964,DOWN,0
2018-02-08,135.01,141.52,128.9131,141.494,137.487,UP,1
2018-02-09,137.08,135.91,128.9885,139.32,137.5684,UP,1
2018-02-12,138.14,137.27,129.0684,138.644,137.6406,UP,1
2018-02-13,138.58,137.64,129.153,138.19,137.7008,UP,1
2018-02-14,140.6,137.63,129.2501,137.882,137.7886,UP,1
2018-02-15,140.88,141.95,129.3527,139.056,137.879,UP,1
2018-02-16,141.16,140.93,129.4545,139.872,137.9958,DOWN,0
2018-02-20,139.07,140.48,129.5458,140.058,138.07,DOWN,0
2018-02-21,138.54,139.28,129.632,140.05,138.1566,DOWN,0
2018-02-22,137.64,138.68,129.7151,139.458,138.2344,UP,1
2018-02-23,139.74,138.3,129.8141,139.23,138.366,UP,1
2018-02-26,142.58,140.21,129.9235,139.514,138.5306,DOWN,0
2018-02-27,141.54,143.13,130.0285,140.008,138.6902,DOWN,0
2018-02-28,139.0,141.97,130.1206,140.1,138.8186,DOWN,0
2018-03-01,138.97,139.4,130.2142,140.366,138.9002,DOWN,0
2018-03-02,137.88,138.0,130.3039,139.994,138.9536,UP,1
2018-03-05,139.58,138.02,130.4006,139.394,139.0344,UP,1
2018-03-06,141.39,140.13,130.5031,139.364,139.157,DOWN,0
2018-03-07,138.88,140.45,130.5936,139.34,139.2458,UP,1
2018-03-08,139.67,138.92,130.6837,139.48,139.3514,UP,1
2018-03-09,142.3,140.2,130.7869,140.364,139.5018,DOWN,0
2018-03-12,141.49,142.79,130.8841,140.746,139.6362,DOWN,0
2018-03-13,140.69,142.29,130.9689,140.606,139.7368,DOWN,0
2018-03-14,139.52,141.68,131.0482,140.734,139.8144,UP,1
2018-03-15,140.47,140.24,131.1319,140.894,139.9842,UP,1
2018-03-16,141.32,140.15,131.2143,140.698,140.1626,DOWN,0
2018-03-19,140.02,141.29,131.2874,140.404,140.315,UP,1
2018-03-20,141.48,140.64,131.369,140.562,140.5014,DOWN,0
2018-03-21,141.1,141.56,131.4476,140.878,140.6944,DOWN,0
2018-03-22,138.15,140.01,131.5182,140.414,140.808,DOWN,0
2018-03-23,134.9,138.39,131.5752,139.13,140.8638,UP,1
2018-03-26,138.22,136.57,131.6474,138.77,140.9814,DOWN,0
2018-03-27,136.75,139.18,131.705,137.824,141.0218,UP,1
2018-03-28,138.79,137.12,131.7706,137.362,141.0872,UP,1
2018-03-29,138.86,139.48,131.8344,137.504,141.1272,DOWN,0
2018-04-02,134.84,138.52,131.8688,137.492,141.0772,UP,1
2018-04-03,136.99,135.4,131.9087,137.246,141.06,UP,1
2018-04-04,138.63,135.02,131.9546,137.622,141.0456,UP,1
2018-04-05,139.29,139.2,132.0097,137.722,140.9062,DOWN,0
2018-04-06,137.25,138.55,132.0522,137.4,140.6988,DOWN,0
2018-04-09,137.23,137.76,132.0955,137.878,140.474,UP,1
2018-04-10,137.86,138.7,132.1432,138.052,140.2428,DOWN,0
2018-04-11,136.59,135.8,132.1879,137.644,139.9954,UP,1
2018-04-12,137.29,137.35,132.2346,137.244,139.7668,DOWN,0
2018-04-13,136.29,138.37,132.2791,137.052,139.4942,UP,1
2018-04-16,137.55,137.55,132.328,137.116,139.2452,DOWN,0
2018-04-17,137.34,138.465,132.3827,137.012,139.033,DOWN,0
2018-04-18,136.47,137.77,132.4324,136.988,138.932,UP,1
2018-04-19,136.59,135.75,132.4787,136.848,138.8468,UP,1
2018-04-20,136.84,136.86,132.531,136.958,138.7408,UP,1
2018-04-23,137.23,137.09,132.5863,136.894,138.7852,DOWN,0
2018-04-24,132.88,132.14,132.6148,136.002,138.7012,DOWN,0
2018-04-25,132.22,131.91,132.6471,135.152,138.5828,UP,1
2018-04-26,132.95,132.34,132.6866,134.424,138.4702,UP,1
2018-04-27,133.19,132.34,132.7263,133.694,138.322,DOWN,0
2018-04-30,131.6,133.88,132.7571,132.568,138.1364,DOWN,0
2018-05-01,131.09,131.56,132.784,132.21,137.935,DOWN,0
2018-05-02,128.32,130.51,132.7944,131.43,137.72,DOWN,0
2018-05-03,127.31,127.41,132.8033,130.302,137.4954,UP,1
2018-05-04,129.71,126.71,132.8196,129.606,137.3368,DOWN,0
2018-05-07,128.99,129.64,132.8417,129.084,137.1218,DOWN,0
2018-05-08,128.66,128.98,132.8592,128.598,136.8434,UP,1
2018-05-09,129.75,129.39,132.8761,128.884,136.6076,UP,1
2018-05-10,130.88,129.94,132.8932,129.598,136.4452,UP,1
2018-05-11,131.25,130.99,132.9194,129.906,136.2908,DOWN,0
2018-05-14,130.0,131.51,132.94,130.108,136.1332,DOWN,0
2018-05-15,129.86,129.2,132.9533,130.348,135.9388,UP,1
2018-05-16,130.15,129.83,132.9636,130.428,135.714,UP,1
2018-05-17,130.72,130.0,132.9711,130.396,135.5508,DOWN,0
2018-05-18,129.85,130.76,132.9767,130.116,135.3544,UP,1
2018-05-21,131.14,130.71,132.9846,130.344,135.1312,UP,1
2018-05-22,131.42,131.13,132.9933,130.656,134.9298,DOWN,0
2018-05-23,130.9,131.1,133.0038,130.806,134.734,DOWN,0
2018-05-24,130.65,130.77,133.0143,130.792,134.5566,UP,1
2018-05-25,131.03,130.17,133.0187,131.028,134.3678,DOWN,0
2018-05-29,128.21,129.89,133.0113,130.442,134.1056,UP,1
2018-05-30,130.17,129.18,133.0212,130.192,133.9086,DOWN,0
2018-05-31,128.52,129.91,133.0199,129.716,133.6494,UP,1
2018-06-01,129.29,129.84,133.0211,129.444,133.4132,UP,1
2018-06-04,129.72,129.94,133.0223,129.182,133.2446,DOWN,0
2018-06-05,129.17,129.26,133.0272,129.374,133.13,DOWN,0
2018-06-06,128.77,129.9,133.0316,129.094,132.941,UP,1
2018-06-07,129.77,128.37,133.0432,129.344,132.8014,UP,1
2018-06-08,131.32,129.99,133.061,129.75,132.652,DOWN,0
2018-06-11,130.5,131.34,133.0777,129.906,132.4848,DOWN,0
2018-06-12,129.58,130.51,133.0977,129.988,132.3796,UP,1
2018-06-13,129.72,130.03,133.114,130.178,132.2342,DOWN,0
2018-06-14,128.86,129.94,133.1421,129.996,132.0388,UP,1
2018-06-15,129.37,128.06,133.1739,129.606,131.8404,DOWN,0
2018-06-18,127.59,128.05,133.2028,129.024,131.6472,UP,1
2018-06-19,128.16,126.54,133.2377,128.74,131.4658,DOWN,0
2018-06-20,124.99,128.8,133.2632,127.794,131.2084,DOWN,0
2018-06-21,123.45,124.37,133.3033,126.712,130.9456,UP,1
2018-06-22,124.41,124.2,133.3367,125.72,130.688,DOWN,0
2018-06-25,123.72,124.31,133.3794,124.946,130.4366,DOWN,0
2018-06-26,122.62,123.83,133.3937,123.838,130.138,DOWN,0
2018-06-27,121.34,122.53,133.3876,123.108,129.818,UP,1
2018-06-28,122.45,121.04,133.3874,122.908,129.5376,DOWN,0
2018-06-29,122.34,122.49,133.3916,122.494,129.2526,UP,1
2018-07-02,122.39,122.08,133.4037,122.228,128.9636,UP,1
2018-07-03,122.77,123.07,133.4141,122.258,128.6744,DOWN,0
2018-07-05,122.6,123.43,133.4235,122.51,128.4688,UP,1
2018-07-06,123.18,122.61,133.4365,122.656,128.288,UP,1
2018-07-09,125.4,123.84,133.4539,123.268,128.137,UP,1
2018-07-10,125.87,125.59,133.4758,123.964,127.9906,DOWN,0
2018-07-11,125.05,125.36,133.4909,124.42,127.8596,UP,1
2018-07-12,126.02,126.43,133.5076,125.104,127.7582,UP,1
2018-07-13,126.63,126.17,133.5279,125.794,127.7244,UP,1
2018-07-16,128.19,127.01,133.5559,126.352,127.742,UP,1
2018-07-17,128.79,128.58,133.5859,126.936,127.7236,UP,1
2018-07-18,130.0,128.83,133.6233,127.926,127.7438,DOWN,0
2018-07-19,125.18,127.0,133.6326,127.758,127.6742,UP,1
2018-07-20,125.2,124.86,133.6401,127.472,127.5832,DOWN,0
2018-07-23,124.24,125.55,133.6418,126.682,127.4504,UP,1
2018-07-24,124.75,124.74,133.6433,125.874,127.3204,UP,1
2018-07-25,126.28,124.77,133.6494,125.13,127.246,UP,1
2018-07-26,129.49,127.25,133.6721,125.992,127.2386,UP,1
2018-07-27,130.73,129.94,133.696,127.098,127.2502,UP,1
2018-07-30,131.1,130.52,133.7235,128.47,127.2578,DOWN,0
2018-07-31,130.14,131.28,133.7444,129.548,127.2636,DOWN,0
2018-08-01,128.96,130.03,133.7559,130.084,127.22,DOWN,0
2018-08-02,128.33,128.06,133.7534,129.852,127.1582,UP,1
2018-08-03,129.7,128.14,133.7587,129.646,127.1342,UP,1
2018-08-06,130.0,129.72,133.7586,129.426,127.1212,DOWN,0
2018-08-07,129.94,130.51,133.7424,129.386,127.0994,DOWN,0
2018-08-08,129.21,129.87,133.7219,129.436,127.1194,UP,1
2018-08-09,129.56,129.1,133.6974,129.682,127.1072,DOWN,0
2018-08-10,128.87,128.73,133.6758,129.516,127.1142,DOWN,0
2018-08-13,128.05,128.69,133.6572,129.126,127.0894,DOWN,0
2018-08-14,127.54,127.96,133.6352,128.646,127.0458,UP,1
2018-08-15,128.77,127.12,133.6237,128.558,127.0378,UP,1
2018-08-16,130.34,129.26,133.6123,128.714,127.0692,UP,1
2018-08-17,130.42,130.17,133.6022,129.024,127.0822,UP,1
2018-08-20,131.42,130.75,133.5919,129.698,127.0842,UP,1
2018-08-21,131.71,131.22,133.577,130.532,127.1084,DOWN,0
2018-08-22,129.41,131.88,133.5575,130.66,127.105,UP,1
2018-08-23,129.52,129.5,133.5379,130.496,127.101,UP,1
2018-08-24,130.51,130.06,133.5218,130.514,127.134,UP,1
2018-08-27,131.89,131.81,133.5137,130.608,127.1844,UP,1
2018-08-28,132.28,132.05,133.5024,130.722,127.2782,UP,1
2018-08-29,132.66,132.58,133.488,131.372,127.3682,DOWN,0
2018-08-30,131.65,132.55,133.4797,131.798,127.5014,DOWN,0
2018-08-31,131.6,131.42,133.4684,132.016,127.6644,UP,1
2018-09-04,132.13,131.71,133.4605,132.064,127.8188,UP,1
2018-09-05,132.59,132.02,133.4694,132.126,127.9962,DOWN,0
2018-09-06,132.57,132.43,133.4826,132.108,128.1952,DOWN,0
2018-09-07,130.09,131.54,133.4842,131.796,128.3702,DOWN,0
2018-09-10,127.6,129.39,133.4691,130.996,128.4732,UP,1
2018-09-11,127.85,126.52,133.4583,130.14,128.5834,DOWN,0
2018-09-12,126.89,127.87,133.4436,129.0,128.6734,UP,1
2018-09-13,128.83,128.5,133.4353,128.252,128.7946,UP,1
2018-09-14,130.01,129.0,133.4203,128.236,128.9428,DOWN,0
2018-09-17,129.89,130.22,133.3971,128.694,129.077,UP,1
2018-09-18,131.37,130.0,133.3761,129.398,129.1964,UP,1
2018-09-19,132.5,131.67,133.3576,130.52,129.329,UP,1
2018-09-20,134.15,133.33,133.3465,131.584,129.511,UP,1
2018-09-21,134.44,134.46,133.3421,132.47,129.6794,DOWN,0
2018-09-24,132.83,134.44,133.3295,133.058,129.8034,DOWN,0
2018-09-25,131.29,133.1,133.3149,133.042,129.8654,DOWN,0
2018-09-26,129.5,131.74,133.2936,132.442,129.8796,DOWN,0
2018-09-27,129.12,129.39,133.2734,131.436,129.862,UP,1
2018-09-28,129.71,128.71,133.2502,130.49,129.9526,DOWN,0
2018-10-01,128.97,130.0,133.2273,129.718,130.028,UP,1
2018-10-02,129.51,128.69,133.2119,129.362,130.1334,UP,1
2018-10-03,129.54,130.17,133.1852,129.37,130.2292,UP,1
2018-10-04,130.79,129.88,133.1631,129.704,130.3194,DOWN,0
2018-10-05,130.13,130.18,133.136,129.788,130.3322,UP,1
2018-10-08,131.66,130.01,133.118,130.326,130.3508,DOWN,0
2018-10-09,131.59,131.54,133.1038,130.742,130.3606,DOWN,0
2018-10-10,128.17,130.91,133.0727,130.468,130.3212,DOWN,0
2018-10-11,124.31,127.98,133.0203,129.172,130.2282,DOWN,0
2018-10-12,123.65,124.26,132.9647,127.876,130.1346,DOWN,0
2018-10-15,123.39,123.34,132.9034,126.222,130.0084,UP,1
2018-10-16,124.75,123.82,132.8489,124.854,129.9034,UP,1
2018-10-17,126.44,124.77,132.8212,124.508,129.8334,DOWN,0
2018-10-18,125.14,126.62,132.7849,124.674,129.752,UP,1
2018-10-19,126.07,124.33,132.7533,125.158,129.6822,DOWN,0
2018-10-22,124.07,125.9,132.7128,125.294,129.5862,DOWN,0
2018-10-23,123.8,122.5,132.6746,125.104,129.5012,DOWN,0
2018-10-24,121.56,123.47,132.62,124.128,129.3816,DOWN,0
2018-10-25,121.24,121.97,132.5657,123.348,129.231,UP,1
2018-10-26,121.29,121.02,132.5104,122.392,129.05,UP,1
2018-10-29,122.32,122.82,132.4484,122.042,128.888,UP,1
2018-10-30,125.87,122.97,132.4001,122.456,128.777,DOWN,0
2018-10-31,125.13,126.22,132.3415,123.17,128.6454,UP,1
2018-11-01,125.2,124.98,132.2808,123.962,128.5612,DOWN,0
2018-11-02,124.9,126.7,132.216,124.684,128.4688,UP,1
2018-11-05,126.53,125.16,132.1519,125.526,128.3892,UP,1
2018-11-06,128.6,126.24,132.0636,126.072,128.3234,UP,1
2018-11-07,130.28,129.12,131.9769,127.102,128.2834,UP,1
2018-11-08,130.99,130.05,131.8895,128.26,128.25,UP,1
2018-11-09,131.03,131.14,131.7976,129.486,128.2376,DOWN,0
2018-11-12,127.04,130.3,131.688,129.588,128.1464,DOWN,0
2018-11-13,126.81,126.88,131.5784,129.23,128.04,DOWN,0
2018-11-14,123.04,127.15,131.444,127.782,127.849,UP,1
2018-11-15,125.59,122.48,131.322,126.702,127.7094,UP,1
2018-11-16,128.77,124.98,131.2261,126.25,127.683,UP,1
2018-11-19,130.52,128.93,131.1711,126.946,127.7414,DOWN,0
2018-11-20,128.37,130.95,131.1087,127.258,127.7518,DOWN,0
2018-11-21,127.76,128.1,131.0368,128.202,127.7692,DOWN,0
2018-11-23,126.6,127.44,130.9947,128.404,127.7246,UP,1
2018-11-26,130.34,127.68,130.961,128.718,127.7312,DOWN,0
2018-11-27,129.61,129.86,130.9184,128.536,127.7256,UP,1
2018-11-28,130.7,129.52,130.879,129.002,127.7122,DOWN,0
2018-11-29,130.63,130.05,130.8291,129.576,127.6748,DOWN,0
2018-11-30,130.37,130.39,130.7766,130.33,127.5992,DOWN,0
2018-12-03,130.11,130.57,130.7213,130.284,127.5126,DOWN,0
2018-12-04,126.69,130.22,130.6594,129.7,127.3898,DOWN,0
2018-12-06,125.41,125.49,130.5938,128.642,127.2722,DOWN,0
2018-12-07,123.56,124.64,130.5234,127.228,127.1534,DOWN,0
2018-12-10,123.0,123.45,130.4397,125.754,127.031,DOWN,0
2018-12-11,120.97,123.68,130.3316,123.926,126.8562,UP,1
2018-12-12,122.01,122.21,130.234,122.99,126.717,DOWN,0
2018-12-13,121.5,122.03,130.1465,122.208,126.5568,DOWN,0
2018-12-14,120.55,120.33,130.0544,121.606,126.377,DOWN,0
2018-12-17,119.93,120.72,129.9646,120.992,126.1598,DOWN,0
2018-12-18,119.3,120.41,129.8632,120.658,125.9432,DOWN,0
2018-12-19,119.16,119.61,129.7521,120.088,125.6932,DOWN,0
2018-12-20,117.32,118.5,129.6443,119.252,125.4078,DOWN,0
2018-12-21,116.06,117.79,129.5262,118.354,125.1656,DOWN,0
2018-12-24,112.63,115.41,129.3779,116.894,124.932,UP,1
2018-12-26,117.17,112.5,129.2563,116.468,124.8024,UP,1
2018-12-27,118.67,115.75,129.1462,116.37,124.708,DOWN,0
2018-12-28,118.24,119.15,129.0398,116.554,124.5778,UP,1
2018-12-31,119.75,118.48,128.9362,117.292,124.444,DOWN,0
2019-01-02,117.37,117.49,128.8164,118.24,124.2886,DOWN,0
2019-01-03,115.26,117.05,128.6926,117.858,124.0724,UP,1
2019-01-04,118.68,116.66,128.5786,117.86,123.9646,DOWN,0
2019-01-07,118.3,118.21,128.4646,117.872,123.8546,DOWN,0
2019-01-08,117.84,119.38,128.3631,117.49,123.7802,UP,1
2019-01-09,118.68,118.66,128.282,117.752,123.729,UP,1
2019-01-10,120.27,118.53,128.1922,118.754,123.7086,UP,1
2019-01-11,120.47,119.89,128.1108,119.112,123.6716,UP,1
2019-01-14,120.58,119.87,128.0198,119.568,123.5658,UP,1
2019-01-15,121.82,120.53,127.9346,120.364,123.4996,UP,1
2019-01-16,122.3,122.29,127.8719,121.088,123.4416,UP,1
2019-01-17,122.94,121.64,127.8016,121.622,123.4024,UP,1
2019-01-18,124.01,123.72,127.7285,122.33,123.352,DOWN,0
2019-01-22,122.36,123.5,127.6439,122.686,123.2272,UP,1
2019-01-23,123.02,122.67,127.5727,122.926,123.082,UP,1
2019-01-24,124.38,122.75,127.5085,123.342,122.9498,UP,1
2019-01-25,124.98,125.01,127.4441,123.75,122.8288,UP,1
2019-01-28,125.03,124.24,127.3863,123.954,122.7886,DOWN,0
2019-01-29,124.82,124.74,127.3239,124.446,122.7488,UP,1
2019-01-30,125.88,124.71,127.2719,125.018,122.8056,DOWN,0
2019-01-31,125.54,125.4,127.2118,125.25,122.8046,UP,1
2019-02-01,126.49,126.03,127.1576,125.552,122.759,DOWN,0
2019-02-04,126.04,126.49,127.1054,125.754,122.6694,UP,1
2019-02-05,126.18,126.12,127.0534,126.026,122.6256,DOWN,0
2019-02-06,125.55,125.98,126.9969,125.96,122.5814,UP,1
2019-02-07,126.76,125.19,126.9446,126.204,122.5846,DOWN,0
2019-02-08,125.79,126.53,126.9091,126.064,122.4936,DOWN,0
2019-02-11,125.42,126.04,126.8751,125.94,122.4098,UP,1
2019-02-12,127.26,126.43,126.8467,126.156,122.341,UP,1
2019-02-13,128.04,127.79,126.8209,126.654,122.2892,DOWN,0
2019-02-14,126.93,127.13,126.7976,126.688,122.2204,UP,1
2019-02-15,128.74,128.05,126.7858,127.278,122.193,UP,1
2019-02-19,129.1,128.31,126.7897,128.014,122.2412,UP,1
2019-02-20,129.74,129.05,126.8019,128.51,122.3278,UP,1
2019-02-21,129.82,129.91,126.8024,128.866,122.453,UP,1
2019-02-22,131.02,130.21,126.8126,129.684,122.6134,UP,1
2019-02-25,132.49,131.3,126.8317,130.434,122.8438,UP,1
2019-02-26,133.27,132.46,126.8493,131.268,123.069,DOWN,0
2019-02-27,132.62,132.81,126.858,131.844,123.2914,UP,1
2019-02-28,132.91,132.58,126.8663,132.462,123.5386,UP,1
2019-03-01,133.03,133.52,126.8815,132.864,123.8006,DOWN,0
2019-03-04,132.15,133.24,126.8929,132.796,124.0576,UP,1
2019-03-05,132.69,132.42,126.9056,132.68,124.3282,DOWN,0
2019-03-06,131.8,132.71,126.911,132.516,124.6178,DOWN,0
2019-03-07,131.49,131.72,126.9192,132.232,124.9264,DOWN,0
2019-03-08,131.02,130.31,126.9186,131.83,125.2942,UP,1
2019-03-11,131.87,132.13,126.9209,131.774,125.5882,UP,1
2019-03-12,132.72,132.21,126.93,131.78,125.8692,UP,1
2019-03-13,133.0,132.97,126.9417,132.02,126.1644,UP,1
2019-03-14,133.06,133.16,126.9519,132.334,126.4306,UP,1
2019-03-15,134.18,133.48,126.9817,132.966,126.7668,UP,1
2019-03-18,134.94,134.65,127.0056,133.58,127.1604,DOWN,0
2019-03-19,132.93,135.55,127.0276,133.622,127.4454,DOWN,0
2019-03-20,131.33,133.1,127.0378,133.288,127.706,UP,1
2019-03-21,134.37,130.68,127.0611,133.55,128.0366,UP,1
2019-03-22,134.9,133.92,127.0897,133.694,128.361,UP,1
2019-03-25,134.95,135.11,127.1206,133.696,128.6546,UP,1
2019-03-26,134.98,135.6,127.1467,134.106,128.9448,UP,1
2019-03-27,136.35,135.13,127.1718,135.11,129.2602,UP,1
2019-03-28,136.9,136.71,127.2038,135.616,129.5618,UP,1
2019-03-29,137.16,137.72,127.2417,136.068,129.859,UP,1
2019-04-01,138.02,137.56,127.2832,136.682,130.1606,DOWN,0
2019-04-02,136.81,138.38,127.323,137.048,130.4166,DOWN,0
2019-04-03,136.6,137.51,127.3591,137.098,130.7014,DOWN,0
2019-04-04,136.52,136.9,127.4038,137.022,130.9714,DOWN,0
2019-04-05,136.4,136.53,127.445,136.87,131.2118,DOWN,0
2019-04-08,135.88,136.81,127.4994,136.442,131.4298,DOWN,0
2019-04-09,135.19,135.49,127.5581,136.118,131.633,UP,1
2019-04-10,135.46,135.43,127.6134,135.89,131.8458,UP,1
2019-04-11,136.28,135.73,127.6762,135.842,132.0538,UP,1
2019-04-12,137.72,136.98,127.7517,136.106,132.2974,DOWN,0
2019-04-15,136.79,137.81,127.8289,136.288,132.5034,UP,1
2019-04-16,138.34,137.38,127.9084,136.918,132.7494,DOWN,0
2019-04-17,135.87,138.28,127.976,137.0,132.9432,UP,1
2019-04-18,138.93,138.75,128.0587,137.53,133.2108,DOWN,0
2019-04-22,136.61,138.38,128.1279,137.308,133.4078,UP,1
2019-04-23,138.01,137.0,128.205,137.552,133.6522,UP,1
2019-04-24,139.18,138.68,128.285,137.72,133.9274,UP,1
2019-04-25,139.19,138.23,128.3539,138.384,134.166,UP,1
2019-04-26,140.24,139.25,128.4258,138.646,134.41,UP,1
2019-04-29,141.46,140.5,128.5078,139.616,134.7006,UP,1
2019-04-30,143.75,141.83,128.5965,140.764,135.0008,DOWN,0
2019-05-01,143.08,143.62,128.6787,141.544,135.2804,DOWN,0
2019-05-02,142.7,143.4,128.7513,142.246,135.5396,UP,1
2019-05-03,143.35,142.86,128.8241,142.868,135.8102,UP,1
2019-05-06,143.43,142.01,128.8912,143.262,136.0584,DOWN,0
2019-05-07,141.71,142.83,128.9739,142.854,136.2428,DOWN,0
2019-05-08,141.53,141.5,129.0555,142.544,136.408,UP,1
2019-05-09,141.83,140.84,129.1435,142.37,136.5922,UP,1
2019-05-10,143.96,141.16,129.2395,142.492,136.8132,DOWN,0
2019-05-13,143.41,142.38,129.3252,142.488,137.0208,UP,1
2019-05-14,145.71,143.07,129.4063,143.288,137.292,UP,1
2019-05-15,146.52,145.06,129.4852,144.286,137.5686,UP,1
2019-05-16,147.41,146.37,129.5668,145.402,137.8808,UP,1
2019-05-17,147.49,145.97,129.6535,146.108,138.2008,UP,1
2019-05-20,148.17,147.5,129.7496,147.06,138.5438,DOWN,0
2019-05-21,147.47,148.36,129.8453,147.412,138.8558,UP,1
2019-05-22,147.96,147.48,129.9366,147.7,139.1606,DOWN,0
2019-05-23,146.94,147.32,130.0213,147.606,139.4394,UP,1
2019-05-24,147.94,147.38,130.1113,147.696,139.737,DOWN,0
2019-05-28,146.28,148.0,130.1966,147.318,139.979,DOWN,0
2019-05-29,145.07,145.76,130.2742,146.838,140.1816,UP,1
2019-05-30,145.73,145.49,130.3585,146.392,140.4376,DOWN,0
2019-05-31,145.57,145.14,130.4461,146.118,140.7224,UP,1
2019-06-03,146.79,145.49,130.5423,145.888,140.9708,UP,1
2019-06-04,147.55,147.36,130.6362,146.142,141.2238,UP,1
2019-06-05,149.85,148.08,130.7338,147.098,141.5218,DOWN,0
2019-06-06,149.0,149.52,130.8267,147.752,141.8022,UP,1
2019-06-07,149.53,147.93,130.9172,148.544,142.0658,DOWN,0
2019-06-10,149.32,149.36,131.0053,149.05,142.3142,DOWN,0
2019-06-11,149.19,150.0,131.1042,149.378,142.5548,UP,1
2019-06-12,149.73,149.53,131.2052,149.354,142.789,DOWN,0
2019-06-13,149.41,149.79,131.2997,149.436,143.041,UP,1
2019-06-14,150.11,149.69,131.3908,149.552,143.3112,DOWN,0
2019-06-17,149.92,150.3,131.479,149.672,143.5792,UP,1
2019-06-18,150.33,149.86,131.5674,149.9,143.8578,UP,1
2019-06-19,151.6,150.32,131.6671,150.274,144.1722,UP,1
2019-06-20,152.19,152.04,131.7701,150.83,144.5122,DOWN,0
2019-06-21,151.48,152.24,131.8668,151.104,144.8326,UP,1
2019-06-24,152.02,151.74,131.964,151.524,145.1474,UP,1
2019-06-25,153.13,152.01,132.0668,152.084,145.4556,DOWN,0
2019-06-26,148.7,152.9,132.1598,151.504,145.6938,UP,1
2019-06-27,149.2,147.45,132.2678,150.906,145.911,UP,1
2019-06-28,149.52,149.79,132.3762,150.514,146.184,UP,1
2019-07-01,151.42,150.9,132.4988,150.394,146.4338,UP,1
2019-07-02,152.83,151.72,132.6188,150.334,146.7582,UP,1
2019-07-03,154.3,153.39,132.7403,151.454,147.084,DOWN,0
2019-07-05,154.09,153.81,132.8613,152.432,147.3822,DOWN,0
2019-07-08,153.8,153.98,132.9734,153.288,147.6744,DOWN,0
2019-07-09,153.45,153.19,133.0782,153.694,147.9386,DOWN,0
2019-07-10,153.33,154.31,133.1741,153.794,148.176,DOWN,0
2019-07-11,152.43,152.97,133.264,153.42,148.3496,UP,1
2019-07-12,153.39,152.92,133.3668,153.28,148.5558,UP,1
2019-07-15,154.83,153.17,133.4845,153.486,148.7984,DOWN,0
2019-07-16,154.59,154.88,133.61,153.714,149.0232,DOWN,0
2019-07-17,152.38,154.04,133.7263,153.524,149.2022,UP,1
2019-07-18,152.71,152.35,133.8413,153.58,149.4222,DOWN,0
2019-07-19,150.23,151.65,133.9476,152.948,149.5962,DOWN,0
2019-07-22,149.71,150.17,134.0486,151.924,149.7538,DOWN,0
2019-07-23,147.5,148.5,134.1384,150.506,149.8246,UP,1
2019-07-24,148.85,147.6,134.2287,149.8,149.9334,DOWN,0
2019-07-25,148.49,147.95,134.3205,148.956,149.989,UP,1
2019-07-26,149.93,148.36,134.4118,148.896,150.0572,DOWN,0
2019-07-29,148.74,149.67,134.4976,148.702,150.0838,DOWN,0
2019-07-30,147.62,148.13,134.5948,148.726,150.0864,DOWN,0
2019-07-31,146.62,148.28,134.7064,148.28,150.0554,DOWN,0
2019-08-01,145.78,146.29,134.817,147.738,150.0216,UP,1
2019-08-02,146.92,146.5,134.9347,147.136,150.0008,DOWN,0
2019-08-05,143.93,146.28,135.0306,146.174,149.9406,UP,1
2019-08-06,145.96,143.72,135.1282,145.842,149.901,UP,1
2019-08-07,147.36,144.25,135.2393,145.99,149.9226,UP,1
2019-08-08,148.22,147.86,135.35,146.478,149.9856,UP,1
2019-08-09,149.07,148.5,135.475,146.908,150.0524,DOWN,0
2019-08-12,146.45,148.54,135.5883,147.412,150.07,UP,1
2019-08-13,148.22,146.63,135.7216,147.864,150.0986,DOWN,0
2019-08-14,143.48,146.74,135.8328,147.088,150.0172,UP,1
2019-08-15,145.59,143.44,135.9543,146.562,149.932,UP,1
2019-08-16,146.81,146.18,136.0767,146.11,149.8882,UP,1
2019-08-19,147.58,148.4,136.1853,146.336,149.8492,DOWN,0
2019-08-20,146.51,147.63,136.2922,145.994,149.793,UP,1
2019-08-21,147.04,146.75,136.4014,146.706,149.75,UP,1
2019-08-22,147.81,147.64,136.5159,147.15,149.7116,DOWN,0
2019-08-23,144.73,147.33,136.6069,146.734,149.618,UP,1
2019-08-26,147.34,145.6,136.7006,146.686,149.5626,DOWN,0
2019-08-27,147.1,148.26,136.7847,146.804,149.5062,DOWN,0
