ticker,DOV US Equity,DOV US Equity,DOV US Equity,DOV US Equity,DOV US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2017-03-16,64.0416,64.1142,59.0867,62.9874,63.7221,UP,1
2017-03-17,64.3322,64.3564,59.138,63.454,63.7692,UP,1
2017-03-20,64.429,64.1223,59.1897,63.8075,63.8224,DOWN,0
2017-03-21,63.194,64.8972,59.2363,64.0061,63.8316,DOWN,0
2017-03-22,62.9357,62.8954,59.2693,63.7865,63.8517,UP,1
2017-03-23,63.1053,62.9842,59.3003,63.5992,63.8705,DOWN,0
2017-03-24,63.073,63.4685,59.3265,63.3474,63.854,DOWN,0
2017-03-27,62.8873,62.2496,59.35,63.0391,63.8466,UP,1
2017-03-28,64.0335,62.7905,59.385,63.207,63.8414,UP,1
2017-03-29,64.542,64.0497,59.4244,63.5282,63.8701,UP,1
2017-03-30,64.6308,64.4855,59.4667,63.8333,63.8971,UP,1
2017-03-31,64.8568,64.2918,59.5098,64.1901,63.931,UP,1
2017-04-03,65.6721,65.4864,59.5565,64.7471,63.9688,DOWN,0
2017-04-04,65.5591,65.6721,59.6007,65.0522,64.0132,DOWN,0
2017-04-05,64.7277,66.003,59.6368,65.0893,64.008,UP,1
2017-04-06,65.1151,64.7277,59.6765,65.1862,63.9952,DOWN,0
2017-04-07,64.6793,65.0344,59.7149,65.1506,63.992,UP,1
2017-04-10,65.2281,64.8568,59.7518,65.0619,64.0085,UP,1
2017-04-11,65.4703,65.1313,59.8069,65.0441,64.0518,DOWN,0
2017-04-12,64.0335,65.3089,59.8663,64.9053,64.0773,DOWN,0
2017-04-13,63.3797,63.9528,59.916,64.5582,64.0821,UP,1
2017-04-17,64.4613,63.7914,59.964,64.5146,64.1154,UP,1
2017-04-18,64.655,64.0577,60.0075,64.4,64.1357,DOWN,0
2017-04-19,63.977,64.9295,60.0483,64.1013,64.1559,UP,1
2017-04-20,64.3402,66.5923,60.0992,64.1627,64.1891,DOWN,0
2017-04-21,64.0254,64.534,60.148,64.2918,64.2143,UP,1
2017-04-24,65.1071,65.0425,60.1961,64.421,64.2435,UP,1
2017-04-25,65.5994,65.4784,60.2403,64.6098,64.2757,DOWN,0
2017-04-26,65.3896,65.3573,60.2804,64.8923,64.2984,DOWN,0
2017-04-27,64.2837,65.3008,60.3111,64.881,64.2967,DOWN,0
2017-04-28,63.6703,64.3564,60.3376,64.81,64.2761,DOWN,0
2017-05-01,63.412,63.9366,60.3617,64.471,64.2532,DOWN,0
2017-05-02,62.8227,63.7187,60.3808,63.9157,64.2192,DOWN,0
2017-05-03,62.4999,62.6532,60.3979,63.3377,64.1635,DOWN,0
2017-05-04,62.2012,62.5564,60.4144,62.9212,64.1012,UP,1
2017-05-05,63.5734,62.3223,60.4374,62.9018,64.0765,UP,1
2017-05-08,63.6299,63.5008,60.4653,62.9454,64.0566,UP,1
2017-05-09,64.1142,63.5896,60.4983,63.2037,64.043,UP,1
2017-05-10,64.6147,64.2434,60.5349,63.6267,64.0422,DOWN,0
2017-05-11,64.4855,64.3967,60.5653,64.0836,64.0111,DOWN,0
2017-05-12,64.2514,64.2837,60.5966,64.2192,63.9962,UP,1
2017-05-15,65.6398,65.0586,60.6354,64.6211,64.0112,DOWN,0
2017-05-16,65.5349,65.6156,60.6748,64.9053,64.0233,DOWN,0
2017-05-17,64.8245,64.5178,60.7167,64.9472,64.0382,UP,1
2017-05-18,65.2443,64.5097,60.7617,65.099,64.096,UP,1
2017-05-19,67.1089,65.6802,60.8121,65.6705,64.2058,UP,1
2017-05-22,67.1169,67.3914,60.8605,65.9659,64.3081,UP,1
2017-05-23,67.3994,67.2864,60.9049,66.3388,64.4029,DOWN,0
2017-05-24,67.1896,67.3672,60.9433,66.8118,64.5026,DOWN,0
2017-05-25,66.4228,67.2703,60.9784,67.0475,64.5504,UP,1
2017-05-26,66.5923,65.9869,61.0152,66.9442,64.6014,UP,1
2017-05-30,67.3107,66.3905,61.0509,66.9829,64.661,DOWN,0
2017-05-31,66.6326,66.9878,61.0868,66.8296,64.7051,UP,1
2017-06-01,67.4398,67.0685,61.1235,66.8796,64.79,DOWN,0
2017-06-02,67.1169,67.3833,61.1595,67.0185,64.8736,UP,1
2017-06-05,67.3429,67.0443,61.1981,67.1686,64.9584,UP,1
2017-06-06,67.569,66.9636,61.2366,67.2203,65.0483,DOWN,0
2017-06-07,65.8819,67.6739,61.2658,67.0701,65.1082,UP,1
2017-06-08,66.4954,66.6568,61.2983,66.8812,65.1574,UP,1
2017-06-09,67.012,66.5438,61.3341,66.8603,65.2068,DOWN,0
2017-06-12,66.8748,67.2864,61.3714,66.7666,65.2517,UP,1
2017-06-13,67.3752,67.012,61.4109,66.7279,65.3021,DOWN,0
2017-06-14,66.0272,67.3914,61.4443,66.7569,65.3092,UP,1
2017-06-15,66.4954,65.5429,61.4794,66.7569,65.3279,UP,1
2017-06-16,66.9474,66.334,61.5178,66.744,65.3723,UP,1
2017-06-19,67.0362,67.2622,61.5604,66.7763,65.4107,DOWN,0
2017-06-20,65.3411,66.3259,61.5943,66.3695,65.424,DOWN,0
2017-06-21,62.6774,65.0828,61.6141,65.6995,65.3729,UP,1
2017-06-22,62.7501,62.7743,61.6365,64.9505,65.3185,UP,1
2017-06-23,63.3716,62.7259,61.6639,64.2353,65.3053,UP,1
2017-06-26,63.525,63.5411,61.6888,63.5331,65.3082,DOWN,0
2017-06-27,63.073,63.5169,61.7255,63.0794,65.2804,UP,1
2017-06-28,64.0093,63.638,61.7631,63.3458,65.2675,DOWN,0
2017-06-29,63.5896,64.1949,61.8051,63.5137,65.2598,UP,1
2017-06-30,64.7519,64.0254,61.856,63.7897,65.268,UP,1
2017-07-03,66.1887,65.2039,61.9101,64.3225,65.3113,DOWN,0
2017-07-05,65.8819,66.1806,61.9653,64.8843,65.3268,UP,1
2017-07-06,66.3582,65.8577,62.0199,65.3541,65.3419,UP,1
2017-07-07,67.1331,66.2048,62.0772,66.0628,65.3768,UP,1
2017-07-10,67.2622,67.1411,62.1288,66.5648,65.4364,DOWN,0
2017-07-11,67.1654,67.2461,62.1759,66.7602,65.5063,UP,1
2017-07-12,68.1259,67.7465,62.2357,67.209,65.6006,DOWN,0
2017-07-13,67.5851,68.2954,62.2956,67.4543,65.6958,UP,1
2017-07-14,68.0613,67.7142,62.3556,67.64,65.807,UP,1
2017-07-17,68.1824,68.1743,62.4081,67.824,65.9267,DOWN,0
2017-07-18,68.1743,68.0936,62.4589,68.0258,66.0187,UP,1
2017-07-19,68.7717,68.3116,62.5056,68.155,66.1215,DOWN,0
2017-07-20,67.1331,68.6102,62.5445,68.0646,66.1819,DOWN,0
2017-07-21,66.8909,66.7456,62.5859,67.8305,66.2274,UP,1
2017-07-24,67.7627,66.8425,62.6274,67.7465,66.293,UP,1
2017-07-25,68.029,68.473,62.6701,67.7175,66.3685,DOWN,0
2017-07-26,67.2864,68.134,62.715,67.4204,66.4015,UP,1
2017-07-27,67.69,67.351,62.7843,67.5318,66.4446,UP,1
2017-07-28,67.7707,67.5447,62.8531,67.7078,66.5035,UP,1
2017-07-31,67.803,67.9725,62.9205,67.7159,66.5547,DOWN,0
2017-08-01,67.4963,67.8192,62.9891,67.6093,66.5624,UP,1
2017-08-02,68.0452,67.1977,63.0557,67.7611,66.581,UP,1
2017-08-03,69.7887,68.029,63.1318,68.1808,66.6288,UP,1
2017-08-04,69.8533,69.9098,63.2085,68.5973,66.682,UP,1
2017-08-07,70.4264,69.8613,63.2804,69.122,66.7621,DOWN,0
2017-08-08,70.1196,70.2649,63.3558,69.6466,66.8326,DOWN,0
2017-08-09,70.0874,70.0389,63.4292,70.0551,66.8882,DOWN,0
2017-08-10,69.0219,69.7322,63.496,69.9017,66.936,DOWN,0
2017-08-11,68.6506,69.0219,63.5649,69.6612,66.9602,UP,1
2017-08-14,69.0784,69.1914,63.6336,69.3916,66.9994,DOWN,0
2017-08-15,68.7151,68.9412,63.7047,69.1107,67.0269,UP,1
2017-08-16,68.9008,69.0945,63.7757,68.8734,67.0535,DOWN,0
2017-08-17,67.8353,68.6344,63.845,68.636,67.0926,DOWN,0
2017-08-18,67.69,67.4802,63.9149,68.4439,67.1164,DOWN,0
2017-08-21,67.5609,67.6739,63.9852,68.1404,67.1274,UP,1
2017-08-22,68.4407,67.8515,64.0595,68.0855,67.1587,DOWN,0
2017-08-23,68.1986,67.9887,64.1361,67.9451,67.1752,DOWN,0
2017-08-24,67.9645,68.3761,64.2066,67.9709,67.214,UP,1
2017-08-25,68.8282,68.36,64.2813,68.1986,67.2606,DOWN,0
2017-08-28,68.1905,69.143,64.3387,68.3245,67.2855,DOWN,0
2017-08-29,67.682,67.4963,64.3881,68.1727,67.2984,UP,1
2017-08-30,68.4003,67.7062,64.4438,68.2131,67.3596,UP,1
2017-08-31,68.5134,68.6909,64.4997,68.3229,67.4763,UP,1
2017-09-01,68.925,68.8362,64.5555,68.3422,67.5998,DOWN,0
2017-09-05,68.6102,68.9654,64.6133,68.4262,67.7046,UP,1
2017-09-06,69.3851,69.0784,64.6772,68.7668,67.8218,UP,1
2017-09-07,69.6595,69.4174,64.7423,69.0186,67.9535,UP,1
2017-09-08,70.4667,69.4335,64.8037,69.4093,68.0826,UP,1
2017-09-11,70.9833,71.0318,64.8697,69.821,68.2305,UP,1
2017-09-12,71.064,71.4838,64.9335,70.3117,68.3568,UP,1
2017-09-13,71.4999,71.0318,64.9993,70.7347,68.463,UP,1
2017-09-14,72.6784,71.4838,65.0772,71.3385,68.5989,DOWN,0
2017-09-15,72.4927,72.6058,65.158,71.7437,68.7216,UP,1
2017-09-18,72.6865,72.5573,65.2284,72.0843,68.8327,UP,1
2017-09-19,73.421,72.7591,65.2907,72.5557,68.9558,UP,1
2017-09-20,74.4865,74.43,65.3629,73.153,69.1023,DOWN,0
2017-09-21,74.2928,74.4865,65.4331,73.4759,69.2256,UP,1
2017-09-22,74.6076,74.1798,65.5046,73.8989,69.3661,DOWN,0
2017-09-25,74.4542,74.6318,65.5673,74.2524,69.4939,DOWN,0
2017-09-26,74.1555,74.5026,65.6303,74.3993,69.6134,DOWN,0
2017-09-27,73.8084,74.5349,65.6893,74.2637,69.7261,UP,1
2017-09-28,73.865,73.7116,65.7489,74.1781,69.8279,DOWN,0
2017-09-29,73.7681,73.8004,65.8064,74.0102,69.9606,UP,1
2017-10-02,74.656,74.1636,65.8744,74.0506,70.1159,UP,1
2017-10-03,75.0999,74.8497,65.9431,74.2395,70.2627,UP,1
2017-10-04,75.6246,75.1161,66.0162,74.6027,70.4146,UP,1
2017-10-05,75.6811,75.6246,66.0892,74.9659,70.5825,UP,1
2017-10-06,75.9313,75.4067,66.1621,75.3986,70.7473,DOWN,0
2017-10-09,75.7376,76.1493,66.2345,75.6149,70.9066,DOWN,0
2017-10-10,75.56,76.117,66.3072,75.7069,71.0618,UP,1
2017-10-11,75.7295,75.7457,66.3807,75.7279,71.2264,UP,1
2017-10-12,75.9313,75.5116,66.4524,75.778,71.3842,UP,1
2017-10-13,76.2623,76.4318,66.5298,75.8442,71.5136,UP,1
2017-10-16,76.4964,76.6013,66.6088,75.9959,71.6465,DOWN,0
2017-10-17,75.9152,76.3753,66.6859,76.0669,71.7563,DOWN,0
2017-10-18,75.5277,75.9798,66.7552,76.0266,71.8644,DOWN,0
2017-10-19,72.2425,71.0479,66.8065,75.2888,71.9075,UP,1
2017-10-20,76.6416,73.6147,66.8808,75.3647,72.0599,UP,1
2017-10-23,77.1179,76.6174,66.9528,75.489,72.2293,UP,1
2017-10-24,77.4004,77.473,67.0301,75.786,72.3957,DOWN,0
2017-10-25,76.682,76.9322,67.1027,76.0169,72.5551,UP,1
2017-10-26,77.8686,76.8757,67.1725,77.1421,72.7344,DOWN,0
2017-10-27,77.4892,77.5053,67.2437,77.3116,72.9275,DOWN,0
2017-10-30,77.3681,77.1905,67.3091,77.3616,73.1211,DOWN,0
2017-10-31,77.0775,77.2712,67.3789,77.2971,73.3114,DOWN,0
2017-11-01,76.3107,77.7394,67.4441,77.2228,73.4688,UP,1
2017-11-02,76.7143,76.3753,67.5118,76.992,73.6391,UP,1
2017-11-03,77.4246,77.021,67.5801,76.979,73.8283,UP,1
2017-11-06,77.586,76.8838,67.6513,77.0226,74.0035,UP,1
2017-11-07,77.6183,77.5699,67.7144,77.1308,74.192,DOWN,0
2017-11-08,77.5295,77.2793,67.7733,77.3746,74.389,DOWN,0
2017-11-09,75.8829,76.8757,67.8285,77.2083,74.5386,DOWN,0
2017-11-10,75.7053,75.6246,67.885,76.8644,74.6825,DOWN,0
2017-11-13,75.7053,75.2937,67.947,76.4883,74.8181,DOWN,0
2017-11-14,75.56,75.5762,68.011,76.0766,74.9571,DOWN,0
2017-11-15,74.8255,74.9627,68.0695,75.5358,75.0659,UP,1
2017-11-16,75.8829,75.0273,68.1349,75.5358,75.1903,UP,1
2017-11-17,76.0524,75.4793,68.197,75.6052,75.3021,UP,1
2017-11-20,76.3914,76.2058,68.2641,75.7424,75.4102,UP,1
2017-11-21,76.5125,76.6094,68.3333,75.9329,75.5192,DOWN,0
2017-11-22,76.4479,76.5529,68.4017,76.2574,75.6181,DOWN,0
2017-11-24,76.3188,76.7547,68.465,76.3446,75.691,DOWN,0
2017-11-27,76.1977,76.2623,68.5261,76.3737,75.765,UP,1
2017-11-28,77.9089,76.4802,68.5944,76.6772,75.8695,DOWN,0
2017-11-29,77.3762,77.7636,68.6594,76.8499,75.9486,UP,1
2017-11-30,78.8695,77.8928,68.7302,77.3342,76.0363,DOWN,0
2017-12-01,78.1995,78.9017,68.7984,77.7104,76.1144,UP,1
2017-12-04,78.7322,78.6838,68.8695,78.2173,76.1969,DOWN,0
2017-12-05,77.4488,79.0632,68.9303,78.1252,76.2568,UP,1
2017-12-06,77.7152,77.3762,68.9923,78.193,76.328,UP,1
2017-12-07,78.0623,77.691,69.0586,78.0316,76.4131,UP,1
2017-12-08,79.5878,79.16,69.1334,78.3093,76.5275,DOWN,0
2017-12-11,78.1188,79.265,69.2,78.1866,76.6145,UP,1
2017-12-12,78.4497,78.0381,69.269,78.3868,76.6904,DOWN,0
2017-12-13,77.6345,78.3287,69.3269,78.3706,76.7411,DOWN,0
2017-12-14,77.2874,77.8928,69.3884,78.2156,76.7743,UP,1
2017-12-15,78.6838,77.8363,69.4574,78.0348,76.8344,UP,1
2017-12-18,80.1287,79.1035,69.5334,78.4368,76.9183,UP,1
2017-12-19,80.3466,80.2417,69.6147,78.8162,77.0105,DOWN,0
2017-12-20,80.3224,80.7098,69.7045,79.3538,77.1058,UP,1
2017-12-21,81.4121,80.508,69.8035,80.1787,77.2194,DOWN,0
2017-12-22,81.0892,81.5654,69.899,80.6598,77.3226,UP,1
2017-12-26,81.6219,81.2426,69.9938,80.9584,77.4298,UP,1
2017-12-27,81.6381,81.5009,70.0909,81.2167,77.5326,UP,1
2017-12-28,81.8802,81.9448,70.1802,81.5283,77.6519,DOWN,0
2017-12-29,81.517,82.187,70.2676,81.5493,77.7717,UP,1
2018-01-02,82.082,81.8883,70.3563,81.7479,77.9685,UP,1
2018-01-03,82.7439,82.074,70.4479,81.9723,78.0905,UP,1
2018-01-04,83.2202,83.1394,70.548,82.2887,78.2126,DOWN,0
2018-01-05,82.639,83.5995,70.6465,82.4404,78.3173,UP,1
2018-01-08,82.6874,82.6148,70.7444,82.6745,78.4375,UP,1
2018-01-09,83.987,82.9215,70.849,83.0555,78.5598,DOWN,0
2018-01-10,82.8973,83.8094,70.9491,83.0862,78.668,UP,1
2018-01-11,83.5511,83.2847,71.0466,83.1524,78.7916,UP,1
2018-01-12,84.0596,83.9466,71.1442,83.4365,78.9313,DOWN,0
2018-01-16,83.43,84.6811,71.2382,83.585,79.0737,UP,1
2018-01-17,84.2211,83.8498,71.335,83.6318,79.2238,DOWN,0
2018-01-18,83.9385,84.3502,71.4264,83.8401,79.3541,UP,1
2018-01-19,84.2776,84.213,71.52,83.9854,79.4879,UP,1
2018-01-22,84.6246,84.4067,71.6195,84.0984,79.628,UP,1
2018-01-23,85.2058,84.2453,71.7199,84.4535,79.7816,DOWN,0
2018-01-24,84.5762,85.561,71.8194,84.5246,79.9554,DOWN,0
2018-01-25,84.2937,84.9152,71.9147,84.5956,80.1272,UP,1
2018-01-26,84.7861,84.6327,72.0113,84.6973,80.3088,DOWN,0
2018-01-29,83.6883,84.5278,72.1096,84.51,80.4714,UP,1
2018-01-30,86.4085,82.9134,72.2247,84.7506,80.703,DOWN,0
2018-01-31,85.7305,86.4892,72.3311,84.9814,80.9,DOWN,0
2018-02-01,85.0282,85.3188,72.4329,85.1283,81.0795,DOWN,0
2018-02-02,83.317,84.7942,72.5296,84.8345,81.218,DOWN,0
2018-02-05,79.5636,83.0103,72.6058,84.0096,81.2791,UP,1
2018-02-06,80.5807,79.1358,72.6885,82.844,81.3617,UP,1
2018-02-07,80.6533,80.3627,72.7663,81.8286,81.4484,DOWN,0
2018-02-08,77.6506,80.7502,72.8265,80.3531,81.4775,UP,1
2018-02-09,78.5789,78.7161,72.8925,79.4054,81.4909,UP,1
2018-02-12,79.3215,79.3215,72.9676,79.357,81.5298,DOWN,0
2018-02-13,79.2004,78.926,73.0453,79.0809,81.5364,UP,1
2018-02-14,80.4677,77.6668,73.1306,79.0438,81.5817,UP,1
2018-02-15,82.0013,81.5816,73.2265,79.9139,81.6471,DOWN,0
2018-02-16,81.6946,81.8964,73.3224,80.5371,81.732,DOWN,0
2018-02-20,80.8874,81.3556,73.4159,80.8503,81.7955,DOWN,0
2018-02-21,80.7018,80.8955,73.5015,81.1505,81.8483,UP,1
2018-02-22,82.3807,81.3152,73.5953,81.5332,81.9041,UP,1
2018-02-23,82.9215,82.9861,73.6893,81.7172,82.0002,UP,1
2018-02-26,84.2614,83.5188,73.7875,82.2306,82.1164,DOWN,0
2018-02-27,82.2838,84.1646,73.8765,82.5098,82.2094,DOWN,0
2018-02-28,80.7986,82.6228,73.9593,82.5292,82.2796,DOWN,0
2018-03-01,79.0228,80.6856,74.0262,81.8576,82.2864,UP,1
2018-03-02,79.0793,78.4578,74.0939,81.0892,82.2654,UP,1
2018-03-05,79.5636,78.6273,74.1676,80.1496,82.2498,UP,1
2018-03-06,80.726,80.056,74.245,79.8381,82.2578,DOWN,0
2018-03-07,80.3224,79.9753,74.3111,79.7428,82.236,UP,1
2018-03-08,80.8713,80.5484,74.3798,80.1125,82.2317,UP,1
2018-03-09,82.8892,81.3879,74.4573,80.8745,82.257,DOWN,0
2018-03-12,81.9287,82.8085,74.531,81.3475,82.2628,DOWN,0
2018-03-13,81.2184,82.526,74.605,81.446,82.2496,DOWN,0
2018-03-14,79.9107,81.7834,74.6716,81.3636,82.2175,UP,1
2018-03-15,80.0076,80.1771,74.735,81.1909,82.176,UP,1
2018-03-16,80.7825,80.0722,74.8058,80.7696,82.1368,DOWN,0
2018-03-19,80.6372,80.5726,74.8718,80.5113,82.0851,UP,1
2018-03-20,83.874,81.1053,74.9556,81.0424,82.1098,DOWN,0
2018-03-21,83.1959,84.1242,75.0348,81.6994,82.12,DOWN,0
2018-03-22,79.8946,82.3323,75.0965,81.6768,82.0381,DOWN,0
2018-03-23,79.3861,80.1852,75.164,81.3975,81.9679,UP,1
2018-03-26,80.5645,79.3699,75.2343,81.383,81.9082,DOWN,0
2018-03-27,79.1923,80.9116,75.2952,80.4467,81.8108,DOWN,0
2018-03-28,77.6587,79.3215,75.3492,79.3392,81.6954,UP,1
2018-03-29,79.2811,78.1834,75.4087,79.2165,81.5966,DOWN,0
2018-04-02,77.3843,79.047,75.4655,78.8162,81.4655,UP,1
2018-04-03,77.8847,77.6748,75.5224,78.2802,81.3377,UP,1
2018-04-04,78.4013,76.5771,75.5797,78.122,81.2132,UP,1
2018-04-05,78.8533,78.8695,75.6388,78.3609,81.0861,DOWN,0
2018-04-06,75.221,78.0623,75.6882,77.5489,80.899,DOWN,0
2018-04-09,75.0676,75.5762,75.7501,77.0856,80.7145,UP,1
2018-04-10,76.3107,76.2623,75.8179,76.7708,80.545,DOWN,0
2018-04-11,75.5116,75.665,75.8786,76.1929,80.3815,UP,1
2018-04-12,75.6246,75.8748,75.9391,75.5471,80.1658,UP,1
2018-04-13,75.7618,76.6255,76.0026,75.6553,79.9664,UP,1
2018-04-16,76.117,76.4721,76.0631,75.8651,79.7882,DOWN,0
2018-04-17,75.8748,76.4802,76.1245,75.778,79.6393,UP,1
2018-04-18,77.4811,76.6336,76.1882,76.1719,79.5977,UP,1
2018-04-19,77.4892,77.3439,76.2447,76.5448,79.5359,UP,1
2018-04-20,77.5053,77.5053,76.3028,76.8935,79.4729,DOWN,0
2018-04-23,76.7789,77.4569,76.3549,77.0259,79.4555,DOWN,0
2018-04-24,74.656,77.3843,76.3925,76.7821,79.377,UP,1
2018-04-25,76.6336,74.8093,76.4394,76.6126,79.3233,DOWN,0
2018-04-26,75.9798,76.5125,76.4834,76.3107,79.2588,UP,1
2018-04-27,76.9564,71.1125,76.5276,76.2009,79.1886,DOWN,0
2018-04-30,74.8255,76.6578,76.5638,75.8103,79.0451,DOWN,0
2018-05-01,74.1394,74.4784,76.5942,75.7069,78.894,DOWN,0
2018-05-02,72.4605,73.986,76.6156,74.8723,78.7255,DOWN,0
2018-05-03,72.2587,72.2022,76.636,74.1281,78.5566,UP,1
2018-05-04,73.865,71.9439,76.6615,73.5098,78.3863,UP,1
2018-05-07,74.7125,74.1232,76.6994,73.4872,78.2221,UP,1
2018-05-08,75.665,74.8416,76.7432,73.7923,78.0502,UP,1
2018-05-09,76.89,76.0,76.7889,74.6782,77.9423,DOWN,0
2018-05-10,76.68,76.82,76.8321,75.5625,77.8599,UP,1
2018-05-11,77.13,76.34,76.8813,76.2155,77.8221,UP,1
2018-05-14,77.76,77.27,76.9317,76.825,77.7957,DOWN,0
2018-05-15,76.95,77.37,76.9776,77.082,77.7434,UP,1
2018-05-16,77.6,77.4,77.0266,77.224,77.6809,UP,1
2018-05-17,77.76,77.6,77.0779,77.44,77.6296,UP,1
2018-05-18,79.02,77.68,77.1328,77.818,77.5926,UP,1
2018-05-21,80.39,79.57,77.1858,78.344,77.5426,DOWN,0
2018-05-22,79.11,80.57,77.2321,78.776,77.4863,UP,1
2018-05-23,79.75,78.68,77.2787,79.206,77.4569,UP,1
2018-05-24,80.23,79.36,77.3292,79.7,77.4633,DOWN,0
2018-05-25,79.14,79.78,77.3745,79.724,77.4459,DOWN,0
2018-05-29,77.87,78.41,77.4187,79.22,77.3877,UP,1
2018-05-30,78.76,78.28,77.4693,79.15,77.3501,DOWN,0
2018-05-31,77.21,78.72,77.5099,78.642,77.2169,UP,1
2018-06-01,77.96,78.0,77.5562,78.188,77.1121,UP,1
2018-06-04,78.3,78.44,77.6032,78.02,77.0802,UP,1
2018-06-05,78.35,78.32,77.6557,78.116,77.0595,UP,1
2018-06-06,78.77,78.58,77.7111,78.118,77.0236,UP,1
2018-06-07,78.93,78.97,77.768,78.462,77.0184,DOWN,0
2018-06-08,78.92,79.0,77.8204,78.654,77.0436,UP,1
2018-06-11,79.0,78.88,77.8744,78.794,77.038,DOWN,0
2018-06-12,78.63,78.92,77.9277,78.85,77.0629,DOWN,0
2018-06-13,77.79,78.61,77.9725,78.654,77.061,DOWN,0
2018-06-14,76.06,77.94,78.0119,78.08,77.0142,UP,1
2018-06-15,76.82,76.02,78.0575,77.66,76.9735,DOWN,0
2018-06-18,76.49,75.99,78.098,77.158,76.9989,DOWN,0
2018-06-19,74.43,75.65,78.1276,76.318,76.9861,DOWN,0
2018-06-20,73.56,74.63,78.1508,75.472,76.9311,DOWN,0
2018-06-21,72.47,73.38,78.1701,74.754,76.8703,UP,1
2018-06-22,72.94,73.44,78.1878,73.978,76.8166,UP,1
2018-06-25,73.08,72.57,78.2049,73.296,76.763,DOWN,0
2018-06-26,72.76,73.34,78.2164,72.962,76.6958,DOWN,0
2018-06-27,72.45,73.01,78.2237,72.74,76.6273,UP,1
2018-06-28,72.77,72.55,78.2323,72.8,76.5331,UP,1
2018-06-29,73.2,73.27,78.2408,72.852,76.4473,DOWN,0
2018-07-02,72.92,72.335,78.242,72.82,76.3556,UP,1
2018-07-03,73.23,73.3,78.2457,72.914,76.2846,DOWN,0
2018-07-05,72.99,73.58,78.2472,73.022,76.2513,DOWN,0
2018-07-06,72.9,72.85,78.2446,73.048,76.1767,UP,1
2018-07-09,74.47,73.21,78.2445,73.302,76.1465,UP,1
2018-07-10,74.66,74.62,78.2463,73.65,76.1005,DOWN,0
2018-07-11,73.34,73.59,78.24,73.672,76.0708,UP,1
2018-07-12,73.89,73.73,78.2372,73.852,76.0658,UP,1
2018-07-13,74.91,73.73,78.2409,74.254,76.1148,DOWN,0
2018-07-16,74.1,74.91,78.2424,74.18,76.1516,UP,1
2018-07-17,74.53,74.0,78.2457,74.154,76.1649,DOWN,0
2018-07-18,74.19,74.67,78.2478,74.324,76.1545,UP,1
2018-07-19,78.12,77.69,78.2651,75.17,76.2036,UP,1
2018-07-20,80.24,77.74,78.2908,76.236,76.2706,DOWN,0
2018-07-23,78.7,79.61,78.3062,77.156,76.311,UP,1
2018-07-24,79.2,79.11,78.3238,78.09,76.3524,UP,1
2018-07-25,80.86,79.02,78.3485,79.424,76.4144,UP,1
2018-07-26,81.25,81.12,78.376,80.05,76.5004,DOWN,0
2018-07-27,80.86,81.35,78.4025,80.174,76.5656,UP,1
2018-07-30,81.01,81.1,78.4289,80.636,76.6306,UP,1
2018-07-31,82.98,81.63,78.4642,81.392,76.7098,DOWN,0
2018-08-01,81.42,82.68,78.49,81.504,76.7304,UP,1
2018-08-02,81.78,80.6,78.5164,81.61,76.7838,UP,1
2018-08-03,82.24,82.12,78.548,81.886,76.8336,UP,1
2018-08-06,82.66,82.42,78.5837,82.216,76.8822,UP,1
2018-08-07,83.09,83.0,78.6379,82.238,76.9612,DOWN,0
2018-08-08,83.08,83.03,78.6701,82.57,77.0654,DOWN,0
2018-08-09,82.42,82.9,78.6966,82.698,77.1386,DOWN,0
2018-08-10,81.55,82.17,78.7174,82.56,77.2254,DOWN,0
2018-08-13,81.5,81.73,78.7414,82.328,77.2962,UP,1
2018-08-14,81.78,81.73,78.761,82.066,77.3658,UP,1
2018-08-15,82.35,80.65,78.7853,81.92,77.4458,UP,1
2018-08-16,82.94,82.5,78.8132,82.024,77.5292,UP,1
2018-08-17,83.95,82.98,78.8475,82.504,77.6296,UP,1
2018-08-20,84.39,84.21,78.8879,83.082,77.739,UP,1
2018-08-21,84.67,84.38,78.9277,83.66,77.8524,DOWN,0
2018-08-22,83.92,84.42,78.9602,83.974,77.9582,UP,1
2018-08-23,84.0,83.8,78.9922,84.186,78.0824,UP,1
2018-08-24,84.26,84.13,79.0255,84.248,78.2464,UP,1
2018-08-27,85.09,84.6,79.0633,84.388,78.4118,UP,1
2018-08-28,85.19,85.41,79.1098,84.492,78.5858,UP,1
2018-08-29,86.77,85.4,79.1651,85.062,78.8326,DOWN,0
2018-08-30,85.52,85.64,79.2142,85.366,79.0718,UP,1
2018-08-31,85.87,85.67,79.2657,85.688,79.3398,UP,1
2018-09-04,86.08,85.6,79.322,85.886,79.6026,UP,1
2018-09-05,86.9,85.96,79.3771,86.228,79.879,DOWN,0
2018-09-06,86.34,86.9,79.4285,86.142,80.1506,DOWN,0
2018-09-07,84.74,84.99,79.4703,85.986,80.3964,UP,1
2018-09-10,85.53,85.5,79.5154,85.918,80.6516,UP,1
2018-09-11,87.25,86.22,79.5694,86.152,80.9326,UP,1
2018-09-12,87.76,87.5,79.6266,86.324,81.2294,UP,1
2018-09-13,88.0,88.21,79.6856,86.656,81.5248,UP,1
