ticker,ESS US Equity,ESS US Equity,ESS US Equity,ESS US Equity,ESS US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2017-12-06,241.96,242.8,252.7128,245.052,255.0078,DOWN,0
2017-12-07,240.61,241.92,252.7579,243.776,254.7916,UP,1
2017-12-08,244.31,240.74,252.8177,243.23,254.6168,UP,1
2017-12-11,249.16,245.73,252.8919,243.806,254.5194,DOWN,0
2017-12-12,249.15,249.44,252.9642,245.038,254.4548,DOWN,0
2017-12-13,247.98,251.65,253.041,246.242,254.3406,UP,1
2017-12-14,249.0,248.58,253.1273,247.92,254.1692,UP,1
2017-12-15,249.79,250.47,253.2235,249.016,254.0236,UP,1
2017-12-18,249.87,250.0,253.3158,249.158,253.8808,DOWN,0
2017-12-19,242.82,249.74,253.3614,247.892,253.5852,DOWN,0
2017-12-20,240.3,243.17,253.4098,246.356,253.2168,DOWN,0
2017-12-21,237.57,240.69,253.468,244.07,252.8022,UP,1
2017-12-22,239.39,238.46,253.5437,241.99,252.368,UP,1
2017-12-26,240.56,239.56,253.6263,240.128,251.9428,UP,1
2017-12-27,241.23,241.53,253.7069,239.81,251.547,DOWN,0
2017-12-28,240.91,240.1,253.7508,239.932,251.1376,UP,1
2017-12-29,241.37,241.62,253.7929,240.692,250.7408,DOWN,0
2018-01-02,240.08,241.96,253.8275,240.83,250.3436,UP,1
2018-01-03,242.54,241.19,253.8747,241.226,250.0076,DOWN,0
2018-01-04,238.72,243.25,253.9003,240.724,249.5892,UP,1
2018-01-05,239.37,238.87,253.9206,240.416,249.2258,DOWN,0
2018-01-08,238.16,236.93,253.9275,239.774,248.8364,DOWN,0
2018-01-09,236.27,238.17,253.9256,239.012,248.3688,DOWN,0
2018-01-10,232.22,235.0,253.9194,236.948,247.7652,UP,1
2018-01-11,232.44,232.71,253.9166,235.692,247.198,DOWN,0
2018-01-12,227.1,232.24,253.8921,233.238,246.4914,UP,1
2018-01-16,227.6,227.5,253.8673,231.126,245.7928,DOWN,0
2018-01-17,227.36,229.16,253.8464,229.344,245.2632,DOWN,0
2018-01-18,224.6,226.41,253.8151,227.82,244.6756,DOWN,0
2018-01-19,223.63,223.93,253.7784,226.058,244.072,UP,1
2018-01-22,226.6,224.14,253.7545,225.958,243.504,UP,1
2018-01-23,231.83,227.37,253.7525,226.804,242.9648,DOWN,0
2018-01-24,231.55,231.41,253.7432,227.642,242.4568,DOWN,0
2018-01-25,231.26,231.32,253.7231,228.974,241.9544,DOWN,0
2018-01-26,229.83,231.47,253.6883,230.214,241.3784,DOWN,0
2018-01-29,227.74,229.33,253.6533,230.442,240.7968,DOWN,0
2018-01-30,226.75,227.26,253.6192,229.426,240.2888,UP,1
2018-01-31,232.98,226.37,253.6036,229.712,239.8696,DOWN,0
2018-02-01,227.17,233.03,253.5548,228.894,239.396,DOWN,0
2018-02-02,225.38,224.1,253.5056,228.004,238.8994,DOWN,0
2018-02-05,217.99,226.07,253.4202,226.054,238.217,UP,1
2018-02-06,218.82,216.07,253.3369,224.468,237.594,DOWN,0
2018-02-07,217.81,218.82,253.2547,221.434,236.9428,UP,1
2018-02-08,218.28,218.5,253.1541,219.656,236.3562,UP,1
2018-02-09,227.94,220.41,253.0886,220.168,235.9796,DOWN,0
2018-02-12,227.85,228.7,253.0207,222.14,235.583,UP,1
2018-02-13,228.28,227.35,252.9397,224.032,235.2088,DOWN,0
2018-02-14,224.76,226.17,252.8236,225.422,234.7632,UP,1
2018-02-15,229.57,224.97,252.7287,227.68,234.429,UP,1
2018-02-16,229.67,228.92,252.6394,228.026,234.1626,DOWN,0
2018-02-20,225.44,228.53,252.5141,227.544,233.8322,DOWN,0
2018-02-21,220.15,224.78,252.363,225.918,233.423,UP,1
2018-02-22,221.59,220.67,252.2217,225.284,232.9686,UP,1
2018-02-23,227.27,222.26,252.1059,224.824,232.5308,DOWN,0
2018-02-26,227.11,228.28,251.9849,224.312,232.09,DOWN,0
2018-02-27,221.83,227.0,251.8374,223.59,231.567,UP,1
2018-02-28,223.83,222.88,251.6932,224.326,231.0636,UP,1
2018-03-01,223.97,222.87,251.5434,224.802,230.5472,DOWN,0
2018-03-02,222.22,226.0,251.3829,223.792,229.9942,UP,1
2018-03-05,225.71,220.87,251.2427,223.512,229.652,UP,1
2018-03-06,230.05,226.06,251.1136,225.156,229.447,UP,1
2018-03-07,231.48,229.84,250.9982,226.686,229.3252,UP,1
2018-03-08,234.15,232.62,250.896,228.722,229.2204,UP,1
2018-03-09,237.52,234.55,250.824,231.782,229.1596,UP,1
2018-03-12,238.74,237.14,250.7335,234.388,229.1098,DOWN,0
2018-03-13,238.05,239.54,250.6423,235.988,229.0526,UP,1
2018-03-14,238.67,238.29,250.5542,237.426,228.9986,UP,1
2018-03-15,241.71,239.38,250.4868,238.938,229.0312,UP,1
2018-03-16,243.67,241.0,250.4205,240.168,229.0538,DOWN,0
2018-03-19,241.99,243.3,250.338,240.818,229.1192,DOWN,0
2018-03-20,239.46,240.34,250.2222,241.1,229.121,DOWN,0
2018-03-21,236.79,239.39,250.0755,240.724,229.0936,DOWN,0
2018-03-22,233.6,236.13,249.93,239.102,229.0402,DOWN,0
2018-03-23,229.17,233.66,249.7579,236.202,228.9792,UP,1
2018-03-26,232.63,230.65,249.5927,234.33,228.983,UP,1
2018-03-27,233.95,232.33,249.4313,233.228,229.12,UP,1
2018-03-28,239.63,234.2,249.3162,233.796,229.3606,UP,1
2018-03-29,240.68,240.41,249.2081,235.212,229.627,DOWN,0
2018-04-02,237.0,240.64,249.0805,236.778,229.875,UP,1
2018-04-03,240.1,237.14,248.9622,238.272,230.2044,UP,1
2018-04-04,242.31,238.64,248.8422,239.944,230.5186,DOWN,0
2018-04-05,241.5,242.45,248.7077,240.318,230.712,UP,1
2018-04-06,242.38,241.73,248.584,240.658,230.9286,DOWN,0
2018-04-09,241.38,242.0,248.4585,241.534,231.131,UP,1
2018-04-10,241.95,243.23,248.3486,241.904,231.3734,DOWN,0
2018-04-11,241.21,241.61,248.2257,241.684,231.6428,DOWN,0
2018-04-12,240.26,242.65,248.0995,241.436,231.913,UP,1
2018-04-13,242.99,240.01,248.0118,241.558,232.1132,DOWN,0
2018-04-16,242.45,243.38,247.9229,241.772,232.4188,UP,1
2018-04-17,246.19,243.13,247.8529,242.62,232.835,DOWN,0
2018-04-18,245.29,246.86,247.793,243.436,233.381,DOWN,0
2018-04-19,240.24,244.58,247.688,243.432,233.8094,DOWN,0
2018-04-20,239.39,240.66,247.5864,242.712,234.241,DOWN,0
2018-04-23,237.32,240.4,247.5028,241.686,234.6218,UP,1
2018-04-24,237.63,237.32,247.4123,239.974,234.8156,DOWN,0
2018-04-25,236.65,236.92,247.3301,238.246,234.9916,UP,1
2018-04-26,237.78,236.53,247.2603,237.754,235.1816,UP,1
2018-04-27,241.19,237.66,247.1963,238.114,235.5102,DOWN,0
2018-04-30,239.69,241.98,247.1335,238.588,235.7126,UP,1
2018-05-01,240.86,239.9,247.0702,239.234,235.9364,DOWN,0
2018-05-02,240.29,239.84,246.9826,239.962,236.2334,DOWN,0
2018-05-03,238.43,238.9,246.8807,240.092,236.599,UP,1
2018-05-04,241.17,237.86,246.7691,240.088,236.9906,UP,1
2018-05-07,241.62,242.3,246.6564,240.474,237.2776,DOWN,0
2018-05-08,241.46,242.23,246.5394,240.594,237.5646,UP,1
2018-05-09,243.9,241.54,246.4451,241.316,238.006,UP,1
2018-05-10,243.91,245.0,246.3574,242.412,238.4076,DOWN,0
2018-05-11,242.43,244.29,246.2339,242.664,238.7768,DOWN,0
2018-05-14,242.06,242.71,246.124,242.752,239.1736,DOWN,0
2018-05-15,233.78,239.63,245.9696,241.216,239.335,DOWN,0
2018-05-16,230.13,234.68,245.8117,238.462,239.3366,DOWN,0
2018-05-17,227.4,229.76,245.6327,235.16,239.255,UP,1
2018-05-18,228.87,227.53,245.4598,232.448,239.1494,UP,1
2018-05-21,232.78,229.9,245.3073,230.592,239.0546,DOWN,0
2018-05-22,232.58,232.73,245.1602,230.352,238.9314,UP,1
2018-05-23,236.08,233.09,245.0331,231.542,238.892,DOWN,0
2018-05-24,233.15,236.57,244.8854,232.692,238.7816,UP,1
2018-05-25,234.2,233.86,244.7331,233.758,238.6314,UP,1
2018-05-29,234.4,233.42,244.5924,234.082,238.446,UP,1
2018-05-30,241.3,233.35,244.5032,235.826,238.4322,DOWN,0
2018-05-31,239.03,239.8,244.3811,236.416,238.4236,DOWN,0
2018-06-01,238.5,239.75,244.2482,237.486,238.4578,UP,1
2018-06-04,241.89,239.61,244.1441,239.024,238.6236,DOWN,0
2018-06-05,240.92,242.39,244.0357,240.328,238.8586,UP,1
2018-06-06,242.61,239.84,243.9449,240.59,239.0582,DOWN,0
2018-06-07,240.73,243.1,243.8276,240.93,239.1938,UP,1
2018-06-08,240.99,241.43,243.7064,241.428,239.221,DOWN,0
2018-06-11,239.28,241.53,243.567,240.906,239.193,DOWN,0
2018-06-12,238.63,239.53,243.4281,240.448,239.2256,DOWN,0
2018-06-13,232.99,239.2,243.2648,238.524,239.0834,UP,1
2018-06-14,234.83,233.79,243.1086,237.344,238.9338,DOWN,0
2018-06-15,234.49,235.58,242.9578,236.044,238.7936,DOWN,0
2018-06-18,232.48,233.82,242.7885,234.684,238.5956,UP,1
2018-06-19,232.52,231.65,242.6212,233.462,238.4184,UP,1
2018-06-20,233.52,232.68,242.46,233.568,238.2498,UP,1
2018-06-21,234.61,233.75,242.3026,233.524,238.1178,UP,1
2018-06-22,235.38,235.43,242.1656,233.702,238.0202,DOWN,0
2018-06-25,234.44,235.68,242.0076,234.094,237.8492,UP,1
2018-06-26,234.61,234.35,241.8477,234.512,237.6924,DOWN,0
2018-06-27,233.03,235.09,241.6659,234.414,237.4292,UP,1
2018-06-28,235.59,231.28,241.5209,234.61,237.2352,UP,1
2018-06-29,239.07,234.79,241.4104,235.348,237.2118,DOWN,0
2018-07-02,236.22,238.77,241.2807,235.704,237.1484,DOWN,0
2018-07-03,236.22,235.85,241.1518,236.026,237.1264,UP,1
2018-07-05,238.7,236.3,241.0445,237.16,237.1478,UP,1
2018-07-06,240.02,239.17,240.9575,238.046,237.2152,DOWN,0
2018-07-09,238.68,240.21,240.8702,237.968,237.2332,UP,1
2018-07-10,240.62,238.68,240.797,238.848,237.2218,UP,1
2018-07-11,242.61,240.44,240.7351,240.126,237.2802,UP,1
2018-07-12,242.69,242.86,240.6707,240.924,237.3168,DOWN,0
2018-07-13,239.62,242.98,240.5942,240.844,237.3034,DOWN,0
2018-07-16,236.14,238.69,240.5178,240.336,237.2576,DOWN,0
2018-07-17,232.74,236.55,240.4163,238.76,237.089,DOWN,0
2018-07-18,231.58,232.58,240.304,236.554,236.8882,UP,1
2018-07-19,232.54,230.92,240.2048,234.524,236.7098,DOWN,0
2018-07-20,229.35,231.85,240.0831,232.47,236.4188,UP,1
2018-07-23,229.65,230.42,239.9435,231.172,236.1336,UP,1
2018-07-24,229.72,229.67,239.8068,230.568,235.8794,UP,1
2018-07-25,232.74,231.2,239.6854,230.8,235.693,UP,1
2018-07-26,233.5,233.79,239.5649,230.992,235.6874,DOWN,0
2018-07-27,233.29,234.29,239.4378,231.78,235.7506,UP,1
2018-07-30,233.8,233.09,239.3153,232.61,235.8786,UP,1
2018-07-31,240.45,235.0,239.212,234.756,236.1102,UP,1
2018-08-01,240.89,239.86,239.1074,236.386,236.2724,DOWN,0
2018-08-02,234.18,240.69,238.9732,236.522,236.3044,UP,1
2018-08-03,242.41,237.38,238.8783,238.346,236.431,UP,1
2018-08-06,242.77,242.44,238.7861,240.14,236.6234,UP,1
2018-08-07,243.31,243.35,238.703,240.712,236.8056,DOWN,0
2018-08-08,239.25,242.85,238.6025,240.384,236.9026,UP,1
2018-08-09,239.54,238.8,238.502,241.456,236.8674,DOWN,0
2018-08-10,236.62,239.43,238.3974,240.298,236.8192,DOWN,0
2018-08-13,236.13,236.5,238.2899,238.97,236.7718,UP,1
2018-08-14,236.8,237.02,238.1757,237.668,236.67,UP,1
2018-08-15,239.7,236.75,238.0622,237.758,236.6456,UP,1
2018-08-16,240.99,239.82,237.9631,238.048,236.6132,UP,1
2018-08-17,243.34,240.97,237.8677,239.392,236.6654,DOWN,0
2018-08-20,243.0,243.9,237.77,240.766,236.7056,DOWN,0
2018-08-21,241.23,242.45,237.707,241.652,236.7446,UP,1
2018-08-22,241.69,241.51,237.6455,242.05,236.8058,UP,1
2018-08-23,242.17,241.87,237.5873,242.286,236.9894,UP,1
2018-08-24,244.14,241.74,237.533,242.446,237.1756,UP,1
2018-08-27,244.38,244.51,237.461,242.722,237.3734,UP,1
2018-08-28,246.79,243.94,237.4102,243.834,237.6596,UP,1
2018-08-29,247.29,247.03,237.3647,244.954,237.955,DOWN,0
2018-08-30,245.29,247.79,237.298,245.578,238.1904,UP,1
2018-08-31,246.28,245.39,237.2453,246.006,238.4238,DOWN,0
2018-09-04,243.89,245.24,237.204,245.908,238.594,UP,1
2018-09-05,245.17,242.96,237.1602,245.584,238.8086,UP,1
2018-09-06,246.31,245.94,237.1375,245.388,239.0426,DOWN,0
2018-09-07,246.14,245.82,237.1171,245.558,239.3048,UP,1
2018-09-10,249.3,246.94,237.1031,246.162,239.579,UP,1
2018-09-11,250.24,248.33,237.1044,247.432,239.8024,DOWN,0
2018-09-12,248.0,250.15,237.0926,247.998,240.038,UP,1
2018-09-13,248.28,249.29,237.0959,248.392,240.2792,DOWN,0
2018-09-14,246.31,247.09,237.0936,248.426,240.4314,DOWN,0
2018-09-17,246.25,246.24,237.0865,247.816,240.556,DOWN,0
2018-09-18,245.41,245.64,237.0786,246.85,240.6906,DOWN,0
2018-09-19,243.9,246.13,237.0629,246.03,240.7562,UP,1
2018-09-20,245.36,244.21,237.0583,245.446,240.8112,UP,1
2018-09-21,247.24,245.06,237.0795,245.632,240.9022,DOWN,0
2018-09-24,240.77,246.62,237.0736,244.536,240.9252,UP,1
2018-09-25,243.14,241.25,237.0862,244.082,241.0652,DOWN,0
2018-09-26,240.1,243.14,237.0652,243.322,241.2124,UP,1
2018-09-27,241.89,238.63,237.0288,242.628,241.4186,UP,1
2018-09-28,246.71,241.74,237.0166,242.522,241.702,DOWN,0
2018-10-01,245.5,246.78,237.0042,243.468,242.025,UP,1
2018-10-02,245.53,245.87,236.9868,243.946,242.3426,DOWN,0
2018-10-03,244.24,245.3,236.9591,244.774,242.633,DOWN,0
2018-10-04,243.21,242.78,236.9258,245.038,242.8424,UP,1
2018-10-05,243.7,243.6,236.9302,244.436,243.0464,UP,1
2018-10-08,248.03,244.06,236.9688,244.942,243.3412,UP,1
2018-10-09,250.35,247.97,237.0327,245.906,243.6722,DOWN,0
2018-10-10,246.89,249.55,237.0702,246.436,243.801,DOWN,0
2018-10-11,239.69,247.8,237.0659,245.732,243.777,DOWN,0
2018-10-12,238.62,240.83,237.0528,244.716,243.8658,UP,1
2018-10-15,240.6,238.44,237.0513,243.23,243.8296,UP,1
2018-10-16,244.71,241.79,237.068,242.102,243.8684,DOWN,0
2018-10-17,242.8,243.93,237.0816,241.284,243.8582,UP,1
2018-10-18,244.14,242.71,237.0896,242.174,243.956,UP,1
2018-10-19,245.64,244.31,237.1242,243.578,244.078,DOWN,0
2018-10-22,242.46,245.25,237.1396,243.95,244.1948,UP,1
2018-10-23,244.34,241.38,237.1705,243.876,244.359,UP,1
2018-10-24,251.82,244.86,237.2483,245.68,244.6594,UP,1
2018-10-25,254.41,251.95,237.3592,247.734,244.9536,DOWN,0
2018-10-26,247.91,254.28,237.4366,248.188,245.092,UP,1
2018-10-29,256.55,250.33,237.5838,251.006,245.3562,DOWN,0
2018-10-30,255.64,257.28,237.724,253.266,245.609,DOWN,0
2018-10-31,250.78,256.31,237.8411,253.058,245.8,UP,1
2018-11-01,252.65,251.5,237.9814,252.706,246.0192,DOWN,0
2018-11-02,247.88,251.74,238.1026,252.7,246.1334,UP,1
2018-11-05,249.58,248.75,238.2175,251.306,246.2422,UP,1
2018-11-06,250.04,249.26,238.3086,250.186,246.3554,UP,1
2018-11-07,255.0,254.0,238.4258,251.03,246.5196,DOWN,0
2018-11-08,253.72,253.85,238.5381,251.244,246.6482,UP,1
2018-11-09,253.93,253.63,238.6586,252.454,246.821,UP,1
2018-11-12,254.7,254.03,238.7934,253.478,246.9894,UP,1
2018-11-13,255.22,254.84,238.9358,254.514,247.216,DOWN,0
2018-11-14,253.2,256.06,239.0369,254.154,247.3766,DOWN,0
2018-11-15,250.72,251.86,239.1546,253.554,247.4648,UP,1
2018-11-16,255.67,250.89,239.3061,253.902,247.6554,UP,1
2018-11-19,257.81,256.11,239.5052,254.524,247.8256,UP,1
2018-11-20,258.36,257.78,239.7029,255.152,247.988,UP,1
2018-11-21,258.74,258.06,239.9075,256.26,248.2028,DOWN,0
2018-11-23,256.54,258.1,240.0988,257.424,248.368,DOWN,0
2018-11-26,256.42,257.76,240.2412,257.574,248.5702,UP,1
2018-11-27,258.32,256.74,240.3936,257.676,248.8116,UP,1
2018-11-28,260.24,258.02,240.5534,258.052,249.1082,DOWN,0
2018-11-29,259.34,259.86,240.7263,258.172,249.417,UP,1
2018-11-30,262.51,261.8,240.891,259.366,249.76,UP,1
2018-12-03,262.78,262.67,241.0565,260.638,250.0708,DOWN,0
2018-12-04,259.59,262.7,241.2273,260.892,250.4472,UP,1
2018-12-06,265.68,259.35,241.4549,261.98,250.898,DOWN,0
2018-12-07,263.66,265.88,241.6653,262.844,251.3692,DOWN,0
2018-12-10,262.6,263.91,241.8419,262.862,251.7834,UP,1
2018-12-11,263.29,264.64,242.0228,262.964,252.115,DOWN,0
2018-12-12,258.12,264.74,242.2043,262.67,252.3674,UP,1
2018-12-13,261.73,258.44,242.3938,261.88,252.6914,UP,1
2018-12-14,262.28,261.39,242.5853,261.604,253.0522,DOWN,0
2018-12-17,254.27,263.55,242.7456,259.938,253.2734,UP,1
2018-12-18,258.09,255.62,242.9075,258.898,253.5612,DOWN,0
2018-12-19,255.6,258.01,243.0352,258.394,253.7126,DOWN,0
2018-12-20,255.39,256.46,243.1548,257.126,253.8134,DOWN,0
2018-12-21,251.75,254.59,243.2428,255.02,253.9106,DOWN,0
2018-12-24,239.65,251.96,243.2534,252.096,253.9098,UP,1
2018-12-26,244.8,240.18,243.2837,249.438,254.0334,UP,1
2018-12-27,245.71,243.76,243.322,247.46,254.1356,UP,1
2018-12-28,246.06,248.49,243.359,245.594,254.1626,DOWN,0
2018-12-31,245.21,244.7,243.3765,244.286,254.2108,DOWN,0
2019-01-02,236.59,243.35,243.3411,243.674,254.0598,UP,1
2019-01-03,237.84,236.06,243.3203,242.282,253.9038,UP,1
2019-01-04,238.3,238.92,243.3145,240.8,253.8206,UP,1
2019-01-07,239.29,239.29,243.327,239.446,253.7196,UP,1
2019-01-08,245.27,240.15,243.3854,239.458,253.5886,DOWN,0
2019-01-09,245.06,244.9,243.4648,241.152,253.4016,UP,1
2019-01-10,248.68,244.87,243.5451,243.32,253.417,UP,1
2019-01-11,249.43,248.71,243.6225,245.546,253.2746,DOWN,0
2019-01-14,248.89,248.82,243.6688,247.466,253.1396,UP,1
2019-01-15,252.6,249.13,243.7284,248.932,253.176,UP,1
2019-01-16,256.66,252.23,243.8267,251.252,253.2562,UP,1
2019-01-17,258.18,255.71,243.9171,253.152,253.4622,UP,1
2019-01-18,259.93,259.55,244.0052,255.252,253.6692,UP,1
2019-01-22,261.27,260.22,244.104,257.728,253.8938,UP,1
2019-01-23,261.8,261.08,244.2011,259.568,254.0298,DOWN,0
2019-01-24,261.6,261.53,244.3022,260.556,254.1874,UP,1
2019-01-25,262.82,261.86,244.4066,261.484,254.3652,UP,1
2019-01-28,266.48,261.9,244.5329,262.794,254.6008,UP,1
2019-01-29,268.91,266.83,244.6762,264.322,254.8746,UP,1
2019-01-30,271.01,267.88,244.8163,266.164,255.2308,UP,1
2019-01-31,271.2,269.95,244.96,268.084,255.6404,DOWN,0
2019-02-01,270.09,271.31,245.0795,269.538,255.9288,UP,1
2019-02-04,274.69,269.33,245.2265,271.18,256.2664,UP,1
2019-02-05,276.92,274.68,245.4099,272.782,256.6376,DOWN,0
2019-02-06,275.51,277.25,245.5905,273.682,256.973,UP,1
2019-02-07,277.46,272.76,245.7912,274.934,257.3914,UP,1
2019-02-08,278.07,275.99,245.9934,276.53,257.8244,UP,1
2019-02-11,278.66,278.0,246.2035,277.324,258.2312,DOWN,0
2019-02-12,276.58,278.45,246.3975,277.256,258.558,UP,1
2019-02-13,278.03,275.63,246.5817,277.76,258.9318,DOWN,0
2019-02-14,277.85,278.41,246.7725,277.838,259.2386,UP,1
2019-02-15,278.82,279.27,246.9623,277.988,259.5594,UP,1
2019-02-19,280.24,278.78,247.162,278.304,259.9724,DOWN,0
2019-02-20,276.79,280.03,247.3538,278.346,260.1946,UP,1
2019-02-21,280.01,275.78,247.548,278.742,260.5216,UP,1
2019-02-22,281.47,280.79,247.7473,279.466,260.899,DOWN,0
2019-02-25,279.39,282.62,247.9369,279.58,261.221,UP,1
2019-02-26,280.04,279.99,248.1176,279.54,261.6594,DOWN,0
2019-02-27,279.84,279.12,248.2973,280.15,262.0216,DOWN,0
2019-02-28,279.84,280.03,248.4843,280.116,262.3728,DOWN,0
2019-03-01,279.09,280.25,248.6695,279.64,262.8692,UP,1
2019-03-04,282.03,280.14,248.9107,280.168,263.348,DOWN,0
2019-03-05,281.34,281.87,249.1668,280.428,263.8628,UP,1
2019-03-06,281.37,282.07,249.4366,280.734,264.3824,UP,1
2019-03-07,282.29,281.79,249.7037,281.224,264.9932,UP,1
2019-03-08,283.5,281.51,249.9573,282.106,265.8702,UP,1
2019-03-11,285.73,284.79,250.2231,282.846,266.6888,UP,1
2019-03-12,286.99,286.15,250.4776,283.976,267.5144,UP,1
2019-03-13,289.21,287.59,250.7579,285.544,268.3774,UP,1
2019-03-14,290.93,289.38,251.0416,287.272,269.2918,DOWN,0
2019-03-15,289.4,290.1,251.3166,288.452,270.348,DOWN,0
2019-03-18,286.25,290.1,251.5413,288.556,271.3162,DOWN,0
2019-03-19,285.73,286.15,251.7748,288.304,272.2648,DOWN,0
2019-03-20,285.26,285.73,252.0086,287.514,273.1842,UP,1
2019-03-21,289.5,285.04,252.2467,287.228,274.0688,UP,1
2019-03-22,290.71,290.29,252.4956,287.49,274.9818,DOWN,0
2019-03-25,288.87,289.62,252.7269,288.014,275.7856,UP,1
2019-03-26,292.86,289.09,252.9876,289.44,276.6542,DOWN,0
2019-03-27,291.53,292.86,253.2403,290.694,277.507,DOWN,0
2019-03-28,290.17,289.58,253.4947,290.828,278.2584,DOWN,0
2019-03-29,289.24,290.39,253.7478,290.534,278.91,DOWN,0
2019-04-01,288.27,288.84,254.0242,290.414,279.5118,UP,1
2019-04-02,291.74,288.39,254.3087,290.19,280.148,DOWN,0
2019-04-03,290.08,291.36,254.5867,289.9,280.7242,DOWN,0
2019-04-04,287.78,290.68,254.8632,289.422,281.2438,UP,1
2019-04-05,289.35,288.36,255.1473,289.444,281.7988,DOWN,0
2019-04-08,287.5,289.4,255.4172,289.29,282.2924,DOWN,0
2019-04-09,287.46,287.63,255.6815,288.434,282.712,UP,1
2019-04-10,288.7,288.19,255.9481,288.158,283.1078,UP,1
2019-04-11,289.82,289.14,256.225,288.566,283.484,UP,1
2019-04-12,290.16,289.03,256.5027,288.728,283.8632,DOWN,0
2019-04-15,288.7,290.59,256.7811,288.968,284.2354,DOWN,0
2019-04-16,278.5,288.07,256.9956,287.176,284.3116,DOWN,0
2019-04-17,274.63,279.33,257.1734,284.362,284.2658,UP,1
2019-04-18,278.29,274.79,257.3838,282.056,284.3214,DOWN,0
2019-04-22,275.17,277.36,257.5785,279.058,284.2756,UP,1
2019-04-23,276.9,275.86,257.7695,276.698,284.2522,UP,1
2019-04-24,278.66,278.64,257.9627,276.73,284.2522,DOWN,0
2019-04-25,278.34,278.57,258.161,277.472,284.2874,UP,1
2019-04-26,281.43,279.99,258.3651,278.1,284.3554,DOWN,0
2019-04-29,277.65,281.92,258.5403,278.596,284.3514,UP,1
2019-04-30,282.5,277.6,258.7393,279.716,284.425,UP,1
2019-05-01,283.68,282.13,258.9596,280.72,284.4938,DOWN,0
2019-05-02,283.06,283.84,259.1942,281.664,284.6192,UP,1
2019-05-03,284.34,283.93,259.4522,282.246,284.7058,DOWN,0
2019-05-06,283.86,284.56,259.7136,283.488,284.7536,DOWN,0
2019-05-07,278.91,283.52,259.9455,282.77,284.744,DOWN,0
2019-05-08,278.48,279.81,260.1911,281.73,284.7128,UP,1
2019-05-09,280.09,278.08,260.4433,281.136,284.7178,UP,1
2019-05-10,283.84,279.96,260.7139,281.036,284.7978,DOWN,0
2019-05-13,283.61,283.16,260.9683,280.986,284.8882,DOWN,0
2019-05-14,282.58,283.59,261.2137,281.72,284.8992,UP,1
2019-05-15,284.17,281.85,261.4681,282.858,284.9558,UP,1
2019-05-16,285.94,283.83,261.7288,284.028,285.0472,UP,1
2019-05-17,286.02,285.18,261.9566,284.464,285.1218,DOWN,0
2019-05-20,284.05,286.5,262.1724,284.552,285.1328,UP,1
2019-05-21,286.68,285.17,262.4349,285.372,285.1518,UP,1
2019-05-22,287.94,287.26,262.6626,286.126,285.1708,UP,1
2019-05-23,289.41,287.57,262.8958,286.82,285.1748,UP,1
2019-05-24,290.97,289.9,263.1341,287.81,285.1756,DOWN,0
2019-05-28,289.25,292.36,263.3841,288.85,285.1726,DOWN,0
2019-05-29,285.35,289.64,263.6131,288.584,285.1546,UP,1
2019-05-30,285.46,285.38,263.8573,288.088,285.1492,UP,1
2019-05-31,291.74,285.35,264.1354,288.554,285.2788,DOWN,0
2019-06-03,289.63,292.75,264.3995,288.286,285.2814,DOWN,0
2019-06-04,287.94,289.71,264.6407,288.024,285.226,UP,1
2019-06-05,295.6,289.22,264.9138,290.074,285.3606,UP,1
2019-06-06,296.5,295.54,265.1796,292.282,285.4334,UP,1
2019-06-07,296.67,297.76,265.4479,293.268,285.5362,DOWN,0
2019-06-10,296.01,296.81,265.7218,294.544,285.653,UP,1
2019-06-11,299.02,296.54,266.0085,296.76,285.8486,DOWN,0
2019-06-12,298.83,299.23,266.2918,297.406,286.0598,DOWN,0
2019-06-13,298.21,299.41,266.5621,297.748,286.1892,UP,1
2019-06-14,299.19,298.14,266.8362,298.252,286.3714,UP,1
2019-06-17,302.32,299.94,267.1138,299.514,286.6622,DOWN,0
2019-06-18,301.11,302.84,267.3829,299.932,286.8974,UP,1
2019-06-19,301.65,299.74,267.6647,300.496,287.1804,UP,1
2019-06-20,302.91,302.64,267.9479,301.436,287.4894,DOWN,0
2019-06-21,299.98,302.16,268.2283,301.594,287.715,DOWN,0
2019-06-24,298.0,300.61,268.4925,300.73,287.8786,DOWN,0
2019-06-25,294.18,298.89,268.7318,299.344,287.959,DOWN,0
2019-06-26,288.3,294.5,268.9426,296.674,287.951,UP,1
2019-06-27,288.37,289.22,269.138,293.766,288.1484,UP,1
2019-06-28,291.93,288.89,269.3464,292.156,288.4944,UP,1
2019-07-01,294.03,293.15,269.5766,291.362,288.8092,UP,1
2019-07-02,298.57,294.35,269.828,292.24,289.2772,UP,1
2019-07-03,301.68,299.64,270.1049,294.916,289.7728,DOWN,0
2019-07-05,301.1,299.68,270.3792,297.462,290.2216,UP,1
2019-07-08,303.94,300.89,270.6718,299.864,290.7336,UP,1
2019-07-09,305.38,303.9,270.9792,302.134,291.2126,UP,1
2019-07-10,308.18,308.04,271.2933,304.056,291.8232,DOWN,0
2019-07-11,305.97,308.28,271.5869,304.914,292.2926,DOWN,0
2019-07-12,303.95,306.04,271.9028,305.484,292.698,UP,1
