ticker,MELI US Equity,MELI US Equity,MELI US Equity,MELI US Equity,MELI US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2019-03-29,507.73,503.11,495.004,413.8698,349.5092,UP,1
2019-04-01,518.11,516.28,500.366,417.3874,350.6448,DOWN,0
2019-04-02,509.99,517.02,503.584,420.574,351.6697,DOWN,0
2019-04-03,508.58,522.55,508.312,424.1284,352.6935,DOWN,0
2019-04-04,501.48,508.55,509.178,427.5804,353.728,UP,1
2019-04-05,502.85,511.7,508.202,430.8544,354.766,UP,1
2019-04-08,506.5,503.84,505.88,434.1268,355.8161,DOWN,0
2019-04-09,505.18,500.74,504.918,437.1304,356.9051,UP,1
2019-04-10,514.34,507.12,506.07,440.3926,358.0225,DOWN,0
2019-04-11,503.73,507.0,506.52,443.2268,359.0998,UP,1
2019-04-12,504.52,505.46,506.854,446.0372,360.1307,UP,1
2019-04-15,513.68,503.03,508.29,449.0176,361.2723,DOWN,0
2019-04-16,501.96,515.05,507.646,451.6952,362.2981,DOWN,0
2019-04-17,498.38,499.32,504.454,454.3978,363.2954,DOWN,0
2019-04-18,492.0,490.24,502.108,457.0594,364.2769,DOWN,0
2019-04-22,490.77,490.8,499.358,459.7108,365.2436,UP,1
2019-04-23,500.0,480.55,496.622,462.7544,366.2213,DOWN,0
2019-04-24,486.01,503.34,493.432,465.458,367.0868,UP,1
2019-04-25,487.57,486.03,491.27,467.9294,367.9758,UP,1
2019-04-26,489.52,491.19,490.774,470.5084,368.8826,UP,1
2019-04-29,494.16,489.67,491.452,473.1948,369.8372,DOWN,0
2019-04-30,484.14,491.57,488.28,475.6156,370.6677,UP,1
2019-05-01,484.73,487.78,488.024,477.966,371.4529,DOWN,0
2019-05-02,482.35,484.35,486.98,480.2462,372.1484,UP,1
2019-05-03,578.94,541.85,504.864,484.5254,373.2441,DOWN,0
2019-05-06,567.69,565.58,519.57,488.398,374.2358,DOWN,0
2019-05-07,539.41,557.91,530.624,491.6844,375.0598,DOWN,0
2019-05-08,536.06,536.29,540.89,495.0158,375.8728,UP,1
2019-05-09,542.64,529.48,552.948,496.935,376.7696,UP,1
2019-05-10,557.84,542.7,548.728,498.916,377.7938,DOWN,0
2019-05-13,543.03,540.02,543.796,500.7438,378.684,UP,1
2019-05-14,562.69,551.24,548.452,502.7216,379.6788,UP,1
2019-05-15,572.93,558.24,555.826,504.8248,380.7706,UP,1
2019-05-16,595.73,573.57,566.444,507.5088,382.033,DOWN,0
2019-05-17,574.57,585.01,569.79,509.9772,383.1913,DOWN,0
2019-05-20,574.09,572.99,576.002,512.4672,384.331,DOWN,0
2019-05-21,572.95,578.34,578.054,514.304,385.4994,DOWN,0
2019-05-22,569.49,565.85,577.366,516.0242,386.6275,UP,1
2019-05-23,580.67,563.11,574.354,517.479,387.7882,UP,1
2019-05-24,592.55,584.44,577.95,519.4542,389.0139,UP,1
2019-05-28,600.58,596.0,583.248,521.6912,390.2946,DOWN,0
2019-05-29,573.61,595.0,583.38,523.464,391.2407,UP,1
2019-05-30,578.29,576.62,585.14,525.3826,392.2704,DOWN,0
2019-05-31,570.52,566.56,583.11,526.834,393.3287,DOWN,0
2019-06-03,568.77,567.59,578.354,528.1198,394.355,DOWN,0
2019-06-04,551.71,568.0,568.58,529.2066,395.3896,UP,1
2019-06-05,569.15,564.22,567.688,530.7636,396.5614,UP,1
2019-06-06,581.69,569.14,568.368,532.5194,397.8488,UP,1
2019-06-07,604.49,582.0,575.162,534.9104,399.2725,UP,1
2019-06-10,616.46,625.89,584.7,537.2966,400.7126,DOWN,0
2019-06-11,613.3,628.06,597.018,539.408,402.0544,UP,1
2019-06-12,623.41,608.33,607.87,541.514,403.4298,UP,1
2019-06-13,635.59,630.0,618.65,544.026,404.7701,DOWN,0
2019-06-14,616.0,632.87,620.952,546.1744,405.9758,UP,1
2019-06-17,618.85,620.93,621.43,548.5218,407.1792,UP,1
2019-06-18,622.75,626.72,623.32,550.9198,408.4057,UP,1
2019-06-19,641.39,623.42,626.916,553.6176,409.9119,DOWN,0
2019-06-20,636.44,659.36,627.086,556.2428,411.3821,DOWN,0
2019-06-21,630.65,635.92,630.016,558.569,412.824,DOWN,0
2019-06-24,621.8,633.88,630.606,560.9304,414.293,DOWN,0
2019-06-25,614.54,623.43,628.964,563.1308,415.7619,DOWN,0
2019-06-26,609.22,625.32,622.53,565.0416,417.1755,UP,1
2019-06-27,610.67,608.83,617.376,567.2158,418.6317,UP,1
2019-06-28,611.77,613.12,613.6,569.4836,420.0969,UP,1
2019-07-01,619.31,627.19,613.102,572.0298,421.6089,UP,1
2019-07-02,626.98,616.0,615.59,574.754,423.1405,UP,1
2019-07-03,633.52,630.98,620.45,577.4244,424.6829,UP,1
2019-07-05,638.18,628.0,625.952,580.4678,426.2625,DOWN,0
2019-07-08,629.97,635.71,629.592,583.3158,427.8369,UP,1
2019-07-09,640.56,626.83,633.842,586.3366,429.4607,DOWN,0
2019-07-10,633.33,646.0,635.112,589.12,431.0119,UP,1
2019-07-11,634.29,632.21,635.266,592.123,432.585,UP,1
2019-07-12,644.79,633.85,636.588,595.3242,434.152,UP,1
2019-07-15,645.11,649.25,639.616,598.5794,435.7795,DOWN,0
2019-07-16,633.95,649.78,638.294,599.6796,437.2955,DOWN,0
2019-07-17,631.73,632.95,637.974,600.9604,438.7537,UP,1
2019-07-18,648.67,630.13,640.85,603.1456,440.2947,DOWN,0
2019-07-19,626.7,652.99,637.232,604.9584,441.7658,UP,1
2019-07-22,636.51,631.4,635.512,606.8358,443.1788,DOWN,0
2019-07-23,634.83,638.59,635.688,608.3756,444.5825,UP,1
2019-07-24,660.0,631.34,641.342,610.715,446.1852,DOWN,0
2019-07-25,652.5,662.46,642.108,612.5112,447.7695,UP,1
2019-07-26,654.71,650.0,647.71,614.1468,449.3455,DOWN,0
2019-07-29,653.39,656.13,651.086,615.3,450.9122,DOWN,0
2019-07-30,633.78,646.73,650.876,616.4842,452.4857,DOWN,0
2019-07-31,621.42,636.9,643.16,617.4308,454.0685,UP,1
2019-08-01,626.45,624.53,637.95,618.5008,455.6837,DOWN,0
2019-08-02,614.71,622.63,629.95,619.4052,457.2835,DOWN,0
2019-08-05,574.25,598.52,614.122,619.2768,458.6117,UP,1
2019-08-06,601.04,588.53,607.574,619.4466,460.0501,UP,1
2019-08-07,613.54,596.98,605.998,619.7058,461.624,UP,1
2019-08-08,688.1,645.0,618.328,621.9956,463.5551,UP,1
2019-08-09,690.1,682.69,633.406,624.2318,465.4378,DOWN,0
2019-08-12,623.65,612.56,643.286,625.2944,467.0218,UP,1
2019-08-13,637.57,644.89,650.592,626.6704,468.7526,DOWN,0
2019-08-14,620.0,620.99,651.884,628.0362,470.3647,DOWN,0
2019-08-15,613.25,620.99,636.914,628.9182,471.9541,UP,1
2019-08-16,624.53,623.0,623.8,629.775,473.64,DOWN,0
2019-08-19,603.35,637.44,619.74,629.7522,475.1047,UP,1
2019-08-20,612.3,603.36,614.686,629.669,476.5437,UP,1
2019-08-21,629.83,622.52,616.652,629.9996,477.9846,DOWN,0
2019-08-22,619.4,626.06,617.882,629.9194,479.3097,DOWN,0
2019-08-23,598.18,613.89,612.612,629.1712,480.5125,UP,1
2019-08-26,602.62,605.97,612.466,628.9036,481.8446,DOWN,0
2019-08-27,594.13,609.75,608.832,628.4092,483.0675,DOWN,0
2019-08-28,588.15,593.41,600.496,627.7172,484.3509,UP,1
2019-08-29,593.49,590.79,595.314,626.7592,485.6899,UP,1
2019-08-30,594.6,602.4,594.598,625.9224,487.0529,DOWN,0
2019-09-03,581.0,587.19,590.274,624.9294,488.3182,UP,1
2019-09-04,590.0,586.0,589.448,624.2934,489.5839,UP,1
2019-09-05,605.69,602.02,592.956,624.1164,490.9085,DOWN,0
2019-09-06,597.79,605.36,593.816,623.8878,492.1744,DOWN,0
2019-09-09,571.13,608.4,589.122,623.097,493.3531,DOWN,0
2019-09-10,549.17,550.0,582.756,621.845,494.53,UP,1
2019-09-11,560.88,551.05,576.932,620.6764,495.7394,UP,1
2019-09-12,571.73,568.44,570.14,619.5714,497.0489,DOWN,0
2019-09-13,566.83,571.01,563.948,618.2376,498.2722,DOWN,0
2019-09-16,554.05,557.55,560.532,616.555,499.3838,DOWN,0
2019-09-17,549.98,553.12,560.694,614.9552,500.4048,DOWN,0
2019-09-18,542.52,548.28,557.022,612.9944,501.3275,UP,1
2019-09-19,549.31,542.5,552.538,611.314,502.3142,DOWN,0
2019-09-20,547.97,549.0,548.766,609.5876,503.2065,DOWN,0
2019-09-23,540.09,544.31,545.974,607.4936,504.1327,DOWN,0
2019-09-24,537.29,542.54,543.436,605.3372,505.0663,UP,1
2019-09-25,551.87,534.53,545.306,603.6956,506.0929,DOWN,0
2019-09-26,549.86,552.24,545.416,602.0582,507.0746,DOWN,0
2019-09-27,541.52,554.83,544.126,599.9152,508.006,UP,1
2019-09-30,551.23,545.84,546.354,598.4058,508.9553,DOWN,0
2019-10-01,550.43,550.55,548.982,596.6842,510.0399,DOWN,0
2019-10-02,544.09,551.45,547.426,594.8694,511.1278,UP,1
2019-10-03,558.19,542.88,549.092,592.8332,512.3663,UP,1
2019-10-04,559.22,560.56,552.632,590.9676,513.6082,DOWN,0
2019-10-07,548.87,556.12,552.16,588.8508,514.7906,DOWN,0
2019-10-08,525.63,544.3,547.2,586.2956,515.8868,UP,1
2019-10-09,532.03,530.0,544.788,584.2606,517.1141,UP,1
2019-10-10,542.41,530.0,541.632,582.6804,518.5386,UP,1
2019-10-11,554.21,552.45,540.63,581.2356,519.9006,UP,1
2019-10-14,555.58,552.98,541.972,580.053,521.233,UP,1
2019-10-15,566.55,559.77,550.156,579.899,522.6053,DOWN,0
2019-10-16,548.98,567.06,553.546,578.8578,523.8859,UP,1
2019-10-17,549.25,555.45,554.914,577.572,525.1421,DOWN,0
2019-10-18,536.27,549.91,551.326,574.5354,526.3405,UP,1
2019-10-21,545.38,537.1,549.286,571.641,527.4908,DOWN,0
2019-10-22,536.89,545.49,543.354,569.9058,528.5305,UP,1
2019-10-23,541.41,533.96,541.84,567.9826,529.5951,UP,1
2019-10-24,551.62,545.48,542.314,566.615,530.6534,DOWN,0
2019-10-25,549.81,550.0,545.022,565.3462,531.7045,DOWN,0
2019-10-28,540.03,554.0,543.952,563.6562,532.6799,UP,1
2019-10-29,542.01,536.9,544.976,562.4294,533.6911,UP,1
2019-10-30,551.05,542.01,546.904,561.2044,534.6959,DOWN,0
2019-10-31,521.52,551.38,540.884,559.0382,535.5789,DOWN,0
2019-11-01,490.0,520.1,528.922,556.4502,536.3177,DOWN,0
2019-11-04,485.79,498.84,518.074,554.2024,536.9934,DOWN,0
2019-11-05,485.06,485.41,506.684,551.8512,537.7644,DOWN,0
2019-11-06,482.95,485.1,493.064,549.6276,538.5347,UP,1
2019-11-07,491.99,487.45,487.158,547.7044,539.2989,UP,1
2019-11-08,494.42,490.52,488.042,545.723,540.0566,UP,1
2019-11-11,497.62,491.42,490.408,543.7834,540.7697,UP,1
2019-11-12,499.5,498.13,493.296,542.1534,541.5111,UP,1
2019-11-13,513.73,499.0,499.452,540.628,542.2696,UP,1
2019-11-14,536.54,512.86,508.362,539.245,543.1323,UP,1
2019-11-15,550.1,541.1,519.498,538.2912,544.0595,DOWN,0
2019-11-18,533.01,550.11,526.576,537.5288,544.8842,UP,1
2019-11-19,536.33,533.3,533.942,537.272,545.7496,UP,1
2019-11-20,547.85,535.0,540.766,537.0114,546.6942,UP,1
2019-11-21,562.0,548.62,545.858,536.8168,547.7132,UP,1
2019-11-22,565.5,564.63,548.938,536.7902,548.8016,UP,1
2019-11-25,585.0,567.23,559.336,537.4092,549.9725,DOWN,0
2019-11-26,583.15,582.05,568.7,538.0726,551.0682,UP,1
2019-11-27,589.4,586.25,577.01,539.0102,552.2124,DOWN,0
2019-11-29,580.58,590.79,580.726,539.6356,553.3161,DOWN,0
2019-12-02,580.0,579.87,583.626,540.2762,554.4006,DOWN,0
2019-12-03,575.24,570.43,581.674,540.9792,555.4407,DOWN,0
2019-12-04,575.24,580.77,580.092,541.7382,556.4752,UP,1
2019-12-05,578.52,575.0,577.916,542.2712,557.5429,UP,1
2019-12-06,583.0,584.43,578.4,542.934,558.5876,UP,1
2019-12-09,584.56,584.75,579.312,543.7948,559.635,UP,1
2019-12-10,586.69,583.44,581.602,544.504,560.721,DOWN,0
2019-12-11,580.31,589.0,582.616,545.1016,561.3891,DOWN,0
2019-12-12,579.98,582.96,582.908,545.8194,561.9951,DOWN,0
2019-12-13,567.67,583.05,579.842,546.009,562.5752,UP,1
2019-12-16,582.18,571.0,579.366,546.4682,563.1671,UP,1
2019-12-17,585.84,584.85,579.196,547.2076,563.7575,DOWN,0
2019-12-18,582.0,586.66,579.534,548.335,564.3598,UP,1
2019-12-19,582.55,581.93,580.048,549.3454,565.0168,UP,1
2019-12-20,592.54,582.87,585.022,550.348,565.7316,UP,1
2019-12-23,594.145,595.07,587.415,551.1467,566.2968,UP,1
2019-12-24,594.53,594.15,589.153,551.9257,566.852,UP,1
2019-12-26,597.24,595.0,592.201,552.5395,567.2986,UP,1
2019-12-27,599.24,598.9,595.539,553.5447,567.8258,DOWN,0
2019-12-30,583.85,603.09,593.801,554.2367,568.3014,DOWN,0
2019-12-31,571.94,582.79,589.36,554.9501,568.7363,UP,1
2020-01-02,610.19,576.94,592.492,556.2463,569.3754,DOWN,0
2020-01-03,607.8,602.62,594.604,557.6645,569.9247,DOWN,0
2020-01-06,606.55,601.04,596.066,558.9673,570.435,UP,1
2020-01-07,625.0,606.64,604.296,560.4349,571.0732,UP,1
2020-01-08,633.44,625.0,616.596,562.1075,571.7839,UP,1
2020-01-09,646.43,643.43,623.844,564.2355,572.5465,UP,1
2020-01-10,669.48,653.79,636.18,566.7849,573.4692,UP,1
2020-01-13,691.1,670.44,653.09,569.5859,574.439,DOWN,0
2020-01-14,652.07,690.0,658.504,572.1969,575.1607,UP,1
2020-01-15,659.98,653.4,663.812,575.5965,575.87,UP,1
2020-01-16,666.46,665.83,667.818,579.2099,576.6524,UP,1
2020-01-17,673.01,671.49,668.524,582.9689,577.4745,DOWN,0
2020-01-21,658.46,665.0,661.996,586.4791,578.2594,UP,1
2020-01-22,663.15,667.46,664.212,589.9023,579.0609,UP,1
2020-01-23,663.33,660.93,664.882,593.2805,579.8451,DOWN,0
2020-01-24,660.58,666.4,663.706,596.5397,580.6221,DOWN,0
2020-01-27,653.86,647.0,659.876,599.6269,581.3197,UP,1
2020-01-28,674.72,661.22,663.128,602.8467,582.1746,DOWN,0
2020-01-29,668.61,678.99,664.22,605.4881,582.9951,UP,1
2020-01-30,671.08,663.3,665.77,607.9077,583.7821,DOWN,0
2020-01-31,663.0,670.99,666.254,610.5075,584.5873,UP,1
2020-02-03,677.98,667.0,671.078,613.3405,585.4853,UP,1
2020-02-04,709.86,691.44,678.106,616.5807,586.5746,DOWN,0
2020-02-05,675.84,725.19,679.552,618.8575,587.4999,DOWN,0
2020-02-06,671.0,689.4,679.536,620.9675,588.3549,DOWN,0
2020-02-07,646.02,671.0,676.14,622.1879,589.155,UP,1
2020-02-10,658.23,647.1,672.19,623.6895,590.0083,DOWN,0
2020-02-11,651.62,633.31,660.542,624.9339,590.8188,UP,1
2020-02-12,699.82,656.88,665.338,627.3187,591.8471,UP,1
2020-02-13,718.53,697.87,674.844,630.0893,593.019,UP,1
2020-02-14,735.01,720.87,692.642,633.2847,594.2704,DOWN,0
2020-02-18,728.45,734.38,706.686,636.3489,595.5009,UP,1
2020-02-19,742.74,733.76,724.91,639.6333,596.3199,DOWN,0
2020-02-20,742.59,742.79,733.464,642.8251,597.1944,DOWN,0
2020-02-21,735.6,739.88,736.878,645.8459,598.1754,DOWN,0
2020-02-24,673.46,701.01,724.568,647.5813,598.8624,DOWN,0
2020-02-25,630.0,698.64,704.878,648.5751,599.2992,UP,1
2020-02-26,632.05,635.94,682.74,649.6165,599.6702,DOWN,0
2020-02-27,600.0,614.86,654.222,650.2631,599.9551,UP,1
2020-02-28,616.03,577.03,630.308,650.9401,600.2218,UP,1
2020-03-02,642.11,621.24,624.038,652.0655,600.5677,DOWN,0
2020-03-03,624.73,649.99,622.984,652.9201,600.7127,UP,1
2020-03-04,653.63,647.6,627.3,654.3417,601.108,DOWN,0
2020-03-05,627.88,629.25,632.876,655.0485,601.3769,DOWN,0
2020-03-06,614.51,600.0,632.572,655.4558,601.5847,DOWN,0
2020-03-09,539.64,547.36,612.078,654.358,601.4355,UP,1
2020-03-10,599.07,566.35,606.946,654.3946,601.5275,DOWN,0
2020-03-11,550.72,578.01,586.364,653.4242,601.3183,DOWN,0
2020-03-12,502.0,496.22,561.188,651.7872,600.8254,UP,1
2020-03-13,535.69,534.43,545.424,651.0622,600.6358,DOWN,0
2020-03-16,467.32,455.0,530.96,648.2048,600.081,UP,1
2020-03-17,490.69,472.08,509.284,645.8626,599.6818,DOWN,0
2020-03-18,452.17,455.0,489.574,642.775,599.0988,UP,1
2020-03-19,463.53,450.0,481.88,639.5456,598.6579,DOWN,0
2020-03-20,452.88,472.88,465.318,635.9344,598.0766,UP,1
2020-03-23,457.65,453.34,463.384,632.1588,597.4564,UP,1
2020-03-24,490.0,490.0,463.246,628.5692,596.8839,DOWN,0
2020-03-25,482.65,497.43,469.342,624.4002,596.2149,UP,1
2020-03-26,489.56,489.35,474.548,621.15,595.5962,DOWN,0
2020-03-27,471.43,479.41,478.258,617.379,594.8363,UP,1
2020-03-30,473.29,474.54,481.386,613.5156,594.0248,UP,1
2020-03-31,488.58,475.86,481.102,609.827,593.3877,DOWN,0
2020-04-01,447.34,466.0,474.04,605.6046,592.5301,UP,1
2020-04-02,462.87,445.47,468.702,601.599,591.7307,DOWN,0
2020-04-03,454.47,452.72,465.31,597.4218,590.7961,UP,1
2020-04-06,506.16,473.88,471.884,594.3334,590.1447,UP,1
2020-04-07,525.67,547.19,479.302,591.7696,589.6198,UP,1
2020-04-08,544.0,536.25,498.634,589.1552,589.2308,DOWN,0
2020-04-09,533.28,551.04,512.716,586.4486,588.8245,UP,1
2020-04-13,543.0,528.02,530.422,583.887,588.4934,UP,1
2020-04-14,562.02,558.72,541.594,581.8674,588.2502,UP,1
2020-04-15,588.64,551.87,554.188,580.0806,588.1345,UP,1
2020-04-16,612.71,611.25,567.93,578.1376,588.1015,DOWN,0
2020-04-17,597.5,626.18,580.774,576.5708,587.9541,UP,1
2020-04-20,601.64,593.72,592.502,575.1836,587.7947,DOWN,0
2020-04-21,573.38,595.72,594.774,573.7308,587.4707,UP,1
2020-04-22,601.05,586.99,597.256,572.5872,587.3261,DOWN,0
2020-04-23,586.71,609.01,592.056,571.289,587.0569,DOWN,0
2020-04-24,571.27,590.26,586.81,568.718,586.7466,UP,1
2020-04-27,589.47,591.43,584.376,566.1368,586.5225,UP,1
2020-04-28,598.54,592.02,589.408,563.4074,586.2912,UP,1
2020-04-29,602.42,605.01,589.682,560.8868,586.0778,DOWN,0
2020-04-30,583.51,603.87,589.042,557.7022,585.8256,UP,1
2020-05-01,605.52,571.4,595.892,554.9608,585.6945,UP,1
2020-05-04,607.4,596.3,599.478,552.3968,585.4882,UP,1
2020-05-05,620.94,618.85,603.958,551.3464,585.4594,UP,1
2020-05-06,742.88,734.0,632.05,553.604,585.9912,UP,1
2020-05-07,772.02,750.0,669.752,556.4034,586.6772,UP,1
2020-05-08,784.52,773.59,705.552,560.0938,587.2998,DOWN,0
2020-05-11,781.11,780.0,740.294,563.3954,587.9428,DOWN,0
2020-05-12,762.09,785.16,768.524,565.795,588.4797,UP,1
2020-05-13,768.54,765.61,773.656,568.6712,589.0555,UP,1
2020-05-14,777.27,760.03,774.706,571.144,589.7729,DOWN,0
2020-05-15,775.05,764.27,772.812,574.0874,590.5411,UP,1
2020-05-18,794.56,792.53,775.502,577.6884,591.3816,UP,1
2020-05-19,805.96,802.88,784.276,583.0148,592.3379,UP,1
2020-05-20,828.31,821.05,796.23,587.5996,593.6082,DOWN,0
2020-05-21,814.71,825.61,803.718,592.8794,594.6765,UP,1
2020-05-22,841.31,812.99,816.97,599.6656,595.8154,DOWN,0
2020-05-26,834.17,859.14,824.892,605.6352,596.5457,DOWN,0
2020-05-27,820.83,833.86,827.866,612.7054,597.1994,UP,1
2020-05-28,827.16,817.11,827.636,619.4348,598.2169,UP,1
2020-05-29,851.67,835.0,835.028,627.4248,599.2874,DOWN,0
2020-06-01,844.08,852.67,835.582,635.0358,600.4078,UP,1
2020-06-02,859.77,844.5,840.702,643.1736,601.6404,DOWN,0
2020-06-03,853.52,865.46,847.24,651.091,602.7854,DOWN,0
2020-06-04,839.99,849.05,849.806,658.0908,603.9686,UP,1
2020-06-05,866.93,850.0,852.858,665.7764,605.2417,DOWN,0
2020-06-08,858.86,866.94,855.814,673.1624,606.3869,UP,1
2020-06-09,866.43,849.75,857.146,681.0624,607.622,UP,1
2020-06-10,886.78,877.0,863.798,689.3322,609.065,DOWN,0
2020-06-11,855.0,873.62,866.8,696.6606,610.3269,UP,1
2020-06-12,896.43,874.43,872.7,705.6424,611.8384,UP,1
2020-06-15,924.0,885.86,885.728,714.865,613.5177,UP,1
2020-06-16,950.26,958.02,902.494,724.7808,615.3015,DOWN,0
2020-06-17,935.73,960.31,912.284,733.3722,617.0072,DOWN,0
2020-06-18,926.02,930.0,926.488,741.3792,618.7323,UP,1
2020-06-19,952.96,929.19,937.794,749.5584,620.5471,UP,1
2020-06-22,984.54,953.94,949.902,758.5836,622.4413,DOWN,0
2020-06-23,977.49,995.3,955.348,767.2734,624.3398,DOWN,0
2020-06-24,953.77,978.34,958.956,775.1084,626.253,UP,1
2020-06-25,971.44,950.35,968.04,782.7644,628.3644,UP,1
2020-06-26,973.17,974.51,972.082,789.9736,630.4258,UP,1
2020-06-29,980.83,970.3,971.34,797.6402,632.4713,UP,1
2020-06-30,985.77,982.0,972.996,805.3228,634.566,DOWN,0
2020-07-01,977.14,985.0,977.67,813.398,636.6815,UP,1
2020-07-02,988.42,991.91,981.066,821.1454,638.8737,UP,1
2020-07-06,995.93,1001.93,985.618,829.3298,641.1407,UP,1
2020-07-07,1007.24,1000.58,990.9,838.0492,643.4304,UP,1
2020-07-08,1015.0,1020.75,996.746,846.5598,645.7655,UP,1
2020-07-09,1018.41,1026.26,1005.0,854.9572,648.1571,UP,1
2020-07-10,1035.83,1020.0,1014.482,863.6254,650.6498,DOWN,0
2020-07-13,981.97,1058.01,1011.69,871.5946,652.8003,DOWN,0
2020-07-14,972.63,972.14,1004.768,878.9368,654.9142,DOWN,0
2020-07-15,971.63,978.28,996.094,886.2214,657.0647,DOWN,0
2020-07-16,956.62,959.66,983.736,892.935,659.0917,UP,1
2020-07-17,964.72,964.62,969.514,897.3718,661.1631,UP,1
2020-07-20,1024.81,980.34,978.082,902.4276,663.5667,DOWN,0
2020-07-21,1018.9,1059.99,987.336,907.1152,665.8703,UP,1
2020-07-22,1019.39,1029.15,996.888,911.8808,668.1711,DOWN,0
2020-07-23,982.3,1018.45,1002.024,916.285,670.3383,UP,1
2020-07-24,988.99,968.03,1006.878,920.694,672.6551,UP,1
2020-07-27,1070.44,1004.48,1016.004,926.5574,675.3471,DOWN,0
2020-07-28,1039.56,1063.0,1020.136,931.8476,677.8329,UP,1
2020-07-29,1086.91,1060.68,1033.64,937.6946,680.4964,UP,1
2020-07-30,1107.5,1085.55,1058.68,943.7254,683.256,UP,1
2020-07-31,1124.62,1147.11,1085.806,949.6516,686.0463,UP,1
2020-08-03,1172.62,1124.99,1106.242,956.8098,689.1645,UP,1
2020-08-04,1173.93,1170.72,1133.116,963.4622,692.2879,UP,1
2020-08-05,1225.45,1186.72,1160.824,971.2878,695.7338,DOWN,0
2020-08-06,1219.96,1235.34,1183.316,979.2704,699.1067,DOWN,0
2020-08-07,1193.97,1218.0,1197.186,986.6066,702.3921,DOWN,0
2020-08-10,1124.31,1267.0,1187.524,992.0594,705.3066,DOWN,0
2020-08-11,1100.01,1137.99,1172.74,997.178,708.0486,UP,1
2020-08-12,1111.64,1117.42,1149.978,1002.2154,710.8577,UP,1
2020-08-13,1157.05,1122.51,1137.396,1008.286,713.9428,DOWN,0
2020-08-14,1156.44,1171.65,1129.89,1014.615,717.015,UP,1
2020-08-17,1189.87,1171.76,1143.002,1021.0738,720.2091,UP,1
2020-08-18,1208.64,1191.0,1164.728,1028.0694,723.6447,UP,1
2020-08-19,1212.45,1213.78,1184.89,1034.9898,727.2569,UP,1
2020-08-20,1218.3,1200.02,1197.14,1041.6202,730.9195,DOWN,0
2020-08-21,1202.28,1211.0,1206.308,1048.5658,734.5056,UP,1
2020-08-24,1212.09,1217.0,1210.752,1054.879,738.1513,UP,1
2020-08-25,1224.0,1210.38,1213.824,1060.879,741.8113,DOWN,0
2020-08-26,1215.93,1230.06,1214.52,1066.1924,745.4189,DOWN,0
2020-08-27,1201.4,1224.73,1211.14,1071.5058,748.9378,DOWN,0
2020-08-28,1178.9,1208.01,1206.464,1076.5634,752.3348,DOWN,0
2020-08-31,1168.59,1174.75,1197.764,1080.876,755.6091,UP,1
2020-09-01,1209.26,1200.0,1194.816,1085.3704,758.9727,DOWN,0
2020-09-02,1195.96,1221.11,1190.822,1089.7398,762.202,DOWN,0
2020-09-03,1087.12,1168.48,1167.966,1092.4068,764.9725,DOWN,0
2020-09-04,1083.38,1085.01,1148.862,1094.6456,767.7078,DOWN,0
2020-09-08,1022.53,1015.08,1119.65,1095.6328,770.0812,UP,1
2020-09-09,1057.34,1065.81,1089.266,1097.163,772.5579,DOWN,0
2020-09-10,1040.99,1069.74,1058.272,1098.2674,774.9353,DOWN,0
2020-09-11,1032.98,1046.35,1047.444,1099.3842,777.1752,UP,1
2020-09-14,1036.77,1056.0,1038.122,1100.3512,779.4433,DOWN,0
2020-09-15,1029.99,1051.95,1039.614,1101.0324,781.6463,DOWN,0
2020-09-16,1003.0,1035.0,1028.746,1100.9476,783.7584,DOWN,0
2020-09-17,980.15,979.99,1016.578,1100.2506,785.7591,UP,1
2020-09-18,998.06,987.03,1009.594,1099.8436,787.8732,UP,1
2020-09-21,1011.99,984.39,1004.638,1099.3668,790.057,UP,1
2020-09-22,1060.97,1023.0,1010.834,1100.9468,792.4692,DOWN,0
2020-09-23,1020.96,1072.72,1014.426,1101.9134,794.659,UP,1
2020-09-24,1034.63,1003.63,1025.322,1103.1734,796.9094,UP,1
2020-09-25,1062.0,1034.06,1038.11,1105.281,799.2859,UP,1
2020-09-28,1093.43,1101.57,1054.398,1107.8552,801.8515,DOWN,0
2020-09-29,1082.87,1095.43,1058.778,1109.0164,804.366,DOWN,0
2020-09-30,1082.48,1085.0,1071.082,1110.288,806.94,UP,1
2020-10-01,1115.34,1097.99,1087.224,1112.207,809.6058,DOWN,0
2020-10-02,1079.33,1083.55,1090.69,1114.1476,812.0733,UP,1
2020-10-05,1090.58,1085.78,1090.12,1116.1794,814.6162,UP,1
2020-10-06,1091.39,1086.79,1091.824,1116.5984,817.1604,UP,1
2020-10-07,1145.0,1105.7,1104.328,1118.7072,819.9227,UP,1
2020-10-08,1160.37,1158.54,1113.334,1120.1764,822.7538,UP,1
2020-10-09,1199.84,1165.13,1137.436,1122.0232,825.7803,UP,1
2020-10-12,1215.75,1236.23,1162.47,1123.8458,828.8729,UP,1
2020-10-13,1269.17,1227.84,1198.026,1125.7768,832.2225,DOWN,0
2020-10-14,1238.7,1270.0,1216.766,1127.0722,835.4968,UP,1
2020-10-15,1257.89,1212.13,1236.27,1127.721,838.9265,UP,1
2020-10-16,1271.38,1269.89,1250.578,1128.7494,842.2325,UP,1
