ticker,RJF US Equity,RJF US Equity,RJF US Equity,RJF US Equity,RJF US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2000-05-08,5.7037,5.6667,5.6928,5.6667,5.7504,UP,1
2000-05-09,6.0,5.7037,5.6903,5.7185,5.7581,DOWN,0
2000-05-10,5.6111,6.0,5.6862,5.7296,5.7533,UP,1
2000-05-11,5.8519,5.6667,5.6827,5.7741,5.7515,UP,1
2000-05-12,5.9074,5.8704,5.6802,5.8148,5.75,UP,1
2000-05-15,6.0926,5.9074,5.6789,5.8926,5.75,UP,1
2000-05-16,6.1667,6.0926,5.6781,5.9259,5.7504,DOWN,0
2000-05-17,6.0741,6.1481,5.6783,6.0185,5.7574,DOWN,0
2000-05-18,6.0,6.0741,5.6781,6.0481,5.7652,DOWN,0
2000-05-19,5.9074,6.1111,5.6784,6.0481,5.7696,DOWN,0
2000-05-22,5.8704,5.9444,5.6785,6.0037,5.7744,DOWN,0
2000-05-23,5.7778,5.8333,5.6774,5.9259,5.7781,UP,1
2000-05-24,5.8704,5.8148,5.6769,5.8852,5.7841,DOWN,0
2000-05-25,5.6852,5.9074,5.6751,5.8222,5.7863,DOWN,0
2000-05-26,5.6852,5.6111,5.6724,5.7778,5.7811,UP,1
2000-05-30,5.8148,5.7037,5.6704,5.7667,5.7796,DOWN,0
2000-05-31,5.8148,5.8704,5.6691,5.7741,5.7763,UP,1
2000-06-01,6.0,5.8704,5.6682,5.8,5.7778,UP,1
2000-06-02,6.2963,6.0,5.669,5.9222,5.7852,DOWN,0
2000-06-05,6.2778,6.3333,5.6698,6.0407,5.7926,DOWN,0
2000-06-06,6.1667,6.2963,5.6707,6.1111,5.787,UP,1
2000-06-07,6.3333,6.2037,5.6726,6.2148,5.7915,DOWN,0
2000-06-08,6.1296,6.3889,5.6732,6.2407,5.7948,UP,1
2000-06-09,6.2222,6.1667,5.6745,6.2259,5.7996,DOWN,0
2000-06-12,6.1296,6.2407,5.6759,6.1963,5.8041,UP,1
2000-06-13,6.2222,6.1667,5.6779,6.2074,5.8056,UP,1
2000-06-14,6.3148,6.1111,5.6807,6.2037,5.8107,UP,1
2000-06-15,6.4259,6.3519,5.6838,6.263,5.8256,UP,1
2000-06-16,6.4444,6.4444,5.6868,6.3074,5.8385,UP,1
2000-06-19,6.7963,6.4815,5.6917,6.4407,5.8567,DOWN,0
2000-06-20,6.7593,6.7963,5.6952,6.5481,5.8781,DOWN,0
2000-06-21,6.5556,6.6481,5.698,6.5963,5.8944,UP,1
2000-06-22,6.7222,6.537,5.702,6.6556,5.9163,UP,1
2000-06-23,6.7407,6.7222,5.706,6.7148,5.9389,UP,1
2000-06-26,6.8333,6.7407,5.7104,6.7222,5.9656,UP,1
2000-06-27,6.8519,6.7593,5.7154,6.7407,6.0022,UP,1
2000-06-28,6.963,6.7407,5.7212,6.8222,6.04,DOWN,0
2000-06-29,6.8889,7.037,5.7263,6.8556,6.0719,DOWN,0
2000-06-30,6.662,6.8148,5.7304,6.8398,6.0988,UP,1
2000-07-03,6.7407,6.6296,5.7352,6.8213,6.1281,DOWN,0
2000-07-05,6.6296,6.7407,5.7394,6.7769,6.154,UP,1
2000-07-06,6.7407,6.5926,5.7442,6.7324,6.1755,UP,1
2000-07-07,6.8148,6.7407,5.7496,6.7176,6.1962,UP,1
2000-07-10,6.9815,6.8148,5.7566,6.7815,6.2199,UP,1
2000-07-11,7.1667,6.9815,5.7642,6.8667,6.244,UP,1
2000-07-12,8.1296,8.1481,5.7765,7.1667,6.2881,DOWN,0
2000-07-13,7.5741,8.0556,5.7857,7.3333,6.3247,DOWN,0
2000-07-14,7.4815,7.5926,5.7936,7.4667,6.3632,DOWN,0
2000-07-17,7.2963,7.537,5.8005,7.5296,6.3966,DOWN,0
2000-07-18,7.2963,7.2963,5.8083,7.5556,6.4284,DOWN,0
2000-07-19,7.1481,7.2593,5.8145,7.3593,6.4573,UP,1
2000-07-20,7.2963,7.1481,5.8217,7.3037,6.4832,DOWN,0
2000-07-21,7.2778,7.2593,5.8285,7.263,6.5166,UP,1
2000-07-24,7.3519,7.2593,5.8361,7.2741,6.5466,UP,1
2000-07-25,7.5741,7.2778,5.8458,7.3296,6.5799,DOWN,0
2000-07-26,7.3889,7.537,5.8549,7.3778,6.6058,DOWN,0
2000-07-27,7.0556,7.3889,5.8631,7.3296,6.6236,DOWN,0
2000-07-28,6.9074,7.037,5.8713,7.2556,6.6403,UP,1
2000-07-31,7.4074,7.0185,5.8819,7.2667,6.6684,DOWN,0
2000-08-01,7.2037,7.3519,5.8922,7.1926,6.6944,UP,1
2000-08-02,7.5185,7.2037,5.9038,7.2185,6.7273,UP,1
2000-08-03,7.5741,7.4815,5.9154,7.3222,6.7632,UP,1
2000-08-04,7.8148,7.5926,5.9292,7.5037,6.8021,UP,1
2000-08-07,8.037,7.8704,5.9441,7.6296,6.8492,DOWN,0
2000-08-08,7.8148,8.0741,5.9557,7.7519,6.8918,UP,1
2000-08-09,7.8333,7.8333,5.9681,7.8148,6.9321,DOWN,0
2000-08-10,7.5926,7.8519,5.9786,7.8185,6.9677,UP,1
2000-08-11,7.9444,7.6296,5.9895,7.8444,7.0066,DOWN,0
2000-08-14,7.9259,7.8704,5.9996,7.8222,7.0392,DOWN,0
2000-08-15,7.7407,7.8519,6.0083,7.8074,7.0684,DOWN,0
2000-08-16,7.6111,7.7037,6.0166,7.763,7.0973,DOWN,0
2000-08-17,7.4074,7.6481,6.0234,7.7259,7.1188,DOWN,0
2000-08-18,7.4074,7.1852,6.0301,7.6185,7.1444,DOWN,0
2000-08-21,7.3333,7.4074,6.0356,7.5,7.1666,UP,1
2000-08-22,7.8519,7.2593,6.0432,7.5222,7.201,DOWN,0
2000-08-23,7.8333,7.8519,6.0525,7.5667,7.2332,UP,1
2000-08-24,7.8519,7.9074,6.0622,7.6556,7.264,DOWN,0
2000-08-25,7.7222,7.8519,6.0719,7.7185,7.2899,UP,1
2000-08-28,8.037,7.7778,6.0833,7.8593,7.3218,UP,1
2000-08-29,8.5556,8.037,6.0956,8.0,7.3569,UP,1
2000-08-30,8.8519,8.7778,6.109,8.2037,7.3988,DOWN,0
2000-08-31,8.4444,8.8519,6.1194,8.3222,7.4366,UP,1
2000-09-01,8.6296,8.4815,6.1323,8.5037,7.4747,UP,1
2000-09-05,8.6667,8.5556,6.1451,8.6296,7.5132,UP,1
2000-09-06,8.9259,8.6667,6.1598,8.7037,7.5551,DOWN,0
2000-09-07,8.8704,8.8889,6.1751,8.7074,7.5955,UP,1
2000-09-08,9.1111,8.8704,6.1919,8.8407,7.6384,UP,1
2000-09-11,9.2593,9.1111,6.2098,8.9667,7.6858,DOWN,0
2000-09-12,9.037,9.3333,6.2266,9.0407,7.7333,DOWN,0
2000-09-13,9.0185,9.1111,6.2435,9.0593,7.7789,UP,1
2000-09-14,9.2222,9.0926,6.2617,9.1296,7.8307,DOWN,0
2000-09-15,9.0185,9.1111,6.2789,9.1111,7.8763,DOWN,0
2000-09-18,8.6481,8.9444,6.294,8.9889,7.913,UP,1
2000-09-19,8.963,8.7407,6.3104,8.9741,7.9526,DOWN,0
2000-09-20,8.8148,8.9815,6.3277,8.9333,7.9856,DOWN,0
2000-09-21,8.5,8.6667,6.3433,8.7889,7.993,UP,1
2000-09-22,8.6481,8.463,6.3597,8.7148,8.0144,DOWN,0
2000-09-25,8.6481,8.6667,6.3766,8.7148,8.0378,DOWN,0
2000-09-26,8.5926,8.7222,6.3929,8.6407,8.0637,DOWN,0
2000-09-27,8.3519,8.5926,6.4079,8.5481,8.0848,UP,1
2000-09-28,9.0556,8.5185,6.4262,8.6593,8.123,UP,1
2000-09-29,9.7593,9.0556,6.4484,8.8815,8.1722,DOWN,0
2000-10-02,9.2963,9.7963,6.4687,9.0111,8.2126,UP,1
2000-10-03,9.3704,9.2963,6.4891,9.1667,8.253,UP,1
2000-10-04,9.5556,9.4074,6.5108,9.4074,8.2926,UP,1
2000-10-05,9.7593,9.5185,6.533,9.5481,8.34,DOWN,0
2000-10-06,9.2593,9.8333,6.5527,9.4481,8.3841,DOWN,0
2000-10-09,9.2037,9.1667,6.5722,9.4296,8.43,DOWN,0
2000-10-10,8.963,9.2778,6.5907,9.3481,8.4611,DOWN,0
2000-10-11,8.9444,8.8889,6.6094,9.2259,8.4959,DOWN,0
2000-10-12,8.6481,9.0,6.6256,9.0037,8.5185,UP,1
2000-10-13,9.4815,8.6481,6.6456,9.0481,8.5567,UP,1
2000-10-16,9.6667,9.4815,6.6664,9.1407,8.5937,DOWN,0
2000-10-17,9.1667,9.5926,6.6861,9.1815,8.6163,DOWN,0
2000-10-18,9.1481,9.0185,6.7066,9.2222,8.643,UP,1
2000-10-19,9.3519,9.2222,6.7285,9.363,8.6733,UP,1
2000-10-20,9.7778,9.5556,6.7525,9.4222,8.717,DOWN,0
2000-10-23,9.6852,9.7037,6.7757,9.4259,8.7519,DOWN,0
2000-10-24,9.5185,9.6852,6.7979,9.4963,8.7837,DOWN,0
2000-10-25,9.3148,9.4815,6.8189,9.5296,8.8152,DOWN,0
2000-10-26,8.9815,9.2963,6.8378,9.4556,8.8426,UP,1
2000-10-27,9.0741,9.0,6.8557,9.3148,8.8759,UP,1
2000-10-30,9.7037,9.037,6.8783,9.3185,8.9219,UP,1
2000-10-31,10.0185,9.7037,6.9016,9.4185,8.9756,DOWN,0
2000-11-01,9.7593,9.7963,6.9243,9.5074,9.0137,UP,1
2000-11-02,10.2037,9.8333,6.9496,9.7519,9.0611,DOWN,0
2000-11-03,10.1481,10.2037,6.9749,9.9667,9.107,DOWN,0
2000-11-06,9.8704,10.1481,6.9983,10.0,9.15,UP,1
2000-11-07,9.8889,9.963,7.0211,9.9741,9.187,DOWN,0
2000-11-08,9.8519,9.7778,7.0433,9.9926,9.213,DOWN,0
2000-11-09,9.6481,9.8333,7.0626,9.8815,9.2289,DOWN,0
2000-11-10,9.4074,9.537,7.0818,9.7333,9.2481,DOWN,0
2000-11-13,9.1852,9.3333,7.0996,9.5963,9.2593,UP,1
2000-11-14,9.3889,9.2778,7.119,9.4963,9.2737,UP,1
2000-11-15,9.5926,9.4074,7.1391,9.4444,9.287,UP,1
2000-11-16,9.6111,9.5556,7.1587,9.437,9.3019,UP,1
2000-11-17,9.6667,9.7222,7.1776,9.4889,9.313,DOWN,0
2000-11-20,9.2963,9.5556,7.1949,9.5111,9.3137,DOWN,0
2000-11-21,8.8889,9.2222,7.2108,9.4111,9.3107,DOWN,0
2000-11-22,8.7037,8.8148,7.2266,9.2333,9.3044,UP,1
2000-11-24,9.037,8.7222,7.2438,9.1185,9.3007,DOWN,0
2000-11-27,8.8148,8.963,7.2605,8.9481,9.2967,DOWN,0
2000-11-28,8.4815,8.8333,7.2757,8.7852,9.2933,UP,1
2000-11-29,8.7037,8.5556,7.2913,8.7481,9.2881,DOWN,0
2000-11-30,8.3704,8.6481,7.3056,8.6815,9.2793,UP,1
2000-12-01,8.6481,8.4259,7.3215,8.6037,9.2822,UP,1
2000-12-04,8.9444,8.6111,7.3395,8.6296,9.2881,UP,1
2000-12-05,9.4259,8.8889,7.3599,8.8185,9.3037,DOWN,0
2000-12-06,9.1296,9.3889,7.3783,8.9037,9.3144,UP,1
2000-12-07,9.1852,9.1481,7.3968,9.0667,9.3311,UP,1
2000-12-08,9.7037,9.2407,7.4187,9.2778,9.3441,UP,1
2000-12-11,10.0741,9.5556,7.441,9.5037,9.3504,DOWN,0
2000-12-12,9.3889,10.037,7.4587,9.4963,9.3522,DOWN,0
2000-12-13,9.2407,9.463,7.4752,9.5185,9.3496,DOWN,0
2000-12-14,8.7593,9.1667,7.4891,9.4333,9.3337,UP,1
2000-12-15,8.8704,8.7222,7.5029,9.2667,9.3159,UP,1
2000-12-18,9.3889,8.9815,7.5191,9.1296,9.3185,DOWN,0
2000-12-19,9.3889,9.2963,7.5375,9.1296,9.3222,DOWN,0
2000-12-20,8.8519,9.2407,7.5537,9.0519,9.32,UP,1
2000-12-21,9.4074,8.9074,7.5723,9.1815,9.3293,UP,1
2000-12-22,9.8148,9.4074,7.5932,9.3704,9.3526,UP,1
2000-12-26,9.8889,9.9259,7.6147,9.4704,9.3607,UP,1
2000-12-27,11.037,9.963,7.642,9.8,9.3881,UP,1
2000-12-28,11.2407,11.037,7.6703,10.2778,9.4296,DOWN,0
2000-12-29,10.3333,11.0185,7.6923,10.463,9.4533,UP,1
2001-01-02,10.5185,10.3704,7.7154,10.6037,9.4767,UP,1
2001-01-03,11.2037,10.4815,7.7416,10.8667,9.5052,UP,1
2001-01-04,11.8889,11.2778,7.7714,11.037,9.5493,DOWN,0
2001-01-05,11.1852,11.8148,7.7977,11.0259,9.5826,UP,1
2001-01-08,11.2222,11.1667,7.8242,11.2037,9.6207,DOWN,0
2001-01-09,11.1481,11.2037,7.8478,11.3296,9.6641,UP,1
2001-01-10,11.4444,11.0741,7.8744,11.3778,9.7115,DOWN,0
2001-01-11,11.3704,11.4444,7.9015,11.2741,9.7448,UP,1
2001-01-12,11.4815,11.4444,7.929,11.3333,9.7741,DOWN,0
2001-01-16,11.2222,11.3704,7.9555,11.3333,9.8033,UP,1
2001-01-17,11.4444,11.2963,7.982,11.3926,9.8281,UP,1
2001-01-18,11.6481,11.3519,8.01,11.4333,9.8581,DOWN,0
2001-01-19,11.5,11.463,8.0391,11.4593,9.8907,DOWN,0
2001-01-22,11.3704,11.5741,8.0669,11.437,9.9204,DOWN,0
2001-01-23,11.3333,11.2963,8.0941,11.4593,9.95,UP,1
2001-01-24,11.8333,11.3889,8.1249,11.537,9.9937,DOWN,0
2001-01-25,11.5556,11.7222,8.154,11.5185,10.0367,DOWN,0
2001-01-26,11.4815,11.5741,8.1832,11.5148,10.0826,UP,1
2001-01-29,11.7778,11.4815,8.2141,11.5963,10.1304,DOWN,0
2001-01-30,11.6326,11.8489,8.2447,11.6561,10.1712,DOWN,0
2001-01-31,11.4015,11.7067,8.2766,11.5698,10.207,UP,1
2001-02-01,11.8489,11.4667,8.3105,11.6284,10.2506,DOWN,0
2001-02-02,11.7215,11.8222,8.3426,11.6764,10.2991,DOWN,0
2001-02-05,11.6207,11.7215,8.3742,11.645,10.3538,DOWN,0
2001-02-06,11.4637,11.6148,8.4051,11.6113,10.409,DOWN,0
2001-02-07,11.3215,11.5111,8.435,11.5953,10.4547,DOWN,0
2001-02-08,10.9748,11.3215,8.4616,11.4204,10.4979,DOWN,0
2001-02-09,10.9452,10.8148,8.4874,11.2652,10.5471,UP,1
2001-02-12,11.3659,10.9452,8.5153,11.2142,10.6004,UP,1
2001-02-13,11.4667,11.363,8.5428,11.2148,10.6623,DOWN,0
2001-02-14,11.363,11.437,8.57,11.2231,10.7166,DOWN,0
2001-02-15,11.3363,11.2889,8.5979,11.2954,10.7644,DOWN,0
2001-02-16,11.1052,11.2622,8.6257,11.3274,10.798,DOWN,0
2001-02-20,10.9037,11.1407,8.6521,11.235,10.8335,DOWN,0
2001-02-21,10.5867,10.8444,8.6765,11.059,10.8615,DOWN,0
2001-02-22,10.3378,10.4681,8.6996,10.8539,10.8742,DOWN,0
2001-02-23,10.0711,10.2815,8.72,10.6009,10.8741,UP,1
2001-02-26,10.1778,9.9556,8.7428,10.4154,10.8899,DOWN,0
2001-02-27,10.1748,10.2519,8.7644,10.2696,10.9086,DOWN,0
2001-02-28,9.8074,10.2489,8.7839,10.1138,10.9296,DOWN,0
2001-03-01,9.7689,9.8074,8.8023,10.0,10.9475,UP,1
2001-03-02,9.9259,9.5556,8.8211,9.971,10.9583,DOWN,0
2001-03-05,9.683,9.8993,8.8392,9.872,10.9642,UP,1
2001-03-06,9.9259,9.5644,8.8588,9.8222,10.9856,UP,1
2001-03-07,10.003,9.923,8.8793,9.8613,10.9976,DOWN,0
2001-03-08,9.6444,10.0326,8.8981,9.8364,10.9941,DOWN,0
2001-03-09,9.5259,9.6444,8.9169,9.7564,10.9869,DOWN,0
2001-03-12,8.9304,9.4519,8.9322,9.6059,10.9448,UP,1
2001-03-13,9.0874,9.0044,8.9492,9.4382,10.9017,DOWN,0
2001-03-14,8.797,8.7911,8.9648,9.197,10.871,UP,1
2001-03-15,8.9333,8.8563,8.9803,9.0548,10.8393,DOWN,0
2001-03-16,8.7733,9.0074,8.9951,8.9043,10.7907,UP,1
2001-03-19,9.0756,8.6963,9.0105,8.9333,10.7344,DOWN,0
2001-03-20,8.7556,8.9274,9.0228,8.867,10.6858,DOWN,0
2001-03-21,8.4089,8.7556,9.0335,8.7893,10.6295,DOWN,0
2001-03-22,8.2519,8.3852,9.0439,8.653,10.5716,UP,1
2001-03-23,8.7407,8.4,9.0559,8.6465,10.5175,UP,1
2001-03-26,8.9333,8.7407,9.07,8.6181,10.4688,UP,1
2001-03-27,8.9956,8.8296,9.0838,8.6661,10.4191,DOWN,0
2001-03-28,8.6222,8.9956,9.0963,8.7087,10.3671,DOWN,0
2001-03-29,8.3852,8.6104,9.1071,8.7354,10.3059,DOWN,0
2001-03-30,8.237,8.4593,9.1167,8.6347,10.2377,UP,1
2001-04-02,8.2519,8.3111,9.1258,8.4984,10.1727,DOWN,0
2001-04-03,8.0148,8.2667,9.1337,8.3022,10.1056,DOWN,0
2001-04-04,7.6474,7.9407,9.1379,8.1073,10.0319,UP,1
2001-04-05,8.717,7.8252,9.1477,8.1736,9.9695,DOWN,0
2001-04-06,8.3348,8.643,9.1566,8.1932,9.9051,UP,1
2001-04-09,8.6548,8.4,9.1663,8.2738,9.8486,UP,1
2001-04-10,9.0163,8.8148,9.1777,8.4741,9.7934,UP,1
2001-04-11,9.2296,9.1911,9.1897,8.7905,9.7453,UP,1
2001-04-12,9.363,9.2326,9.2022,8.9197,9.7045,DOWN,0
2001-04-16,9.1259,9.3926,9.213,9.0779,9.6501,UP,1
2001-04-17,9.4341,9.1259,9.2257,9.2338,9.6043,UP,1
2001-04-18,9.7985,9.5704,9.2414,9.3902,9.5679,UP,1
2001-04-19,9.8637,9.7481,9.257,9.517,9.5359,DOWN,0
2001-04-20,9.5881,9.8637,9.2718,9.5621,9.5012,DOWN,0
2001-04-23,9.4696,9.6444,9.2855,9.6308,9.4711,DOWN,0
2001-04-24,9.2978,9.4696,9.2979,9.6036,9.4382,DOWN,0
2001-04-25,9.1348,9.2978,9.3087,9.4708,9.3935,UP,1
2001-04-26,9.2889,9.2089,9.3193,9.3559,9.35,UP,1
2001-04-27,9.4785,9.5111,9.326,9.3339,9.3123,DOWN,0
2001-04-30,8.9926,9.3778,9.3331,9.2385,9.2654,DOWN,0
2001-05-01,8.8296,9.0963,9.3399,9.1449,9.2199,UP,1
2001-05-02,9.0756,8.9185,9.3487,9.133,9.1833,DOWN,0
2001-05-03,9.0222,9.0074,9.3574,9.0797,9.1521,UP,1
2001-05-04,9.443,8.9185,9.3689,9.0726,9.1342,DOWN,0
2001-05-07,9.3807,9.3837,9.3793,9.1502,9.1204,DOWN,0
2001-05-08,9.1704,9.3067,9.3887,9.2184,9.1002,UP,1
2001-05-09,9.283,9.037,9.3984,9.2599,9.0824,UP,1
2001-05-10,9.3185,9.3719,9.4071,9.3191,9.0726,DOWN,0
2001-05-11,8.9867,9.3037,9.4151,9.2279,9.0569,DOWN,0
2001-05-14,8.9511,8.8681,9.4246,9.1419,9.0375,UP,1
2001-05-15,9.1793,9.1259,9.4359,9.1437,9.0274,UP,1
2001-05-16,9.3452,9.1111,9.4456,9.1561,9.0158,UP,1
2001-05-17,9.44,9.3778,9.4568,9.1804,9.0045,DOWN,0
2001-05-18,9.2237,9.4104,9.4653,9.2279,8.9961,UP,1
2001-05-21,9.2593,9.1852,9.4738,9.2895,8.9908,UP,1
2001-05-22,9.5585,9.1852,9.4825,9.3653,9.0033,DOWN,0
2001-05-23,9.3185,9.5378,9.4889,9.36,9.0079,UP,1
2001-05-24,9.3363,9.2444,9.4965,9.3393,9.0187,DOWN,0
2001-05-25,9.1852,9.2859,9.5033,9.3316,9.0238,DOWN,0
2001-05-29,8.9215,9.1704,9.5099,9.264,9.0267,DOWN,0
2001-05-30,8.9037,8.9215,9.5147,9.133,9.0233,DOWN,0
2001-05-31,8.6222,8.8593,9.5182,8.9938,9.0206,DOWN,0
2001-06-01,8.6222,8.6963,9.5226,8.851,9.0249,UP,1
2001-06-04,8.8415,8.6667,9.5287,8.7822,9.0367,UP,1
2001-06-05,8.96,8.8385,9.5365,8.7899,9.0411,DOWN,0
2001-06-06,8.8059,8.9185,9.5435,8.7704,9.0385,UP,1
2001-06-07,8.8859,8.7941,9.5513,8.8231,9.0363,DOWN,0
2001-06-08,8.8533,8.8119,9.5563,8.8693,9.0409,DOWN,0
2001-06-11,8.7556,8.8237,9.5609,8.8521,9.0484,DOWN,0
2001-06-12,8.6459,8.7111,9.5648,8.7893,9.0565,DOWN,0
2001-06-13,8.5926,8.7052,9.5692,8.7467,9.0633,DOWN,0
2001-06-14,8.2756,8.5956,9.5704,8.6246,9.0686,UP,1
2001-06-15,8.4474,8.237,9.5698,8.5434,9.0846,DOWN,0
2001-06-18,8.3022,8.4889,9.5671,8.4527,9.0763,UP,1
2001-06-19,8.5185,8.5333,9.5675,8.4273,9.0799,UP,1
2001-06-20,8.6607,8.4889,9.5676,8.4409,9.0801,UP,1
2001-06-21,9.2444,8.7111,9.5705,8.6347,9.0846,DOWN,0
2001-06-22,8.9304,9.2385,9.5705,8.7313,9.0786,DOWN,0
2001-06-25,8.7141,8.9333,9.5698,8.8136,9.0657,DOWN,0
2001-06-26,8.5185,8.5481,9.5668,8.8136,9.0535,UP,1
2001-06-27,8.5867,8.5926,9.5634,8.7988,9.0366,UP,1
2001-06-28,8.8978,8.5926,9.5627,8.7295,9.0185,UP,1
2001-06-29,9.0667,8.8889,9.563,8.7567,9.0026,DOWN,0
2001-07-02,8.8059,9.0667,9.5609,8.7751,8.987,DOWN,0
2001-07-03,8.6726,8.8059,9.5592,8.8059,8.971,UP,1
2001-07-05,8.6844,8.6785,9.5593,8.8255,8.9588,DOWN,0
2001-07-06,8.4622,8.6548,9.5568,8.7384,8.9453,DOWN,0
2001-07-09,8.3704,8.5215,9.5546,8.5991,8.9269,DOWN,0
2001-07-10,8.2756,8.4,9.5535,8.493,8.9029,DOWN,0
2001-07-11,8.077,8.2667,9.5506,8.3739,8.8846,UP,1
2001-07-12,8.6222,8.2074,9.5505,8.3615,8.8804,UP,1
2001-07-13,8.6963,8.5778,9.551,8.4083,8.8728,DOWN,0
2001-07-16,8.5244,8.6667,9.5519,8.4391,8.8629,UP,1
2001-07-17,8.6815,8.4889,9.55,8.5203,8.8476,DOWN,0
2001-07-18,8.5867,8.5926,9.5442,8.6222,8.8318,DOWN,0
2001-07-19,8.5511,8.6815,9.5404,8.608,8.8194,UP,1
2001-07-20,8.6104,8.5363,9.5366,8.5908,8.8059,DOWN,0
2001-07-23,8.4741,8.5778,9.5312,8.5807,8.789,DOWN,0
2001-07-24,8.4652,8.4741,9.5248,8.5375,8.7786,UP,1
2001-07-25,8.5778,8.4474,9.5213,8.5357,8.7711,UP,1
2001-07-26,8.7556,8.5926,9.5191,8.5766,8.7627,UP,1
2001-07-27,8.9333,8.7704,9.519,8.6412,8.7544,DOWN,0
2001-07-30,8.7319,8.8593,9.5179,8.6927,8.7403,UP,1
2001-07-31,8.8593,8.7319,9.519,8.7716,8.733,UP,1
2001-08-01,8.9037,8.8741,9.5161,8.8367,8.7259,UP,1
2001-08-02,9.0667,9.0074,9.5131,8.899,8.716,UP,1
2001-08-03,9.1348,9.0519,9.5129,8.9393,8.7124,DOWN,0
2001-08-06,8.9156,9.1556,9.5117,8.976,8.7039,UP,1
2001-08-07,9.2148,8.9481,9.5111,9.0471,8.7045,DOWN,0
2001-08-08,9.037,9.1111,9.5074,9.0738,8.7068,DOWN,0
2001-08-09,8.4741,8.9481,9.5013,8.9553,8.6983,UP,1
2001-08-10,8.563,8.5037,9.4965,8.8409,8.6971,UP,1
2001-08-13,8.6193,8.8593,9.493,8.7816,8.697,DOWN,0
2001-08-14,8.5956,8.6519,9.4911,8.6578,8.6921,DOWN,0
2001-08-15,8.5333,8.6163,9.4884,8.557,8.6836,DOWN,0
2001-08-16,8.4504,8.5185,9.4821,8.5523,8.6764,DOWN,0
2001-08-17,8.3111,8.4741,9.4736,8.5019,8.6649,UP,1
2001-08-20,8.4444,8.3259,9.467,8.467,8.6568,DOWN,0
2001-08-21,8.3881,8.5037,9.458,8.4255,8.6494,UP,1
2001-08-22,8.5422,8.4622,9.4499,8.4273,8.6473,DOWN,0
2001-08-23,8.2963,8.5422,9.4421,8.3964,8.6414,UP,1
2001-08-24,8.477,8.3259,9.435,8.4296,8.6455,UP,1
2001-08-27,8.7052,8.5185,9.4293,8.4818,8.6506,DOWN,0
2001-08-28,8.6874,8.7348,9.4245,8.5416,8.6583,UP,1
2001-08-29,8.6993,8.717,9.4209,8.573,8.6619,DOWN,0
2001-08-30,8.5511,8.7259,9.4177,8.624,8.6597,DOWN,0
2001-08-31,8.3911,8.5778,9.4128,8.6068,8.6427,UP,1
2001-09-04,8.5274,8.4593,9.4074,8.5713,8.6346,UP,1
2001-09-05,8.7022,8.5926,9.4029,8.5742,8.6344,DOWN,0
2001-09-06,8.3793,8.6815,9.3964,8.5102,8.6316,DOWN,0
2001-09-07,8.0089,8.4444,9.39,8.4018,8.62,UP,1
2001-09-10,8.0444,8.0,9.3858,8.3324,8.603,DOWN,0
2001-09-17,7.6296,7.9437,9.3804,8.1529,8.5742,DOWN,0
2001-09-18,7.4104,7.6296,9.3723,7.8945,8.5463,UP,1
2001-09-19,7.4844,7.4104,9.3656,7.7156,8.5225,DOWN,0
2001-09-20,7.2296,7.3333,9.3594,7.5597,8.4935,UP,1
2001-09-21,7.7333,7.0667,9.3545,7.4975,8.4789,UP,1
2001-09-24,8.1481,8.0296,9.3534,7.6012,8.4744,UP,1
2001-09-25,8.157,8.1778,9.351,7.7505,8.4721,DOWN,0
2001-09-26,7.8074,8.1867,9.3453,7.8151,8.4667,DOWN,0
2001-09-27,7.7037,7.8104,9.3367,7.9099,8.4483,UP,1
2001-09-28,8.0444,7.837,9.3312,7.9721,8.4353,DOWN,0
2001-10-01,7.7185,8.0474,9.3239,7.8862,8.4191,UP,1
2001-10-02,8.237,7.8815,9.3166,7.9022,8.4103,UP,1
2001-10-03,8.5481,8.237,9.3089,8.0504,8.4095,DOWN,0
2001-10-04,8.4444,8.5333,9.3042,8.1985,8.4073,DOWN,0
2001-10-05,8.4444,8.4296,9.3002,8.2785,8.404,DOWN,0
2001-10-08,8.2667,8.4148,9.2978,8.3881,8.3999,UP,1
2001-10-09,8.3793,8.2519,9.2953,8.4166,8.3982,UP,1
2001-10-10,8.6785,8.4089,9.2918,8.4427,8.4002,UP,1
2001-10-11,8.8652,8.6222,9.2891,8.5268,8.4024,DOWN,0
2001-10-12,8.7881,8.8356,9.2888,8.5956,8.3995,DOWN,0
2001-10-15,8.7644,8.7437,9.2856,8.6951,8.4001,UP,1
2001-10-16,9.0756,8.7644,9.2819,8.8344,8.4044,DOWN,0
2001-10-17,8.7378,9.1259,9.2762,8.8462,8.4011,UP,1
2001-10-18,8.7941,8.7407,9.2649,8.832,8.3957,DOWN,0
2001-10-19,8.637,8.7941,9.2519,8.8018,8.3857,UP,1
2001-10-22,9.0459,8.637,9.2455,8.8581,8.3883,DOWN,0
2001-10-23,8.9333,9.0459,9.2376,8.8296,8.3827,DOWN,0
2001-10-24,8.8444,8.8593,9.2258,8.851,8.3788,UP,1
2001-10-25,8.9185,8.8444,9.2109,8.8759,8.3877,UP,1
2001-10-26,9.0815,8.8444,9.2004,8.9647,8.3981,DOWN,0
