ticker,HCA US Equity,HCA US Equity,HCA US Equity,HCA US Equity,HCA US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2017-08-10,77.81,77.79,78.244,83.7482,81.4593,UP,1
2017-08-11,79.37,77.63,78.344,83.6606,81.4513,UP,1
2017-08-14,79.52,79.62,78.55,83.5844,81.4543,DOWN,0
2017-08-15,79.25,79.81,78.774,83.5214,81.454,DOWN,0
2017-08-16,78.99,79.3,78.988,83.4516,81.4624,DOWN,0
2017-08-17,77.79,78.81,78.984,83.3538,81.4687,DOWN,0
2017-08-18,77.53,77.64,78.616,83.2484,81.4793,UP,1
2017-08-21,78.26,77.51,78.364,83.1422,81.4951,UP,1
2017-08-22,78.79,78.36,78.272,83.0208,81.522,UP,1
2017-08-23,78.9,78.62,78.254,82.9018,81.5399,UP,1
2017-08-24,79.26,79.11,78.548,82.78,81.5381,UP,1
2017-08-25,79.51,79.37,78.944,82.6898,81.5312,DOWN,0
2017-08-28,79.16,79.43,79.124,82.6048,81.5662,DOWN,0
2017-08-29,77.59,78.32,78.884,82.4644,81.5939,DOWN,0
2017-08-30,77.39,77.47,78.582,82.3374,81.6329,UP,1
2017-08-31,78.66,77.61,78.462,82.2296,81.6665,UP,1
2017-09-01,78.67,78.86,78.294,82.0802,81.6899,DOWN,0
2017-09-05,78.31,78.58,78.124,81.9216,81.7137,DOWN,0
2017-09-06,77.28,78.44,78.062,81.7348,81.7268,DOWN,0
2017-09-07,76.37,77.26,77.858,81.542,81.7467,UP,1
2017-09-08,77.05,76.18,77.536,81.3434,81.7673,UP,1
2017-09-11,78.35,77.81,77.472,81.1742,81.8086,UP,1
2017-09-12,78.76,78.3,77.562,81.0054,81.8474,UP,1
2017-09-13,78.94,78.61,77.894,80.8404,81.8851,UP,1
2017-09-14,79.87,79.08,78.594,80.693,81.9323,DOWN,0
2017-09-15,79.24,79.87,79.032,80.5812,81.9709,DOWN,0
2017-09-18,77.68,79.28,78.898,80.412,82.0048,DOWN,0
2017-09-19,76.3,77.53,78.406,80.2204,82.0303,UP,1
2017-09-20,77.75,76.37,78.168,80.0474,82.0675,DOWN,0
2017-09-21,77.65,77.79,77.724,79.8714,82.1029,UP,1
2017-09-22,78.22,77.44,77.52,79.7044,82.138,DOWN,0
2017-09-25,76.25,77.88,77.234,79.4966,82.1594,UP,1
2017-09-26,77.65,76.76,77.504,79.3196,82.185,UP,1
2017-09-27,78.17,77.85,77.588,79.1656,82.2096,UP,1
2017-09-28,79.1,77.83,77.878,79.043,82.2352,UP,1
2017-09-29,79.59,79.11,78.152,78.9196,82.2634,UP,1
2017-10-02,79.92,79.79,78.886,78.8034,82.2977,DOWN,0
2017-10-03,79.48,79.72,79.252,78.6712,82.3228,DOWN,0
2017-10-04,77.69,79.26,79.156,78.5814,82.3404,DOWN,0
2017-10-05,77.26,77.62,78.788,78.494,82.3592,DOWN,0
2017-10-06,76.64,77.35,78.198,78.4276,82.3757,DOWN,0
2017-10-09,75.31,76.4,77.276,78.325,82.3846,UP,1
2017-10-10,75.45,75.45,76.47,78.2272,82.3921,UP,1
2017-10-11,75.53,75.42,76.038,78.1522,82.3974,DOWN,0
2017-10-12,74.22,75.33,75.43,78.057,82.3967,UP,1
2017-10-13,74.58,71.5,75.018,77.9694,82.4018,UP,1
2017-10-16,75.19,74.29,74.994,77.8958,82.4083,UP,1
2017-10-17,76.82,75.62,75.268,77.8624,82.4223,UP,1
2017-10-18,77.45,77.04,75.652,77.8488,82.4372,UP,1
2017-10-19,79.79,78.3,76.766,77.8862,82.4505,UP,1
2017-10-20,81.05,80.15,78.06,77.951,82.4717,DOWN,0
2017-10-23,80.75,81.33,79.172,77.9786,82.4924,DOWN,0
2017-10-24,79.57,80.52,79.722,77.9796,82.4956,DOWN,0
2017-10-25,79.2,79.31,80.072,77.9786,82.5003,DOWN,0
2017-10-26,76.89,79.43,79.492,77.9366,82.4882,DOWN,0
2017-10-27,76.67,76.85,78.616,77.9142,82.4759,DOWN,0
2017-10-30,76.18,76.26,77.702,77.8872,82.4598,DOWN,0
2017-10-31,75.65,76.16,76.918,77.835,82.4334,UP,1
2017-11-01,76.83,75.73,76.444,77.7958,82.4189,DOWN,0
2017-11-02,76.43,76.34,76.352,77.7464,82.408,DOWN,0
2017-11-03,76.43,76.91,76.304,77.6898,82.3916,UP,1
2017-11-06,76.87,76.45,76.442,77.637,82.3767,UP,1
2017-11-07,77.92,76.99,76.896,77.6122,82.3647,UP,1
2017-11-08,78.86,77.71,77.302,77.6376,82.3561,UP,1
2017-11-09,79.41,78.49,77.898,77.678,82.3518,DOWN,0
2017-11-10,78.68,79.15,78.348,77.6784,82.3476,DOWN,0
2017-11-13,77.71,78.53,78.516,77.6592,82.3397,DOWN,0
2017-11-14,76.05,77.5,78.142,77.614,82.3185,DOWN,0
2017-11-15,74.93,75.73,77.356,77.567,82.2834,UP,1
2017-11-16,75.97,75.12,76.668,77.559,82.2518,DOWN,0
2017-11-17,75.24,75.6,75.98,77.5228,82.209,DOWN,0
2017-11-20,74.61,75.24,75.36,77.448,82.1687,UP,1
2017-11-21,75.89,74.78,75.328,77.3906,82.1352,UP,1
2017-11-22,77.07,75.84,75.756,77.3532,82.1055,UP,1
2017-11-24,77.19,77.28,76.0,77.2996,82.0733,UP,1
2017-11-27,77.35,77.19,76.422,77.2618,82.0419,UP,1
2017-11-28,78.07,77.35,77.114,77.2696,82.0135,UP,1
2017-11-29,80.14,78.03,77.964,77.3464,81.9956,UP,1
2017-11-30,85.0,82.74,79.55,77.4914,81.9992,DOWN,0
2017-12-01,84.05,84.68,80.922,77.6194,81.9987,UP,1
2017-12-04,84.27,84.75,82.306,77.7404,81.9969,DOWN,0
2017-12-05,83.22,84.31,83.336,77.8798,81.9843,DOWN,0
2017-12-06,83.1,83.32,83.928,77.9888,81.9703,UP,1
2017-12-07,85.06,83.04,83.94,78.1266,81.9633,DOWN,0
2017-12-08,84.84,85.39,84.098,78.2414,81.9522,UP,1
2017-12-11,84.97,84.81,84.238,78.349,81.9381,UP,1
2017-12-12,86.45,86.37,84.884,78.4796,81.9342,UP,1
2017-12-13,87.59,86.53,85.782,78.6418,81.9319,DOWN,0
2017-12-14,86.15,87.35,86.0,78.811,81.926,UP,1
2017-12-15,88.46,86.63,86.724,79.035,81.9256,UP,1
2017-12-18,89.69,88.99,87.668,79.296,81.9352,DOWN,0
2017-12-19,88.83,89.82,88.144,79.5664,81.9462,DOWN,0
2017-12-20,86.45,87.37,87.916,79.7864,81.946,UP,1
2017-12-21,87.84,86.52,88.254,80.0326,81.9508,UP,1
2017-12-22,89.09,87.98,88.38,80.33,81.9675,UP,1
2017-12-26,89.14,89.24,88.27,80.6212,81.9882,DOWN,0
2017-12-27,87.89,88.94,88.082,80.8752,82.0093,UP,1
2017-12-28,88.31,88.16,88.454,81.105,82.0231,DOWN,0
2017-12-29,87.84,88.48,88.454,81.3128,82.0411,UP,1
2018-01-02,89.51,88.0,88.538,81.5072,82.0656,DOWN,0
2018-01-03,87.04,88.71,88.118,81.627,82.0812,DOWN,0
2018-01-04,85.96,86.34,87.732,81.7312,82.0979,UP,1
2018-01-05,86.93,86.18,87.456,81.8784,82.1199,DOWN,0
2018-01-08,86.75,86.64,87.238,82.0294,82.1378,DOWN,0
2018-01-09,86.0,86.5,86.536,82.2116,82.1376,DOWN,0
2018-01-10,84.96,85.74,86.12,82.3774,82.1099,UP,1
2018-01-11,86.97,85.32,86.322,82.5932,82.0967,UP,1
2018-01-12,88.8,87.36,86.696,82.8562,82.0947,DOWN,0
2018-01-16,88.79,89.03,87.104,83.0954,82.0924,UP,1
2018-01-17,89.4,89.04,87.784,83.3548,82.0945,UP,1
2018-01-18,90.11,89.57,88.814,83.6284,82.0984,UP,1
2018-01-19,93.01,90.32,90.022,83.9512,82.125,DOWN,0
2018-01-22,92.86,92.88,90.834,84.25,82.147,DOWN,0
2018-01-23,91.73,92.31,91.422,84.5074,82.162,DOWN,0
2018-01-24,91.49,92.06,91.84,84.749,82.18,UP,1
2018-01-25,92.83,92.02,92.384,85.032,82.2029,UP,1
2018-01-26,97.07,93.06,93.196,85.4192,82.2483,UP,1
2018-01-29,97.62,96.76,94.148,85.8506,82.2954,UP,1
2018-01-30,101.45,101.55,96.092,86.381,82.364,DOWN,0
2018-01-31,101.16,102.0,98.026,86.8848,82.4415,UP,1
2018-02-01,102.24,100.75,99.908,87.4248,82.5267,DOWN,0
2018-02-02,99.69,101.54,100.432,87.9264,82.6021,DOWN,0
2018-02-05,95.89,98.93,100.086,88.3264,82.661,UP,1
2018-02-06,98.71,94.63,99.538,88.7592,82.7367,DOWN,0
2018-02-07,98.4,98.26,98.986,89.1834,82.8075,DOWN,0
2018-02-08,95.97,98.61,97.732,89.5558,82.8643,UP,1
2018-02-09,97.84,97.01,97.362,89.9512,82.9358,UP,1
2018-02-12,98.28,98.53,97.84,90.314,83.01,UP,1
2018-02-13,98.92,97.48,97.882,90.5924,83.0835,UP,1
2018-02-14,99.91,98.26,98.184,90.9096,83.1637,UP,1
2018-02-15,100.95,100.54,99.18,91.2432,83.2448,UP,1
2018-02-16,101.0,100.72,99.812,91.5988,83.3356,DOWN,0
2018-02-20,101.0,100.68,100.356,91.9568,83.4232,DOWN,0
2018-02-21,100.35,100.68,100.642,92.2626,83.5074,UP,1
2018-02-22,100.54,100.94,100.768,92.5766,83.5908,UP,1
2018-02-23,100.84,101.27,100.746,92.894,83.6743,DOWN,0
2018-02-26,100.02,100.7,100.55,93.1654,83.7466,UP,1
2018-02-27,101.56,100.36,100.662,93.4448,83.828,DOWN,0
2018-02-28,99.25,101.23,100.442,93.7068,83.9012,UP,1
2018-03-01,99.43,99.5,100.22,93.9262,83.9792,UP,1
2018-03-02,101.38,99.0,100.328,94.16,84.0687,DOWN,0
2018-03-05,101.11,100.9,100.546,94.4056,84.1664,DOWN,0
2018-03-06,100.99,101.27,100.432,94.6964,84.2651,UP,1
2018-03-07,101.31,100.35,100.844,94.9658,84.3609,UP,1
2018-03-08,102.35,101.51,101.428,95.231,84.461,UP,1
2018-03-09,103.9,102.69,101.932,95.5262,84.5709,DOWN,0
2018-03-12,103.56,103.76,102.422,95.8396,84.6765,DOWN,0
2018-03-13,102.58,103.99,102.74,96.125,84.7739,DOWN,0
2018-03-14,101.93,102.84,102.864,96.4068,84.87,UP,1
2018-03-15,103.15,102.24,103.024,96.6796,84.9758,DOWN,0
2018-03-16,102.77,103.16,102.798,96.9942,85.0801,DOWN,0
2018-03-19,102.66,102.58,102.618,97.3282,85.1747,DOWN,0
2018-03-20,100.6,102.75,102.222,97.6016,85.261,UP,1
2018-03-21,100.9,100.07,102.016,97.8846,85.3535,DOWN,0
2018-03-22,99.79,100.49,101.344,98.1604,85.4401,DOWN,0
2018-03-23,98.78,100.3,100.546,98.4368,85.5206,DOWN,0
2018-03-26,97.98,99.7,99.61,98.657,85.5965,DOWN,0
2018-03-27,97.43,98.25,98.976,98.8296,85.6658,DOWN,0
2018-03-28,97.15,97.75,98.226,98.9968,85.7272,DOWN,0
2018-03-29,97.0,97.7,97.668,99.1488,85.788,DOWN,0
2018-04-02,95.32,97.33,96.976,99.253,85.8378,UP,1
2018-04-03,97.07,95.73,96.794,99.3342,85.9031,DOWN,0
2018-04-04,96.86,95.9,96.68,99.4142,85.9703,UP,1
2018-04-05,98.24,97.0,96.898,99.5444,86.0385,DOWN,0
2018-04-06,96.24,97.76,96.746,99.6394,86.101,UP,1
2018-04-09,96.31,96.74,96.944,99.709,86.1623,UP,1
2018-04-10,96.93,97.25,96.916,99.7062,86.2162,DOWN,0
2018-04-11,96.19,96.4,96.782,99.6776,86.266,UP,1
2018-04-12,96.63,96.68,96.46,99.5812,86.316,DOWN,0
2018-04-13,96.28,96.53,96.468,99.4836,86.3674,UP,1
2018-04-16,97.44,96.99,96.694,99.3876,86.4197,UP,1
2018-04-17,97.71,97.8,96.85,99.348,86.4742,UP,1
2018-04-18,98.73,97.9,97.358,99.4048,86.5318,DOWN,0
2018-04-19,98.41,98.53,97.714,99.3988,86.5879,DOWN,0
2018-04-20,97.45,98.47,97.948,99.3798,86.639,DOWN,0
2018-04-23,96.9,97.45,97.84,99.3984,86.6993,DOWN,0
2018-04-24,96.81,97.57,97.66,99.3778,86.7527,UP,1
2018-04-25,98.42,96.63,97.598,99.3806,86.8154,DOWN,0
2018-04-26,95.34,96.62,96.984,99.309,86.8601,UP,1
2018-04-27,96.25,95.44,96.744,99.2358,86.9091,DOWN,0
2018-04-30,95.74,96.57,96.512,99.1316,86.9549,UP,1
2018-05-01,96.2,96.63,96.39,99.0356,87.0027,UP,1
2018-05-02,97.74,95.49,96.254,98.9704,87.0589,DOWN,0
2018-05-03,95.84,97.15,96.354,98.8802,87.1088,UP,1
2018-05-04,97.55,96.24,96.614,98.8204,87.1704,UP,1
2018-05-07,97.62,97.66,96.99,98.756,87.2297,DOWN,0
2018-05-08,97.4,97.92,97.23,98.7036,87.288,UP,1
2018-05-09,100.12,97.37,97.706,98.6748,87.3582,UP,1
2018-05-10,101.47,100.52,98.832,98.7192,87.4546,UP,1
2018-05-11,101.78,101.36,99.678,98.7662,87.5554,DOWN,0
2018-05-14,101.78,102.0,100.51,98.7742,87.6645,DOWN,0
2018-05-15,101.06,101.21,101.242,98.7732,87.7676,UP,1
2018-05-16,102.92,101.26,101.802,98.8118,87.8805,UP,1
2018-05-17,103.1,102.69,102.128,98.8476,87.9996,DOWN,0
2018-05-18,102.83,103.23,102.338,98.8572,88.1188,UP,1
2018-05-21,103.86,103.6,102.754,98.8564,88.2433,DOWN,0
2018-05-22,103.41,103.98,103.224,98.8534,88.366,UP,1
2018-05-23,103.51,103.0,103.342,98.872,88.4911,UP,1
2018-05-24,103.6,103.26,103.442,98.9054,88.6185,UP,1
2018-05-25,103.69,103.42,103.614,98.9162,88.7473,DOWN,0
2018-05-29,103.28,103.02,103.498,98.9264,88.8747,UP,1
2018-05-30,104.9,104.15,103.796,98.9712,89.0023,DOWN,0
2018-05-31,103.14,104.49,103.722,99.022,89.1204,UP,1
2018-06-01,104.32,103.79,103.866,99.0904,89.2458,DOWN,0
2018-06-04,104.31,104.32,103.99,99.1808,89.3724,DOWN,0
2018-06-05,104.25,104.29,104.184,99.2902,89.5047,UP,1
2018-06-06,104.65,104.33,104.134,99.4236,89.6403,UP,1
2018-06-07,105.32,105.05,104.57,99.5814,89.7756,UP,1
2018-06-08,105.39,104.94,104.784,99.7462,89.9086,UP,1
2018-06-11,106.44,105.5,105.21,99.935,90.0463,DOWN,0
2018-06-12,106.31,106.76,105.622,100.1548,90.1815,DOWN,0
2018-06-13,105.68,106.87,105.828,100.327,90.3124,UP,1
2018-06-14,106.01,105.71,105.966,100.51,90.4466,UP,1
2018-06-15,106.51,105.97,106.19,100.6754,90.5912,DOWN,0
2018-06-18,105.95,106.39,106.092,100.8696,90.734,DOWN,0
2018-06-19,105.52,105.4,105.934,101.0538,90.8683,UP,1
2018-06-20,107.79,105.67,106.356,101.271,91.0139,DOWN,0
2018-06-21,107.57,108.07,106.668,101.4986,91.1602,DOWN,0
2018-06-22,106.74,108.22,106.714,101.7008,91.3075,DOWN,0
2018-06-25,105.22,106.46,106.568,101.8796,91.4518,UP,1
2018-06-26,105.34,105.3,106.532,102.0376,91.5932,DOWN,0
2018-06-27,104.18,105.49,105.81,102.167,91.7224,DOWN,0
2018-06-28,103.09,103.48,104.914,102.2542,91.844,DOWN,0
2018-06-29,102.6,102.89,104.086,102.338,91.9623,UP,1
2018-07-02,103.19,102.29,103.68,102.4528,92.0789,UP,1
2018-07-03,103.87,103.24,103.386,102.5922,92.2021,DOWN,0
2018-07-05,103.48,104.02,103.246,102.7256,92.3311,UP,1
2018-07-06,105.22,103.68,103.672,102.8616,92.4757,UP,1
2018-07-09,105.72,105.21,104.296,103.0692,92.6155,UP,1
2018-07-10,105.8,105.71,104.818,103.2602,92.7563,DOWN,0
2018-07-11,105.52,105.64,105.148,103.4558,92.8928,DOWN,0
2018-07-12,105.37,105.85,105.526,103.6392,93.0384,UP,1
2018-07-13,106.55,105.31,105.792,103.8154,93.1829,UP,1
2018-07-16,106.83,106.5,106.014,104.0352,93.3262,UP,1
2018-07-17,108.41,106.74,106.536,104.2524,93.4727,DOWN,0
2018-07-18,106.59,108.23,106.75,104.4318,93.6077,UP,1
2018-07-19,107.7,106.22,107.216,104.6378,93.7466,UP,1
2018-07-20,108.0,107.99,107.506,104.7954,93.8892,UP,1
2018-07-23,108.36,109.44,107.812,104.9332,94.0426,DOWN,0
2018-07-24,108.16,108.0,107.762,105.0608,94.1971,UP,1
2018-07-25,118.13,111.85,110.07,105.3878,94.4045,UP,1
2018-07-26,124.3,119.39,113.39,105.8526,94.6495,DOWN,0
2018-07-27,124.15,124.47,116.62,106.2772,94.893,DOWN,0
2018-07-30,124.05,124.4,119.758,106.6962,95.1356,UP,1
2018-07-31,124.23,123.77,122.972,107.1242,95.3856,UP,1
2018-08-01,124.58,124.68,124.262,107.5386,95.6356,UP,1
2018-08-02,125.28,124.42,124.458,107.976,95.8861,UP,1
2018-08-03,130.16,125.79,125.66,108.509,96.1528,DOWN,0
2018-08-06,128.81,129.71,126.612,109.0132,96.4096,UP,1
2018-08-07,129.44,128.0,127.654,109.5282,96.6578,DOWN,0
2018-08-08,128.31,130.04,128.4,110.0288,96.8941,DOWN,0
2018-08-09,128.2,128.5,128.984,110.4948,97.1314,DOWN,0
2018-08-10,128.17,127.91,128.586,110.9954,97.3744,UP,1
2018-08-13,128.65,128.23,128.554,111.482,97.6216,UP,1
2018-08-14,130.01,129.21,128.668,111.996,97.8872,DOWN,0
2018-08-15,129.63,129.67,128.932,112.5036,98.152,DOWN,0
2018-08-16,129.02,130.45,129.096,112.991,98.4162,UP,1
2018-08-17,131.57,129.66,129.776,113.516,98.6958,DOWN,0
2018-08-20,131.46,131.59,130.338,114.0374,98.969,DOWN,0
2018-08-21,130.61,131.44,130.458,114.5208,99.2399,UP,1
2018-08-22,131.11,130.5,130.754,115.0168,99.5133,DOWN,0
2018-08-23,131.08,131.13,131.166,115.5248,99.7843,UP,1
2018-08-24,131.36,131.22,131.124,116.0318,100.0515,DOWN,0
2018-08-27,131.26,131.45,131.084,116.5268,100.3135,DOWN,0
2018-08-28,130.24,131.52,131.01,117.0126,100.5677,UP,1
2018-08-29,132.13,130.98,131.214,117.5448,100.8349,DOWN,0
2018-08-30,131.79,131.68,131.356,118.0248,101.1053,UP,1
2018-08-31,134.11,130.8,131.906,118.5556,101.3956,DOWN,0
2018-09-04,134.03,138.07,132.46,119.1014,101.6911,DOWN,0
2018-09-05,133.79,133.98,133.17,119.6728,101.9802,DOWN,0
2018-09-06,132.3,134.02,133.204,120.212,102.2655,UP,1
2018-09-07,132.47,131.8,133.34,120.7778,102.5548,DOWN,0
2018-09-10,131.5,132.89,132.818,121.346,102.8329,UP,1
2018-09-11,131.78,131.61,132.368,121.9296,103.1064,DOWN,0
2018-09-12,131.5,131.83,131.91,122.4958,103.378,UP,1
2018-09-13,133.84,131.78,132.218,123.0952,103.6604,DOWN,0
2018-09-14,133.63,134.09,132.45,123.6982,103.9382,DOWN,0
2018-09-17,132.7,134.03,132.69,124.2478,104.201,UP,1
2018-09-18,133.78,132.89,133.09,124.809,104.4449,DOWN,0
2018-09-19,131.92,133.72,133.174,125.3314,104.6843,UP,1
2018-09-20,132.7,132.82,132.946,125.875,104.9264,UP,1
2018-09-21,133.37,132.93,132.894,126.435,105.1772,UP,1
2018-09-24,134.31,133.34,133.216,126.9902,105.4332,UP,1
2018-09-25,134.52,134.81,133.364,127.544,105.6805,UP,1
2018-09-26,136.63,135.02,134.306,128.1084,105.9395,UP,1
2018-09-27,138.33,136.68,135.432,128.7432,106.2063,UP,1
2018-09-28,139.12,138.01,136.582,129.3716,106.4696,UP,1
2018-10-01,140.3,139.95,137.78,130.0176,106.7332,DOWN,0
2018-10-02,137.93,140.3,138.462,130.609,106.9921,UP,1
2018-10-03,138.65,138.64,138.866,131.2188,107.243,UP,1
2018-10-04,139.22,138.58,139.044,131.6406,107.4907,DOWN,0
2018-10-05,138.97,139.23,139.014,131.934,107.7414,DOWN,0
2018-10-08,138.88,138.98,138.73,132.2286,108.0035,UP,1
2018-10-09,139.58,139.16,139.06,132.5392,108.2622,DOWN,0
2018-10-10,135.09,139.77,138.348,132.7564,108.4922,DOWN,0
2018-10-11,132.43,136.41,136.99,132.9134,108.7087,UP,1
2018-10-12,133.86,133.99,135.968,133.085,108.9385,DOWN,0
2018-10-15,132.76,133.96,134.744,133.137,109.1608,UP,1
2018-10-16,135.5,133.95,133.928,133.2708,109.3991,UP,1
2018-10-17,136.47,136.35,134.204,133.4114,109.6339,DOWN,0
2018-10-18,136.37,137.18,134.992,133.5726,109.8805,DOWN,0
2018-10-19,133.71,136.35,134.962,133.6828,110.1193,DOWN,0
2018-10-22,132.36,134.03,134.882,133.7666,110.3464,DOWN,0
2018-10-23,130.63,130.28,133.908,133.8062,110.5658,DOWN,0
2018-10-24,126.5,130.28,131.914,133.736,110.7683,UP,1
2018-10-25,127.06,127.0,130.052,133.6846,110.9788,UP,1
2018-10-26,127.86,125.13,128.882,133.6614,111.1833,UP,1
2018-10-29,129.0,129.23,128.21,133.61,111.3843,UP,1
2018-10-30,135.21,128.0,129.126,133.685,111.6164,DOWN,0
2018-10-31,133.53,134.87,130.532,133.7434,111.837,UP,1
2018-11-01,135.69,135.13,132.258,133.835,112.0649,DOWN,0
2018-11-02,134.44,136.52,133.574,133.9022,112.2721,UP,1
2018-11-05,135.36,135.05,134.846,133.9822,112.4846,DOWN,0
2018-11-06,135.24,135.02,134.852,134.0618,112.7021,UP,1
2018-11-07,141.65,136.6,136.476,134.29,112.9529,DOWN,0
2018-11-08,141.63,141.5,137.664,134.48,113.1969,UP,1
2018-11-09,143.95,141.9,139.566,134.7232,113.4313,DOWN,0
2018-11-12,141.91,144.0,140.876,134.8792,113.6528,DOWN,0
2018-11-13,141.54,142.12,142.136,135.0294,113.8532,DOWN,0
2018-11-14,139.85,142.73,141.776,135.1506,114.0467,DOWN,0
2018-11-15,137.74,139.11,140.998,135.2594,114.2242,UP,1
2018-11-16,140.29,138.16,140.266,135.4158,114.4272,DOWN,0
2018-11-19,135.16,140.22,138.916,135.489,114.6235,DOWN,0
2018-11-20,135.09,134.25,137.626,135.5552,114.8054,DOWN,0
2018-11-21,134.81,136.11,136.618,135.6214,114.9875,UP,1
2018-11-23,134.93,133.81,136.056,135.6432,115.1823,UP,1
2018-11-26,135.51,135.74,135.1,135.6808,115.3706,UP,1
2018-11-27,138.07,134.99,135.682,135.7882,115.5696,UP,1
2018-11-28,144.38,139.02,137.54,136.0002,115.7969,UP,1
2018-11-29,144.5,143.52,139.478,136.2518,116.0198,DOWN,0
2018-11-30,143.99,144.23,141.29,136.4776,116.235,UP,1
2018-12-03,146.29,145.69,143.446,136.736,116.4615,DOWN,0
2018-12-04,142.13,146.1,144.258,136.8924,116.6671,DOWN,0
2018-12-06,140.85,140.91,143.552,137.019,116.8696,DOWN,0
2018-12-07,135.86,140.29,141.824,137.0036,117.0462,DOWN,0
2018-12-10,134.12,135.61,139.85,136.9194,117.2126,DOWN,0
2018-12-11,133.89,135.42,137.37,136.8148,117.382,UP,1
2018-12-12,134.96,135.44,135.936,136.708,117.549,UP,1
2018-12-13,136.32,135.48,135.03,136.6758,117.7343,DOWN,0
2018-12-14,126.73,134.37,133.204,136.4374,117.8708,DOWN,0
2018-12-17,123.12,120.0,131.004,136.1154,117.9795,UP,1
2018-12-18,125.31,124.36,129.288,135.8422,118.1005,DOWN,0
2018-12-19,122.25,125.39,126.746,135.5096,118.2068,DOWN,0
2018-12-20,119.85,121.85,123.452,135.115,118.2995,UP,1
2018-12-21,120.08,119.85,122.122,134.8148,118.3882,DOWN,0
2018-12-24,116.13,119.71,120.724,134.4888,118.4493,UP,1
2018-12-26,121.29,116.73,119.92,134.2374,118.538,UP,1
2018-12-27,122.38,119.53,119.946,134.0298,118.637,UP,1
2018-12-28,122.51,123.07,120.478,133.77,118.7399,UP,1
2018-12-31,124.45,123.48,121.352,133.5296,118.8464,DOWN,0
2019-01-02,121.76,122.91,122.478,133.2374,118.9413,DOWN,0
2019-01-03,119.44,120.82,122.108,132.952,119.0252,UP,1
2019-01-04,123.39,121.19,122.31,132.7726,119.1392,UP,1
2019-01-07,124.44,123.62,122.696,132.6488,119.2569,UP,1
2019-01-08,126.19,126.01,123.044,132.6426,119.3889,UP,1
2019-01-09,128.3,127.1,124.352,132.6674,119.5365,UP,1
2019-01-10,129.75,127.75,126.414,132.7052,119.6953,DOWN,0
2019-01-11,129.14,129.21,127.564,132.708,119.8539,UP,1
2019-01-14,129.26,128.33,128.528,132.589,120.0144,UP,1
2019-01-15,131.49,129.62,129.588,132.5482,120.1869,UP,1
2019-01-16,132.31,131.74,130.39,132.4806,120.3718,UP,1
2019-01-17,134.06,131.81,131.252,132.473,120.5568,UP,1
2019-01-18,134.54,135.11,132.332,132.4566,120.7452,DOWN,0
2019-01-22,132.97,133.76,133.074,132.4112,120.9188,UP,1
2019-01-23,133.79,133.11,133.534,132.254,121.1066,DOWN,0
2019-01-24,132.69,133.91,133.61,132.0752,121.2885,UP,1
2019-01-25,132.9,133.85,133.378,131.8542,121.4683,DOWN,0
2019-01-28,131.73,132.11,132.816,131.6506,121.646,UP,1
2019-01-29,138.03,135.0,133.828,131.5804,121.853,UP,1
2019-01-30,139.06,138.23,134.882,131.5646,122.0669,UP,1
2019-01-31,139.43,138.89,136.23,131.5984,122.2769,UP,1
2019-02-01,139.71,139.07,137.592,131.5868,122.4869,DOWN,0
2019-02-04,138.76,138.99,138.998,131.6588,122.687,UP,1
2019-02-05,139.72,139.07,139.336,131.7514,122.8936,UP,1
2019-02-06,140.03,139.08,139.53,131.8558,123.1065,UP,1
2019-02-07,140.62,139.54,139.768,131.9696,123.3251,DOWN,0
2019-02-08,139.53,139.91,139.732,132.05,123.5387,DOWN,0
2019-02-11,138.66,139.34,139.712,132.0618,123.7399,UP,1
2019-02-12,140.22,139.14,139.812,131.9786,123.9643,UP,1
2019-02-13,140.89,140.45,139.984,131.9064,124.1875,UP,1
2019-02-14,142.22,140.25,140.304,131.871,124.4199,UP,1
2019-02-15,144.26,143.23,141.25,131.8304,124.6602,DOWN,0
2019-02-19,143.59,143.81,142.236,131.8596,124.8894,DOWN,0
2019-02-20,142.33,143.09,142.658,131.8892,125.1219,DOWN,0
2019-02-21,142.01,142.32,142.882,132.0122,125.3442,UP,1
2019-02-22,144.04,142.33,143.246,132.2106,125.5763,DOWN,0
2019-02-25,143.26,144.04,143.046,132.398,125.8056,DOWN,0
2019-02-26,142.52,143.33,142.832,132.5492,126.0176,DOWN,0
2019-02-27,138.81,141.66,142.128,132.599,126.2043,UP,1
2019-02-28,139.04,137.73,141.534,132.8452,126.3906,DOWN,0
2019-03-01,138.47,139.36,140.42,133.1522,126.574,DOWN,0
2019-03-04,136.1,139.11,138.988,133.368,126.7492,DOWN,0
2019-03-05,135.39,136.38,137.562,133.6308,126.9116,DOWN,0
2019-03-06,128.73,135.07,135.546,133.8084,127.0397,DOWN,0
2019-03-07,126.89,128.96,133.116,133.9446,127.16,DOWN,0
2019-03-08,124.74,125.51,130.37,134.1168,127.2644,UP,1
2019-03-11,125.89,124.71,128.328,134.2088,127.3768,UP,1
2019-03-12,128.88,126.27,127.026,134.3388,127.5037,UP,1
2019-03-13,130.82,129.01,127.444,134.505,127.6398,UP,1
2019-03-14,131.77,130.82,128.42,134.6514,127.7802,UP,1
2019-03-15,132.35,132.72,129.942,134.8632,127.9255,UP,1
