ticker,BWA US Equity,BWA US Equity,BWA US Equity,BWA US Equity,BWA US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-05-25,5.8538,5.8313,4.8995,5.775,5.4167,DOWN,0
2001-05-29,5.8363,5.8538,4.9067,5.796,5.4282,DOWN,0
2001-05-30,5.695,5.8363,4.912,5.7863,5.4339,DOWN,0
2001-05-31,5.6563,5.695,4.9173,5.7707,5.4426,UP,1
2001-06-01,5.9,5.7125,4.9239,5.7883,5.4594,DOWN,0
2001-06-04,5.8663,5.9,4.9302,5.7908,5.4794,UP,1
2001-06-05,5.9638,5.8563,4.9373,5.8163,5.498,DOWN,0
2001-06-06,5.9175,5.9638,4.9442,5.8608,5.5119,DOWN,0
2001-06-07,5.8738,5.9175,4.9511,5.9043,5.5235,DOWN,0
2001-06-08,5.8675,5.875,4.9575,5.8978,5.5374,UP,1
2001-06-11,5.9125,5.8675,4.9642,5.907,5.5554,DOWN,0
2001-06-12,5.7513,5.8938,4.9702,5.8645,5.5703,DOWN,0
2001-06-13,5.7188,5.7625,4.9763,5.8248,5.5845,DOWN,0
2001-06-14,5.5538,5.7175,4.9818,5.7608,5.5966,DOWN,0
2001-06-15,5.5438,5.4913,4.9872,5.696,5.6066,UP,1
2001-06-18,5.5625,5.5563,4.9936,5.626,5.6156,DOWN,0
2001-06-19,5.5438,5.5813,4.9998,5.5845,5.6236,UP,1
2001-06-20,5.67,5.5375,5.0064,5.5748,5.6319,UP,1
2001-06-21,5.8813,5.67,5.0139,5.6403,5.6414,UP,1
2001-06-22,5.9188,5.9125,5.0214,5.7153,5.6543,UP,1
2001-06-25,5.9238,5.9375,5.0293,5.7875,5.6647,UP,1
2001-06-26,6.0813,5.9238,5.0379,5.895,5.6769,DOWN,0
2001-06-27,6.02,6.0813,5.0464,5.965,5.6868,UP,1
2001-06-28,6.1338,6.0,5.0558,6.0155,5.6972,UP,1
2001-06-29,6.2025,6.175,5.0656,6.0723,5.7071,DOWN,0
2001-07-02,6.0888,6.1813,5.0752,6.1053,5.7148,DOWN,0
2001-07-03,6.03,6.0888,5.0852,6.095,5.7228,DOWN,0
2001-07-05,6.0075,6.03,5.0951,6.0925,5.7297,DOWN,0
2001-07-06,5.9275,6.0188,5.1048,6.0513,5.7358,UP,1
2001-07-09,6.0375,5.9125,5.1149,6.0183,5.7443,UP,1
2001-07-10,6.1375,6.0063,5.1257,6.028,5.7556,UP,1
2001-07-11,6.225,6.125,5.1368,6.067,5.7687,UP,1
2001-07-12,6.35,6.25,5.1481,6.1355,5.7851,UP,1
2001-07-13,6.4,6.3438,5.1601,6.23,5.8016,DOWN,0
2001-07-16,6.3588,6.3875,5.1721,6.2943,5.8188,UP,1
2001-07-17,6.45,6.375,5.1833,6.3568,5.8378,DOWN,0
2001-07-18,6.4175,6.4125,5.1947,6.3952,5.8563,DOWN,0
2001-07-19,6.3813,6.4063,5.2056,6.4015,5.8753,UP,1
2001-07-20,6.385,6.3875,5.2166,6.3985,5.8947,DOWN,0
2001-07-23,6.2625,6.3838,5.2248,6.3793,5.9122,DOWN,0
2001-07-24,5.925,6.2513,5.231,6.2743,5.9249,UP,1
2001-07-25,6.0338,5.9388,5.2386,6.1975,5.9384,UP,1
2001-07-26,6.2813,6.0438,5.2472,6.1775,5.954,UP,1
2001-07-27,6.4063,6.2688,5.2579,6.1818,5.9679,UP,1
2001-07-30,6.5375,6.4,5.2693,6.2368,5.984,UP,1
2001-07-31,6.6238,6.5625,5.2818,6.3765,6.0027,UP,1
2001-08-01,6.7888,6.6238,5.2948,6.5275,6.0238,DOWN,0
2001-08-02,6.5475,6.775,5.3067,6.5808,6.0399,UP,1
2001-08-03,6.6125,6.5625,5.3188,6.622,6.0575,DOWN,0
2001-08-06,6.6125,6.5938,5.3309,6.637,6.0735,UP,1
2001-08-07,6.8125,6.6125,5.3435,6.6747,6.0927,DOWN,0
2001-08-08,6.7425,6.8125,5.3566,6.6655,6.1108,UP,1
2001-08-09,6.7438,6.7438,5.3686,6.7047,6.1318,DOWN,0
2001-08-10,6.7438,6.7438,5.3801,6.731,6.1535,DOWN,0
2001-08-13,6.565,6.745,5.3906,6.7215,6.1668,UP,1
2001-08-14,6.5875,6.565,5.4014,6.6765,6.1812,UP,1
2001-08-15,6.7325,6.5813,5.4127,6.6745,6.1966,UP,1
2001-08-16,6.7613,6.7313,5.4232,6.678,6.2135,DOWN,0
2001-08-17,6.02,6.6875,5.4297,6.5333,6.2164,UP,1
2001-08-20,6.0438,6.025,5.4363,6.429,6.2199,DOWN,0
2001-08-21,5.97,6.0875,5.4423,6.3055,6.2211,UP,1
2001-08-22,6.3438,6.05,5.4512,6.2278,6.2329,DOWN,0
2001-08-23,6.2625,6.3125,5.4593,6.128,6.2438,UP,1
2001-08-24,6.3363,6.25,5.4684,6.1913,6.2595,DOWN,0
2001-08-27,6.3012,6.3313,5.4772,6.2428,6.2746,DOWN,0
2001-08-28,6.2963,6.3288,5.4857,6.308,6.2893,UP,1
2001-08-29,6.375,6.2938,5.4949,6.3143,6.3059,DOWN,0
2001-08-30,6.3113,6.325,5.5035,6.324,6.3187,UP,1
2001-08-31,6.3875,6.3238,5.5126,6.3343,6.3289,UP,1
2001-09-04,6.4625,6.4125,5.5216,6.3665,6.3397,DOWN,0
2001-09-05,6.45,6.4938,5.5311,6.3973,6.3503,DOWN,0
2001-09-06,6.39,6.4688,5.5406,6.4003,6.3564,DOWN,0
2001-09-07,6.145,6.3588,5.5488,6.367,6.3589,DOWN,0
2001-09-10,6.0725,6.0825,5.5568,6.304,6.3577,DOWN,0
2001-09-17,5.375,6.0625,5.5617,6.0865,6.3412,DOWN,0
2001-09-18,5.1125,5.3813,5.5644,5.819,6.3216,DOWN,0
2001-09-19,4.9438,5.0938,5.5662,5.5298,6.2999,DOWN,0
2001-09-20,4.5613,4.9375,5.5663,5.213,6.271,UP,1
2001-09-21,4.57,4.4063,5.5662,4.9125,6.2438,UP,1
2001-09-24,5.0725,4.6563,5.5687,4.852,6.2245,DOWN,0
2001-09-25,4.9213,5.0125,5.5703,4.8138,6.2002,DOWN,0
2001-09-26,4.7063,4.875,5.5718,4.7663,6.1698,UP,1
2001-09-27,4.865,4.7375,5.574,4.827,6.1401,UP,1
2001-09-28,5.0375,4.9063,5.577,4.9205,6.1129,DOWN,0
2001-10-01,4.985,5.0,5.58,4.903,6.0854,UP,1
2001-10-02,5.125,5.0163,5.5829,4.9438,6.0589,UP,1
2001-10-03,5.3275,5.1375,5.5874,5.068,6.0371,UP,1
2001-10-04,5.3563,5.375,5.5924,5.1663,6.0166,DOWN,0
2001-10-05,5.355,5.375,5.5978,5.2298,5.996,DOWN,0
2001-10-08,5.3,5.3238,5.6028,5.2928,5.9768,DOWN,0
2001-10-09,5.2538,5.3,5.6073,5.3185,5.9633,UP,1
2001-10-10,5.575,5.2625,5.6136,5.368,5.9542,UP,1
2001-10-11,5.5813,5.625,5.6199,5.413,5.9402,DOWN,0
2001-10-12,5.515,5.5813,5.6263,5.445,5.9223,UP,1
2001-10-15,5.5338,5.5,5.6322,5.4918,5.9023,UP,1
2001-10-16,5.6125,5.5375,5.6378,5.5635,5.882,DOWN,0
2001-10-17,5.3925,5.625,5.6413,5.527,5.8541,UP,1
2001-10-18,5.4375,5.3938,5.6438,5.4983,5.8319,UP,1
2001-10-19,5.4887,5.4438,5.6463,5.493,5.8094,UP,1
2001-10-22,5.615,5.4938,5.6494,5.5093,5.7895,UP,1
2001-10-23,5.6537,5.62,5.6528,5.5175,5.7663,DOWN,0
2001-10-24,5.5075,5.6563,5.6538,5.5405,5.7416,DOWN,0
2001-10-25,5.4725,5.4875,5.6542,5.5475,5.7162,DOWN,0
2001-10-26,5.3725,5.4625,5.6553,5.5243,5.6888,UP,1
2001-10-29,5.375,5.375,5.6562,5.4763,5.665,DOWN,0
2001-10-30,5.3275,5.3375,5.6578,5.411,5.6398,UP,1
2001-10-31,5.34,5.33,5.6598,5.3775,5.6119,UP,1
2001-11-01,5.35,5.35,5.6614,5.353,5.5837,UP,1
2001-11-02,5.4375,5.3563,5.6636,5.366,5.572,UP,1
2001-11-05,5.5375,5.5,5.6663,5.3985,5.5619,UP,1
2001-11-06,5.5875,5.5375,5.6688,5.4505,5.5543,DOWN,0
2001-11-07,5.5575,5.5688,5.6715,5.494,5.5385,DOWN,0
2001-11-08,5.4813,5.575,5.6744,5.5202,5.5229,UP,1
2001-11-09,5.5063,5.4625,5.677,5.534,5.5063,DOWN,0
2001-11-12,5.4662,5.5188,5.6788,5.5197,5.4896,UP,1
2001-11-13,5.5825,5.4938,5.6815,5.5187,5.4753,UP,1
2001-11-14,5.6963,5.6137,5.6837,5.5465,5.4618,UP,1
2001-11-15,5.85,5.6963,5.6867,5.6202,5.4525,UP,1
2001-11-16,5.9213,5.8688,5.6895,5.7032,5.4432,DOWN,0
2001-11-19,5.8613,5.9213,5.6925,5.7822,5.4312,DOWN,0
2001-11-20,5.7025,5.875,5.6946,5.8062,5.4162,DOWN,0
2001-11-21,5.67,5.7275,5.6963,5.801,5.4018,UP,1
2001-11-23,5.805,5.6875,5.6984,5.792,5.395,DOWN,0
2001-11-26,5.7625,5.8163,5.7003,5.7602,5.3888,DOWN,0
2001-11-27,5.6438,5.7813,5.7006,5.7167,5.3942,DOWN,0
2001-11-28,5.6375,5.625,5.7011,5.7037,5.4047,UP,1
2001-11-29,5.7,5.6375,5.7021,5.7097,5.4198,UP,1
2001-11-30,5.75,5.7113,5.7039,5.6987,5.4436,UP,1
2001-12-03,5.7825,5.75,5.7058,5.7027,5.4679,UP,1
2001-12-04,5.8963,5.7875,5.7082,5.7532,5.4843,UP,1
2001-12-05,6.0,5.9275,5.7111,5.8257,5.5059,UP,1
2001-12-06,6.2438,6.0,5.7152,5.9345,5.5367,DOWN,0
2001-12-07,6.125,6.2313,5.7187,6.0095,5.5619,UP,1
2001-12-10,6.14,6.0963,5.7226,6.081,5.5839,UP,1
2001-12-11,6.1938,6.14,5.727,6.1405,5.6081,UP,1
2001-12-12,6.2013,6.195,5.7318,6.1807,5.6296,DOWN,0
2001-12-13,6.19,6.1825,5.736,6.17,5.6469,DOWN,0
2001-12-14,6.1537,6.2,5.7393,6.1757,5.6628,UP,1
2001-12-17,6.2688,6.1688,5.743,6.2015,5.6811,UP,1
2001-12-18,6.4325,6.2563,5.7478,6.2492,5.7037,DOWN,0
2001-12-19,6.3475,6.4125,5.7525,6.2785,5.7256,DOWN,0
2001-12-20,6.2663,6.3375,5.7557,6.2937,5.7395,UP,1
2001-12-21,6.3963,6.2975,5.7597,6.3422,5.7557,UP,1
2001-12-24,6.425,6.4588,5.7637,6.3735,5.774,UP,1
2001-12-26,6.465,6.425,5.7677,6.38,5.7926,UP,1
2001-12-27,6.5238,6.4875,5.7717,6.4152,5.8108,UP,1
2001-12-28,6.525,6.5125,5.7758,6.467,5.8334,UP,1
2001-12-31,6.5313,6.5188,5.7804,6.494,5.8553,UP,1
2002-01-02,6.5475,6.5188,5.7856,6.5185,5.8765,UP,1
2002-01-03,6.5625,6.5287,5.7914,6.538,5.8954,UP,1
2002-01-04,6.6263,6.5813,5.7977,6.5585,5.9149,DOWN,0
2002-01-07,6.505,6.595,5.8039,6.5545,5.9349,UP,1
2002-01-08,6.6138,6.505,5.8099,6.571,5.9577,DOWN,0
2002-01-09,6.5825,6.6125,5.8167,6.578,5.9819,DOWN,0
2002-01-10,6.5113,6.5525,5.8239,6.5677,6.0046,UP,1
2002-01-11,6.585,6.4875,5.8326,6.5595,6.0297,DOWN,0
2002-01-14,6.4125,6.5563,5.8394,6.541,6.0512,DOWN,0
2002-01-15,6.3863,6.425,5.8453,6.4955,6.0719,DOWN,0
2002-01-16,6.305,6.3863,5.8503,6.44,6.0893,UP,1
2002-01-17,6.4725,6.3188,5.8568,6.4322,6.108,DOWN,0
2002-01-18,6.3763,6.4688,5.8636,6.3905,6.1238,UP,1
2002-01-22,6.4875,6.375,5.871,6.4055,6.1424,UP,1
2002-01-23,6.5763,6.5,5.8789,6.4435,6.1643,DOWN,0
2002-01-24,6.45,6.5875,5.8864,6.4725,6.1831,UP,1
2002-01-25,6.7625,6.4688,5.895,6.5305,6.2091,DOWN,0
2002-01-28,6.745,6.7925,5.9031,6.6042,6.2323,UP,1
2002-01-29,6.7913,6.7825,5.9114,6.665,6.2542,UP,1
2002-01-30,6.8775,6.7863,5.9195,6.7252,6.2748,UP,1
2002-01-31,6.925,6.875,5.9271,6.8202,6.2948,DOWN,0
2002-02-01,6.9,6.9363,5.9352,6.8477,6.3156,DOWN,0
2002-02-04,6.8475,6.9188,5.9424,6.8682,6.3385,DOWN,0
2002-02-05,6.75,6.75,5.9488,6.86,6.3601,UP,1
2002-02-06,6.8538,6.765,5.9555,6.8552,6.3811,DOWN,0
2002-02-07,6.7125,6.7788,5.961,6.8127,6.4001,UP,1
2002-02-08,6.9375,6.725,5.9671,6.8202,6.426,UP,1
2002-02-11,7.0675,7.0538,5.9739,6.8642,6.4546,DOWN,0
2002-02-12,7.06,7.05,5.9811,6.9262,6.4818,UP,1
2002-02-13,7.1638,7.0325,5.9886,6.9882,6.51,DOWN,0
2002-02-14,7.1325,7.1763,5.9961,7.0722,6.537,DOWN,0
2002-02-15,7.1225,7.1363,6.0037,7.1092,6.5616,DOWN,0
2002-02-19,7.0425,7.1225,6.011,7.1042,6.5824,UP,1
2002-02-20,7.2888,7.055,6.0196,7.15,6.6033,DOWN,0
2002-02-21,7.24,7.2888,6.0282,7.1653,6.6256,UP,1
2002-02-22,7.3563,7.3275,6.0371,7.21,6.6499,UP,1
2002-02-25,7.4963,7.3875,6.0471,7.2848,6.676,UP,1
2002-02-26,7.665,7.5438,6.0579,7.4093,6.7053,DOWN,0
2002-02-27,7.6538,7.8125,6.0687,7.4823,6.7345,DOWN,0
2002-02-28,7.5188,7.6438,6.0791,7.538,6.7618,UP,1
2002-03-01,7.6213,7.5125,6.0902,7.591,6.7889,UP,1
2002-03-04,7.8663,7.75,6.1026,7.665,6.8175,DOWN,0
2002-03-05,7.635,7.7913,6.1143,7.659,6.8433,UP,1
2002-03-06,7.7575,7.625,6.1263,7.6798,6.8731,UP,1
2002-03-07,8.0913,7.845,6.1392,7.7943,6.907,UP,1
2002-03-08,8.11,8.2163,6.1512,7.892,6.9407,DOWN,0
2002-03-11,8.025,8.1,6.1627,7.9238,6.9719,UP,1
2002-03-12,8.095,7.9638,6.1747,8.0158,7.0033,DOWN,0
2002-03-13,8.0363,8.0,6.1863,8.0715,7.0336,DOWN,0
2002-03-14,8.0225,8.0188,6.1976,8.0578,7.0634,DOWN,0
2002-03-15,7.93,8.0125,6.2086,8.0218,7.091,UP,1
2002-03-18,7.9675,7.925,6.2194,8.0103,7.1191,UP,1
2002-03-19,8.02,8.0375,6.2302,7.9953,7.147,DOWN,0
2002-03-20,7.9413,8.0,6.2408,7.9763,7.1757,DOWN,0
2002-03-21,7.74,7.9425,6.251,7.9198,7.1983,DOWN,0
2002-03-22,7.6125,7.7125,6.2608,7.8563,7.2189,DOWN,0
2002-03-25,7.3113,7.5875,6.2678,7.725,7.2349,UP,1
2002-03-26,7.5975,7.3275,6.2765,7.6405,7.2551,UP,1
2002-03-27,7.8888,7.6,6.2861,7.63,7.2846,DOWN,0
2002-03-28,7.865,7.915,6.2958,7.655,7.3142,DOWN,0
2002-04-01,7.7988,7.8025,6.3055,7.6923,7.3441,DOWN,0
2002-04-02,7.6913,7.7863,6.3146,7.7683,7.3685,DOWN,0
2002-04-03,7.5588,7.6938,6.3228,7.7605,7.3921,UP,1
2002-04-04,7.5963,7.5313,6.332,7.702,7.4143,UP,1
2002-04-05,7.7525,7.5688,6.3422,7.6795,7.4378,UP,1
2002-04-08,7.8775,7.725,6.3538,7.6952,7.4664,UP,1
2002-04-09,8.0063,7.8813,6.3661,7.7582,7.4912,UP,1
2002-04-10,8.22,8.0075,6.3794,7.8905,7.5207,DOWN,0
2002-04-11,7.8775,8.2125,6.3911,7.9467,7.5425,DOWN,0
2002-04-12,7.7538,7.8775,6.4015,7.947,7.56,UP,1
2002-04-15,7.7563,7.8125,6.4109,7.9227,7.5766,UP,1
2002-04-16,7.975,7.925,6.4212,7.9165,7.5981,DOWN,0
2002-04-17,7.69,7.9875,6.43,7.8105,7.615,DOWN,0
2002-04-18,7.5138,7.6938,6.4372,7.7377,7.6302,UP,1
2002-04-19,7.5938,7.5313,6.445,7.7057,7.645,DOWN,0
2002-04-22,7.5625,7.595,6.4522,7.667,7.662,UP,1
2002-04-23,7.665,7.6375,6.4595,7.605,7.6766,UP,1
2002-04-24,7.8163,7.6875,6.4681,7.6302,7.6916,DOWN,0
2002-04-25,7.735,7.8188,6.4767,7.6745,7.7051,UP,1
2002-04-26,7.8288,7.7475,6.4858,7.7215,7.7184,DOWN,0
2002-04-29,7.6663,7.8375,6.4945,7.7422,7.7291,UP,1
2002-04-30,7.81,7.6788,6.5033,7.7712,7.7428,UP,1
2002-05-01,7.895,7.8,6.5121,7.787,7.7599,UP,1
2002-05-02,7.9625,7.915,6.5208,7.8325,7.7733,DOWN,0
2002-05-03,7.8675,7.9438,6.5284,7.8402,7.7859,DOWN,0
2002-05-06,7.8213,7.8675,6.5355,7.8712,7.7952,UP,1
2002-05-07,7.8413,7.8325,6.5429,7.8775,7.8021,UP,1
2002-05-08,7.9225,7.9413,6.5503,7.883,7.8072,DOWN,0
2002-05-09,7.8763,7.9125,6.5576,7.8657,7.8117,DOWN,0
2002-05-10,7.7788,7.875,6.5645,7.848,7.8169,UP,1
2002-05-13,7.8888,7.78,6.5721,7.8615,7.8222,UP,1
2002-05-14,7.995,8.0,6.5807,7.8922,7.8248,UP,1
2002-05-15,8.0938,7.9913,6.5916,7.9265,7.834,DOWN,0
2002-05-16,8.0325,8.1188,6.6016,7.9577,7.8395,UP,1
2002-05-17,8.1188,8.0325,6.6107,8.0257,7.84,DOWN,0
2002-05-20,7.845,8.05,6.6179,8.017,7.8347,UP,1
2002-05-21,8.095,8.0875,6.6257,8.037,7.8361,UP,1
2002-05-22,8.2088,8.12,6.6337,8.06,7.8384,UP,1
2002-05-23,8.5625,8.5213,6.6425,8.166,7.8489,DOWN,0
2002-05-24,8.3888,8.55,6.6517,8.22,7.8563,UP,1
2002-05-28,8.4012,8.4263,6.6607,8.3312,7.8657,DOWN,0
2002-05-29,8.3525,8.4025,6.6694,8.3827,7.8734,DOWN,0
2002-05-30,7.9688,7.8875,6.6752,8.3347,7.8724,UP,1
2002-05-31,8.05,8.0,6.6817,8.2322,7.8745,DOWN,0
2002-06-03,7.7688,8.0438,6.6868,8.1082,7.8751,DOWN,0
2002-06-04,7.2988,7.675,6.6896,7.8877,7.8688,UP,1
2002-06-05,7.525,7.3813,6.6944,7.7222,7.8731,DOWN,0
2002-06-06,7.4325,7.5263,6.6986,7.615,7.8698,UP,1
2002-06-07,7.6088,7.4313,6.703,7.5267,7.8642,UP,1
2002-06-10,7.635,7.5813,6.7074,7.5,7.8596,DOWN,0
2002-06-11,7.5588,7.6475,6.7151,7.552,7.8548,UP,1
2002-06-12,7.625,7.5688,6.723,7.572,7.8535,DOWN,0
2002-06-13,7.4,7.65,6.7301,7.5655,7.8503,DOWN,0
2002-06-14,7.2338,7.3275,6.7346,7.4905,7.8431,UP,1
2002-06-17,7.5563,7.2625,6.741,7.4747,7.8391,UP,1
2002-06-18,7.625,7.5375,6.7475,7.488,7.8341,DOWN,0
2002-06-19,7.5188,7.5963,6.7536,7.4668,7.8243,DOWN,0
2002-06-20,7.2888,7.3625,6.7585,7.4445,7.8057,DOWN,0
2002-06-21,7.25,7.275,6.7629,7.4477,7.7932,UP,1
2002-06-24,7.27,7.225,6.7677,7.3905,7.7835,DOWN,0
2002-06-25,7.14,7.2813,6.7715,7.2935,7.7712,DOWN,0
2002-06-26,7.115,7.05,6.7747,7.2128,7.754,DOWN,0
2002-06-27,7.05,7.1375,6.7777,7.165,7.7412,UP,1
2002-06-28,7.22,7.065,6.7819,7.159,7.7353,UP,1
2002-07-01,7.3475,7.2488,6.7879,7.1745,7.7304,DOWN,0
2002-07-02,7.2775,7.3375,6.7939,7.202,7.7247,DOWN,0
2002-07-03,7.165,7.25,6.8029,7.212,7.7147,UP,1
2002-07-05,7.46,7.19,6.8146,7.294,7.7075,DOWN,0
2002-07-08,7.21,7.45,6.8259,7.292,7.697,DOWN,0
2002-07-09,7.0313,7.1813,6.8383,7.2287,7.6811,DOWN,0
2002-07-10,6.8988,7.0188,6.8499,7.153,7.6657,DOWN,0
2002-07-11,6.7363,6.8125,6.8582,7.0672,7.6442,DOWN,0
2002-07-12,6.6875,6.7563,6.8671,6.9127,7.6201,DOWN,0
2002-07-15,6.5863,6.6938,6.8765,6.788,7.5926,DOWN,0
2002-07-16,6.5325,6.6,6.8848,6.6882,7.5659,DOWN,0
2002-07-17,6.4188,6.7325,6.8917,6.5922,7.5378,UP,1
2002-07-18,6.4363,6.4125,6.899,6.5322,7.5097,DOWN,0
2002-07-19,6.2825,6.4125,6.9048,6.4512,7.4769,DOWN,0
2002-07-22,6.1713,6.3063,6.909,6.3682,7.4428,DOWN,0
2002-07-23,6.1688,6.2,6.913,6.2955,7.4106,UP,1
2002-07-24,6.6038,6.1688,6.9193,6.3325,7.3849,UP,1
2002-07-25,6.7125,6.6038,6.9263,6.3877,7.3593,DOWN,0
2002-07-26,6.59,6.7375,6.933,6.4492,7.3292,UP,1
2002-07-29,6.98,6.7275,6.9401,6.611,7.3081,DOWN,0
2002-07-30,6.7713,6.9325,6.946,6.7315,7.2812,DOWN,0
2002-07-31,6.71,6.6463,6.952,6.7527,7.2585,UP,1
2002-08-01,6.8088,6.71,6.9584,6.772,7.2328,DOWN,0
2002-08-02,6.4763,6.8088,6.9627,6.7493,7.1981,DOWN,0
2002-08-05,6.3963,6.4813,6.9677,6.6325,7.1548,UP,1
2002-08-06,6.6475,6.45,6.9737,6.6078,7.12,UP,1
2002-08-07,6.7588,6.725,6.9801,6.6175,7.0871,UP,1
2002-08-08,6.8888,6.7688,6.9865,6.6335,7.0578,UP,1
2002-08-09,6.9975,6.875,6.9932,6.7378,7.0384,UP,1
2002-08-12,7.1688,7.0625,7.0015,6.8923,7.0208,DOWN,0
2002-08-13,6.9438,7.1563,7.0088,6.9515,7.0043,UP,1
2002-08-14,7.0063,7.0188,7.017,7.001,6.9984,UP,1
2002-08-15,7.3,7.1063,7.0266,7.0833,6.9939,DOWN,0
2002-08-16,7.2263,7.3,7.0361,7.129,6.9898,UP,1
2002-08-19,7.5375,7.2313,7.0471,7.2027,6.9884,DOWN,0
2002-08-20,7.5,7.4875,7.0579,7.314,6.9857,UP,1
2002-08-21,7.5375,7.5,7.0684,7.4202,6.9853,UP,1
2002-08-22,7.62,7.5275,7.0788,7.4842,6.9852,DOWN,0
2002-08-23,7.4763,7.5825,7.0882,7.5342,6.9867,UP,1
2002-08-26,7.6375,7.475,7.0986,7.5542,6.9948,DOWN,0
2002-08-27,7.6,7.65,7.1092,7.5742,6.9956,DOWN,0
2002-08-28,7.525,7.5938,7.1193,7.5717,6.9936,DOWN,0
2002-08-29,7.47,7.5,7.1293,7.5417,6.9927,UP,1
2002-08-30,7.53,7.4675,7.1391,7.5525,6.9975,DOWN,0
2002-09-03,7.4075,7.4688,7.1476,7.5065,7.0006,UP,1
2002-09-04,7.545,7.3938,7.1561,7.4955,7.0061,DOWN,0
2002-09-05,7.39,7.445,7.1634,7.4685,7.0111,UP,1
2002-09-06,7.6425,7.45,7.1723,7.503,7.0217,UP,1
2002-09-09,7.7375,7.625,7.1825,7.5445,7.0354,UP,1
2002-09-10,7.81,7.8375,7.1932,7.625,7.0472,DOWN,0
2002-09-11,7.79,7.8188,7.2031,7.674,7.0561,DOWN,0
2002-09-12,7.6225,7.765,7.2124,7.7205,7.063,DOWN,0
2002-09-13,7.5,7.5625,7.2217,7.692,7.0697,DOWN,0
2002-09-16,7.44,7.5,7.2307,7.6325,7.0693,DOWN,0
2002-09-17,7.195,7.475,7.2382,7.5095,7.069,DOWN,0
2002-09-18,7.0875,7.1963,7.2449,7.369,7.0701,DOWN,0
2002-09-19,6.9,7.0563,7.2505,7.2245,7.0701,DOWN,0
2002-09-20,6.7375,6.9313,7.2547,7.072,7.0702,DOWN,0
2002-09-23,6.5325,6.6375,7.2574,6.8905,7.0671,DOWN,0
2002-09-24,6.3975,6.47,7.2581,6.731,7.0633,UP,1
2002-09-25,6.3988,6.5063,7.2595,6.5933,7.0606,UP,1
2002-09-26,6.515,6.4488,7.2614,6.5163,7.0625,DOWN,0
2002-09-27,6.2588,6.5,7.2617,6.4205,7.059,DOWN,0
2002-09-30,6.205,6.0938,7.2617,6.355,7.0574,DOWN,0
2002-10-01,6.1975,6.25,7.2618,6.315,7.058,DOWN,0
2002-10-02,6.0763,6.15,7.2614,6.2505,7.0561,DOWN,0
2002-10-03,5.8438,6.0875,7.2592,6.1163,7.0409,DOWN,0
2002-10-04,5.68,5.875,7.2555,6.0005,7.0203,DOWN,0
2002-10-07,5.4813,5.6762,7.2511,5.8558,6.9981,DOWN,0
2002-10-08,5.1375,5.4825,7.2455,5.6438,6.9612,DOWN,0
2002-10-09,4.9275,5.1063,7.2382,5.414,6.9244,UP,1
2002-10-10,5.345,5.0,7.2328,5.3143,6.8971,UP,1
2002-10-11,5.6563,5.5,7.2287,5.3095,6.874,DOWN,0
2002-10-14,5.3438,5.5938,7.2228,5.282,6.8514,UP,1
2002-10-15,5.8225,5.5625,7.2193,5.419,6.8399,DOWN,0
2002-10-16,5.48,5.76,7.214,5.5295,6.8166,UP,1
2002-10-17,5.7813,5.5938,7.2102,5.6168,6.797,DOWN,0
2002-10-18,5.775,5.7813,7.2063,5.6405,6.7747,UP,1
2002-10-21,6.17,5.775,7.204,5.8058,6.7582,DOWN,0
2002-10-22,6.0287,6.1438,7.2016,5.847,6.7354,UP,1
2002-10-23,6.1063,5.975,7.1991,5.9723,6.7186,DOWN,0
2002-10-24,5.725,6.1188,7.1948,5.961,6.693,UP,1
2002-10-25,5.8313,5.6875,7.1914,5.9723,6.6636,DOWN,0
2002-10-28,5.6425,5.8625,7.1867,5.8668,6.632,DOWN,0
2002-10-29,5.5438,5.5375,7.1823,5.7698,6.5921,DOWN,0
2002-10-30,5.5275,5.5438,7.178,5.654,6.5526,UP,1
2002-10-31,5.6225,5.5438,7.1746,5.6335,6.5143,UP,1
2002-11-01,5.65,5.5475,7.1705,5.5973,6.4749,DOWN,0
2002-11-04,5.6413,5.75,7.1668,5.597,6.4382,UP,1
2002-11-05,5.6888,5.6188,7.1628,5.626,6.3992,UP,1
2002-11-06,6.015,5.7813,7.16,5.7235,6.3675,DOWN,0
2002-11-07,5.8063,6.0113,7.1568,5.7603,6.3332,DOWN,0
2002-11-08,5.72,5.8063,7.1516,5.7743,6.2982,DOWN,0
2002-11-11,5.5625,5.6938,7.1457,5.7585,6.2588,DOWN,0
2002-11-12,5.5125,5.5563,7.1393,5.7233,6.2209,UP,1
2002-11-13,5.6375,5.51,7.1331,5.6478,6.1828,UP,1
2002-11-14,5.7413,5.7,7.1272,5.6348,6.1498,UP,1
2002-11-15,5.7787,5.7188,7.1216,5.6465,6.1125,DOWN,0
2002-11-18,5.6938,5.8125,7.1158,5.6728,6.0716,UP,1
2002-11-19,5.7,5.6875,7.1106,5.7103,6.0294,DOWN,0
2002-11-20,5.5113,5.6063,7.1038,5.685,5.9839,UP,1
2002-11-21,5.9563,5.6,7.1001,5.728,5.9505,UP,1
2002-11-22,6.0625,5.9563,7.0957,5.7848,5.9218,UP,1
