ticker,NTAP US Equity,NTAP US Equity,NTAP US Equity,NTAP US Equity,NTAP US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2018-07-26,81.29,81.17,62.8485,80.942,75.9232,DOWN,0
2018-07-27,79.45,81.48,63.0274,80.43,76.0986,DOWN,0
2018-07-30,77.29,79.73,63.1963,79.61,76.2466,UP,1
2018-07-31,77.52,77.56,63.3668,79.394,76.415,UP,1
2018-08-01,78.55,77.43,63.5414,78.82,76.617,UP,1
2018-08-02,80.56,78.16,63.7256,78.674,76.8878,UP,1
2018-08-03,81.68,80.59,63.9136,79.12,77.1856,UP,1
2018-08-06,81.92,81.34,64.1001,80.046,77.4624,UP,1
2018-08-07,81.99,82.12,64.2888,80.94,77.7592,UP,1
2018-08-08,82.97,81.99,64.4808,81.824,78.0794,DOWN,0
2018-08-09,82.59,82.12,64.6701,82.23,78.3666,DOWN,0
2018-08-10,81.95,82.23,64.8557,82.284,78.6392,DOWN,0
2018-08-13,80.32,82.31,65.0388,81.964,78.8514,UP,1
2018-08-14,82.76,80.63,65.2305,82.118,79.0812,DOWN,0
2018-08-15,82.47,82.2,65.4228,82.018,79.2736,DOWN,0
2018-08-16,79.51,79.49,65.6027,81.402,79.3656,UP,1
2018-08-17,81.16,79.95,65.7864,81.244,79.5088,UP,1
2018-08-20,82.37,81.66,65.9756,81.654,79.6692,DOWN,0
2018-08-21,81.9,82.7,66.1639,81.482,79.7954,UP,1
2018-08-22,82.72,81.53,66.3563,81.532,79.9264,UP,1
2018-08-23,83.16,82.44,66.5471,82.262,80.0674,UP,1
2018-08-24,84.24,83.48,66.745,82.878,80.2022,UP,1
2018-08-27,84.97,84.97,66.9432,83.398,80.3476,UP,1
2018-08-28,85.94,85.33,67.1414,84.206,80.5026,UP,1
2018-08-29,86.25,86.11,67.341,84.912,80.6698,UP,1
2018-08-30,86.82,86.02,67.5451,85.644,80.843,DOWN,0
2018-08-31,86.81,86.59,67.751,86.158,81.0242,UP,1
2018-09-04,87.92,86.89,67.9615,86.748,81.2434,DOWN,0
2018-09-05,83.32,87.89,68.1126,86.224,81.371,UP,1
2018-09-06,83.41,83.85,68.2649,85.656,81.4806,DOWN,0
2018-09-07,83.11,82.87,68.4068,84.914,81.616,UP,1
2018-09-10,83.56,83.17,68.5492,84.264,81.741,UP,1
2018-09-11,85.12,83.78,68.6945,83.704,81.8728,UP,1
2018-09-12,85.19,85.19,68.8384,84.078,81.993,UP,1
2018-09-13,85.5,85.78,68.9848,84.496,82.1572,UP,1
2018-09-14,85.77,86.03,69.1296,85.028,82.317,DOWN,0
2018-09-17,83.44,85.53,69.2657,85.004,82.4104,UP,1
2018-09-18,85.31,83.39,69.4097,85.042,82.5288,DOWN,0
2018-09-19,83.99,85.36,69.5476,84.802,82.6238,UP,1
2018-09-20,85.36,84.39,69.6947,84.774,82.7392,UP,1
2018-09-21,86.85,86.03,69.8483,84.99,82.8392,DOWN,0
2018-09-24,86.4,86.23,69.9942,85.582,82.9132,DOWN,0
2018-09-25,86.19,86.37,70.1375,85.758,83.0,DOWN,0
2018-09-26,86.11,86.17,70.2768,86.182,83.0736,DOWN,0
2018-09-27,85.65,86.49,70.4121,86.24,83.142,UP,1
2018-09-28,85.89,85.45,70.5526,86.048,83.2134,UP,1
2018-10-01,86.15,86.24,70.6944,85.998,83.2962,DOWN,0
2018-10-02,85.67,86.03,70.8359,85.894,83.3818,UP,1
2018-10-03,85.77,85.86,70.9784,85.826,83.5252,DOWN,0
2018-10-04,83.91,84.92,71.1093,85.478,83.575,DOWN,0
2018-10-05,82.32,83.8,71.2314,84.764,83.5956,DOWN,0
2018-10-08,80.09,81.75,71.3466,83.552,83.6084,DOWN,0
2018-10-09,79.73,79.77,71.4642,82.364,83.6572,DOWN,0
2018-10-10,75.64,79.32,71.5609,80.338,83.6196,DOWN,0
2018-10-11,73.96,75.14,71.6514,78.348,83.5278,UP,1
2018-10-12,76.92,75.89,71.7553,77.268,83.455,DOWN,0
2018-10-15,75.33,76.44,71.8529,76.316,83.328,UP,1
2018-10-16,77.92,75.94,71.9659,75.954,83.248,UP,1
2018-10-17,79.07,80.31,72.0834,76.64,83.1896,DOWN,0
2018-10-18,78.04,78.64,72.1883,77.456,83.091,DOWN,0
2018-10-19,77.57,78.65,72.2871,77.586,82.9906,UP,1
2018-10-22,80.32,77.85,72.3944,78.584,82.958,DOWN,0
2018-10-23,77.39,77.01,72.4831,78.478,82.8994,DOWN,0
2018-10-24,74.2,77.44,72.5558,77.504,82.7282,UP,1
2018-10-25,76.24,75.07,72.6337,77.144,82.6036,DOWN,0
2018-10-26,71.82,73.37,72.6838,75.994,82.4498,UP,1
2018-10-29,71.91,73.18,72.7295,74.312,82.2648,UP,1
2018-10-30,76.56,71.95,72.8009,74.146,82.1486,UP,1
2018-10-31,78.49,77.55,72.8754,75.004,82.0804,UP,1
2018-11-01,79.49,78.48,72.9564,75.654,82.0158,DOWN,0
2018-11-02,78.91,79.19,73.0355,77.072,81.9308,UP,1
2018-11-05,80.12,79.31,73.1185,78.714,81.8484,UP,1
2018-11-06,80.32,80.12,73.2009,79.466,81.7554,UP,1
2018-11-07,82.82,81.52,73.3003,80.332,81.693,UP,1
2018-11-08,82.84,83.21,73.4021,81.002,81.6248,DOWN,0
2018-11-09,81.66,82.34,73.4937,81.552,81.5216,DOWN,0
2018-11-12,78.87,81.79,73.574,81.302,81.3628,UP,1
2018-11-13,78.89,79.52,73.6569,81.016,81.1822,DOWN,0
2018-11-14,78.03,80.03,73.7396,80.058,81.0764,DOWN,0
2018-11-15,68.88,71.01,73.7732,77.266,80.7858,UP,1
2018-11-16,71.895,68.63,73.8316,75.313,80.5615,DOWN,0
2018-11-19,67.28,71.1,73.8839,72.995,80.2359,UP,1
2018-11-20,67.67,65.59,73.9316,70.751,79.8869,DOWN,0
2018-11-21,65.91,67.48,73.973,68.327,79.5013,DOWN,0
2018-11-23,65.66,65.5,74.022,67.683,79.1045,UP,1
2018-11-26,67.76,66.86,74.08,66.856,78.7443,DOWN,0
2018-11-27,67.27,67.1,74.1277,66.854,78.4209,UP,1
2018-11-28,69.48,67.81,74.1814,67.216,78.1043,DOWN,0
2018-11-29,67.4,69.07,74.2152,67.514,77.7725,DOWN,0
2018-11-30,66.87,67.62,74.2612,67.756,77.4027,UP,1
2018-12-03,69.93,67.8,74.3283,68.19,77.0643,DOWN,0
2018-12-04,67.97,69.7,74.3777,68.33,76.6957,UP,1
2018-12-06,68.48,66.37,74.4274,68.13,76.3415,DOWN,0
2018-12-07,64.39,67.72,74.4564,67.528,75.9071,UP,1
2018-12-10,65.63,64.43,74.4865,67.28,75.5067,DOWN,0
2018-12-11,64.2,65.94,74.5054,66.134,75.0729,UP,1
2018-12-12,64.71,65.27,74.527,65.482,74.6441,DOWN,0
2018-12-13,62.73,64.95,74.5379,64.332,74.1853,DOWN,0
2018-12-14,61.43,61.9,74.542,63.74,73.6985,DOWN,0
2018-12-17,59.61,61.52,74.5363,62.536,73.2125,UP,1
2018-12-18,62.03,60.2,74.5355,62.102,72.8067,DOWN,0
2018-12-19,59.37,61.96,74.5133,61.034,72.3923,DOWN,0
2018-12-20,57.86,59.04,74.4859,60.06,71.9549,DOWN,0
2018-12-21,56.75,57.44,74.4502,59.124,71.5771,DOWN,0
2018-12-24,54.82,56.33,74.398,58.166,71.1943,UP,1
2018-12-26,57.87,55.43,74.3647,57.334,70.8133,UP,1
2018-12-27,59.4,57.08,74.3376,57.34,70.4947,DOWN,0
2018-12-28,59.09,59.49,74.3103,57.586,70.1181,UP,1
2018-12-31,59.67,59.94,74.2903,58.17,69.7301,UP,1
2019-01-02,60.34,58.17,74.2723,59.274,69.3761,DOWN,0
2019-01-03,57.48,59.07,74.2455,59.196,68.9743,UP,1
2019-01-04,59.43,58.74,74.2261,59.202,68.5565,DOWN,0
2019-01-07,59.13,59.24,74.2012,59.21,68.1913,DOWN,0
2019-01-08,58.67,59.6,74.1838,59.01,67.8807,UP,1
2019-01-09,60.19,58.97,74.179,58.98,67.5597,UP,1
2019-01-10,61.46,60.03,74.1698,59.776,67.3525,UP,1
2019-01-11,61.65,61.21,74.1721,60.22,67.1473,DOWN,0
2019-01-14,61.23,61.04,74.1809,60.64,66.8407,UP,1
2019-01-15,62.46,61.33,74.1847,61.398,66.5201,DOWN,0
2019-01-16,62.1,60.21,74.1994,61.78,66.1723,DOWN,0
2019-01-17,61.92,61.76,74.2059,61.872,65.8325,UP,1
2019-01-18,62.98,62.62,74.2102,62.138,65.4897,DOWN,0
2019-01-22,61.47,62.69,74.2031,62.186,65.1127,DOWN,0
2019-01-23,61.12,62.02,74.1931,61.918,64.6787,UP,1
2019-01-24,61.97,61.33,74.1851,61.892,64.2613,UP,1
2019-01-25,63.73,63.18,74.1734,62.254,63.9027,DOWN,0
2019-01-28,63.21,62.77,74.1588,62.3,63.5895,DOWN,0
2019-01-29,62.59,63.64,74.1339,62.524,63.2635,UP,1
2019-01-30,63.38,63.22,74.1134,62.976,62.9705,UP,1
2019-01-31,63.77,63.45,74.0909,63.336,62.8683,UP,1
2019-02-01,65.8,64.13,74.0722,63.75,62.7464,UP,1
2019-02-04,67.13,65.8,74.0617,64.534,62.7434,UP,1
2019-02-05,67.65,66.92,74.0549,65.546,62.743,UP,1
2019-02-06,68.16,67.65,74.0524,66.502,62.788,DOWN,0
2019-02-07,66.99,67.78,74.0456,67.146,62.8146,DOWN,0
2019-02-08,66.0,65.7,74.0364,67.186,62.7794,DOWN,0
2019-02-11,65.93,66.0,74.0298,66.946,62.7526,UP,1
2019-02-12,67.14,67.0,74.0282,66.844,62.7058,UP,1
2019-02-13,67.35,67.48,74.0279,66.682,62.7048,DOWN,0
2019-02-14,63.66,61.496,74.0133,66.016,62.6406,UP,1
2019-02-15,64.03,64.14,73.9942,65.622,62.5226,UP,1
2019-02-19,64.25,64.03,73.9785,65.286,62.4482,UP,1
2019-02-20,65.27,64.45,73.9689,64.912,62.384,UP,1
2019-02-21,65.44,65.4,73.956,64.53,62.405,UP,1
2019-02-22,66.02,65.8,73.9419,65.002,62.4128,DOWN,0
2019-02-25,66.0,66.55,73.9238,65.396,62.4488,UP,1
2019-02-26,66.76,65.7,73.9017,65.898,62.4898,DOWN,0
2019-02-27,66.08,66.48,73.873,66.06,62.5568,DOWN,0
2019-02-28,65.2,66.18,73.8376,66.012,62.6322,UP,1
2019-03-01,66.22,65.38,73.815,66.052,62.7644,DOWN,0
2019-03-04,64.55,66.86,73.7851,65.762,62.8148,UP,1
2019-03-05,64.7,64.6,73.7552,65.35,62.9214,DOWN,0
2019-03-06,63.94,64.75,73.7254,64.922,63.043,DOWN,0
2019-03-07,63.46,63.89,73.6972,64.574,63.1772,DOWN,0
2019-03-08,63.19,62.64,73.6709,63.968,63.3446,UP,1
2019-03-11,65.26,63.47,73.6621,64.11,63.4924,UP,1
2019-03-12,65.44,65.31,73.6554,64.258,63.6132,UP,1
2019-03-13,65.57,65.91,73.6428,64.584,63.7428,UP,1
2019-03-14,65.74,65.53,73.6358,65.04,63.8642,UP,1
2019-03-15,68.06,66.24,73.6413,66.014,64.0186,DOWN,0
2019-03-18,66.91,67.92,73.6347,66.344,64.2072,DOWN,0
2019-03-19,66.6,67.19,73.6261,66.576,64.3506,UP,1
2019-03-20,67.57,66.61,73.6154,66.976,64.5194,UP,1
2019-03-21,69.51,67.71,73.6066,67.73,64.7362,DOWN,0
2019-03-22,66.84,69.25,73.5765,67.486,64.8692,UP,1
2019-03-25,66.87,66.66,73.5363,67.478,64.9774,UP,1
2019-03-26,67.63,67.56,73.5045,67.684,65.097,DOWN,0
2019-03-27,67.17,67.81,73.4686,67.604,65.2158,UP,1
2019-03-28,67.39,67.34,73.4276,67.18,65.3144,UP,1
2019-03-29,69.34,67.99,73.3934,67.68,65.4592,UP,1
2019-04-01,70.38,69.96,73.3648,68.382,65.6284,UP,1
2019-04-02,70.76,70.22,73.3311,69.008,65.784,UP,1
2019-04-03,72.41,71.11,73.3046,70.056,66.0028,DOWN,0
2019-04-04,71.49,72.06,73.2711,70.876,66.2102,UP,1
2019-04-05,72.15,71.62,73.2424,71.438,66.4138,UP,1
2019-04-08,72.97,72.09,73.2165,71.956,66.5986,DOWN,0
2019-04-09,72.78,72.49,73.1916,72.36,66.79,UP,1
2019-04-10,74.25,72.67,73.1781,72.728,67.0232,UP,1
2019-04-11,75.49,74.77,73.1708,73.528,67.2654,UP,1
2019-04-12,75.63,76.1,73.1593,74.224,67.5026,UP,1
2019-04-15,76.16,75.63,73.1584,74.862,67.7098,UP,1
2019-04-16,77.43,76.7,73.159,75.792,67.9158,UP,1
2019-04-17,77.67,77.35,73.1547,76.476,68.1162,UP,1
2019-04-18,77.69,77.7,73.1473,76.916,68.3068,DOWN,0
2019-04-22,76.7,77.36,73.1443,77.13,68.501,DOWN,0
2019-04-23,76.64,77.11,73.1386,77.226,68.7138,DOWN,0
2019-04-24,73.5,76.79,73.1123,76.44,68.8652,UP,1
2019-04-25,73.51,73.75,73.0829,75.608,68.9926,DOWN,0
2019-04-26,71.9,73.0,73.0462,74.45,69.0836,UP,1
2019-04-29,72.89,71.91,73.0127,73.688,69.2682,DOWN,0
2019-04-30,72.85,72.83,72.9677,72.93,69.4446,DOWN,0
2019-05-01,71.78,73.03,72.9131,72.586,69.5952,DOWN,0
2019-05-02,71.68,71.81,72.8622,72.22,69.7234,UP,1
2019-05-03,72.16,72.03,72.8109,72.272,69.8578,DOWN,0
2019-05-06,70.73,70.49,72.7534,71.84,69.952,DOWN,0
2019-05-07,69.14,69.78,72.6875,71.098,70.0148,DOWN,0
2019-05-08,68.92,68.7,72.622,70.526,70.058,DOWN,0
2019-05-09,68.54,67.82,72.5578,69.898,70.1072,UP,1
2019-05-10,68.76,67.89,72.5086,69.218,70.1784,DOWN,0
2019-05-13,65.98,66.61,72.4314,68.268,70.1736,UP,1
2019-05-14,67.32,66.18,72.3615,67.904,70.229,UP,1
2019-05-15,67.79,66.47,72.3032,67.678,70.2908,UP,1
2019-05-16,69.69,67.92,72.2652,67.908,70.4058,DOWN,0
2019-05-17,69.09,68.8,72.2231,67.974,70.5184,DOWN,0
2019-05-20,68.13,68.25,72.171,68.404,70.6172,UP,1
2019-05-21,69.99,69.0,72.1181,68.938,70.7118,DOWN,0
2019-05-22,67.1,68.99,72.0452,68.8,70.745,DOWN,0
2019-05-23,61.66,61.05,71.9439,67.194,70.6668,UP,1
2019-05-24,61.99,61.92,71.8439,65.774,70.5918,DOWN,0
2019-05-28,60.7,62.36,71.7326,64.288,70.4446,DOWN,0
2019-05-29,60.31,60.38,71.6212,62.352,70.3126,UP,1
2019-05-30,60.45,60.46,71.5137,61.022,70.1896,DOWN,0
2019-05-31,59.2,59.48,71.4081,60.53,70.0222,DOWN,0
2019-06-03,58.91,58.82,71.2888,59.914,69.8102,UP,1
2019-06-04,61.15,59.61,71.1822,60.004,69.6964,DOWN,0
2019-06-05,61.13,61.93,71.0903,60.168,69.5816,DOWN,0
2019-06-06,61.09,61.13,70.99,60.296,69.4508,UP,1
2019-06-07,61.3,61.63,70.8846,60.716,69.3334,UP,1
2019-06-10,62.32,61.58,70.7867,61.398,69.232,DOWN,0
2019-06-11,62.12,63.13,70.6837,61.592,69.0876,DOWN,0
2019-06-12,61.52,62.01,70.5755,61.67,68.9104,UP,1
2019-06-13,62.16,61.95,70.4651,61.884,68.7384,DOWN,0
2019-06-14,60.98,61.84,70.3452,61.82,68.5098,DOWN,0
2019-06-17,60.14,61.02,70.2162,61.384,68.2828,UP,1
2019-06-18,61.45,60.7,70.0922,61.25,68.0688,UP,1
2019-06-19,61.72,61.76,69.9667,61.29,67.8438,UP,1
2019-06-20,62.67,62.82,69.846,61.392,67.6416,DOWN,0
2019-06-21,61.46,62.66,69.7137,61.488,67.3858,DOWN,0
2019-06-24,61.25,61.55,69.6033,61.71,67.101,DOWN,0
2019-06-25,60.96,61.3,69.4911,61.612,66.8076,DOWN,0
2019-06-26,60.63,61.33,69.3787,61.394,66.497,UP,1
2019-06-27,61.0,60.98,69.2659,61.06,66.1684,UP,1
2019-06-28,61.7,61.38,69.1488,61.108,65.849,UP,1
2019-07-01,62.84,62.84,69.037,61.426,65.552,DOWN,0
2019-07-02,61.93,62.84,68.9192,61.62,65.2566,UP,1
2019-07-03,62.49,61.73,68.8028,61.992,64.9736,DOWN,0
2019-07-05,62.41,62.15,68.6976,62.274,64.7518,DOWN,0
2019-07-08,60.42,59.24,68.5732,62.018,64.49,DOWN,0
2019-07-09,60.15,59.88,68.454,61.48,64.255,UP,1
2019-07-10,60.28,60.77,68.3286,61.15,64.0028,UP,1
2019-07-11,60.57,60.39,68.1972,60.766,63.7572,UP,1
2019-07-12,61.12,60.89,68.0708,60.508,63.544,DOWN,0
2019-07-15,60.82,61.23,67.9439,60.588,63.3268,DOWN,0
2019-07-16,58.95,60.87,67.8081,60.348,63.0626,UP,1
2019-07-17,59.32,59.29,67.6765,60.156,62.8344,DOWN,0
2019-07-18,58.82,59.01,67.5411,59.806,62.628,UP,1
2019-07-19,59.42,59.15,67.4075,59.466,62.438,DOWN,0
2019-07-22,58.7,59.42,67.2726,59.042,62.2412,UP,1
2019-07-23,59.1,59.22,67.1393,59.072,62.048,DOWN,0
2019-07-24,58.82,58.72,67.0138,58.972,61.9048,DOWN,0
2019-07-25,58.73,58.82,66.8959,58.954,61.733,UP,1
2019-07-26,59.11,58.99,66.791,58.892,61.5594,UP,1
2019-07-29,59.24,58.12,66.6885,59.0,61.3504,UP,1
2019-07-30,59.49,58.84,66.6078,59.078,61.1584,DOWN,0
2019-07-31,58.49,59.57,66.5304,59.012,60.9656,DOWN,0
2019-08-01,57.71,58.41,66.4344,58.808,60.72,DOWN,0
2019-08-02,46.04,47.9,66.2879,56.194,60.2988,DOWN,0
2019-08-05,45.16,45.31,66.1241,53.378,59.9688,UP,1
2019-08-06,46.01,45.48,65.9588,50.682,59.6492,UP,1
2019-08-07,46.27,45.37,65.8,48.238,59.3606,UP,1
2019-08-08,47.75,46.27,65.6509,46.246,59.1094,DOWN,0
2019-08-09,46.58,47.37,65.4822,46.354,58.832,DOWN,0
2019-08-12,46.11,46.39,65.3258,46.544,58.5702,UP,1
2019-08-13,46.99,46.21,65.1897,46.74,58.3318,DOWN,0
2019-08-14,44.71,45.98,65.0321,46.428,58.003,UP,1
2019-08-15,46.47,45.72,64.9053,46.172,57.7098,UP,1
2019-08-16,46.76,46.84,64.7796,46.208,57.4232,UP,1
2019-08-19,47.01,47.7,64.6318,46.388,57.1374,DOWN,0
2019-08-20,46.09,46.92,64.4698,46.208,56.8128,UP,1
2019-08-21,46.89,46.73,64.3068,46.644,56.5082,DOWN,0
2019-08-22,46.78,46.86,64.1462,46.706,56.2134,DOWN,0
2019-08-23,45.43,45.95,63.9727,46.44,55.8788,UP,1
2019-08-26,46.56,46.41,63.8039,46.35,55.5904,DOWN,0
2019-08-27,46.51,46.94,63.6224,46.434,55.3178,UP,1
2019-08-28,46.82,46.59,63.4423,46.42,55.0252,UP,1
2019-08-29,47.9,47.65,63.2735,46.644,54.7488,UP,1
2019-08-30,48.06,48.45,63.1194,47.17,54.4566,DOWN,0
2019-09-03,47.41,47.51,62.962,47.34,54.1756,UP,1
2019-09-04,49.15,48.2,62.8176,47.868,53.9336,UP,1
2019-09-05,51.76,49.97,62.732,48.856,53.7496,UP,1
2019-09-06,51.98,51.76,62.6324,49.672,53.5766,UP,1
2019-09-09,54.78,53.75,62.5699,51.016,53.4522,DOWN,0
2019-09-10,54.51,54.62,62.5041,52.436,53.3084,UP,1
2019-09-11,56.22,54.83,62.4557,53.85,53.176,UP,1
2019-09-12,56.36,56.05,62.4092,54.77,53.0646,UP,1
2019-09-13,56.57,56.37,62.3532,55.688,52.9462,UP,1
2019-09-16,56.84,56.64,62.3011,56.1,52.8348,DOWN,0
2019-09-17,56.54,56.27,62.2364,56.506,52.7572,DOWN,0
2019-09-18,54.93,56.24,62.174,56.248,52.6528,DOWN,0
2019-09-19,54.43,55.1,62.1118,55.862,52.5358,DOWN,0
2019-09-20,54.1,54.42,62.0327,55.368,52.4064,UP,1
2019-09-23,54.53,54.03,61.9655,54.906,52.2746,DOWN,0
2019-09-24,52.96,54.52,61.8879,54.19,52.1174,UP,1
2019-09-25,53.81,52.78,61.835,53.966,52.0146,DOWN,0
2019-09-26,53.69,54.13,61.7753,53.818,51.902,UP,1
2019-09-27,53.91,53.93,61.7238,53.78,51.8038,DOWN,0
2019-09-30,52.51,52.73,61.6628,53.376,51.6656,DOWN,0
2019-10-01,51.99,53.07,61.6091,53.182,51.5314,DOWN,0
2019-10-02,51.38,51.44,61.5589,52.696,51.377,UP,1
2019-10-03,51.42,50.73,61.5179,52.242,51.229,UP,1
2019-10-04,52.06,51.63,61.4681,51.872,51.0956,DOWN,0
2019-10-07,52.03,51.9,61.4314,51.776,50.954,DOWN,0
2019-10-08,50.555,51.41,61.3949,51.489,50.7803,UP,1
2019-10-09,51.37,51.07,61.368,51.487,50.6179,DOWN,0
2019-10-10,49.78,49.04,61.3428,51.159,50.4437,UP,1
2019-10-11,51.49,50.49,61.3109,51.045,50.3193,UP,1
2019-10-14,52.2,51.51,61.2749,51.079,50.4425,UP,1
2019-10-15,53.04,52.23,61.2446,51.576,50.6001,UP,1
2019-10-16,53.22,53.13,61.2124,51.946,50.7443,UP,1
2019-10-17,54.02,53.44,61.1808,52.794,50.8993,DOWN,0
2019-10-18,53.49,53.96,61.1608,53.194,51.0141,UP,1
2019-10-21,54.57,54.14,61.1365,53.668,51.1739,UP,1
2019-10-22,55.18,54.66,61.1168,54.096,51.3553,UP,1
2019-10-23,56.01,55.21,61.1035,54.654,51.5357,DOWN,0
2019-10-24,55.45,56.32,61.0798,54.94,51.7505,UP,1
2019-10-25,56.01,55.54,61.0525,55.444,51.9413,DOWN,0
2019-10-28,55.86,56.31,61.0236,55.702,52.1233,DOWN,0
2019-10-29,55.47,55.78,60.9948,55.76,52.2925,UP,1
2019-10-30,56.37,55.29,60.9643,55.832,52.4981,DOWN,0
2019-10-31,55.88,56.18,60.9332,55.918,52.6779,UP,1
2019-11-01,57.09,56.45,60.9091,56.134,52.8841,UP,1
2019-11-04,57.92,57.91,60.8838,56.546,53.1339,UP,1
2019-11-05,59.53,57.92,60.8741,57.358,53.3933,DOWN,0
2019-11-06,57.88,59.32,60.8579,57.66,53.6207,UP,1
2019-11-07,58.94,58.37,60.8427,58.272,53.8631,UP,1
2019-11-08,59.41,58.63,60.8211,58.736,54.0933,UP,1
2019-11-11,59.87,59.22,60.8044,59.126,54.3295,UP,1
2019-11-12,60.14,60.16,60.7922,59.248,54.5841,DOWN,0
2019-11-13,60.07,60.01,60.7756,59.686,54.8025,UP,1
2019-11-14,61.98,59.86,60.7667,60.294,55.0069,UP,1
2019-11-15,62.87,62.49,60.752,60.986,55.2247,UP,1
2019-11-18,63.49,62.56,60.7338,61.71,55.3989,DOWN,0
2019-11-19,62.9,63.8,60.7101,62.262,55.5667,DOWN,0
2019-11-20,61.44,62.33,60.6765,62.536,55.6711,DOWN,0
2019-11-21,60.7,61.65,60.645,62.28,55.7579,UP,1
2019-11-22,61.23,60.92,60.6212,61.952,55.8511,UP,1
2019-11-25,62.65,61.77,60.6048,61.784,55.9673,DOWN,0
2019-11-26,60.51,62.42,60.5716,61.306,56.0467,UP,1
2019-11-27,60.55,60.56,60.5376,61.128,56.1591,UP,1
2019-11-29,60.59,60.47,60.5223,61.106,56.2823,DOWN,0
2019-12-02,59.42,60.1,60.4992,60.744,56.3887,DOWN,0
2019-12-03,58.58,58.43,60.4709,59.93,56.4697,UP,1
2019-12-04,59.34,59.16,60.4412,59.696,56.5973,UP,1
2019-12-05,60.08,60.0,60.4144,59.602,56.7227,UP,1
2019-12-06,61.03,60.85,60.3895,59.69,56.8695,DOWN,0
2019-12-09,60.53,60.78,60.3621,59.912,57.0019,DOWN,0
2019-12-10,60.36,60.53,60.3301,60.268,57.1589,UP,1
2019-12-11,60.66,60.42,60.303,60.532,57.3323,UP,1
2019-12-12,62.73,60.82,60.2907,61.062,57.5593,UP,1
2019-12-13,63.24,62.23,60.2758,61.504,57.7957,UP,1
2019-12-16,63.54,63.95,60.2707,62.106,58.0253,DOWN,0
2019-12-17,63.46,63.91,60.2645,62.726,58.2539,DOWN,0
2019-12-18,62.97,63.46,60.2597,63.188,58.5022,UP,1
2019-12-19,63.23,63.33,60.2585,63.288,58.7394,DOWN,0
2019-12-20,62.07,63.29,60.2529,63.054,58.9852,UP,1
2019-12-23,62.8,62.38,60.2406,62.906,59.2114,UP,1
2019-12-24,62.86,62.9,60.2277,62.786,59.4246,DOWN,0
2019-12-26,62.52,62.96,60.2125,62.696,59.6142,DOWN,0
2019-12-27,61.43,62.77,60.1909,62.336,59.7784,UP,1
2019-12-30,61.53,61.47,60.1583,62.228,59.9286,UP,1
2019-12-31,62.25,61.3,60.135,62.118,60.1038,UP,1
2020-01-02,62.77,61.97,60.1158,62.1,60.2678,DOWN,0
2020-01-03,61.7,61.95,60.0865,61.936,60.3982,DOWN,0
2020-01-06,61.55,61.13,60.0467,61.96,60.509,UP,1
2020-01-07,61.95,61.67,60.0222,62.044,60.639,UP,1
2020-01-08,63.14,62.23,60.0036,62.222,60.7816,UP,1
2020-01-09,63.46,63.62,59.9827,62.36,60.9336,DOWN,0
2020-01-10,63.13,63.6,59.9625,62.646,61.0868,UP,1
2020-01-13,64.11,63.39,59.9461,63.158,61.2416,DOWN,0
2020-01-14,63.78,64.04,59.9183,63.524,61.3996,UP,1
2020-01-15,64.19,63.95,59.8874,63.734,61.5416,UP,1
2020-01-16,65.38,64.49,59.8605,64.118,61.6908,DOWN,0
2020-01-17,62.42,63.32,59.8105,63.976,61.7486,DOWN,0
2020-01-21,60.56,62.16,59.7559,63.266,61.8022,DOWN,0
2020-01-22,60.47,60.83,59.6975,62.604,61.8328,UP,1
2020-01-23,60.57,60.59,59.6355,61.88,61.856,DOWN,0
2020-01-24,59.81,60.55,59.5706,60.766,61.8548,DOWN,0
2020-01-27,58.16,58.4,59.4902,59.914,61.8152,DOWN,0
2020-01-28,56.92,58.3,59.3973,59.186,61.7522,DOWN,0
2020-01-29,55.54,57.13,59.2969,58.2,61.6234,DOWN,0
2020-01-30,54.85,54.8,59.1903,57.056,61.463,DOWN,0
2020-01-31,53.4,54.58,59.0702,55.774,61.2612,UP,1
2020-02-03,54.04,53.5,58.952,54.95,61.084,UP,1
2020-02-04,55.88,55.31,58.843,54.742,60.9728,UP,1
2020-02-05,57.8,57.03,58.7485,55.194,60.9148,UP,1
2020-02-06,58.15,58.06,58.656,55.854,60.8532,DOWN,0
2020-02-07,57.34,57.84,58.5752,56.642,60.747,UP,1
2020-02-10,58.06,56.88,58.498,57.446,60.698,UP,1
2020-02-11,59.08,58.76,58.4339,58.086,60.6686,UP,1
2020-02-12,60.82,59.45,58.3735,58.69,60.6732,DOWN,0
2020-02-13,55.18,53.48,58.2852,58.096,60.5884,DOWN,0
2020-02-14,54.24,55.26,58.1975,57.476,60.5016,DOWN,0
2020-02-18,53.43,53.97,58.1062,56.55,60.3834,DOWN,0
2020-02-19,53.21,53.16,58.0115,55.376,60.246,UP,1
2020-02-20,53.71,53.2,57.9264,53.954,60.0996,DOWN,0
2020-02-21,52.0,53.25,57.8407,53.318,59.929,DOWN,0
2020-02-24,50.1,50.5,57.7466,52.49,59.7238,DOWN,0
2020-02-25,48.8,50.65,57.6479,51.564,59.4866,DOWN,0
2020-02-26,48.48,49.46,57.5465,50.618,59.2016,DOWN,0
