ticker,SPY US Equity,SPY US Equity,SPY US Equity,SPY US Equity,SPY US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2018-07-18,281.06,280.56,268.1957,279.966,274.433,DOWN,0
2018-07-19,280.0,280.31,268.3341,280.092,274.6946,DOWN,0
2018-07-20,279.68,279.77,268.4682,280.11,274.8982,UP,1
2018-07-23,280.2,279.45,268.6034,280.282,275.0618,UP,1
2018-07-24,281.61,281.79,268.7381,280.51,275.237,UP,1
2018-07-25,284.01,281.33,268.8863,281.1,275.4576,DOWN,0
2018-07-26,283.34,283.2,269.0333,281.768,275.7024,DOWN,0
2018-07-27,281.42,283.71,269.1672,282.116,275.886,DOWN,0
2018-07-30,279.95,281.51,269.2919,282.066,276.0448,UP,1
2018-07-31,281.33,280.81,269.4254,282.01,276.2448,DOWN,0
2018-08-01,280.86,281.56,269.5549,281.38,276.3946,UP,1
2018-08-02,282.39,279.39,269.6904,281.19,276.5902,UP,1
2018-08-03,283.6,282.53,269.8311,281.626,276.795,UP,1
2018-08-06,284.64,283.64,269.9756,282.564,277.0318,UP,1
2018-08-07,285.58,285.39,270.1246,283.414,277.3004,DOWN,0
2018-08-08,285.46,285.39,270.2664,284.334,277.6292,DOWN,0
2018-08-09,285.07,285.53,270.4111,284.87,277.8784,DOWN,0
2018-08-10,283.16,283.45,270.5442,284.782,278.1228,DOWN,0
2018-08-13,282.1,283.47,270.6782,284.274,278.2928,UP,1
2018-08-14,283.9,282.92,270.8196,283.938,278.4728,DOWN,0
2018-08-15,281.78,282.38,270.94,283.202,278.6064,UP,1
2018-08-16,284.06,283.4,271.0765,283.0,278.7396,UP,1
2018-08-17,285.06,283.83,271.216,283.38,278.8934,UP,1
2018-08-20,285.67,285.57,271.357,284.094,279.043,UP,1
2018-08-21,286.34,286.25,271.5007,284.582,279.1986,DOWN,0
2018-08-22,286.17,285.88,271.6393,285.46,279.3436,DOWN,0
2018-08-23,285.79,285.97,271.774,285.806,279.4988,UP,1
2018-08-24,287.51,286.44,271.9182,286.296,279.6744,UP,1
2018-08-27,289.78,288.86,272.0716,287.118,279.9274,UP,1
2018-08-28,289.92,290.3,272.2303,287.834,280.1946,UP,1
2018-08-29,291.48,290.16,272.3973,288.896,280.5142,DOWN,0
2018-08-30,290.3,290.94,272.5571,289.798,280.8008,UP,1
2018-08-31,290.31,289.84,272.72,290.358,281.1222,DOWN,0
2018-09-04,289.81,289.84,272.8869,290.364,281.4236,DOWN,0
2018-09-05,289.03,289.41,273.0389,290.186,281.7842,DOWN,0
2018-09-06,288.16,289.15,273.1904,289.522,282.1154,DOWN,0
2018-09-07,287.6,286.98,273.3369,288.982,282.4804,UP,1
2018-09-10,288.1,288.74,273.4774,288.54,282.8246,UP,1
2018-09-11,289.05,287.37,273.6239,288.388,283.18,UP,1
2018-09-12,289.12,289.06,273.7677,288.406,283.5252,UP,1
2018-09-13,290.83,290.32,273.9207,288.94,283.9238,UP,1
2018-09-14,290.88,291.06,274.0607,289.596,284.2792,DOWN,0
2018-09-17,289.34,290.82,274.1939,289.844,284.5576,UP,1
2018-09-18,290.91,289.58,274.3234,290.216,284.8178,UP,1
2018-09-19,291.22,290.97,274.4572,290.636,285.0642,UP,1
2018-09-20,293.58,292.64,274.6044,291.186,285.3986,DOWN,0
2018-09-21,291.99,293.09,274.7484,291.408,285.651,DOWN,0
2018-09-24,291.02,291.34,274.8873,291.744,285.8796,DOWN,0
2018-09-25,290.75,291.53,275.0207,291.712,286.1078,DOWN,0
2018-09-26,289.88,290.91,275.1425,291.444,286.296,UP,1
2018-09-27,290.69,290.41,275.2644,290.866,286.4886,UP,1
2018-09-28,290.72,289.99,275.3841,290.612,286.703,UP,1
2018-10-01,291.73,292.11,275.509,290.754,286.944,DOWN,0
2018-10-02,291.56,291.56,275.6385,290.916,287.1712,UP,1
2018-10-03,291.72,292.74,275.7646,291.284,287.3734,DOWN,0
2018-10-04,289.44,291.18,275.8708,291.034,287.482,DOWN,0
2018-10-05,287.82,289.69,275.9741,290.454,287.5716,DOWN,0
2018-10-08,287.82,287.05,276.078,289.672,287.6996,DOWN,0
2018-10-09,287.4,287.39,276.1771,288.84,287.8486,DOWN,0
2018-10-10,278.3,286.83,276.2311,286.156,287.788,DOWN,0
2018-10-11,272.17,277.08,276.2559,282.702,287.6142,UP,1
2018-10-12,275.95,276.77,276.2991,280.328,287.4854,DOWN,0
2018-10-15,274.4,275.55,276.3317,277.644,287.3014,UP,1
2018-10-16,280.4,276.6,276.3994,276.244,287.2166,UP,1
2018-10-17,280.45,280.44,276.4578,276.674,287.114,DOWN,0
2018-10-18,276.4,279.4,276.4875,277.52,286.9328,DOWN,0
2018-10-19,276.25,277.13,276.5107,277.58,286.7564,DOWN,0
2018-10-22,275.01,277.0,276.5186,277.702,286.5934,DOWN,0
2018-10-23,273.61,270.95,276.5171,276.344,286.4236,DOWN,0
2018-10-24,265.32,273.33,276.471,273.318,286.052,UP,1
2018-10-25,270.08,267.38,276.4508,272.054,285.818,DOWN,0
2018-10-26,265.33,265.92,276.3968,269.87,285.4434,DOWN,0
2018-10-29,263.86,268.8,276.3265,267.64,285.0194,UP,1
2018-10-30,267.77,263.67,276.2805,266.472,284.6614,UP,1
2018-10-31,270.63,270.65,276.2356,267.534,284.3472,UP,1
2018-11-01,273.51,271.6,276.2075,268.22,284.094,DOWN,0
2018-11-02,271.89,274.75,276.1649,269.532,283.816,UP,1
2018-11-05,273.39,272.44,276.1184,271.438,283.5336,UP,1
2018-11-06,275.12,273.32,276.0775,272.908,283.2404,UP,1
2018-11-07,281.01,277.56,276.0667,274.984,283.0622,DOWN,0
2018-11-08,280.5,280.11,276.0527,276.382,282.8426,DOWN,0
2018-11-09,277.76,279.03,276.0086,277.556,282.5918,DOWN,0
2018-11-12,272.57,277.19,275.948,277.392,282.237,DOWN,0
2018-11-13,272.06,273.09,275.8995,276.78,281.882,DOWN,0
2018-11-14,270.2,274.16,275.841,274.618,281.5054,UP,1
2018-11-15,273.02,268.78,275.7982,273.122,281.2026,UP,1
2018-11-16,273.73,271.79,275.7896,272.316,280.9252,DOWN,0
2018-11-19,269.1,273.05,275.8155,271.622,280.5452,DOWN,0
2018-11-20,264.12,265.36,275.7904,270.034,280.0466,UP,1
2018-11-21,265.02,265.86,275.7772,268.998,279.5646,DOWN,0
2018-11-23,263.25,263.18,275.8053,267.044,279.013,UP,1
2018-11-26,267.5,265.78,275.8353,265.798,278.5454,UP,1
2018-11-27,268.4,266.34,275.8506,265.658,278.1266,UP,1
2018-11-28,274.58,269.6,275.8935,267.75,277.8,DOWN,0
2018-11-29,273.98,273.71,275.9154,269.542,277.4552,UP,1
2018-11-30,275.65,273.81,275.9285,272.022,277.0966,UP,1
2018-12-03,279.3,280.28,275.9595,274.382,276.8428,DOWN,0
2018-12-04,270.25,278.37,275.9537,274.752,276.4274,DOWN,0
2018-12-06,269.84,265.92,275.9527,273.804,276.0092,DOWN,0
2018-12-07,263.57,269.46,275.9185,271.722,275.483,UP,1
2018-12-10,264.07,263.37,275.8653,269.406,274.9506,UP,1
2018-12-11,264.13,267.66,275.7965,266.372,274.4188,UP,1
2018-12-12,265.46,267.47,275.7516,265.414,273.8934,DOWN,0
2018-12-13,265.37,266.52,275.7202,264.52,273.3696,DOWN,0
2018-12-14,260.47,262.96,275.6841,263.9,272.7446,DOWN,0
2018-12-17,255.36,259.4,275.6155,262.158,272.063,DOWN,0
2018-12-18,255.08,257.2,275.5299,260.348,271.4082,DOWN,0
2018-12-19,251.26,255.17,275.4218,257.508,270.677,DOWN,0
2018-12-20,247.17,249.86,275.2938,253.868,269.8724,DOWN,0
2018-12-21,240.7,246.74,275.1268,249.914,269.1204,DOWN,0
2018-12-24,234.34,239.04,274.9041,245.71,268.3638,UP,1
2018-12-26,246.18,235.97,274.7424,243.93,267.7684,UP,1
2018-12-27,248.07,242.57,274.5992,243.292,267.2418,DOWN,0
2018-12-28,247.75,249.58,274.4614,243.408,266.5888,UP,1
2018-12-31,249.92,249.56,274.336,245.252,265.9782,UP,1
2019-01-02,250.18,245.98,274.2159,248.42,265.4538,DOWN,0
2019-01-03,244.21,248.23,274.0845,248.026,264.813,UP,1
2019-01-04,252.39,247.59,273.9917,248.89,264.3606,UP,1
2019-01-07,254.38,252.69,273.9115,250.216,263.976,UP,1
2019-01-08,256.77,256.82,273.877,251.586,263.805,UP,1
2019-01-09,257.97,257.56,273.8766,253.144,263.5628,UP,1
2019-01-10,258.88,256.26,273.8454,256.078,263.4338,UP,1
2019-01-11,258.98,257.68,273.8373,257.396,263.3362,DOWN,0
2019-01-14,257.4,256.86,273.8252,258.0,263.1288,UP,1
2019-01-15,260.35,257.82,273.8112,258.716,262.9232,UP,1
2019-01-16,260.98,260.83,273.8287,259.318,262.6726,UP,1
2019-01-17,262.96,260.01,273.8397,260.134,262.494,UP,1
2019-01-18,266.46,264.98,273.8542,261.63,262.3554,DOWN,0
2019-01-22,262.86,264.82,273.8403,262.722,262.1102,UP,1
2019-01-23,263.41,264.01,273.8587,263.334,261.7582,UP,1
2019-01-24,263.55,263.21,273.8715,263.848,261.4192,UP,1
2019-01-25,265.78,265.61,273.8746,264.412,261.1796,DOWN,0
2019-01-28,263.76,263.39,273.8746,263.872,261.0034,DOWN,0
2019-01-29,263.41,263.92,273.862,263.982,260.8304,UP,1
2019-01-30,267.58,265.1,273.8742,264.816,260.778,UP,1
2019-01-31,269.93,267.51,273.8872,266.092,260.7162,UP,1
2019-02-01,270.06,270.15,273.8865,266.948,260.6428,UP,1
2019-02-04,271.96,270.11,273.8944,268.588,260.7,UP,1
2019-02-05,273.1,272.44,273.9154,270.526,260.8796,DOWN,0
2019-02-06,272.74,272.79,273.9461,271.558,261.034,DOWN,0
2019-02-07,270.14,270.94,273.9639,271.6,261.1718,UP,1
2019-02-08,270.47,268.75,274.0014,271.682,261.2312,UP,1
2019-02-11,270.62,271.2,274.0363,271.414,261.2756,UP,1
2019-02-12,274.1,272.42,274.0753,271.614,261.266,UP,1
2019-02-13,274.99,275.03,274.1174,272.064,261.2862,DOWN,0
2019-02-14,274.38,273.78,274.1668,272.912,261.2608,UP,1
2019-02-15,277.37,276.36,274.2287,274.292,261.2222,UP,1
2019-02-19,277.85,276.4813,274.302,275.738,261.3742,UP,1
2019-02-20,278.41,277.81,274.3809,276.6,261.5456,DOWN,0
2019-02-21,277.42,277.7,274.4379,277.086,261.8226,UP,1
2019-02-22,279.14,278.11,274.499,278.038,262.124,UP,1
2019-02-25,279.52,280.73,274.562,278.468,262.4318,DOWN,0
2019-02-26,279.32,279.13,274.6111,278.762,262.709,DOWN,0
2019-02-27,279.2,278.52,274.647,278.92,262.9856,DOWN,0
2019-02-28,278.68,278.96,274.6762,279.172,263.3498,UP,1
2019-03-01,280.42,280.44,274.7134,279.428,263.851,DOWN,0
2019-03-04,279.4,281.6,274.7549,279.404,264.3374,DOWN,0
2019-03-05,279.02,279.54,274.7888,279.344,264.8926,DOWN,0
2019-03-06,277.33,279.15,274.8154,278.97,265.4958,DOWN,0
2019-03-07,275.01,276.83,274.8338,278.236,266.182,DOWN,0
2019-03-08,274.46,272.94,274.8392,277.044,266.9844,UP,1
2019-03-11,278.44,275.26,274.8684,276.852,267.6296,UP,1
2019-03-12,279.49,279.06,274.899,276.946,268.258,UP,1
2019-03-13,281.34,280.48,274.9417,277.748,268.9298,DOWN,0
2019-03-14,281.16,281.37,274.9868,278.978,269.5546,UP,1
2019-03-15,281.31,280.54,275.0482,280.348,270.1772,UP,1
2019-03-18,282.33,281.55,275.0968,281.126,270.9396,UP,1
2019-03-19,282.4,283.51,275.1541,281.708,271.5398,DOWN,0
2019-03-20,281.55,282.16,275.1939,281.75,272.0832,UP,1
2019-03-21,284.73,280.64,275.243,282.464,272.6424,DOWN,0
2019-03-22,279.25,283.22,275.2638,282.052,273.068,DOWN,0
2019-03-25,279.04,278.87,275.272,281.394,273.4712,UP,1
2019-03-26,281.12,280.99,275.2907,281.138,273.914,DOWN,0
2019-03-27,279.65,281.11,275.298,280.758,274.359,UP,1
2019-03-28,280.71,280.35,275.3088,279.954,274.7662,UP,1
2019-03-29,282.48,282.39,275.3266,280.6,275.1962,UP,1
2019-04-01,285.83,284.7,275.3656,281.958,275.6536,UP,1
2019-04-02,285.97,286.04,275.4018,282.928,276.0438,UP,1
2019-04-03,286.42,287.32,275.4482,284.282,276.515,UP,1
2019-04-04,287.18,286.78,275.5013,285.576,276.9904,UP,1
2019-04-05,288.57,287.92,275.5667,286.794,277.4908,UP,1
2019-04-08,288.79,288.1,275.6308,287.386,277.951,DOWN,0
2019-04-09,287.31,287.72,275.6961,287.654,278.422,UP,1
2019-04-10,288.29,287.77,275.7639,288.028,278.9196,DOWN,0
2019-04-11,288.21,288.83,275.85,288.234,279.3322,UP,1
2019-04-12,290.16,290.0,275.9428,288.552,279.7368,DOWN,0
2019-04-15,289.97,290.24,276.0458,288.788,280.135,UP,1
2019-04-16,290.16,290.95,276.1422,289.358,280.499,DOWN,0
2019-04-17,289.45,291.4,276.2331,289.59,280.826,UP,1
2019-04-18,290.02,290.1,276.3239,289.952,281.1716,UP,1
2019-04-22,290.27,289.17,276.4207,289.974,281.5742,UP,1
2019-04-23,292.88,290.68,276.5195,290.556,282.0224,DOWN,0
2019-04-24,292.23,292.79,276.6036,290.97,282.4546,DOWN,0
2019-04-25,292.05,292.12,276.6744,291.49,282.8136,UP,1
2019-04-26,293.41,292.1,276.7469,292.168,283.182,UP,1
2019-04-29,293.87,293.51,276.832,292.888,283.5718,UP,1
2019-04-30,294.02,293.49,276.9052,293.116,283.9048,DOWN,0
2019-05-01,291.81,294.72,276.9663,293.032,284.184,DOWN,0
2019-05-02,291.18,291.68,277.0255,292.858,284.4394,UP,1
2019-05-03,294.03,292.82,277.0933,292.982,284.7716,DOWN,0
2019-05-06,292.82,289.25,277.1521,292.772,285.0452,DOWN,0
2019-05-07,287.93,290.15,277.1918,291.554,285.2134,DOWN,0
2019-05-08,287.53,287.53,277.231,290.698,285.3776,DOWN,0
2019-05-09,286.66,285.23,277.2633,289.794,285.5268,UP,1
2019-05-10,288.1,285.62,277.2958,288.608,285.7152,DOWN,0
2019-05-13,280.86,282.42,277.28,286.216,285.724,UP,1
2019-05-14,283.4,281.99,277.2803,285.31,285.804,UP,1
2019-05-15,285.06,281.59,277.2985,284.816,285.9248,UP,1
2019-05-16,287.7,285.84,277.3373,285.024,286.1322,DOWN,0
2019-05-17,285.84,285.14,277.3598,284.572,286.3488,DOWN,0
2019-05-20,283.95,284.06,277.3753,285.19,286.5386,UP,1
2019-05-21,286.51,285.83,277.3959,285.812,286.7,DOWN,0
2019-05-22,285.63,285.45,277.406,285.926,286.8228,DOWN,0
2019-05-23,282.14,283.16,277.3935,284.814,286.8388,UP,1
2019-05-24,282.78,283.74,277.3795,284.202,286.8712,DOWN,0
2019-05-28,280.15,283.09,277.3529,283.442,286.848,DOWN,0
2019-05-29,278.27,278.91,277.3189,281.794,286.7668,UP,1
2019-05-30,279.03,279.11,277.2983,280.474,286.6994,DOWN,0
2019-05-31,275.27,276.2,277.2641,279.1,286.5738,DOWN,0
2019-06-03,274.57,275.31,277.2175,277.458,286.3706,UP,1
2019-06-04,280.53,277.12,277.2112,277.534,286.3962,UP,1
2019-06-05,282.96,282.33,277.2057,278.472,286.4746,UP,1
2019-06-06,284.8,283.29,277.2044,279.626,286.5482,UP,1
2019-06-07,287.65,285.93,277.2143,282.102,286.7082,UP,1
2019-06-10,288.97,289.37,277.2275,284.982,286.8734,DOWN,0
2019-06-11,288.9,290.99,277.2412,286.656,287.0018,DOWN,0
2019-06-12,288.39,288.64,277.2542,287.742,287.053,UP,1
2019-06-13,289.58,289.4,277.2645,288.698,287.1252,DOWN,0
2019-06-14,289.26,289.26,277.2619,289.02,287.182,UP,1
2019-06-17,289.37,289.52,277.2592,289.1,287.2258,UP,1
2019-06-18,292.4,291.39,277.2638,289.8,287.3024,UP,1
2019-06-19,293.06,292.55,277.2776,290.734,287.3878,UP,1
2019-06-20,295.86,296.04,277.3053,291.99,287.5588,DOWN,0
2019-06-21,294.0,294.13,277.3263,292.938,287.673,DOWN,0
2019-06-24,293.64,294.23,277.3493,293.792,287.7816,DOWN,0
2019-06-25,290.76,293.7,277.3623,293.464,287.7936,DOWN,0
2019-06-26,290.47,291.75,277.3767,292.946,287.8036,UP,1
2019-06-27,291.5,291.31,277.3937,292.074,287.8304,UP,1
2019-06-28,293.0,292.58,277.4134,291.874,287.9014,UP,1
2019-07-01,295.66,296.68,277.4461,292.278,288.0142,UP,1
2019-07-02,296.43,295.61,277.4741,293.412,288.1374,UP,1
2019-07-03,298.8,297.18,277.5137,295.078,288.2558,DOWN,0
2019-07-05,298.46,297.44,277.5593,296.47,288.3804,DOWN,0
2019-07-08,296.82,297.01,277.5889,297.234,288.4758,UP,1
2019-07-09,297.19,295.54,277.6187,297.54,288.5514,UP,1
2019-07-10,298.61,298.37,277.6439,297.976,288.6462,UP,1
2019-07-11,299.31,299.32,277.6805,298.078,288.752,UP,1
2019-07-12,300.65,299.85,277.7286,298.516,288.9288,UP,1
2019-07-15,300.75,301.13,277.7786,299.302,289.1202,DOWN,0
2019-07-16,299.71,300.65,277.8278,299.806,289.2338,DOWN,0
2019-07-17,297.74,299.75,277.863,299.632,289.3322,UP,1
2019-07-18,298.83,297.19,277.9036,299.536,289.5502,DOWN,0
2019-07-19,297.17,300.04,277.9308,298.84,289.743,UP,1
2019-07-22,297.9,297.61,277.9625,298.27,289.9678,UP,1
2019-07-23,300.03,299.14,278.004,298.334,290.2064,UP,1
2019-07-24,301.44,299.19,278.064,299.074,290.618,DOWN,0
2019-07-25,300.0,300.94,278.1249,299.308,290.95,UP,1
2019-07-26,302.01,300.76,278.1959,300.276,291.289,DOWN,0
2019-07-29,301.46,301.88,278.2662,300.988,291.5642,DOWN,0
2019-07-30,300.72,299.91,278.3783,301.126,291.8618,DOWN,0
2019-07-31,297.43,300.99,278.5046,300.324,292.1314,DOWN,0
2019-08-01,294.84,297.6,278.599,299.292,292.298,DOWN,0
2019-08-02,292.62,293.85,278.6901,297.414,292.4378,DOWN,0
2019-08-05,283.82,288.09,278.7072,293.886,292.4714,UP,1
2019-08-06,287.8,285.91,278.744,291.302,292.5718,UP,1
2019-08-07,287.97,284.4,278.8018,289.41,292.7282,UP,1
2019-08-08,293.62,289.62,278.8887,289.166,293.0352,DOWN,0
2019-08-09,291.62,292.58,278.9717,288.966,293.287,DOWN,0
2019-08-12,288.07,289.96,279.044,289.816,293.543,UP,1
2019-08-13,292.55,287.74,279.1802,290.766,293.9026,DOWN,0
2019-08-14,283.9,288.07,279.2493,289.952,293.97,UP,1
2019-08-15,284.65,284.88,279.3459,288.158,294.0038,UP,1
2019-08-16,288.85,286.48,279.4708,287.604,294.0848,UP,1
2019-08-19,292.33,292.19,279.5936,288.456,294.1784,DOWN,0
2019-08-20,290.09,291.77,279.6909,287.964,294.2008,UP,1
2019-08-21,292.45,292.48,279.7856,289.674,294.2718,DOWN,0
2019-08-22,292.36,293.23,279.888,291.216,294.3512,DOWN,0
2019-08-23,284.85,290.92,279.9453,290.416,294.2566,UP,1
2019-08-26,288.0,287.27,280.0097,289.55,294.2314,DOWN,0
2019-08-27,286.87,289.54,280.039,288.906,294.1814,UP,1
2019-08-28,288.89,286.14,280.0809,288.194,294.1112,UP,1
2019-08-29,292.58,291.72,280.155,288.238,294.1016,DOWN,0
2019-08-30,292.45,294.22,280.2544,289.758,294.0334,DOWN,0
2019-09-03,290.74,290.57,280.3478,290.306,293.9682,UP,1
2019-09-04,294.04,293.14,280.467,291.74,293.9762,UP,1
2019-09-05,297.82,296.79,280.591,293.526,294.1174,UP,1
2019-09-06,298.05,298.17,280.7126,294.62,294.269,UP,1
2019-09-09,298.2,299.14,280.8581,295.77,294.403,DOWN,0
2019-09-10,298.13,297.36,281.0282,297.248,294.5056,UP,1
2019-09-11,300.25,298.47,281.2043,298.49,294.5974,UP,1
2019-09-12,301.29,301.25,281.3945,299.184,294.6946,DOWN,0
2019-09-13,301.09,301.78,281.5625,299.792,294.7404,DOWN,0
2019-09-16,300.16,299.84,281.7213,300.184,294.7744,UP,1
2019-09-17,300.92,299.94,281.853,300.742,294.8564,UP,1
2019-09-18,301.1,300.49,281.9886,300.912,294.9346,DOWN,0
2019-09-19,301.08,301.53,282.1157,300.87,294.984,DOWN,0
2019-09-20,298.28,300.36,282.2106,300.308,294.9634,DOWN,0
2019-09-23,298.21,297.55,282.3504,299.918,294.9146,DOWN,0
2019-09-24,295.87,299.41,282.4806,298.908,294.817,UP,1
2019-09-25,297.62,295.96,282.6508,298.212,294.7752,DOWN,0
2019-09-26,297.0,297.63,282.8155,297.396,294.7604,DOWN,0
2019-09-27,295.4,297.83,282.9718,296.82,294.6918,UP,1
2019-09-30,296.77,295.97,283.1284,296.532,294.6838,DOWN,0
2019-10-01,293.24,297.74,283.2677,296.006,294.5906,DOWN,0
2019-10-02,288.06,291.5,283.4057,294.094,294.3512,UP,1
2019-10-03,290.42,287.81,283.581,292.778,294.1308,UP,1
2019-10-04,294.35,291.14,283.7773,292.568,294.0178,DOWN,0
2019-10-07,293.08,293.47,283.9864,291.83,293.8392,DOWN,0
2019-10-08,288.53,291.04,284.1932,290.888,293.5806,UP,1
2019-10-09,291.27,290.75,284.4461,291.53,293.3916,UP,1
2019-10-10,293.24,291.18,284.7406,292.094,293.3078,UP,1
2019-10-11,296.28,296.27,284.991,292.48,293.3366,DOWN,0
2019-10-14,295.95,295.93,285.2304,293.054,293.4032,UP,1
2019-10-15,298.88,297.1,285.4861,295.124,293.7044,DOWN,0
2019-10-16,298.4,298.37,285.7285,296.55,293.9164,UP,1
2019-10-17,299.28,299.68,285.974,297.758,294.1426,DOWN,0
2019-10-18,297.97,298.69,286.2428,298.096,294.2296,UP,1
2019-10-21,299.99,299.42,286.4808,298.904,294.397,DOWN,0
2019-10-22,299.01,300.58,286.704,298.93,294.6158,UP,1
2019-10-23,299.88,298.73,286.9195,299.226,294.7624,UP,1
2019-10-24,300.37,300.91,287.1315,299.444,295.0918,UP,1
2019-10-25,301.6,299.74,287.3451,300.17,295.4308,UP,1
2019-10-28,303.3,302.94,287.5667,300.832,295.7198,DOWN,0
2019-10-29,303.21,303.0,287.7958,301.672,295.9374,UP,1
2019-10-30,304.14,303.43,288.0147,302.524,296.2184,DOWN,0
2019-10-31,303.33,304.13,288.2265,303.116,296.436,UP,1
2019-11-01,306.14,304.92,288.4424,304.024,296.7116,UP,1
2019-11-04,307.37,307.85,288.6469,304.838,297.162,DOWN,0
2019-11-05,307.03,307.59,288.8678,305.602,297.5426,UP,1
2019-11-06,307.1,307.03,289.0862,306.194,297.9472,UP,1
2019-11-07,308.18,308.57,289.3094,307.164,298.333,UP,1
2019-11-08,308.94,307.8,289.5252,307.724,298.6602,DOWN,0
2019-11-11,308.35,307.42,289.7481,307.92,298.9782,UP,1
2019-11-12,309.0,308.75,289.9761,308.314,299.3434,UP,1
2019-11-13,309.1,307.91,290.1836,308.714,299.6446,UP,1
2019-11-14,309.55,308.79,290.3817,308.988,299.8792,UP,1
2019-11-15,311.79,311.02,290.5904,309.558,300.154,UP,1
2019-11-18,312.02,311.53,290.7907,310.292,300.4304,DOWN,0
2019-11-19,311.93,312.68,290.9849,310.878,300.7064,DOWN,0
2019-11-20,310.77,311.28,291.175,311.212,300.9168,DOWN,0
2019-11-21,310.27,310.89,291.3756,311.356,301.0964,UP,1
2019-11-22,310.96,311.09,291.5781,311.19,301.2938,UP,1
2019-11-25,313.37,311.98,291.7918,311.46,301.558,UP,1
2019-11-26,314.08,313.41,291.9917,311.89,301.8212,UP,1
2019-11-27,315.48,314.61,292.1942,312.832,302.1088,DOWN,0
2019-11-29,314.31,314.86,292.3939,313.64,302.3734,DOWN,0
2019-12-02,311.64,314.59,292.5652,313.776,302.6406,DOWN,0
2019-12-03,309.55,308.65,292.7237,313.012,302.8674,UP,1
2019-12-04,311.46,310.7,292.8889,312.488,303.1792,UP,1
2019-12-05,312.02,312.23,293.0619,311.796,303.4672,UP,1
2019-12-06,314.87,314.12,293.2406,311.908,303.8246,DOWN,0
2019-12-09,313.88,314.44,293.4124,312.356,304.1942,DOWN,0
2019-12-10,313.53,313.82,293.5834,313.152,304.5294,UP,1
2019-12-11,314.42,314.03,293.7596,313.744,304.953,UP,1
2019-12-12,317.13,314.43,293.9518,314.766,305.5344,UP,1
2019-12-13,317.32,316.87,294.1363,315.256,306.0724,UP,1
2019-12-16,319.5,319.22,294.3368,316.38,306.5754,UP,1
2019-12-17,319.57,319.92,294.5395,317.588,307.1052,UP,1
2019-12-18,319.59,320.0,294.7508,318.622,307.7264,UP,1
2019-12-19,320.9,319.8,294.9803,319.376,308.319,DOWN,0
2019-12-20,320.73,320.46,295.2116,320.058,308.8688,UP,1
2019-12-23,321.22,321.59,295.4256,320.402,309.3676,UP,1
2019-12-24,321.23,321.47,295.6343,320.734,309.8732,UP,1
2019-12-26,322.94,321.65,295.8423,321.404,310.3544,DOWN,0
2019-12-27,322.86,323.74,296.0508,321.796,310.8436,DOWN,0
2019-12-30,321.08,322.95,296.2496,321.866,311.2796,UP,1
2019-12-31,321.86,320.53,296.4473,321.994,311.7574,UP,1
2020-01-02,324.87,323.54,296.6596,322.722,312.255,DOWN,0
2020-01-03,322.41,321.16,296.8639,322.616,312.723,UP,1
2020-01-06,323.64,320.49,297.0585,322.772,313.1982,DOWN,0
2020-01-07,322.73,323.02,297.2759,323.102,313.6454,UP,1
2020-01-08,324.45,322.94,297.5029,323.62,314.1024,UP,1
2020-01-09,326.65,326.16,297.7306,323.976,314.5694,DOWN,0
2020-01-10,325.71,327.2899,297.9609,324.636,315.0194,UP,1
2020-01-13,327.95,326.39,298.1971,325.498,315.4956,DOWN,0
2020-01-14,327.45,327.47,298.4219,326.442,315.978,UP,1
2020-01-15,328.19,327.35,298.6337,327.19,316.419,UP,1
2020-01-16,330.92,329.7,298.8584,328.044,316.89,UP,1
2020-01-17,331.95,331.7,299.0861,329.292,317.3884,DOWN,0
2020-01-21,331.3,330.9,299.3067,329.962,317.8724,UP,1
2020-01-22,331.34,332.24,299.5205,330.74,318.3356,UP,1
2020-01-23,331.72,330.63,299.7352,331.446,318.7912,DOWN,0
2020-01-24,328.77,332.44,299.9425,331.016,319.1996,DOWN,0
2020-01-27,323.5,323.03,300.1185,329.326,319.4896,UP,1
2020-01-28,326.89,325.06,300.3119,328.444,319.8454,DOWN,0
2020-01-29,326.62,328.38,300.4942,327.5,320.1868,UP,1
2020-01-30,327.68,324.36,300.6828,326.692,320.5046,DOWN,0
2020-01-31,321.73,327.0,300.8406,325.284,320.6988,UP,1
2020-02-03,324.12,323.35,301.014,325.408,320.9426,UP,1
2020-02-04,329.06,328.07,301.2092,325.842,321.3084,UP,1
2020-02-05,332.86,332.27,301.4222,327.09,321.7602,UP,1
2020-02-06,333.98,333.91,301.6277,328.35,322.2206,DOWN,0
2020-02-07,332.2,332.82,301.8275,330.444,322.5972,UP,1
2020-02-10,334.68,331.23,302.0406,332.556,323.0092,UP,1
2020-02-11,335.26,336.16,302.2499,333.796,323.4048,UP,1
2020-02-12,337.42,336.83,302.4676,334.708,323.867,DOWN,0
2020-02-13,337.06,335.8621,302.6828,335.324,324.3754,UP,1
2020-02-14,337.6,337.51,302.9118,336.404,324.9364,DOWN,0
2020-02-18,336.73,336.51,303.1395,336.814,325.4418,UP,1
2020-02-19,338.34,337.79,303.3611,337.43,325.9682,DOWN,0
2020-02-20,336.95,337.7423,303.5817,337.336,326.4098,DOWN,0
