ticker,LMT US Equity,LMT US Equity,LMT US Equity,LMT US Equity,LMT US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2019-09-24,389.17,390.0,329.276,391.112,376.525,UP,1
2019-09-25,390.43,390.58,329.8011,389.79,377.0266,UP,1
2019-09-26,392.92,391.25,330.2737,389.688,377.7156,DOWN,0
2019-09-27,387.87,395.94,330.7523,389.612,378.3488,UP,1
2019-09-30,390.06,388.56,331.2401,390.09,379.0108,DOWN,0
2019-10-01,384.19,391.43,331.6999,389.094,379.542,DOWN,0
2019-10-02,378.16,382.74,332.1522,386.64,379.9492,UP,1
2019-10-03,380.06,378.87,332.6564,384.068,380.1724,UP,1
2019-10-04,384.95,380.21,333.1838,383.484,380.465,DOWN,0
2019-10-07,383.78,385.01,333.7329,382.228,380.7514,DOWN,0
2019-10-08,382.12,381.06,334.317,381.814,381.0014,UP,1
2019-10-09,384.61,384.83,334.9573,383.104,381.3738,UP,1
2019-10-10,386.88,383.99,335.6656,384.468,381.868,DOWN,0
2019-10-11,381.47,389.79,336.3149,383.772,382.2356,UP,1
2019-10-14,382.61,382.77,336.929,383.538,382.6496,UP,1
2019-10-15,382.75,383.69,337.5364,383.664,383.136,UP,1
2019-10-16,382.84,382.39,338.1414,383.31,383.4572,DOWN,0
2019-10-17,377.06,383.55,338.7031,381.346,383.6124,DOWN,0
2019-10-18,372.48,376.72,339.2751,379.548,383.5186,UP,1
2019-10-21,374.05,374.01,339.8201,377.836,383.4594,DOWN,0
2019-10-22,373.68,363.0,340.3481,376.022,383.393,DOWN,0
2019-10-23,373.09,373.78,340.8642,374.072,383.3104,UP,1
2019-10-24,374.74,373.76,341.3852,373.608,383.4264,DOWN,0
2019-10-25,370.73,374.38,341.8514,373.258,383.3718,UP,1
2019-10-28,371.84,371.39,342.3219,372.816,383.2686,DOWN,0
2019-10-29,371.1,371.65,342.7899,372.3,383.0812,UP,1
2019-10-30,378.64,373.22,343.3031,373.41,383.019,DOWN,0
2019-10-31,376.68,377.92,343.8245,373.798,382.8926,UP,1
2019-11-01,379.17,378.11,344.3264,375.486,382.7584,DOWN,0
2019-11-04,374.48,379.93,344.7844,376.014,382.7102,DOWN,0
2019-11-05,373.63,374.06,345.2546,376.52,382.5764,UP,1
2019-11-06,379.79,374.49,345.736,376.75,382.5724,DOWN,0
2019-11-07,378.75,380.34,346.2035,377.164,382.528,UP,1
2019-11-08,381.86,377.6,346.6776,377.702,382.4766,DOWN,0
2019-11-11,381.38,379.51,347.1452,379.082,382.422,UP,1
2019-11-12,386.3,381.56,347.6164,381.616,382.4542,UP,1
2019-11-13,387.69,385.94,348.0965,383.196,382.4264,UP,1
2019-11-14,390.16,387.28,348.5989,385.478,382.5266,UP,1
2019-11-15,393.55,392.27,349.1137,387.816,382.6664,DOWN,0
2019-11-18,392.76,393.0,349.5837,390.092,382.9174,DOWN,0
2019-11-19,390.81,394.0,350.0404,390.994,383.1072,UP,1
2019-11-20,392.7,391.06,350.5048,391.996,383.3302,DOWN,0
2019-11-21,390.26,390.86,350.9554,392.016,383.4028,UP,1
2019-11-22,390.74,390.19,351.4016,391.454,383.5204,DOWN,0
2019-11-25,389.98,391.6,351.8513,390.898,383.4668,UP,1
2019-11-26,392.5,390.6,352.2933,391.236,383.4372,UP,1
2019-11-27,394.24,393.63,352.7424,391.544,383.3812,DOWN,0
2019-11-29,391.03,392.0,353.1925,391.698,383.3332,DOWN,0
2019-12-02,383.62,390.71,353.5745,390.274,383.2406,DOWN,0
2019-12-03,381.62,381.43,353.9567,388.602,383.1196,UP,1
2019-12-04,384.58,383.53,354.3436,387.018,383.0278,UP,1
2019-12-05,385.94,386.06,354.7507,385.358,382.938,UP,1
2019-12-06,386.86,387.17,355.1494,384.524,382.8168,DOWN,0
2019-12-09,383.34,386.22,355.5362,384.468,382.7262,UP,1
2019-12-10,384.44,383.5,355.929,385.032,382.6138,UP,1
2019-12-11,386.24,385.51,356.3223,385.364,382.6548,DOWN,0
2019-12-12,384.05,386.0,356.6955,384.986,382.7726,UP,1
2019-12-13,386.47,384.0,357.0805,384.908,382.9008,DOWN,0
2019-12-16,385.95,387.9,357.4868,385.43,382.9208,UP,1
2019-12-17,386.89,385.0,357.8925,385.92,382.983,DOWN,0
2019-12-18,380.57,387.4,358.2787,384.786,382.952,UP,1
2019-12-19,383.15,380.99,358.6794,384.606,382.9228,UP,1
2019-12-20,386.47,385.03,359.107,384.606,382.9146,UP,1
2019-12-23,391.9,387.66,359.5445,385.796,383.1232,DOWN,0
2019-12-24,390.17,392.35,359.9858,386.452,383.2744,UP,1
2019-12-26,392.3,390.9,360.43,388.798,383.4654,UP,1
2019-12-27,393.6,393.99,360.9055,390.888,383.6806,DOWN,0
2019-12-30,391.9,393.65,361.3842,391.974,383.9774,DOWN,0
2019-12-31,389.38,391.75,361.8429,391.47,384.3154,UP,1
2020-01-02,399.37,392.86,362.3568,393.31,384.8218,UP,1
2020-01-03,413.74,404.02,362.9456,397.598,385.623,DOWN,0
2020-01-06,413.11,417.99,363.5161,401.5,386.4234,UP,1
2020-01-07,414.5,411.25,364.1185,406.02,387.2186,DOWN,0
2020-01-08,411.03,417.06,364.7031,410.35,388.0246,UP,1
2020-01-09,414.93,410.49,365.3031,413.462,388.8864,DOWN,0
2020-01-10,413.83,415.0,365.9025,413.48,389.741,UP,1
2020-01-13,419.02,414.94,366.5196,414.662,390.5486,DOWN,0
2020-01-14,416.14,417.59,367.0995,414.99,391.3378,UP,1
2020-01-15,420.95,416.42,367.6828,416.974,392.1734,UP,1
2020-01-16,425.7,423.13,368.2958,419.128,393.1978,DOWN,0
2020-01-17,425.66,426.61,368.9378,421.494,394.2384,UP,1
2020-01-21,426.15,424.42,369.5702,422.92,395.1656,DOWN,0
2020-01-22,424.42,427.5,370.1794,424.576,396.079,UP,1
2020-01-23,428.78,424.06,370.795,426.142,397.0174,UP,1
2020-01-24,432.5,429.9,371.4441,427.502,398.0398,DOWN,0
2020-01-27,432.38,425.86,372.1104,428.846,398.9614,UP,1
2020-01-28,437.17,434.77,372.7683,431.05,399.951,DOWN,0
2020-01-29,433.84,437.72,373.389,432.934,400.8246,UP,1
2020-01-30,435.9,430.344,374.0249,434.358,401.6716,DOWN,0
2020-01-31,428.12,434.93,374.6152,433.482,402.3788,DOWN,0
2020-02-03,423.86,429.52,375.182,431.778,403.0398,UP,1
2020-02-04,430.78,425.46,375.7646,430.5,403.8014,UP,1
2020-02-05,435.19,433.32,376.3643,430.77,404.7,UP,1
2020-02-06,438.97,435.56,376.8936,431.384,405.6646,UP,1
2020-02-07,439.17,438.14,377.4389,433.594,406.6484,UP,1
2020-02-10,439.76,439.0,377.9933,436.774,407.5936,UP,1
2020-02-11,439.85,441.36,378.5509,438.588,408.5058,DOWN,0
2020-02-12,436.6,439.01,379.091,438.87,409.4172,DOWN,0
2020-02-13,434.7,435.8,379.5978,438.016,410.4388,UP,1
2020-02-14,437.85,434.98,380.1278,437.752,411.5634,DOWN,0
2020-02-18,435.55,437.0,380.6428,436.91,412.5828,DOWN,0
2020-02-19,434.48,437.0,381.1449,435.836,413.5536,DOWN,0
2020-02-20,425.97,433.63,381.5961,433.71,414.3358,UP,1
2020-02-21,427.8,425.12,382.0806,432.33,415.225,DOWN,0
2020-02-24,419.35,419.65,382.5065,428.63,415.9232,DOWN,0
2020-02-25,400.36,420.1,382.8115,421.592,416.2056,UP,1
2020-02-26,400.9,400.31,383.1092,414.876,416.5426,DOWN,0
2020-02-27,384.6,393.52,383.3554,406.602,416.5052,DOWN,0
2020-02-28,369.87,369.86,383.5239,395.016,416.1836,UP,1
2020-03-02,381.35,371.35,383.7599,387.416,416.0728,DOWN,0
2020-03-03,377.4,384.84,383.9499,382.824,416.0094,UP,1
2020-03-04,402.03,385.42,384.2701,383.05,416.387,DOWN,0
2020-03-05,384.7,393.92,384.4836,383.07,416.3516,DOWN,0
2020-03-06,382.47,372.09,384.6762,385.59,416.163,DOWN,0
2020-03-09,352.03,359.98,384.7298,379.726,415.4002,UP,1
2020-03-10,367.17,363.01,384.8653,377.68,414.8976,DOWN,0
2020-03-11,356.93,356.57,384.9561,368.66,414.1642,DOWN,0
2020-03-12,311.38,322.0,384.8235,353.996,412.5538,UP,1
2020-03-13,328.59,327.33,384.7698,343.22,411.338,DOWN,0
2020-03-16,287.94,295.01,384.4997,330.402,409.1094,UP,1
2020-03-17,318.83,293.0,384.4011,320.734,407.2112,UP,1
2020-03-18,333.41,296.92,384.3453,316.03,405.6172,DOWN,0
2020-03-19,314.2,333.41,384.1696,316.594,403.6112,DOWN,0
2020-03-20,291.22,314.2,383.8622,309.12,401.215,DOWN,0
2020-03-23,276.8,285.0,383.4836,306.892,398.4524,UP,1
2020-03-24,288.91,287.97,383.152,300.908,395.954,UP,1
2020-03-25,319.67,300.62,382.9923,298.16,393.967,UP,1
2020-03-26,350.33,326.0,383.0238,305.386,392.6508,DOWN,0
2020-03-27,348.38,339.99,383.0381,316.818,391.1994,UP,1
2020-03-30,348.85,351.49,383.037,331.228,389.6624,DOWN,0
2020-03-31,338.95,344.81,382.981,341.236,387.9282,DOWN,0
2020-04-01,338.52,324.83,382.9302,345.006,386.1756,UP,1
2020-04-02,353.96,335.25,382.9324,345.732,384.7664,DOWN,0
2020-04-03,350.5,352.0,382.9062,346.156,383.2008,UP,1
2020-04-06,367.95,361.91,382.932,349.976,381.9098,DOWN,0
2020-04-07,355.28,380.5,382.9116,353.242,380.3678,UP,1
2020-04-08,361.41,361.37,382.9187,357.82,378.8526,UP,1
2020-04-09,371.0,369.74,382.9709,361.228,377.5958,DOWN,0
2020-04-13,369.94,370.95,383.0231,365.116,376.2766,UP,1
2020-04-14,380.03,378.29,383.1278,367.532,375.3148,DOWN,0
2020-04-15,374.38,376.75,383.182,371.352,374.3252,UP,1
2020-04-16,377.88,373.61,383.2641,374.646,373.2672,UP,1
2020-04-17,401.51,387.42,383.4338,380.748,372.5936,DOWN,0
2020-04-20,383.21,394.08,383.4979,383.402,371.4784,DOWN,0
2020-04-21,373.44,383.01,383.5155,382.084,370.1638,UP,1
2020-04-22,380.4,383.49,383.5716,383.288,368.9766,DOWN,0
2020-04-23,376.73,382.75,383.6066,383.058,367.7142,UP,1
2020-04-24,381.77,378.72,383.6747,379.11,366.6176,DOWN,0
2020-04-27,378.57,383.91,383.7264,378.182,365.495,UP,1
2020-04-28,384.73,381.86,383.8028,380.44,364.4326,UP,1
2020-04-29,387.91,388.16,383.9039,381.942,363.4798,UP,1
2020-04-30,389.06,383.1,384.0224,384.408,362.5714,DOWN,0
2020-05-01,383.47,385.64,384.1474,384.748,361.7214,DOWN,0
2020-05-04,380.16,382.02,384.2672,385.066,360.7686,UP,1
2020-05-05,390.3,382.41,384.4339,386.18,360.1876,DOWN,0
2020-05-06,378.58,390.89,384.5386,384.314,359.752,DOWN,0
2020-05-07,376.54,383.01,384.6323,381.81,359.2648,UP,1
2020-05-08,378.4,378.03,384.6798,380.796,359.1408,DOWN,0
2020-05-11,376.56,375.0,384.711,380.076,359.2746,DOWN,0
2020-05-12,371.11,378.0,384.7193,376.238,359.0698,DOWN,0
2020-05-13,364.18,371.28,384.6921,373.358,358.8054,DOWN,0
2020-05-14,356.28,360.99,384.6435,369.306,357.8904,UP,1
2020-05-15,360.4,352.53,384.6347,365.706,357.4044,UP,1
2020-05-18,377.54,371.21,384.7069,365.902,357.3058,DOWN,0
2020-05-19,371.48,378.07,384.7548,365.976,357.6948,DOWN,0
2020-05-20,362.51,372.44,384.7752,365.642,357.6016,UP,1
2020-05-21,368.82,362.69,384.7854,368.15,357.8394,UP,1
2020-05-22,369.0,369.86,384.7839,369.87,358.9918,UP,1
2020-05-26,372.2,376.95,384.759,368.802,359.864,UP,1
2020-05-27,397.12,376.78,384.8596,373.93,362.0476,UP,1
2020-05-28,398.44,401.46,384.9668,381.116,363.6398,DOWN,0
2020-05-29,388.44,396.04,385.0229,385.04,364.7404,UP,1
2020-06-01,388.96,388.94,385.123,389.032,366.2356,UP,1
2020-06-02,389.77,388.64,385.2045,392.546,368.2066,UP,1
2020-06-03,402.63,393.65,385.3327,393.648,370.7232,UP,1
2020-06-04,403.67,401.78,385.4487,394.694,373.0184,UP,1
2020-06-05,410.75,410.0,385.5937,399.156,374.84,UP,1
2020-06-08,414.3,415.0,385.7502,404.224,376.1194,DOWN,0
2020-06-09,408.56,410.53,385.8636,407.982,377.323,DOWN,0
2020-06-10,403.77,406.5,385.998,408.21,378.4214,DOWN,0
2020-06-11,383.88,392.69,386.0158,404.252,379.32,DOWN,0
2020-06-12,381.87,393.33,386.0252,398.476,380.187,DOWN,0
2020-06-15,373.28,373.28,385.9867,390.272,380.5734,UP,1
2020-06-16,382.77,386.56,385.9784,385.114,381.2188,DOWN,0
2020-06-17,382.11,382.5,385.9684,380.782,381.502,DOWN,0
2020-06-18,378.39,379.68,385.9369,379.684,381.9642,DOWN,0
2020-06-19,372.2,383.34,385.8525,377.75,382.18,UP,1
2020-06-22,375.96,372.26,385.8066,378.286,382.2792,DOWN,0
2020-06-23,371.7,378.25,385.7323,376.072,382.3144,DOWN,0
2020-06-24,359.82,370.9,385.6303,371.614,381.9102,UP,1
2020-06-25,362.82,357.86,385.5378,368.5,381.679,DOWN,0
2020-06-26,356.76,359.56,385.4139,365.412,381.2566,UP,1
2020-06-29,367.5,360.39,385.3182,363.72,380.5764,DOWN,0
2020-06-30,364.92,365.35,385.2185,362.364,380.2106,DOWN,0
2020-07-01,360.42,366.34,385.0573,362.484,379.9502,UP,1
2020-07-02,362.0,363.53,384.8974,362.32,379.5822,UP,1
2020-07-06,362.59,366.48,384.7252,363.486,379.2994,DOWN,0
2020-07-07,353.27,362.59,384.5244,360.64,378.7294,DOWN,0
2020-07-08,350.23,353.5,384.3343,357.702,378.1626,DOWN,0
2020-07-09,339.96,348.0,384.0957,353.61,377.2672,UP,1
2020-07-10,349.25,342.33,383.8961,351.06,376.494,UP,1
2020-07-13,353.06,353.6,383.7093,349.154,375.774,UP,1
2020-07-14,355.66,349.13,383.523,349.632,375.2178,UP,1
2020-07-15,364.56,361.64,383.4064,352.498,374.9058,UP,1
2020-07-16,365.88,362.3,383.2855,357.682,374.4174,UP,1
2020-07-17,368.5,366.3,383.2071,361.532,374.2158,DOWN,0
2020-07-20,365.53,369.0,383.1439,364.026,373.9956,UP,1
2020-07-21,375.12,377.98,383.1192,367.918,373.93,UP,1
2020-07-22,394.08,376.71,383.1649,373.822,374.2804,DOWN,0
2020-07-23,387.62,393.77,383.1841,378.17,374.6106,DOWN,0
2020-07-24,386.21,388.0,383.2045,381.712,375.0512,DOWN,0
2020-07-27,382.09,384.73,383.1919,385.024,375.5674,UP,1
2020-07-28,386.66,382.0,383.1908,387.332,376.0926,UP,1
2020-07-29,387.3,389.56,383.22,385.976,376.2878,DOWN,0
2020-07-30,381.72,382.71,383.2155,384.796,376.4926,DOWN,0
2020-07-31,378.97,380.55,383.1966,383.348,376.8218,DOWN,0
2020-08-03,377.1,376.84,383.1679,382.35,376.9874,UP,1
2020-08-04,377.99,379.08,383.1726,380.616,377.1672,UP,1
2020-08-05,383.5,380.0,383.2277,379.856,377.3932,DOWN,0
2020-08-06,379.74,381.78,383.2561,379.46,377.0456,UP,1
2020-08-07,385.62,380.01,383.3158,380.79,376.7892,UP,1
2020-08-10,389.26,386.02,383.3967,383.222,376.8056,UP,1
2020-08-11,391.96,391.51,383.4828,386.016,376.8656,UP,1
2020-08-12,392.44,394.02,383.5913,387.804,376.919,DOWN,0
2020-08-13,389.24,390.35,383.6783,389.704,376.6512,UP,1
2020-08-14,391.42,388.64,383.7799,390.864,376.4062,DOWN,0
2020-08-17,388.96,393.98,383.8315,390.804,375.9704,UP,1
2020-08-18,390.26,389.17,383.8994,390.464,375.4896,DOWN,0
2020-08-19,390.05,390.08,383.9538,389.986,375.1194,DOWN,0
2020-08-20,387.88,388.28,384.0208,389.714,374.8016,UP,1
2020-08-21,389.57,387.71,384.1005,389.344,374.9154,UP,1
2020-08-24,395.04,390.83,384.1768,390.56,375.1788,DOWN,0
2020-08-25,394.84,395.72,384.2572,391.476,375.61,UP,1
2020-08-26,395.44,393.0,384.3251,392.554,375.8634,DOWN,0
2020-08-27,395.02,396.84,384.3933,393.982,376.1216,UP,1
2020-08-28,395.59,395.51,384.4398,395.186,376.4656,DOWN,0
2020-08-31,390.26,392.17,384.4526,394.23,376.8268,DOWN,0
2020-09-01,386.81,387.82,384.4359,392.624,377.0438,UP,1
2020-09-02,398.07,385.15,384.4585,393.15,377.5712,DOWN,0
2020-09-03,386.29,399.5,384.4261,391.404,378.1006,DOWN,0
2020-09-04,385.02,388.51,384.3972,389.29,378.5446,DOWN,0
2020-09-08,380.23,383.99,384.3348,387.284,379.014,UP,1
2020-09-09,385.24,382.69,384.3097,386.97,379.3688,DOWN,0
2020-09-10,379.11,386.02,384.2516,383.178,379.6526,UP,1
2020-09-11,389.45,381.47,384.2489,383.81,380.2332,UP,1
2020-09-14,393.75,393.37,384.2552,385.556,380.8682,DOWN,0
2020-09-15,392.55,395.65,384.2467,388.02,381.4674,UP,1
2020-09-16,395.58,391.11,384.2695,390.088,382.3136,UP,1
2020-09-17,395.94,392.0,384.3311,393.454,383.2278,DOWN,0
2020-09-18,395.14,394.15,384.3987,394.592,384.3314,DOWN,0
2020-09-21,379.61,388.5,384.3738,391.764,384.9386,UP,1
2020-09-22,388.42,381.88,384.3862,390.938,385.6458,DOWN,0
2020-09-23,383.24,389.23,384.3681,388.47,386.1974,DOWN,0
2020-09-24,378.76,383.25,384.3452,385.034,386.4814,UP,1
2020-09-25,386.7,377.45,384.3565,383.346,386.8978,UP,1
2020-09-28,390.51,390.0,384.3779,385.526,387.338,DOWN,0
2020-09-29,388.74,389.61,384.4013,385.59,387.8022,DOWN,0
2020-09-30,383.28,389.47,384.3854,385.598,387.9654,DOWN,0
2020-10-01,380.89,384.0,384.3601,386.024,387.7016,DOWN,0
2020-10-02,380.58,376.0,384.3285,384.8,387.5608,UP,1
2020-10-05,383.96,383.24,384.3455,383.49,387.5158,DOWN,0
2020-10-06,376.46,386.03,384.312,381.034,387.4032,UP,1
2020-10-07,382.94,378.6,384.2944,380.966,387.3288,UP,1
2020-10-08,388.59,383.9,384.2778,382.506,387.3546,DOWN,0
2020-10-09,385.93,388.41,384.2566,383.576,387.4388,UP,1
2020-10-12,388.92,386.0,384.2397,384.568,387.6378,UP,1
2020-10-13,388.95,386.14,384.2165,387.066,387.8748,UP,1
2020-10-14,390.72,387.14,384.2106,388.622,388.1294,DOWN,0
2020-10-15,386.12,387.33,384.1943,388.128,388.1818,UP,1
2020-10-16,386.5,388.49,384.1299,388.242,388.317,DOWN,0
2020-10-19,383.71,387.24,383.9798,387.2,388.2788,DOWN,0
2020-10-20,372.21,382.59,383.7753,383.852,387.9378,DOWN,0
2020-10-21,367.14,372.21,383.5385,379.136,387.4414,UP,1
2020-10-22,368.96,367.5,383.3281,375.704,386.9718,UP,1
2020-10-23,374.33,371.34,383.1251,373.27,386.6736,DOWN,0
2020-10-26,368.55,369.43,382.8987,370.238,386.2162,DOWN,0
2020-10-27,362.43,367.0,382.6158,368.282,385.6856,DOWN,0
2020-10-28,350.86,356.87,382.2894,365.026,384.8976,UP,1
2020-10-29,352.44,350.0,381.9468,361.722,384.1454,DOWN,0
2020-10-30,350.13,350.64,381.569,356.882,383.3904,UP,1
2020-11-02,352.42,356.12,381.2028,353.656,382.6474,UP,1
2020-11-03,363.44,357.13,380.8892,353.858,382.0154,UP,1
2020-11-04,372.16,371.07,380.6279,358.118,381.5618,DOWN,0
2020-11-05,364.7,374.55,380.3075,360.57,380.947,DOWN,0
2020-11-06,361.27,363.3,379.9514,362.798,380.272,UP,1
2020-11-09,363.95,379.6,379.6092,365.104,379.6392,UP,1
2020-11-10,371.28,365.0,379.2798,366.672,379.2596,DOWN,0
2020-11-11,369.28,372.87,378.957,366.096,378.909,DOWN,0
2020-11-12,367.89,367.5,378.6169,366.734,378.3054,UP,1
2020-11-13,375.14,370.57,378.352,369.508,378.0824,UP,1
2020-11-16,377.13,378.05,378.1184,372.144,377.9246,DOWN,0
2020-11-17,375.9,375.66,377.844,373.068,377.838,UP,1
2020-11-18,377.56,377.49,377.5558,374.724,377.6844,DOWN,0
2020-11-19,376.46,375.0,377.2433,376.438,377.6314,DOWN,0
2020-11-20,368.02,375.97,376.8875,375.014,377.2028,UP,1
2020-11-23,370.85,371.54,376.543,373.758,376.7448,UP,1
2020-11-24,378.48,375.28,376.2361,374.274,376.4634,DOWN,0
2020-11-25,378.34,377.09,375.9448,374.43,376.1186,DOWN,0
2020-11-27,374.34,378.81,375.643,374.006,375.6866,DOWN,0
2020-11-30,365.0,370.79,375.2788,373.402,375.0838,DOWN,0
2020-12-01,364.99,368.47,374.926,372.23,374.7914,DOWN,0
2020-12-02,361.36,364.99,374.5604,368.806,374.2502,UP,1
2020-12-03,362.03,362.12,374.2407,365.544,373.826,UP,1
2020-12-04,366.61,363.12,373.9347,363.998,373.583,DOWN,0
2020-12-07,362.13,366.9,373.6486,363.424,373.0916,DOWN,0
2020-12-08,359.23,360.98,373.443,362.272,372.466,UP,1
2020-12-09,361.35,359.85,373.2452,362.27,371.9182,DOWN,0
2020-12-10,355.39,359.52,373.0992,360.942,371.3604,UP,1
2020-12-11,361.71,354.55,373.0584,359.962,370.9768,DOWN,0
2020-12-14,357.66,363.5,372.9399,359.068,370.5184,DOWN,0
2020-12-15,357.57,358.73,372.8408,358.736,369.9906,DOWN,0
2020-12-16,354.57,357.25,372.6035,357.38,369.5528,DOWN,0
2020-12-17,352.6,355.93,372.443,356.822,368.946,UP,1
2020-12-18,356.03,352.04,372.3108,355.686,368.2948,DOWN,0
2020-12-21,349.35,353.16,372.2974,354.024,367.5632,DOWN,0
2020-12-22,347.92,349.35,372.2011,352.094,366.7432,UP,1
2020-12-23,351.6,349.95,372.1745,351.5,365.9962,UP,1
2020-12-24,351.97,352.83,372.3774,351.374,365.2212,UP,1
2020-12-28,354.18,353.11,372.5054,351.004,364.5824,DOWN,0
2020-12-29,353.9,356.0,372.8352,351.914,363.9304,UP,1
2020-12-30,354.16,353.0,373.0118,353.162,363.3394,UP,1
2020-12-31,354.98,353.82,373.1197,353.838,362.9948,DOWN,0
2021-01-04,344.64,354.98,373.2719,352.372,362.5448,UP,1
2021-01-05,348.79,344.64,373.5597,351.294,362.1414,DOWN,0
2021-01-06,348.03,343.0,373.9159,350.12,361.6154,DOWN,0
2021-01-07,342.55,344.36,374.1841,347.798,361.0954,DOWN,0
2021-01-08,336.1,341.88,374.2662,344.022,360.5688,UP,1
2021-01-11,337.68,335.0,374.203,342.63,360.3052,UP,1
2021-01-12,341.85,336.52,374.1703,341.242,360.0934,UP,1
2021-01-13,345.49,341.41,374.1535,340.734,360.0006,UP,1
2021-01-14,347.44,348.0,374.196,341.712,359.901,DOWN,0
2021-01-15,347.27,347.09,374.2397,343.946,359.5776,DOWN,0
2021-01-19,341.5,350.74,374.1774,344.71,358.9644,UP,1
2021-01-20,341.67,342.54,374.1333,344.674,358.5038,DOWN,0
2021-01-21,339.67,341.67,373.9919,343.51,358.0718,UP,1
2021-01-22,339.88,338.74,373.9149,341.998,357.5904,UP,1
2021-01-25,343.51,339.36,373.8254,341.246,357.035,DOWN,0
2021-01-26,330.69,339.0,373.6238,339.084,356.2632,UP,1
2021-01-27,332.51,332.28,373.4367,337.252,355.5556,DOWN,0
2021-01-28,327.93,332.14,373.1762,334.904,354.6114,DOWN,0
2021-01-29,321.82,327.1,372.9134,331.292,353.5052,UP,1
2021-02-01,324.03,324.88,372.6441,327.396,352.4678,UP,1
2021-02-02,332.7,327.43,372.3001,327.798,351.5706,DOWN,0
2021-02-03,332.39,331.68,372.046,327.774,350.6892,UP,1
2021-02-04,337.23,333.99,371.8649,329.634,350.0734,DOWN,0
2021-02-05,337.04,339.59,371.6481,332.678,349.3972,UP,1
2021-02-08,337.84,339.01,371.4537,335.44,348.5844,UP,1
2021-02-09,342.34,338.54,371.2565,337.368,347.8644,DOWN,0
2021-02-10,342.19,343.22,371.0746,339.328,347.2214,DOWN,0
2021-02-11,339.14,340.78,370.8467,339.71,346.7042,DOWN,0
2021-02-12,337.73,338.4,370.5958,339.848,346.159,DOWN,0
2021-02-16,335.03,339.25,370.3256,339.286,345.6324,UP,1
2021-02-17,337.0,334.7,370.0933,338.218,345.1318,UP,1
2021-02-18,337.92,336.88,369.8821,337.364,344.558,DOWN,0
2021-02-19,335.42,339.07,369.6077,336.62,344.0238,UP,1
2021-02-22,340.47,333.8,369.4171,337.168,343.6486,UP,1
2021-02-23,346.23,345.13,369.2656,339.408,343.3462,UP,1
2021-02-24,346.53,347.28,369.1062,341.314,343.169,DOWN,0
2021-02-25,341.69,345.8,368.9319,342.068,342.7686,DOWN,0
2021-02-26,330.25,338.0,368.7276,341.034,342.2204,UP,1
2021-03-01,333.47,334.0,368.574,339.634,341.7384,UP,1
2021-03-02,338.59,333.27,368.4856,338.106,341.4188,UP,1
2021-03-03,340.91,339.61,368.3881,336.982,341.185,DOWN,0
2021-03-04,338.25,340.48,368.1917,336.294,340.8294,UP,1
2021-03-05,340.43,338.47,368.0364,338.33,340.651,UP,1
2021-03-08,341.45,343.5,367.9311,339.926,340.5216,DOWN,0
2021-03-09,337.5,341.41,367.7745,339.708,340.2396,UP,1
2021-03-10,340.84,339.41,367.6337,339.694,340.017,DOWN,0
2021-03-11,339.73,341.0,367.4714,339.99,339.728,UP,1
2021-03-12,340.19,339.64,367.1867,339.942,339.4538,UP,1
2021-03-15,346.41,344.38,366.9266,340.934,339.2988,UP,1
2021-03-16,347.13,346.51,366.72,342.86,339.1418,UP,1
2021-03-17,351.02,347.83,366.5303,344.896,339.2694,UP,1
2021-03-18,358.45,353.87,366.3737,348.64,339.4626,DOWN,0
2021-03-19,355.07,359.43,366.1359,351.616,339.6034,UP,1
2021-03-22,357.66,352.0,365.9059,353.866,339.9056,DOWN,0
2021-03-23,353.61,357.11,365.6202,355.162,340.2558,UP,1
2021-03-24,356.12,354.99,365.3293,356.182,340.6246,UP,1
2021-03-25,361.22,354.77,365.0926,356.736,341.012,UP,1
2021-03-26,364.71,362.31,364.8973,358.664,341.3964,UP,1
2021-03-29,372.79,365.0,364.8418,361.69,341.9034,DOWN,0
2021-03-30,370.54,373.25,364.7852,365.076,342.3688,DOWN,0
2021-03-31,369.5,370.75,364.7663,367.752,342.9288,UP,1
2021-04-01,371.02,368.99,364.7075,369.712,343.5158,UP,1
2021-04-05,378.75,372.06,364.6907,372.52,344.2974,UP,1
2021-04-06,378.97,376.51,364.6936,373.756,345.0792,UP,1
2021-04-07,380.19,378.74,364.7336,375.686,345.8128,UP,1
2021-04-08,386.02,379.6,364.7839,378.99,346.9194,UP,1
2021-04-09,386.23,386.88,364.8565,382.032,347.9938,UP,1
2021-04-12,387.85,387.13,364.9967,383.852,349.1922,DOWN,0
2021-04-13,387.11,386.56,365.1181,385.48,350.498,UP,1
2021-04-14,388.67,387.4,365.2777,387.176,351.7908,UP,1
2021-04-15,390.63,388.67,365.3933,388.098,352.9494,UP,1
2021-04-16,391.81,392.82,365.5278,389.214,354.1378,DOWN,0
2021-04-19,391.73,392.0,365.6843,389.99,355.2278,DOWN,0
2021-04-20,387.33,388.0,365.811,390.034,356.2336,DOWN,0
2021-04-21,387.24,387.52,365.9342,389.748,357.2216,DOWN,0
2021-04-22,380.09,386.77,366.0683,387.64,357.9766,DOWN,0
2021-04-23,377.29,378.59,366.2036,384.736,358.6786,DOWN,0
