ticker,JNJ US Equity,JNJ US Equity,JNJ US Equity,JNJ US Equity,JNJ US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2000-05-09,43.5,43.75,45.1281,42.5063,38.6056,DOWN,0
2000-05-10,42.75,43.5,45.1,42.7313,38.7406,UP,1
2000-05-11,43.0313,43.1875,45.0758,43.0313,38.8675,DOWN,0
2000-05-12,42.75,43.0625,45.0564,43.1813,38.9856,UP,1
2000-05-15,43.125,42.625,45.0444,43.0313,39.1131,UP,1
2000-05-16,43.6563,43.25,45.0328,43.0625,39.2813,DOWN,0
2000-05-17,43.5313,43.5313,45.015,43.2188,39.4669,UP,1
2000-05-18,44.25,43.4375,45.0063,43.4625,39.6419,UP,1
2000-05-19,44.375,44.4063,45.0011,43.7875,39.8025,DOWN,0
2000-05-22,43.4375,44.8125,44.9884,43.85,39.9625,UP,1
2000-05-23,43.5,43.9375,44.9733,43.8188,40.1325,UP,1
2000-05-24,44.9688,43.8438,44.9675,44.1063,40.3044,DOWN,0
2000-05-25,44.6563,44.625,44.9595,44.1875,40.4281,DOWN,0
2000-05-26,44.0625,44.75,44.943,44.125,40.5113,UP,1
2000-05-30,44.4688,44.0938,44.922,44.3313,40.605,UP,1
2000-05-31,44.75,44.5938,44.9019,44.5813,40.7069,DOWN,0
2000-06-01,43.8438,44.625,44.8753,44.3563,40.7813,DOWN,0
2000-06-02,42.0,43.75,44.8449,43.825,40.7988,DOWN,0
2000-06-05,42.0,41.75,44.8153,43.4125,40.8388,UP,1
2000-06-06,42.0625,41.75,44.7783,42.9313,40.9575,DOWN,0
2000-06-07,41.8438,42.5313,44.7342,42.35,41.0969,UP,1
2000-06-08,42.4375,41.8438,44.6884,42.0688,41.2256,UP,1
2000-06-09,43.0625,42.5,44.6394,42.2813,41.3763,DOWN,0
2000-06-12,42.3867,43.375,44.5902,42.3586,41.5165,UP,1
2000-06-13,44.0,42.875,44.5548,42.7461,41.694,UP,1
2000-06-14,44.875,44.6875,44.5232,43.3523,41.869,UP,1
2000-06-15,45.3125,45.0,44.4941,43.9273,42.0077,DOWN,0
2000-06-16,44.7813,45.0313,44.4643,44.2711,42.1284,UP,1
2000-06-19,45.0938,44.875,44.4398,44.8125,42.2815,DOWN,0
2000-06-20,44.2813,45.1875,44.4077,44.8688,42.4265,UP,1
2000-06-21,44.9375,44.375,44.3779,44.8813,42.5652,DOWN,0
2000-06-22,44.2813,44.875,44.348,44.675,42.6684,UP,1
2000-06-23,44.875,44.4063,44.3204,44.6938,42.7959,UP,1
2000-06-26,47.75,46.1875,44.3104,45.225,42.9884,UP,1
2000-06-27,48.9688,47.6563,44.3069,46.1625,43.2346,UP,1
2000-06-28,49.041,48.5,44.3073,46.9832,43.4404,UP,1
2000-06-29,49.2813,49.0,44.3107,47.9832,43.6111,UP,1
2000-06-30,50.9375,49.0,44.3261,49.1957,43.8073,DOWN,0
2000-07-03,50.5313,50.625,44.3386,49.752,44.0017,DOWN,0
2000-07-05,50.5,50.4063,44.3498,50.0582,44.1729,DOWN,0
2000-07-06,49.8438,50.0,44.364,50.2188,44.3267,UP,1
2000-07-07,49.875,49.75,44.3803,50.3375,44.4967,UP,1
2000-07-10,50.0938,50.375,44.4029,50.1688,44.6686,DOWN,0
2000-07-11,50.0938,49.6875,44.4284,50.0813,44.8454,DOWN,0
2000-07-12,49.0313,49.625,44.4436,49.7875,44.9992,DOWN,0
2000-07-13,47.625,48.75,44.4529,49.3438,45.1098,DOWN,0
2000-07-14,45.9063,46.375,44.4532,48.55,45.1954,UP,1
2000-07-17,47.1719,46.5,44.4594,47.9656,45.3082,UP,1
2000-07-18,47.5,47.2188,44.4619,47.4469,45.4182,DOWN,0
2000-07-19,46.5938,47.4375,44.4586,46.9594,45.4726,DOWN,0
2000-07-20,45.9375,46.625,44.4529,46.6219,45.5214,UP,1
2000-07-21,46.125,45.9375,44.4466,46.6656,45.5889,UP,1
2000-07-24,47.2266,46.1563,44.4471,46.6766,45.6728,DOWN,0
2000-07-25,46.75,47.2813,44.434,46.5266,45.7528,DOWN,0
2000-07-26,45.125,46.75,44.4137,46.2328,45.7928,UP,1
2000-07-27,45.9297,45.375,44.4014,46.2313,45.8382,UP,1
2000-07-28,46.8281,46.4375,44.3973,46.3719,45.9042,DOWN,0
2000-07-31,46.5313,46.8438,44.3934,46.2328,45.9498,UP,1
2000-08-01,47.4063,46.25,44.3971,46.3641,46.0104,UP,1
2000-08-02,48.25,47.4688,44.4021,46.9891,46.1067,UP,1
2000-08-03,48.5,48.125,44.3953,47.5031,46.2067,DOWN,0
2000-08-04,48.2813,48.3125,44.3804,47.7938,46.2729,UP,1
2000-08-07,48.4297,48.75,44.3605,48.1734,46.3484,DOWN,0
2000-08-08,48.3359,48.25,44.3404,48.3594,46.4339,DOWN,0
2000-08-09,47.4063,48.2813,44.3143,48.1906,46.4926,UP,1
2000-08-10,48.7031,47.875,44.2945,48.2313,46.5717,UP,1
2000-08-11,48.9219,48.75,44.2783,48.3594,46.6732,DOWN,0
2000-08-14,48.6563,49.0,44.2616,48.4047,46.8064,DOWN,0
2000-08-15,48.0469,48.375,44.24,48.3469,46.9273,UP,1
2000-08-16,48.9219,48.4375,44.2219,48.65,47.0645,DOWN,0
2000-08-17,48.5,49.0,44.2082,48.6094,47.1976,DOWN,0
2000-08-18,48.209,48.5,44.1886,48.4668,47.313,UP,1
2000-08-21,48.5,48.5,44.1678,48.4356,47.4218,UP,1
2000-08-22,48.875,48.5938,44.1484,48.6012,47.5516,DOWN,0
2000-08-23,48.4688,48.8438,44.1297,48.5106,47.6409,DOWN,0
2000-08-24,48.125,47.875,44.1112,48.4356,47.7059,DOWN,0
2000-08-25,47.7188,47.8125,44.0923,48.3375,47.7541,DOWN,0
2000-08-28,47.375,47.25,44.0697,48.1125,47.8059,DOWN,0
2000-08-29,46.5,47.0,44.0428,47.6375,47.8341,DOWN,0
2000-08-30,45.625,46.0,44.0122,47.0688,47.8609,UP,1
2000-08-31,45.9785,46.5625,43.9768,46.6395,47.8818,UP,1
2000-09-01,46.3125,46.25,43.9443,46.3582,47.9224,UP,1
2000-09-05,46.625,46.3125,43.9164,46.2082,47.9574,DOWN,0
2000-09-06,46.625,47.0,43.8866,46.2332,47.9349,UP,1
2000-09-07,46.7188,46.6563,43.8569,46.452,47.8899,UP,1
2000-09-08,47.2305,46.5,43.8329,46.7023,47.8537,UP,1
2000-09-11,47.5039,47.3438,43.8086,46.9406,47.8181,UP,1
2000-09-12,48.3125,48.0625,43.7921,47.2781,47.7656,UP,1
2000-09-13,48.8125,48.3125,43.7736,47.7156,47.7313,DOWN,0
2000-09-14,47.9688,48.7813,43.754,47.9656,47.6806,DOWN,0
2000-09-15,47.5,47.7188,43.7353,48.0195,47.6338,DOWN,0
2000-09-18,46.0625,46.375,43.7154,47.7313,47.5575,DOWN,0
2000-09-19,45.9063,45.9063,43.7018,47.25,47.4738,DOWN,0
2000-09-20,45.541,45.9375,43.6875,46.5957,47.3827,UP,1
2000-09-21,47.125,45.5313,43.6896,46.427,47.3446,UP,1
2000-09-22,47.9375,47.75,43.7013,46.5145,47.3508,DOWN,0
2000-09-25,47.9278,47.9063,43.7078,46.8875,47.3913,DOWN,0
2000-09-26,47.25,47.9063,43.7081,47.1563,47.3928,UP,1
2000-09-27,47.5469,47.2188,43.7129,47.5574,47.3938,DOWN,0
2000-09-28,46.6875,47.6563,43.7109,47.4699,47.3956,UP,1
2000-09-29,46.9688,46.625,43.7091,47.2762,47.4163,DOWN,0
2000-10-02,46.5938,47.0938,43.7055,47.0094,47.4256,DOWN,0
2000-10-03,46.25,46.5313,43.6995,46.8094,47.4061,DOWN,0
2000-10-04,45.1563,46.0,43.6954,46.3313,47.3742,UP,1
2000-10-05,46.5313,45.75,43.7005,46.3,47.4023,DOWN,0
2000-10-06,46.1563,46.4688,43.7024,46.1375,47.4069,DOWN,0
2000-10-09,45.6563,46.1563,43.6918,45.95,47.3834,UP,1
2000-10-10,47.3125,46.1875,43.6839,46.1625,47.3991,UP,1
2000-10-11,48.0,47.5938,43.6854,46.7313,47.4109,UP,1
2000-10-12,48.5,47.9063,43.6968,47.125,47.4159,DOWN,0
2000-10-13,47.9063,48.5625,43.7025,47.475,47.4041,UP,1
2000-10-16,48.4688,47.9063,43.7118,48.0375,47.4078,UP,1
2000-10-17,48.5313,48.0,43.7239,48.2813,47.4098,DOWN,0
2000-10-18,47.125,47.75,43.7375,48.1063,47.3856,DOWN,0
2000-10-19,45.875,46.25,43.7425,47.5813,47.355,UP,1
2000-10-20,45.9375,45.75,43.7408,47.1875,47.2997,DOWN,0
2000-10-23,45.7813,46.0,43.7285,46.65,47.2369,UP,1
2000-10-24,45.8438,45.8125,43.7225,46.1125,47.1806,UP,1
2000-10-25,46.9688,45.8438,43.7214,46.0813,47.1591,DOWN,0
2000-10-26,46.5625,46.875,43.7205,46.2188,47.1119,DOWN,0
2000-10-27,46.375,46.4688,43.7189,46.3063,47.0694,UP,1
2000-10-30,47.1875,46.8125,43.7207,46.5875,47.0489,DOWN,0
2000-10-31,46.0625,46.9375,43.7227,46.6313,47.0002,DOWN,0
2000-11-01,45.5,46.0,43.7211,46.3375,46.9327,DOWN,0
2000-11-02,44.9375,45.75,43.7193,46.0125,46.8621,UP,1
2000-11-03,45.8438,45.125,43.7238,45.9063,46.8164,UP,1
2000-11-06,46.0313,46.0313,43.7447,45.675,46.7827,UP,1
2000-11-07,46.0625,46.0,43.7619,45.675,46.7564,UP,1
2000-11-08,46.7188,46.4688,43.7868,45.9188,46.7608,UP,1
2000-11-09,46.7813,46.7188,43.8194,46.2875,46.7839,UP,1
2000-11-10,47.2188,46.6875,43.8443,46.5625,46.8088,DOWN,0
2000-11-13,46.5313,47.0938,43.8618,46.6625,46.8131,UP,1
2000-11-14,47.3125,46.4688,43.8863,46.9125,46.8269,UP,1
2000-11-15,47.5,47.125,43.9104,47.0688,46.8444,DOWN,0
2000-11-16,47.0938,47.5,43.9375,47.1313,46.8519,UP,1
2000-11-17,47.5625,47.3438,43.97,47.2,46.8585,UP,1
2000-11-20,48.0938,47.5625,44.0069,47.5125,46.8703,UP,1
2000-11-21,48.875,48.25,44.0461,47.825,46.8816,DOWN,0
2000-11-22,48.25,48.0,44.0874,47.975,46.8703,DOWN,0
2000-11-24,47.5313,48.25,44.13,48.0625,46.8616,UP,1
2000-11-27,48.6875,47.6875,44.1799,48.2875,46.8853,UP,1
2000-11-28,50.0625,48.9688,44.2361,48.6813,46.9653,UP,1
2000-11-29,50.125,49.8125,44.2875,48.9313,47.0497,DOWN,0
2000-11-30,50.0,50.125,44.338,49.2813,47.1389,DOWN,0
2000-12-01,48.875,49.625,44.3844,49.55,47.1739,UP,1
2000-12-04,49.7813,47.9375,44.4397,49.7688,47.2107,DOWN,0
2000-12-05,49.75,49.875,44.4919,49.7063,47.2472,DOWN,0
2000-12-06,48.0625,48.875,44.5419,49.2938,47.2634,UP,1
2000-12-07,48.5313,48.75,44.6002,49.0,47.2831,DOWN,0
2000-12-08,48.1875,47.8125,44.6611,48.8625,47.3131,DOWN,0
2000-12-11,47.8125,48.0,44.7183,48.4688,47.33,UP,1
2000-12-12,48.5,47.7813,44.7808,48.2188,47.3681,UP,1
2000-12-13,49.3438,49.0,44.8441,48.475,47.43,UP,1
2000-12-14,49.625,49.375,44.908,48.6938,47.5194,DOWN,0
2000-12-15,49.2813,49.625,44.9707,48.9125,47.5744,DOWN,0
2000-12-18,49.2813,49.2813,45.0408,49.2063,47.6369,UP,1
2000-12-19,49.5938,49.3125,45.1175,49.425,47.7156,UP,1
2000-12-20,50.3125,49.7188,45.1916,49.6188,47.7756,UP,1
2000-12-21,50.5,50.125,45.2624,49.7938,47.8256,UP,1
2000-12-22,50.75,50.7188,45.3389,50.0875,47.8706,UP,1
2000-12-26,51.1875,50.75,45.4199,50.4688,47.9363,UP,1
2000-12-27,51.5,50.75,45.4955,50.85,47.9969,UP,1
2000-12-28,52.375,51.625,45.565,51.2625,48.0737,UP,1
2000-12-29,52.5313,52.4063,45.6282,51.6688,48.1819,DOWN,0
2001-01-02,51.0,52.0,45.6842,51.7188,48.2844,DOWN,0
2001-01-03,49.375,51.5,45.7328,51.3563,48.3531,DOWN,0
2001-01-04,48.3125,49.0313,45.7738,50.7188,48.4038,UP,1
2001-01-05,48.9375,48.7188,45.8128,50.0313,48.4656,DOWN,0
2001-01-08,48.875,48.5938,45.8572,49.3,48.5037,UP,1
2001-01-09,49.2188,49.0,45.9227,48.9438,48.5569,DOWN,0
2001-01-10,47.9375,49.4688,45.988,48.6563,48.5881,DOWN,0
2001-01-11,46.2188,48.0,46.0391,48.2375,48.5688,UP,1
2001-01-12,47.2813,46.5,46.0978,47.9063,48.5931,DOWN,0
2001-01-16,47.0938,47.0938,46.1564,47.55,48.625,DOWN,0
2001-01-17,45.8438,47.0313,46.21,46.875,48.6431,UP,1
2001-01-18,47.0,46.3125,46.2644,46.6875,48.6663,UP,1
2001-01-19,47.0625,46.4375,46.3078,46.8563,48.6869,UP,1
2001-01-22,47.1563,47.625,46.3499,46.8313,48.7088,DOWN,0
2001-01-23,46.3438,47.1563,46.3944,46.6813,48.7013,DOWN,0
2001-01-24,45.2813,45.8438,46.4357,46.5688,48.6713,UP,1
2001-01-25,45.875,45.3125,46.475,46.3438,48.6444,UP,1
2001-01-26,45.9688,46.375,46.5092,46.125,48.6331,DOWN,0
2001-01-29,45.8,46.25,46.5457,45.8538,48.6029,DOWN,0
2001-01-30,45.8,46.0,46.5841,45.745,48.5689,UP,1
2001-01-31,46.565,46.495,46.6337,46.0018,48.5583,UP,1
2001-02-01,46.935,46.565,46.6746,46.2138,48.5458,UP,1
2001-02-02,47.55,47.25,46.7086,46.53,48.5349,DOWN,0
2001-02-05,46.965,47.675,46.7378,46.763,48.4967,DOWN,0
2001-02-06,46.71,46.965,46.7673,46.945,48.4659,UP,1
2001-02-07,47.45,47.1,46.7948,47.122,48.4643,DOWN,0
2001-02-08,47.315,47.35,46.8206,47.198,48.4368,UP,1
2001-02-09,47.49,47.8,46.8512,47.186,48.3854,UP,1
2001-02-12,49.05,48.25,46.889,47.603,48.3639,DOWN,0
2001-02-13,48.45,48.75,46.925,47.951,48.3329,DOWN,0
2001-02-14,47.825,48.45,46.9574,48.026,48.3119,DOWN,0
2001-02-15,47.1,47.725,46.9824,47.983,48.2582,UP,1
2001-02-16,47.265,46.75,47.0106,47.938,48.2085,UP,1
2001-02-20,48.015,47.3,47.043,47.731,48.2076,UP,1
2001-02-21,48.455,48.415,47.0753,47.732,48.2061,DOWN,0
2001-02-22,48.26,48.46,47.0972,47.819,48.2075,DOWN,0
2001-02-23,47.745,47.6,47.1184,47.948,48.2062,UP,1
2001-02-26,47.875,47.755,47.1441,48.07,48.1937,UP,1
2001-02-27,47.975,47.875,47.1688,48.062,48.1663,UP,1
2001-02-28,48.665,48.075,47.1984,48.104,48.1471,UP,1
2001-03-01,49.54,48.9,47.2304,48.36,48.1522,UP,1
2001-03-02,49.575,49.65,47.26,48.726,48.1581,DOWN,0
2001-03-05,49.24,49.125,47.2886,48.999,48.151,DOWN,0
2001-03-06,48.4,49.125,47.3093,49.084,48.1128,DOWN,0
2001-03-07,47.4,48.4,47.3244,48.831,48.0508,UP,1
2001-03-08,48.935,47.4,47.3519,48.71,48.0145,DOWN,0
2001-03-09,48.35,49.0,47.3762,48.465,47.9577,DOWN,0
2001-03-12,47.475,48.35,47.3887,48.112,47.8772,DOWN,0
2001-03-13,47.075,47.45,47.4008,47.847,47.7712,DOWN,0
2001-03-14,46.625,46.95,47.4136,47.692,47.6531,UP,1
2001-03-15,46.675,46.5,47.4247,47.24,47.5666,DOWN,0
2001-03-16,45.995,46.5,47.4309,46.769,47.499,DOWN,0
2001-03-19,45.975,45.6,47.4415,46.469,47.4523,DOWN,0
2001-03-20,45.4,45.925,47.4585,46.134,47.3815,DOWN,0
2001-03-21,43.615,45.25,47.4666,45.532,47.2763,UP,1
2001-03-22,43.9,43.05,47.4758,44.977,47.1699,UP,1
2001-03-23,44.105,43.825,47.4871,44.599,47.0933,DOWN,0
2001-03-26,42.69,43.75,47.4884,43.942,47.0227,DOWN,0
2001-03-27,41.625,41.5,47.4812,43.187,46.9096,UP,1
2001-03-28,43.14,41.75,47.4849,43.092,46.8305,UP,1
2001-03-29,44.19,43.14,47.4859,43.15,46.7974,DOWN,0
2001-03-30,43.735,44.5,47.4802,43.076,46.7321,DOWN,0
2001-04-02,43.66,43.75,47.4719,43.27,46.6641,DOWN,0
2001-04-03,43.055,43.35,47.4633,43.556,46.5821,UP,1
2001-04-04,43.455,43.06,47.4551,43.619,46.5243,UP,1
2001-04-05,44.44,43.455,47.4559,43.669,46.5075,UP,1
2001-04-06,45.195,44.35,47.4572,43.961,46.4939,UP,1
2001-04-09,45.62,45.425,47.4639,44.353,46.4869,UP,1
2001-04-10,46.015,46.2,47.4696,44.945,46.4912,DOWN,0
2001-04-11,45.42,45.755,47.4579,45.338,46.4836,UP,1
2001-04-12,45.475,45.075,47.4405,45.545,46.4618,UP,1
2001-04-16,46.3,45.75,47.4268,45.766,46.4491,UP,1
2001-04-17,47.225,46.425,47.4165,46.087,46.4426,DOWN,0
2001-04-18,46.975,47.225,47.3967,46.279,46.4428,DOWN,0
2001-04-19,46.425,46.63,47.3761,46.48,46.4371,DOWN,0
2001-04-20,46.055,45.96,47.3539,46.596,46.4092,DOWN,0
2001-04-23,45.95,46.175,47.3344,46.526,46.3819,UP,1
2001-04-24,46.255,46.25,47.3163,46.332,46.3572,UP,1
2001-04-25,47.0,46.26,47.3009,46.337,46.3162,UP,1
2001-04-26,47.775,46.875,47.2893,46.607,46.3027,DOWN,0
2001-04-27,47.69,47.775,47.2826,46.934,46.3,UP,1
2001-04-30,48.24,47.95,47.2856,47.392,46.3228,UP,1
2001-05-01,48.4,48.3,47.2981,47.821,46.3455,UP,1
2001-05-02,48.75,48.4,47.306,48.171,46.3602,DOWN,0
2001-05-03,48.38,48.86,47.3104,48.292,46.3587,UP,1
2001-05-04,48.88,48.385,47.3218,48.53,46.3711,UP,1
2001-05-07,49.05,49.1,47.3374,48.692,46.3972,DOWN,0
2001-05-08,48.975,49.05,47.3517,48.807,46.4192,UP,1
2001-05-09,49.125,48.975,47.3611,48.882,46.4422,DOWN,0
2001-05-10,48.62,49.125,47.3705,48.93,46.4413,UP,1
2001-05-11,48.63,48.76,47.388,48.88,46.4231,UP,1
2001-05-14,48.895,48.725,47.4028,48.849,46.4095,DOWN,0
2001-05-15,48.54,48.895,47.4114,48.762,46.3955,UP,1
2001-05-16,49.885,48.75,47.4282,48.914,46.4252,UP,1
2001-05-17,50.34,49.8,47.4428,49.258,46.484,UP,1
2001-05-18,50.5,51.0,47.4541,49.632,46.5153,DOWN,0
2001-05-21,50.315,50.25,47.4632,49.916,46.5546,DOWN,0
2001-05-22,49.5,50.32,47.4693,50.108,46.5951,DOWN,0
2001-05-23,48.865,49.775,47.4714,49.904,46.6309,DOWN,0
2001-05-24,48.725,49.2,47.4734,49.581,46.6729,DOWN,0
2001-05-25,48.625,48.825,47.4795,49.206,46.7119,UP,1
2001-05-29,48.72,48.625,47.4796,48.887,46.7664,DOWN,0
2001-05-30,48.55,48.925,47.4777,48.697,46.8179,DOWN,0
2001-05-31,48.475,48.95,47.4768,48.619,46.8794,UP,1
2001-06-01,49.0,48.48,47.4816,48.674,46.9871,UP,1
2001-06-04,50.07,49.0,47.4873,48.963,47.1105,UP,1
2001-06-05,51.095,50.24,47.5003,49.438,47.2503,UP,1
2001-06-06,51.55,51.095,47.517,50.038,47.4275,DOWN,0
2001-06-07,51.53,51.55,47.5321,50.649,47.6256,DOWN,0
2001-06-08,51.005,51.375,47.5428,51.05,47.7829,DOWN,0
2001-06-11,50.685,50.6,47.5539,51.173,47.9128,UP,1
2001-06-12,50.9,50.65,47.5677,51.134,48.0561,DOWN,0
2001-06-13,50.71,50.55,47.5827,50.966,48.1971,UP,1
2001-06-14,50.91,51.13,47.6004,50.842,48.3542,UP,1
2001-06-15,52.04,50.99,47.6281,51.049,48.5259,DOWN,0
2001-06-18,52.03,51.5,47.6601,51.318,48.6777,UP,1
2001-06-19,53.28,52.54,47.6966,51.794,48.8394,UP,1
2001-06-20,53.61,53.6,47.7331,52.374,48.9992,DOWN,0
2001-06-21,53.02,53.3,47.7651,52.796,49.1393,DOWN,0
2001-06-22,52.39,52.0,47.7939,52.866,49.2787,DOWN,0
2001-06-25,51.6,51.75,47.8183,52.78,49.4012,DOWN,0
2001-06-26,51.11,51.05,47.8377,52.346,49.4974,DOWN,0
2001-06-27,50.7,51.5,47.8537,51.764,49.5669,UP,1
2001-06-28,52.2,50.3,47.8731,51.6,49.6714,DOWN,0
2001-06-29,50.0,52.01,47.879,51.122,49.7429,UP,1
2001-07-02,51.19,50.1,47.8952,51.04,49.8456,DOWN,0
2001-07-03,51.04,51.2,47.9129,51.026,49.9474,DOWN,0
2001-07-05,50.91,50.51,47.9371,51.068,50.0405,DOWN,0
2001-07-06,50.41,50.58,47.9596,50.71,50.1087,UP,1
2001-07-09,52.12,51.0,47.9925,51.134,50.1956,UP,1
2001-07-10,52.5,51.95,48.0194,51.396,50.2918,UP,1
2001-07-11,53.49,53.0,48.0471,51.886,50.3968,DOWN,0
2001-07-12,52.84,53.49,48.0717,52.272,50.4856,UP,1
2001-07-13,53.05,52.6,48.1007,52.8,50.5716,UP,1
2001-07-16,53.73,53.05,48.1316,53.122,50.6786,UP,1
2001-07-17,54.91,53.06,48.1727,53.604,50.7992,DOWN,0
2001-07-18,54.4,54.78,48.2099,53.786,50.9062,DOWN,0
2001-07-19,54.2,54.7,48.2479,54.058,51.0107,UP,1
2001-07-20,54.49,53.87,48.2891,54.346,51.118,DOWN,0
2001-07-23,53.6,54.24,48.3313,54.32,51.2176,DOWN,0
2001-07-24,52.71,53.3,48.3622,53.88,51.2992,DOWN,0
2001-07-25,52.7,52.85,48.395,53.54,51.3753,UP,1
2001-07-26,53.19,52.1,48.4326,53.338,51.4683,DOWN,0
2001-07-27,53.01,53.2,48.4611,53.042,51.5308,DOWN,0
2001-07-30,52.92,53.02,48.4857,52.906,51.5824,UP,1
2001-07-31,54.1,52.92,48.5137,53.184,51.6544,DOWN,0
2001-08-01,53.8,54.1,48.5432,53.404,51.7241,DOWN,0
2001-08-02,53.19,53.8,48.5668,53.404,51.7979,UP,1
2001-08-03,53.58,53.3,48.592,53.518,51.8922,DOWN,0
2001-08-06,53.36,53.7,48.6232,53.606,51.9849,UP,1
2001-08-07,53.98,52.65,48.6637,53.582,52.092,DOWN,0
2001-08-08,53.71,53.2,48.7026,53.564,52.1918,UP,1
2001-08-09,53.86,53.6,48.743,53.698,52.298,UP,1
2001-08-10,55.02,54.1,48.7889,53.986,52.4289,UP,1
2001-08-13,55.7,55.02,48.8325,54.454,52.5629,UP,1
2001-08-14,56.99,56.0,48.8847,55.056,52.7013,UP,1
2001-08-15,57.0,57.15,48.9378,55.714,52.8194,DOWN,0
2001-08-16,54.89,56.57,48.9763,55.92,52.8862,DOWN,0
2001-08-17,53.75,54.93,49.0147,55.666,52.9306,UP,1
2001-08-20,54.85,54.0,49.0615,55.496,53.0075,DOWN,0
2001-08-21,54.3,54.0,49.1083,54.958,53.0798,UP,1
2001-08-22,54.78,54.38,49.153,54.514,53.1574,DOWN,0
2001-08-23,54.64,54.05,49.196,54.464,53.236,DOWN,0
2001-08-24,54.6,54.31,49.2387,54.634,53.3098,DOWN,0
2001-08-27,54.35,54.5,49.2769,54.534,53.356,DOWN,0
2001-08-28,53.87,54.21,49.3123,54.448,53.3928,DOWN,0
2001-08-29,53.28,53.88,49.3426,54.148,53.3928,DOWN,0
2001-08-30,53.09,53.29,49.3754,53.838,53.3824,DOWN,0
2001-08-31,52.71,53.2,49.4024,53.46,53.3762,UP,1
2001-09-04,56.15,55.35,49.4456,53.82,53.4514,UP,1
2001-09-05,56.24,55.45,49.4914,54.294,53.5442,UP,1
2001-09-06,56.94,56.5,49.5383,55.026,53.6608,DOWN,0
2001-09-07,55.73,55.8,49.5764,55.554,53.7614,DOWN,0
2001-09-10,55.62,55.7,49.6102,56.136,53.8298,UP,1
2001-09-17,55.82,57.0,49.648,56.07,53.9462,DOWN,0
2001-09-18,54.5,54.55,49.6829,55.722,54.0124,DOWN,0
2001-09-19,53.54,54.5,49.7071,55.042,54.0624,DOWN,0
2001-09-20,52.35,52.5,49.7186,54.366,54.0912,DOWN,0
2001-09-21,52.24,50.5,49.7291,53.69,54.1278,UP,1
2001-09-24,52.41,53.65,49.7412,53.008,54.1336,UP,1
2001-09-25,52.94,52.41,49.7615,52.696,54.1424,UP,1
2001-09-26,54.13,53.43,49.7833,52.814,54.1552,UP,1
2001-09-27,54.48,54.23,49.8069,53.24,54.188,UP,1
2001-09-28,55.4,55.2,49.8436,53.872,54.235,UP,1
2001-10-01,55.42,55.4,49.878,54.474,54.2688,DOWN,0
2001-10-02,54.99,54.55,49.9121,54.884,54.2704,DOWN,0
2001-10-03,54.27,54.1,49.9443,54.912,54.2678,UP,1
2001-10-04,54.45,55.0,49.9741,54.906,54.2728,UP,1
2001-10-05,55.49,54.6,50.0048,54.924,54.2928,UP,1
2001-10-08,55.77,55.25,50.0355,54.994,54.3362,DOWN,0
2001-10-09,55.44,55.75,50.0663,55.084,54.3908,UP,1
2001-10-10,56.04,55.06,50.1001,55.438,54.4576,DOWN,0
2001-10-11,54.94,55.15,50.1269,55.536,54.4926,UP,1
2001-10-12,55.35,54.5,50.1521,55.508,54.5394,UP,1
2001-10-15,55.72,55.15,50.1782,55.498,54.5954,UP,1
2001-10-16,56.77,56.0,50.2083,55.764,54.6488,UP,1
2001-10-17,57.77,57.45,50.2412,56.11,54.7282,UP,1
2001-10-18,58.08,58.0,50.2741,56.738,54.826,UP,1
2001-10-19,58.42,58.08,50.3043,57.352,54.9228,UP,1
2001-10-22,58.97,58.21,50.3365,58.002,55.035,DOWN,0
2001-10-23,58.85,58.98,50.3757,58.418,55.1324,UP,1
2001-10-24,59.26,58.86,50.4252,58.716,55.2434,DOWN,0
2001-10-25,58.97,58.8,50.4784,58.894,55.3456,DOWN,0
2001-10-26,58.67,58.8,50.5271,58.944,55.4186,DOWN,0
2001-10-29,58.56,58.15,50.5755,58.862,55.4758,DOWN,0
2001-10-30,57.85,58.81,50.6187,58.662,55.493,UP,1
2001-10-31,57.91,57.99,50.6686,58.392,55.5112,UP,1
2001-11-01,58.87,57.58,50.7318,58.372,55.5908,UP,1
2001-11-02,58.98,58.87,50.7903,58.434,55.6954,DOWN,0
2001-11-05,58.48,59.12,50.8472,58.418,55.768,UP,1
2001-11-06,59.0,58.73,50.913,58.648,55.862,DOWN,0
2001-11-07,58.75,59.0,50.9718,58.816,55.9414,UP,1
2001-11-08,59.0,59.37,51.0315,58.842,56.0286,UP,1
2001-11-09,59.56,59.0,51.0935,58.958,56.1278,DOWN,0
2001-11-12,59.02,59.1,51.1569,59.066,56.2212,UP,1
2001-11-13,59.65,59.1,51.2287,59.196,56.3368,UP,1
2001-11-14,60.07,59.65,51.2997,59.46,56.4726,DOWN,0
2001-11-15,60.0,60.25,51.3698,59.66,56.6108,DOWN,0
2001-11-16,59.92,60.0,51.4404,59.732,56.755,DOWN,0
2001-11-19,59.9,59.81,51.5109,59.908,56.83,UP,1
2001-11-20,60.78,59.4,51.582,60.134,56.9208,UP,1
2001-11-21,60.85,60.5,51.6516,60.29,56.999,UP,1
2001-11-23,60.97,60.4,51.7187,60.484,57.1038,DOWN,0
2001-11-26,60.5,60.71,51.7864,60.6,57.2014,DOWN,0
