ticker,DVA US Equity,DVA US Equity,DVA US Equity,DVA US Equity,DVA US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2020-03-16,71.74,68.0,65.4767,73.706,80.164,UP,1
2020-03-17,75.13,73.3,65.6352,73.188,80.165,UP,1
2020-03-18,75.25,70.62,65.785,73.264,80.159,DOWN,0
2020-03-19,71.34,74.33,65.9067,73.882,80.0836,DOWN,0
2020-03-20,64.99,71.25,65.9985,71.69,79.8728,UP,1
2020-03-23,65.74,64.71,66.0944,70.49,79.676,UP,1
2020-03-24,68.65,68.22,66.1992,69.194,79.53,UP,1
2020-03-25,70.2,68.04,66.3103,68.184,79.3956,UP,1
2020-03-26,73.74,70.95,66.4378,68.664,79.3154,DOWN,0
2020-03-27,73.09,72.02,66.5629,70.284,79.2162,UP,1
2020-03-30,76.41,74.19,66.6998,72.418,79.1646,DOWN,0
2020-03-31,76.06,76.57,66.8357,73.9,79.0964,DOWN,0
2020-04-01,72.6,73.64,66.9524,74.38,78.9504,DOWN,0
2020-04-02,70.3,71.79,67.0552,73.692,78.7454,DOWN,0
2020-04-03,65.52,69.36,67.1265,72.178,78.4458,UP,1
2020-04-06,71.01,67.26,67.2195,71.098,78.2022,UP,1
2020-04-07,71.99,72.36,67.314,70.284,78.0014,UP,1
2020-04-08,76.96,72.82,67.4317,71.156,77.8826,DOWN,0
2020-04-09,74.82,76.83,67.5344,72.06,77.7174,DOWN,0
2020-04-13,73.59,74.4,67.6282,73.674,77.536,UP,1
2020-04-14,76.82,75.18,67.7352,74.836,77.475,DOWN,0
2020-04-15,76.26,76.14,67.8353,75.69,77.4158,UP,1
2020-04-16,76.65,76.54,67.938,75.628,77.3354,UP,1
2020-04-17,78.16,78.0,68.0451,76.296,77.2552,DOWN,0
2020-04-20,77.52,77.34,68.1457,77.082,77.1442,DOWN,0
2020-04-21,72.53,76.77,68.2171,76.224,76.968,DOWN,0
2020-04-22,72.41,74.01,68.3015,75.454,76.7612,UP,1
2020-04-23,73.35,72.57,68.4056,74.794,76.4582,UP,1
2020-04-24,74.0,73.68,68.5023,73.962,76.1982,UP,1
2020-04-27,78.95,74.74,68.615,74.248,76.0524,DOWN,0
2020-04-28,78.61,80.0,68.7236,75.464,75.905,UP,1
2020-04-29,81.59,79.31,68.8468,77.3,75.8288,DOWN,0
2020-04-30,79.01,80.59,68.9533,78.432,75.6992,DOWN,0
2020-05-01,76.51,77.89,69.0526,78.934,75.5364,DOWN,0
2020-05-04,75.12,75.8,69.1445,78.168,75.357,UP,1
2020-05-05,78.87,76.25,69.2586,78.22,75.2772,UP,1
2020-05-06,82.35,81.68,69.3764,78.372,75.3032,DOWN,0
2020-05-07,80.16,82.73,69.4807,78.602,75.2856,UP,1
2020-05-08,80.76,81.04,69.5867,79.452,75.3162,UP,1
2020-05-11,81.13,80.76,69.6977,80.654,75.3864,DOWN,0
2020-05-12,78.91,81.56,69.7952,80.662,75.32,UP,1
2020-05-13,78.99,79.06,69.8919,79.99,75.3486,DOWN,0
2020-05-14,78.14,78.35,69.9821,79.586,75.2574,UP,1
2020-05-15,79.25,77.75,70.0791,79.284,75.2202,UP,1
2020-05-18,80.71,81.03,70.1859,79.2,75.1976,DOWN,0
2020-05-19,80.21,80.19,70.2865,79.46,75.2578,DOWN,0
2020-05-20,79.97,80.73,70.3932,79.656,75.3028,DOWN,0
2020-05-21,78.73,79.84,70.492,79.774,75.38,DOWN,0
2020-05-22,76.81,78.9,70.5773,79.286,75.5512,UP,1
2020-05-26,78.02,78.16,70.6685,78.748,75.5926,UP,1
2020-05-27,78.71,78.22,70.7636,78.448,75.732,UP,1
2020-05-28,79.47,79.5,70.8658,78.348,75.8188,UP,1
2020-05-29,80.96,79.95,70.9736,78.794,75.933,DOWN,0
2020-06-01,80.34,80.86,71.0845,79.5,76.113,UP,1
2020-06-02,80.86,80.31,71.197,80.068,76.4304,DOWN,0
2020-06-03,79.72,80.76,71.3065,80.27,76.71,UP,1
2020-06-04,82.39,78.96,71.4336,80.854,76.9848,UP,1
2020-06-05,88.28,82.8,71.5955,82.318,77.3464,DOWN,0
2020-06-08,87.0,87.9,71.7476,83.65,77.6116,DOWN,0
2020-06-09,84.5,86.63,71.8903,84.378,77.8398,DOWN,0
2020-06-10,82.9,84.5,72.0313,85.014,77.9696,DOWN,0
2020-06-11,79.95,81.02,72.1558,84.526,78.0474,DOWN,0
2020-06-12,78.25,81.75,72.2781,82.52,78.1604,UP,1
2020-06-15,78.53,76.65,72.3984,80.826,78.325,UP,1
2020-06-16,78.97,80.41,72.5157,79.72,78.594,DOWN,0
2020-06-17,78.24,79.15,72.6251,78.788,78.7386,DOWN,0
2020-06-18,78.13,77.6,72.723,78.424,78.8614,UP,1
2020-06-19,79.55,79.38,72.825,78.684,78.9132,DOWN,0
2020-06-22,78.95,79.48,72.9299,78.768,78.9958,UP,1
2020-06-23,79.2,79.81,73.029,78.814,79.108,DOWN,0
2020-06-24,77.18,78.43,73.1091,78.602,79.1152,UP,1
2020-06-25,77.5,76.84,73.1883,78.476,79.14,DOWN,0
2020-06-26,75.56,77.24,73.267,77.678,79.1182,UP,1
2020-06-29,77.21,76.33,73.3516,77.33,79.0992,UP,1
2020-06-30,79.14,77.5,73.4379,77.318,79.1316,UP,1
2020-07-01,80.64,79.3,73.5247,78.01,79.2938,UP,1
2020-07-02,81.05,81.5,73.6217,78.72,79.4666,UP,1
2020-07-06,81.22,81.87,73.7213,79.852,79.624,UP,1
2020-07-07,81.99,80.61,73.8325,80.808,79.7838,DOWN,0
2020-07-08,81.91,82.1,73.9419,81.362,79.843,DOWN,0
2020-07-09,79.74,82.04,74.0438,81.182,79.8656,UP,1
2020-07-10,81.19,80.34,74.1629,81.21,79.8576,DOWN,0
2020-07-13,79.57,81.45,74.2719,80.88,79.8688,UP,1
2020-07-14,81.95,79.56,74.4016,80.872,79.9776,UP,1
2020-07-15,84.54,82.97,74.5427,81.398,80.166,UP,1
2020-07-16,84.81,84.6,74.6814,82.412,80.2848,UP,1
2020-07-17,85.11,85.38,74.8237,83.196,80.34,UP,1
2020-07-20,85.51,84.76,74.9732,84.384,80.447,UP,1
2020-07-21,86.0,85.16,75.1239,85.194,80.5518,UP,1
2020-07-22,87.12,85.89,75.2795,85.71,80.6716,UP,1
2020-07-23,87.68,87.23,75.4395,86.284,80.847,DOWN,0
2020-07-24,87.33,87.78,75.6052,86.728,81.0138,UP,1
2020-07-27,88.49,86.89,75.7716,87.324,81.2208,DOWN,0
2020-07-28,87.99,87.79,75.9324,87.722,81.3956,UP,1
2020-07-29,91.3,88.05,76.1067,88.558,81.6074,DOWN,0
2020-07-30,91.12,90.13,76.284,89.246,81.8256,DOWN,0
2020-07-31,87.39,91.6,76.4373,89.258,81.974,DOWN,0
2020-08-03,87.21,87.63,76.5883,89.002,82.1436,DOWN,0
2020-08-04,83.57,86.63,76.7169,88.118,82.2788,DOWN,0
2020-08-05,82.92,83.52,76.8381,86.442,82.3768,DOWN,0
2020-08-06,82.29,82.56,76.9562,84.676,82.4484,UP,1
2020-08-07,82.37,82.38,77.072,83.672,82.5064,UP,1
2020-08-10,82.6,82.16,77.1894,82.75,82.5392,DOWN,0
2020-08-11,81.73,83.37,77.3078,82.382,82.567,UP,1
2020-08-12,82.46,82.35,77.431,82.29,82.599,DOWN,0
2020-08-13,81.67,82.01,77.5501,82.166,82.638,UP,1
2020-08-14,82.17,81.41,77.6662,82.126,82.6336,UP,1
2020-08-17,86.26,85.92,77.8027,82.858,82.5932,UP,1
2020-08-18,86.54,86.16,77.9424,83.82,82.584,DOWN,0
2020-08-19,86.21,86.85,78.0757,84.57,82.6182,UP,1
2020-08-20,86.72,86.18,78.2019,85.58,82.6946,UP,1
2020-08-21,86.8,86.87,78.3237,86.506,82.8316,UP,1
2020-08-24,87.57,87.02,78.409,86.768,83.018,UP,1
2020-08-25,87.71,87.8,78.5016,87.002,83.2016,DOWN,0
2020-08-26,87.52,87.15,78.59,87.264,83.3726,DOWN,0
2020-08-27,86.95,87.72,78.6776,87.31,83.5468,DOWN,0
2020-08-28,86.94,86.67,78.7626,87.338,83.723,DOWN,0
2020-08-31,86.76,86.22,78.8499,87.176,83.8672,UP,1
2020-09-01,87.34,87.095,78.942,87.102,84.035,UP,1
2020-09-02,89.44,87.33,79.035,87.486,84.2398,DOWN,0
2020-09-03,87.49,89.3,79.1173,87.594,84.446,DOWN,0
2020-09-04,87.06,87.63,79.1905,87.618,84.6372,DOWN,0
2020-09-08,85.0,86.84,79.253,87.266,84.826,UP,1
2020-09-09,87.97,85.5,79.3324,87.392,85.0412,DOWN,0
2020-09-10,87.59,88.21,79.408,87.022,85.2102,UP,1
2020-09-11,88.05,88.0,79.4813,87.134,85.3584,DOWN,0
2020-09-14,87.79,88.12,79.5573,87.28,85.4932,UP,1
2020-09-15,89.84,88.35,79.6431,88.248,85.6656,UP,1
2020-09-16,91.84,90.97,79.7434,89.022,85.8626,DOWN,0
2020-09-17,90.14,91.83,79.8345,89.532,86.0272,DOWN,0
2020-09-18,87.32,90.4,79.9096,89.386,86.1788,DOWN,0
2020-09-21,85.12,86.31,79.9724,88.852,86.2574,DOWN,0
2020-09-22,84.64,84.54,80.0331,87.812,86.3588,DOWN,0
2020-09-23,82.41,84.66,80.0816,85.926,86.368,DOWN,0
2020-09-24,81.56,81.91,80.1289,84.21,86.3084,UP,1
2020-09-25,83.9,82.62,80.1868,83.526,86.2902,UP,1
2020-09-28,84.5,84.41,80.2462,83.402,86.278,DOWN,0
2020-09-29,84.14,84.63,80.3007,83.302,86.2506,UP,1
2020-09-30,85.65,83.82,80.3654,83.95,86.2436,DOWN,0
2020-10-01,82.82,86.48,80.4171,84.202,86.1576,UP,1
2020-10-02,84.29,81.66,80.4806,84.28,86.0898,UP,1
2020-10-05,86.63,84.67,80.5465,84.706,86.0758,DOWN,0
2020-10-06,85.31,86.71,80.6043,84.94,86.0122,UP,1
2020-10-07,87.19,85.55,80.6718,85.248,85.9962,UP,1
2020-10-08,88.6,87.65,80.7436,86.404,85.9422,DOWN,0
2020-10-09,87.86,89.46,80.8078,87.118,85.877,UP,1
2020-10-12,88.91,87.89,80.8785,87.574,85.9074,DOWN,0
2020-10-13,88.35,88.16,80.9465,88.182,85.9302,UP,1
2020-10-14,88.87,88.54,81.0205,88.518,86.0362,UP,1
2020-10-15,88.91,87.74,81.0899,88.58,86.156,UP,1
2020-10-16,90.78,89.19,81.1675,89.164,86.3258,DOWN,0
2020-10-19,89.56,90.8,81.2399,89.294,86.4696,UP,1
2020-10-20,89.7,89.87,81.3107,89.564,86.6116,DOWN,0
2020-10-21,89.61,89.62,81.3832,89.712,86.7692,UP,1
2020-10-22,90.68,90.1,81.4589,90.066,86.9336,UP,1
2020-10-23,91.05,90.76,81.5363,90.12,87.1212,DOWN,0
2020-10-26,89.71,90.2,81.6051,90.15,87.272,DOWN,0
2020-10-27,89.15,90.1,81.6662,90.04,87.3298,DOWN,0
2020-10-28,86.27,87.93,81.7088,89.372,87.3244,DOWN,0
2020-10-29,85.77,85.97,81.7474,88.39,87.3156,UP,1
2020-10-30,86.25,85.8,81.7837,87.43,87.3062,UP,1
2020-11-02,89.07,87.46,81.8317,87.302,87.3516,UP,1
2020-11-03,92.95,90.04,81.897,88.062,87.4592,UP,1
2020-11-04,96.04,95.65,81.9744,90.016,87.6258,UP,1
2020-11-05,98.15,98.53,82.0627,92.492,87.8384,UP,1
2020-11-06,98.62,97.99,82.1398,94.966,88.0718,UP,1
2020-11-09,102.33,101.22,82.2413,97.618,88.3796,UP,1
2020-11-10,107.17,102.0,82.3627,100.462,88.7878,DOWN,0
2020-11-11,106.32,107.25,82.4789,102.518,89.1674,UP,1
2020-11-12,107.18,105.71,82.6015,104.324,89.5222,UP,1
2020-11-13,110.55,107.48,82.7549,106.71,89.9834,UP,1
2020-11-16,113.14,111.63,82.9245,108.872,90.505,UP,1
2020-11-17,113.39,111.84,83.0881,110.116,91.0728,DOWN,0
2020-11-18,108.32,113.67,83.2188,110.516,91.4798,DOWN,0
2020-11-19,107.63,108.39,83.3416,110.606,91.8806,UP,1
2020-11-20,109.85,107.88,83.4842,110.466,92.3166,UP,1
2020-11-23,110.02,109.79,83.6205,109.842,92.7612,DOWN,0
2020-11-24,109.67,110.57,83.7264,109.098,93.1578,DOWN,0
2020-11-25,109.6,109.61,83.8394,109.354,93.513,UP,1
2020-11-27,109.88,110.04,83.9576,109.804,93.9078,DOWN,0
2020-11-30,109.85,109.58,84.0769,109.804,94.3584,DOWN,0
2020-12-01,108.59,110.7,84.1929,109.518,94.8278,DOWN,0
2020-12-02,108.36,108.81,84.3072,109.256,95.3022,DOWN,0
2020-12-03,105.42,108.05,84.4111,108.42,95.7624,UP,1
2020-12-04,109.3,106.12,84.5371,108.304,96.3172,DOWN,0
2020-12-07,108.46,109.34,84.6651,108.026,96.8084,UP,1
2020-12-08,110.38,108.05,84.8118,108.384,97.326,UP,1
2020-12-09,111.3,110.72,84.9631,108.972,97.8692,UP,1
2020-12-10,111.91,110.51,85.1265,110.27,98.3944,DOWN,0
2020-12-11,108.32,111.68,85.28,110.074,98.9044,UP,1
