ticker,TROW US Equity,TROW US Equity,TROW US Equity,TROW US Equity,TROW US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2017-05-11,71.25,71.71,70.2758,71.554,70.3718,UP,1
2017-05-12,71.26,71.14,70.2787,71.426,70.3628,UP,1
2017-05-15,72.05,71.26,70.2867,71.626,70.3776,DOWN,0
2017-05-16,71.83,71.95,70.2924,71.688,70.3928,DOWN,0
2017-05-17,69.23,70.6,70.2894,71.124,70.3594,UP,1
2017-05-18,69.71,69.24,70.2929,70.816,70.3276,UP,1
2017-05-19,70.63,69.74,70.3005,70.69,70.3258,UP,1
2017-05-22,71.3,70.96,70.3118,70.54,70.3248,DOWN,0
2017-05-23,71.06,71.23,70.3179,70.386,70.308,DOWN,0
2017-05-24,68.68,69.07,70.3129,70.276,70.258,UP,1
2017-05-25,69.66,68.68,70.3172,70.266,70.2162,UP,1
2017-05-26,69.7,69.57,70.3218,70.08,70.1714,UP,1
2017-05-30,69.78,69.49,70.3257,69.776,70.1798,UP,1
2017-05-31,70.44,69.79,70.3343,69.652,70.2034,UP,1
2017-06-01,71.8,70.72,70.3501,70.276,70.2674,DOWN,0
2017-06-02,71.53,71.51,70.3645,70.65,70.3222,UP,1
2017-06-05,71.88,71.61,70.3789,71.086,70.3958,DOWN,0
2017-06-06,71.06,71.72,70.3885,71.342,70.4604,UP,1
2017-06-07,71.9,71.43,70.4031,71.634,70.5458,UP,1
2017-06-08,71.96,72.0,70.4177,71.666,70.6172,UP,1
2017-06-09,73.27,72.08,70.4363,72.014,70.7242,UP,1
2017-06-12,73.92,73.26,70.4611,72.422,70.8384,DOWN,0
2017-06-13,73.36,73.69,70.4843,72.882,70.9426,DOWN,0
2017-06-14,73.24,73.0,70.5061,73.15,71.0434,UP,1
2017-06-15,73.25,72.46,70.5277,73.408,71.1432,UP,1
2017-06-16,73.35,73.38,70.5449,73.424,71.2332,UP,1
2017-06-19,74.03,73.81,70.5673,73.446,71.3272,DOWN,0
2017-06-20,73.34,73.93,70.5903,73.442,71.4,DOWN,0
2017-06-21,73.04,73.61,70.6092,73.402,71.4556,UP,1
2017-06-22,73.2,72.86,70.6298,73.392,71.5198,UP,1
2017-06-23,73.74,73.49,70.6518,73.47,71.5856,UP,1
2017-06-26,73.83,73.96,70.6767,73.43,71.657,UP,1
2017-06-27,74.09,74.05,70.7098,73.58,71.7094,UP,1
2017-06-28,75.04,74.56,70.742,73.98,71.785,DOWN,0
2017-06-29,74.03,75.51,70.7754,74.146,71.8296,UP,1
2017-06-30,74.21,74.6,70.8115,74.24,71.8678,UP,1
2017-07-03,75.1,74.85,70.848,74.494,71.934,UP,1
2017-07-05,75.31,75.19,70.8895,74.738,71.9876,DOWN,0
2017-07-06,74.23,75.11,70.9274,74.576,72.0804,UP,1
2017-07-07,76.16,74.61,70.9751,75.002,72.2004,UP,1
2017-07-10,77.05,76.03,71.0262,75.57,72.331,DOWN,0
2017-07-11,75.16,75.5,71.0679,75.582,72.4164,UP,1
2017-07-12,75.58,75.37,71.1162,75.636,72.5156,UP,1
2017-07-13,79.19,77.8,71.1861,76.628,72.6718,UP,1
2017-07-14,80.23,79.0,71.2595,77.442,72.8392,DOWN,0
2017-07-17,80.16,80.29,71.3285,78.064,73.0068,DOWN,0
2017-07-18,80.11,79.99,71.4014,79.054,73.171,UP,1
2017-07-19,80.81,80.33,71.4729,80.1,73.3662,UP,1
2017-07-20,81.08,80.94,71.546,80.478,73.5574,DOWN,0
2017-07-21,80.83,80.96,71.6175,80.598,73.733,UP,1
2017-07-24,81.1,80.84,71.6851,80.786,73.93,UP,1
2017-07-25,83.83,82.01,71.7675,81.53,74.1814,UP,1
2017-07-26,84.92,84.11,71.8592,82.352,74.4388,DOWN,0
2017-07-27,82.67,85.07,71.9386,82.67,74.6556,DOWN,0
2017-07-28,82.35,82.51,72.0206,82.974,74.918,UP,1
2017-07-31,82.72,82.54,72.1034,83.298,75.1782,UP,1
2017-08-01,83.15,83.08,72.1908,83.162,75.4286,DOWN,0
2017-08-02,82.61,83.49,72.2744,82.7,75.6548,UP,1
2017-08-03,82.65,82.64,72.3623,82.696,75.8866,UP,1
2017-08-04,82.79,83.11,72.4503,82.784,76.1688,UP,1
2017-08-07,83.37,82.88,72.5377,82.914,76.443,DOWN,0
2017-08-08,83.19,83.0,72.6243,82.922,76.7128,DOWN,0
2017-08-09,83.18,82.94,72.7104,83.036,76.9808,DOWN,0
2017-08-10,82.85,82.97,72.7907,83.076,77.229,DOWN,0
2017-08-11,82.79,83.17,72.8744,83.076,77.4488,UP,1
2017-08-14,83.84,83.4,72.9619,83.17,77.695,UP,1
2017-08-15,83.9,84.05,73.0622,83.312,77.9354,UP,1
2017-08-16,84.14,84.33,73.1629,83.504,78.197,DOWN,0
2017-08-17,82.61,83.99,73.2559,83.456,78.4112,DOWN,0
2017-08-18,82.3,82.55,73.3483,83.358,78.618,UP,1
2017-08-21,82.37,82.33,73.4441,83.064,78.8,UP,1
2017-08-22,83.61,82.57,73.5437,83.006,78.9938,DOWN,0
2017-08-23,82.85,83.35,73.6395,82.748,79.1836,DOWN,0
2017-08-24,82.46,83.19,73.7301,82.718,79.368,UP,1
2017-08-25,83.9,82.9,73.8308,83.038,79.581,UP,1
2017-08-28,84.14,84.11,73.9097,83.392,79.7968,DOWN,0
2017-08-29,84.03,83.5,73.9784,83.476,79.9968,DOWN,0
2017-08-30,83.82,84.05,74.045,83.67,80.2064,UP,1
2017-08-31,84.36,84.16,74.1007,84.05,80.4328,DOWN,0
2017-09-01,84.28,84.59,74.154,84.126,80.6544,DOWN,0
2017-09-05,82.78,83.83,74.2054,83.854,80.8352,DOWN,0
2017-09-06,82.78,83.26,74.2534,83.604,81.0142,DOWN,0
2017-09-07,82.25,82.83,74.2973,83.29,81.1774,DOWN,0
2017-09-08,82.13,81.93,74.3393,82.844,81.3192,UP,1
2017-09-11,83.35,82.77,74.3858,82.658,81.5056,UP,1
2017-09-12,84.86,83.61,74.4387,83.074,81.7186,DOWN,0
2017-09-13,84.27,83.93,74.4879,83.372,81.902,DOWN,0
2017-09-14,84.27,84.01,74.5435,83.776,82.0812,UP,1
2017-09-15,84.72,84.22,74.6002,84.294,82.291,UP,1
2017-09-18,85.35,84.73,74.6566,84.694,82.4748,DOWN,0
2017-09-19,85.1,85.33,74.7043,84.742,82.6358,UP,1
2017-09-20,85.72,85.47,74.7555,85.032,82.847,UP,1
2017-09-21,85.97,85.69,74.8074,85.372,83.0548,UP,1
2017-09-22,86.69,86.03,74.8604,85.766,83.2048,UP,1
2017-09-25,87.32,86.59,74.9103,86.16,83.3466,DOWN,0
2017-09-26,86.56,87.23,74.95,86.452,83.4746,UP,1
2017-09-27,88.09,87.36,75.0075,86.926,83.6342,UP,1
2017-09-28,90.13,88.26,75.078,87.758,83.8206,UP,1
2017-09-29,90.65,89.91,75.149,88.55,84.012,UP,1
2017-10-02,90.68,90.43,75.2239,89.222,84.209,UP,1
2017-10-03,90.92,90.52,75.2985,90.094,84.4054,UP,1
2017-10-04,91.41,90.97,75.3717,90.758,84.557,UP,1
2017-10-05,91.75,91.86,75.4473,91.082,84.6936,DOWN,0
2017-10-06,91.72,92.06,75.5176,91.296,84.8746,UP,1
2017-10-09,91.98,92.07,75.5904,91.556,85.0672,UP,1
2017-10-10,92.18,92.49,75.6684,91.808,85.2564,UP,1
2017-10-11,92.85,92.21,75.7497,92.096,85.4504,UP,1
2017-10-12,94.46,93.07,75.8375,92.638,85.6874,UP,1
2017-10-13,94.94,94.76,75.9319,93.282,85.9332,DOWN,0
2017-10-16,94.82,94.96,76.0283,93.85,86.1738,DOWN,0
2017-10-17,94.73,95.18,76.1256,94.36,86.401,UP,1
2017-10-18,95.76,94.96,76.2252,94.942,86.6524,DOWN,0
2017-10-19,95.63,95.59,76.3185,95.176,86.9014,UP,1
2017-10-20,96.86,96.5,76.421,95.56,87.1816,DOWN,0
2017-10-23,96.13,96.11,76.5235,95.822,87.4484,UP,1
2017-10-24,96.48,96.75,76.6418,96.172,87.7012,DOWN,0
2017-10-25,95.15,96.62,76.7501,96.05,87.9262,DOWN,0
2017-10-26,95.07,97.0,76.8554,95.938,88.1448,DOWN,0
2017-10-27,93.98,94.78,76.9576,95.362,88.3722,DOWN,0
2017-10-30,92.42,93.62,77.0513,94.62,88.5746,UP,1
2017-10-31,92.9,92.38,77.1506,93.904,88.7852,DOWN,0
2017-11-01,92.57,93.48,77.2469,93.388,88.9644,UP,1
2017-11-02,94.63,92.86,77.3563,93.3,89.2,DOWN,0
2017-11-03,94.57,94.76,77.4607,93.418,89.4422,UP,1
2017-11-06,94.95,94.05,77.5682,93.924,89.6632,DOWN,0
2017-11-07,93.76,95.2,77.6678,94.096,89.8556,DOWN,0
2017-11-08,93.49,93.5,77.7643,94.28,90.0448,DOWN,0
2017-11-09,92.72,93.01,77.8766,93.898,90.2228,UP,1
2017-11-10,93.57,92.93,77.9975,93.698,90.407,DOWN,0
2017-11-13,93.41,93.03,78.1248,93.39,90.5896,UP,1
2017-11-14,94.48,93.06,78.26,93.534,90.8236,DOWN,0
2017-11-15,94.35,93.96,78.3979,93.706,91.055,UP,1
2017-11-16,95.53,94.62,78.5433,94.268,91.3206,UP,1
2017-11-17,95.98,95.38,78.6846,94.75,91.5976,UP,1
2017-11-20,96.3,96.06,78.8295,95.328,91.8566,UP,1
2017-11-21,97.73,96.92,78.9804,95.978,92.114,DOWN,0
2017-11-22,97.72,97.55,79.1311,96.652,92.383,UP,1
2017-11-24,97.88,98.22,79.2783,97.122,92.6552,UP,1
2017-11-27,97.97,97.95,79.4211,97.52,92.9202,UP,1
2017-11-28,99.75,98.08,79.5708,98.21,93.2082,UP,1
2017-11-29,101.27,100.22,79.7278,98.918,93.5316,UP,1
2017-11-30,102.92,101.8,79.8847,99.958,93.8756,DOWN,0
2017-12-01,102.79,102.82,80.042,100.94,94.212,UP,1
2017-12-04,102.82,103.35,80.2006,101.91,94.5346,DOWN,0
2017-12-05,101.64,103.77,80.3528,102.288,94.821,UP,1
2017-12-06,101.79,101.2,80.5045,102.392,95.1256,UP,1
2017-12-07,102.74,101.78,80.6584,102.356,95.4186,UP,1
2017-12-08,102.75,101.95,80.8124,102.348,95.671,DOWN,0
2017-12-11,101.85,102.87,80.9612,102.154,95.895,UP,1
2017-12-12,102.64,101.8,81.1184,102.354,96.1342,DOWN,0
2017-12-13,101.9,101.91,81.2652,102.376,96.3538,DOWN,0
2017-12-14,101.59,102.61,81.4146,102.146,96.5574,UP,1
2017-12-15,102.57,101.6,81.5709,102.11,96.7738,UP,1
2017-12-18,103.44,103.4,81.7328,102.428,97.0082,DOWN,0
2017-12-19,103.14,103.98,81.894,102.528,97.2314,UP,1
2017-12-20,103.76,103.29,82.0563,102.9,97.463,UP,1
2017-12-21,104.6,104.28,82.2257,103.502,97.698,UP,1
2017-12-22,105.24,104.6,82.3951,104.036,97.9136,UP,1
2017-12-26,105.36,105.46,82.5624,104.42,98.122,DOWN,0
2017-12-27,105.02,105.55,82.7316,104.796,98.326,UP,1
2017-12-28,105.34,105.1,82.8996,105.112,98.5382,DOWN,0
2017-12-29,104.93,105.79,83.0645,105.178,98.7216,DOWN,0
2018-01-02,103.08,104.44,83.2331,104.746,98.8706,UP,1
2018-01-03,104.49,103.5,83.4093,104.572,99.0232,UP,1
2018-01-04,105.31,105.13,83.5929,104.63,99.2068,UP,1
2018-01-05,107.23,105.53,83.7851,105.008,99.4218,UP,1
2018-01-08,109.88,108.22,83.9935,105.998,99.7164,UP,1
2018-01-09,111.75,111.13,84.2131,107.732,100.05,UP,1
2018-01-10,112.27,111.9,84.4363,109.288,100.4158,UP,1
2018-01-11,113.06,111.86,84.6596,110.838,100.8286,UP,1
2018-01-12,115.35,114.06,84.8968,112.462,101.2776,DOWN,0
2018-01-16,114.47,116.52,85.1281,113.38,101.7156,UP,1
2018-01-17,116.38,115.08,85.3692,114.306,102.1506,DOWN,0
2018-01-18,115.79,116.06,85.6072,115.01,102.575,UP,1
2018-01-19,117.35,116.31,85.8526,115.868,103.023,UP,1
2018-01-22,117.4,117.86,86.0954,116.278,103.4958,UP,1
2018-01-23,118.08,117.5,86.3391,117.0,103.9876,DOWN,0
2018-01-24,117.71,118.62,86.5792,117.266,104.4874,DOWN,0
2018-01-25,117.35,118.16,86.8146,117.578,104.963,UP,1
2018-01-26,119.99,117.88,87.0646,118.106,105.4946,DOWN,0
2018-01-29,117.55,119.97,87.3001,118.136,105.956,DOWN,0
2018-01-30,112.51,115.0,87.5114,117.022,106.3192,DOWN,0
2018-01-31,111.63,112.46,87.7122,115.806,106.6412,UP,1
2018-02-01,112.16,110.62,87.9167,114.768,106.9648,DOWN,0
2018-02-02,109.89,111.39,88.1071,112.748,107.2366,DOWN,0
2018-02-05,105.25,109.47,88.2719,110.288,107.387,UP,1
2018-02-06,106.97,101.98,88.4478,109.18,107.572,DOWN,0
2018-02-07,106.52,106.92,88.6172,108.158,107.7448,DOWN,0
2018-02-08,101.99,106.78,88.7792,106.124,107.8252,UP,1
2018-02-09,103.41,104.04,88.9455,104.828,107.8984,UP,1
2018-02-12,104.93,104.44,89.1175,104.764,107.9716,UP,1
2018-02-13,105.73,103.94,89.2917,104.516,108.0278,UP,1
2018-02-14,108.32,105.09,89.4802,104.876,108.1384,UP,1
2018-02-15,109.56,109.03,89.6711,106.39,108.2732,UP,1
2018-02-16,110.49,108.9,89.8643,107.806,108.4502,DOWN,0
2018-02-20,109.91,109.77,90.0549,108.802,108.6126,UP,1
2018-02-21,109.95,110.27,90.2452,109.646,108.7568,UP,1
2018-02-22,110.42,110.86,90.442,110.066,108.9102,UP,1
2018-02-23,112.3,110.86,90.6459,110.614,109.1192,UP,1
2018-02-26,114.15,112.29,90.8564,111.346,109.3494,DOWN,0
2018-02-27,112.39,114.17,91.0621,111.842,109.5592,DOWN,0
2018-02-28,111.9,113.35,91.2653,112.232,109.7654,DOWN,0
2018-03-01,110.08,112.24,91.4555,112.164,109.9156,UP,1
2018-03-02,110.33,109.56,91.648,111.77,110.0534,UP,1
2018-03-05,111.85,109.69,91.8611,111.31,110.2276,UP,1
2018-03-06,113.36,112.19,92.0793,111.504,110.4196,DOWN,0
2018-03-07,113.09,111.82,92.2916,111.742,110.5894,UP,1
2018-03-08,114.17,113.53,92.506,112.56,110.768,UP,1
2018-03-09,117.6,115.0,92.7387,114.014,111.0128,DOWN,0
2018-03-12,117.09,117.6,92.9807,115.062,111.2542,DOWN,0
2018-03-13,116.97,117.25,93.2173,115.784,111.4868,DOWN,0
2018-03-14,115.5,117.07,93.4463,116.266,111.6982,DOWN,0
2018-03-15,115.41,115.73,93.6744,116.514,111.9448,UP,1
2018-03-16,115.54,115.56,93.8999,116.102,112.1658,DOWN,0
2018-03-19,113.36,115.35,94.1077,115.356,112.3268,DOWN,0
2018-03-20,112.0,113.74,94.3101,114.362,112.4222,UP,1
2018-03-21,112.58,112.37,94.5136,113.778,112.4762,DOWN,0
2018-03-22,107.64,111.13,94.6965,112.224,112.394,DOWN,0
2018-03-23,104.65,108.24,94.8602,110.046,112.2416,UP,1
2018-03-26,108.34,106.75,95.0421,109.042,112.1472,DOWN,0
2018-03-27,106.1,108.81,95.2063,107.862,111.9622,DOWN,0
2018-03-28,105.79,106.71,95.3656,106.504,111.7886,UP,1
2018-03-29,107.97,106.18,95.5387,106.57,111.6204,DOWN,0
2018-04-02,104.67,107.54,95.6958,106.574,111.398,UP,1
2018-04-03,106.44,105.08,95.8618,106.194,111.1798,UP,1
2018-04-04,107.57,104.49,96.0329,106.488,110.9832,DOWN,0
2018-04-05,107.53,108.53,96.2004,106.836,110.7722,DOWN,0
2018-04-06,104.38,106.23,96.3556,106.118,110.5056,UP,1
2018-04-09,104.93,104.98,96.515,106.17,110.2572,UP,1
2018-04-10,106.74,106.56,96.6827,106.23,109.9922,DOWN,0
2018-04-11,106.2,105.47,96.845,105.956,109.7652,UP,1
2018-04-12,108.05,107.18,97.0161,106.06,109.676,DOWN,0
2018-04-13,107.11,109.14,97.1812,106.606,109.5856,UP,1
2018-04-16,107.95,108.05,97.3458,107.21,109.5014,UP,1
2018-04-17,109.23,109.27,97.5218,107.708,109.4882,DOWN,0
2018-04-18,108.88,109.82,97.6951,108.244,109.5608,DOWN,0
2018-04-19,108.83,108.61,97.8638,108.4,109.598,DOWN,0
2018-04-20,108.44,109.27,98.0294,108.666,109.6364,UP,1
2018-04-23,108.62,109.18,98.2014,108.8,109.769,DOWN,0
2018-04-24,107.37,109.48,98.3574,108.428,109.8482,UP,1
2018-04-25,111.0,108.37,98.5272,108.852,109.9696,UP,1
2018-04-26,112.3,111.62,98.7129,109.546,110.101,UP,1
2018-04-27,114.02,112.31,98.9051,110.662,110.215,DOWN,0
2018-04-30,113.82,114.54,99.0782,111.702,110.3002,DOWN,0
2018-05-01,111.25,111.99,99.2333,112.478,110.3154,DOWN,0
2018-05-02,110.6,111.1,99.3855,112.398,110.3292,DOWN,0
2018-05-03,109.44,109.71,99.5322,111.826,110.319,UP,1
2018-05-04,111.97,108.91,99.688,111.416,110.35,UP,1
2018-05-07,113.47,112.1,99.8499,111.346,110.3734,UP,1
2018-05-08,114.17,113.16,100.0166,111.93,110.3738,UP,1
2018-05-09,116.66,114.88,100.1944,113.142,110.4592,UP,1
2018-05-10,117.59,116.87,100.3632,114.772,110.573,UP,1
2018-05-11,118.22,117.86,100.5297,116.022,110.7358,DOWN,0
2018-05-14,118.01,118.56,100.7064,116.93,110.8894,DOWN,0
2018-05-15,117.14,117.1,100.8804,117.524,110.9952,UP,1
2018-05-16,120.75,119.71,101.0705,118.342,111.143,DOWN,0
2018-05-17,120.63,120.34,101.2579,118.95,111.2938,DOWN,0
2018-05-18,120.59,119.6,101.4478,119.424,111.4222,UP,1
2018-05-21,121.94,121.33,101.6443,120.21,111.509,UP,1
2018-05-22,122.66,122.0,101.8436,121.314,111.6204,DOWN,0
2018-05-23,121.55,121.66,102.0345,121.474,111.712,DOWN,0
2018-05-24,121.38,121.61,102.2255,121.624,111.8296,DOWN,0
2018-05-25,121.38,120.65,102.4165,121.782,111.949,DOWN,0
2018-05-29,118.73,120.14,102.5959,121.14,112.0128,UP,1
2018-05-30,122.29,119.77,102.7934,121.066,112.1914,DOWN,0
2018-05-31,121.42,121.58,102.9813,121.04,112.3798,UP,1
2018-06-01,122.9,122.46,103.1763,121.344,112.5862,UP,1
2018-06-04,123.19,123.56,103.3715,121.706,112.8972,DOWN,0
2018-06-05,122.52,122.93,103.5711,122.464,113.2546,UP,1
2018-06-06,126.19,123.07,103.7905,123.244,113.6116,DOWN,0
2018-06-07,125.22,126.27,104.0048,124.004,113.994,UP,1
2018-06-08,125.98,124.8,104.2166,124.62,114.3978,DOWN,0
2018-06-11,125.86,126.44,104.4317,125.154,114.7556,UP,1
2018-06-12,126.24,126.49,104.6506,125.898,115.187,DOWN,0
2018-06-13,125.32,126.52,104.8577,125.724,115.5646,DOWN,0
2018-06-14,123.66,124.93,105.0553,125.412,115.8864,UP,1
2018-06-15,124.69,123.43,105.2586,125.154,116.2296,DOWN,0
2018-06-18,123.71,123.56,105.458,124.724,116.6162,DOWN,0
2018-06-19,122.93,122.71,105.6509,124.062,116.9762,UP,1
2018-06-20,124.44,123.77,105.8517,123.886,117.3302,DOWN,0
2018-06-21,123.67,124.01,106.0561,123.888,117.6796,DOWN,0
2018-06-22,123.0,124.37,106.2572,123.55,117.9786,DOWN,0
2018-06-25,119.74,122.67,106.4447,122.756,118.2312,DOWN,0
2018-06-26,118.65,119.88,106.6273,121.9,118.4452,DOWN,0
2018-06-27,115.6,118.51,106.7885,120.132,118.5726,UP,1
2018-06-28,115.68,115.86,106.9426,118.534,118.7086,UP,1
2018-06-29,116.09,116.49,107.1017,117.152,118.8538,UP,1
2018-07-02,116.52,115.45,107.263,116.508,119.0154,DOWN,0
2018-07-03,115.73,117.31,107.418,115.924,119.1576,DOWN,0
2018-07-05,115.49,116.69,107.5687,115.902,119.32,UP,1
2018-07-06,115.5,115.4,107.7207,115.866,119.41,UP,1
2018-07-09,117.85,116.22,107.8814,116.218,119.521,UP,1
2018-07-10,118.74,117.6,108.0452,116.662,119.6154,DOWN,0
2018-07-11,118.37,118.03,108.2036,117.19,119.7064,UP,1
2018-07-12,119.9,119.86,108.3665,118.072,119.8794,DOWN,0
2018-07-13,119.23,119.48,108.5299,118.818,120.052,UP,1
2018-07-16,120.38,119.69,108.6913,119.324,120.2708,UP,1
2018-07-17,120.41,120.34,108.8427,119.658,120.4396,UP,1
2018-07-18,122.15,120.84,109.0002,120.414,120.6132,DOWN,0
2018-07-19,120.75,121.98,109.1506,120.584,120.7448,DOWN,0
2018-07-20,119.86,120.39,109.2953,120.71,120.8088,UP,1
2018-07-23,121.31,120.08,109.4448,120.896,120.8832,DOWN,0
2018-07-24,121.3,121.74,109.5925,121.074,120.9448,UP,1
2018-07-25,124.81,119.8,109.758,121.606,121.0808,DOWN,0
2018-07-26,121.6,124.75,109.9061,121.776,121.17,DOWN,0
2018-07-27,119.01,121.89,110.0402,121.606,121.1352,DOWN,0
2018-07-30,117.38,119.23,110.1629,120.82,121.0702,UP,1
2018-07-31,119.08,118.12,110.286,120.376,121.04,DOWN,0
2018-08-01,117.27,119.05,110.3976,118.868,120.9466,UP,1
2018-08-02,117.44,116.54,110.5107,118.036,120.8422,DOWN,0
2018-08-03,117.4,117.96,110.6241,117.714,120.7592,UP,1
2018-08-06,118.55,117.31,110.738,117.948,120.7026,UP,1
2018-08-07,119.36,118.89,110.8567,118.004,120.6622,UP,1
2018-08-08,119.7,118.9,110.9709,118.49,120.6816,DOWN,0
2018-08-09,118.89,119.5,111.0847,118.78,120.6136,DOWN,0
2018-08-10,117.14,117.96,111.188,118.728,120.528,DOWN,0
2018-08-13,116.58,117.16,111.2951,118.334,120.4016,UP,1
2018-08-14,117.57,116.9,111.4076,117.976,120.2892,DOWN,0
2018-08-15,115.49,116.51,111.5152,117.134,120.1486,UP,1
2018-08-16,116.32,116.16,111.6347,116.62,119.9512,DOWN,0
2018-08-17,115.61,116.28,111.7482,116.314,119.759,UP,1
2018-08-20,115.7,115.53,111.8639,116.138,119.5534,UP,1
2018-08-21,116.21,115.6,111.9718,115.866,119.3604,DOWN,0
2018-08-22,115.69,115.9,112.0774,115.906,119.1494,DOWN,0
2018-08-23,115.06,115.64,112.1779,115.654,118.9442,UP,1
2018-08-24,115.41,115.75,112.2862,115.614,118.7792,UP,1
2018-08-27,116.29,116.29,112.4002,115.732,118.6112,UP,1
2018-08-28,116.49,116.7,112.519,115.788,118.4668,DOWN,0
2018-08-29,116.27,116.7,112.6325,115.904,118.3336,DOWN,0
2018-08-30,115.41,115.96,112.7425,115.974,118.153,UP,1
2018-08-31,115.89,115.2,112.8496,116.07,117.9974,DOWN,0
2018-09-04,115.16,115.27,112.9536,115.844,117.8406,DOWN,0
2018-09-05,114.5,115.08,113.0485,115.446,117.7358,DOWN,0
2018-09-06,113.26,114.4,113.1349,114.844,117.628,DOWN,0
2018-09-07,107.73,111.31,113.192,113.308,117.4706,UP,1
2018-09-10,109.48,108.13,113.2508,112.026,117.3466,UP,1
2018-09-11,110.27,109.32,113.3135,111.048,117.2302,DOWN,0
2018-09-12,110.13,110.1,113.3748,110.174,117.1024,DOWN,0
2018-09-13,109.17,110.04,113.4308,109.356,116.9712,UP,1
2018-09-14,110.37,109.28,113.4839,109.884,116.8688,DOWN,0
2018-09-17,108.96,110.4,113.5223,109.78,116.738,UP,1
2018-09-18,109.29,109.01,113.5542,109.584,116.5668,UP,1
2018-09-19,110.9,109.83,113.5947,109.738,116.41,UP,1
2018-09-20,111.54,111.89,113.6383,110.212,116.2734,UP,1
2018-09-21,111.77,112.25,113.689,110.492,116.1108,DOWN,0
2018-09-24,110.97,111.78,113.7349,110.894,115.9456,DOWN,0
2018-09-25,110.3,110.94,113.7727,111.096,115.744,DOWN,0
2018-09-26,109.74,110.88,113.8076,110.864,115.5306,UP,1
2018-09-27,110.1,109.98,113.8489,110.576,115.2896,DOWN,0
2018-09-28,109.18,109.32,113.8816,110.058,115.0582,UP,1
2018-10-01,109.86,109.59,113.9214,109.836,114.8582,UP,1
2018-10-02,111.22,110.03,113.9695,110.02,114.6564,UP,1
2018-10-03,111.78,111.56,114.0156,110.428,114.466,DOWN,0
2018-10-04,110.8,111.52,114.0524,110.568,114.1858,DOWN,0
2018-10-05,109.32,111.24,114.0833,110.596,113.9402,DOWN,0
2018-10-08,109.23,108.72,114.1106,110.47,113.7446,DOWN,0
2018-10-09,107.99,108.63,114.1276,109.824,113.5568,DOWN,0
2018-10-10,101.55,107.75,114.1091,107.778,113.2062,DOWN,0
2018-10-11,98.51,101.55,114.0749,105.32,112.831,UP,1
2018-10-12,100.21,101.01,114.0508,103.498,112.4864,UP,1
2018-10-15,100.67,99.58,114.0275,101.786,112.1518,UP,1
2018-10-16,101.96,101.43,114.0126,100.58,111.82,UP,1
2018-10-17,102.66,101.78,114.0105,100.802,111.486,DOWN,0
2018-10-18,99.85,102.42,113.9873,101.07,111.089,UP,1
2018-10-19,100.06,99.98,113.9611,101.04,110.7124,DOWN,0
2018-10-22,99.4,100.71,113.9219,100.786,110.3576,DOWN,0
2018-10-23,97.82,96.34,113.8616,99.958,109.9824,DOWN,0
2018-10-24,93.87,98.02,113.7722,98.2,109.5084,UP,1
2018-10-25,95.52,94.98,113.6885,97.334,109.109,DOWN,0
2018-10-26,93.87,94.07,113.5925,96.096,108.66,DOWN,0
2018-10-29,93.77,95.55,113.4846,94.97,108.2232,UP,1
2018-10-30,96.22,94.4,113.3934,94.65,107.8336,UP,1
2018-10-31,96.99,97.57,113.2964,95.274,107.4492,UP,1
2018-11-01,98.02,96.89,113.2076,95.774,107.0958,DOWN,0
2018-11-02,96.93,98.6,113.1055,96.386,106.7332,UP,1
2018-11-05,97.42,96.85,113.0056,97.116,106.3734,UP,1
2018-11-06,99.13,97.71,112.9108,97.698,106.0302,UP,1
2018-11-07,101.5,100.06,112.8298,98.6,105.7304,DOWN,0
2018-11-08,99.89,100.69,112.7425,98.974,105.4028,DOWN,0
2018-11-09,98.48,99.77,112.6349,99.284,105.0642,DOWN,0
2018-11-12,95.58,97.77,112.5251,98.916,104.658,UP,1
2018-11-13,95.86,96.17,112.4418,98.262,104.272,DOWN,0
2018-11-14,94.54,96.78,112.3564,96.87,103.8728,UP,1
2018-11-15,96.06,93.74,112.2759,96.104,103.5288,DOWN,0
2018-11-16,95.87,95.64,112.2058,95.582,103.2916,DOWN,0
2018-11-19,94.96,95.85,112.1543,95.458,103.0012,DOWN,0
2018-11-20,92.0,93.7,112.0795,94.686,102.6358,UP,1
2018-11-21,94.51,92.66,112.0194,94.68,102.3234,UP,1
2018-11-23,94.65,93.73,111.9827,94.398,102.033,UP,1
2018-11-26,95.96,95.9,111.9455,94.416,101.7448,DOWN,0
2018-11-27,94.87,95.49,111.8952,94.398,101.463,UP,1
2018-11-28,98.34,94.96,111.8582,95.666,101.244,DOWN,0
2018-11-29,97.87,97.63,111.806,96.338,100.9834,UP,1
2018-11-30,99.36,97.35,111.755,97.28,100.7398,UP,1
2018-12-03,99.58,100.67,111.7004,98.004,100.496,DOWN,0
2018-12-04,95.27,99.47,111.6272,98.084,100.182,DOWN,0
2018-12-06,94.86,93.05,111.5518,97.388,99.8732,DOWN,0
2018-12-07,93.28,94.76,111.4661,96.47,99.544,DOWN,0
2018-12-10,92.45,93.08,111.3668,95.088,99.191,DOWN,0
2018-12-11,92.03,94.28,111.2562,93.578,98.848,UP,1
2018-12-12,94.02,93.75,111.1644,93.328,98.5312,DOWN,0
