ticker,OKTA US Equity,OKTA US Equity,OKTA US Equity,OKTA US Equity,OKTA US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2022-02-03,182.8,185.09,191.518,210.4252,236.7734,UP,1
2022-02-04,188.86,182.8,192.442,209.8896,236.3429,DOWN,0
2022-02-07,188.09,187.94,190.482,209.2598,235.8869,UP,1
2022-02-08,190.45,184.72,188.288,208.615,235.4124,UP,1
2022-02-09,195.46,195.0,189.132,208.052,234.9747,UP,1
2022-02-10,196.28,191.27,191.828,207.673,234.5469,DOWN,0
2022-02-11,191.77,197.81,192.41,207.5468,234.1376,DOWN,0
2022-02-14,189.41,190.8,192.674,206.9114,233.7362,UP,1
2022-02-15,195.43,193.18,193.67,206.5282,233.4337,DOWN,0
2022-02-16,188.55,191.99,192.288,205.9416,233.1561,DOWN,0
2022-02-17,173.45,183.9,187.722,204.8018,232.8131,DOWN,0
2022-02-18,164.67,174.21,182.302,203.2938,232.4645,UP,1
2022-02-22,168.93,164.68,178.206,202.1092,232.1228,DOWN,0
2022-02-23,159.51,169.98,171.022,200.8262,231.7666,UP,1
2022-02-24,173.56,154.04,168.024,199.8592,231.4449,UP,1
2022-02-25,177.37,173.01,168.808,199.0594,231.2037,UP,1
2022-02-28,182.84,177.37,172.442,198.2652,231.0081,UP,1
2022-03-01,184.14,185.08,175.484,197.712,230.7826,DOWN,0
2022-03-02,182.7,184.2,180.122,197.0078,230.5714,DOWN,0
2022-03-03,167.98,174.0,179.006,195.9892,230.2745,DOWN,0
2022-03-04,158.41,167.2,175.214,194.5898,229.9245,DOWN,0
2022-03-07,154.4,159.63,169.526,193.111,229.5263,UP,1
2022-03-08,159.55,155.49,164.608,191.7358,229.1325,UP,1
2022-03-09,170.3,165.135,162.128,190.5536,228.7712,DOWN,0
2022-03-10,165.72,167.55,161.676,189.3786,228.3791,DOWN,0
2022-03-11,154.06,167.21,160.806,187.9762,227.9167,DOWN,0
2022-03-14,146.1,152.5,159.146,186.3972,227.5352,UP,1
2022-03-15,148.93,146.7,157.022,184.8924,227.1677,UP,1
2022-03-16,155.79,150.95,154.12,183.555,226.8534,UP,1
2022-03-17,161.12,154.61,153.2,182.4772,226.5803,UP,1
2022-03-18,174.5,160.89,157.288,181.9954,226.3992,DOWN,0
2022-03-21,169.41,171.36,161.95,181.3392,226.1794,DOWN,0
2022-03-22,166.43,155.88,165.45,180.7344,225.9294,DOWN,0
2022-03-23,148.55,160.25,164.002,179.6806,225.5856,DOWN,0
2022-03-24,144.5,149.78,160.678,178.411,225.2223,DOWN,0
2022-03-25,138.11,144.91,153.4,176.8946,224.8023,UP,1
2022-03-28,149.86,139.73,149.49,175.8518,224.4197,UP,1
2022-03-29,156.81,152.0,147.566,174.8998,224.0648,DOWN,0
2022-03-30,152.6,154.22,148.376,174.0078,223.706,DOWN,0
2022-03-31,150.96,152.12,149.668,173.0786,223.3447,DOWN,0
2022-04-01,148.79,151.22,151.804,172.048,222.9278,UP,1
2022-04-04,160.42,149.75,153.916,171.4912,222.5336,DOWN,0
2022-04-05,156.79,161.06,153.912,170.809,222.1517,DOWN,0
2022-04-06,150.1,152.74,153.412,170.2578,221.6954,DOWN,0
2022-04-07,147.57,148.19,152.734,169.6484,221.2208,DOWN,0
2022-04-08,142.86,146.3,151.548,168.9936,220.7102,UP,1
2022-04-11,144.93,141.43,148.45,168.2074,220.2042,DOWN,0
2022-04-12,143.36,148.0,145.764,167.1168,219.6839,UP,1
2022-04-13,150.25,142.68,145.794,166.0934,219.195,DOWN,0
2022-04-14,143.57,150.14,144.994,165.14,218.6894,DOWN,0
2022-04-18,139.71,142.84,144.364,164.2782,218.1843,UP,1
2022-04-19,149.05,140.0,145.188,163.482,217.7167,DOWN,0
2022-04-20,144.76,149.57,145.468,162.6154,217.1928,DOWN,0
2022-04-21,138.77,147.49,143.172,161.5818,216.6353,DOWN,0
2022-04-22,136.33,137.27,141.724,160.3992,216.0607,UP,1
2022-04-25,138.4,134.78,141.462,159.2416,215.4935,DOWN,0
2022-04-26,129.69,136.74,137.59,158.0,214.9142,DOWN,0
2022-04-27,127.06,128.36,134.05,156.753,214.304,UP,1
2022-04-28,131.7,129.98,132.636,155.4784,213.752,DOWN,0
2022-04-29,119.31,129.29,129.232,154.0936,213.1607,UP,1
2022-05-02,123.97,118.41,126.346,153.104,212.6022,DOWN,0
2022-05-03,117.72,122.85,123.952,152.165,211.984,UP,1
2022-05-04,120.51,117.75,122.642,151.1966,211.3549,DOWN,0
2022-05-05,111.17,119.17,118.536,150.2298,210.6745,DOWN,0
2022-05-06,102.45,109.12,115.164,148.8076,209.9382,DOWN,0
2022-05-09,88.83,98.24,108.136,147.0368,209.0928,UP,1
2022-05-10,91.57,92.2,102.906,145.2114,208.2856,DOWN,0
2022-05-11,84.46,89.01,95.696,143.2178,207.4664,UP,1
2022-05-12,87.69,82.08,91.0,141.3176,206.6524,UP,1
2022-05-13,97.7,90.99,90.05,139.912,205.9,DOWN,0
2022-05-16,89.37,95.5,90.158,138.5312,205.1079,DOWN,0
2022-05-17,87.48,92.22,89.34,137.1928,204.3174,DOWN,0
2022-05-18,78.77,84.43,88.202,135.5772,203.4984,UP,1
2022-05-19,83.03,78.9,87.27,133.8318,202.6766,UP,1
2022-05-20,84.22,86.47,84.574,132.2018,201.8363,DOWN,0
2022-05-23,83.51,84.03,83.402,130.7908,201.0532,DOWN,0
2022-05-24,78.86,81.67,81.678,129.446,200.2408,UP,1
2022-05-25,82.57,78.43,82.438,128.1188,199.4901,DOWN,0
2022-05-26,81.21,79.79,82.074,126.6272,198.7237,UP,1
2022-05-27,86.06,82.88,82.442,125.126,197.9733,DOWN,0
2022-05-31,83.05,85.29,82.35,123.297,197.2094,UP,1
2022-06-01,84.43,84.43,83.464,121.5974,196.4724,UP,1
2022-06-02,93.68,84.13,85.686,120.1424,195.7877,UP,1
2022-06-03,98.38,107.0227,89.12,119.139,195.1349,DOWN,0
2022-06-06,95.0,101.55,90.908,118.149,194.4554,UP,1
2022-06-07,99.74,93.11,94.246,117.3816,193.7992,UP,1
2022-06-08,102.19,98.93,97.798,116.4282,193.1318,DOWN,0
2022-06-09,94.92,100.8,98.046,115.1904,192.3686,DOWN,0
2022-06-10,90.12,92.75,96.394,113.9408,191.5156,DOWN,0
2022-06-13,81.66,85.81,93.726,112.5548,190.613,DOWN,0
2022-06-14,81.47,82.37,90.072,111.2084,189.7085,UP,1
2022-06-15,85.91,83.59,86.816,109.7182,188.8131,DOWN,0
2022-06-16,79.04,82.0,83.64,108.1632,187.8903,UP,1
2022-06-17,82.67,80.06,82.15,106.8146,186.9799,UP,1
2022-06-21,84.12,83.75,82.642,105.5456,186.0417,UP,1
2022-06-22,86.02,82.49,83.552,104.4088,185.1198,UP,1
2022-06-23,93.4,86.92,85.05,103.3782,184.2621,UP,1
2022-06-24,101.26,94.8,89.494,102.5362,183.4511,DOWN,0
2022-06-27,97.26,100.89,92.412,101.4764,182.6051,DOWN,0
2022-06-28,92.6,97.43,94.108,100.457,181.7982,UP,1
2022-06-29,93.36,92.2,95.576,99.53,181.0174,DOWN,0
2022-06-30,90.4,92.32,94.976,98.357,180.2029,UP,1
2022-07-01,95.98,90.32,93.92,97.3814,179.4149,UP,1
2022-07-05,102.56,95.64,94.98,96.6572,178.6488,DOWN,0
2022-07-06,101.33,103.03,96.726,95.9572,177.8647,UP,1
2022-07-07,103.66,100.51,98.786,95.2624,177.1198,UP,1
2022-07-08,103.9,100.84,101.486,94.7466,176.3805,DOWN,0
2022-07-11,100.38,102.59,102.366,94.213,175.5951,DOWN,0
2022-07-12,95.76,100.57,101.006,93.4942,174.797,UP,1
2022-07-13,97.1,93.78,100.16,93.05,174.0154,DOWN,0
2022-07-14,92.84,96.07,97.996,92.4274,173.2723,UP,1
2022-07-15,94.02,93.54,96.02,91.9534,172.5636,UP,1
2022-07-18,95.46,96.24,95.036,91.4524,171.8743,UP,1
2022-07-19,95.69,97.27,95.022,91.1428,171.166,UP,1
2022-07-20,103.03,96.26,96.208,91.1544,170.4908,UP,1
2022-07-21,104.4,102.53,98.52,91.4658,169.888,DOWN,0
2022-07-22,101.95,104.4,100.106,91.6734,169.2586,DOWN,0
2022-07-25,99.14,101.68,100.842,91.967,168.5947,DOWN,0
2022-07-26,91.17,98.94,99.938,92.0366,167.8807,UP,1
2022-07-27,96.42,93.87,98.616,92.011,167.2201,UP,1
2022-07-28,98.4,96.44,97.416,92.1916,166.5828,UP,1
2022-07-29,98.45,98.34,96.716,92.411,165.8992,UP,1
2022-08-01,98.53,96.91,96.594,92.8062,165.1558,DOWN,0
2022-08-02,97.88,96.34,97.936,93.1032,164.3676,UP,1
2022-08-03,104.49,100.96,99.55,93.5086,163.6149,DOWN,0
2022-08-04,104.07,103.61,100.684,93.9198,162.8357,UP,1
2022-08-05,104.47,101.0,101.888,94.432,162.0695,UP,1
2022-08-08,107.22,105.67,103.626,94.925,161.3242,DOWN,0
2022-08-09,101.43,105.87,104.336,95.3294,160.5325,UP,1
2022-08-10,105.69,104.06,104.576,95.722,159.759,DOWN,0
2022-08-11,102.49,107.13,104.26,96.1108,158.9662,UP,1
2022-08-12,104.15,104.5,104.196,96.5052,158.2084,UP,1
2022-08-15,107.11,102.7,104.174,96.7738,157.4939,DOWN,0
2022-08-16,106.02,106.0,105.092,96.9266,156.8009,DOWN,0
2022-08-17,101.72,103.7,104.298,97.061,156.0736,UP,1
2022-08-18,101.77,101.07,104.154,97.1016,155.3314,DOWN,0
2022-08-19,96.21,99.12,102.566,96.982,154.544,DOWN,0
2022-08-22,93.5,94.17,99.844,96.9536,153.7402,UP,1
2022-08-23,93.51,94.83,97.342,97.0214,152.9293,UP,1
2022-08-24,96.63,94.16,96.324,97.3208,152.138,UP,1
2022-08-25,98.57,96.65,95.684,97.6628,151.3411,DOWN,0
2022-08-26,93.48,99.68,95.138,97.8142,150.4671,DOWN,0
2022-08-29,89.8,91.5,94.398,98.0294,149.6259,UP,1
2022-08-30,91.16,91.35,93.928,98.1992,148.804,UP,1
2022-08-31,91.4,93.74,92.882,98.3448,147.9535,DOWN,0
2022-09-01,60.6,69.155,85.288,97.8364,146.9565,UP,1
2022-09-02,64.63,61.86,79.518,97.261,145.9399,DOWN,0
2022-09-06,60.66,64.34,73.69,96.449,144.9111,UP,1
2022-09-07,61.19,60.82,67.696,95.7276,143.8951,UP,1
2022-09-08,62.67,59.96,61.95,95.129,143.0051,UP,1
2022-09-09,64.7,63.8,62.77,94.5558,142.1973,UP,1
2022-09-12,64.8,65.04,62.804,94.0438,141.4431,DOWN,0
2022-09-13,61.48,61.54,62.968,93.3538,140.6526,DOWN,0
2022-09-14,60.8,61.2,62.89,92.5186,139.8432,UP,1
2022-09-15,62.54,60.86,62.864,91.7428,139.0378,DOWN,0
2022-09-16,59.01,60.27,61.726,90.8498,138.2567,DOWN,0
2022-09-19,58.91,58.81,60.548,89.95,137.5609,DOWN,0
2022-09-20,58.5,58.57,59.952,89.1124,136.7475,DOWN,0
2022-09-21,56.97,59.0,59.186,88.3366,135.9594,DOWN,0
2022-09-22,55.26,56.13,57.73,87.4998,135.1463,DOWN,0
2022-09-23,54.18,53.91,56.764,86.7266,134.265,DOWN,0
2022-09-26,52.84,54.4,55.55,85.903,133.3288,UP,1
2022-09-27,54.07,54.32,54.664,85.0752,132.4584,UP,1
2022-09-28,55.65,54.54,54.4,84.2744,131.6183,UP,1
2022-09-29,56.8,55.21,54.708,83.3498,130.7928,UP,1
2022-09-30,56.87,56.5,55.246,82.3992,129.9903,UP,1
2022-10-03,57.82,57.5,56.242,81.5166,129.1667,UP,1
2022-10-04,59.77,59.82,57.382,80.7292,128.4065,DOWN,0
2022-10-05,59.49,58.26,58.15,80.0956,127.6144,DOWN,0
2022-10-06,58.01,57.83,58.392,79.3274,126.8099,DOWN,0
2022-10-07,53.72,56.59,57.762,78.4338,125.9366,DOWN,0
2022-10-10,52.02,53.74,56.602,77.5052,125.055,DOWN,0
2022-10-11,50.76,52.3,54.8,76.5498,124.1673,UP,1
2022-10-12,50.77,50.81,53.056,75.6076,123.2741,UP,1
2022-10-13,51.41,48.45,51.736,74.546,122.4088,DOWN,0
2022-10-14,49.12,52.355,50.816,73.447,121.5335,UP,1
2022-10-17,52.03,51.05,50.818,72.3982,120.6684,UP,1
2022-10-18,54.41,54.35,51.548,71.342,119.8196,DOWN,0
2022-10-19,53.83,53.7,52.16,70.39,118.9754,UP,1
2022-10-20,54.4,54.0,52.758,69.3642,118.1724,UP,1
2022-10-21,55.01,53.66,53.936,68.4146,117.4545,DOWN,0
2022-10-24,54.71,54.41,54.472,67.4258,116.7169,UP,1
2022-10-25,58.31,55.64,55.252,66.4498,116.0251,DOWN,0
2022-10-26,56.98,56.3138,55.882,65.469,115.3038,DOWN,0
2022-10-27,56.53,57.52,56.308,64.5652,114.5466,UP,1
2022-10-28,57.29,56.032,56.764,63.6756,113.7634,DOWN,0
2022-10-31,56.12,57.68,57.046,62.8738,113.034,DOWN,0
2022-11-01,55.0,58.12,56.384,62.1038,112.2869,DOWN,0
2022-11-02,50.93,54.73,55.174,61.2522,111.5556,DOWN,0
2022-11-03,50.15,49.97,53.898,60.3226,110.8192,DOWN,0
2022-11-04,45.02,50.0,51.444,59.2516,110.0427,UP,1
2022-11-07,47.24,47.78,49.668,58.3268,109.3376,UP,1
2022-11-08,47.7,47.69,48.208,57.4848,108.6216,DOWN,0
2022-11-09,45.51,47.19,47.124,56.5718,107.9609,UP,1
2022-11-10,49.25,49.01,46.944,55.7288,107.3169,UP,1
2022-11-11,54.35,49.535,48.81,55.6038,106.7107,DOWN,0
2022-11-14,51.41,53.345,49.644,55.3394,106.0465,UP,1
2022-11-15,53.42,54.18,50.788,55.1946,105.3242,DOWN,0
2022-11-16,50.42,51.79,51.77,54.9792,104.5692,DOWN,0
2022-11-17,49.07,48.48,51.734,54.7072,103.8583,UP,1
2022-11-18,49.86,50.42,50.836,54.4104,103.1936,DOWN,0
2022-11-21,48.29,49.23,50.212,54.0802,102.4908,DOWN,0
2022-11-22,47.97,47.73,49.122,53.81,101.7902,UP,1
2022-11-23,50.74,48.31,49.186,53.6088,101.0916,DOWN,0
2022-11-25,50.09,50.31,49.39,53.3598,100.3648,UP,1
2022-11-28,50.2,49.65,49.458,53.1836,99.6344,UP,1
2022-11-29,51.25,50.08,50.05,53.0304,98.9318,UP,1
2022-11-30,53.32,49.56,51.12,52.9268,98.2513,X,X
