ticker,EMN US Equity,EMN US Equity,EMN US Equity,EMN US Equity,EMN US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2017-09-21,85.8,85.87,80.8085,85.778,84.8664,UP,1
2017-09-22,86.48,85.8,80.8638,86.082,84.893,UP,1
2017-09-25,87.66,86.47,80.9176,86.532,84.9382,DOWN,0
2017-09-26,86.84,87.78,80.963,86.566,84.9702,UP,1
2017-09-27,87.35,87.36,81.0137,86.826,85.0156,UP,1
2017-09-28,89.96,88.49,81.079,87.658,85.0918,UP,1
2017-09-29,90.49,89.99,81.1461,88.46,85.188,UP,1
2017-10-02,90.98,90.38,81.2228,89.124,85.2946,UP,1
2017-10-03,91.27,91.2,81.2948,90.01,85.404,DOWN,0
2017-10-04,89.7,91.26,81.3631,90.48,85.4756,UP,1
2017-10-05,90.83,90.09,81.4362,90.654,85.5912,UP,1
2017-10-06,91.0,90.17,81.5099,90.756,85.7108,DOWN,0
2017-10-09,89.65,91.1,81.5762,90.49,85.8432,DOWN,0
2017-10-10,88.78,88.99,81.6404,89.992,85.9556,DOWN,0
2017-10-11,88.15,88.57,81.6984,89.682,86.0454,UP,1
2017-10-12,88.36,87.77,81.7578,89.188,86.135,UP,1
2017-10-13,88.65,88.9,81.8231,88.718,86.2296,DOWN,0
2017-10-16,87.87,89.0,81.8849,88.362,86.3056,DOWN,0
2017-10-17,87.3,87.6,81.9453,88.066,86.3626,UP,1
2017-10-18,88.06,87.35,82.006,88.048,86.4414,UP,1
2017-10-19,88.79,87.81,82.0641,88.134,86.532,UP,1
2017-10-20,88.82,89.67,82.1208,88.168,86.6434,DOWN,0
2017-10-23,88.67,88.91,82.1766,88.328,86.7526,UP,1
2017-10-24,90.47,89.01,82.2459,88.962,86.8768,UP,1
2017-10-25,90.63,90.19,82.3124,89.476,86.9926,UP,1
2017-10-26,91.04,91.07,82.3723,89.926,87.108,UP,1
2017-10-27,93.0,93.63,82.4457,90.762,87.3126,DOWN,0
2017-10-30,91.82,92.51,82.5153,91.392,87.491,DOWN,0
2017-10-31,90.81,92.12,82.5847,91.46,87.6446,UP,1
2017-11-01,90.98,91.46,82.6536,91.53,87.7814,UP,1
2017-11-02,91.13,91.09,82.7292,91.548,87.9164,UP,1
2017-11-03,91.32,91.34,82.8021,91.212,88.0464,DOWN,0
2017-11-06,90.36,91.14,82.87,90.92,88.1562,UP,1
2017-11-07,90.61,90.42,82.932,90.88,88.2598,DOWN,0
2017-11-08,90.59,90.36,82.988,90.802,88.3802,DOWN,0
2017-11-09,89.98,89.82,83.0364,90.572,88.4648,UP,1
2017-11-10,90.75,89.97,83.1017,90.458,88.5558,UP,1
2017-11-13,91.43,90.25,83.1707,90.672,88.6382,DOWN,0
2017-11-14,90.24,90.7,83.2344,90.598,88.7376,DOWN,0
2017-11-15,89.55,90.1,83.2907,90.39,88.8272,UP,1
2017-11-16,90.15,89.88,83.3533,90.424,88.9336,DOWN,0
2017-11-17,89.74,89.7,83.4126,90.222,89.0318,UP,1
2017-11-20,90.05,89.58,83.4705,89.946,89.121,UP,1
2017-11-21,91.01,90.32,83.5371,90.1,89.2172,DOWN,0
2017-11-22,90.9,91.29,83.6024,90.37,89.3232,UP,1
2017-11-24,91.14,91.24,83.6657,90.568,89.445,DOWN,0
2017-11-27,90.89,91.14,83.7234,90.798,89.5636,UP,1
2017-11-28,91.69,91.03,83.7815,91.126,89.6892,DOWN,0
2017-11-29,91.41,91.7,83.8356,91.206,89.784,UP,1
2017-11-30,92.37,91.74,83.8931,91.5,89.9104,DOWN,0
2017-12-01,91.98,92.64,83.95,91.668,90.034,DOWN,0
2017-12-04,91.4,92.52,84.0057,91.77,90.1324,DOWN,0
2017-12-05,91.2,91.21,84.0571,91.672,90.2032,DOWN,0
2017-12-06,90.61,91.02,84.1078,91.512,90.2786,UP,1
2017-12-07,91.5,90.75,84.1646,91.338,90.3616,UP,1
2017-12-08,92.18,92.1,84.2247,91.378,90.406,UP,1
2017-12-11,92.8,92.34,84.2889,91.658,90.4522,UP,1
2017-12-12,93.02,93.02,84.3527,92.022,90.493,UP,1
2017-12-13,93.08,93.01,84.4108,92.516,90.5292,DOWN,0
2017-12-14,91.01,93.02,84.4673,92.418,90.5554,DOWN,0
2017-12-15,90.23,90.78,84.5167,92.028,90.5434,UP,1
2017-12-18,91.74,91.12,84.5778,91.816,90.5582,UP,1
2017-12-19,92.33,91.85,84.6448,91.678,90.6118,UP,1
2017-12-20,93.03,93.1,84.7184,91.668,90.6968,DOWN,0
2017-12-21,92.91,93.4,84.7952,92.048,90.792,DOWN,0
2017-12-22,92.65,93.08,84.8703,92.532,90.8778,UP,1
2017-12-26,92.98,92.73,84.9471,92.78,90.9644,DOWN,0
2017-12-27,92.53,92.85,85.0232,92.82,91.0576,UP,1
2017-12-28,93.42,92.73,85.0971,92.898,91.18,DOWN,0
2017-12-29,92.64,93.71,85.1658,92.844,91.2716,UP,1
2018-01-02,94.27,93.43,85.2414,93.168,91.3812,UP,1
2018-01-03,95.35,94.5,85.3239,93.642,91.5118,UP,1
2018-01-04,96.51,95.78,85.419,94.438,91.6686,UP,1
2018-01-05,97.11,96.9,85.5154,95.176,91.8014,UP,1
2018-01-08,97.48,97.16,85.6127,96.144,91.9384,DOWN,0
2018-01-09,97.27,97.62,85.7131,96.744,92.063,DOWN,0
2018-01-10,97.25,97.12,85.8097,97.124,92.148,UP,1
2018-01-11,97.5,97.8,85.8981,97.322,92.2616,DOWN,0
2018-01-12,97.43,97.96,85.9829,97.386,92.394,DOWN,0
2018-01-16,96.81,97.63,86.0616,97.252,92.5106,UP,1
2018-01-17,96.86,97.54,86.1419,97.17,92.6252,DOWN,0
2018-01-18,96.83,96.73,86.2262,97.086,92.7354,UP,1
2018-01-19,98.13,97.32,86.3157,97.212,92.8908,DOWN,0
2018-01-22,97.77,98.02,86.4059,97.28,93.034,UP,1
2018-01-23,97.96,97.55,86.4947,97.51,93.1814,UP,1
2018-01-24,98.64,98.38,86.5862,97.866,93.3546,UP,1
2018-01-25,100.28,99.45,86.6859,98.556,93.5452,UP,1
2018-01-26,102.31,100.32,86.7966,99.392,93.7628,DOWN,0
2018-01-29,101.23,102.06,86.9093,100.084,93.9826,DOWN,0
2018-01-30,100.02,100.43,87.0198,100.496,94.192,DOWN,0
2018-01-31,99.18,100.24,87.1242,100.604,94.3726,DOWN,0
2018-02-01,98.42,98.63,87.2226,100.232,94.5462,UP,1
2018-02-02,99.27,102.27,87.326,99.624,94.7306,DOWN,0
2018-02-05,97.11,99.06,87.4134,98.8,94.8526,UP,1
2018-02-06,99.02,95.39,87.5119,98.6,95.015,DOWN,0
2018-02-07,98.98,98.6,87.6007,98.56,95.1718,DOWN,0
2018-02-08,93.57,98.27,87.6604,97.59,95.2254,UP,1
2018-02-09,94.8,94.15,87.7272,96.696,95.2876,UP,1
2018-02-12,97.52,96.02,87.8065,96.778,95.4098,UP,1
2018-02-13,97.9,96.9,87.8972,96.554,95.5204,UP,1
2018-02-14,99.7,97.34,87.9939,96.698,95.6748,UP,1
2018-02-15,100.11,100.26,88.0948,98.006,95.849,UP,1
2018-02-16,100.13,99.85,88.2025,99.072,96.0276,UP,1
2018-02-20,100.29,99.9,88.3134,99.626,96.2212,UP,1
2018-02-21,101.09,100.37,88.4208,100.264,96.413,UP,1
2018-02-22,101.51,101.5,88.532,100.626,96.5996,UP,1
2018-02-23,103.44,102.22,88.6572,101.292,96.8124,UP,1
2018-02-26,104.21,103.66,88.7845,102.108,97.0362,DOWN,0
2018-02-27,102.31,104.19,88.9068,102.512,97.2208,DOWN,0
2018-02-28,101.08,102.44,89.0247,102.51,97.4222,DOWN,0
2018-03-01,100.41,101.11,89.1336,102.29,97.6258,UP,1
2018-03-02,100.75,99.59,89.2396,101.752,97.806,UP,1
2018-03-05,103.12,100.25,89.3689,101.534,98.0218,UP,1
2018-03-06,105.82,103.82,89.5117,102.236,98.2776,UP,1
2018-03-07,106.16,104.78,89.6497,103.252,98.5426,DOWN,0
2018-03-08,105.9,106.56,89.7842,104.35,98.8076,UP,1
2018-03-09,109.29,106.94,89.9327,106.058,99.1338,UP,1
2018-03-12,110.84,109.37,90.0893,107.602,99.5,DOWN,0
2018-03-13,109.35,111.3,90.2377,108.308,99.8186,DOWN,0
2018-03-14,107.49,109.33,90.3756,108.574,100.1156,DOWN,0
2018-03-15,106.97,107.7,90.5107,108.788,100.3696,UP,1
2018-03-16,107.79,107.06,90.6491,108.488,100.6184,DOWN,0
2018-03-19,106.53,107.52,90.776,107.626,100.8188,DOWN,0
2018-03-20,106.08,106.72,90.9008,106.972,100.9982,UP,1
2018-03-21,107.47,105.94,91.0355,106.968,101.198,DOWN,0
2018-03-22,103.97,106.15,91.1539,106.368,101.332,DOWN,0
2018-03-23,102.8,104.43,91.2641,105.37,101.443,UP,1
2018-03-26,105.29,103.86,91.3838,105.122,101.5988,DOWN,0
2018-03-27,105.0,105.6,91.496,104.906,101.7502,DOWN,0
2018-03-28,104.18,105.52,91.6015,104.248,101.8976,UP,1
2018-03-29,105.58,104.69,91.7102,104.57,102.072,DOWN,0
2018-04-02,102.69,105.38,91.8093,104.548,102.1892,UP,1
2018-04-03,102.96,102.87,91.9125,104.082,102.2858,UP,1
2018-04-04,103.65,100.08,92.0155,103.812,102.4034,UP,1
2018-04-05,105.32,104.56,92.1121,104.04,102.5506,DOWN,0
2018-04-06,102.85,103.89,92.2007,103.494,102.6348,DOWN,0
2018-04-09,102.69,103.29,92.298,103.494,102.683,UP,1
2018-04-10,106.26,104.65,92.4151,104.154,102.762,DOWN,0
2018-04-11,105.14,105.3,92.5259,104.452,102.8402,UP,1
2018-04-12,106.21,105.92,92.6383,104.63,102.964,DOWN,0
2018-04-13,105.44,106.85,92.7479,105.148,103.0892,UP,1
2018-04-16,107.3,106.3,92.8631,106.07,103.2668,UP,1
2018-04-17,108.15,108.33,92.9869,106.448,103.4444,UP,1
2018-04-18,108.37,108.67,93.1088,107.094,103.6696,DOWN,0
2018-04-19,107.47,108.23,93.2236,107.346,103.8386,DOWN,0
2018-04-20,107.34,107.69,93.3425,107.726,104.0058,DOWN,0
2018-04-23,107.21,107.09,93.4606,107.708,104.2786,DOWN,0
2018-04-24,105.3,107.51,93.5676,107.138,104.4886,DOWN,0
2018-04-25,105.15,105.39,93.6701,106.494,104.6412,UP,1
2018-04-26,105.9,105.52,93.7746,106.18,104.8012,DOWN,0
2018-04-27,104.6,107.4,93.8686,105.632,104.8992,DOWN,0
2018-04-30,102.08,104.88,93.9533,104.606,104.9386,UP,1
2018-05-01,102.14,101.64,94.037,103.974,104.9788,UP,1
2018-05-02,102.64,102.07,94.124,103.472,105.0258,UP,1
2018-05-03,102.87,102.44,94.2129,102.866,105.0614,UP,1
2018-05-04,104.8,102.24,94.3061,102.906,105.1272,UP,1
2018-05-07,105.07,105.11,94.4031,103.504,105.1598,UP,1
2018-05-08,105.53,104.98,94.5025,104.182,105.1862,UP,1
2018-05-09,107.45,105.75,94.6107,105.144,105.289,UP,1
2018-05-10,107.7,107.43,94.7186,106.11,105.4214,DOWN,0
2018-05-11,106.73,107.94,94.827,106.496,105.5478,DOWN,0
2018-05-14,106.71,107.0,94.9355,106.824,105.667,UP,1
2018-05-15,107.5,106.28,95.0578,107.218,105.7546,UP,1
2018-05-16,108.58,107.77,95.1849,107.444,105.8098,DOWN,0
2018-05-17,108.48,108.27,95.309,107.6,105.8562,UP,1
2018-05-18,108.95,108.49,95.4344,108.044,105.9172,DOWN,0
2018-05-21,108.69,109.34,95.5582,108.44,105.9052,DOWN,0
2018-05-22,108.44,109.2,95.6801,108.628,105.8572,DOWN,0
2018-05-23,107.85,107.53,95.7971,108.482,105.8272,DOWN,0
2018-05-24,107.27,107.77,95.9128,108.24,105.8228,DOWN,0
2018-05-25,106.26,106.49,96.0228,107.702,105.8086,DOWN,0
2018-05-29,104.22,105.29,96.1277,106.808,105.7372,UP,1
2018-05-30,104.75,104.84,96.2354,106.07,105.7016,DOWN,0
2018-05-31,104.31,105.08,96.3357,105.362,105.6662,UP,1
2018-06-01,105.78,105.23,96.4404,105.064,105.6324,UP,1
2018-06-04,106.07,106.19,96.5444,105.026,105.6744,UP,1
2018-06-05,106.37,106.14,96.6623,105.456,105.7458,UP,1
2018-06-06,109.97,106.57,96.7977,106.5,105.8394,DOWN,0
2018-06-07,108.3,109.6,96.9235,107.298,105.9054,UP,1
2018-06-08,109.07,108.42,97.0482,107.956,106.0032,UP,1
2018-06-11,109.4,109.21,97.1733,108.622,106.0796,UP,1
2018-06-12,109.47,109.43,97.2965,109.242,106.2152,DOWN,0
2018-06-13,108.46,109.74,97.4145,108.94,106.3252,DOWN,0
2018-06-14,107.93,108.14,97.527,108.866,106.4108,UP,1
2018-06-15,108.92,107.43,97.6487,108.836,106.4828,DOWN,0
2018-06-18,107.83,108.11,97.7591,108.522,106.5824,DOWN,0
2018-06-19,104.19,106.61,97.8491,107.466,106.6124,DOWN,0
2018-06-20,103.02,104.58,97.9276,106.378,106.5476,DOWN,0
2018-06-21,100.95,103.08,98.006,104.982,106.4638,UP,1
2018-06-22,102.09,102.12,98.0911,103.616,106.3814,DOWN,0
2018-06-25,100.31,101.97,98.1685,102.112,106.2788,DOWN,0
2018-06-26,100.23,100.62,98.2455,101.32,106.1374,DOWN,0
2018-06-27,99.13,100.23,98.3132,100.542,105.957,UP,1
2018-06-28,99.7,99.19,98.3807,100.292,105.7836,UP,1
2018-06-29,99.96,100.06,98.4525,99.866,105.6334,DOWN,0
2018-07-02,99.45,98.78,98.5245,99.694,105.4756,DOWN,0
2018-07-03,98.53,100.21,98.5924,99.354,105.302,UP,1
2018-07-05,99.45,99.34,98.6626,99.418,105.185,UP,1
2018-07-06,99.74,99.0,98.728,99.426,105.0768,UP,1
2018-07-09,100.83,99.95,98.8019,99.6,104.9754,UP,1
2018-07-10,101.86,102.44,98.8822,100.082,104.9206,DOWN,0
2018-07-11,99.15,100.78,98.9455,100.206,104.862,UP,1
2018-07-12,99.19,99.86,99.0032,100.154,104.803,UP,1
2018-07-13,99.48,99.06,99.0664,100.102,104.7398,DOWN,0
2018-07-16,98.61,99.59,99.1227,99.658,104.6546,UP,1
2018-07-17,100.66,98.66,99.1762,99.418,104.5718,UP,1
2018-07-18,101.4,100.73,99.2307,99.868,104.4984,DOWN,0
2018-07-19,100.72,101.09,99.2794,100.174,104.4022,DOWN,0
2018-07-20,99.99,100.29,99.323,100.276,104.253,DOWN,0
2018-07-23,99.45,99.99,99.3718,100.444,104.088,UP,1
2018-07-24,100.22,100.24,99.4187,100.356,103.9578,UP,1
2018-07-25,101.71,99.98,99.4723,100.418,103.8578,UP,1
2018-07-26,102.37,101.82,99.5359,100.748,103.7552,DOWN,0
2018-07-27,100.89,101.0,99.5964,100.928,103.6014,UP,1
2018-07-30,101.38,101.03,99.6626,101.314,103.4594,UP,1
2018-07-31,103.62,101.92,99.7389,101.994,103.3528,DOWN,0
2018-08-01,101.88,103.26,99.805,102.028,103.2166,DOWN,0
2018-08-02,100.03,100.9,99.8658,101.56,103.0484,UP,1
2018-08-03,101.99,100.0,99.9393,101.78,102.9312,DOWN,0
2018-08-06,101.78,101.6,100.0079,101.86,102.8214,DOWN,0
2018-08-07,101.71,102.25,100.0725,101.478,102.7304,DOWN,0
2018-08-08,101.45,101.97,100.1356,101.392,102.675,UP,1
2018-08-09,101.74,101.44,100.201,101.734,102.6148,DOWN,0
2018-08-10,99.87,101.1,100.248,101.31,102.526,DOWN,0
2018-08-13,98.86,100.03,100.2891,100.726,102.3876,UP,1
2018-08-14,99.04,99.09,100.3291,100.192,102.247,DOWN,0
2018-08-15,96.73,98.31,100.3478,99.248,102.0542,UP,1
2018-08-16,97.31,97.57,100.3752,98.362,101.801,UP,1
2018-08-17,97.69,97.38,100.4096,97.926,101.5888,UP,1
2018-08-20,98.14,97.8,100.4454,97.782,101.3702,UP,1
2018-08-21,99.19,98.25,100.4857,97.812,101.166,DOWN,0
2018-08-22,98.38,99.2,100.521,98.142,100.9442,DOWN,0
2018-08-23,97.72,98.15,100.5578,98.224,100.7294,UP,1
2018-08-24,98.99,98.3,100.5997,98.484,100.5506,UP,1
2018-08-27,99.87,99.32,100.6461,98.83,100.3696,DOWN,0
2018-08-28,98.88,99.93,100.6906,98.768,100.1906,DOWN,0
2018-08-29,98.73,98.81,100.7305,98.838,100.0814,DOWN,0
2018-08-30,97.7,98.48,100.7619,98.834,99.975,DOWN,0
2018-08-31,97.03,97.44,100.7958,98.442,99.8966,DOWN,0
2018-09-04,96.62,96.74,100.8311,97.792,99.7872,UP,1
2018-09-05,97.8,96.63,100.8694,97.576,99.737,DOWN,0
2018-09-06,97.45,97.75,100.9079,97.32,99.6814,DOWN,0
2018-09-07,97.1,96.92,100.9432,97.2,99.6408,DOWN,0
2018-09-10,96.92,97.57,100.9727,97.178,99.5852,DOWN,0
2018-09-11,95.87,96.25,100.9976,97.028,99.5034,UP,1
2018-09-12,96.0,95.97,101.0219,96.668,99.4344,UP,1
2018-09-13,96.92,95.96,101.052,96.562,99.4022,UP,1
2018-09-14,97.48,97.03,101.081,96.638,99.3628,UP,1
2018-09-17,97.62,97.35,101.112,96.778,99.3204,DOWN,0
2018-09-18,97.23,98.06,101.1363,97.05,99.2484,UP,1
2018-09-19,98.52,97.72,101.169,97.554,99.1816,UP,1
2018-09-20,99.81,99.6,101.2111,98.132,99.1948,UP,1
2018-09-21,99.88,100.17,101.2545,98.612,99.2086,DOWN,0
2018-09-24,98.93,99.89,101.2961,98.874,99.1976,DOWN,0
2018-09-25,98.72,99.35,101.3322,99.172,99.1998,DOWN,0
2018-09-26,97.71,98.4,101.3598,99.01,99.1408,DOWN,0
2018-09-27,96.75,97.91,101.3796,98.398,99.0478,DOWN,0
2018-09-28,95.72,96.4,101.3931,97.566,98.9478,UP,1
2018-10-01,96.87,96.44,101.412,97.154,98.8854,UP,1
2018-10-02,97.29,97.02,101.4434,96.868,98.8422,UP,1
2018-10-03,97.36,97.82,101.4791,96.798,98.785,DOWN,0
2018-10-04,96.47,97.3,101.5027,96.742,98.6802,DOWN,0
2018-10-05,91.05,95.03,101.4963,95.808,98.4538,UP,1
2018-10-08,91.26,91.12,101.4875,94.686,98.2612,DOWN,0
2018-10-09,86.81,90.39,101.457,92.59,97.9698,DOWN,0
2018-10-10,84.24,87.0,101.4149,89.966,97.5822,DOWN,0
2018-10-11,82.05,83.75,101.3603,87.082,97.1856,UP,1
2018-10-12,82.49,83.75,101.3101,85.37,96.8348,DOWN,0
2018-10-15,82.32,82.49,101.2546,83.582,96.4414,UP,1
2018-10-16,83.97,82.86,101.2113,83.014,96.0852,DOWN,0
2018-10-17,83.33,83.7,101.1566,82.832,95.7176,DOWN,0
2018-10-18,81.87,83.05,101.0892,82.796,95.326,DOWN,0
2018-10-19,80.77,82.06,101.0105,82.452,94.9066,DOWN,0
2018-10-22,79.69,81.16,100.9234,81.926,94.503,DOWN,0
2018-10-23,78.9,78.04,100.8305,80.912,94.1038,DOWN,0
2018-10-24,75.53,78.9,100.7218,79.352,93.6336,UP,1
2018-10-25,77.67,77.02,100.6239,78.512,93.2524,UP,1
2018-10-26,78.15,73.95,100.5271,77.988,92.8692,DOWN,0
2018-10-29,76.39,79.27,100.4219,77.328,92.4432,UP,1
2018-10-30,79.02,76.39,100.333,77.352,92.0608,DOWN,0
2018-10-31,78.35,79.93,100.2404,77.916,91.644,UP,1
2018-11-01,81.68,79.94,100.1646,78.718,91.31,UP,1
2018-11-02,82.5,82.21,100.0865,79.588,91.0056,DOWN,0
2018-11-05,82.01,83.01,100.0077,80.712,90.666,UP,1
2018-11-06,82.72,82.19,99.9315,81.452,90.323,UP,1
2018-11-07,84.2,83.54,99.8593,82.622,90.0294,DOWN,0
2018-11-08,83.68,83.53,99.7763,83.022,89.7284,DOWN,0
2018-11-09,82.82,82.95,99.6788,83.086,89.4308,DOWN,0
2018-11-12,81.63,83.07,99.5809,83.01,89.1228,DOWN,0
2018-11-13,80.62,81.46,99.4838,82.59,88.8028,UP,1
2018-11-14,82.02,81.25,99.398,82.154,88.4872,UP,1
2018-11-15,82.82,81.31,99.3201,81.982,88.1946,UP,1
2018-11-16,83.18,82.61,99.2396,82.054,87.9162,DOWN,0
2018-11-19,81.82,83.03,99.1631,82.092,87.6142,DOWN,0
2018-11-20,79.98,80.46,99.0679,81.964,87.2964,UP,1
2018-11-21,80.28,80.66,98.9744,81.616,86.982,DOWN,0
2018-11-23,77.64,79.3,98.8948,80.58,86.5964,UP,1
2018-11-26,79.36,78.14,98.8176,79.816,86.234,DOWN,0
2018-11-27,77.92,78.72,98.7196,79.036,85.84,UP,1
2018-11-28,79.08,78.16,98.6255,78.856,85.477,DOWN,0
2018-11-29,79.04,78.78,98.5222,78.608,85.0874,DOWN,0
2018-11-30,78.82,78.56,98.4157,78.844,84.6676,UP,1
2018-12-03,80.95,81.08,98.3198,79.162,84.289,DOWN,0
2018-12-04,77.67,80.53,98.2067,79.112,83.8638,DOWN,0
2018-12-06,75.73,76.11,98.0799,78.442,83.404,DOWN,0
2018-12-07,73.2,76.15,97.9384,77.274,82.9138,DOWN,0
2018-12-10,72.72,72.59,97.7848,76.054,82.4332,DOWN,0
2018-12-11,72.55,74.73,97.6265,74.374,81.9698,DOWN,0
2018-12-12,72.53,73.9,97.4776,73.346,81.483,DOWN,0
2018-12-13,71.95,72.79,97.3319,72.59,80.9762,DOWN,0
2018-12-14,71.5,70.76,97.1874,72.25,80.459,DOWN,0
2018-12-17,70.48,71.3,97.036,71.802,79.9392,UP,1
2018-12-18,71.42,71.08,96.8775,71.576,79.5466,DOWN,0
2018-12-19,70.59,71.67,96.7014,71.188,79.1332,DOWN,0
2018-12-20,69.71,70.33,96.5191,70.74,78.7912,DOWN,0
2018-12-21,69.16,69.71,96.3354,70.272,78.4896,DOWN,0
2018-12-24,67.69,68.92,96.1274,69.714,78.2024,UP,1
2018-12-26,71.02,67.99,95.9283,69.634,77.973,UP,1
2018-12-27,72.7,69.74,95.7451,70.056,77.7806,DOWN,0
2018-12-28,72.3,72.96,95.5691,70.574,77.5472,UP,1
2018-12-31,73.11,72.58,95.3998,71.364,77.3428,DOWN,0
2019-01-02,73.09,72.06,95.2263,72.444,77.1672,DOWN,0
2019-01-03,71.4,72.88,95.0507,72.52,76.9798,UP,1
2019-01-04,74.83,72.79,94.8944,72.946,76.8826,UP,1
2019-01-07,74.84,74.63,94.7313,73.454,76.8014,UP,1
2019-01-08,75.44,75.53,94.5886,73.92,76.7996,UP,1
2019-01-09,76.35,75.44,94.4564,74.572,76.7732,UP,1
2019-01-10,76.45,76.01,94.3122,75.582,76.7392,UP,1
2019-01-11,76.9,75.9,94.1717,75.996,76.7494,DOWN,0
2019-01-14,76.43,76.27,94.0329,76.314,76.6976,DOWN,0
2019-01-15,75.72,76.19,93.8836,76.37,76.645,UP,1
2019-01-16,76.78,75.49,93.7541,76.456,76.547,UP,1
2019-01-17,79.12,77.25,93.6349,76.99,76.4794,UP,1
2019-01-18,81.2,79.85,93.5226,77.85,76.4632,DOWN,0
2019-01-22,78.91,80.6,93.3906,78.346,76.387,DOWN,0
2019-01-23,77.64,79.03,93.2645,78.73,76.2558,UP,1
2019-01-24,78.06,77.45,93.1414,78.986,76.1434,UP,1
2019-01-25,80.86,79.24,93.0144,79.334,76.1042,UP,1
2019-01-28,80.97,80.22,92.8935,79.288,76.091,DOWN,0
2019-01-29,80.89,80.74,92.7669,79.684,76.0964,UP,1
2019-01-30,82.36,81.65,92.6515,80.628,76.1032,DOWN,0
2019-01-31,80.62,81.13,92.5181,81.14,76.0592,UP,1
2019-02-01,81.66,79.32,92.3857,81.3,76.0288,UP,1
2019-02-04,82.37,81.84,92.2557,81.58,76.0398,DOWN,0
2019-02-05,81.59,82.15,92.1263,81.72,76.072,DOWN,0
2019-02-06,80.85,80.5,91.9938,81.418,76.0834,DOWN,0
2019-02-07,78.83,80.48,91.8519,81.06,76.1072,UP,1
2019-02-08,79.1,78.32,91.7209,80.548,76.102,UP,1
2019-02-11,79.36,79.24,91.592,79.946,76.1308,UP,1
2019-02-12,81.34,80.15,91.4692,79.896,76.176,DOWN,0
2019-02-13,81.16,82.12,91.352,79.958,76.2184,UP,1
2019-02-14,81.76,80.75,91.2504,80.544,76.2772,UP,1
2019-02-15,82.71,82.68,91.1532,81.266,76.3124,UP,1
2019-02-19,82.87,81.92,91.0544,81.968,76.4164,UP,1
2019-02-20,84.6,82.88,90.963,82.62,76.5938,DOWN,0
2019-02-21,83.69,84.73,90.8575,83.126,76.8036,UP,1
2019-02-22,84.45,84.11,90.7544,83.664,77.0382,UP,1
2019-02-25,84.48,84.75,90.6491,84.018,77.2768,DOWN,0
2019-02-26,83.79,84.39,90.5308,84.202,77.502,UP,1
2019-02-27,83.8,83.73,90.4113,84.042,77.739,DOWN,0
2019-02-28,82.69,83.71,90.2911,83.842,77.9628,UP,1
2019-03-01,83.21,83.35,90.1736,83.594,78.2174,DOWN,0
2019-03-04,83.1,83.32,90.0516,83.318,78.451,DOWN,0
2019-03-05,82.53,82.95,89.9214,83.066,78.6898,UP,1
2019-03-06,82.68,82.4,89.7924,82.842,78.9492,DOWN,0
2019-03-07,79.92,82.25,89.6472,82.288,79.1644,DOWN,0
2019-03-08,78.98,79.13,89.4987,81.442,79.3902,UP,1
2019-03-11,80.73,79.48,89.3601,80.968,79.5844,UP,1
2019-03-12,81.2,81.21,89.2269,80.702,79.7544,UP,1
2019-03-13,81.86,81.64,89.0998,80.538,79.9456,DOWN,0
2019-03-14,79.63,81.08,88.9667,80.48,80.076,DOWN,0
2019-03-15,78.64,79.44,88.8388,80.412,80.187,DOWN,0
2019-03-18,78.46,78.69,88.7073,79.958,80.3282,UP,1
2019-03-19,78.52,79.29,88.5784,79.422,80.402,UP,1
2019-03-20,78.64,78.47,88.4427,78.778,80.478,UP,1
2019-03-21,79.01,78.42,88.3074,78.654,80.5494,DOWN,0
2019-03-22,75.14,78.33,88.1512,77.954,80.5252,DOWN,0
2019-03-25,74.29,75.03,87.9728,77.12,80.482,UP,1
2019-03-26,74.9,75.01,87.8058,76.396,80.442,UP,1
2019-03-27,75.07,74.92,87.6358,75.682,80.4148,UP,1
2019-03-28,75.91,75.2,87.4684,75.062,80.4186,DOWN,0
2019-03-29,75.88,76.13,87.3004,75.21,80.4006,UP,1
2019-04-01,78.52,76.64,87.1507,76.056,80.3886,UP,1
2019-04-02,78.87,78.67,87.0054,76.85,80.342,UP,1
2019-04-03,80.91,79.83,86.8654,78.018,80.382,UP,1
2019-04-04,81.71,80.89,86.7348,79.178,80.4634,UP,1
2019-04-05,82.38,82.0,86.6257,80.478,80.5498,DOWN,0
2019-04-08,81.81,82.38,86.5197,81.136,80.5688,DOWN,0
2019-04-09,81.13,81.22,86.4206,81.588,80.572,UP,1
2019-04-10,81.63,81.48,86.3183,81.732,80.5868,UP,1
2019-04-11,81.69,81.79,86.2252,81.728,80.5734,UP,1
2019-04-12,83.94,82.86,86.1437,82.04,80.6398,DOWN,0
2019-04-15,83.94,84.46,86.0678,82.466,80.6854,UP,1
2019-04-16,84.51,84.0,85.9918,83.142,80.7282,DOWN,0
2019-04-17,83.76,84.98,85.9108,83.568,80.7716,UP,1
2019-04-18,84.03,83.74,85.8337,84.036,80.8352,DOWN,0
2019-04-22,83.26,83.86,85.7574,83.9,80.9238,UP,1
2019-04-23,83.34,83.1,85.6768,83.78,81.0086,DOWN,0
2019-04-24,81.9,83.44,85.5876,83.258,81.0594,DOWN,0
2019-04-25,80.71,81.77,85.487,82.648,81.0468,DOWN,0
