ticker,IDXX US Equity,IDXX US Equity,IDXX US Equity,IDXX US Equity,IDXX US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2006-03-10,20.19,20.185,16.9761,20.114,19.0111,UP,1
2006-03-13,20.3175,20.1325,17.0053,20.1775,19.0579,UP,1
2006-03-14,20.4375,20.3825,17.0345,20.271,19.1086,UP,1
2006-03-15,20.6725,20.3725,17.065,20.37,19.1621,UP,1
2006-03-16,20.7775,20.59,17.0967,20.479,19.2159,UP,1
2006-03-17,20.9,20.7475,17.1289,20.621,19.2694,UP,1
2006-03-20,21.035,20.8275,17.1626,20.7645,19.3212,DOWN,0
2006-03-21,20.8375,21.0,17.1958,20.8445,19.3681,UP,1
2006-03-22,21.3375,20.835,17.2319,20.9775,19.4187,DOWN,0
2006-03-23,21.32,21.24,17.2676,21.086,19.4681,DOWN,0
2006-03-24,21.225,21.345,17.3034,21.151,19.5186,UP,1
2006-03-27,21.3425,21.3,17.3393,21.2125,19.5718,UP,1
2006-03-28,21.4925,21.33,17.3762,21.3435,19.6392,UP,1
2006-03-29,21.55,21.555,17.4133,21.386,19.7115,DOWN,0
2006-03-30,21.365,21.525,17.4501,21.395,19.7837,UP,1
2006-03-31,21.59,21.38,17.4881,21.468,19.8556,DOWN,0
2006-04-03,21.305,21.615,17.5238,21.4605,19.9244,DOWN,0
2006-04-04,20.55,20.5125,17.5558,21.272,19.9751,DOWN,0
2006-04-05,20.5175,20.485,17.5874,21.0655,20.0237,DOWN,0
2006-04-06,20.46,20.55,17.6182,20.8845,20.0669,DOWN,0
2006-04-07,20.2925,20.43,17.6473,20.625,20.0982,DOWN,0
2006-04-10,20.2675,20.2225,17.6765,20.4175,20.1207,DOWN,0
2006-04-11,20.195,20.235,17.7055,20.3465,20.1385,UP,1
2006-04-12,20.2225,20.12,17.7345,20.2875,20.1589,UP,1
2006-04-13,20.525,20.2775,17.764,20.3005,20.1846,UP,1
2006-04-17,20.595,20.46,17.7938,20.361,20.213,UP,1
2006-04-18,20.9,20.5725,17.8204,20.4875,20.2468,UP,1
2006-04-19,21.1225,20.9,17.8484,20.673,20.2869,UP,1
2006-04-20,21.2625,21.09,17.8757,20.881,20.3289,UP,1
2006-04-21,21.28,21.2625,17.9042,21.032,20.3696,UP,1
2006-04-24,21.375,21.335,17.934,21.188,20.4134,DOWN,0
2006-04-25,21.03,21.35,17.9603,21.214,20.4474,DOWN,0
2006-04-26,20.63,20.985,17.9841,21.1155,20.4811,UP,1
2006-04-27,20.845,20.64,18.0089,21.032,20.5146,DOWN,0
2006-04-28,20.8025,20.0775,18.0334,20.9365,20.5431,DOWN,0
2006-05-01,20.3975,20.6775,18.0552,20.741,20.5604,DOWN,0
2006-05-02,20.09,20.49,18.0749,20.553,20.5729,DOWN,0
2006-05-03,19.75,20.0375,18.093,20.377,20.5814,DOWN,0
2006-05-04,19.645,19.775,18.1101,20.137,20.5849,UP,1
2006-05-05,19.75,19.6875,18.1271,19.9265,20.5907,DOWN,0
2006-05-08,19.74,19.7175,18.145,19.795,20.5931,DOWN,0
2006-05-09,19.7225,19.75,18.1637,19.7215,20.5932,UP,1
2006-05-10,19.775,19.7225,18.1829,19.7265,20.5959,DOWN,0
2006-05-11,19.4825,19.745,18.2004,19.694,20.5858,DOWN,0
2006-05-12,19.2575,19.415,18.2161,19.5955,20.5705,DOWN,0
2006-05-15,19.11,19.1325,18.23,19.4695,20.5534,UP,1
2006-05-16,19.455,19.125,18.2479,19.416,20.5425,DOWN,0
2006-05-17,19.2875,19.3975,18.2648,19.3185,20.5288,DOWN,0
2006-05-18,19.205,19.285,18.2812,19.263,20.5093,DOWN,0
2006-05-19,19.1525,19.17,18.2981,19.242,20.4877,DOWN,0
2006-05-22,19.0125,19.1175,18.3149,19.2225,20.4642,UP,1
2006-05-23,19.095,19.0,18.3317,19.1505,20.4397,DOWN,0
2006-05-24,19.0825,19.0925,18.3495,19.1095,20.4126,DOWN,0
2006-05-25,18.9925,19.04,18.367,19.067,20.379,UP,1
2006-05-26,19.1275,18.9525,18.385,19.062,20.346,DOWN,0
2006-05-30,18.875,19.0525,18.4016,19.0345,20.3055,UP,1
2006-05-31,19.1075,18.8525,18.4193,19.037,20.267,UP,1
2006-06-01,19.6375,19.0725,18.4396,19.148,20.243,UP,1
2006-06-02,19.9075,19.64,18.4614,19.331,20.2144,DOWN,0
2006-06-05,19.6875,19.8275,18.4816,19.443,20.1817,UP,1
2006-06-06,19.7575,19.665,18.5024,19.6195,20.1524,UP,1
2006-06-07,19.9225,19.6875,18.5239,19.7825,20.124,DOWN,0
2006-06-08,19.8125,19.84,18.5438,19.8175,20.0904,DOWN,0
2006-06-09,19.645,19.755,18.5621,19.765,20.0523,DOWN,0
2006-06-12,19.3275,19.6025,18.5789,19.693,20.0116,DOWN,0
2006-06-13,19.0975,19.265,18.5941,19.561,19.9617,UP,1
2006-06-14,19.3175,19.045,18.6109,19.44,19.922,UP,1
2006-06-15,19.4025,19.3175,18.6284,19.358,19.899,DOWN,0
2006-06-16,19.3725,19.445,18.6465,19.3035,19.8761,DOWN,0
2006-06-19,19.1575,19.3375,18.6622,19.2695,19.8501,DOWN,0
2006-06-20,18.935,19.145,18.6759,19.237,19.8229,DOWN,0
2006-06-21,18.9075,18.925,18.6891,19.155,19.7957,DOWN,0
2006-06-22,18.535,18.9075,18.6992,18.9815,19.7625,UP,1
2006-06-23,18.78,18.58,18.7107,18.863,19.7336,UP,1
2006-06-26,18.8475,18.815,18.7213,18.801,19.7001,DOWN,0
2006-06-27,18.5775,18.9025,18.7302,18.7295,19.6597,DOWN,0
2006-06-28,18.5625,18.615,18.7383,18.6605,19.613,UP,1
2006-06-29,18.7925,18.55,18.749,18.712,19.5664,DOWN,0
2006-06-30,18.7825,18.8675,18.7596,18.7125,19.5168,UP,1
2006-07-03,18.8875,18.825,18.7701,18.7205,19.4689,DOWN,0
2006-07-05,18.8275,18.8,18.7799,18.7705,19.418,DOWN,0
2006-07-06,18.7425,18.7925,18.7902,18.8065,19.3722,DOWN,0
2006-07-07,18.675,18.6775,18.8006,18.783,19.3331,DOWN,0
2006-07-10,18.4625,18.7575,18.8101,18.719,19.2855,UP,1
2006-07-11,18.4675,18.4925,18.8203,18.635,19.2388,DOWN,0
2006-07-12,18.285,18.4,18.8292,18.5265,19.1965,DOWN,0
2006-07-13,18.1725,18.27,18.8371,18.4125,19.1582,UP,1
2006-07-14,18.205,18.1125,18.8462,18.3185,19.1273,UP,1
2006-07-17,18.265,18.25,18.8553,18.279,19.0997,UP,1
2006-07-18,18.4025,18.3125,18.8647,18.266,19.0727,UP,1
2006-07-19,18.7275,18.3975,18.8748,18.3545,19.0525,DOWN,0
2006-07-20,18.7125,18.685,18.8845,18.4625,19.0323,DOWN,0
2006-07-21,18.56,18.7675,18.8929,18.5335,19.008,UP,1
2006-07-24,18.5775,18.5125,18.9049,18.596,18.9899,UP,1
2006-07-25,18.8025,18.5975,18.9194,18.676,18.9808,UP,1
2006-07-26,18.8875,18.8525,18.9347,18.708,18.9763,DOWN,0
2006-07-27,18.775,18.8375,18.9499,18.7205,18.9627,UP,1
2006-07-28,21.7025,20.4175,18.9802,19.349,19.011,UP,1
2006-07-31,22.125,21.75,19.0124,20.0585,19.0694,DOWN,0
2006-08-01,21.9625,22.045,19.0431,20.6905,19.1256,UP,1
2006-08-02,22.1225,21.875,19.0742,21.3375,19.1878,UP,1
2006-08-03,22.4175,21.9775,19.1054,22.066,19.2543,DOWN,0
2006-08-04,22.1775,22.4275,19.1357,22.161,19.3162,UP,1
2006-08-07,22.3025,22.1075,19.1661,22.1965,19.3824,DOWN,0
2006-08-08,22.1,22.21,19.1953,22.224,19.4418,DOWN,0
2006-08-09,22.01,22.1,19.2239,22.2015,19.5045,UP,1
2006-08-10,22.1175,21.9275,19.2514,22.1415,19.5647,DOWN,0
2006-08-11,21.9375,22.125,19.2777,22.0935,19.6107,UP,1
2006-08-14,22.06,22.0775,19.3062,22.045,19.6538,UP,1
2006-08-15,22.2025,22.1275,19.3354,22.0655,19.7041,UP,1
2006-08-16,22.285,22.2075,19.3612,22.1205,19.7546,UP,1
2006-08-17,22.545,22.2025,19.3862,22.206,19.8071,DOWN,0
2006-08-18,22.3775,22.44,19.4113,22.294,19.8584,DOWN,0
2006-08-21,22.2075,22.235,19.4359,22.3235,19.9096,UP,1
2006-08-22,22.3175,22.25,19.4623,22.3465,19.9694,DOWN,0
2006-08-23,22.2425,22.4375,19.4885,22.338,20.0323,DOWN,0
2006-08-24,22.19,22.215,19.5136,22.267,20.0898,UP,1
2006-08-25,22.4225,22.22,19.5403,22.276,20.1502,UP,1
2006-08-28,22.9175,22.3325,19.5684,22.418,20.2211,DOWN,0
2006-08-29,22.85,22.9375,19.5948,22.5245,20.2949,UP,1
2006-08-30,22.8975,22.815,19.6212,22.6555,20.3742,UP,1
2006-08-31,23.0025,22.73,19.6484,22.818,20.4561,UP,1
2006-09-01,23.085,23.115,19.6756,22.9505,20.5471,UP,1
2006-09-05,23.4475,23.175,19.7041,23.0565,20.6404,DOWN,0
2006-09-06,23.3125,23.36,19.731,23.149,20.7297,DOWN,0
2006-09-07,23.2825,23.2575,19.7574,23.226,20.8238,UP,1
2006-09-08,23.425,23.1975,19.7835,23.3105,20.9211,UP,1
2006-09-11,23.5775,23.2825,19.8089,23.409,21.0168,UP,1
2006-09-12,23.59,23.64,19.8355,23.4375,21.1129,DOWN,0
2006-09-13,23.575,23.52,19.8618,23.49,21.2067,DOWN,0
2006-09-14,23.3675,23.61,19.8883,23.507,21.2975,DOWN,0
2006-09-15,23.2275,23.5,19.9148,23.4675,21.3872,DOWN,0
2006-09-18,23.095,23.1025,19.9408,23.371,21.4756,UP,1
2006-09-19,23.1175,22.9925,19.9665,23.2765,21.5687,UP,1
2006-09-20,23.4675,23.11,19.9928,23.255,21.6687,DOWN,0
2006-09-21,23.3825,23.475,20.0192,23.258,21.7706,DOWN,0
2006-09-22,23.165,23.305,20.0441,23.2455,21.8705,DOWN,0
2006-09-25,23.15,23.18,20.0688,23.2565,21.9694,UP,1
2006-09-26,23.165,23.09,20.0926,23.266,22.0674,DOWN,0
2006-09-27,22.99,23.08,20.1148,23.1705,22.1591,DOWN,0
2006-09-28,22.755,22.9525,20.1359,23.045,22.2397,UP,1
2006-09-29,22.785,22.6975,20.1575,22.969,22.3211,UP,1
2006-10-02,22.845,22.7175,20.1796,22.908,22.4068,DOWN,0
2006-10-03,22.845,22.755,20.2012,22.844,22.4922,UP,1
2006-10-04,23.325,22.735,20.2259,22.911,22.5826,UP,1
2006-10-05,23.4375,23.325,20.2517,23.0475,22.6736,DOWN,0
2006-10-06,23.4325,23.365,20.2787,23.177,22.7668,DOWN,0
2006-10-09,23.425,23.4375,20.3053,23.293,22.8012,UP,1
2006-10-10,23.5425,23.3825,20.3329,23.4325,22.8296,UP,1
2006-10-11,23.5675,23.4875,20.3604,23.481,22.8617,UP,1
2006-10-12,23.665,23.4925,20.3889,23.5265,22.8925,DOWN,0
2006-10-13,23.5925,23.485,20.417,23.5585,22.916,UP,1
2006-10-16,23.7925,23.73,20.4464,23.632,22.9483,DOWN,0
2006-10-17,23.755,23.535,20.4752,23.6745,22.9774,DOWN,0
2006-10-18,23.75,23.7675,20.5035,23.711,23.0104,DOWN,0
2006-10-19,23.6475,23.655,20.5307,23.7075,23.0431,DOWN,0
2006-10-20,23.6125,23.635,20.5565,23.7115,23.073,DOWN,0
2006-10-23,23.5975,23.5875,20.582,23.6725,23.1062,DOWN,0
2006-10-24,23.5,23.6175,20.6055,23.6215,23.135,DOWN,0
2006-10-25,23.365,23.535,20.6281,23.5445,23.1583,UP,1
2006-10-26,23.775,23.335,20.6534,23.57,23.1881,DOWN,0
2006-10-27,22.1175,22.8125,20.6706,23.271,23.1795,DOWN,0
2006-10-30,21.3725,22.1075,20.6869,22.826,23.1594,DOWN,0
2006-10-31,20.8025,21.27,20.7012,22.2865,23.1313,UP,1
2006-11-01,20.8225,20.875,20.7165,21.778,23.1014,DOWN,0
2006-11-02,20.6175,20.7575,20.7296,21.1465,23.0689,DOWN,0
2006-11-03,20.5975,20.695,20.7433,20.8425,23.0371,UP,1
2006-11-06,20.75,20.59,20.757,20.718,23.0036,UP,1
2006-11-07,20.83,20.8425,20.7707,20.7235,22.9619,UP,1
2006-11-08,21.2225,20.885,20.7853,20.8035,22.9293,DOWN,0
2006-11-09,21.1,21.2525,20.7972,20.9,22.8934,DOWN,0
2006-11-10,21.0775,21.16,20.8068,20.996,22.8549,DOWN,0
2006-11-13,20.4325,21.1075,20.8125,20.9325,22.8018,UP,1
2006-11-14,20.77,20.5525,20.8203,20.9205,22.7483,UP,1
2006-11-15,21.055,20.755,20.8294,20.887,22.7031,UP,1
2006-11-16,21.195,21.045,20.8395,20.906,22.6614,DOWN,0
2006-11-17,21.11,21.19,20.849,20.9125,22.6151,DOWN,0
2006-11-20,21.045,21.15,20.8586,21.035,22.5644,UP,1
2006-11-21,21.18,21.025,20.8687,21.117,22.5162,UP,1
2006-11-22,21.1825,21.1475,20.8784,21.1425,22.4684,DOWN,0
2006-11-24,21.1675,21.105,20.8883,21.137,22.4244,DOWN,0
2006-11-27,21.1275,21.07,20.8973,21.1405,22.3824,UP,1
2006-11-28,21.2825,21.0425,20.909,21.188,22.3461,DOWN,0
2006-11-29,21.2325,21.2425,20.9193,21.1985,22.3084,DOWN,0
2006-11-30,21.1625,21.3125,20.9282,21.1945,22.2623,DOWN,0
2006-12-01,21.065,21.1825,20.9359,21.174,22.216,UP,1
2006-12-04,21.155,21.125,20.9443,21.1795,22.1758,DOWN,0
2006-12-05,21.0225,21.1125,20.9528,21.1275,22.1332,DOWN,0
2006-12-06,20.9575,20.955,20.9603,21.0725,22.0891,UP,1
2006-12-07,20.9775,20.925,20.9679,21.0355,22.0488,DOWN,0
2006-12-08,20.92,21.085,20.9744,21.0065,22.0121,DOWN,0
2006-12-11,20.7325,20.9123,20.9794,20.922,21.9711,DOWN,0
2006-12-12,20.6925,20.675,20.9847,20.856,21.928,UP,1
2006-12-13,20.705,20.66,20.9883,20.8055,21.8852,DOWN,0
2006-12-14,20.6875,20.665,20.9916,20.7475,21.8325,DOWN,0
2006-12-15,20.45,20.74,20.994,20.6535,21.7727,DOWN,0
2006-12-18,20.3225,20.5525,20.9956,20.5715,21.7105,DOWN,0
2006-12-19,20.13,20.23,20.9964,20.459,21.6446,DOWN,0
2006-12-20,20.045,20.13,20.9958,20.327,21.5747,DOWN,0
2006-12-21,19.96,20.04,20.9944,20.1815,21.5025,DOWN,0
2006-12-22,19.9025,19.95,20.993,20.072,21.4273,UP,1
2006-12-26,19.9625,19.8875,20.9912,20.0,21.3547,DOWN,0
2006-12-27,19.7975,19.95,20.988,19.9335,21.2748,UP,1
2006-12-28,19.82,19.7775,20.9837,19.8885,21.1961,UP,1
2006-12-29,19.825,19.795,20.979,19.8615,21.1176,DOWN,0
2007-01-03,19.5525,19.89,20.9722,19.7915,21.0357,UP,1
2007-01-04,19.845,19.5975,20.9663,19.768,20.9603,UP,1
2007-01-05,20.2475,19.87,20.9633,19.858,20.8933,UP,1
2007-01-08,20.435,20.2025,20.9588,19.981,20.832,DOWN,0
2007-01-09,20.41,20.485,20.9543,20.098,20.7729,DOWN,0
2007-01-10,20.2825,20.3975,20.9496,20.244,20.7031,UP,1
2007-01-11,20.7775,20.25,20.9467,20.4305,20.6763,UP,1
2007-01-12,20.82,20.8075,20.9434,20.545,20.6652,UP,1
2007-01-16,20.92,20.82,20.9402,20.642,20.6676,DOWN,0
2007-01-17,20.9075,20.8675,20.9379,20.7415,20.6693,UP,1
2007-01-18,20.9125,20.8325,20.9346,20.8675,20.6752,UP,1
2007-01-19,21.015,20.9625,20.9331,20.915,20.6835,UP,1
2007-01-22,21.1375,21.0575,20.936,20.9785,20.6913,UP,1
2007-01-23,21.2125,21.105,20.9395,21.037,20.6989,UP,1
2007-01-24,21.3475,21.2575,20.944,21.125,20.7014,DOWN,0
2007-01-25,21.2075,21.3475,20.9485,21.184,20.7036,UP,1
2007-01-26,22.04,21.9,20.9574,21.389,20.7228,DOWN,0
2007-01-29,20.8625,22.0225,20.9607,21.334,20.7314,UP,1
2007-01-30,21.0375,20.835,20.9648,21.299,20.7368,UP,1
2007-01-31,21.4525,20.88,20.9694,21.32,20.7447,UP,1
2007-02-01,21.6975,21.4075,20.975,21.418,20.7548,DOWN,0
2007-02-02,21.6,21.7225,20.9785,21.33,20.7646,DOWN,0
2007-02-05,21.3075,21.525,20.9794,21.419,20.7698,DOWN,0
2007-02-06,21.2125,21.265,20.9791,21.454,20.7705,UP,1
2007-02-07,21.235,21.27,20.9789,21.4105,20.7715,DOWN,0
2007-02-08,21.175,21.1425,20.9779,21.306,20.7717,DOWN,0
2007-02-09,21.12,21.11,20.9784,21.21,20.7715,DOWN,0
2007-02-12,20.9025,21.105,20.9797,21.129,20.7639,DOWN,0
2007-02-13,20.8875,20.86,20.9799,21.064,20.757,UP,1
2007-02-14,20.9675,20.925,20.9808,21.0105,20.7531,UP,1
2007-02-15,21.065,20.885,20.9841,20.9885,20.7531,UP,1
2007-02-16,21.4025,20.98,20.9907,21.045,20.7581,UP,1
2007-02-20,21.4525,21.435,20.9992,21.155,20.7667,UP,1
2007-02-21,21.655,21.3525,21.0092,21.3085,20.7806,UP,1
2007-02-22,21.8525,21.725,21.0197,21.4855,20.7981,DOWN,0
2007-02-23,21.775,21.775,21.0299,21.6275,20.8152,DOWN,0
2007-02-26,21.775,21.775,21.0402,21.702,20.8361,DOWN,0
2007-02-27,21.3,21.685,21.0478,21.6715,20.8482,UP,1
2007-02-28,21.545,21.255,21.0581,21.6495,20.865,DOWN,0
2007-03-01,21.49,21.3575,21.0693,21.577,20.8811,DOWN,0
2007-03-02,21.285,21.445,21.0801,21.479,20.8978,DOWN,0
2007-03-05,21.245,21.355,21.0891,21.373,20.9162,DOWN,0
2007-03-06,21.2125,21.29,21.0987,21.3555,20.9379,UP,1
2007-03-07,21.2875,21.13,21.1091,21.304,20.9627,UP,1
2007-03-08,21.535,21.375,21.121,21.313,20.9942,UP,1
2007-03-09,21.6325,21.4975,21.1341,21.3825,21.0288,DOWN,0
2007-03-12,21.58,21.5525,21.1466,21.4495,21.0612,DOWN,0
2007-03-13,21.27,21.545,21.1575,21.461,21.0906,UP,1
2007-03-14,21.31,21.255,21.1691,21.4655,21.1204,UP,1
2007-03-15,21.4375,21.3625,21.1806,21.446,21.1527,UP,1
2007-03-16,21.495,21.4475,21.1937,21.4185,21.1915,UP,1
2007-03-19,21.7025,21.515,21.2067,21.443,21.2287,DOWN,0
2007-03-20,21.495,21.715,21.216,21.488,21.2536,UP,1
2007-03-21,21.5,21.56,21.224,21.526,21.2749,UP,1
2007-03-22,21.63,21.495,21.2337,21.5645,21.2993,UP,1
2007-03-23,21.8325,21.6375,21.2441,21.632,21.3303,DOWN,0
2007-03-26,21.75,21.735,21.2532,21.6415,21.3498,DOWN,0
2007-03-27,21.6575,21.75,21.2624,21.674,21.3665,DOWN,0
2007-03-28,21.55,21.65,21.2719,21.684,21.3791,UP,1
2007-03-29,21.625,21.595,21.2834,21.683,21.3935,UP,1
2007-03-30,21.9075,21.5425,21.2975,21.698,21.4134,UP,1
2007-04-02,21.9625,21.875,21.3107,21.7405,21.4323,UP,1
2007-04-03,22.0125,21.8925,21.3238,21.8115,21.4498,DOWN,0
2007-04-04,21.9625,22.0225,21.3367,21.894,21.4648,UP,1
2007-04-05,22.005,21.875,21.3509,21.97,21.478,DOWN,0
2007-04-09,21.9775,21.95,21.3662,21.984,21.4934,DOWN,0
2007-04-10,21.965,22.0475,21.3814,21.9845,21.4919,DOWN,0
2007-04-11,21.745,21.9,21.3975,21.931,21.5095,UP,1
2007-04-12,21.8725,21.6675,21.413,21.913,21.5262,UP,1
2007-04-13,21.9,21.815,21.4282,21.892,21.5352,UP,1
2007-04-16,21.925,21.9175,21.445,21.8815,21.5397,DOWN,0
2007-04-17,21.9125,21.875,21.4617,21.871,21.546,DOWN,0
2007-04-18,21.735,21.9125,21.4764,21.869,21.5545,UP,1
2007-04-19,21.75,21.6475,21.4913,21.8445,21.5653,UP,1
2007-04-20,21.8125,21.8525,21.5059,21.827,21.5768,UP,1
2007-04-23,22.03,21.8125,21.5219,21.848,21.5939,DOWN,0
2007-04-24,22.03,21.9925,21.5383,21.8715,21.6121,UP,1
2007-04-25,22.23,22.1025,21.5561,21.9705,21.6387,UP,1
2007-04-26,22.25,22.32,21.575,22.0705,21.6659,UP,1
2007-04-27,22.9175,23.5,21.5973,22.2915,21.7049,DOWN,0
2007-04-30,22.5425,23.01,21.6186,22.394,21.7345,DOWN,0
2007-05-01,22.425,22.5025,21.6398,22.473,21.7549,UP,1
2007-05-02,22.6525,22.4625,21.6621,22.5575,21.7789,DOWN,0
2007-05-03,22.42,22.515,21.6828,22.5915,21.7942,DOWN,0
2007-05-04,22.4025,22.5025,21.7028,22.4885,21.8052,DOWN,0
2007-05-07,22.34,22.4025,21.7209,22.448,21.8165,DOWN,0
2007-05-08,22.2675,22.32,21.7387,22.4165,21.8264,UP,1
2007-05-09,22.2725,22.2375,21.7573,22.3405,21.8458,DOWN,0
2007-05-10,21.99,22.3,21.7743,22.2545,21.8547,UP,1
2007-05-11,22.21,22.2175,21.7913,22.216,21.8691,DOWN,0
2007-05-14,22.1125,22.26,21.8075,22.1705,21.8857,DOWN,0
2007-05-15,21.8225,22.05,21.8227,22.0815,21.8972,UP,1
2007-05-16,22.0025,21.785,21.8242,22.0275,21.913,DOWN,0
2007-05-17,21.7225,22.0375,21.8222,21.974,21.9217,UP,1
2007-05-18,21.9125,21.7025,21.822,21.9145,21.9293,UP,1
2007-05-21,21.995,21.825,21.8213,21.891,21.9365,UP,1
2007-05-22,22.23,21.945,21.8204,21.9725,21.9495,UP,1
2007-05-23,22.2375,22.2225,21.8207,22.0195,21.9689,DOWN,0
2007-05-24,21.9025,22.175,21.8187,22.0555,21.9807,UP,1
2007-05-25,21.935,21.8825,21.8179,22.06,21.9907,UP,1
2007-05-29,22.075,21.895,21.8182,22.076,22.0023,DOWN,0
2007-05-30,22.0375,22.1175,21.8178,22.0375,22.009,UP,1
2007-05-31,22.0725,22.075,21.8185,22.0045,22.0205,UP,1
2007-06-01,22.23,22.07,21.8193,22.07,22.0351,UP,1
2007-06-04,22.5,22.25,21.8208,22.183,22.0525,DOWN,0
2007-06-05,22.2675,22.41,21.8207,22.2215,22.0612,DOWN,0
2007-06-06,22.15,22.2025,21.8187,22.244,22.0692,DOWN,0
2007-06-07,21.75,22.1625,21.8156,22.1795,22.0711,UP,1
2007-06-08,21.7525,21.6825,21.8133,22.084,22.0751,DOWN,0
2007-06-11,21.6375,21.7825,21.8099,21.9115,22.0754,DOWN,0
2007-06-12,21.4775,21.52,21.8061,21.7535,22.0668,UP,1
2007-06-13,21.685,21.5,21.8036,21.6605,22.0612,UP,1
2007-06-14,21.9525,21.7475,21.8012,21.701,22.06,UP,1
2007-06-15,22.0975,21.9775,21.7971,21.77,22.0627,DOWN,0
2007-06-18,21.9525,22.02,21.7926,21.833,22.0617,UP,1
2007-06-19,22.1775,21.92,21.789,21.973,22.0657,UP,1
2007-06-20,22.6525,22.1925,21.7873,22.1665,22.0794,UP,1
2007-06-21,22.7875,22.6375,21.7858,22.3335,22.1003,DOWN,0
2007-06-22,22.715,22.7025,21.7821,22.457,22.1171,DOWN,0
2007-06-25,22.695,22.7325,21.779,22.6055,22.133,UP,1
2007-06-26,22.7,22.7425,21.7761,22.71,22.1485,UP,1
2007-06-27,23.65,22.75,21.7772,22.9095,22.1833,UP,1
2007-06-28,23.9875,23.685,21.7793,23.1495,22.2283,DOWN,0
2007-06-29,23.6575,24.0,21.7796,23.338,22.2665,UP,1
2007-07-02,23.6925,23.715,21.7802,23.5375,22.3041,UP,1
2007-07-03,23.7425,23.65,21.7821,23.746,22.3383,UP,1
2007-07-05,23.77,23.8375,21.7848,23.77,22.3731,UP,1
2007-07-06,23.8025,23.8475,21.7883,23.733,22.4046,UP,1
2007-07-09,23.915,23.725,21.7923,23.7845,22.4379,DOWN,0
2007-07-10,23.8275,23.8975,21.7941,23.8115,22.4561,UP,1
2007-07-11,24.045,23.9075,21.7974,23.872,22.4861,DOWN,0
2007-07-12,24.0175,24.03,21.8017,23.9215,22.518,UP,1
2007-07-13,24.11,24.0,21.8065,23.983,22.5471,DOWN,0
2007-07-16,23.8475,24.0325,21.8099,23.9695,22.5757,UP,1
2007-07-17,23.8575,23.7825,21.8143,23.9755,22.6048,UP,1
2007-07-18,24.13,23.86,21.8211,23.9925,22.6406,UP,1
2007-07-19,24.27,24.1275,21.8286,24.043,22.6806,UP,1
2007-07-20,24.425,24.1525,21.8365,24.106,22.7237,DOWN,0
2007-07-23,24.3625,24.38,21.8441,24.209,22.7711,UP,1
2007-07-24,24.5,24.2538,21.8499,24.3375,22.8169,UP,1
2007-07-25,24.585,24.5,21.8557,24.4285,22.8664,DOWN,0
2007-07-26,24.435,24.345,21.8607,24.4615,22.9186,UP,1
2007-07-27,24.745,24.75,21.8673,24.5255,22.9735,UP,1
2007-07-30,24.865,24.9275,21.8739,24.626,23.0363,UP,1
2007-07-31,25.065,25.0,21.8814,24.739,23.0994,UP,1
2007-08-01,25.3475,24.9725,21.8898,24.8915,23.1664,UP,1
2007-08-02,25.535,25.495,21.8995,25.1115,23.2325,UP,1
2007-08-03,26.655,25.4725,21.9138,25.4935,23.3209,UP,1
2007-08-06,27.1425,26.48,21.9308,25.949,23.4257,UP,1
2007-08-07,27.245,27.14,21.9482,26.385,23.5319,UP,1
2007-08-08,27.5475,27.25,21.9677,26.825,23.6413,DOWN,0
2007-08-09,27.29,27.1625,21.9861,27.176,23.7464,DOWN,0
2007-08-10,26.96,27.0375,22.0029,27.237,23.8441,DOWN,0
2007-08-13,26.38,27.0025,22.0173,27.0845,23.9271,UP,1
2007-08-14,26.655,26.4925,22.0338,26.9665,24.0102,DOWN,0
2007-08-15,26.5,26.535,22.0474,26.757,24.0949,DOWN,0
2007-08-16,26.2575,26.3325,22.0681,26.5505,24.177,UP,1
2007-08-17,26.305,26.365,22.0928,26.4195,24.2681,UP,1
2007-08-20,27.2425,26.445,22.125,26.592,24.3779,DOWN,0
2007-08-21,26.8975,27.2425,22.1553,26.6405,24.4831,DOWN,0
2007-08-22,26.8075,26.99,22.1863,26.702,24.5897,UP,1
2007-08-23,26.875,26.8125,22.2177,26.8255,24.6935,UP,1
2007-08-24,27.0,26.975,22.2489,26.9645,24.7945,UP,1
2007-08-27,27.275,27.0675,22.2811,26.971,24.898,UP,1
2007-08-28,27.7525,27.24,22.3138,27.142,25.014,UP,1
2007-08-29,27.8925,27.8125,22.3478,27.359,25.1283,DOWN,0
2007-08-30,27.6375,27.795,22.3806,27.5115,25.228,UP,1
2007-08-31,27.9375,27.79,22.4181,27.699,25.331,UP,1
2007-09-04,28.1225,28.1225,22.4548,27.8685,25.4392,UP,1
2007-09-05,28.3125,28.0825,22.4911,27.9805,25.5515,DOWN,0
2007-09-06,28.1425,28.185,22.5259,28.0305,25.6604,UP,1
2007-09-07,28.6525,28.0125,22.5636,28.2335,25.7604,DOWN,0
2007-09-10,28.335,28.5825,22.6,28.313,25.8474,UP,1
2007-09-11,28.8,28.3875,22.6381,28.4485,25.9502,DOWN,0
2007-09-12,28.69,28.89,22.6757,28.524,26.0502,DOWN,0
2007-09-13,28.64,28.75,22.713,28.6235,26.1481,UP,1
2007-09-14,28.6825,28.625,22.7508,28.6295,26.2464,DOWN,0
