ticker,ADSK US Equity,ADSK US Equity,ADSK US Equity,ADSK US Equity,ADSK US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2000-03-17,12.2813,12.4688,7.1218,12.8438,9.6134,DOWN,0
2000-03-20,12.25,12.2656,7.1516,12.6469,9.7188,UP,1
2000-03-21,12.7969,12.2734,7.1851,12.5688,9.8184,DOWN,0
2000-03-22,12.5469,12.8281,7.217,12.5219,9.915,UP,1
2000-03-23,12.6406,12.4375,7.2493,12.5031,10.0175,DOWN,0
2000-03-24,12.4375,12.625,7.2812,12.5344,10.1184,UP,1
2000-03-27,12.5469,12.5938,7.3142,12.5938,10.2231,DOWN,0
2000-03-28,12.2188,12.3906,7.3455,12.4781,10.3169,DOWN,0
2000-03-29,11.375,12.0625,7.3714,12.2438,10.3978,DOWN,0
2000-03-30,11.0938,11.2031,7.394,11.9344,10.4688,UP,1
2000-03-31,11.375,11.0938,7.4181,11.7219,10.545,DOWN,0
2000-04-03,11.0,11.25,7.4402,11.4125,10.6113,UP,1
2000-04-04,11.0469,11.0313,7.4615,11.1781,10.6641,UP,1
2000-04-05,11.3281,10.9531,7.4844,11.1688,10.7253,DOWN,0
2000-04-06,11.2188,11.6484,7.5054,11.1938,10.7881,UP,1
2000-04-07,11.5313,11.2344,7.5282,11.225,10.8563,DOWN,0
2000-04-10,11.0781,11.4688,7.5487,11.2406,10.9234,DOWN,0
2000-04-11,10.7031,11.0,7.5656,11.1719,10.9847,DOWN,0
2000-04-12,9.7344,10.7188,7.5786,10.8531,11.0209,UP,1
2000-04-13,9.75,9.875,7.5904,10.5594,11.0566,DOWN,0
2000-04-14,8.9531,9.4219,7.5983,10.0438,11.0706,UP,1
2000-04-17,9.3594,8.8906,7.6078,9.7,11.0944,UP,1
2000-04-18,9.7969,9.4219,7.619,9.5188,11.1075,UP,1
2000-04-19,9.9375,9.7422,7.6324,9.5594,11.1088,DOWN,0
2000-04-20,9.1563,9.9453,7.6416,9.4406,11.1016,DOWN,0
2000-04-24,9.1094,9.0313,7.6508,9.4719,11.0931,UP,1
2000-04-25,9.6406,9.0313,7.6638,9.5281,11.1016,DOWN,0
2000-04-26,9.0938,9.6875,7.6756,9.3875,11.0975,UP,1
2000-04-27,9.1563,8.8125,7.6887,9.2313,11.0966,UP,1
2000-04-28,9.5938,9.2188,7.7022,9.3188,11.1022,UP,1
2000-05-01,10.0625,9.6875,7.7179,9.5094,11.1097,DOWN,0
2000-05-02,9.7656,10.0781,7.7341,9.5344,11.1147,DOWN,0
2000-05-03,9.0313,9.6563,7.7468,9.5219,11.1147,UP,1
2000-05-04,9.3594,9.125,7.761,9.5625,11.1094,UP,1
2000-05-05,9.6563,9.4219,7.7745,9.575,11.0972,DOWN,0
2000-05-08,9.1719,9.5078,7.7871,9.3969,11.0406,DOWN,0
2000-05-09,8.7656,9.2656,7.7982,9.1969,10.9881,DOWN,0
2000-05-10,8.3125,8.7656,7.8066,9.0531,10.9309,UP,1
2000-05-11,8.6406,8.375,7.8168,8.9094,10.8797,UP,1
2000-05-12,8.8125,8.6719,7.8287,8.7406,10.8363,UP,1
2000-05-15,9.4688,8.7969,7.8429,8.8,10.7959,UP,1
2000-05-16,10.0,9.6406,7.8597,9.0469,10.7606,DOWN,0
2000-05-17,9.8906,9.9219,7.8772,9.3625,10.7184,DOWN,0
2000-05-18,9.6563,10.0,7.8947,9.5656,10.6716,DOWN,0
2000-05-19,8.8906,9.4141,7.9091,9.5813,10.5978,UP,1
2000-05-22,9.1406,8.9922,7.9226,9.5156,10.5063,UP,1
2000-05-23,9.3125,9.0156,7.9388,9.3781,10.4278,DOWN,0
2000-05-24,9.0,9.25,7.954,9.2,10.3441,DOWN,0
2000-05-25,8.9375,9.0156,7.9674,9.0563,10.2672,DOWN,0
2000-05-26,8.8594,8.9063,7.982,9.05,10.1897,UP,1
2000-05-30,9.4844,8.8438,7.9985,9.1188,10.1337,DOWN,0
2000-05-31,9.2969,9.4844,8.0141,9.1156,10.0747,UP,1
2000-06-01,9.5156,9.25,8.0304,9.2188,10.0091,UP,1
2000-06-02,10.2969,9.5469,8.0516,9.4906,9.9641,DOWN,0
2000-06-05,10.1406,10.1875,8.0729,9.7469,9.9141,DOWN,0
2000-06-06,9.9531,10.125,8.0943,9.8406,9.8644,DOWN,0
2000-06-07,9.6875,9.875,8.1146,9.9188,9.8072,DOWN,0
2000-06-08,9.2813,9.6875,8.1335,9.8719,9.7484,DOWN,0
2000-06-09,9.1563,9.5156,8.1516,9.6438,9.7041,DOWN,0
2000-06-12,8.9531,9.0938,8.1654,9.4063,9.6613,DOWN,0
2000-06-13,8.9531,8.9688,8.1807,9.2063,9.6128,DOWN,0
2000-06-14,8.6133,9.0,8.1949,8.9914,9.5651,UP,1
2000-06-15,8.6563,8.6563,8.2095,8.8664,9.5173,DOWN,0
2000-06-16,8.6563,8.75,8.2241,8.7664,9.4638,DOWN,0
2000-06-19,8.6094,8.625,8.2388,8.6977,9.4116,UP,1
2000-06-20,9.0,8.6406,8.2545,8.707,9.361,UP,1
2000-06-21,9.2656,8.9375,8.27,8.8375,9.3248,DOWN,0
2000-06-22,8.875,9.25,8.2842,8.8813,9.2882,DOWN,0
2000-06-23,8.5313,9.0,8.2955,8.8563,9.2641,UP,1
2000-06-26,9.0625,8.5156,8.3085,8.9469,9.2504,DOWN,0
2000-06-27,8.4336,9.0,8.3186,8.8336,9.24,UP,1
2000-06-28,8.9219,8.4688,8.3315,8.7648,9.2313,DOWN,0
2000-06-29,8.5625,9.0,8.3437,8.7023,9.2066,UP,1
2000-06-30,8.6719,8.5625,8.3569,8.7305,9.1813,UP,1
2000-07-03,9.0,8.5078,8.3719,8.718,9.1781,DOWN,0
2000-07-05,8.3594,8.875,8.3847,8.7031,9.1631,DOWN,0
2000-07-06,8.2344,8.3281,8.3973,8.5656,9.135,UP,1
2000-07-07,8.2969,8.3594,8.41,8.5125,9.1191,DOWN,0
2000-07-10,7.9063,8.2188,8.4219,8.3594,9.0941,DOWN,0
2000-07-11,6.25,7.8047,8.4254,7.8094,9.0272,DOWN,0
2000-07-12,6.0156,6.3828,8.4272,7.3406,8.9462,DOWN,0
2000-07-13,5.8906,5.8438,8.4285,6.8719,8.8688,UP,1
2000-07-14,5.9531,6.0,8.4312,6.4031,8.8072,UP,1
2000-07-17,5.9844,6.1094,8.4337,6.0188,8.7397,DOWN,0
2000-07-18,5.7656,6.043,8.4359,5.9219,8.6619,UP,1
2000-07-19,5.7969,5.8203,8.4384,5.8781,8.5944,UP,1
2000-07-20,5.8594,5.7891,8.4419,5.8719,8.5363,DOWN,0
2000-07-21,5.6719,5.8828,8.4442,5.8156,8.4834,DOWN,0
2000-07-24,5.4375,5.7344,8.4462,5.7063,8.4194,DOWN,0
2000-07-25,5.25,5.375,8.4463,5.6031,8.3481,DOWN,0
2000-07-26,5.0469,5.1172,8.4458,5.4531,8.2597,DOWN,0
2000-07-27,5.0,5.0469,8.4454,5.2813,8.1597,DOWN,0
2000-07-28,4.9844,5.0313,8.4452,5.1438,8.0616,UP,1
2000-07-31,5.4063,5.0625,8.4472,5.1375,7.9766,DOWN,0
2000-08-01,5.1719,5.4375,8.4481,5.1219,7.9022,UP,1
2000-08-02,5.3594,5.1797,8.4511,5.1844,7.8266,UP,1
2000-08-03,5.7031,5.2969,8.457,5.325,7.7544,DOWN,0
2000-08-04,5.6875,5.6641,8.4622,5.4656,7.6881,UP,1
2000-08-07,5.7813,5.7344,8.4678,5.5406,7.625,UP,1
2000-08-08,5.9219,5.8438,8.4744,5.6906,7.5663,DOWN,0
2000-08-09,5.875,5.9063,8.4809,5.7938,7.4941,UP,1
2000-08-10,5.9688,5.875,8.4886,5.8469,7.4275,UP,1
2000-08-11,6.0,6.0,8.4972,5.9094,7.3572,UP,1
2000-08-14,6.1875,6.125,8.5058,5.9906,7.275,DOWN,0
2000-08-15,6.1875,6.1875,8.5133,6.0438,7.1959,UP,1
2000-08-16,6.2344,6.25,8.5211,6.1156,7.1216,DOWN,0
2000-08-17,5.9688,6.25,8.5278,6.1156,7.0472,UP,1
2000-08-18,6.0,5.6875,8.534,6.1156,6.9816,UP,1
2000-08-21,6.0469,6.0938,8.5417,6.0875,6.9194,UP,1
2000-08-22,6.2031,6.0781,8.5501,6.0906,6.8644,UP,1
2000-08-23,6.5,6.3672,8.5581,6.1438,6.8153,DOWN,0
2000-08-24,6.5,6.5703,8.5652,6.25,6.773,UP,1
2000-08-25,6.9219,6.5156,8.5735,6.4344,6.7384,UP,1
2000-08-28,7.0,6.9219,8.5825,6.625,6.7052,UP,1
2000-08-29,7.0781,7.0234,8.5904,6.8,6.6746,UP,1
2000-08-30,7.1563,7.0781,8.5997,6.9313,6.6377,DOWN,0
2000-08-31,7.0313,7.2188,8.6079,7.0375,6.593,UP,1
2000-09-01,7.1719,7.1406,8.6176,7.0875,6.559,DOWN,0
2000-09-05,7.1719,7.1719,8.6247,7.1219,6.5318,DOWN,0
2000-09-06,7.1094,7.1563,8.6293,7.1281,6.4927,UP,1
2000-09-07,7.2344,7.125,8.6354,7.1438,6.4688,DOWN,0
2000-09-08,7.1719,7.1719,8.6394,7.1719,6.4338,DOWN,0
2000-09-11,7.125,7.1016,8.6401,7.1625,6.405,DOWN,0
2000-09-12,7.125,7.125,8.6423,7.1531,6.3741,UP,1
2000-09-13,7.25,7.1563,8.6432,7.1813,6.3391,UP,1
2000-09-14,7.4219,7.2109,8.6437,7.2188,6.3203,DOWN,0
2000-09-15,7.2344,7.375,8.6429,7.2313,6.3003,DOWN,0
2000-09-18,6.7813,7.2188,8.6386,7.1625,6.27,DOWN,0
2000-09-19,6.75,7.0078,8.6299,7.0875,6.2469,UP,1
2000-09-20,6.9531,6.8125,8.6234,7.0281,6.2609,DOWN,0
2000-09-21,6.7969,6.9375,8.6163,6.9031,6.2766,DOWN,0
2000-09-22,6.5469,6.7344,8.6097,6.7656,6.2897,DOWN,0
2000-09-25,6.4844,6.5703,8.6026,6.7063,6.3003,DOWN,0
2000-09-26,6.3281,6.4688,8.5935,6.6219,6.3072,DOWN,0
2000-09-27,6.2188,6.3516,8.5848,6.475,6.3163,UP,1
2000-09-28,6.5625,6.2813,8.5795,6.4281,6.3316,DOWN,0
2000-09-29,6.3438,6.5469,8.5713,6.3875,6.3412,DOWN,0
2000-10-02,6.25,6.0,8.5627,6.3406,6.3528,DOWN,0
2000-10-03,5.875,6.1563,8.5546,6.25,6.3616,UP,1
2000-10-04,5.9375,6.0156,8.5448,6.1938,6.3753,DOWN,0
2000-10-05,5.7656,6.0469,8.5341,6.0344,6.3897,DOWN,0
2000-10-06,5.7344,5.7734,8.5227,5.9125,6.4044,DOWN,0
2000-10-09,5.5,5.75,8.5103,5.7625,6.4147,DOWN,0
2000-10-10,5.2344,5.5313,8.4976,5.6344,6.4113,UP,1
2000-10-11,5.3594,5.2813,8.4846,5.5188,6.415,DOWN,0
2000-10-12,5.1406,5.6094,8.4689,5.3938,6.4106,UP,1
2000-10-13,5.4063,5.1328,8.4559,5.3281,6.4047,DOWN,0
2000-10-16,5.2656,5.3516,8.4401,5.2813,6.3963,DOWN,0
2000-10-17,5.0156,5.3125,8.4234,5.2375,6.3809,DOWN,0
2000-10-18,5.0,5.0234,8.4088,5.1656,6.3625,UP,1
2000-10-19,5.2031,4.9844,8.3976,5.1781,6.3491,UP,1
2000-10-20,5.375,5.125,8.3895,5.1719,6.3372,DOWN,0
2000-10-23,5.3438,5.375,8.3772,5.1875,6.3241,DOWN,0
2000-10-24,5.3281,5.4375,8.3652,5.25,6.3069,UP,1
2000-10-25,5.3906,5.3984,8.3546,5.3281,6.2909,UP,1
2000-10-26,5.5,5.3906,8.3452,5.3875,6.2763,UP,1
2000-10-27,5.6406,5.625,8.3368,5.4406,6.2697,DOWN,0
2000-10-30,5.5313,5.6406,8.3268,5.4781,6.2603,DOWN,0
2000-10-31,5.5156,5.5469,8.3177,5.5156,6.2497,DOWN,0
2000-11-01,5.25,5.4922,8.3063,5.4875,6.2306,UP,1
2000-11-02,5.2969,5.2656,8.2949,5.4469,6.2066,UP,1
2000-11-03,5.3438,5.3125,8.2832,5.3875,6.1834,UP,1
2000-11-06,5.5,5.4609,8.2687,5.3813,6.155,UP,1
2000-11-07,5.5625,5.4844,8.2552,5.3906,6.1263,UP,1
2000-11-08,5.625,5.5625,8.2429,5.4656,6.0972,DOWN,0
2000-11-09,5.4844,5.625,8.2297,5.5031,6.0638,DOWN,0
2000-11-10,5.1719,5.375,8.217,5.4688,6.0266,DOWN,0
2000-11-13,5.0938,5.0469,8.2042,5.3875,5.985,UP,1
2000-11-14,5.4375,5.1719,8.1918,5.3625,5.9503,DOWN,0
2000-11-15,5.4375,5.4375,8.1791,5.325,5.9169,DOWN,0
2000-11-16,5.25,5.4219,8.1641,5.2781,5.8772,UP,1
2000-11-17,6.0,5.7031,8.1533,5.4438,5.8538,DOWN,0
2000-11-20,5.9844,5.9609,8.1375,5.6219,5.8309,UP,1
2000-11-21,6.0,5.9688,8.1181,5.7344,5.8084,UP,1
2000-11-22,6.0156,5.9375,8.1006,5.85,5.7838,UP,1
2000-11-24,6.125,5.9609,8.0836,6.025,5.7578,UP,1
2000-11-27,6.375,6.1563,8.0694,6.1,5.7406,UP,1
2000-11-28,6.5156,6.375,8.0555,6.2063,5.7353,DOWN,0
2000-11-29,6.5156,6.4844,8.042,6.3094,5.7306,DOWN,0
2000-11-30,6.4531,6.4141,8.0277,6.3969,5.7206,UP,1
2000-12-01,6.75,6.4922,8.013,6.5219,5.7197,UP,1
2000-12-04,6.8594,6.8086,7.9998,6.6188,5.7259,UP,1
2000-12-05,7.2969,6.9141,7.9911,6.775,5.7422,DOWN,0
2000-12-06,7.25,7.2813,7.9792,6.9219,5.7606,DOWN,0
2000-12-07,6.9844,7.125,7.9628,7.0281,5.7759,UP,1
2000-12-08,7.0156,6.9688,7.9379,7.0813,5.785,UP,1
2000-12-11,7.2344,7.0,7.9171,7.1563,5.8028,DOWN,0
2000-12-12,7.2188,7.2031,7.8973,7.1406,5.8222,UP,1
2000-12-13,7.25,7.25,7.8776,7.1406,5.8497,UP,1
2000-12-14,7.375,7.2422,7.8595,7.2188,5.8784,DOWN,0
2000-12-15,6.9063,7.3438,7.8366,7.1969,5.9013,DOWN,0
2000-12-18,6.9063,6.9063,7.8123,7.1313,5.9247,DOWN,0
2000-12-19,6.6563,6.9375,7.7856,7.0188,5.9478,DOWN,0
2000-12-20,6.0156,6.4844,7.7557,6.7719,5.9634,UP,1
2000-12-21,6.0313,5.9219,7.723,6.5031,5.9769,DOWN,0
2000-12-22,6.0234,6.0234,7.6845,6.3266,5.9945,DOWN,0
2000-12-26,5.9688,6.0,7.6482,6.1391,6.0058,UP,1
2000-12-27,6.1875,5.8047,7.6132,6.0453,6.0242,UP,1
2000-12-28,6.625,6.1953,7.5824,6.1672,6.0564,UP,1
2000-12-29,6.7344,6.6406,7.5524,6.3078,6.0911,DOWN,0
2001-01-02,6.4219,6.7031,7.5231,6.3875,6.1155,UP,1
2001-01-03,6.8281,6.4297,7.496,6.5594,6.1445,UP,1
2001-01-04,7.3281,6.6875,7.4686,6.7875,6.1842,DOWN,0
2001-01-05,7.25,7.3125,7.4421,6.9125,6.2227,DOWN,0
2001-01-08,7.2031,7.2188,7.415,7.0063,6.2589,UP,1
2001-01-09,8.2969,7.3594,7.3943,7.3813,6.3148,UP,1
2001-01-10,8.8594,8.1094,7.3758,7.7875,6.3792,DOWN,0
2001-01-11,8.6875,8.6875,7.3582,8.0594,6.4423,UP,1
2001-01-12,8.8789,8.6094,7.3457,8.3852,6.5096,UP,1
2001-01-16,9.0625,8.8906,7.3355,8.757,6.5859,UP,1
2001-01-17,9.625,9.1875,7.3268,9.0227,6.6724,DOWN,0
2001-01-18,9.5352,9.4531,7.3195,9.1578,6.7563,UP,1
2001-01-19,9.75,9.4375,7.313,9.3703,6.8413,UP,1
2001-01-22,9.9063,9.625,7.3059,9.5758,6.9281,DOWN,0
2001-01-23,9.75,9.7188,7.2985,9.7133,7.0106,DOWN,0
2001-01-24,9.3438,9.625,7.2876,9.657,7.0878,UP,1
2001-01-25,9.3906,9.1953,7.2791,9.6281,7.1722,DOWN,0
2001-01-26,9.3281,9.3125,7.2723,9.5438,7.2569,UP,1
2001-01-29,9.5352,9.1641,7.2713,9.4695,7.3388,DOWN,0
2001-01-30,9.3125,9.5,7.2691,9.382,7.4163,DOWN,0
2001-01-31,9.2188,9.2969,7.2704,9.357,7.4957,DOWN,0
2001-02-01,9.1563,9.25,7.2694,9.3102,7.5588,DOWN,0
2001-02-02,8.7969,9.1094,7.2644,9.2039,7.6151,UP,1
2001-02-05,9.0156,8.7734,7.2598,9.1,7.6754,UP,1
2001-02-06,9.2344,9.1172,7.2602,9.0844,7.7398,DOWN,0
2001-02-07,9.0,9.1563,7.2596,9.0406,7.7973,UP,1
2001-02-08,9.1563,8.9844,7.2572,9.0406,7.8529,DOWN,0
2001-02-09,8.9375,9.1563,7.2564,9.0688,7.9013,DOWN,0
2001-02-12,8.875,8.9063,7.255,9.0406,7.9485,DOWN,0
2001-02-13,8.8438,8.8906,7.2513,8.9625,7.9963,UP,1
2001-02-14,8.9219,8.8125,7.2456,8.9469,8.0398,UP,1
2001-02-15,9.0156,8.9297,7.2418,8.9188,8.0829,DOWN,0
2001-02-16,9.0,9.0,7.2417,8.9313,8.117,DOWN,0
2001-02-20,8.8438,9.0469,7.2391,8.925,8.1488,DOWN,0
2001-02-21,8.2656,8.6719,7.2321,8.8094,8.1745,UP,1
2001-02-22,8.2813,8.0625,7.2277,8.6813,8.1998,UP,1
2001-02-23,9.0352,8.6563,7.229,8.6852,8.2358,UP,1
2001-02-26,9.7656,9.1797,7.2363,8.8383,8.2867,DOWN,0
2001-02-27,9.1563,9.4688,7.2389,8.9008,8.3248,UP,1
2001-02-28,9.5313,9.2031,7.2425,9.1539,8.368,UP,1
2001-03-01,9.5938,9.4375,7.2431,9.4164,8.4217,DOWN,0
2001-03-02,9.5156,9.3516,7.2407,9.5125,8.4739,DOWN,0
2001-03-05,9.3281,9.5,7.2379,9.425,8.5273,UP,1
2001-03-06,9.7813,9.4219,7.2385,9.55,8.6027,UP,1
2001-03-07,9.8594,9.7813,7.2433,9.6156,8.6792,DOWN,0
2001-03-08,9.6406,9.8438,7.2458,9.625,8.7516,UP,1
2001-03-09,9.6875,9.5,7.2477,9.6594,8.8259,DOWN,0
2001-03-12,8.7813,9.5313,7.2466,9.55,8.8778,UP,1
2001-03-13,9.0938,8.8125,7.2474,9.4125,8.9272,DOWN,0
2001-03-14,8.75,8.7031,7.2468,9.1906,8.9675,DOWN,0
2001-03-15,8.2656,8.8281,7.2407,8.9156,9.0044,UP,1
2001-03-16,8.3906,7.6719,7.2362,8.6563,9.0356,DOWN,0
2001-03-19,7.9375,8.2813,7.2283,8.4875,9.0478,UP,1
2001-03-20,8.1406,8.0625,7.2175,8.2969,9.0656,DOWN,0
2001-03-21,7.7031,8.1719,7.2054,8.0875,9.0756,UP,1
2001-03-22,7.918,7.8594,7.1952,8.018,9.068,UP,1
2001-03-23,8.125,8.125,7.1874,7.9648,9.0534,UP,1
2001-03-26,8.1875,8.1484,7.1819,8.0148,9.0434,UP,1
2001-03-27,8.4219,8.2031,7.1782,8.0711,9.0342,DOWN,0
2001-03-28,7.7813,8.3906,7.1724,8.0867,9.0086,DOWN,0
2001-03-29,7.7031,7.6328,7.1661,8.0438,8.9702,DOWN,0
2001-03-30,7.6406,7.7188,7.1613,7.9469,8.9323,DOWN,0
2001-04-02,6.5313,7.4688,7.1506,7.6156,8.8679,DOWN,0
2001-04-03,6.2969,6.5625,7.1388,7.1906,8.7957,UP,1
2001-04-04,6.625,6.3125,7.1289,6.9594,8.7332,UP,1
2001-04-05,7.6133,6.9531,7.122,6.9414,8.6986,DOWN,0
2001-04-06,7.4063,7.2773,7.1127,6.8945,8.6589,DOWN,0
2001-04-09,7.3025,7.405,7.1048,7.0488,8.6184,UP,1
2001-04-10,7.48,7.2425,7.0996,7.2854,8.5773,UP,1
2001-04-11,7.5,7.625,7.0917,7.4604,8.541,UP,1
2001-04-12,7.805,7.6225,7.0886,7.4988,8.5128,DOWN,0
2001-04-16,7.7825,7.7425,7.0829,7.574,8.4853,UP,1
2001-04-17,8.105,7.6775,7.0806,7.7345,8.4715,UP,1
2001-04-18,8.75,8.125,7.081,7.9885,8.4661,UP,1
2001-04-19,9.3225,8.875,7.0826,8.353,8.4679,DOWN,0
2001-04-20,9.195,9.1375,7.0868,8.631,8.4718,DOWN,0
2001-04-23,8.595,9.07,7.0886,8.7935,8.4606,UP,1
2001-04-24,8.655,8.5125,7.0904,8.9035,8.4549,UP,1
2001-04-25,8.7225,8.665,7.0945,8.898,8.4519,UP,1
2001-04-26,8.8025,8.85,7.1072,8.794,8.4511,UP,1
2001-04-27,8.89,8.8075,7.1216,8.733,8.4504,DOWN,0
2001-04-30,8.715,8.96,7.1357,8.757,8.4444,UP,1
2001-05-01,9.015,8.6875,7.151,8.829,8.4447,UP,1
2001-05-02,9.1025,9.0125,7.1666,8.905,8.4499,DOWN,0
2001-05-03,9.0525,9.0675,7.1831,8.955,8.4656,UP,1
2001-05-04,9.125,8.8425,7.1997,9.002,8.4825,DOWN,0
2001-05-07,9.0275,9.125,7.2155,9.0645,8.4823,UP,1
2001-05-08,9.0575,9.125,7.2325,9.073,8.4682,UP,1
2001-05-09,9.24,9.075,7.2515,9.1005,8.4699,DOWN,0
2001-05-10,9.0425,9.2925,7.2704,9.0985,8.4601,DOWN,0
2001-05-11,8.8075,9.04,7.2893,9.035,8.4444,DOWN,0
2001-05-14,8.7225,8.775,7.3079,8.974,8.4285,UP,1
2001-05-15,8.8975,8.7725,7.3274,8.942,8.4199,UP,1
2001-05-16,9.3775,8.8575,7.3473,8.9695,8.4118,UP,1
2001-05-17,9.405,9.3863,7.3685,9.042,8.4027,DOWN,0
2001-05-18,8.4,8.88,7.3837,8.9605,8.3779,UP,1
2001-05-21,8.5025,8.215,7.3977,8.9165,8.3542,UP,1
2001-05-22,8.5475,8.6225,7.412,8.8465,8.3495,DOWN,0
2001-05-23,8.2125,8.55,7.4241,8.6135,8.3319,UP,1
2001-05-24,8.5475,8.2063,7.4372,8.442,8.3279,DOWN,0
2001-05-25,8.365,8.55,7.4497,8.435,8.3298,DOWN,0
2001-05-29,7.915,8.3313,7.4594,8.3175,8.3203,DOWN,0
2001-05-30,7.64,7.8925,7.4676,8.136,8.3144,DOWN,0
2001-05-31,7.6325,7.565,7.4748,8.02,8.3042,UP,1
2001-06-01,7.895,7.725,7.4834,7.8895,8.3081,UP,1
2001-06-04,8.1325,7.99,7.4929,7.843,8.3123,UP,1
2001-06-05,8.3875,8.15,7.505,7.9375,8.3176,UP,1
2001-06-06,8.5,8.455,7.5175,8.1095,8.3238,UP,1
2001-06-07,8.68,8.3638,7.5306,8.319,8.329,UP,1
2001-06-08,8.875,8.71,7.544,8.515,8.3509,DOWN,0
2001-06-11,8.595,8.86,7.5545,8.6075,8.3687,UP,1
2001-06-12,8.6625,8.5875,7.5653,8.6625,8.3892,UP,1
2001-06-13,8.685,8.81,7.5741,8.6995,8.4322,DOWN,0
2001-06-14,8.6,8.6625,7.5821,8.6835,8.4783,UP,1
2001-06-15,8.7725,8.63,7.5906,8.663,8.5212,DOWN,0
2001-06-18,8.495,8.8175,7.5973,8.643,8.5389,UP,1
2001-06-19,8.735,8.62,7.6058,8.6575,8.5655,DOWN,0
2001-06-20,8.7225,8.795,7.6135,8.665,8.5939,UP,1
2001-06-21,8.855,8.58,7.6219,8.716,8.6214,DOWN,0
2001-06-22,8.495,8.8475,7.6289,8.6605,8.6413,UP,1
2001-06-25,8.625,8.5375,7.6358,8.6865,8.6577,UP,1
2001-06-26,8.75,8.625,7.6437,8.6895,8.677,UP,1
2001-06-27,8.92,8.7825,7.6527,8.729,8.6933,UP,1
2001-06-28,9.045,8.9575,7.6623,8.767,8.6992,UP,1
2001-06-29,9.325,9.025,7.6727,8.933,8.6993,DOWN,0
2001-07-02,9.23,9.25,7.6817,9.054,8.7,DOWN,0
2001-07-03,9.0125,9.2475,7.6906,9.1065,8.7083,DOWN,0
2001-07-05,8.8,8.985,7.7007,9.0825,8.7112,DOWN,0
2001-07-06,8.45,8.75,7.7092,8.9635,8.7058,UP,1
2001-07-09,8.715,8.465,7.718,8.8415,8.704,UP,1
2001-07-10,8.7525,8.7375,7.7278,8.746,8.7013,UP,1
2001-07-11,8.7875,8.755,7.739,8.701,8.7027,UP,1
2001-07-12,9.7,8.9875,7.7551,8.881,8.7164,DOWN,0
2001-07-13,9.37,9.5875,7.7703,9.065,8.7218,UP,1
2001-07-16,9.475,9.37,7.7866,9.217,8.7302,UP,1
2001-07-17,9.5625,9.4125,7.8016,9.379,8.739,DOWN,0
2001-07-18,9.025,9.4,7.815,9.4265,8.7389,DOWN,0
2001-07-19,8.82,9.0275,7.8278,9.2505,8.7342,UP,1
2001-07-20,9.0,8.75,7.8434,9.1765,8.7294,DOWN,0
2001-07-23,8.795,9.1,7.8577,9.0405,8.7244,DOWN,0
2001-07-24,8.5125,8.7675,7.8715,8.8305,8.7185,UP,1
2001-07-25,8.7375,8.5625,7.8865,8.773,8.7188,UP,1
2001-07-26,8.875,8.7475,7.9033,8.784,8.7184,UP,1
2001-07-27,8.9475,8.85,7.9219,8.7735,8.7098,UP,1
2001-07-30,9.085,8.94,7.9405,8.8315,8.7034,UP,1
2001-07-31,9.3225,9.1225,7.9614,8.9935,8.7218,UP,1
2001-08-01,9.54,9.265,7.9821,9.154,8.7426,UP,1
2001-08-02,9.6375,9.45,8.004,9.3065,8.7644,DOWN,0
2001-08-03,9.445,9.5475,8.0261,9.406,8.789,DOWN,0
2001-08-06,9.075,9.47,8.0465,9.404,8.7996,DOWN,0
2001-08-07,8.955,9.0625,8.0653,9.3305,8.8114,UP,1
2001-08-08,9.0225,8.93,8.0835,9.227,8.8335,UP,1
2001-08-09,9.3,9.0075,8.1033,9.1595,8.8667,DOWN,0
2001-08-10,9.02,9.2975,8.1217,9.0745,8.8945,UP,1
2001-08-13,9.2525,9.05,8.141,9.11,8.9216,DOWN,0
2001-08-14,9.1025,9.25,8.1591,9.1395,8.941,DOWN,0
2001-08-15,8.8925,9.1575,8.1753,9.1135,8.9511,DOWN,0
2001-08-16,8.7125,8.8525,8.1912,8.996,8.9553,UP,1
2001-08-17,8.7725,8.4425,8.2075,8.9465,8.9572,UP,1
2001-08-20,9.26,8.925,8.2276,8.948,8.9649,DOWN,0
2001-08-21,9.1775,9.225,8.247,8.963,8.9765,UP,1
2001-08-22,9.39,9.18,8.2672,9.0625,8.9911,UP,1
2001-08-23,9.49,9.41,8.2871,9.218,9.0072,UP,1
2001-08-24,9.65,9.5075,8.3076,9.3935,9.0282,DOWN,0
2001-08-27,9.6175,9.6325,8.3275,9.465,9.0451,DOWN,0
2001-08-28,9.5775,9.575,8.348,9.545,9.0667,UP,1
2001-08-29,9.7075,9.615,8.3707,9.6085,9.0862,DOWN,0
2001-08-30,9.4425,9.625,8.3924,9.599,9.1006,UP,1
2001-08-31,9.585,9.4125,8.4132,9.586,9.1152,DOWN,0
2001-09-04,9.055,9.5775,8.4313,9.4735,9.1264,DOWN,0
2001-09-05,8.945,9.0625,8.4497,9.347,9.1328,DOWN,0
2001-09-06,8.615,8.77,8.4628,9.1285,9.1301,UP,1
2001-09-07,8.7775,8.6175,8.4768,8.9955,9.1272,UP,1
2001-09-10,8.8275,8.775,8.4909,8.844,9.1229,DOWN,0
