ticker,AMD US Equity,AMD US Equity,AMD US Equity,AMD US Equity,AMD US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2019-02-01,24.51,24.61,19.6533,22.288,19.973,DOWN,0
2019-02-04,24.13,24.43,19.7221,23.078,20.0734,DOWN,0
2019-02-05,23.31,23.42,19.7881,23.89,20.1554,DOWN,0
2019-02-06,23.26,23.63,19.8545,23.924,20.246,DOWN,0
2019-02-07,22.67,22.99,19.9176,23.576,20.3118,UP,1
2019-02-08,23.05,22.33,19.9824,23.284,20.3712,DOWN,0
2019-02-11,22.96,23.05,20.0487,23.05,20.4094,DOWN,0
2019-02-12,22.82,23.43,20.1076,22.952,20.439,UP,1
2019-02-13,22.85,22.98,20.1663,22.87,20.4674,UP,1
2019-02-14,23.13,22.74,20.2275,22.962,20.504,UP,1
2019-02-15,23.68,23.58,20.2903,23.088,20.5034,UP,1
2019-02-19,23.95,23.625,20.3552,23.286,20.56,DOWN,0
2019-02-20,23.95,24.14,20.4203,23.512,20.613,DOWN,0
2019-02-21,23.92,24.04,20.4835,23.726,20.7022,UP,1
2019-02-22,24.36,24.05,20.5473,23.972,20.7896,UP,1
2019-02-25,24.71,25.01,20.6128,24.178,20.8842,DOWN,0
2019-02-26,24.21,24.65,20.6741,24.23,20.9588,DOWN,0
2019-02-27,23.48,24.11,20.7309,24.136,21.0312,UP,1
2019-02-28,23.53,23.21,20.7888,24.058,21.1038,UP,1
2019-03-01,23.68,23.97,20.846,23.922,21.2008,DOWN,0
2019-03-04,23.37,23.89,20.9006,23.654,21.2782,UP,1
2019-03-05,23.5,23.34,20.954,23.512,21.385,DOWN,0
2019-03-06,22.41,23.47,21.002,23.298,21.4744,DOWN,0
2019-03-07,22.08,22.33,21.0474,23.008,21.5774,DOWN,0
2019-03-08,22.01,21.35,21.0925,22.674,21.6846,UP,1
2019-03-11,22.96,22.15,21.1424,22.592,21.7858,UP,1
2019-03-12,23.49,23.1,21.1943,22.59,21.9058,DOWN,0
2019-03-13,23.38,23.66,21.2442,22.784,22.017,DOWN,0
2019-03-14,22.82,23.37,21.2906,22.932,22.1042,UP,1
2019-03-15,23.29,23.1,21.3402,23.188,22.1934,DOWN,0
2019-03-18,23.25,23.3,21.3874,23.246,22.3174,UP,1
2019-03-19,26.0,23.6,21.4487,23.748,22.4574,DOWN,0
2019-03-20,25.7,26.49,21.5052,24.212,22.56,UP,1
2019-03-21,27.89,25.78,21.5704,25.226,22.7028,DOWN,0
2019-03-22,26.37,27.54,21.628,25.842,22.8264,DOWN,0
2019-03-25,25.97,26.29,21.6795,26.386,22.951,DOWN,0
2019-03-26,25.69,26.69,21.7335,26.324,23.0594,DOWN,0
2019-03-27,24.89,25.7,21.7817,26.162,23.1526,UP,1
2019-03-28,25.06,25.1,21.8284,25.596,23.2462,UP,1
2019-03-29,25.52,25.58,21.8767,25.426,23.362,UP,1
2019-04-01,26.36,26.42,21.9269,25.504,23.4842,UP,1
2019-04-02,26.75,26.51,21.9794,25.716,23.6038,UP,1
2019-04-03,29.02,28.02,22.0428,26.542,23.789,UP,1
2019-04-04,29.09,28.88,22.1027,27.348,23.9748,DOWN,0
2019-04-05,28.98,29.64,22.1642,28.04,24.1374,DOWN,0
2019-04-08,28.53,28.69,22.2242,28.474,24.2694,DOWN,0
2019-04-09,27.24,28.24,22.2822,28.572,24.4106,UP,1
2019-04-10,27.83,27.46,22.3423,28.334,24.5822,DOWN,0
2019-04-11,27.79,27.81,22.4057,28.074,24.6762,UP,1
2019-04-12,27.85,28.21,22.4675,27.848,24.745,DOWN,0
2019-04-15,27.33,27.8,22.5293,27.608,24.8014,UP,1
2019-04-16,27.93,27.72,22.5924,27.746,24.8774,DOWN,0
2019-04-17,27.49,28.21,22.6549,27.678,24.961,UP,1
2019-04-18,27.68,27.6,22.7175,27.656,25.0494,UP,1
2019-04-22,28.18,27.62,22.7834,27.722,25.1596,DOWN,0
2019-04-23,27.97,28.18,22.8457,27.85,25.258,UP,1
2019-04-24,28.46,28.1,22.9062,27.956,25.368,DOWN,0
2019-04-25,27.66,28.67,22.9615,27.99,25.4648,UP,1
2019-04-26,27.88,27.66,23.0181,28.03,25.5654,DOWN,0
2019-04-29,27.69,27.9,23.0752,27.932,25.6566,DOWN,0
2019-04-30,27.63,27.59,23.1306,27.864,25.7356,DOWN,0
2019-05-01,26.81,28.95,23.1833,27.534,25.7928,UP,1
2019-05-02,28.29,26.94,23.2418,27.66,25.8796,DOWN,0
2019-05-03,28.22,28.3,23.2986,27.728,25.9656,DOWN,0
2019-05-06,27.42,26.72,23.3514,27.674,26.0268,DOWN,0
2019-05-07,26.66,27.2,23.4012,27.48,26.0658,UP,1
2019-05-08,27.09,26.41,23.4541,27.536,26.1234,UP,1
2019-05-09,27.21,26.7,23.5069,27.32,26.198,UP,1
2019-05-10,27.96,27.03,23.5657,27.268,26.2866,DOWN,0
2019-05-13,26.24,26.98,23.6167,27.032,26.3378,UP,1
2019-05-14,27.32,26.53,23.6615,27.164,26.4168,UP,1
2019-05-15,27.58,26.87,23.7047,27.262,26.4984,UP,1
2019-05-16,28.01,27.37,23.7477,27.422,26.6104,DOWN,0
2019-05-17,27.5,27.69,23.7935,27.33,26.7188,DOWN,0
2019-05-20,26.68,26.98,23.8345,27.418,26.8122,UP,1
2019-05-21,27.35,27.18,23.8773,27.424,26.9,UP,1
2019-05-22,27.41,27.12,23.9219,27.39,26.9784,DOWN,0
2019-05-23,26.36,26.99,23.9566,27.06,27.038,UP,1
2019-05-24,26.44,26.61,23.991,26.848,27.1104,UP,1
2019-05-28,29.03,27.27,24.0382,27.318,27.2252,DOWN,0
2019-05-29,28.09,29.0,24.0832,27.466,27.322,DOWN,0
2019-05-30,28.03,28.4,24.128,27.59,27.3626,DOWN,0
2019-05-31,27.41,27.57,24.1664,27.8,27.3968,UP,1
2019-06-03,27.58,28.75,24.2042,28.028,27.3906,UP,1
2019-06-04,29.57,28.39,24.2536,28.136,27.4546,DOWN,0
2019-06-05,29.5,29.93,24.3044,28.418,27.5252,UP,1
2019-06-06,31.82,29.87,24.3647,29.176,27.6478,UP,1
2019-06-07,32.41,31.94,24.4268,30.176,27.7982,UP,1
2019-06-10,33.23,33.53,24.491,31.306,27.9616,DOWN,0
2019-06-11,32.41,33.43,24.5485,31.874,28.0994,DOWN,0
2019-06-12,32.18,32.0,24.598,32.41,28.2158,DOWN,0
2019-06-13,31.39,32.39,24.635,32.324,28.3086,DOWN,0
2019-06-14,30.36,30.7,24.6605,31.914,28.3354,DOWN,0
2019-06-17,29.2,30.25,24.6813,31.108,28.3376,UP,1
2019-06-18,30.45,29.76,24.7075,30.716,28.367,UP,1
2019-06-19,30.5,30.665,24.7356,30.38,28.4064,DOWN,0
2019-06-20,30.01,31.24,24.7598,30.104,28.4618,DOWN,0
2019-06-21,29.1,29.65,24.765,29.852,28.4872,UP,1
2019-06-24,29.26,29.32,24.7687,29.864,28.5166,DOWN,0
2019-06-25,28.86,29.26,24.7738,29.546,28.5368,UP,1
2019-06-26,29.92,29.98,24.7865,29.43,28.5886,UP,1
2019-06-27,30.74,30.41,24.7908,29.576,28.6448,DOWN,0
2019-06-28,30.37,31.08,24.7921,29.83,28.7024,UP,1
2019-07-01,31.2,31.79,24.7871,30.218,28.7728,UP,1
2019-07-02,31.24,30.96,24.7909,30.694,28.834,DOWN,0
2019-07-03,31.19,31.13,24.7832,30.948,28.8984,UP,1
2019-07-05,31.5,30.88,24.7786,31.1,28.9592,UP,1
2019-07-08,32.04,31.8,24.7791,31.434,29.0468,UP,1
2019-07-09,33.15,31.76,24.7888,31.824,29.1522,UP,1
2019-07-10,33.79,33.56,24.8019,32.334,29.2742,DOWN,0
2019-07-11,33.06,33.91,24.8121,32.708,29.3828,UP,1
2019-07-12,33.21,32.76,24.8151,33.05,29.5108,UP,1
2019-07-15,34.39,33.34,24.8242,33.52,29.6328,DOWN,0
2019-07-16,33.85,34.3,24.8325,33.66,29.7454,DOWN,0
2019-07-17,33.6,34.01,24.8375,33.622,29.869,DOWN,0
2019-07-18,33.0,33.03,24.8481,33.61,29.9958,DOWN,0
2019-07-19,32.51,33.08,24.8535,33.47,30.1042,UP,1
2019-07-22,32.85,32.8,24.8727,33.162,30.217,UP,1
2019-07-23,33.49,33.17,24.898,33.09,30.3276,UP,1
2019-07-24,34.11,33.64,24.9296,33.192,30.485,DOWN,0
2019-07-25,33.67,34.05,24.9612,33.326,30.612,UP,1
2019-07-26,34.02,34.23,24.999,33.628,30.7408,DOWN,0
2019-07-29,33.48,34.14,25.0302,33.754,30.8502,UP,1
2019-07-30,33.87,33.21,25.0746,33.83,30.9776,DOWN,0
2019-07-31,30.45,32.08,25.1003,33.098,31.053,DOWN,0
2019-08-01,29.86,30.5,25.1179,32.336,31.1032,DOWN,0
2019-08-02,29.44,29.48,25.1338,31.42,31.1438,DOWN,0
2019-08-05,27.99,28.26,25.1329,30.322,31.1764,UP,1
2019-08-06,28.86,28.86,25.1407,29.32,31.2248,UP,1
2019-08-07,29.19,28.47,25.1535,29.068,31.228,UP,1
2019-08-08,33.92,31.53,25.2048,29.88,31.3446,UP,1
2019-08-09,34.19,33.45,25.2506,30.83,31.4678,DOWN,0
2019-08-12,32.43,34.16,25.2873,31.718,31.5682,DOWN,0
2019-08-13,32.11,32.36,25.3339,32.368,31.6588,DOWN,0
2019-08-14,30.24,31.0,25.3888,32.578,31.6722,DOWN,0
2019-08-15,29.67,30.63,25.449,31.728,31.6756,UP,1
2019-08-16,31.18,30.305,25.5206,31.126,31.6628,UP,1
2019-08-19,31.48,32.0,25.592,30.936,31.6442,DOWN,0
2019-08-20,30.72,30.94,25.6546,30.658,31.594,UP,1
2019-08-21,31.7,31.05,25.712,30.95,31.5798,UP,1
2019-08-22,31.9,31.76,25.7703,31.396,31.5742,DOWN,0
2019-08-23,29.54,31.3,25.8185,31.068,31.5372,UP,1
2019-08-26,30.28,30.34,25.8665,30.828,31.5356,DOWN,0
2019-08-27,30.2,30.6,25.9083,30.724,31.5556,UP,1
2019-08-28,30.78,29.92,25.9562,30.54,31.5622,UP,1
2019-08-29,31.45,31.47,26.0083,30.45,31.5812,DOWN,0
2019-08-30,31.45,31.6,26.0704,30.832,31.61,DOWN,0
2019-09-03,30.9,30.83,26.1269,30.956,31.646,UP,1
2019-09-04,30.95,31.32,26.1776,31.106,31.6798,UP,1
2019-09-05,31.5,31.79,26.2276,31.25,31.7326,DOWN,0
2019-09-06,30.56,31.5,26.2771,31.072,31.7454,DOWN,0
2019-09-09,30.5,30.93,26.3341,30.882,31.7406,DOWN,0
2019-09-10,30.23,30.22,26.3892,30.748,31.7378,DOWN,0
2019-09-11,29.76,30.38,26.4443,30.51,31.709,UP,1
2019-09-12,30.21,30.08,26.4985,30.252,31.6884,UP,1
2019-09-13,30.69,30.27,26.5515,30.278,31.6784,UP,1
2019-09-16,30.83,30.37,26.6004,30.344,31.665,UP,1
2019-09-17,30.99,31.07,26.6487,30.496,31.644,DOWN,0
2019-09-18,30.42,30.75,26.6936,30.628,31.5894,DOWN,0
2019-09-19,30.29,30.57,26.7386,30.644,31.5194,DOWN,0
2019-09-20,30.05,30.36,26.7703,30.516,31.4592,UP,1
2019-09-23,30.64,30.12,26.8179,30.478,31.4078,DOWN,0
2019-09-24,29.52,30.54,26.859,30.184,31.3104,UP,1
2019-09-25,29.54,29.48,26.9094,30.008,31.2242,DOWN,0
2019-09-26,29.47,29.67,26.9568,29.844,31.1416,DOWN,0
2019-09-27,28.72,29.17,27.0005,29.578,31.056,UP,1
2019-09-30,28.99,28.89,27.043,29.248,30.9856,DOWN,0
2019-10-01,28.76,29.05,27.0875,29.096,30.9038,DOWN,0
2019-10-02,28.31,28.5,27.1296,28.85,30.8002,UP,1
2019-10-03,28.68,28.28,27.1788,28.692,30.6916,UP,1
2019-10-04,29.01,28.83,27.2264,28.75,30.5984,DOWN,0
2019-10-07,28.93,28.9,27.2802,28.738,30.4966,DOWN,0
2019-10-08,28.23,28.55,27.3317,28.632,30.3916,UP,1
2019-10-09,28.46,28.8,27.3893,28.662,30.2834,DOWN,0
2019-10-10,28.38,28.52,27.448,28.602,30.242,UP,1
2019-10-11,29.75,28.83,27.5072,28.75,30.2398,UP,1
2019-10-14,30.53,29.71,27.5724,29.07,30.2616,UP,1
2019-10-15,30.72,30.7,27.6369,29.568,30.3162,UP,1
2019-10-16,30.81,30.6,27.6987,30.038,30.3552,UP,1
2019-10-17,31.14,31.3,27.7602,30.59,30.3942,DOWN,0
2019-10-18,30.97,31.06,27.8298,30.834,30.3352,UP,1
2019-10-21,32.03,31.5,27.895,31.134,30.292,DOWN,0
2019-10-22,31.51,32.06,27.9497,31.292,30.2736,DOWN,0
2019-10-23,31.36,31.09,28.0027,31.402,30.2586,UP,1
2019-10-24,31.72,31.58,28.0604,31.518,30.2882,UP,1
2019-10-25,32.71,31.9,28.1252,31.866,30.349,UP,1
2019-10-28,33.69,33.16,28.1923,32.198,30.3992,DOWN,0
2019-10-29,33.03,33.73,28.2563,32.502,30.4302,UP,1
2019-10-30,33.13,32.93,28.3201,32.856,30.4784,UP,1
2019-10-31,33.93,32.98,28.3911,33.298,30.523,UP,1
2019-11-01,34.89,34.37,28.4643,33.734,30.5828,UP,1
2019-11-04,36.29,35.19,28.5419,34.254,30.7178,DOWN,0
2019-11-05,36.15,36.56,28.6238,34.878,30.8352,DOWN,0
2019-11-06,35.93,36.06,28.7045,35.438,30.9498,UP,1
2019-11-07,36.28,36.52,28.7816,35.908,31.0598,UP,1
2019-11-08,36.29,36.06,28.8534,36.188,31.1566,UP,1
2019-11-11,36.31,35.96,28.9341,36.192,31.2538,UP,1
2019-11-12,36.71,36.43,29.0214,36.304,31.37,UP,1
2019-11-13,37.52,36.65,29.0935,36.622,31.5014,UP,1
2019-11-14,38.35,37.51,29.1632,37.036,31.6384,UP,1
2019-11-15,38.56,38.94,29.2335,37.49,31.7984,UP,1
2019-11-18,39.88,38.65,29.3122,38.204,31.986,UP,1
2019-11-19,41.29,40.14,29.4021,39.12,32.2072,DOWN,0
2019-11-20,40.98,40.96,29.4907,39.812,32.4316,DOWN,0
2019-11-21,39.52,40.42,29.575,40.046,32.6178,DOWN,0
2019-11-22,39.15,39.36,29.6555,40.164,32.787,UP,1
2019-11-25,39.79,39.5,29.7396,40.146,32.9662,DOWN,0
2019-11-26,38.99,39.3,29.8205,39.686,33.1262,UP,1
2019-11-27,39.41,39.46,29.9033,39.372,33.306,DOWN,0
2019-11-29,39.15,39.1,29.9834,39.298,33.4832,DOWN,0
2019-12-02,38.73,39.32,30.0586,39.214,33.6568,UP,1
2019-12-03,38.9,37.34,30.1334,39.036,33.822,UP,1
2019-12-04,39.69,39.38,30.2121,39.176,34.0254,DOWN,0
2019-12-05,39.62,39.95,30.2906,39.218,34.227,UP,1
2019-12-06,39.63,40.1,30.3669,39.314,34.4302,DOWN,0
2019-12-09,38.93,39.46,30.438,39.354,34.6344,UP,1
2019-12-10,39.44,39.2,30.5142,39.462,34.8434,UP,1
2019-12-11,39.47,39.44,30.5941,39.418,35.0576,UP,1
2019-12-12,42.59,39.4,30.6894,40.012,35.3432,DOWN,0
2019-12-13,41.15,42.35,30.7768,40.316,35.5926,UP,1
2019-12-16,42.35,41.73,30.8717,41.0,35.8594,UP,1
2019-12-17,42.77,42.51,30.968,41.666,36.1362,DOWN,0
2019-12-18,42.3,42.79,31.0675,42.232,36.4176,UP,1
2019-12-19,42.83,42.63,31.1712,42.28,36.705,UP,1
2019-12-20,44.15,43.44,31.2819,42.88,37.0204,UP,1
2019-12-23,45.46,44.58,31.3944,43.502,37.3346,UP,1
2019-12-24,46.54,46.1,31.5097,44.256,37.6548,UP,1
2019-12-26,46.63,46.99,31.6259,45.122,37.973,DOWN,0
2019-12-27,46.18,46.85,31.7427,45.792,38.2804,DOWN,0
2019-12-30,45.52,46.14,31.8539,46.066,38.568,UP,1
2019-12-31,45.86,45.07,31.9669,46.146,38.8658,UP,1
2020-01-02,49.1,46.86,32.0824,46.658,39.2072,DOWN,0
2020-01-03,48.6,48.03,32.1969,47.052,39.549,DOWN,0
2020-01-06,48.39,48.02,32.2994,47.494,39.8896,DOWN,0
2020-01-07,48.25,49.35,32.4088,48.04,40.2202,DOWN,0
2020-01-08,47.83,47.85,32.5181,48.434,40.5226,UP,1
2020-01-09,48.97,48.94,32.6345,48.408,40.8282,DOWN,0
2020-01-10,48.165,49.26,32.7509,48.321,41.1309,UP,1
2020-01-13,48.745,48.66,32.8693,48.392,41.4432,DOWN,0
2020-01-14,48.21,48.64,32.9828,48.384,41.7288,UP,1
2020-01-15,48.545,48.23,33.0937,48.527,42.0019,UP,1
2020-01-16,49.77,49.17,33.2088,48.687,42.2715,UP,1
2020-01-17,50.93,50.2,33.3183,49.24,42.5671,UP,1
2020-01-21,51.05,50.96,33.4281,49.701,42.8695,UP,1
2020-01-22,51.43,51.63,33.5404,50.345,43.1725,UP,1
2020-01-23,51.71,51.34,33.6563,50.978,43.4809,DOWN,0
2020-01-24,50.35,52.2803,33.7718,51.094,43.7617,DOWN,0
2020-01-27,49.26,48.45,33.879,50.76,44.0127,UP,1
2020-01-28,50.53,50.03,33.9927,50.656,44.2729,DOWN,0
2020-01-29,47.51,47.84,34.091,49.872,44.4561,UP,1
2020-01-30,48.78,46.49,34.1982,49.286,44.6605,DOWN,0
2020-01-31,47.0,48.4,34.2936,48.616,44.8029,UP,1
2020-02-03,48.02,46.4,34.3962,48.368,44.9375,UP,1
2020-02-04,49.45,49.21,34.5051,48.152,45.1069,UP,1
2020-02-05,49.84,50.29,34.6134,48.618,45.3133,DOWN,0
2020-02-06,49.32,48.8,34.7201,48.726,45.5167,UP,1
2020-02-07,49.73,48.91,34.8265,49.272,45.7155,UP,1
2020-02-10,52.26,49.47,34.9495,50.12,45.9809,UP,1
2020-02-11,53.8,53.22,35.0791,50.99,46.2687,UP,1
2020-02-12,53.89,54.53,35.2101,51.8,46.5635,UP,1
2020-02-13,54.53,53.43,35.3446,52.842,46.8795,UP,1
2020-02-14,55.31,55.19,35.4871,53.958,47.2077,UP,1
2020-02-18,56.89,54.94,35.6301,54.884,47.5517,UP,1
2020-02-19,58.9,57.99,35.7835,55.904,47.9373,DOWN,0
2020-02-20,57.27,58.44,35.9327,56.58,48.2901,DOWN,0
2020-02-21,53.28,56.71,36.0658,56.33,48.5771,DOWN,0
2020-02-24,49.12,48.175,36.176,55.092,48.7707,DOWN,0
2020-02-25,47.57,51.14,36.2778,53.228,48.9327,DOWN,0
2020-02-26,47.49,47.7,36.3754,50.946,49.0307,DOWN,0
2020-02-27,44.01,45.38,36.4643,48.294,49.0879,UP,1
2020-02-28,45.48,41.355,36.5551,46.734,49.1505,UP,1
2020-03-02,47.46,47.42,36.6545,46.402,49.2443,DOWN,0
2020-03-03,46.75,49.03,36.7482,46.238,49.3333,UP,1
2020-03-04,50.11,48.25,36.8612,46.762,49.4789,DOWN,0
2020-03-05,48.11,48.68,36.9684,47.582,49.5581,UP,1
2020-03-06,48.59,49.44,37.0746,48.204,49.6207,DOWN,0
2020-03-09,43.27,43.03,37.1539,47.366,49.5553,UP,1
2020-03-10,45.38,45.41,37.249,47.092,49.5303,UP,1
2020-03-11,45.7,44.19,37.3453,46.21,49.5207,DOWN,0
2020-03-12,39.01,42.0,37.3952,44.39,49.3905,UP,1
2020-03-13,43.9,42.2,37.4742,43.452,49.3513,DOWN,0
2020-03-16,38.71,39.08,37.5276,42.54,49.1435,UP,1
2020-03-17,41.88,40.19,37.6,41.84,49.0091,DOWN,0
2020-03-18,39.12,39.54,37.6577,40.524,48.8237,UP,1
2020-03-19,39.82,39.56,37.7089,40.686,48.6551,DOWN,0
2020-03-20,39.61,41.51,37.7595,39.828,48.4907,UP,1
2020-03-23,41.64,40.62,37.8086,40.414,48.3441,UP,1
2020-03-24,46.22,44.04,37.8776,41.282,48.3052,DOWN,0
2020-03-25,44.63,46.79,37.9346,42.384,48.2229,UP,1
2020-03-26,47.5,45.78,38.0101,43.92,48.2087,DOWN,0
2020-03-27,46.58,46.32,38.0821,45.314,48.1694,UP,1
2020-03-30,47.86,47.24,38.1644,46.558,48.1312,DOWN,0
2020-03-31,45.48,47.925,38.24,46.41,48.0222,DOWN,0
2020-04-01,43.66,44.18,38.3123,46.216,47.8744,UP,1
2020-04-02,44.49,43.4,38.3825,45.614,47.7356,DOWN,0
2020-04-03,42.59,44.3,38.443,44.816,47.5532,UP,1
2020-04-06,47.52,44.3,38.5305,44.748,47.4966,UP,1
2020-04-07,47.56,48.96,38.6228,45.164,47.4626,UP,1
2020-04-08,48.79,48.07,38.7205,46.19,47.4278,DOWN,0
2020-04-09,48.38,49.65,38.8181,46.968,47.4452,UP,1
2020-04-13,50.94,48.47,38.9232,48.638,47.4884,UP,1
2020-04-14,54.93,52.235,39.0441,50.12,47.647,UP,1
2020-04-15,54.99,53.73,39.1672,51.606,47.7864,UP,1
2020-04-16,56.95,55.96,39.296,53.238,47.9364,DOWN,0
2020-04-17,56.6,57.35,39.4228,54.882,48.0716,UP,1
2020-04-20,56.97,55.98,39.5517,56.088,48.2246,DOWN,0
2020-04-21,52.92,56.9,39.6588,55.686,48.2884,UP,1
2020-04-22,55.92,54.91,39.7782,55.872,48.3616,DOWN,0
2020-04-23,55.9,56.65,39.8919,55.662,48.4036,UP,1
2020-04-24,56.18,55.1,40.0039,55.578,48.4494,UP,1
2020-04-27,56.49,57.44,40.121,55.482,48.4886,DOWN,0
2020-04-28,55.51,57.16,40.2325,56.0,48.4926,DOWN,0
2020-04-29,53.66,54.53,40.3289,55.548,48.428,DOWN,0
2020-04-30,52.39,53.43,40.4216,54.846,48.2978,DOWN,0
2020-05-01,49.88,51.07,40.503,53.586,48.15,UP,1
2020-05-04,52.56,49.815,40.6008,52.8,48.1356,DOWN,0
2020-05-05,52.19,53.43,40.6992,52.136,48.197,DOWN,0
2020-05-06,52.16,52.42,40.7957,51.836,48.2888,DOWN,0
2020-05-07,51.95,52.93,40.888,51.748,48.378,UP,1
2020-05-08,53.19,52.15,40.9834,52.41,48.5616,UP,1
2020-05-11,55.74,52.9,41.0938,53.046,48.7668,DOWN,0
2020-05-12,53.76,56.2065,41.1925,53.36,48.8928,DOWN,0
2020-05-13,52.18,54.04,41.286,53.364,49.0014,UP,1
2020-05-14,54.51,52.1,41.3892,53.876,49.0894,DOWN,0
2020-05-15,54.2,53.32,41.5079,54.078,49.2112,UP,1
2020-05-18,54.59,54.98,41.6316,53.848,49.3312,UP,1
2020-05-19,55.47,54.39,41.7617,54.19,49.5752,UP,1
2020-05-20,56.39,56.55,41.9037,55.032,49.7954,DOWN,0
2020-05-21,54.65,56.68,42.0327,55.06,49.9744,UP,1
2020-05-22,55.17,54.77,42.1626,55.254,50.2976,DOWN,0
2020-05-26,53.19,56.01,42.2589,54.974,50.4834,DOWN,0
2020-05-27,52.74,53.27,42.3517,54.428,50.764,DOWN,0
2020-05-28,51.74,52.25,42.4482,53.498,50.9612,UP,1
2020-05-29,53.8,52.07,42.5567,53.328,51.2548,DOWN,0
2020-06-01,53.63,53.31,42.6736,53.02,51.531,DOWN,0
2020-06-02,53.54,53.45,42.793,53.09,51.8096,DOWN,0
2020-06-03,52.73,53.5965,42.9007,53.088,52.0314,DOWN,0
2020-06-04,52.63,52.59,43.0065,53.266,52.1596,UP,1
2020-06-05,53.1,52.99,43.1184,53.126,52.329,DOWN,0
2020-06-08,52.97,53.3,43.2247,52.994,52.4384,UP,1
2020-06-09,56.39,52.9497,43.3472,53.564,52.6346,UP,1
2020-06-10,57.44,57.2,43.4867,54.506,52.8262,DOWN,0
2020-06-11,52.83,55.94,43.5994,54.546,52.9732,UP,1
2020-06-12,53.5,55.01,43.7159,54.626,53.17,UP,1
2020-06-15,54.68,52.58,43.8354,54.968,53.3738,DOWN,0
2020-06-16,54.46,55.72,43.9505,54.582,53.6112,UP,1
2020-06-17,54.55,54.79,44.066,54.004,53.7518,DOWN,0
2020-06-18,54.04,54.62,44.1817,54.246,53.8814,UP,1
2020-06-19,54.23,54.41,44.2981,54.392,53.9902,UP,1
2020-06-22,54.76,54.67,44.4144,54.408,54.1178,DOWN,0
2020-06-23,53.99,55.05,44.5315,54.314,54.1788,DOWN,0
2020-06-24,52.39,53.94,44.641,53.882,54.128,DOWN,0
2020-06-25,51.93,52.56,44.7495,53.46,54.0668,DOWN,0
2020-06-26,50.1,51.85,44.8512,52.634,53.9298,UP,1
2020-06-29,50.28,50.15,44.9515,51.738,53.8034,UP,1
2020-06-30,52.61,51.16,45.0611,51.462,53.7162,DOWN,0
2020-07-01,52.58,52.63,45.1699,51.5,53.7094,DOWN,0
2020-07-02,52.34,53.0335,45.2766,51.582,53.6378,UP,1
2020-07-06,53.4,52.9,45.3915,52.242,53.5878,DOWN,0
2020-07-07,52.93,53.28,45.5047,52.772,53.5228,UP,1
2020-07-08,53.43,53.01,45.6216,52.936,53.4616,UP,1
2020-07-09,57.255,53.52,45.7547,53.871,53.4965,DOWN,0
2020-07-10,55.88,57.54,45.8865,54.579,53.5409,DOWN,0
2020-07-13,53.59,56.68,46.0067,54.617,53.5649,UP,1
2020-07-14,54.72,53.3,46.133,54.975,53.6617,UP,1
2020-07-15,55.34,54.96,46.2661,55.357,53.7173,DOWN,0
2020-07-16,54.92,54.68,46.3958,54.89,53.7719,UP,1
2020-07-17,55.04,55.31,46.5272,54.722,53.8295,UP,1
2020-07-20,57.46,55.23,46.6729,55.496,53.9397,DOWN,0
2020-07-21,57.0,57.805,46.8145,55.952,54.0159,UP,1
2020-07-22,61.79,57.07,46.9784,57.242,54.1369,DOWN,0
2020-07-23,59.57,61.63,47.1316,58.172,54.2531,UP,1
2020-07-24,69.4,64.18,47.3374,61.044,54.5975,DOWN,0
2020-07-27,68.97,69.28,47.54,63.346,54.8867,DOWN,0
2020-07-28,67.61,68.1,47.7362,65.468,55.1549,UP,1
2020-07-29,76.09,75.5,47.9679,68.328,55.5849,UP,1
2020-07-30,78.2,75.37,48.2062,72.054,56.0395,DOWN,0
2020-07-31,77.43,78.67,48.4398,73.66,56.4603,UP,1
2020-08-03,77.67,78.19,48.6741,75.4,56.9207,UP,1
2020-08-04,85.04,78.03,48.9436,78.886,57.5181,UP,1
2020-08-05,85.31,84.96,49.2153,80.73,58.1605,UP,1
2020-08-06,86.71,85.49,49.4887,82.432,58.8399,DOWN,0
2020-08-07,84.85,86.67,49.7554,83.916,59.5021,DOWN,0
2020-08-10,82.24,85.05,50.0098,84.83,60.0709,DOWN,0
2020-08-11,76.88,80.71,50.2356,83.198,60.5359,UP,1
2020-08-12,82.61,78.43,50.4851,82.658,61.1173,DOWN,0
2020-08-13,81.84,82.88,50.7258,81.684,61.6995,DOWN,0
2020-08-14,81.3,81.81,50.9672,80.974,62.2729,UP,1
2020-08-17,82.42,82.09,51.2136,81.01,62.8593,DOWN,0
2020-08-18,81.66,82.8,51.4523,81.966,63.4331,DOWN,0
2020-08-19,81.09,81.7757,51.6833,81.662,63.9271,UP,1
2020-08-20,82.77,79.74,51.9157,81.848,64.4337,UP,1
2020-08-21,83.81,83.29,52.154,82.35,65.0533,DOWN,0
2020-08-24,83.08,84.55,52.3897,82.482,65.6449,UP,1
2020-08-25,86.35,83.36,52.6401,83.42,66.2783,DOWN,0
2020-08-26,86.02,86.9694,52.8887,84.406,66.9095,DOWN,0
2020-08-27,83.8,86.35,53.1262,84.612,67.4945,UP,1
2020-08-28,85.55,84.3,53.3704,84.96,68.1247,UP,1
2020-08-31,90.82,85.05,53.6369,86.508,68.8565,UP,1
2020-09-01,92.18,91.92,53.906,87.674,69.6049,DOWN,0
