ticker,INCY US Equity,INCY US Equity,INCY US Equity,INCY US Equity,INCY US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2018-07-25,70.1,69.01,85.4002,69.472,69.3418,DOWN,0
2018-07-26,69.91,70.27,85.1798,69.432,69.3954,DOWN,0
2018-07-27,68.64,69.84,84.9491,69.32,69.4278,DOWN,0
2018-07-30,68.58,68.52,84.7339,69.244,69.4666,DOWN,0
2018-07-31,66.54,69.34,84.503,68.754,69.4408,DOWN,0
2018-08-01,65.59,65.38,84.2594,67.852,69.4168,DOWN,0
2018-08-02,64.45,65.31,83.9986,66.76,69.3746,DOWN,0
2018-08-03,63.04,64.59,83.7356,65.64,69.304,DOWN,0
2018-08-06,61.75,63.04,83.4687,64.274,69.2056,UP,1
2018-08-07,63.01,61.94,83.2124,63.568,69.0972,UP,1
2018-08-08,63.61,63.17,82.9595,63.172,69.0282,UP,1
2018-08-09,64.38,63.47,82.714,63.158,68.9584,UP,1
2018-08-10,64.44,63.88,82.466,63.438,68.8818,UP,1
2018-08-13,64.87,64.3,82.2176,64.062,68.821,UP,1
2018-08-14,66.45,65.01,81.972,64.75,68.7892,UP,1
2018-08-15,66.87,67.52,81.725,65.402,68.7584,UP,1
2018-08-16,67.85,67.02,81.4931,66.096,68.7444,UP,1
2018-08-17,68.8,67.55,81.2708,66.968,68.74,UP,1
2018-08-20,69.05,69.28,81.0763,67.804,68.7208,UP,1
2018-08-21,69.62,68.96,80.8918,68.438,68.726,DOWN,0
2018-08-22,69.48,69.34,80.7138,68.96,68.704,DOWN,0
2018-08-23,69.18,69.3,80.5326,69.226,68.6768,UP,1
2018-08-24,70.08,69.4,80.3423,69.482,68.6056,UP,1
2018-08-27,72.36,70.5,80.1792,70.144,68.5736,UP,1
2018-08-28,73.85,72.26,80.0335,70.99,68.6102,UP,1
2018-08-29,74.08,73.87,79.8801,71.91,68.6322,DOWN,0
2018-08-30,73.65,73.96,79.7123,72.804,68.6366,UP,1
2018-08-31,73.91,73.74,79.5562,73.57,68.665,DOWN,0
2018-09-04,73.84,73.44,79.3992,73.866,68.6612,UP,1
2018-09-05,74.23,73.56,79.238,73.942,68.7112,DOWN,0
2018-09-06,72.21,74.3,79.0717,73.568,68.8208,DOWN,0
2018-09-07,69.17,71.63,78.9228,72.672,68.895,DOWN,0
2018-09-10,68.4,69.57,78.77,71.57,68.9478,DOWN,0
2018-09-11,66.82,68.1,78.6091,70.166,68.9442,DOWN,0
2018-09-12,66.51,66.86,78.4478,68.622,68.902,UP,1
2018-09-13,67.48,67.03,78.2959,67.676,68.886,UP,1
2018-09-14,68.09,67.65,78.1572,67.46,68.862,DOWN,0
2018-09-17,67.02,68.09,78.0125,67.184,68.7858,UP,1
2018-09-18,67.82,66.85,77.8566,67.384,68.7098,DOWN,0
2018-09-19,67.25,67.79,77.7032,67.532,68.6512,UP,1
2018-09-20,68.28,67.36,77.5762,67.692,68.6112,DOWN,0
2018-09-21,66.59,68.37,77.4406,67.392,68.5202,DOWN,0
2018-09-24,66.48,66.52,77.304,67.284,68.446,DOWN,0
2018-09-25,65.86,66.71,77.1592,66.892,68.361,UP,1
2018-09-26,67.42,66.03,77.0134,66.926,68.3048,UP,1
2018-09-27,69.04,67.55,76.8723,67.078,68.2782,UP,1
2018-09-28,69.08,68.81,76.7407,67.576,68.2576,DOWN,0
2018-10-01,68.82,69.47,76.5943,68.044,68.25,UP,1
2018-10-02,69.85,68.86,76.4637,68.842,68.2678,UP,1
2018-10-03,69.94,70.0,76.3314,69.346,68.2868,DOWN,0
2018-10-04,66.19,69.76,76.1945,68.776,68.2086,DOWN,0
2018-10-05,65.08,66.27,76.0448,67.976,68.112,DOWN,0
2018-10-08,64.17,64.61,75.8955,67.046,68.0226,UP,1
2018-10-09,65.5,64.18,75.7412,66.176,67.961,DOWN,0
2018-10-10,63.85,65.5,75.5814,64.958,67.9072,DOWN,0
2018-10-11,61.75,64.08,75.4132,64.07,67.8304,UP,1
2018-10-12,62.56,62.69,75.2434,63.566,67.7926,DOWN,0
2018-10-15,62.03,62.17,75.0767,63.138,67.7724,UP,1
2018-10-16,64.91,62.47,74.9277,63.02,67.8356,UP,1
2018-10-17,65.04,64.91,74.7484,63.258,67.8762,DOWN,0
2018-10-18,64.44,65.35,74.5657,63.796,67.8928,UP,1
2018-10-19,66.06,64.49,74.4038,64.496,67.9264,DOWN,0
2018-10-22,65.18,67.07,74.2305,65.126,67.9412,DOWN,0
2018-10-23,65.04,64.34,74.0516,65.152,67.9446,DOWN,0
2018-10-24,60.92,64.89,73.8748,64.328,67.834,UP,1
2018-10-25,64.29,61.47,73.7131,64.298,67.7824,DOWN,0
2018-10-26,63.95,62.14,73.5676,63.876,67.7044,DOWN,0
2018-10-29,63.32,65.08,73.4138,63.504,67.5948,DOWN,0
2018-10-30,61.03,61.41,73.2607,62.702,67.4344,UP,1
2018-10-31,64.82,61.66,73.1333,63.482,67.3384,UP,1
2018-11-01,68.43,65.05,73.0158,64.31,67.3174,DOWN,0
2018-11-02,67.41,68.95,72.8871,65.002,67.282,UP,1
2018-11-05,68.97,67.73,72.7615,66.132,67.2598,DOWN,0
2018-11-06,68.53,69.1,72.631,67.632,67.1832,UP,1
2018-11-07,69.03,69.27,72.4995,68.474,67.0868,DOWN,0
2018-11-08,68.67,68.99,72.3715,68.522,66.9786,DOWN,0
2018-11-09,66.03,68.39,72.2241,68.246,66.8262,DOWN,0
2018-11-12,62.86,66.1,72.0707,67.024,66.6052,UP,1
2018-11-13,63.73,62.97,71.9269,66.064,66.403,UP,1
2018-11-14,64.15,64.17,71.7962,65.088,66.2014,UP,1
2018-11-15,65.03,62.82,71.673,64.36,66.0578,UP,1
2018-11-16,66.51,64.86,71.5759,64.456,66.0046,DOWN,0
2018-11-19,64.25,66.32,71.4705,64.734,65.9216,DOWN,0
2018-11-20,63.59,63.51,71.3479,64.706,65.857,UP,1
2018-11-21,64.07,63.94,71.2365,64.69,65.8082,UP,1
2018-11-23,64.67,63.62,71.1403,64.618,65.752,UP,1
2018-11-26,67.38,65.5,71.0547,64.792,65.7378,DOWN,0
2018-11-27,67.19,66.8,70.953,65.38,65.7412,DOWN,0
2018-11-28,65.76,67.11,70.8417,65.814,65.7,DOWN,0
2018-11-29,64.79,65.22,70.7248,65.958,65.6508,DOWN,0
2018-11-30,64.25,64.84,70.6181,65.874,65.5702,UP,1
2018-12-03,68.32,65.25,70.5295,66.062,65.6048,DOWN,0
2018-12-04,65.52,68.07,70.4296,65.728,65.5856,DOWN,0
2018-12-06,65.1,64.72,70.3315,65.596,65.5704,DOWN,0
2018-12-07,64.51,64.7,70.2281,65.54,65.5122,UP,1
2018-12-10,65.42,64.73,70.1162,65.774,65.4398,UP,1
2018-12-11,65.6,66.3,70.0066,65.23,65.3702,UP,1
2018-12-12,67.67,66.65,69.9121,65.66,65.3472,DOWN,0
2018-12-13,67.29,67.96,69.8227,66.098,65.296,DOWN,0
2018-12-14,66.25,66.61,69.7385,66.446,65.2222,DOWN,0
2018-12-17,64.82,65.75,69.6296,66.326,65.1948,DOWN,0
2018-12-18,64.26,66.69,69.496,66.058,65.1784,DOWN,0
2018-12-19,62.75,64.04,69.3543,65.074,65.15,DOWN,0
2018-12-20,61.73,62.43,69.2045,63.962,65.0746,DOWN,0
2018-12-21,58.67,62.02,69.0357,62.446,64.971,DOWN,0
2018-12-24,58.5,58.25,68.8571,61.182,64.906,UP,1
2018-12-26,62.02,58.88,68.6949,60.734,64.8952,UP,1
2018-12-27,62.34,61.4,68.5335,60.652,64.9014,DOWN,0
2018-12-28,62.28,62.74,68.3836,60.762,64.8488,UP,1
2018-12-31,63.59,62.8,68.2581,61.746,64.8198,DOWN,0
2019-01-02,63.56,62.49,68.1257,62.758,64.8022,UP,1
2019-01-03,68.06,64.47,68.0347,63.966,64.8422,UP,1
2019-01-04,72.27,69.32,67.961,65.952,64.984,UP,1
2019-01-07,74.21,72.93,67.8881,68.338,65.1674,UP,1
2019-01-08,74.9,75.56,67.8363,70.6,65.447,DOWN,0
2019-01-09,73.7,75.53,67.7895,72.628,65.6352,UP,1
2019-01-10,75.12,73.48,67.7333,74.04,65.8586,DOWN,0
2019-01-11,74.65,75.1,67.6814,74.516,66.0852,DOWN,0
2019-01-14,73.54,74.25,67.6243,74.382,66.3354,UP,1
2019-01-15,78.76,75.0,67.6014,75.154,66.6142,DOWN,0
2019-01-16,76.56,77.38,67.5814,75.726,66.7768,UP,1
2019-01-17,78.67,76.44,67.5653,76.436,67.002,DOWN,0
2019-01-18,78.42,79.24,67.5375,77.19,67.191,DOWN,0
2019-01-22,77.33,78.0,67.5088,77.948,67.367,DOWN,0
2019-01-23,75.2,76.52,67.5647,77.236,67.4904,UP,1
2019-01-24,77.01,76.99,67.623,77.326,67.6572,UP,1
2019-01-25,79.95,77.4,67.6821,77.582,67.9356,UP,1
2019-01-28,80.66,79.52,67.754,78.03,68.2916,DOWN,0
2019-01-29,79.29,80.72,67.8013,78.422,68.6028,UP,1
2019-01-30,79.98,79.29,67.8506,79.378,68.9194,UP,1
2019-01-31,80.59,79.61,67.9017,80.094,69.2306,UP,1
2019-02-01,82.92,80.83,67.9637,80.688,69.5588,DOWN,0
2019-02-04,81.6,83.13,68.0213,80.876,69.9058,DOWN,0
2019-02-05,81.4,82.31,68.0831,81.298,70.262,UP,1
2019-02-06,81.42,81.15,68.148,81.586,70.609,DOWN,0
2019-02-07,79.83,80.74,68.2065,81.434,70.9122,UP,1
2019-02-08,80.87,79.5,68.2991,81.024,71.182,DOWN,0
2019-02-11,80.21,81.07,68.3852,80.746,71.4424,UP,1
2019-02-12,81.4,81.53,68.4791,80.746,71.7552,DOWN,0
2019-02-13,81.06,81.53,68.5696,80.674,72.0806,UP,1
2019-02-14,83.42,81.87,68.677,81.392,72.464,UP,1
2019-02-15,84.15,82.045,68.7935,82.048,72.7806,DOWN,0
2019-02-19,84.08,84.25,68.9087,82.822,73.1518,DOWN,0
2019-02-20,83.74,83.73,69.0154,83.29,73.5246,DOWN,0
2019-02-21,83.33,83.62,69.1214,83.744,73.901,UP,1
2019-02-22,84.85,83.73,69.2313,84.03,74.2896,UP,1
2019-02-25,86.88,85.49,69.3514,84.576,74.7152,DOWN,0
2019-02-26,85.7,86.91,69.4581,84.9,75.0758,UP,1
2019-02-27,87.0,85.24,69.5668,85.552,75.47,DOWN,0
2019-02-28,86.23,87.02,69.6657,86.132,75.8696,UP,1
2019-03-01,88.17,86.72,69.7704,86.796,76.3366,DOWN,0
2019-03-04,85.41,88.52,69.8613,86.502,76.7596,DOWN,0
2019-03-05,85.04,84.89,69.9514,86.37,77.2054,DOWN,0
2019-03-06,83.37,85.19,70.0351,85.644,77.6382,DOWN,0
2019-03-07,82.45,82.84,70.1082,84.888,78.1138,DOWN,0
2019-03-08,82.12,81.83,70.1848,83.678,78.5862,UP,1
2019-03-11,84.17,82.62,70.2729,83.43,79.0292,UP,1
2019-03-12,84.9,84.05,70.3645,83.402,79.4804,UP,1
2019-03-13,85.06,85.48,70.4565,83.74,79.936,DOWN,0
2019-03-14,84.31,85.11,70.5359,84.112,80.3504,UP,1
2019-03-15,84.8,83.89,70.6246,84.648,80.7752,UP,1
2019-03-18,85.62,84.82,70.7133,84.938,81.1264,UP,1
2019-03-19,85.67,86.12,70.8003,85.092,81.3944,UP,1
2019-03-20,86.31,85.63,70.8923,85.342,81.6364,UP,1
2019-03-21,87.08,85.57,70.9875,85.896,81.88,DOWN,0
2019-03-22,85.34,86.75,71.0722,86.004,82.1128,UP,1
2019-03-25,86.02,85.28,71.1595,86.084,82.3308,UP,1
2019-03-26,87.12,86.96,71.25,86.374,82.5802,DOWN,0
2019-03-27,86.02,87.04,71.3301,86.316,82.8298,DOWN,0
2019-03-28,85.74,86.02,71.412,86.048,82.9694,UP,1
2019-03-29,86.01,86.52,71.4891,86.182,83.1584,DOWN,0
2019-04-01,85.95,87.36,71.5662,86.168,83.304,UP,1
2019-04-02,86.7,85.8,71.6315,86.084,83.4696,DOWN,0
2019-04-03,84.35,86.14,71.6834,85.75,83.61,DOWN,0
2019-04-04,83.22,84.43,71.7394,85.246,83.7704,UP,1
2019-04-05,84.76,83.62,71.7983,84.996,83.9254,DOWN,0
2019-04-08,84.43,84.75,71.8533,84.692,84.015,DOWN,0
2019-04-09,82.73,84.09,71.9045,83.898,84.0564,UP,1
2019-04-10,83.41,82.75,71.9514,83.71,84.1388,DOWN,0
2019-04-11,81.06,83.62,71.9981,83.278,84.1604,DOWN,0
2019-04-12,79.4,81.38,72.0614,82.206,84.1366,DOWN,0
2019-04-15,78.15,79.33,72.1249,80.95,84.0412,DOWN,0
2019-04-16,76.98,78.53,72.181,79.8,83.9488,DOWN,0
2019-04-17,74.32,77.14,72.2176,77.982,83.8072,DOWN,0
2019-04-18,73.96,74.74,72.2443,76.562,83.658,DOWN,0
2019-04-22,73.66,73.96,72.2712,75.414,83.5346,UP,1
2019-04-23,75.41,73.71,72.3018,74.866,83.4254,DOWN,0
2019-04-24,73.52,75.03,72.3152,74.174,83.2916,UP,1
2019-04-25,73.94,73.03,72.3268,74.098,83.1424,UP,1
2019-04-26,75.03,74.41,72.3511,74.312,83.0218,DOWN,0
2019-04-29,74.38,74.43,72.3716,74.456,82.841,UP,1
2019-04-30,76.8,74.61,72.3999,74.734,82.694,UP,1
2019-05-01,78.91,77.17,72.4435,75.812,82.5906,UP,1
2019-05-02,80.94,79.25,72.4976,77.212,82.5346,UP,1
2019-05-03,83.06,80.56,72.5618,78.818,82.5292,UP,1
2019-05-06,85.0,81.74,72.6349,80.942,82.5322,DOWN,0
2019-05-07,83.23,84.04,72.7005,82.228,82.4592,DOWN,0
2019-05-08,82.85,82.93,72.7688,83.016,82.4022,DOWN,0
2019-05-09,82.02,82.25,72.8341,83.232,82.3026,DOWN,0
2019-05-10,80.68,81.92,72.8925,82.756,82.1916,DOWN,0
2019-05-13,75.75,79.38,72.9208,80.906,81.9432,UP,1
2019-05-14,76.11,76.14,72.9518,79.482,81.7572,DOWN,0
2019-05-15,75.99,75.46,72.9885,78.11,81.5762,UP,1
2019-05-16,77.64,76.16,73.0338,77.234,81.4616,DOWN,0
2019-05-17,77.2,77.01,73.0871,76.538,81.3566,DOWN,0
2019-05-20,76.83,76.75,73.1433,76.754,81.2508,UP,1
2019-05-21,78.68,77.08,73.2145,77.268,81.141,UP,1
2019-05-22,79.02,78.5,73.2944,77.874,81.0234,UP,1
2019-05-23,80.5,78.61,73.3881,78.446,80.9322,UP,1
2019-05-24,81.75,80.79,73.4818,79.356,80.881,UP,1
2019-05-28,81.76,81.86,73.5726,80.342,80.8202,DOWN,0
2019-05-29,77.59,81.47,73.6386,80.124,80.6596,UP,1
2019-05-30,78.74,77.87,73.7101,80.068,80.521,DOWN,0
2019-05-31,78.63,77.95,73.7789,79.694,80.3674,UP,1
2019-06-03,79.56,78.99,73.8445,79.256,80.217,UP,1
2019-06-04,81.56,80.68,73.9179,79.216,80.1414,DOWN,0
2019-06-05,81.02,82.11,73.9838,79.902,80.0414,DOWN,0
2019-06-06,79.86,81.06,74.0391,80.126,79.8962,UP,1
2019-06-07,80.83,80.15,74.098,80.566,79.7924,DOWN,0
2019-06-10,76.8,80.78,74.1339,80.014,79.6136,DOWN,0
2019-06-11,75.56,76.88,74.1643,78.814,79.4046,UP,1
2019-06-12,75.8,76.84,74.1974,77.77,79.2016,UP,1
2019-06-13,76.37,75.74,74.2288,77.072,78.995,UP,1
2019-06-14,77.71,76.3,74.2556,76.448,78.8622,UP,1
2019-06-17,81.84,79.07,74.2955,77.456,78.8346,UP,1
2019-06-18,84.28,82.82,74.3465,79.2,78.825,UP,1
2019-06-19,84.87,84.71,74.4026,81.014,78.8338,UP,1
2019-06-20,86.57,85.6,74.4659,83.054,78.9106,UP,1
2019-06-21,88.7,87.25,74.5402,85.252,79.0164,DOWN,0
2019-06-24,86.92,88.7,74.6037,86.268,79.1336,UP,1
2019-06-25,87.61,87.25,74.6807,86.934,79.2978,DOWN,0
2019-06-26,85.63,87.54,74.763,87.086,79.4474,DOWN,0
2019-06-27,84.72,86.06,74.8446,86.716,79.6022,UP,1
2019-06-28,84.96,84.59,74.9353,85.968,79.815,UP,1
2019-07-01,85.42,85.8,75.0298,85.668,80.0442,DOWN,0
2019-07-02,85.01,86.0,75.1175,85.148,80.2712,UP,1
2019-07-03,86.52,84.84,75.2096,85.326,80.4934,DOWN,0
2019-07-05,85.28,85.61,75.3009,85.438,80.7286,DOWN,0
2019-07-08,83.01,84.74,75.3769,85.048,80.91,UP,1
2019-07-09,83.82,82.48,75.4597,84.728,81.0858,DOWN,0
2019-07-10,83.77,83.94,75.5372,84.48,81.2736,DOWN,0
2019-07-11,81.23,83.81,75.6104,83.422,81.3622,DOWN,0
2019-07-12,80.1,81.38,75.6785,82.386,81.386,UP,1
2019-07-15,81.39,79.99,75.7561,82.062,81.395,DOWN,0
2019-07-16,79.88,81.35,75.8184,81.274,81.3314,UP,1
2019-07-17,80.23,79.91,75.8744,80.566,81.236,UP,1
2019-07-18,81.31,80.35,75.9355,80.582,81.1976,DOWN,0
2019-07-19,80.54,81.81,75.9941,80.67,81.1514,UP,1
2019-07-22,81.71,80.89,76.0534,80.734,81.1452,DOWN,0
2019-07-23,78.51,81.67,76.0963,80.46,81.1018,UP,1
2019-07-24,79.15,78.54,76.1611,80.244,81.1698,DOWN,0
2019-07-25,78.8,78.69,76.2297,79.742,81.2236,UP,1
2019-07-26,80.15,79.34,76.3096,79.664,81.3068,UP,1
2019-07-29,80.26,80.09,76.3834,79.374,81.3592,UP,1
