ticker,MPWR US Equity,MPWR US Equity,MPWR US Equity,MPWR US Equity,MPWR US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2017-07-31,102.32,102.6,104.248,99.259,89.7029,UP,1
2017-08-01,103.2,102.87,103.902,99.421,89.8344,DOWN,0
2017-08-02,101.86,103.44,102.916,99.5538,89.9578,DOWN,0
2017-08-03,101.44,101.73,102.288,99.6818,90.0825,UP,1
2017-08-04,101.55,101.6,102.074,99.7642,90.2053,UP,1
2017-08-07,102.77,101.85,102.164,99.8664,90.3336,DOWN,0
2017-08-08,102.51,102.77,102.026,99.9564,90.4614,DOWN,0
2017-08-09,102.15,102.01,102.084,100.043,90.5842,DOWN,0
2017-08-10,100.47,101.65,101.89,100.0884,90.6897,UP,1
2017-08-11,101.1,100.65,101.8,100.1386,90.7993,UP,1
2017-08-14,101.77,102.0,101.6,100.158,90.9119,UP,1
2017-08-15,101.78,101.94,101.454,100.1734,91.0257,DOWN,0
2017-08-16,101.47,102.0,101.318,100.1862,91.1432,DOWN,0
2017-08-17,97.58,100.85,100.74,100.102,91.2371,UP,1
2017-08-18,97.61,97.59,100.042,99.9872,91.3427,DOWN,0
2017-08-21,95.87,97.66,98.862,99.946,91.4395,UP,1
2017-08-22,97.58,96.71,98.022,99.9508,91.5452,UP,1
2017-08-23,97.63,96.82,97.254,99.942,91.6499,UP,1
2017-08-24,98.4,97.85,97.418,99.9808,91.7491,DOWN,0
2017-08-25,97.5,98.62,97.396,100.0026,91.8432,UP,1
2017-08-28,98.04,97.85,97.83,100.0196,91.9346,UP,1
2017-08-29,98.3,97.3,97.974,100.019,92.0371,UP,1
2017-08-30,100.0,98.53,98.448,100.091,92.1407,UP,1
2017-08-31,101.32,100.32,99.032,100.1662,92.2481,UP,1
2017-09-01,102.71,101.42,100.074,100.2792,92.3607,UP,1
2017-09-05,103.51,102.17,101.168,100.3778,92.4733,DOWN,0
2017-09-06,102.51,103.79,102.01,100.4378,92.5777,UP,1
2017-09-07,102.69,102.99,102.548,100.5548,92.682,UP,1
2017-09-08,102.72,102.5,102.828,100.6286,92.7813,UP,1
2017-09-11,105.17,103.49,103.32,100.7896,92.8874,UP,1
2017-09-12,105.77,105.25,103.772,100.977,92.9962,DOWN,0
2017-09-13,103.82,105.76,104.034,101.1686,93.0936,DOWN,0
2017-09-14,102.77,103.69,104.05,101.3092,93.1889,UP,1
2017-09-15,103.26,102.95,104.158,101.4684,93.2897,UP,1
2017-09-18,104.18,103.8,103.96,101.5914,93.4004,DOWN,0
2017-09-19,103.47,104.19,103.5,101.7052,93.5352,DOWN,0
2017-09-20,101.37,103.33,103.01,101.7582,93.6588,UP,1
2017-09-21,102.59,101.37,102.974,101.807,93.7819,UP,1
2017-09-22,102.97,102.19,102.916,101.8662,93.9053,DOWN,0
2017-09-25,101.68,102.96,102.416,101.884,94.017,UP,1
2017-09-26,102.77,102.27,102.276,101.9188,94.1268,UP,1
2017-09-27,106.2,103.42,103.242,102.0102,94.2561,UP,1
2017-09-28,106.43,105.89,104.01,102.0666,94.3879,UP,1
2017-09-29,106.55,106.52,104.726,102.0976,94.5054,UP,1
2017-10-02,107.55,106.89,105.9,102.1736,94.629,UP,1
2017-10-03,108.39,107.77,107.024,102.2444,94.7499,DOWN,0
2017-10-04,107.72,108.07,107.328,102.3002,94.8721,UP,1
2017-10-05,108.23,108.3,107.688,102.329,94.9927,UP,1
2017-10-06,108.63,107.63,108.104,102.41,95.1087,DOWN,0
2017-10-09,108.6,108.63,108.314,102.5296,95.2288,UP,1
2017-10-10,111.55,110.0,108.946,102.7142,95.365,UP,1
2017-10-11,112.52,111.76,109.906,102.9006,95.5048,UP,1
2017-10-12,113.14,112.55,110.888,103.1262,95.6454,UP,1
2017-10-13,114.08,113.64,111.978,103.379,95.7997,DOWN,0
2017-10-16,113.83,114.09,113.024,103.6246,95.9527,DOWN,0
2017-10-17,113.13,113.52,113.34,103.8318,96.1087,UP,1
2017-10-18,113.85,113.82,113.606,104.0586,96.2599,UP,1
2017-10-19,113.93,113.03,113.764,104.2942,96.4144,UP,1
2017-10-20,113.98,115.02,113.744,104.5644,96.5705,UP,1
2017-10-23,114.7,114.18,113.918,104.8364,96.7243,UP,1
2017-10-24,114.74,115.13,114.24,105.0958,96.871,DOWN,0
2017-10-25,114.08,114.15,114.286,105.3418,97.0136,UP,1
2017-10-26,114.85,113.2,114.47,105.6094,97.1562,UP,1
2017-10-27,120.89,117.14,115.852,106.0756,97.3309,DOWN,0
2017-10-30,119.95,120.68,116.902,106.5224,97.495,UP,1
2017-10-31,121.67,120.22,118.288,107.0384,97.6775,DOWN,0
2017-11-01,120.62,122.83,119.596,107.4992,97.8483,DOWN,0
2017-11-02,119.88,120.49,120.602,107.9442,98.0197,UP,1
2017-11-03,122.15,120.35,120.854,108.4192,98.1927,UP,1
2017-11-06,124.59,122.25,121.782,108.961,98.374,DOWN,0
2017-11-07,123.69,124.76,122.186,109.474,98.5397,DOWN,0
2017-11-08,123.16,123.13,122.694,109.9712,98.7052,DOWN,0
2017-11-09,120.38,122.04,122.794,110.3788,98.8656,UP,1
2017-11-10,121.8,120.52,122.724,110.7884,99.0257,DOWN,0
2017-11-13,120.88,121.0,121.982,111.1518,99.1849,DOWN,0
2017-11-14,119.77,120.33,121.198,111.477,99.3475,DOWN,0
2017-11-15,118.92,118.88,120.35,111.8052,99.4975,UP,1
2017-11-16,121.22,119.7,120.518,112.1758,99.6623,UP,1
2017-11-17,122.62,120.91,120.682,112.5738,99.83,UP,1
2017-11-20,124.38,122.75,121.382,112.958,100.0092,UP,1
2017-11-21,126.64,125.09,122.756,113.3754,100.1956,DOWN,0
2017-11-22,124.36,126.75,123.844,113.7862,100.3678,UP,1
2017-11-24,125.54,124.42,124.708,114.2416,100.5505,DOWN,0
2017-11-27,124.33,124.81,125.05,114.663,100.7301,UP,1
2017-11-28,124.94,124.67,125.162,115.0782,100.9253,DOWN,0
2017-11-29,116.88,124.67,123.21,115.3464,101.084,UP,1
2017-11-30,118.35,118.6,122.008,115.686,101.2457,DOWN,0
2017-12-01,116.97,117.91,120.294,115.9736,101.3997,DOWN,0
2017-12-04,111.2,118.47,117.668,116.1382,101.5231,UP,1
2017-12-05,111.24,110.83,114.928,116.3294,101.6382,DOWN,0
2017-12-06,111.24,110.46,113.8,116.4988,101.7504,UP,1
2017-12-07,111.26,111.67,112.382,116.6,101.8658,UP,1
2017-12-08,112.79,112.74,111.546,116.7272,101.9857,UP,1
2017-12-11,113.88,113.09,112.082,116.8738,102.1096,DOWN,0
2017-12-12,112.81,113.29,112.396,116.979,102.2338,DOWN,0
2017-12-13,111.5,113.02,112.448,117.0412,102.3441,DOWN,0
2017-12-14,110.26,111.16,112.248,117.092,102.4508,UP,1
2017-12-15,112.45,110.25,112.18,117.1764,102.5702,UP,1
2017-12-18,114.77,113.58,112.358,117.2992,102.7032,DOWN,0
2017-12-19,114.01,114.42,112.598,117.4074,102.8315,UP,1
2017-12-20,114.97,114.96,113.292,117.4758,102.9645,DOWN,0
2017-12-21,113.71,115.3,113.982,117.4996,103.0914,DOWN,0
2017-12-22,113.17,113.18,114.126,117.5002,103.211,DOWN,0
2017-12-26,113.14,112.36,113.8,117.4814,103.3219,DOWN,0
2017-12-27,112.89,112.96,113.576,117.4626,103.4294,UP,1
2017-12-28,113.31,113.12,113.244,117.4662,103.5324,DOWN,0
2017-12-29,112.36,113.43,112.974,117.4364,103.6326,UP,1
2018-01-02,116.31,113.0,113.602,117.484,103.7493,UP,1
2018-01-03,118.5,116.5,114.674,117.5744,103.8732,UP,1
2018-01-04,119.6,119.23,116.016,117.6724,104.0128,UP,1
2018-01-05,120.07,120.21,117.368,117.779,104.1527,UP,1
2018-01-08,121.56,120.16,119.208,117.9286,104.3049,DOWN,0
2018-01-09,121.35,121.71,120.216,118.0586,104.4545,DOWN,0
2018-01-10,120.02,119.97,120.52,118.0412,104.5992,UP,1
2018-01-11,121.72,120.14,120.944,118.0766,104.7445,UP,1
2018-01-12,122.89,121.94,121.508,118.101,104.8996,DOWN,0
2018-01-16,119.9,123.75,121.176,118.0866,105.0394,UP,1
2018-01-17,120.51,121.24,121.008,118.0992,105.1815,DOWN,0
2018-01-18,119.68,120.49,120.94,118.0498,105.3224,UP,1
2018-01-19,119.99,120.0,120.594,117.9578,105.4597,UP,1
2018-01-22,120.19,119.74,120.054,117.8878,105.6058,UP,1
2018-01-23,121.14,120.16,120.302,117.8474,105.7562,DOWN,0
2018-01-24,119.97,119.47,120.194,117.8392,105.8974,DOWN,0
2018-01-25,117.58,121.53,119.774,117.7548,106.0292,UP,1
2018-01-26,122.42,118.84,120.26,117.7856,106.1884,UP,1
2018-01-29,122.76,121.55,120.774,117.8454,106.3552,DOWN,0
2018-01-30,119.58,120.66,120.462,117.8586,106.5083,DOWN,0
2018-01-31,119.12,120.88,120.292,117.8166,106.6518,UP,1
2018-02-01,120.19,118.09,120.814,117.768,106.7972,DOWN,0
2018-02-02,115.04,118.87,119.338,117.5812,106.9134,DOWN,0
2018-02-05,109.54,113.55,116.694,117.2392,106.992,UP,1
2018-02-06,114.04,106.95,115.586,117.0328,107.0954,DOWN,0
2018-02-07,110.0,113.58,113.762,116.722,107.1691,DOWN,0
2018-02-08,103.82,109.75,110.488,116.3118,107.2072,UP,1
2018-02-09,110.08,105.0,109.496,116.0146,107.289,DOWN,0
2018-02-12,109.91,110.8,109.57,115.8752,107.3663,UP,1
2018-02-13,109.97,108.83,108.756,115.7076,107.4586,UP,1
2018-02-14,112.99,108.71,109.354,115.628,107.5643,UP,1
2018-02-15,116.17,114.38,111.824,115.7274,107.6896,UP,1
2018-02-16,117.0,115.87,113.208,115.8426,107.8205,UP,1
2018-02-20,119.68,116.44,115.162,116.0114,107.9551,DOWN,0
2018-02-21,117.16,120.33,116.6,116.1294,108.0736,UP,1
2018-02-22,117.19,117.69,117.44,116.2174,108.1961,UP,1
2018-02-23,118.05,117.83,117.816,116.3008,108.3178,UP,1
2018-02-26,119.82,118.66,118.38,116.441,108.4399,DOWN,0
2018-02-27,118.58,119.83,118.16,116.5826,108.5551,DOWN,0
2018-02-28,117.06,119.12,118.14,116.7186,108.6664,DOWN,0
2018-03-01,115.77,117.18,117.856,116.785,108.7648,UP,1
2018-03-02,118.15,114.34,117.876,116.8526,108.8645,UP,1
2018-03-05,118.42,117.14,117.596,116.9408,108.9918,UP,1
2018-03-06,119.03,119.28,117.686,117.022,109.1178,UP,1
2018-03-07,119.37,118.13,118.148,117.1352,109.2391,UP,1
2018-03-08,119.87,120.04,118.968,117.2692,109.3624,UP,1
2018-03-09,124.87,121.0,120.312,117.5038,109.5115,UP,1
2018-03-12,125.51,125.0,121.73,117.7562,109.6519,DOWN,0
2018-03-13,123.7,126.25,122.664,117.964,109.7821,DOWN,0
2018-03-14,123.2,124.52,123.43,118.1808,109.9081,UP,1
2018-03-15,123.4,123.73,124.136,118.3226,110.036,UP,1
2018-03-16,124.72,123.74,124.106,118.447,110.1686,DOWN,0
2018-03-19,123.06,123.83,123.616,118.5162,110.2909,UP,1
2018-03-20,125.11,123.01,123.898,118.617,110.4125,UP,1
2018-03-21,125.39,124.88,124.336,118.6936,110.5344,DOWN,0
2018-03-22,120.03,123.7,123.662,118.6672,110.6304,DOWN,0
2018-03-23,114.89,120.08,121.696,118.5646,110.6959,UP,1
2018-03-26,119.85,117.5,121.054,118.5272,110.7784,DOWN,0
2018-03-27,115.72,120.67,119.176,118.3838,110.8673,DOWN,0
2018-03-28,113.21,115.49,116.74,118.25,110.9467,UP,1
2018-03-29,115.77,113.51,115.888,118.1552,111.0352,DOWN,0
2018-04-02,110.8,114.99,115.07,117.9776,111.1069,UP,1
2018-04-03,112.36,112.12,113.572,117.825,111.1866,UP,1
2018-04-04,114.37,109.76,113.302,117.7086,111.2725,DOWN,0
2018-04-05,114.11,115.49,113.482,117.568,111.3514,DOWN,0
2018-04-06,110.94,112.51,112.516,117.3874,111.4241,UP,1
2018-04-09,111.56,112.3,112.668,117.267,111.4941,UP,1
2018-04-10,115.84,114.09,113.364,117.1354,111.588,UP,1
2018-04-11,116.98,114.84,113.886,117.0198,111.68,UP,1
2018-04-12,121.02,118.81,115.268,117.0486,111.7876,DOWN,0
2018-04-13,120.83,122.28,117.246,117.0828,111.9075,UP,1
2018-04-16,122.01,121.51,119.336,117.1192,112.0224,UP,1
2018-04-17,124.36,122.8,121.04,117.3056,112.1586,DOWN,0
2018-04-18,123.78,124.29,122.4,117.5904,112.2955,DOWN,0
2018-04-19,120.24,122.43,122.244,117.7144,112.4255,DOWN,0
2018-04-20,119.51,120.0,121.98,117.9046,112.5444,DOWN,0
2018-04-23,119.0,119.64,121.378,118.2082,112.6629,UP,1
2018-04-24,119.01,119.56,120.308,118.3868,112.7678,UP,1
2018-04-25,119.38,119.08,119.428,118.5762,112.8758,UP,1
2018-04-26,121.25,120.63,119.63,118.8018,112.9884,DOWN,0
2018-04-27,120.28,122.59,119.784,118.9476,113.0891,DOWN,0
2018-04-30,117.1,120.55,119.404,118.9662,113.1745,UP,1
2018-05-01,119.12,119.7,119.426,119.0086,113.2662,DOWN,0
2018-05-02,118.35,119.45,119.22,118.982,113.3528,UP,1
2018-05-03,120.27,117.4,119.024,119.0442,113.446,UP,1
2018-05-04,123.87,119.5,119.742,119.1778,113.5473,DOWN,0
2018-05-07,123.84,124.19,121.09,119.2936,113.6415,UP,1
2018-05-08,124.11,124.18,122.088,119.3794,113.7433,UP,1
2018-05-09,126.17,124.34,123.652,119.5312,113.8499,UP,1
2018-05-10,128.67,126.44,125.332,119.7634,113.9686,DOWN,0
2018-05-11,126.56,128.44,125.87,119.9792,114.0674,DOWN,0
2018-05-14,126.17,127.05,126.336,120.1396,114.1754,UP,1
2018-05-15,126.23,125.56,126.76,120.2958,114.2934,UP,1
2018-05-16,127.77,126.1,127.08,120.4706,114.4207,UP,1
2018-05-17,128.76,127.37,127.098,120.6584,114.5485,UP,1
2018-05-18,128.94,128.96,127.574,120.8398,114.6839,UP,1
2018-05-21,129.77,130.36,128.294,120.9378,114.8255,DOWN,0
