ticker,PG US Equity,PG US Equity,PG US Equity,PG US Equity,PG US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2019-03-18,101.51,102.06,87.3857,101.3,96.6546,UP,1
2019-03-19,101.9,101.91,87.5293,101.67,96.8428,DOWN,0
2019-03-20,101.72,101.73,87.6707,101.778,97.0348,UP,1
2019-03-21,102.49,101.28,87.8122,102.012,97.2354,DOWN,0
2019-03-22,101.66,102.48,87.9507,101.856,97.4496,UP,1
2019-03-25,101.96,101.66,88.0887,101.946,97.6654,UP,1
2019-03-26,103.02,102.44,88.225,102.17,97.8904,DOWN,0
2019-03-27,102.9,102.76,88.3536,102.406,98.1254,UP,1
2019-03-28,103.55,103.31,88.4837,102.618,98.3562,UP,1
2019-03-29,104.05,103.86,88.6178,103.096,98.6098,DOWN,0
2019-04-01,103.64,104.23,88.7536,103.432,98.8698,UP,1
2019-04-02,103.75,103.61,88.8924,103.578,99.1164,DOWN,0
2019-04-03,103.69,103.58,89.024,103.736,99.3814,DOWN,0
2019-04-04,103.43,103.48,89.1619,103.712,99.5532,UP,1
2019-04-05,103.65,103.61,89.2985,103.632,99.7402,UP,1
2019-04-08,104.97,103.93,89.4441,103.898,99.9676,DOWN,0
2019-04-09,104.66,104.55,89.5852,104.08,100.1904,DOWN,0
2019-04-10,104.65,104.66,89.7213,104.272,100.4126,UP,1
2019-04-11,104.75,104.58,89.8561,104.536,100.6172,UP,1
2019-04-12,105.06,104.75,89.9914,104.818,100.789,UP,1
2019-04-15,105.73,104.98,90.1316,104.97,100.9542,UP,1
2019-04-16,106.42,105.98,90.2735,105.322,101.122,DOWN,0
2019-04-17,105.85,106.27,90.4124,105.562,101.2902,UP,1
2019-04-18,106.05,106.02,90.552,105.822,101.4528,DOWN,0
2019-04-22,106.01,106.13,90.6926,106.012,101.6302,DOWN,0
2019-04-23,103.16,104.01,90.8123,105.498,101.7392,UP,1
2019-04-24,103.69,103.32,90.9342,104.952,101.8476,DOWN,0
2019-04-25,103.28,103.1,91.0613,104.438,101.928,UP,1
2019-04-26,105.86,103.95,91.1915,104.4,102.0604,DOWN,0
2019-04-29,104.78,105.57,91.3196,104.154,102.1868,UP,1
2019-04-30,106.48,104.86,91.4576,104.818,102.3468,DOWN,0
2019-05-01,104.93,106.15,91.5857,105.066,102.4456,UP,1
2019-05-02,105.56,105.2,91.7158,105.522,102.5712,UP,1
2019-05-03,106.08,105.99,91.8461,105.566,102.6972,DOWN,0
2019-05-06,105.68,105.12,91.9759,105.746,102.8058,DOWN,0
2019-05-07,104.7,105.03,92.1057,105.39,102.9084,UP,1
2019-05-08,105.07,104.99,92.2377,105.418,103.0132,DOWN,0
2019-05-09,104.24,104.67,92.3663,105.154,103.1198,UP,1
2019-05-10,106.01,103.98,92.5014,105.14,103.269,UP,1
2019-05-13,106.11,105.14,92.6346,105.226,103.4224,DOWN,0
2019-05-14,105.6,105.77,92.7622,105.406,103.557,UP,1
2019-05-15,106.7,105.61,92.8928,105.732,103.7092,UP,1
2019-05-16,108.11,106.74,93.0323,106.506,103.8928,DOWN,0
2019-05-17,107.45,107.27,93.1652,106.794,104.0708,DOWN,0
2019-05-20,107.33,107.44,93.2986,107.038,104.2492,DOWN,0
2019-05-21,106.37,107.47,93.4204,107.192,104.385,UP,1
2019-05-22,106.72,106.09,93.5424,107.196,104.5184,UP,1
2019-05-23,106.76,106.68,93.6636,106.926,104.63,DOWN,0
2019-05-24,106.69,107.15,93.7838,106.774,104.7374,DOWN,0
2019-05-28,104.46,106.7,93.8944,106.2,104.7778,DOWN,0
2019-05-29,104.19,103.96,94.0083,105.764,104.8314,UP,1
2019-05-30,105.33,104.37,94.1278,105.486,104.9,DOWN,0
2019-05-31,102.91,104.89,94.2348,104.716,104.9238,UP,1
2019-06-03,103.8,103.15,94.3472,104.138,104.95,UP,1
2019-06-04,104.68,104.01,94.4591,104.182,105.0104,UP,1
2019-06-05,106.73,105.24,94.5743,104.69,105.1058,UP,1
2019-06-06,107.38,106.85,94.6928,105.1,105.193,UP,1
2019-06-07,108.77,107.74,94.8184,106.272,105.3104,DOWN,0
2019-06-10,108.72,108.32,94.9425,107.256,105.4138,UP,1
2019-06-11,109.38,108.94,95.0725,108.196,105.5204,UP,1
2019-06-12,109.68,109.6,95.2047,108.786,105.6412,UP,1
2019-06-13,110.91,109.98,95.3424,109.492,105.7844,UP,1
2019-06-14,111.2,110.97,95.4812,109.978,105.9346,DOWN,0
2019-06-17,110.99,111.16,95.6188,110.432,106.0858,DOWN,0
2019-06-18,109.6,111.45,95.7493,110.476,106.2048,UP,1
2019-06-19,110.42,109.5,95.8844,110.624,106.3138,UP,1
2019-06-20,111.74,110.78,96.0283,110.79,106.4554,DOWN,0
2019-06-21,111.2,111.62,96.1708,110.79,106.5864,UP,1
2019-06-24,112.33,111.82,96.316,111.058,106.738,DOWN,0
2019-06-25,111.72,112.11,96.4614,111.482,106.8712,DOWN,0
2019-06-26,109.73,111.39,96.6005,111.344,106.9512,UP,1
2019-06-27,109.78,109.92,96.7375,110.952,107.0184,DOWN,0
2019-06-28,109.65,111.86,96.8757,110.642,107.0944,UP,1
2019-07-01,110.49,109.92,97.0126,110.274,107.1832,UP,1
2019-07-02,111.48,110.61,97.1527,110.226,107.2926,UP,1
2019-07-03,114.08,111.96,97.3051,111.096,107.511,DOWN,0
2019-07-05,113.15,112.97,97.4496,111.77,107.7002,UP,1
2019-07-08,114.05,113.34,97.5998,112.65,107.9156,DOWN,0
2019-07-09,112.91,113.9,97.7444,113.134,108.0566,UP,1
2019-07-10,113.75,113.46,97.8863,113.588,108.236,UP,1
2019-07-11,114.38,113.66,98.0291,113.648,108.394,UP,1
2019-07-12,114.99,114.07,98.1827,114.016,108.5952,UP,1
2019-07-15,115.48,115.07,98.3445,114.302,108.7936,UP,1
2019-07-16,115.89,115.72,98.5077,114.898,108.9898,UP,1
2019-07-17,115.94,115.73,98.6731,115.336,109.195,DOWN,0
2019-07-18,115.44,114.93,98.8341,115.548,109.4098,DOWN,0
2019-07-19,115.01,115.5,98.9908,115.552,109.6086,UP,1
2019-07-22,115.3,115.04,99.1455,115.516,109.8298,DOWN,0
2019-07-23,113.85,115.71,99.2996,115.108,109.9866,DOWN,0
2019-07-24,112.6,113.85,99.453,114.44,110.1164,UP,1
2019-07-25,112.77,111.48,99.6061,113.906,110.2598,UP,1
2019-07-26,114.73,113.21,99.7678,113.85,110.4204,UP,1
2019-07-29,116.0,114.73,99.9368,113.99,110.5782,UP,1
2019-07-30,120.41,119.82,100.1316,115.302,110.8374,DOWN,0
2019-07-31,118.04,119.66,100.3275,116.39,111.0516,DOWN,0
2019-08-01,116.73,118.56,100.5158,117.182,111.2588,DOWN,0
2019-08-02,116.44,116.51,100.6974,117.524,111.4532,DOWN,0
2019-08-05,113.08,116.09,100.8577,116.94,111.5796,UP,1
2019-08-06,114.28,113.65,101.0198,115.714,111.7314,UP,1
2019-08-07,115.52,113.75,101.1962,115.21,111.9526,UP,1
2019-08-08,117.44,115.52,101.3469,115.352,112.2176,DOWN,0
2019-08-09,116.78,117.62,101.4978,115.42,112.4466,DOWN,0
2019-08-12,116.03,116.78,101.6422,116.01,112.709,UP,1
2019-08-13,117.25,116.51,101.7811,116.604,112.978,DOWN,0
2019-08-14,115.79,116.46,101.9151,116.658,113.2002,UP,1
2019-08-15,117.39,116.8,102.0627,116.648,113.4134,UP,1
2019-08-16,119.18,118.06,102.2174,117.128,113.6494,UP,1
2019-08-19,120.24,119.97,102.3727,117.97,113.8788,DOWN,0
2019-08-20,118.9,120.05,102.5238,118.3,114.0824,UP,1
2019-08-21,119.2,119.27,102.6718,118.982,114.2788,UP,1
2019-08-22,119.42,119.08,102.8199,119.388,114.4736,DOWN,0
2019-08-23,117.32,119.14,102.9505,119.016,114.6018,UP,1
2019-08-26,119.32,117.75,103.0895,118.832,114.7642,UP,1
2019-08-27,120.55,119.99,103.2358,119.162,114.9554,UP,1
2019-08-28,121.4,120.46,103.386,119.602,115.1914,DOWN,0
2019-08-29,121.18,121.79,103.5299,119.954,115.4066,DOWN,0
2019-08-30,120.23,121.96,103.6675,120.536,115.5764,UP,1
2019-09-03,121.36,119.79,103.807,120.944,115.7796,UP,1
2019-09-04,123.21,121.85,103.9556,121.476,115.9972,DOWN,0
2019-09-05,122.76,123.24,104.1002,121.748,116.218,UP,1
2019-09-06,122.87,123.0,104.2454,122.086,116.4808,DOWN,0
2019-09-09,122.17,122.71,104.3898,122.474,116.7286,DOWN,0
2019-09-10,119.88,121.03,104.5287,122.178,116.9332,UP,1
2019-09-11,121.27,119.86,104.678,121.79,117.1488,UP,1
2019-09-12,122.77,122.65,104.8342,121.792,117.3746,DOWN,0
2019-09-13,122.12,121.82,104.9851,121.642,117.5354,DOWN,0
2019-09-16,119.75,121.81,105.1202,121.158,117.6674,UP,1
2019-09-17,121.16,119.63,105.261,121.414,117.8096,UP,1
2019-09-18,121.41,121.27,105.4039,121.442,117.9796,UP,1
2019-09-19,121.9,121.39,105.5409,121.268,118.1426,UP,1
2019-09-20,122.24,122.13,105.6855,121.292,118.2998,UP,1
2019-09-23,123.22,122.2,105.8351,121.986,118.4644,UP,1
2019-09-24,123.61,123.7,105.9854,122.476,118.627,DOWN,0
2019-09-25,123.02,123.56,106.1382,122.798,118.7696,UP,1
2019-09-26,124.31,123.64,106.2946,123.28,118.937,UP,1
2019-09-27,124.57,124.41,106.4479,123.746,119.1196,DOWN,0
2019-09-30,124.38,124.57,106.5997,123.978,119.307,DOWN,0
2019-10-01,123.85,124.36,106.7365,124.026,119.478,DOWN,0
2019-10-02,121.08,123.2,106.8587,123.638,119.6226,UP,1
2019-10-03,121.74,121.67,107.0035,123.124,119.8054,UP,1
2019-10-04,124.0,122.19,107.1611,123.01,120.03,DOWN,0
2019-10-07,122.84,123.53,107.3165,122.702,120.1922,DOWN,0
2019-10-08,120.93,122.66,107.4662,122.118,120.2908,UP,1
2019-10-09,121.98,121.81,107.6213,122.298,120.3222,DOWN,0
2019-10-10,121.94,121.33,107.7942,122.338,120.4002,DOWN,0
2019-10-11,121.09,122.04,107.9492,121.756,120.4874,DOWN,0
2019-10-14,120.05,121.62,108.0893,121.198,120.5596,DOWN,0
2019-10-15,117.2,120.19,108.2194,120.452,120.642,UP,1
2019-10-16,117.53,117.67,108.3475,119.562,120.707,DOWN,0
2019-10-17,116.63,117.31,108.4742,118.5,120.7292,UP,1
2019-10-18,117.47,116.55,108.6084,117.776,120.7298,UP,1
2019-10-21,119.08,117.42,108.7413,117.582,120.7758,UP,1
2019-10-22,122.18,124.0,108.8916,118.578,120.8988,UP,1
2019-10-23,123.0,121.99,109.0443,119.672,121.0138,UP,1
2019-10-24,124.79,123.76,109.2135,121.304,121.1938,DOWN,0
2019-10-25,123.25,124.82,109.3739,122.46,121.311,UP,1
2019-10-28,123.48,123.48,109.5325,123.34,121.397,UP,1
2019-10-29,123.6,123.2,109.6947,123.624,121.4642,UP,1
2019-10-30,124.94,123.99,109.8594,124.012,121.585,DOWN,0
2019-10-31,124.51,124.79,110.0251,123.956,121.6912,DOWN,0
2019-11-01,123.87,124.83,110.1912,124.08,121.7802,DOWN,0
2019-11-04,119.07,123.92,110.3295,123.198,121.8152,DOWN,0
2019-11-05,118.9,118.83,110.4718,122.258,121.8068,UP,1
2019-11-06,120.32,119.1,110.5992,121.334,121.8022,DOWN,0
2019-11-07,119.62,120.34,110.7258,120.356,121.7666,UP,1
2019-11-08,119.7,119.85,110.8563,119.522,121.737,DOWN,0
2019-11-11,119.33,119.48,110.9853,119.574,121.719,DOWN,0
2019-11-12,119.27,119.49,111.114,119.648,121.6772,UP,1
2019-11-13,120.65,119.9,111.2446,119.714,121.626,DOWN,0
2019-11-14,120.5,120.62,111.3648,119.89,121.5808,UP,1
2019-11-15,120.54,120.99,111.4801,120.058,121.5342,UP,1
2019-11-18,121.89,120.25,111.5994,120.57,121.5286,DOWN,0
2019-11-19,121.42,121.93,111.7193,121.0,121.5594,UP,1
2019-11-20,122.29,121.42,111.8412,121.328,121.5798,DOWN,0
2019-11-21,120.34,121.78,111.9572,121.296,121.5312,DOWN,0
2019-11-22,120.29,120.23,112.0701,121.246,121.4946,UP,1
2019-11-25,120.51,120.44,112.1813,120.97,121.5098,UP,1
2019-11-26,122.26,120.73,112.2963,121.138,121.5318,DOWN,0
2019-11-27,121.76,122.42,112.4089,121.032,121.5388,UP,1
2019-11-29,122.06,121.99,112.5269,121.376,121.542,UP,1
2019-12-02,122.72,121.94,112.6481,121.862,121.5516,UP,1
2019-12-03,122.95,122.31,112.7629,122.35,121.5462,UP,1
2019-12-04,124.53,122.75,112.8891,122.804,121.5646,UP,1
2019-12-05,124.62,124.27,113.0133,123.376,121.5966,DOWN,0
2019-12-06,124.19,124.73,113.133,123.802,121.5942,UP,1
2019-12-09,124.87,124.31,113.2595,124.232,121.6002,DOWN,0
2019-12-10,124.27,124.78,113.3817,124.496,121.598,UP,1
2019-12-11,124.66,124.27,113.5105,124.522,121.6142,DOWN,0
2019-12-12,124.57,124.78,113.6406,124.512,121.684,UP,1
2019-12-13,125.47,124.21,113.7757,124.768,121.7586,UP,1
2019-12-16,125.56,125.47,113.9092,124.906,121.7898,DOWN,0
2019-12-17,125.31,125.59,114.0403,125.114,121.8392,DOWN,0
2019-12-18,124.01,125.31,114.1657,124.984,121.9008,UP,1
2019-12-19,124.92,124.16,114.2975,125.054,121.9596,UP,1
2019-12-20,125.36,126.15,114.4323,125.032,122.028,DOWN,0
2019-12-23,124.9,125.52,114.5589,124.9,122.1042,UP,1
2019-12-24,125.22,124.79,114.6847,124.882,122.2076,DOWN,0
2019-12-26,125.22,125.1,114.8049,125.124,122.368,UP,1
2019-12-27,126.09,125.56,114.9288,125.358,122.5392,DOWN,0
2019-12-30,124.47,125.76,115.0389,125.18,122.696,UP,1
2019-12-31,124.9,124.43,115.1559,125.18,122.8446,DOWN,0
2020-01-02,123.41,124.5,115.2634,124.818,122.9312,DOWN,0
2020-01-03,122.58,122.16,115.3677,124.29,122.9392,UP,1
2020-01-06,122.75,122.57,115.469,123.622,122.9342,DOWN,0
2020-01-07,121.99,122.88,115.5707,123.126,122.8782,UP,1
2020-01-08,122.51,122.19,115.6734,122.648,122.8634,UP,1
2020-01-09,123.85,122.51,115.7776,122.736,122.8708,UP,1
2020-01-10,123.97,123.9,115.8829,123.014,122.8782,UP,1
2020-01-13,124.88,124.0,115.9896,123.44,122.877,DOWN,0
2020-01-14,124.69,124.65,116.0928,123.98,122.8806,UP,1
2020-01-15,125.96,125.06,116.2044,124.67,122.9224,UP,1
2020-01-16,126.07,126.11,116.316,125.114,123.0624,UP,1
2020-01-17,126.41,126.35,116.4296,125.602,123.2126,DOWN,0
2020-01-21,126.09,126.41,116.5429,125.844,123.328,UP,1
2020-01-22,126.31,126.33,116.6562,126.168,123.4618,DOWN,0
2020-01-23,124.99,124.3,116.7563,125.974,123.5676,UP,1
2020-01-24,125.14,125.22,116.8587,125.788,123.6838,UP,1
2020-01-27,125.69,124.75,116.9639,125.644,123.8122,UP,1
2020-01-28,126.03,125.93,117.0703,125.632,123.9198,DOWN,0
2020-01-29,125.06,125.91,117.1703,125.382,124.011,UP,1
2020-01-30,125.95,124.79,117.2714,125.574,124.1192,DOWN,0
2020-01-31,124.62,125.99,117.3624,125.47,124.1738,UP,1
2020-02-03,125.11,124.66,117.4587,125.354,124.2476,UP,1
2020-02-04,125.66,125.71,117.5567,125.28,124.315,UP,1
2020-02-05,126.81,125.91,117.6607,125.63,124.4444,UP,1
2020-02-06,127.14,126.9,117.7806,125.868,124.5814,DOWN,0
2020-02-07,126.08,127.19,117.8926,126.16,124.6928,UP,1
2020-02-10,126.17,126.46,118.007,126.372,124.771,DOWN,0
2020-02-11,124.16,126.27,118.0985,126.072,124.819,DOWN,0
2020-02-12,123.45,123.68,118.1919,125.4,124.8468,UP,1
2020-02-13,124.96,123.73,118.2843,124.964,124.8916,UP,1
2020-02-14,126.14,125.29,118.3903,124.976,124.9554,DOWN,0
2020-02-18,124.87,125.83,118.4869,124.716,124.9622,UP,1
2020-02-19,125.44,124.85,118.5837,124.972,124.9786,UP,1
2020-02-20,126.58,125.47,118.6882,125.598,125.0264,UP,1
2020-02-21,126.7,126.13,118.7982,125.946,125.063,DOWN,0
2020-02-24,123.3,125.26,118.8893,125.378,125.0436,DOWN,0
2020-02-25,121.43,123.02,118.9753,124.69,124.979,DOWN,0
2020-02-26,120.16,121.42,119.046,123.634,124.8908,DOWN,0
2020-02-27,113.5,119.12,119.083,121.018,124.6514,DOWN,0
2020-02-28,113.23,109.46,119.1211,118.324,124.4048,UP,1
2020-03-02,119.56,113.19,119.1854,117.576,124.2898,DOWN,0
2020-03-03,118.17,119.73,119.2357,116.924,124.173,UP,1
2020-03-04,124.5,119.88,119.321,117.792,124.1646,DOWN,0
2020-03-05,121.63,121.3,119.3925,119.418,124.09,UP,1
2020-03-06,121.66,118.03,119.4689,121.104,124.0252,DOWN,0
2020-03-09,116.06,115.27,119.5156,120.404,123.842,UP,1
2020-03-10,120.55,118.96,119.5846,120.88,123.7486,DOWN,0
2020-03-11,111.59,117.6,119.6091,118.298,123.4586,DOWN,0
2020-03-12,101.84,103.0,119.596,114.34,123.006,UP,1
2020-03-13,114.07,106.5,119.6454,112.822,122.7894,DOWN,0
2020-03-16,108.5,101.75,119.6612,111.31,122.4912,UP,1
2020-03-17,118.24,111.45,119.7379,110.848,122.4044,DOWN,0
2020-03-18,117.45,113.02,119.8061,112.02,122.2984,DOWN,0
2020-03-19,110.83,116.61,119.8369,113.818,122.0752,DOWN,0
2020-03-20,102.43,109.19,119.8154,111.49,121.6736,DOWN,0
2020-03-23,97.7,100.19,119.767,109.33,121.1506,UP,1
2020-03-24,103.27,101.23,119.7395,106.336,120.7366,DOWN,0
2020-03-25,100.92,100.51,119.7005,103.03,120.2574,UP,1
2020-03-26,107.38,103.88,119.6905,102.34,119.9112,UP,1
2020-03-27,110.17,106.49,119.6929,103.888,119.5954,UP,1
2020-03-30,115.0,113.9,119.7134,107.348,119.374,DOWN,0
2020-03-31,110.0,113.5,119.7074,108.694,119.0458,DOWN,0
2020-04-01,109.33,107.95,119.6991,110.376,118.7106,UP,1
2020-04-02,114.4,107.69,119.7231,111.78,118.4724,UP,1
2020-04-03,115.08,113.74,119.7464,112.762,118.2742,UP,1
2020-04-06,117.81,117.0,119.7767,113.324,118.1276,DOWN,0
2020-04-07,112.77,116.71,119.7846,113.878,117.8692,UP,1
2020-04-08,115.1,114.39,119.7984,115.032,117.6506,DOWN,0
2020-04-09,114.66,115.26,119.8131,115.084,117.4426,UP,1
2020-04-13,115.95,113.61,119.8442,115.258,117.2426,UP,1
2020-04-14,120.96,118.76,119.9001,115.888,117.1694,UP,1
2020-04-15,121.22,120.86,119.958,117.578,117.0916,UP,1
2020-04-16,121.5,122.35,120.013,118.858,117.0084,UP,1
2020-04-17,124.69,122.45,120.0791,120.864,116.966,DOWN,0
2020-04-20,120.6,121.47,120.1117,121.794,116.8352,DOWN,0
2020-04-21,119.68,119.5,120.1443,121.538,116.7072,DOWN,0
2020-04-22,119.4,119.99,120.1711,121.174,116.5718,DOWN,0
2020-04-23,119.4,118.65,120.2035,120.754,116.4766,DOWN,0
2020-04-24,118.78,119.1,120.2287,119.572,116.3832,DOWN,0
2020-04-27,117.45,119.19,120.244,118.942,116.233,DOWN,0
2020-04-28,116.89,117.1,120.2535,118.384,116.048,UP,1
2020-04-29,117.08,117.52,120.2615,117.92,115.8922,UP,1
2020-04-30,117.87,115.92,120.2714,117.614,115.7408,DOWN,0
2020-05-01,116.82,117.6,120.2758,117.222,115.5456,DOWN,0
2020-05-04,115.77,117.09,120.2775,116.886,115.327,UP,1
2020-05-05,116.01,115.8,120.2825,116.71,115.1812,DOWN,0
2020-05-06,113.1,115.54,120.2715,115.914,115.0146,DOWN,0
2020-05-07,112.17,114.06,120.2631,114.774,114.8548,UP,1
2020-05-08,115.95,113.52,120.2798,114.6,114.9038,DOWN,0
2020-05-11,115.31,115.75,120.2925,114.508,114.9454,DOWN,0
2020-05-12,114.55,115.2,120.2916,114.216,114.8452,DOWN,0
2020-05-13,113.92,114.28,120.2812,114.38,114.7602,DOWN,0
2020-05-14,113.81,113.54,120.2482,114.708,114.5464,UP,1
2020-05-15,114.61,113.93,120.2311,114.44,114.406,UP,1
2020-05-18,116.21,116.03,120.2285,114.62,114.297,DOWN,0
2020-05-19,112.44,115.09,120.2085,114.198,114.2246,UP,1
2020-05-20,113.28,113.0,120.2095,114.07,114.0792,DOWN,0
2020-05-21,111.62,112.8,120.1962,113.632,114.0798,UP,1
2020-05-22,112.6,112.29,120.1816,113.23,114.295,DOWN,0
2020-05-26,112.03,114.15,120.1545,112.394,114.2542,UP,1
2020-05-27,113.89,112.5,120.1401,112.684,114.362,UP,1
2020-05-28,116.06,115.53,120.1402,113.24,114.3184,DOWN,0
2020-05-29,115.92,116.13,120.1336,114.1,114.2878,UP,1
2020-06-01,117.25,116.0,120.1409,115.03,114.4162,UP,1
2020-06-02,118.06,117.07,120.1442,116.236,114.7288,UP,1
2020-06-03,118.53,118.1,120.141,117.164,115.1454,DOWN,0
2020-06-04,116.05,118.0,120.12,117.162,115.401,UP,1
2020-06-05,118.33,116.25,120.1172,117.644,115.7492,UP,1
2020-06-08,119.05,117.44,120.1164,118.004,115.9826,DOWN,0
2020-06-09,118.34,119.4,120.111,118.06,116.146,UP,1
2020-06-10,119.23,119.0,120.1206,118.2,116.2306,DOWN,0
2020-06-11,116.26,118.81,120.1053,118.242,116.3558,DOWN,0
2020-06-12,115.62,116.59,120.0806,117.7,116.4816,UP,1
2020-06-15,116.69,114.55,120.0571,117.228,116.5274,UP,1
2020-06-16,118.13,118.53,120.0418,117.186,116.5884,DOWN,0
2020-06-17,117.93,118.39,120.0303,116.926,116.5908,UP,1
2020-06-18,119.28,117.46,120.0199,117.53,116.721,DOWN,0
2020-06-19,118.92,120.49,119.9985,118.19,116.7974,DOWN,0
2020-06-22,117.75,118.78,119.9734,118.402,116.8592,DOWN,0
2020-06-23,117.73,118.67,119.9477,118.322,116.8948,DOWN,0
2020-06-24,116.42,117.22,119.919,118.02,116.804,UP,1
2020-06-25,117.89,116.99,119.909,117.742,116.7374,DOWN,0
2020-06-26,115.23,117.59,119.8788,117.004,116.612,UP,1
2020-06-29,117.66,116.51,119.8533,116.986,116.4714,UP,1
2020-06-30,119.57,117.97,119.8405,117.354,116.4508,UP,1
2020-07-01,119.98,119.65,119.8417,118.066,116.4568,UP,1
2020-07-02,120.88,121.0,119.8403,118.664,116.4864,UP,1
2020-07-06,121.63,121.77,119.8414,119.944,116.531,UP,1
2020-07-07,122.22,121.3,119.843,120.856,116.5998,UP,1
2020-07-08,122.89,122.15,119.8462,121.52,116.7086,DOWN,0
2020-07-09,122.48,122.82,119.8425,122.02,116.8204,UP,1
2020-07-10,123.89,122.57,119.8439,122.622,116.9566,UP,1
2020-07-13,124.05,124.0,119.8491,123.106,117.0802,UP,1
2020-07-14,125.09,123.99,119.853,123.68,117.2456,DOWN,0
2020-07-15,124.5,125.98,119.8526,124.002,117.4202,UP,1
2020-07-16,124.76,125.08,119.8545,124.458,117.5952,UP,1
2020-07-17,125.63,125.09,119.8634,124.806,117.8458,DOWN,0
2020-07-20,125.24,125.47,119.8842,125.044,118.1072,DOWN,0
2020-07-21,125.07,125.49,119.9009,125.04,118.2896,UP,1
2020-07-22,126.14,125.5,119.9116,125.368,118.5062,UP,1
2020-07-23,126.16,126.12,119.9282,125.648,118.7384,DOWN,0
2020-07-24,125.96,126.99,119.9533,125.714,118.9792,UP,1
2020-07-27,126.32,125.71,119.975,125.93,119.2294,UP,1
2020-07-28,127.88,126.37,120.0047,126.492,119.4948,UP,1
2020-07-29,128.31,127.56,120.0408,126.926,119.7368,UP,1
2020-07-30,131.42,130.66,120.0977,127.978,120.1164,DOWN,0
2020-07-31,131.12,130.0065,120.1673,129.01,120.4732,UP,1
2020-08-03,131.29,130.47,120.2361,130.004,120.8666,UP,1
2020-08-04,133.79,130.77,120.3219,131.186,121.2904,DOWN,0
2020-08-05,133.44,133.59,120.4017,132.212,121.7186,DOWN,0
2020-08-06,132.71,132.8502,120.4699,132.47,122.095,UP,1
2020-08-07,133.55,132.89,120.5267,132.956,122.4448,UP,1
2020-08-10,134.1,133.7,120.5822,133.518,122.8084,DOWN,0
2020-08-11,133.23,134.27,120.6244,133.406,123.128,UP,1
2020-08-12,135.46,133.77,120.6855,133.81,123.476,UP,1
2020-08-13,135.78,135.08,120.747,134.424,123.821,DOWN,0
2020-08-14,135.1,135.61,120.8045,134.734,124.202,UP,1
2020-08-17,135.5,134.94,120.8573,135.014,124.5454,UP,1
2020-08-18,136.51,135.81,120.9173,135.67,124.8946,DOWN,0
2020-08-19,135.77,135.54,120.9768,135.732,125.2432,UP,1
2020-08-20,136.85,135.24,121.0657,135.946,125.5956,UP,1
2020-08-21,137.44,136.6,121.1583,136.414,126.0192,UP,1
2020-08-24,138.51,137.49,121.2493,137.016,126.477,UP,1
2020-08-25,139.06,139.0,121.3465,137.526,126.9244,DOWN,0
2020-08-26,138.39,138.57,121.44,138.05,127.3296,DOWN,0
2020-08-27,138.21,138.84,121.5343,138.322,127.7352,UP,1
2020-08-28,138.77,138.32,121.6318,138.588,128.125,DOWN,0
2020-08-31,138.33,138.19,121.7202,138.552,128.5132,DOWN,0
2020-09-01,138.18,137.86,121.8086,138.376,128.9218,UP,1
2020-09-02,140.51,138.11,121.9085,138.8,129.3774,DOWN,0
2020-09-03,138.26,140.74,121.9903,138.81,129.8142,DOWN,0
2020-09-04,137.96,137.81,122.073,138.648,130.2156,DOWN,0
2020-09-08,135.94,138.52,122.1413,138.17,130.6298,UP,1
2020-09-09,138.15,136.42,122.2303,138.164,131.0396,DOWN,0
2020-09-10,136.7,138.12,122.3124,137.402,131.3822,UP,1
2020-09-11,138.14,137.69,122.4005,137.378,131.7454,UP,1
2020-09-14,138.63,138.44,122.4824,137.512,132.1004,DOWN,0
2020-09-15,138.63,138.79,122.5668,138.05,132.4404,DOWN,0
2020-09-16,137.7,139.57,122.645,137.96,132.75,DOWN,0
2020-09-17,137.52,137.06,122.719,138.124,133.0426,DOWN,0
2020-09-18,137.37,136.91,122.791,137.97,133.3404,DOWN,0
2020-09-21,136.71,137.0,122.8519,137.586,133.5968,UP,1
2020-09-22,137.96,136.49,122.9186,137.452,133.875,DOWN,0
2020-09-23,136.31,138.42,122.9793,137.174,134.0994,UP,1
2020-09-24,136.92,136.665,123.0395,137.054,134.3478,UP,1
2020-09-25,137.62,135.89,123.1063,137.104,134.605,UP,1
2020-09-28,138.01,138.56,123.173,137.364,134.8526,DOWN,0
2020-09-29,137.26,138.39,123.2364,137.224,135.093,UP,1
2020-09-30,138.99,138.16,123.304,137.76,135.3714,UP,1
2020-10-01,139.24,139.58,123.3724,138.224,135.6334,DOWN,0
2020-10-02,138.12,137.93,123.4365,138.324,135.8726,UP,1
2020-10-05,139.39,138.72,123.5134,138.6,136.1412,UP,1
2020-10-06,139.61,139.42,123.5868,139.07,136.407,UP,1
2020-10-07,140.7,140.08,123.6635,139.412,136.6634,UP,1
2020-10-08,141.65,140.56,123.7473,139.894,136.9302,UP,1
2020-10-09,142.92,141.84,123.8358,140.854,137.1602,UP,1
2020-10-12,144.49,143.33,123.9321,141.874,137.4276,DOWN,0
2020-10-13,144.21,143.82,124.0227,142.794,137.686,DOWN,0
2020-10-14,144.04,144.18,124.1206,143.462,137.891,DOWN,0
2020-10-15,143.83,143.06,124.2152,143.898,138.0988,UP,1
