ticker,CPT US Equity,CPT US Equity,CPT US Equity,CPT US Equity,CPT US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2019-05-09,99.85,98.28,94.7128,99.878,100.2814,UP,1
2019-05-10,100.98,99.77,94.7698,99.908,100.3392,DOWN,0
2019-05-13,100.81,99.87,94.821,99.892,100.4022,UP,1
2019-05-14,101.2,100.71,94.8716,100.318,100.4508,UP,1
2019-05-15,101.56,101.24,94.9278,100.88,100.4998,UP,1
2019-05-16,102.01,101.24,94.9865,101.312,100.5686,UP,1
2019-05-17,102.94,101.65,95.0383,101.704,100.6568,DOWN,0
2019-05-20,101.69,102.88,95.0803,101.88,100.7082,UP,1
2019-05-21,102.7,101.96,95.1314,102.18,100.7576,UP,1
2019-05-22,103.21,102.48,95.1782,102.51,100.806,UP,1
2019-05-23,103.88,102.92,95.2309,102.884,100.8614,UP,1
2019-05-24,104.3,104.14,95.2851,103.156,100.9198,DOWN,0
2019-05-28,103.96,104.9,95.3404,103.61,100.9836,DOWN,0
2019-05-29,102.42,103.96,95.3884,103.554,101.0336,DOWN,0
2019-05-30,102.2,102.3,95.4375,103.352,101.0828,UP,1
2019-05-31,103.36,101.79,95.4921,103.248,101.1684,UP,1
2019-06-03,103.54,103.67,95.5429,103.096,101.2418,DOWN,0
2019-06-04,102.55,103.4,95.5872,102.814,101.2966,UP,1
2019-06-05,105.31,103.08,95.6438,103.392,101.4014,UP,1
2019-06-06,106.0,105.57,95.6993,104.152,101.4918,UP,1
2019-06-07,106.21,106.48,95.7575,104.722,101.5864,DOWN,0
2019-06-10,105.48,106.19,95.8166,105.11,101.6624,DOWN,0
2019-06-11,105.29,105.78,95.8751,105.658,101.7382,UP,1
2019-06-12,106.32,105.26,95.9374,105.86,101.8416,DOWN,0
2019-06-13,106.28,106.35,95.9963,105.916,101.9244,DOWN,0
2019-06-14,106.16,106.23,96.0549,105.906,102.0086,UP,1
2019-06-17,107.44,106.59,96.1145,106.298,102.1218,DOWN,0
2019-06-18,106.68,107.87,96.1715,106.576,102.2212,UP,1
2019-06-19,107.04,106.43,96.2321,106.72,102.3278,UP,1
2019-06-20,107.67,107.62,96.2952,106.998,102.4514,DOWN,0
2019-06-21,106.17,104.9,96.3545,107.0,102.5248,DOWN,0
2019-06-24,105.93,106.43,96.4125,106.698,102.5956,DOWN,0
2019-06-25,105.81,106.28,96.47,106.524,102.6594,DOWN,0
2019-06-26,104.27,105.8,96.5214,105.97,102.6938,DOWN,0
2019-06-27,103.65,104.08,96.5675,105.166,102.7684,UP,1
2019-06-28,104.39,103.75,96.6156,104.81,102.8978,UP,1
2019-07-01,104.78,105.39,96.6664,104.58,103.0208,UP,1
2019-07-02,106.48,105.17,96.7244,104.714,103.1946,UP,1
2019-07-03,107.72,106.9,96.7903,105.404,103.3676,DOWN,0
2019-07-05,107.43,107.02,96.8522,106.16,103.5162,UP,1
2019-07-08,108.3,107.3,96.9185,106.942,103.6884,UP,1
2019-07-09,108.97,108.35,96.998,107.78,103.8544,UP,1
2019-07-10,110.13,109.95,97.0802,108.51,104.0726,DOWN,0
2019-07-11,109.04,110.05,97.1509,108.774,104.2404,DOWN,0
2019-07-12,108.71,109.02,97.2277,109.03,104.4068,UP,1
2019-07-15,108.94,109.04,97.3022,109.158,104.586,DOWN,0
2019-07-16,108.51,108.94,97.3822,109.066,104.7396,DOWN,0
2019-07-17,108.13,108.6,97.4655,108.666,104.8844,UP,1
2019-07-18,108.28,108.35,97.539,108.514,105.0686,DOWN,0
2019-07-19,106.1,108.43,97.6073,107.992,105.2156,DOWN,0
2019-07-22,105.59,106.64,97.6699,107.322,105.3304,UP,1
2019-07-23,107.11,105.75,97.7443,107.042,105.453,DOWN,0
2019-07-24,107.04,107.46,97.8206,106.824,105.5776,UP,1
2019-07-25,107.61,107.22,97.8983,106.69,105.7058,DOWN,0
2019-07-26,105.91,105.77,97.9578,106.652,105.7928,UP,1
2019-07-29,106.22,106.41,98.017,106.778,105.877,DOWN,0
2019-07-30,106.09,106.25,98.0837,106.574,105.94,DOWN,0
2019-07-31,103.71,106.14,98.1559,105.908,105.9804,DOWN,0
2019-08-01,103.59,103.96,98.2277,105.104,105.9982,UP,1
2019-08-02,103.94,103.72,98.2956,104.71,106.0128,DOWN,0
2019-08-05,101.74,103.32,98.3444,103.814,105.97,UP,1
2019-08-06,103.73,101.64,98.4026,103.342,105.9586,UP,1
2019-08-07,103.92,103.34,98.4632,103.384,105.9578,UP,1
2019-08-08,105.25,103.99,98.5243,103.716,106.0144,UP,1
2019-08-09,105.78,104.86,98.5961,104.084,106.086,DOWN,0
2019-08-12,105.59,105.56,98.6672,104.854,106.1306,DOWN,0
2019-08-13,105.49,105.41,98.7284,105.206,106.1696,DOWN,0
2019-08-14,103.02,105.09,98.7737,105.026,106.179,UP,1
2019-08-15,105.07,103.45,98.8472,104.99,106.1742,UP,1
2019-08-16,106.18,105.2,98.9219,105.07,106.1778,UP,1
2019-08-19,107.11,106.64,98.9936,105.374,106.1958,DOWN,0
2019-08-20,106.93,107.25,99.0769,105.662,106.2248,UP,1
2019-08-21,107.59,107.13,99.1635,106.576,106.2708,UP,1
2019-08-22,107.73,107.82,99.2545,107.108,106.299,DOWN,0
2019-08-23,106.37,107.5,99.3315,107.146,106.3008,UP,1
2019-08-26,107.3,107.34,99.4108,107.184,106.3236,UP,1
2019-08-27,107.31,107.98,99.4859,107.26,106.321,UP,1
2019-08-28,107.97,107.12,99.5625,107.336,106.3468,UP,1
2019-08-29,108.3,108.51,99.6413,107.45,106.372,DOWN,0
2019-08-30,108.25,108.43,99.718,107.826,106.3836,UP,1
2019-09-03,108.86,107.97,99.7987,108.138,106.4374,UP,1
2019-09-04,109.96,109.68,99.8913,108.668,106.518,DOWN,0
2019-09-05,109.5,109.82,99.9865,108.974,106.5918,UP,1
2019-09-06,110.95,109.83,100.0798,109.504,106.7254,DOWN,0
2019-09-09,110.34,110.09,100.1688,109.922,106.8592,DOWN,0
2019-09-10,109.88,109.82,100.2527,110.126,106.969,DOWN,0
2019-09-11,109.24,109.54,100.3294,109.982,107.0582,DOWN,0
2019-09-12,108.97,110.1,100.4072,109.876,107.108,DOWN,0
2019-09-13,107.78,108.58,100.4785,109.242,107.1092,UP,1
2019-09-16,109.48,108.12,100.5575,109.07,107.1502,UP,1
2019-09-17,110.72,109.78,100.6413,109.238,107.1986,UP,1
2019-09-18,110.75,111.23,100.7265,109.54,107.2342,DOWN,0
2019-09-19,110.37,111.07,100.8025,109.82,107.239,DOWN,0
2019-09-20,110.0,110.55,100.8789,110.264,107.2582,UP,1
2019-09-23,110.77,109.46,100.9689,110.522,107.2994,DOWN,0
2019-09-24,110.4,110.99,101.0491,110.458,107.3286,UP,1
2019-09-25,110.79,109.98,101.1384,110.466,107.3742,UP,1
2019-09-26,111.78,111.22,101.232,110.748,107.4472,DOWN,0
2019-09-27,110.84,111.13,101.3206,110.916,107.4984,UP,1
2019-09-30,111.01,110.66,101.4202,110.964,107.5966,DOWN,0
2019-10-01,110.57,111.0,101.5142,110.998,107.6962,UP,1
2019-10-02,110.88,110.6,101.6111,111.016,107.7716,UP,1
2019-10-03,111.91,110.56,101.7273,111.042,107.869,UP,1
2019-10-04,112.78,112.01,101.8416,111.43,107.9724,DOWN,0
2019-10-07,112.54,112.31,101.9555,111.736,108.105,UP,1
2019-10-08,112.76,112.38,102.0694,112.174,108.2358,UP,1
2019-10-09,113.14,113.39,102.1881,112.626,108.3768,UP,1
2019-10-10,113.64,113.14,102.3318,112.972,108.5754,DOWN,0
2019-10-11,112.82,113.82,102.4595,112.98,108.76,DOWN,0
2019-10-14,112.71,112.84,102.5862,113.014,108.9354,DOWN,0
2019-10-15,111.94,112.75,102.7094,112.85,109.1394,UP,1
2019-10-16,113.45,111.95,102.8364,112.912,109.3338,UP,1
2019-10-17,114.09,113.32,102.9854,113.002,109.5372,UP,1
2019-10-18,114.73,113.91,103.1346,113.384,109.7268,UP,1
2019-10-21,114.96,114.86,103.2847,113.834,109.9104,DOWN,0
2019-10-22,114.3,115.22,103.4304,114.306,110.0846,UP,1
2019-10-23,114.45,114.52,103.5664,114.506,110.2638,DOWN,0
2019-10-24,114.17,114.75,103.7002,114.522,110.4868,DOWN,0
2019-10-25,113.83,113.93,103.8269,114.342,110.662,DOWN,0
2019-10-28,113.27,113.8,103.9493,114.004,110.8038,UP,1
2019-10-29,113.45,113.04,104.0737,113.834,110.9306,UP,1
2019-10-30,114.6,113.71,104.1969,113.864,111.084,DOWN,0
2019-10-31,114.37,114.87,104.3118,113.904,111.2196,DOWN,0
2019-11-01,114.35,115.19,104.4247,114.008,111.352,DOWN,0
2019-11-04,113.5,114.41,104.5326,114.054,111.4946,DOWN,0
2019-11-05,112.09,113.02,104.6343,113.782,111.5904,UP,1
2019-11-06,112.26,112.22,104.7327,113.314,111.6894,DOWN,0
2019-11-07,110.27,111.52,104.8225,112.494,111.7354,DOWN,0
2019-11-08,110.12,110.31,104.9055,111.648,111.7718,UP,1
2019-11-11,110.4,110.09,104.9837,111.028,111.8148,DOWN,0
2019-11-12,109.35,110.54,105.0504,110.48,111.8246,UP,1
2019-11-13,110.73,109.46,105.1212,110.174,111.84,UP,1
2019-11-14,111.46,110.83,105.1938,110.412,111.8792,UP,1
2019-11-15,112.29,111.63,105.2718,110.846,111.906,UP,1
2019-11-18,112.59,112.22,105.349,111.284,111.951,UP,1
2019-11-19,112.79,112.74,105.423,111.972,112.0092,DOWN,0
2019-11-20,112.67,112.77,105.4955,112.36,112.0778,DOWN,0
2019-11-21,110.28,112.24,105.5512,112.124,112.104,DOWN,0
2019-11-22,109.45,110.45,105.6038,111.556,112.1374,UP,1
2019-11-25,109.59,109.8,105.6555,110.956,112.1396,UP,1
2019-11-26,112.09,111.25,105.7263,110.816,112.167,UP,1
2019-11-27,112.22,111.81,105.7935,110.726,112.1964,DOWN,0
2019-11-29,111.55,112.25,105.8582,110.98,112.22,DOWN,0
2019-12-02,109.35,111.35,105.9115,110.96,112.207,UP,1
2019-12-03,110.26,109.14,105.9688,111.094,112.1968,UP,1
2019-12-04,110.6,109.93,106.0393,110.796,112.2008,UP,1
2019-12-05,110.69,110.19,106.1062,110.49,112.1988,DOWN,0
2019-12-06,110.48,110.64,106.1705,110.276,112.1728,UP,1
2019-12-09,110.49,110.69,106.2359,110.504,112.1658,DOWN,0
2019-12-10,110.01,110.42,106.2987,110.454,112.1458,DOWN,0
2019-12-11,108.2,110.12,106.3516,109.974,112.0984,DOWN,0
2019-12-12,107.16,108.11,106.3969,109.268,112.024,DOWN,0
2019-12-13,105.25,106.26,106.4349,108.222,111.8908,UP,1
2019-12-16,105.63,105.66,106.4692,107.25,111.7478,DOWN,0
2019-12-17,104.53,106.09,106.4963,106.154,111.5876,UP,1
2019-12-18,104.96,104.61,106.5282,105.506,111.4316,UP,1
2019-12-19,105.42,105.1,106.5627,105.158,111.2772,UP,1
2019-12-20,105.77,105.5,106.5959,105.262,111.1198,DOWN,0
2019-12-23,104.91,106.29,106.6193,105.118,110.9616,UP,1
2019-12-24,105.18,104.91,106.6413,105.248,110.811,DOWN,0
2019-12-26,105.06,105.29,106.661,105.268,110.6734,UP,1
2019-12-27,105.18,105.5,106.68,105.22,110.508,UP,1
2019-12-30,105.31,104.97,106.7027,105.128,110.3324,UP,1
2019-12-31,106.1,105.41,106.7336,105.366,110.1598,DOWN,0
2020-01-02,105.06,106.65,106.7602,105.342,109.9618,UP,1
2020-01-03,105.9,104.74,106.7943,105.51,109.7938,UP,1
2020-01-06,106.4,106.05,106.827,105.754,109.6328,DOWN,0
2020-01-07,105.09,105.92,106.8534,105.71,109.4512,UP,1
2020-01-08,105.31,105.05,106.8796,105.552,109.2808,UP,1
2020-01-09,105.47,105.22,106.8995,105.634,109.1248,UP,1
2020-01-10,106.22,105.51,106.9232,105.698,108.9802,UP,1
2020-01-13,107.0,106.28,106.9498,105.818,108.8282,UP,1
2020-01-14,107.14,106.87,106.978,106.228,108.6836,UP,1
2020-01-15,107.95,107.68,107.012,106.756,108.5556,UP,1
2020-01-16,109.07,108.19,107.0467,107.476,108.467,UP,1
2020-01-17,109.97,109.14,107.0868,108.226,108.4246,UP,1
2020-01-21,111.42,110.29,107.135,109.11,108.4078,DOWN,0
2020-01-22,110.23,111.67,107.1776,109.728,108.407,UP,1
2020-01-23,111.18,110.3,107.2249,110.374,108.4282,DOWN,0
2020-01-24,111.04,111.34,107.2727,110.768,108.441,DOWN,0
2020-01-27,110.57,110.6,107.313,110.888,108.4654,UP,1
2020-01-28,110.96,110.67,107.3559,110.796,108.47,DOWN,0
2020-01-29,110.44,111.29,107.395,110.838,108.4496,UP,1
2020-01-30,110.85,110.07,107.4365,110.772,108.4208,UP,1
2020-01-31,112.43,111.07,107.499,111.05,108.4176,DOWN,0
2020-02-03,111.6,112.96,107.5674,111.256,108.3938,UP,1
2020-02-04,112.26,111.24,107.6356,111.516,108.3856,DOWN,0
2020-02-05,112.09,112.01,107.7071,111.846,108.4218,UP,1
2020-02-06,113.0,112.44,107.7767,112.276,108.4928,DOWN,0
2020-02-07,112.86,113.25,107.841,112.362,108.5582,UP,1
2020-02-10,114.01,113.4,107.9126,112.844,108.5966,UP,1
2020-02-11,114.69,114.0,107.9827,113.33,108.646,UP,1
2020-02-12,115.99,115.0,108.0666,114.11,108.7348,UP,1
2020-02-13,117.57,115.74,108.1512,115.024,108.8992,UP,1
2020-02-14,118.89,117.79,108.2437,116.23,109.0718,DOWN,0
2020-02-18,118.71,119.05,108.3373,117.17,109.234,DOWN,0
2020-02-19,117.81,118.8,108.4222,117.794,109.3764,UP,1
2020-02-20,119.7,117.86,108.5163,118.536,109.5608,UP,1
2020-02-21,120.42,119.72,108.623,119.106,109.7594,DOWN,0
2020-02-24,119.23,119.06,108.7254,119.174,109.9438,DOWN,0
2020-02-25,116.55,119.39,108.8089,118.742,110.1108,DOWN,0
2020-02-26,116.42,116.8,108.8861,118.464,110.296,DOWN,0
2020-02-27,110.76,115.43,108.9359,116.676,110.4062,DOWN,0
2020-02-28,105.98,108.78,108.9598,113.788,110.4132,UP,1
2020-03-02,110.29,106.73,109.0034,112.0,110.5284,DOWN,0
2020-03-03,109.51,110.8,109.0409,110.592,110.6194,UP,1
2020-03-04,115.02,111.64,109.1013,110.312,110.8114,DOWN,0
2020-03-05,114.8,113.06,109.1669,111.12,110.992,DOWN,0
2020-03-06,113.95,112.34,109.2231,112.714,111.1728,DOWN,0
2020-03-09,102.37,107.98,109.2189,111.13,111.1166,UP,1
2020-03-10,102.42,102.62,109.2116,109.712,111.0638,DOWN,0
2020-03-11,95.36,99.76,109.1669,105.78,110.8674,DOWN,0
2020-03-12,87.5,88.65,109.0846,100.32,110.5112,UP,1
2020-03-13,95.97,92.0,109.0524,96.724,110.3086,DOWN,0
2020-03-16,78.8,87.4,108.9354,92.01,109.7834,UP,1
2020-03-17,86.2,80.21,108.8496,88.766,109.3894,DOWN,0
2020-03-18,77.14,80.93,108.7176,85.122,108.8042,UP,1
2020-03-19,77.65,76.97,108.5931,83.152,108.2554,DOWN,0
2020-03-20,71.04,77.73,108.4217,78.166,107.57,DOWN,0
2020-03-23,67.3,70.76,108.2282,75.866,106.8066,UP,1
2020-03-24,70.23,69.87,108.0483,72.672,106.0868,UP,1
2020-03-25,74.25,70.03,107.8922,72.094,105.4318,UP,1
2020-03-26,81.66,75.19,107.774,72.896,104.9222,UP,1
2020-03-27,85.69,78.52,107.6709,75.826,104.477,DOWN,0
2020-03-30,83.34,85.98,107.5562,79.034,103.9624,DOWN,0
2020-03-31,79.24,82.85,107.4216,80.836,103.3478,DOWN,0
2020-04-01,74.97,75.78,107.2592,80.98,102.6188,DOWN,0
2020-04-02,72.31,73.19,107.0874,79.11,101.8604,DOWN,0
2020-04-03,71.95,71.49,106.9119,76.362,101.0758,UP,1
2020-04-06,79.94,76.53,106.7733,75.682,100.4538,UP,1
2020-04-07,80.49,84.76,106.6449,75.932,99.8522,UP,1
2020-04-08,85.7,80.98,106.5438,78.078,99.347,UP,1
2020-04-09,89.09,87.8,106.4601,81.434,98.92,DOWN,0
2020-04-13,85.18,88.38,106.3647,84.08,98.4066,UP,1
2020-04-14,87.01,87.98,106.2815,85.494,97.8982,DOWN,0
2020-04-15,85.3,83.19,106.186,86.456,97.3722,DOWN,0
2020-04-16,83.82,85.73,106.0812,86.08,96.8034,UP,1
2020-04-17,87.82,86.93,105.9879,85.826,96.318,DOWN,0
2020-04-20,83.34,86.12,105.866,85.458,95.7248,DOWN,0
2020-04-21,81.85,81.11,105.7381,84.426,95.1046,UP,1
2020-04-22,84.26,83.67,105.6179,84.218,94.5096,DOWN,0
2020-04-23,83.04,84.46,105.4883,84.062,93.8766,UP,1
2020-04-24,83.69,83.66,105.3561,83.236,93.2306,UP,1
2020-04-27,86.34,84.64,105.2426,83.836,92.606,UP,1
2020-04-28,86.42,88.96,105.1311,84.75,91.9566,UP,1
2020-04-29,88.88,88.84,105.0308,85.674,91.36,DOWN,0
2020-04-30,88.07,87.65,104.9286,86.68,90.7652,DOWN,0
2020-05-01,85.13,85.66,104.8136,86.968,90.0738,UP,1
2020-05-04,85.86,83.85,104.7015,86.872,89.3826,UP,1
2020-05-05,86.01,87.09,104.6011,86.79,88.7182,DOWN,0
2020-05-06,84.09,86.33,104.4936,85.832,88.069,UP,1
2020-05-07,87.26,85.37,104.3943,85.67,87.4858,UP,1
2020-05-08,88.46,88.6,104.3014,86.336,87.0398,DOWN,0
2020-05-11,87.27,87.91,104.1997,86.618,86.6656,DOWN,0
2020-05-12,84.18,87.44,104.0911,86.252,86.1434,DOWN,0
2020-05-13,83.89,83.22,103.9794,86.212,85.631,DOWN,0
2020-05-14,83.22,82.47,103.8651,85.404,84.995,UP,1
2020-05-15,83.8,82.41,103.7655,84.472,84.375,UP,1
2020-05-18,90.92,87.5,103.7022,85.202,83.9144,DOWN,0
2020-05-19,88.89,90.42,103.6269,86.144,83.6448,UP,1
2020-05-20,89.43,89.59,103.5654,87.252,83.385,DOWN,0
2020-05-21,88.78,88.86,103.4906,88.364,83.2534,DOWN,0
2020-05-22,88.58,88.57,103.4139,89.32,83.275,UP,1
2020-05-26,92.15,92.31,103.3484,89.566,83.1986,DOWN,0
2020-05-27,91.44,94.35,103.2767,90.076,83.4514,UP,1
2020-05-28,92.55,92.52,103.2115,90.7,83.5784,DOWN,0
2020-05-29,91.57,91.75,103.1419,91.258,83.867,UP,1
2020-06-01,93.31,91.4,103.0934,92.204,84.1802,DOWN,0
2020-06-02,92.71,94.19,103.0316,92.316,84.6136,UP,1
2020-06-03,96.84,93.78,102.9849,93.396,85.2044,DOWN,0
2020-06-04,95.62,96.16,102.9274,94.01,85.7122,UP,1
2020-06-05,97.63,99.74,102.8809,95.222,86.1798,UP,1
2020-06-08,101.56,99.25,102.8508,96.872,86.5778,DOWN,0
2020-06-09,99.8,99.33,102.8111,98.29,86.86,DOWN,0
2020-06-10,96.81,99.28,102.7633,98.284,87.1294,DOWN,0
2020-06-11,92.98,92.52,102.6917,97.756,87.4042,UP,1
2020-06-12,95.31,96.43,102.6317,97.292,87.811,DOWN,0
2020-06-15,93.79,91.88,102.5608,95.738,88.2406,UP,1
2020-06-16,96.86,97.49,102.5036,95.15,88.7388,DOWN,0
2020-06-17,94.68,97.5,102.4358,94.724,89.0336,DOWN,0
2020-06-18,94.32,93.38,102.3631,94.992,89.3102,DOWN,0
2020-06-19,93.51,95.57,102.2808,94.632,89.4664,DOWN,0
2020-06-22,92.63,93.17,102.1965,94.4,89.5372,DOWN,0
2020-06-23,90.67,93.31,102.0951,93.162,89.647,DOWN,0
2020-06-24,89.02,89.32,101.9885,92.03,89.6872,UP,1
2020-06-25,89.71,88.64,101.8876,91.108,89.7754,DOWN,0
2020-06-26,88.69,88.98,101.7849,90.144,89.8728,UP,1
2020-06-29,89.89,88.65,101.6895,89.596,89.9142,UP,1
2020-06-30,91.22,89.85,101.6067,89.706,90.0718,UP,1
2020-07-01,93.81,91.51,101.5283,90.664,90.311,DOWN,0
2020-07-02,93.57,95.37,101.4426,91.436,90.4972,DOWN,0
2020-07-06,91.97,95.6,101.3487,92.092,90.6758,DOWN,0
2020-07-07,89.71,90.6,101.2454,92.056,90.7962,DOWN,0
2020-07-08,89.48,89.74,101.1428,91.708,90.859,DOWN,0
2020-07-09,88.64,88.98,101.0321,90.674,90.9034,UP,1
2020-07-10,89.37,88.74,100.927,89.834,90.9132,UP,1
2020-07-13,89.79,89.82,100.822,89.398,90.9476,UP,1
2020-07-14,90.7,89.78,100.7166,89.596,91.059,UP,1
2020-07-15,91.44,91.82,100.6196,89.988,91.1706,DOWN,0
2020-07-16,89.97,91.14,100.5144,90.254,91.2498,UP,1
2020-07-17,90.71,90.3,100.4151,90.522,91.3822,DOWN,0
2020-07-20,88.85,90.04,100.3049,90.334,91.414,DOWN,0
2020-07-21,88.14,88.29,100.1861,89.822,91.4076,UP,1
2020-07-22,90.57,87.74,100.075,89.648,91.4736,DOWN,0
2020-07-23,89.93,90.08,99.962,89.64,91.5886,DOWN,0
2020-07-24,89.53,90.16,99.8458,89.404,91.7014,DOWN,0
2020-07-27,89.25,89.17,99.7264,89.484,91.822,UP,1
2020-07-28,90.59,89.11,99.6111,89.974,91.9578,UP,1
2020-07-29,91.29,91.2,99.5035,90.118,91.9652,UP,1
2020-07-30,92.97,89.97,99.4048,90.726,92.0468,DOWN,0
2020-07-31,90.81,92.22,99.2991,90.982,92.0744,DOWN,0
2020-08-03,89.22,90.55,99.178,90.976,92.0832,UP,1
2020-08-04,89.36,88.77,99.0543,90.73,92.0988,DOWN,0
2020-08-05,88.95,89.88,98.9254,90.262,92.0348,UP,1
2020-08-06,89.65,88.36,98.7989,89.598,91.999,DOWN,0
2020-08-07,88.9,89.31,98.6719,89.216,91.926,DOWN,0
2020-08-10,88.88,88.95,98.544,89.148,91.8722,UP,1
2020-08-11,89.37,89.64,98.42,89.15,91.7934,UP,1
2020-08-12,90.4,89.77,98.3029,89.44,91.7472,DOWN,0
2020-08-13,87.94,89.77,98.1762,89.098,91.5692,UP,1
2020-08-14,88.18,87.59,98.0499,88.954,91.4204,UP,1
2020-08-17,88.84,88.25,97.9211,88.946,91.2446,DOWN,0
2020-08-18,88.4,88.91,97.7912,88.752,90.9814,DOWN,0
2020-08-19,86.86,88.49,97.6538,88.044,90.7226,UP,1
2020-08-20,87.76,86.46,97.5251,88.008,90.5416,DOWN,0
2020-08-21,87.66,87.79,97.4029,87.904,90.4352,UP,1
2020-08-24,88.16,87.67,97.2824,87.768,90.2922,UP,1
2020-08-25,89.14,88.3,97.1768,87.916,90.1992,DOWN,0
2020-08-26,86.73,88.75,97.0598,87.89,89.9966,UP,1
2020-08-27,89.67,87.22,96.9562,88.272,89.8964,UP,1
2020-08-28,91.08,89.94,96.8648,88.956,89.8316,DOWN,0
2020-08-31,90.94,90.6,96.7659,89.512,89.7802,UP,1
2020-09-01,91.0,90.3,96.6636,89.884,89.7476,UP,1
2020-09-02,91.79,90.85,96.5611,90.896,89.77,UP,1
2020-09-03,92.15,92.17,96.4589,91.392,89.8326,UP,1
2020-09-04,93.19,92.91,96.3609,91.814,89.9022,DOWN,0
2020-09-08,91.04,92.19,96.2527,91.834,89.9492,UP,1
2020-09-09,91.44,91.55,96.1585,91.922,89.9802,DOWN,0
2020-09-10,90.44,91.37,96.0635,91.652,89.9646,DOWN,0
2020-09-11,89.7,90.44,95.964,91.162,89.8824,UP,1
2020-09-14,93.2,90.38,95.8696,91.164,89.875,DOWN,0
2020-09-15,92.01,92.87,95.7685,91.358,89.8758,UP,1
2020-09-16,92.51,92.57,95.6733,91.572,89.9318,DOWN,0
2020-09-17,91.33,91.7,95.5832,91.75,89.9688,DOWN,0
2020-09-18,88.97,90.87,95.4768,91.604,89.9754,DOWN,0
2020-09-21,86.6,87.51,95.3568,90.284,89.92,UP,1
2020-09-22,88.62,86.71,95.2465,89.606,89.8966,DOWN,0
2020-09-23,88.02,88.67,95.1342,88.708,89.843,UP,1
2020-09-24,88.22,88.0,95.0228,88.086,89.7786,UP,1
2020-09-25,90.34,88.28,94.9245,88.36,89.786,UP,1
2020-09-28,90.97,91.79,94.8383,89.234,89.7912,DOWN,0
2020-09-29,89.42,89.5,94.7496,89.394,89.8026,DOWN,0
2020-09-30,88.98,90.12,94.6683,89.586,89.8194,UP,1
2020-10-01,91.99,89.15,94.6001,90.34,89.8478,UP,1
2020-10-02,94.84,90.74,94.5516,91.24,89.946,UP,1
2020-10-05,96.56,95.59,94.5096,92.358,90.0866,UP,1
2020-10-06,96.87,97.08,94.4669,93.848,90.239,DOWN,0
2020-10-07,96.5,97.36,94.4205,95.352,90.3572,UP,1
2020-10-08,98.06,97.02,94.3863,96.566,90.4926,DOWN,0
2020-10-09,96.32,98.56,94.342,96.862,90.5596,UP,1
2020-10-12,97.12,96.57,94.3023,96.974,90.6858,DOWN,0
2020-10-13,96.44,96.48,94.2586,96.888,90.8302,DOWN,0
2020-10-14,95.19,96.15,94.208,96.626,90.9468,DOWN,0
2020-10-15,94.47,94.22,94.1498,95.908,91.0572,DOWN,0
2020-10-16,92.18,94.17,94.0854,95.08,91.1078,DOWN,0
2020-10-19,90.99,92.81,94.0109,93.854,91.1496,UP,1
2020-10-20,91.28,91.69,93.9353,92.822,91.1976,UP,1
2020-10-21,91.34,91.34,93.8665,92.052,91.237,UP,1
2020-10-22,92.2,91.45,93.801,91.598,91.273,UP,1
2020-10-23,92.39,92.75,93.7355,91.64,91.362,DOWN,0
2020-10-26,90.82,91.78,93.6585,91.606,91.4148,DOWN,0
2020-10-27,89.3,90.68,93.57,91.21,91.424,DOWN,0
2020-10-28,88.18,88.0,93.4752,90.578,91.4196,DOWN,0
2020-10-29,87.8,87.91,93.3745,89.698,91.4384,UP,1
2020-10-30,92.24,88.67,93.2903,89.668,91.528,UP,1
2020-11-02,94.51,92.8,93.213,90.406,91.665,UP,1
2020-11-03,98.38,95.66,93.1478,92.222,91.8694,DOWN,0
2020-11-04,97.38,98.27,93.0836,94.062,92.0342,UP,1
2020-11-05,97.46,98.07,93.015,95.994,92.2488,DOWN,0
2020-11-06,95.6,97.34,92.9378,96.666,92.3674,UP,1
2020-11-09,98.6,102.89,92.8779,97.484,92.5178,UP,1
2020-11-10,101.4,97.49,92.8301,98.088,92.727,DOWN,0
2020-11-11,100.0,101.82,92.7779,98.612,92.907,DOWN,0
2020-11-12,99.91,99.13,92.7232,99.102,93.0694,UP,1
2020-11-13,100.31,100.64,92.6627,100.044,93.2326,UP,1
2020-11-16,101.76,102.7,92.6135,100.676,93.404,UP,1
2020-11-17,101.81,101.44,92.5612,100.758,93.6194,DOWN,0
2020-11-18,97.92,101.93,92.4903,100.342,93.749,DOWN,0
2020-11-19,97.85,97.38,92.4146,99.93,93.8972,UP,1
2020-11-20,99.7,97.83,92.3488,99.808,94.0972,DOWN,0
2020-11-23,98.64,100.55,92.272,99.184,94.206,UP,1
2020-11-24,100.19,99.74,92.1995,98.86,94.3696,DOWN,0
2020-11-25,98.62,100.08,92.1126,99.0,94.4918,DOWN,0
2020-11-27,97.74,98.68,92.0134,98.978,94.62,UP,1
2020-11-30,98.83,97.16,91.9132,98.804,94.8172,DOWN,0
2020-12-01,98.72,100.22,91.8132,98.82,95.0596,UP,1
2020-12-02,99.21,98.71,91.7202,98.624,95.2714,UP,1
2020-12-03,100.07,99.22,91.6221,98.914,95.5124,UP,1
2020-12-04,100.74,100.61,91.5237,99.514,95.7628,UP,1
2020-12-07,101.1,100.13,91.433,99.968,95.978,DOWN,0
